   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_262.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.9764, 4, 2.62723, 2.16325, 2.44949, 1.37277, 0, 2.16484, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.62564, 2.16325
12.9843, 6, 2.54517, 2.15184, 2.82843, 3.45483, 0, 2.15397, 2.15184, 2.15184, 2.15184, 2.15184, 2.15184, 2.15184, 2.15184, 2.15184, 2.15184, 2.15184, 2.15184, 2.15184, 2.15184, 2.15184, 2.15184, 2.15184, 2.54305, 2.15184
12.9922, 4, 2.47213, 2.14046, 2.44949, 1.52787, 0, 2.14329, 2.14046, 2.14046, 2.14046, 2.14046, 2.14046, 2.14046, 2.14046, 2.14046, 2.14046, 2.14046, 2.14046, 2.14046, 2.14046, 2.14046, 2.14046, 2.14046, 2.46931, 2.14046
13.0001, 8, 2.40753, 2.12911, 3.16228, 5.59247, 0, 2.13283, 2.12911, 2.12911, 2.12911, 2.12911, 2.12911, 2.12911, 2.12911, 2.12911, 2.12911, 2.12911, 2.12911, 2.12911, 2.12911, 2.12912, 2.12911, 2.12911, 2.40381, 2.12911
13.008, 4, 2.35032, 2.11739, 2.44949, 1.64968, 0, 2.12226, 2.11739, 2.11739, 2.11739, 2.11739, 2.11739, 2.11739, 2.11739, 2.11739, 2.11739, 2.11739, 2.11739, 2.11739, 2.11739, 2.11739, 2.11739, 2.11739, 2.34545, 2.11739
13.0159, 2, 2.29983, 2.1053, 2, -0.299826, 0, 2.11162, 2.1053, 2.1053, 2.1053, 2.1053, 2.1053, 2.1053, 2.1053, 2.1053, 2.1053, 2.1053, 2.1053, 2.1053, 2.1053, 2.1053, 2.1053, 2.1053, 2.29351, 2.1053
13.0237, 6, 2.25531, 2.09274, 2.82843, 3.74469, 0, 2.10089, 2.09274, 2.09274, 2.09274, 2.09274, 2.09274, 2.09274, 2.09274, 2.09274, 2.09274, 2.09274, 2.09274, 2.09274, 2.09274, 2.09275, 2.09274, 2.09274, 2.24716, 2.09274
13.0316, 4, 2.21624, 2.07982, 2.44949, 1.78376, 0, 2.09024, 2.07982, 2.07982, 2.07982, 2.07982, 2.07982, 2.07982, 2.07982, 2.07982, 2.07982, 2.07982, 2.07982, 2.07982, 2.07982, 2.07983, 2.07982, 2.07982, 2.20582, 2.07982
13.0395, 2, 2.18216, 2.06667, 2, -0.182158, 0, 2.0799, 2.06667, 2.06667, 2.06667, 2.06667, 2.06667, 2.06667, 2.06667, 2.06667, 2.06667, 2.06667, 2.06667, 2.06667, 2.06667, 2.06667, 2.06667, 2.06667, 2.16893, 2.06667
13.0474, 4, 2.15263, 2.05338, 2.44949, 1.84737, 0, 2.07005, 2.05338, 2.05338, 2.05338, 2.05338, 2.05338, 2.05338, 2.05338, 2.05338, 2.05338, 2.05338, 2.05338, 2.05338, 2.05338, 2.05338, 2.05338, 2.05338, 2.13596, 2.05338
13.0553, 0, 2.12726, 2.04003, 1.41421, -2.12726, 0, 2.06088, 2.04003, 2.04003, 2.04003, 2.04003, 2.04003, 2.04003, 2.04003, 2.04003, 2.04003, 2.04003, 2.04003, 2.04003, 2.04003, 2.04003, 2.04003, 2.04003, 2.1064, 2.04003
13.0632, 0, 2.10567, 2.02666, 1.41421, -2.10567, 0, 2.05255, 2.02666, 2.02666, 2.02666, 2.02666, 2.02666, 2.02666, 2.02666, 2.02666, 2.02666, 2.02666, 2.02666, 2.02666, 2.02666, 2.02667, 2.02666, 2.02666, 2.07978, 2.02666
13.071, 2, 2.08756, 2.01331, 2, -0.0875552, 0, 2.04521, 2.01331, 2.01331, 2.01331, 2.01331, 2.01331, 2.01331, 2.01331, 2.01331, 2.01331, 2.01331, 2.01331, 2.01331, 2.01331, 2.01331, 2.01331, 2.01331, 2.05566, 2.01331
13.0789, 2, 2.07267, 2, 2, -0.0726686, 0, 2.03901, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2.03366, 2
13.0868, 4, 2.06546, 1.99141, 2.44949, 1.93454, 0, 2.03876, 1.99141, 1.99141, 1.99141, 1.99141, 1.99141, 1.99141, 1.99141, 1.99141, 1.99141, 1.99141, 1.99141, 1.99141, 1.99141, 1.99142, 1.99141, 1.99141, 2.01812, 1.99141
13.0947, 4, 2.06006, 1.98184, 2.44949, 1.93994, 0, 2.03888, 1.98184, 1.98184, 1.98184, 1.98184, 1.98184, 1.98184, 1.98184, 1.98184, 1.98184, 1.98184, 1.98184, 1.98184, 1.98184, 1.98184, 1.98184, 1.98184, 2.00302, 1.98184
13.1026, 2, 2.05646, 1.97142, 2, -0.0564561, 0, 2.03962, 1.97142, 1.97142, 1.97142, 1.97142, 1.97142, 1.97142, 1.97142, 1.97142, 1.97142, 1.97142, 1.97142, 1.97142, 1.97142, 1.97142, 1.97142, 1.97142, 1.98826, 1.97142
13.1105, 0, 2.055, 1.96059, 1.41421, -2.055, 0, 2.04153, 1.96059, 1.96059, 1.96059, 1.96059, 1.96059, 1.96059, 1.96059, 1.96059, 1.96059, 1.96059, 1.96059, 1.96059, 1.96059, 1.96059, 1.96059, 1.96059, 1.97406, 1.96059
13.1183, 2, 2.05605, 1.9498, 2, -0.0560482, 0, 2.04514, 1.9498, 1.9498, 1.9498, 1.9498, 1.9498, 1.9498, 1.9498, 1.9498, 1.9498, 1.9498, 1.9498, 1.9498, 1.9498, 1.9498, 1.9498, 1.9498, 1.96071, 1.9498
13.1262, 2, 2.06172, 1.94121, 2, -0.0617235, 0, 2.05268, 1.94121, 1.94121, 1.94121, 1.94121, 1.94121, 1.94121, 1.94121, 1.94121, 1.94121, 1.94121, 1.94121, 1.94121, 1.94121, 1.94121, 1.94121, 1.94121, 1.95025, 1.94121
13.1341, 4, 2.06882, 1.9317, 2.44949, 1.93118, 0, 2.06106, 1.9317, 1.9317, 1.9317, 1.9317, 1.9317, 1.9317, 1.9317, 1.9317, 1.9317, 1.9317, 1.9317, 1.9317, 1.9317, 1.9317, 1.9317, 1.9317, 1.93946, 1.9317
13.142, 4, 2.07745, 1.92144, 2.44949, 1.92255, 0, 2.07044, 1.92144, 1.92144, 1.92144, 1.92144, 1.92144, 1.92144, 1.92144, 1.92144, 1.92144, 1.92144, 1.92144, 1.92144, 1.92144, 1.92144, 1.92144, 1.92144, 1.92844, 1.92144
13.1499, 2, 2.08792, 1.91082, 2, -0.0879183, 0, 2.08118, 1.91082, 1.91082, 1.91082, 1.91082, 1.91082, 1.91082, 1.91082, 1.91082, 1.91082, 1.91082, 1.91082, 1.91082, 1.91082, 1.91082, 1.91082, 1.91082, 1.91755, 1.91082
13.1578, 12, 2.10052, 1.90023, 3.74166, 9.89948, 0, 2.09357, 1.90023, 1.90023, 1.90023, 1.90023, 1.90023, 1.90023, 1.90023, 1.90023, 1.90023, 1.90023, 1.90023, 1.90023, 1.90023, 1.90023, 1.90023, 1.90023, 1.90718, 1.90023
13.1656, 6, 2.11702, 1.89157, 2.82843, 3.88298, 0, 2.10937, 1.89157, 1.89157, 1.89157, 1.89157, 1.89157, 1.89157, 1.89157, 1.89157, 1.89157, 1.89157, 1.89157, 1.89157, 1.89157, 1.89157, 1.89157, 1.89157, 1.89922, 1.89157
13.1735, 4, 2.13438, 1.88196, 2.44949, 1.86562, 0, 2.1255, 1.88196, 1.88196, 1.88196, 1.88196, 1.88196, 1.88196, 1.88196, 1.88196, 1.88196, 1.88196, 1.88196, 1.88196, 1.88196, 1.88196, 1.88196, 1.88196, 1.89084, 1.88196
13.1814, 2, 2.1526, 1.87159, 2, -0.152595, 0, 2.1419, 1.87159, 1.87159, 1.87159, 1.87159, 1.87159, 1.87159, 1.87159, 1.87159, 1.87159, 1.87159, 1.87159, 1.87159, 1.87159, 1.87159, 1.87159, 1.87159, 1.88228, 1.87159
13.1893, 2, 2.17186, 1.86085, 2, -0.171863, 0, 2.15868, 1.86085, 1.86085, 1.86085, 1.86085, 1.86085, 1.86085, 1.86085, 1.86085, 1.86085, 1.86085, 1.86085, 1.86085, 1.86085, 1.86085, 1.86085, 1.86085, 1.87403, 1.86085
13.1972, 6, 2.19233, 1.85014, 2.82843, 3.80767, 0, 2.17588, 1.85014, 1.85014, 1.85014, 1.85014, 1.85014, 1.85014, 1.85014, 1.85014, 1.85014, 1.85014, 1.85014, 1.85014, 1.85014, 1.85014, 1.85014, 1.85014, 1.86659, 1.85014
13.2051, 4, 2.21592, 1.84164, 2.44949, 1.78408, 0, 2.1953, 1.84164, 1.84164, 1.84164, 1.84164, 1.84164, 1.84164, 1.84164, 1.84164, 1.84164, 1.84164, 1.84164, 1.84164, 1.84164, 1.84164, 1.84164, 1.84164, 1.86226, 1.84164
13.2129, 6, 2.23918, 1.83217, 2.82843, 3.76082, 0, 2.21334, 1.83217, 1.83217, 1.83217, 1.83217, 1.83217, 1.83217, 1.83217, 1.83217, 1.83217, 1.83217, 1.83217, 1.83217, 1.83217, 1.83217, 1.83217, 1.83217, 1.85801, 1.83217
13.2208, 4, 2.26204, 1.82192, 2.44949, 1.73796, 0, 2.22975, 1.82192, 1.82192, 1.82192, 1.82192, 1.82192, 1.82192, 1.82192, 1.82192, 1.82192, 1.82192, 1.82192, 1.82192, 1.82192, 1.82192, 1.82192, 1.82192, 1.85421, 1.82192
13.2287, 6, 2.28464, 1.8113, 2.82843, 3.71536, 0, 2.24448, 1.8113, 1.8113, 1.8113, 1.8113, 1.8113, 1.8113, 1.8113, 1.8113, 1.8113, 1.8113, 1.8113, 1.8113, 1.8113, 1.8113, 1.8113, 1.8113, 1.85146, 1.8113
13.2366, 2, 2.30715, 1.80072, 2, -0.30715, 0, 2.2575, 1.80072, 1.80072, 1.80072, 1.80072, 1.80072, 1.80072, 1.80072, 1.80072, 1.80072, 1.80072, 1.80072, 1.80072, 1.80072, 1.80072, 1.80072, 1.80072, 1.85036, 1.80072
13.2445, 4, 2.33123, 1.79204, 2.44949, 1.66877, 0, 2.27025, 1.79204, 1.79204, 1.79204, 1.79204, 1.79204, 1.79204, 1.79204, 1.79204, 1.79204, 1.79204, 1.79204, 1.79204, 1.79204, 1.79204, 1.79204, 1.79204, 1.85302, 1.79204
13.2524, 6, 2.3538, 1.78238, 2.82843, 3.6462, 0, 2.27941, 1.78238, 1.78238, 1.78238, 1.78238, 1.78238, 1.78238, 1.78238, 1.78238, 1.78238, 1.78238, 1.78238, 1.78238, 1.78238, 1.78238, 1.78238, 1.78238, 1.85676, 1.78238
13.2602, 4, 2.37495, 1.77195, 2.44949, 1.62505, 0, 2.28486, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.86204, 1.77195
13.2681, 4, 2.395, 1.76116, 2.44949, 1.605, 0, 2.28668, 1.76116, 1.76116, 1.76116, 1.76116, 1.76116, 1.76116, 1.76116, 1.76116, 1.76116, 1.76116, 1.76116, 1.76116, 1.76116, 1.76116, 1.76116, 1.76116, 1.86948, 1.76116
13.276, 6, 2.41433, 1.7504, 2.82843, 3.58567, 0, 2.28504, 1.7504, 1.7504, 1.7504, 1.7504, 1.7504, 1.7504, 1.7504, 1.7504, 1.7504, 1.7504, 1.7504, 1.7504, 1.7504, 1.7504, 1.7504, 1.7504, 1.87968, 1.7504
13.2839, 2, 2.4352, 1.74191, 2, -0.435199, 0, 2.28201, 1.74191, 1.74191, 1.74191, 1.74191, 1.74191, 1.74191, 1.74191, 1.74191, 1.74191, 1.74191, 1.74191, 1.74191, 1.74191, 1.74191, 1.74191, 1.74191, 1.8951, 1.74191
13.2918, 0, 2.45437, 1.73241, 1.41421, -2.45437, 0, 2.27422, 1.73241, 1.73241, 1.73241, 1.73241, 1.73241, 1.73241, 1.73241, 1.73241, 1.73241, 1.73241, 1.73241, 1.73241, 1.73241, 1.73241, 1.73241, 1.73241, 1.91256, 1.73241
13.2997, 0, 2.47219, 1.72211, 1.41421, -2.47219, 0, 2.26187, 1.72211, 1.72211, 1.72211, 1.72211, 1.72211, 1.72211, 1.72211, 1.72211, 1.72211, 1.72211, 1.72211, 1.72211, 1.72211, 1.72211, 1.72211, 1.72211, 1.93242, 1.72211
13.3075, 0, 2.48918, 1.71143, 1.41421, -2.48918, 0, 2.24548, 1.71143, 1.71143, 1.71143, 1.71143, 1.71143, 1.71143, 1.71143, 1.71143, 1.71143, 1.71143, 1.71143, 1.71143, 1.71143, 1.71143, 1.71143, 1.71143, 1.95514, 1.71143
13.3154, 6, 2.50592, 1.70079, 2.82843, 3.49408, 0, 2.2256, 1.70079, 1.70079, 1.70079, 1.70079, 1.70079, 1.70079, 1.70079, 1.70079, 1.70079, 1.70079, 1.70079, 1.70079, 1.70079, 1.70079, 1.70079, 1.70079, 1.9811, 1.70079
13.3233, 4, 2.52441, 1.69208, 2.44949, 1.47559, 0, 2.20438, 1.69208, 1.69208, 1.69208, 1.69208, 1.69208, 1.69208, 1.69208, 1.69208, 1.69208, 1.69208, 1.69208, 1.69208, 1.69208, 1.69208, 1.69208, 1.69208, 2.01211, 1.69208
13.3312, 2, 2.54184, 1.68235, 2, -0.54184, 0, 2.17914, 1.68235, 1.68235, 1.68235, 1.68235, 1.68235, 1.68235, 1.68235, 1.68235, 1.68235, 1.68235, 1.68235, 1.68235, 1.68235, 1.68235, 1.68235, 1.68235, 2.04504, 1.68235
13.3391, 6, 2.55849, 1.67182, 2.82843, 3.44151, 0, 2.15047, 1.67182, 1.67182, 1.67182, 1.67182, 1.67182, 1.67182, 1.67182, 1.67182, 1.67182, 1.67182, 1.67182, 1.67182, 1.67182, 1.67183, 1.67182, 1.67182, 2.07984, 1.67182
13.347, 2, 2.5748, 1.66093, 2, -0.574802, 0, 2.11918, 1.66093, 1.66093, 1.66093, 1.66093, 1.66093, 1.66093, 1.66093, 1.66093, 1.66093, 1.66093, 1.66093, 1.66093, 1.66093, 1.66093, 1.66093, 1.66093, 2.11655, 1.66093
13.3549, 6, 2.59113, 1.65006, 2.82843, 3.40887, 0, 2.08608, 1.65006, 1.65006, 1.65006, 1.65006, 1.65006, 1.65006, 1.65006, 1.65006, 1.65006, 1.65006, 1.65006, 1.65006, 1.65006, 1.65007, 1.65006, 1.65006, 2.15512, 1.65006
13.3627, 8, 2.60966, 1.64156, 3.16228, 5.39034, 0, 2.05393, 1.64156, 1.64156, 1.64156, 1.64156, 1.64156, 1.64156, 1.64156, 1.64156, 1.64156, 1.64156, 1.64156, 1.64156, 1.64156, 1.64156, 1.64156, 1.64156, 2.19728, 1.64156
13.3706, 4, 2.62674, 1.63199, 2.44949, 1.37326, 0, 2.01975, 1.63199, 1.63199, 1.63199, 1.63199, 1.63199, 1.63199, 1.63199, 1.63199, 1.63199, 1.63199, 1.63199, 1.63199, 1.63199, 1.63199, 1.63199, 1.63199, 2.23898, 1.63199
13.3785, 8, 2.64233, 1.6216, 3.16228, 5.35767, 0, 1.98418, 1.6216, 1.6216, 1.6216, 1.6216, 1.6216, 1.6216, 1.6216, 1.6216, 1.6216, 1.6216, 1.6216, 1.6216, 1.6216, 1.62161, 1.6216, 1.6216, 2.27975, 1.6216
13.3864, 2, 2.65646, 1.61084, 2, -0.656464, 0, 1.94807, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 2.31923, 1.61084
13.3943, 4, 2.66909, 1.60011, 2.44949, 1.33091, 0, 1.91219, 1.60011, 1.60011, 1.60011, 1.60011, 1.60011, 1.60011, 1.60011, 1.60011, 1.60011, 1.60011, 1.60011, 1.60011, 1.60011, 1.60011, 1.60011, 1.60011, 2.357, 1.60011
13.4022, 8, 2.68161, 1.59134, 3.16228, 5.31839, 0, 1.87879, 1.59134, 1.59134, 1.59134, 1.59134, 1.59134, 1.59134, 1.59134, 1.59134, 1.59134, 1.59134, 1.59134, 1.59134, 1.59134, 1.59135, 1.59134, 1.59134, 2.39417, 1.59134
13.41, 2, 2.69046, 1.58153, 2, -0.69046, 0, 1.84512, 1.58153, 1.58153, 1.58153, 1.58153, 1.58153, 1.58153, 1.58153, 1.58153, 1.58153, 1.58153, 1.58153, 1.58153, 1.58153, 1.58153, 1.58153, 1.58153, 2.42687, 1.58153
13.4179, 0, 2.69528, 1.57092, 1.41421, -2.69528, 0, 1.81167, 1.57092, 1.57092, 1.57092, 1.57092, 1.57092, 1.57092, 1.57092, 1.57092, 1.57092, 1.57092, 1.57092, 1.57092, 1.57092, 1.57092, 1.57092, 1.57092, 2.45453, 1.57092
13.4258, 4, 2.69593, 1.55992, 2.44949, 1.30407, 0, 1.77901, 1.55992, 1.55992, 1.55992, 1.55992, 1.55992, 1.55992, 1.55992, 1.55992, 1.55992, 1.55992, 1.55992, 1.55992, 1.55992, 1.55992, 1.55992, 1.55992, 2.47683, 1.55992
13.4337, 4, 2.69227, 1.54896, 2.44949, 1.30773, 0, 1.7477, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 2.49352, 1.54896
13.4416, 2, 2.68618, 1.5404, 2, -0.68618, 0, 1.72019, 1.5404, 1.5404, 1.5404, 1.5404, 1.5404, 1.5404, 1.5404, 1.5404, 1.5404, 1.5404, 1.5404, 1.5404, 1.5404, 1.5404, 1.5404, 1.5404, 2.50639, 1.5404
13.4495, 6, 2.67377, 1.53076, 2.82843, 3.32623, 0, 1.69302, 1.53076, 1.53076, 1.53076, 1.53076, 1.53076, 1.53076, 1.53076, 1.53076, 1.53076, 1.53076, 1.53076, 1.53076, 1.53076, 1.53076, 1.53076, 1.53076, 2.51151, 1.53076
13.4573, 6, 2.65499, 1.5203, 2.82843, 3.34501, 0, 1.66647, 1.5203, 1.5203, 1.5203, 1.5203, 1.5203, 1.5203, 1.5203, 1.5203, 1.5203, 1.5203, 1.5203, 1.5203, 1.5203, 1.5203, 1.5203, 1.5203, 2.50882, 1.5203
13.4652, 6, 2.63008, 1.50945, 2.82843, 3.36992, 0, 1.64091, 1.50945, 1.50945, 1.50945, 1.50945, 1.50945, 1.50945, 1.50945, 1.50945, 1.50945, 1.50945, 1.50945, 1.50945, 1.50945, 1.50945, 1.50945, 1.50945, 2.49862, 1.50945
13.4731, 0, 2.59942, 1.49864, 1.41421, -2.59942, 0, 1.61675, 1.49864, 1.49864, 1.49864, 1.49864, 1.49864, 1.49864, 1.49864, 1.49864, 1.49864, 1.49864, 1.49864, 1.49864, 1.49864, 1.49864, 1.49864, 1.49864, 2.48131, 1.49864
13.481, 2, 2.56503, 1.48983, 2, -0.565035, 0, 1.59586, 1.48983, 1.48983, 1.48983, 1.48983, 1.48983, 1.48983, 1.48983, 1.48983, 1.48983, 1.48983, 1.48983, 1.48983, 1.48983, 1.48984, 1.48983, 1.48983, 2.45901, 1.48983
13.4889, 4, 2.52407, 1.47997, 2.44949, 1.47593, 0, 1.57508, 1.47997, 1.47997, 1.47997, 1.47997, 1.47997, 1.47997, 1.47997, 1.47997, 1.47997, 1.47997, 1.47997, 1.47997, 1.47997, 1.47997, 1.47997, 1.47997, 2.42895, 1.47997
13.4968, 10, 2.47713, 1.46929, 3.4641, 7.52287, 0, 1.55459, 1.46929, 1.46929, 1.46929, 1.46929, 1.46929, 1.46929, 1.46929, 1.46929, 1.46929, 1.46929, 1.46929, 1.46929, 1.46929, 1.46929, 1.46929, 1.46929, 2.39183, 1.46929
13.5046, 2, 2.42508, 1.45822, 2, -0.425082, 0, 1.53469, 1.45822, 1.45822, 1.45822, 1.45822, 1.45822, 1.45822, 1.45822, 1.45822, 1.45822, 1.45822, 1.45822, 1.45822, 1.45822, 1.45822, 1.45822, 1.45822, 2.34861, 1.45822
13.5125, 6, 2.36893, 1.4472, 2.82843, 3.63107, 0, 1.51573, 1.4472, 1.4472, 1.4472, 1.4472, 1.4472, 1.4472, 1.4472, 1.4472, 1.4472, 1.4472, 1.4472, 1.4472, 1.4472, 1.4472, 1.4472, 1.4472, 2.3004, 1.4472
13.5204, 4, 2.31169, 1.43861, 2.44949, 1.68831, 0, 1.49999, 1.43861, 1.43861, 1.43861, 1.43861, 1.43861, 1.43861, 1.43861, 1.43861, 1.43861, 1.43861, 1.43861, 1.43861, 1.43861, 1.43861, 1.43861, 1.43861, 2.25031, 1.43861
13.5283, 6, 2.25058, 1.42893, 2.82843, 3.74942, 0, 1.48388, 1.42893, 1.42893, 1.42893, 1.42893, 1.42893, 1.42893, 1.42893, 1.42893, 1.42893, 1.42893, 1.42893, 1.42893, 1.42893, 1.42893, 1.42893, 1.42893, 2.19562, 1.42893
13.5362, 0, 2.18658, 1.41842, 1.41421, -2.18658, 0, 1.46757, 1.41842, 1.41842, 1.41842, 1.41842, 1.41842, 1.41842, 1.41842, 1.41842, 1.41842, 1.41842, 1.41842, 1.41842, 1.41842, 1.41842, 1.41842, 1.41842, 2.13743, 1.41842
13.5441, 4, 2.12092, 1.40752, 2.44949, 1.87908, 0, 1.45143, 1.40752, 1.40752, 1.40752, 1.40752, 1.40752, 1.40752, 1.40752, 1.40752, 1.40752, 1.40752, 1.40752, 1.40752, 1.40752, 1.40752, 1.40752, 1.40752, 2.07701, 1.40752
13.5519, 8, 2.05475, 1.39666, 3.16228, 5.94525, 0, 1.43582, 1.39666, 1.39666, 1.39666, 1.39666, 1.39666, 1.39666, 1.39666, 1.39666, 1.39666, 1.39666, 1.39666, 1.39666, 1.39666, 1.39666, 1.39666, 1.39666, 2.01559, 1.39666
13.5598, 2, 1.99082, 1.38784, 2, 0.00918484, 0, 1.4227, 1.38784, 1.38784, 1.38784, 1.38784, 1.38784, 1.38784, 1.38784, 1.38784, 1.38784, 1.38784, 1.38784, 1.38784, 1.38784, 1.38784, 1.38784, 1.38784, 1.95595, 1.38784
13.5677, 2, 1.92669, 1.37796, 2, 0.0733078, 0, 1.40893, 1.37796, 1.37796, 1.37796, 1.37796, 1.37796, 1.37796, 1.37796, 1.37796, 1.37796, 1.37796, 1.37796, 1.37796, 1.37796, 1.37796, 1.37796, 1.37796, 1.89573, 1.37796
13.5756, 2, 1.86322, 1.36728, 2, 0.136784, 0, 1.3947, 1.36728, 1.36728, 1.36728, 1.36728, 1.36728, 1.36728, 1.36728, 1.36728, 1.36728, 1.36728, 1.36728, 1.36728, 1.36728, 1.36728, 1.36728, 1.36728, 1.83579, 1.36728
13.5835, 0, 1.80137, 1.35621, 1.41421, -1.80137, 0, 1.38041, 1.35621, 1.35621, 1.35621, 1.35621, 1.35621, 1.35621, 1.35621, 1.35621, 1.35621, 1.35621, 1.35621, 1.35621, 1.35621, 1.35621, 1.35621, 1.35621, 1.77716, 1.35621
13.5914, 2, 1.74202, 1.34519, 2, 0.257979, 0, 1.36648, 1.34519, 1.34519, 1.34519, 1.34519, 1.34519, 1.34519, 1.34519, 1.34519, 1.34519, 1.34519, 1.34519, 1.34519, 1.34519, 1.34519, 1.34519, 1.34519, 1.72073, 1.34519
13.5992, 4, 1.68783, 1.33652, 2.44949, 2.31217, 0, 1.35517, 1.33652, 1.33652, 1.33652, 1.33652, 1.33652, 1.33652, 1.33652, 1.33652, 1.33652, 1.33652, 1.33652, 1.33652, 1.33652, 1.33652, 1.33652, 1.33652, 1.66918, 1.33652
13.6071, 0, 1.63569, 1.32684, 1.41421, -1.63569, 0, 1.34311, 1.32684, 1.32684, 1.32684, 1.32684, 1.32684, 1.32684, 1.32684, 1.32684, 1.32684, 1.32684, 1.32684, 1.32684, 1.32684, 1.32684, 1.32684, 1.32684, 1.61943, 1.32684
13.615, 0, 1.58601, 1.31636, 1.41421, -1.58601, 0, 1.33048, 1.31636, 1.31636, 1.31636, 1.31636, 1.31636, 1.31636, 1.31636, 1.31636, 1.31636, 1.31636, 1.31636, 1.31636, 1.31636, 1.31636, 1.31636, 1.31636, 1.57188, 1.31636
13.6229, 0, 1.53929, 1.3055, 1.41421, -1.53929, 0, 1.3177, 1.3055, 1.3055, 1.3055, 1.3055, 1.3055, 1.3055, 1.3055, 1.3055, 1.3055, 1.3055, 1.3055, 1.3055, 1.3055, 1.3055, 1.3055, 1.3055, 1.52708, 1.3055
13.6308, 2, 1.49597, 1.29468, 2, 0.504034, 0, 1.30517, 1.29468, 1.29468, 1.29468, 1.29468, 1.29468, 1.29468, 1.29468, 1.29468, 1.29468, 1.29468, 1.29468, 1.29468, 1.29468, 1.29468, 1.29468, 1.29468, 1.48548, 1.29468
13.6387, 2, 1.45789, 1.28579, 2, 0.542107, 0, 1.29476, 1.28579, 1.28579, 1.28579, 1.28579, 1.28579, 1.28579, 1.28579, 1.28579, 1.28579, 1.28579, 1.28579, 1.28579, 1.28579, 1.28579, 1.28579, 1.28579, 1.44893, 1.28579
13.6465, 4, 1.42208, 1.27595, 2.44949, 2.57792, 0, 1.28357, 1.27595, 1.27595, 1.27595, 1.27595, 1.27595, 1.27595, 1.27595, 1.27595, 1.27595, 1.27595, 1.27595, 1.27595, 1.27595, 1.27595, 1.27595, 1.27595, 1.41446, 1.27595
13.6544, 4, 1.38857, 1.26536, 2.44949, 2.61143, 0, 1.2718, 1.26536, 1.26536, 1.26536, 1.26536, 1.26536, 1.26536, 1.26536, 1.26536, 1.26536, 1.26536, 1.26536, 1.26536, 1.26536, 1.26537, 1.26536, 1.26536, 1.38213, 1.26536
13.6623, 4, 1.35759, 1.25443, 2.44949, 2.64241, 0, 1.25983, 1.25443, 1.25443, 1.25443, 1.25443, 1.25443, 1.25443, 1.25443, 1.25443, 1.25443, 1.25443, 1.25443, 1.25443, 1.25443, 1.25443, 1.25443, 1.25443, 1.35218, 1.25443
13.6702, 2, 1.32931, 1.24354, 2, 0.670688, 0, 1.24805, 1.24354, 1.24354, 1.24354, 1.24354, 1.24354, 1.24354, 1.24354, 1.24354, 1.24354, 1.24354, 1.24354, 1.24354, 1.24354, 1.24354, 1.24354, 1.24354, 1.3248, 1.24354
13.6781, 2, 1.30568, 1.23485, 2, 0.694324, 0, 1.2386, 1.23485, 1.23485, 1.23485, 1.23485, 1.23485, 1.23485, 1.23485, 1.23485, 1.23485, 1.23485, 1.23485, 1.23485, 1.23485, 1.23485, 1.23485, 1.23485, 1.30193, 1.23485
13.686, 6, 1.28329, 1.22522, 2.82843, 4.71671, 0, 1.22831, 1.22522, 1.22522, 1.22522, 1.22522, 1.22522, 1.22522, 1.22522, 1.22522, 1.22522, 1.22522, 1.22522, 1.22522, 1.22522, 1.22522, 1.22522, 1.22522, 1.28021, 1.22522
13.6938, 2, 1.26213, 1.21484, 2, 0.737873, 0, 1.21737, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.2596, 1.21484
13.7017, 0, 1.24235, 1.20411, 1.41421, -1.24235, 0, 1.20617, 1.20411, 1.20411, 1.20411, 1.20411, 1.20411, 1.20411, 1.20411, 1.20411, 1.20411, 1.20411, 1.20411, 1.20411, 1.20411, 1.20411, 1.20411, 1.20411, 1.24029, 1.20411
