   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_151.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.5362, 6, 2.97447, 2.97447, 2.82843, 3.02553, 2.97447, 0, 2.97447, 2.97447, 2.97447, 2.97447, 2.97447, 2.97447, 2.97447, 2.97447, 2.97447, 2.97447, 2.97447, 2.97447, 2.97447, 2.97447, 2.97447, 2.97447, 2.97447
10.5441, 2, 2.97203, 2.97203, 2, -0.972029, 2.97203, 0, 2.97203, 2.97203, 2.97203, 2.97203, 2.97203, 2.97203, 2.97203, 2.97203, 2.97203, 2.97203, 2.97203, 2.97203, 2.97203, 2.97203, 2.97203, 2.97203, 2.97203
10.552, 6, 2.96876, 2.96875, 2.82843, 3.03124, 2.96875, 0, 2.96875, 2.96875, 2.96875, 2.96875, 2.96875, 2.96875, 2.96875, 2.96875, 2.96875, 2.96875, 2.96875, 2.96875, 2.96876, 2.96875, 2.96875, 2.96875, 2.96875
10.5599, 10, 2.96481, 2.96481, 3.4641, 7.03519, 2.96481, 0, 2.96481, 2.96481, 2.96481, 2.96481, 2.96481, 2.96481, 2.96481, 2.96481, 2.96481, 2.96481, 2.96481, 2.96481, 2.96481, 2.96481, 2.96481, 2.96481, 2.96481
10.5678, 0, 2.9604, 2.9604, 1.41421, -2.9604, 2.9604, 0, 2.9604, 2.9604, 2.9604, 2.9604, 2.9604, 2.9604, 2.9604, 2.9604, 2.9604, 2.9604, 2.9604, 2.9604, 2.9604, 2.9604, 2.9604, 2.9604, 2.9604
10.5757, 4, 2.95478, 2.95478, 2.44949, 1.04522, 2.95478, 0, 2.95478, 2.95478, 2.95478, 2.95478, 2.95478, 2.95478, 2.95478, 2.95478, 2.95478, 2.95478, 2.95478, 2.95478, 2.95478, 2.95478, 2.95478, 2.95478, 2.95478
10.5836, 2, 2.94807, 2.94807, 2, -0.948066, 2.94807, 0, 2.94807, 2.94807, 2.94807, 2.94807, 2.94807, 2.94807, 2.94807, 2.94807, 2.94807, 2.94807, 2.94807, 2.94807, 2.94807, 2.94807, 2.94807, 2.94807, 2.94807
10.5914, 0, 2.94041, 2.94041, 1.41421, -2.94041, 2.94041, 0, 2.94041, 2.94041, 2.94041, 2.94041, 2.94041, 2.94041, 2.94041, 2.94041, 2.94041, 2.94041, 2.94041, 2.94041, 2.94041, 2.94041, 2.94041, 2.94041, 2.94041
10.5993, 2, 2.93208, 2.93208, 2, -0.932076, 2.93208, 0, 2.93208, 2.93208, 2.93208, 2.93208, 2.93208, 2.93208, 2.93208, 2.93208, 2.93208, 2.93208, 2.93208, 2.93208, 2.93208, 2.93208, 2.93208, 2.93208, 2.93208
10.6072, 2, 2.92342, 2.92342, 2, -0.923417, 2.92342, 0, 2.92342, 2.92342, 2.92342, 2.92342, 2.92342, 2.92342, 2.92342, 2.92342, 2.92342, 2.92342, 2.92342, 2.92342, 2.92342, 2.92342, 2.92342, 2.92342, 2.92342
10.6151, 6, 2.91477, 2.91477, 2.82843, 3.08523, 2.91477, 0, 2.91477, 2.91477, 2.91477, 2.91477, 2.91477, 2.91477, 2.91477, 2.91477, 2.91477, 2.91477, 2.91477, 2.91477, 2.91477, 2.91477, 2.91477, 2.91477, 2.91477
10.623, 6, 2.90939, 2.90939, 2.82843, 3.09061, 2.90939, 0, 2.90939, 2.90939, 2.90939, 2.90939, 2.90939, 2.90939, 2.90939, 2.90939, 2.90939, 2.90939, 2.90939, 2.90939, 2.90939, 2.90939, 2.90939, 2.90939, 2.90939
10.6309, 4, 2.902, 2.902, 2.44949, 1.098, 2.902, 0, 2.902, 2.902, 2.902, 2.902, 2.902, 2.902, 2.902, 2.902, 2.902, 2.902, 2.902, 2.902, 2.902, 2.902, 2.902, 2.902, 2.902
10.6388, 6, 2.89294, 2.89294, 2.82843, 3.10706, 2.89294, 0, 2.89294, 2.89294, 2.89294, 2.89294, 2.89294, 2.89294, 2.89294, 2.89294, 2.89294, 2.89294, 2.89294, 2.89294, 2.89294, 2.89294, 2.89294, 2.89294, 2.89294
10.6466, 4, 2.88305, 2.88305, 2.44949, 1.11695, 2.88305, 0, 2.88305, 2.88305, 2.88305, 2.88305, 2.88305, 2.88305, 2.88305, 2.88305, 2.88305, 2.88305, 2.88305, 2.88305, 2.88305, 2.88305, 2.88305, 2.88305, 2.88305
10.6545, 12, 2.87318, 2.87318, 3.74166, 9.12682, 2.87318, 0, 2.87318, 2.87318, 2.87318, 2.87318, 2.87318, 2.87318, 2.87318, 2.87318, 2.87318, 2.87318, 2.87318, 2.87318, 2.87318, 2.87318, 2.87318, 2.87318, 2.87318
10.6624, 8, 2.86955, 2.86955, 3.16228, 5.13045, 2.86955, 0, 2.86955, 2.86955, 2.86955, 2.86955, 2.86955, 2.86955, 2.86955, 2.86955, 2.86955, 2.86955, 2.86955, 2.86955, 2.86955, 2.86955, 2.86955, 2.86955, 2.86955
10.6703, 2, 2.86275, 2.86275, 2, -0.862748, 2.86275, 0, 2.86275, 2.86275, 2.86275, 2.86275, 2.86275, 2.86275, 2.86275, 2.86275, 2.86275, 2.86275, 2.86275, 2.86275, 2.86275, 2.86275, 2.86275, 2.86275, 2.86275
10.6782, 6, 2.85321, 2.85321, 2.82843, 3.14679, 2.85321, 0, 2.85321, 2.85321, 2.85321, 2.85321, 2.85321, 2.85321, 2.85321, 2.85321, 2.85321, 2.85321, 2.85321, 2.85321, 2.85321, 2.85321, 2.85321, 2.85321, 2.85321
10.6861, 2, 2.84231, 2.84231, 2, -0.842313, 2.84231, 0, 2.84231, 2.84231, 2.84231, 2.84231, 2.84231, 2.84231, 2.84231, 2.84231, 2.84231, 2.84231, 2.84231, 2.84231, 2.84231, 2.84231, 2.84231, 2.84231, 2.84231
10.694, 6, 2.83144, 2.83144, 2.82843, 3.16856, 2.83144, 0, 2.83144, 2.83144, 2.83144, 2.83144, 2.83144, 2.83144, 2.83144, 2.83144, 2.83144, 2.83144, 2.83144, 2.83144, 2.83144, 2.83144, 2.83144, 2.83144, 2.83144
10.7018, 6, 2.82899, 2.82899, 2.82843, 3.17101, 2.82899, 0, 2.82899, 2.82899, 2.82899, 2.82899, 2.82899, 2.82899, 2.82899, 2.82899, 2.82899, 2.82899, 2.82899, 2.82899, 2.82899, 2.82899, 2.82899, 2.82899, 2.82899
10.7097, 4, 2.82268, 2.82267, 2.44949, 1.17732, 2.82267, 0, 2.82267, 2.82267, 2.82267, 2.82267, 2.82267, 2.82267, 2.82267, 2.82267, 2.82267, 2.82267, 2.82267, 2.82267, 2.82268, 2.82267, 2.82267, 2.82267, 2.82267
10.7176, 2, 2.81291, 2.81291, 2, -0.812915, 2.81291, 0, 2.81291, 2.81291, 2.81291, 2.81291, 2.81291, 2.81291, 2.81291, 2.81291, 2.81291, 2.81291, 2.81291, 2.81291, 2.81291, 2.81291, 2.81291, 2.81291, 2.81291
10.7255, 2, 2.80145, 2.80145, 2, -0.801447, 2.80145, 0, 2.80145, 2.80145, 2.80145, 2.80145, 2.80145, 2.80145, 2.80145, 2.80145, 2.80145, 2.80145, 2.80145, 2.80145, 2.80145, 2.80145, 2.80145, 2.80145, 2.80145
10.7334, 4, 2.79, 2.79, 2.44949, 1.21, 2.79, 0, 2.79, 2.79, 2.79, 2.79, 2.79, 2.79, 2.79, 2.79, 2.79, 2.79, 2.79, 2.79, 2.79, 2.79, 2.79, 2.79, 2.79
10.7413, 14, 2.78789, 2.78789, 4, 11.2121, 2.78789, 0, 2.78789, 2.78789, 2.78789, 2.78789, 2.78789, 2.78789, 2.78789, 2.78789, 2.78789, 2.78789, 2.78789, 2.78789, 2.78789, 2.78789, 2.78789, 2.78789, 2.78789
10.7492, 8, 2.7817, 2.7817, 3.16228, 5.2183, 2.7817, 0, 2.7817, 2.7817, 2.7817, 2.7817, 2.7817, 2.7817, 2.7817, 2.7817, 2.7817, 2.7817, 2.7817, 2.7817, 2.7817, 2.7817, 2.7817, 2.7817, 2.7817
10.7571, 6, 2.77185, 2.77185, 2.82843, 3.22815, 2.77185, 0, 2.77185, 2.77185, 2.77185, 2.77185, 2.77185, 2.77185, 2.77185, 2.77185, 2.77185, 2.77185, 2.77185, 2.77185, 2.77185, 2.77185, 2.77185, 2.77185, 2.77185
10.7649, 6, 2.7602, 2.7602, 2.82843, 3.2398, 2.7602, 0, 2.7602, 2.7602, 2.7602, 2.7602, 2.7602, 2.7602, 2.7602, 2.7602, 2.7602, 2.7602, 2.7602, 2.7602, 2.7602, 2.7602, 2.7602, 2.7602, 2.7602
10.7728, 0, 2.74857, 2.74857, 1.41421, -2.74857, 2.74857, 0, 2.74857, 2.74857, 2.74857, 2.74857, 2.74857, 2.74857, 2.74857, 2.74857, 2.74857, 2.74857, 2.74857, 2.74857, 2.74857, 2.74857, 2.74857, 2.74857, 2.74857
10.7807, 4, 2.74676, 2.74676, 2.44949, 1.25324, 2.74676, 0, 2.74676, 2.74676, 2.74676, 2.74676, 2.74676, 2.74676, 2.74676, 2.74676, 2.74676, 2.74676, 2.74676, 2.74676, 2.74676, 2.74676, 2.74676, 2.74676, 2.74676
10.7886, 6, 2.74071, 2.7407, 2.82843, 3.25929, 2.7407, 0, 2.7407, 2.7407, 2.7407, 2.7407, 2.7407, 2.7407, 2.7407, 2.7407, 2.7407, 2.7407, 2.7407, 2.7407, 2.74071, 2.7407, 2.7407, 2.7407, 2.7407
10.7965, 6, 2.73086, 2.73086, 2.82843, 3.26914, 2.73086, 0, 2.73086, 2.73086, 2.73086, 2.73086, 2.73086, 2.73086, 2.73086, 2.73086, 2.73086, 2.73086, 2.73086, 2.73086, 2.73086, 2.73086, 2.73086, 2.73086, 2.73086
10.8044, 2, 2.71914, 2.71914, 2, -0.719139, 2.71914, 0, 2.71914, 2.71914, 2.71914, 2.71914, 2.71914, 2.71914, 2.71914, 2.71914, 2.71914, 2.71914, 2.71914, 2.71914, 2.71914, 2.71914, 2.71914, 2.71914, 2.71914
10.8123, 4, 2.70744, 2.70744, 2.44949, 1.29256, 2.70744, 0, 2.70744, 2.70744, 2.70744, 2.70744, 2.70744, 2.70744, 2.70744, 2.70744, 2.70744, 2.70744, 2.70744, 2.70744, 2.70744, 2.70744, 2.70744, 2.70744, 2.70744
10.8201, 6, 2.70573, 2.70573, 2.82843, 3.29427, 2.70573, 0, 2.70573, 2.70573, 2.70573, 2.70573, 2.70573, 2.70573, 2.70573, 2.70573, 2.70573, 2.70573, 2.70573, 2.70573, 2.70573, 2.70573, 2.70573, 2.70573, 2.70573
10.828, 2, 2.69972, 2.69972, 2, -0.69972, 2.69972, 0, 2.69972, 2.69972, 2.69972, 2.69972, 2.69972, 2.69972, 2.69972, 2.69972, 2.69972, 2.69972, 2.69972, 2.69972, 2.69972, 2.69972, 2.69972, 2.69972, 2.69972
10.8359, 10, 2.68989, 2.68989, 3.4641, 7.31011, 2.68989, 0, 2.68989, 2.68989, 2.68989, 2.68989, 2.68989, 2.68989, 2.68989, 2.68989, 2.68989, 2.68989, 2.68989, 2.68989, 2.68989, 2.68989, 2.68989, 2.68989, 2.68989
10.8438, 6, 2.67817, 2.67817, 2.82843, 3.32183, 2.67817, 0, 2.67817, 2.67817, 2.67817, 2.67817, 2.67817, 2.67817, 2.67817, 2.67817, 2.67817, 2.67817, 2.67817, 2.67817, 2.67817, 2.67817, 2.67817, 2.67817, 2.67817
10.8517, 6, 2.66648, 2.66648, 2.82843, 3.33352, 2.66648, 0, 2.66648, 2.66648, 2.66648, 2.66648, 2.66648, 2.66648, 2.66648, 2.66648, 2.66648, 2.66648, 2.66648, 2.66648, 2.66648, 2.66648, 2.66648, 2.66648, 2.66648
10.8596, 2, 2.66486, 2.66486, 2, -0.664858, 2.66486, 0, 2.66486, 2.66486, 2.66486, 2.66486, 2.66486, 2.66486, 2.66486, 2.66486, 2.66486, 2.66486, 2.66486, 2.66486, 2.66486, 2.66486, 2.66486, 2.66486, 2.66486
10.8675, 0, 2.65891, 2.6589, 1.41421, -2.65891, 2.6589, 0, 2.6589, 2.6589, 2.6589, 2.6589, 2.6589, 2.6589, 2.6589, 2.6589, 2.6589, 2.6589, 2.6589, 2.6589, 2.65891, 2.6589, 2.6589, 2.6589, 2.6589
10.8753, 8, 2.64913, 2.64913, 3.16228, 5.35087, 2.64913, 0, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913, 2.64913
10.8832, 2, 2.63747, 2.63746, 2, -0.637465, 2.63746, 0, 2.63746, 2.63746, 2.63746, 2.63746, 2.63746, 2.63746, 2.63746, 2.63746, 2.63746, 2.63746, 2.63746, 2.63746, 2.63747, 2.63746, 2.63746, 2.63746, 2.63746
10.8911, 0, 2.62582, 2.62582, 1.41421, -2.62582, 2.62582, 0, 2.62582, 2.62582, 2.62582, 2.62582, 2.62582, 2.62582, 2.62582, 2.62582, 2.62582, 2.62582, 2.62582, 2.62582, 2.62582, 2.62582, 2.62582, 2.62582, 2.62582
10.899, 8, 2.62448, 2.62448, 3.16228, 5.37552, 2.62448, 0, 2.62448, 2.62448, 2.62448, 2.62448, 2.62448, 2.62448, 2.62448, 2.62448, 2.62448, 2.62448, 2.62448, 2.62448, 2.62448, 2.62448, 2.62448, 2.62448, 2.62448
10.9069, 0, 2.61866, 2.61866, 1.41421, -2.61866, 2.61866, 0, 2.61866, 2.61866, 2.61866, 2.61866, 2.61866, 2.61866, 2.61866, 2.61866, 2.61866, 2.61866, 2.61866, 2.61866, 2.61866, 2.61866, 2.61866, 2.61866, 2.61866
10.9148, 6, 2.60889, 2.60889, 2.82843, 3.39111, 2.60889, 0, 2.60889, 2.60889, 2.60889, 2.60889, 2.60889, 2.60889, 2.60889, 2.60889, 2.60889, 2.60889, 2.60889, 2.60889, 2.60889, 2.60889, 2.60889, 2.60889, 2.60889
10.9227, 6, 2.59717, 2.59717, 2.82843, 3.40283, 2.59717, 0, 2.59717, 2.59717, 2.59717, 2.59717, 2.59717, 2.59717, 2.59717, 2.59717, 2.59717, 2.59717, 2.59717, 2.59717, 2.59717, 2.59717, 2.59717, 2.59717, 2.59717
10.9305, 2, 2.58548, 2.58548, 2, -0.585484, 2.58548, 0, 2.58548, 2.58548, 2.58548, 2.58548, 2.58548, 2.58548, 2.58548, 2.58548, 2.58548, 2.58548, 2.58548, 2.58548, 2.58548, 2.58548, 2.58548, 2.58548, 2.58548
10.9384, 6, 2.5852, 2.5852, 2.82843, 3.4148, 2.5852, 0, 2.5852, 2.5852, 2.5852, 2.5852, 2.5852, 2.5852, 2.5852, 2.5852, 2.5852, 2.5852, 2.5852, 2.5852, 2.5852, 2.5852, 2.5852, 2.5852, 2.5852
10.9463, 2, 2.57977, 2.57976, 2, -0.579765, 2.57976, 0, 2.57976, 2.57976, 2.57976, 2.57976, 2.57976, 2.57976, 2.57976, 2.57976, 2.57976, 2.57976, 2.57976, 2.57976, 2.57977, 2.57976, 2.57976, 2.57976, 2.57976
10.9542, 2, 2.56981, 2.56981, 2, -0.569811, 2.56981, 0, 2.56981, 2.56981, 2.56981, 2.56981, 2.56981, 2.56981, 2.56981, 2.56981, 2.56981, 2.56981, 2.56981, 2.56981, 2.56981, 2.56981, 2.56981, 2.56981, 2.56981
10.9621, 4, 2.55762, 2.55762, 2.44949, 1.44238, 2.55762, 0, 2.55762, 2.55762, 2.55762, 2.55762, 2.55762, 2.55762, 2.55762, 2.55762, 2.55762, 2.55762, 2.55762, 2.55762, 2.55762, 2.55762, 2.55762, 2.55762, 2.55762
10.97, 4, 2.54546, 2.54545, 2.44949, 1.45454, 2.54545, 0, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54546, 2.54545, 2.54545, 2.54545, 2.54545
10.9779, 2, 2.55314, 2.55313, 2, -0.553136, 2.55313, 0, 2.55313, 2.55313, 2.55313, 2.55313, 2.55313, 2.55313, 2.55313, 2.55313, 2.55313, 2.55313, 2.55313, 2.55313, 2.55314, 2.55313, 2.55313, 2.55313, 2.55313
10.9858, 0, 2.55586, 2.55586, 1.41421, -2.55586, 2.55586, 0, 2.55586, 2.55586, 2.55586, 2.55586, 2.55586, 2.55586, 2.55586, 2.55586, 2.55586, 2.55586, 2.55586, 2.55586, 2.55586, 2.55586, 2.55586, 2.55586, 2.55586
10.9936, 0, 2.55394, 2.55394, 1.41421, -2.55394, 2.55394, 0, 2.55394, 2.55394, 2.55394, 2.55394, 2.55394, 2.55394, 2.55394, 2.55394, 2.55394, 2.55394, 2.55394, 2.55394, 2.55394, 2.55394, 2.55394, 2.55394, 2.55394
11.0015, 4, 2.5497, 2.54969, 2.44949, 1.4503, 2.54969, 0, 2.54969, 2.54969, 2.54969, 2.54969, 2.54969, 2.54969, 2.54969, 2.54969, 2.54969, 2.54969, 2.54969, 2.54969, 2.5497, 2.54969, 2.54969, 2.54969, 2.54969
11.0094, 2, 2.54546, 2.54545, 2, -0.545455, 2.54545, 0, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54546, 2.54545, 2.54545, 2.54545, 2.54545
11.0173, 6, 2.54966, 2.54966, 2.82843, 3.45034, 2.54966, 0, 2.54966, 2.54966, 2.54966, 2.54966, 2.54966, 2.54966, 2.54966, 2.54966, 2.54966, 2.54966, 2.54966, 2.54966, 2.54966, 2.54966, 2.54966, 2.54966, 2.54966
11.0252, 4, 2.55112, 2.55112, 2.44949, 1.44888, 2.55112, 0, 2.55112, 2.55112, 2.55112, 2.55112, 2.55112, 2.55112, 2.55112, 2.55112, 2.55112, 2.55112, 2.55112, 2.55112, 2.55112, 2.55112, 2.55112, 2.55112, 2.55112
11.0331, 4, 2.55007, 2.55007, 2.44949, 1.44993, 2.55007, 0, 2.55007, 2.55007, 2.55007, 2.55007, 2.55007, 2.55007, 2.55007, 2.55007, 2.55007, 2.55007, 2.55007, 2.55007, 2.55007, 2.55007, 2.55007, 2.55007, 2.55007
11.041, 4, 2.54776, 2.54776, 2.44949, 1.45224, 2.54776, 0, 2.54776, 2.54776, 2.54776, 2.54776, 2.54776, 2.54776, 2.54776, 2.54776, 2.54776, 2.54776, 2.54776, 2.54776, 2.54776, 2.54776, 2.54776, 2.54776, 2.54776
11.0488, 4, 2.54546, 2.54545, 2.44949, 1.45454, 2.54545, 0, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54546, 2.54545, 2.54545, 2.54545, 2.54545
11.0567, 2, 2.54747, 2.54747, 2, -0.547471, 2.54747, 0, 2.54747, 2.54747, 2.54747, 2.54747, 2.54747, 2.54747, 2.54747, 2.54747, 2.54747, 2.54747, 2.54747, 2.54747, 2.54747, 2.54747, 2.54747, 2.54747, 2.54747
11.0646, 2, 2.5482, 2.5482, 2, -0.548204, 2.5482, 0, 2.5482, 2.5482, 2.5482, 2.5482, 2.5482, 2.5482, 2.5482, 2.5482, 2.5482, 2.5482, 2.5482, 2.5482, 2.5482, 2.5482, 2.5482, 2.5482, 2.5482
11.0725, 8, 2.5477, 2.5477, 3.16228, 5.4523, 2.5477, 0, 2.5477, 2.5477, 2.5477, 2.5477, 2.5477, 2.5477, 2.5477, 2.5477, 2.5477, 2.5477, 2.5477, 2.5477, 2.5477, 2.5477, 2.5477, 2.5477, 2.5477
11.0804, 2, 2.54658, 2.54658, 2, -0.546578, 2.54658, 0, 2.54658, 2.54658, 2.54658, 2.54658, 2.54658, 2.54658, 2.54658, 2.54658, 2.54658, 2.54658, 2.54658, 2.54658, 2.54658, 2.54658, 2.54658, 2.54658, 2.54658
11.0883, 4, 2.54546, 2.54545, 2.44949, 1.45454, 2.54545, 0, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54546, 2.54545, 2.54545, 2.54545, 2.54545
11.0962, 2, 2.54546, 2.54545, 2, -0.545455, 2.54545, 0, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54546, 2.54545, 2.54545, 2.54545, 2.54545
11.104, 10, 2.54493, 2.54493, 3.4641, 7.45507, 2.54493, 0, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493
11.1119, 8, 2.54389, 2.54389, 3.16228, 5.45611, 2.54389, 0, 2.54389, 2.54389, 2.54389, 2.54389, 2.54389, 2.54389, 2.54389, 2.54389, 2.54389, 2.54389, 2.54389, 2.54389, 2.54389, 2.54389, 2.54389, 2.54389, 2.54389
11.1198, 0, 2.54245, 2.54245, 1.41421, -2.54245, 2.54245, 0, 2.54245, 2.54245, 2.54245, 2.54245, 2.54245, 2.54245, 2.54245, 2.54245, 2.54245, 2.54245, 2.54245, 2.54245, 2.54245, 2.54245, 2.54245, 2.54245, 2.54245
11.1277, 0, 2.54075, 2.54075, 1.41421, -2.54075, 2.54075, 0, 2.54075, 2.54075, 2.54075, 2.54075, 2.54075, 2.54075, 2.54075, 2.54075, 2.54075, 2.54075, 2.54075, 2.54075, 2.54075, 2.54075, 2.54075, 2.54075, 2.54075
11.1356, 4, 2.53893, 2.53893, 2.44949, 1.46107, 2.53893, 0, 2.53893, 2.53893, 2.53893, 2.53893, 2.53893, 2.53893, 2.53893, 2.53893, 2.53893, 2.53893, 2.53893, 2.53893, 2.53893, 2.53893, 2.53893, 2.53893, 2.53893
11.1435, 2, 2.5371, 2.5371, 2, -0.537101, 2.5371, 0, 2.5371, 2.5371, 2.5371, 2.5371, 2.5371, 2.5371, 2.5371, 2.5371, 2.5371, 2.5371, 2.5371, 2.5371, 2.5371, 2.5371, 2.5371, 2.5371, 2.5371
11.1514, 6, 2.53618, 2.53618, 2.82843, 3.46382, 2.53618, 0, 2.53618, 2.53618, 2.53618, 2.53618, 2.53618, 2.53618, 2.53618, 2.53618, 2.53618, 2.53618, 2.53618, 2.53618, 2.53618, 2.53618, 2.53618, 2.53618, 2.53618
11.1592, 6, 2.53477, 2.53477, 2.82843, 3.46523, 2.53477, 0, 2.53477, 2.53477, 2.53477, 2.53477, 2.53477, 2.53477, 2.53477, 2.53477, 2.53477, 2.53477, 2.53477, 2.53477, 2.53477, 2.53477, 2.53477, 2.53477, 2.53477
11.1671, 2, 2.53292, 2.53292, 2, -0.532918, 2.53292, 0, 2.53292, 2.53292, 2.53292, 2.53292, 2.53292, 2.53292, 2.53292, 2.53292, 2.53292, 2.53292, 2.53292, 2.53292, 2.53292, 2.53292, 2.53292, 2.53292, 2.53292
11.175, 2, 2.53084, 2.53084, 2, -0.530839, 2.53084, 0, 2.53084, 2.53084, 2.53084, 2.53084, 2.53084, 2.53084, 2.53084, 2.53084, 2.53084, 2.53084, 2.53084, 2.53084, 2.53084, 2.53084, 2.53084, 2.53084, 2.53084
11.1829, 0, 2.52876, 2.52876, 1.41421, -2.52876, 2.52876, 0, 2.52876, 2.52876, 2.52876, 2.52876, 2.52876, 2.52876, 2.52876, 2.52876, 2.52876, 2.52876, 2.52876, 2.52876, 2.52876, 2.52876, 2.52876, 2.52876, 2.52876
11.1908, 2, 2.52717, 2.52717, 2, -0.527168, 2.52717, 0, 2.52717, 2.52717, 2.52717, 2.52717, 2.52717, 2.52717, 2.52717, 2.52717, 2.52717, 2.52717, 2.52717, 2.52717, 2.52717, 2.52717, 2.52717, 2.52717, 2.52717
11.1987, 4, 2.52525, 2.52525, 2.44949, 1.47475, 2.52525, 0, 2.52525, 2.52525, 2.52525, 2.52525, 2.52525, 2.52525, 2.52525, 2.52525, 2.52525, 2.52525, 2.52525, 2.52525, 2.52525, 2.52525, 2.52525, 2.52525, 2.52525
11.2066, 4, 2.52302, 2.52302, 2.44949, 1.47698, 2.52302, 0, 2.52302, 2.52302, 2.52302, 2.52302, 2.52302, 2.52302, 2.52302, 2.52302, 2.52302, 2.52302, 2.52302, 2.52302, 2.52302, 2.52302, 2.52302, 2.52302, 2.52302
11.2145, 2, 2.5205, 2.5205, 2, -0.520499, 2.5205, 0, 2.5205, 2.5205, 2.5205, 2.5205, 2.5205, 2.5205, 2.5205, 2.5205, 2.5205, 2.5205, 2.5205, 2.5205, 2.5205, 2.5205, 2.5205, 2.5205, 2.5205
11.2223, 2, 2.51777, 2.51777, 2, -0.517773, 2.51777, 0, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777, 2.51777
11.2302, 6, 2.51495, 2.51494, 2.82843, 3.48505, 2.51494, 0, 2.51494, 2.51494, 2.51494, 2.51494, 2.51494, 2.51494, 2.51494, 2.51494, 2.51494, 2.51494, 2.51494, 2.51494, 2.51495, 2.51494, 2.51494, 2.51494, 2.51494
11.2381, 2, 2.51212, 2.51212, 2, -0.51212, 2.51212, 0, 2.51212, 2.51212, 2.51212, 2.51212, 2.51212, 2.51212, 2.51212, 2.51212, 2.51212, 2.51212, 2.51212, 2.51212, 2.51212, 2.51212, 2.51212, 2.51212, 2.51212
11.246, 2, 2.50945, 2.50945, 2, -0.509447, 2.50945, 0, 2.50945, 2.50945, 2.50945, 2.50945, 2.50945, 2.50945, 2.50945, 2.50945, 2.50945, 2.50945, 2.50945, 2.50945, 2.50945, 2.50945, 2.50945, 2.50945, 2.50945
11.2539, 10, 2.50624, 2.50624, 3.4641, 7.49376, 2.50624, 0, 2.50624, 2.50624, 2.50624, 2.50624, 2.50624, 2.50624, 2.50624, 2.50624, 2.50624, 2.50624, 2.50624, 2.50624, 2.50624, 2.50624, 2.50624, 2.50624, 2.50624
11.2618, 4, 2.50252, 2.50252, 2.44949, 1.49748, 2.50252, 0, 2.50252, 2.50252, 2.50252, 2.50252, 2.50252, 2.50252, 2.50252, 2.50252, 2.50252, 2.50252, 2.50252, 2.50252, 2.50252, 2.50252, 2.50252, 2.50252, 2.50252
11.2697, 8, 2.49854, 2.49853, 3.16228, 5.50146, 2.49853, 0, 2.49853, 2.49853, 2.49853, 2.49853, 2.49853, 2.49853, 2.49853, 2.49853, 2.49853, 2.49853, 2.49853, 2.49853, 2.49854, 2.49853, 2.49853, 2.49853, 2.49853
11.2775, 6, 2.49456, 2.49456, 2.82843, 3.50544, 2.49456, 0, 2.49456, 2.49456, 2.49456, 2.49456, 2.49456, 2.49456, 2.49456, 2.49456, 2.49456, 2.49456, 2.49456, 2.49456, 2.49456, 2.49456, 2.49456, 2.49456, 2.49456
11.2854, 8, 2.49253, 2.49253, 3.16228, 5.50747, 2.49253, 0, 2.49253, 2.49253, 2.49253, 2.49253, 2.49253, 2.49253, 2.49253, 2.49253, 2.49253, 2.49253, 2.49253, 2.49253, 2.49253, 2.49253, 2.49253, 2.49253, 2.49253
11.2933, 2, 2.48955, 2.48955, 2, -0.489553, 2.48955, 0, 2.48955, 2.48955, 2.48955, 2.48955, 2.48955, 2.48955, 2.48955, 2.48955, 2.48955, 2.48955, 2.48955, 2.48955, 2.48955, 2.48955, 2.48955, 2.48955, 2.48955
