   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_154.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
3.9427, 6, 14.8376, 11.6944, 2.82843, -8.83759, 11.6944, 0, 11.6945, 11.6945, 11.9192, 11.7092, 14.5947, 11.6944, 11.6944, 11.6944, 11.6944, 11.6944, 11.6944, 11.6944, 11.6944, 11.6944, 11.6944, 11.6944, 11.6944, 11.6978
3.95059, 14, 15.2488, 11.7616, 4, -1.24881, 11.7616, 0, 11.7616, 11.7616, 11.9863, 11.7793, 15.0028, 11.7616, 11.7616, 11.7616, 11.7616, 11.7616, 11.7616, 11.7616, 11.7616, 11.7616, 11.7616, 11.7616, 11.7616, 11.765
3.95847, 16, 15.6576, 11.8283, 4.24264, 0.342367, 11.8283, 0, 11.8283, 11.8283, 12.0531, 11.8499, 15.4078, 11.8283, 11.8283, 11.8283, 11.8283, 11.8283, 11.8283, 11.8283, 11.8283, 11.8283, 11.8283, 11.8283, 11.8283, 11.8317
3.96636, 8, 16.0525, 11.8946, 3.16228, -8.05253, 11.8946, 0, 11.8946, 11.8947, 12.1194, 11.9212, 15.7978, 11.8946, 11.8946, 11.8946, 11.8946, 11.8946, 11.8946, 11.8946, 11.8946, 11.8946, 11.8946, 11.8946, 11.8946, 11.898
3.97424, 10, 16.4221, 11.9605, 3.4641, -6.42208, 11.9605, 0, 11.9605, 11.9605, 12.1852, 11.9932, 16.1612, 11.9605, 11.9605, 11.9605, 11.9605, 11.9605, 11.9605, 11.9605, 11.9605, 11.9605, 11.9605, 11.9605, 11.9605, 11.9637
3.98213, 0, 16.7554, 12.0258, 1.41421, -16.7554, 12.0258, 0, 12.0259, 12.0259, 12.2506, 12.0663, 16.4869, 12.0258, 12.0258, 12.0258, 12.0258, 12.0258, 12.0258, 12.0258, 12.0258, 12.0258, 12.0258, 12.0258, 12.0258, 12.029
3.99002, 10, 17.0429, 12.0907, 3.4641, -7.04288, 12.0907, 0, 12.0907, 12.0907, 12.3155, 12.1407, 16.765, 12.0907, 12.0907, 12.0907, 12.0907, 12.0907, 12.0907, 12.0907, 12.0907, 12.0907, 12.0907, 12.0907, 12.0907, 12.0938
3.9979, 4, 17.2763, 12.155, 2.44949, -13.2763, 12.155, 0, 12.1551, 12.1551, 12.3798, 12.2166, 16.987, 12.155, 12.155, 12.155, 12.155, 12.155, 12.155, 12.155, 12.155, 12.155, 12.1551, 12.155, 12.155, 12.158
4.00579, 20, 17.4499, 12.2189, 4.69042, 2.5501, 12.2189, 0, 12.219, 12.219, 12.4437, 12.2944, 17.1467, 12.2189, 12.2189, 12.2189, 12.2189, 12.2189, 12.2189, 12.2189, 12.2189, 12.2189, 12.2189, 12.2189, 12.2189, 12.2218
4.01368, 8, 17.56, 12.2824, 3.16228, -9.56003, 12.2824, 0, 12.2824, 12.2824, 12.5071, 12.3744, 17.2405, 12.2824, 12.2824, 12.2824, 12.2824, 12.2824, 12.2824, 12.2824, 12.2824, 12.2824, 12.2824, 12.2824, 12.2824, 12.2851
4.02156, 14, 17.6059, 12.3454, 4, -3.60588, 12.3454, 0, 12.3454, 12.3454, 12.5702, 12.4568, 17.267, 12.3454, 12.3454, 12.3454, 12.3454, 12.3454, 12.3454, 12.3454, 12.3454, 12.3454, 12.3454, 12.3454, 12.3454, 12.348
4.02945, 2, 17.5893, 12.4081, 2, -15.5893, 12.4081, 0, 12.4081, 12.4081, 12.6329, 12.5418, 17.2282, 12.4081, 12.4081, 12.4081, 12.4081, 12.4081, 12.4081, 12.4081, 12.4081, 12.4081, 12.4081, 12.4081, 12.4081, 12.4106
4.03734, 20, 17.5145, 12.4705, 4.69042, 2.48546, 12.4705, 0, 12.4705, 12.4705, 12.6953, 12.6297, 17.1281, 12.4705, 12.4705, 12.4705, 12.4705, 12.4705, 12.4705, 12.4705, 12.4705, 12.4705, 12.4705, 12.4705, 12.4705, 12.4729
4.04522, 14, 17.3882, 12.5327, 4, -3.3882, 12.5327, 0, 12.5327, 12.5328, 12.7575, 12.7205, 16.9733, 12.5327, 12.5327, 12.5327, 12.5327, 12.5327, 12.5327, 12.5327, 12.5327, 12.5327, 12.5327, 12.5327, 12.5327, 12.5351
4.05311, 14, 17.2185, 12.5948, 4, -3.21852, 12.5948, 0, 12.5949, 12.5949, 12.8196, 12.814, 16.7723, 12.5948, 12.5948, 12.5948, 12.5948, 12.5948, 12.5948, 12.5948, 12.5948, 12.5948, 12.5948, 12.5948, 12.5948, 12.5971
4.061, 8, 17.0149, 12.6569, 3.16228, -9.01493, 12.6569, 0, 12.657, 12.657, 12.8817, 12.9101, 16.5347, 12.6569, 12.6569, 12.6569, 12.6569, 12.6569, 12.6569, 12.6569, 12.6569, 12.6569, 12.6569, 12.6569, 12.6569, 12.6591
4.06888, 6, 16.7874, 12.7191, 2.82843, -10.7874, 12.7191, 0, 12.7191, 12.7191, 12.9439, 13.0085, 16.2711, 12.7191, 12.7191, 12.7191, 12.7191, 12.7191, 12.7191, 12.7191, 12.7191, 12.7191, 12.7191, 12.7191, 12.7191, 12.7212
4.07677, 8, 16.5461, 12.7814, 3.16228, -8.54606, 12.7814, 0, 12.7814, 12.7814, 13.0062, 13.1085, 15.9921, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7835
4.08465, 12, 16.3003, 12.8439, 3.74166, -4.30026, 12.8439, 0, 12.8439, 12.844, 13.0687, 13.2094, 15.7079, 12.8439, 12.8439, 12.8439, 12.8439, 12.8439, 12.8439, 12.8439, 12.8439, 12.8439, 12.8439, 12.8439, 12.8439, 12.8459
4.09254, 8, 16.0584, 12.9067, 3.16228, -8.05844, 12.9067, 0, 12.9067, 12.9067, 13.1315, 13.3104, 15.4279, 12.9067, 12.9067, 12.9067, 12.9067, 12.9067, 12.9067, 12.9067, 12.9067, 12.9067, 12.9067, 12.9067, 12.9067, 12.9087
4.10043, 4, 15.8277, 12.9698, 2.44949, -11.8277, 12.9698, 0, 12.9698, 12.9698, 13.1946, 13.4105, 15.1602, 12.9698, 12.9698, 12.9698, 12.9698, 12.9698, 12.9698, 12.9698, 12.9698, 12.9698, 12.9698, 12.9698, 12.9698, 12.9717
4.10831, 12, 15.6137, 13.0333, 3.74166, -3.61368, 13.0333, 0, 13.0333, 13.0333, 13.258, 13.5087, 14.9115, 13.0333, 13.0333, 13.0333, 13.0333, 13.0333, 13.0333, 13.0333, 13.0333, 13.0333, 13.0333, 13.0333, 13.0333, 13.0351
4.1162, 6, 15.4202, 13.0971, 2.82843, -9.42017, 13.0971, 0, 13.0971, 13.0972, 13.3219, 13.6039, 14.6867, 13.0971, 13.0971, 13.0971, 13.0971, 13.0971, 13.0971, 13.0971, 13.0971, 13.0971, 13.0971, 13.0971, 13.0971, 13.0989
4.12409, 4, 15.2496, 13.1614, 2.44949, -11.2496, 13.1614, 0, 13.1614, 13.1614, 13.3861, 13.6951, 14.4892, 13.1614, 13.1614, 13.1614, 13.1614, 13.1614, 13.1614, 13.1614, 13.1614, 13.1614, 13.1614, 13.1614, 13.1614, 13.1631
4.13197, 12, 15.1028, 13.226, 3.74166, -3.10275, 13.226, 0, 13.226, 13.2261, 13.4508, 13.7814, 14.3208, 13.226, 13.226, 13.226, 13.226, 13.226, 13.226, 13.226, 13.226, 13.226, 13.226, 13.226, 13.226, 13.2277
4.13986, 6, 14.9795, 13.2911, 2.82843, -8.97947, 13.2911, 0, 13.2911, 13.2911, 13.5159, 13.862, 14.1821, 13.2911, 13.2911, 13.2911, 13.2911, 13.2911, 13.2911, 13.2911, 13.2911, 13.2911, 13.2911, 13.2911, 13.2911, 13.2927
4.14775, 12, 14.8785, 13.3566, 3.74166, -2.87847, 13.3566, 0, 13.3566, 13.3566, 13.5814, 13.9362, 14.0724, 13.3566, 13.3566, 13.3566, 13.3566, 13.3566, 13.3566, 13.3566, 13.3566, 13.3566, 13.3566, 13.3566, 13.3566, 13.3582
4.15563, 6, 14.7979, 13.4224, 2.82843, -8.79789, 13.4224, 0, 13.4225, 13.4225, 13.6472, 14.0038, 13.9901, 13.4224, 13.4224, 13.4224, 13.4224, 13.4224, 13.4224, 13.4224, 13.4224, 13.4224, 13.4224, 13.4224, 13.4224, 13.424
4.16352, 2, 14.7355, 13.4887, 2, -12.7355, 13.4887, 0, 13.4887, 13.4887, 13.7135, 14.0647, 13.9331, 13.4887, 13.4887, 13.4887, 13.4887, 13.4887, 13.4887, 13.4887, 13.4887, 13.4887, 13.4887, 13.4887, 13.4887, 13.4902
4.17141, 10, 14.6888, 13.5553, 3.4641, -4.68879, 13.5553, 0, 13.5553, 13.5553, 13.78, 14.119, 13.8988, 13.5553, 13.5553, 13.5553, 13.5553, 13.5553, 13.5553, 13.5553, 13.5553, 13.5553, 13.5553, 13.5553, 13.5553, 13.5567
4.17929, 4, 14.6555, 13.6222, 2.44949, -10.6555, 13.6222, 0, 13.6222, 13.6222, 13.847, 14.1672, 13.8843, 13.6222, 13.6222, 13.6222, 13.6222, 13.6222, 13.6222, 13.6222, 13.6222, 13.6222, 13.6222, 13.6222, 13.6222, 13.6236
4.18718, 12, 14.6335, 13.6894, 3.74166, -2.63353, 13.6894, 0, 13.6894, 13.6895, 13.9142, 14.2099, 13.8869, 13.6894, 13.6894, 13.6894, 13.6894, 13.6894, 13.6894, 13.6894, 13.6894, 13.6894, 13.6894, 13.6894, 13.6894, 13.6908
4.19506, 8, 14.621, 13.7569, 3.16228, -6.62097, 13.7569, 0, 13.757, 13.757, 13.9817, 14.2479, 13.9038, 13.7569, 13.7569, 13.7569, 13.7569, 13.7569, 13.7569, 13.7569, 13.7569, 13.7569, 13.7569, 13.7569, 13.7569, 13.7583
4.20295, 14, 14.6163, 13.8247, 4, -0.616323, 13.8247, 0, 13.8248, 13.8248, 14.0495, 14.2823, 13.9326, 13.8247, 13.8247, 13.8247, 13.8247, 13.8247, 13.8247, 13.8247, 13.8247, 13.8247, 13.8247, 13.8247, 13.8247, 13.8261
4.21084, 6, 14.6184, 13.8928, 2.82843, -8.61844, 13.8928, 0, 13.8928, 13.8928, 14.1176, 14.314, 13.971, 13.8928, 13.8928, 13.8928, 13.8928, 13.8928, 13.8928, 13.8928, 13.8928, 13.8928, 13.8928, 13.8928, 13.8928, 13.8941
4.21872, 8, 14.6265, 13.9611, 3.16228, -6.62649, 13.9611, 0, 13.9611, 13.9612, 14.1859, 14.3443, 14.0171, 13.9611, 13.9611, 13.9611, 13.9611, 13.9611, 13.9611, 13.9611, 13.9611, 13.9611, 13.9611, 13.9611, 13.9611, 13.9625
4.22661, 4, 14.6399, 14.0297, 2.44949, -10.6399, 14.0297, 0, 14.0297, 14.0297, 14.2545, 14.374, 14.0693, 14.0297, 14.0297, 14.0297, 14.0297, 14.0297, 14.0297, 14.0297, 14.0297, 14.0297, 14.0297, 14.0297, 14.0297, 14.0311
4.2345, 4, 14.6583, 14.0984, 2.44949, -10.6583, 14.0984, 0, 14.0985, 14.0985, 14.3232, 14.4042, 14.1261, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.0984, 14.1
4.24238, 4, 14.6814, 14.1674, 2.44949, -10.6814, 14.1674, 0, 14.1674, 14.1675, 14.3923, 14.4358, 14.1865, 14.1674, 14.1674, 14.1674, 14.1674, 14.1674, 14.1674, 14.1674, 14.1674, 14.1674, 14.1674, 14.1674, 14.1674, 14.1691
4.25027, 2, 14.7092, 14.2366, 2, -12.7092, 14.2366, 0, 14.2366, 14.2367, 14.4615, 14.4694, 14.2496, 14.2366, 14.2366, 14.2366, 14.2366, 14.2366, 14.2366, 14.2366, 14.2366, 14.2366, 14.2366, 14.2366, 14.2366, 14.2385
4.25816, 2, 14.7416, 14.306, 2, -12.7416, 14.306, 0, 14.306, 14.3061, 14.5309, 14.5056, 14.3147, 14.306, 14.306, 14.306, 14.306, 14.306, 14.306, 14.306, 14.306, 14.306, 14.306, 14.306, 14.306, 14.3083
4.26604, 4, 14.7784, 14.3756, 2.44949, -10.7784, 14.3756, 0, 14.3756, 14.3757, 14.6006, 14.5449, 14.3814, 14.3756, 14.3756, 14.3756, 14.3756, 14.3756, 14.3756, 14.3756, 14.3756, 14.3756, 14.3756, 14.3756, 14.3756, 14.3783
4.27393, 12, 14.8196, 14.4454, 3.74166, -2.8196, 14.4454, 0, 14.4454, 14.4455, 14.6705, 14.5874, 14.4492, 14.4454, 14.4454, 14.4454, 14.4454, 14.4454, 14.4454, 14.4454, 14.4454, 14.4454, 14.4454, 14.4454, 14.4454, 14.4487
4.28182, 8, 14.865, 14.5154, 3.16228, -6.86499, 14.5154, 0, 14.5154, 14.5154, 14.7407, 14.6332, 14.5179, 14.5154, 14.5154, 14.5154, 14.5154, 14.5154, 14.5154, 14.5154, 14.5154, 14.5154, 14.5154, 14.5154, 14.5154, 14.5194
4.2897, 0, 14.9144, 14.5856, 1.41421, -14.9144, 14.5856, 0, 14.5856, 14.5856, 14.8111, 14.6824, 14.5872, 14.5856, 14.5856, 14.5856, 14.5856, 14.5856, 14.5856, 14.5856, 14.5856, 14.5856, 14.5856, 14.5856, 14.5856, 14.5904
4.29759, 8, 14.9676, 14.656, 3.16228, -6.96764, 14.656, 0, 14.656, 14.656, 14.8818, 14.7348, 14.657, 14.656, 14.656, 14.656, 14.656, 14.656, 14.656, 14.656, 14.656, 14.656, 14.656, 14.656, 14.656, 14.6619
4.30547, 4, 15.0244, 14.7265, 2.44949, -11.0244, 14.7265, 0, 14.7265, 14.7265, 14.9528, 14.7902, 14.7271, 14.7265, 14.7265, 14.7265, 14.7265, 14.7265, 14.7265, 14.7265, 14.7265, 14.7265, 14.7265, 14.7265, 14.7265, 14.7337
4.31336, 6, 15.0846, 14.7972, 2.82843, -9.08456, 14.7972, 0, 14.7973, 14.7973, 15.0243, 14.8483, 14.7976, 14.7972, 14.7972, 14.7972, 14.7972, 14.7972, 14.7972, 14.7972, 14.7972, 14.7972, 14.7972, 14.7972, 14.7972, 14.806
4.32125, 0, 15.1478, 14.8682, 1.41421, -15.1478, 14.8682, 0, 14.8682, 14.8682, 15.0962, 14.9089, 14.8684, 14.8682, 14.8682, 14.8682, 14.8682, 14.8682, 14.8682, 14.8682, 14.8682, 14.8682, 14.8682, 14.8682, 14.8682, 14.8786
4.32913, 4, 15.2139, 14.9392, 2.44949, -11.2139, 14.9392, 0, 14.9393, 14.9393, 15.1688, 14.9717, 14.9394, 14.9392, 14.9392, 14.9392, 14.9392, 14.9392, 14.9392, 14.9392, 14.9392, 14.9392, 14.9392, 14.9392, 14.9392, 14.9517
4.33702, 8, 15.2827, 15.0105, 3.16228, -7.28267, 15.0105, 0, 15.0105, 15.0106, 15.2421, 15.0363, 15.0106, 15.0105, 15.0105, 15.0105, 15.0105, 15.0105, 15.0105, 15.0105, 15.0105, 15.0105, 15.0105, 15.0105, 15.0105, 15.0251
4.34491, 16, 15.3541, 15.0819, 4.24264, 0.645899, 15.0819, 0, 15.082, 15.082, 15.3165, 15.1025, 15.082, 15.0819, 15.0819, 15.0819, 15.0819, 15.0819, 15.0819, 15.0819, 15.0819, 15.0819, 15.082, 15.0819, 15.0819, 15.0989
4.35279, 6, 15.4282, 15.1536, 2.82843, -9.42816, 15.1536, 0, 15.1536, 15.1536, 15.3921, 15.1701, 15.1536, 15.1536, 15.1536, 15.1536, 15.1536, 15.1536, 15.1536, 15.1536, 15.1536, 15.1536, 15.1536, 15.1536, 15.1536, 15.1729
4.36068, 6, 15.505, 15.2253, 2.82843, -9.50497, 15.2253, 0, 15.2254, 15.2254, 15.4695, 15.2388, 15.2254, 15.2253, 15.2253, 15.2253, 15.2253, 15.2253, 15.2253, 15.2253, 15.2253, 15.2253, 15.2253, 15.2253, 15.2253, 15.2473
4.36857, 10, 15.5848, 15.2973, 3.4641, -5.58479, 15.2973, 0, 15.2973, 15.2973, 15.549, 15.3084, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.2973, 15.3218
4.37645, 8, 15.6681, 15.3694, 3.16228, -7.66806, 15.3694, 0, 15.3694, 15.3694, 15.6315, 15.3788, 15.3694, 15.3694, 15.3694, 15.3694, 15.3694, 15.3694, 15.3694, 15.3694, 15.3694, 15.3694, 15.3694, 15.3694, 15.3694, 15.3965
4.38434, 6, 15.7555, 15.4417, 2.82843, -9.75548, 15.4417, 0, 15.4417, 15.4417, 15.7177, 15.4498, 15.4417, 15.4417, 15.4417, 15.4417, 15.4417, 15.4417, 15.4417, 15.4417, 15.4417, 15.4417, 15.4417, 15.4417, 15.4417, 15.4712
4.39223, 6, 15.848, 15.5141, 2.82843, -9.84799, 15.5141, 0, 15.5141, 15.5142, 15.8088, 15.5213, 15.5141, 15.5141, 15.5141, 15.5141, 15.5141, 15.5141, 15.5141, 15.5141, 15.5141, 15.5141, 15.5141, 15.5141, 15.5141, 15.546
4.40011, 8, 15.9469, 15.5867, 3.16228, -7.9469, 15.5867, 0, 15.5867, 15.5868, 15.9063, 15.5933, 15.5867, 15.5867, 15.5867, 15.5867, 15.5867, 15.5867, 15.5867, 15.5867, 15.5867, 15.5867, 15.5867, 15.5867, 15.5867, 15.6206
4.408, 6, 16.0539, 15.6595, 2.82843, -10.0539, 15.6595, 0, 15.6595, 15.6595, 16.0121, 15.6656, 15.6595, 15.6595, 15.6595, 15.6595, 15.6595, 15.6595, 15.6595, 15.6595, 15.6595, 15.6595, 15.6595, 15.6595, 15.6595, 15.6952
4.41588, 6, 16.1714, 15.7324, 2.82843, -10.1714, 15.7324, 0, 15.7324, 15.7325, 16.1284, 15.7382, 15.7324, 15.7324, 15.7324, 15.7324, 15.7324, 15.7324, 15.7324, 15.7324, 15.7324, 15.7324, 15.7324, 15.7324, 15.7324, 15.7695
4.42377, 10, 16.302, 15.8055, 3.4641, -6.30201, 15.8055, 0, 15.8055, 15.8055, 16.2582, 15.8111, 15.8055, 15.8055, 15.8055, 15.8055, 15.8055, 15.8055, 15.8055, 15.8055, 15.8055, 15.8055, 15.8055, 15.8055, 15.8055, 15.8437
4.43166, 16, 16.4495, 15.8787, 4.24264, -0.449497, 15.8787, 0, 15.8788, 15.8788, 16.4051, 15.8842, 15.8787, 15.8787, 15.8787, 15.8787, 15.8787, 15.8787, 15.8787, 15.8787, 15.8787, 15.8787, 15.8787, 15.8787, 15.8787, 15.9176
4.43954, 14, 16.6183, 15.9521, 4, -2.61826, 15.9521, 0, 15.9522, 15.9522, 16.5736, 15.9576, 15.9521, 15.9521, 15.9521, 15.9521, 15.9521, 15.9521, 15.9521, 15.9521, 15.9521, 15.9521, 15.9521, 15.9521, 15.9521, 15.9912
4.44743, 20, 16.8137, 16.0257, 4.69042, 3.18628, 16.0257, 0, 16.0257, 16.0257, 16.7692, 16.0311, 16.0257, 16.0257, 16.0257, 16.0257, 16.0257, 16.0257, 16.0257, 16.0257, 16.0257, 16.0257, 16.0257, 16.0257, 16.0257, 16.0647
4.45532, 16, 17.0423, 16.0994, 4.24264, -1.04227, 16.0994, 0, 16.0994, 16.0995, 16.9982, 16.1048, 16.0994, 16.0994, 16.0994, 16.0994, 16.0994, 16.0994, 16.0994, 16.0994, 16.0994, 16.0994, 16.0994, 16.0994, 16.0994, 16.138
4.4632, 16, 17.3115, 16.1733, 4.24264, -1.3115, 16.1733, 0, 16.1733, 16.1733, 17.2681, 16.1788, 16.1733, 16.1733, 16.1733, 16.1733, 16.1733, 16.1733, 16.1733, 16.1733, 16.1733, 16.1733, 16.1733, 16.1733, 16.1733, 16.2112
4.47109, 10, 17.6301, 16.2473, 3.4641, -7.6301, 16.2473, 0, 16.2473, 16.2473, 17.5876, 16.2528, 16.2473, 16.2473, 16.2473, 16.2473, 16.2473, 16.2473, 16.2473, 16.2473, 16.2473, 16.2473, 16.2473, 16.2473, 16.2473, 16.2842
4.47898, 10, 18.0078, 16.3215, 3.4641, -8.00777, 16.3215, 0, 16.3215, 16.3215, 17.9663, 16.3271, 16.3215, 16.3215, 16.3215, 16.3215, 16.3215, 16.3215, 16.3215, 16.3215, 16.3215, 16.3215, 16.3215, 16.3215, 16.3215, 16.3573
4.48686, 24, 18.4551, 16.3958, 5.09902, 5.5449, 16.3958, 0, 16.3958, 16.3958, 18.4147, 16.4015, 16.3958, 16.3958, 16.3958, 16.3958, 16.3958, 16.3958, 16.3958, 16.3958, 16.3958, 16.3958, 16.3958, 16.3958, 16.3958, 16.4303
4.49475, 10, 18.9833, 16.4702, 3.4641, -8.98333, 16.4702, 0, 16.4702, 16.4702, 18.9441, 16.4761, 16.4702, 16.4702, 16.4702, 16.4702, 16.4702, 16.4702, 16.4702, 16.4702, 16.4702, 16.4702, 16.4702, 16.4702, 16.4702, 16.5035
4.50264, 14, 19.6039, 16.5448, 4, -5.60393, 16.5448, 0, 16.5448, 16.5448, 19.5658, 16.5509, 16.5448, 16.5448, 16.5448, 16.5448, 16.5448, 16.5448, 16.5448, 16.5448, 16.5448, 16.5448, 16.5448, 16.5448, 16.5448, 16.5768
4.51052, 26, 20.3279, 16.6195, 5.2915, 5.67209, 16.6195, 0, 16.6195, 16.6196, 20.2908, 16.6258, 16.6195, 16.6195, 16.6195, 16.6195, 16.6195, 16.6195, 16.6195, 16.6195, 16.6195, 16.6195, 16.6195, 16.6195, 16.6195, 16.6503
4.51841, 14, 21.1653, 16.6944, 4, -7.1653, 16.6944, 0, 16.6944, 16.6944, 21.1291, 16.7009, 16.6944, 16.6944, 16.6944, 16.6944, 16.6944, 16.6944, 16.6944, 16.6944, 16.6944, 16.6944, 16.6944, 16.6944, 16.6944, 16.724
4.52629, 24, 22.1243, 16.7693, 5.09902, 1.87567, 16.7693, 0, 16.7694, 16.7694, 22.0889, 16.7762, 16.7693, 16.7693, 16.7693, 16.7693, 16.7693, 16.7693, 16.7693, 16.7693, 16.7693, 16.7693, 16.7693, 16.7693, 16.7693, 16.7979
4.53418, 28, 23.2103, 16.8444, 5.47723, 4.78967, 16.8444, 0, 16.8445, 16.8445, 23.1754, 16.8517, 16.8444, 16.8444, 16.8444, 16.8444, 16.8444, 16.8444, 16.8444, 16.8444, 16.8444, 16.8444, 16.8444, 16.8444, 16.8444, 16.872
4.54207, 30, 24.4249, 16.9197, 5.65685, 5.57515, 16.9197, 0, 16.9197, 16.9197, 24.3904, 16.9274, 16.9197, 16.9197, 16.9197, 16.9197, 16.9197, 16.9197, 16.9197, 16.9197, 16.9197, 16.9197, 16.9197, 16.9197, 16.9197, 16.9464
4.54995, 30, 25.765, 16.995, 5.65685, 4.23503, 16.995, 0, 16.995, 16.995, 25.7307, 17.0033, 16.995, 16.995, 16.995, 16.995, 16.995, 16.995, 16.995, 16.995, 16.995, 16.995, 16.995, 16.995, 16.995, 17.0209
4.55784, 30, 27.2223, 17.0704, 5.65685, 2.77769, 17.0704, 0, 17.0705, 17.0705, 27.188, 17.0794, 17.0704, 17.0704, 17.0704, 17.0704, 17.0704, 17.0704, 17.0704, 17.0704, 17.0704, 17.0704, 17.0704, 17.0704, 17.0704, 17.0956
4.56573, 24, 28.7822, 17.146, 5.09902, -4.78218, 17.146, 0, 17.146, 17.146, 28.7477, 17.1558, 17.146, 17.146, 17.146, 17.146, 17.146, 17.146, 17.146, 17.146, 17.146, 17.146, 17.146, 17.146, 17.146, 17.1705
4.57361, 44, 30.4238, 17.2217, 6.78233, 13.5762, 17.2217, 0, 17.2217, 17.2217, 30.3889, 17.2325, 17.2217, 17.2217, 17.2217, 17.2217, 17.2217, 17.2217, 17.2217, 17.2217, 17.2217, 17.2217, 17.2217, 17.2217, 17.2217, 17.2456
4.5815, 20, 32.1199, 17.2974, 4.69042, -12.1199, 17.2974, 0, 17.2974, 17.2975, 32.0845, 17.3095, 17.2974, 17.2974, 17.2974, 17.2974, 17.2974, 17.2974, 17.2974, 17.2974, 17.2974, 17.2974, 17.2974, 17.2974, 17.2974, 17.3207
4.58939, 42, 33.8372, 17.3733, 6.63325, 8.16284, 17.3733, 0, 17.3733, 17.3733, 33.8009, 17.3868, 17.3733, 17.3733, 17.3733, 17.3733, 17.3733, 17.3733, 17.3733, 17.3733, 17.3733, 17.3733, 17.3733, 17.3733, 17.3733, 17.396
4.59727, 24, 35.5376, 17.4493, 5.09902, -11.5376, 17.4493, 0, 17.4493, 17.4493, 35.5003, 17.4645, 17.4493, 17.4493, 17.4493, 17.4493, 17.4493, 17.4493, 17.4493, 17.4493, 17.4493, 17.4493, 17.4493, 17.4493, 17.4493, 17.4713
4.60516, 32, 37.1792, 17.5253, 5.83095, -5.17918, 17.5253, 0, 17.5254, 17.5254, 37.1405, 17.5426, 17.5253, 17.5253, 17.5253, 17.5253, 17.5253, 17.5253, 17.5253, 17.5253, 17.5253, 17.5253, 17.5253, 17.5253, 17.5253, 17.5467
4.61305, 18, 38.7182, 17.6015, 4.47214, -20.7182, 17.6015, 0, 17.6015, 17.6015, 38.6778, 17.6211, 17.6015, 17.6015, 17.6015, 17.6015, 17.6015, 17.6015, 17.6015, 17.6015, 17.6015, 17.6015, 17.6015, 17.6015, 17.6015, 17.6222
4.62093, 24, 40.1106, 17.6777, 5.09902, -16.1106, 17.6777, 0, 17.6778, 17.6778, 40.0682, 17.7, 17.6777, 17.6777, 17.6777, 17.6777, 17.6777, 17.6777, 17.6777, 17.6777, 17.6777, 17.6777, 17.6777, 17.6777, 17.6777, 17.6978
4.62882, 30, 41.3148, 17.7541, 5.65685, -11.3148, 17.7541, 0, 17.7541, 17.7541, 41.2701, 17.7794, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7541, 17.7734
4.6367, 34, 42.2937, 17.8305, 6, -8.29365, 17.8305, 0, 17.8306, 17.8306, 42.2463, 17.8592, 17.8305, 17.8305, 17.8305, 17.8305, 17.8305, 17.8305, 17.8305, 17.8305, 17.8305, 17.8305, 17.8305, 17.8305, 17.8305, 17.8491
4.64459, 46, 43.0161, 17.907, 6.9282, 2.98386, 17.907, 0, 17.9071, 17.9071, 42.9658, 17.9395, 17.907, 17.907, 17.907, 17.907, 17.907, 17.907, 17.907, 17.907, 17.907, 17.907, 17.907, 17.907, 17.907, 17.9249
4.65248, 32, 43.4597, 17.9836, 5.83095, -11.4597, 17.9836, 0, 17.9837, 17.9837, 43.4059, 18.0202, 17.9836, 17.9836, 17.9836, 17.9836, 17.9836, 17.9836, 17.9836, 17.9836, 17.9836, 17.9836, 17.9836, 17.9836, 17.9836, 18.0008
4.66036, 44, 43.6111, 18.0603, 6.78233, 0.388947, 18.0603, 0, 18.0604, 18.0604, 43.5537, 18.1012, 18.0603, 18.0603, 18.0603, 18.0603, 18.0603, 18.0603, 18.0603, 18.0603, 18.0603, 18.0603, 18.0603, 18.0603, 18.0603, 18.0768
4.66825, 40, 43.4674, 18.1371, 6.48074, -3.46736, 18.1371, 0, 18.1371, 18.1371, 43.4061, 18.1826, 18.1371, 18.1371, 18.1371, 18.1371, 18.1371, 18.1371, 18.1371, 18.1371, 18.1371, 18.1371, 18.1371, 18.1371, 18.1371, 18.1528
4.67614, 36, 43.0361, 18.2139, 6.16441, -7.03615, 18.2139, 0, 18.214, 18.214, 42.9708, 18.2641, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.2139, 18.229
