   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_49.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.3879, 0, 2.57838, 2.57837, 1.41421, -2.57838, 0, 2.57837, 2.57837, 2.57837, 2.57837, 2.57837, 2.57837, 2.57837, 2.57837, 2.57837, 2.57837, 2.57837, 2.57837, 2.57837, 2.57837, 2.57837, 2.57837, 2.57837, 2.57837, 2.57837, 2.57837
11.3958, 10, 2.57963, 2.57962, 3.4641, 7.42037, 0, 2.57962, 2.57962, 2.57962, 2.57962, 2.57962, 2.57962, 2.57962, 2.57962, 2.57962, 2.57962, 2.57962, 2.57962, 2.57962, 2.57962, 2.57962, 2.57962, 2.57962, 2.57962, 2.57962, 2.57962
11.4037, 4, 2.57788, 2.57788, 2.44949, 1.42212, 0, 2.57788, 2.57788, 2.57788, 2.57788, 2.57788, 2.57788, 2.57788, 2.57788, 2.57788, 2.57788, 2.57788, 2.57788, 2.57788, 2.57788, 2.57788, 2.57788, 2.57788, 2.57788, 2.57788, 2.57788
11.4116, 4, 2.57344, 2.57344, 2.44949, 1.42656, 0, 2.57344, 2.57344, 2.57344, 2.57344, 2.57344, 2.57344, 2.57344, 2.57344, 2.57344, 2.57344, 2.57344, 2.57344, 2.57344, 2.57344, 2.57344, 2.57344, 2.57344, 2.57344, 2.57344, 2.57344
11.4196, 2, 2.56766, 2.56766, 2, -0.567663, 0, 2.56766, 2.56766, 2.56766, 2.56766, 2.56766, 2.56766, 2.56766, 2.56766, 2.56766, 2.56766, 2.56766, 2.56766, 2.56766, 2.56766, 2.56766, 2.56766, 2.56766, 2.56766, 2.56766, 2.56766
11.4275, 2, 2.56189, 2.56189, 2, -0.56189, 0, 2.56189, 2.56189, 2.56189, 2.56189, 2.56189, 2.56189, 2.56189, 2.56189, 2.56189, 2.56189, 2.56189, 2.56189, 2.56189, 2.56189, 2.56189, 2.56189, 2.56189, 2.56189, 2.56189, 2.56189
11.4354, 2, 2.56361, 2.56361, 2, -0.56361, 0, 2.56361, 2.56361, 2.56361, 2.56361, 2.56361, 2.56361, 2.56361, 2.56361, 2.56361, 2.56361, 2.56361, 2.56361, 2.56361, 2.56361, 2.56361, 2.56361, 2.56361, 2.56361, 2.56361, 2.56361
11.4433, 4, 2.56204, 2.56203, 2.44949, 1.43796, 0, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56203, 2.56204, 2.56203, 2.56203, 2.56204, 2.56203
11.4512, 6, 2.5575, 2.55749, 2.82843, 3.4425, 0, 2.55749, 2.55749, 2.55749, 2.55749, 2.55749, 2.55749, 2.55749, 2.55749, 2.55749, 2.55749, 2.55749, 2.55749, 2.55749, 2.55749, 2.55749, 2.55749, 2.55749, 2.55749, 2.55749, 2.55749
11.4591, 0, 2.55148, 2.55147, 1.41421, -2.55148, 0, 2.55147, 2.55147, 2.55147, 2.55147, 2.55147, 2.55147, 2.55147, 2.55147, 2.55147, 2.55147, 2.55147, 2.55147, 2.55147, 2.55147, 2.55147, 2.55147, 2.55147, 2.55147, 2.55147, 2.55147
11.467, 2, 2.54546, 2.54545, 2, -0.545462, 0, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54545, 2.54546, 2.54545, 2.54545, 2.54546, 2.54545
11.4749, 2, 2.54991, 2.5499, 2, -0.549911, 0, 2.5499, 2.5499, 2.5499, 2.5499, 2.5499, 2.5499, 2.5499, 2.5499, 2.5499, 2.5499, 2.5499, 2.5499, 2.5499, 2.5499, 2.5499, 2.5499, 2.5499, 2.5499, 2.54991, 2.5499
11.4828, 4, 2.55108, 2.55107, 2.44949, 1.44892, 0, 2.55107, 2.55107, 2.55107, 2.55107, 2.55107, 2.55107, 2.55107, 2.55107, 2.55107, 2.55107, 2.55107, 2.55107, 2.55107, 2.55107, 2.55107, 2.55107, 2.55107, 2.55107, 2.55108, 2.55107
11.4907, 2, 2.54924, 2.54922, 2, -0.54924, 0, 2.54922, 2.54922, 2.54922, 2.54922, 2.54922, 2.54922, 2.54922, 2.54922, 2.54922, 2.54922, 2.54922, 2.54922, 2.54922, 2.54922, 2.54922, 2.54923, 2.54922, 2.54922, 2.54924, 2.54922
11.4986, 4, 2.54589, 2.54587, 2.44949, 1.45411, 0, 2.54587, 2.54587, 2.54587, 2.54587, 2.54587, 2.54587, 2.54587, 2.54587, 2.54587, 2.54587, 2.54587, 2.54587, 2.54587, 2.54587, 2.54587, 2.54588, 2.54587, 2.54587, 2.54589, 2.54587
11.5065, 0, 2.54255, 2.54253, 1.41421, -2.54255, 0, 2.54253, 2.54253, 2.54253, 2.54253, 2.54253, 2.54253, 2.54253, 2.54253, 2.54253, 2.54253, 2.54253, 2.54253, 2.54253, 2.54253, 2.54253, 2.54253, 2.54253, 2.54253, 2.54255, 2.54253
11.5144, 6, 2.54592, 2.54589, 2.82843, 3.45408, 0, 2.54589, 2.54589, 2.54589, 2.54589, 2.54589, 2.54589, 2.54589, 2.54589, 2.54589, 2.54589, 2.54589, 2.54589, 2.54589, 2.54589, 2.54589, 2.54589, 2.54589, 2.54589, 2.54592, 2.54589
11.5223, 4, 2.54672, 2.54667, 2.44949, 1.45328, 0, 2.54667, 2.54667, 2.54667, 2.54667, 2.54667, 2.54667, 2.54667, 2.54667, 2.54667, 2.54667, 2.54667, 2.54667, 2.54667, 2.54667, 2.54667, 2.54668, 2.54667, 2.54667, 2.54671, 2.54667
11.5302, 0, 2.54515, 2.5451, 1.41421, -2.54515, 0, 2.5451, 2.5451, 2.5451, 2.5451, 2.5451, 2.5451, 2.5451, 2.5451, 2.5451, 2.5451, 2.5451, 2.5451, 2.5451, 2.5451, 2.5451, 2.5451, 2.5451, 2.5451, 2.54515, 2.5451
11.5381, 6, 2.54241, 2.54235, 2.82843, 3.45759, 0, 2.54235, 2.54235, 2.54235, 2.54235, 2.54235, 2.54235, 2.54235, 2.54235, 2.54235, 2.54235, 2.54235, 2.54235, 2.54235, 2.54235, 2.54235, 2.54235, 2.54235, 2.54235, 2.54241, 2.54235
11.546, 6, 2.53968, 2.5396, 2.82843, 3.46032, 0, 2.5396, 2.5396, 2.5396, 2.5396, 2.5396, 2.5396, 2.5396, 2.5396, 2.5396, 2.5396, 2.5396, 2.5396, 2.5396, 2.5396, 2.5396, 2.5396, 2.5396, 2.5396, 2.53968, 2.5396
11.5539, 2, 2.54213, 2.54203, 2, -0.54213, 0, 2.54203, 2.54203, 2.54203, 2.54203, 2.54203, 2.54203, 2.54203, 2.54203, 2.54203, 2.54203, 2.54203, 2.54203, 2.54203, 2.54203, 2.54203, 2.54203, 2.54203, 2.54203, 2.54213, 2.54203
11.5618, 6, 2.54253, 2.5424, 2.82843, 3.45747, 0, 2.5424, 2.5424, 2.5424, 2.5424, 2.5424, 2.5424, 2.5424, 2.5424, 2.5424, 2.5424, 2.5424, 2.5424, 2.5424, 2.5424, 2.5424, 2.5424, 2.5424, 2.5424, 2.54253, 2.5424
11.5698, 2, 2.54106, 2.54091, 2, -0.541065, 0, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54091, 2.54106, 2.54091
11.5777, 2, 2.53867, 2.53848, 2, -0.538668, 0, 2.53848, 2.53848, 2.53848, 2.53848, 2.53848, 2.53848, 2.53848, 2.53848, 2.53848, 2.53848, 2.53848, 2.53848, 2.53848, 2.53848, 2.53848, 2.53848, 2.53848, 2.53848, 2.53867, 2.53848
11.5856, 6, 2.53628, 2.53604, 2.82843, 3.46372, 0, 2.53604, 2.53604, 2.53604, 2.53604, 2.53604, 2.53604, 2.53604, 2.53604, 2.53604, 2.53604, 2.53604, 2.53604, 2.53604, 2.53604, 2.53604, 2.53605, 2.53604, 2.53604, 2.53628, 2.53604
11.5935, 4, 2.53568, 2.5354, 2.44949, 1.46432, 0, 2.5354, 2.5354, 2.5354, 2.5354, 2.5354, 2.5354, 2.5354, 2.5354, 2.5354, 2.5354, 2.5354, 2.5354, 2.5354, 2.5354, 2.5354, 2.5354, 2.5354, 2.5354, 2.53568, 2.5354
11.6014, 6, 2.53336, 2.53302, 2.82843, 3.46664, 0, 2.53302, 2.53302, 2.53302, 2.53302, 2.53302, 2.53302, 2.53302, 2.53302, 2.53302, 2.53302, 2.53302, 2.53302, 2.53302, 2.53302, 2.53302, 2.53302, 2.53302, 2.53302, 2.53335, 2.53302
11.6093, 4, 2.52947, 2.52907, 2.44949, 1.47053, 0, 2.52907, 2.52907, 2.52907, 2.52907, 2.52907, 2.52907, 2.52907, 2.52907, 2.52907, 2.52907, 2.52907, 2.52907, 2.52907, 2.52907, 2.52907, 2.52907, 2.52907, 2.52907, 2.52947, 2.52907
11.6172, 6, 2.52481, 2.52434, 2.82843, 3.47519, 0, 2.52434, 2.52434, 2.52434, 2.52434, 2.52434, 2.52434, 2.52434, 2.52434, 2.52434, 2.52434, 2.52434, 2.52434, 2.52434, 2.52434, 2.52434, 2.52434, 2.52434, 2.52434, 2.52481, 2.52434
11.6251, 10, 2.52017, 2.51961, 3.4641, 7.47983, 0, 2.51961, 2.51961, 2.51961, 2.51961, 2.51961, 2.51961, 2.51961, 2.51961, 2.51961, 2.51961, 2.51961, 2.51961, 2.51961, 2.51961, 2.51961, 2.51961, 2.51961, 2.51961, 2.52017, 2.51961
11.633, 0, 2.51944, 2.51879, 1.41421, -2.51944, 0, 2.51879, 2.51879, 2.51879, 2.51879, 2.51879, 2.51879, 2.51879, 2.51879, 2.51879, 2.51879, 2.51879, 2.51879, 2.51879, 2.51879, 2.51879, 2.51879, 2.51879, 2.51879, 2.51944, 2.51879
11.6409, 8, 2.51713, 2.51638, 3.16228, 5.48287, 0, 2.51638, 2.51638, 2.51638, 2.51638, 2.51638, 2.51638, 2.51638, 2.51638, 2.51638, 2.51638, 2.51638, 2.51638, 2.51638, 2.51638, 2.51638, 2.51639, 2.51638, 2.51638, 2.51713, 2.51638
11.6488, 6, 2.51335, 2.51249, 2.82843, 3.48665, 0, 2.51249, 2.51249, 2.51249, 2.51249, 2.51249, 2.51249, 2.51249, 2.51249, 2.51249, 2.51249, 2.51249, 2.51249, 2.51249, 2.51249, 2.51249, 2.51249, 2.51249, 2.51249, 2.51335, 2.51249
11.6567, 8, 2.50884, 2.50786, 3.16228, 5.49116, 0, 2.50786, 2.50786, 2.50786, 2.50786, 2.50786, 2.50786, 2.50786, 2.50786, 2.50786, 2.50786, 2.50786, 2.50786, 2.50786, 2.50786, 2.50786, 2.50786, 2.50786, 2.50786, 2.50883, 2.50786
11.6646, 6, 2.50379, 2.50269, 2.82843, 3.49621, 0, 2.50269, 2.50269, 2.50269, 2.50269, 2.50269, 2.50269, 2.50269, 2.50269, 2.50269, 2.50269, 2.50269, 2.50269, 2.50269, 2.50269, 2.50269, 2.50269, 2.50269, 2.50269, 2.50378, 2.50269
11.6725, 10, 2.49824, 2.49701, 3.4641, 7.50176, 0, 2.49701, 2.49701, 2.49701, 2.49701, 2.49701, 2.49701, 2.49701, 2.49701, 2.49701, 2.49701, 2.49701, 2.49701, 2.49701, 2.49701, 2.49701, 2.49701, 2.49701, 2.49701, 2.49824, 2.49701
11.6804, 6, 2.49126, 2.48989, 2.82843, 3.50874, 0, 2.48989, 2.48989, 2.48989, 2.48989, 2.48989, 2.48989, 2.48989, 2.48989, 2.48989, 2.48989, 2.48989, 2.48989, 2.48989, 2.48989, 2.48989, 2.48989, 2.48989, 2.48989, 2.49126, 2.48989
11.6883, 4, 2.48299, 2.48146, 2.44949, 1.51701, 0, 2.48146, 2.48146, 2.48146, 2.48146, 2.48146, 2.48146, 2.48146, 2.48146, 2.48146, 2.48146, 2.48146, 2.48146, 2.48146, 2.48146, 2.48146, 2.48147, 2.48146, 2.48146, 2.48298, 2.48146
11.6962, 0, 2.47407, 2.4724, 1.41421, -2.47407, 0, 2.4724, 2.4724, 2.4724, 2.4724, 2.4724, 2.4724, 2.4724, 2.4724, 2.4724, 2.4724, 2.4724, 2.4724, 2.4724, 2.4724, 2.4724, 2.4724, 2.4724, 2.4724, 2.47407, 2.4724
11.7041, 4, 2.46517, 2.46335, 2.44949, 1.53483, 0, 2.46335, 2.46335, 2.46335, 2.46335, 2.46335, 2.46335, 2.46335, 2.46335, 2.46335, 2.46335, 2.46335, 2.46335, 2.46335, 2.46335, 2.46335, 2.46335, 2.46335, 2.46335, 2.46517, 2.46335
11.712, 0, 2.46069, 2.45871, 1.41421, -2.46069, 0, 2.45871, 2.45871, 2.45871, 2.45871, 2.45871, 2.45871, 2.45871, 2.45871, 2.45871, 2.45871, 2.45871, 2.45871, 2.45871, 2.45871, 2.45871, 2.45872, 2.45871, 2.45871, 2.46069, 2.45871
11.72, 4, 2.45404, 2.45192, 2.44949, 1.54596, 0, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45404, 2.45192
11.7279, 2, 2.44544, 2.44317, 2, -0.445441, 0, 2.44317, 2.44317, 2.44317, 2.44317, 2.44317, 2.44317, 2.44317, 2.44317, 2.44317, 2.44317, 2.44317, 2.44317, 2.44317, 2.44317, 2.44317, 2.44318, 2.44317, 2.44317, 2.44544, 2.44317
11.7358, 8, 2.43587, 2.43347, 3.16228, 5.56413, 0, 2.43347, 2.43347, 2.43347, 2.43347, 2.43347, 2.43347, 2.43347, 2.43347, 2.43347, 2.43347, 2.43347, 2.43347, 2.43347, 2.43347, 2.43347, 2.43347, 2.43347, 2.43347, 2.43587, 2.43347
11.7437, 4, 2.42631, 2.42378, 2.44949, 1.57369, 0, 2.42378, 2.42378, 2.42378, 2.42378, 2.42378, 2.42378, 2.42378, 2.42378, 2.42378, 2.42378, 2.42378, 2.42378, 2.42378, 2.42378, 2.42378, 2.42379, 2.42378, 2.42378, 2.42631, 2.42378
11.7516, 6, 2.42224, 2.4196, 2.82843, 3.57776, 0, 2.4196, 2.4196, 2.4196, 2.4196, 2.4196, 2.4196, 2.4196, 2.4196, 2.4196, 2.4196, 2.4196, 2.4196, 2.4196, 2.4196, 2.4196, 2.4196, 2.4196, 2.4196, 2.42224, 2.4196
11.7595, 4, 2.41555, 2.41281, 2.44949, 1.58445, 0, 2.41281, 2.41281, 2.41281, 2.41281, 2.41281, 2.41281, 2.41281, 2.41281, 2.41281, 2.41281, 2.41281, 2.41281, 2.41281, 2.41281, 2.41281, 2.41282, 2.41281, 2.41281, 2.41555, 2.41281
11.7674, 2, 2.40649, 2.40367, 2, -0.406491, 0, 2.40367, 2.40367, 2.40367, 2.40367, 2.40367, 2.40367, 2.40367, 2.40367, 2.40367, 2.40367, 2.40367, 2.40367, 2.40367, 2.40367, 2.40367, 2.40367, 2.40367, 2.40367, 2.40649, 2.40367
11.7753, 6, 2.39624, 2.39335, 2.82843, 3.60376, 0, 2.39335, 2.39335, 2.39335, 2.39335, 2.39335, 2.39335, 2.39335, 2.39335, 2.39335, 2.39335, 2.39335, 2.39335, 2.39335, 2.39335, 2.39335, 2.39336, 2.39335, 2.39335, 2.39624, 2.39335
11.7832, 2, 2.386, 2.38306, 2, -0.385999, 0, 2.38306, 2.38306, 2.38306, 2.38306, 2.38306, 2.38306, 2.38306, 2.38306, 2.38306, 2.38306, 2.38306, 2.38306, 2.38306, 2.38306, 2.38306, 2.38307, 2.38306, 2.38306, 2.386, 2.38306
11.7911, 2, 2.38243, 2.37947, 2, -0.382429, 0, 2.37947, 2.37947, 2.37947, 2.37947, 2.37947, 2.37947, 2.37947, 2.37947, 2.37947, 2.37947, 2.37947, 2.37947, 2.37947, 2.37947, 2.37947, 2.37947, 2.37947, 2.37947, 2.38243, 2.37947
11.799, 8, 2.37589, 2.37293, 3.16228, 5.62411, 0, 2.37293, 2.37293, 2.37293, 2.37293, 2.37293, 2.37293, 2.37293, 2.37293, 2.37293, 2.37293, 2.37293, 2.37293, 2.37293, 2.37293, 2.37293, 2.37293, 2.37293, 2.37293, 2.37589, 2.37293
11.8069, 6, 2.36667, 2.36372, 2.82843, 3.63333, 0, 2.36372, 2.36372, 2.36372, 2.36372, 2.36372, 2.36372, 2.36372, 2.36372, 2.36372, 2.36372, 2.36372, 2.36372, 2.36372, 2.36372, 2.36372, 2.36372, 2.36372, 2.36372, 2.36667, 2.36372
11.8148, 0, 2.35611, 2.35319, 1.41421, -2.35611, 0, 2.35319, 2.35319, 2.35319, 2.35319, 2.35319, 2.35319, 2.35319, 2.35319, 2.35319, 2.35319, 2.35319, 2.35319, 2.35319, 2.35319, 2.35319, 2.35319, 2.35319, 2.35319, 2.3561, 2.35319
11.8227, 2, 2.34555, 2.34269, 2, -0.345547, 0, 2.34269, 2.34269, 2.34269, 2.34269, 2.34269, 2.34269, 2.34269, 2.34269, 2.34269, 2.34269, 2.34269, 2.34269, 2.34269, 2.34269, 2.34269, 2.34269, 2.34269, 2.34269, 2.34554, 2.34269
11.8306, 2, 2.34224, 2.33946, 2, -0.342244, 0, 2.33946, 2.33946, 2.33946, 2.33946, 2.33946, 2.33946, 2.33946, 2.33946, 2.33946, 2.33946, 2.33946, 2.33946, 2.33946, 2.33946, 2.33946, 2.33946, 2.33946, 2.33946, 2.34224, 2.33946
11.8385, 0, 2.33568, 2.33299, 1.41421, -2.33568, 0, 2.33299, 2.33299, 2.33299, 2.33299, 2.33299, 2.33299, 2.33299, 2.33299, 2.33299, 2.33299, 2.33299, 2.33299, 2.33299, 2.33299, 2.33299, 2.33299, 2.33299, 2.33299, 2.33568, 2.33299
11.8464, 4, 2.32618, 2.32359, 2.44949, 1.67382, 0, 2.32359, 2.32359, 2.32359, 2.32359, 2.32359, 2.32359, 2.32359, 2.32359, 2.32359, 2.32359, 2.32359, 2.32359, 2.32359, 2.32359, 2.32359, 2.3236, 2.32359, 2.32359, 2.32618, 2.32359
11.8543, 4, 2.31522, 2.31275, 2.44949, 1.68478, 0, 2.31275, 2.31275, 2.31275, 2.31275, 2.31275, 2.31275, 2.31275, 2.31275, 2.31275, 2.31275, 2.31275, 2.31275, 2.31275, 2.31275, 2.31275, 2.31275, 2.31275, 2.31275, 2.31522, 2.31275
11.8623, 4, 2.30427, 2.30193, 2.44949, 1.69573, 0, 2.30193, 2.30193, 2.30193, 2.30193, 2.30193, 2.30193, 2.30193, 2.30193, 2.30193, 2.30193, 2.30193, 2.30193, 2.30193, 2.30193, 2.30193, 2.30194, 2.30193, 2.30193, 2.30427, 2.30193
11.8702, 0, 2.30144, 2.29923, 1.41421, -2.30144, 0, 2.29923, 2.29923, 2.29923, 2.29923, 2.29923, 2.29923, 2.29923, 2.29923, 2.29923, 2.29923, 2.29923, 2.29923, 2.29923, 2.29923, 2.29923, 2.29924, 2.29923, 2.29923, 2.30144, 2.29923
11.8781, 8, 2.29505, 2.29299, 3.16228, 5.70495, 0, 2.29299, 2.29299, 2.29299, 2.29299, 2.29299, 2.29299, 2.29299, 2.29299, 2.29299, 2.29299, 2.29299, 2.29299, 2.29299, 2.29299, 2.29299, 2.29299, 2.29299, 2.29299, 2.29505, 2.29299
11.886, 2, 2.28547, 2.28355, 2, -0.285469, 0, 2.28355, 2.28355, 2.28355, 2.28355, 2.28355, 2.28355, 2.28355, 2.28355, 2.28355, 2.28355, 2.28355, 2.28355, 2.28355, 2.28355, 2.28355, 2.28355, 2.28355, 2.28355, 2.28547, 2.28355
11.8939, 8, 2.27431, 2.27253, 3.16228, 5.72569, 0, 2.27253, 2.27253, 2.27253, 2.27253, 2.27253, 2.27253, 2.27253, 2.27253, 2.27253, 2.27253, 2.27253, 2.27253, 2.27253, 2.27253, 2.27253, 2.27253, 2.27253, 2.27253, 2.27431, 2.27253
11.9018, 2, 2.26318, 2.26154, 2, -0.263178, 0, 2.26154, 2.26154, 2.26154, 2.26154, 2.26154, 2.26154, 2.26154, 2.26154, 2.26154, 2.26154, 2.26154, 2.26154, 2.26154, 2.26154, 2.26154, 2.26154, 2.26154, 2.26154, 2.26318, 2.26154
11.9097, 0, 2.2609, 2.25939, 1.41421, -2.2609, 0, 2.25939, 2.25939, 2.25939, 2.25939, 2.25939, 2.25939, 2.25939, 2.25939, 2.25939, 2.25939, 2.25939, 2.25939, 2.25939, 2.25939, 2.25939, 2.25939, 2.25939, 2.25939, 2.2609, 2.25939
11.9176, 6, 2.25477, 2.25339, 2.82843, 3.74523, 0, 2.25339, 2.25339, 2.25339, 2.25339, 2.25339, 2.25339, 2.25339, 2.25339, 2.25339, 2.25339, 2.25339, 2.25339, 2.25339, 2.25339, 2.25339, 2.25339, 2.25339, 2.25339, 2.25477, 2.25339
11.9255, 0, 2.24518, 2.2439, 1.41421, -2.24518, 0, 2.2439, 2.2439, 2.2439, 2.2439, 2.2439, 2.2439, 2.2439, 2.2439, 2.2439, 2.2439, 2.2439, 2.2439, 2.2439, 2.2439, 2.2439, 2.2439, 2.2439, 2.2439, 2.24518, 2.2439
11.9334, 14, 2.23388, 2.23268, 4, 11.7661, 0, 2.23268, 2.23268, 2.23268, 2.23268, 2.23268, 2.23268, 2.23268, 2.23268, 2.23268, 2.23268, 2.23268, 2.23268, 2.23268, 2.23268, 2.23268, 2.23269, 2.23268, 2.23268, 2.23387, 2.23268
11.9413, 2, 2.22262, 2.2215, 2, -0.222625, 0, 2.2215, 2.2215, 2.2215, 2.2215, 2.2215, 2.2215, 2.2215, 2.2215, 2.2215, 2.2215, 2.2215, 2.2215, 2.2215, 2.2215, 2.2215, 2.2215, 2.2215, 2.2215, 2.22262, 2.2215
11.9492, 2, 2.22148, 2.22039, 2, -0.221475, 0, 2.22039, 2.22039, 2.22039, 2.22039, 2.22039, 2.22039, 2.22039, 2.22039, 2.22039, 2.22039, 2.22039, 2.22039, 2.22039, 2.22039, 2.22039, 2.22039, 2.22039, 2.22039, 2.22147, 2.22039
11.9571, 0, 2.21587, 2.21479, 1.41421, -2.21587, 0, 2.21479, 2.21479, 2.21479, 2.21479, 2.21479, 2.21479, 2.21479, 2.21479, 2.21479, 2.21479, 2.21479, 2.21479, 2.21479, 2.21479, 2.21479, 2.21479, 2.21479, 2.21479, 2.21587, 2.21479
11.965, 4, 2.20625, 2.20512, 2.44949, 1.79375, 0, 2.20512, 2.20512, 2.20512, 2.20512, 2.20512, 2.20512, 2.20512, 2.20512, 2.20512, 2.20512, 2.20512, 2.20512, 2.20512, 2.20512, 2.20512, 2.20513, 2.20512, 2.20512, 2.20625, 2.20512
11.9729, 0, 2.19467, 2.19346, 1.41421, -2.19467, 0, 2.19346, 2.19346, 2.19346, 2.19346, 2.19346, 2.19346, 2.19346, 2.19346, 2.19346, 2.19346, 2.19346, 2.19346, 2.19346, 2.19346, 2.19346, 2.19346, 2.19346, 2.19346, 2.19467, 2.19346
11.9808, 2, 2.18319, 2.18182, 2, -0.183186, 0, 2.18182, 2.18182, 2.18182, 2.18182, 2.18182, 2.18182, 2.18182, 2.18182, 2.18182, 2.18182, 2.18182, 2.18182, 2.18182, 2.18182, 2.18182, 2.18182, 2.18182, 2.18182, 2.18318, 2.18182
11.9887, 0, 2.18704, 2.18544, 1.41421, -2.18704, 0, 2.18544, 2.18544, 2.18544, 2.18544, 2.18544, 2.18544, 2.18544, 2.18544, 2.18544, 2.18544, 2.18544, 2.18544, 2.18544, 2.18544, 2.18544, 2.18544, 2.18544, 2.18544, 2.18704, 2.18544
11.9966, 4, 2.18633, 2.1844, 2.44949, 1.81367, 0, 2.1844, 2.1844, 2.1844, 2.1844, 2.1844, 2.1844, 2.1844, 2.1844, 2.1844, 2.1844, 2.1844, 2.1844, 2.1844, 2.1844, 2.1844, 2.18441, 2.1844, 2.1844, 2.18633, 2.1844
12.0045, 0, 2.18148, 2.1791, 1.41421, -2.18148, 0, 2.1791, 2.1791, 2.1791, 2.1791, 2.1791, 2.1791, 2.1791, 2.1791, 2.1791, 2.1791, 2.1791, 2.1791, 2.1791, 2.1791, 2.1791, 2.1791, 2.1791, 2.1791, 2.18147, 2.1791
12.0125, 4, 2.17464, 2.17168, 2.44949, 1.82536, 0, 2.17168, 2.17168, 2.17168, 2.17168, 2.17168, 2.17168, 2.17168, 2.17168, 2.17168, 2.17168, 2.17168, 2.17168, 2.17168, 2.17168, 2.17168, 2.17168, 2.17168, 2.17168, 2.17463, 2.17168
12.0204, 6, 2.16798, 2.16427, 2.82843, 3.83202, 0, 2.16427, 2.16427, 2.16427, 2.16427, 2.16427, 2.16427, 2.16427, 2.16427, 2.16427, 2.16427, 2.16427, 2.16427, 2.16427, 2.16427, 2.16427, 2.16427, 2.16427, 2.16427, 2.16798, 2.16427
12.0283, 4, 2.17131, 2.16663, 2.44949, 1.82869, 0, 2.16663, 2.16663, 2.16663, 2.16663, 2.16663, 2.16663, 2.16663, 2.16663, 2.16663, 2.16663, 2.16663, 2.16663, 2.16663, 2.16663, 2.16663, 2.16664, 2.16663, 2.16663, 2.17131, 2.16663
12.0362, 2, 2.17101, 2.16513, 2, -0.171009, 0, 2.16513, 2.16513, 2.16513, 2.16513, 2.16513, 2.16513, 2.16513, 2.16513, 2.16513, 2.16513, 2.16513, 2.16513, 2.16513, 2.16513, 2.16513, 2.16513, 2.16513, 2.16513, 2.17101, 2.16513
12.0441, 6, 2.16753, 2.16016, 2.82843, 3.83247, 0, 2.16016, 2.16016, 2.16016, 2.16016, 2.16016, 2.16016, 2.16016, 2.16016, 2.16016, 2.16016, 2.16016, 2.16016, 2.16016, 2.16016, 2.16016, 2.16016, 2.16016, 2.16016, 2.16753, 2.16016
12.052, 0, 2.16267, 2.15347, 1.41421, -2.16267, 0, 2.15347, 2.15347, 2.15347, 2.15347, 2.15347, 2.15347, 2.15347, 2.15347, 2.15347, 2.15347, 2.15347, 2.15347, 2.15347, 2.15347, 2.15347, 2.15347, 2.15347, 2.15347, 2.16267, 2.15347
12.0599, 0, 2.15821, 2.14678, 1.41421, -2.15821, 0, 2.14678, 2.14678, 2.14678, 2.14678, 2.14678, 2.14678, 2.14678, 2.14678, 2.14678, 2.14678, 2.14678, 2.14678, 2.14678, 2.14678, 2.14678, 2.14679, 2.14678, 2.14678, 2.15821, 2.14678
12.0678, 8, 2.16264, 2.14853, 3.16228, 5.83736, 0, 2.14853, 2.14853, 2.14853, 2.14853, 2.14853, 2.14853, 2.14853, 2.14853, 2.14853, 2.14853, 2.14853, 2.14853, 2.14853, 2.14853, 2.14853, 2.14853, 2.14853, 2.14853, 2.16264, 2.14853
12.0757, 4, 2.16394, 2.14664, 2.44949, 1.83606, 0, 2.14664, 2.14664, 2.14664, 2.14664, 2.14664, 2.14664, 2.14664, 2.14664, 2.14664, 2.14664, 2.14664, 2.14664, 2.14664, 2.14664, 2.14664, 2.14664, 2.14664, 2.14664, 2.16394, 2.14664
12.0836, 8, 2.16257, 2.1415, 3.16228, 5.83743, 0, 2.1415, 2.1415, 2.1415, 2.1415, 2.1415, 2.1415, 2.1415, 2.1415, 2.1415, 2.1415, 2.1415, 2.1415, 2.1415, 2.1415, 2.1415, 2.1415, 2.1415, 2.1415, 2.16257, 2.1415
