   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_62.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
18.7332, 0, 0.34481, 0.00121568, 1.41421, -0.34481, 0, 0.00121568, 0.00121568, 0.00121568, 0.00121568, 0.00121568, 0.00121568, 0.00121568, 0.00121568, 0.00121568, 0.00121568, 0.00121568, 0.00121568, 0.00121568, 0.00121568, 0.00121568, 0.00121568, 0.00121715, 0.00121568, 0.344809, 0.00121568, 0.00121568
18.7411, 0, 0.344531, 0.00100216, 1.41421, -0.344531, 0, 0.00100216, 0.00100216, 0.00100216, 0.00100216, 0.00100216, 0.00100216, 0.00100216, 0.00100216, 0.00100216, 0.00100216, 0.00100216, 0.00100216, 0.00100216, 0.00100216, 0.00100216, 0.00100216, 0.00100352, 0.00100216, 0.34453, 0.00100216, 0.00100216
18.749, 0, 0.343848, 0.000751067, 1.41421, -0.343848, 0, 0.000751067, 0.000751067, 0.000751067, 0.000751067, 0.000751067, 0.000751067, 0.000751067, 0.000751067, 0.000751067, 0.000751067, 0.000751067, 0.000751067, 0.000751067, 0.000751067, 0.000751067, 0.000751067, 0.000752345, 0.000751067, 0.343846, 0.000751067, 0.000751067
18.7569, 0, 0.342836, 0.000536122, 1.41421, -0.342836, 0, 0.000536122, 0.000536122, 0.000536122, 0.000536122, 0.000536122, 0.000536122, 0.000536122, 0.000536122, 0.000536122, 0.000536122, 0.000536122, 0.000536122, 0.000536122, 0.000536122, 0.000536122, 0.000536122, 0.000537324, 0.000536122, 0.342835, 0.000536122, 0.000536122
18.7648, 0, 0.341725, 0.000582152, 1.41421, -0.341725, 0, 0.000582152, 0.000582152, 0.000582152, 0.000582152, 0.000582152, 0.000582152, 0.000582152, 0.000582152, 0.000582152, 0.000582152, 0.000582152, 0.000582152, 0.000582152, 0.000582152, 0.000582152, 0.000582152, 0.000583288, 0.000582152, 0.341724, 0.000582152, 0.000582152
18.7727, 0, 0.340155, 0.00052485, 1.41421, -0.340155, 0, 0.00052485, 0.00052485, 0.00052485, 0.00052485, 0.00052485, 0.00052485, 0.00052485, 0.00052485, 0.00052485, 0.00052485, 0.00052485, 0.00052485, 0.00052485, 0.00052485, 0.00052485, 0.00052485, 0.000525927, 0.00052485, 0.340154, 0.00052485, 0.00052485
18.7806, 0, 0.338162, 0.000390929, 1.41421, -0.338162, 0, 0.000390929, 0.000390929, 0.000390929, 0.000390929, 0.000390929, 0.000390929, 0.000390929, 0.000390929, 0.000390929, 0.000390929, 0.000390929, 0.000390929, 0.000390929, 0.000390929, 0.000390929, 0.000390929, 0.000391957, 0.000390929, 0.338161, 0.000390929, 0.000390929
18.7885, 2, 0.33582, 0.000245691, 2, 1.66418, 0, 0.000245691, 0.000245691, 0.000245691, 0.000245691, 0.000245691, 0.000245691, 0.000245691, 0.000245691, 0.000245691, 0.000245691, 0.000245691, 0.000245691, 0.000245691, 0.000245691, 0.000245691, 0.000245691, 0.000246675, 0.000245691, 0.335819, 0.000245691, 0.000245691
18.7964, 0, 0.333187, 0.00013403, 1.41421, -0.333187, 0, 0.00013403, 0.00013403, 0.00013403, 0.00013403, 0.00013403, 0.00013403, 0.00013403, 0.00013403, 0.00013403, 0.00013403, 0.00013403, 0.00013403, 0.00013403, 0.00013403, 0.00013403, 0.00013403, 0.000134977, 0.00013403, 0.333186, 0.00013403, 0.00013403
18.8043, 0, 0.330373, 0.000154897, 1.41421, -0.330373, 0, 0.000154897, 0.000154897, 0.000154897, 0.000154897, 0.000154897, 0.000154897, 0.000154897, 0.000154897, 0.000154897, 0.000154897, 0.000154897, 0.000154897, 0.000154897, 0.000154897, 0.000154897, 0.000154897, 0.000155811, 0.000154897, 0.330372, 0.000154897, 0.000154897
18.8122, 0, 0.327212, 0.000125651, 1.41421, -0.327212, 0, 0.000125651, 0.000125651, 0.000125651, 0.000125651, 0.000125651, 0.000125651, 0.000125651, 0.000125651, 0.000125651, 0.000125651, 0.000125651, 0.000125651, 0.000125651, 0.000125651, 0.000125651, 0.000125651, 0.000126539, 0.000125651, 0.327211, 0.000125651, 0.000125651
18.8201, 0, 0.323738, 6.55772e-05, 1.41421, -0.323738, 0, 6.55772e-05, 6.55772e-05, 6.55772e-05, 6.55772e-05, 6.55772e-05, 6.55772e-05, 6.55772e-05, 6.55772e-05, 6.55772e-05, 6.55772e-05, 6.55772e-05, 6.55772e-05, 6.55772e-05, 6.55772e-05, 6.55772e-05, 6.55772e-05, 6.64421e-05, 6.55772e-05, 0.323738, 6.55772e-05, 6.55772e-05
18.828, 0, 0.320011, 1.63943e-05, 1.41421, -0.320011, 0, 1.63943e-05, 1.63943e-05, 1.63943e-05, 1.63943e-05, 1.63943e-05, 1.63943e-05, 1.63943e-05, 1.63943e-05, 1.63943e-05, 1.63943e-05, 1.63943e-05, 1.63943e-05, 1.63943e-05, 1.63943e-05, 1.63943e-05, 1.63943e-05, 1.72402e-05, 1.63943e-05, 0.320011, 1.63943e-05, 1.63943e-05
18.8358, 0, 0.316071, 0, 1.41421, -0.316071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.30028e-07, 0, 0.316071, 0, 0
18.8437, 0, 0.31193, 8.11038e-06, 1.41421, -0.31193, 0, 8.11038e-06, 8.11038e-06, 8.11038e-06, 8.11038e-06, 8.11038e-06, 8.11038e-06, 8.11038e-06, 8.11038e-06, 8.11038e-06, 8.11038e-06, 8.11038e-06, 8.11038e-06, 8.11038e-06, 8.11038e-06, 8.11038e-06, 8.11038e-06, 8.92729e-06, 8.11038e-06, 0.311929, 8.11038e-06, 8.11038e-06
18.8516, 0, 0.30758, 1.49127e-05, 1.41421, -0.30758, 0, 1.49127e-05, 1.49127e-05, 1.49127e-05, 1.49127e-05, 1.49127e-05, 1.49127e-05, 1.49127e-05, 1.49127e-05, 1.49127e-05, 1.49127e-05, 1.49127e-05, 1.49127e-05, 1.49127e-05, 1.49127e-05, 1.49127e-05, 1.49127e-05, 1.57188e-05, 1.49127e-05, 0.307579, 1.49127e-05, 1.49127e-05
18.8595, 0, 0.303034, 9.98844e-06, 1.41421, -0.303034, 0, 9.98844e-06, 9.98844e-06, 9.98844e-06, 9.98844e-06, 9.98844e-06, 9.98844e-06, 9.98844e-06, 9.98844e-06, 9.98844e-06, 9.98844e-06, 9.98844e-06, 9.98844e-06, 9.98844e-06, 9.98844e-06, 9.98844e-06, 9.98844e-06, 1.07858e-05, 9.98844e-06, 0.303033, 9.98844e-06, 9.98844e-06
18.8674, 0, 0.298318, 2.56534e-06, 1.41421, -0.298318, 0, 2.56534e-06, 2.56534e-06, 2.56534e-06, 2.56534e-06, 2.56534e-06, 2.56534e-06, 2.56534e-06, 2.56534e-06, 2.56534e-06, 2.56534e-06, 2.56534e-06, 2.56534e-06, 2.56534e-06, 2.56534e-06, 2.56534e-06, 2.56534e-06, 3.35564e-06, 2.56534e-06, 0.298317, 2.56534e-06, 2.56534e-06
18.8753, 0, 0.293462, 1.83903e-09, 1.41421, -0.293462, 0, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 7.86484e-07, 1.83903e-09, 0.293462, 1.83903e-09, 1.83903e-09
18.8832, 2, 0.288487, 2.19551e-06, 2, 1.71151, 0, 2.19551e-06, 2.19551e-06, 2.19551e-06, 2.19551e-06, 2.19551e-06, 2.19551e-06, 2.19551e-06, 2.19551e-06, 2.19551e-06, 2.19551e-06, 2.19551e-06, 2.19551e-06, 2.19551e-06, 2.19551e-06, 2.19551e-06, 2.19551e-06, 2.97568e-06, 2.19551e-06, 0.288487, 2.19551e-06, 2.19551e-06
18.8911, 0, 0.283406, 4.04214e-06, 1.41421, -0.283406, 0, 4.04214e-06, 4.04214e-06, 4.04214e-06, 4.04214e-06, 4.04214e-06, 4.04214e-06, 4.04214e-06, 4.04214e-06, 4.04214e-06, 4.04214e-06, 4.04214e-06, 4.04214e-06, 4.04214e-06, 4.04214e-06, 4.04214e-06, 4.04214e-06, 4.81883e-06, 4.04214e-06, 0.283406, 4.04214e-06, 4.04214e-06
18.899, 0, 0.278239, 2.76064e-06, 1.41421, -0.278239, 0, 2.76064e-06, 2.76064e-06, 2.76064e-06, 2.76064e-06, 2.76064e-06, 2.76064e-06, 2.76064e-06, 2.76064e-06, 2.76064e-06, 2.76064e-06, 2.76064e-06, 2.76064e-06, 2.76064e-06, 2.76064e-06, 2.76064e-06, 2.76064e-06, 3.53467e-06, 2.76064e-06, 0.278239, 2.76064e-06, 2.76064e-06
18.9069, 0, 0.273006, 7.63252e-07, 1.41421, -0.273006, 0, 7.63252e-07, 7.63252e-07, 7.63252e-07, 7.63252e-07, 7.63252e-07, 7.63252e-07, 7.63252e-07, 7.63252e-07, 7.63252e-07, 7.63252e-07, 7.63252e-07, 7.63252e-07, 7.63252e-07, 7.63252e-07, 7.63252e-07, 7.63252e-07, 1.53529e-06, 7.63252e-07, 0.273005, 7.63252e-07, 7.63252e-07
18.9148, 0, 0.267729, 7.3561e-09, 1.41421, -0.267729, 0, 7.3561e-09, 7.3561e-09, 7.3561e-09, 7.3561e-09, 7.3561e-09, 7.3561e-09, 7.3561e-09, 7.3561e-09, 7.3561e-09, 7.3561e-09, 7.3561e-09, 7.3561e-09, 7.3561e-09, 7.3561e-09, 7.3561e-09, 7.3561e-09, 7.77953e-07, 7.3561e-09, 0.267728, 7.3561e-09, 7.3561e-09
18.9227, 0, 0.262421, 1.83903e-09, 1.41421, -0.262421, 0, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 1.83903e-09, 7.71446e-07, 1.83903e-09, 0.26242, 1.83903e-09, 1.83903e-09
18.9306, 0, 0.2571, 0, 1.41421, -0.2571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.68981e-07, 0, 0.2571, 0, 0
18.9385, 0, 0.251782, 1.84414e-10, 1.41421, -0.251782, 0, 1.84414e-10, 1.84414e-10, 1.84414e-10, 1.84414e-10, 1.84414e-10, 1.84414e-10, 1.84414e-10, 1.84414e-10, 1.84414e-10, 1.84414e-10, 1.84414e-10, 1.84414e-10, 1.84414e-10, 1.84414e-10, 1.84414e-10, 1.84414e-10, 7.68833e-07, 1.84414e-10, 0.251781, 1.84414e-10, 1.84414e-10
18.9464, 0, 0.246481, 3.44743e-10, 1.41421, -0.246481, 0, 3.44743e-10, 3.44743e-10, 3.44743e-10, 3.44743e-10, 3.44743e-10, 3.44743e-10, 3.44743e-10, 3.44743e-10, 3.44743e-10, 3.44743e-10, 3.44743e-10, 3.44743e-10, 3.44743e-10, 3.44743e-10, 3.44743e-10, 3.44743e-10, 7.68896e-07, 3.44743e-10, 0.24648, 3.44743e-10, 3.44743e-10
18.9543, 0, 0.241209, 2.30982e-10, 1.41421, -0.241209, 0, 2.30982e-10, 2.30982e-10, 2.30982e-10, 2.30982e-10, 2.30982e-10, 2.30982e-10, 2.30982e-10, 2.30982e-10, 2.30982e-10, 2.30982e-10, 2.30982e-10, 2.30982e-10, 2.30982e-10, 2.30982e-10, 2.30982e-10, 2.30982e-10, 7.68873e-07, 2.30982e-10, 0.241208, 2.30982e-10, 2.30982e-10
18.9622, 0, 0.235979, 5.85327e-11, 1.41421, -0.235979, 0, 5.85327e-11, 5.85327e-11, 5.85327e-11, 5.85327e-11, 5.85327e-11, 5.85327e-11, 5.85327e-11, 5.85327e-11, 5.85327e-11, 5.85327e-11, 5.85327e-11, 5.85327e-11, 5.85327e-11, 5.85327e-11, 5.85327e-11, 5.85327e-11, 7.6894e-07, 5.85327e-11, 0.235978, 5.85327e-11, 5.85327e-11
18.9701, 0, 0.230803, 1.06593e-14, 1.41421, -0.230803, 0, 1.06593e-14, 1.06593e-14, 1.06593e-14, 1.06593e-14, 1.06593e-14, 1.06593e-14, 1.06593e-14, 1.06593e-14, 1.06593e-14, 1.06593e-14, 1.06593e-14, 1.06593e-14, 1.06593e-14, 1.06593e-14, 1.06593e-14, 1.06593e-14, 7.69238e-07, 1.06593e-14, 0.230802, 1.06593e-14, 1.06593e-14
18.978, 2, 0.225687, 2.76635e-10, 2, 1.77431, 0, 2.76635e-10, 2.76635e-10, 2.76635e-10, 2.76635e-10, 2.76635e-10, 2.76635e-10, 2.76635e-10, 2.76635e-10, 2.76635e-10, 2.76635e-10, 2.76635e-10, 2.76635e-10, 2.76635e-10, 2.76635e-10, 2.76635e-10, 2.76635e-10, 7.69965e-07, 2.76635e-10, 0.225686, 2.76635e-10, 2.76635e-10
18.9859, 2, 0.220642, 5.1981e-10, 2, 1.77936, 0, 5.1981e-10, 5.1981e-10, 5.1981e-10, 5.1981e-10, 5.1981e-10, 5.1981e-10, 5.1981e-10, 5.1981e-10, 5.1981e-10, 5.1981e-10, 5.1981e-10, 5.1981e-10, 5.1981e-10, 5.1981e-10, 5.1981e-10, 5.1981e-10, 7.7073e-07, 5.1981e-10, 0.220641, 5.1981e-10, 5.1981e-10
18.9938, 0, 0.215674, 3.49424e-10, 1.41421, -0.215674, 0, 3.49424e-10, 3.49424e-10, 3.49424e-10, 3.49424e-10, 3.49424e-10, 3.49424e-10, 3.49424e-10, 3.49424e-10, 3.49424e-10, 3.49424e-10, 3.49424e-10, 3.49424e-10, 3.49424e-10, 3.49424e-10, 3.49424e-10, 3.49424e-10, 7.71138e-07, 3.49424e-10, 0.215674, 3.49424e-10, 3.49424e-10
19.0017, 2, 0.210789, 8.92965e-11, 2, 1.78921, 0, 8.92965e-11, 8.92965e-11, 8.92965e-11, 8.92965e-11, 8.92965e-11, 8.92965e-11, 8.92965e-11, 8.92965e-11, 8.92965e-11, 8.92965e-11, 8.92965e-11, 8.92965e-11, 8.92965e-11, 8.92965e-11, 8.92965e-11, 8.92965e-11, 7.715e-07, 8.92965e-11, 0.210788, 8.92965e-11, 8.92965e-11
19.0096, 0, 0.205994, 4.2637e-14, 1.41421, -0.205994, 0, 4.2637e-14, 4.2637e-14, 4.2637e-14, 4.2637e-14, 4.2637e-14, 4.2637e-14, 4.2637e-14, 4.2637e-14, 4.2637e-14, 4.2637e-14, 4.2637e-14, 4.2637e-14, 4.2637e-14, 4.2637e-14, 4.2637e-14, 4.2637e-14, 7.72067e-07, 4.2637e-14, 0.205993, 4.2637e-14, 4.2637e-14
19.0175, 0, 0.201292, 3.91784e-10, 1.41421, -0.201292, 0, 3.91784e-10, 3.91784e-10, 3.91784e-10, 3.91784e-10, 3.91784e-10, 3.91784e-10, 3.91784e-10, 3.91784e-10, 3.91784e-10, 3.91784e-10, 3.91784e-10, 3.91784e-10, 3.91784e-10, 3.91784e-10, 3.91784e-10, 3.91784e-10, 7.73141e-07, 3.91784e-10, 0.201291, 3.91784e-10, 3.91784e-10
19.0254, 0, 0.196686, 7.36066e-10, 1.41421, -0.196686, 0, 7.36066e-10, 7.36066e-10, 7.36066e-10, 7.36066e-10, 7.36066e-10, 7.36066e-10, 7.36066e-10, 7.36066e-10, 7.36066e-10, 7.36066e-10, 7.36066e-10, 7.36066e-10, 7.36066e-10, 7.36066e-10, 7.36066e-10, 7.36066e-10, 7.74188e-07, 7.36066e-10, 0.196685, 7.36066e-10, 7.36066e-10
19.0333, 0, 0.192177, 4.94914e-10, 1.41421, -0.192177, 0, 4.94914e-10, 4.94914e-10, 4.94914e-10, 4.94914e-10, 4.94914e-10, 4.94914e-10, 4.94914e-10, 4.94914e-10, 4.94914e-10, 4.94914e-10, 4.94914e-10, 4.94914e-10, 4.94914e-10, 4.94914e-10, 4.94914e-10, 4.94914e-10, 7.74665e-07, 4.94914e-10, 0.192177, 4.94914e-10, 4.94914e-10
19.0412, 0, 0.187769, 1.26616e-10, 1.41421, -0.187769, 0, 1.26616e-10, 1.26616e-10, 1.26616e-10, 1.26616e-10, 1.26616e-10, 1.26616e-10, 1.26616e-10, 1.26616e-10, 1.26616e-10, 1.26616e-10, 1.26616e-10, 1.26616e-10, 1.26616e-10, 1.26616e-10, 1.26616e-10, 1.26616e-10, 7.75026e-07, 1.26616e-10, 0.187768, 1.26616e-10, 1.26616e-10
19.0491, 2, 0.183461, 6.66203e-14, 2, 1.81654, 0, 6.66203e-14, 6.66203e-14, 6.66203e-14, 6.66203e-14, 6.66203e-14, 6.66203e-14, 6.66203e-14, 6.66203e-14, 6.66203e-14, 6.66203e-14, 6.66203e-14, 6.66203e-14, 6.66203e-14, 6.66203e-14, 6.66203e-14, 6.66203e-14, 7.75637e-07, 6.66203e-14, 0.183461, 6.66203e-14, 6.66203e-14
19.057, 0, 0.179255, 4.4697e-10, 1.41421, -0.179255, 0, 4.4697e-10, 4.4697e-10, 4.4697e-10, 4.4697e-10, 4.4697e-10, 4.4697e-10, 4.4697e-10, 4.4697e-10, 4.4697e-10, 4.4697e-10, 4.4697e-10, 4.4697e-10, 4.4697e-10, 4.4697e-10, 4.4697e-10, 4.4697e-10, 7.7683e-07, 4.4697e-10, 0.179254, 4.4697e-10, 4.4697e-10
19.0649, 2, 0.175149, 8.38105e-10, 2, 1.82485, 0, 8.38105e-10, 8.38105e-10, 8.38105e-10, 8.38105e-10, 8.38105e-10, 8.38105e-10, 8.38105e-10, 8.38105e-10, 8.38105e-10, 8.38105e-10, 8.38105e-10, 8.38105e-10, 8.38105e-10, 8.38105e-10, 8.38105e-10, 8.38105e-10, 7.77972e-07, 8.38105e-10, 0.175149, 8.38105e-10, 8.38105e-10
19.0728, 2, 0.171145, 5.63686e-10, 2, 1.82886, 0, 5.63686e-10, 5.63686e-10, 5.63686e-10, 5.63686e-10, 5.63686e-10, 5.63686e-10, 5.63686e-10, 5.63686e-10, 5.63686e-10, 5.63686e-10, 5.63686e-10, 5.63686e-10, 5.63686e-10, 5.63686e-10, 5.63686e-10, 5.63686e-10, 7.78453e-07, 5.63686e-10, 0.171144, 5.63686e-10, 5.63686e-10
19.0807, 0, 0.167238, 1.44622e-10, 1.41421, -0.167238, 0, 1.44622e-10, 1.44622e-10, 1.44622e-10, 1.44622e-10, 1.44622e-10, 1.44622e-10, 1.44622e-10, 1.44622e-10, 1.44622e-10, 1.44622e-10, 1.44622e-10, 1.44622e-10, 1.44622e-10, 1.44622e-10, 1.44622e-10, 1.44622e-10, 7.78792e-07, 1.44622e-10, 0.167238, 1.44622e-10, 1.44622e-10
19.0886, 0, 0.163429, 9.59333e-14, 1.41421, -0.163429, 0, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 7.79408e-07, 9.59333e-14, 0.163428, 9.59333e-14, 9.59333e-14
19.0965, 0, 0.159716, 4.90935e-10, 1.41421, -0.159716, 0, 4.90935e-10, 4.90935e-10, 4.90935e-10, 4.90935e-10, 4.90935e-10, 4.90935e-10, 4.90935e-10, 4.90935e-10, 4.90935e-10, 4.90935e-10, 4.90935e-10, 4.90935e-10, 4.90935e-10, 4.90935e-10, 4.90935e-10, 4.90935e-10, 7.80662e-07, 4.90935e-10, 0.159715, 4.90935e-10, 4.90935e-10
19.1044, 0, 0.156096, 9.19594e-10, 1.41421, -0.156096, 0, 9.19594e-10, 9.19594e-10, 9.19594e-10, 9.19594e-10, 9.19594e-10, 9.19594e-10, 9.19594e-10, 9.19594e-10, 9.19594e-10, 9.19594e-10, 9.19594e-10, 9.19594e-10, 9.19594e-10, 9.19594e-10, 9.19594e-10, 9.19594e-10, 7.81855e-07, 9.19594e-10, 0.156095, 9.19594e-10, 9.19594e-10
19.1123, 0, 0.152568, 6.18168e-10, 1.41421, -0.152568, 0, 6.18168e-10, 6.18168e-10, 6.18168e-10, 6.18168e-10, 6.18168e-10, 6.18168e-10, 6.18168e-10, 6.18168e-10, 6.18168e-10, 6.18168e-10, 6.18168e-10, 6.18168e-10, 6.18168e-10, 6.18168e-10, 6.18168e-10, 6.18168e-10, 7.8232e-07, 6.18168e-10, 0.152567, 6.18168e-10, 6.18168e-10
19.1202, 0, 0.14913, 1.58416e-10, 1.41421, -0.14913, 0, 1.58416e-10, 1.58416e-10, 1.58416e-10, 1.58416e-10, 1.58416e-10, 1.58416e-10, 1.58416e-10, 1.58416e-10, 1.58416e-10, 1.58416e-10, 1.58416e-10, 1.58416e-10, 1.58416e-10, 1.58416e-10, 1.58416e-10, 1.58416e-10, 7.82628e-07, 1.58416e-10, 0.149129, 1.58416e-10, 1.58416e-10
19.1281, 0, 0.145779, 9.59333e-14, 1.41421, -0.145779, 0, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 7.83238e-07, 9.59333e-14, 0.145778, 9.59333e-14, 9.59333e-14
19.136, 0, 0.142512, 4.30381e-10, 1.41421, -0.142512, 0, 4.30381e-10, 4.30381e-10, 4.30381e-10, 4.30381e-10, 4.30381e-10, 4.30381e-10, 4.30381e-10, 4.30381e-10, 4.30381e-10, 4.30381e-10, 4.30381e-10, 4.30381e-10, 4.30381e-10, 4.30381e-10, 4.30381e-10, 4.30381e-10, 7.84438e-07, 4.30381e-10, 0.142511, 4.30381e-10, 4.30381e-10
19.1439, 0, 0.139327, 8.07076e-10, 1.41421, -0.139327, 0, 8.07076e-10, 8.07076e-10, 8.07076e-10, 8.07076e-10, 8.07076e-10, 8.07076e-10, 8.07076e-10, 8.07076e-10, 8.07076e-10, 8.07076e-10, 8.07076e-10, 8.07076e-10, 8.07076e-10, 8.07076e-10, 8.07076e-10, 8.07076e-10, 7.85586e-07, 8.07076e-10, 0.139326, 8.07076e-10, 8.07076e-10
19.1518, 0, 0.136221, 5.42895e-10, 1.41421, -0.136221, 0, 5.42895e-10, 5.42895e-10, 5.42895e-10, 5.42895e-10, 5.42895e-10, 5.42895e-10, 5.42895e-10, 5.42895e-10, 5.42895e-10, 5.42895e-10, 5.42895e-10, 5.42895e-10, 5.42895e-10, 5.42895e-10, 5.42895e-10, 5.42895e-10, 7.86093e-07, 5.42895e-10, 0.13622, 5.42895e-10, 5.42895e-10
19.1597, 2, 0.133192, 1.39356e-10, 2, 1.86681, 0, 1.39356e-10, 1.39356e-10, 1.39356e-10, 1.39356e-10, 1.39356e-10, 1.39356e-10, 1.39356e-10, 1.39356e-10, 1.39356e-10, 1.39356e-10, 1.39356e-10, 1.39356e-10, 1.39356e-10, 1.39356e-10, 1.39356e-10, 1.39356e-10, 7.86464e-07, 1.39356e-10, 0.133192, 1.39356e-10, 1.39356e-10
19.1676, 0, 0.130238, 9.59333e-14, 1.41421, -0.130238, 0, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 9.59333e-14, 7.871e-07, 9.59333e-14, 0.130237, 9.59333e-14, 9.59333e-14
19.1755, 0, 0.127356, 3.65878e-10, 1.41421, -0.127356, 0, 3.65878e-10, 3.65878e-10, 3.65878e-10, 3.65878e-10, 3.65878e-10, 3.65878e-10, 3.65878e-10, 3.65878e-10, 3.65878e-10, 3.65878e-10, 3.65878e-10, 3.65878e-10, 3.65878e-10, 3.65878e-10, 3.65878e-10, 3.65878e-10, 7.88243e-07, 3.65878e-10, 0.127356, 3.65878e-10, 3.65878e-10
19.1834, 0, 0.124544, 6.85389e-10, 1.41421, -0.124544, 0, 6.85389e-10, 6.85389e-10, 6.85389e-10, 6.85389e-10, 6.85389e-10, 6.85389e-10, 6.85389e-10, 6.85389e-10, 6.85389e-10, 6.85389e-10, 6.85389e-10, 6.85389e-10, 6.85389e-10, 6.85389e-10, 6.85389e-10, 6.85389e-10, 7.89341e-07, 6.85389e-10, 0.124543, 6.85389e-10, 6.85389e-10
19.1913, 0, 0.121798, 4.60777e-10, 1.41421, -0.121798, 0, 4.60777e-10, 4.60777e-10, 4.60777e-10, 4.60777e-10, 4.60777e-10, 4.60777e-10, 4.60777e-10, 4.60777e-10, 4.60777e-10, 4.60777e-10, 4.60777e-10, 4.60777e-10, 4.60777e-10, 4.60777e-10, 4.60777e-10, 4.60777e-10, 7.89897e-07, 4.60777e-10, 0.121797, 4.60777e-10, 4.60777e-10
19.1992, 2, 0.119118, 1.18121e-10, 2, 1.88088, 0, 1.18121e-10, 1.18121e-10, 1.18121e-10, 1.18121e-10, 1.18121e-10, 1.18121e-10, 1.18121e-10, 1.18121e-10, 1.18121e-10, 1.18121e-10, 1.18121e-10, 1.18121e-10, 1.18121e-10, 1.18121e-10, 1.18121e-10, 1.18121e-10, 7.90339e-07, 1.18121e-10, 0.119117, 1.18121e-10, 1.18121e-10
19.2071, 0, 0.1165, 7.34489e-14, 1.41421, -0.1165, 0, 7.34489e-14, 7.34489e-14, 7.34489e-14, 7.34489e-14, 7.34489e-14, 7.34489e-14, 7.34489e-14, 7.34489e-14, 7.34489e-14, 7.34489e-14, 7.34489e-14, 7.34489e-14, 7.34489e-14, 7.34489e-14, 7.34489e-14, 7.34489e-14, 7.9101e-07, 7.34489e-14, 0.116499, 7.34489e-14, 7.34489e-14
19.215, 0, 0.113942, 2.66752e-10, 1.41421, -0.113942, 0, 2.66752e-10, 2.66752e-10, 2.66752e-10, 2.66752e-10, 2.66752e-10, 2.66752e-10, 2.66752e-10, 2.66752e-10, 2.66752e-10, 2.66752e-10, 2.66752e-10, 2.66752e-10, 2.66752e-10, 2.66752e-10, 2.66752e-10, 2.66752e-10, 7.92072e-07, 2.66752e-10, 0.113941, 2.66752e-10, 2.66752e-10
19.2229, 4, 0.111443, 4.99557e-10, 2.44949, 3.88856, 0, 4.99557e-10, 4.99557e-10, 4.99557e-10, 4.99557e-10, 4.99557e-10, 4.99557e-10, 4.99557e-10, 4.99557e-10, 4.99557e-10, 4.99557e-10, 4.99557e-10, 4.99557e-10, 4.99557e-10, 4.99557e-10, 4.99557e-10, 4.99557e-10, 7.93108e-07, 4.99557e-10, 0.111443, 4.99557e-10, 4.99557e-10
19.2308, 0, 0.109002, 3.35832e-10, 1.41421, -0.109002, 0, 3.35832e-10, 3.35832e-10, 3.35832e-10, 3.35832e-10, 3.35832e-10, 3.35832e-10, 3.35832e-10, 3.35832e-10, 3.35832e-10, 3.35832e-10, 3.35832e-10, 3.35832e-10, 3.35832e-10, 3.35832e-10, 3.35832e-10, 3.35832e-10, 7.93758e-07, 3.35832e-10, 0.109001, 3.35832e-10, 3.35832e-10
