   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_39.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.3725, 2, 2.63318, 2.3901, 2, -0.63318, 2.3901, 0, 2.3901, 2.3901, 2.3901, 2.3901, 2.3901, 2.3901, 2.3901, 2.3901, 2.3901, 2.3901, 2.3901, 2.3901, 2.3901, 2.3901, 2.3901, 2.3901, 2.3901, 2.63318, 2.3901
12.3804, 4, 2.60358, 2.37685, 2.44949, 1.39642, 2.37685, 0, 2.37685, 2.37685, 2.37685, 2.37685, 2.37685, 2.37685, 2.37685, 2.37685, 2.37685, 2.37685, 2.37685, 2.37685, 2.37685, 2.37685, 2.37685, 2.37685, 2.37685, 2.60358, 2.37685
12.3883, 0, 2.57371, 2.36364, 1.41421, -2.57371, 2.36364, 0, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.57371, 2.36364
12.3962, 4, 2.557, 2.36364, 2.44949, 1.443, 2.36364, 0, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.557, 2.36364
12.4041, 0, 2.54498, 2.36811, 1.41421, -2.54498, 2.36811, 0, 2.36811, 2.36811, 2.36811, 2.36811, 2.36811, 2.36811, 2.36811, 2.36811, 2.36811, 2.36811, 2.36811, 2.36811, 2.36811, 2.36811, 2.36811, 2.36811, 2.36811, 2.54498, 2.36811
12.412, 4, 2.53291, 2.37208, 2.44949, 1.46709, 2.37208, 0, 2.37208, 2.37208, 2.37208, 2.37208, 2.37208, 2.37208, 2.37208, 2.37208, 2.37208, 2.37208, 2.37208, 2.37208, 2.37208, 2.37208, 2.37208, 2.37208, 2.37208, 2.53291, 2.37208
12.4199, 2, 2.52091, 2.37544, 2, -0.520906, 2.37544, 0, 2.37544, 2.37544, 2.37544, 2.37544, 2.37544, 2.37544, 2.37544, 2.37544, 2.37544, 2.37544, 2.37544, 2.37544, 2.37544, 2.37544, 2.37544, 2.37544, 2.37544, 2.5209, 2.37544
12.4278, 4, 2.50947, 2.3785, 2.44949, 1.49053, 2.3785, 0, 2.3785, 2.3785, 2.3785, 2.3785, 2.3785, 2.3785, 2.3785, 2.3785, 2.3785, 2.3785, 2.3785, 2.3785, 2.3785, 2.3785, 2.3785, 2.3785, 2.3785, 2.50947, 2.3785
12.4357, 2, 2.49911, 2.38155, 2, -0.49911, 2.38155, 0, 2.38155, 2.38155, 2.38155, 2.38155, 2.38155, 2.38155, 2.38155, 2.38155, 2.38155, 2.38155, 2.38155, 2.38155, 2.38155, 2.38155, 2.38156, 2.38155, 2.38155, 2.49911, 2.38155
12.4436, 4, 2.49165, 2.38627, 2.44949, 1.50835, 2.38627, 0, 2.38627, 2.38627, 2.38627, 2.38627, 2.38627, 2.38627, 2.38627, 2.38627, 2.38627, 2.38627, 2.38627, 2.38627, 2.38627, 2.38627, 2.38627, 2.38627, 2.38627, 2.49165, 2.38627
12.4515, 4, 2.48499, 2.39034, 2.44949, 1.51501, 2.39034, 0, 2.39034, 2.39034, 2.39034, 2.39034, 2.39034, 2.39034, 2.39034, 2.39034, 2.39034, 2.39034, 2.39034, 2.39034, 2.39034, 2.39034, 2.39034, 2.39034, 2.39034, 2.48499, 2.39034
12.4594, 2, 2.47917, 2.39365, 2, -0.479174, 2.39365, 0, 2.39365, 2.39365, 2.39365, 2.39365, 2.39365, 2.39365, 2.39365, 2.39365, 2.39365, 2.39365, 2.39365, 2.39365, 2.39365, 2.39365, 2.39366, 2.39365, 2.39365, 2.47917, 2.39365
12.4673, 4, 2.47479, 2.3966, 2.44949, 1.52521, 2.3966, 0, 2.3966, 2.3966, 2.3966, 2.3966, 2.3966, 2.3966, 2.3966, 2.3966, 2.3966, 2.3966, 2.3966, 2.3966, 2.3966, 2.3966, 2.3966, 2.3966, 2.3966, 2.47479, 2.3966
12.4752, 0, 2.47242, 2.39954, 1.41421, -2.47242, 2.39954, 0, 2.39954, 2.39954, 2.39954, 2.39954, 2.39954, 2.39954, 2.39954, 2.39954, 2.39954, 2.39954, 2.39954, 2.39954, 2.39954, 2.39954, 2.39954, 2.39954, 2.39954, 2.47242, 2.39954
12.4832, 4, 2.47367, 2.40385, 2.44949, 1.52633, 2.40385, 0, 2.40385, 2.40385, 2.40385, 2.40385, 2.40385, 2.40385, 2.40385, 2.40385, 2.40385, 2.40385, 2.40385, 2.40385, 2.40385, 2.40385, 2.40385, 2.40385, 2.40385, 2.47367, 2.40385
12.4911, 6, 2.47677, 2.40744, 2.82843, 3.52323, 2.40744, 0, 2.40744, 2.40744, 2.40744, 2.40744, 2.40744, 2.40744, 2.40744, 2.40744, 2.40744, 2.40744, 2.40744, 2.40744, 2.40744, 2.40744, 2.40744, 2.40744, 2.40744, 2.47677, 2.40744
12.499, 2, 2.48197, 2.41023, 2, -0.481975, 2.41023, 0, 2.41023, 2.41023, 2.41023, 2.41023, 2.41023, 2.41023, 2.41023, 2.41023, 2.41023, 2.41023, 2.41023, 2.41023, 2.41023, 2.41023, 2.41024, 2.41023, 2.41023, 2.48197, 2.41023
12.5069, 4, 2.49011, 2.41263, 2.44949, 1.50989, 2.41263, 0, 2.41263, 2.41263, 2.41263, 2.41263, 2.41263, 2.41263, 2.41263, 2.41263, 2.41263, 2.41263, 2.41263, 2.41263, 2.41263, 2.41263, 2.41263, 2.41263, 2.41263, 2.49011, 2.41263
12.5148, 4, 2.50209, 2.41502, 2.44949, 1.49791, 2.41502, 0, 2.41502, 2.41502, 2.41502, 2.41502, 2.41502, 2.41502, 2.41502, 2.41502, 2.41502, 2.41502, 2.41502, 2.41502, 2.41502, 2.41502, 2.41502, 2.41502, 2.41502, 2.50209, 2.41502
12.5227, 4, 2.52061, 2.41951, 2.44949, 1.47939, 2.41951, 0, 2.41951, 2.41951, 2.41951, 2.41951, 2.41951, 2.41951, 2.41951, 2.41951, 2.41951, 2.41951, 2.41951, 2.41951, 2.41951, 2.41951, 2.41951, 2.41951, 2.41951, 2.52061, 2.41951
12.5306, 4, 2.54348, 2.42318, 2.44949, 1.45652, 2.42318, 0, 2.42318, 2.42318, 2.42318, 2.42318, 2.42318, 2.42318, 2.42318, 2.42318, 2.42318, 2.42318, 2.42318, 2.42318, 2.42318, 2.42318, 2.42318, 2.42318, 2.42318, 2.54348, 2.42318
12.5385, 0, 2.57141, 2.42594, 1.41421, -2.57141, 2.42594, 0, 2.42594, 2.42594, 2.42594, 2.42594, 2.42594, 2.42594, 2.42594, 2.42594, 2.42594, 2.42594, 2.42594, 2.42594, 2.42594, 2.42594, 2.42594, 2.42594, 2.42594, 2.57141, 2.42594
12.5464, 6, 2.60583, 2.42824, 2.82843, 3.39417, 2.42824, 0, 2.42824, 2.42824, 2.42824, 2.42824, 2.42824, 2.42824, 2.42824, 2.42824, 2.42824, 2.42824, 2.42824, 2.42824, 2.42824, 2.42824, 2.42824, 2.42824, 2.42824, 2.60583, 2.42824
12.5543, 4, 2.64823, 2.43055, 2.44949, 1.35177, 2.43055, 0, 2.43055, 2.43055, 2.43055, 2.43055, 2.43055, 2.43055, 2.43055, 2.43055, 2.43055, 2.43055, 2.43055, 2.43055, 2.43055, 2.43055, 2.43055, 2.43055, 2.43055, 2.64823, 2.43055
12.5622, 8, 2.70126, 2.43429, 3.16228, 5.29874, 2.43429, 0, 2.43429, 2.43429, 2.43429, 2.43429, 2.43429, 2.43429, 2.43429, 2.43429, 2.43429, 2.43429, 2.43429, 2.43429, 2.43429, 2.43429, 2.4343, 2.43429, 2.43429, 2.70126, 2.43429
12.5701, 2, 2.76391, 2.4372, 2, -0.763907, 2.4372, 0, 2.4372, 2.4372, 2.4372, 2.4372, 2.4372, 2.4372, 2.4372, 2.4372, 2.4372, 2.4372, 2.4372, 2.4372, 2.4372, 2.4372, 2.4372, 2.4372, 2.4372, 2.76391, 2.4372
12.578, 10, 2.83748, 2.43922, 3.4641, 7.16253, 2.43922, 0, 2.43922, 2.43922, 2.43922, 2.43922, 2.43922, 2.43922, 2.43922, 2.43922, 2.43922, 2.43922, 2.43922, 2.43922, 2.43922, 2.43922, 2.43923, 2.43922, 2.43922, 2.83747, 2.43922
12.5859, 2, 2.92386, 2.4408, 2, -0.923857, 2.4408, 0, 2.4408, 2.4408, 2.4408, 2.4408, 2.4408, 2.4408, 2.4408, 2.4408, 2.4408, 2.4408, 2.4408, 2.4408, 2.4408, 2.4408, 2.4408, 2.4408, 2.4408, 2.92386, 2.4408
12.5939, 6, 3.02493, 2.44238, 2.82843, 2.97507, 2.44238, 0, 2.44238, 2.44238, 2.44238, 2.44238, 2.44238, 2.44238, 2.44238, 2.44238, 2.44238, 2.44238, 2.44238, 2.44238, 2.44238, 2.44238, 2.44238, 2.44238, 2.44238, 3.02493, 2.44238
12.6018, 6, 3.14437, 2.44618, 2.82843, 2.85563, 2.44618, 0, 2.44618, 2.44618, 2.44618, 2.44618, 2.44618, 2.44618, 2.44618, 2.44618, 2.44618, 2.44618, 2.44618, 2.44618, 2.44618, 2.44618, 2.44618, 2.44618, 2.44618, 3.14437, 2.44618
12.6097, 2, 3.28041, 2.44908, 2, -1.28041, 2.44908, 0, 2.44908, 2.44908, 2.44908, 2.44908, 2.44908, 2.44908, 2.44908, 2.44908, 2.44908, 2.44908, 2.44908, 2.44908, 2.44908, 2.44908, 2.44908, 2.44908, 2.44908, 3.28041, 2.44908
12.6176, 8, 3.43437, 2.4511, 3.16228, 4.56563, 2.4511, 0, 2.4511, 2.4511, 2.4511, 2.4511, 2.4511, 2.4511, 2.4511, 2.4511, 2.4511, 2.4511, 2.4511, 2.4511, 2.4511, 2.4511, 2.4511, 2.4511, 2.4511, 3.43437, 2.4511
12.6255, 6, 3.60773, 2.45267, 2.82843, 2.39227, 2.45267, 0, 2.45267, 2.45267, 2.45267, 2.45267, 2.45267, 2.45267, 2.45267, 2.45267, 2.45267, 2.45267, 2.45267, 2.45267, 2.45267, 2.45267, 2.45267, 2.45267, 2.45267, 3.60773, 2.45267
12.6334, 4, 3.80176, 2.45425, 2.44949, 0.198235, 2.45425, 0, 2.45425, 2.45425, 2.45425, 2.45425, 2.45425, 2.45425, 2.45425, 2.45425, 2.45425, 2.45425, 2.45425, 2.45425, 2.45425, 2.45425, 2.45425, 2.45425, 2.45425, 3.80176, 2.45425
12.6413, 4, 4.01812, 2.45698, 2.44949, -0.0181174, 2.45698, 0, 2.45698, 2.45698, 2.45698, 2.45698, 2.45698, 2.45698, 2.45698, 2.45698, 2.45698, 2.45698, 2.45698, 2.45698, 2.45698, 2.45698, 2.45698, 2.45698, 2.45698, 4.01812, 2.45698
12.6492, 4, 4.25498, 2.4589, 2.44949, -0.254977, 2.4589, 0, 2.4589, 2.4589, 2.4589, 2.4589, 2.4589, 2.4589, 2.4589, 2.4589, 2.4589, 2.4589, 2.4589, 2.4589, 2.4589, 2.4589, 2.4589, 2.4589, 2.4589, 4.25498, 2.4589
12.6571, 6, 4.51199, 2.45999, 2.82843, 1.48801, 2.45999, 0, 2.45999, 2.45999, 2.45999, 2.45999, 2.45999, 2.45999, 2.45999, 2.45999, 2.45999, 2.45999, 2.45999, 2.45999, 2.45999, 2.45999, 2.45999, 2.45999, 2.45999, 4.51199, 2.45999
12.665, 10, 4.78868, 2.46067, 3.4641, 5.21132, 2.46067, 0, 2.46067, 2.46067, 2.46067, 2.46067, 2.46067, 2.46067, 2.46067, 2.46067, 2.46067, 2.46067, 2.46067, 2.46067, 2.46067, 2.46067, 2.46068, 2.46067, 2.46067, 4.78868, 2.46067
12.6729, 6, 5.08415, 2.46136, 2.82843, 0.915846, 2.46136, 0, 2.46136, 2.46136, 2.46136, 2.46136, 2.46136, 2.46136, 2.46136, 2.46136, 2.46136, 2.46136, 2.46136, 2.46136, 2.46136, 2.46136, 2.46136, 2.46136, 2.46136, 5.08415, 2.46136
12.6808, 8, 5.39817, 2.46383, 3.16228, 2.60183, 2.46383, 0, 2.46383, 2.46383, 2.46383, 2.46383, 2.46383, 2.46383, 2.46383, 2.46383, 2.46383, 2.46383, 2.46383, 2.46383, 2.46383, 2.46383, 2.46383, 2.46383, 2.46383, 5.39817, 2.46383
12.6887, 8, 5.72567, 2.46562, 3.16228, 2.27433, 2.46562, 0, 2.46562, 2.46562, 2.46562, 2.46562, 2.46562, 2.46562, 2.46562, 2.46562, 2.46562, 2.46562, 2.46562, 2.46562, 2.46562, 2.46562, 2.46562, 2.46562, 2.46562, 5.72567, 2.46562
12.6966, 6, 6.0635, 2.46678, 2.82843, -0.0634956, 2.46678, 0, 2.46678, 2.46678, 2.46678, 2.46678, 2.46678, 2.46678, 2.46678, 2.46678, 2.46678, 2.46678, 2.46678, 2.46678, 2.46678, 2.46678, 2.46678, 2.46678, 2.46678, 6.06349, 2.46678
12.7045, 10, 6.40828, 2.46763, 3.4641, 3.59172, 2.46763, 0, 2.46763, 2.46763, 2.46763, 2.46763, 2.46763, 2.46763, 2.46763, 2.46763, 2.46763, 2.46763, 2.46763, 2.46763, 2.46763, 2.46763, 2.46763, 2.46763, 2.46763, 6.40828, 2.46763
12.7125, 8, 6.75598, 2.46848, 3.16228, 1.24402, 2.46848, 0, 2.46848, 2.46848, 2.46848, 2.46848, 2.46848, 2.46848, 2.46848, 2.46848, 2.46848, 2.46848, 2.46848, 2.46848, 2.46848, 2.46848, 2.46848, 2.46848, 2.46848, 6.75598, 2.46848
12.7204, 4, 7.10228, 2.46962, 2.44949, -3.10228, 2.46962, 0, 2.46962, 2.46962, 2.46962, 2.46962, 2.46962, 2.46962, 2.46962, 2.46962, 2.46962, 2.46962, 2.46962, 2.46962, 2.46962, 2.46962, 2.46962, 2.46962, 2.46962, 7.10227, 2.46962
12.7283, 12, 7.44118, 2.47023, 3.74166, 4.55882, 2.47023, 0, 2.47023, 2.47023, 2.47023, 2.47023, 2.47023, 2.47023, 2.47023, 2.47023, 2.47023, 2.47023, 2.47023, 2.47023, 2.47023, 2.47023, 2.47023, 2.47023, 2.47023, 7.44118, 2.47023
12.7362, 10, 7.76752, 2.47031, 3.4641, 2.23248, 2.47031, 0, 2.47031, 2.47031, 2.47031, 2.47031, 2.47031, 2.47031, 2.47031, 2.47031, 2.47031, 2.47031, 2.47031, 2.47031, 2.47031, 2.47031, 2.47031, 2.47031, 2.47031, 7.76752, 2.47031
12.7441, 12, 8.07606, 2.47013, 3.74166, 3.92394, 2.47013, 0, 2.47013, 2.47013, 2.47013, 2.47013, 2.47013, 2.47013, 2.47013, 2.47013, 2.47013, 2.47013, 2.47013, 2.47013, 2.47013, 2.47013, 2.47013, 2.47013, 2.47013, 8.07606, 2.47013
12.752, 22, 8.36174, 2.46994, 4.89898, 13.6383, 2.46994, 0, 2.46994, 2.46994, 2.46994, 2.46994, 2.46994, 2.46994, 2.46994, 2.46994, 2.46994, 2.46994, 2.46994, 2.46994, 2.46994, 2.46994, 2.46994, 2.46994, 2.46994, 8.36174, 2.46994
12.7599, 8, 8.62038, 2.47065, 3.16228, -0.620378, 2.47065, 0, 2.47065, 2.47065, 2.47065, 2.47065, 2.47065, 2.47065, 2.47065, 2.47065, 2.47065, 2.47065, 2.47065, 2.47065, 2.47065, 2.47065, 2.47065, 2.47065, 2.47065, 8.62038, 2.47065
12.7678, 6, 8.84595, 2.47107, 2.82843, -2.84595, 2.47107, 0, 2.47107, 2.47107, 2.47107, 2.47107, 2.47107, 2.47107, 2.47107, 2.47107, 2.47107, 2.47107, 2.47107, 2.47107, 2.47107, 2.47107, 2.47107, 2.47107, 2.47107, 8.84595, 2.47107
12.7757, 4, 9.03433, 2.47126, 2.44949, -5.03433, 2.47126, 0, 2.47126, 2.47126, 2.47126, 2.47126, 2.47126, 2.47126, 2.47126, 2.47126, 2.47126, 2.47126, 2.47126, 2.47126, 2.47126, 2.47126, 2.47126, 2.47126, 2.47126, 9.03432, 2.47126
12.7836, 10, 9.18169, 2.4711, 3.4641, 0.818307, 2.4711, 0, 2.4711, 2.4711, 2.4711, 2.4711, 2.4711, 2.4711, 2.4711, 2.4711, 2.4711, 2.4711, 2.4711, 2.4711, 2.4711, 2.4711, 2.4711, 2.4711, 2.4711, 9.18169, 2.4711
12.7915, 8, 9.28529, 2.47066, 3.16228, -1.28529, 2.47066, 0, 2.47066, 2.47066, 2.47066, 2.47066, 2.47066, 2.47066, 2.47066, 2.47066, 2.47066, 2.47066, 2.47066, 2.47066, 2.47066, 2.47066, 2.47066, 2.47066, 2.47066, 9.28529, 2.47066
12.7994, 16, 9.34313, 2.47001, 4.24264, 6.65687, 2.47001, 0, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 2.47001, 9.34313, 2.47001
12.8073, 6, 9.3542, 2.46923, 2.82843, -3.3542, 2.46923, 0, 2.46923, 2.46923, 2.46923, 2.46923, 2.46923, 2.46923, 2.46923, 2.46923, 2.46923, 2.46923, 2.46923, 2.46923, 2.46923, 2.46923, 2.46923, 2.46923, 2.46923, 9.3542, 2.46923
12.8152, 14, 9.3184, 2.46835, 4, 4.6816, 2.46835, 0, 2.46835, 2.46835, 2.46835, 2.46835, 2.46835, 2.46835, 2.46835, 2.46835, 2.46835, 2.46835, 2.46835, 2.46835, 2.46835, 2.46835, 2.46835, 2.46835, 2.46835, 9.31839, 2.46835
12.8232, 10, 9.23647, 2.46734, 3.4641, 0.763525, 2.46734, 0, 2.46734, 2.46734, 2.46734, 2.46734, 2.46734, 2.46734, 2.46734, 2.46734, 2.46734, 2.46734, 2.46734, 2.46734, 2.46734, 2.46734, 2.46734, 2.46734, 2.46734, 9.23647, 2.46734
12.8311, 6, 9.11019, 2.46622, 2.82843, -3.11019, 2.46622, 0, 2.46622, 2.46622, 2.46622, 2.46622, 2.46622, 2.46622, 2.46622, 2.46622, 2.46622, 2.46622, 2.46622, 2.46622, 2.46622, 2.46622, 2.46623, 2.46622, 2.46622, 9.11019, 2.46622
12.839, 14, 8.94199, 2.46484, 4, 5.05801, 2.46484, 0, 2.46484, 2.46484, 2.46484, 2.46484, 2.46484, 2.46484, 2.46484, 2.46484, 2.46484, 2.46484, 2.46484, 2.46484, 2.46484, 2.46484, 2.46484, 2.46484, 2.46484, 8.94198, 2.46484
12.8469, 4, 8.73524, 2.46322, 2.44949, -4.73524, 2.46322, 0, 2.46322, 2.46322, 2.46322, 2.46322, 2.46322, 2.46322, 2.46322, 2.46322, 2.46322, 2.46322, 2.46322, 2.46322, 2.46322, 2.46322, 2.46322, 2.46322, 2.46322, 8.73524, 2.46322
12.8548, 12, 8.4941, 2.46143, 3.74166, 3.5059, 2.46143, 0, 2.46143, 2.46143, 2.46143, 2.46143, 2.46143, 2.46143, 2.46143, 2.46143, 2.46143, 2.46143, 2.46143, 2.46143, 2.46143, 2.46143, 2.46143, 2.46143, 2.46143, 8.4941, 2.46143
12.8627, 8, 8.22304, 2.45944, 3.16228, -0.223036, 2.45944, 0, 2.45944, 2.45944, 2.45944, 2.45944, 2.45944, 2.45944, 2.45944, 2.45944, 2.45944, 2.45944, 2.45944, 2.45944, 2.45944, 2.45944, 2.45944, 2.45944, 2.45944, 8.22303, 2.45944
12.8706, 10, 7.92711, 2.45729, 3.4641, 2.07289, 2.45729, 0, 2.45729, 2.45729, 2.45729, 2.45729, 2.45729, 2.45729, 2.45729, 2.45729, 2.45729, 2.45729, 2.45729, 2.45729, 2.45729, 2.45729, 2.45729, 2.45729, 2.45729, 7.9271, 2.45729
12.8785, 18, 7.61135, 2.45491, 4.47214, 10.3886, 2.45491, 0, 2.45491, 2.45491, 2.45491, 2.45491, 2.45491, 2.45491, 2.45491, 2.45491, 2.45491, 2.45491, 2.45491, 2.45491, 2.45491, 2.45491, 2.45491, 2.45491, 2.45491, 7.61135, 2.45491
12.8864, 16, 7.28116, 2.45234, 4.24264, 8.71884, 2.45234, 0, 2.45234, 2.45234, 2.45234, 2.45234, 2.45234, 2.45234, 2.45234, 2.45234, 2.45234, 2.45234, 2.45234, 2.45234, 2.45234, 2.45234, 2.45234, 2.45234, 2.45234, 7.28116, 2.45234
12.8943, 12, 6.94152, 2.44945, 3.74166, 5.05848, 2.44945, 0, 2.44945, 2.44945, 2.44945, 2.44945, 2.44945, 2.44945, 2.44945, 2.44945, 2.44945, 2.44945, 2.44945, 2.44945, 2.44945, 2.44945, 2.44945, 2.44945, 2.44945, 6.94152, 2.44945
12.9022, 6, 6.59766, 2.44629, 2.82843, -0.597664, 2.44629, 0, 2.44629, 2.44629, 2.44629, 2.44629, 2.44629, 2.44629, 2.44629, 2.44629, 2.44629, 2.44629, 2.44629, 2.44629, 2.44629, 2.44629, 2.44629, 2.44629, 2.44629, 6.59766, 2.44629
12.9101, 6, 6.25428, 2.44295, 2.82843, -0.254282, 2.44295, 0, 2.44295, 2.44295, 2.44295, 2.44295, 2.44295, 2.44295, 2.44295, 2.44295, 2.44295, 2.44295, 2.44295, 2.44295, 2.44295, 2.44295, 2.44295, 2.44295, 2.44295, 6.25428, 2.44295
12.918, 8, 5.9156, 2.43929, 3.16228, 2.0844, 2.43929, 0, 2.43929, 2.43929, 2.43929, 2.43929, 2.43929, 2.43929, 2.43929, 2.43929, 2.43929, 2.43929, 2.43929, 2.43929, 2.43929, 2.43929, 2.43929, 2.43929, 2.43929, 5.9156, 2.43929
12.9259, 8, 5.58556, 2.43535, 3.16228, 2.41444, 2.43535, 0, 2.43535, 2.43535, 2.43535, 2.43535, 2.43535, 2.43535, 2.43535, 2.43535, 2.43535, 2.43535, 2.43535, 2.43535, 2.43535, 2.43535, 2.43536, 2.43535, 2.43535, 5.58556, 2.43535
12.9338, 0, 5.26736, 2.43114, 1.41421, -5.26736, 2.43114, 0, 2.43114, 2.43114, 2.43114, 2.43114, 2.43114, 2.43114, 2.43114, 2.43114, 2.43114, 2.43114, 2.43114, 2.43114, 2.43114, 2.43114, 2.43114, 2.43114, 2.43114, 5.26736, 2.43114
12.9418, 10, 4.96389, 2.42671, 3.4641, 5.03611, 2.42671, 0, 2.42671, 2.42671, 2.42671, 2.42671, 2.42671, 2.42671, 2.42671, 2.42671, 2.42671, 2.42671, 2.42671, 2.42671, 2.42671, 2.42671, 2.42672, 2.42671, 2.42671, 4.96389, 2.42671
12.9497, 4, 4.67732, 2.42219, 2.44949, -0.67732, 2.42219, 0, 2.42219, 2.42219, 2.42219, 2.42219, 2.42219, 2.42219, 2.42219, 2.42219, 2.42219, 2.42219, 2.42219, 2.42219, 2.42219, 2.42219, 2.42219, 2.42219, 2.42219, 4.67732, 2.42219
12.9576, 0, 4.40948, 2.41766, 1.41421, -4.40948, 2.41766, 0, 2.41766, 2.41766, 2.41766, 2.41766, 2.41766, 2.41766, 2.41766, 2.41766, 2.41766, 2.41766, 2.41766, 2.41766, 2.41766, 2.41766, 2.41766, 2.41766, 2.41766, 4.40948, 2.41766
12.9655, 8, 4.16122, 2.41304, 3.16228, 3.83878, 2.41304, 0, 2.41304, 2.41304, 2.41304, 2.41304, 2.41304, 2.41304, 2.41304, 2.41304, 2.41304, 2.41304, 2.41304, 2.41304, 2.41304, 2.41304, 2.41304, 2.41304, 2.41304, 4.16121, 2.41304
12.9734, 2, 3.93299, 2.40817, 2, -1.93299, 2.40817, 0, 2.40817, 2.40817, 2.40817, 2.40817, 2.40817, 2.40817, 2.40817, 2.40817, 2.40817, 2.40817, 2.40817, 2.40817, 2.40817, 2.40817, 2.40817, 2.40817, 2.40817, 3.93299, 2.40817
12.9813, 0, 3.72487, 2.40309, 1.41421, -3.72487, 2.40309, 0, 2.40309, 2.40309, 2.40309, 2.40309, 2.40309, 2.40309, 2.40309, 2.40309, 2.40309, 2.40309, 2.40309, 2.40309, 2.40309, 2.40309, 2.40309, 2.40309, 2.40309, 3.72487, 2.40309
12.9892, 6, 3.53668, 2.39786, 2.82843, 2.46332, 2.39786, 0, 2.39786, 2.39786, 2.39786, 2.39786, 2.39786, 2.39786, 2.39786, 2.39786, 2.39786, 2.39786, 2.39786, 2.39786, 2.39786, 2.39786, 2.39786, 2.39786, 2.39786, 3.53668, 2.39786
12.9971, 4, 3.36762, 2.39236, 2.44949, 0.632376, 2.39236, 0, 2.39236, 2.39236, 2.39236, 2.39236, 2.39236, 2.39236, 2.39236, 2.39236, 2.39236, 2.39236, 2.39236, 2.39236, 2.39236, 2.39236, 2.39236, 2.39236, 2.39236, 3.36762, 2.39236
13.005, 6, 3.21685, 2.38662, 2.82843, 2.78315, 2.38662, 0, 2.38662, 2.38662, 2.38662, 2.38662, 2.38662, 2.38662, 2.38662, 2.38662, 2.38662, 2.38662, 2.38662, 2.38662, 2.38662, 2.38662, 2.38662, 2.38662, 2.38662, 3.21685, 2.38662
13.0129, 8, 3.0833, 2.38065, 3.16228, 4.9167, 2.38065, 0, 2.38065, 2.38065, 2.38065, 2.38065, 2.38065, 2.38065, 2.38065, 2.38065, 2.38065, 2.38065, 2.38065, 2.38065, 2.38065, 2.38065, 2.38065, 2.38065, 2.38065, 3.0833, 2.38065
13.0208, 6, 2.96575, 2.37448, 2.82843, 3.03425, 2.37448, 0, 2.37448, 2.37448, 2.37448, 2.37448, 2.37448, 2.37448, 2.37448, 2.37448, 2.37448, 2.37448, 2.37448, 2.37448, 2.37448, 2.37448, 2.37449, 2.37448, 2.37448, 2.96575, 2.37448
13.0287, 8, 2.86294, 2.3682, 3.16228, 5.13706, 2.3682, 0, 2.3682, 2.3682, 2.3682, 2.3682, 2.3682, 2.3682, 2.3682, 2.3682, 2.3682, 2.3682, 2.3682, 2.3682, 2.3682, 2.3682, 2.3682, 2.3682, 2.3682, 2.86294, 2.3682
13.0366, 2, 2.77353, 2.36183, 2, -0.773527, 2.36183, 0, 2.36183, 2.36183, 2.36183, 2.36183, 2.36183, 2.36183, 2.36183, 2.36183, 2.36183, 2.36183, 2.36183, 2.36183, 2.36183, 2.36183, 2.36183, 2.36183, 2.36183, 2.77353, 2.36183
13.0445, 0, 2.6962, 2.35542, 1.41421, -2.6962, 2.35542, 0, 2.35542, 2.35542, 2.35542, 2.35542, 2.35542, 2.35542, 2.35542, 2.35542, 2.35542, 2.35542, 2.35542, 2.35542, 2.35542, 2.35542, 2.35542, 2.35542, 2.35542, 2.6962, 2.35542
13.0525, 8, 2.6294, 2.34877, 3.16228, 5.3706, 2.34877, 0, 2.34877, 2.34877, 2.34877, 2.34877, 2.34877, 2.34877, 2.34877, 2.34877, 2.34877, 2.34877, 2.34877, 2.34877, 2.34877, 2.34877, 2.34877, 2.34877, 2.34877, 2.6294, 2.34877
13.0604, 4, 2.57188, 2.34191, 2.44949, 1.42812, 2.34191, 0, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.34191, 2.57188, 2.34191
13.0683, 0, 2.52248, 2.33487, 1.41421, -2.52248, 2.33487, 0, 2.33487, 2.33487, 2.33487, 2.33487, 2.33487, 2.33487, 2.33487, 2.33487, 2.33487, 2.33487, 2.33487, 2.33487, 2.33487, 2.33487, 2.33487, 2.33487, 2.33487, 2.52248, 2.33487
