   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_138.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
23.1156, 0, 0.00108413, 0, 1.41421, -0.00108413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00105713, 0, 2.69995e-05, 0, 0
23.1235, 0, 0.00110486, 0, 1.41421, -0.00110486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00107975, 0, 2.51177e-05, 0, 0
23.1314, 0, 0.00112289, 0, 1.41421, -0.00112289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00109959, 0, 2.33061e-05, 0, 0
23.1393, 0, 0.0011377, 0, 1.41421, -0.0011377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00111613, 0, 2.15688e-05, 0, 0
23.1471, 0, 0.00114885, 0, 1.41421, -0.00114885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00112895, 0, 1.99075e-05, 0, 0
23.155, 0, 0.00115602, 0, 1.41421, -0.00115602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011377, 0, 1.83241e-05, 0, 0
23.1629, 2, 0.00115893, 0, 2, 1.99884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00114211, 0, 1.68198e-05, 0, 0
23.1708, 0, 0.0011574, 0, 1.41421, -0.0011574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00114201, 0, 1.53955e-05, 0, 0
23.1787, 0, 0.00115132, 0, 1.41421, -0.00115132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00113727, 0, 1.40515e-05, 0, 0
23.1866, 0, 0.00114068, 0, 1.41421, -0.00114068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00112789, 0, 1.27879e-05, 0, 0
23.1945, 0, 0.00112552, 0, 1.41421, -0.00112552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00111391, 0, 1.16035e-05, 0, 0
23.2023, 0, 0.00110596, 0, 1.41421, -0.00110596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00109546, 0, 1.04975e-05, 0, 0
23.2102, 2, 0.00108219, 0, 2, 1.99892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00107272, 0, 9.46834e-06, 0, 0
23.2181, 2, 0.00105447, 0, 2, 1.99895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00104596, 0, 8.51415e-06, 0, 0
23.226, 0, 0.0010231, 0, 1.41421, -0.0010231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00101547, 0, 7.63261e-06, 0, 0
23.2339, 0, 0.000988428, 0, 1.41421, -0.000988428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000981606, 0, 6.82117e-06, 0, 0
23.2418, 0, 0.000950841, 0, 1.41421, -0.000950841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000944764, 0, 6.07695e-06, 0, 0
23.2497, 0, 0.000910753, 0, 1.41421, -0.000910753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000905356, 0, 5.39688e-06, 0, 0
23.2576, 0, 0.000868599, 0, 1.41421, -0.000868599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000863821, 0, 4.77771e-06, 0, 0
23.2654, 0, 0.000824821, 0, 1.41421, -0.000824821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000820605, 0, 4.21607e-06, 0, 0
23.2733, 0, 0.000779867, 0, 1.41421, -0.000779867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000776158, 0, 3.70848e-06, 0, 0
23.2812, 2, 0.000734173, 0, 2, 1.99927, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000730922, 0, 3.25145e-06, 0, 0
23.2891, 0, 0.000688166, 0, 1.41421, -0.000688166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000685324, 0, 2.84147e-06, 0, 0
23.297, 0, 0.000642249, 0, 1.41421, -0.000642249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000639774, 0, 2.47506e-06, 0, 0
23.3049, 0, 0.000596812, 0, 1.41421, -0.000596812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000594663, 0, 2.14889e-06, 0, 0
23.3128, 0, 0.000552178, 0, 1.41421, -0.000552178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000550319, 0, 1.85947e-06, 0, 0
23.3206, 0, 0.00050867, 0, 1.41421, -0.00050867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000507067, 0, 1.60369e-06, 0, 0
23.3285, 0, 0.000466563, 0, 1.41421, -0.000466563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000465184, 0, 1.37848e-06, 0, 0
23.3364, 0, 0.000426089, 0, 1.41421, -0.000426089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000424908, 0, 1.18094e-06, 0, 0
23.3443, 0, 0.000387444, 0, 1.41421, -0.000387444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000386436, 0, 1.0083e-06, 0, 0
23.3522, 0, 0.000350772, 0, 1.41421, -0.000350772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000349914, 0, 8.5797e-07, 0, 0
23.3601, 0, 0.000316208, 0, 1.41421, -0.000316208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00031548, 0, 7.2761e-07, 0, 0
23.368, 0, 0.000283827, 0, 1.41421, -0.000283827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000283212, 0, 6.14989e-07, 0, 0
23.3759, 0, 0.000253656, 0, 1.41421, -0.000253656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000253138, 0, 5.18009e-07, 0, 0
23.3837, 0, 0.000225715, 0, 1.41421, -0.000225715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000225281, 0, 4.34834e-07, 0, 0
23.3916, 0, 0.000199988, 0, 1.41421, -0.000199988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000199624, 0, 3.63764e-07, 0, 0
23.3995, 0, 0.000176431, 0, 1.41421, -0.000176431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000176127, 0, 3.03266e-07, 0, 0
23.4074, 0, 0.000154979, 0, 1.41421, -0.000154979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000154727, 0, 2.51959e-07, 0, 0
23.4153, 0, 0.000135551, 0, 1.41421, -0.000135551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000135343, 0, 2.08611e-07, 0, 0
23.4232, 0, 0.000118055, 0, 1.41421, -0.000118055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000117882, 0, 1.72132e-07, 0, 0
23.4311, 0, 0.000102372, 0, 1.41421, -0.000102372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000102231, 0, 1.41533e-07, 0, 0
23.4389, 0, 8.83931e-05, 0, 1.41421, -8.83931e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.82771e-05, 0, 1.15969e-07, 0, 0
23.4468, 0, 7.59965e-05, 0, 1.41421, -7.59965e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.59018e-05, 0, 9.46924e-08, 0, 0
23.4547, 0, 6.50593e-05, 0, 1.41421, -6.50593e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.49823e-05, 0, 7.70495e-08, 0, 0
23.4626, 0, 5.54563e-05, 0, 1.41421, -5.54563e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.53938e-05, 0, 6.24714e-08, 0, 0
23.4705, 0, 4.70711e-05, 0, 1.41421, -4.70711e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.70207e-05, 0, 5.04769e-08, 0, 0
23.4784, 0, 3.97837e-05, 0, 1.41421, -3.97837e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.97431e-05, 0, 4.06422e-08, 0, 0
23.4863, 0, 3.3483e-05, 0, 1.41421, -3.3483e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34504e-05, 0, 3.26104e-08, 0, 0
23.4942, 0, 2.80593e-05, 0, 1.41421, -2.80593e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80332e-05, 0, 2.60723e-08, 0, 0
23.502, 0, 2.34144e-05, 0, 1.41421, -2.34144e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33936e-05, 0, 2.07715e-08, 0, 0
23.5099, 0, 1.94556e-05, 0, 1.41421, -1.94556e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94391e-05, 0, 1.64899e-08, 0, 0
23.5178, 0, 1.60977e-05, 0, 1.41421, -1.60977e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60847e-05, 0, 1.30445e-08, 0, 0
23.5257, 0, 1.32631e-05, 0, 1.41421, -1.32631e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32528e-05, 0, 1.02823e-08, 0, 0
23.5336, 0, 1.08815e-05, 0, 1.41421, -1.08815e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08734e-05, 0, 8.07622e-09, 0, 0
23.5415, 0, 8.89038e-06, 0, 1.41421, -8.89038e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.88406e-06, 0, 6.32124e-09, 0, 0
23.5494, 0, 7.23265e-06, 0, 1.41421, -7.23265e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.22772e-06, 0, 4.92966e-09, 0, 0
23.5572, 0, 5.85929e-06, 0, 1.41421, -5.85929e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.85546e-06, 0, 3.83068e-09, 0, 0
23.5651, 0, 4.72677e-06, 0, 1.41421, -4.72677e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.72381e-06, 0, 2.96602e-09, 0, 0
23.573, 0, 3.79696e-06, 0, 1.41421, -3.79696e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.79467e-06, 0, 2.28814e-09, 0, 0
23.5809, 0, 3.03744e-06, 0, 1.41421, -3.03744e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03568e-06, 0, 1.75894e-09, 0, 0
23.5888, 0, 2.41969e-06, 0, 1.41421, -2.41969e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41834e-06, 0, 1.34726e-09, 0, 0
23.5967, 2, 1.91953e-06, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9185e-06, 0, 1.0282e-09, 0, 0
23.6046, 0, 1.51649e-06, 0, 1.41421, -1.51649e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5157e-06, 0, 7.819e-10, 0, 0
23.6125, 0, 1.19301e-06, 0, 1.41421, -1.19301e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19242e-06, 0, 5.92397e-10, 0, 0
23.6203, 0, 9.34638e-07, 0, 1.41421, -9.34638e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.34191e-07, 0, 4.47184e-10, 0, 0
23.6282, 0, 7.29179e-07, 0, 1.41421, -7.29179e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.28843e-07, 0, 3.36327e-10, 0, 0
23.6361, 0, 5.66526e-07, 0, 1.41421, -5.66526e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.66274e-07, 0, 2.52017e-10, 0, 0
23.644, 0, 4.38333e-07, 0, 1.41421, -4.38333e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.38144e-07, 0, 1.88141e-10, 0, 0
23.6519, 0, 3.37745e-07, 0, 1.41421, -3.37745e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37605e-07, 0, 1.39928e-10, 0, 0
23.6598, 0, 2.59165e-07, 0, 1.41421, -2.59165e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59062e-07, 0, 1.03676e-10, 0, 0
23.6677, 0, 1.98062e-07, 0, 1.41421, -1.98062e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97985e-07, 0, 7.6527e-11, 0, 0
23.6755, 0, 1.50732e-07, 0, 1.41421, -1.50732e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50675e-07, 0, 5.62621e-11, 0, 0
23.6834, 0, 1.14233e-07, 0, 1.41421, -1.14233e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14191e-07, 0, 4.11943e-11, 0, 0
23.6913, 0, 8.62225e-08, 0, 1.41421, -8.62225e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.61924e-08, 0, 3.0039e-11, 0, 0
23.6992, 0, 6.48137e-08, 0, 1.41421, -6.48137e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47919e-08, 0, 2.18093e-11, 0, 0
23.7071, 0, 4.85215e-08, 0, 1.41421, -4.85215e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.85057e-08, 0, 1.57661e-11, 0, 0
23.715, 0, 3.61763e-08, 0, 1.41421, -3.61763e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61649e-08, 0, 1.13421e-11, 0, 0
23.7229, 0, 2.68641e-08, 0, 1.41421, -2.68641e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6856e-08, 0, 8.11644e-12, 0, 0
23.7308, 0, 1.98662e-08, 0, 1.41421, -1.98662e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98605e-08, 0, 5.77252e-12, 0, 0
23.7386, 0, 1.46316e-08, 0, 1.41421, -1.46316e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46275e-08, 0, 4.07654e-12, 0, 0
23.7465, 0, 1.07325e-08, 0, 1.41421, -1.07325e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07296e-08, 0, 2.85428e-12, 0, 0
23.7544, 0, 7.84055e-09, 0, 1.41421, -7.84055e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.83857e-09, 0, 1.97704e-12, 0, 0
23.7623, 0, 5.70468e-09, 0, 1.41421, -5.70468e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.70333e-09, 0, 1.35003e-12, 0, 0
23.7702, 0, 4.13395e-09, 0, 1.41421, -4.13395e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.13299e-09, 0, 9.55345e-13, 0, 0
23.7781, 0, 2.98361e-09, 0, 1.41421, -2.98361e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98295e-09, 0, 6.62805e-13, 0, 0
23.786, 0, 2.14471e-09, 0, 1.41421, -2.14471e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14426e-09, 0, 4.55307e-13, 0, 0
23.7938, 0, 1.53545e-09, 0, 1.41421, -1.53545e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53514e-09, 0, 3.08777e-13, 0, 0
23.8017, 0, 1.09483e-09, 0, 1.41421, -1.09483e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09462e-09, 0, 2.05844e-13, 0, 0
23.8096, 0, 7.77493e-10, 0, 1.41421, -7.77493e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.77359e-10, 0, 1.33937e-13, 0, 0
23.8175, 0, 5.49893e-10, 0, 1.41421, -5.49893e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49809e-10, 0, 8.3903e-14, 0, 0
23.8254, 0, 3.87312e-10, 0, 1.41421, -3.87312e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.87257e-10, 0, 5.52137e-14, 0, 0
23.8333, 0, 2.71624e-10, 0, 1.41421, -2.71624e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71589e-10, 0, 3.52923e-14, 0, 0
23.8412, 0, 1.89594e-10, 0, 1.41421, -1.89594e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89573e-10, 0, 2.15398e-14, 0, 0
23.8491, 0, 1.31486e-10, 0, 1.41421, -1.31486e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31474e-10, 0, 1.21037e-14, 0, 0
23.8569, 0, 8.99929e-11, 0, 1.41421, -8.99929e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.99872e-11, 0, 5.68125e-15, 0, 0
23.8648, 0, 5.74195e-11, 0, 1.41421, -5.74195e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.74182e-11, 0, 1.34878e-15, 0, 0
23.8727, 0, 2.09966e-11, 0, 1.41421, -2.09966e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09957e-11, 0, 8.97118e-16, 0, 0
23.8806, 0, 1.1795e-11, 0, 1.41421, -1.1795e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17944e-11, 0, 5.8343e-16, 0, 0
23.8885, 0, 7.29469e-12, 0, 1.41421, -7.29469e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.29432e-12, 0, 3.66414e-16, 0, 0
23.8964, 0, 4.6216e-12, 0, 1.41421, -4.6216e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.62139e-12, 0, 2.17163e-16, 0, 0
23.9043, 0, 2.93478e-12, 0, 1.41421, -2.93478e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93466e-12, 0, 1.15278e-16, 0, 0
23.9121, 0, 1.82906e-12, 0, 1.41421, -1.82906e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82901e-12, 0, 4.62628e-17, 0, 0
23.92, 0, 8.81896e-13, 0, 1.41421, -8.81896e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.81896e-13, 0, 0, 0, 0
23.9279, 0, 4.50063e-13, 0, 1.41421, -4.50063e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.50063e-13, 0, 0, 0, 0
23.9358, 0, 2.26521e-13, 0, 1.41421, -2.26521e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26521e-13, 0, 0, 0, 0
23.9437, 0, 9.53544e-14, 0, 1.41421, -9.53544e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.53544e-14, 0, 0, 0, 0
23.9516, 0, 1.81437e-14, 0, 1.41421, -1.81437e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81437e-14, 0, 0, 0, 0
23.9595, 0, 1.02696e-14, 0, 1.41421, -1.02696e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02696e-14, 0, 0, 0, 0
23.9674, 0, 5.52808e-15, 0, 1.41421, -5.52808e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.52808e-15, 0, 0, 0, 0
23.9752, 0, 2.67524e-15, 0, 1.41421, -2.67524e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67524e-15, 0, 0, 0, 0
23.9831, 0, 9.80532e-16, 0, 1.41421, -9.80532e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.80532e-16, 0, 0, 0, 0
23.991, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23.9989, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0068, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0147, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0226, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0304, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0383, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0462, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0541, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.062, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0699, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0778, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0856, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0935, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1014, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1093, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1172, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1251, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.133, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1409, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1487, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1566, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1645, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1724, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1803, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1882, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1961, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2039, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2118, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2197, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2276, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2355, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2434, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2513, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2592, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.267, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2749, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2828, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
