   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_274.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.9204, 168, 177.186, 33.7322, 13.0384, -9.18559, 0, 33.7323, 33.7323, 35.2477, 175.67, 33.7322, 33.7322, 33.7322, 33.7322, 33.7322, 33.7322, 33.7322, 33.7322, 33.7322, 33.7322, 33.7322, 33.7322, 33.7328, 33.7322
5.92828, 212, 171.548, 33.7695, 14.6287, 40.452, 0, 33.7695, 33.7695, 35.2989, 170.018, 33.7695, 33.7695, 33.7695, 33.7695, 33.7695, 33.7695, 33.7695, 33.7695, 33.7695, 33.7695, 33.7695, 33.7695, 33.77, 33.7695
5.93617, 174, 164.671, 33.8073, 13.2665, 9.32947, 0, 33.8073, 33.8073, 35.3507, 163.127, 33.8073, 33.8073, 33.8073, 33.8073, 33.8073, 33.8073, 33.8073, 33.8073, 33.8073, 33.8073, 33.8073, 33.8073, 33.8077, 33.8073
5.94406, 184, 156.771, 33.8456, 13.6382, 27.2289, 0, 33.8456, 33.8456, 35.4032, 155.213, 33.8456, 33.8456, 33.8456, 33.8456, 33.8456, 33.8456, 33.8456, 33.8456, 33.8456, 33.8456, 33.8456, 33.8456, 33.846, 33.8456
5.95194, 154, 148.088, 33.8847, 12.49, 5.91168, 0, 33.8847, 33.8847, 35.4565, 146.516, 33.8847, 33.8847, 33.8847, 33.8847, 33.8847, 33.8847, 33.8847, 33.8847, 33.8847, 33.8847, 33.8847, 33.8847, 33.885, 33.8847
5.95983, 178, 138.87, 33.9246, 13.4164, 39.1303, 0, 33.9246, 33.9246, 35.5108, 137.283, 33.9246, 33.9246, 33.9246, 33.9246, 33.9246, 33.9246, 33.9246, 33.9246, 33.9246, 33.9246, 33.9246, 33.9246, 33.9249, 33.9246
5.96771, 126, 129.36, 33.9655, 11.3137, -3.36024, 0, 33.9655, 33.9655, 35.5664, 127.759, 33.9655, 33.9655, 33.9655, 33.9655, 33.9655, 33.9655, 33.9655, 33.9655, 33.9655, 33.9655, 33.9655, 33.9655, 33.9658, 33.9655
5.9756, 120, 119.792, 34.0075, 11.0454, 0.208221, 0, 34.0075, 34.0075, 35.6235, 118.175, 34.0075, 34.0075, 34.0075, 34.0075, 34.0075, 34.0075, 34.0075, 34.0075, 34.0075, 34.0075, 34.0075, 34.0075, 34.0077, 34.0075
5.98348, 98, 110.377, 34.0506, 10, -12.3771, 0, 34.0506, 34.0506, 35.6822, 108.745, 34.0506, 34.0506, 34.0506, 34.0506, 34.0506, 34.0506, 34.0506, 34.0506, 34.0506, 34.0506, 34.0506, 34.0506, 34.0508, 34.0506
5.99137, 104, 101.297, 34.095, 10.2956, 2.70269, 0, 34.095, 34.095, 35.7427, 99.6494, 34.095, 34.095, 34.095, 34.095, 34.095, 34.095, 34.095, 34.095, 34.095, 34.095, 34.095, 34.095, 34.0952, 34.095
5.99926, 124, 92.7039, 34.1407, 11.225, 31.2961, 0, 34.1407, 34.1407, 35.8056, 91.0387, 34.1407, 34.1407, 34.1407, 34.1407, 34.1407, 34.1407, 34.1407, 34.1407, 34.1407, 34.1407, 34.1407, 34.1407, 34.1409, 34.1407
6.00714, 94, 84.7125, 34.1876, 9.79796, 9.28748, 0, 34.1877, 34.1877, 35.8715, 83.0285, 34.1876, 34.1876, 34.1876, 34.1876, 34.1876, 34.1876, 34.1876, 34.1876, 34.1876, 34.1876, 34.1876, 34.1876, 34.1878, 34.1876
6.01503, 62, 77.4066, 34.2359, 8, -15.4066, 0, 34.2359, 34.2359, 35.9413, 75.701, 34.2359, 34.2359, 34.2359, 34.2359, 34.2359, 34.2359, 34.2359, 34.2359, 34.2359, 34.2359, 34.2359, 34.2359, 34.236, 34.2359
6.02291, 80, 70.834, 34.2854, 9.05539, 9.16603, 0, 34.2854, 34.2854, 36.0165, 69.1026, 34.2854, 34.2854, 34.2854, 34.2854, 34.2854, 34.2854, 34.2854, 34.2854, 34.2854, 34.2854, 34.2854, 34.2854, 34.2855, 34.2854
6.0308, 84, 65.0151, 34.336, 9.27362, 18.9849, 0, 34.3361, 34.336, 36.0995, 63.2515, 34.336, 34.336, 34.336, 34.336, 34.336, 34.336, 34.336, 34.336, 34.336, 34.336, 34.336, 34.336, 34.3361, 34.336
6.03868, 56, 59.9466, 34.3878, 7.61577, -3.94656, 0, 34.3879, 34.3878, 36.194, 58.1403, 34.3878, 34.3878, 34.3878, 34.3878, 34.3878, 34.3878, 34.3878, 34.3878, 34.3878, 34.3878, 34.3878, 34.3878, 34.3879, 34.3878
6.04657, 46, 55.6052, 34.4406, 6.9282, -9.60516, 0, 34.4407, 34.4407, 36.3057, 53.74, 34.4406, 34.4406, 34.4406, 34.4406, 34.4406, 34.4406, 34.4406, 34.4406, 34.4406, 34.4406, 34.4406, 34.4406, 34.4407, 34.4406
6.05446, 40, 51.9544, 34.4943, 6.48074, -11.9544, 0, 34.4944, 34.4944, 36.4434, 50.0052, 34.4943, 34.4943, 34.4943, 34.4943, 34.4943, 34.4943, 34.4943, 34.4943, 34.4943, 34.4943, 34.4943, 34.4943, 34.4944, 34.4943
6.06234, 32, 48.9519, 34.5488, 5.83095, -16.9519, 0, 34.5488, 34.5488, 36.6208, 46.8798, 34.5488, 34.5488, 34.5488, 34.5488, 34.5488, 34.5488, 34.5488, 34.5488, 34.5488, 34.5488, 34.5488, 34.5488, 34.5489, 34.5488
6.07023, 48, 46.5558, 34.6039, 7.07107, 1.44422, 0, 34.6039, 34.6039, 36.8581, 44.3015, 34.6039, 34.6039, 34.6039, 34.6039, 34.6039, 34.6039, 34.6039, 34.6039, 34.6039, 34.6039, 34.6039, 34.6039, 34.6039, 34.6039
6.07811, 54, 44.7305, 34.6595, 7.48331, 9.26947, 0, 34.6595, 34.6595, 37.1861, 42.2039, 34.6595, 34.6595, 34.6595, 34.6595, 34.6595, 34.6595, 34.6595, 34.6595, 34.6595, 34.6595, 34.6595, 34.6595, 34.6595, 34.6595
6.086, 54, 43.4557, 34.7154, 7.48331, 10.5443, 0, 34.7155, 34.7155, 37.6493, 40.5218, 34.7154, 34.7154, 34.7154, 34.7154, 34.7154, 34.7154, 34.7154, 34.7154, 34.7154, 34.7154, 34.7154, 34.7154, 34.7155, 34.7154
6.09389, 44, 42.734, 34.7716, 6.78233, 1.26601, 0, 34.7716, 34.7716, 38.3129, 39.1926, 34.7716, 34.7716, 34.7716, 34.7716, 34.7716, 34.7716, 34.7716, 34.7716, 34.7716, 34.7716, 34.7716, 34.7716, 34.7716, 34.7716
6.10177, 38, 42.6006, 34.8278, 6.32456, -4.60057, 0, 34.8278, 34.8278, 39.2699, 38.1584, 34.8278, 34.8278, 34.8278, 34.8278, 34.8278, 34.8278, 34.8278, 34.8278, 34.8278, 34.8278, 34.8278, 34.8278, 34.8278, 34.8278
6.10966, 50, 43.1348, 34.884, 7.2111, 6.8652, 0, 34.884, 34.884, 40.6522, 37.3666, 34.884, 34.884, 34.884, 34.884, 34.884, 34.884, 34.884, 34.884, 34.884, 34.884, 34.884, 34.884, 34.884, 34.884
6.11754, 44, 44.4741, 34.94, 6.78233, -0.47406, 0, 34.94, 34.94, 42.6429, 36.7711, 34.94, 34.94, 34.94, 34.94, 34.94, 34.94, 34.94, 34.94, 34.94, 34.94, 34.94, 34.94, 34.94, 34.94
6.12543, 52, 46.8302, 34.9957, 7.34847, 5.16984, 0, 34.9957, 34.9957, 45.4934, 36.3324, 34.9957, 34.9957, 34.9957, 34.9957, 34.9957, 34.9957, 34.9957, 34.9957, 34.9957, 34.9957, 34.9957, 34.9957, 34.9957, 34.9957
6.13331, 72, 50.5094, 35.051, 8.60233, 21.4906, 0, 35.0511, 35.0511, 49.5435, 36.017, 35.051, 35.051, 35.051, 35.051, 35.051, 35.051, 35.051, 35.051, 35.051, 35.051, 35.051, 35.051, 35.0511, 35.051
6.1412, 76, 55.9378, 35.1059, 8.83176, 20.0622, 0, 35.106, 35.1059, 55.2466, 35.7971, 35.1059, 35.1059, 35.1059, 35.1059, 35.1059, 35.1059, 35.1059, 35.1059, 35.1059, 35.1059, 35.1059, 35.1059, 35.1059, 35.1059
6.14909, 76, 63.685, 35.1602, 8.83176, 12.315, 0, 35.1603, 35.1603, 63.1949, 35.6503, 35.1602, 35.1602, 35.1602, 35.1602, 35.1602, 35.1602, 35.1602, 35.1602, 35.1602, 35.1602, 35.1602, 35.1602, 35.1602, 35.1602
6.15697, 84, 74.498, 35.2139, 9.27362, 9.50203, 0, 35.214, 35.214, 74.1533, 35.5585, 35.2139, 35.2139, 35.2139, 35.2139, 35.2139, 35.2139, 35.2139, 35.2139, 35.2139, 35.2139, 35.2139, 35.2139, 35.2139, 35.2139
6.16486, 90, 89.331, 35.267, 9.59166, 0.668961, 0, 35.267, 35.267, 89.0901, 35.5078, 35.267, 35.267, 35.267, 35.267, 35.267, 35.267, 35.267, 35.267, 35.267, 35.267, 35.267, 35.267, 35.267, 35.267
6.17274, 116, 109.384, 35.3193, 10.8628, 6.61584, 0, 35.3193, 35.3193, 109.216, 35.4873, 35.3193, 35.3193, 35.3193, 35.3193, 35.3193, 35.3193, 35.3193, 35.3193, 35.3193, 35.3193, 35.3193, 35.3193, 35.3193, 35.3193
6.18063, 156, 136.123, 35.3708, 12.5698, 19.877, 0, 35.3709, 35.3709, 136.005, 35.4887, 35.3708, 35.3708, 35.3708, 35.3708, 35.3708, 35.3708, 35.3708, 35.3708, 35.3708, 35.3708, 35.3708, 35.3708, 35.3708, 35.3708
6.18851, 234, 171.312, 35.4216, 15.3623, 62.6877, 0, 35.4216, 35.4216, 171.228, 35.506, 35.4216, 35.4216, 35.4216, 35.4216, 35.4216, 35.4216, 35.4216, 35.4216, 35.4216, 35.4216, 35.4216, 35.4216, 35.4216, 35.4216
6.1964, 260, 217.039, 35.4715, 16.1864, 42.9609, 0, 35.4716, 35.4716, 216.976, 35.535, 35.4715, 35.4715, 35.4715, 35.4715, 35.4715, 35.4715, 35.4715, 35.4715, 35.4715, 35.4715, 35.4715, 35.4715, 35.4715, 35.4715
6.20429, 316, 275.69, 35.5207, 17.8326, 40.3103, 0, 35.5207, 35.5207, 275.638, 35.5727, 35.5207, 35.5207, 35.5207, 35.5207, 35.5207, 35.5207, 35.5207, 35.5207, 35.5207, 35.5207, 35.5207, 35.5207, 35.5207, 35.5207
6.21217, 402, 349.957, 35.5689, 20.0998, 52.0433, 0, 35.569, 35.5689, 349.908, 35.6174, 35.5689, 35.5689, 35.5689, 35.5689, 35.5689, 35.5689, 35.5689, 35.5689, 35.5689, 35.5689, 35.5689, 35.5689, 35.5689, 35.5689
6.22006, 414, 442.777, 35.6163, 20.3961, -28.7775, 0, 35.6164, 35.6164, 442.725, 35.6683, 35.6163, 35.6163, 35.6163, 35.6163, 35.6163, 35.6163, 35.6163, 35.6163, 35.6163, 35.6163, 35.6163, 35.6163, 35.6163, 35.6163
6.22794, 550, 557.296, 35.6629, 23.4947, -7.29553, 0, 35.6629, 35.6629, 557.233, 35.7255, 35.6629, 35.6629, 35.6629, 35.6629, 35.6629, 35.6629, 35.6629, 35.6629, 35.6629, 35.6629, 35.6629, 35.6629, 35.6629, 35.6629
6.23583, 762, 696.693, 35.7085, 27.6406, 65.3068, 0, 35.7086, 35.7085, 696.612, 35.7897, 35.7085, 35.7085, 35.7085, 35.7085, 35.7085, 35.7085, 35.7085, 35.7085, 35.7085, 35.7085, 35.7085, 35.7085, 35.7085, 35.7085
6.24371, 902, 864.114, 35.7533, 30.0666, 37.8859, 0, 35.7533, 35.7533, 864.005, 35.8626, 35.7533, 35.7533, 35.7533, 35.7533, 35.7533, 35.7533, 35.7533, 35.7533, 35.7533, 35.7533, 35.7533, 35.7533, 35.7533, 35.7533
6.2516, 1098, 1062.46, 35.7972, 33.1662, 35.5394, 0, 35.7972, 35.7972, 1062.31, 35.9467, 35.7972, 35.7972, 35.7972, 35.7972, 35.7972, 35.7972, 35.7972, 35.7972, 35.7972, 35.7972, 35.7972, 35.7972, 35.7972, 35.7972
6.25949, 1380, 1294.2, 35.8402, 37.1753, 85.803, 0, 35.8402, 35.8402, 1293.99, 36.045, 35.8402, 35.8402, 35.8402, 35.8402, 35.8402, 35.8402, 35.8402, 35.8402, 35.8402, 35.8402, 35.8402, 35.8402, 35.8402, 35.8402
6.26737, 1498, 1561.13, 35.8823, 38.7298, -63.127, 0, 35.8823, 35.8823, 1560.85, 36.1617, 35.8823, 35.8823, 35.8823, 35.8823, 35.8823, 35.8823, 35.8823, 35.8823, 35.8823, 35.8823, 35.8823, 35.8823, 35.8823, 35.8823
6.27526, 2012, 1864.16, 35.9234, 44.8776, 147.842, 0, 35.9235, 35.9235, 1863.78, 36.302, 35.9234, 35.9234, 35.9234, 35.9234, 35.9234, 35.9234, 35.9234, 35.9234, 35.9234, 35.9234, 35.9234, 35.9234, 35.9234, 35.9234
6.28314, 2250, 2203.08, 35.9637, 47.4552, 46.9231, 0, 35.9637, 35.9637, 2202.57, 36.4718, 35.9637, 35.9637, 35.9637, 35.9637, 35.9637, 35.9637, 35.9637, 35.9637, 35.9637, 35.9637, 35.9637, 35.9637, 35.9637, 35.9637
6.29103, 2576, 2576.34, 36.003, 50.774, -0.337158, 0, 36.003, 36.003, 2575.66, 36.6783, 36.003, 36.003, 36.003, 36.003, 36.003, 36.003, 36.003, 36.003, 36.003, 36.003, 36.003, 36.003, 36.003, 36.003
6.29891, 3066, 2980.9, 36.0414, 55.3895, 85.1035, 0, 36.0414, 36.0414, 2980.01, 36.9295, 36.0414, 36.0414, 36.0414, 36.0414, 36.0414, 36.0414, 36.0414, 36.0414, 36.0414, 36.0414, 36.0414, 36.0414, 36.0414, 36.0414
6.3068, 3476, 3412.11, 36.0788, 58.9746, 63.8911, 0, 36.0788, 36.0788, 3410.95, 37.2343, 36.0788, 36.0788, 36.0788, 36.0788, 36.0788, 36.0788, 36.0788, 36.0788, 36.0788, 36.0788, 36.0788, 36.0788, 36.0788, 36.0788
6.31469, 4024, 3863.7, 36.1151, 63.4508, 160.299, 0, 36.1152, 36.1152, 3862.21, 37.6022, 36.1151, 36.1151, 36.1151, 36.1151, 36.1151, 36.1151, 36.1151, 36.1151, 36.1151, 36.1151, 36.1151, 36.1151, 36.1151, 36.1151
6.32257, 4412, 4327.83, 36.1505, 66.4379, 84.1694, 0, 36.1505, 36.1505, 4325.94, 38.0433, 36.1505, 36.1505, 36.1505, 36.1505, 36.1505, 36.1505, 36.1505, 36.1505, 36.1505, 36.1505, 36.1505, 36.1505, 36.1505, 36.1505
6.33046, 4822, 4795.25, 36.1847, 69.455, 26.752, 0, 36.1847, 36.1847, 4792.87, 38.5673, 36.1847, 36.1847, 36.1847, 36.1847, 36.1847, 36.1847, 36.1847, 36.1847, 36.1847, 36.1847, 36.1847, 36.1847, 36.1847, 36.1847
6.33834, 5430, 5255.56, 36.2177, 73.7021, 174.437, 0, 36.2177, 36.2177, 5252.6, 39.1838, 36.2177, 36.2177, 36.2177, 36.2177, 36.2177, 36.2177, 36.2177, 36.2177, 36.2177, 36.2177, 36.2177, 36.2177, 36.2177, 36.2177
6.34623, 5664, 5697.6, 36.2495, 75.2728, -33.6021, 0, 36.2495, 36.2495, 5693.95, 39.9011, 36.2495, 36.2495, 36.2495, 36.2495, 36.2495, 36.2495, 36.2495, 36.2495, 36.2495, 36.2495, 36.2495, 36.2495, 36.2495, 36.2495
6.35411, 6480, 6109.84, 36.2799, 80.5109, 370.162, 0, 36.2799, 36.2799, 6105.39, 40.7256, 36.2799, 36.2799, 36.2799, 36.2799, 36.2799, 36.2799, 36.2799, 36.2799, 36.2799, 36.2799, 36.2799, 36.2799, 36.2799, 36.2799
6.362, 6314, 6480.92, 36.3088, 79.4733, -166.915, 0, 36.3089, 36.3089, 6475.56, 41.6615, 36.3088, 36.3088, 36.3088, 36.3088, 36.3088, 36.3088, 36.3088, 36.3088, 36.3088, 36.3088, 36.3088, 36.3088, 36.3088, 36.3088
6.36989, 6676, 6800.05, 36.3361, 81.719, -124.047, 0, 36.3361, 36.3361, 6793.67, 42.7093, 36.3361, 36.3361, 36.3361, 36.3361, 36.3361, 36.3361, 36.3361, 36.3361, 36.3361, 36.3361, 36.3361, 36.3361, 36.3361, 36.3361
6.37777, 7130, 7057.77, 36.3616, 84.4512, 72.2329, 0, 36.3616, 36.3616, 7050.26, 43.8661, 36.3616, 36.3616, 36.3616, 36.3616, 36.3616, 36.3616, 36.3616, 36.3616, 36.3616, 36.3616, 36.3616, 36.3616, 36.3616, 36.3616
6.38566, 7094, 7246.17, 36.3851, 84.2378, -152.173, 0, 36.3851, 36.3851, 7237.43, 45.1243, 36.3851, 36.3851, 36.3851, 36.3851, 36.3851, 36.3851, 36.3851, 36.3851, 36.3851, 36.3851, 36.3851, 36.3851, 36.3851, 36.3851
6.39354, 7372, 7359.42, 36.4063, 85.872, 12.5801, 0, 36.4064, 36.4064, 7349.35, 46.4712, 36.4063, 36.4063, 36.4063, 36.4063, 36.4063, 36.4063, 36.4063, 36.4063, 36.4063, 36.4063, 36.4063, 36.4063, 36.4063, 36.4063
6.40143, 7522, 7394.05, 36.4252, 86.741, 127.955, 0, 36.4252, 36.4252, 7382.58, 47.8891, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252
6.40932, 7444, 7349.12, 36.4413, 86.2902, 94.8838, 0, 36.4414, 36.4414, 7336.2, 49.3556, 36.4413, 36.4413, 36.4413, 36.4413, 36.4413, 36.4413, 36.4413, 36.4413, 36.4413, 36.4413, 36.4413, 36.4413, 36.4413, 36.4413
6.4172, 7096, 7226.26, 36.4546, 84.2496, -130.255, 0, 36.4546, 36.4546, 7211.87, 50.8432, 36.4546, 36.4546, 36.4546, 36.4546, 36.4546, 36.4546, 36.4546, 36.4546, 36.4546, 36.4546, 36.4546, 36.4546, 36.4546, 36.4546
6.42509, 7144, 7029.6, 36.4646, 84.534, 114.396, 0, 36.4647, 36.4647, 7013.75, 52.3203, 36.4646, 36.4646, 36.4646, 36.4646, 36.4646, 36.4646, 36.4646, 36.4646, 36.4646, 36.4646, 36.4646, 36.4646, 36.4646, 36.4646
6.43297, 6594, 6765.49, 36.4713, 81.2158, -171.492, 0, 36.4713, 36.4713, 6748.21, 53.753, 36.4713, 36.4713, 36.4713, 36.4713, 36.4713, 36.4713, 36.4713, 36.4713, 36.4713, 36.4713, 36.4713, 36.4713, 36.4713, 36.4713
6.44086, 6660, 6442.18, 36.4743, 81.6211, 217.823, 0, 36.4744, 36.4744, 6423.55, 55.1052, 36.4743, 36.4743, 36.4743, 36.4743, 36.4743, 36.4743, 36.4743, 36.4743, 36.4743, 36.4743, 36.4743, 36.4743, 36.4743, 36.4743
6.44874, 6180, 6069.45, 36.4736, 78.6257, 110.551, 0, 36.4736, 36.4736, 6049.58, 56.3403, 36.4736, 36.4736, 36.4736, 36.4736, 36.4736, 36.4736, 36.4736, 36.4736, 36.4736, 36.4736, 36.4736, 36.4736, 36.4736, 36.4736
6.45663, 5606, 5658.06, 36.4689, 74.8866, -52.0601, 0, 36.4689, 36.4689, 5637.11, 57.4236, 36.4689, 36.4689, 36.4689, 36.4689, 36.4689, 36.4689, 36.4689, 36.4689, 36.4689, 36.4689, 36.4689, 36.4689, 36.4689, 36.4689
6.46452, 5348, 5219.19, 36.4601, 73.1437, 128.81, 0, 36.4601, 36.4601, 5197.33, 58.3231, 36.4601, 36.4601, 36.4601, 36.4601, 36.4601, 36.4601, 36.4601, 36.4601, 36.4601, 36.4601, 36.4601, 36.4601, 36.4601, 36.4601
6.4724, 4788, 4764.06, 36.4473, 69.2098, 23.9419, 0, 36.4473, 36.4473, 4741.49, 59.0116, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473
6.48029, 4370, 4303.47, 36.4305, 66.1211, 66.5312, 0, 36.4306, 36.4306, 4280.43, 59.4673, 36.4305, 36.4305, 36.4305, 36.4305, 36.4305, 36.4305, 36.4305, 36.4305, 36.4305, 36.4305, 36.4305, 36.4305, 36.4305, 36.4305
6.48817, 3884, 3847.31, 36.4099, 62.3378, 36.6865, 0, 36.4099, 36.4099, 3824.05, 59.676, 36.4099, 36.4099, 36.4099, 36.4099, 36.4099, 36.4099, 36.4099, 36.4099, 36.4099, 36.4099, 36.4099, 36.4099, 36.4099, 36.4099
6.49606, 3532, 3404.22, 36.3856, 59.4475, 127.781, 0, 36.3856, 36.3856, 3380.97, 59.631, 36.3856, 36.3856, 36.3856, 36.3856, 36.3856, 36.3856, 36.3856, 36.3856, 36.3856, 36.3856, 36.3856, 36.3856, 36.3856, 36.3856
6.50394, 3116, 2981.58, 36.3579, 55.8391, 134.416, 0, 36.3579, 36.3579, 2958.61, 59.3339, 36.3579, 36.3579, 36.3579, 36.3579, 36.3579, 36.3579, 36.3579, 36.3579, 36.3579, 36.3579, 36.3579, 36.3579, 36.3579, 36.3579
6.51183, 2612, 2585.18, 36.3272, 51.1273, 26.8213, 0, 36.3272, 36.3272, 2562.71, 58.7941, 36.3272, 36.3272, 36.3272, 36.3272, 36.3272, 36.3272, 36.3272, 36.3272, 36.3272, 36.3272, 36.3272, 36.3272, 36.3272, 36.3272
6.51972, 2326, 2219.27, 36.2939, 48.2494, 106.732, 0, 36.2939, 36.2939, 2197.53, 58.0287, 36.2939, 36.2939, 36.2939, 36.2939, 36.2939, 36.2939, 36.2939, 36.2939, 36.2939, 36.2939, 36.2939, 36.2939, 36.2939, 36.2939
6.5276, 1906, 1886.53, 36.2585, 43.6807, 19.4725, 0, 36.2585, 36.2585, 1865.72, 57.0612, 36.2585, 36.2585, 36.2585, 36.2585, 36.2585, 36.2585, 36.2585, 36.2585, 36.2585, 36.2585, 36.2585, 36.2585, 36.2585, 36.2585
6.53549, 1646, 1588.37, 36.2216, 40.5956, 57.6267, 0, 36.2216, 36.2216, 1568.67, 55.9208, 36.2216, 36.2216, 36.2216, 36.2216, 36.2216, 36.2216, 36.2216, 36.2216, 36.2216, 36.2216, 36.2216, 36.2216, 36.2216, 36.2216
6.54337, 1296, 1324.93, 36.1836, 36.0278, -28.9255, 0, 36.1837, 36.1837, 1306.47, 54.6402, 36.1836, 36.1836, 36.1836, 36.1836, 36.1836, 36.1836, 36.1836, 36.1836, 36.1836, 36.1836, 36.1836, 36.1836, 36.1836, 36.1836
6.55126, 1128, 1095.24, 36.1452, 33.6155, 32.7587, 0, 36.1453, 36.1453, 1078.13, 53.2546, 36.1452, 36.1452, 36.1452, 36.1452, 36.1452, 36.1452, 36.1452, 36.1452, 36.1452, 36.1452, 36.1452, 36.1452, 36.1452, 36.1452
6.55914, 1016, 897.655, 36.1069, 31.9061, 118.345, 0, 36.1069, 36.1069, 881.962, 51.8002, 36.1069, 36.1069, 36.1069, 36.1069, 36.1069, 36.1069, 36.1069, 36.1069, 36.1069, 36.1069, 36.1069, 36.1069, 36.1069, 36.1069
6.56703, 718, 729.84, 36.0692, 26.8328, -11.84, 0, 36.0693, 36.0693, 715.597, 50.3122, 36.0692, 36.0692, 36.0692, 36.0692, 36.0692, 36.0692, 36.0692, 36.0692, 36.0692, 36.0692, 36.0692, 36.0692, 36.0692, 36.0692
6.57492, 656, 589.098, 36.0326, 25.6515, 66.9022, 0, 36.0327, 36.0327, 576.307, 48.8236, 36.0326, 36.0326, 36.0326, 36.0326, 36.0326, 36.0326, 36.0326, 36.0326, 36.0326, 36.0326, 36.0326, 36.0326, 36.0326, 36.0326
6.5828, 492, 472.482, 35.9976, 22.2261, 19.518, 0, 35.9976, 35.9976, 461.115, 47.3641, 35.9976, 35.9976, 35.9976, 35.9976, 35.9976, 35.9976, 35.9976, 35.9976, 35.9976, 35.9976, 35.9976, 35.9976, 35.9976, 35.9976
6.59069, 410, 377.033, 35.9643, 20.2978, 32.9668, 0, 35.9643, 35.9643, 367.038, 45.9595, 35.9643, 35.9643, 35.9643, 35.9643, 35.9643, 35.9643, 35.9643, 35.9643, 35.9643, 35.9643, 35.9643, 35.9643, 35.9643, 35.9643
6.59857, 322, 299.823, 35.9332, 18, 22.1767, 0, 35.9333, 35.9333, 291.126, 44.6309, 35.9332, 35.9332, 35.9332, 35.9332, 35.9332, 35.9332, 35.9332, 35.9332, 35.9332, 35.9332, 35.9332, 35.9332, 35.9332, 35.9332
6.60646, 258, 238.089, 35.9045, 16.1245, 19.9106, 0, 35.9045, 35.9045, 230.6, 43.3943, 35.9045, 35.9045, 35.9045, 35.9045, 35.9045, 35.9045, 35.9045, 35.9045, 35.9045, 35.9045, 35.9045, 35.9045, 35.9045, 35.9045
6.61434, 224, 189.291, 35.8782, 15.0333, 34.709, 0, 35.8782, 35.8782, 182.908, 42.2609, 35.8782, 35.8782, 35.8782, 35.8782, 35.8782, 35.8782, 35.8782, 35.8782, 35.8782, 35.8782, 35.8782, 35.8782, 35.8782, 35.8782
6.62223, 154, 151.149, 35.8544, 12.49, 2.85069, 0, 35.8545, 35.8545, 145.766, 41.2374, 35.8544, 35.8544, 35.8544, 35.8544, 35.8544, 35.8544, 35.8544, 35.8544, 35.8544, 35.8544, 35.8544, 35.8544, 35.8544, 35.8544
6.63012, 130, 121.665, 35.8331, 11.4891, 8.33452, 0, 35.8332, 35.8332, 117.173, 40.3261, 35.8331, 35.8331, 35.8331, 35.8331, 35.8331, 35.8331, 35.8331, 35.8331, 35.8331, 35.8331, 35.8331, 35.8331, 35.8331, 35.8331
6.638, 116, 99.1215, 35.8143, 10.8628, 16.8785, 0, 35.8143, 35.8143, 95.4101, 39.5257, 35.8143, 35.8143, 35.8143, 35.8143, 35.8143, 35.8143, 35.8143, 35.8143, 35.8143, 35.8143, 35.8143, 35.8143, 35.8143, 35.8143
6.64589, 88, 82.068, 35.7977, 9.48683, 5.93196, 0, 35.7977, 35.7977, 79.0337, 38.8319, 35.7977, 35.7977, 35.7977, 35.7977, 35.7977, 35.7977, 35.7977, 35.7977, 35.7977, 35.7977, 35.7977, 35.7977, 35.7977, 35.7977
6.65377, 44, 69.3035, 35.7831, 6.78233, -25.3035, 0, 35.7831, 35.7832, 66.8481, 38.2384, 35.7831, 35.7831, 35.7831, 35.7831, 35.7831, 35.7831, 35.7831, 35.7831, 35.7831, 35.7831, 35.7831, 35.7831, 35.7831, 35.7831
6.66166, 58, 59.8482, 35.7705, 7.74597, -1.84816, 0, 35.7705, 35.7705, 57.8816, 37.7369, 35.7705, 35.7705, 35.7705, 35.7705, 35.7705, 35.7705, 35.7705, 35.7705, 35.7705, 35.7705, 35.7705, 35.7705, 35.7705, 35.7705
6.66954, 52, 52.9157, 35.7595, 7.34847, -0.915657, 0, 35.7595, 35.7596, 51.3567, 37.3183, 35.7595, 35.7595, 35.7595, 35.7595, 35.7595, 35.7595, 35.7595, 35.7595, 35.7595, 35.7595, 35.7595, 35.7595, 35.7595, 35.7595
6.67743, 50, 47.8841, 35.7499, 7.2111, 2.11586, 0, 35.7499, 35.75, 46.6609, 36.9731, 35.7499, 35.7499, 35.7499, 35.7499, 35.7499, 35.7499, 35.7499, 35.7499, 35.7499, 35.7499, 35.7499, 35.7499, 35.7499, 35.7499
6.68532, 44, 44.269, 35.7416, 6.78233, -0.269005, 0, 35.7416, 35.7417, 43.3189, 36.6916, 35.7416, 35.7416, 35.7416, 35.7416, 35.7416, 35.7416, 35.7416, 35.7416, 35.7416, 35.7416, 35.7416, 35.7416, 35.7416, 35.7416
