   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_304.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
9.96246, 4, 2.76976, 2.72727, 2.44949, 1.23024, 2.72727, 0, 2.72729, 2.72728, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.76973, 2.72727
9.97034, 2, 2.7681, 2.72727, 2, -0.768104, 2.72727, 0, 2.72729, 2.72728, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.76807, 2.72727
9.97822, 2, 2.76645, 2.72727, 2, -0.766449, 2.72727, 0, 2.7273, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.76642, 2.72727
9.9861, 2, 2.76479, 2.72727, 2, -0.764793, 2.72727, 0, 2.7273, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.76476, 2.72727
9.99398, 2, 2.76313, 2.72727, 2, -0.763134, 2.72727, 0, 2.7273, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.7631, 2.72727
10.0019, 8, 2.76362, 2.72941, 3.16228, 5.23638, 2.72941, 0, 2.72945, 2.72942, 2.72941, 2.72941, 2.72941, 2.72941, 2.72941, 2.72941, 2.72941, 2.72941, 2.72941, 2.72941, 2.72941, 2.72941, 2.72941, 2.72942, 2.72941, 2.72941, 2.76358, 2.72941
10.0097, 8, 2.76257, 2.73003, 3.16228, 5.23743, 2.73003, 0, 2.73007, 2.73003, 2.73003, 2.73003, 2.73003, 2.73003, 2.73003, 2.73003, 2.73003, 2.73003, 2.73003, 2.73003, 2.73003, 2.73003, 2.73003, 2.73003, 2.73003, 2.73003, 2.76252, 2.73003
10.0176, 2, 2.76037, 2.72949, 2, -0.760373, 2.72949, 0, 2.72954, 2.72949, 2.72949, 2.72949, 2.72949, 2.72949, 2.72949, 2.72949, 2.72949, 2.72949, 2.72949, 2.72949, 2.72949, 2.72949, 2.72949, 2.72949, 2.72949, 2.72949, 2.76032, 2.72949
10.0255, 6, 2.7576, 2.72838, 2.82843, 3.2424, 2.72838, 0, 2.72844, 2.72838, 2.72838, 2.72838, 2.72838, 2.72838, 2.72838, 2.72838, 2.72838, 2.72838, 2.72838, 2.72838, 2.72838, 2.72838, 2.72838, 2.72838, 2.72838, 2.72838, 2.75754, 2.72838
10.0334, 0, 2.75483, 2.72727, 1.41421, -2.75483, 2.72727, 0, 2.72733, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.75476, 2.72727
10.0413, 8, 2.75664, 2.73073, 3.16228, 5.24336, 2.73073, 0, 2.7308, 2.73073, 2.73073, 2.73073, 2.73073, 2.73073, 2.73073, 2.73073, 2.73073, 2.73073, 2.73073, 2.73073, 2.73073, 2.73073, 2.73073, 2.73073, 2.73073, 2.73073, 2.75657, 2.73073
10.0491, 4, 2.7561, 2.73183, 2.44949, 1.2439, 2.73183, 0, 2.73191, 2.73183, 2.73183, 2.73183, 2.73183, 2.73183, 2.73183, 2.73183, 2.73183, 2.73183, 2.73183, 2.73183, 2.73183, 2.73183, 2.73183, 2.73183, 2.73183, 2.73183, 2.75602, 2.73183
10.057, 0, 2.7536, 2.73096, 1.41421, -2.7536, 2.73096, 0, 2.73104, 2.73096, 2.73096, 2.73096, 2.73096, 2.73096, 2.73096, 2.73096, 2.73096, 2.73096, 2.73096, 2.73096, 2.73096, 2.73096, 2.73096, 2.73096, 2.73096, 2.73096, 2.75351, 2.73096
10.0649, 2, 2.75013, 2.7291, 2, -0.750134, 2.7291, 0, 2.72919, 2.7291, 2.7291, 2.7291, 2.7291, 2.7291, 2.7291, 2.7291, 2.7291, 2.7291, 2.7291, 2.7291, 2.7291, 2.7291, 2.7291, 2.7291, 2.7291, 2.7291, 2.75004, 2.7291
10.0728, 0, 2.7467, 2.72724, 1.41421, -2.7467, 2.72724, 0, 2.72734, 2.72724, 2.72724, 2.72724, 2.72724, 2.72724, 2.72724, 2.72724, 2.72724, 2.72724, 2.72724, 2.72724, 2.72724, 2.72724, 2.72724, 2.72724, 2.72724, 2.72724, 2.74659, 2.72724
10.0807, 8, 2.74929, 2.73137, 3.16228, 5.25071, 2.73137, 0, 2.73149, 2.73137, 2.73137, 2.73137, 2.73137, 2.73137, 2.73137, 2.73137, 2.73137, 2.73137, 2.73137, 2.73137, 2.73137, 2.73137, 2.73137, 2.73137, 2.73137, 2.73137, 2.74917, 2.73137
10.0886, 2, 2.74917, 2.73276, 2, -0.749166, 2.73276, 0, 2.73288, 2.73276, 2.73276, 2.73276, 2.73276, 2.73276, 2.73276, 2.73276, 2.73276, 2.73276, 2.73276, 2.73276, 2.73276, 2.73276, 2.73276, 2.73276, 2.73276, 2.73276, 2.74904, 2.73276
10.0964, 6, 2.74667, 2.73172, 2.82843, 3.25333, 2.73172, 0, 2.73185, 2.73172, 2.73172, 2.73172, 2.73172, 2.73172, 2.73172, 2.73172, 2.73172, 2.73172, 2.73172, 2.73172, 2.73172, 2.73172, 2.73172, 2.73172, 2.73172, 2.73172, 2.74654, 2.73172
10.1043, 6, 2.74302, 2.72946, 2.82843, 3.25698, 2.72946, 0, 2.7296, 2.72946, 2.72946, 2.72946, 2.72946, 2.72946, 2.72946, 2.72946, 2.72946, 2.72946, 2.72946, 2.72946, 2.72946, 2.72946, 2.72946, 2.72947, 2.72946, 2.72946, 2.74288, 2.72946
10.1122, 4, 2.73943, 2.72721, 2.44949, 1.26057, 2.72721, 0, 2.72735, 2.72721, 2.72721, 2.72721, 2.72721, 2.72721, 2.72721, 2.72721, 2.72721, 2.72721, 2.72721, 2.72721, 2.72721, 2.72721, 2.72721, 2.72721, 2.72721, 2.72721, 2.73928, 2.72721
10.1201, 0, 2.74131, 2.73037, 1.41421, -2.74131, 2.73037, 0, 2.73052, 2.73037, 2.73037, 2.73037, 2.73037, 2.73037, 2.73037, 2.73037, 2.73037, 2.73037, 2.73037, 2.73037, 2.73037, 2.73037, 2.73037, 2.73037, 2.73037, 2.73037, 2.74116, 2.73037
10.128, 8, 2.7412, 2.73145, 3.16228, 5.2588, 2.73145, 0, 2.73161, 2.73145, 2.73145, 2.73145, 2.73145, 2.73145, 2.73145, 2.73145, 2.73145, 2.73145, 2.73145, 2.73145, 2.73145, 2.73145, 2.73145, 2.73146, 2.73145, 2.73145, 2.74105, 2.73145
10.1358, 8, 2.73927, 2.73064, 3.16228, 5.26073, 2.73064, 0, 2.7308, 2.73064, 2.73064, 2.73064, 2.73064, 2.73064, 2.73064, 2.73064, 2.73064, 2.73064, 2.73064, 2.73064, 2.73064, 2.73064, 2.73064, 2.73064, 2.73064, 2.73064, 2.73911, 2.73064
10.1437, 2, 2.73646, 2.72886, 2, -0.736462, 2.72886, 0, 2.72903, 2.72886, 2.72886, 2.72886, 2.72886, 2.72886, 2.72886, 2.72886, 2.72886, 2.72886, 2.72886, 2.72886, 2.72886, 2.72886, 2.72886, 2.72886, 2.72886, 2.72886, 2.7363, 2.72886
10.1516, 2, 2.73374, 2.72709, 2, -0.733738, 2.72709, 0, 2.72726, 2.72709, 2.72709, 2.72709, 2.72709, 2.72709, 2.72709, 2.72709, 2.72709, 2.72709, 2.72709, 2.72709, 2.72709, 2.72709, 2.72709, 2.72709, 2.72709, 2.72709, 2.73357, 2.72709
10.1595, 2, 2.73289, 2.72711, 2, -0.732891, 2.72711, 0, 2.72728, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72712, 2.72711, 2.72711, 2.73272, 2.72711
10.1674, 12, 2.7321, 2.72711, 3.74166, 9.2679, 2.72711, 0, 2.72728, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.72711, 2.73192, 2.72711
10.1752, 2, 2.73102, 2.72674, 2, -0.731019, 2.72674, 0, 2.72691, 2.72674, 2.72674, 2.72674, 2.72674, 2.72674, 2.72674, 2.72674, 2.72674, 2.72674, 2.72674, 2.72674, 2.72674, 2.72674, 2.72674, 2.72674, 2.72674, 2.72674, 2.73085, 2.72674
10.1831, 0, 2.72941, 2.72576, 1.41421, -2.72941, 2.72576, 0, 2.72593, 2.72576, 2.72576, 2.72576, 2.72576, 2.72576, 2.72576, 2.72576, 2.72576, 2.72576, 2.72576, 2.72576, 2.72576, 2.72576, 2.72576, 2.72576, 2.72576, 2.72576, 2.72924, 2.72576
10.191, 2, 2.72736, 2.72426, 2, -0.727362, 2.72426, 0, 2.72443, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72426, 2.72427, 2.72426, 2.72426, 2.72719, 2.72426
10.1989, 6, 2.72485, 2.72224, 2.82843, 3.27515, 2.72224, 0, 2.7224, 2.72224, 2.72224, 2.72224, 2.72224, 2.72224, 2.72224, 2.72224, 2.72224, 2.72224, 2.72224, 2.72224, 2.72224, 2.72224, 2.72224, 2.72224, 2.72224, 2.72224, 2.72469, 2.72224
10.2068, 2, 2.72181, 2.71962, 2, -0.721806, 2.71962, 0, 2.71978, 2.71962, 2.71962, 2.71962, 2.71962, 2.71962, 2.71962, 2.71962, 2.71962, 2.71962, 2.71962, 2.71962, 2.71962, 2.71962, 2.71962, 2.71962, 2.71962, 2.71962, 2.72165, 2.71962
10.2146, 2, 2.71835, 2.71653, 2, -0.718354, 2.71653, 0, 2.71668, 2.71653, 2.71653, 2.71653, 2.71653, 2.71653, 2.71653, 2.71653, 2.71653, 2.71653, 2.71653, 2.71653, 2.71653, 2.71653, 2.71653, 2.71653, 2.71653, 2.71653, 2.7182, 2.71653
10.2225, 4, 2.7142, 2.71269, 2.44949, 1.2858, 2.71269, 0, 2.71284, 2.71269, 2.71269, 2.71269, 2.71269, 2.71269, 2.71269, 2.71269, 2.71269, 2.71269, 2.71269, 2.71269, 2.71269, 2.71269, 2.71269, 2.71269, 2.71269, 2.71269, 2.71405, 2.71269
10.2304, 4, 2.70946, 2.70821, 2.44949, 1.29054, 2.70821, 0, 2.70835, 2.70821, 2.70821, 2.70821, 2.70821, 2.70821, 2.70821, 2.70821, 2.70821, 2.70821, 2.70821, 2.70821, 2.70821, 2.70821, 2.70821, 2.70821, 2.70821, 2.70821, 2.70931, 2.70821
10.2383, 0, 2.70393, 2.70291, 1.41421, -2.70393, 2.70291, 0, 2.70304, 2.70291, 2.70291, 2.70291, 2.70291, 2.70291, 2.70291, 2.70291, 2.70291, 2.70291, 2.70291, 2.70291, 2.70291, 2.70291, 2.70291, 2.70291, 2.70291, 2.70291, 2.7038, 2.70291
10.2462, 2, 2.69777, 2.69694, 2, -0.697774, 2.69694, 0, 2.69706, 2.69694, 2.69694, 2.69694, 2.69694, 2.69694, 2.69694, 2.69694, 2.69694, 2.69694, 2.69694, 2.69694, 2.69694, 2.69694, 2.69694, 2.69694, 2.69694, 2.69694, 2.69765, 2.69694
10.254, 6, 2.6912, 2.69052, 2.82843, 3.3088, 2.69052, 0, 2.69063, 2.69052, 2.69052, 2.69052, 2.69052, 2.69052, 2.69052, 2.69052, 2.69052, 2.69052, 2.69052, 2.69052, 2.69052, 2.69052, 2.69052, 2.69052, 2.69052, 2.69052, 2.69108, 2.69052
10.2619, 6, 2.68436, 2.68381, 2.82843, 3.31564, 2.68381, 0, 2.68392, 2.68381, 2.68381, 2.68381, 2.68381, 2.68381, 2.68381, 2.68381, 2.68381, 2.68381, 2.68381, 2.68381, 2.68381, 2.68381, 2.68381, 2.68381, 2.68381, 2.68381, 2.68425, 2.68381
10.2698, 2, 2.67741, 2.67697, 2, -0.677411, 2.67697, 0, 2.67707, 2.67697, 2.67697, 2.67697, 2.67697, 2.67697, 2.67697, 2.67697, 2.67697, 2.67697, 2.67697, 2.67697, 2.67697, 2.67697, 2.67697, 2.67697, 2.67697, 2.67697, 2.67731, 2.67697
10.2777, 6, 2.67049, 2.67013, 2.82843, 3.32951, 2.67013, 0, 2.67022, 2.67013, 2.67013, 2.67013, 2.67013, 2.67013, 2.67013, 2.67013, 2.67013, 2.67013, 2.67013, 2.67013, 2.67013, 2.67013, 2.67013, 2.67013, 2.67013, 2.67013, 2.6704, 2.67013
10.2856, 0, 2.66372, 2.66343, 1.41421, -2.66372, 2.66343, 0, 2.66351, 2.66343, 2.66343, 2.66343, 2.66343, 2.66343, 2.66343, 2.66343, 2.66343, 2.66343, 2.66343, 2.66343, 2.66343, 2.66343, 2.66343, 2.66343, 2.66343, 2.66343, 2.66364, 2.66343
10.2935, 2, 2.6554, 2.65517, 2, -0.655397, 2.65517, 0, 2.65524, 2.65517, 2.65517, 2.65517, 2.65517, 2.65517, 2.65517, 2.65517, 2.65517, 2.65517, 2.65517, 2.65517, 2.65517, 2.65517, 2.65517, 2.65517, 2.65517, 2.65517, 2.65532, 2.65517
10.3013, 0, 2.64579, 2.6456, 1.41421, -2.64579, 2.6456, 0, 2.64567, 2.6456, 2.6456, 2.6456, 2.6456, 2.6456, 2.6456, 2.6456, 2.6456, 2.6456, 2.6456, 2.6456, 2.6456, 2.6456, 2.6456, 2.6456, 2.6456, 2.6456, 2.64572, 2.6456
10.3092, 2, 2.63555, 2.6354, 2, -0.635552, 2.6354, 0, 2.63546, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.63549, 2.6354
10.3171, 10, 2.62534, 2.62522, 3.4641, 7.37466, 2.62522, 0, 2.62527, 2.62522, 2.62522, 2.62522, 2.62522, 2.62522, 2.62522, 2.62522, 2.62522, 2.62522, 2.62522, 2.62522, 2.62522, 2.62522, 2.62522, 2.62522, 2.62522, 2.62522, 2.62529, 2.62522
10.325, 2, 2.62079, 2.62069, 2, -0.620787, 2.62069, 0, 2.62074, 2.62069, 2.62069, 2.62069, 2.62069, 2.62069, 2.62069, 2.62069, 2.62069, 2.62069, 2.62069, 2.62069, 2.62069, 2.62069, 2.62069, 2.62069, 2.62069, 2.62069, 2.62074, 2.62069
10.3329, 4, 2.61328, 2.6132, 2.44949, 1.38672, 2.6132, 0, 2.61324, 2.6132, 2.6132, 2.6132, 2.6132, 2.6132, 2.6132, 2.6132, 2.6132, 2.6132, 2.6132, 2.6132, 2.6132, 2.6132, 2.6132, 2.6132, 2.6132, 2.6132, 2.61324, 2.6132
10.3407, 2, 2.60325, 2.60319, 2, -0.603248, 2.60319, 0, 2.60322, 2.60319, 2.60319, 2.60319, 2.60319, 2.60319, 2.60319, 2.60319, 2.60319, 2.60319, 2.60319, 2.60319, 2.60319, 2.60319, 2.60319, 2.60319, 2.60319, 2.60319, 2.60321, 2.60319
10.3486, 4, 2.59197, 2.59192, 2.44949, 1.40803, 2.59192, 0, 2.59195, 2.59192, 2.59192, 2.59192, 2.59192, 2.59192, 2.59192, 2.59192, 2.59192, 2.59192, 2.59192, 2.59192, 2.59192, 2.59192, 2.59192, 2.59192, 2.59192, 2.59192, 2.59194, 2.59192
10.3565, 6, 2.58072, 2.58068, 2.82843, 3.41928, 2.58068, 0, 2.5807, 2.58068, 2.58068, 2.58068, 2.58068, 2.58068, 2.58068, 2.58068, 2.58068, 2.58068, 2.58068, 2.58068, 2.58068, 2.58068, 2.58068, 2.58068, 2.58068, 2.58068, 2.58069, 2.58068
10.3644, 0, 2.57772, 2.57768, 1.41421, -2.57772, 2.57768, 0, 2.57771, 2.57768, 2.57768, 2.57768, 2.57768, 2.57768, 2.57768, 2.57768, 2.57768, 2.57768, 2.57768, 2.57768, 2.57768, 2.57768, 2.57768, 2.57769, 2.57768, 2.57768, 2.57769, 2.57768
10.3723, 8, 2.57078, 2.57075, 3.16228, 5.42922, 2.57075, 0, 2.57077, 2.57075, 2.57075, 2.57075, 2.57075, 2.57075, 2.57075, 2.57075, 2.57075, 2.57075, 2.57075, 2.57075, 2.57075, 2.57075, 2.57075, 2.57076, 2.57075, 2.57075, 2.57076, 2.57075
10.3801, 10, 2.56047, 2.56044, 3.4641, 7.43953, 2.56044, 0, 2.56046, 2.56044, 2.56044, 2.56044, 2.56044, 2.56044, 2.56044, 2.56044, 2.56044, 2.56044, 2.56044, 2.56044, 2.56044, 2.56044, 2.56044, 2.56045, 2.56044, 2.56044, 2.56045, 2.56044
10.388, 2, 2.54848, 2.54846, 2, -0.548485, 2.54846, 0, 2.54848, 2.54846, 2.54846, 2.54846, 2.54846, 2.54846, 2.54846, 2.54846, 2.54846, 2.54846, 2.54846, 2.54846, 2.54846, 2.54846, 2.54846, 2.54847, 2.54846, 2.54846, 2.54847, 2.54846
10.3959, 4, 2.53653, 2.53651, 2.44949, 1.46347, 2.53651, 0, 2.53653, 2.53651, 2.53651, 2.53651, 2.53651, 2.53651, 2.53651, 2.53651, 2.53651, 2.53651, 2.53651, 2.53651, 2.53651, 2.53651, 2.53651, 2.53651, 2.53651, 2.53651, 2.53651, 2.53651
10.4038, 4, 2.53482, 2.5348, 2.44949, 1.46518, 2.5348, 0, 2.53482, 2.5348, 2.5348, 2.5348, 2.5348, 2.5348, 2.5348, 2.5348, 2.5348, 2.5348, 2.5348, 2.5348, 2.5348, 2.5348, 2.5348, 2.5348, 2.5348, 2.5348, 2.53481, 2.5348
10.4117, 2, 2.5284, 2.52838, 2, -0.528396, 2.52838, 0, 2.52839, 2.52838, 2.52838, 2.52838, 2.52838, 2.52838, 2.52838, 2.52838, 2.52838, 2.52838, 2.52838, 2.52838, 2.52838, 2.52838, 2.52838, 2.52838, 2.52838, 2.52838, 2.52838, 2.52838
10.4195, 2, 2.51785, 2.51784, 2, -0.517854, 2.51784, 0, 2.51785, 2.51784, 2.51784, 2.51784, 2.51784, 2.51784, 2.51784, 2.51784, 2.51784, 2.51784, 2.51784, 2.51784, 2.51784, 2.51784, 2.51784, 2.51784, 2.51784, 2.51784, 2.51784, 2.51784
10.4274, 2, 2.50528, 2.50527, 2, -0.505277, 2.50527, 0, 2.50528, 2.50527, 2.50527, 2.50527, 2.50527, 2.50527, 2.50527, 2.50527, 2.50527, 2.50527, 2.50527, 2.50527, 2.50527, 2.50527, 2.50527, 2.50527, 2.50527, 2.50527, 2.50527, 2.50527
10.4353, 6, 2.49273, 2.49272, 2.82843, 3.50727, 2.49272, 0, 2.49273, 2.49272, 2.49272, 2.49272, 2.49272, 2.49272, 2.49272, 2.49272, 2.49272, 2.49272, 2.49272, 2.49272, 2.49272, 2.49272, 2.49272, 2.49272, 2.49272, 2.49272, 2.49272, 2.49272
10.4432, 4, 2.49198, 2.49197, 2.44949, 1.50802, 2.49197, 0, 2.49198, 2.49197, 2.49197, 2.49197, 2.49197, 2.49197, 2.49197, 2.49197, 2.49197, 2.49197, 2.49197, 2.49197, 2.49197, 2.49197, 2.49197, 2.49198, 2.49197, 2.49197, 2.49198, 2.49197
10.4511, 8, 2.48595, 2.48594, 3.16228, 5.51405, 2.48594, 0, 2.48595, 2.48594, 2.48594, 2.48594, 2.48594, 2.48594, 2.48594, 2.48594, 2.48594, 2.48594, 2.48594, 2.48594, 2.48594, 2.48594, 2.48594, 2.48594, 2.48594, 2.48594, 2.48594, 2.48594
10.459, 4, 2.47526, 2.47525, 2.44949, 1.52474, 2.47525, 0, 2.47526, 2.47525, 2.47525, 2.47525, 2.47525, 2.47525, 2.47525, 2.47525, 2.47525, 2.47525, 2.47525, 2.47525, 2.47525, 2.47525, 2.47525, 2.47525, 2.47525, 2.47525, 2.47525, 2.47525
10.4668, 6, 2.46227, 2.46226, 2.82843, 3.53773, 2.46226, 0, 2.46227, 2.46226, 2.46226, 2.46226, 2.46226, 2.46226, 2.46226, 2.46226, 2.46226, 2.46226, 2.46226, 2.46226, 2.46226, 2.46226, 2.46226, 2.46227, 2.46226, 2.46226, 2.46226, 2.46226
10.4747, 6, 2.44932, 2.44931, 2.82843, 3.55068, 2.44931, 0, 2.44932, 2.44931, 2.44931, 2.44931, 2.44931, 2.44931, 2.44931, 2.44931, 2.44931, 2.44931, 2.44931, 2.44931, 2.44931, 2.44931, 2.44931, 2.44931, 2.44931, 2.44931, 2.44931, 2.44931
10.4826, 6, 2.44974, 2.44973, 2.82843, 3.55026, 2.44973, 0, 2.44974, 2.44973, 2.44973, 2.44973, 2.44973, 2.44973, 2.44973, 2.44973, 2.44973, 2.44973, 2.44973, 2.44973, 2.44973, 2.44973, 2.44973, 2.44973, 2.44973, 2.44973, 2.44973, 2.44973
10.4905, 4, 2.44417, 2.44416, 2.44949, 1.55583, 2.44416, 0, 2.44417, 2.44416, 2.44416, 2.44416, 2.44416, 2.44416, 2.44416, 2.44416, 2.44416, 2.44416, 2.44416, 2.44416, 2.44416, 2.44416, 2.44416, 2.44416, 2.44416, 2.44416, 2.44416, 2.44416
10.4984, 8, 2.43328, 2.43327, 3.16228, 5.56672, 2.43327, 0, 2.43328, 2.43327, 2.43327, 2.43327, 2.43327, 2.43327, 2.43327, 2.43327, 2.43327, 2.43327, 2.43327, 2.43327, 2.43327, 2.43327, 2.43327, 2.43328, 2.43327, 2.43327, 2.43327, 2.43327
10.5062, 6, 2.41977, 2.41976, 2.82843, 3.58023, 2.41976, 0, 2.41977, 2.41976, 2.41976, 2.41976, 2.41976, 2.41976, 2.41976, 2.41976, 2.41976, 2.41976, 2.41976, 2.41976, 2.41976, 2.41976, 2.41976, 2.41976, 2.41976, 2.41976, 2.41976, 2.41976
10.5141, 2, 2.40629, 2.40628, 2, -0.406291, 2.40628, 0, 2.40629, 2.40628, 2.40628, 2.40628, 2.40628, 2.40628, 2.40628, 2.40628, 2.40628, 2.40628, 2.40628, 2.40628, 2.40628, 2.40628, 2.40628, 2.40628, 2.40628, 2.40628, 2.40628, 2.40628
10.522, 2, 2.40913, 2.40912, 2, -0.409128, 2.40912, 0, 2.40913, 2.40912, 2.40912, 2.40912, 2.40912, 2.40912, 2.40912, 2.40912, 2.40912, 2.40912, 2.40912, 2.40912, 2.40912, 2.40912, 2.40912, 2.40912, 2.40912, 2.40912, 2.40912, 2.40912
10.5299, 4, 2.40443, 2.40443, 2.44949, 1.59557, 2.40443, 0, 2.40443, 2.40443, 2.40443, 2.40443, 2.40443, 2.40443, 2.40443, 2.40443, 2.40443, 2.40443, 2.40443, 2.40443, 2.40443, 2.40443, 2.40443, 2.40443, 2.40443, 2.40443, 2.40443, 2.40443
10.5378, 6, 2.39303, 2.39302, 2.82843, 3.60697, 2.39302, 0, 2.39303, 2.39302, 2.39302, 2.39302, 2.39302, 2.39302, 2.39302, 2.39302, 2.39302, 2.39302, 2.39302, 2.39302, 2.39302, 2.39302, 2.39302, 2.39303, 2.39302, 2.39302, 2.39302, 2.39302
10.5456, 2, 2.37831, 2.37831, 2, -0.378314, 2.37831, 0, 2.37831, 2.37831, 2.37831, 2.37831, 2.37831, 2.37831, 2.37831, 2.37831, 2.37831, 2.37831, 2.37831, 2.37831, 2.37831, 2.37831, 2.37831, 2.37831, 2.37831, 2.37831, 2.37831, 2.37831
10.5535, 2, 2.36364, 2.36364, 2, -0.363643, 2.36364, 0, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364
10.5614, 0, 2.37946, 2.37946, 1.41421, -2.37946, 2.37946, 0, 2.37946, 2.37946, 2.37946, 2.37946, 2.37946, 2.37946, 2.37946, 2.37946, 2.37946, 2.37946, 2.37946, 2.37946, 2.37946, 2.37946, 2.37946, 2.37946, 2.37946, 2.37946, 2.37946, 2.37946
10.5693, 2, 2.38725, 2.38724, 2, -0.387249, 2.38724, 0, 2.38725, 2.38724, 2.38724, 2.38724, 2.38724, 2.38724, 2.38724, 2.38724, 2.38724, 2.38724, 2.38724, 2.38724, 2.38724, 2.38724, 2.38724, 2.38724, 2.38724, 2.38724, 2.38724, 2.38724
10.5772, 2, 2.38766, 2.38765, 2, -0.387662, 2.38765, 0, 2.38766, 2.38765, 2.38765, 2.38765, 2.38765, 2.38765, 2.38765, 2.38765, 2.38765, 2.38765, 2.38765, 2.38765, 2.38765, 2.38765, 2.38765, 2.38766, 2.38765, 2.38765, 2.38765, 2.38765
10.585, 2, 2.38439, 2.38438, 2, -0.384387, 2.38438, 0, 2.38439, 2.38438, 2.38438, 2.38438, 2.38438, 2.38438, 2.38438, 2.38438, 2.38438, 2.38438, 2.38438, 2.38438, 2.38438, 2.38438, 2.38438, 2.38438, 2.38438, 2.38438, 2.38438, 2.38438
10.5929, 2, 2.38111, 2.38111, 2, -0.381114, 2.38111, 0, 2.38111, 2.38111, 2.38111, 2.38111, 2.38111, 2.38111, 2.38111, 2.38111, 2.38111, 2.38111, 2.38111, 2.38111, 2.38111, 2.38111, 2.38111, 2.38111, 2.38111, 2.38111, 2.38111, 2.38111
10.6008, 8, 2.39346, 2.39345, 3.16228, 5.60654, 2.39345, 0, 2.39346, 2.39345, 2.39345, 2.39345, 2.39345, 2.39345, 2.39345, 2.39345, 2.39345, 2.39345, 2.39345, 2.39345, 2.39345, 2.39345, 2.39345, 2.39346, 2.39345, 2.39345, 2.39345, 2.39345
10.6087, 2, 2.39992, 2.39992, 2, -0.399925, 2.39992, 0, 2.39992, 2.39992, 2.39992, 2.39992, 2.39992, 2.39992, 2.39992, 2.39992, 2.39992, 2.39992, 2.39992, 2.39992, 2.39992, 2.39992, 2.39992, 2.39992, 2.39992, 2.39992, 2.39992, 2.39992
10.6166, 6, 2.40122, 2.40122, 2.82843, 3.59878, 2.40122, 0, 2.40122, 2.40122, 2.40122, 2.40122, 2.40122, 2.40122, 2.40122, 2.40122, 2.40122, 2.40122, 2.40122, 2.40122, 2.40122, 2.40122, 2.40122, 2.40122, 2.40122, 2.40122, 2.40122, 2.40122
10.6245, 2, 2.39994, 2.39993, 2, -0.399935, 2.39993, 0, 2.39993, 2.39993, 2.39993, 2.39993, 2.39993, 2.39993, 2.39993, 2.39993, 2.39993, 2.39993, 2.39993, 2.39993, 2.39993, 2.39993, 2.39993, 2.39993, 2.39993, 2.39993, 2.39993, 2.39993
10.6323, 6, 2.39865, 2.39864, 2.82843, 3.60135, 2.39864, 0, 2.39865, 2.39864, 2.39864, 2.39864, 2.39864, 2.39864, 2.39864, 2.39864, 2.39864, 2.39864, 2.39864, 2.39864, 2.39864, 2.39864, 2.39864, 2.39864, 2.39864, 2.39864, 2.39864, 2.39864
