   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_290.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.422, 0, 1.97522, 1.8522, 1.41421, -1.97522, 0, 1.85221, 1.8522, 1.8522, 1.8522, 1.8522, 1.8522, 1.8522, 1.8522, 1.8522, 1.8522, 1.8522, 1.8522, 1.8522, 1.8522, 1.8522, 1.8522, 1.8522, 1.97522, 1.8522
12.4299, 0, 1.95523, 1.84448, 1.41421, -1.95523, 0, 1.84448, 1.84448, 1.84448, 1.84448, 1.84448, 1.84448, 1.84448, 1.84448, 1.84448, 1.84448, 1.84448, 1.84448, 1.84448, 1.84448, 1.84448, 1.84448, 1.84448, 1.95522, 1.84448
12.4377, 2, 1.93533, 1.83596, 2, 0.0646658, 0, 1.83597, 1.83596, 1.83596, 1.83596, 1.83596, 1.83596, 1.83596, 1.83596, 1.83596, 1.83596, 1.83596, 1.83596, 1.83596, 1.83596, 1.83596, 1.83596, 1.83596, 1.93533, 1.83596
12.4456, 0, 1.91612, 1.82706, 1.41421, -1.91612, 0, 1.82707, 1.82706, 1.82706, 1.82706, 1.82706, 1.82706, 1.82706, 1.82706, 1.82706, 1.82706, 1.82706, 1.82706, 1.82706, 1.82706, 1.82706, 1.82706, 1.82706, 1.91611, 1.82706
12.4535, 2, 1.89814, 1.81818, 2, 0.10186, 0, 1.81819, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.89813, 1.81818
12.4614, 4, 1.88972, 1.81747, 2.44949, 2.11028, 0, 1.81748, 1.81747, 1.81747, 1.81747, 1.81747, 1.81747, 1.81747, 1.81747, 1.81747, 1.81747, 1.81747, 1.81747, 1.81747, 1.81747, 1.81748, 1.81747, 1.81747, 1.88971, 1.81747
12.4693, 6, 1.88279, 1.81669, 2.82843, 4.11721, 0, 1.8167, 1.81669, 1.81669, 1.81669, 1.81669, 1.81669, 1.81669, 1.81669, 1.81669, 1.81669, 1.81669, 1.81669, 1.81669, 1.81669, 1.8167, 1.81669, 1.81669, 1.88278, 1.81669
12.4772, 4, 1.87761, 1.81592, 2.44949, 2.12239, 0, 1.81592, 1.81592, 1.81592, 1.81592, 1.81592, 1.81592, 1.81592, 1.81592, 1.81592, 1.81592, 1.81592, 1.81592, 1.81592, 1.81592, 1.81592, 1.81592, 1.81592, 1.8776, 1.81592
12.485, 0, 1.8748, 1.81551, 1.41421, -1.8748, 0, 1.81552, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.87479, 1.81551
12.4929, 0, 1.87373, 1.81458, 1.41421, -1.87373, 0, 1.81459, 1.81458, 1.81458, 1.81458, 1.81458, 1.81458, 1.81458, 1.81458, 1.81458, 1.81458, 1.81458, 1.81458, 1.81458, 1.81458, 1.81458, 1.81458, 1.81458, 1.87372, 1.81458
12.5008, 2, 1.87526, 1.81365, 2, 0.124736, 0, 1.81366, 1.81365, 1.81365, 1.81365, 1.81365, 1.81365, 1.81365, 1.81365, 1.81365, 1.81365, 1.81365, 1.81365, 1.81365, 1.81365, 1.81365, 1.81365, 1.81365, 1.87526, 1.81365
12.5087, 2, 1.88259, 1.81551, 2, 0.117405, 0, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.81551, 1.88259, 1.81551
12.5166, 4, 1.89199, 1.81593, 2.44949, 2.10801, 0, 1.81593, 1.81593, 1.81593, 1.81593, 1.81593, 1.81593, 1.81593, 1.81593, 1.81593, 1.81593, 1.81593, 1.81593, 1.81593, 1.81593, 1.81593, 1.81593, 1.81593, 1.89198, 1.81593
12.5244, 4, 1.90347, 1.81433, 2.44949, 2.09653, 0, 1.81434, 1.81433, 1.81433, 1.81433, 1.81433, 1.81433, 1.81433, 1.81433, 1.81433, 1.81433, 1.81433, 1.81433, 1.81433, 1.81433, 1.81433, 1.81433, 1.81433, 1.90346, 1.81433
12.5323, 4, 1.91873, 1.81173, 2.44949, 2.08127, 0, 1.81174, 1.81173, 1.81173, 1.81173, 1.81173, 1.81173, 1.81173, 1.81173, 1.81173, 1.81173, 1.81173, 1.81173, 1.81173, 1.81173, 1.81173, 1.81173, 1.81173, 1.91872, 1.81173
12.5402, 4, 1.93959, 1.80913, 2.44949, 2.06041, 0, 1.80913, 1.80913, 1.80913, 1.80913, 1.80913, 1.80913, 1.80913, 1.80913, 1.80913, 1.80913, 1.80913, 1.80913, 1.80913, 1.80913, 1.80913, 1.80913, 1.80913, 1.93958, 1.80913
12.5481, 10, 1.97278, 1.81233, 3.4641, 8.02722, 0, 1.81233, 1.81233, 1.81233, 1.81233, 1.81233, 1.81233, 1.81233, 1.81233, 1.81233, 1.81233, 1.81233, 1.81233, 1.81233, 1.81233, 1.81233, 1.81233, 1.81233, 1.97278, 1.81233
12.556, 4, 2.01084, 1.81279, 2.44949, 1.98916, 0, 1.81279, 1.81279, 1.81279, 1.81279, 1.81279, 1.81279, 1.81279, 1.81279, 1.81279, 1.81279, 1.81279, 1.81279, 1.81279, 1.81279, 1.81279, 1.81279, 1.81279, 2.01084, 1.81279
12.5638, 4, 2.05502, 1.81058, 2.44949, 1.94498, 0, 1.81058, 1.81058, 1.81058, 1.81058, 1.81058, 1.81058, 1.81058, 1.81058, 1.81058, 1.81058, 1.81058, 1.81058, 1.81058, 1.81058, 1.81058, 1.81058, 1.81058, 2.05501, 1.81058
12.5717, 0, 2.10793, 1.80703, 1.41421, -2.10793, 0, 1.80704, 1.80703, 1.80703, 1.80703, 1.80703, 1.80703, 1.80703, 1.80703, 1.80703, 1.80703, 1.80703, 1.80703, 1.80703, 1.80703, 1.80704, 1.80703, 1.80703, 2.10793, 1.80703
12.5796, 6, 2.17231, 1.8035, 2.82843, 3.82769, 0, 1.8035, 1.8035, 1.8035, 1.8035, 1.8035, 1.8035, 1.8035, 1.8035, 1.8035, 1.8035, 1.8035, 1.8035, 1.8035, 1.8035, 1.8035, 1.8035, 1.8035, 2.1723, 1.8035
12.5875, 4, 2.25708, 1.8074, 2.44949, 1.74292, 0, 1.8074, 1.8074, 1.8074, 1.8074, 1.8074, 1.8074, 1.8074, 1.8074, 1.8074, 1.8074, 1.8074, 1.8074, 1.8074, 1.8074, 1.8074, 1.8074, 1.8074, 2.25707, 1.8074
12.5954, 4, 2.35305, 1.80806, 2.44949, 1.64695, 0, 1.80807, 1.80806, 1.80806, 1.80806, 1.80806, 1.80806, 1.80806, 1.80806, 1.80806, 1.80806, 1.80806, 1.80806, 1.80806, 1.80806, 1.80807, 1.80806, 1.80806, 2.35304, 1.80806
12.6033, 2, 2.46189, 1.80568, 2, -0.461894, 0, 1.80569, 1.80568, 1.80568, 1.80568, 1.80568, 1.80568, 1.80568, 1.80568, 1.80568, 1.80568, 1.80568, 1.80568, 1.80568, 1.80568, 1.80568, 1.80568, 1.80568, 2.46189, 1.80568
12.6111, 4, 2.58664, 1.80177, 2.44949, 1.41336, 0, 1.80178, 1.80177, 1.80177, 1.80177, 1.80177, 1.80177, 1.80177, 1.80177, 1.80177, 1.80177, 1.80177, 1.80177, 1.80177, 1.80177, 1.80178, 1.80177, 1.80177, 2.58663, 1.80177
12.619, 2, 2.73016, 1.79787, 2, -0.73016, 0, 1.79788, 1.79787, 1.79787, 1.79787, 1.79787, 1.79787, 1.79787, 1.79787, 1.79787, 1.79787, 1.79787, 1.79787, 1.79787, 1.79787, 1.79787, 1.79787, 1.79787, 2.73015, 1.79787
12.6269, 2, 2.90164, 1.80198, 2, -0.901642, 0, 1.80198, 1.80198, 1.80198, 1.80198, 1.80198, 1.80198, 1.80198, 1.80198, 1.80198, 1.80198, 1.80198, 1.80198, 1.80198, 1.80198, 1.80198, 1.80198, 1.80198, 2.90163, 1.80198
12.6348, 6, 3.09039, 1.80247, 2.82843, 2.90961, 0, 1.80247, 1.80247, 1.80247, 1.80247, 1.80247, 1.80247, 1.80247, 1.80247, 1.80247, 1.80247, 1.80247, 1.80247, 1.80247, 1.80247, 1.80247, 1.80247, 1.80247, 3.09038, 1.80247
12.6427, 6, 3.29742, 1.79964, 2.82843, 2.70258, 0, 1.79964, 1.79964, 1.79964, 1.79964, 1.79964, 1.79964, 1.79964, 1.79964, 1.79964, 1.79964, 1.79964, 1.79964, 1.79964, 1.79964, 1.79964, 1.79964, 1.79964, 3.29742, 1.79964
12.6505, 4, 3.52459, 1.79516, 2.44949, 0.47541, 0, 1.79516, 1.79516, 1.79516, 1.79516, 1.79516, 1.79516, 1.79516, 1.79516, 1.79516, 1.79516, 1.79516, 1.79516, 1.79516, 1.79516, 1.79516, 1.79516, 1.79516, 3.52458, 1.79516
12.6584, 2, 3.77338, 1.79068, 2, -1.77338, 0, 1.79069, 1.79068, 1.79068, 1.79068, 1.79068, 1.79068, 1.79068, 1.79068, 1.79068, 1.79068, 1.79068, 1.79068, 1.79068, 1.79068, 1.79068, 1.79068, 1.79068, 3.77338, 1.79068
12.6663, 4, 4.05204, 1.79519, 2.44949, -0.052042, 0, 1.79519, 1.79519, 1.79519, 1.79519, 1.79519, 1.79519, 1.79519, 1.79519, 1.79519, 1.79519, 1.79519, 1.79519, 1.79519, 1.79519, 1.79519, 1.79519, 1.79519, 4.05203, 1.79519
12.6742, 10, 4.34649, 1.79581, 3.4641, 5.65351, 0, 1.79581, 1.79581, 1.79581, 1.79581, 1.79581, 1.79581, 1.79581, 1.79581, 1.79581, 1.79581, 1.79581, 1.79581, 1.79581, 1.79581, 1.79581, 1.79581, 1.79581, 4.34648, 1.79581
12.6821, 4, 4.65515, 1.79288, 2.44949, -0.655153, 0, 1.79289, 1.79288, 1.79288, 1.79288, 1.79288, 1.79288, 1.79288, 1.79288, 1.79288, 1.79288, 1.79288, 1.79288, 1.79288, 1.79288, 1.79288, 1.79288, 1.79288, 4.65514, 1.79288
12.69, 6, 4.97731, 1.78819, 2.82843, 1.02269, 0, 1.78819, 1.78819, 1.78819, 1.78819, 1.78819, 1.78819, 1.78819, 1.78819, 1.78819, 1.78819, 1.78819, 1.78819, 1.78819, 1.78819, 1.78819, 1.78819, 1.78819, 4.9773, 1.78819
12.6978, 10, 5.31159, 1.7835, 3.4641, 4.68841, 0, 1.78351, 1.7835, 1.7835, 1.7835, 1.7835, 1.7835, 1.7835, 1.7835, 1.7835, 1.7835, 1.7835, 1.7835, 1.7835, 1.7835, 1.7835, 1.7835, 1.7835, 5.31158, 1.7835
12.7057, 8, 5.66311, 1.78768, 3.16228, 2.33689, 0, 1.78768, 1.78768, 1.78768, 1.78768, 1.78768, 1.78768, 1.78768, 1.78768, 1.78768, 1.78768, 1.78768, 1.78768, 1.78768, 1.78768, 1.78768, 1.78768, 1.78768, 5.6631, 1.78768
12.7136, 6, 6.01478, 1.78792, 2.82843, -0.0147824, 0, 1.78793, 1.78792, 1.78792, 1.78792, 1.78792, 1.78792, 1.78792, 1.78792, 1.78792, 1.78792, 1.78792, 1.78792, 1.78792, 1.78792, 1.78792, 1.78792, 1.78792, 6.01477, 1.78792
12.7215, 8, 6.36214, 1.78459, 3.16228, 1.63786, 0, 1.7846, 1.78459, 1.78459, 1.78459, 1.78459, 1.78459, 1.78459, 1.78459, 1.78459, 1.78459, 1.78459, 1.78459, 1.78459, 1.78459, 1.78459, 1.78459, 1.78459, 6.36213, 1.78459
12.7294, 10, 6.7019, 1.77948, 3.4641, 3.2981, 0, 1.77949, 1.77948, 1.77948, 1.77948, 1.77948, 1.77948, 1.77948, 1.77948, 1.77948, 1.77948, 1.77948, 1.77948, 1.77948, 1.77948, 1.77948, 1.77948, 1.77948, 6.70189, 1.77948
12.7372, 8, 7.03036, 1.77438, 3.16228, 0.969643, 0, 1.77439, 1.77438, 1.77438, 1.77438, 1.77438, 1.77438, 1.77438, 1.77438, 1.77438, 1.77438, 1.77438, 1.77438, 1.77438, 1.77438, 1.77438, 1.77438, 1.77438, 7.03035, 1.77438
12.7451, 14, 7.35127, 1.7786, 4, 6.64873, 0, 1.77861, 1.7786, 1.7786, 1.7786, 1.7786, 1.7786, 1.7786, 1.7786, 1.7786, 1.7786, 1.7786, 1.7786, 1.7786, 1.7786, 1.7786, 1.7786, 1.7786, 7.35126, 1.7786
12.753, 14, 7.64581, 1.77885, 4, 6.35419, 0, 1.77885, 1.77885, 1.77885, 1.77885, 1.77885, 1.77885, 1.77885, 1.77885, 1.77885, 1.77885, 1.77885, 1.77885, 1.77885, 1.77885, 1.77885, 1.77885, 1.77885, 7.6458, 1.77885
12.7609, 12, 7.909, 1.77551, 3.74166, 4.091, 0, 1.77552, 1.77551, 1.77551, 1.77551, 1.77551, 1.77551, 1.77551, 1.77551, 1.77551, 1.77551, 1.77551, 1.77551, 1.77551, 1.77551, 1.77552, 1.77551, 1.77551, 7.90899, 1.77551
12.7688, 8, 8.13763, 1.77039, 3.16228, -0.137628, 0, 1.7704, 1.77039, 1.77039, 1.77039, 1.77039, 1.77039, 1.77039, 1.77039, 1.77039, 1.77039, 1.77039, 1.77039, 1.77039, 1.77039, 1.7704, 1.77039, 1.77039, 8.13762, 1.77039
12.7767, 10, 8.32898, 1.76528, 3.4641, 1.67102, 0, 1.76529, 1.76528, 1.76528, 1.76528, 1.76528, 1.76528, 1.76528, 1.76528, 1.76528, 1.76528, 1.76528, 1.76528, 1.76528, 1.76528, 1.76529, 1.76528, 1.76528, 8.32897, 1.76528
12.7845, 14, 8.48805, 1.76905, 4, 5.51195, 0, 1.76905, 1.76905, 1.76905, 1.76905, 1.76905, 1.76905, 1.76905, 1.76905, 1.76905, 1.76905, 1.76905, 1.76905, 1.76905, 1.76905, 1.76905, 1.76905, 1.76905, 8.48804, 1.76905
12.7924, 4, 8.59893, 1.76883, 2.44949, -4.59893, 0, 1.76884, 1.76883, 1.76883, 1.76883, 1.76883, 1.76883, 1.76883, 1.76883, 1.76883, 1.76883, 1.76883, 1.76883, 1.76883, 1.76883, 1.76884, 1.76883, 1.76883, 8.59892, 1.76883
12.8003, 8, 8.65983, 1.76506, 3.16228, -0.659828, 0, 1.76506, 1.76506, 1.76506, 1.76506, 1.76506, 1.76506, 1.76506, 1.76506, 1.76506, 1.76506, 1.76506, 1.76506, 1.76506, 1.76506, 1.76506, 1.76506, 1.76506, 8.65982, 1.76506
12.8082, 14, 8.67125, 1.7595, 4, 5.32875, 0, 1.75951, 1.7595, 1.7595, 1.7595, 1.7595, 1.7595, 1.7595, 1.7595, 1.7595, 1.7595, 1.7595, 1.7595, 1.7595, 1.7595, 1.75951, 1.7595, 1.7595, 8.67124, 1.7595
12.8161, 16, 8.63474, 1.75396, 4.24264, 7.36526, 0, 1.75397, 1.75396, 1.75396, 1.75396, 1.75396, 1.75396, 1.75396, 1.75396, 1.75396, 1.75396, 1.75396, 1.75396, 1.75396, 1.75396, 1.75396, 1.75396, 1.75396, 8.63473, 1.75396
12.8239, 0, 8.56039, 1.75779, 1.41421, -8.56039, 0, 1.7578, 1.75779, 1.75779, 1.75779, 1.75779, 1.75779, 1.75779, 1.75779, 1.75779, 1.75779, 1.75779, 1.75779, 1.75779, 1.75779, 1.75779, 1.75779, 1.75779, 8.56038, 1.75779
12.8318, 12, 8.43651, 1.7576, 3.74166, 3.56349, 0, 1.7576, 1.7576, 1.7576, 1.7576, 1.7576, 1.7576, 1.7576, 1.7576, 1.7576, 1.7576, 1.7576, 1.7576, 1.7576, 1.7576, 1.7576, 1.7576, 1.7576, 8.4365, 1.7576
12.8397, 20, 8.26618, 1.75381, 4.69042, 11.7338, 0, 1.75382, 1.75381, 1.75381, 1.75381, 1.75381, 1.75381, 1.75381, 1.75381, 1.75381, 1.75381, 1.75381, 1.75381, 1.75381, 1.75381, 1.75381, 1.75381, 1.75381, 8.26616, 1.75381
12.8476, 18, 8.05458, 1.74824, 4.47214, 9.94542, 0, 1.74825, 1.74824, 1.74824, 1.74824, 1.74824, 1.74824, 1.74824, 1.74824, 1.74824, 1.74824, 1.74824, 1.74824, 1.74824, 1.74824, 1.74824, 1.74824, 1.74824, 8.05456, 1.74824
12.8555, 10, 7.80763, 1.74267, 3.4641, 2.19237, 0, 1.74269, 1.74267, 1.74267, 1.74267, 1.74267, 1.74267, 1.74267, 1.74267, 1.74267, 1.74267, 1.74267, 1.74267, 1.74267, 1.74267, 1.74267, 1.74267, 1.74267, 7.80762, 1.74267
12.8634, 6, 7.53901, 1.74602, 2.82843, -1.53901, 0, 1.74604, 1.74602, 1.74602, 1.74602, 1.74602, 1.74602, 1.74602, 1.74602, 1.74602, 1.74602, 1.74602, 1.74602, 1.74602, 1.74602, 1.74603, 1.74602, 1.74602, 7.53899, 1.74602
12.8712, 12, 7.24086, 1.74534, 3.74166, 4.75914, 0, 1.74536, 1.74534, 1.74534, 1.74534, 1.74534, 1.74534, 1.74534, 1.74534, 1.74534, 1.74534, 1.74534, 1.74534, 1.74534, 1.74534, 1.74534, 1.74534, 1.74534, 7.24084, 1.74534
12.8791, 14, 6.91894, 1.74107, 4, 7.08106, 0, 1.74109, 1.74107, 1.74107, 1.74107, 1.74107, 1.74107, 1.74107, 1.74107, 1.74107, 1.74107, 1.74107, 1.74107, 1.74107, 1.74107, 1.74107, 1.74107, 1.74107, 6.91891, 1.74107
12.887, 6, 6.58055, 1.73501, 2.82843, -0.58055, 0, 1.73505, 1.73501, 1.73501, 1.73501, 1.73501, 1.73501, 1.73501, 1.73501, 1.73501, 1.73501, 1.73501, 1.73501, 1.73501, 1.73501, 1.73501, 1.73501, 1.73501, 6.58051, 1.73501
12.8949, 12, 6.23288, 1.72897, 3.74166, 5.76712, 0, 1.72902, 1.72897, 1.72897, 1.72897, 1.72897, 1.72897, 1.72897, 1.72897, 1.72897, 1.72897, 1.72897, 1.72897, 1.72897, 1.72897, 1.72897, 1.72897, 1.72897, 6.23283, 1.72897
12.9028, 12, 5.89066, 1.73242, 3.74166, 6.10934, 0, 1.73249, 1.73242, 1.73242, 1.73242, 1.73242, 1.73242, 1.73242, 1.73242, 1.73242, 1.73242, 1.73242, 1.73242, 1.73242, 1.73242, 1.73242, 1.73242, 1.73242, 5.89059, 1.73242
12.9106, 6, 5.54506, 1.73176, 2.82843, 0.454944, 0, 1.73185, 1.73176, 1.73176, 1.73176, 1.73176, 1.73176, 1.73176, 1.73176, 1.73176, 1.73176, 1.73176, 1.73176, 1.73176, 1.73176, 1.73176, 1.73176, 1.73176, 5.54496, 1.73176
12.9185, 14, 5.20115, 1.72748, 4, 8.79885, 0, 1.72761, 1.72748, 1.72748, 1.72748, 1.72748, 1.72748, 1.72748, 1.72748, 1.72748, 1.72748, 1.72748, 1.72748, 1.72748, 1.72748, 1.72748, 1.72748, 1.72748, 5.20101, 1.72748
12.9264, 10, 4.86468, 1.72139, 3.4641, 5.13532, 0, 1.72157, 1.72139, 1.72139, 1.72139, 1.72139, 1.72139, 1.72139, 1.72139, 1.72139, 1.72139, 1.72139, 1.72139, 1.72139, 1.72139, 1.7214, 1.72139, 1.72139, 4.8645, 1.72139
12.9343, 2, 4.5409, 1.71532, 2, -2.5409, 0, 1.71557, 1.71532, 1.71532, 1.71532, 1.71532, 1.71532, 1.71532, 1.71532, 1.71532, 1.71532, 1.71532, 1.71532, 1.71532, 1.71532, 1.71532, 1.71532, 1.71532, 4.54065, 1.71532
12.9422, 10, 4.24156, 1.71828, 3.4641, 5.75844, 0, 1.71862, 1.71828, 1.71828, 1.71828, 1.71828, 1.71828, 1.71828, 1.71828, 1.71828, 1.71828, 1.71828, 1.71828, 1.71828, 1.71828, 1.71829, 1.71828, 1.71828, 4.24123, 1.71828
12.9501, 0, 3.95576, 1.71712, 1.41421, -3.95576, 0, 1.71757, 1.71712, 1.71712, 1.71712, 1.71712, 1.71712, 1.71712, 1.71712, 1.71712, 1.71712, 1.71712, 1.71712, 1.71712, 1.71712, 1.71712, 1.71712, 1.71712, 3.95531, 1.71712
12.9579, 6, 3.68564, 1.71233, 2.82843, 2.31436, 0, 1.71293, 1.71233, 1.71233, 1.71233, 1.71233, 1.71233, 1.71233, 1.71233, 1.71233, 1.71233, 1.71233, 1.71233, 1.71233, 1.71233, 1.71233, 1.71233, 1.71233, 3.68504, 1.71233
12.9658, 8, 3.43398, 1.70574, 3.16228, 4.56602, 0, 1.70653, 1.70574, 1.70574, 1.70574, 1.70574, 1.70574, 1.70574, 1.70574, 1.70574, 1.70574, 1.70574, 1.70574, 1.70574, 1.70574, 1.70574, 1.70574, 1.70574, 3.43319, 1.70574
12.9737, 6, 3.20324, 1.69916, 2.82843, 2.79676, 0, 1.7002, 1.69916, 1.69916, 1.69916, 1.69916, 1.69916, 1.69916, 1.69916, 1.69916, 1.69916, 1.69916, 1.69916, 1.69916, 1.69916, 1.69916, 1.69916, 1.69916, 3.20219, 1.69916
12.9816, 4, 3.00309, 1.70224, 2.44949, 0.996914, 0, 1.70361, 1.70224, 1.70224, 1.70224, 1.70224, 1.70224, 1.70224, 1.70224, 1.70224, 1.70224, 1.70224, 1.70224, 1.70224, 1.70224, 1.70225, 1.70224, 1.70224, 3.00171, 1.70224
12.9895, 10, 2.81935, 1.70112, 3.4641, 7.18065, 0, 1.70291, 1.70112, 1.70112, 1.70112, 1.70112, 1.70112, 1.70112, 1.70112, 1.70112, 1.70112, 1.70112, 1.70112, 1.70112, 1.70112, 1.70112, 1.70112, 1.70112, 2.81756, 1.70112
12.9973, 6, 2.65186, 1.69632, 2.82843, 3.34814, 0, 1.69863, 1.69632, 1.69632, 1.69632, 1.69632, 1.69632, 1.69632, 1.69632, 1.69632, 1.69632, 1.69632, 1.69632, 1.69632, 1.69632, 1.69632, 1.69632, 1.69632, 2.64954, 1.69632
13.0052, 2, 2.50154, 1.68969, 2, -0.501537, 0, 1.69266, 1.68969, 1.68969, 1.68969, 1.68969, 1.68969, 1.68969, 1.68969, 1.68969, 1.68969, 1.68969, 1.68969, 1.68969, 1.68969, 1.68969, 1.68969, 1.68969, 2.49856, 1.68969
13.0131, 4, 2.3691, 1.68307, 2.44949, 1.6309, 0, 1.68687, 1.68307, 1.68307, 1.68307, 1.68307, 1.68307, 1.68307, 1.68307, 1.68307, 1.68307, 1.68307, 1.68307, 1.68307, 1.68307, 1.68308, 1.68307, 1.68307, 2.3653, 1.68307
13.021, 4, 2.26195, 1.68515, 2.44949, 1.73805, 0, 1.68996, 1.68515, 1.68515, 1.68515, 1.68515, 1.68515, 1.68515, 1.68515, 1.68515, 1.68515, 1.68515, 1.68515, 1.68515, 1.68515, 1.68515, 1.68515, 1.68515, 2.25714, 1.68515
13.0289, 6, 2.16619, 1.68336, 2.82843, 3.83381, 0, 1.68942, 1.68336, 1.68336, 1.68336, 1.68336, 1.68336, 1.68336, 1.68336, 1.68336, 1.68336, 1.68336, 1.68336, 1.68336, 1.68336, 1.68337, 1.68336, 1.68336, 2.16013, 1.68336
13.0368, 0, 2.08088, 1.67818, 1.41421, -2.08088, 0, 1.68576, 1.67818, 1.67818, 1.67818, 1.67818, 1.67818, 1.67818, 1.67818, 1.67818, 1.67818, 1.67818, 1.67818, 1.67818, 1.67818, 1.67819, 1.67818, 1.67818, 2.0733, 1.67818
13.0446, 4, 2.00635, 1.67131, 2.44949, 1.99365, 0, 1.68071, 1.67131, 1.67131, 1.67131, 1.67131, 1.67131, 1.67131, 1.67131, 1.67131, 1.67131, 1.67131, 1.67131, 1.67131, 1.67131, 1.67131, 1.67131, 1.67131, 1.99695, 1.67131
13.0525, 2, 1.94299, 1.66445, 2, 0.0570108, 0, 1.67605, 1.66445, 1.66445, 1.66445, 1.66445, 1.66445, 1.66445, 1.66445, 1.66445, 1.66445, 1.66445, 1.66445, 1.66445, 1.66445, 1.66446, 1.66445, 1.66445, 1.93139, 1.66445
13.0604, 2, 1.8975, 1.6656, 2, 0.102498, 0, 1.6798, 1.6656, 1.6656, 1.6656, 1.6656, 1.6656, 1.6656, 1.6656, 1.6656, 1.6656, 1.6656, 1.6656, 1.6656, 1.6656, 1.66561, 1.6656, 1.6656, 1.88331, 1.6656
13.0683, 8, 1.85753, 1.66356, 3.16228, 6.14247, 0, 1.68082, 1.66356, 1.66356, 1.66356, 1.66356, 1.66356, 1.66356, 1.66356, 1.66356, 1.66356, 1.66356, 1.66356, 1.66356, 1.66356, 1.66357, 1.66356, 1.66356, 1.84027, 1.66356
13.0762, 16, 1.82231, 1.65864, 4.24264, 14.1777, 0, 1.67948, 1.65864, 1.65864, 1.65864, 1.65864, 1.65864, 1.65864, 1.65864, 1.65864, 1.65864, 1.65864, 1.65864, 1.65864, 1.65864, 1.65864, 1.65864, 1.65864, 1.80146, 1.65864
13.084, 4, 1.79232, 1.65228, 2.44949, 2.20768, 0, 1.67727, 1.65228, 1.65228, 1.65228, 1.65228, 1.65228, 1.65228, 1.65228, 1.65228, 1.65228, 1.65228, 1.65228, 1.65228, 1.65228, 1.65229, 1.65228, 1.65228, 1.76733, 1.65228
13.0919, 4, 1.76817, 1.64594, 2.44949, 2.23183, 0, 1.6757, 1.64594, 1.64594, 1.64594, 1.64594, 1.64594, 1.64594, 1.64594, 1.64594, 1.64594, 1.64594, 1.64594, 1.64594, 1.64594, 1.64594, 1.64594, 1.64594, 1.73841, 1.64594
13.0998, 4, 1.7546, 1.6451, 2.44949, 2.2454, 0, 1.68029, 1.6451, 1.6451, 1.6451, 1.6451, 1.6451, 1.6451, 1.6451, 1.6451, 1.6451, 1.6451, 1.6451, 1.6451, 1.6451, 1.6451, 1.6451, 1.6451, 1.71941, 1.6451
13.1077, 2, 1.7433, 1.64207, 2, 0.256704, 0, 1.6834, 1.64207, 1.64207, 1.64207, 1.64207, 1.64207, 1.64207, 1.64207, 1.64207, 1.64207, 1.64207, 1.64207, 1.64207, 1.64207, 1.64207, 1.64207, 1.64207, 1.70196, 1.64207
13.1156, 0, 1.73389, 1.63702, 1.41421, -1.73389, 0, 1.68523, 1.63702, 1.63702, 1.63702, 1.63702, 1.63702, 1.63702, 1.63702, 1.63702, 1.63702, 1.63702, 1.63702, 1.63702, 1.63702, 1.63703, 1.63702, 1.63702, 1.68568, 1.63702
13.1235, 2, 1.72695, 1.63098, 2, 0.273048, 0, 1.68681, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.67112, 1.63098
13.1313, 0, 1.72314, 1.62495, 1.41421, -1.72314, 0, 1.68917, 1.62495, 1.62495, 1.62495, 1.62495, 1.62495, 1.62495, 1.62495, 1.62495, 1.62495, 1.62495, 1.62495, 1.62495, 1.62495, 1.62495, 1.62495, 1.62495, 1.65891, 1.62495
13.1392, 0, 1.72564, 1.6224, 1.41421, -1.72564, 0, 1.69577, 1.6224, 1.6224, 1.6224, 1.6224, 1.6224, 1.6224, 1.6224, 1.6224, 1.6224, 1.6224, 1.6224, 1.6224, 1.6224, 1.6224, 1.6224, 1.6224, 1.65226, 1.6224
13.1471, 2, 1.72964, 1.61876, 2, 0.27036, 0, 1.702, 1.61876, 1.61876, 1.61876, 1.61876, 1.61876, 1.61876, 1.61876, 1.61876, 1.61876, 1.61876, 1.61876, 1.61876, 1.61876, 1.61876, 1.61876, 1.61876, 1.64639, 1.61876
