   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_294.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.4849, 2, 2.87007, 2.87007, 2, -0.870068, 0, 2.87007, 2.87007, 2.87007, 2.87007, 2.87007, 2.87007, 2.87007, 2.87007, 2.87007, 2.87007, 2.87007, 2.87007, 2.87007, 2.87007, 2.87007, 2.87007, 2.87007, 2.87007
10.4928, 2, 2.86179, 2.86179, 2, -0.861792, 0, 2.86179, 2.86179, 2.86179, 2.86179, 2.86179, 2.86179, 2.86179, 2.86179, 2.86179, 2.86179, 2.86179, 2.86179, 2.86179, 2.86179, 2.86179, 2.86179, 2.86179, 2.86179
10.5006, 4, 2.85353, 2.85353, 2.44949, 1.14647, 0, 2.85353, 2.85353, 2.85353, 2.85353, 2.85353, 2.85353, 2.85353, 2.85353, 2.85353, 2.85353, 2.85353, 2.85353, 2.85353, 2.85353, 2.85353, 2.85353, 2.85353, 2.85353
10.5085, 6, 2.85179, 2.85179, 2.82843, 3.14821, 0, 2.85179, 2.85179, 2.85179, 2.85179, 2.85179, 2.85179, 2.85179, 2.85179, 2.85179, 2.85179, 2.85179, 2.85179, 2.85179, 2.85179, 2.85179, 2.85179, 2.85179, 2.85179
10.5164, 6, 2.84716, 2.84716, 2.82843, 3.15284, 0, 2.84716, 2.84716, 2.84716, 2.84716, 2.84716, 2.84716, 2.84716, 2.84716, 2.84716, 2.84716, 2.84716, 2.84716, 2.84716, 2.84716, 2.84716, 2.84716, 2.84716, 2.84716
10.5243, 8, 2.83998, 2.83997, 3.16228, 5.16002, 0, 2.83997, 2.83997, 2.83997, 2.83997, 2.83997, 2.83997, 2.83997, 2.83997, 2.83997, 2.83997, 2.83997, 2.83997, 2.83997, 2.83998, 2.83997, 2.83997, 2.83997, 2.83997
10.5322, 8, 2.83152, 2.83152, 3.16228, 5.16848, 0, 2.83152, 2.83152, 2.83152, 2.83152, 2.83152, 2.83152, 2.83152, 2.83152, 2.83152, 2.83152, 2.83152, 2.83152, 2.83152, 2.83152, 2.83152, 2.83152, 2.83152, 2.83152
10.5401, 2, 2.82309, 2.82308, 2, -0.823085, 0, 2.82308, 2.82308, 2.82308, 2.82308, 2.82308, 2.82308, 2.82308, 2.82308, 2.82308, 2.82308, 2.82308, 2.82308, 2.82308, 2.82309, 2.82308, 2.82308, 2.82308, 2.82308
10.5479, 10, 2.82095, 2.82095, 3.4641, 7.17905, 0, 2.82095, 2.82095, 2.82095, 2.82095, 2.82095, 2.82095, 2.82095, 2.82095, 2.82095, 2.82095, 2.82095, 2.82095, 2.82095, 2.82095, 2.82095, 2.82095, 2.82095, 2.82095
10.5558, 2, 2.81573, 2.81573, 2, -0.815727, 0, 2.81573, 2.81573, 2.81573, 2.81573, 2.81573, 2.81573, 2.81573, 2.81573, 2.81573, 2.81573, 2.81573, 2.81573, 2.81573, 2.81573, 2.81573, 2.81573, 2.81573, 2.81573
10.5637, 4, 2.80778, 2.80778, 2.44949, 1.19222, 0, 2.80778, 2.80778, 2.80778, 2.80778, 2.80778, 2.80778, 2.80778, 2.80778, 2.80778, 2.80778, 2.80778, 2.80778, 2.80778, 2.80778, 2.80778, 2.80778, 2.80778, 2.80778
10.5716, 10, 2.79849, 2.79848, 3.4641, 7.20152, 0, 2.79848, 2.79848, 2.79848, 2.79848, 2.79848, 2.79848, 2.79848, 2.79848, 2.79848, 2.79848, 2.79848, 2.79848, 2.79848, 2.79849, 2.79848, 2.79848, 2.79848, 2.79848
10.5795, 2, 2.7892, 2.7892, 2, -0.789205, 0, 2.7892, 2.7892, 2.7892, 2.7892, 2.7892, 2.7892, 2.7892, 2.7892, 2.7892, 2.7892, 2.7892, 2.7892, 2.7892, 2.7892, 2.7892, 2.7892, 2.7892, 2.7892
10.5874, 2, 2.78751, 2.78751, 2, -0.787514, 0, 2.78751, 2.78751, 2.78751, 2.78751, 2.78751, 2.78751, 2.78751, 2.78751, 2.78751, 2.78751, 2.78751, 2.78751, 2.78751, 2.78751, 2.78751, 2.78751, 2.78751, 2.78751
10.5952, 10, 2.78246, 2.78246, 3.4641, 7.21754, 0, 2.78246, 2.78246, 2.78246, 2.78246, 2.78246, 2.78246, 2.78246, 2.78246, 2.78246, 2.78246, 2.78246, 2.78246, 2.78246, 2.78246, 2.78246, 2.78246, 2.78246, 2.78246
10.6031, 12, 2.77446, 2.77446, 3.74166, 9.22554, 0, 2.77446, 2.77446, 2.77446, 2.77446, 2.77446, 2.77446, 2.77446, 2.77446, 2.77446, 2.77446, 2.77446, 2.77446, 2.77446, 2.77446, 2.77446, 2.77446, 2.77446, 2.77446
10.611, 4, 2.76499, 2.76498, 2.44949, 1.23501, 0, 2.76498, 2.76498, 2.76498, 2.76498, 2.76498, 2.76498, 2.76498, 2.76498, 2.76498, 2.76498, 2.76498, 2.76498, 2.76498, 2.76499, 2.76498, 2.76498, 2.76498, 2.76498
10.6189, 4, 2.75553, 2.75553, 2.44949, 1.24447, 0, 2.75553, 2.75553, 2.75553, 2.75553, 2.75553, 2.75553, 2.75553, 2.75553, 2.75553, 2.75553, 2.75553, 2.75553, 2.75553, 2.75553, 2.75553, 2.75553, 2.75553, 2.75553
10.6268, 8, 2.75352, 2.75352, 3.16228, 5.24648, 0, 2.75352, 2.75352, 2.75352, 2.75352, 2.75352, 2.75352, 2.75352, 2.75352, 2.75352, 2.75352, 2.75352, 2.75352, 2.75352, 2.75352, 2.75352, 2.75352, 2.75352, 2.75352
10.6347, 10, 2.74796, 2.74796, 3.4641, 7.25204, 0, 2.74796, 2.74796, 2.74796, 2.74796, 2.74796, 2.74796, 2.74796, 2.74796, 2.74796, 2.74796, 2.74796, 2.74796, 2.74796, 2.74796, 2.74796, 2.74796, 2.74796, 2.74796
10.6425, 4, 2.73925, 2.73925, 2.44949, 1.26075, 0, 2.73925, 2.73925, 2.73925, 2.73925, 2.73925, 2.73925, 2.73925, 2.73925, 2.73925, 2.73925, 2.73925, 2.73925, 2.73925, 2.73925, 2.73925, 2.73925, 2.73925, 2.73925
10.6504, 6, 2.72899, 2.72899, 2.82843, 3.27101, 0, 2.72899, 2.72899, 2.72899, 2.72899, 2.72899, 2.72899, 2.72899, 2.72899, 2.72899, 2.72899, 2.72899, 2.72899, 2.72899, 2.72899, 2.72899, 2.72899, 2.72899, 2.72899
10.6583, 4, 2.71874, 2.71874, 2.44949, 1.28126, 0, 2.71874, 2.71874, 2.71874, 2.71874, 2.71874, 2.71874, 2.71874, 2.71874, 2.71874, 2.71874, 2.71874, 2.71874, 2.71874, 2.71874, 2.71874, 2.71874, 2.71874, 2.71874
10.6662, 4, 2.71721, 2.71721, 2.44949, 1.28279, 0, 2.71721, 2.71721, 2.71721, 2.71721, 2.71721, 2.71721, 2.71721, 2.71721, 2.71721, 2.71721, 2.71721, 2.71721, 2.71721, 2.71721, 2.71721, 2.71721, 2.71721, 2.71721
10.6741, 2, 2.71182, 2.71182, 2, -0.711825, 0, 2.71182, 2.71182, 2.71182, 2.71182, 2.71182, 2.71182, 2.71182, 2.71182, 2.71182, 2.71182, 2.71182, 2.71182, 2.71182, 2.71182, 2.71182, 2.71182, 2.71182, 2.71182
10.682, 4, 2.70306, 2.70306, 2.44949, 1.29694, 0, 2.70306, 2.70306, 2.70306, 2.70306, 2.70306, 2.70306, 2.70306, 2.70306, 2.70306, 2.70306, 2.70306, 2.70306, 2.70306, 2.70306, 2.70306, 2.70306, 2.70306, 2.70306
10.6898, 4, 2.69262, 2.69262, 2.44949, 1.30738, 0, 2.69262, 2.69262, 2.69262, 2.69262, 2.69262, 2.69262, 2.69262, 2.69262, 2.69262, 2.69262, 2.69262, 2.69262, 2.69262, 2.69262, 2.69262, 2.69262, 2.69262, 2.69262
10.6977, 0, 2.68221, 2.6822, 1.41421, -2.68221, 0, 2.6822, 2.6822, 2.6822, 2.6822, 2.6822, 2.6822, 2.6822, 2.6822, 2.6822, 2.6822, 2.6822, 2.6822, 2.6822, 2.68221, 2.6822, 2.6822, 2.6822, 2.6822
10.7056, 2, 2.68048, 2.68048, 2, -0.680483, 0, 2.68048, 2.68048, 2.68048, 2.68048, 2.68048, 2.68048, 2.68048, 2.68048, 2.68048, 2.68048, 2.68048, 2.68048, 2.68048, 2.68048, 2.68048, 2.68048, 2.68048, 2.68048
10.7135, 0, 2.67468, 2.67468, 1.41421, -2.67468, 0, 2.67468, 2.67468, 2.67468, 2.67468, 2.67468, 2.67468, 2.67468, 2.67468, 2.67468, 2.67468, 2.67468, 2.67468, 2.67468, 2.67468, 2.67468, 2.67468, 2.67468, 2.67468
10.7214, 4, 2.66528, 2.66528, 2.44949, 1.33472, 0, 2.66528, 2.66528, 2.66528, 2.66528, 2.66528, 2.66528, 2.66528, 2.66528, 2.66528, 2.66528, 2.66528, 2.66528, 2.66528, 2.66528, 2.66528, 2.66528, 2.66528, 2.66528
10.7293, 4, 2.6541, 2.6541, 2.44949, 1.3459, 0, 2.6541, 2.6541, 2.6541, 2.6541, 2.6541, 2.6541, 2.6541, 2.6541, 2.6541, 2.6541, 2.6541, 2.6541, 2.6541, 2.6541, 2.6541, 2.6541, 2.6541, 2.6541
10.7371, 4, 2.64294, 2.64294, 2.44949, 1.35706, 0, 2.64294, 2.64294, 2.64294, 2.64294, 2.64294, 2.64294, 2.64294, 2.64294, 2.64294, 2.64294, 2.64294, 2.64294, 2.64294, 2.64294, 2.64294, 2.64294, 2.64294, 2.64294
10.745, 6, 2.64174, 2.64174, 2.82843, 3.35826, 0, 2.64174, 2.64174, 2.64174, 2.64174, 2.64174, 2.64174, 2.64174, 2.64174, 2.64174, 2.64174, 2.64174, 2.64174, 2.64174, 2.64174, 2.64174, 2.64174, 2.64174, 2.64174
10.7529, 2, 2.63615, 2.63615, 2, -0.636149, 0, 2.63615, 2.63615, 2.63615, 2.63615, 2.63615, 2.63615, 2.63615, 2.63615, 2.63615, 2.63615, 2.63615, 2.63615, 2.63615, 2.63615, 2.63615, 2.63615, 2.63615, 2.63615
10.7608, 4, 2.62669, 2.62669, 2.44949, 1.37331, 0, 2.62669, 2.62669, 2.62669, 2.62669, 2.62669, 2.62669, 2.62669, 2.62669, 2.62669, 2.62669, 2.62669, 2.62669, 2.62669, 2.62669, 2.62669, 2.62669, 2.62669, 2.62669
10.7687, 2, 2.61532, 2.61531, 2, -0.615316, 0, 2.61531, 2.61531, 2.61531, 2.61531, 2.61531, 2.61531, 2.61531, 2.61531, 2.61531, 2.61531, 2.61531, 2.61531, 2.61531, 2.61532, 2.61531, 2.61531, 2.61531, 2.61531
10.7766, 4, 2.60397, 2.60397, 2.44949, 1.39603, 0, 2.60397, 2.60397, 2.60397, 2.60397, 2.60397, 2.60397, 2.60397, 2.60397, 2.60397, 2.60397, 2.60397, 2.60397, 2.60397, 2.60397, 2.60397, 2.60397, 2.60397, 2.60397
10.7844, 8, 2.60268, 2.60268, 3.16228, 5.39732, 0, 2.60268, 2.60268, 2.60268, 2.60268, 2.60268, 2.60268, 2.60268, 2.60268, 2.60268, 2.60268, 2.60268, 2.60268, 2.60268, 2.60268, 2.60268, 2.60268, 2.60268, 2.60268
10.7923, 2, 2.59676, 2.59676, 2, -0.596761, 0, 2.59676, 2.59676, 2.59676, 2.59676, 2.59676, 2.59676, 2.59676, 2.59676, 2.59676, 2.59676, 2.59676, 2.59676, 2.59676, 2.59676, 2.59676, 2.59676, 2.59676, 2.59676
10.8002, 6, 2.58674, 2.58674, 2.82843, 3.41326, 0, 2.58674, 2.58674, 2.58674, 2.58674, 2.58674, 2.58674, 2.58674, 2.58674, 2.58674, 2.58674, 2.58674, 2.58674, 2.58674, 2.58674, 2.58674, 2.58674, 2.58674, 2.58674
10.8081, 4, 2.5747, 2.5747, 2.44949, 1.4253, 0, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747, 2.5747
10.816, 0, 2.56269, 2.56269, 1.41421, -2.56269, 0, 2.56269, 2.56269, 2.56269, 2.56269, 2.56269, 2.56269, 2.56269, 2.56269, 2.56269, 2.56269, 2.56269, 2.56269, 2.56269, 2.56269, 2.56269, 2.56269, 2.56269, 2.56269
10.8239, 4, 2.56193, 2.56193, 2.44949, 1.43807, 0, 2.56193, 2.56193, 2.56193, 2.56193, 2.56193, 2.56193, 2.56193, 2.56193, 2.56193, 2.56193, 2.56193, 2.56193, 2.56193, 2.56193, 2.56193, 2.56193, 2.56193, 2.56193
10.8317, 4, 2.55623, 2.55623, 2.44949, 1.44377, 0, 2.55623, 2.55623, 2.55623, 2.55623, 2.55623, 2.55623, 2.55623, 2.55623, 2.55623, 2.55623, 2.55623, 2.55623, 2.55623, 2.55623, 2.55623, 2.55623, 2.55623, 2.55623
10.8396, 8, 2.54616, 2.54616, 3.16228, 5.45384, 0, 2.54616, 2.54616, 2.54616, 2.54616, 2.54616, 2.54616, 2.54616, 2.54616, 2.54616, 2.54616, 2.54616, 2.54616, 2.54616, 2.54616, 2.54616, 2.54616, 2.54616, 2.54616
10.8475, 2, 2.53394, 2.53394, 2, -0.533936, 0, 2.53394, 2.53394, 2.53394, 2.53394, 2.53394, 2.53394, 2.53394, 2.53394, 2.53394, 2.53394, 2.53394, 2.53394, 2.53394, 2.53394, 2.53394, 2.53394, 2.53394, 2.53394
10.8554, 4, 2.52174, 2.52174, 2.44949, 1.47826, 0, 2.52174, 2.52174, 2.52174, 2.52174, 2.52174, 2.52174, 2.52174, 2.52174, 2.52174, 2.52174, 2.52174, 2.52174, 2.52174, 2.52174, 2.52174, 2.52174, 2.52174, 2.52174
10.8633, 6, 2.521, 2.521, 2.82843, 3.479, 0, 2.521, 2.521, 2.521, 2.521, 2.521, 2.521, 2.521, 2.521, 2.521, 2.521, 2.521, 2.521, 2.521, 2.521, 2.521, 2.521, 2.521, 2.521
10.8712, 2, 2.51506, 2.51506, 2, -0.515058, 0, 2.51506, 2.51506, 2.51506, 2.51506, 2.51506, 2.51506, 2.51506, 2.51506, 2.51506, 2.51506, 2.51506, 2.51506, 2.51506, 2.51506, 2.51506, 2.51506, 2.51506, 2.51506
10.879, 2, 2.50452, 2.50452, 2, -0.504521, 0, 2.50452, 2.50452, 2.50452, 2.50452, 2.50452, 2.50452, 2.50452, 2.50452, 2.50452, 2.50452, 2.50452, 2.50452, 2.50452, 2.50452, 2.50452, 2.50452, 2.50452, 2.50452
10.8869, 2, 2.49171, 2.49171, 2, -0.491714, 0, 2.49171, 2.49171, 2.49171, 2.49171, 2.49171, 2.49171, 2.49171, 2.49171, 2.49171, 2.49171, 2.49171, 2.49171, 2.49171, 2.49171, 2.49171, 2.49171, 2.49171, 2.49171
10.8948, 4, 2.47894, 2.47894, 2.44949, 1.52106, 0, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894
10.9027, 6, 2.47872, 2.47871, 2.82843, 3.52128, 0, 2.47871, 2.47871, 2.47871, 2.47871, 2.47871, 2.47871, 2.47871, 2.47871, 2.47871, 2.47871, 2.47871, 2.47871, 2.47871, 2.47872, 2.47871, 2.47871, 2.47871, 2.47871
10.9106, 2, 2.47299, 2.47299, 2, -0.47299, 0, 2.47299, 2.47299, 2.47299, 2.47299, 2.47299, 2.47299, 2.47299, 2.47299, 2.47299, 2.47299, 2.47299, 2.47299, 2.47299, 2.47299, 2.47299, 2.47299, 2.47299, 2.47299
10.9185, 4, 2.46242, 2.46241, 2.44949, 1.53758, 0, 2.46241, 2.46241, 2.46241, 2.46241, 2.46241, 2.46241, 2.46241, 2.46241, 2.46241, 2.46241, 2.46241, 2.46241, 2.46241, 2.46242, 2.46241, 2.46241, 2.46241, 2.46241
10.9263, 6, 2.44944, 2.44944, 2.82843, 3.55056, 0, 2.44944, 2.44944, 2.44944, 2.44944, 2.44944, 2.44944, 2.44944, 2.44944, 2.44944, 2.44944, 2.44944, 2.44944, 2.44944, 2.44944, 2.44944, 2.44944, 2.44944, 2.44944
10.9342, 4, 2.43651, 2.4365, 2.44949, 1.56349, 0, 2.4365, 2.4365, 2.4365, 2.4365, 2.4365, 2.4365, 2.4365, 2.4365, 2.4365, 2.4365, 2.4365, 2.4365, 2.4365, 2.43651, 2.4365, 2.4365, 2.4365, 2.4365
10.9421, 6, 2.43638, 2.43638, 2.82843, 3.56362, 0, 2.43638, 2.43638, 2.43638, 2.43638, 2.43638, 2.43638, 2.43638, 2.43638, 2.43638, 2.43638, 2.43638, 2.43638, 2.43638, 2.43638, 2.43638, 2.43638, 2.43638, 2.43638
10.95, 4, 2.43051, 2.43051, 2.44949, 1.56949, 0, 2.43051, 2.43051, 2.43051, 2.43051, 2.43051, 2.43051, 2.43051, 2.43051, 2.43051, 2.43051, 2.43051, 2.43051, 2.43051, 2.43051, 2.43051, 2.43051, 2.43051, 2.43051
10.9579, 8, 2.41956, 2.41956, 3.16228, 5.58044, 0, 2.41956, 2.41956, 2.41956, 2.41956, 2.41956, 2.41956, 2.41956, 2.41956, 2.41956, 2.41956, 2.41956, 2.41956, 2.41956, 2.41956, 2.41956, 2.41956, 2.41956, 2.41956
10.9658, 8, 2.40611, 2.40611, 3.16228, 5.59389, 0, 2.40611, 2.40611, 2.40611, 2.40611, 2.40611, 2.40611, 2.40611, 2.40611, 2.40611, 2.40611, 2.40611, 2.40611, 2.40611, 2.40611, 2.40611, 2.40611, 2.40611, 2.40611
10.9736, 0, 2.39269, 2.39269, 1.41421, -2.39269, 0, 2.39269, 2.39269, 2.39269, 2.39269, 2.39269, 2.39269, 2.39269, 2.39269, 2.39269, 2.39269, 2.39269, 2.39269, 2.39269, 2.39269, 2.39269, 2.39269, 2.39269, 2.39269
10.9815, 6, 2.39306, 2.39305, 2.82843, 3.60694, 0, 2.39305, 2.39305, 2.39305, 2.39305, 2.39305, 2.39305, 2.39305, 2.39305, 2.39305, 2.39305, 2.39305, 2.39305, 2.39305, 2.39306, 2.39305, 2.39305, 2.39305, 2.39305
10.9894, 2, 2.38739, 2.38739, 2, -0.387393, 0, 2.38739, 2.38739, 2.38739, 2.38739, 2.38739, 2.38739, 2.38739, 2.38739, 2.38739, 2.38739, 2.38739, 2.38739, 2.38739, 2.38739, 2.38739, 2.38739, 2.38739, 2.38739
10.9973, 8, 2.37642, 2.37642, 3.16228, 5.62358, 0, 2.37642, 2.37642, 2.37642, 2.37642, 2.37642, 2.37642, 2.37642, 2.37642, 2.37642, 2.37642, 2.37642, 2.37642, 2.37642, 2.37642, 2.37642, 2.37642, 2.37642, 2.37642
11.0052, 6, 2.36283, 2.36283, 2.82843, 3.63717, 0, 2.36283, 2.36283, 2.36283, 2.36283, 2.36283, 2.36283, 2.36283, 2.36283, 2.36283, 2.36283, 2.36283, 2.36283, 2.36283, 2.36283, 2.36283, 2.36283, 2.36283, 2.36283
11.0131, 4, 2.34927, 2.34927, 2.44949, 1.65073, 0, 2.34927, 2.34927, 2.34927, 2.34927, 2.34927, 2.34927, 2.34927, 2.34927, 2.34927, 2.34927, 2.34927, 2.34927, 2.34927, 2.34927, 2.34927, 2.34927, 2.34927, 2.34927
11.0209, 10, 2.34981, 2.34981, 3.4641, 7.65019, 0, 2.34981, 2.34981, 2.34981, 2.34981, 2.34981, 2.34981, 2.34981, 2.34981, 2.34981, 2.34981, 2.34981, 2.34981, 2.34981, 2.34981, 2.34981, 2.34981, 2.34981, 2.34981
11.0288, 4, 2.34408, 2.34408, 2.44949, 1.65592, 0, 2.34408, 2.34408, 2.34408, 2.34408, 2.34408, 2.34408, 2.34408, 2.34408, 2.34408, 2.34408, 2.34408, 2.34408, 2.34408, 2.34408, 2.34408, 2.34408, 2.34408, 2.34408
11.0367, 6, 2.33284, 2.33284, 2.82843, 3.66716, 0, 2.33284, 2.33284, 2.33284, 2.33284, 2.33284, 2.33284, 2.33284, 2.33284, 2.33284, 2.33284, 2.33284, 2.33284, 2.33284, 2.33284, 2.33284, 2.33284, 2.33284, 2.33284
11.0446, 4, 2.31888, 2.31887, 2.44949, 1.68112, 0, 2.31887, 2.31887, 2.31887, 2.31887, 2.31887, 2.31887, 2.31887, 2.31887, 2.31887, 2.31887, 2.31887, 2.31887, 2.31887, 2.31888, 2.31887, 2.31887, 2.31887, 2.31887
11.0525, 4, 2.30495, 2.30495, 2.44949, 1.69505, 0, 2.30495, 2.30495, 2.30495, 2.30495, 2.30495, 2.30495, 2.30495, 2.30495, 2.30495, 2.30495, 2.30495, 2.30495, 2.30495, 2.30495, 2.30495, 2.30495, 2.30495, 2.30495
11.0604, 4, 2.30596, 2.30596, 2.44949, 1.69404, 0, 2.30596, 2.30596, 2.30596, 2.30596, 2.30596, 2.30596, 2.30596, 2.30596, 2.30596, 2.30596, 2.30596, 2.30596, 2.30596, 2.30596, 2.30596, 2.30596, 2.30596, 2.30596
11.0682, 4, 2.30044, 2.30044, 2.44949, 1.69956, 0, 2.30044, 2.30044, 2.30044, 2.30044, 2.30044, 2.30044, 2.30044, 2.30044, 2.30044, 2.30044, 2.30044, 2.30044, 2.30044, 2.30044, 2.30044, 2.30044, 2.30044, 2.30044
11.0761, 2, 2.28919, 2.28919, 2, -0.289189, 0, 2.28919, 2.28919, 2.28919, 2.28919, 2.28919, 2.28919, 2.28919, 2.28919, 2.28919, 2.28919, 2.28919, 2.28919, 2.28919, 2.28919, 2.28919, 2.28919, 2.28919, 2.28919
11.084, 2, 2.2751, 2.2751, 2, -0.275098, 0, 2.2751, 2.2751, 2.2751, 2.2751, 2.2751, 2.2751, 2.2751, 2.2751, 2.2751, 2.2751, 2.2751, 2.2751, 2.2751, 2.2751, 2.2751, 2.2751, 2.2751, 2.2751
11.0919, 8, 2.26105, 2.26105, 3.16228, 5.73895, 0, 2.26105, 2.26105, 2.26105, 2.26105, 2.26105, 2.26105, 2.26105, 2.26105, 2.26105, 2.26105, 2.26105, 2.26105, 2.26105, 2.26105, 2.26105, 2.26105, 2.26105, 2.26105
11.0998, 16, 2.26232, 2.26232, 4.24264, 13.7377, 0, 2.26232, 2.26232, 2.26232, 2.26232, 2.26232, 2.26232, 2.26232, 2.26232, 2.26232, 2.26232, 2.26232, 2.26232, 2.26232, 2.26232, 2.26232, 2.26232, 2.26232, 2.26232
11.1077, 8, 2.25683, 2.25683, 3.16228, 5.74317, 0, 2.25683, 2.25683, 2.25683, 2.25683, 2.25683, 2.25683, 2.25683, 2.25683, 2.25683, 2.25683, 2.25683, 2.25683, 2.25683, 2.25683, 2.25683, 2.25683, 2.25683, 2.25683
11.1155, 10, 2.2454, 2.2454, 3.4641, 7.7546, 0, 2.2454, 2.2454, 2.2454, 2.2454, 2.2454, 2.2454, 2.2454, 2.2454, 2.2454, 2.2454, 2.2454, 2.2454, 2.2454, 2.2454, 2.2454, 2.2454, 2.2454, 2.2454
11.1234, 10, 2.23104, 2.23103, 3.4641, 7.76896, 0, 2.23103, 2.23103, 2.23103, 2.23103, 2.23103, 2.23103, 2.23103, 2.23103, 2.23103, 2.23103, 2.23103, 2.23103, 2.23103, 2.23104, 2.23103, 2.23103, 2.23103, 2.23103
11.1313, 10, 2.21672, 2.21672, 3.4641, 7.78328, 0, 2.21672, 2.21672, 2.21672, 2.21672, 2.21672, 2.21672, 2.21672, 2.21672, 2.21672, 2.21672, 2.21672, 2.21672, 2.21672, 2.21672, 2.21672, 2.21672, 2.21672, 2.21672
11.1392, 10, 2.21844, 2.21844, 3.4641, 7.78156, 0, 2.21844, 2.21844, 2.21844, 2.21844, 2.21844, 2.21844, 2.21844, 2.21844, 2.21844, 2.21844, 2.21844, 2.21844, 2.21844, 2.21844, 2.21844, 2.21844, 2.21844, 2.21844
11.1471, 4, 2.21316, 2.21316, 2.44949, 1.78684, 0, 2.21316, 2.21316, 2.21316, 2.21316, 2.21316, 2.21316, 2.21316, 2.21316, 2.21316, 2.21316, 2.21316, 2.21316, 2.21316, 2.21316, 2.21316, 2.21316, 2.21316, 2.21316
11.155, 6, 2.20172, 2.20172, 2.82843, 3.79828, 0, 2.20172, 2.20172, 2.20172, 2.20172, 2.20172, 2.20172, 2.20172, 2.20172, 2.20172, 2.20172, 2.20172, 2.20172, 2.20172, 2.20172, 2.20172, 2.20172, 2.20172, 2.20172
11.1628, 12, 2.18725, 2.18725, 3.74166, 9.81275, 0, 2.18725, 2.18725, 2.18725, 2.18725, 2.18725, 2.18725, 2.18725, 2.18725, 2.18725, 2.18725, 2.18725, 2.18725, 2.18725, 2.18725, 2.18725, 2.18725, 2.18725, 2.18725
11.1707, 6, 2.17282, 2.17282, 2.82843, 3.82718, 0, 2.17282, 2.17282, 2.17282, 2.17282, 2.17282, 2.17282, 2.17282, 2.17282, 2.17282, 2.17282, 2.17282, 2.17282, 2.17282, 2.17282, 2.17282, 2.17282, 2.17282, 2.17282
11.1786, 8, 2.17489, 2.17489, 3.16228, 5.82511, 0, 2.17489, 2.17489, 2.17489, 2.17489, 2.17489, 2.17489, 2.17489, 2.17489, 2.17489, 2.17489, 2.17489, 2.17489, 2.17489, 2.17489, 2.17489, 2.17489, 2.17489, 2.17489
11.1865, 8, 2.16972, 2.16972, 3.16228, 5.83028, 0, 2.16972, 2.16972, 2.16972, 2.16972, 2.16972, 2.16972, 2.16972, 2.16972, 2.16972, 2.16972, 2.16972, 2.16972, 2.16972, 2.16972, 2.16972, 2.16972, 2.16972, 2.16972
11.1944, 4, 2.1582, 2.1582, 2.44949, 1.8418, 0, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582
11.2023, 6, 2.14355, 2.14355, 2.82843, 3.85645, 0, 2.14355, 2.14355, 2.14355, 2.14355, 2.14355, 2.14355, 2.14355, 2.14355, 2.14355, 2.14355, 2.14355, 2.14355, 2.14355, 2.14355, 2.14355, 2.14355, 2.14355, 2.14355
11.2101, 2, 2.12895, 2.12894, 2, -0.128945, 0, 2.12894, 2.12894, 2.12894, 2.12894, 2.12894, 2.12894, 2.12894, 2.12894, 2.12894, 2.12894, 2.12894, 2.12894, 2.12894, 2.12895, 2.12894, 2.12894, 2.12894, 2.12894
11.218, 8, 2.13145, 2.13145, 3.16228, 5.86855, 0, 2.13145, 2.13145, 2.13145, 2.13145, 2.13145, 2.13145, 2.13145, 2.13145, 2.13145, 2.13145, 2.13145, 2.13145, 2.13145, 2.13145, 2.13145, 2.13145, 2.13145, 2.13145
11.2259, 4, 2.12649, 2.12648, 2.44949, 1.87351, 0, 2.12648, 2.12648, 2.12648, 2.12648, 2.12648, 2.12648, 2.12648, 2.12648, 2.12648, 2.12648, 2.12648, 2.12648, 2.12648, 2.12649, 2.12648, 2.12648, 2.12648, 2.12648
11.2338, 2, 2.11497, 2.11497, 2, -0.114969, 0, 2.11497, 2.11497, 2.11497, 2.11497, 2.11497, 2.11497, 2.11497, 2.11497, 2.11497, 2.11497, 2.11497, 2.11497, 2.11497, 2.11497, 2.11497, 2.11497, 2.11497, 2.11497
11.2417, 8, 2.10022, 2.10022, 3.16228, 5.89978, 0, 2.10022, 2.10022, 2.10022, 2.10022, 2.10022, 2.10022, 2.10022, 2.10022, 2.10022, 2.10022, 2.10022, 2.10022, 2.10022, 2.10022, 2.10022, 2.10022, 2.10022, 2.10022
