   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_219.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.6199, 2, 3.64399, 3.63091, 2, -1.64399, 0, 3.63093, 3.63091, 3.63091, 3.63091, 3.63091, 3.63091, 3.63091, 3.63091, 3.63091, 3.63091, 3.63091, 3.63091, 3.63091, 3.63091, 3.63091, 3.63091, 3.63091, 3.63091, 3.63091, 3.63091, 3.64396, 3.63091
10.6278, 6, 3.63632, 3.6215, 2.82843, 2.36368, 0, 3.62153, 3.6215, 3.6215, 3.6215, 3.6215, 3.6215, 3.6215, 3.6215, 3.6215, 3.6215, 3.6215, 3.6215, 3.6215, 3.6215, 3.6215, 3.6215, 3.6215, 3.6215, 3.6215, 3.6215, 3.63629, 3.6215
10.6357, 4, 3.62431, 3.60766, 2.44949, 0.37569, 0, 3.60768, 3.60766, 3.60766, 3.60766, 3.60766, 3.60766, 3.60766, 3.60766, 3.60766, 3.60766, 3.60766, 3.60766, 3.60766, 3.60766, 3.60766, 3.60766, 3.60766, 3.60766, 3.60766, 3.60766, 3.62428, 3.60766
10.6435, 2, 3.60852, 3.58995, 2, -1.60852, 0, 3.58998, 3.58995, 3.58995, 3.58995, 3.58995, 3.58995, 3.58995, 3.58995, 3.58995, 3.58995, 3.58995, 3.58995, 3.58995, 3.58995, 3.58995, 3.58995, 3.58995, 3.58995, 3.58995, 3.58995, 3.60849, 3.58995
10.6514, 14, 3.59089, 3.57035, 4, 10.4091, 0, 3.57038, 3.57035, 3.57035, 3.57035, 3.57035, 3.57035, 3.57035, 3.57035, 3.57035, 3.57035, 3.57035, 3.57035, 3.57035, 3.57035, 3.57035, 3.57035, 3.57035, 3.57035, 3.57035, 3.57035, 3.59086, 3.57035
10.6593, 4, 3.57335, 3.55081, 2.44949, 0.426653, 0, 3.55083, 3.55081, 3.55081, 3.55081, 3.55081, 3.55081, 3.55081, 3.55081, 3.55081, 3.55081, 3.55081, 3.55081, 3.55081, 3.55081, 3.55081, 3.55081, 3.55081, 3.55081, 3.55081, 3.55081, 3.57332, 3.55081
10.6672, 12, 3.56583, 3.54129, 3.74166, 8.43417, 0, 3.54132, 3.54129, 3.54129, 3.54129, 3.54129, 3.54129, 3.54129, 3.54129, 3.54129, 3.54129, 3.54129, 3.54129, 3.54129, 3.54129, 3.54129, 3.54129, 3.54129, 3.54129, 3.54129, 3.54129, 3.56581, 3.54129
10.6751, 4, 3.55349, 3.52698, 2.44949, 0.446507, 0, 3.52701, 3.52698, 3.52698, 3.52698, 3.52698, 3.52698, 3.52698, 3.52698, 3.52698, 3.52698, 3.52698, 3.52698, 3.52698, 3.52698, 3.52698, 3.52698, 3.52698, 3.52698, 3.52698, 3.52698, 3.55346, 3.52698
10.683, 6, 3.53695, 3.50854, 2.82843, 2.46305, 0, 3.50856, 3.50854, 3.50854, 3.50854, 3.50854, 3.50854, 3.50854, 3.50854, 3.50854, 3.50854, 3.50854, 3.50854, 3.50854, 3.50854, 3.50854, 3.50854, 3.50854, 3.50854, 3.50854, 3.50854, 3.53692, 3.50854
10.6908, 4, 3.51828, 3.48807, 2.44949, 0.481715, 0, 3.48809, 3.48807, 3.48807, 3.48807, 3.48807, 3.48807, 3.48807, 3.48807, 3.48807, 3.48807, 3.48807, 3.48807, 3.48807, 3.48807, 3.48807, 3.48807, 3.48807, 3.48807, 3.48807, 3.48807, 3.51826, 3.48807
10.6987, 0, 3.49954, 3.46765, 1.41421, -3.49954, 0, 3.46768, 3.46765, 3.46765, 3.46765, 3.46765, 3.46765, 3.46765, 3.46765, 3.46765, 3.46765, 3.46765, 3.46765, 3.46765, 3.46765, 3.46765, 3.46765, 3.46765, 3.46766, 3.46765, 3.46765, 3.49951, 3.46765
10.7066, 6, 3.49227, 3.45889, 2.82843, 2.50773, 0, 3.45892, 3.45889, 3.45889, 3.45889, 3.45889, 3.45889, 3.45889, 3.45889, 3.45889, 3.45889, 3.45889, 3.45889, 3.45889, 3.45889, 3.45889, 3.45889, 3.45889, 3.4589, 3.45889, 3.45889, 3.49225, 3.45889
10.7145, 6, 3.4796, 3.44493, 2.82843, 2.5204, 0, 3.44496, 3.44493, 3.44493, 3.44493, 3.44493, 3.44493, 3.44493, 3.44493, 3.44493, 3.44493, 3.44493, 3.44493, 3.44493, 3.44493, 3.44493, 3.44493, 3.44493, 3.44493, 3.44493, 3.44493, 3.47957, 3.44493
10.7224, 8, 3.46228, 3.42654, 3.16228, 4.53772, 0, 3.42657, 3.42654, 3.42654, 3.42654, 3.42654, 3.42654, 3.42654, 3.42654, 3.42654, 3.42654, 3.42654, 3.42654, 3.42654, 3.42654, 3.42654, 3.42654, 3.42654, 3.42654, 3.42654, 3.42654, 3.46225, 3.42654
10.7303, 2, 3.44253, 3.40599, 2, -1.44253, 0, 3.40601, 3.40599, 3.40599, 3.40599, 3.40599, 3.40599, 3.40599, 3.40599, 3.40599, 3.40599, 3.40599, 3.40599, 3.40599, 3.40599, 3.40599, 3.40599, 3.40599, 3.40599, 3.40599, 3.40599, 3.4425, 3.40599
10.7382, 10, 3.42257, 3.38549, 3.4641, 6.57743, 0, 3.38552, 3.38549, 3.38549, 3.38549, 3.38549, 3.38549, 3.38549, 3.38549, 3.38549, 3.38549, 3.38549, 3.38549, 3.38549, 3.38549, 3.38549, 3.38549, 3.38549, 3.38549, 3.38549, 3.38549, 3.42254, 3.38549
10.746, 8, 3.41404, 3.37671, 3.16228, 4.58596, 0, 3.37674, 3.37671, 3.37671, 3.37671, 3.37671, 3.37671, 3.37671, 3.37671, 3.37671, 3.37671, 3.37671, 3.37671, 3.37671, 3.37671, 3.37671, 3.37671, 3.37671, 3.37671, 3.37671, 3.37671, 3.41401, 3.37671
10.7539, 6, 3.39977, 3.36248, 2.82843, 2.60023, 0, 3.3625, 3.36248, 3.36248, 3.36248, 3.36248, 3.36248, 3.36248, 3.36248, 3.36248, 3.36248, 3.36248, 3.36248, 3.36248, 3.36248, 3.36248, 3.36248, 3.36248, 3.36248, 3.36248, 3.36248, 3.39974, 3.36248
10.7618, 4, 3.38056, 3.34359, 2.44949, 0.619439, 0, 3.34362, 3.34359, 3.34359, 3.34359, 3.34359, 3.34359, 3.34359, 3.34359, 3.34359, 3.34359, 3.34359, 3.34359, 3.34359, 3.34359, 3.34359, 3.34359, 3.34359, 3.34359, 3.34359, 3.34359, 3.38053, 3.34359
10.7697, 4, 3.35879, 3.32243, 2.44949, 0.641206, 0, 3.32246, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.35876, 3.32243
10.7776, 0, 3.33683, 3.30133, 1.41421, -3.33683, 0, 3.30136, 3.30133, 3.30133, 3.30133, 3.30133, 3.30133, 3.30133, 3.30133, 3.30133, 3.30133, 3.30133, 3.30133, 3.30133, 3.30133, 3.30133, 3.30133, 3.30133, 3.30133, 3.30133, 3.30133, 3.3368, 3.30133
10.7855, 4, 3.32751, 3.29313, 2.44949, 0.672494, 0, 3.29315, 3.29313, 3.29313, 3.29313, 3.29313, 3.29313, 3.29313, 3.29313, 3.29313, 3.29313, 3.29313, 3.29313, 3.29313, 3.29313, 3.29313, 3.29313, 3.29313, 3.29313, 3.29313, 3.29313, 3.32748, 3.29313
10.7933, 4, 3.31226, 3.27922, 2.44949, 0.687736, 0, 3.27925, 3.27922, 3.27922, 3.27922, 3.27922, 3.27922, 3.27922, 3.27922, 3.27922, 3.27922, 3.27922, 3.27922, 3.27922, 3.27922, 3.27922, 3.27922, 3.27922, 3.27922, 3.27922, 3.27922, 3.31223, 3.27922
10.8012, 0, 3.29197, 3.26046, 1.41421, -3.29197, 0, 3.26049, 3.26046, 3.26046, 3.26046, 3.26046, 3.26046, 3.26046, 3.26046, 3.26046, 3.26046, 3.26046, 3.26046, 3.26046, 3.26046, 3.26046, 3.26046, 3.26046, 3.26046, 3.26046, 3.26046, 3.29194, 3.26046
10.8091, 6, 3.26914, 3.23931, 2.82843, 2.73086, 0, 3.23934, 3.23931, 3.23931, 3.23931, 3.23931, 3.23931, 3.23931, 3.23931, 3.23931, 3.23931, 3.23931, 3.23931, 3.23931, 3.23931, 3.23931, 3.23931, 3.23931, 3.23931, 3.23931, 3.23931, 3.26911, 3.23931
10.817, 4, 3.24626, 3.21824, 2.44949, 0.753744, 0, 3.21827, 3.21824, 3.21824, 3.21824, 3.21824, 3.21824, 3.21824, 3.21824, 3.21824, 3.21824, 3.21824, 3.21824, 3.21824, 3.21824, 3.21824, 3.21824, 3.21824, 3.21824, 3.21824, 3.21824, 3.24623, 3.21824
10.8249, 4, 3.23592, 3.2098, 2.44949, 0.764081, 0, 3.20983, 3.2098, 3.2098, 3.2098, 3.2098, 3.2098, 3.2098, 3.2098, 3.2098, 3.2098, 3.2098, 3.2098, 3.2098, 3.2098, 3.2098, 3.2098, 3.2098, 3.2098, 3.2098, 3.2098, 3.23589, 3.2098
10.8328, 8, 3.21985, 3.19569, 3.16228, 4.78015, 0, 3.19572, 3.19569, 3.19569, 3.19569, 3.19569, 3.19569, 3.19569, 3.19569, 3.19569, 3.19569, 3.19569, 3.19569, 3.19569, 3.19569, 3.19569, 3.19569, 3.19569, 3.19569, 3.19569, 3.19569, 3.21982, 3.19569
10.8407, 14, 3.19894, 3.17676, 4, 10.8011, 0, 3.17679, 3.17676, 3.17676, 3.17676, 3.17676, 3.17676, 3.17676, 3.17676, 3.17676, 3.17676, 3.17676, 3.17676, 3.17676, 3.17676, 3.17676, 3.17676, 3.17676, 3.17676, 3.17676, 3.17676, 3.1989, 3.17676
10.8485, 4, 3.17567, 3.15547, 2.44949, 0.824332, 0, 3.1555, 3.15547, 3.15547, 3.15547, 3.15547, 3.15547, 3.15547, 3.15547, 3.15547, 3.15547, 3.15547, 3.15547, 3.15547, 3.15547, 3.15547, 3.15547, 3.15547, 3.15547, 3.15547, 3.15547, 3.17564, 3.15547
10.8564, 2, 3.15251, 3.13424, 2, -1.15251, 0, 3.13427, 3.13424, 3.13424, 3.13424, 3.13424, 3.13424, 3.13424, 3.13424, 3.13424, 3.13424, 3.13424, 3.13424, 3.13424, 3.13424, 3.13424, 3.13424, 3.13424, 3.13424, 3.13424, 3.13424, 3.15248, 3.13424
10.8643, 10, 3.14194, 3.12555, 3.4641, 6.85806, 0, 3.12558, 3.12555, 3.12555, 3.12555, 3.12555, 3.12555, 3.12555, 3.12555, 3.12555, 3.12555, 3.12555, 3.12555, 3.12555, 3.12555, 3.12555, 3.12555, 3.12555, 3.12555, 3.12555, 3.12555, 3.14191, 3.12555
10.8722, 4, 3.12605, 3.11146, 2.44949, 0.873948, 0, 3.11149, 3.11146, 3.11146, 3.11146, 3.11146, 3.11146, 3.11146, 3.11146, 3.11146, 3.11146, 3.11146, 3.11146, 3.11146, 3.11146, 3.11146, 3.11146, 3.11146, 3.11146, 3.11146, 3.11146, 3.12602, 3.11146
10.8801, 8, 3.10577, 3.09287, 3.16228, 4.89423, 0, 3.0929, 3.09287, 3.09287, 3.09287, 3.09287, 3.09287, 3.09287, 3.09287, 3.09287, 3.09287, 3.09287, 3.09287, 3.09287, 3.09287, 3.09287, 3.09287, 3.09287, 3.09287, 3.09287, 3.09287, 3.10574, 3.09287
10.888, 6, 3.0834, 3.07208, 2.82843, 2.9166, 0, 3.07211, 3.07208, 3.07208, 3.07208, 3.07208, 3.07208, 3.07208, 3.07208, 3.07208, 3.07208, 3.07208, 3.07208, 3.07208, 3.07208, 3.07208, 3.07208, 3.07208, 3.07208, 3.07208, 3.07208, 3.08336, 3.07208
10.8958, 6, 3.06121, 3.05136, 2.82843, 2.93879, 0, 3.05139, 3.05136, 3.05136, 3.05136, 3.05136, 3.05136, 3.05136, 3.05136, 3.05136, 3.05136, 3.05136, 3.05136, 3.05136, 3.05136, 3.05136, 3.05136, 3.05136, 3.05136, 3.05136, 3.05136, 3.06118, 3.05136
10.9037, 10, 3.05042, 3.0419, 3.4641, 6.94958, 0, 3.04193, 3.0419, 3.0419, 3.0419, 3.0419, 3.0419, 3.0419, 3.0419, 3.0419, 3.0419, 3.0419, 3.0419, 3.0419, 3.0419, 3.0419, 3.0419, 3.0419, 3.0419, 3.0419, 3.0419, 3.05039, 3.0419
10.9116, 18, 3.03486, 3.02755, 4.47214, 14.9651, 0, 3.02758, 3.02755, 3.02755, 3.02755, 3.02755, 3.02755, 3.02755, 3.02755, 3.02755, 3.02755, 3.02755, 3.02755, 3.02755, 3.02755, 3.02755, 3.02755, 3.02755, 3.02755, 3.02755, 3.02755, 3.03482, 3.02755
10.9195, 10, 3.01541, 3.00919, 3.4641, 6.98459, 0, 3.00922, 3.00919, 3.00919, 3.00919, 3.00919, 3.00919, 3.00919, 3.00919, 3.00919, 3.00919, 3.00919, 3.00919, 3.00919, 3.00919, 3.00919, 3.00919, 3.00919, 3.00919, 3.00919, 3.00919, 3.01538, 3.00919
10.9274, 4, 2.99414, 2.98888, 2.44949, 1.00586, 0, 2.98891, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.99411, 2.98888
10.9353, 6, 2.97305, 2.96863, 2.82843, 3.02695, 0, 2.96866, 2.96863, 2.96863, 2.96863, 2.96863, 2.96863, 2.96863, 2.96863, 2.96863, 2.96863, 2.96863, 2.96863, 2.96863, 2.96863, 2.96863, 2.96863, 2.96863, 2.96863, 2.96863, 2.96863, 2.97301, 2.96863
10.9432, 12, 2.96223, 2.95855, 3.74166, 9.03777, 0, 2.95858, 2.95855, 2.95855, 2.95855, 2.95855, 2.95855, 2.95855, 2.95855, 2.95855, 2.95855, 2.95855, 2.95855, 2.95855, 2.95855, 2.95855, 2.95855, 2.95855, 2.95855, 2.95855, 2.95855, 2.96219, 2.95855
10.951, 8, 2.94715, 2.94411, 3.16228, 5.05285, 0, 2.94414, 2.94411, 2.94411, 2.94411, 2.94411, 2.94411, 2.94411, 2.94411, 2.94411, 2.94411, 2.94411, 2.94411, 2.94411, 2.94411, 2.94411, 2.94411, 2.94411, 2.94411, 2.94411, 2.94411, 2.94712, 2.94411
10.9589, 0, 2.9287, 2.9262, 1.41421, -2.9287, 0, 2.92623, 2.9262, 2.9262, 2.9262, 2.9262, 2.9262, 2.9262, 2.9262, 2.9262, 2.9262, 2.9262, 2.9262, 2.9262, 2.9262, 2.9262, 2.9262, 2.9262, 2.9262, 2.9262, 2.9262, 2.92866, 2.9262
10.9668, 10, 2.90863, 2.90659, 3.4641, 7.09137, 0, 2.90662, 2.90659, 2.90659, 2.90659, 2.90659, 2.90659, 2.90659, 2.90659, 2.90659, 2.90659, 2.90659, 2.90659, 2.90659, 2.90659, 2.90659, 2.90659, 2.90659, 2.90659, 2.90659, 2.90659, 2.90859, 2.90659
10.9747, 8, 2.8887, 2.88704, 3.16228, 5.1113, 0, 2.88707, 2.88704, 2.88704, 2.88704, 2.88704, 2.88704, 2.88704, 2.88704, 2.88704, 2.88704, 2.88704, 2.88704, 2.88704, 2.88704, 2.88704, 2.88704, 2.88704, 2.88704, 2.88704, 2.88704, 2.88866, 2.88704
10.9826, 8, 2.87746, 2.87613, 3.16228, 5.12254, 0, 2.87616, 2.87613, 2.87613, 2.87613, 2.87613, 2.87613, 2.87613, 2.87613, 2.87613, 2.87613, 2.87613, 2.87613, 2.87613, 2.87613, 2.87613, 2.87613, 2.87613, 2.87613, 2.87613, 2.87613, 2.87743, 2.87613
10.9905, 0, 2.86259, 2.86153, 1.41421, -2.86259, 0, 2.86156, 2.86153, 2.86153, 2.86153, 2.86153, 2.86153, 2.86153, 2.86153, 2.86153, 2.86153, 2.86153, 2.86153, 2.86153, 2.86153, 2.86153, 2.86153, 2.86153, 2.86153, 2.86153, 2.86153, 2.86256, 2.86153
10.9983, 8, 2.84495, 2.84411, 3.16228, 5.15505, 0, 2.84414, 2.84411, 2.84411, 2.84411, 2.84411, 2.84411, 2.84411, 2.84411, 2.84411, 2.84411, 2.84411, 2.84411, 2.84411, 2.84411, 2.84411, 2.84411, 2.84411, 2.84411, 2.84411, 2.84411, 2.84492, 2.84411
11.0062, 6, 2.82599, 2.82532, 2.82843, 3.17401, 0, 2.82535, 2.82532, 2.82532, 2.82532, 2.82532, 2.82532, 2.82532, 2.82532, 2.82532, 2.82532, 2.82532, 2.82532, 2.82532, 2.82532, 2.82532, 2.82532, 2.82532, 2.82532, 2.82532, 2.82532, 2.82596, 2.82532
11.0141, 2, 2.80712, 2.80659, 2, -0.80712, 0, 2.80662, 2.80659, 2.80659, 2.80659, 2.80659, 2.80659, 2.80659, 2.80659, 2.80659, 2.80659, 2.80659, 2.80659, 2.80659, 2.80659, 2.80659, 2.80659, 2.80659, 2.80659, 2.80659, 2.80659, 2.80709, 2.80659
11.022, 2, 2.79486, 2.79444, 2, -0.794861, 0, 2.79448, 2.79444, 2.79444, 2.79444, 2.79444, 2.79444, 2.79444, 2.79444, 2.79444, 2.79444, 2.79444, 2.79444, 2.79444, 2.79444, 2.79444, 2.79444, 2.79444, 2.79444, 2.79444, 2.79444, 2.79483, 2.79444
11.0299, 2, 2.77984, 2.77952, 2, -0.779845, 0, 2.77955, 2.77952, 2.77952, 2.77952, 2.77952, 2.77952, 2.77952, 2.77952, 2.77952, 2.77952, 2.77952, 2.77952, 2.77952, 2.77952, 2.77952, 2.77952, 2.77952, 2.77952, 2.77952, 2.77952, 2.77981, 2.77952
11.0378, 2, 2.76295, 2.76269, 2, -0.762951, 0, 2.76273, 2.76269, 2.76269, 2.76269, 2.76269, 2.76269, 2.76269, 2.76269, 2.76269, 2.76269, 2.76269, 2.76269, 2.76269, 2.76269, 2.76269, 2.76269, 2.76269, 2.76269, 2.76269, 2.76269, 2.76292, 2.76269
11.0457, 4, 2.74516, 2.74495, 2.44949, 1.25484, 0, 2.74499, 2.74495, 2.74495, 2.74495, 2.74495, 2.74495, 2.74495, 2.74495, 2.74495, 2.74495, 2.74495, 2.74495, 2.74495, 2.74495, 2.74495, 2.74495, 2.74495, 2.74496, 2.74495, 2.74495, 2.74512, 2.74495
11.0535, 4, 2.72743, 2.72727, 2.44949, 1.27257, 0, 2.72731, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.7274, 2.72727
11.0614, 6, 2.7274, 2.72727, 2.82843, 3.2726, 0, 2.72731, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72727, 2.72737, 2.72727
11.0693, 4, 2.73566, 2.73555, 2.44949, 1.26434, 0, 2.73558, 2.73555, 2.73555, 2.73555, 2.73555, 2.73555, 2.73555, 2.73555, 2.73555, 2.73555, 2.73555, 2.73555, 2.73555, 2.73555, 2.73555, 2.73555, 2.73555, 2.73555, 2.73555, 2.73555, 2.73562, 2.73555
11.0772, 2, 2.74325, 2.74316, 2, -0.743249, 0, 2.7432, 2.74316, 2.74316, 2.74316, 2.74316, 2.74316, 2.74316, 2.74316, 2.74316, 2.74316, 2.74316, 2.74316, 2.74316, 2.74316, 2.74316, 2.74316, 2.74316, 2.74316, 2.74316, 2.74316, 2.74321, 2.74316
11.0851, 0, 2.74946, 2.74939, 1.41421, -2.74946, 0, 2.74942, 2.74939, 2.74939, 2.74939, 2.74939, 2.74939, 2.74939, 2.74939, 2.74939, 2.74939, 2.74939, 2.74939, 2.74939, 2.74939, 2.74939, 2.74939, 2.74939, 2.74939, 2.74939, 2.74939, 2.74943, 2.74939
11.093, 2, 2.75498, 2.75492, 2, -0.754985, 0, 2.75496, 2.75492, 2.75492, 2.75492, 2.75492, 2.75492, 2.75492, 2.75492, 2.75492, 2.75492, 2.75492, 2.75492, 2.75492, 2.75492, 2.75492, 2.75492, 2.75492, 2.75492, 2.75492, 2.75492, 2.75495, 2.75492
11.1008, 2, 2.76052, 2.76046, 2, -0.760517, 0, 2.7605, 2.76046, 2.76046, 2.76046, 2.76046, 2.76046, 2.76046, 2.76046, 2.76046, 2.76046, 2.76046, 2.76046, 2.76046, 2.76046, 2.76046, 2.76046, 2.76046, 2.76046, 2.76046, 2.76046, 2.76048, 2.76046
11.1087, 8, 2.77028, 2.77023, 3.16228, 5.22972, 0, 2.77026, 2.77023, 2.77023, 2.77023, 2.77023, 2.77023, 2.77023, 2.77023, 2.77023, 2.77023, 2.77023, 2.77023, 2.77023, 2.77023, 2.77023, 2.77023, 2.77023, 2.77023, 2.77023, 2.77023, 2.77024, 2.77023
11.1166, 6, 2.77847, 2.77843, 2.82843, 3.22153, 0, 2.77846, 2.77843, 2.77843, 2.77843, 2.77843, 2.77843, 2.77843, 2.77843, 2.77843, 2.77843, 2.77843, 2.77843, 2.77843, 2.77843, 2.77843, 2.77843, 2.77843, 2.77843, 2.77843, 2.77843, 2.77844, 2.77843
11.1245, 2, 2.78438, 2.78433, 2, -0.784376, 0, 2.78437, 2.78433, 2.78433, 2.78433, 2.78433, 2.78433, 2.78433, 2.78433, 2.78433, 2.78433, 2.78433, 2.78433, 2.78433, 2.78433, 2.78433, 2.78433, 2.78433, 2.78433, 2.78433, 2.78433, 2.78434, 2.78433
11.1324, 4, 2.78913, 2.78909, 2.44949, 1.21087, 0, 2.78913, 2.78909, 2.78909, 2.78909, 2.78909, 2.78909, 2.78909, 2.78909, 2.78909, 2.78909, 2.78909, 2.78909, 2.78909, 2.78909, 2.78909, 2.78909, 2.78909, 2.78909, 2.78909, 2.78909, 2.7891, 2.78909
11.1403, 2, 2.79389, 2.79385, 2, -0.793893, 0, 2.79389, 2.79385, 2.79385, 2.79385, 2.79385, 2.79385, 2.79385, 2.79385, 2.79385, 2.79385, 2.79385, 2.79385, 2.79385, 2.79385, 2.79385, 2.79385, 2.79385, 2.79386, 2.79385, 2.79385, 2.79386, 2.79385
11.1481, 2, 2.80431, 2.80427, 2, -0.804312, 0, 2.80431, 2.80427, 2.80427, 2.80427, 2.80427, 2.80427, 2.80427, 2.80427, 2.80427, 2.80427, 2.80427, 2.80427, 2.80427, 2.80427, 2.80427, 2.80427, 2.80427, 2.80428, 2.80427, 2.80427, 2.80428, 2.80427
11.156, 4, 2.81236, 2.81232, 2.44949, 1.18764, 0, 2.81236, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232, 2.81232
11.1639, 6, 2.8173, 2.81726, 2.82843, 3.1827, 0, 2.8173, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726, 2.81726
11.1718, 10, 2.82068, 2.82065, 3.4641, 7.17932, 0, 2.82068, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065, 2.82065
11.1797, 4, 2.82407, 2.82403, 2.44949, 1.17593, 0, 2.82407, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403, 2.82403
11.1876, 0, 2.836, 2.83596, 1.41421, -2.836, 0, 2.836, 2.83596, 2.83596, 2.83596, 2.83596, 2.83596, 2.83596, 2.83596, 2.83596, 2.83596, 2.83596, 2.83596, 2.83596, 2.83596, 2.83596, 2.83596, 2.83596, 2.83597, 2.83596, 2.83596, 2.83597, 2.83596
11.1955, 8, 2.84442, 2.84439, 3.16228, 5.15558, 0, 2.84442, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439, 2.84439
11.2033, 2, 2.84903, 2.84899, 2, -0.849025, 0, 2.84902, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899
11.2112, 4, 2.85172, 2.85168, 2.44949, 1.14828, 0, 2.85172, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168, 2.85168
11.2191, 2, 2.85441, 2.85437, 2, -0.854409, 0, 2.85441, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437, 2.85437
11.227, 6, 2.86593, 2.8659, 2.82843, 3.13407, 0, 2.86593, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659, 2.8659
11.2349, 4, 2.87344, 2.8734, 2.44949, 1.12656, 0, 2.87344, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734, 2.8734
11.2428, 4, 2.87695, 2.87691, 2.44949, 1.12305, 0, 2.87695, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691, 2.87691
11.2506, 6, 2.87846, 2.87842, 2.82843, 3.12154, 0, 2.87846, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842, 2.87842
11.2585, 4, 2.87997, 2.87993, 2.44949, 1.12003, 0, 2.87997, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993, 2.87993
