   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_232.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.82617, 146, 127.873, 47.1766, 12.1655, 18.1274, 0, 47.1766, 48.4193, 126.63, 47.1766, 47.1766, 47.1766, 47.1766, 47.1766, 47.1766, 47.1766, 47.1766, 47.1766, 47.1766, 47.1766, 47.1767, 47.1766
5.83405, 164, 136.168, 47.2349, 12.8841, 27.8322, 0, 47.235, 48.4898, 134.913, 47.2349, 47.2349, 47.2349, 47.2349, 47.2349, 47.2349, 47.2349, 47.2349, 47.2349, 47.2349, 47.2349, 47.235, 47.2349
5.84193, 162, 144.169, 47.2922, 12.8062, 17.8307, 0, 47.2922, 48.5592, 142.902, 47.2922, 47.2922, 47.2922, 47.2922, 47.2922, 47.2922, 47.2922, 47.2922, 47.2922, 47.2922, 47.2922, 47.2923, 47.2922
5.84982, 150, 151.655, 47.3485, 12.3288, -1.65497, 0, 47.3485, 48.6277, 150.376, 47.3485, 47.3485, 47.3485, 47.3485, 47.3485, 47.3485, 47.3485, 47.3485, 47.3485, 47.3485, 47.3485, 47.3485, 47.3485
5.8577, 180, 158.407, 47.4038, 13.4907, 21.5934, 0, 47.4038, 48.6952, 157.115, 47.4038, 47.4038, 47.4038, 47.4038, 47.4038, 47.4038, 47.4038, 47.4038, 47.4038, 47.4038, 47.4038, 47.4038, 47.4038
5.86558, 174, 164.217, 47.4583, 13.2665, 9.78268, 0, 47.4584, 48.7621, 162.914, 47.4583, 47.4583, 47.4583, 47.4583, 47.4583, 47.4583, 47.4583, 47.4583, 47.4583, 47.4583, 47.4583, 47.4584, 47.4583
5.87346, 184, 168.902, 47.5121, 13.6382, 15.0982, 0, 47.5121, 48.8282, 167.586, 47.5121, 47.5121, 47.5121, 47.5121, 47.5121, 47.5121, 47.5121, 47.5121, 47.5121, 47.5121, 47.5121, 47.5121, 47.5121
5.88135, 160, 172.307, 47.5653, 12.7279, -12.3074, 0, 47.5653, 48.8937, 170.979, 47.5653, 47.5653, 47.5653, 47.5653, 47.5653, 47.5653, 47.5653, 47.5653, 47.5653, 47.5653, 47.5653, 47.5653, 47.5653
5.88923, 160, 174.323, 47.618, 12.7279, -14.3233, 0, 47.618, 48.9589, 172.982, 47.618, 47.618, 47.618, 47.618, 47.618, 47.618, 47.618, 47.618, 47.618, 47.618, 47.618, 47.618, 47.618
5.89711, 184, 174.884, 47.6703, 13.6382, 9.11569, 0, 47.6703, 49.0238, 173.531, 47.6703, 47.6703, 47.6703, 47.6703, 47.6703, 47.6703, 47.6703, 47.6703, 47.6703, 47.6703, 47.6703, 47.6703, 47.6703
5.90499, 182, 173.977, 47.7225, 13.5647, 8.02307, 0, 47.7226, 49.0886, 172.611, 47.7225, 47.7225, 47.7225, 47.7225, 47.7225, 47.7225, 47.7225, 47.7225, 47.7225, 47.7225, 47.7225, 47.7226, 47.7225
5.91288, 204, 171.638, 47.7748, 14.3527, 32.3618, 0, 47.7748, 49.1535, 170.259, 47.7748, 47.7748, 47.7748, 47.7748, 47.7748, 47.7748, 47.7748, 47.7748, 47.7748, 47.7748, 47.7748, 47.7748, 47.7748
5.92076, 186, 167.954, 47.8273, 13.7113, 18.0459, 0, 47.8273, 49.2187, 166.563, 47.8273, 47.8273, 47.8273, 47.8273, 47.8273, 47.8273, 47.8273, 47.8273, 47.8273, 47.8273, 47.8273, 47.8273, 47.8273
5.92864, 170, 163.055, 47.8802, 13.1149, 6.94492, 0, 47.8802, 49.2844, 161.651, 47.8802, 47.8802, 47.8802, 47.8802, 47.8802, 47.8802, 47.8802, 47.8802, 47.8802, 47.8802, 47.8802, 47.8802, 47.8802
5.93652, 152, 157.107, 47.9338, 12.4097, -5.10672, 0, 47.9338, 49.3508, 155.69, 47.9338, 47.9338, 47.9338, 47.9338, 47.9338, 47.9338, 47.9338, 47.9338, 47.9338, 47.9338, 47.9338, 47.9338, 47.9338
5.94441, 156, 150.303, 47.9882, 12.5698, 5.69681, 0, 47.9882, 49.4182, 148.873, 47.9882, 47.9882, 47.9882, 47.9882, 47.9882, 47.9882, 47.9882, 47.9882, 47.9882, 47.9882, 47.9882, 47.9882, 47.9882
5.95229, 154, 142.854, 48.0437, 12.49, 11.146, 0, 48.0437, 49.4867, 141.411, 48.0437, 48.0437, 48.0437, 48.0437, 48.0437, 48.0437, 48.0437, 48.0437, 48.0437, 48.0437, 48.0437, 48.0437, 48.0437
5.96017, 146, 134.976, 48.1004, 12.1655, 11.0237, 0, 48.1004, 49.5567, 133.52, 48.1004, 48.1004, 48.1004, 48.1004, 48.1004, 48.1004, 48.1004, 48.1004, 48.1004, 48.1004, 48.1004, 48.1004, 48.1004
5.96805, 122, 126.884, 48.1586, 11.1355, -4.88396, 0, 48.1586, 49.6281, 125.414, 48.1586, 48.1586, 48.1586, 48.1586, 48.1586, 48.1586, 48.1586, 48.1586, 48.1586, 48.1586, 48.1586, 48.1586, 48.1586
5.97594, 120, 118.776, 48.2183, 11.0454, 1.22359, 0, 48.2183, 49.7016, 117.293, 48.2183, 48.2183, 48.2183, 48.2183, 48.2183, 48.2183, 48.2183, 48.2183, 48.2183, 48.2183, 48.2183, 48.2183, 48.2183
5.98382, 112, 110.834, 48.2797, 10.6771, 1.16556, 0, 48.2797, 49.777, 109.337, 48.2797, 48.2797, 48.2797, 48.2797, 48.2797, 48.2797, 48.2797, 48.2797, 48.2797, 48.2797, 48.2797, 48.2797, 48.2797
5.9917, 92, 103.213, 48.343, 9.69536, -11.2131, 0, 48.343, 49.8549, 101.701, 48.343, 48.343, 48.343, 48.343, 48.343, 48.343, 48.343, 48.343, 48.343, 48.343, 48.343, 48.343, 48.343
5.99959, 106, 96.0366, 48.4081, 10.3923, 9.96342, 0, 48.4081, 49.9353, 94.5094, 48.4081, 48.4081, 48.4081, 48.4081, 48.4081, 48.4081, 48.4081, 48.4081, 48.4081, 48.4081, 48.4081, 48.4081, 48.4081
6.00747, 78, 89.4, 48.4751, 8.94427, -11.4, 0, 48.4751, 50.0188, 87.8562, 48.4751, 48.4751, 48.4751, 48.4751, 48.4751, 48.4751, 48.4751, 48.4751, 48.4751, 48.4751, 48.4751, 48.4751, 48.4751
6.01535, 78, 83.3678, 48.5439, 8.94427, -5.36781, 0, 48.5439, 50.1061, 81.8056, 48.5439, 48.5439, 48.5439, 48.5439, 48.5439, 48.5439, 48.5439, 48.5439, 48.5439, 48.5439, 48.5439, 48.5439, 48.5439
6.02323, 66, 77.9751, 48.6146, 8.24621, -11.9751, 0, 48.6146, 50.1983, 76.3914, 48.6146, 48.6146, 48.6146, 48.6146, 48.6146, 48.6146, 48.6146, 48.6146, 48.6146, 48.6146, 48.6146, 48.6146, 48.6146
6.03112, 58, 73.2332, 48.687, 7.74597, -15.2332, 0, 48.687, 50.2971, 71.623, 48.687, 48.687, 48.687, 48.687, 48.687, 48.687, 48.687, 48.687, 48.687, 48.687, 48.687, 48.687, 48.687
6.039, 56, 69.1323, 48.761, 7.61577, -13.1323, 0, 48.761, 50.4052, 67.4881, 48.761, 48.761, 48.761, 48.761, 48.761, 48.761, 48.761, 48.761, 48.761, 48.761, 48.761, 48.761, 48.761
6.04688, 52, 65.6465, 48.8364, 7.34847, -13.6465, 0, 48.8364, 50.5268, 63.9561, 48.8364, 48.8364, 48.8364, 48.8364, 48.8364, 48.8364, 48.8364, 48.8364, 48.8364, 48.8364, 48.8364, 48.8364, 48.8364
6.05476, 62, 62.74, 48.9132, 8, -0.739983, 0, 48.9132, 50.6687, 60.9845, 48.9132, 48.9132, 48.9132, 48.9132, 48.9132, 48.9132, 48.9132, 48.9132, 48.9132, 48.9132, 48.9132, 48.9132, 48.9132
6.06265, 42, 60.3716, 48.991, 6.63325, -18.3716, 0, 48.9911, 50.8412, 58.5214, 48.991, 48.991, 48.991, 48.991, 48.991, 48.991, 48.991, 48.991, 48.991, 48.991, 48.991, 48.991, 48.991
6.07053, 32, 58.501, 49.0698, 5.83095, -26.501, 0, 49.0698, 51.0601, 56.5107, 49.0698, 49.0698, 49.0698, 49.0698, 49.0698, 49.0698, 49.0698, 49.0698, 49.0698, 49.0698, 49.0698, 49.0698, 49.0698
6.07841, 56, 57.095, 49.1492, 7.61577, -1.09496, 0, 49.1492, 51.3493, 54.8948, 49.1492, 49.1492, 49.1492, 49.1492, 49.1492, 49.1492, 49.1492, 49.1492, 49.1492, 49.1492, 49.1492, 49.1492, 49.1492
6.08629, 50, 56.1323, 49.2292, 7.2111, -6.13226, 0, 49.2292, 51.7446, 53.6168, 49.2292, 49.2292, 49.2292, 49.2292, 49.2292, 49.2292, 49.2292, 49.2292, 49.2292, 49.2292, 49.2292, 49.2292, 49.2292
6.09418, 34, 55.6122, 49.3094, 6, -21.6122, 0, 49.3094, 52.2982, 52.6234, 49.3094, 49.3094, 49.3094, 49.3094, 49.3094, 49.3094, 49.3094, 49.3094, 49.3094, 49.3094, 49.3094, 49.3094, 49.3094
6.10206, 54, 55.5617, 49.3897, 7.48331, -1.56173, 0, 49.3897, 53.0859, 51.8656, 49.3897, 49.3897, 49.3897, 49.3897, 49.3897, 49.3897, 49.3897, 49.3897, 49.3897, 49.3897, 49.3897, 49.3897, 49.3897
6.10994, 46, 56.0458, 49.4699, 6.9282, -10.0458, 0, 49.4699, 54.2161, 51.2996, 49.4699, 49.4699, 49.4699, 49.4699, 49.4699, 49.4699, 49.4699, 49.4699, 49.4699, 49.4699, 49.4699, 49.4699, 49.4699
6.11783, 46, 57.1793, 49.5499, 6.9282, -11.1793, 0, 49.5499, 55.8417, 50.8876, 49.5499, 49.5499, 49.5499, 49.5499, 49.5499, 49.5499, 49.5499, 49.5499, 49.5499, 49.5499, 49.5499, 49.5499, 49.5499
6.12571, 52, 59.1415, 49.6294, 7.34847, -7.14148, 0, 49.6295, 58.1738, 50.5971, 49.6294, 49.6294, 49.6294, 49.6294, 49.6294, 49.6294, 49.6294, 49.6294, 49.6294, 49.6294, 49.6294, 49.6294, 49.6294
6.13359, 72, 62.1948, 49.7084, 8.60233, 9.80524, 0, 49.7085, 61.5019, 50.4013, 49.7084, 49.7084, 49.7084, 49.7084, 49.7084, 49.7084, 49.7084, 49.7084, 49.7084, 49.7084, 49.7084, 49.7084, 49.7084
6.14147, 62, 66.7068, 49.7867, 8, -4.7068, 0, 49.7867, 66.2157, 50.2778, 49.7867, 49.7867, 49.7867, 49.7867, 49.7867, 49.7867, 49.7867, 49.7867, 49.7867, 49.7867, 49.7867, 49.7867, 49.7867
6.14936, 74, 73.1739, 49.8642, 8.7178, 0.826096, 0, 49.8642, 72.829, 50.2091, 49.8642, 49.8642, 49.8642, 49.8642, 49.8642, 49.8642, 49.8642, 49.8642, 49.8642, 49.8642, 49.8642, 49.8642, 49.8642
6.15724, 80, 82.2531, 49.9408, 9.05539, -2.25314, 0, 49.9408, 82.0129, 50.1811, 49.9408, 49.9408, 49.9408, 49.9408, 49.9408, 49.9408, 49.9408, 49.9408, 49.9408, 49.9408, 49.9408, 49.9408, 49.9408
6.16512, 94, 94.7929, 50.0165, 9.79796, -0.792923, 0, 50.0165, 94.6265, 50.1829, 50.0165, 50.0165, 50.0165, 50.0165, 50.0165, 50.0165, 50.0165, 50.0165, 50.0165, 50.0165, 50.0165, 50.0165, 50.0165
6.173, 118, 111.864, 50.0911, 10.9545, 6.1357, 0, 50.0911, 111.749, 50.2062, 50.0911, 50.0911, 50.0911, 50.0911, 50.0911, 50.0911, 50.0911, 50.0911, 50.0911, 50.0911, 50.0911, 50.0911, 50.0911
6.18089, 162, 134.792, 50.1647, 12.8062, 27.2075, 0, 50.1647, 134.712, 50.2448, 50.1647, 50.1647, 50.1647, 50.1647, 50.1647, 50.1647, 50.1647, 50.1647, 50.1647, 50.1647, 50.1647, 50.1647, 50.1647
6.18877, 190, 165.19, 50.237, 13.8564, 24.8097, 0, 50.2371, 165.133, 50.2942, 50.237, 50.237, 50.237, 50.237, 50.237, 50.237, 50.237, 50.237, 50.237, 50.237, 50.237, 50.237, 50.237
6.19665, 202, 204.969, 50.3083, 14.2829, -2.96857, 0, 50.3083, 204.926, 50.3513, 50.3083, 50.3083, 50.3083, 50.3083, 50.3083, 50.3083, 50.3083, 50.3083, 50.3083, 50.3083, 50.3083, 50.3083, 50.3083
6.20453, 294, 256.345, 50.3784, 17.2047, 37.6548, 0, 50.3784, 256.31, 50.4139, 50.3784, 50.3784, 50.3784, 50.3784, 50.3784, 50.3784, 50.3784, 50.3784, 50.3784, 50.3784, 50.3784, 50.3784, 50.3784
6.21242, 422, 321.845, 50.4473, 20.5913, 100.155, 0, 50.4473, 321.811, 50.4809, 50.4473, 50.4473, 50.4473, 50.4473, 50.4473, 50.4473, 50.4473, 50.4473, 50.4473, 50.4473, 50.4473, 50.4473, 50.4473
6.2203, 506, 404.241, 50.5149, 22.5389, 101.759, 0, 50.5149, 404.205, 50.5516, 50.5149, 50.5149, 50.5149, 50.5149, 50.5149, 50.5149, 50.5149, 50.5149, 50.5149, 50.5149, 50.5149, 50.5149, 50.5149
6.22818, 626, 506.526, 50.5813, 25.0599, 119.474, 0, 50.5813, 506.481, 50.6262, 50.5813, 50.5813, 50.5813, 50.5813, 50.5813, 50.5813, 50.5813, 50.5813, 50.5813, 50.5813, 50.5813, 50.5813, 50.5813
6.23606, 722, 631.781, 50.6465, 26.9072, 90.2186, 0, 50.6465, 631.722, 50.7056, 50.6465, 50.6465, 50.6465, 50.6465, 50.6465, 50.6465, 50.6465, 50.6465, 50.6465, 50.6465, 50.6465, 50.6465, 50.6465
6.24395, 862, 783.06, 50.7104, 29.3939, 78.9399, 0, 50.7104, 782.98, 50.7909, 50.7104, 50.7104, 50.7104, 50.7104, 50.7104, 50.7104, 50.7104, 50.7104, 50.7104, 50.7104, 50.7104, 50.7104, 50.7104
6.25183, 1086, 963.256, 50.7731, 32.9848, 122.744, 0, 50.7731, 963.145, 50.8841, 50.7731, 50.7731, 50.7731, 50.7731, 50.7731, 50.7731, 50.7731, 50.7731, 50.7731, 50.7731, 50.7731, 50.7731, 50.7731
6.25971, 1278, 1174.86, 50.8345, 35.7771, 103.145, 0, 50.8345, 1174.7, 50.9879, 50.8345, 50.8345, 50.8345, 50.8345, 50.8345, 50.8345, 50.8345, 50.8345, 50.8345, 50.8345, 50.8345, 50.8345, 50.8345
6.26759, 1494, 1419.74, 50.8947, 38.6782, 74.2639, 0, 50.8947, 1419.53, 51.1057, 50.8947, 50.8947, 50.8947, 50.8947, 50.8947, 50.8947, 50.8947, 50.8947, 50.8947, 50.8947, 50.8947, 50.8947, 50.8947
6.27548, 1732, 1698.97, 50.9535, 41.6413, 33.0264, 0, 50.9535, 1698.69, 51.2415, 50.9535, 50.9535, 50.9535, 50.9535, 50.9535, 50.9535, 50.9535, 50.9535, 50.9535, 50.9535, 50.9535, 50.9535, 50.9535
6.28336, 2100, 2012.61, 51.0111, 45.8476, 87.3853, 0, 51.0111, 2012.23, 51.4005, 51.0111, 51.0111, 51.0111, 51.0111, 51.0111, 51.0111, 51.0111, 51.0111, 51.0111, 51.0111, 51.0111, 51.0111, 51.0111
6.29124, 2348, 2359.32, 51.0674, 48.4768, -11.3184, 0, 51.0674, 2358.8, 51.5886, 51.0674, 51.0674, 51.0674, 51.0674, 51.0674, 51.0674, 51.0674, 51.0674, 51.0674, 51.0674, 51.0674, 51.0674, 51.0674
6.29913, 2834, 2736.41, 51.1223, 53.2541, 97.5876, 0, 51.1224, 2735.72, 51.8125, 51.1223, 51.1223, 51.1223, 51.1223, 51.1223, 51.1223, 51.1223, 51.1223, 51.1223, 51.1223, 51.1223, 51.1223, 51.1223
6.30701, 3190, 3139.68, 51.1759, 56.4978, 50.3159, 0, 51.176, 3138.78, 52.0798, 51.1759, 51.1759, 51.1759, 51.1759, 51.1759, 51.1759, 51.1759, 51.1759, 51.1759, 51.1759, 51.1759, 51.1759, 51.1759
6.31489, 3426, 3563.17, 51.2282, 58.5491, -137.172, 0, 51.2282, 3562, 52.3987, 51.2282, 51.2282, 51.2282, 51.2282, 51.2282, 51.2282, 51.2282, 51.2282, 51.2282, 51.2282, 51.2282, 51.2282, 51.2282
6.32277, 4240, 3999.51, 51.279, 65.1306, 240.488, 0, 51.279, 3998.01, 52.7778, 51.279, 51.279, 51.279, 51.279, 51.279, 51.279, 51.279, 51.279, 51.279, 51.279, 51.279, 51.279, 51.279
6.33066, 4500, 4439.92, 51.3283, 67.0969, 60.0776, 0, 51.3283, 4438.02, 53.2258, 51.3283, 51.3283, 51.3283, 51.3283, 51.3283, 51.3283, 51.3283, 51.3283, 51.3283, 51.3283, 51.3283, 51.3283, 51.3283
6.33854, 4792, 4874.42, 51.376, 69.2387, -82.4194, 0, 51.376, 4872.04, 53.751, 51.376, 51.376, 51.376, 51.376, 51.376, 51.376, 51.376, 51.376, 51.376, 51.376, 51.376, 51.376, 51.376
6.34642, 5192, 5292.22, 51.422, 72.0694, -100.219, 0, 51.422, 5289.28, 54.361, 51.422, 51.422, 51.422, 51.422, 51.422, 51.422, 51.422, 51.422, 51.422, 51.422, 51.422, 51.422, 51.422
6.3543, 5706, 5682.24, 51.4662, 75.5513, 23.7612, 0, 51.4663, 5678.64, 55.0618, 51.4662, 51.4662, 51.4662, 51.4662, 51.4662, 51.4662, 51.4662, 51.4662, 51.4662, 51.4662, 51.4662, 51.4662, 51.4662
6.36219, 6050, 6033.43, 51.5085, 77.7946, 16.5713, 0, 51.5085, 6029.08, 55.8573, 51.5085, 51.5085, 51.5085, 51.5085, 51.5085, 51.5085, 51.5085, 51.5085, 51.5085, 51.5085, 51.5085, 51.5085, 51.5085
6.37007, 6480, 6335.38, 51.5486, 80.5109, 144.623, 0, 51.5486, 6330.18, 56.7487, 51.5486, 51.5486, 51.5486, 51.5486, 51.5486, 51.5486, 51.5486, 51.5486, 51.5486, 51.5486, 51.5486, 51.5486, 51.5486
6.37795, 6678, 6578.87, 51.5864, 81.7313, 99.1343, 0, 51.5864, 6572.72, 57.7339, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864
6.38583, 6770, 6756.23, 51.6216, 82.2922, 13.769, 0, 51.6216, 6749.05, 58.8068, 51.6216, 51.6216, 51.6216, 51.6216, 51.6216, 51.6216, 51.6216, 51.6216, 51.6216, 51.6216, 51.6216, 51.6216, 51.6216
6.39372, 6806, 6861.84, 51.654, 82.5106, -55.8374, 0, 51.654, 6853.53, 59.957, 51.654, 51.654, 51.654, 51.654, 51.654, 51.654, 51.654, 51.654, 51.654, 51.654, 51.654, 51.654, 51.654
6.4016, 6834, 6892.37, 51.6832, 82.6801, -58.3711, 0, 51.6832, 6882.88, 61.1696, 51.6832, 51.6832, 51.6832, 51.6832, 51.6832, 51.6832, 51.6832, 51.6832, 51.6832, 51.6832, 51.6832, 51.6832, 51.6832
6.40948, 6816, 6846.99, 51.709, 82.5712, -30.9941, 0, 51.709, 6836.28, 62.4252, 51.709, 51.709, 51.709, 51.709, 51.709, 51.709, 51.709, 51.709, 51.709, 51.709, 51.709, 51.709, 51.709
6.41736, 6696, 6727.38, 51.7309, 81.8413, -31.376, 0, 51.731, 6715.41, 63.7004, 51.7309, 51.7309, 51.7309, 51.7309, 51.7309, 51.7309, 51.7309, 51.7309, 51.7309, 51.7309, 51.7309, 51.7309, 51.7309
6.42525, 6658, 6537.62, 51.7489, 81.6088, 120.379, 0, 51.7489, 6524.4, 64.968, 51.7489, 51.7489, 51.7489, 51.7489, 51.7489, 51.7489, 51.7489, 51.7489, 51.7489, 51.7489, 51.7489, 51.7489, 51.7489
6.43313, 6142, 6284.03, 51.7624, 78.3837, -142.026, 0, 51.7624, 6269.59, 66.198, 51.7624, 51.7624, 51.7624, 51.7624, 51.7624, 51.7624, 51.7624, 51.7624, 51.7624, 51.7624, 51.7624, 51.7624, 51.7624
6.44101, 5858, 5974.69, 51.7713, 76.5506, -116.689, 0, 51.7713, 5959.1, 67.359, 51.7713, 51.7713, 51.7713, 51.7713, 51.7713, 51.7713, 51.7713, 51.7713, 51.7713, 51.7713, 51.7713, 51.7713, 51.7713
6.4489, 5614, 5619.16, 51.7753, 74.94, -5.1582, 0, 51.7753, 5602.51, 68.4193, 51.7753, 51.7753, 51.7753, 51.7753, 51.7753, 51.7753, 51.7753, 51.7753, 51.7753, 51.7753, 51.7753, 51.7753, 51.7753
6.45678, 5290, 5227.92, 51.7742, 72.7461, 62.0786, 0, 51.7742, 5210.35, 69.348, 51.7742, 51.7742, 51.7742, 51.7742, 51.7742, 51.7742, 51.7742, 51.7742, 51.7742, 51.7742, 51.7742, 51.7742, 51.7742
6.46466, 4820, 4811.84, 51.7678, 69.4406, 8.15771, 0, 51.7678, 4793.49, 70.1173, 51.7678, 51.7678, 51.7678, 51.7678, 51.7678, 51.7678, 51.7678, 51.7678, 51.7678, 51.7678, 51.7678, 51.7678, 51.7678
6.47254, 4372, 4381.68, 51.7562, 66.1362, -9.68066, 0, 51.7562, 4362.73, 70.7032, 51.7562, 51.7562, 51.7562, 51.7562, 51.7562, 51.7562, 51.7562, 51.7562, 51.7562, 51.7562, 51.7562, 51.7562, 51.7562
6.48043, 4076, 3947.84, 51.7394, 63.8592, 128.162, 0, 51.7394, 3928.49, 71.0868, 51.7394, 51.7394, 51.7394, 51.7394, 51.7394, 51.7394, 51.7394, 51.7394, 51.7394, 51.7394, 51.7394, 51.7394, 51.7394
6.48831, 3594, 3519.66, 51.7175, 59.9667, 74.3372, 0, 51.7175, 3500.12, 71.2558, 51.7175, 51.7175, 51.7175, 51.7175, 51.7175, 51.7175, 51.7175, 51.7175, 51.7175, 51.7175, 51.7175, 51.7175, 51.7175
6.49619, 3212, 3105.31, 51.6909, 56.6922, 106.692, 0, 51.6909, 3085.79, 71.2044, 51.6909, 51.6909, 51.6909, 51.6909, 51.6909, 51.6909, 51.6909, 51.6909, 51.6909, 51.6909, 51.6909, 51.6909, 51.6909
6.50407, 2724, 2711.68, 51.6598, 52.2111, 12.3167, 0, 51.6598, 2692.41, 70.9344, 51.6598, 51.6598, 51.6598, 51.6598, 51.6598, 51.6598, 51.6598, 51.6598, 51.6598, 51.6598, 51.6598, 51.6598, 51.6598
6.51196, 2484, 2344.05, 51.6248, 49.8598, 139.955, 0, 51.6248, 2325.22, 70.4547, 51.6248, 51.6248, 51.6248, 51.6248, 51.6248, 51.6248, 51.6248, 51.6248, 51.6248, 51.6248, 51.6248, 51.6248, 51.6248
6.51984, 2078, 2006.17, 51.5864, 45.607, 71.8335, 0, 51.5864, 1987.97, 69.7804, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864, 51.5864
6.52772, 1718, 1700.41, 51.5452, 41.4729, 17.5936, 0, 51.5452, 1683.02, 68.9329, 51.5452, 51.5452, 51.5452, 51.5452, 51.5452, 51.5452, 51.5452, 51.5452, 51.5452, 51.5452, 51.5452, 51.5452, 51.5452
6.5356, 1582, 1427.79, 51.5018, 39.7995, 154.208, 0, 51.5019, 1411.36, 67.938, 51.5018, 51.5018, 51.5018, 51.5018, 51.5018, 51.5018, 51.5018, 51.5018, 51.5018, 51.5018, 51.5018, 51.5018, 51.5018
6.54349, 1338, 1188.14, 51.4571, 36.606, 149.858, 0, 51.4571, 1172.77, 66.8248, 51.4571, 51.4571, 51.4571, 51.4571, 51.4571, 51.4571, 51.4571, 51.4571, 51.4571, 51.4571, 51.4571, 51.4571, 51.4571
6.55137, 1078, 980.379, 51.4117, 32.8634, 97.6208, 0, 51.4117, 966.166, 65.6246, 51.4117, 51.4117, 51.4117, 51.4117, 51.4117, 51.4117, 51.4117, 51.4117, 51.4117, 51.4117, 51.4117, 51.4117, 51.4117
6.55925, 942, 802.677, 51.3663, 30.7246, 139.323, 0, 51.3664, 789.674, 64.3691, 51.3663, 51.3663, 51.3663, 51.3663, 51.3663, 51.3663, 51.3663, 51.3663, 51.3663, 51.3663, 51.3663, 51.3663, 51.3663
6.56713, 710, 652.647, 51.3217, 26.6833, 57.3533, 0, 51.3217, 640.88, 63.0888, 51.3217, 51.3217, 51.3217, 51.3217, 51.3217, 51.3217, 51.3217, 51.3217, 51.3217, 51.3217, 51.3217, 51.3217, 51.3217
6.57502, 566, 527.608, 51.2783, 23.8328, 38.3917, 0, 51.2783, 517.074, 61.8126, 51.2783, 51.2783, 51.2783, 51.2783, 51.2783, 51.2783, 51.2783, 51.2783, 51.2783, 51.2783, 51.2783, 51.2783, 51.2783
6.5829, 446, 424.686, 51.2368, 21.166, 21.3138, 0, 51.2368, 415.357, 60.566, 51.2368, 51.2368, 51.2368, 51.2368, 51.2368, 51.2368, 51.2368, 51.2368, 51.2368, 51.2368, 51.2368, 51.2368, 51.2368
6.59078, 352, 341.011, 51.1976, 18.8149, 10.9893, 0, 51.1976, 332.837, 59.371, 51.1976, 51.1976, 51.1976, 51.1976, 51.1976, 51.1976, 51.1976, 51.1976, 51.1976, 51.1976, 51.1976, 51.1976, 51.1976
6.59867, 304, 273.804, 51.161, 17.4929, 30.196, 0, 51.161, 266.72, 58.2453, 51.161, 51.161, 51.161, 51.161, 51.161, 51.161, 51.161, 51.161, 51.161, 51.161, 51.161, 51.161, 51.161
6.60655, 238, 220.456, 51.1273, 15.4919, 17.5443, 0, 51.1273, 214.381, 57.2021, 51.1273, 51.1273, 51.1273, 51.1273, 51.1273, 51.1273, 51.1273, 51.1273, 51.1273, 51.1273, 51.1273, 51.1273, 51.1273
6.61443, 162, 178.603, 51.0966, 12.8062, -16.6034, 0, 51.0966, 173.45, 56.2503, 51.0966, 51.0966, 51.0966, 51.0966, 51.0966, 51.0966, 51.0966, 51.0966, 51.0966, 51.0966, 51.0966, 51.0966, 51.0966
6.62231, 170, 146.147, 51.0691, 13.1149, 23.8531, 0, 51.0691, 141.821, 55.3949, 51.0691, 51.0691, 51.0691, 51.0691, 51.0691, 51.0691, 51.0691, 51.0691, 51.0691, 51.0691, 51.0691, 51.0691, 51.0691
6.6302, 130, 121.259, 51.0446, 11.4891, 8.74138, 0, 51.0446, 117.666, 54.6371, 51.0446, 51.0446, 51.0446, 51.0446, 51.0446, 51.0446, 51.0446, 51.0446, 51.0446, 51.0446, 51.0446, 51.0446, 51.0446
6.63808, 114, 102.383, 51.023, 10.7703, 11.6168, 0, 51.023, 99.4312, 53.9749, 51.023, 51.023, 51.023, 51.023, 51.023, 51.023, 51.023, 51.023, 51.023, 51.023, 51.023, 51.023, 51.023
6.64596, 82, 88.2277, 51.0041, 9.16515, -6.22769, 0, 51.0041, 85.8276, 53.4042, 51.0041, 51.0041, 51.0041, 51.0041, 51.0041, 51.0041, 51.0041, 51.0041, 51.0041, 51.0041, 51.0041, 51.0041, 51.0041
6.65384, 78, 77.7243, 50.9878, 8.94427, 0.27565, 0, 50.9878, 75.7935, 52.9187, 50.9878, 50.9878, 50.9878, 50.9878, 50.9878, 50.9878, 50.9878, 50.9878, 50.9878, 50.9878, 50.9878, 50.9878, 50.9878
6.66173, 68, 70.0125, 50.9737, 8.3666, -2.01246, 0, 50.9737, 68.4754, 52.5108, 50.9737, 50.9737, 50.9737, 50.9737, 50.9737, 50.9737, 50.9737, 50.9737, 50.9737, 50.9737, 50.9737, 50.9737, 50.9737
