   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_220.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.5488, 4, 1.62521, 1.62349, 2.44949, 2.37479, 0, 1.62512, 1.62349, 1.62349, 1.62349, 1.62349, 1.62349, 1.62349, 1.62349, 1.62349, 1.62349, 1.62349, 1.62349, 1.62349, 1.62349, 1.62349, 1.62349, 1.62357, 1.62349
11.5567, 4, 1.63465, 1.63243, 2.44949, 2.36535, 0, 1.63454, 1.63243, 1.63243, 1.63243, 1.63243, 1.63243, 1.63243, 1.63243, 1.63243, 1.63243, 1.63243, 1.63243, 1.63243, 1.63243, 1.63243, 1.63243, 1.63254, 1.63243
11.5646, 0, 1.64057, 1.63769, 1.41421, -1.64057, 0, 1.64044, 1.63769, 1.63769, 1.63769, 1.63769, 1.63769, 1.63769, 1.63769, 1.63769, 1.63769, 1.63769, 1.63769, 1.63769, 1.63769, 1.63769, 1.63769, 1.63782, 1.63769
11.5725, 4, 1.64346, 1.63972, 2.44949, 2.35654, 0, 1.6433, 1.63972, 1.63972, 1.63972, 1.63972, 1.63972, 1.63972, 1.63972, 1.63972, 1.63972, 1.63972, 1.63972, 1.63972, 1.63973, 1.63972, 1.63972, 1.63988, 1.63972
11.5803, 4, 1.64499, 1.64014, 2.44949, 2.35501, 0, 1.64479, 1.64014, 1.64014, 1.64014, 1.64014, 1.64014, 1.64014, 1.64014, 1.64014, 1.64014, 1.64014, 1.64014, 1.64014, 1.64015, 1.64014, 1.64014, 1.64034, 1.64014
11.5882, 2, 1.64684, 1.64056, 2, 0.353161, 0, 1.6466, 1.64056, 1.64056, 1.64056, 1.64056, 1.64056, 1.64056, 1.64056, 1.64056, 1.64056, 1.64056, 1.64056, 1.64056, 1.64057, 1.64056, 1.64056, 1.6408, 1.64056
11.5961, 0, 1.6519, 1.6438, 1.41421, -1.6519, 0, 1.65162, 1.6438, 1.6438, 1.6438, 1.6438, 1.6438, 1.6438, 1.6438, 1.6438, 1.6438, 1.6438, 1.6438, 1.6438, 1.6438, 1.6438, 1.6438, 1.64408, 1.6438
11.604, 2, 1.65661, 1.64617, 2, 0.343391, 0, 1.65627, 1.64617, 1.64617, 1.64617, 1.64617, 1.64617, 1.64617, 1.64617, 1.64617, 1.64617, 1.64617, 1.64617, 1.64617, 1.64617, 1.64617, 1.64617, 1.6465, 1.64617
11.6119, 2, 1.66193, 1.64855, 2, 0.338067, 0, 1.66154, 1.64855, 1.64855, 1.64855, 1.64855, 1.64855, 1.64855, 1.64855, 1.64855, 1.64855, 1.64855, 1.64855, 1.64855, 1.64855, 1.64855, 1.64855, 1.64894, 1.64855
11.6198, 2, 1.66766, 1.65057, 2, 0.332344, 0, 1.66719, 1.65057, 1.65057, 1.65057, 1.65057, 1.65057, 1.65057, 1.65057, 1.65057, 1.65057, 1.65057, 1.65057, 1.65057, 1.65057, 1.65057, 1.65057, 1.65103, 1.65057
11.6276, 10, 1.67291, 1.65121, 3.4641, 8.32709, 0, 1.67237, 1.65121, 1.65121, 1.65121, 1.65121, 1.65121, 1.65121, 1.65121, 1.65121, 1.65121, 1.65121, 1.65121, 1.65121, 1.65121, 1.65121, 1.65121, 1.65175, 1.65121
11.6355, 4, 1.67798, 1.65058, 2.44949, 2.32202, 0, 1.67736, 1.65058, 1.65058, 1.65058, 1.65058, 1.65058, 1.65058, 1.65058, 1.65058, 1.65058, 1.65058, 1.65058, 1.65058, 1.65058, 1.65058, 1.65058, 1.65119, 1.65058
11.6434, 8, 1.68371, 1.6493, 3.16228, 6.31629, 0, 1.68301, 1.6493, 1.6493, 1.6493, 1.6493, 1.6493, 1.6493, 1.6493, 1.6493, 1.6493, 1.6493, 1.6493, 1.6493, 1.6493, 1.6493, 1.6493, 1.65, 1.6493
11.6513, 0, 1.69098, 1.64802, 1.41421, -1.69098, 0, 1.69018, 1.64802, 1.64802, 1.64802, 1.64802, 1.64802, 1.64802, 1.64802, 1.64802, 1.64802, 1.64802, 1.64802, 1.64802, 1.64802, 1.64802, 1.64802, 1.64882, 1.64802
11.6592, 0, 1.69886, 1.64556, 1.41421, -1.69886, 0, 1.69796, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64556, 1.64557, 1.64556, 1.64556, 1.64647, 1.64556
11.667, 2, 1.7082, 1.64249, 2, 0.2918, 0, 1.70719, 1.64249, 1.64249, 1.64249, 1.64249, 1.64249, 1.64249, 1.64249, 1.64249, 1.64249, 1.64249, 1.64249, 1.64249, 1.64249, 1.64249, 1.64249, 1.6435, 1.64249
11.6749, 6, 1.71991, 1.63941, 2.82843, 4.28009, 0, 1.71879, 1.63941, 1.63941, 1.63941, 1.63941, 1.63941, 1.63941, 1.63941, 1.63941, 1.63941, 1.63941, 1.63941, 1.63941, 1.63941, 1.63941, 1.63941, 1.64053, 1.63941
11.6828, 2, 1.7379, 1.63991, 2, 0.262102, 0, 1.73666, 1.63991, 1.63991, 1.63991, 1.63991, 1.63991, 1.63991, 1.63991, 1.63991, 1.63991, 1.63991, 1.63991, 1.63991, 1.63991, 1.63991, 1.63991, 1.64115, 1.63991
11.6907, 4, 1.75625, 1.63776, 2.44949, 2.24375, 0, 1.75489, 1.63776, 1.63776, 1.63776, 1.63776, 1.63776, 1.63776, 1.63776, 1.63776, 1.63776, 1.63776, 1.63776, 1.63776, 1.63777, 1.63776, 1.63776, 1.63912, 1.63776
11.6986, 2, 1.77547, 1.63314, 2, 0.22453, 0, 1.77399, 1.63314, 1.63314, 1.63314, 1.63314, 1.63314, 1.63314, 1.63314, 1.63314, 1.63314, 1.63314, 1.63314, 1.63314, 1.63314, 1.63314, 1.63314, 1.63461, 1.63314
11.7064, 4, 1.79712, 1.62728, 2.44949, 2.20288, 0, 1.79553, 1.62728, 1.62728, 1.62728, 1.62728, 1.62728, 1.62728, 1.62728, 1.62728, 1.62728, 1.62728, 1.62728, 1.62728, 1.62728, 1.62728, 1.62728, 1.62887, 1.62728
11.7143, 4, 1.82277, 1.62143, 2.44949, 2.17723, 0, 1.82106, 1.62143, 1.62143, 1.62143, 1.62143, 1.62143, 1.62143, 1.62143, 1.62143, 1.62143, 1.62143, 1.62143, 1.62143, 1.62143, 1.62143, 1.62143, 1.62313, 1.62143
11.7222, 6, 1.86033, 1.62327, 2.82843, 4.13967, 0, 1.85851, 1.62327, 1.62327, 1.62327, 1.62327, 1.62327, 1.62327, 1.62327, 1.62327, 1.62327, 1.62327, 1.62327, 1.62327, 1.62327, 1.62327, 1.62327, 1.62508, 1.62327
11.7301, 0, 1.89874, 1.62148, 1.41421, -1.89874, 0, 1.89682, 1.62148, 1.62148, 1.62148, 1.62148, 1.62148, 1.62148, 1.62148, 1.62148, 1.62148, 1.62148, 1.62148, 1.62148, 1.62148, 1.62148, 1.62148, 1.62339, 1.62148
11.738, 4, 1.93863, 1.61654, 2.44949, 2.06137, 0, 1.93662, 1.61654, 1.61654, 1.61654, 1.61654, 1.61654, 1.61654, 1.61654, 1.61654, 1.61654, 1.61654, 1.61654, 1.61654, 1.61654, 1.61654, 1.61654, 1.61855, 1.61654
11.7459, 2, 1.98169, 1.61004, 2, 0.018309, 0, 1.9796, 1.61004, 1.61004, 1.61004, 1.61004, 1.61004, 1.61004, 1.61004, 1.61004, 1.61004, 1.61004, 1.61004, 1.61004, 1.61004, 1.61004, 1.61004, 1.61212, 1.61004
11.7537, 0, 2.0295, 1.60355, 1.41421, -2.0295, 0, 2.02734, 1.60355, 1.60355, 1.60355, 1.60355, 1.60355, 1.60355, 1.60355, 1.60355, 1.60355, 1.60355, 1.60355, 1.60355, 1.60355, 1.60355, 1.60355, 1.6057, 1.60355
11.7616, 0, 2.09099, 1.60609, 1.41421, -2.09099, 0, 2.08878, 1.60609, 1.60609, 1.60609, 1.60609, 1.60609, 1.60609, 1.60609, 1.60609, 1.60609, 1.60609, 1.60609, 1.60609, 1.6061, 1.60609, 1.60609, 1.6083, 1.60609
11.7695, 4, 2.15275, 1.60447, 2.44949, 1.84725, 0, 2.1505, 1.60447, 1.60447, 1.60447, 1.60447, 1.60447, 1.60447, 1.60447, 1.60447, 1.60447, 1.60447, 1.60447, 1.60447, 1.60447, 1.60447, 1.60447, 1.60672, 1.60447
11.7774, 0, 2.21495, 1.5992, 1.41421, -2.21495, 0, 2.21268, 1.5992, 1.5992, 1.5992, 1.5992, 1.5992, 1.5992, 1.5992, 1.5992, 1.5992, 1.5992, 1.5992, 1.5992, 1.5992, 1.5992, 1.5992, 1.60147, 1.5992
11.7853, 12, 2.27899, 1.59211, 3.74166, 9.72101, 0, 2.2767, 1.59211, 1.59211, 1.59211, 1.59211, 1.59211, 1.59211, 1.59211, 1.59211, 1.59211, 1.59211, 1.59211, 1.59211, 1.59211, 1.59211, 1.59211, 1.59439, 1.59211
11.7931, 2, 2.34607, 1.58503, 2, -0.346069, 0, 2.3438, 1.58503, 1.58503, 1.58503, 1.58503, 1.58503, 1.58503, 1.58503, 1.58503, 1.58503, 1.58503, 1.58503, 1.58503, 1.58503, 1.58503, 1.58503, 1.5873, 1.58503
11.801, 4, 2.42527, 1.58774, 2.44949, 1.57473, 0, 2.42302, 1.58774, 1.58774, 1.58774, 1.58774, 1.58774, 1.58774, 1.58774, 1.58774, 1.58774, 1.58774, 1.58774, 1.58774, 1.58774, 1.58774, 1.58774, 1.58999, 1.58774
11.8089, 6, 2.50164, 1.58616, 2.82843, 3.49836, 0, 2.49943, 1.58616, 1.58616, 1.58616, 1.58616, 1.58616, 1.58616, 1.58616, 1.58616, 1.58616, 1.58616, 1.58616, 1.58616, 1.58617, 1.58616, 1.58616, 1.58837, 1.58616
11.8168, 6, 2.57483, 1.58087, 2.82843, 3.42517, 0, 2.57267, 1.58087, 1.58087, 1.58087, 1.58087, 1.58087, 1.58087, 1.58087, 1.58087, 1.58087, 1.58087, 1.58087, 1.58087, 1.58088, 1.58087, 1.58087, 1.58303, 1.58087
11.8247, 8, 2.64562, 1.57374, 3.16228, 5.35438, 0, 2.64354, 1.57374, 1.57374, 1.57374, 1.57374, 1.57374, 1.57374, 1.57374, 1.57374, 1.57374, 1.57374, 1.57374, 1.57374, 1.57374, 1.57374, 1.57374, 1.57582, 1.57374
11.8326, 2, 2.71477, 1.56662, 2, -0.714767, 0, 2.71276, 1.56662, 1.56662, 1.56662, 1.56662, 1.56662, 1.56662, 1.56662, 1.56662, 1.56662, 1.56662, 1.56662, 1.56662, 1.56662, 1.56662, 1.56662, 1.56863, 1.56662
11.8404, 4, 2.79039, 1.56884, 2.44949, 1.20961, 0, 2.78847, 1.56884, 1.56884, 1.56884, 1.56884, 1.56884, 1.56884, 1.56884, 1.56884, 1.56884, 1.56884, 1.56884, 1.56884, 1.56884, 1.56884, 1.56884, 1.57075, 1.56884
11.8483, 4, 2.85798, 1.56706, 2.44949, 1.14202, 0, 2.85617, 1.56706, 1.56706, 1.56706, 1.56706, 1.56706, 1.56706, 1.56706, 1.56706, 1.56706, 1.56706, 1.56706, 1.56706, 1.56706, 1.56706, 1.56706, 1.56888, 1.56706
11.8562, 2, 2.91685, 1.5618, 2, -0.916855, 0, 2.91514, 1.5618, 1.5618, 1.5618, 1.5618, 1.5618, 1.5618, 1.5618, 1.5618, 1.5618, 1.5618, 1.5618, 1.5618, 1.5618, 1.5618, 1.5618, 1.56351, 1.5618
11.8641, 0, 2.96764, 1.5548, 1.41421, -2.96764, 0, 2.96604, 1.5548, 1.5548, 1.5548, 1.5548, 1.5548, 1.5548, 1.5548, 1.5548, 1.5548, 1.5548, 1.5548, 1.5548, 1.5548, 1.5548, 1.5548, 1.5564, 1.5548
11.872, 10, 3.01102, 1.54782, 3.4641, 6.98898, 0, 3.00953, 1.54782, 1.54782, 1.54782, 1.54782, 1.54782, 1.54782, 1.54782, 1.54782, 1.54782, 1.54782, 1.54782, 1.54782, 1.54782, 1.54782, 1.54782, 1.54931, 1.54782
11.8798, 0, 3.05456, 1.54937, 1.41421, -3.05456, 0, 3.05319, 1.54937, 1.54937, 1.54937, 1.54937, 1.54937, 1.54937, 1.54937, 1.54937, 1.54937, 1.54937, 1.54937, 1.54937, 1.54937, 1.54937, 1.54937, 1.55074, 1.54937
11.8877, 4, 3.08541, 1.54739, 2.44949, 0.914593, 0, 3.08414, 1.54739, 1.54739, 1.54739, 1.54739, 1.54739, 1.54739, 1.54739, 1.54739, 1.54739, 1.54739, 1.54739, 1.54739, 1.54739, 1.54739, 1.54739, 1.54866, 1.54739
11.8956, 8, 3.10336, 1.54232, 3.16228, 4.89664, 0, 3.1022, 1.54232, 1.54232, 1.54232, 1.54232, 1.54232, 1.54232, 1.54232, 1.54232, 1.54232, 1.54232, 1.54232, 1.54232, 1.54232, 1.54232, 1.54232, 1.54348, 1.54232
11.9035, 8, 3.10951, 1.53572, 3.16228, 4.89049, 0, 3.10845, 1.53572, 1.53572, 1.53572, 1.53572, 1.53572, 1.53572, 1.53572, 1.53572, 1.53572, 1.53572, 1.53572, 1.53572, 1.53572, 1.53572, 1.53572, 1.53678, 1.53572
11.9114, 8, 3.10518, 1.52913, 3.16228, 4.89482, 0, 3.10421, 1.52913, 1.52913, 1.52913, 1.52913, 1.52913, 1.52913, 1.52913, 1.52913, 1.52913, 1.52913, 1.52913, 1.52913, 1.52913, 1.52913, 1.52913, 1.5301, 1.52913
11.9192, 4, 3.09771, 1.52994, 2.44949, 0.902291, 0, 3.09681, 1.52994, 1.52994, 1.52994, 1.52994, 1.52994, 1.52994, 1.52994, 1.52994, 1.52994, 1.52994, 1.52994, 1.52994, 1.52995, 1.52994, 1.52994, 1.53084, 1.52994
11.9271, 2, 3.07682, 1.52771, 2, -1.07682, 0, 3.07598, 1.52771, 1.52771, 1.52771, 1.52771, 1.52771, 1.52771, 1.52771, 1.52771, 1.52771, 1.52771, 1.52771, 1.52771, 1.52771, 1.52771, 1.52771, 1.52854, 1.52771
11.935, 4, 3.04326, 1.52279, 2.44949, 0.956735, 0, 3.04247, 1.52279, 1.52279, 1.52279, 1.52279, 1.52279, 1.52279, 1.52279, 1.52279, 1.52279, 1.52279, 1.52279, 1.52279, 1.52279, 1.52279, 1.52279, 1.52358, 1.52279
11.9429, 6, 2.99897, 1.51655, 2.82843, 3.00103, 0, 2.9982, 1.51655, 1.51655, 1.51655, 1.51655, 1.51655, 1.51655, 1.51655, 1.51655, 1.51655, 1.51655, 1.51655, 1.51655, 1.51655, 1.51655, 1.51655, 1.51732, 1.51655
11.9508, 4, 2.94602, 1.51031, 2.44949, 1.05398, 0, 2.94524, 1.51031, 1.51031, 1.51031, 1.51031, 1.51031, 1.51031, 1.51031, 1.51031, 1.51031, 1.51031, 1.51031, 1.51031, 1.51031, 1.51031, 1.51031, 1.51109, 1.51031
11.9587, 6, 2.8917, 1.51046, 2.82843, 3.1083, 0, 2.89088, 1.51046, 1.51046, 1.51046, 1.51046, 1.51046, 1.51046, 1.51046, 1.51046, 1.51046, 1.51046, 1.51046, 1.51046, 1.51046, 1.51046, 1.51046, 1.51128, 1.51046
11.9665, 10, 2.82805, 1.50803, 3.4641, 7.17195, 0, 2.82714, 1.50803, 1.50803, 1.50803, 1.50803, 1.50803, 1.50803, 1.50803, 1.50803, 1.50803, 1.50803, 1.50803, 1.50803, 1.50803, 1.50803, 1.50803, 1.50893, 1.50803
11.9744, 2, 2.75649, 1.5033, 2, -0.756495, 0, 2.75545, 1.5033, 1.5033, 1.5033, 1.5033, 1.5033, 1.5033, 1.5033, 1.5033, 1.5033, 1.5033, 1.5033, 1.5033, 1.50331, 1.5033, 1.5033, 1.50435, 1.5033
11.9823, 2, 2.67934, 1.49745, 2, -0.679336, 0, 2.67809, 1.49745, 1.49745, 1.49745, 1.49745, 1.49745, 1.49745, 1.49745, 1.49745, 1.49745, 1.49745, 1.49745, 1.49745, 1.49745, 1.49745, 1.49745, 1.49869, 1.49745
11.9902, 14, 2.59896, 1.49161, 4, 11.401, 0, 2.59744, 1.49161, 1.49161, 1.49161, 1.49161, 1.49161, 1.49161, 1.49161, 1.49161, 1.49161, 1.49161, 1.49161, 1.49161, 1.49161, 1.49161, 1.49161, 1.49312, 1.49161
11.9981, 2, 2.52159, 1.49084, 2, -0.521585, 0, 2.5197, 1.49084, 1.49084, 1.49084, 1.49084, 1.49084, 1.49084, 1.49084, 1.49084, 1.49084, 1.49084, 1.49084, 1.49084, 1.49084, 1.49084, 1.49084, 1.49272, 1.49084
12.0059, 2, 2.44139, 1.48812, 2, -0.441386, 0, 2.43902, 1.48812, 1.48812, 1.48812, 1.48812, 1.48812, 1.48812, 1.48812, 1.48812, 1.48812, 1.48812, 1.48812, 1.48812, 1.48812, 1.48812, 1.48812, 1.49049, 1.48812
12.0138, 4, 2.35964, 1.48366, 2.44949, 1.64036, 0, 2.35665, 1.48366, 1.48366, 1.48366, 1.48366, 1.48366, 1.48366, 1.48366, 1.48366, 1.48366, 1.48366, 1.48366, 1.48366, 1.48366, 1.48366, 1.48366, 1.48664, 1.48366
12.0217, 6, 2.27825, 1.47833, 2.82843, 3.72175, 0, 2.27449, 1.47833, 1.47833, 1.47833, 1.47833, 1.47833, 1.47833, 1.47833, 1.47833, 1.47833, 1.47833, 1.47833, 1.47833, 1.47834, 1.47833, 1.47833, 1.4821, 1.47833
12.0296, 0, 2.19901, 1.47302, 1.41421, -2.19901, 0, 2.19427, 1.47302, 1.47302, 1.47302, 1.47302, 1.47302, 1.47302, 1.47302, 1.47302, 1.47302, 1.47302, 1.47302, 1.47302, 1.47302, 1.47302, 1.47302, 1.47776, 1.47302
12.0375, 0, 2.12509, 1.47009, 1.41421, -2.12509, 0, 2.11914, 1.47009, 1.47009, 1.47009, 1.47009, 1.47009, 1.47009, 1.47009, 1.47009, 1.47009, 1.47009, 1.47009, 1.47009, 1.47009, 1.47009, 1.47009, 1.47603, 1.47009
12.0454, 2, 2.05425, 1.46662, 2, -0.0542493, 0, 2.04684, 1.46662, 1.46662, 1.46662, 1.46662, 1.46662, 1.46662, 1.46662, 1.46662, 1.46662, 1.46662, 1.46662, 1.46662, 1.46662, 1.46662, 1.46662, 1.47403, 1.46662
12.0532, 4, 1.98716, 1.46273, 2.44949, 2.01284, 0, 1.97798, 1.46273, 1.46273, 1.46273, 1.46273, 1.46273, 1.46273, 1.46273, 1.46273, 1.46273, 1.46273, 1.46273, 1.46273, 1.46273, 1.46273, 1.46273, 1.47192, 1.46273
12.0611, 2, 1.92448, 1.45863, 2, 0.0755225, 0, 1.91316, 1.45863, 1.45863, 1.45863, 1.45863, 1.45863, 1.45863, 1.45863, 1.45863, 1.45863, 1.45863, 1.45863, 1.45863, 1.45864, 1.45863, 1.45863, 1.46995, 1.45863
12.069, 2, 1.86669, 1.45455, 2, 0.133307, 0, 1.85284, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.46839, 1.45455
12.0769, 0, 1.8181, 1.45455, 1.41421, -1.8181, 0, 1.80127, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.47137, 1.45455
12.0848, 0, 1.77468, 1.45455, 1.41421, -1.77468, 0, 1.75437, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.45455, 1.47485, 1.45455
12.0926, 0, 1.7437, 1.4618, 1.41421, -1.7437, 0, 1.71937, 1.4618, 1.4618, 1.4618, 1.4618, 1.4618, 1.4618, 1.4618, 1.4618, 1.4618, 1.4618, 1.4618, 1.4618, 1.46181, 1.4618, 1.4618, 1.48613, 1.4618
12.1005, 4, 1.71782, 1.46908, 2.44949, 2.28218, 0, 1.68887, 1.46908, 1.46908, 1.46908, 1.46908, 1.46908, 1.46908, 1.46908, 1.46908, 1.46908, 1.46908, 1.46908, 1.46908, 1.46908, 1.46908, 1.46908, 1.49802, 1.46908
12.1084, 2, 1.69689, 1.47637, 2, 0.303112, 0, 1.6627, 1.47637, 1.47637, 1.47637, 1.47637, 1.47637, 1.47637, 1.47637, 1.47637, 1.47637, 1.47637, 1.47637, 1.47637, 1.47638, 1.47637, 1.47637, 1.51056, 1.47637
12.1163, 0, 1.68069, 1.48369, 1.41421, -1.68069, 0, 1.6406, 1.48369, 1.48369, 1.48369, 1.48369, 1.48369, 1.48369, 1.48369, 1.48369, 1.48369, 1.48369, 1.48369, 1.48369, 1.48369, 1.48369, 1.48369, 1.52378, 1.48369
12.1242, 0, 1.6689, 1.49095, 1.41421, -1.6689, 0, 1.62222, 1.49095, 1.49095, 1.49095, 1.49095, 1.49095, 1.49095, 1.49095, 1.49095, 1.49095, 1.49095, 1.49095, 1.49095, 1.49095, 1.49095, 1.49095, 1.53762, 1.49095
12.1321, 10, 1.66117, 1.49812, 3.4641, 8.33883, 0, 1.60722, 1.49812, 1.49812, 1.49812, 1.49812, 1.49812, 1.49812, 1.49812, 1.49812, 1.49812, 1.49812, 1.49812, 1.49812, 1.49812, 1.49812, 1.49812, 1.55208, 1.49812
12.1399, 2, 1.65722, 1.50522, 2, 0.34278, 0, 1.59529, 1.50522, 1.50522, 1.50522, 1.50522, 1.50522, 1.50522, 1.50522, 1.50522, 1.50522, 1.50522, 1.50522, 1.50522, 1.50522, 1.50522, 1.50522, 1.56714, 1.50522
12.1478, 4, 1.65634, 1.51189, 2.44949, 2.34366, 0, 1.58577, 1.51189, 1.51189, 1.51189, 1.51189, 1.51189, 1.51189, 1.51189, 1.51189, 1.51189, 1.51189, 1.51189, 1.51189, 1.5119, 1.51189, 1.51189, 1.58247, 1.51189
12.1557, 4, 1.65822, 1.51817, 2.44949, 2.34178, 0, 1.57836, 1.51817, 1.51817, 1.51817, 1.51817, 1.51817, 1.51817, 1.51817, 1.51817, 1.51817, 1.51817, 1.51817, 1.51817, 1.51817, 1.51817, 1.51817, 1.59802, 1.51817
12.1636, 0, 1.66258, 1.52415, 1.41421, -1.66258, 0, 1.57288, 1.52415, 1.52415, 1.52415, 1.52415, 1.52415, 1.52415, 1.52415, 1.52415, 1.52415, 1.52415, 1.52415, 1.52415, 1.52416, 1.52415, 1.52415, 1.61386, 1.52415
12.1715, 8, 1.66918, 1.52995, 3.16228, 6.33082, 0, 1.56913, 1.52995, 1.52995, 1.52995, 1.52995, 1.52995, 1.52995, 1.52995, 1.52995, 1.52995, 1.52995, 1.52995, 1.52995, 1.52995, 1.52995, 1.52995, 1.63, 1.52995
12.1793, 2, 1.67776, 1.53565, 2, 0.322243, 0, 1.56695, 1.53565, 1.53565, 1.53565, 1.53565, 1.53565, 1.53565, 1.53565, 1.53565, 1.53565, 1.53565, 1.53565, 1.53565, 1.53565, 1.53565, 1.53565, 1.64646, 1.53565
12.1872, 2, 1.68805, 1.54136, 2, 0.311948, 0, 1.5662, 1.54136, 1.54136, 1.54136, 1.54136, 1.54136, 1.54136, 1.54136, 1.54136, 1.54136, 1.54136, 1.54136, 1.54136, 1.54136, 1.54136, 1.54136, 1.66321, 1.54136
12.1951, 2, 1.70089, 1.54826, 2, 0.299109, 0, 1.56784, 1.54826, 1.54826, 1.54826, 1.54826, 1.54826, 1.54826, 1.54826, 1.54826, 1.54826, 1.54826, 1.54826, 1.54826, 1.54826, 1.54826, 1.54826, 1.6813, 1.54826
12.203, 0, 1.71393, 1.55434, 1.41421, -1.71393, 0, 1.56968, 1.55434, 1.55434, 1.55434, 1.55434, 1.55434, 1.55434, 1.55434, 1.55434, 1.55434, 1.55434, 1.55434, 1.55434, 1.55434, 1.55434, 1.55434, 1.69859, 1.55434
12.2109, 4, 1.72696, 1.55974, 2.44949, 2.27304, 0, 1.57168, 1.55974, 1.55974, 1.55974, 1.55974, 1.55974, 1.55974, 1.55974, 1.55974, 1.55974, 1.55974, 1.55974, 1.55974, 1.55974, 1.55974, 1.55974, 1.71502, 1.55974
12.2187, 4, 1.74001, 1.5648, 2.44949, 2.25999, 0, 1.57403, 1.5648, 1.5648, 1.5648, 1.5648, 1.5648, 1.5648, 1.5648, 1.5648, 1.5648, 1.5648, 1.5648, 1.5648, 1.5648, 1.5648, 1.5648, 1.73078, 1.5648
12.2266, 4, 1.75313, 1.56986, 2.44949, 2.24687, 0, 1.57695, 1.56986, 1.56986, 1.56986, 1.56986, 1.56986, 1.56986, 1.56986, 1.56986, 1.56986, 1.56986, 1.56986, 1.56986, 1.56986, 1.56986, 1.56986, 1.74604, 1.56986
12.2345, 8, 1.76838, 1.57728, 3.16228, 6.23162, 0, 1.58269, 1.57728, 1.57728, 1.57728, 1.57728, 1.57728, 1.57728, 1.57728, 1.57728, 1.57728, 1.57728, 1.57728, 1.57728, 1.57728, 1.57728, 1.57728, 1.76297, 1.57728
12.2424, 4, 1.78172, 1.58328, 2.44949, 2.21828, 0, 1.58738, 1.58328, 1.58328, 1.58328, 1.58328, 1.58328, 1.58328, 1.58328, 1.58328, 1.58328, 1.58328, 1.58328, 1.58328, 1.58328, 1.58328, 1.58328, 1.77761, 1.58328
12.2503, 2, 1.79312, 1.58807, 2, 0.206881, 0, 1.59116, 1.58807, 1.58807, 1.58807, 1.58807, 1.58807, 1.58807, 1.58807, 1.58807, 1.58807, 1.58807, 1.58807, 1.58807, 1.58807, 1.58807, 1.58807, 1.79003, 1.58807
12.2582, 4, 1.80299, 1.59225, 2.44949, 2.19701, 0, 1.59456, 1.59225, 1.59225, 1.59225, 1.59225, 1.59225, 1.59225, 1.59225, 1.59225, 1.59225, 1.59225, 1.59225, 1.59225, 1.59225, 1.59225, 1.59225, 1.80067, 1.59225
12.266, 2, 1.81175, 1.59644, 2, 0.188253, 0, 1.59816, 1.59644, 1.59644, 1.59644, 1.59644, 1.59644, 1.59644, 1.59644, 1.59644, 1.59644, 1.59644, 1.59644, 1.59644, 1.59644, 1.59644, 1.59644, 1.81002, 1.59644
12.2739, 6, 1.82348, 1.60485, 2.82843, 4.17652, 0, 1.60613, 1.60485, 1.60485, 1.60485, 1.60485, 1.60485, 1.60485, 1.60485, 1.60485, 1.60485, 1.60485, 1.60485, 1.60485, 1.60486, 1.60485, 1.60485, 1.82221, 1.60485
12.2818, 4, 1.8318, 1.61121, 2.44949, 2.1682, 0, 1.61215, 1.61121, 1.61121, 1.61121, 1.61121, 1.61121, 1.61121, 1.61121, 1.61121, 1.61121, 1.61121, 1.61121, 1.61121, 1.61121, 1.61121, 1.61121, 1.83086, 1.61121
12.2897, 4, 1.83692, 1.61581, 2.44949, 2.16308, 0, 1.61649, 1.61581, 1.61581, 1.61581, 1.61581, 1.61581, 1.61581, 1.61581, 1.61581, 1.61581, 1.61581, 1.61581, 1.61581, 1.61581, 1.61581, 1.61581, 1.83623, 1.61581
12.2976, 2, 1.83969, 1.61952, 2, 0.160308, 0, 1.62002, 1.61952, 1.61952, 1.61952, 1.61952, 1.61952, 1.61952, 1.61952, 1.61952, 1.61952, 1.61952, 1.61952, 1.61952, 1.61952, 1.61952, 1.61952, 1.83919, 1.61952
12.3054, 0, 1.84101, 1.62324, 1.41421, -1.84101, 0, 1.6236, 1.62324, 1.62324, 1.62324, 1.62324, 1.62324, 1.62324, 1.62324, 1.62324, 1.62324, 1.62324, 1.62324, 1.62324, 1.62324, 1.62324, 1.62324, 1.84065, 1.62324
