   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_156.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.75598, 26, 33.7861, 25.7648, 5.2915, -7.7861, 0, 25.7649, 25.7649, 33.6473, 25.8488, 25.7648, 25.7648, 25.7648, 25.7648, 25.7648, 25.7648, 25.7648, 25.7648, 25.7648, 25.7648, 25.7648, 25.7648, 25.8196, 25.7648
4.76386, 44, 32.7823, 25.8711, 6.78233, 11.2177, 0, 25.8711, 25.8711, 32.649, 25.9543, 25.8711, 25.8711, 25.8711, 25.8711, 25.8711, 25.8711, 25.8711, 25.8711, 25.8711, 25.8711, 25.8711, 25.8711, 25.921, 25.8711
4.77174, 36, 31.8692, 25.9773, 6.16441, 4.13085, 0, 25.9774, 25.9773, 31.7416, 26.059, 25.9773, 25.9773, 25.9773, 25.9773, 25.9773, 25.9773, 25.9773, 25.9773, 25.9773, 25.9773, 25.9773, 25.9773, 26.0231, 25.9773
4.77962, 24, 31.0552, 26.0836, 5.09902, -7.05516, 0, 26.0837, 26.0837, 30.9334, 26.163, 26.0836, 26.0836, 26.0836, 26.0836, 26.0836, 26.0836, 26.0836, 26.0836, 26.0836, 26.0836, 26.0836, 26.0836, 26.1259, 26.0836
4.7875, 28, 30.3443, 26.19, 5.47723, -2.34428, 0, 26.1901, 26.19, 30.2286, 26.2664, 26.19, 26.19, 26.19, 26.19, 26.19, 26.19, 26.19, 26.19, 26.19, 26.19, 26.19, 26.19, 26.2293, 26.19
4.79538, 24, 29.7363, 26.2965, 5.09902, -5.73627, 0, 26.2965, 26.2965, 29.6269, 26.3692, 26.2965, 26.2965, 26.2965, 26.2965, 26.2965, 26.2965, 26.2965, 26.2965, 26.2965, 26.2965, 26.2965, 26.2965, 26.333, 26.2965
4.80326, 42, 29.2277, 26.4029, 6.63325, 12.7723, 0, 26.403, 26.403, 29.1247, 26.4717, 26.4029, 26.4029, 26.4029, 26.4029, 26.4029, 26.4029, 26.4029, 26.4029, 26.4029, 26.4029, 26.4029, 26.4029, 26.4371, 26.4029
4.81115, 12, 28.8125, 26.5095, 3.74166, -16.8125, 0, 26.5095, 26.5095, 28.716, 26.5738, 26.5095, 26.5095, 26.5095, 26.5095, 26.5095, 26.5095, 26.5095, 26.5095, 26.5095, 26.5095, 26.5095, 26.5095, 26.5415, 26.5095
4.81903, 22, 28.4829, 26.616, 4.89898, -6.48286, 0, 26.6161, 26.616, 28.3929, 26.6758, 26.616, 26.616, 26.616, 26.616, 26.616, 26.616, 26.616, 26.616, 26.616, 26.616, 26.616, 26.616, 26.646, 26.616
4.82691, 10, 28.2299, 26.7226, 3.4641, -18.2299, 0, 26.7226, 26.7226, 28.1465, 26.7778, 26.7226, 26.7226, 26.7226, 26.7226, 26.7226, 26.7226, 26.7226, 26.7226, 26.7226, 26.7226, 26.7226, 26.7226, 26.7508, 26.7226
4.83479, 20, 28.0444, 26.8292, 4.69042, -8.04438, 0, 26.8293, 26.8292, 27.9671, 26.8798, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.8292, 26.8559, 26.8292
4.84267, 24, 27.9168, 26.9359, 5.09902, -3.91684, 0, 26.9359, 26.9359, 27.8454, 26.982, 26.9359, 26.9359, 26.9359, 26.9359, 26.9359, 26.9359, 26.9359, 26.9359, 26.9359, 26.9359, 26.9359, 26.9359, 26.9611, 26.9359
4.85055, 32, 27.8384, 27.0425, 5.83095, 4.16158, 0, 27.0426, 27.0426, 27.7723, 27.0845, 27.0425, 27.0425, 27.0425, 27.0425, 27.0425, 27.0425, 27.0425, 27.0425, 27.0425, 27.0426, 27.0425, 27.0425, 27.0666, 27.0425
4.85844, 28, 27.8009, 27.1492, 5.47723, 0.199116, 0, 27.1493, 27.1493, 27.7395, 27.1873, 27.1492, 27.1492, 27.1492, 27.1492, 27.1492, 27.1492, 27.1492, 27.1492, 27.1492, 27.1492, 27.1492, 27.1492, 27.1725, 27.1492
4.86632, 20, 27.7969, 27.256, 4.69042, -7.79689, 0, 27.256, 27.256, 27.7396, 27.2904, 27.256, 27.256, 27.256, 27.256, 27.256, 27.256, 27.256, 27.256, 27.256, 27.256, 27.256, 27.256, 27.2787, 27.256
4.8742, 18, 27.82, 27.3626, 4.47214, -9.81996, 0, 27.3627, 27.3627, 27.7659, 27.394, 27.3626, 27.3626, 27.3626, 27.3626, 27.3626, 27.3626, 27.3626, 27.3626, 27.3626, 27.3627, 27.3626, 27.3626, 27.3853, 27.3626
4.88208, 20, 27.8646, 27.4694, 4.69042, -7.86464, 0, 27.4694, 27.4694, 27.8131, 27.4979, 27.4694, 27.4694, 27.4694, 27.4694, 27.4694, 27.4694, 27.4694, 27.4694, 27.4694, 27.4694, 27.4694, 27.4694, 27.4923, 27.4694
4.88996, 24, 27.9263, 27.5761, 5.09902, -3.92629, 0, 27.5761, 27.5761, 27.8764, 27.6022, 27.5761, 27.5761, 27.5761, 27.5761, 27.5761, 27.5761, 27.5761, 27.5761, 27.5761, 27.5761, 27.5761, 27.5761, 27.5998, 27.5761
4.89784, 24, 28.0012, 27.6828, 5.09902, -4.00116, 0, 27.6829, 27.6828, 27.9521, 27.7069, 27.6828, 27.6828, 27.6828, 27.6828, 27.6828, 27.6828, 27.6828, 27.6828, 27.6828, 27.6828, 27.6828, 27.6828, 27.7077, 27.6828
4.90572, 34, 28.0862, 27.7895, 6, 5.91384, 0, 27.7896, 27.7895, 28.0372, 27.8119, 27.7895, 27.7895, 27.7895, 27.7895, 27.7895, 27.7895, 27.7895, 27.7895, 27.7895, 27.7895, 27.7895, 27.7895, 27.816, 27.7895
4.91361, 14, 28.1789, 27.8962, 4, -14.1789, 0, 27.8963, 27.8962, 28.1293, 27.9172, 27.8962, 27.8962, 27.8962, 27.8962, 27.8962, 27.8962, 27.8962, 27.8962, 27.8962, 27.8962, 27.8962, 27.8962, 27.9247, 27.8962
4.92149, 18, 28.2774, 28.0029, 4.47214, -10.2774, 0, 28.0029, 28.0029, 28.2265, 28.0228, 28.0029, 28.0029, 28.0029, 28.0029, 28.0029, 28.0029, 28.0029, 28.0029, 28.0029, 28.0029, 28.0029, 28.0029, 28.0337, 28.0029
4.92937, 10, 28.3801, 28.1095, 3.4641, -18.3801, 0, 28.1095, 28.1095, 28.3275, 28.1286, 28.1095, 28.1095, 28.1095, 28.1095, 28.1095, 28.1095, 28.1095, 28.1095, 28.1095, 28.1095, 28.1095, 28.1095, 28.143, 28.1095
4.93725, 28, 28.486, 28.2161, 5.47723, -0.485996, 0, 28.2162, 28.2162, 28.4312, 28.2346, 28.2161, 28.2161, 28.2161, 28.2161, 28.2161, 28.2161, 28.2161, 28.2161, 28.2161, 28.2161, 28.2161, 28.2161, 28.2524, 28.2161
4.94513, 28, 28.5941, 28.3227, 5.47723, -0.594084, 0, 28.3228, 28.3227, 28.5368, 28.3408, 28.3227, 28.3227, 28.3227, 28.3227, 28.3227, 28.3227, 28.3227, 28.3227, 28.3227, 28.3227, 28.3227, 28.3227, 28.3619, 28.3227
4.95301, 24, 28.7037, 28.4293, 5.09902, -4.70367, 0, 28.4293, 28.4293, 28.6438, 28.447, 28.4293, 28.4293, 28.4293, 28.4293, 28.4293, 28.4293, 28.4293, 28.4293, 28.4293, 28.4293, 28.4293, 28.4293, 28.4713, 28.4293
4.9609, 24, 28.8142, 28.5358, 5.09902, -4.81425, 0, 28.5358, 28.5358, 28.7518, 28.5534, 28.5358, 28.5358, 28.5358, 28.5358, 28.5358, 28.5358, 28.5358, 28.5358, 28.5358, 28.5358, 28.5358, 28.5358, 28.5805, 28.5358
4.96878, 22, 28.9254, 28.6422, 4.89898, -6.92542, 0, 28.6423, 28.6422, 28.8605, 28.6598, 28.6422, 28.6422, 28.6422, 28.6422, 28.6422, 28.6422, 28.6422, 28.6422, 28.6422, 28.6422, 28.6422, 28.6422, 28.6895, 28.6422
4.97666, 18, 29.0368, 28.7486, 4.47214, -11.0368, 0, 28.7487, 28.7486, 28.9696, 28.7662, 28.7486, 28.7486, 28.7486, 28.7486, 28.7486, 28.7486, 28.7486, 28.7486, 28.7486, 28.7486, 28.7486, 28.7486, 28.7982, 28.7486
4.98454, 18, 29.1483, 28.855, 4.47214, -11.1483, 0, 28.855, 28.855, 29.0792, 28.8727, 28.855, 28.855, 28.855, 28.855, 28.855, 28.855, 28.855, 28.855, 28.855, 28.855, 28.855, 28.855, 28.9063, 28.855
4.99242, 22, 29.2597, 28.9612, 4.89898, -7.25966, 0, 28.9613, 28.9613, 29.189, 28.9791, 28.9612, 28.9612, 28.9612, 28.9612, 28.9612, 28.9612, 28.9612, 28.9612, 28.9612, 28.9612, 28.9612, 28.9612, 29.014, 28.9612
5.0003, 18, 29.3708, 29.0675, 4.47214, -11.3708, 0, 29.0675, 29.0675, 29.299, 29.0855, 29.0675, 29.0675, 29.0675, 29.0675, 29.0675, 29.0675, 29.0675, 29.0675, 29.0675, 29.0675, 29.0675, 29.0675, 29.1212, 29.0675
5.00818, 14, 29.4817, 29.1736, 4, -15.4817, 0, 29.1736, 29.1736, 29.4092, 29.1918, 29.1736, 29.1736, 29.1736, 29.1736, 29.1736, 29.1736, 29.1736, 29.1736, 29.1736, 29.1736, 29.1736, 29.1736, 29.2278, 29.1736
5.01607, 24, 29.5923, 29.2796, 5.09902, -5.5923, 0, 29.2797, 29.2796, 29.5196, 29.2981, 29.2796, 29.2796, 29.2796, 29.2796, 29.2796, 29.2796, 29.2796, 29.2796, 29.2796, 29.2796, 29.2796, 29.2796, 29.3338, 29.2796
5.02395, 28, 29.7027, 29.3856, 5.47723, -1.70271, 0, 29.3856, 29.3856, 29.6302, 29.4042, 29.3856, 29.3856, 29.3856, 29.3856, 29.3856, 29.3856, 29.3856, 29.3856, 29.3856, 29.3856, 29.3856, 29.3856, 29.4393, 29.3856
5.03183, 12, 29.813, 29.4914, 3.74166, -17.813, 0, 29.4914, 29.4914, 29.741, 29.5103, 29.4914, 29.4914, 29.4914, 29.4914, 29.4914, 29.4914, 29.4914, 29.4914, 29.4914, 29.4914, 29.4914, 29.4914, 29.5443, 29.4914
5.03971, 26, 29.9233, 29.5971, 5.2915, -3.92328, 0, 29.5972, 29.5971, 29.8522, 29.6163, 29.5971, 29.5971, 29.5971, 29.5971, 29.5971, 29.5971, 29.5971, 29.5971, 29.5971, 29.5971, 29.5971, 29.5971, 29.649, 29.5971
5.04759, 22, 30.0338, 29.7028, 4.89898, -8.03375, 0, 29.7028, 29.7028, 29.9637, 29.7222, 29.7028, 29.7028, 29.7028, 29.7028, 29.7028, 29.7028, 29.7028, 29.7028, 29.7028, 29.7028, 29.7028, 29.7028, 29.7532, 29.7028
5.05547, 16, 30.1446, 29.8082, 4.24264, -14.1446, 0, 29.8083, 29.8083, 30.0758, 29.828, 29.8082, 29.8082, 29.8082, 29.8082, 29.8082, 29.8082, 29.8082, 29.8082, 29.8082, 29.8082, 29.8082, 29.8082, 29.8572, 29.8082
5.06336, 18, 30.2559, 29.9136, 4.47214, -12.2559, 0, 29.9136, 29.9136, 30.1885, 29.9336, 29.9136, 29.9136, 29.9136, 29.9136, 29.9136, 29.9136, 29.9136, 29.9136, 29.9136, 29.9136, 29.9136, 29.9136, 29.9609, 29.9136
5.07124, 20, 30.3682, 30.0188, 4.69042, -10.3682, 0, 30.0188, 30.0188, 30.3021, 30.0391, 30.0188, 30.0188, 30.0188, 30.0188, 30.0188, 30.0188, 30.0188, 30.0188, 30.0188, 30.0188, 30.0188, 30.0188, 30.0645, 30.0188
5.07912, 18, 30.4816, 30.1238, 4.47214, -12.4816, 0, 30.1239, 30.1239, 30.4168, 30.1445, 30.1238, 30.1238, 30.1238, 30.1238, 30.1238, 30.1238, 30.1238, 30.1238, 30.1238, 30.1238, 30.1238, 30.1238, 30.168, 30.1238
5.087, 32, 30.5965, 30.2287, 5.83095, 1.40347, 0, 30.2288, 30.2288, 30.533, 30.2496, 30.2287, 30.2287, 30.2287, 30.2287, 30.2287, 30.2287, 30.2287, 30.2287, 30.2287, 30.2287, 30.2287, 30.2287, 30.2713, 30.2287
5.09488, 12, 30.7134, 30.3335, 3.74166, -18.7134, 0, 30.3335, 30.3335, 30.6509, 30.3547, 30.3335, 30.3335, 30.3335, 30.3335, 30.3335, 30.3335, 30.3335, 30.3335, 30.3335, 30.3335, 30.3335, 30.3335, 30.3746, 30.3335
5.10276, 30, 30.8326, 30.438, 5.65685, -0.832609, 0, 30.438, 30.438, 30.7712, 30.4595, 30.438, 30.438, 30.438, 30.438, 30.438, 30.438, 30.438, 30.438, 30.438, 30.438, 30.438, 30.438, 30.4778, 30.438
5.11065, 26, 30.9548, 30.5423, 5.2915, -4.95479, 0, 30.5424, 30.5424, 30.8943, 30.5641, 30.5423, 30.5423, 30.5423, 30.5423, 30.5423, 30.5423, 30.5423, 30.5423, 30.5423, 30.5423, 30.5423, 30.5423, 30.581, 30.5423
5.11853, 20, 31.0805, 30.6465, 4.69042, -11.0805, 0, 30.6465, 30.6465, 31.0209, 30.6686, 30.6465, 30.6465, 30.6465, 30.6465, 30.6465, 30.6465, 30.6465, 30.6465, 30.6465, 30.6465, 30.6465, 30.6465, 30.684, 30.6465
5.12641, 24, 31.2105, 30.7504, 5.09902, -7.21053, 0, 30.7504, 30.7504, 31.1517, 30.7728, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7868, 30.7504
5.13429, 10, 31.3456, 30.8541, 3.4641, -21.3456, 0, 30.8542, 30.8541, 31.2875, 30.8768, 30.8541, 30.8541, 30.8541, 30.8541, 30.8541, 30.8541, 30.8541, 30.8541, 30.8541, 30.8541, 30.8541, 30.8541, 30.8894, 30.8541
5.14217, 24, 31.4866, 30.9576, 5.09902, -7.48663, 0, 30.9576, 30.9576, 31.4294, 30.9806, 30.9576, 30.9576, 30.9576, 30.9576, 30.9576, 30.9576, 30.9576, 30.9576, 30.9576, 30.9576, 30.9576, 30.9576, 30.9918, 30.9576
5.15005, 24, 31.6345, 31.0608, 5.09902, -7.63446, 0, 31.0609, 31.0608, 31.5781, 31.0842, 31.0608, 31.0608, 31.0608, 31.0608, 31.0608, 31.0608, 31.0608, 31.0608, 31.0608, 31.0608, 31.0608, 31.0608, 31.0938, 31.0608
5.15794, 26, 31.7901, 31.1638, 5.2915, -5.79009, 0, 31.1639, 31.1638, 31.7347, 31.1875, 31.1638, 31.1638, 31.1638, 31.1638, 31.1638, 31.1638, 31.1638, 31.1638, 31.1638, 31.1638, 31.1638, 31.1638, 31.1955, 31.1638
5.16582, 18, 31.9544, 31.2666, 4.47214, -13.9544, 0, 31.2666, 31.2666, 31.9, 31.2905, 31.2666, 31.2666, 31.2666, 31.2666, 31.2666, 31.2666, 31.2666, 31.2666, 31.2666, 31.2666, 31.2666, 31.2666, 31.2969, 31.2666
5.1737, 22, 32.1283, 31.369, 4.89898, -10.1283, 0, 31.3691, 31.369, 32.0751, 31.3933, 31.369, 31.369, 31.369, 31.369, 31.369, 31.369, 31.369, 31.369, 31.369, 31.369, 31.369, 31.369, 31.3979, 31.369
5.18158, 18, 32.3124, 31.4712, 4.47214, -14.3124, 0, 31.4713, 31.4712, 32.2604, 31.4958, 31.4712, 31.4712, 31.4712, 31.4712, 31.4712, 31.4712, 31.4712, 31.4712, 31.4712, 31.4712, 31.4712, 31.4712, 31.4985, 31.4712
5.18946, 22, 32.5072, 31.5731, 4.89898, -10.5072, 0, 31.5732, 31.5731, 32.4567, 31.598, 31.5731, 31.5731, 31.5731, 31.5731, 31.5731, 31.5731, 31.5731, 31.5731, 31.5731, 31.5731, 31.5731, 31.5731, 31.5987, 31.5731
5.19734, 26, 32.713, 31.6747, 5.2915, -6.71297, 0, 31.6748, 31.6747, 32.6639, 31.6999, 31.6747, 31.6747, 31.6747, 31.6747, 31.6747, 31.6747, 31.6747, 31.6747, 31.6747, 31.6747, 31.6747, 31.6747, 31.6985, 31.6747
5.20522, 12, 32.9295, 31.776, 3.74166, -20.9295, 0, 31.7761, 31.7761, 32.8819, 31.8016, 31.776, 31.776, 31.776, 31.776, 31.776, 31.776, 31.776, 31.776, 31.776, 31.776, 31.776, 31.776, 31.798, 31.776
5.21311, 18, 33.1562, 31.8771, 4.47214, -15.1562, 0, 31.8771, 31.8771, 33.1101, 31.9029, 31.8771, 31.8771, 31.8771, 31.8771, 31.8771, 31.8771, 31.8771, 31.8771, 31.8771, 31.8771, 31.8771, 31.8771, 31.8972, 31.8771
5.22099, 18, 33.3919, 31.9778, 4.47214, -15.3919, 0, 31.9778, 31.9778, 33.3473, 32.004, 31.9778, 31.9778, 31.9778, 31.9778, 31.9778, 31.9778, 31.9778, 31.9778, 31.9778, 31.9778, 31.9778, 31.9778, 31.9961, 31.9778
5.22887, 14, 33.635, 32.0781, 4, -19.635, 0, 32.0782, 32.0782, 33.5919, 32.1047, 32.0781, 32.0781, 32.0781, 32.0781, 32.0781, 32.0781, 32.0781, 32.0781, 32.0781, 32.0781, 32.0781, 32.0781, 32.0947, 32.0781
5.23675, 26, 33.8833, 32.1782, 5.2915, -7.88331, 0, 32.1782, 32.1782, 33.8415, 32.205, 32.1782, 32.1782, 32.1782, 32.1782, 32.1782, 32.1782, 32.1782, 32.1782, 32.1782, 32.1782, 32.1782, 32.1782, 32.193, 32.1782
5.24463, 22, 34.1342, 32.2779, 4.89898, -12.1342, 0, 32.278, 32.2779, 34.0937, 32.3051, 32.2779, 32.2779, 32.2779, 32.2779, 32.2779, 32.2779, 32.2779, 32.2779, 32.2779, 32.2779, 32.2779, 32.2779, 32.2912, 32.2779
5.25251, 14, 34.3845, 32.3773, 4, -20.3845, 0, 32.3774, 32.3773, 34.3451, 32.4048, 32.3773, 32.3773, 32.3773, 32.3773, 32.3773, 32.3773, 32.3773, 32.3773, 32.3773, 32.3773, 32.3773, 32.3773, 32.3891, 32.3773
5.2604, 26, 34.6307, 32.4763, 5.2915, -8.63068, 0, 32.4764, 32.4764, 34.5923, 32.5042, 32.4763, 32.4763, 32.4763, 32.4763, 32.4763, 32.4763, 32.4763, 32.4763, 32.4763, 32.4763, 32.4763, 32.4763, 32.4868, 32.4763
5.26828, 12, 34.8691, 32.575, 3.74166, -22.8691, 0, 32.5751, 32.5751, 34.8315, 32.6032, 32.575, 32.575, 32.575, 32.575, 32.575, 32.575, 32.575, 32.575, 32.575, 32.575, 32.575, 32.575, 32.5844, 32.575
5.27616, 26, 35.096, 32.6734, 5.2915, -9.09605, 0, 32.6734, 32.6734, 35.0591, 32.7019, 32.6734, 32.6734, 32.6734, 32.6734, 32.6734, 32.6734, 32.6734, 32.6734, 32.6734, 32.6734, 32.6734, 32.6734, 32.6817, 32.6734
5.28404, 34, 35.3077, 32.7714, 6, -1.30774, 0, 32.7714, 32.7714, 35.2713, 32.8002, 32.7714, 32.7714, 32.7714, 32.7714, 32.7714, 32.7714, 32.7714, 32.7714, 32.7714, 32.7714, 32.7714, 32.7714, 32.7788, 32.7714
5.29192, 18, 35.5009, 32.8689, 4.47214, -17.5009, 0, 32.869, 32.869, 35.4648, 32.8981, 32.8689, 32.8689, 32.8689, 32.8689, 32.8689, 32.8689, 32.8689, 32.8689, 32.8689, 32.8689, 32.8689, 32.8689, 32.8757, 32.8689
5.2998, 36, 35.6725, 32.9662, 6.16441, 0.327461, 0, 32.9662, 32.9662, 35.6368, 32.9957, 32.9662, 32.9662, 32.9662, 32.9662, 32.9662, 32.9662, 32.9662, 32.9662, 32.9662, 32.9662, 32.9662, 32.9662, 32.9724, 32.9662
5.30768, 28, 35.8204, 33.063, 5.47723, -7.82042, 0, 33.063, 33.063, 35.7848, 33.0929, 33.063, 33.063, 33.063, 33.063, 33.063, 33.063, 33.063, 33.063, 33.063, 33.063, 33.063, 33.063, 33.0687, 33.063
5.31557, 22, 35.943, 33.1594, 4.89898, -13.943, 0, 33.1595, 33.1595, 35.9074, 33.1896, 33.1594, 33.1594, 33.1594, 33.1594, 33.1594, 33.1594, 33.1594, 33.1594, 33.1594, 33.1594, 33.1594, 33.1594, 33.1648, 33.1594
5.32345, 20, 36.0396, 33.2555, 4.69042, -16.0396, 0, 33.2555, 33.2555, 36.0038, 33.286, 33.2555, 33.2555, 33.2555, 33.2555, 33.2555, 33.2555, 33.2555, 33.2555, 33.2555, 33.2555, 33.2555, 33.2555, 33.2606, 33.2555
5.33133, 16, 36.1102, 33.3511, 4.24264, -20.1102, 0, 33.3511, 33.3511, 36.0744, 33.382, 33.3511, 33.3511, 33.3511, 33.3511, 33.3511, 33.3511, 33.3511, 33.3511, 33.3511, 33.3511, 33.3511, 33.3511, 33.356, 33.3511
5.33921, 30, 36.1561, 33.4463, 5.65685, -6.15606, 0, 33.4463, 33.4463, 36.12, 33.4775, 33.4463, 33.4463, 33.4463, 33.4463, 33.4463, 33.4463, 33.4463, 33.4463, 33.4463, 33.4463, 33.4463, 33.4463, 33.451, 33.4463
5.34709, 14, 36.1788, 33.541, 4, -22.1788, 0, 33.541, 33.541, 36.1426, 33.5726, 33.541, 33.541, 33.541, 33.541, 33.541, 33.541, 33.541, 33.541, 33.541, 33.541, 33.541, 33.541, 33.5456, 33.541
5.35497, 26, 36.1811, 33.6353, 5.2915, -10.1811, 0, 33.6353, 33.6353, 36.1446, 33.6672, 33.6353, 33.6353, 33.6353, 33.6353, 33.6353, 33.6353, 33.6353, 33.6353, 33.6353, 33.6353, 33.6353, 33.6353, 33.6398, 33.6353
5.36286, 42, 36.1659, 33.7291, 6.63325, 5.83409, 0, 33.7292, 33.7291, 36.1291, 33.7614, 33.7291, 33.7291, 33.7291, 33.7291, 33.7291, 33.7291, 33.7291, 33.7291, 33.7291, 33.7291, 33.7291, 33.7291, 33.7336, 33.7291
5.37074, 20, 36.1368, 33.8225, 4.69042, -16.1368, 0, 33.8225, 33.8225, 36.0997, 33.8551, 33.8225, 33.8225, 33.8225, 33.8225, 33.8225, 33.8225, 33.8225, 33.8225, 33.8225, 33.8225, 33.8225, 33.8225, 33.8269, 33.8225
5.37862, 12, 36.0974, 33.9154, 3.74166, -24.0974, 0, 33.9155, 33.9154, 36.0601, 33.9484, 33.9154, 33.9154, 33.9154, 33.9154, 33.9154, 33.9154, 33.9154, 33.9154, 33.9154, 33.9154, 33.9154, 33.9154, 33.9198, 33.9154
5.3865, 24, 36.0516, 34.0078, 5.09902, -12.0516, 0, 34.0079, 34.0078, 36.0139, 34.0411, 34.0078, 34.0078, 34.0078, 34.0078, 34.0078, 34.0078, 34.0078, 34.0078, 34.0078, 34.0078, 34.0078, 34.0078, 34.0121, 34.0078
5.39438, 16, 36.003, 34.0998, 4.24264, -20.003, 0, 34.0998, 34.0998, 35.965, 34.1334, 34.0998, 34.0998, 34.0998, 34.0998, 34.0998, 34.0998, 34.0998, 34.0998, 34.0998, 34.0998, 34.0998, 34.0998, 34.104, 34.0998
5.40226, 26, 35.9548, 34.1912, 5.2915, -9.95482, 0, 34.1912, 34.1912, 35.9166, 34.2252, 34.1912, 34.1912, 34.1912, 34.1912, 34.1912, 34.1912, 34.1912, 34.1912, 34.1912, 34.1912, 34.1912, 34.1912, 34.1953, 34.1912
5.41014, 28, 35.9102, 34.2821, 5.47723, -7.91023, 0, 34.2822, 34.2821, 35.8717, 34.3165, 34.2821, 34.2821, 34.2821, 34.2821, 34.2821, 34.2821, 34.2821, 34.2821, 34.2821, 34.2821, 34.2821, 34.2821, 34.2862, 34.2821
5.41803, 36, 35.8717, 34.3725, 6.16441, 0.128307, 0, 34.3726, 34.3726, 35.8329, 34.4073, 34.3725, 34.3725, 34.3725, 34.3725, 34.3725, 34.3725, 34.3725, 34.3725, 34.3725, 34.3725, 34.3725, 34.3725, 34.3765, 34.3725
5.42591, 26, 35.8412, 34.4624, 5.2915, -9.8412, 0, 34.4625, 34.4624, 35.8021, 34.4975, 34.4624, 34.4624, 34.4624, 34.4624, 34.4624, 34.4624, 34.4624, 34.4624, 34.4624, 34.4624, 34.4624, 34.4624, 34.4664, 34.4624
5.43379, 24, 35.8203, 34.5518, 5.09902, -11.8203, 0, 34.5518, 34.5518, 35.7809, 34.5873, 34.5518, 34.5518, 34.5518, 34.5518, 34.5518, 34.5518, 34.5518, 34.5518, 34.5518, 34.5518, 34.5518, 34.5518, 34.5557, 34.5518
5.44167, 26, 35.8098, 34.6406, 5.2915, -9.80981, 0, 34.6407, 34.6406, 35.7701, 34.6765, 34.6406, 34.6406, 34.6406, 34.6406, 34.6406, 34.6406, 34.6406, 34.6406, 34.6406, 34.6406, 34.6406, 34.6406, 34.6444, 34.6406
5.44955, 30, 35.8103, 34.7289, 5.65685, -5.81028, 0, 34.7289, 34.7289, 35.7703, 34.7651, 34.7289, 34.7289, 34.7289, 34.7289, 34.7289, 34.7289, 34.7289, 34.7289, 34.7289, 34.7289, 34.7289, 34.7289, 34.7326, 34.7289
5.45743, 28, 35.8218, 34.8166, 5.47723, -7.82175, 0, 34.8167, 34.8166, 35.7814, 34.8532, 34.8166, 34.8166, 34.8166, 34.8166, 34.8166, 34.8166, 34.8166, 34.8166, 34.8166, 34.8166, 34.8166, 34.8166, 34.8203, 34.8166
5.46532, 18, 35.8439, 34.9038, 4.47214, -17.8439, 0, 34.9038, 34.9038, 35.8032, 34.9407, 34.9038, 34.9038, 34.9038, 34.9038, 34.9038, 34.9038, 34.9038, 34.9038, 34.9038, 34.9038, 34.9038, 34.9038, 34.9074, 34.9038
5.4732, 22, 35.876, 34.9903, 4.89898, -13.876, 0, 34.9904, 34.9903, 35.835, 35.0277, 34.9903, 34.9903, 34.9903, 34.9903, 34.9903, 34.9903, 34.9903, 34.9903, 34.9903, 34.9903, 34.9903, 34.9903, 34.9939, 34.9903
5.48108, 22, 35.9174, 35.0763, 4.89898, -13.9174, 0, 35.0764, 35.0763, 35.876, 35.114, 35.0763, 35.0763, 35.0763, 35.0763, 35.0763, 35.0763, 35.0763, 35.0763, 35.0763, 35.0763, 35.0763, 35.0763, 35.0799, 35.0763
5.48896, 16, 35.9671, 35.1617, 4.24264, -19.9671, 0, 35.1618, 35.1617, 35.9253, 35.1998, 35.1617, 35.1617, 35.1617, 35.1617, 35.1617, 35.1617, 35.1617, 35.1617, 35.1617, 35.1617, 35.1617, 35.1617, 35.1653, 35.1617
5.49684, 20, 36.024, 35.2465, 4.69042, -16.024, 0, 35.2465, 35.2465, 35.9819, 35.285, 35.2465, 35.2465, 35.2465, 35.2465, 35.2465, 35.2465, 35.2465, 35.2465, 35.2465, 35.2465, 35.2465, 35.2465, 35.25, 35.2465
5.50472, 22, 36.0873, 35.3306, 4.89898, -14.0873, 0, 35.3307, 35.3307, 36.0447, 35.3696, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3342, 35.3306
5.51261, 34, 36.1558, 35.4142, 6, -2.15575, 0, 35.4142, 35.4142, 36.1127, 35.4536, 35.4142, 35.4142, 35.4142, 35.4142, 35.4142, 35.4142, 35.4142, 35.4142, 35.4142, 35.4142, 35.4142, 35.4142, 35.4177, 35.4142
5.52049, 20, 36.2286, 35.4971, 4.69042, -16.2286, 0, 35.4971, 35.4972, 36.1851, 35.537, 35.4971, 35.4971, 35.4971, 35.4971, 35.4971, 35.4971, 35.4971, 35.4971, 35.4971, 35.4971, 35.4971, 35.4971, 35.5006, 35.4971
