   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_182.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.43036, 2, 9.69526, 9.21549, 2, -7.69526, 0, 9.21549, 9.46329, 9.22192, 9.21573, 9.25999, 9.21549, 9.21549, 9.21549, 9.21549, 9.21549, 9.21549, 9.21549, 9.21549, 9.33562, 9.21549, 9.27612, 9.21549
3.43824, 8, 9.73779, 9.25168, 3.16228, -1.73779, 0, 9.25168, 9.49948, 9.25811, 9.25193, 9.30129, 9.25168, 9.25168, 9.25168, 9.25168, 9.25168, 9.25168, 9.25168, 9.25168, 9.36565, 9.25168, 9.3197, 9.25168
3.44613, 4, 9.78444, 9.28972, 2.44949, -5.78444, 0, 9.28973, 9.53753, 9.29616, 9.28998, 9.34706, 9.28972, 9.28972, 9.28972, 9.28972, 9.28972, 9.28972, 9.28972, 9.28972, 9.39746, 9.28972, 9.36486, 9.28972
3.45401, 4, 9.83672, 9.33002, 2.44949, -5.83672, 0, 9.33002, 9.57782, 9.33645, 9.33028, 9.39905, 9.33002, 9.33002, 9.33002, 9.33002, 9.33002, 9.33002, 9.33002, 9.33002, 9.43147, 9.33002, 9.41173, 9.33002
3.4619, 2, 9.89662, 9.37286, 2, -7.89662, 0, 9.37286, 9.62067, 9.37929, 9.37313, 9.45946, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.37286, 9.468, 9.37286, 9.46036, 9.37286
3.46978, 10, 9.96684, 9.41844, 3.4641, 0.0331631, 0, 9.41845, 9.66625, 9.42488, 9.41872, 9.5312, 9.41844, 9.41844, 9.41844, 9.41844, 9.41844, 9.41844, 9.41844, 9.41845, 9.50729, 9.41844, 9.51071, 9.41844
3.47767, 2, 10.051, 9.46687, 2, -8.05101, 0, 9.46688, 9.71468, 9.47331, 9.46716, 9.61806, 9.46687, 9.46687, 9.46687, 9.46687, 9.46687, 9.46687, 9.46687, 9.46687, 9.54948, 9.46687, 9.56268, 9.46687
3.48555, 2, 10.154, 9.51817, 2, -8.15401, 0, 9.51817, 9.76598, 9.5246, 9.51846, 9.72503, 9.51817, 9.51817, 9.51817, 9.51817, 9.51817, 9.51817, 9.51817, 9.51817, 9.59463, 9.51817, 9.61614, 9.51817
3.49344, 4, 10.2822, 9.57226, 2.44949, -6.28221, 0, 9.57227, 9.82007, 9.5787, 9.57257, 9.85854, 9.57226, 9.57226, 9.57226, 9.57226, 9.57226, 9.57226, 9.57226, 9.57226, 9.64272, 9.57226, 9.67093, 9.57226
3.50132, 0, 10.4438, 9.62901, 1.41421, -10.4438, 0, 9.62902, 9.87682, 9.63545, 9.62933, 10.0268, 9.62901, 9.62901, 9.62901, 9.62901, 9.62901, 9.62901, 9.62901, 9.62901, 9.69363, 9.62901, 9.72687, 9.62901
3.50921, 4, 10.649, 9.68825, 2.44949, -6.64902, 0, 9.68825, 9.93606, 9.69468, 9.68857, 10.2399, 9.68825, 9.68825, 9.68825, 9.68825, 9.68825, 9.68825, 9.68825, 9.68825, 9.74723, 9.68825, 9.78385, 9.68825
3.51709, 4, 10.9103, 9.74975, 2.44949, -6.91032, 0, 9.74975, 9.99756, 9.75618, 9.75008, 10.5102, 9.74975, 9.74975, 9.74975, 9.74975, 9.74975, 9.74975, 9.74975, 9.74975, 9.80334, 9.74975, 9.84174, 9.74975
3.52498, 6, 11.2424, 9.81327, 2.82843, -5.24238, 0, 9.81327, 10.0611, 9.8197, 9.81361, 10.8521, 9.81327, 9.81327, 9.81327, 9.81327, 9.81327, 9.81327, 9.81327, 9.81327, 9.86173, 9.81327, 9.90046, 9.81327
3.53286, 8, 11.6619, 9.87857, 3.16228, -3.66195, 0, 9.87858, 10.1264, 9.88501, 9.87893, 11.2823, 9.87857, 9.87857, 9.87857, 9.87857, 9.87857, 9.87857, 9.87857, 9.87857, 9.92218, 9.87857, 9.95997, 9.87857
3.54075, 0, 12.1874, 9.94541, 1.41421, -12.1874, 0, 9.94542, 10.1932, 9.95185, 9.94578, 11.8188, 9.94541, 9.94541, 9.94541, 9.94541, 9.94541, 9.94541, 9.94541, 9.94542, 9.98448, 9.94541, 10.0203, 9.94541
3.54863, 12, 12.8379, 10.0136, 3.74166, -0.837912, 0, 10.0136, 10.2614, 10.02, 10.014, 12.4806, 10.0136, 10.0136, 10.0136, 10.0136, 10.0136, 10.0136, 10.0136, 10.0136, 10.0484, 10.0136, 10.0814, 10.0136
3.55652, 6, 13.6326, 10.0828, 2.82843, -7.63259, 0, 10.0829, 10.3307, 10.0893, 10.0832, 13.2865, 10.0828, 10.0828, 10.0828, 10.0828, 10.0828, 10.0828, 10.0828, 10.0828, 10.1137, 10.0828, 10.1434, 10.0828
3.5644, 10, 14.589, 10.153, 3.4641, -4.58898, 0, 10.153, 10.4008, 10.1595, 10.1534, 14.2538, 10.153, 10.153, 10.153, 10.153, 10.153, 10.153, 10.153, 10.153, 10.1803, 10.153, 10.2063, 10.153
3.57228, 8, 15.7213, 10.224, 3.16228, -7.72127, 0, 10.224, 10.4718, 10.2304, 10.2244, 15.3965, 10.224, 10.224, 10.224, 10.224, 10.224, 10.224, 10.224, 10.224, 10.248, 10.224, 10.2702, 10.224
3.58017, 26, 17.0386, 10.2956, 5.2915, 8.96136, 0, 10.2956, 10.5434, 10.302, 10.296, 16.7236, 10.2956, 10.2956, 10.2956, 10.2956, 10.2956, 10.2956, 10.2956, 10.2956, 10.3166, 10.2956, 10.335, 10.2956
3.58805, 18, 18.5433, 10.3677, 4.47214, -0.543266, 0, 10.3677, 10.6155, 10.3742, 10.3682, 18.2372, 10.3677, 10.3677, 10.3677, 10.3677, 10.3677, 10.3677, 10.3677, 10.3677, 10.386, 10.3677, 10.4009, 10.3677
3.59594, 28, 20.2285, 10.4403, 5.47723, 7.77151, 0, 10.4403, 10.6881, 10.4467, 10.4408, 19.9305, 10.4403, 10.4403, 10.4403, 10.4403, 10.4403, 10.4403, 10.4403, 10.4403, 10.4561, 10.4403, 10.4678, 10.4403
3.60382, 26, 22.0773, 10.5132, 5.2915, 3.92269, 0, 10.5132, 10.7611, 10.5197, 10.5137, 21.7865, 10.5132, 10.5132, 10.5132, 10.5132, 10.5132, 10.5132, 10.5132, 10.5132, 10.5268, 10.5132, 10.5357, 10.5132
3.61171, 38, 24.0614, 10.5865, 6.32456, 13.9386, 0, 10.5865, 10.8343, 10.5929, 10.587, 23.7769, 10.5865, 10.5865, 10.5865, 10.5865, 10.5865, 10.5865, 10.5865, 10.5865, 10.5982, 10.5865, 10.6046, 10.5865
3.61959, 28, 26.1413, 10.66, 5.47723, 1.8587, 0, 10.66, 10.9078, 10.6665, 10.6605, 25.8622, 10.66, 10.66, 10.66, 10.66, 10.66, 10.66, 10.66, 10.66, 10.67, 10.66, 10.6744, 10.66
3.62748, 46, 28.2663, 10.7338, 6.9282, 17.7337, 0, 10.7338, 10.9816, 10.7403, 10.7343, 27.9919, 10.7338, 10.7338, 10.7338, 10.7338, 10.7338, 10.7338, 10.7338, 10.7338, 10.7423, 10.7338, 10.745, 10.7338
3.63536, 26, 30.3772, 10.8079, 5.2915, -4.3772, 0, 10.8079, 11.0557, 10.8143, 10.8084, 30.1066, 10.8079, 10.8079, 10.8079, 10.8079, 10.8079, 10.8079, 10.8079, 10.8079, 10.815, 10.8079, 10.8165, 10.8079
3.64325, 38, 32.4077, 10.8821, 6.32456, 5.5923, 0, 10.8821, 11.1299, 10.8885, 10.8826, 32.1403, 10.8821, 10.8821, 10.8821, 10.8821, 10.8821, 10.8821, 10.8821, 10.8821, 10.8881, 10.8821, 10.8887, 10.8821
3.65113, 66, 34.2888, 10.9565, 8.24621, 31.7112, 0, 10.9565, 11.2044, 10.963, 10.9571, 34.024, 10.9565, 10.9565, 10.9565, 10.9565, 10.9565, 10.9565, 10.9565, 10.9565, 10.9616, 10.9565, 10.9615, 10.9565
3.65902, 44, 35.952, 11.0312, 6.78233, 8.04801, 0, 11.0312, 11.279, 11.0376, 11.0318, 35.6893, 11.0312, 11.0312, 11.0312, 11.0312, 11.0312, 11.0312, 11.0312, 11.0312, 11.0354, 11.0312, 11.0348, 11.0312
3.6669, 44, 37.3341, 11.1061, 6.78233, 6.66587, 0, 11.1061, 11.3539, 11.1125, 11.1066, 37.0732, 11.1061, 11.1061, 11.1061, 11.1061, 11.1061, 11.1061, 11.1061, 11.1061, 11.1095, 11.1061, 11.1087, 11.1061
3.67479, 36, 38.3813, 11.1811, 6.16441, -2.38132, 0, 11.1811, 11.4289, 11.1876, 11.1817, 38.1217, 11.1811, 11.1811, 11.1811, 11.1811, 11.1811, 11.1811, 11.1811, 11.1811, 11.184, 11.1811, 11.183, 11.1811
3.68267, 54, 39.0526, 11.2564, 7.48331, 14.9474, 0, 11.2564, 11.5042, 11.2628, 11.257, 38.794, 11.2564, 11.2564, 11.2564, 11.2564, 11.2564, 11.2564, 11.2564, 11.2564, 11.2588, 11.2564, 11.2577, 11.2564
3.69056, 32, 39.3228, 11.3319, 5.83095, -7.32279, 0, 11.3319, 11.5797, 11.3383, 11.3325, 39.065, 11.3319, 11.3319, 11.3319, 11.3319, 11.3319, 11.3319, 11.3319, 11.3319, 11.3338, 11.3319, 11.3328, 11.3319
3.69844, 58, 39.1844, 11.4075, 7.74597, 18.8156, 0, 11.4075, 11.6553, 11.414, 11.4082, 38.9272, 11.4075, 11.4075, 11.4075, 11.4075, 11.4075, 11.4075, 11.4075, 11.4075, 11.4091, 11.4075, 11.4082, 11.4075
3.70633, 52, 38.6478, 11.4834, 7.34847, 13.3522, 0, 11.4834, 11.7312, 11.4899, 11.4841, 38.3911, 11.4834, 11.4834, 11.4834, 11.4834, 11.4834, 11.4834, 11.4834, 11.4834, 11.4847, 11.4834, 11.4839, 11.4834
3.71421, 46, 37.7407, 11.5595, 6.9282, 8.25928, 0, 11.5595, 11.8073, 11.566, 11.5602, 37.4844, 11.5595, 11.5595, 11.5595, 11.5595, 11.5595, 11.5595, 11.5595, 11.5595, 11.5606, 11.5595, 11.5598, 11.5595
3.7221, 50, 36.5059, 11.6358, 7.2111, 13.4941, 0, 11.6358, 11.8836, 11.6423, 11.6365, 36.2499, 11.6358, 11.6358, 11.6358, 11.6358, 11.6358, 11.6358, 11.6358, 11.6358, 11.6367, 11.6358, 11.636, 11.6358
3.72998, 40, 34.9981, 11.7124, 6.48074, 5.00194, 0, 11.7124, 11.9602, 11.7188, 11.7131, 34.7423, 11.7124, 11.7124, 11.7124, 11.7124, 11.7124, 11.7124, 11.7124, 11.7124, 11.713, 11.7124, 11.7125, 11.7124
3.73787, 50, 33.2804, 11.7891, 7.2111, 16.7196, 0, 11.7891, 12.0369, 11.7956, 11.7899, 33.0248, 11.7891, 11.7891, 11.7891, 11.7891, 11.7891, 11.7891, 11.7891, 11.7891, 11.7896, 11.7891, 11.7892, 11.7891
3.74575, 46, 31.42, 11.8661, 6.9282, 14.58, 0, 11.8661, 12.1139, 11.8725, 11.8669, 31.1645, 11.8661, 11.8661, 11.8661, 11.8661, 11.8661, 11.8661, 11.8661, 11.8661, 11.8665, 11.8661, 11.8662, 11.8661
3.75364, 36, 29.4843, 11.9433, 6.16441, 6.51572, 0, 11.9433, 12.1911, 11.9497, 11.9441, 29.2288, 11.9433, 11.9433, 11.9433, 11.9433, 11.9433, 11.9433, 11.9433, 11.9433, 11.9436, 11.9433, 11.9434, 11.9433
3.76152, 30, 27.537, 12.0207, 5.65685, 2.46303, 0, 12.0207, 12.2685, 12.0272, 12.0215, 27.2815, 12.0207, 12.0207, 12.0207, 12.0207, 12.0207, 12.0207, 12.0207, 12.0207, 12.021, 12.0207, 12.0208, 12.0207
3.76941, 24, 25.6348, 12.0984, 5.09902, -1.63481, 0, 12.0984, 12.3462, 12.1048, 12.0992, 25.3794, 12.0984, 12.0984, 12.0984, 12.0984, 12.0984, 12.0984, 12.0984, 12.0984, 12.0986, 12.0984, 12.0985, 12.0984
3.77729, 22, 23.826, 12.1763, 4.89898, -1.82603, 0, 12.1763, 12.4241, 12.1827, 12.1771, 23.5706, 12.1763, 12.1763, 12.1763, 12.1763, 12.1763, 12.1763, 12.1763, 12.1763, 12.1765, 12.1763, 12.1765, 12.1763
3.78518, 24, 22.1482, 12.2544, 5.09902, 1.85176, 0, 12.2544, 12.5022, 12.2609, 12.2553, 21.8928, 12.2544, 12.2544, 12.2544, 12.2544, 12.2544, 12.2544, 12.2544, 12.2544, 12.2545, 12.2544, 12.2547, 12.2544
3.79306, 28, 20.6286, 12.3328, 5.47723, 7.37141, 0, 12.3328, 12.5806, 12.3392, 12.3337, 20.373, 12.3328, 12.3328, 12.3328, 12.3328, 12.3328, 12.3328, 12.3328, 12.3328, 12.3329, 12.3328, 12.3331, 12.3328
3.80095, 26, 19.2836, 12.4114, 5.2915, 6.71639, 0, 12.4114, 12.6592, 12.4179, 12.4123, 19.028, 12.4114, 12.4114, 12.4114, 12.4114, 12.4114, 12.4114, 12.4114, 12.4114, 12.4115, 12.4114, 12.4118, 12.4114
3.80883, 24, 18.1207, 12.4903, 5.09902, 5.87934, 0, 12.4903, 12.7381, 12.4967, 12.4912, 17.8649, 12.4903, 12.4903, 12.4903, 12.4903, 12.4903, 12.4903, 12.4903, 12.4903, 12.4903, 12.4903, 12.4908, 12.4903
3.81672, 16, 17.139, 12.5694, 4.24264, -1.13903, 0, 12.5694, 12.8172, 12.5758, 12.5703, 16.8831, 12.5694, 12.5694, 12.5694, 12.5694, 12.5694, 12.5694, 12.5694, 12.5694, 12.5694, 12.5694, 12.57, 12.5694
3.8246, 18, 16.3318, 12.6487, 4.47214, 1.6682, 0, 12.6487, 12.8965, 12.6552, 12.6497, 16.0756, 12.6487, 12.6487, 12.6487, 12.6487, 12.6487, 12.6487, 12.6487, 12.6487, 12.6487, 12.6487, 12.6496, 12.6487
3.83249, 20, 15.6877, 12.7283, 4.69042, 4.31231, 0, 12.7283, 12.9761, 12.7348, 12.7293, 15.4313, 12.7283, 12.7283, 12.7283, 12.7283, 12.7283, 12.7283, 12.7283, 12.7283, 12.7283, 12.7283, 12.7294, 12.7283
3.84037, 20, 15.1926, 12.8081, 4.69042, 4.80742, 0, 12.8081, 13.0559, 12.8147, 12.8091, 14.9359, 12.8081, 12.8081, 12.8081, 12.8081, 12.8081, 12.8081, 12.8081, 12.8081, 12.8081, 12.8081, 12.8094, 12.8081
3.84825, 10, 14.8312, 12.8882, 3.4641, -4.83119, 0, 12.8882, 13.136, 12.8948, 12.8892, 14.5741, 12.8882, 12.8882, 12.8882, 12.8882, 12.8882, 12.8882, 12.8882, 12.8882, 12.8882, 12.8882, 12.8897, 12.8882
3.85614, 18, 14.5881, 12.9684, 4.47214, 3.41189, 0, 12.9685, 13.2163, 12.9752, 12.9695, 14.3307, 12.9684, 12.9684, 12.9684, 12.9684, 12.9684, 12.9684, 12.9684, 12.9684, 12.9685, 12.9684, 12.9703, 12.9684
3.86402, 14, 14.4488, 13.0489, 4, -0.44885, 0, 13.0489, 13.2967, 13.0558, 13.05, 14.1909, 13.0489, 13.0489, 13.0489, 13.0489, 13.0489, 13.0489, 13.0489, 13.0489, 13.0489, 13.0489, 13.0511, 13.0489
3.87191, 16, 14.4003, 13.1296, 4.24264, 1.5997, 0, 13.1296, 13.3774, 13.1366, 13.1307, 14.1419, 13.1296, 13.1296, 13.1296, 13.1296, 13.1296, 13.1296, 13.1296, 13.1296, 13.1296, 13.1296, 13.1321, 13.1296
3.87979, 2, 14.431, 13.2105, 2, -12.431, 0, 13.2105, 13.4583, 13.2177, 13.2116, 14.172, 13.2105, 13.2105, 13.2105, 13.2105, 13.2105, 13.2105, 13.2105, 13.2105, 13.2105, 13.2105, 13.2133, 13.2105
3.88768, 10, 14.5311, 13.2914, 3.4641, -4.53111, 0, 13.2914, 13.5392, 13.2991, 13.2926, 14.2714, 13.2914, 13.2914, 13.2914, 13.2914, 13.2914, 13.2914, 13.2914, 13.2914, 13.2914, 13.2914, 13.2946, 13.2914
3.89556, 10, 14.6923, 13.3725, 3.4641, -4.69228, 0, 13.3725, 13.6203, 13.3806, 13.3737, 14.4317, 13.3725, 13.3725, 13.3725, 13.3725, 13.3725, 13.3725, 13.3725, 13.3725, 13.3725, 13.3725, 13.376, 13.3725
3.90345, 14, 14.9072, 13.4537, 4, -0.907167, 0, 13.4537, 13.7015, 13.4624, 13.4548, 14.6457, 13.4537, 13.4537, 13.4537, 13.4537, 13.4537, 13.4537, 13.4537, 13.4537, 13.4537, 13.4537, 13.4574, 13.4537
3.91133, 14, 15.169, 13.5348, 4, -1.16904, 0, 13.5348, 13.7826, 13.5443, 13.536, 14.9064, 13.5348, 13.5348, 13.5348, 13.5348, 13.5348, 13.5348, 13.5348, 13.5348, 13.5348, 13.5348, 13.5388, 13.5348
3.91922, 8, 15.4713, 13.6159, 3.16228, -7.47135, 0, 13.6159, 13.8637, 13.6266, 13.6171, 15.2073, 13.6159, 13.6159, 13.6159, 13.6159, 13.6159, 13.6159, 13.6159, 13.6159, 13.6159, 13.6159, 13.6202, 13.6159
3.9271, 16, 15.8072, 13.6969, 4.24264, 0.192756, 0, 13.6969, 13.9447, 13.7091, 13.6981, 15.5415, 13.6969, 13.6969, 13.6969, 13.6969, 13.6969, 13.6969, 13.6969, 13.6969, 13.6969, 13.6969, 13.7013, 13.6969
3.93499, 8, 16.1693, 13.7777, 3.16228, -8.1693, 0, 13.7777, 14.0255, 13.7918, 13.7789, 15.9014, 13.7777, 13.7777, 13.7777, 13.7777, 13.7777, 13.7777, 13.7777, 13.7777, 13.7777, 13.7777, 13.7823, 13.7777
3.94287, 4, 16.5492, 13.8582, 2.44949, -12.5492, 0, 13.8582, 14.106, 13.875, 13.8595, 16.2786, 13.8582, 13.8582, 13.8582, 13.8582, 13.8582, 13.8582, 13.8582, 13.8582, 13.8582, 13.8582, 13.8629, 13.8582
3.95076, 10, 16.938, 13.9385, 3.4641, -6.93798, 0, 13.9385, 14.1863, 13.9586, 13.9398, 16.664, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9385, 13.9432, 13.9385
3.95864, 22, 17.3257, 14.0184, 4.89898, 4.6743, 0, 14.0184, 14.2662, 14.0428, 14.0197, 17.0474, 14.0184, 14.0184, 14.0184, 14.0184, 14.0184, 14.0184, 14.0184, 14.0184, 14.0184, 14.0184, 14.0231, 14.0184
3.96653, 14, 17.702, 14.0978, 4, -3.70204, 0, 14.0978, 14.3456, 14.1279, 14.0992, 17.4182, 14.0978, 14.0978, 14.0978, 14.0978, 14.0978, 14.0978, 14.0978, 14.0978, 14.0978, 14.0978, 14.1024, 14.0978
3.97441, 16, 18.0567, 14.1768, 4.24264, -2.05666, 0, 14.1768, 14.4246, 14.2139, 14.1782, 17.7658, 14.1768, 14.1768, 14.1768, 14.1768, 14.1768, 14.1768, 14.1768, 14.1768, 14.1768, 14.1768, 14.1813, 14.1768
3.9823, 18, 18.3795, 14.2553, 4.47214, -0.379547, 0, 14.2553, 14.5031, 14.3012, 14.2567, 18.08, 14.2553, 14.2553, 14.2553, 14.2553, 14.2553, 14.2553, 14.2553, 14.2553, 14.2553, 14.2553, 14.2597, 14.2553
3.99018, 14, 18.6618, 14.3333, 4, -4.66176, 0, 14.3333, 14.5811, 14.3902, 14.3347, 18.3514, 14.3333, 14.3333, 14.3333, 14.3333, 14.3333, 14.3333, 14.3333, 14.3333, 14.3333, 14.3333, 14.3375, 14.3333
3.99807, 18, 18.8958, 14.4107, 4.47214, -0.895792, 0, 14.4107, 14.6585, 14.4811, 14.4122, 18.5721, 14.4107, 14.4107, 14.4107, 14.4107, 14.4107, 14.4107, 14.4107, 14.4107, 14.4107, 14.4107, 14.4148, 14.4107
4.00595, 10, 19.0761, 14.4877, 3.4641, -9.07613, 0, 14.4877, 14.7355, 14.5744, 14.4892, 18.7362, 14.4877, 14.4877, 14.4877, 14.4877, 14.4877, 14.4877, 14.4877, 14.4877, 14.4877, 14.4877, 14.4915, 14.4877
4.01384, 16, 19.1996, 14.5641, 4.24264, -3.19959, 0, 14.5641, 14.8119, 14.6705, 14.5656, 18.8402, 14.5641, 14.5641, 14.5641, 14.5641, 14.5641, 14.5641, 14.5641, 14.5641, 14.5641, 14.5641, 14.5678, 14.5641
4.02172, 14, 19.2655, 14.6401, 4, -5.2655, 0, 14.6401, 14.8879, 14.7697, 14.6417, 18.883, 14.6401, 14.6401, 14.6401, 14.6401, 14.6401, 14.6401, 14.6401, 14.6401, 14.6401, 14.6401, 14.6437, 14.6401
4.02961, 10, 19.2757, 14.7158, 3.4641, -9.27573, 0, 14.7158, 14.9636, 14.8724, 14.7174, 18.8663, 14.7158, 14.7158, 14.7158, 14.7158, 14.7158, 14.7158, 14.7158, 14.7158, 14.7158, 14.7158, 14.7192, 14.7158
4.03749, 14, 19.2345, 14.7911, 4, -5.23453, 0, 14.7911, 15.0389, 14.9788, 14.7927, 18.7941, 14.7911, 14.7911, 14.7911, 14.7911, 14.7911, 14.7911, 14.7911, 14.7911, 14.7911, 14.7911, 14.7944, 14.7911
4.04538, 10, 19.1482, 14.8662, 3.4641, -9.1482, 0, 14.8662, 15.114, 15.0891, 14.8679, 18.6727, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8662, 14.8694, 14.8662
4.05326, 10, 19.0246, 14.9412, 3.4641, -9.02462, 0, 14.9412, 15.189, 15.2031, 14.9429, 18.5102, 14.9412, 14.9412, 14.9412, 14.9412, 14.9412, 14.9412, 14.9412, 14.9412, 14.9412, 14.9412, 14.9443, 14.9412
4.06115, 18, 18.8726, 15.0162, 4.47214, -0.872648, 0, 15.0162, 15.264, 15.3207, 15.0179, 18.3156, 15.0162, 15.0162, 15.0162, 15.0162, 15.0162, 15.0162, 15.0162, 15.0162, 15.0162, 15.0162, 15.0192, 15.0162
4.06903, 6, 18.7016, 15.0912, 2.82843, -12.7016, 0, 15.0912, 15.339, 15.4414, 15.0929, 18.099, 15.0912, 15.0912, 15.0912, 15.0912, 15.0912, 15.0912, 15.0912, 15.0912, 15.0912, 15.0912, 15.0941, 15.0912
4.07692, 4, 18.5207, 15.1663, 2.44949, -14.5207, 0, 15.1663, 15.4141, 15.5644, 15.168, 17.8702, 15.1663, 15.1663, 15.1663, 15.1663, 15.1663, 15.1663, 15.1663, 15.1663, 15.1663, 15.1663, 15.1691, 15.1663
4.0848, 8, 18.3382, 15.2416, 3.16228, -10.3382, 0, 15.2416, 15.4894, 15.6889, 15.2434, 17.6386, 15.2416, 15.2416, 15.2416, 15.2416, 15.2416, 15.2416, 15.2416, 15.2416, 15.2416, 15.2416, 15.2444, 15.2416
4.09269, 18, 18.1615, 15.3172, 4.47214, -0.161488, 0, 15.3172, 15.565, 15.8137, 15.319, 17.4127, 15.3172, 15.3172, 15.3172, 15.3172, 15.3172, 15.3172, 15.3172, 15.3172, 15.3172, 15.3172, 15.3199, 15.3172
4.10057, 2, 17.9965, 15.3931, 2, -15.9965, 0, 15.3931, 15.6409, 15.9375, 15.395, 17.1999, 15.3931, 15.3931, 15.3931, 15.3931, 15.3931, 15.3931, 15.3931, 15.3931, 15.3931, 15.3931, 15.3958, 15.3931
4.10846, 12, 17.8475, 15.4694, 3.74166, -5.84753, 0, 15.4694, 15.7172, 16.059, 15.4713, 17.0057, 15.4694, 15.4694, 15.4694, 15.4694, 15.4694, 15.4694, 15.4694, 15.4694, 15.4694, 15.4694, 15.472, 15.4694
4.11634, 10, 17.7173, 15.5461, 3.4641, -7.71729, 0, 15.5461, 15.7939, 16.1766, 15.548, 16.8346, 15.5461, 15.5461, 15.5461, 15.5461, 15.5461, 15.5461, 15.5461, 15.5461, 15.5461, 15.5461, 15.5486, 15.5461
4.12423, 10, 17.607, 15.6232, 3.4641, -7.60705, 0, 15.6232, 15.871, 16.289, 15.6251, 16.689, 15.6232, 15.6232, 15.6232, 15.6232, 15.6232, 15.6232, 15.6232, 15.6232, 15.6232, 15.6232, 15.6256, 15.6232
4.13211, 8, 17.5167, 15.7007, 3.16228, -9.51675, 0, 15.7007, 15.9485, 16.395, 15.7026, 16.5704, 15.7007, 15.7007, 15.7007, 15.7007, 15.7007, 15.7007, 15.7007, 15.7007, 15.7007, 15.7007, 15.703, 15.7007
4.13999, 4, 17.4453, 15.7786, 2.44949, -13.4453, 0, 15.7786, 16.0264, 16.4933, 15.7805, 16.4786, 15.7786, 15.7786, 15.7786, 15.7786, 15.7786, 15.7786, 15.7786, 15.7786, 15.7786, 15.7786, 15.7808, 15.7786
4.14788, 8, 17.391, 15.8569, 3.16228, -9.39101, 0, 15.8569, 16.1047, 16.5833, 15.8589, 16.4127, 15.8569, 15.8569, 15.8569, 15.8569, 15.8569, 15.8569, 15.8569, 15.8569, 15.8569, 15.8569, 15.8591, 15.8569
4.15576, 6, 17.3516, 15.9356, 2.82843, -11.3516, 0, 15.9356, 16.1834, 16.6644, 15.9377, 16.3709, 15.9356, 15.9356, 15.9356, 15.9356, 15.9356, 15.9356, 15.9356, 15.9356, 15.9356, 15.9356, 15.9377, 15.9356
4.16365, 6, 17.3247, 16.0147, 2.82843, -11.3247, 0, 16.0147, 16.2625, 16.7365, 16.0168, 16.3511, 16.0147, 16.0147, 16.0147, 16.0147, 16.0147, 16.0147, 16.0147, 16.0147, 16.0147, 16.0147, 16.0167, 16.0147
4.17153, 12, 17.3081, 16.0942, 3.74166, -5.30814, 0, 16.0942, 16.342, 16.7999, 16.0963, 16.3506, 16.0942, 16.0942, 16.0942, 16.0942, 16.0942, 16.0942, 16.0942, 16.0942, 16.0942, 16.0942, 16.0962, 16.0942
4.17942, 12, 17.2998, 16.174, 3.74166, -5.2998, 0, 16.174, 16.4219, 16.8552, 16.1762, 16.3668, 16.174, 16.174, 16.174, 16.174, 16.174, 16.174, 16.174, 16.174, 16.174, 16.174, 16.1759, 16.174
4.1873, 2, 17.2981, 16.2542, 2, -15.2981, 0, 16.2542, 16.502, 16.9032, 16.2564, 16.3973, 16.2542, 16.2542, 16.2542, 16.2542, 16.2542, 16.2542, 16.2542, 16.2542, 16.2542, 16.2542, 16.256, 16.2542
4.19519, 8, 17.3017, 16.3347, 3.16228, -9.3017, 0, 16.3347, 16.5825, 16.9452, 16.3369, 16.4394, 16.3347, 16.3347, 16.3347, 16.3347, 16.3347, 16.3347, 16.3347, 16.3347, 16.3347, 16.3347, 16.3364, 16.3347
4.20307, 6, 17.3099, 16.4154, 2.82843, -11.3099, 0, 16.4154, 16.6632, 16.9824, 16.4177, 16.4911, 16.4154, 16.4154, 16.4154, 16.4154, 16.4154, 16.4154, 16.4154, 16.4154, 16.4154, 16.4154, 16.4172, 16.4154
4.21096, 12, 17.3221, 16.4965, 3.74166, -5.32213, 0, 16.4965, 16.7443, 17.0163, 16.4989, 16.5504, 16.4965, 16.4965, 16.4965, 16.4965, 16.4965, 16.4965, 16.4965, 16.4965, 16.4965, 16.4965, 16.4982, 16.4965
4.21884, 6, 17.3384, 16.5778, 2.82843, -11.3384, 0, 16.5778, 16.8256, 17.0484, 16.5803, 16.6157, 16.5778, 16.5778, 16.5778, 16.5778, 16.5778, 16.5778, 16.5778, 16.5778, 16.5778, 16.5778, 16.5795, 16.5778
4.22673, 6, 17.3587, 16.6594, 2.82843, -11.3587, 0, 16.6594, 16.9072, 17.08, 16.6622, 16.6857, 16.6594, 16.6594, 16.6594, 16.6594, 16.6594, 16.6594, 16.6594, 16.6594, 16.6594, 16.6594, 16.6612, 16.6594
