   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_86.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
18.7148, 0, 0.555878, 0.00019346, 1.41421, -0.555878, 0, 0.00019346, 0.00019346, 0.00019346, 0.00019346, 0.00019346, 0.00019346, 0.00019346, 0.00019346, 0.00019346, 0.00019346, 0.00019346, 0.00019346, 0.00019346, 0.00019346, 0.00019346, 0.00019346, 0.000200083, 0.00019346, 0.555871, 0.00019346, 0.00019346
18.7227, 0, 0.557196, 0.000205462, 1.41421, -0.557196, 0, 0.000205462, 0.000205462, 0.000205462, 0.000205462, 0.000205462, 0.000205462, 0.000205462, 0.000205462, 0.000205462, 0.000205462, 0.000205462, 0.000205462, 0.000205462, 0.000205462, 0.000205462, 0.000205462, 0.000211597, 0.000205462, 0.55719, 0.000205462, 0.000205462
18.7306, 0, 0.557887, 0.000194081, 1.41421, -0.557887, 0, 0.000194081, 0.000194081, 0.000194081, 0.000194081, 0.000194081, 0.000194081, 0.000194081, 0.000194081, 0.000194081, 0.000194081, 0.000194081, 0.000194081, 0.000194081, 0.000194081, 0.000194081, 0.000194081, 0.000199779, 0.000194081, 0.557881, 0.000194081, 0.000194081
18.7385, 2, 0.557959, 0.000171998, 2, 1.44204, 0, 0.000171998, 0.000171998, 0.000171998, 0.000171998, 0.000171998, 0.000171998, 0.000171998, 0.000171998, 0.000171998, 0.000171998, 0.000171998, 0.000171998, 0.000171998, 0.000171998, 0.000171998, 0.000171998, 0.000177308, 0.000171998, 0.557953, 0.000171998, 0.000171998
18.7464, 4, 0.557423, 0.000151249, 2.44949, 3.44258, 0, 0.000151249, 0.000151249, 0.000151249, 0.000151249, 0.000151249, 0.000151249, 0.000151249, 0.000151249, 0.000151249, 0.000151249, 0.000151249, 0.000151249, 0.000151249, 0.000151249, 0.000151249, 0.000151249, 0.000156214, 0.000151249, 0.557418, 0.000151249, 0.000151249
18.7543, 0, 0.556337, 0.000187592, 1.41421, -0.556337, 0, 0.000187592, 0.000187592, 0.000187592, 0.000187592, 0.000187592, 0.000187592, 0.000187592, 0.000187592, 0.000187592, 0.000187592, 0.000187592, 0.000187592, 0.000187592, 0.000187592, 0.000187592, 0.000187592, 0.000192254, 0.000187592, 0.556333, 0.000187592, 0.000187592
18.7622, 0, 0.554626, 0.000199792, 1.41421, -0.554626, 0, 0.000199792, 0.000199792, 0.000199792, 0.000199792, 0.000199792, 0.000199792, 0.000199792, 0.000199792, 0.000199792, 0.000199792, 0.000199792, 0.000199792, 0.000199792, 0.000199792, 0.000199792, 0.000199792, 0.000204188, 0.000199792, 0.554622, 0.000199792, 0.000199792
18.7701, 2, 0.552297, 0.000188285, 2, 1.4477, 0, 0.000188285, 0.000188285, 0.000188285, 0.000188285, 0.000188285, 0.000188285, 0.000188285, 0.000188285, 0.000188285, 0.000188285, 0.000188285, 0.000188285, 0.000188285, 0.000188285, 0.000188285, 0.000188285, 0.000192449, 0.000188285, 0.552293, 0.000188285, 0.000188285
18.7779, 0, 0.549375, 0.000165969, 1.41421, -0.549375, 0, 0.000165969, 0.000165969, 0.000165969, 0.000165969, 0.000165969, 0.000165969, 0.000165969, 0.000165969, 0.000165969, 0.000165969, 0.000165969, 0.000165969, 0.000165969, 0.000165969, 0.000165969, 0.000165969, 0.000169932, 0.000165969, 0.549371, 0.000165969, 0.000165969
18.7858, 0, 0.545886, 0.00014506, 1.41421, -0.545886, 0, 0.00014506, 0.00014506, 0.00014506, 0.00014506, 0.00014506, 0.00014506, 0.00014506, 0.00014506, 0.00014506, 0.00014506, 0.00014506, 0.00014506, 0.00014506, 0.00014506, 0.00014506, 0.00014506, 0.000148851, 0.00014506, 0.545883, 0.00014506, 0.00014506
18.7937, 4, 0.541902, 0.00017904, 2.44949, 3.4581, 0, 0.00017904, 0.00017904, 0.00017904, 0.00017904, 0.00017904, 0.00017904, 0.00017904, 0.00017904, 0.00017904, 0.00017904, 0.00017904, 0.00017904, 0.00017904, 0.00017904, 0.00017904, 0.00017904, 0.000182682, 0.00017904, 0.541899, 0.00017904, 0.00017904
18.8016, 4, 0.537361, 0.000188785, 2.44949, 3.46264, 0, 0.000188785, 0.000188785, 0.000188785, 0.000188785, 0.000188785, 0.000188785, 0.000188785, 0.000188785, 0.000188785, 0.000188785, 0.000188785, 0.000188785, 0.000188785, 0.000188785, 0.000188785, 0.000188785, 0.000192301, 0.000188785, 0.537358, 0.000188785, 0.000188785
18.8095, 0, 0.532288, 0.000174974, 1.41421, -0.532288, 0, 0.000174974, 0.000174974, 0.000174974, 0.000174974, 0.000174974, 0.000174974, 0.000174974, 0.000174974, 0.000174974, 0.000174974, 0.000174974, 0.000174974, 0.000174974, 0.000174974, 0.000174974, 0.000174974, 0.000178383, 0.000174974, 0.532285, 0.000174974, 0.000174974
18.8174, 0, 0.526718, 0.000150796, 1.41421, -0.526718, 0, 0.000150796, 0.000150796, 0.000150796, 0.000150796, 0.000150796, 0.000150796, 0.000150796, 0.000150796, 0.000150796, 0.000150796, 0.000150796, 0.000150796, 0.000150796, 0.000150796, 0.000150796, 0.000150796, 0.000154115, 0.000150796, 0.526715, 0.000150796, 0.000150796
18.8253, 0, 0.520692, 0.000128415, 1.41421, -0.520692, 0, 0.000128415, 0.000128415, 0.000128415, 0.000128415, 0.000128415, 0.000128415, 0.000128415, 0.000128415, 0.000128415, 0.000128415, 0.000128415, 0.000128415, 0.000128415, 0.000128415, 0.000128415, 0.000128415, 0.000131659, 0.000128415, 0.520689, 0.000128415, 0.000128415
18.8332, 4, 0.514289, 0.000160576, 2.44949, 3.48571, 0, 0.000160576, 0.000160576, 0.000160576, 0.000160576, 0.000160576, 0.000160576, 0.000160576, 0.000160576, 0.000160576, 0.000160576, 0.000160576, 0.000160576, 0.000160576, 0.000160576, 0.000160576, 0.000160576, 0.000163757, 0.000160576, 0.514285, 0.000160576, 0.000160576
18.8411, 2, 0.507462, 0.000169883, 2, 1.49254, 0, 0.000169883, 0.000169883, 0.000169883, 0.000169883, 0.000169883, 0.000169883, 0.000169883, 0.000169883, 0.000169883, 0.000169883, 0.000169883, 0.000169883, 0.000169883, 0.000169883, 0.000169883, 0.000169883, 0.000173012, 0.000169883, 0.507459, 0.000169883, 0.000169883
18.849, 0, 0.50024, 0.000156774, 1.41421, -0.50024, 0, 0.000156774, 0.000156774, 0.000156774, 0.000156774, 0.000156774, 0.000156774, 0.000156774, 0.000156774, 0.000156774, 0.000156774, 0.000156774, 0.000156774, 0.000156774, 0.000156774, 0.000156774, 0.000156774, 0.000159861, 0.000156774, 0.500237, 0.000156774, 0.000156774
18.8569, 0, 0.492671, 0.000133876, 1.41421, -0.492671, 0, 0.000133876, 0.000133876, 0.000133876, 0.000133876, 0.000133876, 0.000133876, 0.000133876, 0.000133876, 0.000133876, 0.000133876, 0.000133876, 0.000133876, 0.000133876, 0.000133876, 0.000133876, 0.000133876, 0.000136929, 0.000133876, 0.492668, 0.000133876, 0.000133876
18.8648, 0, 0.484794, 0.000112785, 1.41421, -0.484794, 0, 0.000112785, 0.000112785, 0.000112785, 0.000112785, 0.000112785, 0.000112785, 0.000112785, 0.000112785, 0.000112785, 0.000112785, 0.000112785, 0.000112785, 0.000112785, 0.000112785, 0.000112785, 0.000112785, 0.000115809, 0.000112785, 0.484791, 0.000112785, 0.000112785
18.8727, 4, 0.476695, 0.000141055, 2.44949, 3.52331, 0, 0.000141055, 0.000141055, 0.000141055, 0.000141055, 0.000141055, 0.000141055, 0.000141055, 0.000141055, 0.000141055, 0.000141055, 0.000141055, 0.000141055, 0.000141055, 0.000141055, 0.000141055, 0.000141055, 0.000144058, 0.000141055, 0.476692, 0.000141055, 0.000141055
18.8806, 0, 0.468328, 0.000147938, 1.41421, -0.468328, 0, 0.000147938, 0.000147938, 0.000147938, 0.000147938, 0.000147938, 0.000147938, 0.000147938, 0.000147938, 0.000147938, 0.000147938, 0.000147938, 0.000147938, 0.000147938, 0.000147938, 0.000147938, 0.000147938, 0.000150923, 0.000147938, 0.468325, 0.000147938, 0.000147938
18.8885, 0, 0.459736, 0.000134086, 1.41421, -0.459736, 0, 0.000134086, 0.000134086, 0.000134086, 0.000134086, 0.000134086, 0.000134086, 0.000134086, 0.000134086, 0.000134086, 0.000134086, 0.000134086, 0.000134086, 0.000134086, 0.000134086, 0.000134086, 0.000134086, 0.000137058, 0.000134086, 0.459733, 0.000134086, 0.000134086
18.8964, 0, 0.450956, 0.000111541, 1.41421, -0.450956, 0, 0.000111541, 0.000111541, 0.000111541, 0.000111541, 0.000111541, 0.000111541, 0.000111541, 0.000111541, 0.000111541, 0.000111541, 0.000111541, 0.000111541, 0.000111541, 0.000111541, 0.000111541, 0.000111541, 0.000114502, 0.000111541, 0.450953, 0.000111541, 0.000111541
18.9042, 0, 0.442035, 9.10691e-05, 1.41421, -0.442035, 0, 9.10691e-05, 9.10691e-05, 9.10691e-05, 9.10691e-05, 9.10691e-05, 9.10691e-05, 9.10691e-05, 9.10691e-05, 9.10691e-05, 9.10691e-05, 9.10691e-05, 9.10691e-05, 9.10691e-05, 9.10691e-05, 9.10691e-05, 9.10691e-05, 9.40226e-05, 9.10691e-05, 0.442032, 9.10691e-05, 9.10691e-05
18.9121, 0, 0.433043, 0.000115947, 1.41421, -0.433043, 0, 0.000115947, 0.000115947, 0.000115947, 0.000115947, 0.000115947, 0.000115947, 0.000115947, 0.000115947, 0.000115947, 0.000115947, 0.000115947, 0.000115947, 0.000115947, 0.000115947, 0.000115947, 0.000115947, 0.000118895, 0.000115947, 0.43304, 0.000115947, 0.000115947
18.92, 0, 0.42395, 0.000122023, 1.41421, -0.42395, 0, 0.000122023, 0.000122023, 0.000122023, 0.000122023, 0.000122023, 0.000122023, 0.000122023, 0.000122023, 0.000122023, 0.000122023, 0.000122023, 0.000122023, 0.000122023, 0.000122023, 0.000122023, 0.000122023, 0.000124968, 0.000122023, 0.423947, 0.000122023, 0.000122023
18.9279, 0, 0.414781, 0.000109641, 1.41421, -0.414781, 0, 0.000109641, 0.000109641, 0.000109641, 0.000109641, 0.000109641, 0.000109641, 0.000109641, 0.000109641, 0.000109641, 0.000109641, 0.000109641, 0.000109641, 0.000109641, 0.000109641, 0.000109641, 0.000109641, 0.000112583, 0.000109641, 0.414778, 0.000109641, 0.000109641
18.9358, 0, 0.405577, 8.96522e-05, 1.41421, -0.405577, 0, 8.96522e-05, 8.96522e-05, 8.96522e-05, 8.96522e-05, 8.96522e-05, 8.96522e-05, 8.96522e-05, 8.96522e-05, 8.96522e-05, 8.96522e-05, 8.96522e-05, 8.96522e-05, 8.96522e-05, 8.96522e-05, 8.96522e-05, 8.96522e-05, 9.25929e-05, 8.96522e-05, 0.405574, 8.96522e-05, 8.96522e-05
18.9437, 2, 0.39637, 7.16734e-05, 2, 1.60363, 0, 7.16734e-05, 7.16734e-05, 7.16734e-05, 7.16734e-05, 7.16734e-05, 7.16734e-05, 7.16734e-05, 7.16734e-05, 7.16734e-05, 7.16734e-05, 7.16734e-05, 7.16734e-05, 7.16734e-05, 7.16734e-05, 7.16734e-05, 7.16734e-05, 7.46137e-05, 7.16734e-05, 0.396368, 7.16734e-05, 7.16734e-05
18.9516, 2, 0.387225, 9.19678e-05, 2, 1.61277, 0, 9.19678e-05, 9.19678e-05, 9.19678e-05, 9.19678e-05, 9.19678e-05, 9.19678e-05, 9.19678e-05, 9.19678e-05, 9.19678e-05, 9.19678e-05, 9.19678e-05, 9.19678e-05, 9.19678e-05, 9.19678e-05, 9.19678e-05, 9.19678e-05, 9.49085e-05, 9.19678e-05, 0.387223, 9.19678e-05, 9.19678e-05
18.9595, 2, 0.378106, 9.60768e-05, 2, 1.62189, 0, 9.60768e-05, 9.60768e-05, 9.60768e-05, 9.60768e-05, 9.60768e-05, 9.60768e-05, 9.60768e-05, 9.60768e-05, 9.60768e-05, 9.60768e-05, 9.60768e-05, 9.60768e-05, 9.60768e-05, 9.60768e-05, 9.60768e-05, 9.60768e-05, 9.90184e-05, 9.60768e-05, 0.378103, 9.60768e-05, 9.60768e-05
18.9674, 2, 0.369037, 8.44379e-05, 2, 1.63096, 0, 8.44379e-05, 8.44379e-05, 8.44379e-05, 8.44379e-05, 8.44379e-05, 8.44379e-05, 8.44379e-05, 8.44379e-05, 8.44379e-05, 8.44379e-05, 8.44379e-05, 8.44379e-05, 8.44379e-05, 8.44379e-05, 8.44379e-05, 8.44379e-05, 8.73809e-05, 8.44379e-05, 0.369034, 8.44379e-05, 8.44379e-05
18.9753, 0, 0.360044, 6.6647e-05, 1.41421, -0.360044, 0, 6.6647e-05, 6.6647e-05, 6.6647e-05, 6.6647e-05, 6.6647e-05, 6.6647e-05, 6.6647e-05, 6.6647e-05, 6.6647e-05, 6.6647e-05, 6.6647e-05, 6.6647e-05, 6.6647e-05, 6.6647e-05, 6.6647e-05, 6.6647e-05, 6.95917e-05, 6.6647e-05, 0.360041, 6.6647e-05, 6.6647e-05
18.9832, 0, 0.351156, 5.09583e-05, 1.41421, -0.351156, 0, 5.09583e-05, 5.09583e-05, 5.09583e-05, 5.09583e-05, 5.09583e-05, 5.09583e-05, 5.09583e-05, 5.09583e-05, 5.09583e-05, 5.09583e-05, 5.09583e-05, 5.09583e-05, 5.09583e-05, 5.09583e-05, 5.09583e-05, 5.09583e-05, 5.39051e-05, 5.09583e-05, 0.351153, 5.09583e-05, 5.09583e-05
18.9911, 0, 0.342411, 6.71804e-05, 1.41421, -0.342411, 0, 6.71804e-05, 6.71804e-05, 6.71804e-05, 6.71804e-05, 6.71804e-05, 6.71804e-05, 6.71804e-05, 6.71804e-05, 6.71804e-05, 6.71804e-05, 6.71804e-05, 6.71804e-05, 6.71804e-05, 6.71804e-05, 6.71804e-05, 6.71804e-05, 7.01294e-05, 6.71804e-05, 0.342408, 6.71804e-05, 6.71804e-05
18.999, 0, 0.333787, 7.03644e-05, 1.41421, -0.333787, 0, 7.03644e-05, 7.03644e-05, 7.03644e-05, 7.03644e-05, 7.03644e-05, 7.03644e-05, 7.03644e-05, 7.03644e-05, 7.03644e-05, 7.03644e-05, 7.03644e-05, 7.03644e-05, 7.03644e-05, 7.03644e-05, 7.03644e-05, 7.03644e-05, 7.33158e-05, 7.03644e-05, 0.333784, 7.03644e-05, 7.03644e-05
19.0069, 0, 0.325294, 6.07154e-05, 1.41421, -0.325294, 0, 6.07154e-05, 6.07154e-05, 6.07154e-05, 6.07154e-05, 6.07154e-05, 6.07154e-05, 6.07154e-05, 6.07154e-05, 6.07154e-05, 6.07154e-05, 6.07154e-05, 6.07154e-05, 6.07154e-05, 6.07154e-05, 6.07154e-05, 6.07154e-05, 6.36694e-05, 6.07154e-05, 0.325291, 6.07154e-05, 6.07154e-05
19.0148, 2, 0.316948, 4.62605e-05, 2, 1.68305, 0, 4.62605e-05, 4.62605e-05, 4.62605e-05, 4.62605e-05, 4.62605e-05, 4.62605e-05, 4.62605e-05, 4.62605e-05, 4.62605e-05, 4.62605e-05, 4.62605e-05, 4.62605e-05, 4.62605e-05, 4.62605e-05, 4.62605e-05, 4.62605e-05, 4.92171e-05, 4.62605e-05, 0.316945, 4.62605e-05, 4.62605e-05
19.0226, 0, 0.308767, 3.37678e-05, 1.41421, -0.308767, 0, 3.37678e-05, 3.37678e-05, 3.37678e-05, 3.37678e-05, 3.37678e-05, 3.37678e-05, 3.37678e-05, 3.37678e-05, 3.37678e-05, 3.37678e-05, 3.37678e-05, 3.37678e-05, 3.37678e-05, 3.37678e-05, 3.37678e-05, 3.37678e-05, 3.67271e-05, 3.37678e-05, 0.308764, 3.37678e-05, 3.37678e-05
19.0305, 0, 0.300779, 4.5712e-05, 1.41421, -0.300779, 0, 4.5712e-05, 4.5712e-05, 4.5712e-05, 4.5712e-05, 4.5712e-05, 4.5712e-05, 4.5712e-05, 4.5712e-05, 4.5712e-05, 4.5712e-05, 4.5712e-05, 4.5712e-05, 4.5712e-05, 4.5712e-05, 4.5712e-05, 4.5712e-05, 4.8674e-05, 4.5712e-05, 0.300776, 4.5712e-05, 4.5712e-05
19.0384, 0, 0.292958, 4.76212e-05, 1.41421, -0.292958, 0, 4.76212e-05, 4.76212e-05, 4.76212e-05, 4.76212e-05, 4.76212e-05, 4.76212e-05, 4.76212e-05, 4.76212e-05, 4.76212e-05, 4.76212e-05, 4.76212e-05, 4.76212e-05, 4.76212e-05, 4.76212e-05, 4.76212e-05, 4.76212e-05, 5.0586e-05, 4.76212e-05, 0.292955, 4.76212e-05, 4.76212e-05
19.0463, 0, 0.285306, 3.96914e-05, 1.41421, -0.285306, 0, 3.96914e-05, 3.96914e-05, 3.96914e-05, 3.96914e-05, 3.96914e-05, 3.96914e-05, 3.96914e-05, 3.96914e-05, 3.96914e-05, 3.96914e-05, 3.96914e-05, 3.96914e-05, 3.96914e-05, 3.96914e-05, 3.96914e-05, 3.96914e-05, 4.26591e-05, 3.96914e-05, 0.285303, 3.96914e-05, 3.96914e-05
19.0542, 0, 0.277837, 2.84002e-05, 1.41421, -0.277837, 0, 2.84002e-05, 2.84002e-05, 2.84002e-05, 2.84002e-05, 2.84002e-05, 2.84002e-05, 2.84002e-05, 2.84002e-05, 2.84002e-05, 2.84002e-05, 2.84002e-05, 2.84002e-05, 2.84002e-05, 2.84002e-05, 2.84002e-05, 2.84002e-05, 3.13707e-05, 2.84002e-05, 0.277834, 2.84002e-05, 2.84002e-05
19.0621, 0, 0.270554, 1.89944e-05, 1.41421, -0.270554, 0, 1.89944e-05, 1.89944e-05, 1.89944e-05, 1.89944e-05, 1.89944e-05, 1.89944e-05, 1.89944e-05, 1.89944e-05, 1.89944e-05, 1.89944e-05, 1.89944e-05, 1.89944e-05, 1.89944e-05, 1.89944e-05, 1.89944e-05, 1.89944e-05, 2.19678e-05, 1.89944e-05, 0.270551, 1.89944e-05, 1.89944e-05
19.07, 0, 0.263478, 2.716e-05, 1.41421, -0.263478, 0, 2.716e-05, 2.716e-05, 2.716e-05, 2.716e-05, 2.716e-05, 2.716e-05, 2.716e-05, 2.716e-05, 2.716e-05, 2.716e-05, 2.716e-05, 2.716e-05, 2.716e-05, 2.716e-05, 2.716e-05, 2.716e-05, 3.01363e-05, 2.716e-05, 0.263475, 2.716e-05, 2.716e-05
19.0779, 2, 0.256583, 2.83056e-05, 2, 1.74342, 0, 2.83056e-05, 2.83056e-05, 2.83056e-05, 2.83056e-05, 2.83056e-05, 2.83056e-05, 2.83056e-05, 2.83056e-05, 2.83056e-05, 2.83056e-05, 2.83056e-05, 2.83056e-05, 2.83056e-05, 2.83056e-05, 2.83056e-05, 2.83056e-05, 3.12847e-05, 2.83056e-05, 0.25658, 2.83056e-05, 2.83056e-05
19.0858, 0, 0.24987, 2.25036e-05, 1.41421, -0.24987, 0, 2.25036e-05, 2.25036e-05, 2.25036e-05, 2.25036e-05, 2.25036e-05, 2.25036e-05, 2.25036e-05, 2.25036e-05, 2.25036e-05, 2.25036e-05, 2.25036e-05, 2.25036e-05, 2.25036e-05, 2.25036e-05, 2.25036e-05, 2.25036e-05, 2.54856e-05, 2.25036e-05, 0.249867, 2.25036e-05, 2.25036e-05
19.0937, 0, 0.243339, 1.46279e-05, 1.41421, -0.243339, 0, 1.46279e-05, 1.46279e-05, 1.46279e-05, 1.46279e-05, 1.46279e-05, 1.46279e-05, 1.46279e-05, 1.46279e-05, 1.46279e-05, 1.46279e-05, 1.46279e-05, 1.46279e-05, 1.46279e-05, 1.46279e-05, 1.46279e-05, 1.46279e-05, 1.76129e-05, 1.46279e-05, 0.243336, 1.46279e-05, 1.46279e-05
19.1016, 0, 0.236999, 8.44196e-06, 1.41421, -0.236999, 0, 8.44196e-06, 8.44196e-06, 8.44196e-06, 8.44196e-06, 8.44196e-06, 8.44196e-06, 8.44196e-06, 8.44196e-06, 8.44196e-06, 8.44196e-06, 8.44196e-06, 8.44196e-06, 8.44196e-06, 8.44196e-06, 8.44196e-06, 8.44196e-06, 1.14299e-05, 8.44196e-06, 0.236996, 8.44196e-06, 8.44196e-06
19.1095, 2, 0.230851, 1.33124e-05, 2, 1.76915, 0, 1.33124e-05, 1.33124e-05, 1.33124e-05, 1.33124e-05, 1.33124e-05, 1.33124e-05, 1.33124e-05, 1.33124e-05, 1.33124e-05, 1.33124e-05, 1.33124e-05, 1.33124e-05, 1.33124e-05, 1.33124e-05, 1.33124e-05, 1.33124e-05, 1.63032e-05, 1.33124e-05, 0.230848, 1.33124e-05, 1.33124e-05
19.1174, 0, 0.224881, 1.38463e-05, 1.41421, -0.224881, 0, 1.38463e-05, 1.38463e-05, 1.38463e-05, 1.38463e-05, 1.38463e-05, 1.38463e-05, 1.38463e-05, 1.38463e-05, 1.38463e-05, 1.38463e-05, 1.38463e-05, 1.38463e-05, 1.38463e-05, 1.38463e-05, 1.38463e-05, 1.38463e-05, 1.68401e-05, 1.38463e-05, 0.224878, 1.38463e-05, 1.38463e-05
19.1253, 0, 0.219083, 1.00622e-05, 1.41421, -0.219083, 0, 1.00622e-05, 1.00622e-05, 1.00622e-05, 1.00622e-05, 1.00622e-05, 1.00622e-05, 1.00622e-05, 1.00622e-05, 1.00622e-05, 1.00622e-05, 1.00622e-05, 1.00622e-05, 1.00622e-05, 1.00622e-05, 1.00622e-05, 1.00622e-05, 1.30589e-05, 1.00622e-05, 0.21908, 1.00622e-05, 1.00622e-05
19.1332, 2, 0.213458, 5.34731e-06, 2, 1.78654, 0, 5.34731e-06, 5.34731e-06, 5.34731e-06, 5.34731e-06, 5.34731e-06, 5.34731e-06, 5.34731e-06, 5.34731e-06, 5.34731e-06, 5.34731e-06, 5.34731e-06, 5.34731e-06, 5.34731e-06, 5.34731e-06, 5.34731e-06, 5.34731e-06, 8.34695e-06, 5.34731e-06, 0.213455, 5.34731e-06, 5.34731e-06
19.1411, 0, 0.208004, 2.11049e-06, 1.41421, -0.208004, 0, 2.11049e-06, 2.11049e-06, 2.11049e-06, 2.11049e-06, 2.11049e-06, 2.11049e-06, 2.11049e-06, 2.11049e-06, 2.11049e-06, 2.11049e-06, 2.11049e-06, 2.11049e-06, 2.11049e-06, 2.11049e-06, 2.11049e-06, 2.11049e-06, 5.11308e-06, 2.11049e-06, 0.208001, 2.11049e-06, 2.11049e-06
19.1489, 0, 0.202723, 4.40893e-06, 1.41421, -0.202723, 0, 4.40893e-06, 4.40893e-06, 4.40893e-06, 4.40893e-06, 4.40893e-06, 4.40893e-06, 4.40893e-06, 4.40893e-06, 4.40893e-06, 4.40893e-06, 4.40893e-06, 4.40893e-06, 4.40893e-06, 4.40893e-06, 4.40893e-06, 4.40893e-06, 7.41446e-06, 4.40893e-06, 0.20272, 4.40893e-06, 4.40893e-06
19.1568, 0, 0.1976, 4.58933e-06, 1.41421, -0.1976, 0, 4.58933e-06, 4.58933e-06, 4.58933e-06, 4.58933e-06, 4.58933e-06, 4.58933e-06, 4.58933e-06, 4.58933e-06, 4.58933e-06, 4.58933e-06, 4.58933e-06, 4.58933e-06, 4.58933e-06, 4.58933e-06, 4.58933e-06, 4.58933e-06, 7.59782e-06, 4.58933e-06, 0.197596, 4.58933e-06, 4.58933e-06
19.1647, 0, 0.192633, 2.61578e-06, 1.41421, -0.192633, 0, 2.61578e-06, 2.61578e-06, 2.61578e-06, 2.61578e-06, 2.61578e-06, 2.61578e-06, 2.61578e-06, 2.61578e-06, 2.61578e-06, 2.61578e-06, 2.61578e-06, 2.61578e-06, 2.61578e-06, 2.61578e-06, 2.61578e-06, 2.61578e-06, 5.62722e-06, 2.61578e-06, 0.19263, 2.61578e-06, 2.61578e-06
19.1726, 0, 0.187818, 6.53945e-07, 1.41421, -0.187818, 0, 6.53945e-07, 6.53945e-07, 6.53945e-07, 6.53945e-07, 6.53945e-07, 6.53945e-07, 6.53945e-07, 6.53945e-07, 6.53945e-07, 6.53945e-07, 6.53945e-07, 6.53945e-07, 6.53945e-07, 6.53945e-07, 6.53945e-07, 6.53945e-07, 3.66835e-06, 6.53945e-07, 0.187815, 6.53945e-07, 6.53945e-07
19.1805, 0, 0.183153, 0, 1.41421, -0.183153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01737e-06, 0, 0.18315, 0, 0
19.1884, 0, 0.178633, 5.65568e-07, 1.41421, -0.178633, 0, 5.65568e-07, 5.65568e-07, 5.65568e-07, 5.65568e-07, 5.65568e-07, 5.65568e-07, 5.65568e-07, 5.65568e-07, 5.65568e-07, 5.65568e-07, 5.65568e-07, 5.65568e-07, 5.65568e-07, 5.65568e-07, 5.65568e-07, 5.65568e-07, 3.58592e-06, 5.65568e-07, 0.17863, 5.65568e-07, 5.65568e-07
19.1963, 0, 0.174253, 1.04843e-06, 1.41421, -0.174253, 0, 1.04843e-06, 1.04843e-06, 1.04843e-06, 1.04843e-06, 1.04843e-06, 1.04843e-06, 1.04843e-06, 1.04843e-06, 1.04843e-06, 1.04843e-06, 1.04843e-06, 1.04843e-06, 1.04843e-06, 1.04843e-06, 1.04843e-06, 1.04843e-06, 4.07176e-06, 1.04843e-06, 0.17425, 1.04843e-06, 1.04843e-06
19.2042, 0, 0.170005, 6.98792e-07, 1.41421, -0.170005, 0, 6.98792e-07, 6.98792e-07, 6.98792e-07, 6.98792e-07, 6.98792e-07, 6.98792e-07, 6.98792e-07, 6.98792e-07, 6.98792e-07, 6.98792e-07, 6.98792e-07, 6.98792e-07, 6.98792e-07, 6.98792e-07, 6.98792e-07, 6.98792e-07, 3.72512e-06, 6.98792e-07, 0.170002, 6.98792e-07, 6.98792e-07
19.2121, 0, 0.165889, 1.7473e-07, 1.41421, -0.165889, 0, 1.7473e-07, 1.7473e-07, 1.7473e-07, 1.7473e-07, 1.7473e-07, 1.7473e-07, 1.7473e-07, 1.7473e-07, 1.7473e-07, 1.7473e-07, 1.7473e-07, 1.7473e-07, 1.7473e-07, 1.7473e-07, 1.7473e-07, 1.7473e-07, 3.20406e-06, 1.7473e-07, 0.165886, 1.7473e-07, 1.7473e-07
19.22, 0, 0.161898, 5.81433e-15, 1.41421, -0.161898, 0, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 3.03236e-06, 5.81433e-15, 0.161895, 5.81433e-15, 5.81433e-15
19.2279, 2, 0.15803, 1.86076e-07, 2, 1.84197, 0, 1.86076e-07, 1.86076e-07, 1.86076e-07, 1.86076e-07, 1.86076e-07, 1.86076e-07, 1.86076e-07, 1.86076e-07, 1.86076e-07, 1.86076e-07, 1.86076e-07, 1.86076e-07, 1.86076e-07, 1.86076e-07, 1.86076e-07, 1.86076e-07, 3.22149e-06, 1.86076e-07, 0.158027, 1.86076e-07, 1.86076e-07
19.2358, 0, 0.154278, 3.39451e-07, 1.41421, -0.154278, 0, 3.39451e-07, 3.39451e-07, 3.39451e-07, 3.39451e-07, 3.39451e-07, 3.39451e-07, 3.39451e-07, 3.39451e-07, 3.39451e-07, 3.39451e-07, 3.39451e-07, 3.39451e-07, 3.39451e-07, 3.39451e-07, 3.39451e-07, 3.39451e-07, 3.37796e-06, 3.39451e-07, 0.154275, 3.39451e-07, 3.39451e-07
