   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_266.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.53221, 34, 28.5753, 22.3279, 6, 5.42475, 22.3279, 0, 22.3279, 22.3279, 28.5325, 22.3357, 22.3279, 22.3279, 22.3279, 22.3279, 22.3279, 22.3279, 22.3279, 22.3279, 22.3279, 22.3279, 22.3279, 22.3279, 22.3279, 22.3628, 22.3279
4.54009, 40, 29.8461, 22.4277, 6.48074, 10.1539, 22.4277, 0, 22.4278, 22.4278, 29.8042, 22.4361, 22.4277, 22.4277, 22.4277, 22.4277, 22.4277, 22.4277, 22.4277, 22.4277, 22.4277, 22.4277, 22.4277, 22.4277, 22.4277, 22.4613, 22.4277
4.54798, 34, 31.2584, 22.5278, 6, 2.74165, 22.5278, 0, 22.5278, 22.5278, 31.2171, 22.5367, 22.5278, 22.5278, 22.5278, 22.5278, 22.5278, 22.5278, 22.5278, 22.5278, 22.5278, 22.5278, 22.5278, 22.5278, 22.5278, 22.56, 22.5278
4.55586, 44, 32.8056, 22.6279, 6.78233, 11.1944, 22.6279, 0, 22.628, 22.628, 32.7649, 22.6376, 22.6279, 22.6279, 22.6279, 22.6279, 22.6279, 22.6279, 22.6279, 22.6279, 22.6279, 22.6279, 22.6279, 22.6279, 22.6279, 22.659, 22.6279
4.56375, 42, 34.4751, 22.7282, 6.63325, 7.52488, 22.7282, 0, 22.7282, 22.7282, 34.4347, 22.7388, 22.7282, 22.7282, 22.7282, 22.7282, 22.7282, 22.7282, 22.7282, 22.7282, 22.7282, 22.7282, 22.7282, 22.7282, 22.7282, 22.7581, 22.7282
4.57163, 28, 36.2469, 22.8287, 5.47723, -8.24686, 22.8287, 0, 22.8287, 22.8287, 36.2064, 22.8403, 22.8287, 22.8287, 22.8287, 22.8287, 22.8287, 22.8287, 22.8287, 22.8287, 22.8287, 22.8287, 22.8287, 22.8287, 22.8287, 22.8575, 22.8287
4.57951, 48, 38.0936, 22.9293, 7.07107, 9.90638, 22.9293, 0, 22.9293, 22.9293, 38.053, 22.9422, 22.9293, 22.9293, 22.9293, 22.9293, 22.9293, 22.9293, 22.9293, 22.9293, 22.9293, 22.9293, 22.9293, 22.9293, 22.9293, 22.957, 22.9293
4.5874, 32, 39.9812, 23.03, 5.83095, -7.98116, 23.03, 0, 23.0301, 23.0301, 39.9401, 23.0445, 23.03, 23.03, 23.03, 23.03, 23.03, 23.03, 23.03, 23.03, 23.03, 23.03, 23.03, 23.03, 23.03, 23.0567, 23.03
4.59528, 48, 41.8691, 23.1309, 7.07107, 6.13089, 23.1309, 0, 23.1309, 23.1309, 41.8272, 23.1472, 23.1309, 23.1309, 23.1309, 23.1309, 23.1309, 23.1309, 23.1309, 23.1309, 23.1309, 23.1309, 23.1309, 23.1309, 23.1309, 23.1565, 23.1309
4.60317, 52, 43.712, 23.2319, 7.34847, 8.28797, 23.2319, 0, 23.2319, 23.2319, 43.669, 23.2503, 23.2319, 23.2319, 23.2319, 23.2319, 23.2319, 23.2319, 23.2319, 23.2319, 23.2319, 23.2319, 23.2319, 23.2319, 23.2319, 23.2565, 23.2319
4.61105, 50, 45.4618, 23.333, 7.2111, 4.53815, 23.333, 0, 23.3331, 23.3331, 45.4173, 23.354, 23.333, 23.333, 23.333, 23.333, 23.333, 23.333, 23.333, 23.333, 23.333, 23.333, 23.333, 23.333, 23.333, 23.3566, 23.333
4.61894, 40, 47.0689, 23.4343, 6.48074, -7.06889, 23.4343, 0, 23.4343, 23.4343, 47.0224, 23.4582, 23.4343, 23.4343, 23.4343, 23.4343, 23.4343, 23.4343, 23.4343, 23.4343, 23.4343, 23.4343, 23.4343, 23.4343, 23.4343, 23.4569, 23.4343
4.62682, 56, 48.4854, 23.5357, 7.61577, 7.51463, 23.5357, 0, 23.5357, 23.5357, 48.4365, 23.5629, 23.5357, 23.5357, 23.5357, 23.5357, 23.5357, 23.5357, 23.5357, 23.5357, 23.5357, 23.5357, 23.5357, 23.5357, 23.5357, 23.5573, 23.5357
4.63471, 38, 49.6674, 23.6372, 6.32456, -11.6674, 23.6372, 0, 23.6372, 23.6372, 49.6158, 23.6682, 23.6372, 23.6372, 23.6372, 23.6372, 23.6372, 23.6372, 23.6372, 23.6372, 23.6372, 23.6372, 23.6372, 23.6372, 23.6372, 23.6578, 23.6372
4.64259, 46, 50.5776, 23.7388, 6.9282, -4.57761, 23.7388, 0, 23.7388, 23.7388, 50.5227, 23.774, 23.7388, 23.7388, 23.7388, 23.7388, 23.7388, 23.7388, 23.7388, 23.7388, 23.7388, 23.7388, 23.7388, 23.7388, 23.7388, 23.7585, 23.7388
4.65047, 28, 51.1871, 23.8405, 5.47723, -23.1871, 23.8405, 0, 23.8405, 23.8405, 51.1285, 23.8803, 23.8405, 23.8405, 23.8405, 23.8405, 23.8405, 23.8405, 23.8405, 23.8405, 23.8405, 23.8405, 23.8405, 23.8405, 23.8405, 23.8594, 23.8405
4.65836, 44, 51.4773, 23.9424, 6.78233, -7.47733, 23.9424, 0, 23.9424, 23.9424, 51.4146, 23.987, 23.9424, 23.9424, 23.9424, 23.9424, 23.9424, 23.9424, 23.9424, 23.9424, 23.9424, 23.9424, 23.9424, 23.9424, 23.9424, 23.9604, 23.9424
4.66624, 28, 51.4412, 24.0443, 5.47723, -23.4412, 24.0443, 0, 24.0443, 24.0443, 51.3741, 24.0942, 24.0443, 24.0443, 24.0443, 24.0443, 24.0443, 24.0443, 24.0443, 24.0443, 24.0443, 24.0443, 24.0443, 24.0443, 24.0443, 24.0615, 24.0443
4.67413, 22, 51.0835, 24.1464, 4.89898, -29.0835, 24.1464, 0, 24.1464, 24.1464, 51.0118, 24.2016, 24.1464, 24.1464, 24.1464, 24.1464, 24.1464, 24.1464, 24.1464, 24.1464, 24.1464, 24.1464, 24.1464, 24.1464, 24.1464, 24.1628, 24.1464
4.68201, 40, 50.4203, 24.2485, 6.48074, -10.4203, 24.2485, 0, 24.2485, 24.2485, 50.3439, 24.3092, 24.2485, 24.2485, 24.2485, 24.2485, 24.2485, 24.2485, 24.2485, 24.2485, 24.2485, 24.2485, 24.2485, 24.2485, 24.2485, 24.2642, 24.2485
4.6899, 32, 49.4786, 24.3508, 5.83095, -17.4786, 24.3508, 0, 24.3508, 24.3508, 49.3975, 24.4169, 24.3508, 24.3508, 24.3508, 24.3508, 24.3508, 24.3508, 24.3508, 24.3508, 24.3508, 24.3508, 24.3508, 24.3508, 24.3508, 24.3657, 24.3508
4.69778, 38, 48.2941, 24.4531, 6.32456, -10.2941, 24.4531, 0, 24.4531, 24.4531, 48.2085, 24.5245, 24.4531, 24.4531, 24.4531, 24.4531, 24.4531, 24.4531, 24.4531, 24.4531, 24.4531, 24.4531, 24.4531, 24.4531, 24.4531, 24.4672, 24.4531
4.70566, 26, 46.9098, 24.5555, 5.2915, -20.9098, 24.5555, 0, 24.5555, 24.5555, 46.82, 24.6319, 24.5555, 24.5555, 24.5555, 24.5555, 24.5555, 24.5555, 24.5555, 24.5555, 24.5555, 24.5555, 24.5555, 24.5555, 24.5555, 24.5689, 24.5555
4.71355, 30, 45.3725, 24.658, 5.65685, -15.3725, 24.658, 0, 24.658, 24.658, 45.2791, 24.7388, 24.658, 24.658, 24.658, 24.658, 24.658, 24.658, 24.658, 24.658, 24.658, 24.658, 24.658, 24.658, 24.658, 24.6706, 24.658
4.72143, 40, 43.7318, 24.7605, 6.48074, -3.73177, 24.7605, 0, 24.7605, 24.7605, 43.6352, 24.8452, 24.7605, 24.7605, 24.7605, 24.7605, 24.7605, 24.7605, 24.7605, 24.7605, 24.7605, 24.7605, 24.7605, 24.7605, 24.7605, 24.7723, 24.7605
4.72932, 20, 42.0366, 24.8631, 4.69042, -22.0366, 24.8631, 0, 24.8631, 24.8631, 41.9377, 24.951, 24.8631, 24.8631, 24.8631, 24.8631, 24.8631, 24.8631, 24.8631, 24.8631, 24.8631, 24.8631, 24.8631, 24.8631, 24.8631, 24.8741, 24.8631
4.7372, 28, 40.3331, 24.9658, 5.47723, -12.3331, 24.9658, 0, 24.9658, 24.9658, 40.2327, 25.056, 24.9658, 24.9658, 24.9658, 24.9658, 24.9658, 24.9658, 24.9658, 24.9658, 24.9658, 24.9658, 24.9658, 24.9658, 24.9658, 24.9759, 24.9658
4.74508, 18, 38.6629, 25.0685, 4.47214, -20.6629, 25.0685, 0, 25.0685, 25.0685, 38.562, 25.1601, 25.0685, 25.0685, 25.0685, 25.0685, 25.0685, 25.0685, 25.0685, 25.0685, 25.0685, 25.0685, 25.0685, 25.0685, 25.0685, 25.0778, 25.0685
4.75297, 22, 37.0624, 25.1713, 4.89898, -15.0624, 25.1713, 0, 25.1713, 25.1713, 36.9619, 25.2633, 25.1713, 25.1713, 25.1713, 25.1713, 25.1713, 25.1713, 25.1713, 25.1713, 25.1713, 25.1713, 25.1713, 25.1713, 25.1713, 25.1797, 25.1713
4.76085, 24, 35.5602, 25.274, 5.09902, -11.5602, 25.274, 0, 25.2741, 25.2741, 35.4611, 25.3656, 25.274, 25.274, 25.274, 25.274, 25.274, 25.274, 25.274, 25.274, 25.274, 25.274, 25.2741, 25.274, 25.274, 25.2816, 25.274
4.76874, 24, 34.1785, 25.3769, 5.09902, -10.1785, 25.3769, 0, 25.3769, 25.3769, 34.0816, 25.467, 25.3769, 25.3769, 25.3769, 25.3769, 25.3769, 25.3769, 25.3769, 25.3769, 25.3769, 25.3769, 25.3769, 25.3769, 25.3769, 25.3836, 25.3769
4.77662, 14, 32.9319, 25.4797, 4, -18.9319, 25.4797, 0, 25.4797, 25.4797, 32.8381, 25.5675, 25.4797, 25.4797, 25.4797, 25.4797, 25.4797, 25.4797, 25.4797, 25.4797, 25.4797, 25.4797, 25.4797, 25.4797, 25.4797, 25.4857, 25.4797
4.78451, 16, 31.8284, 25.5826, 4.24264, -15.8284, 25.5826, 0, 25.5826, 25.5826, 31.7385, 25.6673, 25.5826, 25.5826, 25.5826, 25.5826, 25.5826, 25.5826, 25.5826, 25.5826, 25.5826, 25.5826, 25.5826, 25.5826, 25.5826, 25.5878, 25.5826
4.79239, 18, 30.8701, 25.6855, 4.47214, -12.8701, 25.6855, 0, 25.6855, 25.6855, 30.7846, 25.7664, 25.6855, 25.6855, 25.6855, 25.6855, 25.6855, 25.6855, 25.6855, 25.6855, 25.6855, 25.6855, 25.6855, 25.6855, 25.6855, 25.69, 25.6855
4.80027, 20, 30.0536, 25.7884, 4.69042, -10.0536, 25.7884, 0, 25.7884, 25.7884, 29.9732, 25.865, 25.7884, 25.7884, 25.7884, 25.7884, 25.7884, 25.7884, 25.7884, 25.7884, 25.7884, 25.7884, 25.7884, 25.7884, 25.7884, 25.7922, 25.7884
4.80816, 22, 29.3722, 25.8914, 4.89898, -7.37221, 25.8914, 0, 25.8914, 25.8914, 29.2971, 25.9632, 25.8914, 25.8914, 25.8914, 25.8914, 25.8914, 25.8914, 25.8914, 25.8914, 25.8914, 25.8914, 25.8914, 25.8914, 25.8914, 25.8946, 25.8914
4.81604, 20, 28.8156, 25.9943, 4.69042, -8.81561, 25.9943, 0, 25.9943, 25.9943, 28.7461, 26.0611, 25.9943, 25.9943, 25.9943, 25.9943, 25.9943, 25.9943, 25.9943, 25.9943, 25.9943, 25.9943, 25.9943, 25.9943, 25.9943, 25.997, 25.9943
4.82393, 14, 28.3719, 26.0972, 4, -14.3719, 26.0972, 0, 26.0973, 26.0973, 28.3079, 26.159, 26.0972, 26.0972, 26.0972, 26.0972, 26.0972, 26.0972, 26.0972, 26.0972, 26.0972, 26.0972, 26.0972, 26.0972, 26.0972, 26.0994, 26.0972
4.83181, 10, 28.0281, 26.2002, 3.4641, -18.0281, 26.2002, 0, 26.2002, 26.2002, 27.9697, 26.2568, 26.2002, 26.2002, 26.2002, 26.2002, 26.2002, 26.2002, 26.2002, 26.2002, 26.2002, 26.2002, 26.2002, 26.2002, 26.2002, 26.202, 26.2002
4.8397, 10, 27.7711, 26.3031, 3.4641, -17.7711, 26.3031, 0, 26.3031, 26.3031, 27.7179, 26.3548, 26.3031, 26.3031, 26.3031, 26.3031, 26.3031, 26.3031, 26.3031, 26.3031, 26.3031, 26.3031, 26.3031, 26.3031, 26.3031, 26.3046, 26.3031
4.84758, 10, 27.5879, 26.406, 3.4641, -17.5879, 26.406, 0, 26.4061, 26.4061, 27.5397, 26.4531, 26.406, 26.406, 26.406, 26.406, 26.406, 26.406, 26.406, 26.406, 26.406, 26.406, 26.4061, 26.406, 26.406, 26.4072, 26.406
4.85546, 12, 27.4665, 26.509, 3.74166, -15.4665, 26.509, 0, 26.509, 26.509, 27.423, 26.5516, 26.509, 26.509, 26.509, 26.509, 26.509, 26.509, 26.509, 26.509, 26.509, 26.509, 26.509, 26.509, 26.509, 26.5099, 26.509
4.86335, 16, 27.396, 26.6119, 4.24264, -11.396, 26.6119, 0, 26.6119, 26.6119, 27.3567, 26.6505, 26.6119, 26.6119, 26.6119, 26.6119, 26.6119, 26.6119, 26.6119, 26.6119, 26.6119, 26.6119, 26.6119, 26.6119, 26.6119, 26.6126, 26.6119
4.87123, 22, 27.3667, 26.7148, 4.89898, -5.36673, 26.7148, 0, 26.7148, 26.7148, 27.3312, 26.7498, 26.7148, 26.7148, 26.7148, 26.7148, 26.7148, 26.7148, 26.7148, 26.7148, 26.7148, 26.7148, 26.7148, 26.7148, 26.7148, 26.7153, 26.7148
4.87912, 16, 27.3703, 26.8176, 4.24264, -11.3703, 26.8176, 0, 26.8176, 26.8176, 27.338, 26.8495, 26.8176, 26.8176, 26.8176, 26.8176, 26.8176, 26.8176, 26.8176, 26.8176, 26.8176, 26.8176, 26.8176, 26.8176, 26.8176, 26.818, 26.8176
4.887, 12, 27.3997, 26.9205, 3.74166, -15.3997, 26.9205, 0, 26.9205, 26.9205, 27.3703, 26.9496, 26.9205, 26.9205, 26.9205, 26.9205, 26.9205, 26.9205, 26.9205, 26.9205, 26.9205, 26.9205, 26.9205, 26.9205, 26.9205, 26.9208, 26.9205
4.89489, 20, 27.4492, 27.0233, 4.69042, -7.44925, 27.0233, 0, 27.0233, 27.0233, 27.4222, 27.05, 27.0233, 27.0233, 27.0233, 27.0233, 27.0233, 27.0233, 27.0233, 27.0233, 27.0233, 27.0233, 27.0233, 27.0233, 27.0233, 27.0235, 27.0233
4.90277, 16, 27.5141, 27.126, 4.24264, -11.5141, 27.126, 0, 27.126, 27.126, 27.489, 27.1509, 27.126, 27.126, 27.126, 27.126, 27.126, 27.126, 27.126, 27.126, 27.126, 27.126, 27.126, 27.126, 27.126, 27.1262, 27.126
4.91065, 16, 27.5905, 27.2288, 4.24264, -11.5905, 27.2288, 0, 27.2288, 27.2288, 27.5671, 27.252, 27.2288, 27.2288, 27.2288, 27.2288, 27.2288, 27.2288, 27.2288, 27.2288, 27.2288, 27.2288, 27.2288, 27.2288, 27.2288, 27.2289, 27.2288
4.91854, 16, 27.6756, 27.3314, 4.24264, -11.6756, 27.3314, 0, 27.3315, 27.3315, 27.6535, 27.3535, 27.3314, 27.3314, 27.3314, 27.3314, 27.3314, 27.3314, 27.3314, 27.3314, 27.3314, 27.3314, 27.3314, 27.3314, 27.3314, 27.3315, 27.3314
4.92642, 20, 27.7671, 27.4341, 4.69042, -7.76708, 27.4341, 0, 27.4341, 27.4341, 27.7459, 27.4551, 27.4341, 27.4341, 27.4341, 27.4341, 27.4341, 27.4341, 27.4341, 27.4341, 27.4341, 27.4341, 27.4341, 27.4341, 27.4341, 27.4341, 27.4341
4.93431, 16, 27.8632, 27.5366, 4.24264, -11.8632, 27.5366, 0, 27.5367, 27.5367, 27.8428, 27.557, 27.5366, 27.5366, 27.5366, 27.5366, 27.5366, 27.5366, 27.5366, 27.5366, 27.5366, 27.5366, 27.5367, 27.5366, 27.5366, 27.5367, 27.5366
4.94219, 18, 27.9628, 27.6392, 4.47214, -9.9628, 27.6392, 0, 27.6392, 27.6392, 27.9429, 27.659, 27.6392, 27.6392, 27.6392, 27.6392, 27.6392, 27.6392, 27.6392, 27.6392, 27.6392, 27.6392, 27.6392, 27.6392, 27.6392, 27.6392, 27.6392
4.95008, 20, 28.0648, 27.7416, 4.69042, -8.06481, 27.7416, 0, 27.7417, 27.7417, 28.0452, 27.7612, 27.7416, 27.7416, 27.7416, 27.7416, 27.7416, 27.7416, 27.7416, 27.7416, 27.7416, 27.7416, 27.7416, 27.7416, 27.7416, 27.7417, 27.7416
4.95796, 24, 28.1686, 27.844, 5.09902, -4.16855, 27.844, 0, 27.844, 27.844, 28.1492, 27.8634, 27.844, 27.844, 27.844, 27.844, 27.844, 27.844, 27.844, 27.844, 27.844, 27.844, 27.844, 27.844, 27.844, 27.844, 27.844
4.96584, 18, 28.2736, 27.9464, 4.47214, -10.2736, 27.9464, 0, 27.9464, 27.9464, 28.2543, 27.9656, 27.9464, 27.9464, 27.9464, 27.9464, 27.9464, 27.9464, 27.9464, 27.9464, 27.9464, 27.9464, 27.9464, 27.9464, 27.9464, 27.9464, 27.9464
4.97373, 20, 28.3795, 28.0486, 4.69042, -8.37948, 28.0486, 0, 28.0486, 28.0486, 28.3602, 28.0679, 28.0486, 28.0486, 28.0486, 28.0486, 28.0486, 28.0486, 28.0486, 28.0486, 28.0486, 28.0486, 28.0486, 28.0486, 28.0486, 28.0486, 28.0486
4.98161, 18, 28.4861, 28.1508, 4.47214, -10.4861, 28.1508, 0, 28.1508, 28.1508, 28.4667, 28.1702, 28.1508, 28.1508, 28.1508, 28.1508, 28.1508, 28.1508, 28.1508, 28.1508, 28.1508, 28.1508, 28.1508, 28.1508, 28.1508, 28.1508, 28.1508
4.9895, 28, 28.5931, 28.2529, 5.47723, -0.593138, 28.2529, 0, 28.2529, 28.2529, 28.5736, 28.2724, 28.2529, 28.2529, 28.2529, 28.2529, 28.2529, 28.2529, 28.2529, 28.2529, 28.2529, 28.2529, 28.2529, 28.2529, 28.2529, 28.2529, 28.2529
4.99738, 24, 28.7006, 28.3549, 5.09902, -4.7006, 28.3549, 0, 28.3549, 28.3549, 28.6809, 28.3746, 28.3549, 28.3549, 28.3549, 28.3549, 28.3549, 28.3549, 28.3549, 28.3549, 28.3549, 28.3549, 28.3549, 28.3549, 28.3549, 28.3549, 28.3549
5.00527, 4, 28.8084, 28.4568, 2.44949, -24.8084, 28.4568, 0, 28.4568, 28.4568, 28.7884, 28.4767, 28.4568, 28.4568, 28.4568, 28.4568, 28.4568, 28.4568, 28.4568, 28.4568, 28.4568, 28.4568, 28.4568, 28.4568, 28.4568, 28.4568, 28.4568
5.01315, 22, 28.9165, 28.5586, 4.89898, -6.91647, 28.5586, 0, 28.5586, 28.5586, 28.8963, 28.5788, 28.5586, 28.5586, 28.5586, 28.5586, 28.5586, 28.5586, 28.5586, 28.5586, 28.5586, 28.5586, 28.5586, 28.5586, 28.5586, 28.5586, 28.5586
5.02103, 22, 29.0249, 28.6603, 4.89898, -7.02488, 28.6603, 0, 28.6603, 28.6603, 29.0044, 28.6807, 28.6603, 28.6603, 28.6603, 28.6603, 28.6603, 28.6603, 28.6603, 28.6603, 28.6603, 28.6603, 28.6603, 28.6603, 28.6603, 28.6603, 28.6603
5.02892, 22, 29.1336, 28.7618, 4.89898, -7.13363, 28.7618, 0, 28.7619, 28.7619, 29.1129, 28.7826, 28.7618, 28.7618, 28.7618, 28.7618, 28.7618, 28.7618, 28.7618, 28.7618, 28.7618, 28.7618, 28.7618, 28.7618, 28.7618, 28.7618, 28.7618
5.0368, 24, 29.2428, 28.8633, 5.09902, -5.24281, 28.8633, 0, 28.8633, 28.8633, 29.2218, 28.8843, 28.8633, 28.8633, 28.8633, 28.8633, 28.8633, 28.8633, 28.8633, 28.8633, 28.8633, 28.8633, 28.8633, 28.8633, 28.8633, 28.8633, 28.8633
5.04469, 18, 29.3525, 28.9646, 4.47214, -11.3525, 28.9646, 0, 28.9646, 28.9646, 29.3312, 28.9859, 28.9646, 28.9646, 28.9646, 28.9646, 28.9646, 28.9646, 28.9646, 28.9646, 28.9646, 28.9646, 28.9646, 28.9646, 28.9646, 28.9646, 28.9646
5.05257, 16, 29.4629, 29.0657, 4.24264, -13.4629, 29.0657, 0, 29.0658, 29.0658, 29.4412, 29.0874, 29.0657, 29.0657, 29.0657, 29.0657, 29.0657, 29.0657, 29.0657, 29.0657, 29.0657, 29.0657, 29.0658, 29.0657, 29.0657, 29.0657, 29.0657
5.06045, 24, 29.574, 29.1667, 5.09902, -5.57404, 29.1667, 0, 29.1668, 29.1668, 29.5521, 29.1887, 29.1667, 29.1667, 29.1667, 29.1667, 29.1667, 29.1667, 29.1667, 29.1667, 29.1667, 29.1667, 29.1667, 29.1667, 29.1667, 29.1667, 29.1667
5.06834, 12, 29.6863, 29.2676, 3.74166, -17.6863, 29.2676, 0, 29.2676, 29.2676, 29.664, 29.2898, 29.2676, 29.2676, 29.2676, 29.2676, 29.2676, 29.2676, 29.2676, 29.2676, 29.2676, 29.2676, 29.2676, 29.2676, 29.2676, 29.2676, 29.2676
5.07622, 22, 29.8, 29.3683, 4.89898, -7.79998, 29.3683, 0, 29.3683, 29.3683, 29.7774, 29.3908, 29.3683, 29.3683, 29.3683, 29.3683, 29.3683, 29.3683, 29.3683, 29.3683, 29.3683, 29.3683, 29.3683, 29.3683, 29.3683, 29.3683, 29.3683
5.08411, 10, 29.9154, 29.4687, 3.4641, -19.9154, 29.4687, 0, 29.4688, 29.4688, 29.8925, 29.4916, 29.4687, 29.4687, 29.4687, 29.4687, 29.4687, 29.4687, 29.4687, 29.4687, 29.4687, 29.4687, 29.4687, 29.4687, 29.4687, 29.4687, 29.4687
5.09199, 16, 30.0331, 29.569, 4.24264, -14.0331, 29.569, 0, 29.569, 29.569, 30.0099, 29.5922, 29.569, 29.569, 29.569, 29.569, 29.569, 29.569, 29.569, 29.569, 29.569, 29.569, 29.569, 29.569, 29.569, 29.569, 29.569
5.09988, 26, 30.1536, 29.6691, 5.2915, -4.15361, 29.6691, 0, 29.6691, 29.6691, 30.1301, 29.6926, 29.6691, 29.6691, 29.6691, 29.6691, 29.6691, 29.6691, 29.6691, 29.6691, 29.6691, 29.6691, 29.6691, 29.6691, 29.6691, 29.6691, 29.6691
5.10776, 10, 30.2777, 29.769, 3.4641, -20.2777, 29.769, 0, 29.769, 29.769, 30.2538, 29.7928, 29.769, 29.769, 29.769, 29.769, 29.769, 29.769, 29.769, 29.769, 29.769, 29.769, 29.769, 29.769, 29.769, 29.769, 29.769
5.11564, 14, 30.406, 29.8686, 4, -16.406, 29.8686, 0, 29.8686, 29.8686, 30.3818, 29.8928, 29.8686, 29.8686, 29.8686, 29.8686, 29.8686, 29.8686, 29.8686, 29.8686, 29.8686, 29.8686, 29.8686, 29.8686, 29.8686, 29.8686, 29.8686
5.12353, 14, 30.5397, 29.968, 4, -16.5397, 29.968, 0, 29.9681, 29.9681, 30.5152, 29.9926, 29.968, 29.968, 29.968, 29.968, 29.968, 29.968, 29.968, 29.968, 29.968, 29.968, 29.968, 29.968, 29.968, 29.968, 29.968
5.13141, 18, 30.6798, 30.0672, 4.47214, -12.6798, 30.0672, 0, 30.0672, 30.0672, 30.6549, 30.0921, 30.0672, 30.0672, 30.0672, 30.0672, 30.0672, 30.0672, 30.0672, 30.0672, 30.0672, 30.0672, 30.0672, 30.0672, 30.0672, 30.0672, 30.0672
5.1393, 20, 30.8275, 30.1661, 4.69042, -10.8275, 30.1661, 0, 30.1661, 30.1661, 30.8023, 30.1913, 30.1661, 30.1661, 30.1661, 30.1661, 30.1661, 30.1661, 30.1661, 30.1661, 30.1661, 30.1661, 30.1661, 30.1661, 30.1661, 30.1661, 30.1661
5.14718, 16, 30.9842, 30.2648, 4.24264, -14.9842, 30.2648, 0, 30.2648, 30.2648, 30.9586, 30.2903, 30.2648, 30.2648, 30.2648, 30.2648, 30.2648, 30.2648, 30.2648, 30.2648, 30.2648, 30.2648, 30.2648, 30.2648, 30.2648, 30.2648, 30.2648
5.15507, 12, 31.151, 30.3631, 3.74166, -19.151, 30.3631, 0, 30.3631, 30.3631, 31.1251, 30.389, 30.3631, 30.3631, 30.3631, 30.3631, 30.3631, 30.3631, 30.3631, 30.3631, 30.3631, 30.3631, 30.3631, 30.3631, 30.3631, 30.3631, 30.3631
5.16295, 14, 31.3296, 30.4612, 4, -17.3296, 30.4612, 0, 30.4612, 30.4612, 31.3033, 30.4874, 30.4612, 30.4612, 30.4612, 30.4612, 30.4612, 30.4612, 30.4612, 30.4612, 30.4612, 30.4612, 30.4612, 30.4612, 30.4612, 30.4612, 30.4612
5.17084, 8, 31.5211, 30.559, 3.16228, -23.5211, 30.559, 0, 30.559, 30.559, 31.4945, 30.5856, 30.559, 30.559, 30.559, 30.559, 30.559, 30.559, 30.559, 30.559, 30.559, 30.559, 30.559, 30.559, 30.559, 30.559, 30.559
5.17872, 18, 31.7267, 30.6565, 4.47214, -13.7267, 30.6565, 0, 30.6565, 30.6565, 31.6997, 30.6834, 30.6565, 30.6565, 30.6565, 30.6565, 30.6565, 30.6565, 30.6565, 30.6565, 30.6565, 30.6565, 30.6565, 30.6565, 30.6565, 30.6565, 30.6565
5.1866, 18, 31.9474, 30.7537, 4.47214, -13.9474, 30.7537, 0, 30.7537, 30.7537, 31.92, 30.7809, 30.7537, 30.7537, 30.7537, 30.7537, 30.7537, 30.7537, 30.7537, 30.7537, 30.7537, 30.7537, 30.7537, 30.7537, 30.7537, 30.7537, 30.7537
5.19449, 16, 32.1836, 30.8505, 4.24264, -16.1836, 30.8505, 0, 30.8505, 30.8505, 32.1559, 30.8781, 30.8505, 30.8505, 30.8505, 30.8505, 30.8505, 30.8505, 30.8505, 30.8505, 30.8505, 30.8505, 30.8505, 30.8505, 30.8505, 30.8506, 30.8505
5.20237, 12, 32.4355, 30.947, 3.74166, -20.4355, 30.947, 0, 30.9471, 30.9471, 32.4074, 30.975, 30.947, 30.947, 30.947, 30.947, 30.947, 30.947, 30.947, 30.947, 30.947, 30.947, 30.947, 30.947, 30.947, 30.9471, 30.947
5.21026, 2, 32.7025, 31.0432, 2, -30.7025, 31.0432, 0, 31.0433, 31.0433, 32.674, 31.0716, 31.0432, 31.0432, 31.0432, 31.0432, 31.0432, 31.0432, 31.0432, 31.0432, 31.0432, 31.0432, 31.0432, 31.0432, 31.0432, 31.0434, 31.0432
5.21814, 12, 32.9834, 31.1391, 3.74166, -20.9834, 31.1391, 0, 31.1391, 31.1391, 32.9545, 31.1678, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1393, 31.1391
5.22602, 20, 33.2764, 31.2346, 4.69042, -13.2764, 31.2346, 0, 31.2346, 31.2346, 33.247, 31.2636, 31.2346, 31.2346, 31.2346, 31.2346, 31.2346, 31.2346, 31.2346, 31.2346, 31.2346, 31.2346, 31.2346, 31.2346, 31.2346, 31.2348, 31.2346
5.23391, 14, 33.5787, 31.3298, 4, -19.5787, 31.3298, 0, 31.3298, 31.3298, 33.5489, 31.3592, 31.3298, 31.3298, 31.3298, 31.3298, 31.3298, 31.3298, 31.3298, 31.3298, 31.3298, 31.3298, 31.3298, 31.3298, 31.3298, 31.3301, 31.3298
