   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_72.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
22.1232, 0, 0.00346815, 0, 1.41421, -0.00346815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33431e-07, 0, 0.00346802, 0
22.1311, 0, 0.00337615, 0, 1.41421, -0.00337615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40094e-07, 0, 0.00337601, 0
22.139, 0, 0.00328573, 0, 1.41421, -0.00328573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49487e-07, 0, 0.00328558, 0
22.1468, 0, 0.00319696, 0, 1.41421, -0.00319696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62671e-07, 0, 0.0031968, 0
22.1547, 0, 0.00310984, 0, 1.41421, -0.00310984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81098e-07, 0, 0.00310966, 0
22.1626, 0, 0.00302444, 0, 1.41421, -0.00302444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0673e-07, 0, 0.00302423, 0
22.1705, 0, 0.00294081, 0, 1.41421, -0.00294081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42211e-07, 0, 0.00294057, 0
22.1784, 0, 0.00285901, 0, 1.41421, -0.00285901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91084e-07, 0, 0.00285872, 0
22.1863, 0, 0.00277908, 0, 1.41421, -0.00277908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58065e-07, 0, 0.00277872, 0
22.1942, 0, 0.00270109, 0, 1.41421, -0.00270109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.49375e-07, 0, 0.00270064, 0
22.2021, 0, 0.00262506, 0, 1.41421, -0.00262506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.73282e-07, 0, 0.00262449, 0
22.21, 0, 0.00255105, 0, 1.41421, -0.00255105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.40525e-07, 0, 0.00255031, 0
22.2179, 0, 0.00247913, 0, 1.41421, -0.00247913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.65043e-07, 0, 0.00247816, 0
22.2258, 0, 0.00240929, 0, 1.41421, -0.00240929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26504e-06, 0, 0.00240803, 0
22.2337, 0, 0.00234161, 0, 1.41421, -0.00234161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66375e-06, 0, 0.00233994, 0
22.2416, 0, 0.00227612, 0, 1.41421, -0.00227612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19076e-06, 0, 0.00227393, 0
22.2495, 0, 0.00221285, 0, 1.41421, -0.00221285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88409e-06, 0, 0.00220996, 0
22.2574, 0, 0.00215184, 0, 1.41421, -0.00215184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.79129e-06, 0, 0.00214805, 0
22.2653, 0, 0.00209316, 0, 1.41421, -0.00209316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97183e-06, 0, 0.00208818, 0
22.2732, 0, 0.00203682, 0, 1.41421, -0.00203682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5008e-06, 0, 0.00203032, 0
22.2811, 0, 0.00198288, 0, 1.41421, -0.00198288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.47085e-06, 0, 0.00197441, 0
22.289, 0, 0.00193146, 0, 1.41421, -0.00193146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09939e-05, 0, 0.00192046, 0
22.2969, 0, 0.0018826, 0, 1.41421, -0.0018826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42107e-05, 0, 0.00186839, 0
22.3048, 0, 0.00183642, 0, 1.41421, -0.00183642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82894e-05, 0, 0.00181813, 0
22.3127, 0, 0.00179309, 0, 1.41421, -0.00179309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34323e-05, 0, 0.00176965, 0
22.3206, 0, 0.00175274, 0, 1.41421, -0.00175274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98861e-05, 0, 0.00172285, 0
22.3285, 0, 0.00171561, 0, 1.41421, -0.00171561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.79402e-05, 0, 0.00167767, 0
22.3364, 0, 0.00168197, 0, 1.41421, -0.00168197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.79355e-05, 0, 0.00163403, 0
22.3442, 0, 0.00165212, 0, 1.41421, -0.00165212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.02797e-05, 0, 0.00159184, 0
22.3521, 0, 0.00162645, 0, 1.41421, -0.00162645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.54405e-05, 0, 0.00155101, 0
22.36, 0, 0.00160544, 0, 1.41421, -0.00160544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.39554e-05, 0, 0.00151148, 0
22.3679, 0, 0.0015896, 0, 1.41421, -0.0015896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000116456, 0, 0.00147314, 0
22.3758, 0, 0.00157956, 0, 1.41421, -0.00157956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000143648, 0, 0.00143592, 0
22.3837, 2, 0.00157605, 0, 2, 1.99842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000176321, 0, 0.00139973, 0
22.3916, 0, 0.00157986, 0, 1.41421, -0.00157986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000215398, 0, 0.00136446, 0
22.3995, 0, 0.00159192, 0, 1.41421, -0.00159192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000261844, 0, 0.00133007, 0
22.4074, 0, 0.00161323, 0, 1.41421, -0.00161323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000316745, 0, 0.00129648, 0
22.4153, 0, 0.00164491, 0, 1.41421, -0.00164491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000381312, 0, 0.00126359, 0
22.4232, 0, 0.00168816, 0, 1.41421, -0.00168816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000456811, 0, 0.00123135, 0
22.4311, 0, 0.00174426, 0, 1.41421, -0.00174426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000544576, 0, 0.00119969, 0
22.439, 0, 0.00181461, 0, 1.41421, -0.00181461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000646076, 0, 0.00116853, 0
22.4469, 0, 0.0019006, 0, 1.41421, -0.0019006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000762772, 0, 0.00113783, 0
22.4548, 0, 0.00200368, 0, 1.41421, -0.00200368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000896137, 0, 0.00110754, 0
22.4627, 0, 0.00212535, 0, 1.41421, -0.00212535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00104775, 0, 0.0010776, 0
22.4706, 0, 0.00226704, 0, 1.41421, -0.00226704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00121907, 0, 0.00104797, 0
22.4785, 0, 0.00243011, 0, 1.41421, -0.00243011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00141148, 0, 0.00101862, 0
22.4864, 0, 0.00261591, 0, 1.41421, -0.00261591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00162639, 0, 0.000989515, 0
22.4943, 0, 0.00282557, 0, 1.41421, -0.00282557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00186495, 0, 0.000960623, 0
22.5022, 0, 0.00306007, 0, 1.41421, -0.00306007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00212814, 0, 0.000931926, 0
22.5101, 0, 0.00332014, 0, 1.41421, -0.00332014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00241673, 0, 0.000903411, 0
22.518, 0, 0.00360624, 0, 1.41421, -0.00360624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00273118, 0, 0.000875066, 0
22.5259, 0, 0.00391843, 0, 1.41421, -0.00391843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00307153, 0, 0.000846895, 0
22.5338, 0, 0.00425661, 0, 1.41421, -0.00425661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00343772, 0, 0.000818884, 0
22.5416, 0, 0.00462004, 0, 1.41421, -0.00462004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00382899, 0, 0.000791049, 0
22.5495, 0, 0.00500753, 0, 1.41421, -0.00500753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00424412, 0, 0.000763407, 0
22.5574, 0, 0.00541767, 0, 1.41421, -0.00541767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00468171, 0, 0.000735961, 0
22.5653, 0, 0.00584826, 0, 1.41421, -0.00584826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00513952, 0, 0.000708741, 0
22.5732, 2, 0.00629661, 0, 2, 1.9937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00561483, 0, 0.000681778, 0
22.5811, 0, 0.00675982, 0, 1.41421, -0.00675982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00610473, 0, 0.00065509, 0
22.589, 0, 0.00723418, 0, 1.41421, -0.00723418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00660546, 0, 0.000628716, 0
22.5969, 0, 0.00771552, 0, 1.41421, -0.00771552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00711282, 0, 0.0006027, 0
22.6048, 0, 0.00819959, 0, 1.41421, -0.00819959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00762252, 0, 0.000577067, 0
22.6127, 0, 0.00868156, 0, 1.41421, -0.00868156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0081297, 0, 0.000551859, 0
22.6206, 0, 0.00915595, 0, 1.41421, -0.00915595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00862881, 0, 0.000527134, 0
22.6285, 0, 0.00961777, 0, 1.41421, -0.00961777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00911486, 0, 0.000502917, 0
22.6364, 2, 0.0100615, 0, 2, 1.98994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00958222, 0, 0.000479255, 0
22.6443, 2, 0.0104815, 0, 2, 1.98952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0100253, 0, 0.000456194, 0
22.6522, 0, 0.0108726, 0, 1.41421, -0.0108726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0104389, 0, 0.000433762, 0
22.6601, 0, 0.0112297, 0, 1.41421, -0.0112297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0108177, 0, 0.000412001, 0
22.668, 0, 0.0115476, 0, 1.41421, -0.0115476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0111567, 0, 0.00039095, 0
22.6759, 0, 0.0118223, 0, 1.41421, -0.0118223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0114517, 0, 0.000370627, 0
22.6838, 0, 0.0120496, 0, 1.41421, -0.0120496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0116985, 0, 0.000351065, 0
22.6917, 0, 0.0122262, 0, 1.41421, -0.0122262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0118939, 0, 0.00033229, 0
22.6996, 0, 0.0123495, 0, 1.41421, -0.0123495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0120352, 0, 0.000314309, 0
22.7075, 0, 0.0124176, 0, 1.41421, -0.0124176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0121205, 0, 0.000297139, 0
22.7154, 0, 0.0124294, 0, 1.41421, -0.0124294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0121486, 0, 0.000280792, 0
22.7233, 0, 0.0123845, 0, 1.41421, -0.0123845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0121192, 0, 0.000265257, 0
22.7312, 0, 0.0122834, 0, 1.41421, -0.0122834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0120329, 0, 0.000250545, 0
22.739, 0, 0.0121276, 0, 1.41421, -0.0121276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0118909, 0, 0.000236645, 0
22.7469, 0, 0.0119189, 0, 1.41421, -0.0119189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0116954, 0, 0.00022354, 0
22.7548, 0, 0.0116603, 0, 1.41421, -0.0116603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0114491, 0, 0.000211217, 0
22.7627, 0, 0.0113554, 0, 1.41421, -0.0113554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0111557, 0, 0.000199657, 0
22.7706, 0, 0.0110079, 0, 1.41421, -0.0110079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0108191, 0, 0.000188831, 0
22.7785, 0, 0.0106225, 0, 1.41421, -0.0106225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0104438, 0, 0.000178714, 0
22.7864, 0, 0.0102042, 0, 1.41421, -0.0102042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0100349, 0, 0.00016928, 0
22.7943, 0, 0.00975806, 0, 1.41421, -0.00975806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00959757, 0, 0.00016049, 0
22.8022, 0, 0.00928952, 0, 1.41421, -0.00928952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00913721, 0, 0.000152314, 0
22.8101, 0, 0.00880417, 0, 1.41421, -0.00880417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00865945, 0, 0.000144718, 0
22.818, 0, 0.0083072, 0, 1.41421, -0.0083072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00816954, 0, 0.000137663, 0
22.8259, 0, 0.00780391, 0, 1.41421, -0.00780391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0076728, 0, 0.000131112, 0
22.8338, 0, 0.00729975, 0, 1.41421, -0.00729975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00717472, 0, 0.000125034, 0
22.8417, 0, 0.00679917, 0, 1.41421, -0.00679917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00667978, 0, 0.000119387, 0
22.8496, 0, 0.00630672, 0, 1.41421, -0.00630672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00619258, 0, 0.000114139, 0
22.8575, 0, 0.00582657, 0, 1.41421, -0.00582657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00571731, 0, 0.000109256, 0
22.8654, 0, 0.00536207, 0, 1.41421, -0.00536207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00525737, 0, 0.000104702, 0
22.8733, 0, 0.00491647, 0, 1.41421, -0.00491647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00481603, 0, 0.000100447, 0
22.8812, 0, 0.00449253, 0, 1.41421, -0.00449253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00439607, 0, 9.64614e-05, 0
22.8891, 0, 0.00409217, 0, 1.41421, -0.00409217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00399945, 0, 9.2715e-05, 0
22.897, 0, 0.00371718, 0, 1.41421, -0.00371718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003628, 0, 8.91822e-05, 0
22.9049, 0, 0.00336889, 0, 1.41421, -0.00336889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00328305, 0, 8.58392e-05, 0
22.9128, 0, 0.0030479, 0, 1.41421, -0.0030479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00296524, 0, 8.26614e-05, 0
22.9207, 0, 0.0027547, 0, 1.41421, -0.0027547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00267507, 0, 7.96289e-05, 0
22.9285, 0, 0.00248939, 0, 1.41421, -0.00248939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00241266, 0, 7.67234e-05, 0
22.9364, 0, 0.00225148, 0, 1.41421, -0.00225148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00217756, 0, 7.39259e-05, 0
22.9443, 0, 0.0020406, 0, 1.41421, -0.0020406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00196938, 0, 7.12234e-05, 0
22.9522, 0, 0.00185591, 0, 1.41421, -0.00185591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00178731, 0, 6.86025e-05, 0
22.9601, 0, 0.00169631, 0, 1.41421, -0.00169631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00163026, 0, 6.60502e-05, 0
22.968, 0, 0.00156065, 0, 1.41421, -0.00156065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149709, 0, 6.35575e-05, 0
22.9759, 0, 0.00144765, 0, 1.41421, -0.00144765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00138653, 0, 6.11165e-05, 0
22.9838, 0, 0.00135584, 0, 1.41421, -0.00135584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00129712, 0, 5.87191e-05, 0
22.9917, 0, 0.00128374, 0, 1.41421, -0.00128374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00122738, 0, 5.63607e-05, 0
22.9996, 0, 0.00122984, 0, 1.41421, -0.00122984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011758, 0, 5.40377e-05, 0
23.0075, 0, 0.00119252, 0, 1.41421, -0.00119252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00114077, 0, 5.17459e-05, 0
23.0154, 0, 0.0011702, 0, 1.41421, -0.0011702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00112071, 0, 4.94842e-05, 0
23.0233, 0, 0.00116129, 0, 1.41421, -0.00116129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00111404, 0, 4.72523e-05, 0
23.0312, 0, 0.00116419, 0, 1.41421, -0.00116419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00111914, 0, 4.50492e-05, 0
23.0391, 0, 0.00117734, 0, 1.41421, -0.00117734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00113446, 0, 4.28763e-05, 0
23.047, 0, 0.00119918, 0, 1.41421, -0.00119918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00115844, 0, 4.07353e-05, 0
23.0549, 0, 0.0012282, 0, 1.41421, -0.0012282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00118957, 0, 3.86281e-05, 0
23.0628, 0, 0.00126292, 0, 1.41421, -0.00126292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00122637, 0, 3.65575e-05, 0
23.0707, 0, 0.0013019, 0, 1.41421, -0.0013019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00126737, 0, 3.45269e-05, 0
23.0786, 0, 0.00134376, 0, 1.41421, -0.00134376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00131123, 0, 3.25385e-05, 0
23.0865, 0, 0.00138718, 0, 1.41421, -0.00138718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00135659, 0, 3.05963e-05, 0
23.0944, 0, 0.00143088, 0, 1.41421, -0.00143088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00140217, 0, 2.8704e-05, 0
23.1023, 0, 0.00147368, 0, 1.41421, -0.00147368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00144682, 0, 2.68643e-05, 0
23.1102, 0, 0.00151448, 0, 1.41421, -0.00151448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014894, 0, 2.50809e-05, 0
23.1181, 0, 0.00155223, 0, 1.41421, -0.00155223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00152887, 0, 2.33574e-05, 0
23.1259, 0, 0.00158603, 0, 1.41421, -0.00158603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00156433, 0, 2.16959e-05, 0
23.1338, 0, 0.00161505, 0, 1.41421, -0.00161505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00159495, 0, 2.00995e-05, 0
23.1417, 0, 0.00163857, 0, 1.41421, -0.00163857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00162, 0, 1.85707e-05, 0
23.1496, 0, 0.00165602, 0, 1.41421, -0.00165602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00163891, 0, 1.71108e-05, 0
23.1575, 0, 0.00166692, 0, 1.41421, -0.00166692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0016512, 0, 1.57211e-05, 0
23.1654, 0, 0.00167092, 0, 1.41421, -0.00167092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00165651, 0, 1.44038e-05, 0
23.1733, 0, 0.0016678, 0, 1.41421, -0.0016678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00165465, 0, 1.31584e-05, 0
