   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_0.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.2658, 2, 2.39267, 2.20551, 2, -0.392671, 0, 2.20551, 2.20551, 2.20551, 2.20551, 2.20551, 2.20551, 2.20551, 2.20551, 2.20551, 2.20551, 2.20551, 2.20551, 2.20551, 2.20551, 2.20551, 2.20551, 2.39267, 2.20551
12.2737, 4, 2.39494, 2.20473, 2.44949, 1.60506, 0, 2.20473, 2.20473, 2.20473, 2.20473, 2.20473, 2.20473, 2.20473, 2.20473, 2.20473, 2.20473, 2.20473, 2.20473, 2.20473, 2.20473, 2.20473, 2.20473, 2.39494, 2.20473
12.2817, 6, 2.39596, 2.2039, 2.82843, 3.60404, 0, 2.2039, 2.2039, 2.2039, 2.2039, 2.2039, 2.2039, 2.2039, 2.2039, 2.2039, 2.2039, 2.2039, 2.2039, 2.2039, 2.2039, 2.2039, 2.2039, 2.39596, 2.2039
12.2896, 4, 2.39574, 2.20304, 2.44949, 1.60426, 0, 2.20304, 2.20304, 2.20304, 2.20304, 2.20304, 2.20304, 2.20304, 2.20304, 2.20304, 2.20304, 2.20304, 2.20304, 2.20304, 2.20304, 2.20304, 2.20304, 2.39573, 2.20304
12.2975, 2, 2.39415, 2.20207, 2, -0.394154, 0, 2.20207, 2.20207, 2.20207, 2.20207, 2.20207, 2.20207, 2.20207, 2.20207, 2.20207, 2.20207, 2.20207, 2.20207, 2.20207, 2.20207, 2.20207, 2.20207, 2.39415, 2.20207
12.3055, 6, 2.39123, 2.20098, 2.82843, 3.60877, 0, 2.20098, 2.20098, 2.20098, 2.20098, 2.20098, 2.20098, 2.20098, 2.20098, 2.20098, 2.20098, 2.20098, 2.20098, 2.20098, 2.20098, 2.20098, 2.20098, 2.39123, 2.20098
12.3134, 0, 2.38704, 2.19982, 1.41421, -2.38704, 0, 2.19982, 2.19982, 2.19982, 2.19982, 2.19982, 2.19982, 2.19982, 2.19982, 2.19982, 2.19982, 2.19982, 2.19982, 2.19982, 2.19982, 2.19982, 2.19982, 2.38704, 2.19982
12.3213, 6, 2.38168, 2.19862, 2.82843, 3.61832, 0, 2.19862, 2.19862, 2.19862, 2.19862, 2.19862, 2.19862, 2.19862, 2.19862, 2.19862, 2.19862, 2.19862, 2.19862, 2.19862, 2.19862, 2.19862, 2.19862, 2.38168, 2.19862
12.3293, 2, 2.37526, 2.19739, 2, -0.37526, 0, 2.19739, 2.19739, 2.19739, 2.19739, 2.19739, 2.19739, 2.19739, 2.19739, 2.19739, 2.19739, 2.19739, 2.19739, 2.19739, 2.19739, 2.19739, 2.19739, 2.37526, 2.19739
12.3372, 8, 2.36765, 2.19593, 3.16228, 5.63235, 0, 2.19593, 2.19593, 2.19593, 2.19593, 2.19593, 2.19593, 2.19593, 2.19593, 2.19593, 2.19593, 2.19593, 2.19593, 2.19593, 2.19593, 2.19593, 2.19593, 2.36765, 2.19593
12.3452, 0, 2.35897, 2.19422, 1.41421, -2.35897, 0, 2.19422, 2.19422, 2.19422, 2.19422, 2.19422, 2.19422, 2.19422, 2.19422, 2.19422, 2.19422, 2.19422, 2.19422, 2.19422, 2.19423, 2.19422, 2.19422, 2.35897, 2.19422
12.3531, 0, 2.3494, 2.19233, 1.41421, -2.3494, 0, 2.19233, 2.19233, 2.19233, 2.19233, 2.19233, 2.19233, 2.19233, 2.19233, 2.19233, 2.19233, 2.19233, 2.19233, 2.19233, 2.19233, 2.19233, 2.19233, 2.3494, 2.19233
12.361, 4, 2.33913, 2.1903, 2.44949, 1.66087, 0, 2.1903, 2.1903, 2.1903, 2.1903, 2.1903, 2.1903, 2.1903, 2.1903, 2.1903, 2.1903, 2.1903, 2.1903, 2.1903, 2.1903, 2.1903, 2.1903, 2.33913, 2.1903
12.369, 2, 2.32838, 2.18821, 2, -0.32838, 0, 2.18821, 2.18821, 2.18821, 2.18821, 2.18821, 2.18821, 2.18821, 2.18821, 2.18821, 2.18821, 2.18821, 2.18821, 2.18821, 2.18821, 2.18821, 2.18821, 2.32838, 2.18821
12.3769, 6, 2.31736, 2.18612, 2.82843, 3.68264, 0, 2.18612, 2.18612, 2.18612, 2.18612, 2.18612, 2.18612, 2.18612, 2.18612, 2.18612, 2.18612, 2.18612, 2.18612, 2.18612, 2.18612, 2.18612, 2.18612, 2.31735, 2.18612
12.3848, 0, 2.30657, 2.18439, 1.41421, -2.30657, 0, 2.18439, 2.18439, 2.18439, 2.18439, 2.18439, 2.18439, 2.18439, 2.18439, 2.18439, 2.18439, 2.18439, 2.18439, 2.18439, 2.18439, 2.18439, 2.18439, 2.30657, 2.18439
12.3928, 2, 2.29557, 2.18242, 2, -0.295574, 0, 2.18242, 2.18242, 2.18242, 2.18242, 2.18242, 2.18242, 2.18242, 2.18242, 2.18242, 2.18242, 2.18242, 2.18242, 2.18242, 2.18242, 2.18242, 2.18242, 2.29557, 2.18242
12.4007, 0, 2.28456, 2.18025, 1.41421, -2.28456, 0, 2.18025, 2.18025, 2.18025, 2.18025, 2.18025, 2.18025, 2.18025, 2.18025, 2.18025, 2.18025, 2.18025, 2.18025, 2.18025, 2.18025, 2.18025, 2.18025, 2.28455, 2.18025
12.4087, 8, 2.27376, 2.17799, 3.16228, 5.72624, 0, 2.17799, 2.17799, 2.17799, 2.17799, 2.17799, 2.17799, 2.17799, 2.17799, 2.17799, 2.17799, 2.17799, 2.17799, 2.17799, 2.17799, 2.17799, 2.17799, 2.27376, 2.17799
12.4166, 2, 2.26324, 2.17556, 2, -0.263245, 0, 2.17556, 2.17556, 2.17556, 2.17556, 2.17556, 2.17556, 2.17556, 2.17556, 2.17556, 2.17556, 2.17556, 2.17556, 2.17556, 2.17556, 2.17556, 2.17556, 2.26324, 2.17556
12.4245, 2, 2.25311, 2.1729, 2, -0.253114, 0, 2.1729, 2.1729, 2.1729, 2.1729, 2.1729, 2.1729, 2.1729, 2.1729, 2.1729, 2.1729, 2.1729, 2.1729, 2.1729, 2.1729, 2.1729, 2.1729, 2.25311, 2.1729
12.4325, 2, 2.24345, 2.16997, 2, -0.243451, 0, 2.16997, 2.16997, 2.16997, 2.16997, 2.16997, 2.16997, 2.16997, 2.16997, 2.16997, 2.16997, 2.16997, 2.16997, 2.16997, 2.16997, 2.16997, 2.16997, 2.24345, 2.16997
12.4404, 4, 2.23446, 2.16682, 2.44949, 1.76554, 0, 2.16682, 2.16682, 2.16682, 2.16682, 2.16682, 2.16682, 2.16682, 2.16682, 2.16682, 2.16682, 2.16682, 2.16682, 2.16682, 2.16682, 2.16682, 2.16682, 2.23446, 2.16682
12.4483, 4, 2.22642, 2.16355, 2.44949, 1.77358, 0, 2.16355, 2.16355, 2.16355, 2.16355, 2.16355, 2.16355, 2.16355, 2.16355, 2.16355, 2.16355, 2.16355, 2.16355, 2.16355, 2.16355, 2.16355, 2.16355, 2.22641, 2.16355
12.4563, 6, 2.2196, 2.16029, 2.82843, 3.7804, 0, 2.16029, 2.16029, 2.16029, 2.16029, 2.16029, 2.16029, 2.16029, 2.16029, 2.16029, 2.16029, 2.16029, 2.16029, 2.16029, 2.16029, 2.16029, 2.16029, 2.2196, 2.16029
12.4642, 4, 2.2147, 2.15752, 2.44949, 1.7853, 0, 2.15752, 2.15752, 2.15752, 2.15752, 2.15752, 2.15752, 2.15752, 2.15752, 2.15752, 2.15752, 2.15752, 2.15752, 2.15752, 2.15752, 2.15752, 2.15752, 2.21469, 2.15752
12.4721, 2, 2.21121, 2.15453, 2, -0.211212, 0, 2.15453, 2.15453, 2.15453, 2.15453, 2.15453, 2.15453, 2.15453, 2.15453, 2.15453, 2.15453, 2.15453, 2.15453, 2.15453, 2.15453, 2.15453, 2.15453, 2.21121, 2.15453
12.4801, 0, 2.20944, 2.15134, 1.41421, -2.20944, 0, 2.15134, 2.15134, 2.15134, 2.15134, 2.15134, 2.15134, 2.15134, 2.15134, 2.15134, 2.15134, 2.15134, 2.15134, 2.15134, 2.15134, 2.15134, 2.15134, 2.20944, 2.15134
12.488, 4, 2.20969, 2.14799, 2.44949, 1.79031, 0, 2.14799, 2.14799, 2.14799, 2.14799, 2.14799, 2.14799, 2.14799, 2.14799, 2.14799, 2.14799, 2.14799, 2.14799, 2.14799, 2.14799, 2.14799, 2.14799, 2.20969, 2.14799
12.496, 6, 2.21229, 2.14443, 2.82843, 3.78771, 0, 2.14443, 2.14443, 2.14443, 2.14443, 2.14443, 2.14443, 2.14443, 2.14443, 2.14443, 2.14443, 2.14443, 2.14443, 2.14443, 2.14443, 2.14443, 2.14443, 2.21229, 2.14443
12.5039, 0, 2.21768, 2.14072, 1.41421, -2.21768, 0, 2.14072, 2.14072, 2.14072, 2.14072, 2.14072, 2.14072, 2.14072, 2.14072, 2.14072, 2.14072, 2.14072, 2.14072, 2.14072, 2.14072, 2.14072, 2.14072, 2.21768, 2.14072
12.5118, 6, 2.22627, 2.13679, 2.82843, 3.77373, 0, 2.13679, 2.13679, 2.13679, 2.13679, 2.13679, 2.13679, 2.13679, 2.13679, 2.13679, 2.13679, 2.13679, 2.13679, 2.13679, 2.13679, 2.13679, 2.13679, 2.22627, 2.13679
12.5198, 6, 2.23863, 2.13268, 2.82843, 3.76137, 0, 2.13268, 2.13268, 2.13268, 2.13268, 2.13268, 2.13268, 2.13268, 2.13268, 2.13268, 2.13268, 2.13268, 2.13268, 2.13268, 2.13269, 2.13268, 2.13268, 2.23863, 2.13268
12.5277, 2, 2.25546, 2.1285, 2, -0.255458, 0, 2.1285, 2.1285, 2.1285, 2.1285, 2.1285, 2.1285, 2.1285, 2.1285, 2.1285, 2.1285, 2.1285, 2.1285, 2.1285, 2.1285, 2.1285, 2.1285, 2.25546, 2.1285
12.5356, 2, 2.27751, 2.12431, 2, -0.27751, 0, 2.12431, 2.12431, 2.12431, 2.12431, 2.12431, 2.12431, 2.12431, 2.12431, 2.12431, 2.12431, 2.12431, 2.12431, 2.12431, 2.12431, 2.12431, 2.12431, 2.27751, 2.12431
12.5436, 2, 2.30571, 2.12031, 2, -0.30571, 0, 2.12031, 2.12031, 2.12031, 2.12031, 2.12031, 2.12031, 2.12031, 2.12031, 2.12031, 2.12031, 2.12031, 2.12031, 2.12031, 2.12031, 2.12031, 2.12031, 2.30571, 2.12031
12.5515, 4, 2.34051, 2.11614, 2.44949, 1.65949, 0, 2.11614, 2.11614, 2.11614, 2.11614, 2.11614, 2.11614, 2.11614, 2.11614, 2.11614, 2.11614, 2.11614, 2.11614, 2.11614, 2.11614, 2.11614, 2.11614, 2.34051, 2.11614
12.5595, 2, 2.38281, 2.11183, 2, -0.382811, 0, 2.11183, 2.11183, 2.11183, 2.11183, 2.11183, 2.11183, 2.11183, 2.11183, 2.11183, 2.11183, 2.11183, 2.11183, 2.11183, 2.11183, 2.11183, 2.11183, 2.38281, 2.11183
12.5674, 4, 2.4335, 2.10738, 2.44949, 1.5665, 0, 2.10738, 2.10738, 2.10738, 2.10738, 2.10738, 2.10738, 2.10738, 2.10738, 2.10738, 2.10738, 2.10738, 2.10738, 2.10738, 2.10738, 2.10738, 2.10738, 2.43349, 2.10738
12.5753, 2, 2.4935, 2.10278, 2, -0.493498, 0, 2.10278, 2.10278, 2.10278, 2.10278, 2.10278, 2.10278, 2.10278, 2.10278, 2.10278, 2.10278, 2.10278, 2.10278, 2.10278, 2.10278, 2.10278, 2.10278, 2.4935, 2.10278
12.5833, 4, 2.56379, 2.09807, 2.44949, 1.43621, 0, 2.09807, 2.09807, 2.09807, 2.09807, 2.09807, 2.09807, 2.09807, 2.09807, 2.09807, 2.09807, 2.09807, 2.09807, 2.09807, 2.09807, 2.09807, 2.09807, 2.56379, 2.09807
12.5912, 4, 2.64524, 2.09321, 2.44949, 1.35476, 0, 2.09321, 2.09321, 2.09321, 2.09321, 2.09321, 2.09321, 2.09321, 2.09321, 2.09321, 2.09321, 2.09321, 2.09321, 2.09321, 2.09321, 2.09321, 2.09321, 2.64524, 2.09321
12.5991, 4, 2.73872, 2.08822, 2.44949, 1.26128, 0, 2.08822, 2.08822, 2.08822, 2.08822, 2.08822, 2.08822, 2.08822, 2.08822, 2.08822, 2.08822, 2.08822, 2.08822, 2.08822, 2.08822, 2.08822, 2.08822, 2.73872, 2.08822
12.6071, 2, 2.84507, 2.08318, 2, -0.845065, 0, 2.08318, 2.08318, 2.08318, 2.08318, 2.08318, 2.08318, 2.08318, 2.08318, 2.08318, 2.08318, 2.08318, 2.08318, 2.08318, 2.08318, 2.08318, 2.08318, 2.84506, 2.08318
12.615, 4, 2.96499, 2.07814, 2.44949, 1.03501, 0, 2.07814, 2.07814, 2.07814, 2.07814, 2.07814, 2.07814, 2.07814, 2.07814, 2.07814, 2.07814, 2.07814, 2.07814, 2.07814, 2.07814, 2.07814, 2.07814, 2.96499, 2.07814
12.6229, 6, 3.09887, 2.07304, 2.82843, 2.90113, 0, 2.07304, 2.07304, 2.07304, 2.07304, 2.07304, 2.07304, 2.07304, 2.07304, 2.07304, 2.07304, 2.07304, 2.07304, 2.07304, 2.07304, 2.07304, 2.07304, 3.09886, 2.07304
12.6309, 8, 3.24692, 2.0678, 3.16228, 4.75309, 0, 2.0678, 2.0678, 2.0678, 2.0678, 2.0678, 2.0678, 2.0678, 2.0678, 2.0678, 2.0678, 2.0678, 2.0678, 2.0678, 2.0678, 2.0678, 2.0678, 3.24691, 2.0678
12.6388, 4, 3.40914, 2.06244, 2.44949, 0.590857, 0, 2.06244, 2.06244, 2.06244, 2.06244, 2.06244, 2.06244, 2.06244, 2.06244, 2.06244, 2.06244, 2.06244, 2.06244, 2.06244, 2.06244, 2.06244, 2.06244, 3.40914, 2.06244
12.6468, 6, 3.58529, 2.05696, 2.82843, 2.41471, 0, 2.05696, 2.05696, 2.05696, 2.05696, 2.05696, 2.05696, 2.05696, 2.05696, 2.05696, 2.05696, 2.05696, 2.05696, 2.05696, 2.05696, 2.05696, 2.05696, 3.58529, 2.05696
12.6547, 6, 3.77478, 2.05136, 2.82843, 2.22522, 0, 2.05136, 2.05136, 2.05136, 2.05136, 2.05136, 2.05136, 2.05136, 2.05136, 2.05136, 2.05136, 2.05136, 2.05136, 2.05136, 2.05137, 2.05136, 2.05136, 3.77478, 2.05136
12.6626, 0, 3.97673, 2.04569, 1.41421, -3.97673, 0, 2.04569, 2.04569, 2.04569, 2.04569, 2.04569, 2.04569, 2.04569, 2.04569, 2.04569, 2.04569, 2.04569, 2.04569, 2.04569, 2.04569, 2.04569, 2.04569, 3.97673, 2.04569
12.6706, 0, 4.18981, 2.03989, 1.41421, -4.18981, 0, 2.03989, 2.03989, 2.03989, 2.03989, 2.03989, 2.03989, 2.03989, 2.03989, 2.03989, 2.03989, 2.03989, 2.03989, 2.03989, 2.03989, 2.03989, 2.03989, 4.18981, 2.03989
12.6785, 14, 4.41237, 2.03398, 4, 9.58763, 0, 2.03398, 2.03398, 2.03398, 2.03398, 2.03398, 2.03398, 2.03398, 2.03398, 2.03398, 2.03398, 2.03398, 2.03398, 2.03398, 2.03398, 2.03398, 2.03398, 4.41236, 2.03398
12.6864, 14, 4.6424, 2.02803, 4, 9.3576, 0, 2.02803, 2.02803, 2.02803, 2.02803, 2.02803, 2.02803, 2.02803, 2.02803, 2.02803, 2.02803, 2.02803, 2.02803, 2.02803, 2.02803, 2.02803, 2.02803, 4.6424, 2.02803
12.6944, 14, 4.87761, 2.02208, 4, 9.12239, 0, 2.02208, 2.02208, 2.02208, 2.02208, 2.02208, 2.02208, 2.02208, 2.02208, 2.02208, 2.02208, 2.02208, 2.02208, 2.02208, 2.02208, 2.02208, 2.02208, 4.87761, 2.02208
12.7023, 12, 5.11523, 2.01607, 3.74166, 6.88477, 0, 2.01607, 2.01607, 2.01607, 2.01607, 2.01607, 2.01607, 2.01607, 2.01607, 2.01607, 2.01607, 2.01607, 2.01607, 2.01607, 2.01607, 2.01607, 2.01607, 5.11523, 2.01607
12.7102, 12, 5.35219, 2.00991, 3.74166, 6.64781, 0, 2.00991, 2.00991, 2.00991, 2.00991, 2.00991, 2.00991, 2.00991, 2.00991, 2.00991, 2.00991, 2.00991, 2.00991, 2.00991, 2.00991, 2.00991, 2.00991, 5.35219, 2.00991
12.7182, 12, 5.58533, 2.00362, 3.74166, 6.41467, 0, 2.00362, 2.00362, 2.00362, 2.00362, 2.00362, 2.00362, 2.00362, 2.00362, 2.00362, 2.00362, 2.00362, 2.00362, 2.00362, 2.00362, 2.00362, 2.00362, 5.58533, 2.00362
12.7261, 20, 5.81125, 1.99721, 4.69042, 14.1887, 0, 1.99721, 1.99721, 1.99721, 1.99721, 1.99721, 1.99721, 1.99721, 1.99721, 1.99721, 1.99721, 1.99721, 1.99721, 1.99721, 1.99721, 1.99721, 1.99721, 5.81125, 1.99721
12.7341, 14, 6.02651, 1.9907, 4, 7.97349, 0, 1.9907, 1.9907, 1.9907, 1.9907, 1.9907, 1.9907, 1.9907, 1.9907, 1.9907, 1.9907, 1.9907, 1.9907, 1.9907, 1.9907, 1.9907, 1.9907, 6.02651, 1.9907
12.742, 8, 6.22772, 1.98414, 3.16228, 1.77228, 0, 1.98414, 1.98414, 1.98414, 1.98414, 1.98414, 1.98414, 1.98414, 1.98414, 1.98414, 1.98414, 1.98414, 1.98414, 1.98414, 1.98414, 1.98414, 1.98414, 6.22772, 1.98414
12.7499, 18, 6.41143, 1.97742, 4.47214, 11.5886, 0, 1.97742, 1.97742, 1.97742, 1.97742, 1.97742, 1.97742, 1.97742, 1.97742, 1.97742, 1.97742, 1.97742, 1.97742, 1.97742, 1.97742, 1.97742, 1.97742, 6.41143, 1.97742
12.7579, 8, 6.57445, 1.97055, 3.16228, 1.42555, 0, 1.97055, 1.97055, 1.97055, 1.97055, 1.97055, 1.97055, 1.97055, 1.97055, 1.97055, 1.97055, 1.97055, 1.97055, 1.97055, 1.97056, 1.97055, 1.97055, 6.57445, 1.97055
12.7658, 2, 6.71399, 1.96363, 2, -4.71399, 0, 1.96363, 1.96363, 1.96363, 1.96363, 1.96363, 1.96363, 1.96363, 1.96363, 1.96363, 1.96363, 1.96363, 1.96363, 1.96363, 1.96363, 1.96363, 1.96363, 6.71399, 1.96363
12.7737, 12, 6.82751, 1.95671, 3.74166, 5.17249, 0, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95671, 1.95672, 1.95671, 1.95671, 6.82751, 1.95671
12.7817, 10, 6.9131, 1.94999, 3.4641, 3.0869, 0, 1.94999, 1.94999, 1.94999, 1.94999, 1.94999, 1.94999, 1.94999, 1.94999, 1.94999, 1.94999, 1.94999, 1.94999, 1.94999, 1.94999, 1.94999, 1.94999, 6.9131, 1.94999
12.7896, 4, 6.96869, 1.94308, 2.44949, -2.96869, 0, 1.94308, 1.94308, 1.94308, 1.94308, 1.94308, 1.94308, 1.94308, 1.94308, 1.94308, 1.94308, 1.94308, 1.94308, 1.94308, 1.94308, 1.94308, 1.94308, 6.96869, 1.94308
12.7976, 2, 6.99323, 1.93599, 2, -4.99323, 0, 1.93599, 1.93599, 1.93599, 1.93599, 1.93599, 1.93599, 1.93599, 1.93599, 1.93599, 1.93599, 1.93599, 1.93599, 1.93599, 1.93599, 1.93599, 1.93599, 6.99323, 1.93599
12.8055, 8, 6.98622, 1.92878, 3.16228, 1.01378, 0, 1.92878, 1.92878, 1.92878, 1.92878, 1.92878, 1.92878, 1.92878, 1.92878, 1.92878, 1.92878, 1.92878, 1.92878, 1.92878, 1.92878, 1.92878, 1.92878, 6.98622, 1.92878
12.8134, 12, 6.94774, 1.92147, 3.74166, 5.05226, 0, 1.92147, 1.92147, 1.92147, 1.92147, 1.92147, 1.92147, 1.92147, 1.92147, 1.92147, 1.92147, 1.92147, 1.92147, 1.92147, 1.92147, 1.92147, 1.92147, 6.94774, 1.92147
12.8214, 10, 6.87848, 1.9141, 3.4641, 3.12152, 0, 1.9141, 1.9141, 1.9141, 1.9141, 1.9141, 1.9141, 1.9141, 1.9141, 1.9141, 1.9141, 1.9141, 1.9141, 1.9141, 1.9141, 1.9141, 1.9141, 6.87848, 1.9141
12.8293, 10, 6.77946, 1.9065, 3.4641, 3.22054, 0, 1.9065, 1.9065, 1.9065, 1.9065, 1.9065, 1.9065, 1.9065, 1.9065, 1.9065, 1.9065, 1.9065, 1.9065, 1.9065, 1.9065, 1.9065, 1.9065, 6.77946, 1.9065
12.8372, 10, 6.65241, 1.8987, 3.4641, 3.34759, 0, 1.8987, 1.8987, 1.8987, 1.8987, 1.8987, 1.8987, 1.8987, 1.8987, 1.8987, 1.8987, 1.8987, 1.8987, 1.8987, 1.8987, 1.8987, 1.8987, 6.6524, 1.8987
12.8452, 12, 6.49966, 1.8908, 3.74166, 5.50034, 0, 1.8908, 1.8908, 1.8908, 1.8908, 1.8908, 1.8908, 1.8908, 1.8908, 1.8908, 1.8908, 1.8908, 1.8908, 1.8908, 1.8908, 1.8908, 1.8908, 6.49966, 1.8908
12.8531, 0, 6.3239, 1.88292, 1.41421, -6.3239, 0, 1.88292, 1.88292, 1.88292, 1.88292, 1.88292, 1.88292, 1.88292, 1.88292, 1.88292, 1.88292, 1.88292, 1.88292, 1.88292, 1.88292, 1.88292, 1.88292, 6.3239, 1.88292
12.861, 10, 6.12859, 1.87556, 3.4641, 3.87141, 0, 1.87556, 1.87556, 1.87556, 1.87556, 1.87556, 1.87556, 1.87556, 1.87556, 1.87556, 1.87556, 1.87556, 1.87556, 1.87556, 1.87556, 1.87556, 1.87556, 6.12859, 1.87556
12.869, 4, 5.91609, 1.86796, 2.44949, -1.91609, 0, 1.86796, 1.86796, 1.86796, 1.86796, 1.86796, 1.86796, 1.86796, 1.86796, 1.86796, 1.86796, 1.86796, 1.86796, 1.86796, 1.86796, 1.86796, 1.86796, 5.91609, 1.86796
12.8769, 8, 5.68976, 1.86012, 3.16228, 2.31024, 0, 1.86012, 1.86012, 1.86012, 1.86012, 1.86012, 1.86012, 1.86012, 1.86012, 1.86012, 1.86012, 1.86012, 1.86012, 1.86012, 1.86012, 1.86012, 1.86012, 5.68976, 1.86012
12.8849, 4, 5.45307, 1.85218, 2.44949, -1.45307, 0, 1.85218, 1.85218, 1.85218, 1.85218, 1.85218, 1.85218, 1.85218, 1.85218, 1.85218, 1.85218, 1.85218, 1.85218, 1.85218, 1.85218, 1.85218, 1.85218, 5.45306, 1.85218
12.8928, 8, 5.20948, 1.84417, 3.16228, 2.79052, 0, 1.84417, 1.84417, 1.84417, 1.84417, 1.84417, 1.84417, 1.84417, 1.84417, 1.84417, 1.84417, 1.84417, 1.84417, 1.84417, 1.84418, 1.84417, 1.84417, 5.20948, 1.84417
12.9007, 4, 4.96219, 1.83609, 2.44949, -0.962194, 0, 1.83609, 1.83609, 1.83609, 1.83609, 1.83609, 1.83609, 1.83609, 1.83609, 1.83609, 1.83609, 1.83609, 1.83609, 1.83609, 1.83609, 1.83609, 1.83609, 4.96219, 1.83609
12.9087, 4, 4.71418, 1.82773, 2.44949, -0.714178, 0, 1.82773, 1.82773, 1.82773, 1.82773, 1.82773, 1.82773, 1.82773, 1.82773, 1.82773, 1.82773, 1.82773, 1.82773, 1.82773, 1.82773, 1.82773, 1.82773, 4.71418, 1.82773
12.9166, 10, 4.4683, 1.81913, 3.4641, 5.5317, 0, 1.81913, 1.81913, 1.81913, 1.81913, 1.81913, 1.81913, 1.81913, 1.81913, 1.81913, 1.81913, 1.81913, 1.81913, 1.81913, 1.81913, 1.81913, 1.81913, 4.4683, 1.81913
12.9245, 8, 4.22728, 1.81043, 3.16228, 3.77272, 0, 1.81043, 1.81043, 1.81043, 1.81043, 1.81043, 1.81043, 1.81043, 1.81043, 1.81043, 1.81043, 1.81043, 1.81043, 1.81043, 1.81043, 1.81043, 1.81043, 4.22728, 1.81043
12.9325, 4, 3.99353, 1.80174, 2.44949, 0.00647211, 0, 1.80174, 1.80174, 1.80174, 1.80174, 1.80174, 1.80174, 1.80174, 1.80174, 1.80174, 1.80174, 1.80174, 1.80174, 1.80174, 1.80175, 1.80174, 1.80174, 3.99353, 1.80174
12.9404, 6, 3.76965, 1.79381, 2.82843, 2.23035, 0, 1.79381, 1.79381, 1.79381, 1.79381, 1.79381, 1.79381, 1.79381, 1.79381, 1.79381, 1.79381, 1.79381, 1.79381, 1.79381, 1.79382, 1.79381, 1.79381, 3.76965, 1.79381
12.9484, 4, 3.55626, 1.78557, 2.44949, 0.443736, 0, 1.78557, 1.78557, 1.78557, 1.78557, 1.78557, 1.78557, 1.78557, 1.78557, 1.78557, 1.78557, 1.78557, 1.78557, 1.78557, 1.78557, 1.78557, 1.78557, 3.55626, 1.78557
12.9563, 4, 3.35457, 1.77704, 2.44949, 0.645427, 0, 1.77704, 1.77704, 1.77704, 1.77704, 1.77704, 1.77704, 1.77704, 1.77704, 1.77704, 1.77704, 1.77704, 1.77704, 1.77704, 1.77704, 1.77704, 1.77704, 3.35457, 1.77704
12.9642, 4, 3.16561, 1.76838, 2.44949, 0.834387, 0, 1.76838, 1.76838, 1.76838, 1.76838, 1.76838, 1.76838, 1.76838, 1.76838, 1.76838, 1.76838, 1.76838, 1.76838, 1.76838, 1.76838, 1.76838, 1.76838, 3.16561, 1.76838
12.9722, 0, 2.9901, 1.75973, 1.41421, -2.9901, 0, 1.75973, 1.75973, 1.75973, 1.75973, 1.75973, 1.75973, 1.75973, 1.75973, 1.75973, 1.75973, 1.75973, 1.75973, 1.75973, 1.75973, 1.75973, 1.75973, 2.9901, 1.75973
12.9801, 4, 2.82827, 1.7511, 2.44949, 1.17173, 0, 1.7511, 1.7511, 1.7511, 1.7511, 1.7511, 1.7511, 1.7511, 1.7511, 1.7511, 1.7511, 1.7511, 1.7511, 1.7511, 1.7511, 1.7511, 1.7511, 2.82827, 1.7511
12.988, 2, 2.67982, 1.74218, 2, -0.679822, 0, 1.74218, 1.74218, 1.74218, 1.74218, 1.74218, 1.74218, 1.74218, 1.74218, 1.74218, 1.74218, 1.74218, 1.74218, 1.74218, 1.74218, 1.74218, 1.74218, 2.67982, 1.74218
12.996, 0, 2.54455, 1.733, 1.41421, -2.54455, 0, 1.733, 1.733, 1.733, 1.733, 1.733, 1.733, 1.733, 1.733, 1.733, 1.733, 1.733, 1.733, 1.733, 1.733, 1.733, 1.733, 2.54455, 1.733
13.0039, 6, 2.42217, 1.7237, 2.82843, 3.57783, 0, 1.7237, 1.7237, 1.7237, 1.7237, 1.7237, 1.7237, 1.7237, 1.7237, 1.7237, 1.7237, 1.7237, 1.7237, 1.7237, 1.7237, 1.7237, 1.7237, 2.42217, 1.7237
13.0118, 2, 2.31223, 1.71442, 2, -0.31223, 0, 1.71442, 1.71442, 1.71442, 1.71442, 1.71442, 1.71442, 1.71442, 1.71442, 1.71442, 1.71442, 1.71442, 1.71442, 1.71442, 1.71442, 1.71442, 1.71442, 2.31223, 1.71442
13.0198, 0, 2.21481, 1.70597, 1.41421, -2.21481, 0, 1.70597, 1.70597, 1.70597, 1.70597, 1.70597, 1.70597, 1.70597, 1.70597, 1.70597, 1.70597, 1.70597, 1.70597, 1.70597, 1.70597, 1.70597, 1.70597, 2.21481, 1.70597
13.0277, 2, 2.12795, 1.69719, 2, -0.127949, 0, 1.69719, 1.69719, 1.69719, 1.69719, 1.69719, 1.69719, 1.69719, 1.69719, 1.69719, 1.69719, 1.69719, 1.69719, 1.69719, 1.69719, 1.69719, 1.69719, 2.12795, 1.69719
