   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_150.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.73626, 10, 10.4087, 10.3832, 3.4641, -0.40873, 0, 10.3832, 10.3858, 10.3832, 10.3832, 10.3832, 10.3832, 10.3832, 10.3832, 10.3832, 10.3832, 10.3832, 10.3832, 10.3832, 10.3832, 10.3832, 10.3832, 10.4061, 10.3832
7.74414, 14, 10.3767, 10.3547, 4, 3.62326, 0, 10.3548, 10.3566, 10.3547, 10.3547, 10.3547, 10.3547, 10.3547, 10.3547, 10.3547, 10.3547, 10.3547, 10.3547, 10.3547, 10.3547, 10.3547, 10.3547, 10.3748, 10.3547
7.75203, 2, 10.3443, 10.3255, 2, -8.34432, 0, 10.3255, 10.3269, 10.3255, 10.3255, 10.3255, 10.3255, 10.3255, 10.3255, 10.3255, 10.3255, 10.3255, 10.3255, 10.3255, 10.3255, 10.3255, 10.3255, 10.3429, 10.3255
7.75992, 8, 10.3119, 10.2959, 3.16228, -2.31187, 0, 10.2959, 10.2969, 10.2959, 10.2959, 10.2959, 10.2959, 10.2959, 10.2959, 10.2959, 10.2959, 10.2959, 10.2959, 10.2959, 10.2959, 10.2959, 10.2959, 10.3109, 10.2959
7.7678, 14, 10.2798, 10.2663, 4, 3.7202, 0, 10.2663, 10.267, 10.2663, 10.2663, 10.2663, 10.2663, 10.2663, 10.2663, 10.2663, 10.2663, 10.2663, 10.2663, 10.2663, 10.2663, 10.2663, 10.2663, 10.2791, 10.2663
7.77569, 6, 10.248, 10.2367, 2.82843, -4.24797, 0, 10.2367, 10.2371, 10.2367, 10.2367, 10.2367, 10.2367, 10.2367, 10.2367, 10.2367, 10.2367, 10.2367, 10.2367, 10.2367, 10.2367, 10.2367, 10.2367, 10.2475, 10.2367
7.78357, 16, 10.2163, 10.2069, 4.24264, 5.78369, 0, 10.2069, 10.2072, 10.2069, 10.2069, 10.2069, 10.2069, 10.2069, 10.2069, 10.2069, 10.2069, 10.2069, 10.2069, 10.2069, 10.2069, 10.2069, 10.2069, 10.216, 10.2069
7.79146, 10, 10.185, 10.1772, 3.4641, -0.184972, 0, 10.1772, 10.1774, 10.1772, 10.1772, 10.1772, 10.1772, 10.1772, 10.1772, 10.1772, 10.1772, 10.1772, 10.1772, 10.1772, 10.1772, 10.1772, 10.1772, 10.1847, 10.1772
7.79934, 16, 10.1541, 10.1476, 4.24264, 5.84587, 0, 10.1477, 10.1478, 10.1476, 10.1476, 10.1476, 10.1476, 10.1476, 10.1476, 10.1476, 10.1476, 10.1476, 10.1476, 10.1476, 10.1476, 10.1476, 10.1476, 10.154, 10.1476
7.80723, 8, 10.1234, 10.118, 3.16228, -2.12342, 0, 10.118, 10.1181, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118, 10.1233, 10.118
7.81512, 10, 10.093, 10.0884, 3.4641, -0.0930099, 0, 10.0884, 10.0885, 10.0884, 10.0884, 10.0884, 10.0884, 10.0884, 10.0884, 10.0884, 10.0884, 10.0884, 10.0884, 10.0884, 10.0884, 10.0884, 10.0884, 10.0929, 10.0884
7.823, 18, 10.0631, 10.059, 4.47214, 7.93691, 0, 10.059, 10.0591, 10.059, 10.059, 10.059, 10.059, 10.059, 10.059, 10.059, 10.059, 10.059, 10.059, 10.059, 10.059, 10.059, 10.059, 10.063, 10.059
7.83089, 8, 10.0333, 10.0295, 3.16228, -2.03332, 0, 10.0295, 10.0295, 10.0295, 10.0295, 10.0295, 10.0295, 10.0295, 10.0295, 10.0295, 10.0295, 10.0295, 10.0295, 10.0295, 10.0295, 10.0295, 10.0295, 10.0333, 10.0295
7.83877, 6, 10.0039, 10, 2.82843, -4.00392, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10.0039, 10
7.84666, 18, 10.0212, 10.0168, 4.47214, 7.97882, 0, 10.0168, 10.0168, 10.0168, 10.0168, 10.0168, 10.0168, 10.0168, 10.0168, 10.0168, 10.0168, 10.0168, 10.0168, 10.0168, 10.0168, 10.0168, 10.0168, 10.0211, 10.0168
7.85454, 8, 10.0385, 10.0332, 3.16228, -2.03849, 0, 10.0332, 10.0332, 10.0332, 10.0332, 10.0332, 10.0332, 10.0332, 10.0332, 10.0332, 10.0332, 10.0332, 10.0332, 10.0332, 10.0332, 10.0332, 10.0332, 10.0385, 10.0332
7.86243, 4, 10.0564, 10.0496, 2.44949, -6.0564, 0, 10.0496, 10.0496, 10.0496, 10.0496, 10.0496, 10.0496, 10.0496, 10.0496, 10.0496, 10.0496, 10.0496, 10.0496, 10.0496, 10.0496, 10.0496, 10.0496, 10.0564, 10.0496
7.87032, 14, 10.0755, 10.0665, 4, 3.92452, 0, 10.0665, 10.0665, 10.0665, 10.0665, 10.0665, 10.0665, 10.0665, 10.0665, 10.0665, 10.0665, 10.0665, 10.0665, 10.0665, 10.0665, 10.0665, 10.0665, 10.0755, 10.0665
7.8782, 0, 10.0951, 10.0829, 1.41421, -10.0951, 0, 10.0829, 10.0829, 10.0829, 10.0829, 10.0829, 10.0829, 10.0829, 10.0829, 10.0829, 10.0829, 10.0829, 10.0829, 10.0829, 10.0829, 10.0829, 10.0829, 10.0951, 10.0829
7.88609, 20, 10.116, 10.0994, 4.69042, 9.88401, 0, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.0994, 10.116, 10.0994
7.89397, 16, 10.1383, 10.1156, 4.24264, 5.86175, 0, 10.1157, 10.1157, 10.1156, 10.1156, 10.1156, 10.1156, 10.1156, 10.1156, 10.1156, 10.1156, 10.1156, 10.1156, 10.1156, 10.1156, 10.1156, 10.1156, 10.1382, 10.1156
7.90186, 10, 10.1621, 10.1315, 3.4641, -0.162109, 0, 10.1315, 10.1315, 10.1315, 10.1315, 10.1315, 10.1315, 10.1315, 10.1315, 10.1315, 10.1315, 10.1315, 10.1315, 10.1315, 10.1315, 10.1315, 10.1315, 10.1621, 10.1315
7.90974, 14, 10.1885, 10.1474, 4, 3.81153, 0, 10.1475, 10.1475, 10.1474, 10.1474, 10.1474, 10.1474, 10.1474, 10.1474, 10.1474, 10.1474, 10.1474, 10.1474, 10.1474, 10.1474, 10.1474, 10.1474, 10.1884, 10.1474
7.91763, 8, 10.2183, 10.1638, 3.16228, -2.21832, 0, 10.1638, 10.1638, 10.1638, 10.1638, 10.1638, 10.1638, 10.1638, 10.1638, 10.1638, 10.1638, 10.1638, 10.1638, 10.1638, 10.1638, 10.1638, 10.1638, 10.2183, 10.1638
7.92551, 12, 10.2516, 10.1797, 3.74166, 1.74841, 0, 10.1797, 10.1797, 10.1797, 10.1797, 10.1797, 10.1797, 10.1797, 10.1797, 10.1797, 10.1797, 10.1797, 10.1797, 10.1797, 10.1797, 10.1797, 10.1797, 10.2515, 10.1797
7.9334, 16, 10.2894, 10.1956, 4.24264, 5.71056, 0, 10.1957, 10.1957, 10.1956, 10.1956, 10.1956, 10.1956, 10.1956, 10.1956, 10.1956, 10.1956, 10.1956, 10.1956, 10.1956, 10.1956, 10.1956, 10.1956, 10.2894, 10.1956
7.94129, 4, 10.3323, 10.2112, 2.44949, -6.33234, 0, 10.2112, 10.2112, 10.2112, 10.2112, 10.2112, 10.2112, 10.2112, 10.2112, 10.2112, 10.2112, 10.2112, 10.2112, 10.2112, 10.2112, 10.2112, 10.2112, 10.3323, 10.2112
7.94917, 8, 10.3813, 10.2263, 3.16228, -2.38129, 0, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.2263, 10.3812, 10.2263
7.95706, 16, 10.4377, 10.2415, 4.24264, 5.5623, 0, 10.2415, 10.2415, 10.2415, 10.2415, 10.2415, 10.2415, 10.2415, 10.2415, 10.2415, 10.2415, 10.2415, 10.2415, 10.2415, 10.2415, 10.2415, 10.2415, 10.4376, 10.2415
7.96494, 8, 10.503, 10.257, 3.16228, -2.50298, 0, 10.257, 10.2571, 10.257, 10.257, 10.257, 10.257, 10.257, 10.257, 10.257, 10.257, 10.257, 10.257, 10.257, 10.257, 10.257, 10.257, 10.5029, 10.257
7.97283, 10, 10.5774, 10.2722, 3.4641, -0.577429, 0, 10.2722, 10.2723, 10.2722, 10.2722, 10.2722, 10.2722, 10.2722, 10.2722, 10.2722, 10.2722, 10.2722, 10.2722, 10.2722, 10.2722, 10.2722, 10.2722, 10.5773, 10.2722
7.98071, 12, 10.6624, 10.2874, 3.74166, 1.33762, 0, 10.2874, 10.2876, 10.2874, 10.2874, 10.2874, 10.2874, 10.2874, 10.2874, 10.2874, 10.2874, 10.2874, 10.2874, 10.2874, 10.2874, 10.2874, 10.2874, 10.6622, 10.2874
7.9886, 16, 10.758, 10.3019, 4.24264, 5.24197, 0, 10.3019, 10.3022, 10.3019, 10.3019, 10.3019, 10.3019, 10.3019, 10.3019, 10.3019, 10.3019, 10.3019, 10.3019, 10.3019, 10.3019, 10.3019, 10.3019, 10.7578, 10.3019
7.99648, 16, 10.8653, 10.3161, 4.24264, 5.13468, 0, 10.3161, 10.3165, 10.3161, 10.3161, 10.3161, 10.3161, 10.3161, 10.3161, 10.3161, 10.3161, 10.3161, 10.3161, 10.3161, 10.3161, 10.3161, 10.3161, 10.865, 10.3161
8.00437, 12, 10.9851, 10.3303, 3.74166, 1.01493, 0, 10.3303, 10.3308, 10.3303, 10.3303, 10.3303, 10.3303, 10.3303, 10.3303, 10.3303, 10.3303, 10.3303, 10.3303, 10.3303, 10.3303, 10.3303, 10.3303, 10.9846, 10.3303
8.01226, 10, 11.1177, 10.3449, 3.4641, -1.11768, 0, 10.3449, 10.3456, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 11.117, 10.3449
8.02014, 16, 11.2622, 10.3591, 4.24264, 4.7378, 0, 10.3592, 10.36, 10.3591, 10.3591, 10.3591, 10.3591, 10.3591, 10.3591, 10.3591, 10.3591, 10.3591, 10.3591, 10.3591, 10.3591, 10.3591, 10.3591, 11.2613, 10.3591
8.02803, 20, 11.4182, 10.3733, 4.69042, 8.58179, 0, 10.3733, 10.3745, 10.3733, 10.3733, 10.3733, 10.3733, 10.3733, 10.3733, 10.3733, 10.3733, 10.3733, 10.3733, 10.3733, 10.3733, 10.3733, 10.3733, 11.417, 10.3733
8.03591, 16, 11.5838, 10.3868, 4.24264, 4.41615, 0, 10.3868, 10.3884, 10.3868, 10.3868, 10.3868, 10.3868, 10.3868, 10.3868, 10.3868, 10.3868, 10.3868, 10.3868, 10.3868, 10.3868, 10.3868, 10.3868, 11.5822, 10.3868
8.0438, 20, 11.7578, 10.3999, 4.69042, 8.24221, 0, 10.3999, 10.4021, 10.3999, 10.3999, 10.3999, 10.3999, 10.3999, 10.3999, 10.3999, 10.3999, 10.3999, 10.3999, 10.3999, 10.3999, 10.3999, 10.3999, 11.7556, 10.3999
8.05168, 10, 11.9382, 10.4131, 3.4641, -1.93822, 0, 10.4131, 10.4158, 10.4131, 10.4131, 10.4131, 10.4131, 10.4131, 10.4131, 10.4131, 10.4131, 10.4131, 10.4131, 10.4131, 10.4131, 10.4131, 10.4131, 11.9354, 10.4131
8.05957, 14, 12.1228, 10.4265, 4, 1.87719, 0, 10.4265, 10.4301, 10.4265, 10.4265, 10.4265, 10.4265, 10.4265, 10.4265, 10.4265, 10.4265, 10.4265, 10.4265, 10.4265, 10.4265, 10.4265, 10.4265, 12.1192, 10.4265
8.06746, 6, 12.3078, 10.4397, 2.82843, -6.30781, 0, 10.4397, 10.4443, 10.4397, 10.4397, 10.4397, 10.4397, 10.4397, 10.4397, 10.4397, 10.4397, 10.4397, 10.4397, 10.4397, 10.4397, 10.4397, 10.4397, 12.3031, 10.4397
8.07534, 10, 12.4901, 10.4527, 3.4641, -2.49006, 0, 10.4527, 10.4586, 10.4527, 10.4527, 10.4527, 10.4527, 10.4527, 10.4527, 10.4527, 10.4527, 10.4527, 10.4527, 10.4527, 10.4527, 10.4527, 10.4527, 12.4841, 10.4527
8.08323, 12, 12.6653, 10.465, 3.74166, -0.665328, 0, 10.465, 10.4725, 10.465, 10.465, 10.465, 10.465, 10.465, 10.465, 10.465, 10.465, 10.465, 10.465, 10.465, 10.465, 10.465, 10.465, 12.6579, 10.465
8.09111, 12, 12.8303, 10.477, 3.74166, -0.830264, 0, 10.477, 10.4863, 10.477, 10.477, 10.477, 10.477, 10.477, 10.477, 10.477, 10.477, 10.477, 10.477, 10.477, 10.477, 10.477, 10.477, 12.821, 10.477
8.099, 22, 12.9815, 10.489, 4.89898, 9.0185, 0, 10.489, 10.5004, 10.489, 10.489, 10.489, 10.489, 10.489, 10.489, 10.489, 10.489, 10.489, 10.489, 10.489, 10.489, 10.489, 10.489, 12.97, 10.489
8.10688, 6, 13.1159, 10.5013, 2.82843, -7.11585, 0, 10.5013, 10.5153, 10.5013, 10.5013, 10.5013, 10.5013, 10.5013, 10.5013, 10.5013, 10.5013, 10.5013, 10.5013, 10.5013, 10.5013, 10.5013, 10.5013, 13.1018, 10.5013
8.11477, 8, 13.2296, 10.5132, 3.16228, -5.22957, 0, 10.5132, 10.5302, 10.5132, 10.5132, 10.5132, 10.5132, 10.5132, 10.5132, 10.5132, 10.5132, 10.5132, 10.5132, 10.5132, 10.5132, 10.5132, 10.5132, 13.2126, 10.5132
8.12265, 22, 13.3201, 10.5251, 4.89898, 8.67988, 0, 10.5251, 10.5454, 10.5251, 10.5251, 10.5251, 10.5251, 10.5251, 10.5251, 10.5251, 10.5251, 10.5251, 10.5251, 10.5251, 10.5251, 10.5251, 10.5251, 13.2998, 10.5251
8.13054, 14, 13.3849, 10.5362, 4, 0.615101, 0, 10.5362, 10.5603, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 10.5362, 13.3607, 10.5362
8.13842, 14, 13.4229, 10.547, 4, 0.577135, 0, 10.547, 10.5754, 10.547, 10.547, 10.547, 10.547, 10.547, 10.547, 10.547, 10.547, 10.547, 10.547, 10.547, 10.547, 10.547, 10.547, 13.3945, 10.547
8.14631, 20, 13.4337, 10.5578, 4.69042, 6.56626, 0, 10.5578, 10.5908, 10.5578, 10.5578, 10.5578, 10.5578, 10.5578, 10.5578, 10.5578, 10.5578, 10.5578, 10.5578, 10.5578, 10.5578, 10.5578, 10.5578, 13.4007, 10.5578
8.1542, 18, 13.4179, 10.5689, 4.47214, 4.58205, 0, 10.5689, 10.6069, 10.5689, 10.5689, 10.5689, 10.5689, 10.5689, 10.5689, 10.5689, 10.5689, 10.5689, 10.5689, 10.5689, 10.5689, 10.5689, 10.5689, 13.3799, 10.5689
8.16208, 10, 13.3758, 10.5797, 3.4641, -3.37582, 0, 10.5797, 10.6231, 10.5797, 10.5797, 10.5797, 10.5797, 10.5797, 10.5797, 10.5797, 10.5797, 10.5797, 10.5797, 10.5797, 10.5797, 10.5797, 10.5797, 13.3324, 10.5797
8.16997, 18, 13.3092, 10.5903, 4.47214, 4.69082, 0, 10.5904, 10.6394, 10.5903, 10.5903, 10.5903, 10.5903, 10.5903, 10.5903, 10.5903, 10.5903, 10.5903, 10.5903, 10.5903, 10.5903, 10.5903, 10.5903, 13.2601, 10.5903
8.17785, 10, 13.2198, 10.6003, 3.4641, -3.21976, 0, 10.6004, 10.6552, 10.6003, 10.6003, 10.6003, 10.6003, 10.6003, 10.6003, 10.6003, 10.6003, 10.6003, 10.6003, 10.6003, 10.6003, 10.6003, 10.6003, 13.1649, 10.6003
8.18574, 12, 13.1107, 10.61, 3.74166, -1.11071, 0, 10.61, 10.6707, 10.61, 10.61, 10.61, 10.61, 10.61, 10.61, 10.61, 10.61, 10.61, 10.61, 10.61, 10.61, 10.61, 10.61, 13.0499, 10.61
8.19362, 8, 12.9856, 10.6197, 3.16228, -4.98556, 0, 10.6197, 10.6863, 10.6197, 10.6197, 10.6197, 10.6197, 10.6197, 10.6197, 10.6197, 10.6197, 10.6197, 10.6197, 10.6197, 10.6197, 10.6197, 10.6197, 12.9189, 10.6197
8.20151, 8, 12.848, 10.6296, 3.16228, -4.84801, 0, 10.6296, 10.702, 10.6296, 10.6296, 10.6296, 10.6296, 10.6296, 10.6296, 10.6296, 10.6296, 10.6296, 10.6296, 10.6296, 10.6296, 10.6296, 10.6296, 12.7756, 10.6296
8.2094, 14, 12.7011, 10.6393, 4, 1.29894, 0, 10.6393, 10.7172, 10.6393, 10.6393, 10.6393, 10.6393, 10.6393, 10.6393, 10.6393, 10.6393, 10.6393, 10.6393, 10.6393, 10.6393, 10.6393, 10.6393, 12.6231, 10.6393
8.21728, 8, 12.5485, 10.6488, 3.16228, -4.54851, 0, 10.6489, 10.7318, 10.6488, 10.6488, 10.6488, 10.6488, 10.6488, 10.6488, 10.6488, 10.6488, 10.6488, 10.6488, 10.6488, 10.6488, 10.6488, 10.6488, 12.4655, 10.6488
8.22517, 12, 12.3931, 10.6578, 3.74166, -0.39314, 0, 10.6578, 10.7454, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 10.6578, 12.3055, 10.6578
8.23305, 18, 12.2384, 10.6664, 4.47214, 5.7616, 0, 10.6664, 10.758, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 12.1468, 10.6664
8.24094, 14, 12.0874, 10.675, 4, 1.91264, 0, 10.6751, 10.7698, 10.675, 10.675, 10.675, 10.675, 10.675, 10.675, 10.675, 10.675, 10.675, 10.675, 10.675, 10.675, 10.675, 10.675, 11.9926, 10.675
8.24882, 8, 11.9427, 10.684, 3.16228, -3.94267, 0, 10.684, 10.7811, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 11.8455, 10.684
8.25671, 18, 11.8056, 10.6926, 4.47214, 6.19437, 0, 10.6926, 10.7913, 10.6926, 10.6926, 10.6926, 10.6926, 10.6926, 10.6926, 10.6926, 10.6926, 10.6926, 10.6926, 10.6926, 10.6926, 10.6926, 10.6926, 11.7069, 10.6926
8.2646, 8, 11.678, 10.7012, 3.16228, -3.67796, 0, 10.7012, 10.8004, 10.7012, 10.7012, 10.7012, 10.7012, 10.7012, 10.7012, 10.7012, 10.7012, 10.7012, 10.7012, 10.7012, 10.7012, 10.7012, 10.7012, 11.5787, 10.7012
8.27248, 22, 11.5601, 10.7092, 4.89898, 10.4399, 0, 10.7092, 10.8081, 10.7092, 10.7092, 10.7092, 10.7092, 10.7092, 10.7092, 10.7092, 10.7092, 10.7092, 10.7092, 10.7092, 10.7092, 10.7092, 10.7092, 11.4613, 10.7092
8.28037, 14, 11.453, 10.7169, 4, 2.54698, 0, 10.717, 10.8145, 10.7169, 10.7169, 10.7169, 10.7169, 10.7169, 10.7169, 10.7169, 10.7169, 10.7169, 10.7169, 10.7169, 10.7169, 10.7169, 10.7169, 11.3554, 10.7169
8.28825, 12, 11.3571, 10.7247, 3.74166, 0.642909, 0, 10.7247, 10.82, 10.7247, 10.7247, 10.7247, 10.7247, 10.7247, 10.7247, 10.7247, 10.7247, 10.7247, 10.7247, 10.7247, 10.7247, 10.7247, 10.7247, 11.2617, 10.7247
8.29614, 10, 11.2725, 10.7327, 3.4641, -1.27254, 0, 10.7327, 10.825, 10.7327, 10.7327, 10.7327, 10.7327, 10.7327, 10.7327, 10.7327, 10.7327, 10.7327, 10.7327, 10.7327, 10.7327, 10.7327, 10.7327, 11.1802, 10.7327
8.30402, 10, 11.1984, 10.7404, 3.4641, -1.19844, 0, 10.7405, 10.829, 10.7404, 10.7404, 10.7404, 10.7404, 10.7404, 10.7404, 10.7404, 10.7404, 10.7404, 10.7404, 10.7404, 10.7404, 10.7404, 10.7404, 11.1099, 10.7404
8.31191, 12, 11.1345, 10.7482, 3.74166, 0.8655, 0, 10.7482, 10.8323, 10.7482, 10.7482, 10.7482, 10.7482, 10.7482, 10.7482, 10.7482, 10.7482, 10.7482, 10.7482, 10.7482, 10.7482, 10.7482, 10.7482, 11.0504, 10.7482
8.31979, 12, 11.0795, 10.7555, 3.74166, 0.920479, 0, 10.7555, 10.8346, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 10.7555, 11.0004, 10.7555
8.32768, 8, 11.0329, 10.7625, 3.16228, -3.03293, 0, 10.7625, 10.8362, 10.7625, 10.7625, 10.7625, 10.7625, 10.7625, 10.7625, 10.7625, 10.7625, 10.7625, 10.7625, 10.7625, 10.7625, 10.7625, 10.7625, 10.9591, 10.7625
8.33557, 18, 10.9941, 10.7695, 4.47214, 7.00586, 0, 10.7695, 10.8376, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.7695, 10.926, 10.7695
8.34345, 12, 10.9625, 10.7767, 3.74166, 1.03745, 0, 10.7768, 10.8391, 10.7767, 10.7767, 10.7767, 10.7767, 10.7767, 10.7767, 10.7767, 10.7767, 10.7767, 10.7767, 10.7767, 10.7767, 10.7767, 10.7767, 10.9002, 10.7767
8.35134, 16, 10.9368, 10.7838, 4.24264, 5.0632, 0, 10.7838, 10.8402, 10.7838, 10.7838, 10.7838, 10.7838, 10.7838, 10.7838, 10.7838, 10.7838, 10.7838, 10.7838, 10.7838, 10.7838, 10.7838, 10.7838, 10.8803, 10.7838
8.35922, 8, 10.9164, 10.7908, 3.16228, -2.91638, 0, 10.7908, 10.8415, 10.7908, 10.7908, 10.7908, 10.7908, 10.7908, 10.7908, 10.7908, 10.7908, 10.7908, 10.7908, 10.7908, 10.7908, 10.7908, 10.7908, 10.8656, 10.7908
8.36711, 16, 10.9001, 10.7974, 4.24264, 5.09986, 0, 10.7974, 10.8425, 10.7974, 10.7974, 10.7974, 10.7974, 10.7974, 10.7974, 10.7974, 10.7974, 10.7974, 10.7974, 10.7974, 10.7974, 10.7974, 10.7974, 10.855, 10.7974
8.37499, 8, 10.8876, 10.8037, 3.16228, -2.88757, 0, 10.8038, 10.8435, 10.8037, 10.8037, 10.8037, 10.8037, 10.8037, 10.8037, 10.8037, 10.8037, 10.8037, 10.8037, 10.8037, 10.8037, 10.8037, 10.8037, 10.8478, 10.8037
8.38288, 10, 10.8783, 10.8101, 3.4641, -0.878343, 0, 10.8101, 10.8448, 10.8101, 10.8101, 10.8101, 10.8101, 10.8101, 10.8101, 10.8101, 10.8101, 10.8101, 10.8101, 10.8101, 10.8101, 10.8101, 10.8101, 10.8436, 10.8101
8.39076, 20, 10.8722, 10.8167, 4.69042, 9.12782, 0, 10.8167, 10.8468, 10.8167, 10.8167, 10.8167, 10.8167, 10.8167, 10.8167, 10.8167, 10.8167, 10.8167, 10.8167, 10.8167, 10.8167, 10.8167, 10.8167, 10.8421, 10.8167
8.39865, 16, 10.8681, 10.8231, 4.24264, 5.13185, 0, 10.8231, 10.8489, 10.8231, 10.8231, 10.8231, 10.8231, 10.8231, 10.8231, 10.8231, 10.8231, 10.8231, 10.8231, 10.8231, 10.8231, 10.8231, 10.8231, 10.8424, 10.8231
8.40654, 16, 10.8661, 10.8295, 4.24264, 5.1339, 0, 10.8295, 10.8514, 10.8295, 10.8295, 10.8295, 10.8295, 10.8295, 10.8295, 10.8295, 10.8295, 10.8295, 10.8295, 10.8295, 10.8295, 10.8295, 10.8295, 10.8442, 10.8295
8.41442, 8, 10.8653, 10.8355, 3.16228, -2.86532, 0, 10.8355, 10.8539, 10.8355, 10.8355, 10.8355, 10.8355, 10.8355, 10.8355, 10.8355, 10.8355, 10.8355, 10.8355, 10.8355, 10.8355, 10.8355, 10.8355, 10.8469, 10.8355
8.42231, 8, 10.8657, 10.8412, 3.16228, -2.86571, 0, 10.8412, 10.8566, 10.8412, 10.8412, 10.8412, 10.8412, 10.8412, 10.8412, 10.8412, 10.8412, 10.8412, 10.8412, 10.8412, 10.8412, 10.8412, 10.8412, 10.8503, 10.8412
8.43019, 16, 10.8673, 10.8469, 4.24264, 5.13274, 0, 10.847, 10.8596, 10.8469, 10.8469, 10.8469, 10.8469, 10.8469, 10.8469, 10.8469, 10.8469, 10.8469, 10.8469, 10.8469, 10.8469, 10.8469, 10.8469, 10.8545, 10.8469
8.43808, 20, 10.87, 10.8529, 4.69042, 9.12998, 0, 10.8529, 10.8633, 10.8529, 10.8529, 10.8529, 10.8529, 10.8529, 10.8529, 10.8529, 10.8529, 10.8529, 10.8529, 10.8529, 10.8529, 10.8529, 10.8529, 10.8596, 10.8529
8.44596, 14, 10.8734, 10.8587, 4, 3.12659, 0, 10.8587, 10.8671, 10.8587, 10.8587, 10.8587, 10.8587, 10.8587, 10.8587, 10.8587, 10.8587, 10.8587, 10.8587, 10.8587, 10.8587, 10.8587, 10.8587, 10.865, 10.8587
8.45385, 8, 10.8775, 10.8644, 3.16228, -2.8775, 0, 10.8644, 10.8712, 10.8644, 10.8644, 10.8644, 10.8644, 10.8644, 10.8644, 10.8644, 10.8644, 10.8644, 10.8644, 10.8644, 10.8644, 10.8644, 10.8644, 10.8707, 10.8644
8.46174, 12, 10.8818, 10.8697, 3.74166, 1.11821, 0, 10.8697, 10.8751, 10.8697, 10.8697, 10.8697, 10.8697, 10.8697, 10.8697, 10.8697, 10.8697, 10.8697, 10.8697, 10.8697, 10.8697, 10.8697, 10.8697, 10.8764, 10.8697
8.46962, 16, 10.8864, 10.8748, 4.24264, 5.11355, 0, 10.8748, 10.879, 10.8748, 10.8748, 10.8748, 10.8748, 10.8748, 10.8748, 10.8748, 10.8748, 10.8748, 10.8748, 10.8748, 10.8748, 10.8748, 10.8748, 10.8822, 10.8748
8.47751, 12, 10.8916, 10.8798, 3.74166, 1.10835, 0, 10.8798, 10.8832, 10.8798, 10.8798, 10.8798, 10.8798, 10.8798, 10.8798, 10.8798, 10.8798, 10.8798, 10.8798, 10.8798, 10.8798, 10.8798, 10.8798, 10.8883, 10.8798
8.48539, 4, 10.8976, 10.8851, 2.44949, -6.89757, 0, 10.8851, 10.8877, 10.8851, 10.8851, 10.8851, 10.8851, 10.8851, 10.8851, 10.8851, 10.8851, 10.8851, 10.8851, 10.8851, 10.8851, 10.8851, 10.8851, 10.895, 10.8851
8.49328, 8, 10.9038, 10.8902, 3.16228, -2.90384, 0, 10.8902, 10.8922, 10.8902, 10.8902, 10.8902, 10.8902, 10.8902, 10.8902, 10.8902, 10.8902, 10.8902, 10.8902, 10.8902, 10.8902, 10.8902, 10.8902, 10.9018, 10.8902
8.50116, 14, 10.9105, 10.8951, 4, 3.08948, 0, 10.8951, 10.8966, 10.8951, 10.8951, 10.8951, 10.8951, 10.8951, 10.8951, 10.8951, 10.8951, 10.8951, 10.8951, 10.8951, 10.8951, 10.8951, 10.8951, 10.909, 10.8951
