   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_267.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.7492, 6, 0.759846, 0.727273, 2.82843, 5.24015, 0.727273, 0, 0.727376, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727275, 0.727273, 0.727273, 0.759741, 0.727273
13.757, 0, 0.749265, 0.723605, 1.41421, -0.749265, 0.723605, 0, 0.723687, 0.723605, 0.723605, 0.723605, 0.723605, 0.723605, 0.723605, 0.723605, 0.723605, 0.723605, 0.723605, 0.723605, 0.723605, 0.723605, 0.723607, 0.723605, 0.723605, 0.749181, 0.723605
13.7649, 0, 0.739745, 0.719603, 1.41421, -0.739745, 0.719603, 0, 0.719668, 0.719603, 0.719603, 0.719603, 0.719603, 0.719603, 0.719603, 0.719603, 0.719603, 0.719603, 0.719603, 0.719603, 0.719603, 0.719603, 0.719605, 0.719603, 0.719603, 0.739679, 0.719603
13.7728, 0, 0.731398, 0.715613, 1.41421, -0.731398, 0.715613, 0, 0.715663, 0.715613, 0.715613, 0.715613, 0.715613, 0.715613, 0.715613, 0.715613, 0.715613, 0.715613, 0.715613, 0.715613, 0.715613, 0.715613, 0.715615, 0.715613, 0.715613, 0.731346, 0.715613
13.7807, 2, 0.724267, 0.711876, 2, 1.27573, 0.711876, 0, 0.711915, 0.711876, 0.711876, 0.711876, 0.711876, 0.711876, 0.711876, 0.711876, 0.711876, 0.711876, 0.711876, 0.711876, 0.711876, 0.711876, 0.711878, 0.711876, 0.711876, 0.724226, 0.711876
13.7886, 0, 0.71775, 0.707956, 1.41421, -0.71775, 0.707956, 0, 0.707986, 0.707956, 0.707956, 0.707956, 0.707956, 0.707956, 0.707956, 0.707956, 0.707956, 0.707956, 0.707956, 0.707956, 0.707956, 0.707956, 0.707958, 0.707956, 0.707956, 0.717718, 0.707956
13.7965, 0, 0.711905, 0.704047, 1.41421, -0.711905, 0.704047, 0, 0.70407, 0.704047, 0.704047, 0.704047, 0.704047, 0.704047, 0.704047, 0.704047, 0.704047, 0.704047, 0.704047, 0.704047, 0.704047, 0.704047, 0.704049, 0.704047, 0.704047, 0.71188, 0.704047
13.8044, 2, 0.706751, 0.700278, 2, 1.29325, 0.700278, 0, 0.700295, 0.700278, 0.700278, 0.700278, 0.700278, 0.700278, 0.700278, 0.700278, 0.700278, 0.700278, 0.700278, 0.700278, 0.700278, 0.700278, 0.70028, 0.700278, 0.700278, 0.706732, 0.700278
13.8122, 6, 0.701715, 0.69616, 2.82843, 5.29828, 0.69616, 0, 0.696174, 0.69616, 0.69616, 0.69616, 0.69616, 0.69616, 0.69616, 0.69616, 0.69616, 0.69616, 0.69616, 0.69616, 0.69616, 0.69616, 0.696162, 0.69616, 0.69616, 0.7017, 0.69616
13.8201, 2, 0.696417, 0.69138, 2, 1.30358, 0.69138, 0, 0.69139, 0.69138, 0.69138, 0.69138, 0.69138, 0.69138, 0.69138, 0.69138, 0.69138, 0.69138, 0.69138, 0.69138, 0.69138, 0.69138, 0.691382, 0.69138, 0.69138, 0.696405, 0.69138
13.828, 0, 0.691152, 0.68628, 1.41421, -0.691152, 0.68628, 0, 0.686287, 0.68628, 0.68628, 0.68628, 0.68628, 0.68628, 0.68628, 0.68628, 0.68628, 0.68628, 0.68628, 0.68628, 0.68628, 0.68628, 0.686282, 0.68628, 0.68628, 0.691142, 0.68628
13.8359, 0, 0.686228, 0.681199, 1.41421, -0.686228, 0.681199, 0, 0.681204, 0.681199, 0.681199, 0.681199, 0.681199, 0.681199, 0.681199, 0.681199, 0.681199, 0.681199, 0.681199, 0.681199, 0.681199, 0.681199, 0.6812, 0.681199, 0.681199, 0.686221, 0.681199
13.8438, 2, 0.683749, 0.678255, 2, 1.31625, 0.678255, 0, 0.678259, 0.678255, 0.678255, 0.678255, 0.678255, 0.678255, 0.678255, 0.678255, 0.678255, 0.678255, 0.678255, 0.678255, 0.678255, 0.678255, 0.678257, 0.678255, 0.678255, 0.683743, 0.678255
13.8517, 0, 0.680556, 0.674296, 1.41421, -0.680556, 0.674296, 0, 0.674299, 0.674296, 0.674296, 0.674296, 0.674296, 0.674296, 0.674296, 0.674296, 0.674296, 0.674296, 0.674296, 0.674296, 0.674296, 0.674296, 0.674298, 0.674296, 0.674296, 0.680551, 0.674296
13.8595, 0, 0.676719, 0.669387, 1.41421, -0.676719, 0.669387, 0, 0.669389, 0.669387, 0.669387, 0.669387, 0.669387, 0.669387, 0.669387, 0.669387, 0.669387, 0.669387, 0.669387, 0.669387, 0.669387, 0.669387, 0.669389, 0.669387, 0.669387, 0.676715, 0.669387
13.8674, 2, 0.672743, 0.664018, 2, 1.32726, 0.664018, 0, 0.66402, 0.664018, 0.664018, 0.664018, 0.664018, 0.664018, 0.664018, 0.664018, 0.664018, 0.664018, 0.664018, 0.664018, 0.664018, 0.664018, 0.66402, 0.664018, 0.664018, 0.67274, 0.664018
13.8753, 2, 0.66913, 0.65867, 2, 1.33087, 0.65867, 0, 0.658671, 0.65867, 0.65867, 0.65867, 0.65867, 0.65867, 0.65867, 0.65867, 0.65867, 0.65867, 0.65867, 0.65867, 0.65867, 0.65867, 0.658672, 0.65867, 0.65867, 0.669127, 0.65867
13.8832, 2, 0.668459, 0.655896, 2, 1.33154, 0.655896, 0, 0.655897, 0.655896, 0.655896, 0.655896, 0.655896, 0.655896, 0.655896, 0.655896, 0.655896, 0.655896, 0.655896, 0.655896, 0.655896, 0.655896, 0.655898, 0.655896, 0.655896, 0.668456, 0.655896
13.8911, 2, 0.6671, 0.652035, 2, 1.3329, 0.652035, 0, 0.652036, 0.652035, 0.652035, 0.652035, 0.652035, 0.652035, 0.652035, 0.652035, 0.652035, 0.652035, 0.652035, 0.652035, 0.652035, 0.652035, 0.652037, 0.652035, 0.652035, 0.667098, 0.652035
13.899, 2, 0.665178, 0.647179, 2, 1.33482, 0.647179, 0, 0.647179, 0.647179, 0.647179, 0.647179, 0.647179, 0.647179, 0.647179, 0.647179, 0.647179, 0.647179, 0.647179, 0.647179, 0.647179, 0.647179, 0.64718, 0.647179, 0.647179, 0.665175, 0.647179
13.9068, 2, 0.663237, 0.641839, 2, 1.33676, 0.641839, 0, 0.641839, 0.641839, 0.641839, 0.641839, 0.641839, 0.641839, 0.641839, 0.641839, 0.641839, 0.641839, 0.641839, 0.641839, 0.641839, 0.641839, 0.64184, 0.641839, 0.641839, 0.663235, 0.641839
13.9147, 2, 0.661816, 0.636521, 2, 1.33818, 0.636521, 0, 0.636521, 0.636521, 0.636521, 0.636521, 0.636521, 0.636521, 0.636521, 0.636521, 0.636521, 0.636521, 0.636521, 0.636521, 0.636521, 0.636521, 0.636523, 0.636521, 0.636521, 0.661814, 0.636521
13.9226, 4, 0.663548, 0.633828, 2.44949, 3.33645, 0.633828, 0, 0.633828, 0.633828, 0.633828, 0.633828, 0.633828, 0.633828, 0.633828, 0.633828, 0.633828, 0.633828, 0.633828, 0.633828, 0.633828, 0.633828, 0.633829, 0.633828, 0.633828, 0.663546, 0.633828
13.9305, 4, 0.664734, 0.630036, 2.44949, 3.33527, 0.630036, 0, 0.630036, 0.630036, 0.630036, 0.630036, 0.630036, 0.630036, 0.630036, 0.630036, 0.630036, 0.630036, 0.630036, 0.630036, 0.630036, 0.630036, 0.630038, 0.630036, 0.630036, 0.664732, 0.630036
13.9384, 4, 0.665484, 0.625237, 2.44949, 3.33452, 0.625237, 0, 0.625237, 0.625237, 0.625237, 0.625237, 0.625237, 0.625237, 0.625237, 0.625237, 0.625237, 0.625237, 0.625237, 0.625237, 0.625237, 0.625237, 0.625238, 0.625237, 0.625237, 0.665482, 0.625237
13.9463, 0, 0.666326, 0.619947, 1.41421, -0.666326, 0.619947, 0, 0.619948, 0.619947, 0.619947, 0.619947, 0.619947, 0.619947, 0.619947, 0.619947, 0.619947, 0.619947, 0.619947, 0.619947, 0.619947, 0.619947, 0.619949, 0.619947, 0.619947, 0.666324, 0.619947
13.9542, 0, 0.667775, 0.614681, 1.41421, -0.667775, 0.614681, 0, 0.614681, 0.614681, 0.614681, 0.614681, 0.614681, 0.614681, 0.614681, 0.614681, 0.614681, 0.614681, 0.614681, 0.614681, 0.614681, 0.614681, 0.614683, 0.614681, 0.614681, 0.667773, 0.614681
13.962, 4, 0.672436, 0.612057, 2.44949, 3.32756, 0.612057, 0, 0.612057, 0.612057, 0.612057, 0.612057, 0.612057, 0.612057, 0.612057, 0.612057, 0.612057, 0.612057, 0.612057, 0.612057, 0.612057, 0.612057, 0.612059, 0.612057, 0.612057, 0.672434, 0.612057
13.9699, 0, 0.676547, 0.60834, 1.41421, -0.676547, 0.60834, 0, 0.60834, 0.60834, 0.60834, 0.60834, 0.60834, 0.60834, 0.60834, 0.60834, 0.60834, 0.60834, 0.60834, 0.60834, 0.60834, 0.60834, 0.608341, 0.60834, 0.60834, 0.676545, 0.60834
13.9778, 0, 0.680159, 0.603618, 1.41421, -0.680159, 0.603618, 0, 0.603618, 0.603618, 0.603618, 0.603618, 0.603618, 0.603618, 0.603618, 0.603618, 0.603618, 0.603618, 0.603618, 0.603618, 0.603618, 0.603618, 0.603619, 0.603618, 0.603618, 0.680157, 0.603618
13.9857, 0, 0.683735, 0.598409, 1.41421, -0.683735, 0.598409, 0, 0.598409, 0.598409, 0.598409, 0.598409, 0.598409, 0.598409, 0.598409, 0.598409, 0.598409, 0.598409, 0.598409, 0.598409, 0.598409, 0.598409, 0.59841, 0.598409, 0.598409, 0.683734, 0.598409
13.9936, 2, 0.687713, 0.593222, 2, 1.31229, 0.593222, 0, 0.593222, 0.593222, 0.593222, 0.593222, 0.593222, 0.593222, 0.593222, 0.593222, 0.593222, 0.593222, 0.593222, 0.593222, 0.593222, 0.593222, 0.593224, 0.593222, 0.593222, 0.687711, 0.593222
14.0015, 2, 0.694595, 0.590648, 2, 1.30541, 0.590648, 0, 0.590648, 0.590648, 0.590648, 0.590648, 0.590648, 0.590648, 0.590648, 0.590648, 0.590648, 0.590648, 0.590648, 0.590648, 0.590648, 0.590648, 0.590649, 0.590648, 0.590648, 0.694593, 0.590648
14.0093, 0, 0.700584, 0.586987, 1.41421, -0.700584, 0.586987, 0, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586987, 0.586989, 0.586987, 0.586987, 0.700582, 0.586987
14.0172, 2, 0.705655, 0.58233, 2, 1.29435, 0.58233, 0, 0.58233, 0.58233, 0.58233, 0.58233, 0.58233, 0.58233, 0.58233, 0.58233, 0.58233, 0.58233, 0.58233, 0.58233, 0.58233, 0.58233, 0.582332, 0.58233, 0.58233, 0.705653, 0.58233
14.0251, 0, 0.710193, 0.57719, 1.41421, -0.710193, 0.57719, 0, 0.57719, 0.57719, 0.57719, 0.57719, 0.57719, 0.57719, 0.57719, 0.57719, 0.57719, 0.57719, 0.57719, 0.57719, 0.57719, 0.57719, 0.577192, 0.57719, 0.57719, 0.710191, 0.57719
14.033, 2, 0.71457, 0.572074, 2, 1.28543, 0.572074, 0, 0.572074, 0.572074, 0.572074, 0.572074, 0.572074, 0.572074, 0.572074, 0.572074, 0.572074, 0.572074, 0.572074, 0.572074, 0.572074, 0.572074, 0.572075, 0.572074, 0.572074, 0.714568, 0.572074
14.0409, 0, 0.721226, 0.56956, 1.41421, -0.721226, 0.56956, 0, 0.56956, 0.56956, 0.56956, 0.56956, 0.56956, 0.56956, 0.56956, 0.56956, 0.56956, 0.56956, 0.56956, 0.56956, 0.56956, 0.56956, 0.569562, 0.56956, 0.56956, 0.721224, 0.56956
14.0488, 0, 0.726339, 0.56597, 1.41421, -0.726339, 0.56597, 0, 0.56597, 0.56597, 0.56597, 0.56597, 0.56597, 0.56597, 0.56597, 0.56597, 0.56597, 0.56597, 0.56597, 0.56597, 0.56597, 0.56597, 0.565972, 0.56597, 0.56597, 0.726337, 0.56597
14.0566, 2, 0.729853, 0.561394, 2, 1.27015, 0.561394, 0, 0.561394, 0.561394, 0.561394, 0.561394, 0.561394, 0.561394, 0.561394, 0.561394, 0.561394, 0.561394, 0.561394, 0.561394, 0.561394, 0.561394, 0.561396, 0.561394, 0.561394, 0.729851, 0.561394
14.0645, 2, 0.732141, 0.55634, 2, 1.26786, 0.55634, 0, 0.55634, 0.55634, 0.55634, 0.55634, 0.55634, 0.55634, 0.55634, 0.55634, 0.55634, 0.55634, 0.55634, 0.55634, 0.55634, 0.55634, 0.556342, 0.55634, 0.55634, 0.732139, 0.55634
14.0724, 0, 0.733572, 0.551309, 1.41421, -0.733572, 0.551309, 0, 0.551309, 0.551309, 0.551309, 0.551309, 0.551309, 0.551309, 0.551309, 0.551309, 0.551309, 0.551309, 0.551309, 0.551309, 0.551309, 0.551309, 0.55131, 0.551309, 0.551309, 0.73357, 0.551309
14.0803, 0, 0.736566, 0.548836, 1.41421, -0.736566, 0.548836, 0, 0.548836, 0.548836, 0.548836, 0.548836, 0.548836, 0.548836, 0.548836, 0.548836, 0.548836, 0.548836, 0.548836, 0.548836, 0.548836, 0.548836, 0.548838, 0.548836, 0.548836, 0.736565, 0.548836
14.0882, 0, 0.737404, 0.545302, 1.41421, -0.737404, 0.545302, 0, 0.545302, 0.545302, 0.545302, 0.545302, 0.545302, 0.545302, 0.545302, 0.545302, 0.545302, 0.545302, 0.545302, 0.545302, 0.545302, 0.545302, 0.545304, 0.545302, 0.545302, 0.737402, 0.545302
14.0961, 2, 0.73609, 0.540795, 2, 1.26391, 0.540795, 0, 0.540795, 0.540795, 0.540795, 0.540795, 0.540795, 0.540795, 0.540795, 0.540795, 0.540795, 0.540795, 0.540795, 0.540795, 0.540795, 0.540795, 0.540797, 0.540795, 0.540795, 0.736089, 0.540795
14.104, 4, 0.733069, 0.535818, 2.44949, 3.26693, 0.535818, 0, 0.535818, 0.535818, 0.535818, 0.535818, 0.535818, 0.535818, 0.535818, 0.535818, 0.535818, 0.535818, 0.535818, 0.535818, 0.535818, 0.535818, 0.535819, 0.535818, 0.535818, 0.733067, 0.535818
14.1118, 2, 0.728797, 0.530863, 2, 1.2712, 0.530863, 0, 0.530863, 0.530863, 0.530863, 0.530863, 0.530863, 0.530863, 0.530863, 0.530863, 0.530863, 0.530863, 0.530863, 0.530863, 0.530863, 0.530863, 0.530865, 0.530863, 0.530863, 0.728795, 0.530863
14.1197, 4, 0.725773, 0.528441, 2.44949, 3.27423, 0.528441, 0, 0.528441, 0.528441, 0.528441, 0.528441, 0.528441, 0.528441, 0.528441, 0.528441, 0.528441, 0.528441, 0.528441, 0.528441, 0.528441, 0.528441, 0.528443, 0.528441, 0.528441, 0.725771, 0.528441
14.1276, 2, 0.720432, 0.524976, 2, 1.27957, 0.524976, 0, 0.524976, 0.524976, 0.524976, 0.524976, 0.524976, 0.524976, 0.524976, 0.524976, 0.524976, 0.524976, 0.524976, 0.524976, 0.524976, 0.524976, 0.524977, 0.524976, 0.524976, 0.72043, 0.524976
14.1355, 6, 0.712901, 0.520553, 2.82843, 5.2871, 0.520553, 0, 0.520553, 0.520553, 0.520553, 0.520553, 0.520553, 0.520553, 0.520553, 0.520553, 0.520553, 0.520553, 0.520553, 0.520553, 0.520553, 0.520553, 0.520555, 0.520553, 0.520553, 0.712899, 0.520553
14.1434, 0, 0.703733, 0.515667, 1.41421, -0.703733, 0.515667, 0, 0.515667, 0.515667, 0.515667, 0.515667, 0.515667, 0.515667, 0.515667, 0.515667, 0.515667, 0.515667, 0.515667, 0.515667, 0.515667, 0.515667, 0.515668, 0.515667, 0.515667, 0.703731, 0.515667
14.1513, 2, 0.693497, 0.510804, 2, 1.3065, 0.510804, 0, 0.510804, 0.510804, 0.510804, 0.510804, 0.510804, 0.510804, 0.510804, 0.510804, 0.510804, 0.510804, 0.510804, 0.510804, 0.510804, 0.510804, 0.510805, 0.510804, 0.510804, 0.693495, 0.510804
14.1591, 4, 0.684746, 0.508415, 2.44949, 3.31525, 0.508415, 0, 0.508415, 0.508415, 0.508415, 0.508415, 0.508415, 0.508415, 0.508415, 0.508415, 0.508415, 0.508415, 0.508415, 0.508415, 0.508415, 0.508415, 0.508417, 0.508415, 0.508415, 0.684744, 0.508415
14.167, 0, 0.6741, 0.505004, 1.41421, -0.6741, 0.505004, 0, 0.505004, 0.505004, 0.505004, 0.505004, 0.505004, 0.505004, 0.505004, 0.505004, 0.505004, 0.505004, 0.505004, 0.505004, 0.505004, 0.505004, 0.505006, 0.505004, 0.505004, 0.674098, 0.505004
14.1749, 2, 0.66177, 0.500657, 2, 1.33823, 0.500657, 0, 0.500657, 0.500657, 0.500657, 0.500657, 0.500657, 0.500657, 0.500657, 0.500657, 0.500657, 0.500657, 0.500657, 0.500657, 0.500657, 0.500657, 0.500659, 0.500657, 0.500657, 0.661768, 0.500657
14.1828, 0, 0.64838, 0.495857, 1.41421, -0.64838, 0.495857, 0, 0.495857, 0.495857, 0.495857, 0.495857, 0.495857, 0.495857, 0.495857, 0.495857, 0.495857, 0.495857, 0.495857, 0.495857, 0.495857, 0.495857, 0.495858, 0.495857, 0.495857, 0.648378, 0.495857
14.1907, 0, 0.634546, 0.491079, 1.41421, -0.634546, 0.491079, 0, 0.491079, 0.491079, 0.491079, 0.491079, 0.491079, 0.491079, 0.491079, 0.491079, 0.491079, 0.491079, 0.491079, 0.491079, 0.491079, 0.491079, 0.491081, 0.491079, 0.491079, 0.634544, 0.491079
14.1986, 0, 0.622814, 0.488731, 1.41421, -0.622814, 0.488731, 0, 0.488731, 0.488731, 0.488731, 0.488731, 0.488731, 0.488731, 0.488731, 0.488731, 0.488731, 0.488731, 0.488731, 0.488731, 0.488731, 0.488731, 0.488733, 0.488731, 0.488731, 0.622813, 0.488731
14.2064, 0, 0.609898, 0.485384, 1.41421, -0.609898, 0.485384, 0, 0.485384, 0.485384, 0.485384, 0.485384, 0.485384, 0.485384, 0.485384, 0.485384, 0.485384, 0.485384, 0.485384, 0.485384, 0.485384, 0.485384, 0.485386, 0.485384, 0.485384, 0.609896, 0.485384
14.2143, 2, 0.596011, 0.481124, 2, 1.40399, 0.481124, 0, 0.481124, 0.481124, 0.481124, 0.481124, 0.481124, 0.481124, 0.481124, 0.481124, 0.481124, 0.481124, 0.481124, 0.481124, 0.481124, 0.481124, 0.481126, 0.481124, 0.481124, 0.596009, 0.481124
14.2222, 0, 0.581752, 0.476422, 1.41421, -0.581752, 0.476422, 0, 0.476422, 0.476422, 0.476422, 0.476422, 0.476422, 0.476422, 0.476422, 0.476422, 0.476422, 0.476422, 0.476422, 0.476422, 0.476422, 0.476422, 0.476424, 0.476422, 0.476422, 0.58175, 0.476422
14.2301, 2, 0.567694, 0.471743, 2, 1.43231, 0.471743, 0, 0.471743, 0.471743, 0.471743, 0.471743, 0.471743, 0.471743, 0.471743, 0.471743, 0.471743, 0.471743, 0.471743, 0.471743, 0.471743, 0.471743, 0.471745, 0.471743, 0.471743, 0.567693, 0.471743
14.238, 4, 0.556217, 0.469364, 2.44949, 3.44378, 0.469364, 0, 0.469364, 0.469364, 0.469364, 0.469364, 0.469364, 0.469364, 0.469364, 0.469364, 0.469364, 0.469364, 0.469364, 0.469364, 0.469364, 0.469364, 0.469366, 0.469364, 0.469364, 0.556215, 0.469364
14.2459, 2, 0.544167, 0.46605, 2, 1.45583, 0.46605, 0, 0.46605, 0.46605, 0.46605, 0.46605, 0.46605, 0.46605, 0.46605, 0.46605, 0.46605, 0.46605, 0.46605, 0.46605, 0.46605, 0.46605, 0.466052, 0.46605, 0.46605, 0.544165, 0.46605
14.2538, 0, 0.531701, 0.461886, 1.41421, -0.531701, 0.461886, 0, 0.461886, 0.461886, 0.461886, 0.461886, 0.461886, 0.461886, 0.461886, 0.461886, 0.461886, 0.461886, 0.461886, 0.461886, 0.461886, 0.461886, 0.461888, 0.461886, 0.461886, 0.531699, 0.461886
14.2616, 0, 0.519312, 0.457312, 1.41421, -0.519312, 0.457312, 0, 0.457312, 0.457312, 0.457312, 0.457312, 0.457312, 0.457312, 0.457312, 0.457312, 0.457312, 0.457312, 0.457312, 0.457312, 0.457312, 0.457312, 0.457314, 0.457312, 0.457312, 0.51931, 0.457312
14.2695, 2, 0.507472, 0.452761, 2, 1.49253, 0.452761, 0, 0.452761, 0.452761, 0.452761, 0.452761, 0.452761, 0.452761, 0.452761, 0.452761, 0.452761, 0.452761, 0.452761, 0.452761, 0.452761, 0.452761, 0.452763, 0.452761, 0.452761, 0.50747, 0.452761
14.2774, 0, 0.498305, 0.450332, 1.41421, -0.498305, 0.450332, 0, 0.450332, 0.450332, 0.450332, 0.450332, 0.450332, 0.450332, 0.450332, 0.450332, 0.450332, 0.450332, 0.450332, 0.450332, 0.450332, 0.450332, 0.450334, 0.450332, 0.450332, 0.498303, 0.450332
14.2853, 0, 0.488847, 0.447048, 1.41421, -0.488847, 0.447048, 0, 0.447048, 0.447048, 0.447048, 0.447048, 0.447048, 0.447048, 0.447048, 0.447048, 0.447048, 0.447048, 0.447048, 0.447048, 0.447048, 0.447048, 0.44705, 0.447048, 0.447048, 0.488845, 0.447048
14.2932, 0, 0.479185, 0.442994, 1.41421, -0.479185, 0.442994, 0, 0.442994, 0.442994, 0.442994, 0.442994, 0.442994, 0.442994, 0.442994, 0.442994, 0.442994, 0.442994, 0.442994, 0.442994, 0.442994, 0.442994, 0.442996, 0.442994, 0.442994, 0.479183, 0.442994
14.3011, 2, 0.469709, 0.438571, 2, 1.53029, 0.438571, 0, 0.438571, 0.438571, 0.438571, 0.438571, 0.438571, 0.438571, 0.438571, 0.438571, 0.438571, 0.438571, 0.438571, 0.438571, 0.438571, 0.438571, 0.438572, 0.438571, 0.438571, 0.469707, 0.438571
14.3089, 0, 0.460791, 0.434169, 1.41421, -0.460791, 0.434169, 0, 0.434169, 0.434169, 0.434169, 0.434169, 0.434169, 0.434169, 0.434169, 0.434169, 0.434169, 0.434169, 0.434169, 0.434169, 0.434169, 0.434169, 0.434171, 0.434169, 0.434169, 0.460789, 0.434169
14.3168, 2, 0.454275, 0.431657, 2, 1.54573, 0.431657, 0, 0.431657, 0.431657, 0.431657, 0.431657, 0.431657, 0.431657, 0.431657, 0.431657, 0.431657, 0.431657, 0.431657, 0.431657, 0.431657, 0.431657, 0.431659, 0.431657, 0.431657, 0.454273, 0.431657
14.3247, 2, 0.447485, 0.428389, 2, 1.55252, 0.428389, 0, 0.428389, 0.428389, 0.428389, 0.428389, 0.428389, 0.428389, 0.428389, 0.428389, 0.428389, 0.428389, 0.428389, 0.428389, 0.428389, 0.428389, 0.428391, 0.428389, 0.428389, 0.447483, 0.428389
14.3326, 0, 0.440471, 0.42445, 1.41421, -0.440471, 0.42445, 0, 0.42445, 0.42445, 0.42445, 0.42445, 0.42445, 0.42445, 0.42445, 0.42445, 0.42445, 0.42445, 0.42445, 0.42445, 0.42445, 0.42445, 0.424452, 0.42445, 0.42445, 0.440469, 0.42445
14.3405, 2, 0.433546, 0.420189, 2, 1.56645, 0.420189, 0, 0.420189, 0.420189, 0.420189, 0.420189, 0.420189, 0.420189, 0.420189, 0.420189, 0.420189, 0.420189, 0.420189, 0.420189, 0.420189, 0.420189, 0.420191, 0.420189, 0.420189, 0.433544, 0.420189
14.3484, 0, 0.427017, 0.41595, 1.41421, -0.427017, 0.41595, 0, 0.41595, 0.41595, 0.41595, 0.41595, 0.41595, 0.41595, 0.41595, 0.41595, 0.41595, 0.41595, 0.41595, 0.41595, 0.41595, 0.41595, 0.415952, 0.41595, 0.41595, 0.427015, 0.41595
14.3562, 2, 0.422465, 0.413353, 2, 1.57754, 0.413353, 0, 0.413353, 0.413353, 0.413353, 0.413353, 0.413353, 0.413353, 0.413353, 0.413353, 0.413353, 0.413353, 0.413353, 0.413353, 0.413353, 0.413353, 0.413355, 0.413353, 0.413353, 0.422463, 0.413353
14.3641, 0, 0.417559, 0.410104, 1.41421, -0.417559, 0.410104, 0, 0.410104, 0.410104, 0.410104, 0.410104, 0.410104, 0.410104, 0.410104, 0.410104, 0.410104, 0.410104, 0.410104, 0.410104, 0.410104, 0.410104, 0.410105, 0.410104, 0.410104, 0.417557, 0.410104
14.372, 0, 0.412347, 0.406284, 1.41421, -0.412347, 0.406284, 0, 0.406284, 0.406284, 0.406284, 0.406284, 0.406284, 0.406284, 0.406284, 0.406284, 0.406284, 0.406284, 0.406284, 0.406284, 0.406284, 0.406284, 0.406286, 0.406284, 0.406284, 0.412345, 0.406284
14.3799, 2, 0.407092, 0.402193, 2, 1.59291, 0.402193, 0, 0.402193, 0.402193, 0.402193, 0.402193, 0.402193, 0.402193, 0.402193, 0.402193, 0.402193, 0.402193, 0.402193, 0.402193, 0.402193, 0.402193, 0.402194, 0.402193, 0.402193, 0.40709, 0.402193
14.3878, 0, 0.402056, 0.398122, 1.41421, -0.402056, 0.398122, 0, 0.398122, 0.398122, 0.398122, 0.398122, 0.398122, 0.398122, 0.398122, 0.398122, 0.398122, 0.398122, 0.398122, 0.398122, 0.398122, 0.398122, 0.398124, 0.398122, 0.398122, 0.402054, 0.398122
14.3957, 0, 0.398498, 0.395358, 1.41421, -0.398498, 0.395358, 0, 0.395358, 0.395358, 0.395358, 0.395358, 0.395358, 0.395358, 0.395358, 0.395358, 0.395358, 0.395358, 0.395358, 0.395358, 0.395358, 0.395358, 0.39536, 0.395358, 0.395358, 0.398496, 0.395358
14.4036, 6, 0.394603, 0.392112, 2.82843, 5.6054, 0.392112, 0, 0.392112, 0.392112, 0.392112, 0.392112, 0.392112, 0.392112, 0.392112, 0.392112, 0.392112, 0.392112, 0.392112, 0.392112, 0.392112, 0.392112, 0.392114, 0.392112, 0.392112, 0.394601, 0.392112
14.4114, 2, 0.390396, 0.388432, 2, 1.6096, 0.388432, 0, 0.388432, 0.388432, 0.388432, 0.388432, 0.388432, 0.388432, 0.388432, 0.388432, 0.388432, 0.388432, 0.388432, 0.388432, 0.388432, 0.388432, 0.388434, 0.388432, 0.388432, 0.390394, 0.388432
14.4193, 2, 0.386087, 0.384548, 2, 1.61391, 0.384548, 0, 0.384548, 0.384548, 0.384548, 0.384548, 0.384548, 0.384548, 0.384548, 0.384548, 0.384548, 0.384548, 0.384548, 0.384548, 0.384548, 0.384548, 0.38455, 0.384548, 0.384548, 0.386085, 0.384548
14.4272, 0, 0.381882, 0.380684, 1.41421, -0.381882, 0.380684, 0, 0.380684, 0.380684, 0.380684, 0.380684, 0.380684, 0.380684, 0.380684, 0.380684, 0.380684, 0.380684, 0.380684, 0.380684, 0.380684, 0.380684, 0.380686, 0.380684, 0.380684, 0.38188, 0.380684
14.4351, 0, 0.378667, 0.37774, 1.41421, -0.378667, 0.37774, 0, 0.37774, 0.37774, 0.37774, 0.37774, 0.37774, 0.37774, 0.37774, 0.37774, 0.37774, 0.37774, 0.37774, 0.37774, 0.37774, 0.37774, 0.377741, 0.37774, 0.37774, 0.378665, 0.37774
14.443, 2, 0.375192, 0.374478, 2, 1.62481, 0.374478, 0, 0.374478, 0.374478, 0.374478, 0.374478, 0.374478, 0.374478, 0.374478, 0.374478, 0.374478, 0.374478, 0.374478, 0.374478, 0.374478, 0.374478, 0.37448, 0.374478, 0.374478, 0.37519, 0.374478
