   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_29.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
20.5405, 0, 0.018725, 0, 1.41421, -0.018725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00316845, 0, 0.0155565, 0, 0
20.5485, 0, 0.0185371, 0, 1.41421, -0.0185371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00260544, 0, 0.0159316, 0, 0
20.5564, 0, 0.0184496, 0, 1.41421, -0.0184496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00213278, 0, 0.0163169, 0, 0
20.5643, 0, 0.0184503, 0, 1.41421, -0.0184503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00173806, 0, 0.0167122, 0, 0
20.5722, 0, 0.018528, 0, 1.41421, -0.018528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00140984, 0, 0.0171181, 0, 0
20.5801, 0, 0.0186728, 0, 1.41421, -0.0186728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00113849, 0, 0.0175343, 0, 0
20.588, 0, 0.0188761, 0, 1.41421, -0.0188761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000915221, 0, 0.0179609, 0, 0
20.5959, 0, 0.0191303, 0, 1.41421, -0.0191303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00073242, 0, 0.0183979, 0, 0
20.6039, 0, 0.0194285, 0, 1.41421, -0.0194285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000583526, 0, 0.018845, 0, 0
20.6118, 0, 0.0197652, 0, 1.41421, -0.0197652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000462786, 0, 0.0193024, 0, 0
20.6197, 0, 0.0201352, 0, 1.41421, -0.0201352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000365385, 0, 0.0197699, 0, 0
20.6276, 0, 0.0205343, 0, 1.41421, -0.0205343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000287197, 0, 0.0202471, 0, 0
20.6355, 0, 0.0209584, 0, 1.41421, -0.0209584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000224736, 0, 0.0207337, 0, 0
20.6434, 0, 0.0214044, 0, 1.41421, -0.0214044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000175095, 0, 0.0212293, 0, 0
20.6513, 0, 0.0218694, 0, 1.41421, -0.0218694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000135814, 0, 0.0217336, 0, 0
20.6593, 0, 0.0223508, 0, 1.41421, -0.0223508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00010489, 0, 0.0222459, 0, 0
20.6672, 0, 0.0228463, 0, 1.41421, -0.0228463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.0665e-05, 0, 0.0227657, 0, 0
20.6751, 0, 0.0233539, 0, 1.41421, -0.0233539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.17792e-05, 0, 0.0232921, 0, 0
20.683, 0, 0.0238716, 0, 1.41421, -0.0238716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71281e-05, 0, 0.0238244, 0, 0
20.6909, 0, 0.0243975, 0, 1.41421, -0.0243975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58186e-05, 0, 0.0243617, 0, 0
20.6988, 0, 0.02493, 0, 1.41421, -0.02493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71323e-05, 0, 0.0249029, 0, 0
20.7067, 0, 0.0254674, 0, 1.41421, -0.0254674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0495e-05, 0, 0.0254469, 0, 0
20.7147, 0, 0.0260079, 0, 1.41421, -0.0260079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.545e-05, 0, 0.0259924, 0, 0
20.7226, 0, 0.0265497, 0, 1.41421, -0.0265497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16375e-05, 0, 0.0265381, 0, 0
20.7305, 0, 0.0270915, 0, 1.41421, -0.0270915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.77204e-06, 0, 0.0270828, 0, 0
20.7384, 0, 0.0276314, 0, 1.41421, -0.0276314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.63299e-06, 0, 0.0276247, 0, 0
20.7463, 0, 0.0281675, 0, 1.41421, -0.0281675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.04761e-06, 0, 0.0281625, 0, 0
20.7542, 0, 0.028698, 0, 1.41421, -0.028698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.88165e-06, 0, 0.0286942, 0, 0
20.7621, 0, 0.0292214, 0, 1.41421, -0.0292214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03517e-06, 0, 0.0292183, 0, 0
20.77, 0, 0.0297355, 0, 1.41421, -0.0297355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42813e-06, 0, 0.0297331, 0, 0
20.778, 0, 0.0302385, 0, 1.41421, -0.0302385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00053e-06, 0, 0.0302365, 0, 0
20.7859, 0, 0.0307285, 0, 1.41421, -0.0307285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70701e-06, 0, 0.0307268, 0, 0
20.7938, 0, 0.0312036, 0, 1.41421, -0.0312036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51334e-06, 0, 0.0312021, 0, 0
20.8017, 0, 0.0316619, 0, 1.41421, -0.0316619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39377e-06, 0, 0.0316605, 0, 0
20.8096, 0, 0.0321015, 0, 1.41421, -0.0321015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32901e-06, 0, 0.0321002, 0, 0
20.8175, 0, 0.0325205, 0, 1.41421, -0.0325205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3046e-06, 0, 0.0325192, 0, 0
20.8254, 0, 0.0329172, 0, 1.41421, -0.0329172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30975e-06, 0, 0.0329159, 0, 0
20.8334, 2, 0.0332898, 0, 2, 1.96671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33635e-06, 0, 0.0332884, 0, 0
20.8413, 0, 0.0336367, 0, 1.41421, -0.0336367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37835e-06, 0, 0.0336353, 0, 0
20.8492, 0, 0.0339564, 0, 1.41421, -0.0339564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43111e-06, 0, 0.033955, 0, 0
20.8571, 0, 0.0342475, 0, 1.41421, -0.0342475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49111e-06, 0, 0.034246, 0, 0
20.865, 0, 0.0345087, 0, 1.41421, -0.0345087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55561e-06, 0, 0.0345071, 0, 0
20.8729, 0, 0.0347388, 0, 1.41421, -0.0347388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6224e-06, 0, 0.0347372, 0, 0
20.8808, 0, 0.034937, 0, 1.41421, -0.034937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68974e-06, 0, 0.0349353, 0, 0
20.8888, 0, 0.0351024, 0, 1.41421, -0.0351024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75591e-06, 0, 0.0351007, 0, 0
20.8967, 0, 0.0352345, 0, 1.41421, -0.0352345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81727e-06, 0, 0.0352326, 0, 0
20.9046, 0, 0.0353327, 0, 1.41421, -0.0353327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87932e-06, 0, 0.0353308, 0, 0
20.9125, 0, 0.035397, 0, 1.41421, -0.035397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93734e-06, 0, 0.035395, 0, 0
20.9204, 0, 0.0354272, 0, 1.41421, -0.0354272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99025e-06, 0, 0.0354252, 0, 0
20.9283, 0, 0.0354235, 0, 1.41421, -0.0354235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03738e-06, 0, 0.0354215, 0, 0
20.9362, 0, 0.0353864, 0, 1.41421, -0.0353864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07817e-06, 0, 0.0353843, 0, 0
20.9442, 0, 0.0353163, 0, 1.41421, -0.0353163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11213e-06, 0, 0.0353141, 0, 0
20.9521, 0, 0.0352139, 0, 1.41421, -0.0352139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13888e-06, 0, 0.0352118, 0, 0
20.96, 0, 0.0350802, 0, 1.41421, -0.0350802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15812e-06, 0, 0.035078, 0, 0
20.9679, 0, 0.0349162, 0, 1.41421, -0.0349162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1696e-06, 0, 0.0349141, 0, 0
20.9758, 0, 0.0347232, 0, 1.41421, -0.0347232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17322e-06, 0, 0.034721, 0, 0
20.9837, 0, 0.0345025, 0, 1.41421, -0.0345025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16894e-06, 0, 0.0345004, 0, 0
20.9916, 0, 0.0342555, 0, 1.41421, -0.0342555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15681e-06, 0, 0.0342534, 0, 0
20.9995, 0, 0.0339838, 0, 1.41421, -0.0339838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.137e-06, 0, 0.0339817, 0, 0
21.0075, 0, 0.0336889, 0, 1.41421, -0.0336889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10975e-06, 0, 0.0336868, 0, 0
21.0154, 0, 0.0333728, 0, 1.41421, -0.0333728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0754e-06, 0, 0.0333707, 0, 0
21.0233, 0, 0.0330371, 0, 1.41421, -0.0330371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03436e-06, 0, 0.0330351, 0, 0
21.0312, 0, 0.0326835, 0, 1.41421, -0.0326835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98711e-06, 0, 0.0326816, 0, 0
21.0391, 0, 0.0323139, 0, 1.41421, -0.0323139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9342e-06, 0, 0.032312, 0, 0
21.047, 0, 0.0319301, 0, 1.41421, -0.0319301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87623e-06, 0, 0.0319282, 0, 0
21.0549, 0, 0.0315337, 0, 1.41421, -0.0315337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81384e-06, 0, 0.0315319, 0, 0
21.0629, 0, 0.0311267, 0, 1.41421, -0.0311267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74772e-06, 0, 0.031125, 0, 0
21.0708, 0, 0.0307106, 0, 1.41421, -0.0307106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67854e-06, 0, 0.0307089, 0, 0
21.0787, 0, 0.0302869, 0, 1.41421, -0.0302869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.607e-06, 0, 0.0302853, 0, 0
21.0866, 0, 0.0298573, 0, 1.41421, -0.0298573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53383e-06, 0, 0.0298558, 0, 0
21.0945, 0, 0.0294234, 0, 1.41421, -0.0294234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45971e-06, 0, 0.0294219, 0, 0
21.1024, 0, 0.0289862, 0, 1.41421, -0.0289862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38527e-06, 0, 0.0289849, 0, 0
21.1103, 0, 0.0285472, 0, 1.41421, -0.0285472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31118e-06, 0, 0.0285459, 0, 0
21.1183, 0, 0.0281074, 0, 1.41421, -0.0281074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.238e-06, 0, 0.0281062, 0, 0
21.1262, 0, 0.0276681, 0, 1.41421, -0.0276681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16633e-06, 0, 0.027667, 0, 0
21.1341, 0, 0.0272302, 0, 1.41421, -0.0272302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09666e-06, 0, 0.0272291, 0, 0
21.142, 2, 0.0267944, 0, 2, 1.97321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02941e-06, 0, 0.0267934, 0, 0
21.1499, 0, 0.0263615, 0, 1.41421, -0.0263615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.6498e-07, 0, 0.0263605, 0, 0
21.1578, 0, 0.0259321, 0, 1.41421, -0.0259321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.037e-07, 0, 0.0259312, 0, 0
21.1657, 0, 0.0255068, 0, 1.41421, -0.0255068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.45843e-07, 0, 0.0255059, 0, 0
21.1737, 0, 0.025086, 0, 1.41421, -0.025086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.91632e-07, 0, 0.0250852, 0, 0
21.1816, 0, 0.0246701, 0, 1.41421, -0.0246701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.41197e-07, 0, 0.0246693, 0, 0
21.1895, 0, 0.0242592, 0, 1.41421, -0.0242592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.94653e-07, 0, 0.0242585, 0, 0
21.1974, 0, 0.0238537, 0, 1.41421, -0.0238537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5205e-07, 0, 0.023853, 0, 0
21.2053, 0, 0.0234536, 0, 1.41421, -0.0234536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.1339e-07, 0, 0.023453, 0, 0
21.2132, 0, 0.0230591, 0, 1.41421, -0.0230591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.7864e-07, 0, 0.0230585, 0, 0
21.2211, 0, 0.02267, 0, 1.41421, -0.02267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.477e-07, 0, 0.0226694, 0, 0
21.229, 0, 0.0222862, 0, 1.41421, -0.0222862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.20461e-07, 0, 0.0222857, 0, 0
21.237, 0, 0.0219079, 0, 1.41421, -0.0219079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.96787e-07, 0, 0.0219074, 0, 0
21.2449, 0, 0.021535, 0, 1.41421, -0.021535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76507e-07, 0, 0.0215345, 0, 0
21.2528, 0, 0.021167, 0, 1.41421, -0.021167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.59415e-07, 0, 0.0211666, 0, 0
21.2607, 0, 0.0208041, 0, 1.41421, -0.0208041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.45309e-07, 0, 0.0208036, 0, 0
21.2686, 0, 0.0204459, 0, 1.41421, -0.0204459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.33963e-07, 0, 0.0204455, 0, 0
21.2765, 0, 0.0200924, 0, 1.41421, -0.0200924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.25146e-07, 0, 0.020092, 0, 0
21.2844, 0, 0.0197434, 0, 1.41421, -0.0197434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18619e-07, 0, 0.019743, 0, 0
21.2924, 0, 0.0193986, 0, 1.41421, -0.0193986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14137e-07, 0, 0.0193982, 0, 0
21.3003, 0, 0.019058, 0, 1.41421, -0.019058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11457e-07, 0, 0.0190575, 0, 0
21.3082, 0, 0.0187213, 0, 1.41421, -0.0187213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10339e-07, 0, 0.0187209, 0, 0
21.3161, 0, 0.0183884, 0, 1.41421, -0.0183884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10547e-07, 0, 0.018388, 0, 0
21.324, 0, 0.0180594, 0, 1.41421, -0.0180594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11848e-07, 0, 0.018059, 0, 0
21.3319, 0, 0.0177339, 0, 1.41421, -0.0177339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14022e-07, 0, 0.0177335, 0, 0
21.3398, 0, 0.0174119, 0, 1.41421, -0.0174119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.16855e-07, 0, 0.0174114, 0, 0
21.3478, 0, 0.0170934, 0, 1.41421, -0.0170934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.20145e-07, 0, 0.017093, 0, 0
21.3557, 0, 0.0167784, 0, 1.41421, -0.0167784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.23701e-07, 0, 0.016778, 0, 0
21.3636, 0, 0.0164669, 0, 1.41421, -0.0164669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.27346e-07, 0, 0.0164665, 0, 0
21.3715, 0, 0.0161588, 0, 1.41421, -0.0161588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30919e-07, 0, 0.0161583, 0, 0
21.3794, 0, 0.0158541, 0, 1.41421, -0.0158541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.3427e-07, 0, 0.0158536, 0, 0
21.3873, 0, 0.0155529, 0, 1.41421, -0.0155529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37267e-07, 0, 0.0155524, 0, 0
21.3952, 0, 0.0152552, 0, 1.41421, -0.0152552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.39792e-07, 0, 0.0152547, 0, 0
21.4032, 0, 0.0149612, 0, 1.41421, -0.0149612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.41743e-07, 0, 0.0149607, 0, 0
21.4111, 0, 0.0146707, 0, 1.41421, -0.0146707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.43038e-07, 0, 0.0146703, 0, 0
21.419, 0, 0.014384, 0, 1.41421, -0.014384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.43607e-07, 0, 0.0143836, 0, 0
21.4269, 0, 0.0141011, 0, 1.41421, -0.0141011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.43397e-07, 0, 0.0141007, 0, 0
21.4348, 0, 0.0138222, 0, 1.41421, -0.0138222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.42373e-07, 0, 0.0138218, 0, 0
21.4427, 0, 0.0135472, 0, 1.41421, -0.0135472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40513e-07, 0, 0.0135468, 0, 0
21.4506, 2, 0.0132763, 0, 2, 1.98672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37809e-07, 0, 0.0132758, 0, 0
21.4585, 0, 0.0130095, 0, 1.41421, -0.0130095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.34271e-07, 0, 0.0130091, 0, 0
21.4665, 0, 0.0127471, 0, 1.41421, -0.0127471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.29919e-07, 0, 0.0127466, 0, 0
21.4744, 0, 0.012489, 0, 1.41421, -0.012489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.24787e-07, 0, 0.0124886, 0, 0
21.4823, 0, 0.0122353, 0, 1.41421, -0.0122353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18916e-07, 0, 0.0122349, 0, 0
21.4902, 0, 0.0119861, 0, 1.41421, -0.0119861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1236e-07, 0, 0.0119857, 0, 0
21.4981, 0, 0.0117414, 0, 1.41421, -0.0117414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0518e-07, 0, 0.011741, 0, 0
21.506, 0, 0.0115012, 0, 1.41421, -0.0115012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.97444e-07, 0, 0.0115008, 0, 0
21.5139, 0, 0.0112658, 0, 1.41421, -0.0112658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89228e-07, 0, 0.0112654, 0, 0
21.5219, 0, 0.011035, 0, 1.41421, -0.011035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80603e-07, 0, 0.0110346, 0, 0
21.5298, 0, 0.0108088, 0, 1.41421, -0.0108088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71652e-07, 0, 0.0108084, 0, 0
21.5377, 2, 0.0105873, 0, 2, 1.98941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.62454e-07, 0, 0.0105869, 0, 0
21.5456, 0, 0.0103704, 0, 1.41421, -0.0103704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53089e-07, 0, 0.0103701, 0, 0
21.5535, 0, 0.0101583, 0, 1.41421, -0.0101583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43636e-07, 0, 0.010158, 0, 0
21.5614, 0, 0.00995076, 0, 1.41421, -0.00995076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34165e-07, 0, 0.00995042, 0, 0
21.5693, 0, 0.00974785, 0, 1.41421, -0.00974785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24753e-07, 0, 0.00974753, 0, 0
21.5773, 0, 0.00954952, 0, 1.41421, -0.00954952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15464e-07, 0, 0.0095492, 0, 0
21.5852, 0, 0.00935576, 0, 1.41421, -0.00935576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.06361e-07, 0, 0.00935545, 0, 0
21.5931, 0, 0.00916642, 0, 1.41421, -0.00916642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97496e-07, 0, 0.00916612, 0, 0
21.601, 0, 0.0089815, 0, 1.41421, -0.0089815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88917e-07, 0, 0.00898121, 0, 0
21.6089, 0, 0.00880092, 0, 1.41421, -0.00880092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80668e-07, 0, 0.00880064, 0, 0
21.6168, 0, 0.0086246, 0, 1.41421, -0.0086246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72783e-07, 0, 0.00862433, 0, 0
21.6247, 0, 0.00845253, 0, 1.41421, -0.00845253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65291e-07, 0, 0.00845227, 0, 0
21.6327, 0, 0.00828452, 0, 1.41421, -0.00828452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5821e-07, 0, 0.00828426, 0, 0
21.6406, 0, 0.00812054, 0, 1.41421, -0.00812054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51557e-07, 0, 0.00812029, 0, 0
21.6485, 0, 0.0079605, 0, 1.41421, -0.0079605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4534e-07, 0, 0.00796025, 0, 0
21.6564, 2, 0.0078043, 0, 2, 1.9922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39564e-07, 0, 0.00780406, 0, 0
21.6643, 0, 0.0076519, 0, 1.41421, -0.0076519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34226e-07, 0, 0.00765167, 0, 0
21.6722, 0, 0.00750308, 0, 1.41421, -0.00750308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29317e-07, 0, 0.00750285, 0, 0
21.6801, 0, 0.00735786, 0, 1.41421, -0.00735786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2483e-07, 0, 0.00735763, 0, 0
21.688, 0, 0.00721611, 0, 1.41421, -0.00721611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20749e-07, 0, 0.00721589, 0, 0
21.696, 0, 0.00707773, 0, 1.41421, -0.00707773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17058e-07, 0, 0.00707751, 0, 0
21.7039, 0, 0.00694266, 0, 1.41421, -0.00694266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13738e-07, 0, 0.00694244, 0, 0
21.7118, 0, 0.00681074, 0, 1.41421, -0.00681074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10766e-07, 0, 0.00681052, 0, 0
21.7197, 0, 0.0066819, 0, 1.41421, -0.0066819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08122e-07, 0, 0.00668169, 0, 0
21.7276, 0, 0.00655606, 0, 1.41421, -0.00655606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05782e-07, 0, 0.00655585, 0, 0
