   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_338.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
22.8235, 0, 0.00726356, 0, 1.41421, -0.00726356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00717715, 0, 8.64061e-05, 0, 0
22.8313, 0, 0.00682197, 0, 1.41421, -0.00682197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00673946, 0, 8.25041e-05, 0, 0
22.8392, 0, 0.00638113, 0, 1.41421, -0.00638113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00630225, 0, 7.88785e-05, 0, 0
22.8471, 0, 0.00594508, 0, 1.41421, -0.00594508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00586958, 0, 7.55075e-05, 0, 0
22.855, 0, 0.00551744, 0, 1.41421, -0.00551744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00544507, 0, 7.23688e-05, 0, 0
22.8629, 0, 0.00510157, 0, 1.41421, -0.00510157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00503213, 0, 6.94418e-05, 0, 0
22.8708, 0, 0.00470017, 0, 1.41421, -0.00470017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00463347, 0, 6.67046e-05, 0, 0
22.8786, 0, 0.00431586, 0, 1.41421, -0.00431586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00425172, 0, 6.41383e-05, 0, 0
22.8865, 0, 0.00395082, 0, 1.41421, -0.00395082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00388909, 0, 6.17251e-05, 0, 0
22.8944, 0, 0.00360659, 0, 1.41421, -0.00360659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00354714, 0, 5.94466e-05, 0, 0
22.9023, 0, 0.00328451, 0, 1.41421, -0.00328451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00322722, 0, 5.72869e-05, 0, 0
22.9102, 0, 0.00298577, 0, 1.41421, -0.00298577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00293053, 0, 5.52327e-05, 0, 0
22.9181, 0, 0.00271073, 0, 1.41421, -0.00271073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00265746, 0, 5.3269e-05, 0, 0
22.926, 0, 0.00245975, 0, 1.41421, -0.00245975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00240836, 0, 5.13839e-05, 0, 0
22.9338, 0, 0.00223286, 0, 1.41421, -0.00223286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00218329, 0, 4.95669e-05, 0, 0
22.9417, 0, 0.00202967, 0, 1.41421, -0.00202967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00198186, 0, 4.78074e-05, 0, 0
22.9496, 0, 0.00184972, 0, 1.41421, -0.00184972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00180362, 0, 4.60969e-05, 0, 0
22.9575, 0, 0.00169229, 0, 1.41421, -0.00169229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00164787, 0, 4.44282e-05, 0, 0
22.9654, 0, 0.00155653, 0, 1.41421, -0.00155653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00151374, 0, 4.27952e-05, 0, 0
22.9733, 0, 0.00144134, 0, 1.41421, -0.00144134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00140015, 0, 4.11917e-05, 0, 0
22.9811, 0, 0.00134561, 0, 1.41421, -0.00134561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00130599, 0, 3.96137e-05, 0, 0
22.989, 0, 0.00126812, 0, 1.41421, -0.00126812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00123006, 0, 3.80582e-05, 0, 0
22.9969, 0, 0.00120752, 0, 1.41421, -0.00120752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001171, 0, 3.65219e-05, 0, 0
23.0048, 0, 0.0011625, 0, 1.41421, -0.0011625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011275, 0, 3.50034e-05, 0, 0
23.0127, 0, 0.00113167, 0, 1.41421, -0.00113167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00109817, 0, 3.35016e-05, 0, 0
23.0206, 0, 0.00111361, 0, 1.41421, -0.00111361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00108159, 0, 3.20162e-05, 0, 0
23.0285, 0, 0.00110693, 0, 1.41421, -0.00110693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00107638, 0, 3.05475e-05, 0, 0
23.0363, 0, 0.00111022, 0, 1.41421, -0.00111022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00108112, 0, 2.90961e-05, 0, 0
23.0442, 0, 0.00112208, 0, 1.41421, -0.00112208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00109442, 0, 2.76638e-05, 0, 0
23.0521, 0, 0.00114116, 0, 1.41421, -0.00114116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00111491, 0, 2.62514e-05, 0, 0
23.06, 0, 0.00116611, 0, 1.41421, -0.00116611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00114125, 0, 2.48612e-05, 0, 0
23.0679, 0, 0.00119564, 0, 1.41421, -0.00119564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00117214, 0, 2.34957e-05, 0, 0
23.0758, 0, 0.00122848, 0, 1.41421, -0.00122848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00120633, 0, 2.21566e-05, 0, 0
23.0836, 0, 0.00126344, 0, 1.41421, -0.00126344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00124259, 0, 2.08467e-05, 0, 0
23.0915, 0, 0.00129934, 0, 1.41421, -0.00129934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127978, 0, 1.95689e-05, 0, 0
23.0994, 0, 0.00133513, 0, 1.41421, -0.00133513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00131681, 0, 1.8325e-05, 0, 0
23.1073, 0, 0.00136977, 0, 1.41421, -0.00136977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00135266, 0, 1.71178e-05, 0, 0
23.1152, 0, 0.00140232, 0, 1.41421, -0.00140232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00138637, 0, 1.59499e-05, 0, 0
23.1231, 0, 0.00143195, 0, 1.41421, -0.00143195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00141713, 0, 1.48226e-05, 0, 0
23.1309, 0, 0.00145787, 0, 1.41421, -0.00145787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00144413, 0, 1.37385e-05, 0, 0
23.1388, 0, 0.00147941, 0, 1.41421, -0.00147941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00146671, 0, 1.26993e-05, 0, 0
23.1467, 0, 0.00149601, 0, 1.41421, -0.00149601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00148431, 0, 1.17065e-05, 0, 0
23.1546, 0, 0.00150722, 0, 1.41421, -0.00150722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149646, 0, 1.07607e-05, 0, 0
23.1625, 0, 0.00151267, 0, 1.41421, -0.00151267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0015028, 0, 9.863e-06, 0, 0
23.1704, 0, 0.00151211, 0, 1.41421, -0.00151211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0015031, 0, 9.01417e-06, 0, 0
23.1783, 0, 0.00150542, 0, 1.41421, -0.00150542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014972, 0, 8.21393e-06, 0, 0
23.1861, 0, 0.00149255, 0, 1.41421, -0.00149255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00148509, 0, 7.46238e-06, 0, 0
23.194, 0, 0.00147359, 0, 1.41421, -0.00147359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00146683, 0, 6.75926e-06, 0, 0
23.2019, 0, 0.00144868, 0, 1.41421, -0.00144868, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00144258, 0, 6.10352e-06, 0, 0
23.2098, 0, 0.0014181, 0, 1.41421, -0.0014181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014126, 0, 5.49435e-06, 0, 0
23.2177, 0, 0.00138219, 0, 1.41421, -0.00138219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00137726, 0, 4.93067e-06, 0, 0
23.2256, 0, 0.00134134, 0, 1.41421, -0.00134134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00133692, 0, 4.41076e-06, 0, 0
23.2334, 0, 0.00129602, 0, 1.41421, -0.00129602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00129208, 0, 3.93301e-06, 0, 0
23.2413, 0, 0.00124677, 0, 1.41421, -0.00124677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00124327, 0, 3.49587e-06, 0, 0
23.2492, 0, 0.00119416, 0, 1.41421, -0.00119416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00119107, 0, 3.09737e-06, 0, 0
23.2571, 0, 0.00113875, 0, 1.41421, -0.00113875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00113602, 0, 2.7353e-06, 0, 0
23.265, 0, 0.00108115, 0, 1.41421, -0.00108115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00107874, 0, 2.40765e-06, 0, 0
23.2729, 0, 0.00102196, 0, 1.41421, -0.00102196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00101985, 0, 2.11234e-06, 0, 0
23.2807, 0, 0.000961758, 0, 1.41421, -0.000961758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000959911, 0, 1.84705e-06, 0, 0
23.2886, 0, 0.000901124, 0, 1.41421, -0.000901124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000899514, 0, 1.60972e-06, 0, 0
23.2965, 0, 0.000840617, 0, 1.41421, -0.000840617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000839219, 0, 1.39823e-06, 0, 0
23.3044, 0, 0.000780715, 0, 1.41421, -0.000780715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000779504, 0, 1.21042e-06, 0, 0
23.3123, 0, 0.000721895, 0, 1.41421, -0.000721895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000720851, 0, 1.04429e-06, 0, 0
23.3202, 0, 0.000664576, 0, 1.41421, -0.000664576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000663678, 0, 8.97923e-07, 0, 0
23.3281, 0, 0.000609137, 0, 1.41421, -0.000609137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000608367, 0, 7.69476e-07, 0, 0
23.3359, 0, 0.000555861, 0, 1.41421, -0.000555861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000555204, 0, 6.57132e-07, 0, 0
23.3438, 0, 0.00050501, 0, 1.41421, -0.00050501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000504451, 0, 5.59249e-07, 0, 0
23.3517, 0, 0.000456823, 0, 1.41421, -0.000456823, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000456349, 0, 4.74354e-07, 0, 0
23.3596, 0, 0.000411416, 0, 1.41421, -0.000411416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000411015, 0, 4.00948e-07, 0, 0
23.3675, 0, 0.000368902, 0, 1.41421, -0.000368902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000368564, 0, 3.37734e-07, 0, 0
23.3754, 0, 0.000329346, 0, 1.41421, -0.000329346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000329062, 0, 2.83517e-07, 0, 0
23.3832, 0, 0.000292739, 0, 1.41421, -0.000292739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000292502, 0, 2.3717e-07, 0, 0
23.3911, 0, 0.000259067, 0, 1.41421, -0.000259067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000258869, 0, 1.97711e-07, 0, 0
23.399, 0, 0.000228277, 0, 1.41421, -0.000228277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000228112, 0, 1.64253e-07, 0, 0
23.4069, 0, 0.000200264, 0, 1.41421, -0.000200264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000200128, 0, 1.35976e-07, 0, 0
23.4148, 0, 0.000174925, 0, 1.41421, -0.000174925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000174813, 0, 1.12174e-07, 0, 0
23.4227, 0, 0.000152129, 0, 1.41421, -0.000152129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000152037, 0, 9.22158e-08, 0, 0
23.4305, 0, 0.000131735, 0, 1.41421, -0.000131735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000131659, 0, 7.55472e-08, 0, 0
23.4384, 0, 0.000113576, 0, 1.41421, -0.000113576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000113514, 0, 6.16718e-08, 0, 0
23.4463, 0, 9.74966e-05, 0, 1.41421, -9.74966e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.74464e-05, 0, 5.01682e-08, 0, 0
23.4542, 0, 8.33318e-05, 0, 1.41421, -8.33318e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.32911e-05, 0, 4.0667e-08, 0, 0
23.4621, 0, 7.09174e-05, 0, 1.41421, -7.09174e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.08845e-05, 0, 3.28493e-08, 0, 0
23.47, 0, 6.00922e-05, 0, 1.41421, -6.00922e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.00657e-05, 0, 2.64409e-08, 0, 0
23.4779, 0, 5.07022e-05, 0, 1.41421, -5.07022e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0681e-05, 0, 2.12088e-08, 0, 0
23.4857, 0, 4.25936e-05, 0, 1.41421, -4.25936e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.25766e-05, 0, 1.6951e-08, 0, 0
23.4936, 0, 3.56281e-05, 0, 1.41421, -3.56281e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56146e-05, 0, 1.35001e-08, 0, 0
23.5015, 0, 2.96737e-05, 0, 1.41421, -2.96737e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9663e-05, 0, 1.07136e-08, 0, 0
23.5094, 0, 2.46097e-05, 0, 1.41421, -2.46097e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46013e-05, 0, 8.47259e-09, 0, 0
23.5173, 0, 2.03216e-05, 0, 1.41421, -2.03216e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0315e-05, 0, 6.67615e-09, 0, 0
23.5252, 0, 1.6709e-05, 0, 1.41421, -1.6709e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67037e-05, 0, 5.24188e-09, 0, 0
23.533, 0, 1.36806e-05, 0, 1.41421, -1.36806e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36765e-05, 0, 4.10133e-09, 0, 0
23.5409, 0, 1.11527e-05, 0, 1.41421, -1.11527e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11495e-05, 0, 3.19729e-09, 0, 0
23.5488, 0, 9.05328e-06, 0, 1.41421, -9.05328e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.0508e-06, 0, 2.48362e-09, 0, 0
23.5567, 0, 7.31817e-06, 0, 1.41421, -7.31817e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.31625e-06, 0, 1.92246e-09, 0, 0
23.5646, 0, 5.88986e-06, 0, 1.41421, -5.88986e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.88838e-06, 0, 1.48256e-09, 0, 0
23.5725, 0, 4.72046e-06, 0, 1.41421, -4.72046e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71932e-06, 0, 1.13928e-09, 0, 0
23.5804, 0, 3.76743e-06, 0, 1.41421, -3.76743e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76656e-06, 0, 8.72385e-10, 0, 0
23.5882, 0, 2.99393e-06, 0, 1.41421, -2.99393e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99326e-06, 0, 6.6556e-10, 0, 0
23.5961, 0, 2.36919e-06, 0, 1.41421, -2.36919e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36869e-06, 0, 5.05933e-10, 0, 0
23.604, 0, 1.86691e-06, 0, 1.41421, -1.86691e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86652e-06, 0, 3.83192e-10, 0, 0
23.6119, 0, 1.46501e-06, 0, 1.41421, -1.46501e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46472e-06, 0, 2.89193e-10, 0, 0
23.6198, 0, 1.14473e-06, 0, 1.41421, -1.14473e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14451e-06, 0, 2.17438e-10, 0, 0
23.6277, 0, 8.9071e-07, 0, 1.41421, -8.9071e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.90547e-07, 0, 1.62888e-10, 0, 0
23.6355, 0, 6.90199e-07, 0, 1.41421, -6.90199e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.90077e-07, 0, 1.2158e-10, 0, 0
23.6434, 0, 5.32553e-07, 0, 1.41421, -5.32553e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.32463e-07, 0, 9.04041e-11, 0, 0
23.6513, 0, 4.09197e-07, 0, 1.41421, -4.09197e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0913e-07, 0, 6.69698e-11, 0, 0
23.6592, 0, 3.13124e-07, 0, 1.41421, -3.13124e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13074e-07, 0, 4.94255e-11, 0, 0
23.6671, 0, 2.38593e-07, 0, 1.41421, -2.38593e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38556e-07, 0, 3.63351e-11, 0, 0
23.675, 0, 1.81033e-07, 0, 1.41421, -1.81033e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81007e-07, 0, 2.66047e-11, 0, 0
23.6828, 0, 1.36799e-07, 0, 1.41421, -1.36799e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36779e-07, 0, 1.9403e-11, 0, 0
23.6907, 0, 1.02951e-07, 0, 1.41421, -1.02951e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02937e-07, 0, 1.40928e-11, 0, 0
23.6986, 0, 7.71521e-08, 0, 1.41421, -7.71521e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.71419e-08, 0, 1.01902e-11, 0, 0
23.7065, 0, 5.75793e-08, 0, 1.41421, -5.75793e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.7572e-08, 0, 7.33472e-12, 0, 0
23.7144, 0, 4.27978e-08, 0, 1.41421, -4.27978e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.27926e-08, 0, 5.25344e-12, 0, 0
23.7223, 0, 3.16775e-08, 0, 1.41421, -3.16775e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16738e-08, 0, 3.74146e-12, 0, 0
23.7302, 0, 2.33502e-08, 0, 1.41421, -2.33502e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33476e-08, 0, 2.64768e-12, 0, 0
23.738, 0, 1.71426e-08, 0, 1.41421, -1.71426e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71408e-08, 0, 1.8597e-12, 0, 0
23.7459, 0, 1.25328e-08, 0, 1.41421, -1.25328e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25315e-08, 0, 1.29403e-12, 0, 0
23.7538, 0, 9.12506e-09, 0, 1.41421, -9.12506e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.12417e-09, 0, 8.89724e-13, 0, 0
23.7617, 0, 6.6173e-09, 0, 1.41421, -6.6173e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.61669e-09, 0, 6.02011e-13, 0, 0
23.7696, 0, 4.7788e-09, 0, 1.41421, -4.7788e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.77838e-09, 0, 4.18182e-13, 0, 0
23.7775, 0, 3.43675e-09, 0, 1.41421, -3.43675e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43646e-09, 0, 2.87656e-13, 0, 0
23.7853, 0, 2.46169e-09, 0, 1.41421, -2.46169e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46149e-09, 0, 1.95434e-13, 0, 0
23.7932, 0, 1.75623e-09, 0, 1.41421, -1.75623e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7561e-09, 0, 1.30658e-13, 0, 0
23.8011, 0, 1.24771e-09, 0, 1.41421, -1.24771e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24763e-09, 0, 8.53441e-14, 0, 0
23.809, 0, 8.82792e-10, 0, 1.41421, -8.82792e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.82738e-10, 0, 5.37878e-14, 0, 0
23.8169, 0, 6.22051e-10, 0, 1.41421, -6.22051e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.22015e-10, 0, 3.54123e-14, 0, 0
23.8248, 0, 4.36383e-10, 0, 1.41421, -4.36383e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.36361e-10, 0, 2.26468e-14, 0, 0
23.8327, 0, 3.0467e-10, 0, 1.41421, -3.0467e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04656e-10, 0, 1.38314e-14, 0, 0
23.8405, 0, 2.11414e-10, 0, 1.41421, -2.11414e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11406e-10, 0, 7.78408e-15, 0, 0
23.8484, 0, 1.44899e-10, 0, 1.41421, -1.44899e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44896e-10, 0, 3.66726e-15, 0, 0
23.8563, 0, 9.34946e-11, 0, 1.41421, -9.34946e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.34937e-11, 0, 8.89791e-16, 0, 0
23.8642, 0, 3.38211e-11, 0, 1.41421, -3.38211e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.38205e-11, 0, 5.74167e-16, 0, 0
23.8721, 0, 1.88208e-11, 0, 1.41421, -1.88208e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88205e-11, 0, 3.73427e-16, 0, 0
23.88, 0, 1.16223e-11, 0, 1.41421, -1.16223e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16221e-11, 0, 2.3453e-16, 0, 0
23.8878, 0, 7.36472e-12, 0, 1.41421, -7.36472e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.36458e-12, 0, 1.39e-16, 0, 0
23.8957, 0, 4.68063e-12, 0, 1.41421, -4.68063e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.68055e-12, 0, 7.37847e-17, 0, 0
23.9036, 0, 2.92195e-12, 0, 1.41421, -2.92195e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92192e-12, 0, 2.96087e-17, 0, 0
23.9115, 0, 1.44468e-12, 0, 1.41421, -1.44468e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44468e-12, 0, 0, 0, 0
23.9194, 0, 7.22827e-13, 0, 1.41421, -7.22827e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.22827e-13, 0, 0, 0, 0
23.9273, 0, 3.63536e-13, 0, 1.41421, -3.63536e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.63536e-13, 0, 0, 0, 0
