   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_164.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.1469, 0, 0.122898, 0, 1.41421, -0.122898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.59451e-07, 0, 0.122898, 0, 0
19.1548, 0, 0.120186, 0, 1.41421, -0.120186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.60295e-07, 0, 0.120186, 0, 0
19.1627, 0, 0.117541, 0, 1.41421, -0.117541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.61138e-07, 0, 0.11754, 0, 0
19.1706, 0, 0.114959, 0, 1.41421, -0.114959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.61986e-07, 0, 0.114958, 0, 0
19.1785, 0, 0.112439, 0, 1.41421, -0.112439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.62834e-07, 0, 0.112438, 0, 0
19.1864, 0, 0.109977, 0, 1.41421, -0.109977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.63683e-07, 0, 0.109976, 0, 0
19.1943, 0, 0.107574, 0, 1.41421, -0.107574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.64535e-07, 0, 0.107573, 0, 0
19.2022, 0, 0.105225, 0, 1.41421, -0.105225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.6539e-07, 0, 0.105224, 0, 0
19.21, 0, 0.102931, 0, 1.41421, -0.102931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.66249e-07, 0, 0.10293, 0, 0
19.2179, 2, 0.100688, 0, 2, 1.89931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.67113e-07, 0, 0.100687, 0, 0
19.2258, 0, 0.0984948, 0, 1.41421, -0.0984948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.67984e-07, 0, 0.0984939, 0, 0
19.2337, 0, 0.0963496, 0, 1.41421, -0.0963496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.68865e-07, 0, 0.0963488, 0, 0
19.2416, 0, 0.0942511, 0, 1.41421, -0.0942511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.69759e-07, 0, 0.0942503, 0, 0
19.2495, 0, 0.0921981, 0, 1.41421, -0.0921981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.70671e-07, 0, 0.0921972, 0, 0
19.2574, 0, 0.090188, 0, 1.41421, -0.090188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.71607e-07, 0, 0.0901872, 0, 0
19.2652, 0, 0.0882205, 0, 1.41421, -0.0882205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.72578e-07, 0, 0.0882196, 0, 0
19.2731, 0, 0.0862932, 0, 1.41421, -0.0862932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.73594e-07, 0, 0.0862923, 0, 0
19.281, 0, 0.0844056, 0, 1.41421, -0.0844056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.74673e-07, 0, 0.0844048, 0, 0
19.2889, 0, 0.0825558, 0, 1.41421, -0.0825558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.75835e-07, 0, 0.0825549, 0, 0
19.2968, 0, 0.0807427, 0, 1.41421, -0.0807427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.77111e-07, 0, 0.0807418, 0, 0
19.3047, 0, 0.0789653, 0, 1.41421, -0.0789653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.78538e-07, 0, 0.0789644, 0, 0
19.3126, 0, 0.077223, 0, 1.41421, -0.077223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.80166e-07, 0, 0.0772221, 0, 0
19.3204, 0, 0.0755137, 0, 1.41421, -0.0755137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.82062e-07, 0, 0.0755129, 0, 0
19.3283, 0, 0.0738374, 0, 1.41421, -0.0738374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.84307e-07, 0, 0.0738365, 0, 0
19.3362, 0, 0.0721922, 0, 1.41421, -0.0721922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.87014e-07, 0, 0.0721913, 0, 0
19.3441, 0, 0.0705777, 0, 1.41421, -0.0705777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.90319e-07, 0, 0.0705768, 0, 0
19.352, 2, 0.0689932, 0, 2, 1.93101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.94401e-07, 0, 0.0689923, 0, 0
19.3599, 0, 0.0674374, 0, 1.41421, -0.0674374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.99482e-07, 0, 0.0674365, 0, 0
19.3678, 0, 0.06591, 0, 1.41421, -0.06591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.05847e-07, 0, 0.0659091, 0, 0
19.3756, 0, 0.0644097, 0, 1.41421, -0.0644097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.13847e-07, 0, 0.0644087, 0, 0
19.3835, 0, 0.0629364, 0, 1.41421, -0.0629364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.23914e-07, 0, 0.0629354, 0, 0
19.3914, 0, 0.0614887, 0, 1.41421, -0.0614887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.36589e-07, 0, 0.0614878, 0, 0
19.3993, 0, 0.0600668, 0, 1.41421, -0.0600668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.52525e-07, 0, 0.0600658, 0, 0
19.4072, 0, 0.058669, 0, 1.41421, -0.058669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.7254e-07, 0, 0.058668, 0, 0
19.4151, 0, 0.0572961, 0, 1.41421, -0.0572961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.97597e-07, 0, 0.0572951, 0, 0
19.423, 0, 0.0559467, 0, 1.41421, -0.0559467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02894e-06, 0, 0.0559457, 0, 0
19.4308, 0, 0.0546209, 0, 1.41421, -0.0546209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06851e-06, 0, 0.0546198, 0, 0
19.4387, 0, 0.0533176, 0, 1.41421, -0.0533176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11793e-06, 0, 0.0533165, 0, 0
19.4466, 0, 0.0520368, 0, 1.41421, -0.0520368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17835e-06, 0, 0.0520356, 0, 0
19.4545, 0, 0.0507784, 0, 1.41421, -0.0507784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25264e-06, 0, 0.0507772, 0, 0
19.4624, 0, 0.0495415, 0, 1.41421, -0.0495415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34375e-06, 0, 0.0495402, 0, 0
19.4703, 0, 0.0483265, 0, 1.41421, -0.0483265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45502e-06, 0, 0.048325, 0, 0
19.4782, 0, 0.0471324, 0, 1.41421, -0.0471324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59046e-06, 0, 0.0471308, 0, 0
19.486, 0, 0.0459597, 0, 1.41421, -0.0459597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75466e-06, 0, 0.0459579, 0, 0
19.4939, 0, 0.0448076, 0, 1.41421, -0.0448076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95314e-06, 0, 0.0448056, 0, 0
19.5018, 0, 0.0436765, 0, 1.41421, -0.0436765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19221e-06, 0, 0.0436743, 0, 0
19.5097, 0, 0.0425657, 0, 1.41421, -0.0425657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47951e-06, 0, 0.0425632, 0, 0
19.5176, 0, 0.0414754, 0, 1.41421, -0.0414754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82387e-06, 0, 0.0414726, 0, 0
19.5255, 0, 0.0404056, 0, 1.41421, -0.0404056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2358e-06, 0, 0.0404023, 0, 0
19.5334, 0, 0.0393561, 0, 1.41421, -0.0393561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72783e-06, 0, 0.0393524, 0, 0
19.5412, 0, 0.0383273, 0, 1.41421, -0.0383273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.31485e-06, 0, 0.038323, 0, 0
19.5491, 0, 0.0373185, 0, 1.41421, -0.0373185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.01527e-06, 0, 0.0373135, 0, 0
19.557, 0, 0.0363304, 0, 1.41421, -0.0363304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.85079e-06, 0, 0.0363245, 0, 0
19.5649, 0, 0.0353623, 0, 1.41421, -0.0353623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.84888e-06, 0, 0.0353555, 0, 0
19.5728, 2, 0.034415, 0, 2, 1.96558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.04325e-06, 0, 0.0344069, 0, 0
19.5807, 0, 0.0334879, 0, 1.41421, -0.0334879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.47563e-06, 0, 0.0334784, 0, 0
19.5886, 0, 0.0325816, 0, 1.41421, -0.0325816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11939e-05, 0, 0.0325704, 0, 0
19.5964, 2, 0.0316957, 0, 2, 1.9683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32637e-05, 0, 0.0316824, 0, 0
19.6043, 0, 0.0308309, 0, 1.41421, -0.0308309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57631e-05, 0, 0.0308151, 0, 0
19.6122, 0, 0.0299868, 0, 1.41421, -0.0299868, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87921e-05, 0, 0.029968, 0, 0
19.6201, 0, 0.0291641, 0, 1.41421, -0.0291641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24721e-05, 0, 0.0291416, 0, 0
19.628, 0, 0.0283624, 0, 1.41421, -0.0283624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69589e-05, 0, 0.0283354, 0, 0
19.6359, 0, 0.0275825, 0, 1.41421, -0.0275825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24393e-05, 0, 0.02755, 0, 0
19.6438, 0, 0.0268247, 0, 1.41421, -0.0268247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91468e-05, 0, 0.0267856, 0, 0
19.6516, 0, 0.026089, 0, 1.41421, -0.026089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.73729e-05, 0, 0.0260416, 0, 0
19.6595, 0, 0.0253762, 0, 1.41421, -0.0253762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.74668e-05, 0, 0.0253187, 0, 0
19.6674, 0, 0.0246863, 0, 1.41421, -0.0246863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.98636e-05, 0, 0.0246164, 0, 0
19.6753, 0, 0.0240202, 0, 1.41421, -0.0240202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.50782e-05, 0, 0.0239352, 0, 0
19.6832, 0, 0.0233783, 0, 1.41421, -0.0233783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000103746, 0, 0.0232746, 0, 0
19.6911, 0, 0.0227615, 0, 1.41421, -0.0227615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000126608, 0, 0.0226349, 0, 0
19.699, 0, 0.0221704, 0, 1.41421, -0.0221704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000154569, 0, 0.0220159, 0, 0
19.7069, 0, 0.0216063, 0, 1.41421, -0.0216063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000188671, 0, 0.0214176, 0, 0
19.7147, 0, 0.0210698, 0, 1.41421, -0.0210698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000230167, 0, 0.0208397, 0, 0
19.7226, 0, 0.0205627, 0, 1.41421, -0.0205627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000280476, 0, 0.0202822, 0, 0
19.7305, 0, 0.020086, 0, 1.41421, -0.020086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000341291, 0, 0.0197447, 0, 0
19.7384, 0, 0.0196414, 0, 1.41421, -0.0196414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000414533, 0, 0.0192269, 0, 0
19.7463, 0, 0.0192311, 0, 1.41421, -0.0192311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000502322, 0, 0.0187288, 0, 0
19.7542, 0, 0.0188569, 0, 1.41421, -0.0188569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000607178, 0, 0.0182497, 0, 0
19.7621, 0, 0.0185213, 0, 1.41421, -0.0185213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000731811, 0, 0.0177894, 0, 0
19.7699, 0, 0.0182266, 0, 1.41421, -0.0182266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000879351, 0, 0.0173473, 0, 0
19.7778, 0, 0.0179761, 0, 1.41421, -0.0179761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00105311, 0, 0.016923, 0, 0
19.7857, 0, 0.0177726, 0, 1.41421, -0.0177726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00125687, 0, 0.0165157, 0, 0
19.7936, 0, 0.0176197, 0, 1.41421, -0.0176197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149455, 0, 0.0161252, 0, 0
19.8015, 2, 0.017521, 0, 2, 1.98248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00177056, 0, 0.0157505, 0, 0
19.8094, 0, 0.0174805, 0, 1.41421, -0.0174805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00208933, 0, 0.0153912, 0, 0
19.8173, 0, 0.0175023, 0, 1.41421, -0.0175023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00245583, 0, 0.0150464, 0, 0
19.8251, 0, 0.0175906, 0, 1.41421, -0.0175906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00287498, 0, 0.0147157, 0, 0
19.833, 0, 0.01775, 0, 1.41421, -0.01775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00335181, 0, 0.0143982, 0, 0
19.8409, 0, 0.017985, 0, 1.41421, -0.017985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00389175, 0, 0.0140933, 0, 0
19.8488, 0, 0.0183001, 0, 1.41421, -0.0183001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00449992, 0, 0.0138002, 0, 0
19.8567, 0, 0.0186998, 0, 1.41421, -0.0186998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00518146, 0, 0.0135183, 0, 0
19.8646, 0, 0.0191882, 0, 1.41421, -0.0191882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00594114, 0, 0.0132471, 0, 0
19.8725, 0, 0.0197696, 0, 1.41421, -0.0197696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00678405, 0, 0.0129856, 0, 0
19.8803, 0, 0.0204475, 0, 1.41421, -0.0204475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00771412, 0, 0.0127334, 0, 0
19.8882, 0, 0.0212255, 0, 1.41421, -0.0212255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00873571, 0, 0.0124898, 0, 0
19.8961, 0, 0.022106, 0, 1.41421, -0.022106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00985164, 0, 0.0122544, 0, 0
19.904, 0, 0.0230916, 0, 1.41421, -0.0230916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0110652, 0, 0.0120264, 0, 0
19.9119, 0, 0.0241832, 0, 1.41421, -0.0241832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0123776, 0, 0.0118056, 0, 0
19.9198, 0, 0.025382, 0, 1.41421, -0.025382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0137907, 0, 0.0115913, 0, 0
19.9277, 0, 0.0266877, 0, 1.41421, -0.0266877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0153044, 0, 0.0113833, 0, 0
19.9355, 2, 0.0280987, 0, 2, 1.9719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0169176, 0, 0.0111811, 0, 0
19.9434, 0, 0.0296138, 0, 1.41421, -0.0296138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0186293, 0, 0.0109844, 0, 0
19.9513, 0, 0.0312294, 0, 1.41421, -0.0312294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0204364, 0, 0.010793, 0, 0
19.9592, 0, 0.0329417, 0, 1.41421, -0.0329417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0223351, 0, 0.0106065, 0, 0
19.9671, 0, 0.034745, 0, 1.41421, -0.034745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02432, 0, 0.010425, 0, 0
19.975, 0, 0.0366343, 0, 1.41421, -0.0366343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0263863, 0, 0.010248, 0, 0
19.9829, 2, 0.0386016, 0, 2, 1.9614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028526, 0, 0.0100756, 0, 0
19.9907, 0, 0.0406399, 0, 1.41421, -0.0406399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0307323, 0, 0.00990762, 0, 0
19.9986, 0, 0.0427394, 0, 1.41421, -0.0427394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0329953, 0, 0.00974411, 0, 0
20.0065, 0, 0.0448915, 0, 1.41421, -0.0448915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0353066, 0, 0.00958498, 0, 0
20.0144, 0, 0.0470847, 0, 1.41421, -0.0470847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0376543, 0, 0.00943033, 0, 0
20.0223, 0, 0.0493087, 0, 1.41421, -0.0493087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0400286, 0, 0.00928015, 0, 0
20.0302, 0, 0.0515513, 0, 1.41421, -0.0515513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0424167, 0, 0.00913455, 0, 0
20.0381, 0, 0.0537993, 0, 1.41421, -0.0537993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0448056, 0, 0.0089937, 0, 0
20.0459, 0, 0.0560407, 0, 1.41421, -0.0560407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0471831, 0, 0.00885766, 0, 0
20.0538, 0, 0.0582611, 0, 1.41421, -0.0582611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0495344, 0, 0.00872666, 0, 0
20.0617, 0, 0.0604479, 0, 1.41421, -0.0604479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0518471, 0, 0.00860079, 0, 0
20.0696, 0, 0.0625846, 0, 1.41421, -0.0625846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0541042, 0, 0.00848038, 0, 0
20.0775, 0, 0.0646582, 0, 1.41421, -0.0646582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0562927, 0, 0.00836554, 0, 0
20.0854, 0, 0.0666528, 0, 1.41421, -0.0666528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0583962, 0, 0.00825656, 0, 0
20.0933, 0, 0.0685542, 0, 1.41421, -0.0685542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0604006, 0, 0.00815362, 0, 0
20.1011, 0, 0.0703466, 0, 1.41421, -0.0703466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0622896, 0, 0.00805702, 0, 0
20.109, 0, 0.0720157, 0, 1.41421, -0.0720157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0640488, 0, 0.00796695, 0, 0
20.1169, 0, 0.0735465, 0, 1.41421, -0.0735465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0656628, 0, 0.00788367, 0, 0
20.1248, 0, 0.0749241, 0, 1.41421, -0.0749241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0671166, 0, 0.00780745, 0, 0
20.1327, 0, 0.0761355, 0, 1.41421, -0.0761355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.068397, 0, 0.00773848, 0, 0
20.1406, 0, 0.0771672, 0, 1.41421, -0.0771672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0694902, 0, 0.00767702, 0, 0
20.1485, 0, 0.0780075, 0, 1.41421, -0.0780075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0703842, 0, 0.00762325, 0, 0
20.1563, 2, 0.0786452, 0, 2, 1.92135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0710678, 0, 0.00757739, 0, 0
20.1642, 0, 0.0790712, 0, 1.41421, -0.0790712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0715316, 0, 0.0075396, 0, 0
20.1721, 0, 0.0792775, 0, 1.41421, -0.0792775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0717675, 0, 0.00751004, 0, 0
20.18, 0, 0.0792583, 0, 1.41421, -0.0792583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0717694, 0, 0.00748885, 0, 0
20.1879, 0, 0.0790097, 0, 1.41421, -0.0790097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0715335, 0, 0.00747614, 0, 0
20.1958, 0, 0.07853, 0, 1.41421, -0.07853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.071058, 0, 0.007472, 0, 0
20.2037, 0, 0.0778201, 0, 1.41421, -0.0778201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0703436, 0, 0.00747649, 0, 0
20.2116, 0, 0.076883, 0, 1.41421, -0.076883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0693934, 0, 0.00748964, 0, 0
20.2194, 0, 0.0757245, 0, 1.41421, -0.0757245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0682131, 0, 0.00751146, 0, 0
20.2273, 0, 0.0743533, 0, 1.41421, -0.0743533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0668114, 0, 0.00754193, 0, 0
20.2352, 0, 0.0727794, 0, 1.41421, -0.0727794, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0651984, 0, 0.00758103, 0, 0
