   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_324.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.3411, 2, 0.629787, 0.612054, 2, 1.37021, 0, 0.612054, 0.612054, 0.612054, 0.612054, 0.612054, 0.612054, 0.612054, 0.612054, 0.612054, 0.612054, 0.612054, 0.612054, 0.612054, 0.612054, 0.612056, 0.612054, 0.612054, 0.629785, 0.612054
14.3489, 2, 0.629614, 0.615006, 2, 1.37039, 0, 0.615006, 0.615006, 0.615006, 0.615006, 0.615006, 0.615006, 0.615006, 0.615006, 0.615006, 0.615006, 0.615006, 0.615006, 0.615006, 0.615006, 0.615008, 0.615006, 0.615006, 0.629613, 0.615006
14.3568, 8, 0.628437, 0.616481, 3.16228, 7.37156, 0, 0.616481, 0.616481, 0.616481, 0.616481, 0.616481, 0.616481, 0.616481, 0.616481, 0.616481, 0.616481, 0.616481, 0.616481, 0.616481, 0.616481, 0.616482, 0.616481, 0.616481, 0.628435, 0.616481
14.3647, 0, 0.626937, 0.617214, 1.41421, -0.626937, 0, 0.617214, 0.617214, 0.617214, 0.617214, 0.617214, 0.617214, 0.617214, 0.617214, 0.617214, 0.617214, 0.617214, 0.617214, 0.617214, 0.617214, 0.617215, 0.617214, 0.617214, 0.626936, 0.617214
14.3726, 2, 0.625804, 0.617948, 2, 1.3742, 0, 0.617948, 0.617948, 0.617948, 0.617948, 0.617948, 0.617948, 0.617948, 0.617948, 0.617948, 0.617948, 0.617948, 0.617948, 0.617948, 0.617948, 0.617949, 0.617948, 0.617948, 0.625803, 0.617948
14.3805, 6, 0.628464, 0.622157, 2.82843, 5.37154, 0, 0.622157, 0.622157, 0.622157, 0.622157, 0.622157, 0.622157, 0.622157, 0.622157, 0.622157, 0.622157, 0.622157, 0.622157, 0.622157, 0.622157, 0.622158, 0.622157, 0.622157, 0.628462, 0.622157
14.3884, 6, 0.630033, 0.625002, 2.82843, 5.36997, 0, 0.625002, 0.625002, 0.625002, 0.625002, 0.625002, 0.625002, 0.625002, 0.625002, 0.625002, 0.625002, 0.625002, 0.625002, 0.625002, 0.625002, 0.625003, 0.625002, 0.625002, 0.630031, 0.625002
14.3963, 2, 0.630583, 0.626595, 2, 1.36942, 0, 0.626595, 0.626595, 0.626595, 0.626595, 0.626595, 0.626595, 0.626595, 0.626595, 0.626595, 0.626595, 0.626595, 0.626595, 0.626595, 0.626595, 0.626597, 0.626595, 0.626595, 0.630581, 0.626595
14.4041, 4, 0.630701, 0.627561, 2.44949, 3.3693, 0, 0.627561, 0.627561, 0.627561, 0.627561, 0.627561, 0.627561, 0.627561, 0.627561, 0.627561, 0.627561, 0.627561, 0.627561, 0.627561, 0.627561, 0.627563, 0.627561, 0.627561, 0.6307, 0.627561
14.412, 0, 0.630985, 0.628528, 1.41421, -0.630985, 0, 0.628528, 0.628528, 0.628528, 0.628528, 0.628528, 0.628528, 0.628528, 0.628528, 0.628528, 0.628528, 0.628528, 0.628528, 0.628528, 0.628528, 0.62853, 0.628528, 0.628528, 0.630984, 0.628528
14.4199, 2, 0.633609, 0.631698, 2, 1.36639, 0, 0.631698, 0.631698, 0.631698, 0.631698, 0.631698, 0.631698, 0.631698, 0.631698, 0.631698, 0.631698, 0.631698, 0.631698, 0.631698, 0.631698, 0.6317, 0.631698, 0.631698, 0.633607, 0.631698
14.4278, 0, 0.635289, 0.633813, 1.41421, -0.635289, 0, 0.633813, 0.633813, 0.633813, 0.633813, 0.633813, 0.633813, 0.633813, 0.633813, 0.633813, 0.633813, 0.633813, 0.633813, 0.633813, 0.633813, 0.633814, 0.633813, 0.633813, 0.635287, 0.633813
14.4357, 4, 0.636095, 0.634961, 2.44949, 3.36391, 0, 0.634961, 0.634961, 0.634961, 0.634961, 0.634961, 0.634961, 0.634961, 0.634961, 0.634961, 0.634961, 0.634961, 0.634961, 0.634961, 0.634961, 0.634963, 0.634961, 0.634961, 0.636093, 0.634961
14.4436, 0, 0.63649, 0.635626, 1.41421, -0.63649, 0, 0.635626, 0.635626, 0.635626, 0.635626, 0.635626, 0.635626, 0.635626, 0.635626, 0.635626, 0.635626, 0.635626, 0.635626, 0.635626, 0.635626, 0.635627, 0.635626, 0.635626, 0.636489, 0.635626
14.4515, 0, 0.636946, 0.636291, 1.41421, -0.636946, 0, 0.636291, 0.636291, 0.636291, 0.636291, 0.636291, 0.636291, 0.636291, 0.636291, 0.636291, 0.636291, 0.636291, 0.636291, 0.636291, 0.636291, 0.636292, 0.636291, 0.636291, 0.636945, 0.636291
14.4593, 0, 0.639503, 0.639009, 1.41421, -0.639503, 0, 0.639009, 0.639009, 0.639009, 0.639009, 0.639009, 0.639009, 0.639009, 0.639009, 0.639009, 0.639009, 0.639009, 0.639009, 0.639009, 0.639009, 0.639011, 0.639009, 0.639009, 0.639502, 0.639009
14.4672, 0, 0.641352, 0.640982, 1.41421, -0.641352, 0, 0.640982, 0.640982, 0.640982, 0.640982, 0.640982, 0.640982, 0.640982, 0.640982, 0.640982, 0.640982, 0.640982, 0.640982, 0.640982, 0.640982, 0.640983, 0.640982, 0.640982, 0.64135, 0.640982
14.4751, 0, 0.64253, 0.642254, 1.41421, -0.64253, 0, 0.642254, 0.642254, 0.642254, 0.642254, 0.642254, 0.642254, 0.642254, 0.642254, 0.642254, 0.642254, 0.642254, 0.642254, 0.642254, 0.642254, 0.642256, 0.642254, 0.642254, 0.642528, 0.642254
14.483, 0, 0.643381, 0.643177, 1.41421, -0.643381, 0, 0.643177, 0.643177, 0.643177, 0.643177, 0.643177, 0.643177, 0.643177, 0.643177, 0.643177, 0.643177, 0.643177, 0.643177, 0.643177, 0.643177, 0.643179, 0.643177, 0.643177, 0.64338, 0.643177
14.4909, 6, 0.644251, 0.644101, 2.82843, 5.35575, 0, 0.644101, 0.644101, 0.644101, 0.644101, 0.644101, 0.644101, 0.644101, 0.644101, 0.644101, 0.644101, 0.644101, 0.644101, 0.644101, 0.644101, 0.644102, 0.644101, 0.644101, 0.644249, 0.644101
14.4988, 0, 0.645771, 0.645661, 1.41421, -0.645771, 0, 0.645661, 0.645661, 0.645661, 0.645661, 0.645661, 0.645661, 0.645661, 0.645661, 0.645661, 0.645661, 0.645661, 0.645661, 0.645661, 0.645661, 0.645662, 0.645661, 0.645661, 0.645769, 0.645661
14.5067, 4, 0.646913, 0.646833, 2.44949, 3.35309, 0, 0.646833, 0.646833, 0.646833, 0.646833, 0.646833, 0.646833, 0.646833, 0.646833, 0.646833, 0.646833, 0.646833, 0.646833, 0.646833, 0.646833, 0.646834, 0.646833, 0.646833, 0.646912, 0.646833
14.5145, 0, 0.647722, 0.647664, 1.41421, -0.647722, 0, 0.647664, 0.647664, 0.647664, 0.647664, 0.647664, 0.647664, 0.647664, 0.647664, 0.647664, 0.647664, 0.647664, 0.647664, 0.647664, 0.647664, 0.647666, 0.647664, 0.647664, 0.647721, 0.647664
14.5224, 0, 0.648305, 0.648263, 1.41421, -0.648305, 0, 0.648263, 0.648263, 0.648263, 0.648263, 0.648263, 0.648263, 0.648263, 0.648263, 0.648263, 0.648263, 0.648263, 0.648263, 0.648263, 0.648263, 0.648265, 0.648263, 0.648263, 0.648304, 0.648263
14.5303, 4, 0.648745, 0.648714, 2.44949, 3.35126, 0, 0.648714, 0.648714, 0.648714, 0.648714, 0.648714, 0.648714, 0.648714, 0.648714, 0.648714, 0.648714, 0.648714, 0.648714, 0.648714, 0.648714, 0.648716, 0.648714, 0.648714, 0.648743, 0.648714
14.5382, 2, 0.649099, 0.649077, 2, 1.3509, 0, 0.649077, 0.649077, 0.649077, 0.649077, 0.649077, 0.649077, 0.649077, 0.649077, 0.649077, 0.649077, 0.649077, 0.649077, 0.649077, 0.649077, 0.649078, 0.649077, 0.649077, 0.649097, 0.649077
14.5461, 2, 0.649402, 0.649387, 2, 1.3506, 0, 0.649387, 0.649387, 0.649387, 0.649387, 0.649387, 0.649387, 0.649387, 0.649387, 0.649387, 0.649387, 0.649387, 0.649387, 0.649387, 0.649387, 0.649388, 0.649387, 0.649387, 0.649401, 0.649387
14.554, 0, 0.649678, 0.649666, 1.41421, -0.649678, 0, 0.649666, 0.649666, 0.649666, 0.649666, 0.649666, 0.649666, 0.649666, 0.649666, 0.649666, 0.649666, 0.649666, 0.649666, 0.649666, 0.649666, 0.649668, 0.649666, 0.649666, 0.649676, 0.649666
14.5618, 2, 0.649863, 0.649854, 2, 1.35014, 0, 0.649854, 0.649854, 0.649854, 0.649854, 0.649854, 0.649854, 0.649854, 0.649854, 0.649854, 0.649854, 0.649854, 0.649854, 0.649854, 0.649854, 0.649856, 0.649854, 0.649854, 0.649861, 0.649854
14.5697, 0, 0.649854, 0.649848, 1.41421, -0.649854, 0, 0.649848, 0.649848, 0.649848, 0.649848, 0.649848, 0.649848, 0.649848, 0.649848, 0.649848, 0.649848, 0.649848, 0.649848, 0.649848, 0.649848, 0.649849, 0.649848, 0.649848, 0.649853, 0.649848
14.5776, 0, 0.649636, 0.649632, 1.41421, -0.649636, 0, 0.649632, 0.649632, 0.649632, 0.649632, 0.649632, 0.649632, 0.649632, 0.649632, 0.649632, 0.649632, 0.649632, 0.649632, 0.649632, 0.649632, 0.649633, 0.649632, 0.649632, 0.649635, 0.649632
14.5855, 4, 0.649258, 0.649255, 2.44949, 3.35074, 0, 0.649255, 0.649255, 0.649255, 0.649255, 0.649255, 0.649255, 0.649255, 0.649255, 0.649255, 0.649255, 0.649255, 0.649255, 0.649255, 0.649255, 0.649256, 0.649255, 0.649255, 0.649257, 0.649255
14.5934, 0, 0.648588, 0.648585, 1.41421, -0.648588, 0, 0.648585, 0.648585, 0.648585, 0.648585, 0.648585, 0.648585, 0.648585, 0.648585, 0.648585, 0.648585, 0.648585, 0.648585, 0.648585, 0.648585, 0.648587, 0.648585, 0.648585, 0.648587, 0.648585
14.6013, 2, 0.647667, 0.647665, 2, 1.35233, 0, 0.647665, 0.647665, 0.647665, 0.647665, 0.647665, 0.647665, 0.647665, 0.647665, 0.647665, 0.647665, 0.647665, 0.647665, 0.647665, 0.647665, 0.647666, 0.647665, 0.647665, 0.647666, 0.647665
14.6092, 2, 0.646568, 0.646566, 2, 1.35343, 0, 0.646566, 0.646566, 0.646566, 0.646566, 0.646566, 0.646566, 0.646566, 0.646566, 0.646566, 0.646566, 0.646566, 0.646566, 0.646566, 0.646566, 0.646567, 0.646566, 0.646566, 0.646566, 0.646566
14.617, 0, 0.645354, 0.645352, 1.41421, -0.645354, 0, 0.645352, 0.645352, 0.645352, 0.645352, 0.645352, 0.645352, 0.645352, 0.645352, 0.645352, 0.645352, 0.645352, 0.645352, 0.645352, 0.645352, 0.645354, 0.645352, 0.645352, 0.645353, 0.645352
14.6249, 2, 0.644084, 0.644082, 2, 1.35592, 0, 0.644082, 0.644082, 0.644082, 0.644082, 0.644082, 0.644082, 0.644082, 0.644082, 0.644082, 0.644082, 0.644082, 0.644082, 0.644082, 0.644082, 0.644084, 0.644082, 0.644082, 0.644083, 0.644082
14.6328, 0, 0.642575, 0.642573, 1.41421, -0.642575, 0, 0.642573, 0.642573, 0.642573, 0.642573, 0.642573, 0.642573, 0.642573, 0.642573, 0.642573, 0.642573, 0.642573, 0.642573, 0.642573, 0.642573, 0.642575, 0.642573, 0.642573, 0.642573, 0.642573
14.6407, 2, 0.640833, 0.640831, 2, 1.35917, 0, 0.640831, 0.640831, 0.640831, 0.640831, 0.640831, 0.640831, 0.640831, 0.640831, 0.640831, 0.640831, 0.640831, 0.640831, 0.640831, 0.640831, 0.640833, 0.640831, 0.640831, 0.640832, 0.640831
14.6486, 4, 0.638817, 0.638816, 2.44949, 3.36118, 0, 0.638816, 0.638816, 0.638816, 0.638816, 0.638816, 0.638816, 0.638816, 0.638816, 0.638816, 0.638816, 0.638816, 0.638816, 0.638816, 0.638816, 0.638817, 0.638816, 0.638816, 0.638816, 0.638816
14.6565, 0, 0.636587, 0.636585, 1.41421, -0.636587, 0, 0.636585, 0.636585, 0.636585, 0.636585, 0.636585, 0.636585, 0.636585, 0.636585, 0.636585, 0.636585, 0.636585, 0.636585, 0.636585, 0.636585, 0.636587, 0.636585, 0.636585, 0.636585, 0.636585
14.6644, 0, 0.634252, 0.63425, 1.41421, -0.634252, 0, 0.63425, 0.63425, 0.63425, 0.63425, 0.63425, 0.63425, 0.63425, 0.63425, 0.63425, 0.63425, 0.63425, 0.63425, 0.63425, 0.63425, 0.634252, 0.63425, 0.63425, 0.63425, 0.63425
14.6722, 0, 0.631921, 0.63192, 1.41421, -0.631921, 0, 0.63192, 0.63192, 0.63192, 0.63192, 0.63192, 0.63192, 0.63192, 0.63192, 0.63192, 0.63192, 0.63192, 0.63192, 0.63192, 0.63192, 0.631921, 0.63192, 0.63192, 0.63192, 0.63192
14.6801, 0, 0.630388, 0.630386, 1.41421, -0.630388, 0, 0.630386, 0.630386, 0.630386, 0.630386, 0.630386, 0.630386, 0.630386, 0.630386, 0.630386, 0.630386, 0.630386, 0.630386, 0.630386, 0.630386, 0.630388, 0.630386, 0.630386, 0.630386, 0.630386
14.688, 2, 0.628421, 0.62842, 2, 1.37158, 0, 0.62842, 0.62842, 0.62842, 0.62842, 0.62842, 0.62842, 0.62842, 0.62842, 0.62842, 0.62842, 0.62842, 0.62842, 0.62842, 0.62842, 0.628421, 0.62842, 0.62842, 0.62842, 0.62842
14.6959, 2, 0.626102, 0.6261, 2, 1.3739, 0, 0.6261, 0.6261, 0.6261, 0.6261, 0.6261, 0.6261, 0.6261, 0.6261, 0.6261, 0.6261, 0.6261, 0.6261, 0.6261, 0.6261, 0.626102, 0.6261, 0.6261, 0.6261, 0.6261
14.7038, 0, 0.623609, 0.623607, 1.41421, -0.623609, 0, 0.623607, 0.623607, 0.623607, 0.623607, 0.623607, 0.623607, 0.623607, 0.623607, 0.623607, 0.623607, 0.623607, 0.623607, 0.623607, 0.623607, 0.623609, 0.623607, 0.623607, 0.623607, 0.623607
14.7117, 4, 0.621121, 0.621119, 2.44949, 3.37888, 0, 0.621119, 0.621119, 0.621119, 0.621119, 0.621119, 0.621119, 0.621119, 0.621119, 0.621119, 0.621119, 0.621119, 0.621119, 0.621119, 0.621119, 0.621121, 0.621119, 0.621119, 0.621119, 0.621119
14.7196, 4, 0.619206, 0.619205, 2.44949, 3.38079, 0, 0.619205, 0.619205, 0.619205, 0.619205, 0.619205, 0.619205, 0.619205, 0.619205, 0.619205, 0.619205, 0.619205, 0.619205, 0.619205, 0.619205, 0.619206, 0.619205, 0.619205, 0.619205, 0.619205
14.7274, 2, 0.616773, 0.616771, 2, 1.38323, 0, 0.616771, 0.616771, 0.616771, 0.616771, 0.616771, 0.616771, 0.616771, 0.616771, 0.616771, 0.616771, 0.616771, 0.616771, 0.616771, 0.616771, 0.616773, 0.616771, 0.616771, 0.616771, 0.616771
14.7353, 2, 0.613895, 0.613894, 2, 1.3861, 0, 0.613894, 0.613894, 0.613894, 0.613894, 0.613894, 0.613894, 0.613894, 0.613894, 0.613894, 0.613894, 0.613894, 0.613894, 0.613894, 0.613894, 0.613895, 0.613894, 0.613894, 0.613894, 0.613894
14.7432, 4, 0.610801, 0.610799, 2.44949, 3.3892, 0, 0.610799, 0.610799, 0.610799, 0.610799, 0.610799, 0.610799, 0.610799, 0.610799, 0.610799, 0.610799, 0.610799, 0.610799, 0.610799, 0.610799, 0.610801, 0.610799, 0.610799, 0.610799, 0.610799
14.7511, 0, 0.607714, 0.607713, 1.41421, -0.607714, 0, 0.607713, 0.607713, 0.607713, 0.607713, 0.607713, 0.607713, 0.607713, 0.607713, 0.607713, 0.607713, 0.607713, 0.607713, 0.607713, 0.607713, 0.607714, 0.607713, 0.607713, 0.607713, 0.607713
14.759, 2, 0.605957, 0.605956, 2, 1.39404, 0, 0.605956, 0.605956, 0.605956, 0.605956, 0.605956, 0.605956, 0.605956, 0.605956, 0.605956, 0.605956, 0.605956, 0.605956, 0.605956, 0.605956, 0.605957, 0.605956, 0.605956, 0.605956, 0.605956
14.7669, 0, 0.603591, 0.60359, 1.41421, -0.603591, 0, 0.60359, 0.60359, 0.60359, 0.60359, 0.60359, 0.60359, 0.60359, 0.60359, 0.60359, 0.60359, 0.60359, 0.60359, 0.60359, 0.60359, 0.603591, 0.60359, 0.60359, 0.60359, 0.60359
14.7747, 2, 0.600711, 0.600709, 2, 1.39929, 0, 0.600709, 0.600709, 0.600709, 0.600709, 0.600709, 0.600709, 0.600709, 0.600709, 0.600709, 0.600709, 0.600709, 0.600709, 0.600709, 0.600709, 0.600711, 0.600709, 0.600709, 0.600709, 0.600709
14.7826, 0, 0.597578, 0.597577, 1.41421, -0.597578, 0, 0.597577, 0.597577, 0.597577, 0.597577, 0.597577, 0.597577, 0.597577, 0.597577, 0.597577, 0.597577, 0.597577, 0.597577, 0.597577, 0.597577, 0.597578, 0.597577, 0.597577, 0.597577, 0.597577
14.7905, 4, 0.594454, 0.594452, 2.44949, 3.40555, 0, 0.594452, 0.594452, 0.594452, 0.594452, 0.594452, 0.594452, 0.594452, 0.594452, 0.594452, 0.594452, 0.594452, 0.594452, 0.594452, 0.594452, 0.594454, 0.594452, 0.594452, 0.594452, 0.594452
14.7984, 0, 0.592277, 0.592275, 1.41421, -0.592277, 0, 0.592275, 0.592275, 0.592275, 0.592275, 0.592275, 0.592275, 0.592275, 0.592275, 0.592275, 0.592275, 0.592275, 0.592275, 0.592275, 0.592275, 0.592277, 0.592275, 0.592275, 0.592275, 0.592275
14.8063, 2, 0.58946, 0.589459, 2, 1.41054, 0, 0.589459, 0.589459, 0.589459, 0.589459, 0.589459, 0.589459, 0.589459, 0.589459, 0.589459, 0.589459, 0.589459, 0.589459, 0.589459, 0.589459, 0.58946, 0.589459, 0.589459, 0.589459, 0.589459
14.8142, 4, 0.58609, 0.586089, 2.44949, 3.41391, 0, 0.586089, 0.586089, 0.586089, 0.586089, 0.586089, 0.586089, 0.586089, 0.586089, 0.586089, 0.586089, 0.586089, 0.586089, 0.586089, 0.586089, 0.58609, 0.586089, 0.586089, 0.586089, 0.586089
14.8221, 2, 0.582451, 0.58245, 2, 1.41755, 0, 0.58245, 0.58245, 0.58245, 0.58245, 0.58245, 0.58245, 0.58245, 0.58245, 0.58245, 0.58245, 0.58245, 0.58245, 0.58245, 0.58245, 0.582451, 0.58245, 0.58245, 0.58245, 0.58245
14.8299, 2, 0.578824, 0.578822, 2, 1.42118, 0, 0.578822, 0.578822, 0.578822, 0.578822, 0.578822, 0.578822, 0.578822, 0.578822, 0.578822, 0.578822, 0.578822, 0.578822, 0.578822, 0.578822, 0.578824, 0.578822, 0.578822, 0.578822, 0.578822
14.8378, 2, 0.576829, 0.576828, 2, 1.42317, 0, 0.576828, 0.576828, 0.576828, 0.576828, 0.576828, 0.576828, 0.576828, 0.576828, 0.576828, 0.576828, 0.576828, 0.576828, 0.576828, 0.576828, 0.576829, 0.576828, 0.576828, 0.576828, 0.576828
14.8457, 2, 0.574098, 0.574097, 2, 1.4259, 0, 0.574097, 0.574097, 0.574097, 0.574097, 0.574097, 0.574097, 0.574097, 0.574097, 0.574097, 0.574097, 0.574097, 0.574097, 0.574097, 0.574097, 0.574098, 0.574097, 0.574097, 0.574097, 0.574097
14.8536, 0, 0.570735, 0.570733, 1.41421, -0.570735, 0, 0.570733, 0.570733, 0.570733, 0.570733, 0.570733, 0.570733, 0.570733, 0.570733, 0.570733, 0.570733, 0.570733, 0.570733, 0.570733, 0.570733, 0.570735, 0.570733, 0.570733, 0.570733, 0.570733
14.8615, 4, 0.567062, 0.567061, 2.44949, 3.43294, 0, 0.567061, 0.567061, 0.567061, 0.567061, 0.567061, 0.567061, 0.567061, 0.567061, 0.567061, 0.567061, 0.567061, 0.567061, 0.567061, 0.567061, 0.567062, 0.567061, 0.567061, 0.567061, 0.567061
14.8694, 0, 0.563402, 0.563401, 1.41421, -0.563402, 0, 0.563401, 0.563401, 0.563401, 0.563401, 0.563401, 0.563401, 0.563401, 0.563401, 0.563401, 0.563401, 0.563401, 0.563401, 0.563401, 0.563401, 0.563402, 0.563401, 0.563401, 0.563401, 0.563401
14.8773, 0, 0.561075, 0.561073, 1.41421, -0.561075, 0, 0.561073, 0.561073, 0.561073, 0.561073, 0.561073, 0.561073, 0.561073, 0.561073, 0.561073, 0.561073, 0.561073, 0.561073, 0.561073, 0.561073, 0.561075, 0.561073, 0.561073, 0.561073, 0.561073
14.8851, 0, 0.557959, 0.557957, 1.41421, -0.557959, 0, 0.557957, 0.557957, 0.557957, 0.557957, 0.557957, 0.557957, 0.557957, 0.557957, 0.557957, 0.557957, 0.557957, 0.557957, 0.557957, 0.557957, 0.557959, 0.557957, 0.557957, 0.557957, 0.557957
14.893, 0, 0.554155, 0.554154, 1.41421, -0.554155, 0, 0.554154, 0.554154, 0.554154, 0.554154, 0.554154, 0.554154, 0.554154, 0.554154, 0.554154, 0.554154, 0.554154, 0.554154, 0.554154, 0.554154, 0.554155, 0.554154, 0.554154, 0.554154, 0.554154
14.9009, 4, 0.550018, 0.550016, 2.44949, 3.44998, 0, 0.550016, 0.550016, 0.550016, 0.550016, 0.550016, 0.550016, 0.550016, 0.550016, 0.550016, 0.550016, 0.550016, 0.550016, 0.550016, 0.550016, 0.550018, 0.550016, 0.550016, 0.550016, 0.550016
14.9088, 0, 0.545896, 0.545895, 1.41421, -0.545896, 0, 0.545895, 0.545895, 0.545895, 0.545895, 0.545895, 0.545895, 0.545895, 0.545895, 0.545895, 0.545895, 0.545895, 0.545895, 0.545895, 0.545895, 0.545896, 0.545895, 0.545895, 0.545895, 0.545895
14.9167, 2, 0.543798, 0.543797, 2, 1.4562, 0, 0.543797, 0.543797, 0.543797, 0.543797, 0.543797, 0.543797, 0.543797, 0.543797, 0.543797, 0.543797, 0.543797, 0.543797, 0.543797, 0.543797, 0.543798, 0.543797, 0.543797, 0.543797, 0.543797
14.9246, 0, 0.540793, 0.540792, 1.41421, -0.540793, 0, 0.540792, 0.540792, 0.540792, 0.540792, 0.540792, 0.540792, 0.540792, 0.540792, 0.540792, 0.540792, 0.540792, 0.540792, 0.540792, 0.540792, 0.540793, 0.540792, 0.540792, 0.540792, 0.540792
14.9324, 0, 0.537001, 0.537, 1.41421, -0.537001, 0, 0.537, 0.537, 0.537, 0.537, 0.537, 0.537, 0.537, 0.537, 0.537, 0.537, 0.537, 0.537, 0.537, 0.537, 0.537001, 0.537, 0.537, 0.537, 0.537
14.9403, 0, 0.532826, 0.532824, 1.41421, -0.532826, 0, 0.532824, 0.532824, 0.532824, 0.532824, 0.532824, 0.532824, 0.532824, 0.532824, 0.532824, 0.532824, 0.532824, 0.532824, 0.532824, 0.532824, 0.532826, 0.532824, 0.532824, 0.532824, 0.532824
14.9482, 2, 0.528667, 0.528665, 2, 1.47133, 0, 0.528665, 0.528665, 0.528665, 0.528665, 0.528665, 0.528665, 0.528665, 0.528665, 0.528665, 0.528665, 0.528665, 0.528665, 0.528665, 0.528665, 0.528667, 0.528665, 0.528665, 0.528665, 0.528665
14.9561, 2, 0.526338, 0.526336, 2, 1.47366, 0, 0.526336, 0.526336, 0.526336, 0.526336, 0.526336, 0.526336, 0.526336, 0.526336, 0.526336, 0.526336, 0.526336, 0.526336, 0.526336, 0.526336, 0.526338, 0.526336, 0.526336, 0.526336, 0.526336
14.964, 4, 0.523024, 0.523023, 2.44949, 3.47698, 0, 0.523023, 0.523023, 0.523023, 0.523023, 0.523023, 0.523023, 0.523023, 0.523023, 0.523023, 0.523023, 0.523023, 0.523023, 0.523023, 0.523023, 0.523024, 0.523023, 0.523023, 0.523023, 0.523023
14.9719, 2, 0.518846, 0.518845, 2, 1.48115, 0, 0.518845, 0.518845, 0.518845, 0.518845, 0.518845, 0.518845, 0.518845, 0.518845, 0.518845, 0.518845, 0.518845, 0.518845, 0.518845, 0.518845, 0.518846, 0.518845, 0.518845, 0.518845, 0.518845
14.9798, 0, 0.51425, 0.514248, 1.41421, -0.51425, 0, 0.514248, 0.514248, 0.514248, 0.514248, 0.514248, 0.514248, 0.514248, 0.514248, 0.514248, 0.514248, 0.514248, 0.514248, 0.514248, 0.514248, 0.51425, 0.514248, 0.514248, 0.514248, 0.514248
14.9876, 2, 0.509674, 0.509673, 2, 1.49033, 0, 0.509673, 0.509673, 0.509673, 0.509673, 0.509673, 0.509673, 0.509673, 0.509673, 0.509673, 0.509673, 0.509673, 0.509673, 0.509673, 0.509673, 0.509674, 0.509673, 0.509673, 0.509673, 0.509673
14.9955, 2, 0.507615, 0.507613, 2, 1.49239, 0, 0.507613, 0.507613, 0.507613, 0.507613, 0.507613, 0.507613, 0.507613, 0.507613, 0.507613, 0.507613, 0.507613, 0.507613, 0.507613, 0.507613, 0.507615, 0.507613, 0.507613, 0.507613, 0.507613
15.0034, 0, 0.504436, 0.504435, 1.41421, -0.504436, 0, 0.504435, 0.504435, 0.504435, 0.504435, 0.504435, 0.504435, 0.504435, 0.504435, 0.504435, 0.504435, 0.504435, 0.504435, 0.504435, 0.504435, 0.504436, 0.504435, 0.504435, 0.504435, 0.504435
15.0113, 4, 0.500277, 0.500276, 2.44949, 3.49972, 0, 0.500276, 0.500276, 0.500276, 0.500276, 0.500276, 0.500276, 0.500276, 0.500276, 0.500276, 0.500276, 0.500276, 0.500276, 0.500276, 0.500276, 0.500277, 0.500276, 0.500276, 0.500276, 0.500276
15.0192, 0, 0.495642, 0.495641, 1.41421, -0.495642, 0, 0.495641, 0.495641, 0.495641, 0.495641, 0.495641, 0.495641, 0.495641, 0.495641, 0.495641, 0.495641, 0.495641, 0.495641, 0.495641, 0.495641, 0.495642, 0.495641, 0.495641, 0.495641, 0.495641
15.0271, 0, 0.491029, 0.491028, 1.41421, -0.491029, 0, 0.491028, 0.491028, 0.491028, 0.491028, 0.491028, 0.491028, 0.491028, 0.491028, 0.491028, 0.491028, 0.491028, 0.491028, 0.491028, 0.491028, 0.491029, 0.491028, 0.491028, 0.491028, 0.491028
15.035, 2, 0.488892, 0.488891, 2, 1.51111, 0, 0.488891, 0.488891, 0.488891, 0.488891, 0.488891, 0.488891, 0.488891, 0.488891, 0.488891, 0.488891, 0.488891, 0.488891, 0.488891, 0.488891, 0.488892, 0.488891, 0.488891, 0.488891, 0.488891
15.0428, 0, 0.485505, 0.485504, 1.41421, -0.485505, 0, 0.485504, 0.485504, 0.485504, 0.485504, 0.485504, 0.485504, 0.485504, 0.485504, 0.485504, 0.485504, 0.485504, 0.485504, 0.485504, 0.485504, 0.485505, 0.485504, 0.485504, 0.485504, 0.485504
15.0507, 0, 0.481008, 0.481006, 1.41421, -0.481008, 0, 0.481006, 0.481006, 0.481006, 0.481006, 0.481006, 0.481006, 0.481006, 0.481006, 0.481006, 0.481006, 0.481006, 0.481006, 0.481006, 0.481006, 0.481008, 0.481006, 0.481006, 0.481006, 0.481006
15.0586, 0, 0.475974, 0.475972, 1.41421, -0.475974, 0, 0.475972, 0.475972, 0.475972, 0.475972, 0.475972, 0.475972, 0.475972, 0.475972, 0.475972, 0.475972, 0.475972, 0.475972, 0.475972, 0.475972, 0.475974, 0.475972, 0.475972, 0.475972, 0.475972
15.0665, 0, 0.470966, 0.470964, 1.41421, -0.470966, 0, 0.470964, 0.470964, 0.470964, 0.470964, 0.470964, 0.470964, 0.470964, 0.470964, 0.470964, 0.470964, 0.470964, 0.470964, 0.470964, 0.470964, 0.470966, 0.470964, 0.470964, 0.470964, 0.470964
