   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_16.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.07952, 16, 27.4497, 13.0244, 4.24264, -11.4497, 0, 13.0244, 13.1933, 13.0289, 13.0303, 13.4936, 13.0355, 13.0244, 13.0244, 13.0244, 13.0244, 13.0244, 13.0244, 13.0244, 13.0244, 26.7575, 13.0244, 13.0244, 13.0571
3.08743, 20, 25.9487, 12.9147, 4.69042, -5.94874, 0, 12.9147, 13.0836, 12.9192, 12.9214, 13.3985, 12.9217, 12.9147, 12.9147, 12.9147, 12.9147, 12.9147, 12.9147, 12.9147, 12.9147, 25.2569, 12.9147, 12.9147, 12.9357
3.09534, 18, 24.589, 12.8179, 4.47214, -6.58898, 0, 12.8179, 12.9867, 12.8224, 12.8256, 13.3164, 12.8222, 12.8179, 12.8179, 12.8179, 12.8179, 12.8179, 12.8179, 12.8179, 12.8179, 23.8917, 12.8179, 12.8179, 12.8312
3.10326, 14, 23.3722, 12.7328, 4, -9.37215, 0, 12.7328, 12.9017, 12.7373, 12.7416, 13.2463, 12.7355, 12.7328, 12.7328, 12.7328, 12.7328, 12.7328, 12.7328, 12.7328, 12.7328, 22.6655, 12.7328, 12.7328, 12.7412
3.11117, 6, 22.2957, 12.6585, 2.82843, -16.2957, 0, 12.6585, 12.8274, 12.663, 12.6684, 13.1871, 12.6601, 12.6585, 12.6585, 12.6585, 12.6585, 12.6585, 12.6585, 12.6585, 12.6585, 21.5771, 12.6585, 12.6585, 12.6637
3.11908, 16, 21.3536, 12.5939, 4.24264, -5.35362, 0, 12.5939, 12.7627, 12.5984, 12.6049, 13.1377, 12.5948, 12.5939, 12.5939, 12.5939, 12.5939, 12.5939, 12.5939, 12.5939, 12.5939, 20.6212, 12.5939, 12.5939, 12.597
3.12699, 8, 20.537, 12.538, 3.16228, -12.537, 0, 12.538, 12.7069, 12.5425, 12.5502, 13.0974, 12.5386, 12.538, 12.538, 12.538, 12.538, 12.538, 12.538, 12.538, 12.538, 19.7895, 12.538, 12.538, 12.5399
3.13491, 12, 19.8349, 12.4903, 3.74166, -7.83493, 0, 12.4903, 12.6592, 12.4948, 12.5037, 13.0654, 12.4906, 12.4903, 12.4903, 12.4903, 12.4903, 12.4903, 12.4903, 12.4903, 12.4903, 19.0716, 12.4903, 12.4903, 12.4914
3.14282, 10, 19.2352, 12.4503, 3.4641, -9.23517, 0, 12.4503, 12.6191, 12.4548, 12.4648, 13.0413, 12.4504, 12.4503, 12.4503, 12.4503, 12.4503, 12.4503, 12.4503, 12.4503, 12.4503, 18.4554, 12.4503, 12.4503, 12.4509
3.15073, 14, 18.725, 12.4177, 4, -4.72505, 0, 12.4177, 12.5866, 12.4222, 12.4333, 13.0248, 12.4178, 12.4177, 12.4177, 12.4177, 12.4177, 12.4177, 12.4177, 12.4177, 12.4177, 17.9285, 12.4177, 12.4177, 12.4181
3.15865, 6, 18.292, 12.3927, 2.82843, -12.292, 0, 12.3927, 12.5616, 12.3972, 12.4092, 13.0161, 12.3928, 12.3927, 12.3927, 12.3927, 12.3927, 12.3927, 12.3927, 12.3927, 12.3927, 17.4785, 12.3927, 12.3927, 12.3929
3.16656, 26, 17.9244, 12.3754, 5.2915, 8.07561, 0, 12.3754, 12.5442, 12.3799, 12.3926, 13.0152, 12.3754, 12.3754, 12.3754, 12.3754, 12.3754, 12.3754, 12.3754, 12.3754, 12.3754, 17.0938, 12.3754, 12.3754, 12.3755
3.17447, 12, 17.6114, 12.366, 3.74166, -5.6114, 0, 12.366, 12.5349, 12.3705, 12.3838, 13.0225, 12.366, 12.366, 12.366, 12.366, 12.366, 12.366, 12.366, 12.366, 12.366, 16.7636, 12.366, 12.366, 12.366
3.18239, 18, 17.3438, 12.3649, 4.47214, 0.65624, 0, 12.3649, 12.5337, 12.3694, 12.3831, 13.0382, 12.3649, 12.3649, 12.3649, 12.3649, 12.3649, 12.3649, 12.3649, 12.3649, 12.3649, 16.4787, 12.3649, 12.3649, 12.3649
3.1903, 8, 17.1136, 12.3723, 3.16228, -9.1136, 0, 12.3723, 12.5412, 12.3768, 12.3907, 13.0627, 12.3723, 12.3723, 12.3723, 12.3723, 12.3723, 12.3723, 12.3723, 12.3723, 12.3723, 16.2313, 12.3723, 12.3723, 12.3723
3.19821, 14, 16.9145, 12.3885, 4, -2.91454, 0, 12.3885, 12.5574, 12.393, 12.4068, 13.0962, 12.3885, 12.3885, 12.3885, 12.3885, 12.3885, 12.3885, 12.3885, 12.3885, 12.3885, 16.0151, 12.3885, 12.3885, 12.3885
3.20613, 8, 16.7415, 12.4135, 3.16228, -8.74151, 0, 12.4135, 12.5824, 12.418, 12.4316, 13.1387, 12.4135, 12.4135, 12.4135, 12.4135, 12.4135, 12.4135, 12.4135, 12.4135, 12.4135, 15.8249, 12.4135, 12.4136, 12.4135
3.21404, 8, 16.5907, 12.4474, 3.16228, -8.59071, 0, 12.4474, 12.6163, 12.4519, 12.4649, 13.1903, 12.4474, 12.4474, 12.4474, 12.4474, 12.4474, 12.4474, 12.4474, 12.4474, 12.4474, 15.6569, 12.4474, 12.4474, 12.4474
3.22195, 16, 16.4593, 12.4898, 4.24264, -0.459299, 0, 12.4898, 12.6587, 12.4943, 12.5067, 13.2506, 12.4898, 12.4898, 12.4898, 12.4898, 12.4898, 12.4898, 12.4898, 12.4898, 12.4898, 15.5083, 12.4898, 12.4899, 12.4898
3.22986, 16, 16.3453, 12.5405, 4.24264, -0.345284, 0, 12.5405, 12.7094, 12.545, 12.5565, 13.3193, 12.5405, 12.5405, 12.5405, 12.5405, 12.5405, 12.5405, 12.5405, 12.5405, 12.5405, 15.377, 12.5405, 12.5406, 12.5405
3.23778, 6, 16.2473, 12.5988, 2.82843, -10.2473, 0, 12.5988, 12.7677, 12.6033, 12.6138, 13.3958, 12.5988, 12.5988, 12.5988, 12.5988, 12.5988, 12.5988, 12.5988, 12.5988, 12.5988, 15.2617, 12.5988, 12.5989, 12.5988
3.24569, 14, 16.1643, 12.6641, 4, -2.16426, 0, 12.6641, 12.8329, 12.6686, 12.678, 13.4795, 12.6641, 12.6641, 12.6641, 12.6641, 12.6641, 12.6641, 12.6641, 12.6641, 12.6641, 15.1613, 12.6641, 12.6643, 12.6641
3.2536, 10, 16.0956, 12.7355, 3.4641, -6.09559, 0, 12.7355, 12.9044, 12.74, 12.7483, 13.5696, 12.7355, 12.7355, 12.7355, 12.7355, 12.7355, 12.7355, 12.7355, 12.7355, 12.7355, 15.075, 12.7355, 12.7358, 12.7355
3.26152, 6, 16.0407, 12.8123, 2.82843, -10.0407, 0, 12.8123, 12.9812, 12.8168, 12.8239, 13.6653, 12.8123, 12.8123, 12.8123, 12.8123, 12.8123, 12.8123, 12.8123, 12.8123, 12.8123, 15.0023, 12.8123, 12.8128, 12.8123
3.26943, 6, 15.999, 12.8935, 2.82843, -9.99899, 0, 12.8935, 13.0624, 12.898, 12.9039, 13.7655, 12.8935, 12.8935, 12.8935, 12.8935, 12.8935, 12.8935, 12.8935, 12.8935, 12.8935, 14.9426, 12.8935, 12.8942, 12.8935
3.27734, 12, 15.9699, 12.9781, 3.74166, -3.96993, 0, 12.9781, 13.147, 12.9826, 12.9874, 13.8692, 12.9781, 12.9781, 12.9781, 12.9781, 12.9781, 12.9781, 12.9781, 12.9781, 12.9781, 14.8952, 12.9781, 12.9791, 12.9781
3.28526, 14, 15.9528, 13.0652, 4, -1.95283, 0, 13.0652, 13.2341, 13.0697, 13.0733, 13.9757, 13.0652, 13.0652, 13.0652, 13.0652, 13.0652, 13.0652, 13.0652, 13.0652, 13.0652, 14.8594, 13.0652, 13.0667, 13.0652
3.29317, 2, 15.9469, 13.1538, 2, -13.9469, 0, 13.1538, 13.3227, 13.1583, 13.1609, 14.0838, 13.1538, 13.1538, 13.1538, 13.1538, 13.1538, 13.1538, 13.1538, 13.1538, 13.1538, 14.8344, 13.1538, 13.1558, 13.1538
3.30108, 2, 15.9513, 13.2429, 2, -13.9513, 0, 13.2429, 13.4118, 13.2474, 13.2491, 14.1926, 13.2429, 13.2429, 13.2429, 13.2429, 13.2429, 13.2429, 13.2429, 13.2429, 13.2429, 14.8191, 13.2429, 13.2458, 13.2429
3.30899, 8, 15.9649, 13.3318, 3.16228, -7.96494, 0, 13.3318, 13.5007, 13.3363, 13.3371, 14.3014, 13.3318, 13.3318, 13.3318, 13.3318, 13.3318, 13.3318, 13.3318, 13.3318, 13.3318, 14.8126, 13.3318, 13.3358, 13.3318
3.31691, 12, 15.9868, 13.4196, 3.74166, -3.98678, 0, 13.4196, 13.5885, 13.4241, 13.4242, 14.4093, 13.4196, 13.4196, 13.4196, 13.4196, 13.4196, 13.4196, 13.4196, 13.4196, 13.4196, 14.8136, 13.4196, 13.425, 13.4196
3.32482, 8, 16.0157, 13.5056, 3.16228, -8.01573, 0, 13.5056, 13.6745, 13.5101, 13.5095, 14.5157, 13.5056, 13.5056, 13.5056, 13.5056, 13.5056, 13.5056, 13.5056, 13.5056, 13.5056, 14.821, 13.5056, 13.5129, 13.5056
3.33273, 12, 16.0507, 13.5892, 3.74166, -4.05068, 0, 13.5892, 13.7581, 13.5937, 13.5926, 14.62, 13.5892, 13.5892, 13.5892, 13.5892, 13.5892, 13.5892, 13.5892, 13.5892, 13.5892, 14.8334, 13.5892, 13.5989, 13.5892
3.34065, 12, 16.0907, 13.67, 3.74166, -4.09065, 0, 13.67, 13.8389, 13.6745, 13.6729, 14.7219, 13.67, 13.67, 13.67, 13.67, 13.67, 13.67, 13.67, 13.67, 13.67, 14.8498, 13.67, 13.6826, 13.67
3.34856, 10, 16.1348, 13.7475, 3.4641, -6.13481, 0, 13.7475, 13.9164, 13.752, 13.75, 14.8212, 13.7475, 13.7475, 13.7475, 13.7475, 13.7475, 13.7475, 13.7475, 13.7475, 13.7475, 14.8689, 13.7475, 13.7637, 13.7475
3.35647, 6, 16.1826, 13.8215, 2.82843, -10.1826, 0, 13.8215, 13.9904, 13.826, 13.8238, 14.9181, 13.8215, 13.8215, 13.8215, 13.8215, 13.8215, 13.8215, 13.8215, 13.8215, 13.8215, 14.8897, 13.8215, 13.8422, 13.8215
3.36439, 14, 16.2339, 13.8921, 4, -2.23387, 0, 13.8921, 14.061, 13.8966, 13.8941, 15.0132, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 14.9115, 13.8921, 13.9178, 13.8921
3.3723, 8, 16.289, 13.9592, 3.16228, -8.28903, 0, 13.9592, 14.128, 13.9637, 13.961, 15.1077, 13.9592, 13.9592, 13.9592, 13.9592, 13.9592, 13.9592, 13.9592, 13.9592, 13.9592, 14.9335, 13.9592, 13.9909, 13.9592
3.38021, 8, 16.3493, 14.023, 3.16228, -8.34933, 0, 14.023, 14.1919, 14.0275, 14.0247, 15.2034, 14.023, 14.023, 14.023, 14.023, 14.023, 14.023, 14.023, 14.023, 14.023, 14.9552, 14.023, 14.0617, 14.023
3.38813, 8, 16.4173, 14.084, 3.16228, -8.41726, 0, 14.084, 14.2529, 14.0885, 14.0856, 15.3036, 14.084, 14.084, 14.084, 14.084, 14.084, 14.084, 14.084, 14.084, 14.084, 14.9763, 14.084, 14.1304, 14.084
3.39604, 8, 16.497, 14.1427, 3.16228, -8.49704, 0, 14.1427, 14.3116, 14.1472, 14.1443, 15.4132, 14.1427, 14.1427, 14.1427, 14.1427, 14.1427, 14.1427, 14.1427, 14.1427, 14.1427, 14.9969, 14.1427, 14.1975, 14.1427
3.40395, 14, 16.5954, 14.1997, 4, -2.59541, 0, 14.1997, 14.3685, 14.2042, 14.2011, 15.5394, 14.1997, 14.1997, 14.1997, 14.1997, 14.1997, 14.1997, 14.1997, 14.1997, 14.1997, 15.0169, 14.1997, 14.2635, 14.1997
3.41186, 12, 16.7228, 14.2555, 3.74166, -4.72276, 0, 14.2555, 14.4244, 14.26, 14.257, 15.6933, 14.2555, 14.2555, 14.2555, 14.2555, 14.2555, 14.2555, 14.2555, 14.2555, 14.2555, 15.0368, 14.2555, 14.3289, 14.2555
3.41978, 12, 16.8946, 14.3111, 3.74166, -4.89459, 0, 14.3111, 14.48, 14.3156, 14.3125, 15.8908, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 15.0568, 14.3111, 14.3943, 14.3111
3.42769, 18, 17.1336, 14.367, 4.47214, 0.866356, 0, 14.367, 14.5359, 14.3716, 14.3685, 16.1551, 14.367, 14.367, 14.367, 14.367, 14.367, 14.367, 14.367, 14.367, 14.367, 15.0776, 14.367, 14.4601, 14.367
3.4356, 10, 17.4725, 14.4242, 3.4641, -7.47252, 0, 14.4242, 14.5931, 14.4287, 14.4257, 16.5194, 14.4242, 14.4242, 14.4242, 14.4242, 14.4242, 14.4242, 14.4242, 14.4242, 14.4242, 15.0997, 14.4242, 14.5268, 14.4242
3.44352, 12, 17.9573, 14.4832, 3.74166, -5.95728, 0, 14.4832, 14.6521, 14.4877, 14.4847, 17.0301, 14.4832, 14.4832, 14.4832, 14.4832, 14.4832, 14.4832, 14.4832, 14.4832, 14.4832, 15.1239, 14.4832, 14.5948, 14.4832
3.45143, 10, 18.6515, 14.5447, 3.4641, -8.65154, 0, 14.5447, 14.7136, 14.5492, 14.5462, 17.751, 14.5447, 14.5447, 14.5447, 14.5447, 14.5447, 14.5447, 14.5447, 14.5447, 14.5447, 15.1505, 14.5447, 14.6645, 14.5447
3.45934, 10, 19.6418, 14.6092, 3.4641, -9.6418, 0, 14.6092, 14.7781, 14.6137, 14.6108, 18.7689, 14.6092, 14.6092, 14.6092, 14.6092, 14.6092, 14.6092, 14.6092, 14.6092, 14.6092, 15.1804, 14.6092, 14.736, 14.6092
3.46726, 14, 21.0434, 14.6772, 4, -7.04344, 0, 14.6772, 14.8461, 14.6817, 14.6788, 20.1994, 14.6772, 14.6772, 14.6772, 14.6772, 14.6772, 14.6772, 14.6772, 14.6772, 14.6772, 15.2139, 14.6772, 14.8095, 14.6772
3.47517, 16, 23.007, 14.7489, 4.24264, -7.00703, 0, 14.7489, 14.9178, 14.7534, 14.7506, 22.1932, 14.7489, 14.7489, 14.7489, 14.7489, 14.7489, 14.7489, 14.7489, 14.7489, 14.7489, 15.2515, 14.7489, 14.8851, 14.7489
3.48308, 18, 25.7252, 14.8246, 4.47214, -7.72518, 0, 14.8246, 14.9934, 14.8291, 14.8263, 24.9428, 14.8246, 14.8246, 14.8246, 14.8246, 14.8246, 14.8246, 14.8246, 14.8246, 14.8246, 15.2934, 14.8246, 14.963, 14.8246
3.49099, 30, 29.4388, 14.9042, 5.65685, 0.561247, 0, 14.9042, 15.0731, 14.9087, 14.906, 28.6891, 14.9042, 14.9042, 14.9042, 14.9042, 14.9042, 14.9042, 14.9042, 14.9042, 14.9042, 15.34, 14.9042, 15.0429, 14.9042
3.49891, 30, 34.4425, 14.9879, 5.65685, -4.4425, 0, 14.9879, 15.1568, 14.9924, 14.9897, 33.7267, 14.9879, 14.9879, 14.9879, 14.9879, 14.9879, 14.9879, 14.9879, 14.9879, 14.9879, 15.3914, 14.9879, 15.125, 14.9879
3.50682, 32, 41.0877, 15.0754, 5.83095, -9.08774, 0, 15.0754, 15.2443, 15.0799, 15.0773, 40.4067, 15.0754, 15.0754, 15.0754, 15.0754, 15.0754, 15.0754, 15.0754, 15.0754, 15.0754, 15.4475, 15.0754, 15.2091, 15.0754
3.51473, 50, 49.7812, 15.1666, 7.2111, 0.218803, 0, 15.1666, 15.3355, 15.1711, 15.1685, 49.1354, 15.1666, 15.1666, 15.1666, 15.1666, 15.1666, 15.1666, 15.1666, 15.1666, 15.1666, 15.5083, 15.1666, 15.2953, 15.1666
3.52265, 70, 60.9824, 15.2611, 8.48528, 9.01762, 0, 15.2611, 15.43, 15.2656, 15.2631, 60.3722, 15.2611, 15.2611, 15.2611, 15.2611, 15.2611, 15.2611, 15.2611, 15.2611, 15.2611, 15.5737, 15.2611, 15.3833, 15.2611
3.53056, 68, 75.19, 15.3588, 8.3666, -7.19004, 0, 15.3588, 15.5277, 15.3633, 15.3609, 74.6154, 15.3588, 15.3588, 15.3588, 15.3588, 15.3588, 15.3588, 15.3588, 15.3588, 15.3588, 15.6435, 15.3588, 15.4733, 15.3588
3.53847, 120, 92.9282, 15.4593, 11.0454, 27.0718, 0, 15.4593, 15.6281, 15.4638, 15.4614, 92.3886, 15.4593, 15.4593, 15.4593, 15.4593, 15.4593, 15.4593, 15.4593, 15.4593, 15.4593, 15.7175, 15.4593, 15.5651, 15.4593
3.54639, 112, 114.715, 15.5622, 10.6771, -2.71534, 0, 15.5622, 15.7311, 15.5667, 15.5644, 114.21, 15.5622, 15.5622, 15.5622, 15.5622, 15.5622, 15.5622, 15.5622, 15.5622, 15.5622, 15.7955, 15.5622, 15.6587, 15.5622
3.5543, 148, 141.039, 15.6673, 12.2474, 6.96078, 0, 15.6673, 15.8362, 15.6718, 15.6696, 140.567, 15.6673, 15.6673, 15.6673, 15.6673, 15.6673, 15.6673, 15.6673, 15.6673, 15.6673, 15.8771, 15.6673, 15.7542, 15.6673
3.56221, 208, 172.312, 15.7742, 14.4914, 35.6884, 0, 15.7742, 15.9431, 15.7787, 15.7766, 171.871, 15.7742, 15.7742, 15.7742, 15.7742, 15.7742, 15.7742, 15.7742, 15.7742, 15.7742, 15.9622, 15.7742, 15.8514, 15.7742
3.57013, 218, 208.827, 15.8828, 14.8324, 9.17339, 0, 15.8828, 16.0517, 15.8873, 15.8852, 208.416, 15.8828, 15.8828, 15.8828, 15.8828, 15.8828, 15.8828, 15.8828, 15.8828, 15.8828, 16.0504, 15.8828, 15.9504, 15.8828
3.57804, 308, 250.714, 15.9927, 17.6068, 57.2863, 0, 15.9927, 16.1616, 15.9972, 15.9952, 250.33, 15.9927, 15.9927, 15.9927, 15.9927, 15.9927, 15.9927, 15.9927, 15.9927, 15.9927, 16.1415, 15.9927, 16.0512, 15.9927
3.58595, 294, 297.891, 16.1037, 17.2047, -3.89084, 0, 16.1037, 16.2726, 16.1082, 16.1063, 297.533, 16.1037, 16.1037, 16.1037, 16.1037, 16.1037, 16.1037, 16.1037, 16.1037, 16.1037, 16.2353, 16.1037, 16.1537, 16.1037
3.59386, 432, 350.03, 16.2157, 20.8327, 81.9695, 0, 16.2157, 16.3846, 16.2202, 16.2184, 349.697, 16.2157, 16.2157, 16.2157, 16.2157, 16.2157, 16.2157, 16.2157, 16.2157, 16.2157, 16.3316, 16.2157, 16.2578, 16.2157
3.60178, 440, 406.522, 16.3286, 21.0238, 33.4785, 0, 16.3286, 16.4975, 16.3331, 16.3313, 406.209, 16.3286, 16.3286, 16.3286, 16.3286, 16.3286, 16.3286, 16.3286, 16.3286, 16.3286, 16.4301, 16.3286, 16.3636, 16.3286
3.60969, 500, 466.46, 16.4421, 22.4054, 33.5401, 0, 16.4421, 16.611, 16.4466, 16.4449, 466.166, 16.4421, 16.4421, 16.4421, 16.4421, 16.4421, 16.4421, 16.4421, 16.4421, 16.4421, 16.5307, 16.4421, 16.4708, 16.4421
3.6176, 554, 528.651, 16.5562, 23.5797, 25.3486, 0, 16.5562, 16.7251, 16.5607, 16.5591, 528.375, 16.5562, 16.5562, 16.5562, 16.5562, 16.5562, 16.5562, 16.5562, 16.5562, 16.5562, 16.6332, 16.5562, 16.5795, 16.5562
3.62552, 626, 591.635, 16.6708, 25.0599, 34.3654, 0, 16.6708, 16.8397, 16.6753, 16.6738, 591.373, 16.6708, 16.6708, 16.6708, 16.6708, 16.6708, 16.6708, 16.6708, 16.6708, 16.6708, 16.7375, 16.6708, 16.6894, 16.6708
3.63343, 746, 653.738, 16.7859, 27.3496, 92.2624, 0, 16.7859, 16.9548, 16.7904, 16.789, 653.489, 16.7859, 16.7859, 16.7859, 16.7859, 16.7859, 16.7859, 16.7859, 16.7859, 16.7859, 16.8434, 16.7859, 16.8006, 16.7859
3.64134, 752, 713.127, 16.9014, 27.4591, 38.8728, 0, 16.9014, 17.0703, 16.9059, 16.9046, 712.89, 16.9014, 16.9014, 16.9014, 16.9014, 16.9014, 16.9014, 16.9014, 16.9014, 16.9014, 16.9507, 16.9014, 16.9129, 16.9014
3.64926, 762, 767.918, 17.0173, 27.6406, -5.91797, 0, 17.0173, 17.1862, 17.0218, 17.0206, 767.69, 17.0173, 17.0173, 17.0173, 17.0173, 17.0173, 17.0173, 17.0173, 17.0173, 17.0173, 17.0594, 17.0173, 17.0261, 17.0173
3.65717, 862, 816.253, 17.1336, 29.3939, 45.7465, 0, 17.1336, 17.3025, 17.1381, 17.1369, 816.034, 17.1336, 17.1336, 17.1336, 17.1336, 17.1336, 17.1336, 17.1336, 17.1336, 17.1336, 17.1694, 17.1336, 17.1403, 17.1336
3.66508, 872, 856.422, 17.2502, 29.5635, 15.5776, 0, 17.2502, 17.4191, 17.2547, 17.2537, 856.21, 17.2502, 17.2502, 17.2502, 17.2502, 17.2502, 17.2502, 17.2502, 17.2502, 17.2502, 17.2806, 17.2502, 17.2552, 17.2502
3.67299, 856, 886.947, 17.3672, 29.2916, -30.9473, 0, 17.3672, 17.5361, 17.3717, 17.3707, 886.741, 17.3672, 17.3672, 17.3672, 17.3672, 17.3672, 17.3672, 17.3672, 17.3672, 17.3672, 17.3928, 17.3672, 17.3709, 17.3672
3.68091, 910, 906.686, 17.4845, 30.1993, 3.31378, 0, 17.4845, 17.6534, 17.489, 17.4881, 906.485, 17.4845, 17.4845, 17.4845, 17.4845, 17.4845, 17.4845, 17.4845, 17.4845, 17.4845, 17.506, 17.4845, 17.4872, 17.4845
3.68882, 910, 914.901, 17.6021, 30.1993, -4.90057, 0, 17.6021, 17.771, 17.6066, 17.6059, 914.703, 17.6021, 17.6021, 17.6021, 17.6021, 17.6021, 17.6021, 17.6021, 17.6021, 17.6021, 17.6201, 17.6021, 17.6041, 17.6021
3.69673, 890, 911.298, 17.7201, 29.8664, -21.2975, 0, 17.7201, 17.889, 17.7246, 17.7239, 911.104, 17.7201, 17.7201, 17.7201, 17.7201, 17.7201, 17.7201, 17.7201, 17.7201, 17.7201, 17.7351, 17.7201, 17.7215, 17.7201
3.70465, 922, 896.052, 17.8384, 30.3974, 25.9482, 0, 17.8384, 18.0073, 17.8429, 17.8424, 895.861, 17.8384, 17.8384, 17.8384, 17.8384, 17.8384, 17.8384, 17.8384, 17.8384, 17.8384, 17.8509, 17.8384, 17.8394, 17.8384
3.71256, 852, 869.79, 17.9571, 29.2233, -17.7899, 0, 17.9571, 18.126, 17.9616, 17.9611, 869.602, 17.9571, 17.9571, 17.9571, 17.9571, 17.9571, 17.9571, 17.9571, 17.9571, 17.9571, 17.9674, 17.9571, 17.9578, 17.9571
3.72047, 798, 833.551, 18.0761, 28.2843, -35.551, 0, 18.0761, 18.245, 18.0806, 18.0802, 833.365, 18.0761, 18.0761, 18.0761, 18.0761, 18.0761, 18.0761, 18.0761, 18.0761, 18.0761, 18.0845, 18.0761, 18.0766, 18.0761
3.72839, 866, 788.712, 18.1955, 29.4618, 77.2878, 0, 18.1955, 18.3643, 18.2, 18.1997, 788.527, 18.1955, 18.1955, 18.1955, 18.1955, 18.1955, 18.1955, 18.1955, 18.1955, 18.1955, 18.2024, 18.1955, 18.1958, 18.1955
3.7363, 726, 736.917, 18.3152, 26.9815, -10.9165, 0, 18.3152, 18.484, 18.3197, 18.3195, 736.733, 18.3152, 18.3152, 18.3152, 18.3152, 18.3152, 18.3152, 18.3152, 18.3152, 18.3152, 18.3208, 18.3152, 18.3154, 18.3152
3.74421, 694, 679.956, 18.4352, 26.3818, 14.0436, 0, 18.4352, 18.6041, 18.4397, 18.4397, 679.774, 18.4352, 18.4352, 18.4352, 18.4352, 18.4352, 18.4352, 18.4352, 18.4352, 18.4352, 18.4398, 18.4352, 18.4353, 18.4352
3.75213, 592, 619.691, 18.5556, 24.3721, -27.6907, 0, 18.5556, 18.7245, 18.5601, 18.5602, 619.509, 18.5556, 18.5556, 18.5556, 18.5556, 18.5556, 18.5556, 18.5556, 18.5556, 18.5556, 18.5593, 18.5556, 18.5557, 18.5556
3.76004, 556, 557.931, 18.6764, 23.622, -1.93066, 0, 18.6764, 18.8453, 18.6809, 18.6811, 557.75, 18.6764, 18.6764, 18.6764, 18.6764, 18.6764, 18.6764, 18.6764, 18.6764, 18.6764, 18.6793, 18.6764, 18.6764, 18.6764
3.76795, 504, 496.375, 18.7975, 22.4944, 7.62491, 0, 18.7975, 18.9664, 18.802, 18.8023, 496.194, 18.7975, 18.7975, 18.7975, 18.7975, 18.7975, 18.7975, 18.7975, 18.7975, 18.7975, 18.7999, 18.7975, 18.7975, 18.7975
3.77586, 446, 436.526, 18.9189, 21.166, 9.47363, 0, 18.9189, 19.0878, 18.9234, 18.9238, 436.346, 18.9189, 18.9189, 18.9189, 18.9189, 18.9189, 18.9189, 18.9189, 18.9189, 18.9189, 18.9208, 18.9189, 18.9189, 18.9189
3.78378, 410, 379.642, 19.0407, 20.2978, 30.3581, 0, 19.0407, 19.2096, 19.0452, 19.0457, 379.462, 19.0407, 19.0407, 19.0407, 19.0407, 19.0407, 19.0407, 19.0407, 19.0407, 19.0407, 19.0422, 19.0407, 19.0407, 19.0407
3.79169, 320, 326.717, 19.1627, 17.9444, -6.71683, 0, 19.1627, 19.3316, 19.1672, 19.1679, 326.537, 19.1627, 19.1627, 19.1627, 19.1627, 19.1627, 19.1627, 19.1627, 19.1627, 19.1627, 19.1639, 19.1627, 19.1627, 19.1627
3.7996, 270, 278.469, 19.285, 16.4924, -8.46939, 0, 19.285, 19.4539, 19.2896, 19.2903, 278.29, 19.285, 19.285, 19.285, 19.285, 19.285, 19.285, 19.285, 19.285, 19.285, 19.286, 19.285, 19.285, 19.285
3.80752, 212, 235.354, 19.4075, 14.6287, -23.3545, 0, 19.4075, 19.5764, 19.4121, 19.4129, 235.175, 19.4075, 19.4075, 19.4075, 19.4075, 19.4075, 19.4075, 19.4075, 19.4075, 19.4075, 19.4083, 19.4075, 19.4076, 19.4075
3.81543, 210, 197.583, 19.5302, 14.5602, 12.4169, 0, 19.5302, 19.6991, 19.5348, 19.5357, 197.404, 19.5302, 19.5302, 19.5302, 19.5302, 19.5302, 19.5302, 19.5302, 19.5302, 19.5302, 19.5308, 19.5302, 19.5302, 19.5302
3.82334, 176, 165.165, 19.6529, 13.3417, 10.8347, 0, 19.6529, 19.8218, 19.6574, 19.6585, 164.986, 19.6529, 19.6529, 19.6529, 19.6529, 19.6529, 19.6529, 19.6529, 19.6529, 19.6529, 19.6533, 19.6529, 19.6529, 19.6529
3.83126, 138, 137.95, 19.7754, 11.8322, 0.0501404, 0, 19.7754, 19.9443, 19.78, 19.7812, 137.77, 19.7754, 19.7754, 19.7754, 19.7754, 19.7754, 19.7754, 19.7754, 19.7754, 19.7754, 19.7758, 19.7754, 19.7754, 19.7754
3.83917, 96, 115.659, 19.8976, 9.8995, -19.659, 0, 19.8976, 20.0665, 19.9023, 19.9035, 115.479, 19.8976, 19.8976, 19.8976, 19.8976, 19.8976, 19.8976, 19.8976, 19.8976, 19.8976, 19.8979, 19.8976, 19.8976, 19.8976
3.84708, 82, 97.9391, 20.0193, 9.16515, -15.9391, 0, 20.0193, 20.1882, 20.024, 20.0253, 97.7593, 20.0193, 20.0193, 20.0193, 20.0193, 20.0193, 20.0193, 20.0193, 20.0193, 20.0193, 20.0195, 20.0193, 20.0193, 20.0193
