   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_152.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.83592, 120, 157.41, 43.9851, 11.0454, -37.4103, 0, 43.9852, 45.3021, 156.092, 43.9851, 43.9851, 43.9851, 43.9851, 43.9851, 43.9851, 43.9851, 43.9851, 43.9851, 43.9851, 43.9851, 43.9851, 43.9851, 43.9859, 43.9851
5.8438, 154, 167.125, 44.0392, 12.49, -13.125, 0, 44.0392, 45.3689, 165.794, 44.0392, 44.0392, 44.0392, 44.0392, 44.0392, 44.0392, 44.0392, 44.0392, 44.0392, 44.0392, 44.0392, 44.0392, 44.0392, 44.0402, 44.0392
5.85169, 174, 176.137, 44.0924, 13.2665, -2.13708, 0, 44.0924, 45.4349, 174.793, 44.0924, 44.0924, 44.0924, 44.0924, 44.0924, 44.0924, 44.0924, 44.0924, 44.0924, 44.0924, 44.0924, 44.0924, 44.0924, 44.0935, 44.0924
5.85957, 204, 184.183, 44.1447, 14.3527, 19.8168, 0, 44.1447, 45.5001, 182.826, 44.1447, 44.1447, 44.1447, 44.1447, 44.1447, 44.1447, 44.1447, 44.1447, 44.1447, 44.1447, 44.1447, 44.1447, 44.1447, 44.1461, 44.1447
5.86746, 208, 191.017, 44.1963, 14.4914, 16.9826, 0, 44.1963, 45.5645, 189.647, 44.1963, 44.1963, 44.1963, 44.1963, 44.1963, 44.1963, 44.1963, 44.1963, 44.1963, 44.1963, 44.1963, 44.1963, 44.1963, 44.198, 44.1963
5.87534, 210, 196.424, 44.2472, 14.5602, 13.5759, 0, 44.2473, 45.6284, 195.041, 44.2472, 44.2472, 44.2472, 44.2472, 44.2472, 44.2472, 44.2472, 44.2472, 44.2472, 44.2472, 44.2472, 44.2472, 44.2472, 44.2493, 44.2472
5.88323, 226, 200.229, 44.2977, 15.0997, 25.7714, 0, 44.2977, 45.6919, 198.832, 44.2977, 44.2977, 44.2977, 44.2977, 44.2977, 44.2977, 44.2977, 44.2977, 44.2977, 44.2977, 44.2977, 44.2977, 44.2977, 44.3001, 44.2977
5.89112, 220, 202.308, 44.3477, 14.8997, 17.692, 0, 44.3477, 45.755, 200.898, 44.3477, 44.3477, 44.3477, 44.3477, 44.3477, 44.3477, 44.3477, 44.3477, 44.3477, 44.3477, 44.3477, 44.3477, 44.3477, 44.3506, 44.3477
5.899, 234, 202.597, 44.3975, 15.3623, 31.4031, 0, 44.3975, 45.8179, 201.173, 44.3975, 44.3975, 44.3975, 44.3975, 44.3975, 44.3975, 44.3975, 44.3975, 44.3975, 44.3975, 44.3975, 44.3975, 44.3975, 44.4008, 44.3975
5.90689, 236, 201.091, 44.4471, 15.4272, 34.9087, 0, 44.4471, 45.8807, 199.654, 44.4471, 44.4471, 44.4471, 44.4471, 44.4471, 44.4471, 44.4471, 44.4471, 44.4471, 44.4471, 44.4471, 44.4471, 44.4471, 44.4509, 44.4471
5.91477, 206, 197.848, 44.4969, 14.4222, 8.15155, 0, 44.4969, 45.9438, 196.397, 44.4969, 44.4969, 44.4969, 44.4969, 44.4969, 44.4969, 44.4969, 44.4969, 44.4969, 44.4969, 44.4969, 44.4969, 44.4969, 44.5012, 44.4969
5.92266, 210, 192.983, 44.5469, 14.5602, 17.0167, 0, 44.547, 46.0071, 191.518, 44.5469, 44.5469, 44.5469, 44.5469, 44.5469, 44.5469, 44.5469, 44.5469, 44.5469, 44.5469, 44.5469, 44.5469, 44.5469, 44.5517, 44.5469
5.93055, 256, 186.663, 44.5974, 16.0624, 69.337, 0, 44.5974, 46.071, 185.184, 44.5974, 44.5974, 44.5974, 44.5974, 44.5974, 44.5974, 44.5974, 44.5974, 44.5974, 44.5974, 44.5974, 44.5974, 44.5974, 44.6027, 44.5974
5.93843, 154, 179.096, 44.6486, 12.49, -25.0961, 0, 44.6486, 46.1357, 177.603, 44.6486, 44.6486, 44.6486, 44.6486, 44.6486, 44.6486, 44.6486, 44.6486, 44.6486, 44.6486, 44.6486, 44.6486, 44.6486, 44.6543, 44.6486
5.94632, 168, 170.521, 44.7006, 13.0384, -2.52109, 0, 44.7006, 46.2013, 169.014, 44.7006, 44.7006, 44.7006, 44.7006, 44.7006, 44.7006, 44.7006, 44.7006, 44.7006, 44.7006, 44.7006, 44.7006, 44.7006, 44.7068, 44.7006
5.9542, 198, 161.195, 44.7535, 14.1421, 36.8047, 0, 44.7535, 46.268, 159.674, 44.7535, 44.7535, 44.7535, 44.7535, 44.7535, 44.7535, 44.7535, 44.7535, 44.7535, 44.7535, 44.7535, 44.7535, 44.7535, 44.7602, 44.7535
5.96209, 134, 151.384, 44.8077, 11.6619, -17.3835, 0, 44.8077, 46.3361, 149.848, 44.8077, 44.8077, 44.8077, 44.8077, 44.8077, 44.8077, 44.8077, 44.8077, 44.8077, 44.8077, 44.8077, 44.8077, 44.8077, 44.8147, 44.8077
5.96997, 136, 141.343, 44.8633, 11.7473, -5.34276, 0, 44.8633, 46.4058, 139.793, 44.8633, 44.8633, 44.8633, 44.8633, 44.8633, 44.8633, 44.8633, 44.8633, 44.8633, 44.8633, 44.8633, 44.8633, 44.8633, 44.8706, 44.8633
5.97786, 134, 131.313, 44.9203, 11.6619, 2.68665, 0, 44.9203, 46.4775, 129.749, 44.9203, 44.9203, 44.9203, 44.9203, 44.9203, 44.9203, 44.9203, 44.9203, 44.9203, 44.9203, 44.9203, 44.9203, 44.9203, 44.9278, 44.9203
5.98575, 132, 121.513, 44.9789, 11.5758, 10.4874, 0, 44.9789, 46.5511, 119.933, 44.9789, 44.9789, 44.9789, 44.9789, 44.9789, 44.9789, 44.9789, 44.9789, 44.9789, 44.9789, 44.9789, 44.9789, 44.9789, 44.9865, 44.9789
5.99363, 98, 112.123, 45.0391, 10, -14.1228, 0, 45.0391, 46.6271, 110.527, 45.0391, 45.0391, 45.0391, 45.0391, 45.0391, 45.0391, 45.0391, 45.0391, 45.0391, 45.0391, 45.0391, 45.0391, 45.0391, 45.0469, 45.0391
6.00152, 126, 103.293, 45.1011, 11.3137, 22.7072, 0, 45.1011, 46.706, 101.68, 45.1011, 45.1011, 45.1011, 45.1011, 45.1011, 45.1011, 45.1011, 45.1011, 45.1011, 45.1011, 45.1011, 45.1011, 45.1011, 45.1088, 45.1011
6.0094, 86, 95.1336, 45.1647, 9.38083, -9.13356, 0, 45.1647, 46.7884, 93.5023, 45.1647, 45.1647, 45.1647, 45.1647, 45.1647, 45.1647, 45.1647, 45.1647, 45.1647, 45.1647, 45.1647, 45.1647, 45.1647, 45.1723, 45.1647
6.01729, 86, 87.7209, 45.2301, 9.38083, -1.72093, 0, 45.2301, 46.8754, 86.0683, 45.2301, 45.2301, 45.2301, 45.2301, 45.2301, 45.2301, 45.2301, 45.2301, 45.2301, 45.2301, 45.2301, 45.2301, 45.2301, 45.2375, 45.2301
6.02517, 104, 81.0954, 45.2971, 10.2956, 22.9046, 0, 45.2971, 46.9686, 79.4169, 45.2971, 45.2971, 45.2971, 45.2971, 45.2971, 45.2971, 45.2971, 45.2971, 45.2971, 45.2971, 45.2971, 45.2971, 45.2971, 45.3042, 45.2971
6.03306, 76, 75.2686, 45.3657, 8.83176, 0.73143, 0, 45.3657, 47.0705, 73.557, 45.3657, 45.3657, 45.3657, 45.3657, 45.3657, 45.3657, 45.3657, 45.3657, 45.3657, 45.3657, 45.3657, 45.3657, 45.3657, 45.3725, 45.3657
6.04095, 62, 70.2274, 45.4357, 8, -8.22739, 0, 45.4357, 47.1852, 68.4716, 45.4357, 45.4357, 45.4357, 45.4357, 45.4357, 45.4357, 45.4357, 45.4357, 45.4357, 45.4357, 45.4357, 45.4357, 45.4357, 45.4421, 45.4357
6.04883, 66, 65.9407, 45.507, 8.24621, 0.0593185, 0, 45.507, 47.3188, 64.123, 45.507, 45.507, 45.507, 45.507, 45.507, 45.507, 45.507, 45.507, 45.507, 45.507, 45.507, 45.507, 45.507, 45.5129, 45.507
6.05672, 54, 62.3653, 45.5795, 7.48331, -8.36531, 0, 45.5795, 47.481, 60.4583, 45.5795, 45.5795, 45.5795, 45.5795, 45.5795, 45.5795, 45.5795, 45.5795, 45.5795, 45.5795, 45.5795, 45.5795, 45.5795, 45.5849, 45.5795
6.0646, 68, 59.4529, 45.6529, 8.3666, 8.54707, 0, 45.6529, 47.6864, 57.4144, 45.6529, 45.6529, 45.6529, 45.6529, 45.6529, 45.6529, 45.6529, 45.6529, 45.6529, 45.6529, 45.6529, 45.6529, 45.6529, 45.6579, 45.6529
6.07249, 74, 57.1576, 45.7271, 8.7178, 16.8424, 0, 45.7271, 47.9572, 54.923, 45.7271, 45.7271, 45.7271, 45.7271, 45.7271, 45.7271, 45.7271, 45.7271, 45.7271, 45.7271, 45.7271, 45.7271, 45.7271, 45.7316, 45.7271
6.08038, 74, 55.4418, 45.802, 8.7178, 18.5582, 0, 45.802, 48.3261, 52.9137, 45.802, 45.802, 45.802, 45.802, 45.802, 45.802, 45.802, 45.802, 45.802, 45.802, 45.802, 45.802, 45.802, 45.8059, 45.802
6.08826, 80, 54.2849, 45.8772, 9.05539, 25.7151, 0, 45.8772, 48.8414, 51.3172, 45.8772, 45.8772, 45.8772, 45.8772, 45.8772, 45.8772, 45.8772, 45.8772, 45.8772, 45.8772, 45.8772, 45.8772, 45.8772, 45.8807, 45.8772
6.09615, 56, 53.6922, 45.9527, 7.61577, 2.30775, 0, 45.9527, 49.5728, 50.0691, 45.9527, 45.9527, 45.9527, 45.9527, 45.9527, 45.9527, 45.9527, 45.9527, 45.9527, 45.9527, 45.9527, 45.9527, 45.9527, 45.9557, 45.9527
6.10403, 50, 53.7039, 46.0282, 7.2111, -3.70392, 0, 46.0282, 50.6199, 49.1096, 46.0282, 46.0282, 46.0282, 46.0282, 46.0282, 46.0282, 46.0282, 46.0282, 46.0282, 46.0282, 46.0282, 46.0282, 46.0282, 46.0308, 46.0282
6.11192, 80, 54.4073, 46.1036, 9.05539, 25.5927, 0, 46.1036, 52.1231, 48.3856, 46.1036, 46.1036, 46.1036, 46.1036, 46.1036, 46.1036, 46.1036, 46.1036, 46.1036, 46.1036, 46.1036, 46.1036, 46.1036, 46.1059, 46.1036
6.1198, 80, 55.9512, 46.1788, 9.05539, 24.0488, 0, 46.1788, 54.2772, 47.8509, 46.1788, 46.1788, 46.1788, 46.1788, 46.1788, 46.1788, 46.1788, 46.1788, 46.1788, 46.1788, 46.1788, 46.1788, 46.1788, 46.1807, 46.1788
6.12769, 72, 58.5621, 46.2535, 8.60233, 13.4379, 0, 46.2535, 57.348, 47.466, 46.2535, 46.2535, 46.2535, 46.2535, 46.2535, 46.2535, 46.2535, 46.2535, 46.2535, 46.2535, 46.2535, 46.2535, 46.2535, 46.2551, 46.2535
6.13558, 108, 62.5665, 46.3277, 10.4881, 45.4335, 0, 46.3277, 61.6948, 47.198, 46.3277, 46.3277, 46.3277, 46.3277, 46.3277, 46.3277, 46.3277, 46.3277, 46.3277, 46.3277, 46.3277, 46.3277, 46.3277, 46.329, 46.3277
6.14346, 74, 68.4133, 46.4013, 8.7178, 5.58671, 0, 46.4013, 67.7936, 47.0199, 46.4013, 46.4013, 46.4013, 46.4013, 46.4013, 46.4013, 46.4013, 46.4013, 46.4013, 46.4013, 46.4013, 46.4013, 46.4013, 46.4023, 46.4013
6.15135, 112, 76.7013, 46.474, 10.6771, 35.2987, 0, 46.4741, 76.2646, 46.9098, 46.474, 46.474, 46.474, 46.474, 46.474, 46.474, 46.474, 46.474, 46.474, 46.474, 46.474, 46.474, 46.474, 46.4749, 46.474
6.15923, 134, 88.211, 46.546, 11.6619, 45.789, 0, 46.546, 87.9057, 46.8506, 46.546, 46.546, 46.546, 46.546, 46.546, 46.546, 46.546, 46.546, 46.546, 46.546, 46.546, 46.546, 46.546, 46.5468, 46.546
6.16712, 114, 103.936, 46.6171, 10.7703, 10.0644, 0, 46.6171, 103.723, 46.8288, 46.6171, 46.6171, 46.6171, 46.6171, 46.6171, 46.6171, 46.6171, 46.6171, 46.6171, 46.6171, 46.6171, 46.6171, 46.6171, 46.6177, 46.6171
6.175, 160, 125.113, 46.6872, 12.7279, 34.887, 0, 46.6872, 124.965, 46.8344, 46.6872, 46.6872, 46.6872, 46.6872, 46.6872, 46.6872, 46.6872, 46.6872, 46.6872, 46.6872, 46.6872, 46.6872, 46.6872, 46.6877, 46.6872
6.18289, 192, 153.255, 46.7563, 13.9284, 38.7451, 0, 46.7563, 153.151, 46.8597, 46.7563, 46.7563, 46.7563, 46.7563, 46.7563, 46.7563, 46.7563, 46.7563, 46.7563, 46.7563, 46.7563, 46.7563, 46.7563, 46.7568, 46.7563
6.19078, 212, 190.169, 46.8243, 14.6287, 21.8308, 0, 46.8243, 190.094, 46.899, 46.8243, 46.8243, 46.8243, 46.8243, 46.8243, 46.8243, 46.8243, 46.8243, 46.8243, 46.8243, 46.8243, 46.8243, 46.8243, 46.8248, 46.8243
6.19866, 290, 237.975, 46.8913, 17.088, 52.0246, 0, 46.8913, 237.918, 46.9487, 46.8913, 46.8913, 46.8913, 46.8913, 46.8913, 46.8913, 46.8913, 46.8913, 46.8913, 46.8913, 46.8913, 46.8913, 46.8913, 46.8918, 46.8913
6.20655, 324, 299.088, 46.9572, 18.0555, 24.912, 0, 46.9572, 299.039, 47.006, 46.9572, 46.9572, 46.9572, 46.9572, 46.9572, 46.9572, 46.9572, 46.9572, 46.9572, 46.9572, 46.9572, 46.9572, 46.9572, 46.9577, 46.9572
6.21443, 436, 376.21, 47.0219, 20.9284, 59.7896, 0, 47.0219, 376.162, 47.0697, 47.0219, 47.0219, 47.0219, 47.0219, 47.0219, 47.0219, 47.0219, 47.0219, 47.0219, 47.0219, 47.0219, 47.0219, 47.0219, 47.0226, 47.0219
6.22232, 572, 472.266, 47.0855, 23.9583, 99.7338, 0, 47.0855, 472.212, 47.1392, 47.0855, 47.0855, 47.0855, 47.0855, 47.0855, 47.0855, 47.0855, 47.0855, 47.0855, 47.0855, 47.0855, 47.0855, 47.0855, 47.0863, 47.0855
6.23021, 580, 590.356, 47.148, 24.1247, -10.3561, 0, 47.148, 590.288, 47.2148, 47.148, 47.148, 47.148, 47.148, 47.148, 47.148, 47.148, 47.148, 47.148, 47.148, 47.148, 47.148, 47.148, 47.1489, 47.148
6.23809, 748, 733.578, 47.2092, 27.3861, 14.4221, 0, 47.2093, 733.488, 47.2977, 47.2092, 47.2092, 47.2092, 47.2092, 47.2092, 47.2092, 47.2092, 47.2092, 47.2092, 47.2092, 47.2092, 47.2092, 47.2092, 47.2104, 47.2092
6.24598, 1010, 904.946, 47.2694, 31.8119, 105.054, 0, 47.2694, 904.824, 47.3899, 47.2694, 47.2694, 47.2694, 47.2694, 47.2694, 47.2694, 47.2694, 47.2694, 47.2694, 47.2694, 47.2694, 47.2694, 47.2694, 47.2708, 47.2694
6.25386, 1232, 1107.19, 47.3283, 35.1283, 124.807, 0, 47.3283, 1107.03, 47.494, 47.3283, 47.3283, 47.3283, 47.3283, 47.3283, 47.3283, 47.3283, 47.3283, 47.3283, 47.3283, 47.3283, 47.3283, 47.3283, 47.33, 47.3283
6.26175, 1422, 1342.52, 47.3861, 37.7359, 79.4818, 0, 47.3861, 1342.29, 47.6138, 47.3861, 47.3861, 47.3861, 47.3861, 47.3861, 47.3861, 47.3861, 47.3861, 47.3861, 47.3861, 47.3861, 47.3861, 47.3861, 47.3881, 47.3861
6.26963, 1734, 1612.42, 47.4427, 41.6653, 121.578, 0, 47.4427, 1612.11, 47.7539, 47.4427, 47.4427, 47.4427, 47.4427, 47.4427, 47.4427, 47.4427, 47.4427, 47.4427, 47.4427, 47.4427, 47.4427, 47.4427, 47.4451, 47.4427
6.27752, 1924, 1917.5, 47.4981, 43.8862, 6.50415, 0, 47.4981, 1917.07, 47.92, 47.4981, 47.4981, 47.4981, 47.4981, 47.4981, 47.4981, 47.4981, 47.4981, 47.4981, 47.4981, 47.4981, 47.4981, 47.4981, 47.5009, 47.4981
6.28541, 2360, 2257.13, 47.5523, 48.6004, 102.866, 0, 47.5523, 2256.56, 48.1187, 47.5523, 47.5523, 47.5523, 47.5523, 47.5523, 47.5523, 47.5523, 47.5523, 47.5523, 47.5523, 47.5523, 47.5523, 47.5523, 47.5555, 47.5523
6.29329, 2704, 2629.32, 47.6053, 52.0192, 74.6777, 0, 47.6053, 2628.57, 48.3579, 47.6053, 47.6053, 47.6053, 47.6053, 47.6053, 47.6053, 47.6053, 47.6053, 47.6053, 47.6053, 47.6053, 47.6053, 47.6053, 47.6089, 47.6053
6.30118, 3066, 3030.6, 47.657, 55.3895, 35.3992, 0, 47.657, 3029.61, 48.6465, 47.657, 47.657, 47.657, 47.657, 47.657, 47.657, 47.657, 47.657, 47.657, 47.657, 47.657, 47.657, 47.657, 47.6611, 47.657
6.30906, 3484, 3455.93, 47.7075, 59.0424, 28.0728, 0, 47.7075, 3454.64, 48.9942, 47.7075, 47.7075, 47.7075, 47.7075, 47.7075, 47.7075, 47.7075, 47.7075, 47.7075, 47.7075, 47.7075, 47.7075, 47.7075, 47.712, 47.7075
6.31695, 3910, 3898.56, 47.7566, 62.546, 11.4387, 0, 47.7566, 3896.9, 49.4114, 47.7566, 47.7566, 47.7566, 47.7566, 47.7566, 47.7566, 47.7566, 47.7566, 47.7566, 47.7566, 47.7566, 47.7566, 47.7566, 47.7616, 47.7566
6.32483, 4328, 4350.43, 47.8044, 65.8027, -22.4326, 0, 47.8044, 4348.32, 49.9089, 47.8044, 47.8044, 47.8044, 47.8044, 47.8044, 47.8044, 47.8044, 47.8044, 47.8044, 47.8044, 47.8044, 47.8044, 47.8044, 47.8098, 47.8044
6.33272, 4980, 4802.06, 47.8507, 70.5833, 177.939, 0, 47.8507, 4799.41, 50.4971, 47.8507, 47.8507, 47.8507, 47.8507, 47.8507, 47.8507, 47.8507, 47.8507, 47.8507, 47.8507, 47.8507, 47.8507, 47.8507, 47.8566, 47.8507
6.34061, 5490, 5243.01, 47.8955, 74.108, 246.989, 0, 47.8955, 5239.71, 51.1862, 47.8955, 47.8955, 47.8955, 47.8955, 47.8955, 47.8955, 47.8955, 47.8955, 47.8955, 47.8955, 47.8955, 47.8955, 47.8955, 47.9018, 47.8955
6.34849, 5636, 5662.13, 47.9387, 75.0866, -26.1313, 0, 47.9387, 5658.08, 51.9845, 47.9387, 47.9387, 47.9387, 47.9387, 47.9387, 47.9387, 47.9387, 47.9387, 47.9387, 47.9387, 47.9387, 47.9387, 47.9387, 47.9453, 47.9387
6.35638, 6044, 6048.18, 47.9801, 77.756, -4.18359, 0, 47.9801, 6043.26, 52.8985, 47.9801, 47.9801, 47.9801, 47.9801, 47.9801, 47.9801, 47.9801, 47.9801, 47.9801, 47.9801, 47.9801, 47.9801, 47.9801, 47.9871, 47.9801
6.36426, 6188, 6390.22, 48.0196, 78.6766, -202.22, 0, 48.0196, 6384.3, 53.9317, 48.0196, 48.0196, 48.0196, 48.0196, 48.0196, 48.0196, 48.0196, 48.0196, 48.0196, 48.0196, 48.0196, 48.0196, 48.0196, 48.0268, 48.0196
6.37215, 6632, 6678.12, 48.0569, 81.4494, -46.125, 0, 48.0569, 6671.09, 55.0838, 48.0569, 48.0569, 48.0569, 48.0569, 48.0569, 48.0569, 48.0569, 48.0569, 48.0569, 48.0569, 48.0569, 48.0569, 48.0569, 48.0644, 48.0569
6.38004, 6938, 6903.13, 48.092, 83.3067, 34.8726, 0, 48.092, 6894.86, 56.3503, 48.092, 48.092, 48.092, 48.092, 48.092, 48.092, 48.092, 48.092, 48.092, 48.092, 48.092, 48.092, 48.092, 48.0996, 48.092
6.38792, 7020, 7058.23, 48.1245, 83.7974, -38.2334, 0, 48.1246, 7048.63, 57.7215, 48.1245, 48.1245, 48.1245, 48.1245, 48.1245, 48.1245, 48.1245, 48.1245, 48.1245, 48.1245, 48.1245, 48.1245, 48.1245, 48.1322, 48.1245
6.39581, 7158, 7138.57, 48.1543, 84.6168, 19.4297, 0, 48.1543, 7127.53, 59.1822, 48.1543, 48.1543, 48.1543, 48.1543, 48.1543, 48.1543, 48.1543, 48.1543, 48.1543, 48.1543, 48.1543, 48.1543, 48.1543, 48.1619, 48.1543
6.40369, 7048, 7141.7, 48.1808, 83.9643, -93.6973, 0, 48.1809, 7129.16, 60.7118, 48.1808, 48.1808, 48.1808, 48.1808, 48.1808, 48.1808, 48.1808, 48.1808, 48.1808, 48.1808, 48.1808, 48.1808, 48.1808, 48.1885, 48.1808
6.41158, 7222, 7067.67, 48.204, 84.9941, 154.328, 0, 48.204, 7053.58, 62.2845, 48.204, 48.204, 48.204, 48.204, 48.204, 48.204, 48.204, 48.204, 48.204, 48.204, 48.204, 48.204, 48.204, 48.2116, 48.204
6.41947, 6864, 6919.06, 48.2235, 82.8613, -55.0557, 0, 48.2235, 6903.4, 63.8693, 48.2235, 48.2235, 48.2235, 48.2235, 48.2235, 48.2235, 48.2235, 48.2235, 48.2235, 48.2235, 48.2235, 48.2235, 48.2235, 48.2309, 48.2235
6.42735, 6762, 6700.79, 48.2388, 82.2435, 61.2056, 0, 48.2389, 6683.59, 65.4311, 48.2388, 48.2388, 48.2388, 48.2388, 48.2388, 48.2388, 48.2388, 48.2388, 48.2388, 48.2388, 48.2388, 48.2388, 48.2388, 48.2461, 48.2388
6.43524, 6430, 6419.91, 48.2499, 80.1998, 10.0947, 0, 48.2499, 6401.22, 66.9324, 48.2499, 48.2499, 48.2499, 48.2499, 48.2499, 48.2499, 48.2499, 48.2499, 48.2499, 48.2499, 48.2499, 48.2499, 48.2499, 48.2569, 48.2499
6.44312, 6020, 6085.1, 48.2563, 77.6015, -65.103, 0, 48.2563, 6065.02, 68.334, 48.2563, 48.2563, 48.2563, 48.2563, 48.2563, 48.2563, 48.2563, 48.2563, 48.2563, 48.2563, 48.2563, 48.2563, 48.2563, 48.2631, 48.2563
6.45101, 5654, 5706.46, 48.2578, 75.2064, -52.4604, 0, 48.2579, 5685.11, 69.5968, 48.2578, 48.2578, 48.2578, 48.2578, 48.2578, 48.2578, 48.2578, 48.2578, 48.2578, 48.2578, 48.2578, 48.2578, 48.2578, 48.2644, 48.2578
6.45889, 5340, 5294.69, 48.2543, 73.089, 45.313, 0, 48.2543, 5272.25, 70.6843, 48.2543, 48.2543, 48.2543, 48.2543, 48.2543, 48.2543, 48.2543, 48.2543, 48.2543, 48.2543, 48.2543, 48.2543, 48.2543, 48.2607, 48.2543
6.46678, 4968, 4860.86, 48.2457, 70.4982, 107.142, 0, 48.2457, 4837.53, 71.5635, 48.2457, 48.2457, 48.2457, 48.2457, 48.2457, 48.2457, 48.2457, 48.2457, 48.2457, 48.2457, 48.2457, 48.2457, 48.2457, 48.2518, 48.2457
6.47467, 4444, 4415.79, 48.2318, 66.6783, 28.209, 0, 48.2318, 4391.81, 72.2071, 48.2318, 48.2318, 48.2318, 48.2318, 48.2318, 48.2318, 48.2318, 48.2318, 48.2318, 48.2318, 48.2318, 48.2318, 48.2318, 48.2377, 48.2318
6.48255, 4116, 3969.75, 48.2128, 64.1716, 146.25, 0, 48.2128, 3945.36, 72.5943, 48.2128, 48.2128, 48.2128, 48.2128, 48.2128, 48.2128, 48.2128, 48.2128, 48.2128, 48.2128, 48.2128, 48.2128, 48.2128, 48.2185, 48.2128
6.49044, 3688, 3531.92, 48.1889, 60.7454, 156.084, 0, 48.1889, 3507.39, 72.7129, 48.1889, 48.1889, 48.1889, 48.1889, 48.1889, 48.1889, 48.1889, 48.1889, 48.1889, 48.1889, 48.1889, 48.1889, 48.1889, 48.1943, 48.1889
6.49832, 3138, 3110.24, 48.1602, 56.0357, 27.7583, 0, 48.1602, 3085.84, 72.5589, 48.1602, 48.1602, 48.1602, 48.1602, 48.1602, 48.1602, 48.1602, 48.1602, 48.1602, 48.1602, 48.1602, 48.1602, 48.1602, 48.1654, 48.1602
6.50621, 2840, 2711.24, 48.1272, 53.3104, 128.762, 0, 48.1273, 2687.22, 72.1374, 48.1272, 48.1272, 48.1272, 48.1272, 48.1272, 48.1272, 48.1272, 48.1272, 48.1272, 48.1272, 48.1272, 48.1272, 48.1272, 48.1323, 48.1272
6.51409, 2340, 2339.89, 48.0904, 48.3942, 0.108154, 0, 48.0904, 2316.52, 71.4619, 48.0904, 48.0904, 48.0904, 48.0904, 48.0904, 48.0904, 48.0904, 48.0904, 48.0904, 48.0904, 48.0904, 48.0904, 48.0904, 48.0952, 48.0904
6.52198, 1944, 1999.68, 48.0502, 44.1135, -55.6772, 0, 48.0502, 1977.17, 70.5539, 48.0502, 48.0502, 48.0502, 48.0502, 48.0502, 48.0502, 48.0502, 48.0502, 48.0502, 48.0502, 48.0502, 48.0502, 48.0502, 48.0548, 48.0502
6.52987, 1704, 1692.61, 48.0073, 41.3038, 11.3879, 0, 48.0073, 1671.17, 69.4412, 48.0073, 48.0073, 48.0073, 48.0073, 48.0073, 48.0073, 48.0073, 48.0073, 48.0073, 48.0073, 48.0073, 48.0073, 48.0073, 48.0117, 48.0073
6.53775, 1522, 1419.47, 47.9624, 39.0384, 102.528, 0, 47.9624, 1399.27, 68.1574, 47.9624, 47.9624, 47.9624, 47.9624, 47.9624, 47.9624, 47.9624, 47.9624, 47.9624, 47.9624, 47.9624, 47.9624, 47.9624, 47.9665, 47.9624
6.54564, 1300, 1179.87, 47.9161, 36.0832, 120.128, 0, 47.9161, 1161.05, 66.7393, 47.9161, 47.9161, 47.9161, 47.9161, 47.9161, 47.9161, 47.9161, 47.9161, 47.9161, 47.9161, 47.9161, 47.9161, 47.9161, 47.92, 47.9161
6.55352, 1044, 972.48, 47.8692, 32.3419, 71.5195, 0, 47.8693, 955.121, 65.2253, 47.8692, 47.8692, 47.8692, 47.8692, 47.8692, 47.8692, 47.8692, 47.8692, 47.8692, 47.8692, 47.8692, 47.8692, 47.8692, 47.8729, 47.8692
6.56141, 828, 795.349, 47.8224, 28.8097, 32.6514, 0, 47.8225, 779.513, 63.6545, 47.8224, 47.8224, 47.8224, 47.8224, 47.8224, 47.8224, 47.8224, 47.8224, 47.8224, 47.8224, 47.8224, 47.8224, 47.8224, 47.8259, 47.8224
6.56929, 712, 645.983, 47.7764, 26.7208, 66.0171, 0, 47.7764, 631.692, 62.0639, 47.7764, 47.7764, 47.7764, 47.7764, 47.7764, 47.7764, 47.7764, 47.7764, 47.7764, 47.7764, 47.7764, 47.7764, 47.7764, 47.7796, 47.7764
6.57718, 562, 521.603, 47.7318, 23.7487, 40.3968, 0, 47.7318, 508.844, 60.4879, 47.7318, 47.7318, 47.7318, 47.7318, 47.7318, 47.7318, 47.7318, 47.7318, 47.7318, 47.7318, 47.7318, 47.7318, 47.7318, 47.7347, 47.7318
6.58507, 426, 419.291, 47.689, 20.6882, 6.70929, 0, 47.689, 408.02, 58.9567, 47.689, 47.689, 47.689, 47.689, 47.689, 47.689, 47.689, 47.689, 47.689, 47.689, 47.689, 47.689, 47.689, 47.6917, 47.689
6.59295, 390, 336.155, 47.6486, 19.799, 53.8454, 0, 47.6486, 326.305, 57.496, 47.6486, 47.6486, 47.6486, 47.6486, 47.6486, 47.6486, 47.6486, 47.6486, 47.6486, 47.6486, 47.6486, 47.6486, 47.6486, 47.651, 47.6486
6.60084, 270, 269.384, 47.6109, 16.4924, 0.615784, 0, 47.6109, 260.867, 56.1258, 47.6109, 47.6109, 47.6109, 47.6109, 47.6109, 47.6109, 47.6109, 47.6109, 47.6109, 47.6109, 47.6109, 47.6109, 47.6109, 47.6131, 47.6109
