   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_184.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.638705, 0, 0.00051603, 3.67397e-05, 1.41421, -0.00051603, 3.67397e-05, 3.67557e-05, 0.000165847, 4.04881e-05, 3.67457e-05, 3.9223e-05, 3.71656e-05, 6.94335e-05, 0.000128933, 3.72583e-05, 0.000188457, 3.69257e-05, 3.74411e-05, 3.69806e-05, 3.67397e-05, 3.674e-05, 9.84558e-05, 3.67397e-05, 3.67397e-05, 4.02754e-05
0.64659, 0, 0.000873303, 6.28835e-05, 1.41421, -0.000873303, 6.28835e-05, 6.29109e-05, 0.000284153, 6.93077e-05, 6.28937e-05, 6.71394e-05, 6.36133e-05, 0.000125387, 0.000220888, 6.37723e-05, 0.000322904, 6.32023e-05, 6.40856e-05, 6.32315e-05, 6.28835e-05, 6.2884e-05, 0.000151238, 6.28835e-05, 6.28835e-05, 6.89431e-05
0.654476, 0, 0.00145492, 0.00010515, 1.41421, -0.00145492, 0.00010515, 0.000105195, 0.000475666, 0.000115907, 0.000105167, 0.000112276, 0.000106372, 0.00022234, 0.000369729, 0.000106638, 0.000540555, 0.000105683, 0.000107163, 0.000105649, 0.00010515, 0.00010515, 0.00023338, 0.00010515, 0.00010515, 0.000115296
0.662361, 0, 0.00238225, 0.000171806, 1.41421, -0.00238225, 0.000171806, 0.000171881, 0.000778124, 0.000189409, 0.000171834, 0.000183468, 0.000173806, 0.000387217, 0.000604767, 0.000174241, 0.000884308, 0.000172679, 0.0001751, 0.00017252, 0.000171806, 0.000171807, 0.000359769, 0.000171806, 0.000171806, 0.00018841
0.670246, 0, 0.00382982, 0.00027436, 1.41421, -0.00382982, 0.00027436, 0.000274481, 0.0012442, 0.000302518, 0.000274405, 0.000293014, 0.000277559, 0.000662397, 0.000966906, 0.000278256, 0.00141405, 0.000275758, 0.00027963, 0.000275376, 0.00027436, 0.000274363, 0.000551396, 0.00027436, 0.00027436, 0.00030092
0.678132, 0, 0.00604198, 0.000428313, 1.41421, -0.00604198, 0.000428313, 0.000428501, 0.00194506, 0.000472349, 0.000428383, 0.000457486, 0.000433316, 0.00111312, 0.00151139, 0.000434405, 0.00221069, 0.000430498, 0.000436554, 0.00042975, 0.000428313, 0.000428317, 0.000837, 0.000428313, 0.000428313, 0.000469851
0.686017, 0, 0.00935159, 0.00065382, 1.41421, -0.00935159, 0.00065382, 0.000654107, 0.00297361, 0.000721171, 0.000653927, 0.000698439, 0.000661471, 0.00183747, 0.00231034, 0.000663138, 0.00337987, 0.000657162, 0.000666425, 0.000655845, 0.00065382, 0.000653826, 0.00125474, 0.00065382, 0.00065382, 0.00071735
0.693903, 0, 0.0141998, 0.000976159, 1.41421, -0.0141998, 0.000976159, 0.000976589, 0.00444688, 0.00107692, 0.000976319, 0.00104291, 0.000987606, 0.00297935, 0.00345453, 0.000990099, 0.0050547, 0.000981159, 0.000995018, 0.000979001, 0.000976159, 0.000976167, 0.00185372, 0.000976159, 0.000976159, 0.00107121
0.701788, 0, 0.0211552, 0.00142581, 1.41421, -0.0211552, 0.00142581, 0.00142644, 0.00650679, 0.00157332, 0.00142604, 0.00152354, 0.00144257, 0.00474446, 0.00505402, 0.00144622, 0.00739661, 0.00143313, 0.00145342, 0.00142978, 0.00142581, 0.00142582, 0.00269518, 0.00142581, 0.00142581, 0.00156496
0.709674, 0, 0.0309299, 0.002038, 1.41421, -0.0309299, 0.002038, 0.0020389, 0.00931855, 0.00224938, 0.00203834, 0.00217804, 0.00206202, 0.00741896, 0.00723686, 0.00206724, 0.0105936, 0.00204849, 0.00207757, 0.00204353, 0.002038, 0.00203802, 0.00385307, 0.002038, 0.002038, 0.0022374
0.717559, 0, 0.0443893, 0.0028515, 1.41421, -0.0443893, 0.0028515, 0.00285276, 0.0130656, 0.00314805, 0.00285197, 0.00304796, 0.00288519, 0.0113892, 0.0101451, 0.00289252, 0.0148544, 0.00286621, 0.00290703, 0.00285915, 0.0028515, 0.00285152, 0.0054138, 0.0028515, 0.0028515, 0.00313125
0.725444, 2, 0.0625532, 0.00390667, 2, 1.93745, 0.00390667, 0.00390841, 0.0179416, 0.00431414, 0.00390732, 0.00417662, 0.00395296, 0.0171608, 0.0139286, 0.00396304, 0.0203995, 0.00392689, 0.003983, 0.00391722, 0.00390667, 0.0039067, 0.00747541, 0.00390667, 0.00390667, 0.0042911
0.73333, 0, 0.0865824, 0.00524262, 1.41421, -0.0865824, 0.00524262, 0.00524496, 0.0241374, 0.00579119, 0.00524349, 0.00560604, 0.00530494, 0.0253728, 0.0187347, 0.00531851, 0.0274464, 0.00526984, 0.00534544, 0.00525707, 0.00524262, 0.00524266, 0.010146, 0.00524262, 0.00524262, 0.00576021
0.741215, 0, 0.11775, 0.00689372, 1.41421, -0.11775, 0.00689372, 0.00689681, 0.0318262, 0.00761759, 0.00689487, 0.00737327, 0.00697596, 0.0368021, 0.024697, 0.00699387, 0.0361926, 0.00692963, 0.00702951, 0.00691339, 0.00689372, 0.00689378, 0.0135424, 0.00689372, 0.00689372, 0.00757681
0.749101, 0, 0.157392, 0.00888565, 1.41421, -0.157392, 0.00888565, 0.00888964, 0.0411453, 0.00982224, 0.00888714, 0.00950613, 0.00899205, 0.0523535, 0.0319206, 0.00901522, 0.0467948, 0.0089321, 0.00906157, 0.00891221, 0.00888565, 0.00888572, 0.0177892, 0.00888565, 0.00888565, 0.00976968
0.756986, 0, 0.206842, 0.0112314, 1.41421, -0.206842, 0.0112314, 0.0112365, 0.052178, 0.0124202, 0.0112333, 0.012019, 0.0113665, 0.0730273, 0.040469, 0.0113959, 0.059349, 0.0112904, 0.0114552, 0.011267, 0.0112314, 0.0112315, 0.0230206, 0.0112314, 0.0112314, 0.0123539
0.764872, 0, 0.267335, 0.0139279, 1.41421, -0.267335, 0.0139279, 0.0139343, 0.0649372, 0.0154089, 0.0139303, 0.014909, 0.0140962, 0.0998612, 0.0503499, 0.0141328, 0.0738704, 0.0140014, 0.0142074, 0.0139753, 0.0139279, 0.0139281, 0.029385, 0.0139279, 0.0139279, 0.0153269
0.772757, 0, 0.33991, 0.0169533, 1.41421, -0.33991, 0.0169533, 0.016961, 0.0793522, 0.0187649, 0.0169562, 0.0181535, 0.0171591, 0.133843, 0.0615066, 0.0172039, 0.09028, 0.0170431, 0.0172966, 0.0170156, 0.0169533, 0.0169534, 0.0370538, 0.0169533, 0.0169533, 0.0186658
0.780642, 0, 0.425286, 0.0202658, 1.41421, -0.425286, 0.0202658, 0.0202751, 0.0952628, 0.0224432, 0.0202693, 0.0217083, 0.0205132, 0.175795, 0.0738125, 0.020567, 0.108397, 0.0203737, 0.020681, 0.0203471, 0.0202658, 0.020266, 0.046236, 0.0202658, 0.0202658, 0.0223262
0.788528, 0, 0.523759, 0.0238051, 1.41421, -0.523759, 0.0238051, 0.023816, 0.112422, 0.0263779, 0.0238092, 0.0255095, 0.0240974, 0.22624, 0.087073, 0.024161, 0.127941, 0.0239324, 0.0243001, 0.0239101, 0.0238051, 0.0238053, 0.057197, 0.0238051, 0.0238051, 0.0262433
0.796413, 4, 0.635078, 0.027494, 2.44949, 3.36492, 0.027494, 0.0275068, 0.130501, 0.0304847, 0.0274988, 0.0294753, 0.0278338, 0.285252, 0.101032, 0.0279078, 0.148541, 0.0276419, 0.028077, 0.0276286, 0.027494, 0.0274943, 0.0702793, 0.027494, 0.027494, 0.0303343
0.804299, 2, 0.75839, 0.0312442, 2, 1.24161, 0.0312442, 0.0312588, 0.149117, 0.0346664, 0.0312496, 0.0335113, 0.031633, 0.352325, 0.115389, 0.0317176, 0.169759, 0.0314131, 0.0319238, 0.0314152, 0.0312442, 0.0312445, 0.0859251, 0.0312442, 0.0312442, 0.0345041
0.812184, 0, 0.892184, 0.0349609, 1.41421, -0.892184, 0.0349609, 0.0349773, 0.167844, 0.0388189, 0.034967, 0.0375167, 0.0353992, 0.426272, 0.129813, 0.0354946, 0.191116, 0.0351508, 0.0357475, 0.0351765, 0.0349609, 0.0349612, 0.10469, 0.0349609, 0.0349609, 0.0386517
0.820069, 0, 1.03431, 0.0385503, 1.41421, -1.03431, 0.0385503, 0.0385686, 0.186255, 0.0428387, 0.0385572, 0.0413913, 0.0390375, 0.505168, 0.14397, 0.0391436, 0.212123, 0.0387609, 0.0394575, 0.0388207, 0.0385503, 0.0385507, 0.127249, 0.0385503, 0.0385503, 0.0426774
0.827955, 0, 1.18207, 0.0419263, 1.41421, -1.18207, 0.0419263, 0.0419464, 0.203941, 0.0466301, 0.0419338, 0.0450425, 0.0424607, 0.586387, 0.157543, 0.0425771, 0.232314, 0.0421563, 0.0429725, 0.0422639, 0.0419263, 0.0419267, 0.154378, 0.0419263, 0.0419263, 0.0464908
0.83584, 2, 1.3323, 0.0450162, 2, 0.667701, 0.0450162, 0.045038, 0.220541, 0.0501122, 0.0450243, 0.0483923, 0.0455951, 0.666705, 0.170253, 0.0457212, 0.251281, 0.045264, 0.0462281, 0.0454368, 0.0450162, 0.0450166, 0.186917, 0.0450162, 0.0450162, 0.0500175
0.843726, 4, 1.4816, 0.0477656, 2.44949, 2.5184, 0.0477656, 0.0477889, 0.235767, 0.0532238, 0.0477743, 0.0513816, 0.0483857, 0.742499, 0.181877, 0.0485207, 0.268691, 0.0480291, 0.0491813, 0.0482895, 0.0477656, 0.047766, 0.2257, 0.0477656, 0.0477656, 0.0532049
0.851611, 2, 1.62649, 0.0501412, 2, 0.373509, 0.0501412, 0.0501659, 0.249411, 0.0559266, 0.0501504, 0.053974, 0.0507985, 0.81002, 0.192256, 0.0509416, 0.284309, 0.0504179, 0.0518148, 0.0507945, 0.0501412, 0.0501417, 0.271462, 0.0501412, 0.0501412, 0.0560253
0.859497, 2, 1.76368, 0.052132, 2, 0.236324, 0.052132, 0.0521579, 0.261358, 0.0582065, 0.0521417, 0.0561563, 0.0528221, 0.865705, 0.201305, 0.0529724, 0.298, 0.0524189, 0.0541384, 0.0529485, 0.052132, 0.0521325, 0.324715, 0.052132, 0.052132, 0.0584782
0.867382, 4, 1.89019, 0.0537478, 2.44949, 2.10981, 0.0537478, 0.0537748, 0.27158, 0.0600722, 0.0537579, 0.0579376, 0.0544663, 0.906499, 0.209005, 0.0546228, 0.309729, 0.0540419, 0.0561886, 0.0547713, 0.0537478, 0.0537484, 0.385621, 0.0537478, 0.0537478, 0.0605895
0.875267, 0, 2.00356, 0.055017, 1.41421, -2.00356, 0.055017, 0.0550449, 0.280128, 0.0615526, 0.0550274, 0.0593468, 0.0557595, 0.930153, 0.215401, 0.0559212, 0.319552, 0.0553149, 0.0580263, 0.0563028, 0.055017, 0.0550175, 0.453858, 0.055017, 0.055017, 0.0624098
0.883153, 2, 2.10192, 0.055982, 2, -0.101916, 0.055982, 0.0560106, 0.287117, 0.0626925, 0.0559927, 0.0604276, 0.0567443, 0.935445, 0.220588, 0.0569104, 0.327595, 0.0562803, 0.0597329, 0.0575991, 0.055982, 0.0559825, 0.528517, 0.055982, 0.055982, 0.0640115
0.891038, 4, 2.18399, 0.0566954, 2.44949, 1.81601, 0.0566954, 0.0567247, 0.292709, 0.0635476, 0.0567063, 0.0612349, 0.0574739, 0.922295, 0.224697, 0.0576434, 0.334041, 0.0569908, 0.061406, 0.0587278, 0.0566954, 0.056696, 0.608039, 0.0566954, 0.0566954, 0.0654865
0.898924, 0, 2.24908, 0.0572148, 1.41421, -2.24908, 0.0572148, 0.0572446, 0.297094, 0.0641793, 0.0572259, 0.0618287, 0.058006, 0.891777, 0.227882, 0.0581783, 0.339104, 0.0575041, 0.0631536, 0.0597612, 0.0572148, 0.0572154, 0.690204, 0.0572148, 0.0572148, 0.0669436
0.906809, 4, 2.297, 0.0575986, 2.44949, 1.703, 0.0575986, 0.0576287, 0.300478, 0.0646502, 0.0576099, 0.0622702, 0.0583997, 0.845992, 0.230307, 0.0585742, 0.343013, 0.0578786, 0.065089, 0.0607713, 0.0575986, 0.0575992, 0.772206, 0.0575986, 0.0575986, 0.0685082
0.914695, 2, 2.32794, 0.0579022, 2, -0.327941, 0.0579022, 0.0579326, 0.303059, 0.0650199, 0.0579135, 0.0626176, 0.0587108, 0.787866, 0.232133, 0.0588869, 0.345993, 0.0581702, 0.067326, 0.061824, 0.0579022, 0.0579028, 0.850795, 0.0579022, 0.0579022, 0.0703227
0.92258, 0, 2.34243, 0.0581753, 1.41421, -2.34243, 0.0581753, 0.0582059, 0.305026, 0.0653421, 0.0581867, 0.0629232, 0.0589895, 0.720859, 0.233511, 0.0591668, 0.348256, 0.0584289, 0.0699739, 0.062974, 0.0581753, 0.0581759, 0.922488, 0.0581753, 0.0581753, 0.072549
0.930465, 0, 2.34121, 0.05846, 1.41421, -2.34121, 0.05846, 0.0584907, 0.306543, 0.0656626, 0.0584714, 0.0632316, 0.0592782, 0.648656, 0.234573, 0.0594564, 0.349989, 0.0586972, 0.0731342, 0.064261, 0.05846, 0.0584606, 0.983833, 0.05846, 0.05846, 0.0753727
0.938351, 4, 2.32526, 0.0587899, 2.44949, 1.67474, 0.0587898, 0.0588207, 0.307751, 0.066018, 0.0588014, 0.0635784, 0.059611, 0.574855, 0.23543, 0.0597898, 0.351352, 0.0590092, 0.0768977, 0.0657068, 0.0587899, 0.0587905, 1.0317, 0.0587899, 0.0587899, 0.079006
0.946236, 4, 2.2958, 0.0591899, 2.44949, 1.7042, 0.0591899, 0.0592208, 0.308764, 0.0664358, 0.0592014, 0.0639902, 0.0600131, 0.502713, 0.236173, 0.0601923, 0.352472, 0.0593905, 0.081347, 0.067314, 0.0591899, 0.0591905, 1.06354, 0.0591899, 0.0591899, 0.083691
0.954122, 0, 2.25427, 0.0596768, 1.41421, -2.25427, 0.0596767, 0.0597077, 0.30967, 0.0669348, 0.0596883, 0.0644851, 0.0605013, 0.434945, 0.236872, 0.0606809, 0.353451, 0.0598581, 0.0865419, 0.0690662, 0.0596768, 0.0596774, 1.07764, 0.0596768, 0.0596768, 0.0896983
0.962007, 2, 2.20246, 0.0602598, 2, -0.202465, 0.0602598, 0.0602908, 0.310534, 0.067526, 0.0602714, 0.0650736, 0.0610853, 0.373611, 0.237576, 0.0612651, 0.354364, 0.0604221, 0.0925378, 0.0709295, 0.0602598, 0.0602604, 1.07329, 0.0602598, 0.0602598, 0.0973219
0.969893, 8, 2.1425, 0.0609422, 3.16228, 5.8575, 0.0609421, 0.0609732, 0.3114, 0.0682138, 0.0609538, 0.0657595, 0.0617683, 0.320072, 0.23832, 0.0619482, 0.355262, 0.0610862, 0.0993787, 0.0728564, 0.0609422, 0.0609428, 1.05083, 0.0609422, 0.0609422, 0.106867
0.977778, 0, 2.07683, 0.0617221, 1.41421, -2.07683, 0.061722, 0.0617532, 0.312298, 0.0689971, 0.0617337, 0.0665417, 0.0625486, 0.27503, 0.239123, 0.0627286, 0.35618, 0.0618491, 0.107106, 0.07479, 0.0617221, 0.0617227, 1.01163, 0.0617221, 0.0617221, 0.11863
0.985663, 4, 2.00819, 0.0625941, 2.44949, 1.99181, 0.0625939, 0.0626251, 0.313244, 0.0698712, 0.0626056, 0.0674151, 0.0634208, 0.238597, 0.239997, 0.0636008, 0.357139, 0.0627058, 0.115771, 0.0766694, 0.0625941, 0.0625947, 0.95797, 0.0625941, 0.0625941, 0.132871
0.993549, 4, 1.93946, 0.0635498, 2.44949, 2.06054, 0.0635495, 0.0635808, 0.314246, 0.0708282, 0.0635613, 0.0683717, 0.0643766, 0.210411, 0.240943, 0.0645567, 0.358147, 0.0636485, 0.125457, 0.0784359, 0.0635498, 0.0635504, 0.892818, 0.0635498, 0.0635498, 0.149778
1.00143, 2, 1.87363, 0.0645795, 2, 0.126375, 0.0645792, 0.0646105, 0.315303, 0.0718588, 0.0645911, 0.0694019, 0.0654065, 0.189761, 0.241957, 0.0655865, 0.359207, 0.064668, 0.136323, 0.0800381, 0.0645795, 0.0645801, 0.819594, 0.0645795, 0.0645795, 0.169431
1.00932, 4, 1.81355, 0.0656726, 2.44949, 2.18645, 0.0656721, 0.0657036, 0.316413, 0.0729523, 0.0656841, 0.0704953, 0.0664996, 0.175698, 0.243034, 0.0666797, 0.360315, 0.0657543, 0.148666, 0.0814369, 0.0656726, 0.0656732, 0.741878, 0.0656726, 0.0656726, 0.191759
1.01721, 0, 1.76198, 0.0668181, 1.41421, -1.76198, 0.0668175, 0.0668492, 0.317568, 0.0740982, 0.0668297, 0.0716411, 0.0676452, 0.167146, 0.244165, 0.0678253, 0.361465, 0.066897, 0.16304, 0.0826083, 0.0668181, 0.0668187, 0.663142, 0.0668181, 0.0668181, 0.216516
1.02509, 0, 1.72152, 0.0680057, 1.41421, -1.72152, 0.0680048, 0.0680367, 0.318761, 0.0752859, 0.0680173, 0.0728287, 0.0688327, 0.162987, 0.24534, 0.0690129, 0.362647, 0.0680864, 0.180442, 0.0835453, 0.0680057, 0.0680063, 0.586525, 0.0680057, 0.0680057, 0.243247
1.03298, 2, 1.6948, 0.0692251, 2, 0.305195, 0.069224, 0.0692562, 0.319983, 0.0765054, 0.0692367, 0.0740482, 0.0700522, 0.162119, 0.246549, 0.0702323, 0.363851, 0.0693134, 0.202604, 0.0842573, 0.0692251, 0.0692257, 0.514656, 0.0692251, 0.0692251, 0.271292
1.04086, 0, 1.68495, 0.0704672, 1.41421, -1.68495, 0.0704656, 0.0704982, 0.321227, 0.0777475, 0.0704788, 0.0752903, 0.0712943, 0.163515, 0.247783, 0.0714744, 0.365064, 0.0705698, 0.232435, 0.0847676, 0.0704672, 0.0704678, 0.449548, 0.0704672, 0.0704672, 0.299794
1.04875, 6, 1.69616, 0.0717231, 2.82843, 4.30384, 0.0717211, 0.0717542, 0.322483, 0.0790035, 0.0717347, 0.0765463, 0.0725502, 0.166244, 0.249034, 0.0727303, 0.366272, 0.0718485, 0.274668, 0.0851109, 0.0717231, 0.0717237, 0.392561, 0.0717231, 0.0717231, 0.327739
1.05663, 4, 1.73478, 0.0729852, 2.44949, 2.26522, 0.0729824, 0.0730162, 0.323746, 0.0802655, 0.0729968, 0.0778083, 0.0738123, 0.169503, 0.250291, 0.0739924, 0.36746, 0.0731432, 0.336777, 0.0853281, 0.0729852, 0.0729858, 0.344423, 0.0729852, 0.0729852, 0.354011
1.06452, 0, 1.81067, 0.074246, 1.41421, -1.81067, 0.0742424, 0.0742771, 0.325007, 0.0815264, 0.0742576, 0.0790692, 0.0750731, 0.172625, 0.251549, 0.0752532, 0.368611, 0.074449, 0.430188, 0.0854627, 0.074246, 0.0742466, 0.305297, 0.074246, 0.074246, 0.377466
1.0724, 0, 1.9389, 0.0754987, 1.41421, -1.9389, 0.0754939, 0.0755298, 0.32626, 0.0827791, 0.0755103, 0.0803219, 0.0763258, 0.175091, 0.2528, 0.0765059, 0.369702, 0.075761, 0.57184, 0.0855562, 0.0754987, 0.0754993, 0.274882, 0.0754987, 0.0754987, 0.397019
1.08029, 0, 2.14187, 0.0767366, 1.41421, -2.14187, 0.0767302, 0.0767676, 0.327498, 0.0840169, 0.0767481, 0.0815597, 0.0775637, 0.17653, 0.254036, 0.0777438, 0.370709, 0.0770753, 0.786033, 0.0856446, 0.0767366, 0.0767372, 0.252531, 0.0767366, 0.0767366, 0.411726
1.08817, 6, 2.45153, 0.0779528, 2.82843, 3.54847, 0.0779445, 0.0779839, 0.328714, 0.0852332, 0.0779644, 0.082776, 0.0787799, 0.176719, 0.255252, 0.07896, 0.371603, 0.0783878, 1.10651, 0.0857563, 0.0779528, 0.0779534, 0.237356, 0.0779528, 0.0779528, 0.420866
1.09606, 2, 2.91157, 0.0791403, 2, -0.911571, 0.0791295, 0.0791714, 0.329902, 0.0864207, 0.0791519, 0.0839635, 0.0799674, 0.17557, 0.256439, 0.0801475, 0.372351, 0.0796945, 1.5785, 0.0859106, 0.0791403, 0.0791409, 0.228344, 0.0791403, 0.0791403, 0.424002
1.10394, 2, 3.57932, 0.0802915, 2, -1.57932, 0.0802775, 0.0803226, 0.331053, 0.0875719, 0.0803031, 0.0851147, 0.0811186, 0.173119, 0.25759, 0.0812987, 0.372916, 0.0809907, 2.26044, 0.0861172, 0.0802915, 0.0802921, 0.224436, 0.0802915, 0.0802915, 0.421016
1.11183, 8, 4.5266, 0.0813978, 3.16228, 3.4734, 0.0813799, 0.0814289, 0.332159, 0.0886782, 0.0814094, 0.086221, 0.0822249, 0.169498, 0.258696, 0.082405, 0.373257, 0.0822707, 3.22483, 0.086377, 0.0813978, 0.0813984, 0.224602, 0.0813978, 0.0813978, 0.41212
1.11972, 12, 5.8393, 0.0824497, 3.74166, 6.1607, 0.0824267, 0.0824808, 0.333211, 0.0897301, 0.0824613, 0.0872729, 0.0832768, 0.164917, 0.259747, 0.0834569, 0.373334, 0.0835277, 4.55778, 0.0866828, 0.0824497, 0.0824503, 0.22788, 0.0824497, 0.0824497, 0.397834
1.1276, 10, 7.61479, 0.0834363, 3.4641, 2.38521, 0.0834069, 0.0834673, 0.334198, 0.0907166, 0.0834478, 0.0882594, 0.0842634, 0.159628, 0.260734, 0.0844435, 0.373106, 0.0847532, 6.35651, 0.0870207, 0.0834363, 0.0834369, 0.233415, 0.0834363, 0.0834363, 0.378938
1.13549, 14, 9.95685, 0.0843452, 4, 4.04315, 0.0843081, 0.0843763, 0.335107, 0.0916256, 0.0843568, 0.0891684, 0.0851723, 0.153903, 0.261643, 0.0853524, 0.372536, 0.0859372, 8.72427, 0.0873721, 0.0843452, 0.0843458, 0.240463, 0.0843452, 0.0843452, 0.356405
1.14337, 10, 12.9673, 0.0851626, 3.4641, -2.96733, 0.0851158, 0.0851937, 0.335924, 0.092443, 0.0851742, 0.0899858, 0.0859897, 0.148005, 0.26246, 0.0861698, 0.371598, 0.0870672, 11.7622, 0.0877141, 0.0851626, 0.0851632, 0.2484, 0.0851626, 0.0851626, 0.33132
1.15126, 14, 16.7356, 0.0858732, 4, -2.73562, 0.0858145, 0.0859042, 0.336635, 0.0931536, 0.0858848, 0.0906963, 0.0867003, 0.142168, 0.263171, 0.0868804, 0.370274, 0.0881293, 15.5587, 0.0880218, 0.0858732, 0.0858738, 0.256711, 0.0858732, 0.0858732, 0.304792
1.15914, 24, 21.3251, 0.0864601, 5.09902, 2.67487, 0.0863869, 0.0864912, 0.337222, 0.0937405, 0.0864717, 0.0912833, 0.0872872, 0.13658, 0.263758, 0.0874673, 0.368566, 0.0891074, 20.1765, 0.0882686, 0.0864601, 0.0864607, 0.264979, 0.0864601, 0.0864601, 0.277881
1.16703, 12, 26.7589, 0.0869056, 3.74166, -14.7589, 0.0868148, 0.0869367, 0.337667, 0.094186, 0.0869172, 0.0917288, 0.0877327, 0.13138, 0.264203, 0.0879128, 0.366497, 0.089984, 25.6376, 0.0884276, 0.0869056, 0.0869062, 0.272869, 0.0869056, 0.0869056, 0.251524
1.17491, 42, 33.0059, 0.0871913, 6.63325, 8.99414, 0.0870792, 0.0872224, 0.337953, 0.0944717, 0.0872029, 0.0920145, 0.0880184, 0.126647, 0.264489, 0.0881985, 0.364116, 0.0907407, 31.9104, 0.088472, 0.0871913, 0.0871919, 0.280108, 0.0871913, 0.0871913, 0.226494
1.1828, 32, 39.969, 0.0872989, 5.83095, -7.96896, 0.0871612, 0.0873299, 0.33806, 0.0945792, 0.0873104, 0.092122, 0.088126, 0.122413, 0.264596, 0.0883061, 0.361504, 0.0913586, 38.8972, 0.0883763, 0.0872989, 0.0872995, 0.286473, 0.0872989, 0.0872989, 0.203369
1.19068, 56, 47.4796, 0.0872107, 7.61577, 8.52044, 0.0870425, 0.0872417, 0.337972, 0.094491, 0.0872222, 0.0920338, 0.0880378, 0.118663, 0.264508, 0.0882179, 0.358779, 0.0918196, 46.4291, 0.0881169, 0.0872107, 0.0872113, 0.291773, 0.0872107, 0.0872107, 0.182524
1.19857, 66, 55.297, 0.0869109, 8.24621, 10.703, 0.0867065, 0.086942, 0.337672, 0.0941913, 0.0869225, 0.0917341, 0.087738, 0.115349, 0.264208, 0.0879181, 0.356098, 0.0921072, 54.2652, 0.0876727, 0.0869109, 0.0869115, 0.295841, 0.0869109, 0.0869109, 0.164144
1.20646, 64, 63.1181, 0.0863869, 8.12404, 0.881947, 0.0861395, 0.0864179, 0.337148, 0.0936673, 0.0863985, 0.09121, 0.087214, 0.112403, 0.263684, 0.0873941, 0.353663, 0.0922082, 62.1023, 0.0870268, 0.0863869, 0.0863875, 0.298526, 0.0863869, 0.0863869, 0.148248
1.21434, 78, 70.5934, 0.0856293, 8.94427, 7.40662, 0.0853313, 0.0856603, 0.336391, 0.0929097, 0.0856409, 0.0904524, 0.0864564, 0.109741, 0.262927, 0.0866365, 0.351726, 0.0921138, 69.591, 0.0861663, 0.0856293, 0.0856299, 0.299692, 0.0856293, 0.0856293, 0.134722
1.22223, 84, 77.3528, 0.084634, 9.27362, 6.64719, 0.0842767, 0.0846651, 0.335395, 0.0919144, 0.0846456, 0.0894572, 0.0854612, 0.107282, 0.261932, 0.0856412, 0.35059, 0.0918216, 76.3612, 0.0850843, 0.084634, 0.0846346, 0.299225, 0.084634, 0.084634, 0.123355
1.23011, 86, 83.035, 0.0834028, 9.38083, 2.96498, 0.082976, 0.0834339, 0.334164, 0.0906832, 0.0834144, 0.0882259, 0.08423, 0.104948, 0.2607, 0.08441, 0.350617, 0.0913382, 82.0518, 0.0837798, 0.0834028, 0.0834034, 0.297033, 0.0834028, 0.0834028, 0.113879
1.238, 80, 87.3197, 0.0819436, 9.05539, -7.31966, 0.0814359, 0.0819747, 0.332705, 0.089224, 0.0819552, 0.0867667, 0.0827709, 0.102676, 0.259241, 0.0829508, 0.352227, 0.0906814, 86.3424, 0.0822589, 0.0819436, 0.0819442, 0.293063, 0.0819436, 0.0819436, 0.106003
1.24588, 84, 89.9569, 0.0802715, 9.27362, -5.95688, 0.0796698, 0.0803025, 0.331032, 0.0875518, 0.080283, 0.0850946, 0.0810989, 0.100414, 0.257569, 0.0812787, 0.355897, 0.0898849, 88.983, 0.0805348, 0.0802715, 0.0802721, 0.287309, 0.0802715, 0.0802715, 0.0994357
1.25377, 76, 90.7922, 0.0784082, 8.83176, -14.7922, 0.0776974, 0.0784393, 0.329169, 0.0856886, 0.0784198, 0.0832314, 0.0792359, 0.0981306, 0.255705, 0.0794154, 0.362165, 0.0890038, 89.819, 0.0786278, 0.0784082, 0.0784088, 0.279818, 0.0784082, 0.0784082, 0.0939091
1.26165, 104, 89.7812, 0.0763821, 10.2956, 14.2188, 0.075545, 0.0764132, 0.327141, 0.0836624, 0.0763937, 0.0812052, 0.0772102, 0.0958096, 0.253678, 0.0773893, 0.371621, 0.0881237, 88.8054, 0.076565, 0.0763821, 0.0763827, 0.270702, 0.0763821, 0.0763821, 0.0891908
1.26954, 94, 86.993, 0.0742272, 9.79796, 7.00705, 0.0732441, 0.0742582, 0.324985, 0.0815074, 0.0742388, 0.0790503, 0.075056, 0.0934499, 0.251522, 0.0752344, 0.384902, 0.0873736, 86.0109, 0.0743792, 0.0742272, 0.0742278, 0.260134, 0.0742272, 0.0742272, 0.08509
1.27742, 92, 82.6031, 0.071982, 9.69536, 9.39685, 0.0708305, 0.0720131, 0.322737, 0.0792622, 0.0719936, 0.0768051, 0.0728121, 0.0910637, 0.249274, 0.0729892, 0.402677, 0.0869443, 81.6104, 0.0721082, 0.071982, 0.0719826, 0.24835, 0.071982, 0.071982, 0.0814591
