   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_41.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
4.88373, 10, 24.1652, 23.5516, 3.4641, -14.1652, 23.5516, 0, 23.5516, 23.5516, 24.13, 23.586, 23.5516, 23.5516, 23.5516, 23.5516, 23.5516, 23.5516, 23.5516, 23.5516, 23.5516, 23.5516, 23.5516, 23.5516, 23.5516, 23.5523
4.89163, 14, 24.1731, 23.6418, 4, -10.1731, 23.6418, 0, 23.6418, 23.6418, 24.1405, 23.6735, 23.6418, 23.6418, 23.6418, 23.6418, 23.6418, 23.6418, 23.6418, 23.6418, 23.6418, 23.6418, 23.6418, 23.6418, 23.6418, 23.6426
4.89954, 14, 24.2026, 23.732, 4, -10.2026, 23.732, 0, 23.732, 23.732, 24.1721, 23.7614, 23.732, 23.732, 23.732, 23.732, 23.732, 23.732, 23.732, 23.732, 23.732, 23.732, 23.732, 23.732, 23.732, 23.733
4.90745, 2, 24.2489, 23.8221, 2, -22.2489, 23.8221, 0, 23.8221, 23.8221, 24.2202, 23.8496, 23.8221, 23.8221, 23.8221, 23.8221, 23.8221, 23.8221, 23.8221, 23.8221, 23.8221, 23.8221, 23.8221, 23.8221, 23.8221, 23.8233
4.91535, 16, 24.3081, 23.9122, 4.24264, -8.30805, 23.9122, 0, 23.9122, 23.9122, 24.2807, 23.9382, 23.9122, 23.9122, 23.9122, 23.9122, 23.9122, 23.9122, 23.9122, 23.9122, 23.9122, 23.9122, 23.9122, 23.9122, 23.9122, 23.9135
4.92326, 10, 24.377, 24.0022, 3.4641, -14.377, 24.0022, 0, 24.0023, 24.0023, 24.3507, 24.027, 24.0022, 24.0022, 24.0022, 24.0022, 24.0022, 24.0022, 24.0022, 24.0022, 24.0022, 24.0022, 24.0022, 24.0022, 24.0022, 24.0038
4.93116, 8, 24.4532, 24.0923, 3.16228, -16.4532, 24.0923, 0, 24.0923, 24.0923, 24.4277, 24.1161, 24.0923, 24.0923, 24.0923, 24.0923, 24.0923, 24.0923, 24.0923, 24.0923, 24.0923, 24.0923, 24.0923, 24.0923, 24.0923, 24.094
4.93907, 16, 24.5349, 24.1822, 4.24264, -8.5349, 24.1822, 0, 24.1822, 24.1822, 24.5098, 24.2053, 24.1822, 24.1822, 24.1822, 24.1822, 24.1822, 24.1822, 24.1822, 24.1822, 24.1822, 24.1822, 24.1822, 24.1822, 24.1822, 24.1841
4.94697, 14, 24.6206, 24.2721, 4, -10.6206, 24.2721, 0, 24.2721, 24.2722, 24.5958, 24.2947, 24.2721, 24.2721, 24.2721, 24.2721, 24.2721, 24.2721, 24.2721, 24.2721, 24.2721, 24.2721, 24.2721, 24.2721, 24.2721, 24.2743
4.95488, 14, 24.7092, 24.362, 4, -10.7092, 24.362, 0, 24.362, 24.362, 24.6845, 24.3843, 24.362, 24.362, 24.362, 24.362, 24.362, 24.362, 24.362, 24.362, 24.362, 24.362, 24.362, 24.362, 24.362, 24.3643
4.96278, 14, 24.7999, 24.4517, 4, -10.7999, 24.4517, 0, 24.4518, 24.4518, 24.7752, 24.4739, 24.4517, 24.4517, 24.4517, 24.4517, 24.4517, 24.4517, 24.4517, 24.4517, 24.4517, 24.4517, 24.4517, 24.4517, 24.4517, 24.4543
4.97069, 14, 24.8922, 24.5415, 4, -10.8922, 24.5415, 0, 24.5415, 24.5415, 24.8673, 24.5635, 24.5415, 24.5415, 24.5415, 24.5415, 24.5415, 24.5415, 24.5415, 24.5415, 24.5415, 24.5415, 24.5415, 24.5415, 24.5415, 24.5442
4.97859, 20, 24.9856, 24.6311, 4.69042, -4.98556, 24.6311, 0, 24.6311, 24.6312, 24.9605, 24.6532, 24.6311, 24.6311, 24.6311, 24.6311, 24.6311, 24.6311, 24.6311, 24.6311, 24.6311, 24.6311, 24.6311, 24.6311, 24.6311, 24.634
4.9865, 10, 25.0798, 24.7207, 3.4641, -15.0798, 24.7207, 0, 24.7207, 24.7207, 25.0545, 24.7429, 24.7207, 24.7207, 24.7207, 24.7207, 24.7207, 24.7207, 24.7207, 24.7207, 24.7207, 24.7207, 24.7207, 24.7207, 24.7207, 24.7237
4.99441, 10, 25.1746, 24.8102, 3.4641, -15.1746, 24.8102, 0, 24.8102, 24.8102, 25.1491, 24.8326, 24.8102, 24.8102, 24.8102, 24.8102, 24.8102, 24.8102, 24.8102, 24.8102, 24.8102, 24.8102, 24.8102, 24.8102, 24.8102, 24.8133
5.00231, 4, 25.27, 24.8996, 2.44949, -21.27, 24.8996, 0, 24.8996, 24.8996, 25.2441, 24.9222, 24.8996, 24.8996, 24.8996, 24.8996, 24.8996, 24.8996, 24.8996, 24.8996, 24.8996, 24.8996, 24.8996, 24.8996, 24.8996, 24.9028
5.01022, 16, 25.3658, 24.9889, 4.24264, -9.36579, 24.9889, 0, 24.9889, 24.9889, 25.3396, 25.0118, 24.9889, 24.9889, 24.9889, 24.9889, 24.9889, 24.9889, 24.9889, 24.9889, 24.9889, 24.9889, 24.9889, 24.9889, 24.9889, 24.9921
5.01812, 12, 25.462, 25.0781, 3.74166, -13.462, 25.0781, 0, 25.0781, 25.0782, 25.4355, 25.1013, 25.0781, 25.0781, 25.0781, 25.0781, 25.0781, 25.0781, 25.0781, 25.0781, 25.0781, 25.0781, 25.0781, 25.0781, 25.0781, 25.0814
5.02603, 18, 25.5587, 25.1672, 4.47214, -7.55873, 25.1672, 0, 25.1672, 25.1673, 25.5319, 25.1907, 25.1672, 25.1672, 25.1672, 25.1672, 25.1672, 25.1672, 25.1672, 25.1672, 25.1672, 25.1672, 25.1672, 25.1672, 25.1672, 25.1705
5.03393, 14, 25.656, 25.2562, 4, -11.656, 25.2562, 0, 25.2562, 25.2563, 25.6289, 25.28, 25.2562, 25.2562, 25.2562, 25.2562, 25.2562, 25.2562, 25.2562, 25.2562, 25.2562, 25.2562, 25.2562, 25.2562, 25.2562, 25.2595
5.04184, 14, 25.7539, 25.3451, 4, -11.7539, 25.3451, 0, 25.3451, 25.3451, 25.7265, 25.3692, 25.3451, 25.3451, 25.3451, 25.3451, 25.3451, 25.3451, 25.3451, 25.3451, 25.3451, 25.3451, 25.3451, 25.3451, 25.3451, 25.3483
5.04974, 22, 25.8526, 25.4338, 4.89898, -3.85259, 25.4338, 0, 25.4339, 25.4339, 25.8249, 25.4583, 25.4338, 25.4338, 25.4338, 25.4338, 25.4338, 25.4338, 25.4338, 25.4338, 25.4338, 25.4338, 25.4338, 25.4338, 25.4338, 25.437
5.05765, 14, 25.9523, 25.5225, 4, -11.9523, 25.5225, 0, 25.5225, 25.5225, 25.9244, 25.5473, 25.5225, 25.5225, 25.5225, 25.5225, 25.5225, 25.5225, 25.5225, 25.5225, 25.5225, 25.5225, 25.5225, 25.5225, 25.5225, 25.5255
5.06555, 16, 26.0534, 25.6109, 4.24264, -10.0534, 25.6109, 0, 25.6109, 25.611, 26.0252, 25.6361, 25.6109, 25.6109, 25.6109, 25.6109, 25.6109, 25.6109, 25.6109, 25.6109, 25.6109, 25.6109, 25.6109, 25.6109, 25.6109, 25.6139
5.07346, 26, 26.1561, 25.6992, 5.2915, -0.15612, 25.6992, 0, 25.6992, 25.6993, 26.1276, 25.7248, 25.6992, 25.6992, 25.6992, 25.6992, 25.6992, 25.6992, 25.6992, 25.6992, 25.6992, 25.6992, 25.6992, 25.6992, 25.6992, 25.7021
5.08136, 30, 26.261, 25.7874, 5.65685, 3.73904, 25.7874, 0, 25.7874, 25.7874, 26.2322, 25.8133, 25.7874, 25.7874, 25.7874, 25.7874, 25.7874, 25.7874, 25.7874, 25.7874, 25.7874, 25.7874, 25.7874, 25.7874, 25.7874, 25.7902
5.08927, 22, 26.3684, 25.8754, 4.89898, -4.36844, 25.8754, 0, 25.8754, 25.8754, 26.3394, 25.9017, 25.8754, 25.8754, 25.8754, 25.8754, 25.8754, 25.8754, 25.8754, 25.8754, 25.8754, 25.8754, 25.8754, 25.8754, 25.8754, 25.8781
5.09718, 24, 26.4792, 25.9632, 5.09902, -2.4792, 25.9632, 0, 25.9632, 25.9632, 26.4499, 25.9898, 25.9632, 25.9632, 25.9632, 25.9632, 25.9632, 25.9632, 25.9632, 25.9632, 25.9632, 25.9632, 25.9632, 25.9632, 25.9632, 25.9658
5.10508, 16, 26.594, 26.0508, 4.24264, -10.594, 26.0508, 0, 26.0508, 26.0509, 26.5644, 26.0778, 26.0508, 26.0508, 26.0508, 26.0508, 26.0508, 26.0508, 26.0508, 26.0508, 26.0508, 26.0508, 26.0508, 26.0508, 26.0508, 26.0533
5.11299, 14, 26.7137, 26.1382, 4, -12.7137, 26.1382, 0, 26.1382, 26.1383, 26.6839, 26.1656, 26.1382, 26.1382, 26.1382, 26.1382, 26.1382, 26.1382, 26.1382, 26.1382, 26.1382, 26.1382, 26.1382, 26.1382, 26.1382, 26.1406
5.12089, 26, 26.8392, 26.2255, 5.2915, -0.839247, 26.2255, 0, 26.2255, 26.2255, 26.8092, 26.2532, 26.2255, 26.2255, 26.2255, 26.2255, 26.2255, 26.2255, 26.2255, 26.2255, 26.2255, 26.2255, 26.2255, 26.2255, 26.2255, 26.2277
5.1288, 22, 26.9718, 26.3125, 4.89898, -4.97181, 26.3125, 0, 26.3125, 26.3125, 26.9415, 26.3406, 26.3125, 26.3125, 26.3125, 26.3125, 26.3125, 26.3125, 26.3125, 26.3125, 26.3125, 26.3125, 26.3125, 26.3125, 26.3125, 26.3146
5.1367, 26, 27.1125, 26.3992, 5.2915, -1.11254, 26.3992, 0, 26.3992, 26.3993, 27.0819, 26.4278, 26.3992, 26.3992, 26.3992, 26.3992, 26.3992, 26.3992, 26.3992, 26.3992, 26.3992, 26.3992, 26.3992, 26.3992, 26.3992, 26.4013
5.14461, 18, 27.2627, 26.4858, 4.47214, -9.2627, 26.4858, 0, 26.4858, 26.4858, 27.2318, 26.5147, 26.4858, 26.4858, 26.4858, 26.4858, 26.4858, 26.4858, 26.4858, 26.4858, 26.4858, 26.4858, 26.4858, 26.4858, 26.4858, 26.4877
5.15251, 12, 27.4235, 26.5721, 3.74166, -15.4235, 26.5721, 0, 26.5721, 26.5721, 27.3924, 26.6014, 26.5721, 26.5721, 26.5721, 26.5721, 26.5721, 26.5721, 26.5721, 26.5721, 26.5721, 26.5721, 26.5721, 26.5721, 26.5721, 26.5739
5.16042, 18, 27.5963, 26.6582, 4.47214, -9.5963, 26.6582, 0, 26.6582, 26.6582, 27.5648, 26.6879, 26.6582, 26.6582, 26.6582, 26.6582, 26.6582, 26.6582, 26.6582, 26.6582, 26.6582, 26.6582, 26.6582, 26.6582, 26.6582, 26.6599
5.16832, 16, 27.7821, 26.744, 4.24264, -11.7821, 26.744, 0, 26.744, 26.744, 27.7504, 26.7741, 26.744, 26.744, 26.744, 26.744, 26.744, 26.744, 26.744, 26.744, 26.744, 26.744, 26.744, 26.744, 26.744, 26.7456
5.17623, 6, 27.9818, 26.8295, 2.82843, -21.9818, 26.8295, 0, 26.8295, 26.8295, 27.9498, 26.86, 26.8295, 26.8295, 26.8295, 26.8295, 26.8295, 26.8295, 26.8295, 26.8295, 26.8295, 26.8295, 26.8295, 26.8295, 26.8295, 26.831
5.18414, 28, 28.1962, 26.9148, 5.47723, -0.196188, 26.9148, 0, 26.9148, 26.9148, 28.1639, 26.9456, 26.9148, 26.9148, 26.9148, 26.9148, 26.9148, 26.9148, 26.9148, 26.9148, 26.9148, 26.9148, 26.9148, 26.9148, 26.9148, 26.9161
5.19204, 18, 28.4254, 26.9997, 4.47214, -10.4254, 26.9997, 0, 26.9998, 26.9998, 28.3928, 27.031, 26.9997, 26.9997, 26.9997, 26.9997, 26.9997, 26.9997, 26.9997, 26.9997, 26.9997, 26.9997, 26.9998, 26.9997, 26.9997, 27.001
5.19995, 20, 28.6693, 27.0845, 4.69042, -8.6693, 27.0845, 0, 27.0845, 27.0845, 28.6363, 27.1161, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0857
5.20785, 16, 28.9271, 27.1689, 4.24264, -12.9271, 27.1689, 0, 27.1689, 27.1689, 28.8938, 27.201, 27.1689, 27.1689, 27.1689, 27.1689, 27.1689, 27.1689, 27.1689, 27.1689, 27.1689, 27.1689, 27.1689, 27.1689, 27.1689, 27.17
5.21576, 16, 29.1974, 27.253, 4.24264, -13.1974, 27.253, 0, 27.253, 27.253, 29.1637, 27.2855, 27.253, 27.253, 27.253, 27.253, 27.253, 27.253, 27.253, 27.253, 27.253, 27.253, 27.253, 27.253, 27.253, 27.2541
5.22366, 22, 29.4781, 27.3368, 4.89898, -7.47813, 27.3368, 0, 27.3368, 27.3368, 29.4441, 27.3697, 27.3368, 27.3368, 27.3368, 27.3368, 27.3368, 27.3368, 27.3368, 27.3368, 27.3368, 27.3368, 27.3368, 27.3368, 27.3368, 27.3378
5.23157, 18, 29.7666, 27.4203, 4.47214, -11.7666, 27.4203, 0, 27.4203, 27.4203, 29.7322, 27.4536, 27.4203, 27.4203, 27.4203, 27.4203, 27.4203, 27.4203, 27.4203, 27.4203, 27.4203, 27.4203, 27.4203, 27.4203, 27.4203, 27.4213
5.23947, 12, 30.0593, 27.5035, 3.74166, -18.0593, 27.5035, 0, 27.5035, 27.5035, 30.0245, 27.5372, 27.5035, 27.5035, 27.5035, 27.5035, 27.5035, 27.5035, 27.5035, 27.5035, 27.5035, 27.5035, 27.5035, 27.5035, 27.5035, 27.5045
5.24738, 30, 30.3525, 27.5864, 5.65685, -0.352455, 27.5864, 0, 27.5864, 27.5864, 30.3172, 27.6205, 27.5864, 27.5864, 27.5864, 27.5864, 27.5864, 27.5864, 27.5864, 27.5864, 27.5864, 27.5864, 27.5864, 27.5864, 27.5864, 27.5874
5.25528, 14, 30.6415, 27.6689, 4, -16.6415, 27.6689, 0, 27.6689, 27.669, 30.6058, 27.7035, 27.6689, 27.6689, 27.6689, 27.6689, 27.6689, 27.6689, 27.6689, 27.6689, 27.6689, 27.6689, 27.6689, 27.6689, 27.6689, 27.67
5.26319, 8, 30.9216, 27.7511, 3.16228, -22.9216, 27.7511, 0, 27.7511, 27.7512, 30.8854, 27.7861, 27.7511, 27.7511, 27.7511, 27.7511, 27.7511, 27.7511, 27.7511, 27.7511, 27.7511, 27.7511, 27.7511, 27.7511, 27.7511, 27.7523
5.2711, 24, 31.188, 27.833, 5.09902, -7.18802, 27.833, 0, 27.833, 27.8331, 31.1513, 27.8684, 27.833, 27.833, 27.833, 27.833, 27.833, 27.833, 27.833, 27.833, 27.833, 27.833, 27.833, 27.833, 27.833, 27.8344
5.279, 10, 31.4358, 27.9146, 3.4641, -21.4358, 27.9146, 0, 27.9146, 27.9146, 31.3985, 27.9504, 27.9146, 27.9146, 27.9146, 27.9146, 27.9146, 27.9146, 27.9146, 27.9146, 27.9146, 27.9146, 27.9146, 27.9146, 27.9146, 27.916
5.28691, 18, 31.6604, 27.9958, 4.47214, -13.6604, 27.9958, 0, 27.9958, 27.9958, 31.6225, 28.032, 27.9958, 27.9958, 27.9958, 27.9958, 27.9958, 27.9958, 27.9958, 27.9958, 27.9958, 27.9958, 27.9958, 27.9958, 27.9958, 27.9974
5.29481, 22, 31.8579, 28.0766, 4.89898, -9.85787, 28.0766, 0, 28.0766, 28.0767, 31.8193, 28.1133, 28.0766, 28.0766, 28.0766, 28.0766, 28.0766, 28.0766, 28.0766, 28.0766, 28.0766, 28.0766, 28.0766, 28.0766, 28.0766, 28.0785
5.30272, 10, 32.0248, 28.1571, 3.4641, -22.0248, 28.1571, 0, 28.1571, 28.1571, 31.9856, 28.1942, 28.1571, 28.1571, 28.1571, 28.1571, 28.1571, 28.1571, 28.1571, 28.1571, 28.1571, 28.1571, 28.1571, 28.1571, 28.1571, 28.1592
5.31062, 10, 32.1588, 28.2372, 3.4641, -22.1588, 28.2372, 0, 28.2372, 28.2373, 32.1189, 28.2747, 28.2372, 28.2372, 28.2372, 28.2372, 28.2372, 28.2372, 28.2372, 28.2372, 28.2372, 28.2372, 28.2372, 28.2372, 28.2372, 28.2396
5.31853, 16, 32.2584, 28.317, 4.24264, -16.2584, 28.317, 0, 28.317, 28.317, 32.2178, 28.3549, 28.317, 28.317, 28.317, 28.317, 28.317, 28.317, 28.317, 28.317, 28.317, 28.317, 28.317, 28.317, 28.317, 28.3196
5.32643, 14, 32.3234, 28.3963, 4, -18.3234, 28.3963, 0, 28.3963, 28.3964, 32.2821, 28.4347, 28.3963, 28.3963, 28.3963, 28.3963, 28.3963, 28.3963, 28.3963, 28.3963, 28.3963, 28.3963, 28.3963, 28.3963, 28.3963, 28.3992
5.33434, 26, 32.3543, 28.4753, 5.2915, -6.35434, 28.4753, 0, 28.4753, 28.4753, 32.3123, 28.5141, 28.4753, 28.4753, 28.4753, 28.4753, 28.4753, 28.4753, 28.4753, 28.4753, 28.4753, 28.4753, 28.4753, 28.4753, 28.4753, 28.4785
5.34224, 14, 32.3532, 28.5539, 4, -18.3532, 28.5539, 0, 28.5539, 28.5539, 32.3105, 28.5931, 28.5539, 28.5539, 28.5539, 28.5539, 28.5539, 28.5539, 28.5539, 28.5539, 28.5539, 28.5539, 28.5539, 28.5539, 28.5539, 28.5573
5.35015, 26, 32.3228, 28.632, 5.2915, -6.32277, 28.632, 0, 28.632, 28.6321, 32.2793, 28.6717, 28.632, 28.632, 28.632, 28.632, 28.632, 28.632, 28.632, 28.632, 28.632, 28.632, 28.632, 28.632, 28.632, 28.6358
5.35805, 22, 32.2666, 28.7098, 4.89898, -10.2666, 28.7098, 0, 28.7098, 28.7098, 32.2225, 28.7499, 28.7098, 28.7098, 28.7098, 28.7098, 28.7098, 28.7098, 28.7098, 28.7098, 28.7098, 28.7098, 28.7098, 28.7098, 28.7098, 28.7138
5.36596, 18, 32.189, 28.7871, 4.47214, -14.189, 28.7871, 0, 28.7871, 28.7872, 32.1441, 28.8277, 28.7871, 28.7871, 28.7871, 28.7871, 28.7871, 28.7871, 28.7871, 28.7871, 28.7871, 28.7871, 28.7871, 28.7871, 28.7871, 28.7914
5.37387, 24, 32.0945, 28.864, 5.09902, -8.09454, 28.864, 0, 28.864, 28.8641, 32.049, 28.905, 28.864, 28.864, 28.864, 28.864, 28.864, 28.864, 28.864, 28.864, 28.864, 28.864, 28.864, 28.864, 28.864, 28.8685
5.38177, 26, 31.9882, 28.9405, 5.2915, -5.98816, 28.9405, 0, 28.9405, 28.9405, 31.942, 28.9819, 28.9405, 28.9405, 28.9405, 28.9405, 28.9405, 28.9405, 28.9405, 28.9405, 28.9405, 28.9405, 28.9405, 28.9405, 28.9405, 28.9452
5.38968, 22, 31.8747, 29.0165, 4.89898, -9.8747, 29.0165, 0, 29.0165, 29.0166, 31.8279, 29.0584, 29.0165, 29.0165, 29.0165, 29.0165, 29.0165, 29.0165, 29.0165, 29.0165, 29.0165, 29.0165, 29.0165, 29.0165, 29.0165, 29.0214
5.39758, 24, 31.7588, 29.0921, 5.09902, -7.75884, 29.0921, 0, 29.0921, 29.0921, 31.7114, 29.1344, 29.0921, 29.0921, 29.0921, 29.0921, 29.0921, 29.0921, 29.0921, 29.0921, 29.0921, 29.0921, 29.0921, 29.0921, 29.0921, 29.0972
5.40549, 18, 31.6448, 29.1672, 4.47214, -13.6448, 29.1672, 0, 29.1672, 29.1672, 31.5968, 29.2099, 29.1672, 29.1672, 29.1672, 29.1672, 29.1672, 29.1672, 29.1672, 29.1672, 29.1672, 29.1672, 29.1672, 29.1672, 29.1672, 29.1724
5.41339, 18, 31.5364, 29.2418, 4.47214, -13.5364, 29.2418, 0, 29.2418, 29.2419, 31.4879, 29.285, 29.2418, 29.2418, 29.2418, 29.2418, 29.2418, 29.2418, 29.2418, 29.2418, 29.2418, 29.2418, 29.2418, 29.2418, 29.2418, 29.2471
5.4213, 22, 31.4368, 29.316, 4.89898, -9.43679, 29.316, 0, 29.316, 29.3161, 31.3877, 29.3597, 29.316, 29.316, 29.316, 29.316, 29.316, 29.316, 29.316, 29.316, 29.316, 29.316, 29.316, 29.316, 29.316, 29.3214
5.4292, 20, 31.3484, 29.3897, 4.69042, -11.3484, 29.3897, 0, 29.3897, 29.3898, 31.2988, 29.4338, 29.3897, 29.3897, 29.3897, 29.3897, 29.3897, 29.3897, 29.3897, 29.3897, 29.3897, 29.3897, 29.3897, 29.3897, 29.3897, 29.3952
5.43711, 16, 31.2731, 29.4629, 4.24264, -15.2731, 29.4629, 0, 29.4629, 29.4629, 31.223, 29.5075, 29.4629, 29.4629, 29.4629, 29.4629, 29.4629, 29.4629, 29.4629, 29.4629, 29.4629, 29.4629, 29.4629, 29.4629, 29.4629, 29.4684
5.44501, 16, 31.2121, 29.5356, 4.24264, -15.2121, 29.5356, 0, 29.5356, 29.5357, 31.1614, 29.5807, 29.5356, 29.5356, 29.5356, 29.5356, 29.5356, 29.5356, 29.5356, 29.5356, 29.5356, 29.5356, 29.5356, 29.5356, 29.5356, 29.5412
5.45292, 16, 31.1658, 29.6078, 4.24264, -15.1658, 29.6078, 0, 29.6078, 29.6079, 31.1147, 29.6533, 29.6078, 29.6078, 29.6078, 29.6078, 29.6078, 29.6078, 29.6078, 29.6078, 29.6078, 29.6078, 29.6078, 29.6078, 29.6078, 29.6134
5.46082, 18, 31.1344, 29.6795, 4.47214, -13.1344, 29.6795, 0, 29.6796, 29.6796, 31.0828, 29.7255, 29.6795, 29.6795, 29.6795, 29.6795, 29.6795, 29.6795, 29.6795, 29.6795, 29.6795, 29.6795, 29.6795, 29.6795, 29.6795, 29.6851
5.46873, 30, 31.1173, 29.7507, 5.65685, -1.11728, 29.7507, 0, 29.7507, 29.7508, 31.0652, 29.7972, 29.7507, 29.7507, 29.7507, 29.7507, 29.7507, 29.7507, 29.7507, 29.7507, 29.7507, 29.7507, 29.7507, 29.7507, 29.7507, 29.7563
5.47664, 16, 31.1138, 29.8214, 4.24264, -15.1138, 29.8214, 0, 29.8214, 29.8214, 31.0613, 29.8683, 29.8214, 29.8214, 29.8214, 29.8214, 29.8214, 29.8214, 29.8214, 29.8214, 29.8214, 29.8214, 29.8214, 29.8214, 29.8214, 29.8269
5.48454, 10, 31.123, 29.8915, 3.4641, -21.123, 29.8915, 0, 29.8915, 29.8916, 31.0699, 29.9389, 29.8915, 29.8915, 29.8915, 29.8915, 29.8915, 29.8915, 29.8915, 29.8915, 29.8915, 29.8915, 29.8915, 29.8915, 29.8915, 29.897
5.49245, 14, 31.1435, 29.961, 4, -17.1435, 29.961, 0, 29.961, 29.9611, 31.0899, 30.009, 29.961, 29.961, 29.961, 29.961, 29.961, 29.961, 29.961, 29.961, 29.961, 29.961, 29.961, 29.961, 29.961, 29.9665
5.50035, 16, 31.1741, 30.0301, 4.24264, -15.1741, 30.0301, 0, 30.0301, 30.0302, 31.12, 30.0786, 30.0301, 30.0301, 30.0301, 30.0301, 30.0301, 30.0301, 30.0301, 30.0301, 30.0301, 30.0301, 30.0301, 30.0301, 30.0301, 30.0354
5.50826, 22, 31.2135, 30.0985, 4.89898, -9.21346, 30.0985, 0, 30.0985, 30.0986, 31.1588, 30.1477, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.1038
5.51616, 22, 31.2604, 30.1664, 4.89898, -9.26038, 30.1664, 0, 30.1664, 30.1666, 31.2051, 30.2163, 30.1664, 30.1664, 30.1664, 30.1664, 30.1664, 30.1664, 30.1664, 30.1664, 30.1664, 30.1664, 30.1664, 30.1664, 30.1664, 30.1716
5.52407, 18, 31.3137, 30.2337, 4.47214, -13.3137, 30.2337, 0, 30.2337, 30.2339, 31.2576, 30.2845, 30.2337, 30.2337, 30.2337, 30.2337, 30.2337, 30.2337, 30.2337, 30.2337, 30.2337, 30.2337, 30.2337, 30.2337, 30.2337, 30.2388
5.53197, 20, 31.3723, 30.3004, 4.69042, -11.3723, 30.3004, 0, 30.3004, 30.3007, 31.3152, 30.3523, 30.3004, 30.3004, 30.3004, 30.3004, 30.3004, 30.3004, 30.3004, 30.3004, 30.3004, 30.3004, 30.3004, 30.3004, 30.3004, 30.3053
5.53988, 20, 31.4353, 30.3665, 4.69042, -11.4353, 30.3665, 0, 30.3666, 30.3668, 31.3769, 30.4199, 30.3665, 30.3665, 30.3665, 30.3665, 30.3665, 30.3665, 30.3665, 30.3665, 30.3665, 30.3665, 30.3665, 30.3665, 30.3665, 30.3713
5.54778, 16, 31.5022, 30.4321, 4.24264, -15.5022, 30.4321, 0, 30.4321, 30.4324, 31.4418, 30.4875, 30.4321, 30.4321, 30.4321, 30.4321, 30.4321, 30.4321, 30.4321, 30.4321, 30.4321, 30.4321, 30.4321, 30.4321, 30.4321, 30.4366
5.55569, 4, 31.5723, 30.497, 2.44949, -27.5723, 30.497, 0, 30.497, 30.4974, 31.5092, 30.5553, 30.497, 30.497, 30.497, 30.497, 30.497, 30.497, 30.497, 30.497, 30.497, 30.497, 30.497, 30.497, 30.497, 30.5014
5.5636, 16, 31.6457, 30.5613, 4.24264, -15.6457, 30.5613, 0, 30.5613, 30.5618, 31.5784, 30.6239, 30.5613, 30.5613, 30.5613, 30.5613, 30.5613, 30.5613, 30.5613, 30.5613, 30.5613, 30.5613, 30.5613, 30.5613, 30.5613, 30.5655
5.5715, 26, 31.7224, 30.6249, 5.2915, -5.72236, 30.6249, 0, 30.625, 30.6256, 31.6489, 30.6939, 30.6249, 30.6249, 30.6249, 30.6249, 30.6249, 30.6249, 30.6249, 30.6249, 30.6249, 30.6249, 30.6249, 30.6249, 30.6249, 30.6289
5.57941, 20, 31.803, 30.688, 4.69042, -11.803, 30.688, 0, 30.688, 30.6887, 31.7202, 30.7663, 30.688, 30.688, 30.688, 30.688, 30.688, 30.688, 30.688, 30.688, 30.688, 30.688, 30.688, 30.688, 30.688, 30.6917
5.58731, 8, 31.8887, 30.7504, 3.16228, -23.8887, 30.7504, 0, 30.7504, 30.7513, 31.7921, 30.8426, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7504, 30.7539
5.59522, 10, 31.9812, 30.8122, 3.4641, -21.9812, 30.8122, 0, 30.8122, 30.8132, 31.8641, 30.9249, 30.8122, 30.8122, 30.8122, 30.8122, 30.8122, 30.8122, 30.8122, 30.8122, 30.8122, 30.8122, 30.8122, 30.8122, 30.8122, 30.8154
5.60312, 12, 32.0834, 30.8733, 3.74166, -20.0834, 30.8733, 0, 30.8733, 30.8745, 31.9362, 31.0162, 30.8733, 30.8733, 30.8733, 30.8733, 30.8733, 30.8733, 30.8733, 30.8733, 30.8733, 30.8733, 30.8733, 30.8733, 30.8733, 30.8763
5.61103, 10, 32.1992, 30.9337, 3.4641, -22.1992, 30.9337, 0, 30.9338, 30.9352, 32.0082, 31.1205, 30.9337, 30.9337, 30.9337, 30.9337, 30.9337, 30.9337, 30.9337, 30.9337, 30.9337, 30.9337, 30.9337, 30.9337, 30.9337, 30.9366
5.61893, 22, 32.334, 30.9935, 4.89898, -10.334, 30.9935, 0, 30.9936, 30.9952, 32.0799, 31.2433, 30.9935, 30.9935, 30.9935, 30.9935, 30.9935, 30.9935, 30.9935, 30.9935, 30.9935, 30.9935, 30.9935, 30.9935, 30.9935, 30.9962
