   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_174.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
18.8952, 2, 0.463766, 0.0177093, 2, 1.53623, 0, 0.0177093, 0.0177093, 0.0177093, 0.0177093, 0.0177093, 0.0177093, 0.0177093, 0.0177093, 0.0177093, 0.0177093, 0.0177093, 0.0177103, 0.0177093, 0.463764, 0.0177093, 0.0177093
18.9031, 0, 0.454867, 0.0174559, 1.41421, -0.454867, 0, 0.0174559, 0.0174559, 0.0174559, 0.0174559, 0.0174559, 0.0174559, 0.0174559, 0.0174559, 0.0174559, 0.0174559, 0.0174559, 0.0174569, 0.0174559, 0.454866, 0.0174559, 0.0174559
18.911, 2, 0.445856, 0.0171894, 2, 1.55414, 0, 0.0171894, 0.0171894, 0.0171894, 0.0171894, 0.0171894, 0.0171894, 0.0171894, 0.0171894, 0.0171894, 0.0171894, 0.0171894, 0.0171904, 0.0171894, 0.445855, 0.0171894, 0.0171894
18.9189, 2, 0.436769, 0.0169144, 2, 1.56323, 0, 0.0169144, 0.0169144, 0.0169144, 0.0169144, 0.0169144, 0.0169144, 0.0169144, 0.0169144, 0.0169144, 0.0169144, 0.0169144, 0.0169154, 0.0169144, 0.436768, 0.0169144, 0.0169144
18.9268, 0, 0.427634, 0.0166295, 1.41421, -0.427634, 0, 0.0166295, 0.0166295, 0.0166295, 0.0166295, 0.0166295, 0.0166295, 0.0166295, 0.0166295, 0.0166295, 0.0166295, 0.0166295, 0.0166305, 0.0166295, 0.427633, 0.0166295, 0.0166295
18.9347, 0, 0.418475, 0.0163354, 1.41421, -0.418475, 0, 0.0163354, 0.0163354, 0.0163354, 0.0163354, 0.0163354, 0.0163354, 0.0163354, 0.0163354, 0.0163354, 0.0163354, 0.0163354, 0.0163364, 0.0163354, 0.418474, 0.0163354, 0.0163354
18.9425, 0, 0.40932, 0.0160343, 1.41421, -0.40932, 0, 0.0160343, 0.0160343, 0.0160343, 0.0160343, 0.0160343, 0.0160343, 0.0160343, 0.0160343, 0.0160343, 0.0160343, 0.0160343, 0.0160353, 0.0160343, 0.409319, 0.0160343, 0.0160343
18.9504, 2, 0.400195, 0.0157264, 2, 1.59981, 0, 0.0157264, 0.0157264, 0.0157264, 0.0157264, 0.0157264, 0.0157264, 0.0157264, 0.0157264, 0.0157264, 0.0157264, 0.0157264, 0.0157274, 0.0157264, 0.400194, 0.0157264, 0.0157264
18.9583, 0, 0.391121, 0.0154125, 1.41421, -0.391121, 0, 0.0154125, 0.0154125, 0.0154125, 0.0154125, 0.0154125, 0.0154125, 0.0154125, 0.0154125, 0.0154125, 0.0154125, 0.0154125, 0.0154135, 0.0154125, 0.39112, 0.0154125, 0.0154125
18.9662, 0, 0.382113, 0.01509, 1.41421, -0.382113, 0, 0.01509, 0.01509, 0.01509, 0.01509, 0.01509, 0.01509, 0.01509, 0.01509, 0.01509, 0.01509, 0.01509, 0.015091, 0.01509, 0.382112, 0.01509, 0.01509
18.9741, 0, 0.37319, 0.0147614, 1.41421, -0.37319, 0, 0.0147614, 0.0147614, 0.0147614, 0.0147614, 0.0147614, 0.0147614, 0.0147614, 0.0147614, 0.0147614, 0.0147614, 0.0147614, 0.0147624, 0.0147614, 0.373189, 0.0147614, 0.0147614
18.982, 2, 0.364372, 0.0144236, 2, 1.63563, 0, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144246, 0.0144236, 0.364371, 0.0144236, 0.0144236
18.9899, 0, 0.355667, 0.0140794, 1.41421, -0.355667, 0, 0.0140794, 0.0140794, 0.0140794, 0.0140794, 0.0140794, 0.0140794, 0.0140794, 0.0140794, 0.0140794, 0.0140794, 0.0140794, 0.0140804, 0.0140794, 0.355666, 0.0140794, 0.0140794
18.9977, 0, 0.347095, 0.0137322, 1.41421, -0.347095, 0, 0.0137322, 0.0137322, 0.0137322, 0.0137322, 0.0137322, 0.0137322, 0.0137322, 0.0137322, 0.0137322, 0.0137322, 0.0137322, 0.0137332, 0.0137322, 0.347094, 0.0137322, 0.0137322
19.0056, 0, 0.338663, 0.0133806, 1.41421, -0.338663, 0, 0.0133806, 0.0133806, 0.0133806, 0.0133806, 0.0133806, 0.0133806, 0.0133806, 0.0133806, 0.0133806, 0.0133806, 0.0133806, 0.0133816, 0.0133806, 0.338662, 0.0133806, 0.0133806
19.0135, 0, 0.33038, 0.0130228, 1.41421, -0.33038, 0, 0.0130228, 0.0130228, 0.0130228, 0.0130228, 0.0130228, 0.0130228, 0.0130228, 0.0130228, 0.0130228, 0.0130228, 0.0130228, 0.0130238, 0.0130228, 0.330379, 0.0130228, 0.0130228
19.0214, 0, 0.322253, 0.0126614, 1.41421, -0.322253, 0, 0.0126614, 0.0126614, 0.0126614, 0.0126614, 0.0126614, 0.0126614, 0.0126614, 0.0126614, 0.0126614, 0.0126614, 0.0126614, 0.0126624, 0.0126614, 0.322252, 0.0126614, 0.0126614
19.0293, 2, 0.314289, 0.0122972, 2, 1.68571, 0, 0.0122972, 0.0122972, 0.0122972, 0.0122972, 0.0122972, 0.0122972, 0.0122972, 0.0122972, 0.0122972, 0.0122972, 0.0122972, 0.0122982, 0.0122972, 0.314288, 0.0122972, 0.0122972
19.0372, 0, 0.306496, 0.0119326, 1.41421, -0.306496, 0, 0.0119326, 0.0119326, 0.0119326, 0.0119326, 0.0119326, 0.0119326, 0.0119326, 0.0119326, 0.0119326, 0.0119326, 0.0119326, 0.0119336, 0.0119326, 0.306495, 0.0119326, 0.0119326
19.0451, 0, 0.298876, 0.011566, 1.41421, -0.298876, 0, 0.011566, 0.011566, 0.011566, 0.011566, 0.011566, 0.011566, 0.011566, 0.011566, 0.011566, 0.011566, 0.011566, 0.011567, 0.011566, 0.298875, 0.011566, 0.011566
19.0529, 0, 0.291428, 0.011199, 1.41421, -0.291428, 0, 0.011199, 0.011199, 0.011199, 0.011199, 0.011199, 0.011199, 0.011199, 0.011199, 0.011199, 0.011199, 0.011199, 0.0112, 0.011199, 0.291427, 0.011199, 0.011199
19.0608, 2, 0.284155, 0.0108295, 2, 1.71584, 0, 0.0108295, 0.0108295, 0.0108295, 0.0108295, 0.0108295, 0.0108295, 0.0108295, 0.0108295, 0.0108295, 0.0108295, 0.0108295, 0.0108305, 0.0108295, 0.284154, 0.0108295, 0.0108295
19.0687, 0, 0.277059, 0.0104595, 1.41421, -0.277059, 0, 0.0104595, 0.0104595, 0.0104595, 0.0104595, 0.0104595, 0.0104595, 0.0104595, 0.0104595, 0.0104595, 0.0104595, 0.0104595, 0.0104605, 0.0104595, 0.277058, 0.0104595, 0.0104595
19.0766, 0, 0.270138, 0.0100912, 1.41421, -0.270138, 0, 0.0100912, 0.0100912, 0.0100912, 0.0100912, 0.0100912, 0.0100912, 0.0100912, 0.0100912, 0.0100912, 0.0100912, 0.0100912, 0.0100922, 0.0100912, 0.270137, 0.0100912, 0.0100912
19.0845, 0, 0.263394, 0.00972526, 1.41421, -0.263394, 0, 0.00972526, 0.00972526, 0.00972526, 0.00972526, 0.00972526, 0.00972526, 0.00972526, 0.00972526, 0.00972526, 0.00972526, 0.00972526, 0.00972627, 0.00972526, 0.263393, 0.00972526, 0.00972526
19.0924, 0, 0.256821, 0.00935832, 1.41421, -0.256821, 0, 0.00935832, 0.00935832, 0.00935832, 0.00935832, 0.00935832, 0.00935832, 0.00935832, 0.00935832, 0.00935832, 0.00935832, 0.00935832, 0.00935933, 0.00935832, 0.25682, 0.00935832, 0.00935832
19.1003, 2, 0.250419, 0.00899192, 2, 1.74958, 0, 0.00899192, 0.00899192, 0.00899192, 0.00899192, 0.00899192, 0.00899192, 0.00899192, 0.00899192, 0.00899192, 0.00899192, 0.00899192, 0.00899293, 0.00899192, 0.250418, 0.00899192, 0.00899192
19.1082, 0, 0.244184, 0.00862762, 1.41421, -0.244184, 0, 0.00862762, 0.00862762, 0.00862762, 0.00862762, 0.00862762, 0.00862762, 0.00862762, 0.00862762, 0.00862762, 0.00862762, 0.00862762, 0.00862863, 0.00862762, 0.244183, 0.00862762, 0.00862762
19.116, 0, 0.238115, 0.00826551, 1.41421, -0.238115, 0, 0.00826551, 0.00826551, 0.00826551, 0.00826551, 0.00826551, 0.00826551, 0.00826551, 0.00826551, 0.00826551, 0.00826551, 0.00826551, 0.00826653, 0.00826551, 0.238114, 0.00826551, 0.00826551
19.1239, 2, 0.23221, 0.00790719, 2, 1.76779, 0, 0.00790719, 0.00790719, 0.00790719, 0.00790719, 0.00790719, 0.00790719, 0.00790719, 0.00790719, 0.00790719, 0.00790719, 0.00790719, 0.0079082, 0.00790719, 0.232209, 0.00790719, 0.00790719
19.1318, 0, 0.226461, 0.00755199, 1.41421, -0.226461, 0, 0.00755199, 0.00755199, 0.00755199, 0.00755199, 0.00755199, 0.00755199, 0.00755199, 0.00755199, 0.00755199, 0.00755199, 0.00755199, 0.007553, 0.00755199, 0.22646, 0.00755199, 0.00755199
19.1397, 0, 0.220868, 0.0072012, 1.41421, -0.220868, 0, 0.0072012, 0.0072012, 0.0072012, 0.0072012, 0.0072012, 0.0072012, 0.0072012, 0.0072012, 0.0072012, 0.0072012, 0.0072012, 0.00720221, 0.0072012, 0.220867, 0.0072012, 0.0072012
19.1476, 0, 0.215429, 0.00685691, 1.41421, -0.215429, 0, 0.00685691, 0.00685691, 0.00685691, 0.00685691, 0.00685691, 0.00685691, 0.00685691, 0.00685691, 0.00685691, 0.00685691, 0.00685691, 0.00685793, 0.00685691, 0.215428, 0.00685691, 0.00685691
19.1555, 0, 0.21014, 0.00651789, 1.41421, -0.21014, 0, 0.00651789, 0.00651789, 0.00651789, 0.00651789, 0.00651789, 0.00651789, 0.00651789, 0.00651789, 0.00651789, 0.00651789, 0.00651789, 0.00651891, 0.00651789, 0.210139, 0.00651789, 0.00651789
19.1634, 4, 0.204993, 0.00618428, 2.44949, 3.79501, 0, 0.00618428, 0.00618428, 0.00618428, 0.00618428, 0.00618428, 0.00618428, 0.00618428, 0.00618428, 0.00618428, 0.00618428, 0.00618428, 0.0061853, 0.00618428, 0.204992, 0.00618428, 0.00618428
19.1712, 0, 0.199985, 0.00585548, 1.41421, -0.199985, 0, 0.00585548, 0.00585548, 0.00585548, 0.00585548, 0.00585548, 0.00585548, 0.00585548, 0.00585548, 0.00585548, 0.00585548, 0.00585548, 0.0058565, 0.00585548, 0.199984, 0.00585548, 0.00585548
19.1791, 0, 0.195115, 0.00553257, 1.41421, -0.195115, 0, 0.00553257, 0.00553257, 0.00553257, 0.00553257, 0.00553257, 0.00553257, 0.00553257, 0.00553257, 0.00553257, 0.00553257, 0.00553257, 0.00553359, 0.00553257, 0.195114, 0.00553257, 0.00553257
19.187, 0, 0.190375, 0.00521674, 1.41421, -0.190375, 0, 0.00521674, 0.00521674, 0.00521674, 0.00521674, 0.00521674, 0.00521674, 0.00521674, 0.00521674, 0.00521674, 0.00521674, 0.00521674, 0.00521776, 0.00521674, 0.190374, 0.00521674, 0.00521674
19.1949, 0, 0.185763, 0.00490555, 1.41421, -0.185763, 0, 0.00490555, 0.00490555, 0.00490555, 0.00490555, 0.00490555, 0.00490555, 0.00490555, 0.00490555, 0.00490555, 0.00490555, 0.00490555, 0.00490657, 0.00490555, 0.185762, 0.00490555, 0.00490555
19.2028, 0, 0.181274, 0.00459991, 1.41421, -0.181274, 0, 0.00459991, 0.00459991, 0.00459991, 0.00459991, 0.00459991, 0.00459991, 0.00459991, 0.00459991, 0.00459991, 0.00459991, 0.00459991, 0.00460093, 0.00459991, 0.181273, 0.00459991, 0.00459991
19.2107, 0, 0.176905, 0.00430022, 1.41421, -0.176905, 0, 0.00430022, 0.00430022, 0.00430022, 0.00430022, 0.00430022, 0.00430022, 0.00430022, 0.00430022, 0.00430022, 0.00430022, 0.00430022, 0.00430124, 0.00430022, 0.176904, 0.00430022, 0.00430022
19.2186, 0, 0.172652, 0.00400781, 1.41421, -0.172652, 0, 0.00400781, 0.00400781, 0.00400781, 0.00400781, 0.00400781, 0.00400781, 0.00400781, 0.00400781, 0.00400781, 0.00400781, 0.00400781, 0.00400883, 0.00400781, 0.172651, 0.00400781, 0.00400781
19.2264, 2, 0.168515, 0.00372433, 2, 1.83149, 0, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372536, 0.00372433, 0.168514, 0.00372433, 0.00372433
19.2343, 0, 0.164489, 0.00345007, 1.41421, -0.164489, 0, 0.00345007, 0.00345007, 0.00345007, 0.00345007, 0.00345007, 0.00345007, 0.00345007, 0.00345007, 0.00345007, 0.00345007, 0.00345007, 0.0034511, 0.00345007, 0.164488, 0.00345007, 0.00345007
19.2422, 0, 0.16057, 0.00318401, 1.41421, -0.16057, 0, 0.00318401, 0.00318401, 0.00318401, 0.00318401, 0.00318401, 0.00318401, 0.00318401, 0.00318401, 0.00318401, 0.00318401, 0.00318401, 0.00318504, 0.00318401, 0.160569, 0.00318401, 0.00318401
19.2501, 2, 0.156754, 0.00292668, 2, 1.84325, 0, 0.00292668, 0.00292668, 0.00292668, 0.00292668, 0.00292668, 0.00292668, 0.00292668, 0.00292668, 0.00292668, 0.00292668, 0.00292668, 0.00292771, 0.00292668, 0.156753, 0.00292668, 0.00292668
19.258, 0, 0.153039, 0.00267855, 1.41421, -0.153039, 0, 0.00267855, 0.00267855, 0.00267855, 0.00267855, 0.00267855, 0.00267855, 0.00267855, 0.00267855, 0.00267855, 0.00267855, 0.00267855, 0.00267959, 0.00267855, 0.153038, 0.00267855, 0.00267855
19.2659, 0, 0.149421, 0.0024383, 1.41421, -0.149421, 0, 0.0024383, 0.0024383, 0.0024383, 0.0024383, 0.0024383, 0.0024383, 0.0024383, 0.0024383, 0.0024383, 0.0024383, 0.0024383, 0.00243933, 0.0024383, 0.14942, 0.0024383, 0.0024383
19.2738, 0, 0.145896, 0.00220674, 1.41421, -0.145896, 0, 0.00220674, 0.00220674, 0.00220674, 0.00220674, 0.00220674, 0.00220674, 0.00220674, 0.00220674, 0.00220674, 0.00220674, 0.00220674, 0.00220778, 0.00220674, 0.145895, 0.00220674, 0.00220674
19.2817, 0, 0.142463, 0.00198459, 1.41421, -0.142463, 0, 0.00198459, 0.00198459, 0.00198459, 0.00198459, 0.00198459, 0.00198459, 0.00198459, 0.00198459, 0.00198459, 0.00198459, 0.00198459, 0.00198562, 0.00198459, 0.142462, 0.00198459, 0.00198459
19.2895, 2, 0.139119, 0.00177277, 2, 1.86088, 0, 0.00177277, 0.00177277, 0.00177277, 0.00177277, 0.00177277, 0.00177277, 0.00177277, 0.00177277, 0.00177277, 0.00177277, 0.00177277, 0.00177381, 0.00177277, 0.139118, 0.00177277, 0.00177277
19.2974, 0, 0.135862, 0.00157222, 1.41421, -0.135862, 0, 0.00157222, 0.00157222, 0.00157222, 0.00157222, 0.00157222, 0.00157222, 0.00157222, 0.00157222, 0.00157222, 0.00157222, 0.00157222, 0.00157326, 0.00157222, 0.135861, 0.00157222, 0.00157222
19.3053, 2, 0.132691, 0.00138371, 2, 1.86731, 0, 0.00138371, 0.00138371, 0.00138371, 0.00138371, 0.00138371, 0.00138371, 0.00138371, 0.00138371, 0.00138371, 0.00138371, 0.00138371, 0.00138474, 0.00138371, 0.13269, 0.00138371, 0.00138371
19.3132, 0, 0.129606, 0.0012098, 1.41421, -0.129606, 0, 0.0012098, 0.0012098, 0.0012098, 0.0012098, 0.0012098, 0.0012098, 0.0012098, 0.0012098, 0.0012098, 0.0012098, 0.0012098, 0.00121084, 0.0012098, 0.129605, 0.0012098, 0.0012098
19.3211, 2, 0.126598, 0.00104477, 2, 1.8734, 0, 0.00104477, 0.00104477, 0.00104477, 0.00104477, 0.00104477, 0.00104477, 0.00104477, 0.00104477, 0.00104477, 0.00104477, 0.00104477, 0.00104581, 0.00104477, 0.126597, 0.00104477, 0.00104477
19.329, 2, 0.123665, 0.000889653, 2, 1.87634, 0, 0.000889653, 0.000889653, 0.000889653, 0.000889653, 0.000889653, 0.000889653, 0.000889653, 0.000889653, 0.000889653, 0.000889653, 0.000889653, 0.000890698, 0.000889653, 0.123664, 0.000889653, 0.000889653
19.3369, 2, 0.120806, 0.000745996, 2, 1.87919, 0, 0.000745996, 0.000745996, 0.000745996, 0.000745996, 0.000745996, 0.000745996, 0.000745996, 0.000745996, 0.000745996, 0.000745996, 0.000745996, 0.000747043, 0.000745996, 0.120805, 0.000745996, 0.000745996
19.3447, 0, 0.118022, 0.00061498, 1.41421, -0.118022, 0, 0.00061498, 0.00061498, 0.00061498, 0.00061498, 0.00061498, 0.00061498, 0.00061498, 0.00061498, 0.00061498, 0.00061498, 0.00061498, 0.000616031, 0.00061498, 0.118021, 0.00061498, 0.00061498
19.3526, 0, 0.115315, 0.000503274, 1.41421, -0.115315, 0, 0.000503274, 0.000503274, 0.000503274, 0.000503274, 0.000503274, 0.000503274, 0.000503274, 0.000503274, 0.000503274, 0.000503274, 0.000503274, 0.000504329, 0.000503274, 0.115314, 0.000503274, 0.000503274
19.3605, 0, 0.112672, 0.000399644, 1.41421, -0.112672, 0, 0.000399644, 0.000399644, 0.000399644, 0.000399644, 0.000399644, 0.000399644, 0.000399644, 0.000399644, 0.000399644, 0.000399644, 0.000399644, 0.000400704, 0.000399644, 0.112671, 0.000399644, 0.000399644
19.3684, 0, 0.110093, 0.000305638, 1.41421, -0.110093, 0, 0.000305638, 0.000305638, 0.000305638, 0.000305638, 0.000305638, 0.000305638, 0.000305638, 0.000305638, 0.000305638, 0.000305638, 0.000305638, 0.000306705, 0.000305638, 0.110092, 0.000305638, 0.000305638
19.3763, 2, 0.107579, 0.000223232, 2, 1.89242, 0, 0.000223232, 0.000223232, 0.000223232, 0.000223232, 0.000223232, 0.000223232, 0.000223232, 0.000223232, 0.000223232, 0.000223232, 0.000223232, 0.000224307, 0.000223232, 0.107578, 0.000223232, 0.000223232
19.3842, 0, 0.105128, 0.000153745, 1.41421, -0.105128, 0, 0.000153745, 0.000153745, 0.000153745, 0.000153745, 0.000153745, 0.000153745, 0.000153745, 0.000153745, 0.000153745, 0.000153745, 0.000153745, 0.000154831, 0.000153745, 0.105127, 0.000153745, 0.000153745
19.3921, 0, 0.102743, 0.000102389, 1.41421, -0.102743, 0, 0.000102389, 0.000102389, 0.000102389, 0.000102389, 0.000102389, 0.000102389, 0.000102389, 0.000102389, 0.000102389, 0.000102389, 0.000102389, 0.000103488, 0.000102389, 0.102742, 0.000102389, 0.000102389
19.3999, 0, 0.100414, 5.93943e-05, 1.41421, -0.100414, 0, 5.93943e-05, 5.93943e-05, 5.93943e-05, 5.93943e-05, 5.93943e-05, 5.93943e-05, 5.93943e-05, 5.93943e-05, 5.93943e-05, 5.93943e-05, 5.93943e-05, 6.05097e-05, 5.93943e-05, 0.100413, 5.93943e-05, 5.93943e-05
19.4078, 0, 0.0981389, 2.68022e-05, 1.41421, -0.0981389, 0, 2.68022e-05, 2.68022e-05, 2.68022e-05, 2.68022e-05, 2.68022e-05, 2.68022e-05, 2.68022e-05, 2.68022e-05, 2.68022e-05, 2.68022e-05, 2.68022e-05, 2.79386e-05, 2.68022e-05, 0.0981377, 2.68022e-05, 2.68022e-05
19.4157, 0, 0.0959206, 6.70055e-06, 1.41421, -0.0959206, 0, 6.70055e-06, 6.70055e-06, 6.70055e-06, 6.70055e-06, 6.70055e-06, 6.70055e-06, 6.70055e-06, 6.70055e-06, 6.70055e-06, 6.70055e-06, 6.70055e-06, 7.86327e-06, 6.70055e-06, 0.0959194, 6.70055e-06, 6.70055e-06
19.4236, 0, 0.0937576, 0, 1.41421, -0.0937576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19579e-06, 0, 0.0937564, 0, 0
19.4315, 0, 0.0916423, 0, 1.41421, -0.0916423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2372e-06, 0, 0.0916411, 0, 0
19.4394, 0, 0.0895656, 0, 1.41421, -0.0895656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28963e-06, 0, 0.0895644, 0, 0
19.4473, 0, 0.0875269, 0, 1.41421, -0.0875269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35473e-06, 0, 0.0875256, 0, 0
19.4551, 0, 0.0855254, 0, 1.41421, -0.0855254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43464e-06, 0, 0.085524, 0, 0
19.463, 0, 0.0835591, 0, 1.41421, -0.0835591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53299e-06, 0, 0.0835575, 0, 0
19.4709, 0, 0.0816274, 0, 1.41421, -0.0816274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65358e-06, 0, 0.0816257, 0, 0
19.4788, 0, 0.0797295, 0, 1.41421, -0.0797295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80087e-06, 0, 0.0797277, 0, 0
19.4867, 0, 0.077865, 0, 1.41421, -0.077865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97998e-06, 0, 0.077863, 0, 0
19.4946, 0, 0.0760322, 0, 1.41421, -0.0760322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1971e-06, 0, 0.07603, 0, 0
19.5025, 0, 0.074231, 0, 1.41421, -0.074231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45928e-06, 0, 0.0742285, 0, 0
19.5104, 0, 0.0724611, 0, 1.41421, -0.0724611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77474e-06, 0, 0.0724584, 0, 0
19.5182, 0, 0.0707209, 0, 1.41421, -0.0707209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15348e-06, 0, 0.0707177, 0, 0
19.5261, 0, 0.0690112, 0, 1.41421, -0.0690112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60672e-06, 0, 0.0690076, 0, 0
19.534, 2, 0.0673312, 0, 2, 1.93267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14811e-06, 0, 0.067327, 0, 0
19.5419, 0, 0.065681, 0, 1.41421, -0.065681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.7936e-06, 0, 0.0656762, 0, 0
19.5498, 0, 0.0640597, 0, 1.41421, -0.0640597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.56285e-06, 0, 0.0640541, 0, 0
19.5577, 2, 0.0624675, 0, 2, 1.93753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47905e-06, 0, 0.062461, 0, 0
19.5656, 0, 0.0609048, 0, 1.41421, -0.0609048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.57031e-06, 0, 0.0608972, 0, 0
19.5734, 0, 0.0593707, 0, 1.41421, -0.0593707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.87207e-06, 0, 0.0593618, 0, 0
19.5813, 2, 0.0578658, 0, 2, 1.94213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04285e-05, 0, 0.0578554, 0, 0
19.5892, 0, 0.0563902, 0, 1.41421, -0.0563902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22917e-05, 0, 0.0563779, 0, 0
19.5971, 0, 0.0549445, 0, 1.41421, -0.0549445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45263e-05, 0, 0.05493, 0, 0
19.605, 0, 0.0535282, 0, 1.41421, -0.0535282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7217e-05, 0, 0.053511, 0, 0
19.6129, 0, 0.0521421, 0, 1.41421, -0.0521421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0467e-05, 0, 0.0521216, 0, 0
19.6208, 0, 0.0507869, 0, 1.41421, -0.0507869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44051e-05, 0, 0.0507625, 0, 0
19.6286, 0, 0.049462, 0, 1.41421, -0.049462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91966e-05, 0, 0.0494328, 0, 0
19.6365, 2, 0.0481691, 0, 2, 1.95183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50405e-05, 0, 0.0481341, 0, 0
19.6444, 0, 0.0469084, 0, 1.41421, -0.0469084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.21896e-05, 0, 0.0468662, 0, 0
19.6523, 0, 0.0456809, 0, 1.41421, -0.0456809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09528e-05, 0, 0.0456299, 0, 0
19.6602, 0, 0.0444867, 0, 1.41421, -0.0444867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.17185e-05, 0, 0.044425, 0, 0
19.6681, 0, 0.0433269, 0, 1.41421, -0.0433269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.49562e-05, 0, 0.043252, 0, 0
19.676, 0, 0.0422028, 0, 1.41421, -0.0422028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.12363e-05, 0, 0.0421116, 0, 0
19.6839, 0, 0.0411147, 0, 1.41421, -0.0411147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000111264, 0, 0.0410034, 0, 0
19.6917, 0, 0.040064, 0, 1.41421, -0.040064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000135875, 0, 0.0399281, 0, 0
19.6996, 0, 0.0390518, 0, 1.41421, -0.0390518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000166075, 0, 0.0388857, 0, 0
19.7075, 0, 0.0380797, 0, 1.41421, -0.0380797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00020305, 0, 0.0378767, 0, 0
19.7154, 0, 0.0371486, 0, 1.41421, -0.0371486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000248228, 0, 0.0369004, 0, 0
19.7233, 0, 0.0362604, 0, 1.41421, -0.0362604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000303257, 0, 0.0359571, 0, 0
19.7312, 0, 0.0354168, 0, 1.41421, -0.0354168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000370041, 0, 0.0350468, 0, 0
19.7391, 0, 0.0346193, 0, 1.41421, -0.0346193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000450857, 0, 0.0341685, 0, 0
19.7469, 0, 0.0338706, 0, 1.41421, -0.0338706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000548196, 0, 0.0333224, 0, 0
19.7548, 0, 0.0331728, 0, 1.41421, -0.0331728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000664968, 0, 0.0325078, 0, 0
