   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_291.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.7087, 2, 2.19365, 2.19114, 2, -0.193648, 0, 2.19114, 2.19114, 2.19114, 2.19114, 2.19114, 2.19114, 2.19114, 2.19114, 2.19114, 2.19114, 2.19114, 2.19114, 2.19115, 2.19114, 2.19114, 2.19365, 2.19114
11.7166, 2, 2.20218, 2.1995, 2, -0.202185, 0, 2.1995, 2.1995, 2.1995, 2.1995, 2.1995, 2.1995, 2.1995, 2.1995, 2.1995, 2.1995, 2.1995, 2.1995, 2.1995, 2.1995, 2.1995, 2.20218, 2.1995
11.7245, 12, 2.20523, 2.20237, 3.74166, 9.79477, 0, 2.20237, 2.20237, 2.20237, 2.20237, 2.20237, 2.20237, 2.20237, 2.20237, 2.20237, 2.20237, 2.20237, 2.20237, 2.20237, 2.20237, 2.20237, 2.20523, 2.20237
11.7324, 2, 2.20349, 2.20046, 2, -0.20349, 0, 2.20046, 2.20046, 2.20046, 2.20046, 2.20046, 2.20046, 2.20046, 2.20046, 2.20046, 2.20046, 2.20046, 2.20046, 2.20046, 2.20046, 2.20046, 2.20349, 2.20046
11.7402, 2, 2.19935, 2.19616, 2, -0.199347, 0, 2.19616, 2.19616, 2.19616, 2.19616, 2.19616, 2.19616, 2.19616, 2.19616, 2.19616, 2.19616, 2.19616, 2.19616, 2.19616, 2.19616, 2.19616, 2.19934, 2.19616
11.7481, 4, 2.19519, 2.19187, 2.44949, 1.80481, 0, 2.19187, 2.19187, 2.19187, 2.19187, 2.19187, 2.19187, 2.19187, 2.19187, 2.19187, 2.19187, 2.19187, 2.19187, 2.19187, 2.19187, 2.19187, 2.19519, 2.19187
11.756, 0, 2.20303, 2.19959, 1.41421, -2.20303, 0, 2.19959, 2.19959, 2.19959, 2.19959, 2.19959, 2.19959, 2.19959, 2.19959, 2.19959, 2.19959, 2.19959, 2.19959, 2.19959, 2.19959, 2.19959, 2.20303, 2.19959
11.7639, 2, 2.2058, 2.20227, 2, -0.205804, 0, 2.20227, 2.20227, 2.20227, 2.20227, 2.20227, 2.20227, 2.20227, 2.20227, 2.20227, 2.20227, 2.20227, 2.20227, 2.20227, 2.20227, 2.20227, 2.2058, 2.20227
11.7718, 0, 2.20412, 2.20051, 1.41421, -2.20412, 0, 2.20051, 2.20051, 2.20051, 2.20051, 2.20051, 2.20051, 2.20051, 2.20051, 2.20051, 2.20051, 2.20051, 2.20051, 2.20052, 2.20051, 2.20051, 2.20412, 2.20051
11.7797, 2, 2.20021, 2.19655, 2, -0.200207, 0, 2.19655, 2.19655, 2.19655, 2.19655, 2.19655, 2.19655, 2.19655, 2.19655, 2.19655, 2.19655, 2.19655, 2.19655, 2.19655, 2.19655, 2.19655, 2.2002, 2.19655
11.7876, 4, 2.19627, 2.19259, 2.44949, 1.80373, 0, 2.19259, 2.19259, 2.19259, 2.19259, 2.19259, 2.19259, 2.19259, 2.19259, 2.19259, 2.19259, 2.19259, 2.19259, 2.19259, 2.19259, 2.19259, 2.19626, 2.19259
11.7954, 6, 2.20314, 2.19947, 2.82843, 3.79686, 0, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.20314, 2.19947
11.8033, 4, 2.20544, 2.2018, 2.44949, 1.79456, 0, 2.2018, 2.2018, 2.2018, 2.2018, 2.2018, 2.2018, 2.2018, 2.2018, 2.2018, 2.2018, 2.2018, 2.2018, 2.2018, 2.2018, 2.2018, 2.20544, 2.2018
11.8112, 2, 2.20372, 2.20014, 2, -0.203721, 0, 2.20014, 2.20014, 2.20014, 2.20014, 2.20014, 2.20014, 2.20014, 2.20014, 2.20014, 2.20014, 2.20014, 2.20014, 2.20014, 2.20014, 2.20014, 2.20372, 2.20014
11.8191, 2, 2.19998, 2.19648, 2, -0.199981, 0, 2.19648, 2.19648, 2.19648, 2.19648, 2.19648, 2.19648, 2.19648, 2.19648, 2.19648, 2.19648, 2.19648, 2.19648, 2.19648, 2.19648, 2.19648, 2.19998, 2.19648
11.827, 2, 2.19622, 2.19283, 2, -0.196222, 0, 2.19283, 2.19283, 2.19283, 2.19283, 2.19283, 2.19283, 2.19283, 2.19283, 2.19283, 2.19283, 2.19283, 2.19283, 2.19283, 2.19283, 2.19283, 2.19622, 2.19283
11.8349, 6, 2.20213, 2.19886, 2.82843, 3.79787, 0, 2.19886, 2.19886, 2.19886, 2.19886, 2.19886, 2.19886, 2.19886, 2.19886, 2.19886, 2.19886, 2.19886, 2.19886, 2.19887, 2.19886, 2.19886, 2.20213, 2.19886
11.8428, 4, 2.20405, 2.20092, 2.44949, 1.79595, 0, 2.20092, 2.20092, 2.20092, 2.20092, 2.20092, 2.20092, 2.20092, 2.20092, 2.20092, 2.20092, 2.20092, 2.20092, 2.20093, 2.20092, 2.20092, 2.20405, 2.20092
11.8507, 2, 2.20244, 2.19947, 2, -0.202443, 0, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19947, 2.19948, 2.19947, 2.19947, 2.20244, 2.19947
11.8585, 2, 2.19907, 2.19627, 2, -0.19907, 0, 2.19627, 2.19627, 2.19627, 2.19627, 2.19627, 2.19627, 2.19627, 2.19627, 2.19627, 2.19627, 2.19627, 2.19627, 2.19627, 2.19627, 2.19627, 2.19907, 2.19627
11.8664, 2, 2.19569, 2.19307, 2, -0.19569, 0, 2.19307, 2.19307, 2.19307, 2.19307, 2.19307, 2.19307, 2.19307, 2.19307, 2.19307, 2.19307, 2.19307, 2.19307, 2.19307, 2.19307, 2.19307, 2.19569, 2.19307
11.8743, 0, 2.20055, 2.1981, 1.41421, -2.20055, 0, 2.1981, 2.1981, 2.1981, 2.1981, 2.1981, 2.1981, 2.1981, 2.1981, 2.1981, 2.1981, 2.1981, 2.1981, 2.19811, 2.1981, 2.1981, 2.20055, 2.1981
11.8822, 2, 2.20203, 2.19977, 2, -0.202031, 0, 2.19977, 2.19977, 2.19977, 2.19977, 2.19977, 2.19977, 2.19977, 2.19977, 2.19977, 2.19977, 2.19977, 2.19977, 2.19977, 2.19977, 2.19977, 2.20203, 2.19977
11.8901, 2, 2.20053, 2.19845, 2, -0.200529, 0, 2.19845, 2.19845, 2.19845, 2.19845, 2.19845, 2.19845, 2.19845, 2.19845, 2.19845, 2.19845, 2.19845, 2.19845, 2.19845, 2.19845, 2.19845, 2.20053, 2.19845
11.898, 6, 2.19754, 2.19563, 2.82843, 3.80246, 0, 2.19563, 2.19563, 2.19563, 2.19563, 2.19563, 2.19563, 2.19563, 2.19563, 2.19563, 2.19563, 2.19563, 2.19563, 2.19564, 2.19563, 2.19563, 2.19754, 2.19563
11.9059, 8, 2.19456, 2.19282, 3.16228, 5.80544, 0, 2.19282, 2.19282, 2.19282, 2.19282, 2.19282, 2.19282, 2.19282, 2.19282, 2.19282, 2.19282, 2.19282, 2.19282, 2.19282, 2.19282, 2.19282, 2.19456, 2.19282
11.9137, 2, 2.19855, 2.19696, 2, -0.198548, 0, 2.19696, 2.19696, 2.19696, 2.19696, 2.19696, 2.19696, 2.19696, 2.19696, 2.19696, 2.19696, 2.19696, 2.19696, 2.19696, 2.19696, 2.19696, 2.19855, 2.19696
11.9216, 2, 2.19979, 2.19833, 2, -0.199787, 0, 2.19833, 2.19833, 2.19833, 2.19833, 2.19833, 2.19833, 2.19833, 2.19833, 2.19833, 2.19833, 2.19833, 2.19833, 2.19833, 2.19833, 2.19833, 2.19979, 2.19833
11.9295, 0, 2.19858, 2.19723, 1.41421, -2.19858, 0, 2.19723, 2.19723, 2.19723, 2.19723, 2.19723, 2.19723, 2.19723, 2.19723, 2.19723, 2.19723, 2.19723, 2.19723, 2.19724, 2.19723, 2.19723, 2.19858, 2.19723
11.9374, 4, 2.19617, 2.1949, 2.44949, 1.80383, 0, 2.1949, 2.1949, 2.1949, 2.1949, 2.1949, 2.1949, 2.1949, 2.1949, 2.1949, 2.1949, 2.1949, 2.1949, 2.19491, 2.1949, 2.1949, 2.19616, 2.1949
11.9453, 6, 2.19379, 2.19258, 2.82843, 3.80621, 0, 2.19258, 2.19258, 2.19258, 2.19258, 2.19258, 2.19258, 2.19258, 2.19258, 2.19258, 2.19258, 2.19258, 2.19258, 2.19258, 2.19258, 2.19258, 2.19379, 2.19258
11.9532, 2, 2.19688, 2.19567, 2, -0.196875, 0, 2.19567, 2.19567, 2.19567, 2.19567, 2.19567, 2.19567, 2.19567, 2.19567, 2.19567, 2.19567, 2.19567, 2.19567, 2.19568, 2.19567, 2.19567, 2.19687, 2.19567
11.9611, 0, 2.19787, 2.19663, 1.41421, -2.19787, 0, 2.19663, 2.19663, 2.19663, 2.19663, 2.19663, 2.19663, 2.19663, 2.19663, 2.19663, 2.19663, 2.19663, 2.19663, 2.19663, 2.19663, 2.19663, 2.19787, 2.19663
11.969, 2, 2.197, 2.19566, 2, -0.197005, 0, 2.19566, 2.19566, 2.19566, 2.19566, 2.19566, 2.19566, 2.19566, 2.19566, 2.19566, 2.19566, 2.19566, 2.19566, 2.19567, 2.19566, 2.19566, 2.197, 2.19566
11.9768, 8, 2.19525, 2.19373, 3.16228, 5.80475, 0, 2.19373, 2.19373, 2.19373, 2.19373, 2.19373, 2.19373, 2.19373, 2.19373, 2.19373, 2.19373, 2.19373, 2.19373, 2.19374, 2.19373, 2.19373, 2.19524, 2.19373
11.9847, 0, 2.19358, 2.1918, 1.41421, -2.19358, 0, 2.1918, 2.1918, 2.1918, 2.1918, 2.1918, 2.1918, 2.1918, 2.1918, 2.1918, 2.1918, 2.1918, 2.1918, 2.19181, 2.1918, 2.1918, 2.19358, 2.1918
11.9926, 0, 2.19612, 2.19397, 1.41421, -2.19612, 0, 2.19397, 2.19397, 2.19397, 2.19397, 2.19397, 2.19397, 2.19397, 2.19397, 2.19397, 2.19397, 2.19397, 2.19397, 2.19397, 2.19397, 2.19397, 2.19612, 2.19397
12.0005, 6, 2.19729, 2.19463, 2.82843, 3.80271, 0, 2.19463, 2.19463, 2.19463, 2.19463, 2.19463, 2.19463, 2.19463, 2.19463, 2.19463, 2.19463, 2.19463, 2.19463, 2.19463, 2.19463, 2.19463, 2.19728, 2.19463
12.0084, 4, 2.19722, 2.19389, 2.44949, 1.80278, 0, 2.19389, 2.19389, 2.19389, 2.19389, 2.19389, 2.19389, 2.19389, 2.19389, 2.19389, 2.19389, 2.19389, 2.19389, 2.19389, 2.19389, 2.19389, 2.19722, 2.19389
12.0163, 0, 2.19666, 2.19246, 1.41421, -2.19666, 0, 2.19246, 2.19246, 2.19246, 2.19246, 2.19246, 2.19246, 2.19246, 2.19246, 2.19246, 2.19246, 2.19246, 2.19246, 2.19246, 2.19246, 2.19246, 2.19666, 2.19246
12.0242, 4, 2.19634, 2.19103, 2.44949, 1.80366, 0, 2.19103, 2.19103, 2.19103, 2.19103, 2.19103, 2.19103, 2.19103, 2.19103, 2.19103, 2.19103, 2.19103, 2.19103, 2.19103, 2.19103, 2.19103, 2.19634, 2.19103
12.032, 6, 2.19845, 2.19174, 2.82843, 3.80155, 0, 2.19174, 2.19174, 2.19174, 2.19174, 2.19174, 2.19174, 2.19174, 2.19174, 2.19174, 2.19174, 2.19174, 2.19174, 2.19174, 2.19174, 2.19174, 2.19844, 2.19174
12.0399, 4, 2.20023, 2.19179, 2.44949, 1.79977, 0, 2.19179, 2.19179, 2.19179, 2.19179, 2.19179, 2.19179, 2.19179, 2.19179, 2.19179, 2.19179, 2.19179, 2.19179, 2.1918, 2.19179, 2.19179, 2.20023, 2.19179
12.0478, 2, 2.2018, 2.19124, 2, -0.201798, 0, 2.19124, 2.19124, 2.19124, 2.19124, 2.19124, 2.19124, 2.19124, 2.19124, 2.19124, 2.19124, 2.19124, 2.19124, 2.19124, 2.19124, 2.19124, 2.2018, 2.19124
12.0557, 0, 2.2035, 2.19036, 1.41421, -2.2035, 0, 2.19036, 2.19036, 2.19036, 2.19036, 2.19036, 2.19036, 2.19036, 2.19036, 2.19036, 2.19036, 2.19036, 2.19036, 2.19037, 2.19036, 2.19036, 2.2035, 2.19036
12.0636, 6, 2.20556, 2.18931, 2.82843, 3.79444, 0, 2.18931, 2.18931, 2.18931, 2.18931, 2.18931, 2.18931, 2.18931, 2.18931, 2.18931, 2.18931, 2.18931, 2.18931, 2.18932, 2.18931, 2.18931, 2.20556, 2.18931
12.0715, 10, 2.20814, 2.18817, 3.4641, 7.79186, 0, 2.18817, 2.18817, 2.18817, 2.18817, 2.18817, 2.18817, 2.18817, 2.18817, 2.18817, 2.18817, 2.18817, 2.18817, 2.18817, 2.18817, 2.18817, 2.20813, 2.18817
12.0794, 6, 2.21097, 2.18661, 2.82843, 3.78903, 0, 2.18661, 2.18661, 2.18661, 2.18661, 2.18661, 2.18661, 2.18661, 2.18661, 2.18661, 2.18661, 2.18661, 2.18661, 2.18661, 2.18661, 2.18661, 2.21096, 2.18661
12.0872, 6, 2.21416, 2.18465, 2.82843, 3.78584, 0, 2.18465, 2.18465, 2.18465, 2.18465, 2.18465, 2.18465, 2.18465, 2.18465, 2.18465, 2.18465, 2.18465, 2.18465, 2.18465, 2.18465, 2.18465, 2.21415, 2.18465
12.0951, 4, 2.21782, 2.18232, 2.44949, 1.78218, 0, 2.18232, 2.18232, 2.18232, 2.18232, 2.18232, 2.18232, 2.18232, 2.18232, 2.18232, 2.18232, 2.18232, 2.18232, 2.18232, 2.18232, 2.18232, 2.21781, 2.18232
12.103, 6, 2.22212, 2.17972, 2.82843, 3.77788, 0, 2.17972, 2.17972, 2.17972, 2.17972, 2.17972, 2.17972, 2.17972, 2.17972, 2.17972, 2.17972, 2.17972, 2.17972, 2.17972, 2.17972, 2.17972, 2.22211, 2.17972
12.1109, 2, 2.22709, 2.17681, 2, -0.227086, 0, 2.17681, 2.17681, 2.17681, 2.17681, 2.17681, 2.17681, 2.17681, 2.17681, 2.17681, 2.17681, 2.17681, 2.17681, 2.17681, 2.17681, 2.17681, 2.22708, 2.17681
12.1188, 2, 2.23285, 2.17367, 2, -0.232852, 0, 2.17367, 2.17367, 2.17367, 2.17367, 2.17367, 2.17367, 2.17367, 2.17367, 2.17367, 2.17367, 2.17367, 2.17367, 2.17367, 2.17367, 2.17367, 2.23285, 2.17367
12.1267, 2, 2.23951, 2.17034, 2, -0.239513, 0, 2.17034, 2.17034, 2.17034, 2.17034, 2.17034, 2.17034, 2.17034, 2.17034, 2.17034, 2.17034, 2.17034, 2.17034, 2.17035, 2.17034, 2.17034, 2.23951, 2.17034
12.1346, 0, 2.24715, 2.16689, 1.41421, -2.24715, 0, 2.16689, 2.16689, 2.16689, 2.16689, 2.16689, 2.16689, 2.16689, 2.16689, 2.16689, 2.16689, 2.16689, 2.16689, 2.1669, 2.16689, 2.16689, 2.24715, 2.16689
12.1425, 6, 2.25571, 2.16325, 2.82843, 3.74429, 0, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16325, 2.16326, 2.16325, 2.16325, 2.25571, 2.16325
12.1503, 2, 2.26511, 2.15937, 2, -0.265106, 0, 2.15937, 2.15937, 2.15937, 2.15937, 2.15937, 2.15937, 2.15937, 2.15937, 2.15937, 2.15937, 2.15937, 2.15937, 2.15937, 2.15937, 2.15937, 2.2651, 2.15937
12.1582, 4, 2.27532, 2.15526, 2.44949, 1.72468, 0, 2.15526, 2.15526, 2.15526, 2.15526, 2.15526, 2.15526, 2.15526, 2.15526, 2.15526, 2.15526, 2.15526, 2.15526, 2.15526, 2.15526, 2.15526, 2.27532, 2.15526
12.1661, 4, 2.28623, 2.15089, 2.44949, 1.71377, 0, 2.15089, 2.15089, 2.15089, 2.15089, 2.15089, 2.15089, 2.15089, 2.15089, 2.15089, 2.15089, 2.15089, 2.15089, 2.15089, 2.15089, 2.15089, 2.28623, 2.15089
12.174, 2, 2.2978, 2.14631, 2, -0.297796, 0, 2.14631, 2.14631, 2.14631, 2.14631, 2.14631, 2.14631, 2.14631, 2.14631, 2.14631, 2.14631, 2.14631, 2.14631, 2.14631, 2.14631, 2.14631, 2.29779, 2.14631
12.1819, 10, 2.30984, 2.14151, 3.4641, 7.69016, 0, 2.14151, 2.14151, 2.14151, 2.14151, 2.14151, 2.14151, 2.14151, 2.14151, 2.14151, 2.14151, 2.14151, 2.14151, 2.14151, 2.14151, 2.14151, 2.30984, 2.14151
12.1898, 8, 2.32225, 2.13653, 3.16228, 5.67775, 0, 2.13653, 2.13653, 2.13653, 2.13653, 2.13653, 2.13653, 2.13653, 2.13653, 2.13653, 2.13653, 2.13653, 2.13653, 2.13653, 2.13653, 2.13653, 2.32225, 2.13653
12.1977, 2, 2.33488, 2.13144, 2, -0.334877, 0, 2.13144, 2.13144, 2.13144, 2.13144, 2.13144, 2.13144, 2.13144, 2.13144, 2.13144, 2.13144, 2.13144, 2.13144, 2.13144, 2.13144, 2.13144, 2.33488, 2.13144
12.2055, 6, 2.34754, 2.12628, 2.82843, 3.65246, 0, 2.12628, 2.12628, 2.12628, 2.12628, 2.12628, 2.12628, 2.12628, 2.12628, 2.12628, 2.12628, 2.12628, 2.12628, 2.12628, 2.12628, 2.12628, 2.34754, 2.12628
12.2134, 4, 2.36, 2.12108, 2.44949, 1.64, 0, 2.12108, 2.12108, 2.12108, 2.12108, 2.12108, 2.12108, 2.12108, 2.12108, 2.12108, 2.12108, 2.12108, 2.12108, 2.12108, 2.12108, 2.12108, 2.36, 2.12108
12.2213, 2, 2.37193, 2.11575, 2, -0.371926, 0, 2.11575, 2.11575, 2.11575, 2.11575, 2.11575, 2.11575, 2.11575, 2.11575, 2.11575, 2.11575, 2.11575, 2.11575, 2.11576, 2.11575, 2.11575, 2.37192, 2.11575
12.2292, 2, 2.38304, 2.11033, 2, -0.383038, 0, 2.11033, 2.11033, 2.11033, 2.11033, 2.11033, 2.11033, 2.11033, 2.11033, 2.11033, 2.11033, 2.11033, 2.11033, 2.11033, 2.11033, 2.11033, 2.38304, 2.11033
12.2371, 8, 2.39296, 2.1047, 3.16228, 5.60704, 0, 2.1047, 2.1047, 2.1047, 2.1047, 2.1047, 2.1047, 2.1047, 2.1047, 2.1047, 2.1047, 2.1047, 2.1047, 2.1047, 2.1047, 2.1047, 2.39296, 2.1047
12.245, 6, 2.40143, 2.0989, 2.82843, 3.59857, 0, 2.0989, 2.0989, 2.0989, 2.0989, 2.0989, 2.0989, 2.0989, 2.0989, 2.0989, 2.0989, 2.0989, 2.0989, 2.0989, 2.0989, 2.0989, 2.40143, 2.0989
12.2529, 0, 2.40827, 2.09299, 1.41421, -2.40827, 0, 2.09299, 2.09299, 2.09299, 2.09299, 2.09299, 2.09299, 2.09299, 2.09299, 2.09299, 2.09299, 2.09299, 2.09299, 2.09299, 2.09299, 2.09299, 2.40827, 2.09299
12.2608, 2, 2.41327, 2.08703, 2, -0.413268, 0, 2.08703, 2.08703, 2.08703, 2.08703, 2.08703, 2.08703, 2.08703, 2.08703, 2.08703, 2.08703, 2.08703, 2.08703, 2.08703, 2.08703, 2.08703, 2.41327, 2.08703
12.2686, 2, 2.41624, 2.08104, 2, -0.416236, 0, 2.08104, 2.08104, 2.08104, 2.08104, 2.08104, 2.08104, 2.08104, 2.08104, 2.08104, 2.08104, 2.08104, 2.08104, 2.08104, 2.08104, 2.08104, 2.41623, 2.08104
12.2765, 4, 2.41702, 2.07504, 2.44949, 1.58298, 0, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.41701, 2.07504
12.2844, 0, 2.41548, 2.06904, 1.41421, -2.41548, 0, 2.06904, 2.06904, 2.06904, 2.06904, 2.06904, 2.06904, 2.06904, 2.06904, 2.06904, 2.06904, 2.06904, 2.06904, 2.06904, 2.06904, 2.06904, 2.41547, 2.06904
12.2923, 8, 2.41154, 2.06304, 3.16228, 5.58846, 0, 2.06304, 2.06304, 2.06304, 2.06304, 2.06304, 2.06304, 2.06304, 2.06304, 2.06304, 2.06304, 2.06304, 2.06304, 2.06304, 2.06304, 2.06304, 2.41154, 2.06304
12.3002, 0, 2.40507, 2.05695, 1.41421, -2.40507, 0, 2.05695, 2.05695, 2.05695, 2.05695, 2.05695, 2.05695, 2.05695, 2.05695, 2.05695, 2.05695, 2.05695, 2.05695, 2.05696, 2.05695, 2.05695, 2.40507, 2.05695
12.3081, 6, 2.39599, 2.05069, 2.82843, 3.60401, 0, 2.05069, 2.05069, 2.05069, 2.05069, 2.05069, 2.05069, 2.05069, 2.05069, 2.05069, 2.05069, 2.05069, 2.05069, 2.05069, 2.05069, 2.05069, 2.39599, 2.05069
12.316, 4, 2.38441, 2.04429, 2.44949, 1.61559, 0, 2.04429, 2.04429, 2.04429, 2.04429, 2.04429, 2.04429, 2.04429, 2.04429, 2.04429, 2.04429, 2.04429, 2.04429, 2.0443, 2.04429, 2.04429, 2.3844, 2.04429
12.3238, 4, 2.37051, 2.03784, 2.44949, 1.62949, 0, 2.03784, 2.03784, 2.03784, 2.03784, 2.03784, 2.03784, 2.03784, 2.03784, 2.03784, 2.03784, 2.03784, 2.03784, 2.03784, 2.03784, 2.03784, 2.37051, 2.03784
12.3317, 2, 2.35452, 2.0314, 2, -0.354519, 0, 2.0314, 2.0314, 2.0314, 2.0314, 2.0314, 2.0314, 2.0314, 2.0314, 2.0314, 2.0314, 2.0314, 2.0314, 2.0314, 2.0314, 2.0314, 2.35452, 2.0314
12.3396, 0, 2.3375, 2.02583, 1.41421, -2.3375, 0, 2.02583, 2.02583, 2.02583, 2.02583, 2.02583, 2.02583, 2.02583, 2.02583, 2.02583, 2.02583, 2.02583, 2.02583, 2.02583, 2.02583, 2.02583, 2.3375, 2.02583
12.3475, 0, 2.3183, 2.01975, 1.41421, -2.3183, 0, 2.01975, 2.01975, 2.01975, 2.01975, 2.01975, 2.01975, 2.01975, 2.01975, 2.01975, 2.01975, 2.01975, 2.01975, 2.01975, 2.01975, 2.01975, 2.3183, 2.01975
12.3554, 2, 2.2973, 2.01329, 2, -0.297295, 0, 2.01329, 2.01329, 2.01329, 2.01329, 2.01329, 2.01329, 2.01329, 2.01329, 2.01329, 2.01329, 2.01329, 2.01329, 2.01329, 2.01329, 2.01329, 2.29729, 2.01329
12.3633, 0, 2.27496, 2.00664, 1.41421, -2.27496, 0, 2.00664, 2.00664, 2.00664, 2.00664, 2.00664, 2.00664, 2.00664, 2.00664, 2.00664, 2.00664, 2.00664, 2.00664, 2.00664, 2.00664, 2.00664, 2.27496, 2.00664
12.3712, 4, 2.25179, 2, 2.44949, 1.74821, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2.25178, 2
12.3791, 2, 2.23323, 1.99854, 2, -0.233226, 0, 1.99854, 1.99854, 1.99854, 1.99854, 1.99854, 1.99854, 1.99854, 1.99854, 1.99854, 1.99854, 1.99854, 1.99854, 1.99854, 1.99854, 1.99854, 2.23322, 1.99854
12.3869, 0, 2.2141, 1.99679, 1.41421, -2.2141, 0, 1.99679, 1.99679, 1.99679, 1.99679, 1.99679, 1.99679, 1.99679, 1.99679, 1.99679, 1.99679, 1.99679, 1.99679, 1.99679, 1.99679, 1.99679, 2.2141, 1.99679
12.3948, 6, 2.19476, 1.99482, 2.82843, 3.80524, 0, 1.99482, 1.99482, 1.99482, 1.99482, 1.99482, 1.99482, 1.99482, 1.99482, 1.99482, 1.99482, 1.99482, 1.99482, 1.99482, 1.99482, 1.99482, 2.19476, 1.99482
12.4027, 6, 2.17558, 1.99274, 2.82843, 3.82442, 0, 1.99274, 1.99274, 1.99274, 1.99274, 1.99274, 1.99274, 1.99274, 1.99274, 1.99274, 1.99274, 1.99274, 1.99274, 1.99274, 1.99274, 1.99274, 2.17558, 1.99274
12.4106, 0, 2.15694, 1.99066, 1.41421, -2.15694, 0, 1.99066, 1.99066, 1.99066, 1.99066, 1.99066, 1.99066, 1.99066, 1.99066, 1.99066, 1.99066, 1.99066, 1.99066, 1.99066, 1.99066, 1.99066, 2.15694, 1.99066
12.4185, 2, 2.14073, 1.99025, 2, -0.14073, 0, 1.99025, 1.99025, 1.99025, 1.99025, 1.99025, 1.99025, 1.99025, 1.99025, 1.99025, 1.99025, 1.99025, 1.99025, 1.99026, 1.99025, 1.99025, 2.14073, 1.99025
12.4264, 4, 2.12451, 1.98884, 2.44949, 1.87549, 0, 1.98884, 1.98884, 1.98884, 1.98884, 1.98884, 1.98884, 1.98884, 1.98884, 1.98884, 1.98884, 1.98884, 1.98884, 1.98885, 1.98884, 1.98884, 2.12451, 1.98884
12.4343, 2, 2.10867, 1.98662, 2, -0.108675, 0, 1.98662, 1.98662, 1.98662, 1.98662, 1.98662, 1.98662, 1.98662, 1.98662, 1.98662, 1.98662, 1.98662, 1.98662, 1.98662, 1.98662, 1.98662, 2.10867, 1.98662
12.4421, 0, 2.09385, 1.98398, 1.41421, -2.09385, 0, 1.98398, 1.98398, 1.98398, 1.98398, 1.98398, 1.98398, 1.98398, 1.98398, 1.98398, 1.98398, 1.98398, 1.98398, 1.98398, 1.98398, 1.98398, 2.09384, 1.98398
12.45, 4, 2.08065, 1.98134, 2.44949, 1.91935, 0, 1.98134, 1.98134, 1.98134, 1.98134, 1.98134, 1.98134, 1.98134, 1.98134, 1.98134, 1.98134, 1.98134, 1.98134, 1.98135, 1.98134, 1.98134, 2.08064, 1.98134
12.4579, 2, 2.07172, 1.98114, 2, -0.0717244, 0, 1.98114, 1.98114, 1.98114, 1.98114, 1.98114, 1.98114, 1.98114, 1.98114, 1.98114, 1.98114, 1.98114, 1.98114, 1.98115, 1.98114, 1.98114, 2.07172, 1.98114
12.4658, 4, 2.0636, 1.97966, 2.44949, 1.9364, 0, 1.97966, 1.97966, 1.97966, 1.97966, 1.97966, 1.97966, 1.97966, 1.97966, 1.97966, 1.97966, 1.97966, 1.97966, 1.97966, 1.97966, 1.97966, 2.0636, 1.97966
12.4737, 0, 2.05674, 1.97707, 1.41421, -2.05674, 0, 1.97707, 1.97707, 1.97707, 1.97707, 1.97707, 1.97707, 1.97707, 1.97707, 1.97707, 1.97707, 1.97707, 1.97707, 1.97707, 1.97707, 1.97707, 2.05674, 1.97707
12.4816, 4, 2.05201, 1.97392, 2.44949, 1.94799, 0, 1.97392, 1.97392, 1.97392, 1.97392, 1.97392, 1.97392, 1.97392, 1.97392, 1.97392, 1.97392, 1.97392, 1.97392, 1.97392, 1.97392, 1.97392, 2.05201, 1.97392
12.4895, 2, 2.05036, 1.97078, 2, -0.0503638, 0, 1.97078, 1.97078, 1.97078, 1.97078, 1.97078, 1.97078, 1.97078, 1.97078, 1.97078, 1.97078, 1.97078, 1.97078, 1.97078, 1.97078, 1.97078, 2.05036, 1.97078
12.4973, 2, 2.05554, 1.97092, 2, -0.0555365, 0, 1.97092, 1.97092, 1.97092, 1.97092, 1.97092, 1.97092, 1.97092, 1.97092, 1.97092, 1.97092, 1.97092, 1.97092, 1.97092, 1.97092, 1.97092, 2.05553, 1.97092
12.5052, 0, 2.06329, 1.96955, 1.41421, -2.06329, 0, 1.96955, 1.96955, 1.96955, 1.96955, 1.96955, 1.96955, 1.96955, 1.96955, 1.96955, 1.96955, 1.96955, 1.96955, 1.96955, 1.96955, 1.96955, 2.06329, 1.96955
