   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_312.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.75233, 52, 49.6588, 14.5622, 7.34847, 2.34121, 0, 14.5622, 14.5622, 14.7127, 14.5653, 14.5622, 49.5032, 14.5622, 14.5622, 14.5622, 14.5622, 14.5622, 14.5622, 14.5622, 14.5622, 14.5622, 14.564, 14.5622, 14.5623, 14.5622
3.76021, 32, 45.7456, 14.6568, 5.83095, -13.7456, 0, 14.6568, 14.6568, 14.8073, 14.6599, 14.6568, 45.5904, 14.6568, 14.6568, 14.6568, 14.6568, 14.6568, 14.6568, 14.6568, 14.6568, 14.6568, 14.6582, 14.6568, 14.6569, 14.6568
3.76809, 44, 41.9035, 14.7517, 6.78233, 2.09648, 0, 14.7517, 14.7517, 14.9022, 14.7548, 14.7517, 41.7487, 14.7517, 14.7517, 14.7517, 14.7517, 14.7517, 14.7517, 14.7517, 14.7517, 14.7517, 14.7528, 14.7517, 14.7517, 14.7517
3.77598, 42, 38.2305, 14.8469, 6.63325, 3.76949, 0, 14.8469, 14.8469, 14.9974, 14.8501, 14.8469, 38.0759, 14.8469, 14.8469, 14.8469, 14.8469, 14.8469, 14.8469, 14.8469, 14.8469, 14.8469, 14.8478, 14.8469, 14.8469, 14.8469
3.78386, 34, 34.8043, 14.9424, 6, -0.804256, 0, 14.9424, 14.9424, 15.0929, 14.9456, 14.9424, 34.6499, 14.9424, 14.9424, 14.9424, 14.9424, 14.9424, 14.9424, 14.9424, 14.9424, 14.9424, 14.9431, 14.9424, 14.9424, 14.9424
3.79174, 24, 31.6819, 15.0383, 5.09902, -7.68188, 0, 15.0383, 15.0383, 15.1887, 15.0414, 15.0383, 31.5277, 15.0383, 15.0383, 15.0383, 15.0383, 15.0383, 15.0383, 15.0383, 15.0383, 15.0383, 15.0388, 15.0383, 15.0383, 15.0383
3.79963, 22, 28.8996, 15.1344, 4.89898, -6.89958, 0, 15.1344, 15.1344, 15.2849, 15.1376, 15.1344, 28.7455, 15.1344, 15.1344, 15.1344, 15.1344, 15.1344, 15.1344, 15.1344, 15.1344, 15.1344, 15.1348, 15.1344, 15.1344, 15.1344
3.80751, 20, 26.475, 15.2309, 4.69042, -6.47502, 0, 15.2309, 15.2309, 15.3814, 15.234, 15.2309, 26.321, 15.2309, 15.2309, 15.2309, 15.2309, 15.2309, 15.2309, 15.2309, 15.2309, 15.2309, 15.2312, 15.2309, 15.2309, 15.2309
3.81539, 18, 24.4097, 15.3277, 4.47214, -6.40971, 0, 15.3277, 15.3277, 15.4781, 15.3308, 15.3277, 24.2557, 15.3277, 15.3277, 15.3277, 15.3277, 15.3277, 15.3277, 15.3277, 15.3277, 15.3277, 15.3279, 15.3277, 15.3277, 15.3277
3.82328, 18, 22.6921, 15.4247, 4.47214, -4.69212, 0, 15.4248, 15.4248, 15.5752, 15.4279, 15.4247, 22.5382, 15.4247, 15.4247, 15.4247, 15.4247, 15.4247, 15.4247, 15.4247, 15.4247, 15.4247, 15.4249, 15.4247, 15.4248, 15.4247
3.83116, 12, 21.3016, 15.5221, 3.74166, -9.30163, 0, 15.5222, 15.5222, 15.6726, 15.5253, 15.5221, 21.1477, 15.5221, 15.5221, 15.5221, 15.5221, 15.5221, 15.5221, 15.5221, 15.5221, 15.5221, 15.5223, 15.5221, 15.5222, 15.5221
3.83904, 12, 20.2114, 15.6198, 3.74166, -8.21141, 0, 15.6199, 15.6199, 15.7703, 15.623, 15.6198, 20.0574, 15.6198, 15.6198, 15.6198, 15.6198, 15.6198, 15.6198, 15.6198, 15.6198, 15.6198, 15.6199, 15.6198, 15.62, 15.6198
3.84692, 24, 19.3918, 15.7178, 5.09902, 4.60819, 0, 15.7178, 15.7178, 15.8683, 15.7211, 15.7178, 19.2378, 15.7178, 15.7178, 15.7178, 15.7178, 15.7178, 15.7178, 15.7178, 15.7178, 15.7178, 15.7179, 15.7178, 15.718, 15.7178
3.85481, 6, 18.8126, 15.8161, 2.82843, -12.8126, 0, 15.8161, 15.8161, 15.9666, 15.8193, 15.8161, 18.6584, 15.8161, 15.8161, 15.8161, 15.8161, 15.8161, 15.8161, 15.8161, 15.8161, 15.8161, 15.8161, 15.8161, 15.8164, 15.8161
3.86269, 12, 18.4448, 15.9146, 3.74166, -6.44478, 0, 15.9146, 15.9146, 16.065, 15.9179, 15.9146, 18.2904, 15.9146, 15.9146, 15.9146, 15.9146, 15.9146, 15.9146, 15.9146, 15.9146, 15.9146, 15.9146, 15.9146, 15.915, 15.9146
3.87057, 14, 18.2621, 16.0133, 4, -4.26209, 0, 16.0133, 16.0133, 16.1638, 16.0167, 16.0133, 18.1075, 16.0133, 16.0133, 16.0133, 16.0133, 16.0133, 16.0133, 16.0133, 16.0133, 16.0133, 16.0133, 16.0133, 16.0139, 16.0133
3.87846, 10, 18.2412, 16.1121, 3.4641, -8.24123, 0, 16.1121, 16.1121, 16.2626, 16.1156, 16.1121, 18.0863, 16.1121, 16.1121, 16.1121, 16.1121, 16.1121, 16.1121, 16.1121, 16.1121, 16.1121, 16.1122, 16.1121, 16.113, 16.1121
3.88634, 8, 18.3621, 16.2111, 3.16228, -10.3621, 0, 16.2111, 16.2111, 16.3616, 16.2148, 16.2111, 18.2066, 16.2111, 16.2111, 16.2111, 16.2111, 16.2111, 16.2111, 16.2111, 16.2111, 16.2111, 16.2111, 16.2111, 16.2124, 16.2111
3.89422, 4, 18.6074, 16.3101, 2.44949, -14.6074, 0, 16.3101, 16.3101, 16.4606, 16.314, 16.3101, 18.4513, 16.3101, 16.3101, 16.3101, 16.3101, 16.3101, 16.3101, 16.3101, 16.3101, 16.3101, 16.3101, 16.3101, 16.3118, 16.3101
3.90211, 4, 18.962, 16.4091, 2.44949, -14.962, 0, 16.4091, 16.4091, 16.5596, 16.4132, 16.4091, 18.805, 16.4091, 16.4091, 16.4091, 16.4091, 16.4091, 16.4091, 16.4091, 16.4091, 16.4091, 16.4091, 16.4091, 16.4114, 16.4091
3.90999, 26, 19.4118, 16.5079, 5.2915, 6.58817, 0, 16.508, 16.508, 16.6584, 16.5125, 16.5079, 19.2537, 16.5079, 16.5079, 16.5079, 16.5079, 16.5079, 16.5079, 16.5079, 16.5079, 16.5079, 16.508, 16.5079, 16.511, 16.5079
3.91787, 12, 19.9434, 16.6066, 3.74166, -7.94343, 0, 16.6066, 16.6066, 16.7571, 16.6116, 16.6066, 19.7838, 16.6066, 16.6066, 16.6066, 16.6066, 16.6066, 16.6066, 16.6066, 16.6066, 16.6066, 16.6066, 16.6066, 16.6106, 16.6066
3.92575, 10, 20.5427, 16.7049, 3.4641, -10.5427, 0, 16.7049, 16.7049, 16.8553, 16.7106, 16.7049, 20.3812, 16.7049, 16.7049, 16.7049, 16.7049, 16.7049, 16.7049, 16.7049, 16.7049, 16.7049, 16.7049, 16.7049, 16.7101, 16.7049
3.93364, 16, 21.1944, 16.8027, 4.24264, -5.19441, 0, 16.8027, 16.8027, 16.9532, 16.8093, 16.8027, 21.0307, 16.8027, 16.8027, 16.8027, 16.8027, 16.8027, 16.8027, 16.8027, 16.8027, 16.8027, 16.8027, 16.8027, 16.8093, 16.8027
3.94152, 4, 21.8818, 16.9, 2.44949, -17.8818, 0, 16.9, 16.9, 17.0504, 16.9077, 16.9, 21.7152, 16.9, 16.9, 16.9, 16.9, 16.9, 16.9, 16.9, 16.9, 16.9, 16.9, 16.9, 16.9082, 16.9
3.9494, 18, 22.5864, 16.9965, 4.47214, -4.58641, 0, 16.9966, 16.9966, 17.147, 17.0058, 16.9965, 22.4164, 16.9965, 16.9965, 16.9965, 16.9965, 16.9965, 16.9965, 16.9965, 16.9965, 16.9965, 16.9965, 16.9965, 17.0067, 16.9965
3.95729, 22, 23.2883, 17.0923, 4.89898, -1.28829, 0, 17.0923, 17.0923, 17.2428, 17.1036, 17.0923, 23.1141, 17.0923, 17.0923, 17.0923, 17.0923, 17.0923, 17.0923, 17.0923, 17.0923, 17.0923, 17.0923, 17.0923, 17.1047, 17.0923
3.96517, 18, 23.9665, 17.1872, 4.47214, -5.96652, 0, 17.1872, 17.1872, 17.3377, 17.201, 17.1872, 23.7873, 17.1872, 17.1872, 17.1872, 17.1872, 17.1872, 17.1872, 17.1872, 17.1872, 17.1872, 17.1872, 17.1872, 17.202, 17.1872
3.97305, 12, 24.6, 17.2811, 3.74166, -12.6, 0, 17.2811, 17.2811, 17.4316, 17.2982, 17.2811, 24.4149, 17.2811, 17.2811, 17.2811, 17.2811, 17.2811, 17.2811, 17.2811, 17.2811, 17.2811, 17.2811, 17.2811, 17.2986, 17.2811
3.98093, 16, 25.1684, 17.374, 4.24264, -9.16842, 0, 17.3741, 17.3741, 17.5245, 17.3952, 17.374, 24.9764, 17.374, 17.374, 17.374, 17.374, 17.374, 17.374, 17.374, 17.374, 17.374, 17.374, 17.374, 17.3944, 17.374
3.98882, 22, 25.6533, 17.4659, 4.89898, -3.65333, 0, 17.4659, 17.4659, 17.6164, 17.4922, 17.4659, 25.4532, 17.4659, 17.4659, 17.4659, 17.4659, 17.4659, 17.4659, 17.4659, 17.4659, 17.4659, 17.4659, 17.4659, 17.4892, 17.4659
3.9967, 16, 26.0392, 17.5567, 4.24264, -10.0392, 0, 17.5568, 17.5568, 17.7072, 17.5893, 17.5567, 25.8298, 17.5567, 17.5567, 17.5567, 17.5567, 17.5567, 17.5567, 17.5567, 17.5567, 17.5567, 17.5567, 17.5567, 17.5831, 17.5567
4.00458, 18, 26.3144, 17.6466, 4.47214, -8.31435, 0, 17.6466, 17.6466, 17.7971, 17.6869, 17.6466, 26.0943, 17.6466, 17.6466, 17.6466, 17.6466, 17.6466, 17.6466, 17.6466, 17.6466, 17.6466, 17.6466, 17.6466, 17.6759, 17.6466
4.01247, 32, 26.4718, 17.7355, 5.83095, 5.52821, 0, 17.7356, 17.7356, 17.886, 17.7851, 17.7355, 26.2396, 17.7355, 17.7355, 17.7355, 17.7355, 17.7355, 17.7355, 17.7355, 17.7355, 17.7355, 17.7355, 17.7355, 17.7677, 17.7355
4.02035, 24, 26.5095, 17.8237, 5.09902, -2.5095, 0, 17.8237, 17.8237, 17.9742, 17.8842, 17.8237, 26.2637, 17.8237, 17.8237, 17.8237, 17.8237, 17.8237, 17.8237, 17.8237, 17.8237, 17.8237, 17.8237, 17.8237, 17.8584, 17.8237
4.02823, 18, 26.4306, 17.9112, 4.47214, -8.43063, 0, 17.9112, 17.9112, 18.0617, 17.9846, 17.9112, 26.1697, 17.9112, 17.9112, 17.9112, 17.9112, 17.9112, 17.9112, 17.9112, 17.9112, 17.9112, 17.9112, 17.9112, 17.9482, 17.9112
4.03612, 14, 26.2432, 17.9982, 4, -12.2432, 0, 17.9982, 17.9982, 18.1486, 18.0865, 17.9982, 25.9655, 17.9982, 17.9982, 17.9982, 17.9982, 17.9982, 17.9982, 17.9982, 17.9982, 17.9982, 17.9982, 17.9982, 18.037, 17.9982
4.044, 24, 25.9595, 18.0848, 5.09902, -1.95951, 0, 18.0848, 18.0848, 18.2353, 18.19, 18.0848, 25.6635, 18.0848, 18.0848, 18.0848, 18.0848, 18.0848, 18.0848, 18.0848, 18.0848, 18.0848, 18.0848, 18.0848, 18.1251, 18.0848
4.05188, 12, 25.5953, 18.1713, 3.74166, -13.5953, 0, 18.1714, 18.1714, 18.3218, 18.2954, 18.1713, 25.2796, 18.1713, 18.1713, 18.1713, 18.1713, 18.1713, 18.1713, 18.1713, 18.1713, 18.1713, 18.1713, 18.1713, 18.2125, 18.1713
4.05976, 22, 25.1686, 18.2579, 4.89898, -3.16862, 0, 18.258, 18.2579, 18.4084, 18.4026, 18.2579, 24.832, 18.2579, 18.2579, 18.2579, 18.2579, 18.2579, 18.2579, 18.2579, 18.2579, 18.2579, 18.2579, 18.2579, 18.2993, 18.2579
4.06765, 28, 24.6987, 18.3447, 5.47723, 3.30127, 0, 18.3448, 18.3448, 18.4952, 18.5117, 18.3447, 24.3402, 18.3447, 18.3447, 18.3447, 18.3447, 18.3447, 18.3447, 18.3447, 18.3447, 18.3447, 18.3447, 18.3447, 18.3858, 18.3447
4.07553, 14, 24.205, 18.432, 4, -10.205, 0, 18.432, 18.432, 18.5825, 18.6223, 18.432, 23.8239, 18.432, 18.432, 18.432, 18.432, 18.432, 18.432, 18.432, 18.432, 18.432, 18.432, 18.432, 18.4722, 18.432
4.08341, 18, 23.7057, 18.5197, 4.47214, -5.70567, 0, 18.5197, 18.5197, 18.6702, 18.7342, 18.5197, 23.3018, 18.5197, 18.5197, 18.5197, 18.5197, 18.5197, 18.5197, 18.5197, 18.5197, 18.5197, 18.5197, 18.5197, 18.5585, 18.5197
4.0913, 12, 23.2171, 18.6082, 3.74166, -11.2171, 0, 18.6082, 18.6082, 18.7587, 18.847, 18.6082, 22.7909, 18.6082, 18.6082, 18.6082, 18.6082, 18.6082, 18.6082, 18.6082, 18.6082, 18.6082, 18.6082, 18.6082, 18.6451, 18.6082
4.09918, 8, 22.7533, 18.6974, 3.16228, -14.7533, 0, 18.6974, 18.6974, 18.8479, 18.96, 18.6974, 22.3055, 18.6974, 18.6974, 18.6974, 18.6974, 18.6974, 18.6974, 18.6974, 18.6974, 18.6974, 18.6974, 18.6974, 18.7321, 18.6974
4.10706, 20, 22.325, 18.7874, 4.69042, -2.32501, 0, 18.7875, 18.7875, 18.9379, 19.0726, 18.7875, 21.8572, 18.7874, 18.7874, 18.7874, 18.7874, 18.7874, 18.7874, 18.7874, 18.7874, 18.7875, 18.7874, 18.7874, 18.8195, 18.7874
4.11494, 10, 21.94, 18.8784, 3.4641, -11.94, 0, 18.8784, 18.8784, 19.0289, 19.1842, 18.8784, 21.4544, 18.8784, 18.8784, 18.8784, 18.8784, 18.8784, 18.8784, 18.8784, 18.8784, 18.8784, 18.8784, 18.8784, 18.9077, 18.8784
4.12283, 8, 21.6031, 18.9703, 3.16228, -13.6031, 0, 18.9703, 18.9703, 19.1207, 19.294, 18.9703, 21.1024, 18.9703, 18.9703, 18.9703, 18.9703, 18.9703, 18.9703, 18.9703, 18.9703, 18.9703, 18.9703, 18.9703, 18.9967, 18.9703
4.13071, 16, 21.3162, 19.063, 4.24264, -5.31623, 0, 19.063, 19.063, 19.2135, 19.4015, 19.063, 20.8037, 19.063, 19.063, 19.063, 19.063, 19.063, 19.063, 19.063, 19.063, 19.063, 19.063, 19.063, 19.0865, 19.063
4.13859, 8, 21.079, 19.1567, 3.16228, -13.079, 0, 19.1567, 19.1567, 19.3072, 19.5059, 19.1567, 20.5586, 19.1567, 19.1567, 19.1567, 19.1567, 19.1567, 19.1567, 19.1567, 19.1567, 19.1567, 19.1567, 19.1567, 19.1773, 19.1567
4.14648, 16, 20.8892, 19.2512, 4.24264, -4.88917, 0, 19.2512, 19.2512, 19.4017, 19.6069, 19.2512, 20.3649, 19.2512, 19.2512, 19.2512, 19.2512, 19.2512, 19.2512, 19.2512, 19.2512, 19.2512, 19.2512, 19.2512, 19.2692, 19.2512
4.15436, 18, 20.7431, 19.3465, 4.47214, -2.74313, 0, 19.3465, 19.3465, 19.497, 19.7042, 19.3465, 20.2193, 19.3465, 19.3465, 19.3465, 19.3465, 19.3465, 19.3465, 19.3465, 19.3465, 19.3465, 19.3465, 19.3465, 19.3621, 19.3465
4.16224, 26, 20.6364, 19.4425, 5.2915, 5.36362, 0, 19.4426, 19.4426, 19.593, 19.7976, 19.4425, 20.1174, 19.4425, 19.4425, 19.4425, 19.4425, 19.4425, 19.4425, 19.4425, 19.4425, 19.4425, 19.4425, 19.4425, 19.456, 19.4425
4.17013, 6, 20.564, 19.5393, 2.82843, -14.564, 0, 19.5393, 19.5393, 19.6898, 19.8872, 19.5393, 20.054, 19.5393, 19.5393, 19.5393, 19.5393, 19.5393, 19.5393, 19.5393, 19.5393, 19.5393, 19.5393, 19.5393, 19.5509, 19.5393
4.17801, 22, 20.5212, 19.6367, 4.89898, 1.47878, 0, 19.6367, 19.6367, 19.7872, 19.9732, 19.6367, 20.0241, 19.6367, 19.6367, 19.6367, 19.6367, 19.6367, 19.6367, 19.6367, 19.6367, 19.6367, 19.6367, 19.6367, 19.6469, 19.6367
4.18589, 12, 20.5032, 19.7347, 3.74166, -8.50322, 0, 19.7348, 19.7348, 19.8852, 20.0559, 19.7347, 20.0224, 19.7347, 19.7347, 19.7347, 19.7347, 19.7347, 19.7347, 19.7347, 19.7347, 19.7347, 19.7347, 19.7347, 19.7439, 19.7347
4.19377, 22, 20.5058, 19.8333, 4.89898, 1.49421, 0, 19.8333, 19.8333, 19.9838, 20.136, 19.8333, 20.044, 19.8333, 19.8333, 19.8333, 19.8333, 19.8333, 19.8333, 19.8333, 19.8333, 19.8333, 19.8333, 19.8333, 19.8419, 19.8333
4.20166, 18, 20.5253, 19.9324, 4.47214, -2.52527, 0, 19.9324, 19.9324, 20.0829, 20.2139, 19.9324, 20.0847, 19.9324, 19.9324, 19.9324, 19.9324, 19.9324, 19.9324, 19.9324, 19.9324, 19.9324, 19.9324, 19.9324, 19.9409, 19.9324
4.20954, 2, 20.5586, 20.0319, 2, -18.5586, 0, 20.0319, 20.0319, 20.1824, 20.2905, 20.0319, 20.1406, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0319, 20.0408, 20.0319
4.21742, 24, 20.6032, 20.1319, 5.09902, 3.39681, 0, 20.1319, 20.1319, 20.2824, 20.3664, 20.1319, 20.2084, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1417, 20.1319
4.22531, 28, 20.6572, 20.2323, 5.47723, 7.34284, 0, 20.2323, 20.2323, 20.3828, 20.4422, 20.2323, 20.2854, 20.2323, 20.2323, 20.2323, 20.2323, 20.2323, 20.2323, 20.2323, 20.2323, 20.2323, 20.2323, 20.2323, 20.2436, 20.2323
4.23319, 6, 20.719, 20.3331, 2.82843, -14.719, 0, 20.3331, 20.3331, 20.4836, 20.5186, 20.3331, 20.3695, 20.3331, 20.3331, 20.3331, 20.3331, 20.3331, 20.3331, 20.3331, 20.3331, 20.3331, 20.3331, 20.3331, 20.3465, 20.3331
4.24107, 20, 20.7875, 20.4342, 4.69042, -0.787476, 0, 20.4342, 20.4342, 20.5847, 20.5962, 20.4342, 20.4589, 20.4342, 20.4342, 20.4342, 20.4342, 20.4342, 20.4342, 20.4342, 20.4342, 20.4342, 20.4342, 20.4342, 20.4503, 20.4342
4.24895, 16, 20.8618, 20.5357, 4.24264, -4.86182, 0, 20.5358, 20.5358, 20.6863, 20.6754, 20.5357, 20.5522, 20.5357, 20.5357, 20.5357, 20.5357, 20.5357, 20.5357, 20.5357, 20.5357, 20.5357, 20.5357, 20.5357, 20.5551, 20.5357
4.25684, 10, 20.9414, 20.6376, 3.4641, -10.9414, 0, 20.6376, 20.6376, 20.7881, 20.7566, 20.6376, 20.6484, 20.6376, 20.6376, 20.6376, 20.6376, 20.6376, 20.6376, 20.6376, 20.6376, 20.6376, 20.6376, 20.6376, 20.6609, 20.6376
4.26472, 12, 21.0255, 20.7398, 3.74166, -9.02555, 0, 20.7398, 20.7398, 20.8904, 20.84, 20.7398, 20.7468, 20.7398, 20.7398, 20.7398, 20.7398, 20.7398, 20.7398, 20.7398, 20.7398, 20.7398, 20.7398, 20.7398, 20.7677, 20.7398
4.2726, 22, 21.114, 20.8423, 4.89898, 0.886024, 0, 20.8423, 20.8423, 20.9929, 20.9257, 20.8423, 20.8468, 20.8423, 20.8423, 20.8423, 20.8423, 20.8423, 20.8423, 20.8423, 20.8423, 20.8423, 20.8423, 20.8423, 20.8754, 20.8423
4.28049, 16, 21.2062, 20.9452, 4.24264, -5.20624, 0, 20.9452, 20.9452, 21.0958, 21.0138, 20.9452, 20.948, 20.9452, 20.9452, 20.9452, 20.9452, 20.9452, 20.9452, 20.9452, 20.9452, 20.9452, 20.9452, 20.9452, 20.984, 20.9452
4.28837, 12, 21.302, 21.0483, 3.74166, -9.30196, 0, 21.0483, 21.0483, 21.1991, 21.1043, 21.0483, 21.0501, 21.0483, 21.0483, 21.0483, 21.0483, 21.0483, 21.0483, 21.0483, 21.0483, 21.0483, 21.0483, 21.0483, 21.0934, 21.0483
4.29625, 16, 21.4008, 21.1518, 4.24264, -5.4008, 0, 21.1518, 21.1518, 21.3027, 21.1969, 21.1518, 21.1529, 21.1518, 21.1518, 21.1518, 21.1518, 21.1518, 21.1518, 21.1518, 21.1518, 21.1518, 21.1518, 21.1518, 21.2035, 21.1518
4.30414, 14, 21.5024, 21.2555, 4, -7.50238, 0, 21.2555, 21.2555, 21.4067, 21.2917, 21.2556, 21.2562, 21.2555, 21.2555, 21.2555, 21.2555, 21.2555, 21.2555, 21.2555, 21.2555, 21.2555, 21.2555, 21.2555, 21.3143, 21.2555
4.31202, 14, 21.6064, 21.3596, 4, -7.60638, 0, 21.3596, 21.3596, 21.5111, 21.3883, 21.3596, 21.36, 21.3596, 21.3596, 21.3596, 21.3596, 21.3596, 21.3596, 21.3596, 21.3596, 21.3596, 21.3596, 21.3596, 21.4257, 21.3596
4.3199, 20, 21.7124, 21.464, 4.69042, -1.71244, 0, 21.464, 21.464, 21.6159, 21.4867, 21.464, 21.4642, 21.464, 21.464, 21.464, 21.464, 21.464, 21.464, 21.464, 21.464, 21.464, 21.464, 21.464, 21.5374, 21.464
4.32778, 14, 21.8203, 21.5686, 4, -7.82026, 0, 21.5687, 21.5687, 21.7213, 21.5866, 21.5687, 21.5688, 21.5686, 21.5686, 21.5686, 21.5686, 21.5686, 21.5686, 21.5686, 21.5686, 21.5686, 21.5686, 21.5686, 21.6494, 21.5686
4.33567, 14, 21.9296, 21.6736, 4, -7.92956, 0, 21.6736, 21.6736, 21.8272, 21.6878, 21.6737, 21.6737, 21.6736, 21.6736, 21.6736, 21.6736, 21.6736, 21.6736, 21.6736, 21.6736, 21.6736, 21.6736, 21.6736, 21.7616, 21.6736
4.34355, 16, 22.0401, 21.7789, 4.24264, -6.04014, 0, 21.7789, 21.7789, 21.9338, 21.7901, 21.779, 21.7789, 21.7789, 21.7789, 21.7789, 21.7789, 21.7789, 21.7789, 21.7789, 21.7789, 21.7789, 21.7789, 21.7789, 21.8737, 21.7789
4.35143, 20, 22.1518, 21.8844, 4.69042, -2.15184, 0, 21.8844, 21.8844, 22.0413, 21.8934, 21.8845, 21.8844, 21.8844, 21.8844, 21.8844, 21.8844, 21.8844, 21.8844, 21.8844, 21.8844, 21.8844, 21.8844, 21.8844, 21.9856, 21.8844
4.35932, 18, 22.2646, 21.9902, 4.47214, -4.26461, 0, 21.9902, 21.9902, 22.1499, 21.9976, 21.9904, 21.9902, 21.9902, 21.9902, 21.9902, 21.9902, 21.9902, 21.9902, 21.9902, 21.9902, 21.9902, 21.9902, 21.9902, 22.0973, 21.9902
4.3672, 22, 22.3785, 22.0963, 4.89898, -0.378525, 0, 22.0963, 22.0963, 22.2598, 22.1024, 22.0966, 22.0963, 22.0963, 22.0963, 22.0963, 22.0963, 22.0963, 22.0963, 22.0963, 22.0963, 22.0963, 22.0963, 22.0963, 22.2086, 22.0963
4.37508, 28, 22.4938, 22.2027, 5.47723, 5.50625, 0, 22.2027, 22.2027, 22.3715, 22.2079, 22.203, 22.2027, 22.2027, 22.2027, 22.2027, 22.2027, 22.2027, 22.2027, 22.2027, 22.2027, 22.2027, 22.2027, 22.2027, 22.3194, 22.2027
4.38296, 18, 22.6106, 22.3094, 4.47214, -4.61063, 0, 22.3094, 22.3094, 22.4854, 22.3139, 22.3098, 22.3094, 22.3094, 22.3094, 22.3094, 22.3094, 22.3094, 22.3094, 22.3094, 22.3094, 22.3094, 22.3094, 22.3094, 22.4297, 22.3094
4.39085, 14, 22.7297, 22.4164, 4, -8.72971, 0, 22.4164, 22.4164, 22.6021, 22.4204, 22.4168, 22.4164, 22.4164, 22.4164, 22.4164, 22.4164, 22.4164, 22.4164, 22.4164, 22.4164, 22.4164, 22.4164, 22.4164, 22.5393, 22.4164
4.39873, 12, 22.8517, 22.5236, 3.74166, -10.8517, 0, 22.5236, 22.5236, 22.7226, 22.5274, 22.5242, 22.5236, 22.5236, 22.5236, 22.5236, 22.5236, 22.5236, 22.5236, 22.5236, 22.5236, 22.5236, 22.5236, 22.5236, 22.6483, 22.5236
4.40661, 22, 22.9778, 22.6311, 4.89898, -0.977755, 0, 22.6311, 22.6311, 22.8479, 22.6347, 22.6318, 22.6311, 22.6311, 22.6311, 22.6311, 22.6311, 22.6311, 22.6311, 22.6311, 22.6311, 22.6311, 22.6311, 22.6311, 22.7567, 22.6311
4.4145, 28, 23.1091, 22.7389, 5.47723, 4.89086, 0, 22.7389, 22.7389, 22.9794, 22.7423, 22.7398, 22.7389, 22.7389, 22.7389, 22.7389, 22.7389, 22.7389, 22.7389, 22.7389, 22.7389, 22.7389, 22.7389, 22.7389, 22.8644, 22.7389
4.42238, 20, 23.2477, 22.847, 4.69042, -3.2477, 0, 22.847, 22.847, 23.119, 22.8503, 22.848, 22.847, 22.847, 22.847, 22.847, 22.847, 22.847, 22.847, 22.847, 22.847, 22.847, 22.847, 22.847, 22.9714, 22.847
4.43026, 22, 23.3957, 22.9554, 4.89898, -1.39568, 0, 22.9554, 22.9554, 23.2687, 22.9586, 22.9565, 22.9554, 22.9554, 22.9554, 22.9554, 22.9554, 22.9554, 22.9554, 22.9554, 22.9554, 22.9554, 22.9554, 22.9554, 23.0779, 22.9554
4.43815, 28, 23.5559, 23.064, 5.47723, 4.44407, 0, 23.064, 23.064, 23.4315, 23.0672, 23.0653, 23.064, 23.064, 23.064, 23.064, 23.064, 23.064, 23.064, 23.064, 23.064, 23.064, 23.064, 23.064, 23.1839, 23.064
4.44603, 30, 23.732, 23.1729, 5.65685, 6.26802, 0, 23.1729, 23.1729, 23.6107, 23.1761, 23.1744, 23.1729, 23.1729, 23.1729, 23.1729, 23.1729, 23.1729, 23.1729, 23.1729, 23.1729, 23.1729, 23.1729, 23.1729, 23.2895, 23.1729
4.45391, 28, 23.928, 23.2821, 5.47723, 4.07199, 0, 23.2821, 23.2821, 23.8105, 23.2853, 23.2837, 23.2821, 23.2821, 23.2821, 23.2821, 23.2821, 23.2821, 23.2821, 23.2821, 23.2821, 23.2821, 23.2821, 23.2821, 23.3948, 23.2821
4.46179, 30, 24.1491, 23.3915, 5.65685, 5.8509, 0, 23.3916, 23.3916, 24.0357, 23.3948, 23.3933, 23.3915, 23.3915, 23.3915, 23.3915, 23.3915, 23.3915, 23.3915, 23.3915, 23.3915, 23.3916, 23.3915, 23.3915, 23.4998, 23.3915
4.46968, 22, 24.4011, 23.5013, 4.89898, -2.40108, 0, 23.5013, 23.5013, 24.2923, 23.5046, 23.5032, 23.5013, 23.5013, 23.5013, 23.5013, 23.5013, 23.5013, 23.5013, 23.5013, 23.5013, 23.5013, 23.5013, 23.5013, 23.6048, 23.5013
4.47756, 34, 24.6907, 23.6112, 6, 9.30932, 0, 23.6112, 23.6112, 24.5866, 23.6146, 23.6133, 23.6112, 23.6112, 23.6112, 23.6112, 23.6112, 23.6112, 23.6112, 23.6112, 23.6112, 23.6112, 23.6112, 23.6112, 23.7099, 23.6112
4.48544, 52, 25.0253, 23.7215, 7.34847, 26.9747, 0, 23.7215, 23.7215, 24.9261, 23.7249, 23.7236, 23.7215, 23.7215, 23.7215, 23.7215, 23.7215, 23.7215, 23.7215, 23.7215, 23.7215, 23.7215, 23.7215, 23.7215, 23.8151, 23.7215
