   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_143.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.256, 6, 1.46268, 1.44849, 2.82843, 4.53732, 0, 1.44849, 1.44849, 1.44849, 1.44849, 1.44849, 1.44849, 1.44849, 1.44849, 1.44849, 1.44849, 1.44849, 1.44849, 1.44849, 1.44849, 1.44849, 1.44849, 1.46268, 1.44849
14.2639, 0, 1.45988, 1.44731, 1.41421, -1.45988, 0, 1.44731, 1.44731, 1.44731, 1.44731, 1.44731, 1.44731, 1.44731, 1.44731, 1.44731, 1.44731, 1.44731, 1.44731, 1.44731, 1.44731, 1.44731, 1.44731, 1.45987, 1.44731
14.2718, 2, 1.45694, 1.44588, 2, 0.543064, 0, 1.44588, 1.44588, 1.44588, 1.44588, 1.44588, 1.44588, 1.44588, 1.44588, 1.44588, 1.44588, 1.44588, 1.44588, 1.44588, 1.44589, 1.44588, 1.44588, 1.45693, 1.44588
14.2797, 6, 1.45397, 1.44431, 2.82843, 4.54603, 0, 1.44431, 1.44431, 1.44431, 1.44431, 1.44431, 1.44431, 1.44431, 1.44431, 1.44431, 1.44431, 1.44431, 1.44431, 1.44431, 1.44432, 1.44431, 1.44431, 1.45397, 1.44431
14.2876, 4, 1.45084, 1.44246, 2.44949, 2.54916, 0, 1.44246, 1.44246, 1.44246, 1.44246, 1.44246, 1.44246, 1.44246, 1.44246, 1.44246, 1.44246, 1.44246, 1.44246, 1.44246, 1.44247, 1.44246, 1.44246, 1.45084, 1.44246
14.2955, 2, 1.44739, 1.44016, 2, 0.552613, 0, 1.44016, 1.44016, 1.44016, 1.44016, 1.44016, 1.44016, 1.44016, 1.44016, 1.44016, 1.44016, 1.44016, 1.44016, 1.44016, 1.44016, 1.44016, 1.44016, 1.44739, 1.44016
14.3034, 4, 1.44367, 1.43748, 2.44949, 2.55633, 0, 1.43748, 1.43748, 1.43748, 1.43748, 1.43748, 1.43748, 1.43748, 1.43748, 1.43748, 1.43748, 1.43748, 1.43748, 1.43748, 1.43748, 1.43748, 1.43748, 1.44366, 1.43748
14.3113, 2, 1.43966, 1.43439, 2, 0.560344, 0, 1.43439, 1.43439, 1.43439, 1.43439, 1.43439, 1.43439, 1.43439, 1.43439, 1.43439, 1.43439, 1.43439, 1.43439, 1.43439, 1.43439, 1.43439, 1.43439, 1.43965, 1.43439
14.3192, 2, 1.43545, 1.431, 2, 0.564548, 0, 1.431, 1.431, 1.431, 1.431, 1.431, 1.431, 1.431, 1.431, 1.431, 1.431, 1.431, 1.431, 1.431, 1.431, 1.431, 1.431, 1.43545, 1.431
14.327, 0, 1.43093, 1.42719, 1.41421, -1.43093, 0, 1.42719, 1.42719, 1.42719, 1.42719, 1.42719, 1.42719, 1.42719, 1.42719, 1.42719, 1.42719, 1.42719, 1.42719, 1.42719, 1.42719, 1.42719, 1.42719, 1.43093, 1.42719
14.3349, 2, 1.42617, 1.42305, 2, 0.573831, 0, 1.42305, 1.42305, 1.42305, 1.42305, 1.42305, 1.42305, 1.42305, 1.42305, 1.42305, 1.42305, 1.42305, 1.42305, 1.42305, 1.42305, 1.42305, 1.42305, 1.42617, 1.42305
14.3428, 0, 1.42126, 1.41867, 1.41421, -1.42126, 0, 1.41867, 1.41867, 1.41867, 1.41867, 1.41867, 1.41867, 1.41867, 1.41867, 1.41867, 1.41867, 1.41867, 1.41867, 1.41867, 1.41867, 1.41867, 1.41867, 1.42126, 1.41867
14.3507, 4, 1.41581, 1.41368, 2.44949, 2.58419, 0, 1.41368, 1.41368, 1.41368, 1.41368, 1.41368, 1.41368, 1.41368, 1.41368, 1.41368, 1.41368, 1.41368, 1.41368, 1.41368, 1.41368, 1.41368, 1.41368, 1.41581, 1.41368
14.3586, 2, 1.40987, 1.40813, 2, 0.590129, 0, 1.40813, 1.40813, 1.40813, 1.40813, 1.40813, 1.40813, 1.40813, 1.40813, 1.40813, 1.40813, 1.40813, 1.40813, 1.40813, 1.40813, 1.40813, 1.40813, 1.40987, 1.40813
14.3665, 6, 1.40351, 1.4021, 2.82843, 4.59649, 0, 1.4021, 1.4021, 1.4021, 1.4021, 1.4021, 1.4021, 1.4021, 1.4021, 1.4021, 1.4021, 1.4021, 1.4021, 1.4021, 1.4021, 1.4021, 1.4021, 1.40351, 1.4021
14.3744, 2, 1.39687, 1.39573, 2, 0.60313, 0, 1.39573, 1.39573, 1.39573, 1.39573, 1.39573, 1.39573, 1.39573, 1.39573, 1.39573, 1.39573, 1.39573, 1.39573, 1.39573, 1.39573, 1.39573, 1.39573, 1.39687, 1.39573
14.3823, 4, 1.39011, 1.38919, 2.44949, 2.60989, 0, 1.38919, 1.38919, 1.38919, 1.38919, 1.38919, 1.38919, 1.38919, 1.38919, 1.38919, 1.38919, 1.38919, 1.38919, 1.38919, 1.3892, 1.38919, 1.38919, 1.39011, 1.38919
14.3902, 6, 1.38341, 1.38268, 2.82843, 4.61659, 0, 1.38268, 1.38268, 1.38268, 1.38268, 1.38268, 1.38268, 1.38268, 1.38268, 1.38268, 1.38268, 1.38268, 1.38268, 1.38268, 1.38268, 1.38268, 1.38268, 1.38341, 1.38268
14.398, 4, 1.37677, 1.37619, 2.44949, 2.62323, 0, 1.37619, 1.37619, 1.37619, 1.37619, 1.37619, 1.37619, 1.37619, 1.37619, 1.37619, 1.37619, 1.37619, 1.37619, 1.37619, 1.37619, 1.37619, 1.37619, 1.37677, 1.37619
14.4059, 0, 1.36951, 1.36906, 1.41421, -1.36951, 0, 1.36906, 1.36906, 1.36906, 1.36906, 1.36906, 1.36906, 1.36906, 1.36906, 1.36906, 1.36906, 1.36906, 1.36906, 1.36906, 1.36906, 1.36906, 1.36906, 1.36951, 1.36906
14.4138, 2, 1.36173, 1.36138, 2, 0.638265, 0, 1.36138, 1.36138, 1.36138, 1.36138, 1.36138, 1.36138, 1.36138, 1.36138, 1.36138, 1.36138, 1.36138, 1.36138, 1.36138, 1.36138, 1.36138, 1.36138, 1.36173, 1.36138
14.4217, 6, 1.35372, 1.35344, 2.82843, 4.64628, 0, 1.35344, 1.35344, 1.35344, 1.35344, 1.35344, 1.35344, 1.35344, 1.35344, 1.35344, 1.35344, 1.35344, 1.35344, 1.35344, 1.35344, 1.35344, 1.35344, 1.35371, 1.35344
14.4296, 2, 1.34574, 1.34552, 2, 0.654263, 0, 1.34552, 1.34552, 1.34552, 1.34552, 1.34552, 1.34552, 1.34552, 1.34552, 1.34552, 1.34552, 1.34552, 1.34552, 1.34552, 1.34552, 1.34552, 1.34552, 1.34574, 1.34552
14.4375, 2, 1.34, 1.33983, 2, 0.660005, 0, 1.33983, 1.33983, 1.33983, 1.33983, 1.33983, 1.33983, 1.33983, 1.33983, 1.33983, 1.33983, 1.33983, 1.33983, 1.33983, 1.33983, 1.33983, 1.33983, 1.33999, 1.33983
14.4454, 6, 1.33315, 1.33302, 2.82843, 4.66685, 0, 1.33302, 1.33302, 1.33302, 1.33302, 1.33302, 1.33302, 1.33302, 1.33302, 1.33302, 1.33302, 1.33302, 1.33302, 1.33302, 1.33302, 1.33302, 1.33302, 1.33315, 1.33302
14.4533, 4, 1.32536, 1.32527, 2.44949, 2.67464, 0, 1.32527, 1.32527, 1.32527, 1.32527, 1.32527, 1.32527, 1.32527, 1.32527, 1.32527, 1.32527, 1.32527, 1.32527, 1.32527, 1.32527, 1.32527, 1.32527, 1.32536, 1.32527
14.4612, 2, 1.31713, 1.31706, 2, 0.682871, 0, 1.31706, 1.31706, 1.31706, 1.31706, 1.31706, 1.31706, 1.31706, 1.31706, 1.31706, 1.31706, 1.31706, 1.31706, 1.31706, 1.31706, 1.31706, 1.31706, 1.31713, 1.31706
14.4691, 0, 1.30893, 1.30887, 1.41421, -1.30893, 0, 1.30887, 1.30887, 1.30887, 1.30887, 1.30887, 1.30887, 1.30887, 1.30887, 1.30887, 1.30887, 1.30887, 1.30887, 1.30887, 1.30887, 1.30887, 1.30887, 1.30892, 1.30887
14.4769, 0, 1.30446, 1.30442, 1.41421, -1.30446, 0, 1.30442, 1.30442, 1.30442, 1.30442, 1.30442, 1.30442, 1.30442, 1.30442, 1.30442, 1.30442, 1.30442, 1.30442, 1.30442, 1.30442, 1.30442, 1.30442, 1.30446, 1.30442
14.4848, 0, 1.29816, 1.29813, 1.41421, -1.29816, 0, 1.29813, 1.29813, 1.29813, 1.29813, 1.29813, 1.29813, 1.29813, 1.29813, 1.29813, 1.29813, 1.29813, 1.29813, 1.29813, 1.29813, 1.29813, 1.29813, 1.29815, 1.29813
14.4927, 4, 1.29021, 1.29019, 2.44949, 2.70979, 0, 1.29019, 1.29019, 1.29019, 1.29019, 1.29019, 1.29019, 1.29019, 1.29019, 1.29019, 1.29019, 1.29019, 1.29019, 1.29019, 1.29019, 1.29019, 1.29019, 1.29021, 1.29019
14.5006, 2, 1.28146, 1.28144, 2, 0.718541, 0, 1.28144, 1.28144, 1.28144, 1.28144, 1.28144, 1.28144, 1.28144, 1.28144, 1.28144, 1.28144, 1.28144, 1.28144, 1.28144, 1.28144, 1.28144, 1.28144, 1.28146, 1.28144
14.5085, 0, 1.27274, 1.27273, 1.41421, -1.27274, 0, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27273, 1.27274, 1.27273
14.5164, 2, 1.27488, 1.27487, 2, 0.72512, 0, 1.27487, 1.27487, 1.27487, 1.27487, 1.27487, 1.27487, 1.27487, 1.27487, 1.27487, 1.27487, 1.27487, 1.27487, 1.27487, 1.27487, 1.27487, 1.27487, 1.27488, 1.27487
14.5243, 4, 1.27537, 1.27536, 2.44949, 2.72463, 0, 1.27536, 1.27536, 1.27536, 1.27536, 1.27536, 1.27536, 1.27536, 1.27536, 1.27536, 1.27536, 1.27536, 1.27536, 1.27536, 1.27536, 1.27536, 1.27536, 1.27537, 1.27536
14.5322, 2, 1.27428, 1.27427, 2, 0.725723, 0, 1.27427, 1.27427, 1.27427, 1.27427, 1.27427, 1.27427, 1.27427, 1.27427, 1.27427, 1.27427, 1.27427, 1.27427, 1.27427, 1.27427, 1.27427, 1.27427, 1.27427, 1.27427
14.5401, 0, 1.27239, 1.27239, 1.41421, -1.27239, 0, 1.27239, 1.27239, 1.27239, 1.27239, 1.27239, 1.27239, 1.27239, 1.27239, 1.27239, 1.27239, 1.27239, 1.27239, 1.27239, 1.27239, 1.27239, 1.27239, 1.27239, 1.27239
14.548, 0, 1.27051, 1.27051, 1.41421, -1.27051, 0, 1.27051, 1.27051, 1.27051, 1.27051, 1.27051, 1.27051, 1.27051, 1.27051, 1.27051, 1.27051, 1.27051, 1.27051, 1.27051, 1.27051, 1.27051, 1.27051, 1.27051, 1.27051
14.5558, 2, 1.27038, 1.27037, 2, 0.729624, 0, 1.27037, 1.27037, 1.27037, 1.27037, 1.27037, 1.27037, 1.27037, 1.27037, 1.27037, 1.27037, 1.27037, 1.27037, 1.27037, 1.27037, 1.27037, 1.27037, 1.27037, 1.27037
14.5637, 4, 1.27002, 1.27001, 2.44949, 2.72998, 0, 1.27001, 1.27001, 1.27001, 1.27001, 1.27001, 1.27001, 1.27001, 1.27001, 1.27001, 1.27001, 1.27001, 1.27001, 1.27001, 1.27002, 1.27001, 1.27001, 1.27001, 1.27001
14.5716, 6, 1.2695, 1.26949, 2.82843, 4.7305, 0, 1.26949, 1.26949, 1.26949, 1.26949, 1.26949, 1.26949, 1.26949, 1.26949, 1.26949, 1.26949, 1.26949, 1.26949, 1.26949, 1.2695, 1.26949, 1.26949, 1.26949, 1.26949
14.5795, 4, 1.2689, 1.26889, 2.44949, 2.7311, 0, 1.26889, 1.26889, 1.26889, 1.26889, 1.26889, 1.26889, 1.26889, 1.26889, 1.26889, 1.26889, 1.26889, 1.26889, 1.26889, 1.2689, 1.26889, 1.26889, 1.26889, 1.26889
14.5874, 4, 1.2683, 1.26829, 2.44949, 2.7317, 0, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.26829, 1.2683, 1.26829, 1.26829, 1.2683, 1.26829
14.5953, 2, 1.26803, 1.26802, 2, 0.731975, 0, 1.26802, 1.26802, 1.26802, 1.26802, 1.26802, 1.26802, 1.26802, 1.26802, 1.26802, 1.26802, 1.26802, 1.26802, 1.26802, 1.26803, 1.26802, 1.26802, 1.26802, 1.26802
14.6032, 0, 1.26759, 1.26758, 1.41421, -1.26759, 0, 1.26758, 1.26758, 1.26758, 1.26758, 1.26758, 1.26758, 1.26758, 1.26758, 1.26758, 1.26758, 1.26758, 1.26758, 1.26758, 1.26759, 1.26758, 1.26758, 1.26758, 1.26758
14.6111, 2, 1.26699, 1.26699, 2, 0.733005, 0, 1.26699, 1.26699, 1.26699, 1.26699, 1.26699, 1.26699, 1.26699, 1.26699, 1.26699, 1.26699, 1.26699, 1.26699, 1.26699, 1.26699, 1.26699, 1.26699, 1.26699, 1.26699
14.619, 0, 1.26633, 1.26632, 1.41421, -1.26633, 0, 1.26632, 1.26632, 1.26632, 1.26632, 1.26632, 1.26632, 1.26632, 1.26632, 1.26632, 1.26632, 1.26632, 1.26632, 1.26632, 1.26633, 1.26632, 1.26632, 1.26632, 1.26632
14.6269, 0, 1.26566, 1.26566, 1.41421, -1.26566, 0, 1.26566, 1.26566, 1.26566, 1.26566, 1.26566, 1.26566, 1.26566, 1.26566, 1.26566, 1.26566, 1.26566, 1.26566, 1.26566, 1.26566, 1.26566, 1.26566, 1.26566, 1.26566
14.6347, 2, 1.26531, 1.26531, 2, 0.734692, 0, 1.26531, 1.26531, 1.26531, 1.26531, 1.26531, 1.26531, 1.26531, 1.26531, 1.26531, 1.26531, 1.26531, 1.26531, 1.26531, 1.26531, 1.26531, 1.26531, 1.26531, 1.26531
14.6426, 0, 1.26484, 1.26484, 1.41421, -1.26484, 0, 1.26484, 1.26484, 1.26484, 1.26484, 1.26484, 1.26484, 1.26484, 1.26484, 1.26484, 1.26484, 1.26484, 1.26484, 1.26484, 1.26484, 1.26484, 1.26484, 1.26484, 1.26484
14.6505, 0, 1.26427, 1.26427, 1.41421, -1.26427, 0, 1.26427, 1.26427, 1.26427, 1.26427, 1.26427, 1.26427, 1.26427, 1.26427, 1.26427, 1.26427, 1.26427, 1.26427, 1.26427, 1.26427, 1.26427, 1.26427, 1.26427, 1.26427
14.6584, 0, 1.26365, 1.26364, 1.41421, -1.26365, 0, 1.26364, 1.26364, 1.26364, 1.26364, 1.26364, 1.26364, 1.26364, 1.26364, 1.26364, 1.26364, 1.26364, 1.26364, 1.26364, 1.26365, 1.26364, 1.26364, 1.26364, 1.26364
14.6663, 4, 1.26302, 1.26302, 2.44949, 2.73698, 0, 1.26302, 1.26302, 1.26302, 1.26302, 1.26302, 1.26302, 1.26302, 1.26302, 1.26302, 1.26302, 1.26302, 1.26302, 1.26302, 1.26302, 1.26302, 1.26302, 1.26302, 1.26302
14.6742, 6, 1.26252, 1.26252, 2.82843, 4.73748, 0, 1.26252, 1.26252, 1.26252, 1.26252, 1.26252, 1.26252, 1.26252, 1.26252, 1.26252, 1.26252, 1.26252, 1.26252, 1.26252, 1.26252, 1.26252, 1.26252, 1.26252, 1.26252
14.6821, 0, 1.26192, 1.26191, 1.41421, -1.26192, 0, 1.26191, 1.26191, 1.26191, 1.26191, 1.26191, 1.26191, 1.26191, 1.26191, 1.26191, 1.26191, 1.26191, 1.26191, 1.26191, 1.26192, 1.26191, 1.26191, 1.26191, 1.26191
14.69, 0, 1.26122, 1.26122, 1.41421, -1.26122, 0, 1.26122, 1.26122, 1.26122, 1.26122, 1.26122, 1.26122, 1.26122, 1.26122, 1.26122, 1.26122, 1.26122, 1.26122, 1.26122, 1.26122, 1.26122, 1.26122, 1.26122, 1.26122
14.6979, 2, 1.26049, 1.26048, 2, 0.739514, 0, 1.26048, 1.26048, 1.26048, 1.26048, 1.26048, 1.26048, 1.26048, 1.26048, 1.26048, 1.26048, 1.26048, 1.26048, 1.26048, 1.26049, 1.26048, 1.26048, 1.26048, 1.26048
14.7058, 2, 1.25975, 1.25975, 2, 0.740251, 0, 1.25975, 1.25975, 1.25975, 1.25975, 1.25975, 1.25975, 1.25975, 1.25975, 1.25975, 1.25975, 1.25975, 1.25975, 1.25975, 1.25975, 1.25975, 1.25975, 1.25975, 1.25975
14.7136, 2, 1.2592, 1.2592, 2, 0.740802, 0, 1.2592, 1.2592, 1.2592, 1.2592, 1.2592, 1.2592, 1.2592, 1.2592, 1.2592, 1.2592, 1.2592, 1.2592, 1.2592, 1.2592, 1.2592, 1.2592, 1.2592, 1.2592
14.7215, 2, 1.25858, 1.25858, 2, 0.741422, 0, 1.25858, 1.25858, 1.25858, 1.25858, 1.25858, 1.25858, 1.25858, 1.25858, 1.25858, 1.25858, 1.25858, 1.25858, 1.25858, 1.25858, 1.25858, 1.25858, 1.25858, 1.25858
14.7294, 4, 1.2579, 1.2579, 2.44949, 2.7421, 0, 1.2579, 1.2579, 1.2579, 1.2579, 1.2579, 1.2579, 1.2579, 1.2579, 1.2579, 1.2579, 1.2579, 1.2579, 1.2579, 1.2579, 1.2579, 1.2579, 1.2579, 1.2579
14.7373, 2, 1.25719, 1.25719, 2, 0.742812, 0, 1.25719, 1.25719, 1.25719, 1.25719, 1.25719, 1.25719, 1.25719, 1.25719, 1.25719, 1.25719, 1.25719, 1.25719, 1.25719, 1.25719, 1.25719, 1.25719, 1.25719, 1.25719
14.7452, 2, 1.25645, 1.25644, 2, 0.743553, 0, 1.25644, 1.25644, 1.25644, 1.25644, 1.25644, 1.25644, 1.25644, 1.25644, 1.25644, 1.25644, 1.25644, 1.25644, 1.25644, 1.25645, 1.25644, 1.25644, 1.25644, 1.25644
14.7531, 0, 1.25566, 1.25566, 1.41421, -1.25566, 0, 1.25566, 1.25566, 1.25566, 1.25566, 1.25566, 1.25566, 1.25566, 1.25566, 1.25566, 1.25566, 1.25566, 1.25566, 1.25566, 1.25566, 1.25566, 1.25566, 1.25566, 1.25566
14.761, 0, 1.25485, 1.25485, 1.41421, -1.25485, 0, 1.25485, 1.25485, 1.25485, 1.25485, 1.25485, 1.25485, 1.25485, 1.25485, 1.25485, 1.25485, 1.25485, 1.25485, 1.25485, 1.25485, 1.25485, 1.25485, 1.25485, 1.25485
14.7689, 4, 1.254, 1.254, 2.44949, 2.746, 0, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254
14.7768, 2, 1.25311, 1.25311, 2, 0.746889, 0, 1.25311, 1.25311, 1.25311, 1.25311, 1.25311, 1.25311, 1.25311, 1.25311, 1.25311, 1.25311, 1.25311, 1.25311, 1.25311, 1.25311, 1.25311, 1.25311, 1.25311, 1.25311
14.7846, 2, 1.25219, 1.25218, 2, 0.747815, 0, 1.25218, 1.25218, 1.25218, 1.25218, 1.25218, 1.25218, 1.25218, 1.25218, 1.25218, 1.25218, 1.25218, 1.25218, 1.25218, 1.25219, 1.25218, 1.25218, 1.25218, 1.25218
14.7925, 2, 1.25123, 1.25122, 2, 0.748774, 0, 1.25122, 1.25122, 1.25122, 1.25122, 1.25122, 1.25122, 1.25122, 1.25122, 1.25122, 1.25122, 1.25122, 1.25122, 1.25122, 1.25123, 1.25122, 1.25122, 1.25122, 1.25122
14.8004, 6, 1.25024, 1.25024, 2.82843, 4.74976, 0, 1.25024, 1.25024, 1.25024, 1.25024, 1.25024, 1.25024, 1.25024, 1.25024, 1.25024, 1.25024, 1.25024, 1.25024, 1.25024, 1.25024, 1.25024, 1.25024, 1.25024, 1.25024
14.8083, 4, 1.24924, 1.24924, 2.44949, 2.75076, 0, 1.24924, 1.24924, 1.24924, 1.24924, 1.24924, 1.24924, 1.24924, 1.24924, 1.24924, 1.24924, 1.24924, 1.24924, 1.24924, 1.24924, 1.24924, 1.24924, 1.24924, 1.24924
14.8162, 2, 1.24823, 1.24823, 2, 0.751771, 0, 1.24823, 1.24823, 1.24823, 1.24823, 1.24823, 1.24823, 1.24823, 1.24823, 1.24823, 1.24823, 1.24823, 1.24823, 1.24823, 1.24823, 1.24823, 1.24823, 1.24823, 1.24823
14.8241, 2, 1.24717, 1.24717, 2, 0.752828, 0, 1.24717, 1.24717, 1.24717, 1.24717, 1.24717, 1.24717, 1.24717, 1.24717, 1.24717, 1.24717, 1.24717, 1.24717, 1.24717, 1.24717, 1.24717, 1.24717, 1.24717, 1.24717
14.832, 4, 1.24607, 1.24607, 2.44949, 2.75393, 0, 1.24607, 1.24607, 1.24607, 1.24607, 1.24607, 1.24607, 1.24607, 1.24607, 1.24607, 1.24607, 1.24607, 1.24607, 1.24607, 1.24607, 1.24607, 1.24607, 1.24607, 1.24607
14.8399, 6, 1.24493, 1.24492, 2.82843, 4.75507, 0, 1.24492, 1.24492, 1.24492, 1.24492, 1.24492, 1.24492, 1.24492, 1.24492, 1.24492, 1.24492, 1.24492, 1.24492, 1.24492, 1.24493, 1.24492, 1.24492, 1.24492, 1.24492
14.8478, 4, 1.24374, 1.24374, 2.44949, 2.75626, 0, 1.24374, 1.24374, 1.24374, 1.24374, 1.24374, 1.24374, 1.24374, 1.24374, 1.24374, 1.24374, 1.24374, 1.24374, 1.24374, 1.24374, 1.24374, 1.24374, 1.24374, 1.24374
14.8557, 0, 1.24248, 1.24247, 1.41421, -1.24248, 0, 1.24247, 1.24247, 1.24247, 1.24247, 1.24247, 1.24247, 1.24247, 1.24247, 1.24247, 1.24247, 1.24247, 1.24247, 1.24247, 1.24248, 1.24247, 1.24247, 1.24247, 1.24247
14.8635, 0, 1.24115, 1.24115, 1.41421, -1.24115, 0, 1.24115, 1.24115, 1.24115, 1.24115, 1.24115, 1.24115, 1.24115, 1.24115, 1.24115, 1.24115, 1.24115, 1.24115, 1.24115, 1.24115, 1.24115, 1.24115, 1.24115, 1.24115
14.8714, 6, 1.23976, 1.23976, 2.82843, 4.76024, 0, 1.23976, 1.23976, 1.23976, 1.23976, 1.23976, 1.23976, 1.23976, 1.23976, 1.23976, 1.23976, 1.23976, 1.23976, 1.23976, 1.23976, 1.23976, 1.23976, 1.23976, 1.23976
14.8793, 2, 1.23828, 1.23828, 2, 0.761723, 0, 1.23828, 1.23828, 1.23828, 1.23828, 1.23828, 1.23828, 1.23828, 1.23828, 1.23828, 1.23828, 1.23828, 1.23828, 1.23828, 1.23828, 1.23828, 1.23828, 1.23828, 1.23828
14.8872, 0, 1.23671, 1.23671, 1.41421, -1.23671, 0, 1.23671, 1.23671, 1.23671, 1.23671, 1.23671, 1.23671, 1.23671, 1.23671, 1.23671, 1.23671, 1.23671, 1.23671, 1.23671, 1.23671, 1.23671, 1.23671, 1.23671, 1.23671
14.8951, 2, 1.23502, 1.23502, 2, 0.764983, 0, 1.23502, 1.23502, 1.23502, 1.23502, 1.23502, 1.23502, 1.23502, 1.23502, 1.23502, 1.23502, 1.23502, 1.23502, 1.23502, 1.23502, 1.23502, 1.23502, 1.23502, 1.23502
14.903, 4, 1.23323, 1.23323, 2.44949, 2.76677, 0, 1.23323, 1.23323, 1.23323, 1.23323, 1.23323, 1.23323, 1.23323, 1.23323, 1.23323, 1.23323, 1.23323, 1.23323, 1.23323, 1.23323, 1.23323, 1.23323, 1.23323, 1.23323
14.9109, 2, 1.23129, 1.23128, 2, 0.768715, 0, 1.23128, 1.23128, 1.23128, 1.23128, 1.23128, 1.23128, 1.23128, 1.23128, 1.23128, 1.23128, 1.23128, 1.23128, 1.23128, 1.23129, 1.23128, 1.23128, 1.23128, 1.23128
14.9188, 2, 1.22921, 1.22921, 2, 0.770787, 0, 1.22921, 1.22921, 1.22921, 1.22921, 1.22921, 1.22921, 1.22921, 1.22921, 1.22921, 1.22921, 1.22921, 1.22921, 1.22921, 1.22921, 1.22921, 1.22921, 1.22921, 1.22921
14.9267, 2, 1.22705, 1.22705, 2, 0.77295, 0, 1.22705, 1.22705, 1.22705, 1.22705, 1.22705, 1.22705, 1.22705, 1.22705, 1.22705, 1.22705, 1.22705, 1.22705, 1.22705, 1.22705, 1.22705, 1.22705, 1.22705, 1.22705
14.9346, 2, 1.22473, 1.22473, 2, 0.775268, 0, 1.22473, 1.22473, 1.22473, 1.22473, 1.22473, 1.22473, 1.22473, 1.22473, 1.22473, 1.22473, 1.22473, 1.22473, 1.22473, 1.22473, 1.22473, 1.22473, 1.22473, 1.22473
14.9424, 4, 1.22228, 1.22228, 2.44949, 2.77772, 0, 1.22228, 1.22228, 1.22228, 1.22228, 1.22228, 1.22228, 1.22228, 1.22228, 1.22228, 1.22228, 1.22228, 1.22228, 1.22228, 1.22228, 1.22228, 1.22228, 1.22228, 1.22228
14.9503, 6, 1.21968, 1.21968, 2.82843, 4.78032, 0, 1.21968, 1.21968, 1.21968, 1.21968, 1.21968, 1.21968, 1.21968, 1.21968, 1.21968, 1.21968, 1.21968, 1.21968, 1.21968, 1.21968, 1.21968, 1.21968, 1.21968, 1.21968
14.9582, 2, 1.21696, 1.21696, 2, 0.783041, 0, 1.21696, 1.21696, 1.21696, 1.21696, 1.21696, 1.21696, 1.21696, 1.21696, 1.21696, 1.21696, 1.21696, 1.21696, 1.21696, 1.21696, 1.21696, 1.21696, 1.21696, 1.21696
14.9661, 0, 1.21406, 1.21406, 1.41421, -1.21406, 0, 1.21406, 1.21406, 1.21406, 1.21406, 1.21406, 1.21406, 1.21406, 1.21406, 1.21406, 1.21406, 1.21406, 1.21406, 1.21406, 1.21406, 1.21406, 1.21406, 1.21406, 1.21406
14.974, 2, 1.21103, 1.21102, 2, 0.788975, 0, 1.21102, 1.21102, 1.21102, 1.21102, 1.21102, 1.21102, 1.21102, 1.21102, 1.21102, 1.21102, 1.21102, 1.21102, 1.21102, 1.21103, 1.21102, 1.21102, 1.21102, 1.21102
14.9819, 4, 1.20789, 1.20788, 2.44949, 2.79211, 0, 1.20788, 1.20788, 1.20788, 1.20788, 1.20788, 1.20788, 1.20788, 1.20788, 1.20788, 1.20788, 1.20788, 1.20788, 1.20788, 1.20789, 1.20788, 1.20788, 1.20788, 1.20788
14.9898, 0, 1.20463, 1.20463, 1.41421, -1.20463, 0, 1.20463, 1.20463, 1.20463, 1.20463, 1.20463, 1.20463, 1.20463, 1.20463, 1.20463, 1.20463, 1.20463, 1.20463, 1.20463, 1.20463, 1.20463, 1.20463, 1.20463, 1.20463
14.9977, 2, 1.20129, 1.20129, 2, 0.798709, 0, 1.20129, 1.20129, 1.20129, 1.20129, 1.20129, 1.20129, 1.20129, 1.20129, 1.20129, 1.20129, 1.20129, 1.20129, 1.20129, 1.20129, 1.20129, 1.20129, 1.20129, 1.20129
15.0056, 8, 1.19775, 1.19775, 3.16228, 6.80225, 0, 1.19775, 1.19775, 1.19775, 1.19775, 1.19775, 1.19775, 1.19775, 1.19775, 1.19775, 1.19775, 1.19775, 1.19775, 1.19775, 1.19775, 1.19775, 1.19775, 1.19775, 1.19775
15.0135, 0, 1.19403, 1.19403, 1.41421, -1.19403, 0, 1.19403, 1.19403, 1.19403, 1.19403, 1.19403, 1.19403, 1.19403, 1.19403, 1.19403, 1.19403, 1.19403, 1.19403, 1.19403, 1.19403, 1.19403, 1.19403, 1.19403, 1.19403
