   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_216.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.96427, 52, 65.3103, 16.597, 7.34847, -13.3103, 0, 16.597, 16.5971, 16.7966, 16.601, 16.6008, 16.621, 16.6273, 18.4761, 16.597, 16.597, 16.597, 16.597, 16.597, 16.597, 16.597, 16.597, 16.597, 58.7389, 16.597, 16.597, 21.0276
2.97216, 50, 63.0173, 16.4395, 7.2111, -13.0173, 0, 16.4395, 16.4395, 16.6391, 16.4435, 16.4433, 16.46, 16.471, 17.8383, 16.4395, 16.4395, 16.4395, 16.4395, 16.4395, 16.4395, 16.4395, 16.4395, 16.4395, 57.97, 16.4395, 16.4395, 19.8285
2.98004, 70, 60.6921, 16.2586, 8.48528, 9.30787, 0, 16.2587, 16.2587, 16.4582, 16.2626, 16.2624, 16.2769, 16.2913, 17.284, 16.2586, 16.2586, 16.2586, 16.2586, 16.2586, 16.2586, 16.2586, 16.2586, 16.2586, 56.8553, 16.2586, 16.2586, 18.8117
2.98793, 34, 58.3145, 16.0578, 6, -24.3145, 0, 16.0578, 16.0579, 16.2574, 16.0618, 16.0616, 16.0747, 16.0918, 16.7979, 16.0578, 16.0578, 16.0578, 16.0578, 16.0578, 16.0578, 16.0578, 16.0578, 16.0578, 55.4219, 16.0578, 16.0578, 17.952
2.99581, 44, 55.872, 15.8412, 6.78233, -11.872, 0, 15.8413, 15.8413, 16.0408, 15.8452, 15.845, 15.8576, 15.8765, 16.3673, 15.8412, 15.8412, 15.8412, 15.8412, 15.8412, 15.8412, 15.8412, 15.8412, 15.8412, 53.7027, 15.8412, 15.8412, 17.2254
3.0037, 46, 53.3614, 15.6136, 6.9282, -7.36138, 0, 15.6136, 15.6136, 15.8132, 15.6176, 15.6174, 15.63, 15.6501, 15.9818, 15.6136, 15.6136, 15.6136, 15.6136, 15.6136, 15.6136, 15.6136, 15.6136, 15.6136, 51.7365, 15.6136, 15.6136, 16.6099
3.01158, 50, 50.7889, 15.3799, 7.2111, -0.788895, 0, 15.38, 15.38, 15.5795, 15.3839, 15.3838, 15.3969, 15.4178, 15.6338, 15.3799, 15.3799, 15.3799, 15.3799, 15.3799, 15.3799, 15.3799, 15.3799, 15.3799, 49.5663, 15.3799, 15.3799, 16.0863
3.01947, 36, 48.1698, 15.1454, 6.16441, -12.1698, 0, 15.1454, 15.1454, 15.3449, 15.1493, 15.1492, 15.1635, 15.1846, 15.3177, 15.1454, 15.1454, 15.1454, 15.1454, 15.1454, 15.1454, 15.1454, 15.1454, 15.1454, 47.2393, 15.1454, 15.1454, 15.6387
3.02735, 38, 45.5272, 14.9146, 6.32456, -7.52719, 0, 14.9147, 14.9147, 15.1142, 14.9186, 14.9185, 14.9345, 14.9553, 15.0299, 14.9146, 14.9146, 14.9146, 14.9146, 14.9146, 14.9146, 14.9146, 14.9146, 14.9146, 44.8046, 14.9146, 14.9146, 15.2541
3.03524, 26, 42.8906, 14.6921, 5.2915, -16.8906, 0, 14.6922, 14.6922, 14.8917, 14.6961, 14.696, 14.7144, 14.7342, 14.7681, 14.6921, 14.6921, 14.6921, 14.6921, 14.6921, 14.6921, 14.6921, 14.6921, 14.6921, 42.3129, 14.6921, 14.6921, 14.9222
3.04312, 34, 40.2929, 14.4815, 6, -6.29286, 0, 14.4815, 14.4815, 14.681, 14.4854, 14.4853, 14.5067, 14.5249, 14.5307, 14.4815, 14.4815, 14.4815, 14.4815, 14.4815, 14.4815, 14.4815, 14.4815, 14.4815, 39.8139, 14.4815, 14.4815, 14.6351
3.05101, 34, 37.769, 14.2854, 6, -3.769, 0, 14.2855, 14.2855, 14.485, 14.2894, 14.2893, 14.3144, 14.3304, 14.3169, 14.2854, 14.2854, 14.2854, 14.2854, 14.2854, 14.2854, 14.2854, 14.2854, 14.2854, 37.3551, 14.2854, 14.2854, 14.3865
3.05889, 22, 35.3523, 14.1059, 4.89898, -13.3523, 0, 14.1059, 14.1059, 14.3055, 14.1099, 14.1097, 14.1394, 14.1523, 14.1257, 14.1059, 14.1059, 14.1059, 14.1059, 14.1059, 14.1059, 14.1059, 14.1059, 14.1059, 34.9796, 14.1059, 14.1059, 14.1714
3.06677, 28, 33.0734, 13.9438, 5.47723, -5.07342, 0, 13.9438, 13.9438, 14.1433, 13.9477, 13.9476, 13.9828, 13.9917, 13.9561, 13.9438, 13.9438, 13.9438, 13.9438, 13.9438, 13.9438, 13.9438, 13.9438, 13.9438, 32.7249, 13.9438, 13.9438, 13.9856
3.07466, 24, 30.9571, 13.7992, 5.09902, -6.95707, 0, 13.7992, 13.7992, 13.9987, 13.8031, 13.803, 13.8446, 13.8486, 13.8067, 13.7992, 13.7992, 13.7992, 13.7992, 13.7992, 13.7992, 13.7992, 13.7992, 13.7992, 30.6209, 13.7992, 13.7992, 13.8255
3.08254, 18, 29.022, 13.6715, 4.47214, -11.022, 0, 13.6715, 13.6715, 13.871, 13.6754, 13.6753, 13.7243, 13.7224, 13.676, 13.6715, 13.6715, 13.6715, 13.6715, 13.6715, 13.6715, 13.6715, 13.6715, 13.6715, 28.6899, 13.6715, 13.6715, 13.6878
3.09043, 16, 27.2793, 13.5595, 4.24264, -11.2793, 0, 13.5595, 13.5595, 13.7591, 13.5635, 13.5633, 13.6208, 13.612, 13.5622, 13.5595, 13.5595, 13.5595, 13.5595, 13.5595, 13.5595, 13.5595, 13.5595, 13.5595, 26.9454, 13.5595, 13.5595, 13.5695
3.09831, 8, 25.7328, 13.4617, 3.16228, -17.7328, 0, 13.4617, 13.4617, 13.6613, 13.4657, 13.4655, 13.5323, 13.5158, 13.4633, 13.4617, 13.4617, 13.4617, 13.4617, 13.4617, 13.4617, 13.4617, 13.4617, 13.4617, 25.393, 13.4617, 13.4617, 13.4677
3.1062, 18, 24.3792, 13.3764, 4.47214, -6.37915, 0, 13.3764, 13.3764, 13.576, 13.3804, 13.3802, 13.4572, 13.4321, 13.3773, 13.3764, 13.3764, 13.3764, 13.3764, 13.3764, 13.3764, 13.3764, 13.3764, 13.3764, 24.0307, 13.3764, 13.3764, 13.38
3.11408, 12, 23.2091, 13.3019, 3.74166, -11.2091, 0, 13.302, 13.302, 13.5015, 13.3059, 13.3058, 13.3936, 13.3593, 13.3024, 13.3019, 13.3019, 13.3019, 13.3019, 13.3019, 13.3019, 13.3019, 13.3019, 13.3019, 22.8501, 13.3019, 13.3019, 13.304
3.12197, 10, 22.2087, 13.2369, 3.4641, -12.2087, 0, 13.2369, 13.2369, 13.4364, 13.2408, 13.2407, 13.3399, 13.2959, 13.2371, 13.2369, 13.2369, 13.2369, 13.2369, 13.2369, 13.2369, 13.2369, 13.2369, 13.2369, 21.8378, 13.2369, 13.2369, 13.2381
3.12985, 16, 21.3604, 13.18, 4.24264, -5.3604, 0, 13.18, 13.18, 13.3796, 13.184, 13.1838, 13.2945, 13.2407, 13.1802, 13.18, 13.18, 13.18, 13.18, 13.18, 13.18, 13.18, 13.18, 13.18, 20.977, 13.18, 13.18, 13.1807
3.13774, 12, 20.6449, 13.1306, 3.74166, -8.64491, 0, 13.1306, 13.1306, 13.3301, 13.1345, 13.1344, 13.2563, 13.1929, 13.1306, 13.1306, 13.1306, 13.1306, 13.1306, 13.1306, 13.1306, 13.1306, 13.1306, 13.1306, 20.2489, 13.1306, 13.1306, 13.1309
3.14562, 12, 20.0424, 13.0881, 3.74166, -8.04241, 0, 13.0881, 13.0881, 13.2877, 13.0921, 13.0919, 13.2246, 13.1522, 13.0882, 13.0881, 13.0881, 13.0881, 13.0881, 13.0881, 13.0881, 13.0881, 13.0881, 13.0881, 19.6341, 13.0881, 13.0881, 13.0883
3.15351, 10, 19.5336, 13.0526, 3.4641, -9.53357, 0, 13.0526, 13.0526, 13.2522, 13.0566, 13.0564, 13.199, 13.1184, 13.0526, 13.0526, 13.0526, 13.0526, 13.0526, 13.0526, 13.0526, 13.0526, 13.0526, 13.0526, 19.1138, 13.0526, 13.0526, 13.0527
3.16139, 14, 19.1007, 13.0243, 4, -5.10071, 0, 13.0243, 13.0243, 13.2238, 13.0283, 13.0281, 13.1792, 13.0918, 13.0243, 13.0243, 13.0243, 13.0243, 13.0243, 13.0243, 13.0243, 13.0243, 13.0243, 13.0243, 18.6707, 13.0243, 13.0243, 13.0243
3.16928, 14, 18.7282, 13.0036, 4, -4.72816, 0, 13.0036, 13.0037, 13.2032, 13.0076, 13.0074, 13.1655, 13.0729, 13.0036, 13.0036, 13.0036, 13.0036, 13.0036, 13.0036, 13.0036, 13.0036, 13.0036, 13.0036, 18.2894, 13.0036, 13.0036, 13.0036
3.17716, 16, 18.4028, 12.9912, 4.24264, -2.40278, 0, 12.9912, 12.9912, 13.1907, 12.9951, 12.995, 13.1581, 13.0623, 12.9912, 12.9912, 12.9912, 12.9912, 12.9912, 12.9912, 12.9912, 12.9912, 12.9912, 12.9912, 17.9573, 12.9912, 12.9912, 12.9912
3.18505, 10, 18.114, 12.9876, 3.4641, -8.11404, 0, 12.9876, 12.9876, 13.1871, 12.9915, 12.9914, 13.1574, 13.0605, 12.9876, 12.9876, 12.9876, 12.9876, 12.9876, 12.9876, 12.9876, 12.9876, 12.9876, 12.9876, 17.6638, 12.9876, 12.9876, 12.9876
3.19293, 16, 17.8539, 12.9933, 4.24264, -1.85386, 0, 12.9933, 12.9934, 13.1929, 12.9973, 12.9971, 13.1638, 13.0681, 12.9933, 12.9933, 12.9933, 12.9933, 12.9933, 12.9933, 12.9933, 12.9933, 12.9933, 12.9933, 17.4011, 12.9933, 12.9933, 12.9933
3.20082, 16, 17.6164, 13.0088, 4.24264, -1.61643, 0, 13.0088, 13.0089, 13.2084, 13.0128, 13.0126, 13.1777, 13.0854, 13.0088, 13.0088, 13.0088, 13.0088, 13.0088, 13.0088, 13.0088, 13.0088, 13.0088, 13.0088, 17.1635, 13.0088, 13.0088, 13.0088
3.2087, 6, 17.3979, 13.0343, 2.82843, -11.3979, 0, 13.0343, 13.0343, 13.2339, 13.0383, 13.0381, 13.1994, 13.1128, 13.0343, 13.0343, 13.0343, 13.0343, 13.0343, 13.0343, 13.0343, 13.0343, 13.0343, 13.0343, 16.9469, 13.0343, 13.0343, 13.0343
3.21659, 18, 17.1961, 13.0697, 4.47214, 0.803944, 0, 13.0697, 13.0698, 13.2693, 13.0737, 13.0735, 13.2289, 13.1501, 13.0697, 13.0697, 13.0697, 13.0697, 13.0697, 13.0697, 13.0697, 13.0697, 13.0697, 13.0697, 16.7491, 13.0697, 13.0697, 13.0697
3.22447, 8, 17.0097, 13.1148, 3.16228, -9.00973, 0, 13.1148, 13.1148, 13.3144, 13.1188, 13.1186, 13.2662, 13.1971, 13.1148, 13.1148, 13.1148, 13.1148, 13.1148, 13.1148, 13.1148, 13.1148, 13.1148, 13.1148, 16.5685, 13.1148, 13.1148, 13.1148
3.23236, 16, 16.8387, 13.1691, 4.24264, -0.838694, 0, 13.1691, 13.1691, 13.3687, 13.1731, 13.1729, 13.3113, 13.2534, 13.1691, 13.1691, 13.1691, 13.1691, 13.1691, 13.1691, 13.1691, 13.1691, 13.1691, 13.1691, 16.4047, 13.1691, 13.1691, 13.1691
3.24024, 10, 16.6832, 13.2319, 3.4641, -6.6832, 0, 13.2319, 13.2319, 13.4315, 13.2359, 13.2357, 13.3637, 13.3181, 13.2319, 13.2319, 13.2319, 13.2319, 13.2319, 13.2319, 13.2319, 13.2319, 13.2319, 13.2319, 16.2576, 13.2319, 13.2319, 13.2319
3.24813, 14, 16.5437, 13.3023, 4, -2.5437, 0, 13.3024, 13.3024, 13.5019, 13.3063, 13.3061, 13.423, 13.3906, 13.3023, 13.3023, 13.3023, 13.3023, 13.3023, 13.3023, 13.3023, 13.3023, 13.3023, 13.3023, 16.1272, 13.3023, 13.3024, 13.3023
3.25601, 14, 16.4207, 13.3794, 4, -2.42074, 0, 13.3795, 13.3795, 13.579, 13.3834, 13.3833, 13.4886, 13.4697, 13.3794, 13.3794, 13.3794, 13.3794, 13.3794, 13.3794, 13.3794, 13.3794, 13.3794, 13.3794, 16.0137, 13.3794, 13.3796, 13.3794
3.26389, 10, 16.3146, 13.4622, 3.4641, -6.31464, 0, 13.4622, 13.4622, 13.6617, 13.4661, 13.466, 13.5597, 13.5544, 13.4622, 13.4622, 13.4622, 13.4622, 13.4622, 13.4622, 13.4622, 13.4622, 13.4622, 13.4622, 15.9171, 13.4622, 13.4624, 13.4622
3.27178, 30, 16.2255, 13.5493, 5.65685, 13.7745, 0, 13.5493, 13.5493, 13.7489, 13.5533, 13.5531, 13.6356, 13.6436, 13.5493, 13.5493, 13.5493, 13.5493, 13.5493, 13.5493, 13.5493, 13.5493, 13.5493, 13.5493, 15.837, 13.5493, 13.5497, 13.5493
3.27966, 14, 16.153, 13.6398, 4, -2.15304, 0, 13.6398, 13.6398, 13.8393, 13.6437, 13.6436, 13.7153, 13.7361, 13.6398, 13.6398, 13.6398, 13.6398, 13.6398, 13.6398, 13.6398, 13.6398, 13.6398, 13.6398, 15.7731, 13.6398, 13.6404, 13.6398
3.28755, 16, 16.0967, 13.7324, 4.24264, -0.0967236, 0, 13.7324, 13.7324, 13.932, 13.7364, 13.7362, 13.7979, 13.8308, 13.7324, 13.7324, 13.7324, 13.7324, 13.7324, 13.7324, 13.7324, 13.7324, 13.7324, 13.7324, 15.7243, 13.7324, 13.7334, 13.7324
3.29543, 6, 16.0556, 13.826, 2.82843, -10.0556, 0, 13.8261, 13.8261, 14.0256, 13.83, 13.8299, 13.8824, 13.9266, 13.826, 13.826, 13.826, 13.826, 13.826, 13.826, 13.826, 13.826, 13.826, 13.826, 15.6898, 13.826, 13.8276, 13.826
3.30332, 14, 16.0285, 13.9197, 4, -2.02846, 0, 13.9197, 13.9197, 14.1193, 13.9237, 13.9235, 13.9679, 14.0224, 13.9197, 13.9197, 13.9197, 13.9197, 13.9197, 13.9197, 13.9197, 13.9197, 13.9197, 13.9197, 15.6679, 13.9197, 13.9219, 13.9197
3.3112, 12, 16.0138, 14.0124, 3.74166, -4.01379, 0, 14.0124, 14.0124, 14.2119, 14.0163, 14.0162, 14.0535, 14.1172, 14.0124, 14.0124, 14.0124, 14.0124, 14.0124, 14.0124, 14.0124, 14.0124, 14.0124, 14.0124, 15.6573, 14.0124, 14.0155, 14.0124
3.31909, 14, 16.01, 14.1032, 4, -2.00997, 0, 14.1032, 14.1032, 14.3027, 14.1071, 14.107, 14.1382, 14.2101, 14.1032, 14.1032, 14.1032, 14.1032, 14.1032, 14.1032, 14.1032, 14.1032, 14.1032, 14.1032, 15.6561, 14.1032, 14.1076, 14.1032
3.32697, 10, 16.0152, 14.1913, 3.4641, -6.01524, 0, 14.1914, 14.1914, 14.3909, 14.1953, 14.1952, 14.2212, 14.3004, 14.1913, 14.1913, 14.1913, 14.1913, 14.1913, 14.1913, 14.1913, 14.1913, 14.1913, 14.1913, 15.6625, 14.1913, 14.1976, 14.1913
3.33486, 10, 16.0278, 14.2762, 3.4641, -6.02784, 0, 14.2763, 14.2763, 14.4758, 14.2802, 14.2801, 14.3019, 14.3875, 14.2762, 14.2762, 14.2762, 14.2762, 14.2762, 14.2762, 14.2762, 14.2762, 14.2762, 14.2762, 15.6749, 14.2762, 14.2848, 14.2762
3.34274, 10, 16.0461, 14.3574, 3.4641, -6.04611, 0, 14.3574, 14.3574, 14.5569, 14.3613, 14.3612, 14.3796, 14.4709, 14.3574, 14.3574, 14.3574, 14.3574, 14.3574, 14.3574, 14.3574, 14.3574, 14.3574, 14.3574, 15.6914, 14.3574, 14.3689, 14.3574
3.35063, 12, 16.0685, 14.4345, 3.74166, -4.0685, 0, 14.4345, 14.4345, 14.634, 14.4384, 14.4383, 14.454, 14.5502, 14.4345, 14.4345, 14.4345, 14.4345, 14.4345, 14.4345, 14.4345, 14.4345, 14.4345, 14.4345, 15.7104, 14.4345, 14.4498, 14.4345
3.35851, 6, 16.0937, 14.5074, 2.82843, -10.0937, 0, 14.5074, 14.5074, 14.7069, 14.5113, 14.5112, 14.5247, 14.6254, 14.5074, 14.5074, 14.5074, 14.5074, 14.5074, 14.5074, 14.5074, 14.5074, 14.5074, 14.5074, 15.7307, 14.5074, 14.5274, 14.5074
3.3664, 14, 16.1206, 14.5761, 4, -2.12063, 0, 14.5761, 14.5762, 14.7757, 14.5801, 14.58, 14.5919, 14.6966, 14.5761, 14.5761, 14.5761, 14.5761, 14.5761, 14.5761, 14.5761, 14.5761, 14.5761, 14.5761, 15.7511, 14.5761, 14.6019, 14.5761
3.37428, 14, 16.1485, 14.641, 4, -2.14851, 0, 14.641, 14.641, 14.8405, 14.6449, 14.6449, 14.6556, 14.7639, 14.641, 14.641, 14.641, 14.641, 14.641, 14.641, 14.641, 14.641, 14.641, 14.641, 15.7707, 14.641, 14.6736, 14.641
3.38217, 12, 16.1769, 14.7024, 3.74166, -4.1769, 0, 14.7024, 14.7024, 14.9019, 14.7063, 14.7064, 14.7161, 14.828, 14.7024, 14.7024, 14.7024, 14.7024, 14.7024, 14.7024, 14.7024, 14.7024, 14.7024, 14.7024, 15.7891, 14.7024, 14.743, 14.7024
3.39005, 6, 16.2057, 14.7609, 2.82843, -10.2057, 0, 14.7609, 14.7609, 14.9604, 14.7648, 14.765, 14.774, 14.8896, 14.7609, 14.7609, 14.7609, 14.7609, 14.7609, 14.7609, 14.7609, 14.7609, 14.7609, 14.7609, 15.806, 14.7609, 14.8108, 14.7609
3.39794, 10, 16.235, 14.8172, 3.4641, -6.23498, 0, 14.8172, 14.8172, 15.0168, 14.8212, 14.8214, 14.83, 14.9496, 14.8172, 14.8172, 14.8172, 14.8172, 14.8172, 14.8172, 14.8172, 14.8172, 14.8172, 14.8172, 15.8215, 14.8172, 14.8776, 14.8172
3.40582, 4, 16.2654, 14.8722, 2.44949, -12.2654, 0, 14.8722, 14.8722, 15.0718, 14.8762, 14.8766, 14.8848, 15.0093, 14.8722, 14.8722, 14.8722, 14.8722, 14.8722, 14.8722, 14.8722, 14.8722, 14.8722, 14.8722, 15.8358, 14.8722, 14.944, 14.8722
3.41371, 6, 16.298, 14.9268, 2.82843, -10.298, 0, 14.9268, 14.9268, 15.1264, 14.9308, 14.9315, 14.9394, 15.0702, 14.9268, 14.9268, 14.9268, 14.9268, 14.9268, 14.9268, 14.9268, 14.9268, 14.9268, 14.9268, 15.8496, 14.9268, 15.0109, 14.9268
3.42159, 16, 16.3339, 14.9819, 4.24264, -0.333931, 0, 14.9819, 14.9819, 15.1815, 14.9859, 14.9869, 14.9946, 15.1342, 14.9819, 14.9819, 14.9819, 14.9819, 14.9819, 14.9819, 14.9819, 14.9819, 14.9819, 14.9819, 15.8634, 14.9819, 15.0789, 14.9819
3.42948, 6, 16.3753, 15.0384, 2.82843, -10.3753, 0, 15.0384, 15.0385, 15.238, 15.0424, 15.0438, 15.0512, 15.2037, 15.0384, 15.0384, 15.0384, 15.0384, 15.0384, 15.0384, 15.0384, 15.0384, 15.0384, 15.0384, 15.878, 15.0384, 15.1486, 15.0384
3.43736, 6, 16.425, 15.0972, 2.82843, -10.425, 0, 15.0972, 15.0972, 15.2968, 15.1012, 15.1032, 15.1102, 15.2819, 15.0972, 15.0972, 15.0972, 15.0972, 15.0972, 15.0972, 15.0972, 15.0972, 15.0972, 15.0972, 15.8943, 15.0972, 15.2204, 15.0972
3.44524, 4, 16.4867, 15.159, 2.44949, -12.4867, 0, 15.159, 15.159, 15.3585, 15.1629, 15.1657, 15.1722, 15.3731, 15.159, 15.159, 15.159, 15.159, 15.159, 15.159, 15.159, 15.159, 15.159, 15.159, 15.9132, 15.159, 15.2947, 15.159
3.45313, 6, 16.5658, 15.2244, 2.82843, -10.5658, 0, 15.2244, 15.2244, 15.4239, 15.2283, 15.2321, 15.238, 15.4827, 15.2244, 15.2244, 15.2244, 15.2244, 15.2244, 15.2244, 15.2244, 15.2244, 15.2244, 15.2244, 15.9352, 15.2244, 15.3716, 15.2244
3.46101, 10, 16.6698, 15.2939, 3.4641, -6.66985, 0, 15.2939, 15.2939, 15.4934, 15.2978, 15.303, 15.3078, 15.6185, 15.2939, 15.2939, 15.2939, 15.2939, 15.2939, 15.2939, 15.2939, 15.2939, 15.2939, 15.2939, 15.9612, 15.2939, 15.4511, 15.2939
3.4689, 10, 16.809, 15.3678, 3.4641, -6.809, 0, 15.3678, 15.3679, 15.5674, 15.3718, 15.3787, 15.3821, 15.7908, 15.3678, 15.3678, 15.3678, 15.3678, 15.3678, 15.3678, 15.3678, 15.3678, 15.3678, 15.3678, 15.9917, 15.3678, 15.5333, 15.3678
3.47678, 8, 16.9971, 15.4464, 3.16228, -8.9971, 0, 15.4464, 15.4464, 15.6459, 15.4503, 15.4595, 15.4611, 16.0134, 15.4464, 15.4464, 15.4464, 15.4464, 15.4464, 15.4464, 15.4464, 15.4464, 15.4464, 15.4464, 16.0272, 15.4464, 15.6178, 15.4464
3.48467, 8, 17.2526, 15.5295, 3.16228, -9.25256, 0, 15.5296, 15.5296, 15.7291, 15.5335, 15.5455, 15.5447, 16.3045, 15.5295, 15.5295, 15.5295, 15.5295, 15.5295, 15.5295, 15.5295, 15.5295, 15.5295, 15.5295, 16.0678, 15.5295, 15.7045, 15.5295
3.49255, 18, 17.5994, 15.6173, 4.47214, 0.400625, 0, 15.6173, 15.6173, 15.8168, 15.6212, 15.6369, 15.6329, 16.6878, 15.6173, 15.6173, 15.6173, 15.6173, 15.6173, 15.6173, 15.6173, 15.6173, 15.6173, 15.6173, 16.1139, 15.6173, 15.7932, 15.6173
3.50044, 8, 18.0681, 15.7093, 3.16228, -10.0681, 0, 15.7094, 15.7094, 15.9089, 15.7133, 15.7336, 15.7255, 17.1936, 15.7093, 15.7093, 15.7093, 15.7093, 15.7093, 15.7093, 15.7093, 15.7093, 15.7093, 15.7093, 16.1655, 15.7093, 15.8836, 15.7093
3.50832, 20, 18.6965, 15.8054, 4.69042, 1.30347, 0, 15.8054, 15.8055, 16.005, 15.8094, 15.8356, 15.8221, 17.8591, 15.8054, 15.8054, 15.8054, 15.8054, 15.8054, 15.8054, 15.8054, 15.8054, 15.8054, 15.8054, 16.2224, 15.8054, 15.9754, 15.8054
3.51621, 14, 19.5306, 15.9052, 4, -5.53064, 0, 15.9052, 15.9053, 16.1048, 15.9092, 15.9425, 15.9224, 18.7296, 15.9052, 15.9052, 15.9052, 15.9052, 15.9052, 15.9052, 15.9052, 15.9052, 15.9052, 15.9052, 16.2846, 15.9052, 16.0686, 15.9052
3.52409, 20, 20.6241, 16.0083, 4.69042, -0.624104, 0, 16.0083, 16.0084, 16.2079, 16.0123, 16.0544, 16.0261, 19.8582, 16.0083, 16.0083, 16.0083, 16.0083, 16.0083, 16.0083, 16.0083, 16.0083, 16.0083, 16.0083, 16.3519, 16.0083, 16.163, 16.0083
3.53198, 10, 22.0379, 16.1143, 3.4641, -12.0379, 0, 16.1144, 16.1144, 16.3139, 16.1183, 16.1711, 16.1327, 21.3051, 16.1143, 16.1143, 16.1143, 16.1143, 16.1143, 16.1143, 16.1143, 16.1143, 16.1143, 16.1143, 16.4241, 16.1143, 16.2587, 16.1143
3.53986, 14, 23.8388, 16.2229, 4, -9.83882, 0, 16.2229, 16.2229, 16.4225, 16.2269, 16.2924, 16.2418, 23.1362, 16.2229, 16.2229, 16.2229, 16.2229, 16.2229, 16.2229, 16.2229, 16.2229, 16.2229, 16.2229, 16.5008, 16.2229, 16.3556, 16.2229
3.54775, 10, 26.0965, 16.3336, 3.4641, -16.0965, 0, 16.3337, 16.3337, 16.5332, 16.3376, 16.418, 16.3532, 25.4206, 16.3336, 16.3336, 16.3336, 16.3336, 16.3336, 16.3336, 16.3336, 16.3336, 16.3336, 16.3336, 16.5817, 16.3336, 16.4538, 16.3336
3.55563, 34, 28.8796, 16.4462, 6, 5.12042, 0, 16.4462, 16.4462, 16.6458, 16.4502, 16.5479, 16.4664, 28.2264, 16.4462, 16.4462, 16.4462, 16.4462, 16.4462, 16.4462, 16.4462, 16.4462, 16.4462, 16.4462, 16.6667, 16.4462, 16.5534, 16.4462
3.56352, 34, 32.2516, 16.5603, 6, 1.74842, 0, 16.5603, 16.5603, 16.7599, 16.5643, 16.6816, 16.5811, 31.6165, 16.5603, 16.5603, 16.5603, 16.5603, 16.5603, 16.5603, 16.5603, 16.5603, 16.5603, 16.5603, 16.7553, 16.5603, 16.6546, 16.5603
3.5714, 48, 36.2635, 16.6757, 7.07107, 11.7365, 0, 16.6757, 16.6757, 16.8752, 16.6796, 16.8191, 16.6972, 35.6416, 16.6757, 16.6757, 16.6757, 16.6757, 16.6757, 16.6757, 16.6757, 16.6757, 16.6757, 16.6757, 16.8473, 16.6757, 16.7574, 16.6757
3.57929, 32, 40.9488, 16.7921, 5.83095, -8.94881, 0, 16.7921, 16.7922, 16.9917, 16.7961, 16.9597, 16.8143, 40.3353, 16.7921, 16.7921, 16.7921, 16.7921, 16.7921, 16.7921, 16.7921, 16.7921, 16.7921, 16.7921, 16.9425, 16.7921, 16.8619, 16.7921
3.58717, 60, 46.3148, 16.9094, 7.87401, 13.6852, 0, 16.9095, 16.9095, 17.109, 16.9134, 17.1032, 16.9323, 45.7047, 16.9094, 16.9094, 16.9094, 16.9094, 16.9094, 16.9094, 16.9094, 16.9094, 16.9094, 16.9094, 17.0405, 16.9094, 16.9682, 16.9094
3.59506, 48, 52.3381, 17.0275, 7.07107, -4.33806, 0, 17.0275, 17.0275, 17.2271, 17.0315, 17.2488, 17.0511, 51.7271, 17.0275, 17.0275, 17.0275, 17.0275, 17.0275, 17.0275, 17.0275, 17.0275, 17.0275, 17.0275, 17.1412, 17.0275, 17.0762, 17.0275
3.60294, 74, 58.9573, 17.1462, 8.7178, 15.0427, 0, 17.1462, 17.1462, 17.3458, 17.1502, 17.3959, 17.1705, 58.3416, 17.1462, 17.1462, 17.1462, 17.1462, 17.1462, 17.1462, 17.1462, 17.1462, 17.1462, 17.1462, 17.2444, 17.1462, 17.186, 17.1462
3.61083, 84, 66.0713, 17.2654, 9.27362, 17.9287, 0, 17.2655, 17.2655, 17.465, 17.2694, 17.5437, 17.2905, 65.4479, 17.2654, 17.2654, 17.2654, 17.2654, 17.2654, 17.2654, 17.2654, 17.2654, 17.2654, 17.2654, 17.3498, 17.2654, 17.2975, 17.2654
3.61871, 92, 73.5376, 17.3851, 9.69536, 18.4624, 0, 17.3852, 17.3852, 17.5847, 17.3891, 17.6914, 17.4109, 72.9043, 17.3851, 17.3851, 17.3851, 17.3851, 17.3851, 17.3851, 17.3851, 17.3851, 17.3851, 17.3851, 17.4574, 17.3851, 17.4106, 17.3851
3.62659, 94, 81.1748, 17.5053, 9.79796, 12.8252, 0, 17.5053, 17.5053, 17.7048, 17.5092, 17.8379, 17.5318, 80.5305, 17.5053, 17.5053, 17.5053, 17.5053, 17.5053, 17.5053, 17.5053, 17.5053, 17.5053, 17.5053, 17.5668, 17.5053, 17.5252, 17.5053
3.63448, 108, 88.7684, 17.6258, 10.4881, 19.2316, 0, 17.6258, 17.6258, 17.8254, 17.6298, 17.9825, 17.6532, 88.1133, 17.6258, 17.6258, 17.6258, 17.6258, 17.6258, 17.6258, 17.6258, 17.6258, 17.6258, 17.6258, 17.6779, 17.6258, 17.6412, 17.6258
