   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_305.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
21.4694, 0, 0.011771, 0, 1.41421, -0.011771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42363e-07, 0, 0.0117708, 0, 0
21.4773, 0, 0.0115473, 0, 1.41421, -0.0115473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.394e-07, 0, 0.0115471, 0, 0
21.4852, 0, 0.0113273, 0, 1.41421, -0.0113273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36006e-07, 0, 0.0113271, 0, 0
21.4931, 0, 0.011111, 0, 1.41421, -0.011111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32212e-07, 0, 0.0111108, 0, 0
21.501, 0, 0.0108984, 0, 1.41421, -0.0108984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28057e-07, 0, 0.0108982, 0, 0
21.5089, 0, 0.0106896, 0, 1.41421, -0.0106896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2358e-07, 0, 0.0106894, 0, 0
21.5167, 0, 0.0104847, 0, 1.41421, -0.0104847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18828e-07, 0, 0.0104845, 0, 0
21.5246, 0, 0.0102838, 0, 1.41421, -0.0102838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13847e-07, 0, 0.0102835, 0, 0
21.5325, 0, 0.0100867, 0, 1.41421, -0.0100867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08681e-07, 0, 0.0100865, 0, 0
21.5404, 2, 0.00989365, 0, 2, 1.99011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03381e-07, 0, 0.00989345, 0, 0
21.5483, 0, 0.00970451, 0, 1.41421, -0.00970451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97992e-07, 0, 0.00970431, 0, 0
21.5561, 0, 0.0095193, 0, 1.41421, -0.0095193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9256e-07, 0, 0.0095191, 0, 0
21.564, 0, 0.00933794, 0, 1.41421, -0.00933794, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87128e-07, 0, 0.00933775, 0, 0
21.5719, 0, 0.00916048, 0, 1.41421, -0.00916048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81739e-07, 0, 0.0091603, 0, 0
21.5798, 0, 0.00898685, 0, 1.41421, -0.00898685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76432e-07, 0, 0.00898667, 0, 0
21.5877, 0, 0.00881693, 0, 1.41421, -0.00881693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71239e-07, 0, 0.00881676, 0, 0
21.5955, 0, 0.00865075, 0, 1.41421, -0.00865075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66195e-07, 0, 0.00865059, 0, 0
21.6034, 0, 0.0084882, 0, 1.41421, -0.0084882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61326e-07, 0, 0.00848804, 0, 0
21.6113, 0, 0.00832917, 0, 1.41421, -0.00832917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56653e-07, 0, 0.00832901, 0, 0
21.6192, 2, 0.00817364, 0, 2, 1.99183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52199e-07, 0, 0.00817349, 0, 0
21.6271, 0, 0.00802151, 0, 1.41421, -0.00802151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47978e-07, 0, 0.00802136, 0, 0
21.635, 0, 0.00787269, 0, 1.41421, -0.00787269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44e-07, 0, 0.00787255, 0, 0
21.6428, 0, 0.00772708, 0, 1.41421, -0.00772708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40273e-07, 0, 0.00772694, 0, 0
21.6507, 0, 0.0075846, 0, 1.41421, -0.0075846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36801e-07, 0, 0.00758447, 0, 0
21.6586, 0, 0.00744515, 0, 1.41421, -0.00744515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33585e-07, 0, 0.00744502, 0, 0
21.6665, 0, 0.0073086, 0, 1.41421, -0.0073086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30622e-07, 0, 0.00730847, 0, 0
21.6744, 0, 0.00717494, 0, 1.41421, -0.00717494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27907e-07, 0, 0.00717481, 0, 0
21.6822, 0, 0.00704403, 0, 1.41421, -0.00704403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25434e-07, 0, 0.00704391, 0, 0
21.6901, 0, 0.00691579, 0, 1.41421, -0.00691579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23194e-07, 0, 0.00691567, 0, 0
21.698, 0, 0.00679008, 0, 1.41421, -0.00679008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21174e-07, 0, 0.00678996, 0, 0
21.7059, 0, 0.00666689, 0, 1.41421, -0.00666689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19365e-07, 0, 0.00666677, 0, 0
21.7138, 0, 0.00654606, 0, 1.41421, -0.00654606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17752e-07, 0, 0.00654595, 0, 0
21.7217, 0, 0.00642757, 0, 1.41421, -0.00642757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16324e-07, 0, 0.00642745, 0, 0
21.7295, 0, 0.0063113, 0, 1.41421, -0.0063113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15066e-07, 0, 0.00631118, 0, 0
21.7374, 0, 0.00619716, 0, 1.41421, -0.00619716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13965e-07, 0, 0.00619704, 0, 0
21.7453, 0, 0.00608507, 0, 1.41421, -0.00608507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13007e-07, 0, 0.00608496, 0, 0
21.7532, 0, 0.00597497, 0, 1.41421, -0.00597497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12179e-07, 0, 0.00597485, 0, 0
21.7611, 0, 0.00586676, 0, 1.41421, -0.00586676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11468e-07, 0, 0.00586665, 0, 0
21.7689, 0, 0.00576035, 0, 1.41421, -0.00576035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10862e-07, 0, 0.00576024, 0, 0
21.7768, 0, 0.00565572, 0, 1.41421, -0.00565572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10349e-07, 0, 0.00565561, 0, 0
21.7847, 0, 0.00555279, 0, 1.41421, -0.00555279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0992e-07, 0, 0.00555268, 0, 0
21.7926, 0, 0.00545147, 0, 1.41421, -0.00545147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09565e-07, 0, 0.00545136, 0, 0
21.8005, 0, 0.00535171, 0, 1.41421, -0.00535171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09273e-07, 0, 0.0053516, 0, 0
21.8083, 0, 0.00525342, 0, 1.41421, -0.00525342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09037e-07, 0, 0.00525331, 0, 0
21.8162, 0, 0.00515658, 0, 1.41421, -0.00515658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0885e-07, 0, 0.00515647, 0, 0
21.8241, 0, 0.00506115, 0, 1.41421, -0.00506115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08704e-07, 0, 0.00506104, 0, 0
21.832, 0, 0.00496706, 0, 1.41421, -0.00496706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08594e-07, 0, 0.00496695, 0, 0
21.8399, 0, 0.00487425, 0, 1.41421, -0.00487425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08515e-07, 0, 0.00487414, 0, 0
21.8477, 0, 0.00478269, 0, 1.41421, -0.00478269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08461e-07, 0, 0.00478259, 0, 0
21.8556, 0, 0.00469234, 0, 1.41421, -0.00469234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08429e-07, 0, 0.00469223, 0, 0
21.8635, 0, 0.00460315, 0, 1.41421, -0.00460315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08416e-07, 0, 0.00460304, 0, 0
21.8714, 0, 0.00451508, 0, 1.41421, -0.00451508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08418e-07, 0, 0.00451497, 0, 0
21.8793, 0, 0.00442811, 0, 1.41421, -0.00442811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08432e-07, 0, 0.004428, 0, 0
21.8872, 0, 0.00434222, 0, 1.41421, -0.00434222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08457e-07, 0, 0.00434211, 0, 0
21.895, 0, 0.00425737, 0, 1.41421, -0.00425737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08491e-07, 0, 0.00425726, 0, 0
21.9029, 0, 0.00417353, 0, 1.41421, -0.00417353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08531e-07, 0, 0.00417342, 0, 0
21.9108, 0, 0.00409066, 0, 1.41421, -0.00409066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08578e-07, 0, 0.00409056, 0, 0
21.9187, 0, 0.00400877, 0, 1.41421, -0.00400877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08628e-07, 0, 0.00400866, 0, 0
21.9266, 0, 0.00392786, 0, 1.41421, -0.00392786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08683e-07, 0, 0.00392775, 0, 0
21.9344, 0, 0.00384788, 0, 1.41421, -0.00384788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08741e-07, 0, 0.00384777, 0, 0
21.9423, 0, 0.00376882, 0, 1.41421, -0.00376882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.088e-07, 0, 0.00376872, 0, 0
21.9502, 0, 0.00369069, 0, 1.41421, -0.00369069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08862e-07, 0, 0.00369058, 0, 0
21.9581, 0, 0.00361345, 0, 1.41421, -0.00361345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08925e-07, 0, 0.00361334, 0, 0
21.966, 0, 0.0035371, 0, 1.41421, -0.0035371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0899e-07, 0, 0.00353699, 0, 0
21.9739, 0, 0.00346162, 0, 1.41421, -0.00346162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09055e-07, 0, 0.00346151, 0, 0
21.9817, 0, 0.00338704, 0, 1.41421, -0.00338704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09122e-07, 0, 0.00338693, 0, 0
21.9896, 0, 0.00331332, 0, 1.41421, -0.00331332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0919e-07, 0, 0.00331321, 0, 0
21.9975, 0, 0.00324048, 0, 1.41421, -0.00324048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09261e-07, 0, 0.00324037, 0, 0
22.0054, 0, 0.00316849, 0, 1.41421, -0.00316849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09334e-07, 0, 0.00316838, 0, 0
22.0133, 0, 0.00309737, 0, 1.41421, -0.00309737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09413e-07, 0, 0.00309726, 0, 0
22.0211, 0, 0.00302707, 0, 1.41421, -0.00302707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09502e-07, 0, 0.00302696, 0, 0
22.029, 0, 0.00295766, 0, 1.41421, -0.00295766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09623e-07, 0, 0.00295755, 0, 0
22.0369, 0, 0.00288911, 0, 1.41421, -0.00288911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09941e-07, 0, 0.002889, 0, 0
22.0448, 0, 0.00282142, 0, 1.41421, -0.00282142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10215e-07, 0, 0.00282131, 0, 0
22.0527, 0, 0.00275459, 0, 1.41421, -0.00275459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10595e-07, 0, 0.00275448, 0, 0
22.0605, 0, 0.00268862, 0, 1.41421, -0.00268862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11441e-07, 0, 0.00268851, 0, 0
22.0684, 0, 0.00262353, 0, 1.41421, -0.00262353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12338e-07, 0, 0.00262342, 0, 0
22.0763, 0, 0.0025593, 0, 1.41421, -0.0025593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1355e-07, 0, 0.00255919, 0, 0
22.0842, 0, 0.00249598, 0, 1.41421, -0.00249598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15247e-07, 0, 0.00249586, 0, 0
22.0921, 0, 0.00243356, 0, 1.41421, -0.00243356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17634e-07, 0, 0.00243344, 0, 0
22.1, 0, 0.00237205, 0, 1.41421, -0.00237205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20988e-07, 0, 0.00237193, 0, 0
22.1078, 0, 0.00231148, 0, 1.41421, -0.00231148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25693e-07, 0, 0.00231135, 0, 0
22.1157, 0, 0.00225185, 0, 1.41421, -0.00225185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32271e-07, 0, 0.00225172, 0, 0
22.1236, 0, 0.00219319, 0, 1.41421, -0.00219319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41435e-07, 0, 0.00219305, 0, 0
22.1315, 0, 0.0021355, 0, 1.41421, -0.0021355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54158e-07, 0, 0.00213535, 0, 0
22.1394, 0, 0.00207885, 0, 1.41421, -0.00207885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71728e-07, 0, 0.00207868, 0, 0
22.1472, 0, 0.00202324, 0, 1.41421, -0.00202324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95896e-07, 0, 0.00202305, 0, 0
22.1551, 0, 0.0019687, 0, 1.41421, -0.0019687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28986e-07, 0, 0.00196847, 0, 0
22.163, 0, 0.00191526, 0, 1.41421, -0.00191526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74084e-07, 0, 0.00191499, 0, 0
22.1709, 0, 0.00186295, 0, 1.41421, -0.00186295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35256e-07, 0, 0.00186261, 0, 0
22.1788, 0, 0.00181177, 0, 1.41421, -0.00181177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17859e-07, 0, 0.00181136, 0, 0
22.1866, 0, 0.0017618, 0, 1.41421, -0.0017618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.28813e-07, 0, 0.00176127, 0, 0
22.1945, 0, 0.00171305, 0, 1.41421, -0.00171305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.77162e-07, 0, 0.00171237, 0, 0
22.2024, 0, 0.00166555, 0, 1.41421, -0.00166555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.74551e-07, 0, 0.00166468, 0, 0
22.2103, 0, 0.00161933, 0, 1.41421, -0.00161933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13592e-06, 0, 0.0016182, 0, 0
22.2182, 0, 0.00157444, 0, 1.41421, -0.00157444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48031e-06, 0, 0.00157296, 0, 0
22.2261, 0, 0.00153089, 0, 1.41421, -0.00153089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9319e-06, 0, 0.00152896, 0, 0
22.2339, 0, 0.00148872, 0, 1.41421, -0.00148872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52133e-06, 0, 0.0014862, 0, 0
22.2418, 2, 0.00144799, 0, 2, 1.99855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28674e-06, 0, 0.00144471, 0, 0
22.2497, 0, 0.00140875, 0, 1.41421, -0.00140875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.27552e-06, 0, 0.00140447, 0, 0
22.2576, 0, 0.00137103, 0, 1.41421, -0.00137103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.54686e-06, 0, 0.00136549, 0, 0
22.2655, 0, 0.00133491, 0, 1.41421, -0.00133491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.17347e-06, 0, 0.00132774, 0, 0
22.2733, 0, 0.00130045, 0, 1.41421, -0.00130045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.24437e-06, 0, 0.00129121, 0, 0
22.2812, 0, 0.00126774, 0, 1.41421, -0.00126774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18687e-05, 0, 0.00125587, 0, 0
22.2891, 0, 0.00123689, 0, 1.41421, -0.00123689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51761e-05, 0, 0.00122172, 0, 0
22.297, 0, 0.00120803, 0, 1.41421, -0.00120803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93249e-05, 0, 0.00118871, 0, 0
22.3049, 0, 0.00118131, 0, 1.41421, -0.00118131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4503e-05, 0, 0.00115681, 0, 0
22.3127, 0, 0.00115692, 0, 1.41421, -0.00115692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09339e-05, 0, 0.00112598, 0, 0
22.3206, 0, 0.00113507, 0, 1.41421, -0.00113507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.88807e-05, 0, 0.00109619, 0, 0
22.3285, 0, 0.00111604, 0, 1.41421, -0.00111604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.86517e-05, 0, 0.00106739, 0, 0
22.3364, 0, 0.00110013, 0, 1.41421, -0.00110013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.06088e-05, 0, 0.00103952, 0, 0
22.3443, 0, 0.00108772, 0, 1.41421, -0.00108772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.51601e-05, 0, 0.00101256, 0, 0
22.3522, 0, 0.00107923, 0, 1.41421, -0.00107923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.27879e-05, 0, 0.00098644, 0, 0
22.36, 0, 0.00107515, 0, 1.41421, -0.00107515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000114024, 0, 0.000961123, 0, 0
22.3679, 0, 0.00107604, 0, 1.41421, -0.00107604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000139484, 0, 0.000936553, 0, 0
22.3758, 0, 0.00108253, 0, 1.41421, -0.00108253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00016985, 0, 0.00091268, 0, 0
22.3837, 0, 0.00109534, 0, 1.41421, -0.00109534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000205894, 0, 0.000889449, 0, 0
22.3916, 0, 0.00111526, 0, 1.41421, -0.00111526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000248437, 0, 0.000866822, 0, 0
22.3994, 0, 0.00114315, 0, 1.41421, -0.00114315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000298401, 0, 0.000844745, 0, 0
22.4073, 0, 0.00117995, 0, 1.41421, -0.00117995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000356777, 0, 0.000823172, 0, 0
22.4152, 0, 0.00122668, 0, 1.41421, -0.00122668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000424625, 0, 0.000802059, 0, 0
22.4231, 0, 0.00128443, 0, 1.41421, -0.00128443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000503069, 0, 0.000781365, 0, 0
22.431, 0, 0.00135433, 0, 1.41421, -0.00135433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000593286, 0, 0.000761048, 0, 0
22.4388, 0, 0.00143758, 0, 1.41421, -0.00143758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000696516, 0, 0.000741067, 0, 0
22.4467, 0, 0.00153534, 0, 1.41421, -0.00153534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000813947, 0, 0.000721397, 0, 0
22.4546, 0, 0.00164884, 0, 1.41421, -0.00164884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000946841, 0, 0.000702002, 0, 0
22.4625, 0, 0.0017793, 0, 1.41421, -0.0017793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00109646, 0, 0.000682846, 0, 0
22.4704, 0, 0.0019278, 0, 1.41421, -0.0019278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00126388, 0, 0.000663916, 0, 0
22.4783, 0, 0.00209543, 0, 1.41421, -0.00209543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00145025, 0, 0.000645182, 0, 0
