   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_93.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
1.38869, 3.22861, 5.14216, 0.0671438, 2.28661, -1.91355, 0.06022, 0.0671499, 0.0671759, 0.067164, 0.0675729, 0.0672031, 0.0674157, 0.0678451, 0.067252, 0.0695066, 0.0739585, 0.0698787, 3.39496, 0.134618, 1.54279, 0.208992, 0.0671478, 0.0671438, 0.0671444, 0.109922, 0.0671438, 0.0730466
1.39657, 3.75691, 5.79094, 0.0657453, 2.39936, -2.03404, 0.057888, 0.0657513, 0.0657772, 0.0657653, 0.0661726, 0.0658043, 0.0660162, 0.0664438, 0.0658719, 0.0680981, 0.0725313, 0.0684692, 3.71548, 0.146628, 1.89823, 0.168003, 0.0657484, 0.0657453, 0.0657459, 0.106208, 0.0657453, 0.0716116
1.40446, 7.51149, 6.51536, 0.0646275, 3.08407, 0.996124, 0.0557315, 0.0646335, 0.0646592, 0.0646474, 0.0650527, 0.0646863, 0.0648972, 0.0653227, 0.0647782, 0.0669682, 0.0713787, 0.067339, 4.05316, 0.160465, 2.30081, 0.137014, 0.06463, 0.0646275, 0.0646281, 0.103133, 0.0646275, 0.0704551
1.41234, 7.7449, 7.30622, 0.0637597, 3.12168, 0.438683, 0.0537109, 0.0637656, 0.0637912, 0.0637795, 0.0641824, 0.0638182, 0.064028, 0.064451, 0.063942, 0.0660861, 0.0704692, 0.0664577, 4.40712, 0.175841, 2.74443, 0.114077, 0.0637617, 0.0637597, 0.0637603, 0.100592, 0.0637597, 0.0695452
1.42022, 9.49475, 8.15072, 0.0631147, 3.39039, 1.34404, 0.0517895, 0.0631206, 0.063146, 0.0631344, 0.0635344, 0.0631728, 0.0633813, 0.0638014, 0.0633378, 0.0654243, 0.0697754, 0.0657986, 4.77654, 0.192351, 3.21922, 0.0974631, 0.0631162, 0.0631147, 0.0631153, 0.0984903, 0.0631147, 0.0688538
1.4281, 5.97209, 9.0327, 0.0626703, 2.82349, -3.06061, 0.0499352, 0.0626761, 0.0627013, 0.0626898, 0.0630865, 0.0627279, 0.0629349, 0.0633516, 0.0629458, 0.0649606, 0.0692748, 0.0653405, 5.16081, 0.209481, 3.71164, 0.0856972, 0.0626715, 0.0626703, 0.0626709, 0.0967455, 0.0626703, 0.0683581
1.43599, 13.74, 9.93316, 0.0624103, 3.96737, 3.80687, 0.0481216, 0.0624161, 0.062441, 0.0624296, 0.0628226, 0.0624674, 0.0626728, 0.0630856, 0.0627522, 0.0646789, 0.0689514, 0.0650685, 5.55954, 0.226631, 4.20486, 0.0775712, 0.0624112, 0.0624103, 0.0624109, 0.0952929, 0.0624103, 0.0680417
1.44387, 9.97723, 10.8312, 0.0623253, 3.46081, -0.854014, 0.0463285, 0.0623309, 0.0623555, 0.0623444, 0.0627333, 0.0623818, 0.0625853, 0.0629939, 0.0627503, 0.0645697, 0.068796, 0.0649746, 5.97273, 0.243146, 4.67965, 0.072129, 0.062326, 0.0623253, 0.0623258, 0.0940854, 0.0623253, 0.0678951
1.45175, 10.4885, 11.7057, 0.0624125, 3.53391, -1.21718, 0.0445425, 0.0624181, 0.0624424, 0.0624314, 0.0628159, 0.0624685, 0.06267, 0.0630739, 0.0629399, 0.0646308, 0.0688069, 0.0650585, 6.401, 0.258359, 5.11551, 0.0686393, 0.0624131, 0.0624125, 0.0624131, 0.0930934, 0.0624125, 0.0679162
1.45963, 13.4681, 12.5366, 0.0626761, 3.93295, 0.931543, 0.0427559, 0.0626816, 0.0627056, 0.0626948, 0.0630745, 0.0627315, 0.0629308, 0.0633298, 0.0633275, 0.0648666, 0.068989, 0.0653264, 6.84595, 0.271636, 5.49217, 0.0665607, 0.0626765, 0.0626761, 0.0626767, 0.0923042, 0.0626761, 0.0681096
1.46752, 18.2381, 13.3077, 0.0631262, 4.49868, 4.93043, 0.0409671, 0.0631316, 0.0631552, 0.0631445, 0.0635193, 0.0631808, 0.0633779, 0.0637718, 0.0639249, 0.0652874, 0.0693537, 0.0657913, 7.31083, 0.282421, 5.7911, 0.0655067, 0.0631265, 0.0631262, 0.0631267, 0.0917192, 0.0631262, 0.0684865
1.4754, 20.9315, 14.009, 0.0637779, 4.78869, 6.92256, 0.0391789, 0.0637832, 0.0638065, 0.063796, 0.0641657, 0.0638319, 0.0640266, 0.0644152, 0.0647485, 0.0659091, 0.0699177, 0.0664714, 7.80157, 0.290284, 5.99707, 0.0652109, 0.0637781, 0.0637779, 0.0637784, 0.0913518, 0.0637779, 0.0690632
1.48328, 18.5595, 14.6396, 0.0646506, 4.53426, 3.91996, 0.0373976, 0.0646558, 0.0646787, 0.0646684, 0.0650329, 0.0647039, 0.0648963, 0.0652795, 0.065817, 0.0667515, 0.070702, 0.0673893, 8.32845, 0.29495, 6.09941, 0.065498, 0.0646508, 0.0646506, 0.0646511, 0.0912245, 0.0646506, 0.0698604
1.49116, 15.9167, 15.2114, 0.0657665, 4.23282, 0.705358, 0.035632, 0.0657716, 0.0657941, 0.065784, 0.0661435, 0.0658191, 0.0660092, 0.0663871, 0.067151, 0.0678375, 0.0717303, 0.0685706, 8.9088, 0.296324, 6.09299, 0.0662588, 0.0657666, 0.0657665, 0.065767, 0.091366, 0.0657665, 0.0709016
1.49905, 16.3238, 15.7536, 0.0671495, 4.28063, 0.570217, 0.0338917, 0.0671546, 0.0671767, 0.0671668, 0.0675213, 0.0672014, 0.0673893, 0.0677621, 0.068771, 0.0691914, 0.0730283, 0.0700424, 9.57105, 0.294493, 5.97858, 0.0674305, 0.0671496, 0.0671495, 0.06715, 0.0918085, 0.0671495, 0.0722121
1.50693, 10.716, 16.3185, 0.0688244, 3.56595, -5.60257, 0.0321862, 0.0688293, 0.0688512, 0.0688414, 0.0691911, 0.0688756, 0.0690614, 0.0694292, 0.070696, 0.0708384, 0.0746219, 0.0718327, 10.3608, 0.289717, 5.76281, 0.0689819, 0.0688244, 0.0688244, 0.0688248, 0.0925857, 0.0688244, 0.0738177
1.51481, 20.065, 16.9897, 0.0708156, 4.69734, 3.07524, 0.0305241, 0.0708204, 0.070842, 0.0708324, 0.0711777, 0.0708662, 0.07105, 0.0714132, 0.0729437, 0.0728036, 0.0765371, 0.0739688, 11.3492, 0.282402, 5.45752, 0.0709024, 0.0708156, 0.0708156, 0.070816, 0.0937303, 0.0708156, 0.0757441
1.52269, 21.5221, 17.8926, 0.073147, 4.84996, 3.62954, 0.0289122, 0.0731518, 0.0731731, 0.0731636, 0.0735048, 0.0731971, 0.073379, 0.073738, 0.0755291, 0.0751111, 0.0787986, 0.0764774, 12.6454, 0.273068, 5.07871, 0.073194, 0.0731471, 0.073147, 0.0731475, 0.0952734, 0.073147, 0.0780159
1.53057, 21.1359, 19.2089, 0.0758416, 4.80997, 1.92698, 0.0273554, 0.0758463, 0.0758673, 0.075858, 0.0761955, 0.0758912, 0.0760714, 0.0764266, 0.0784653, 0.077784, 0.0814299, 0.0793833, 14.4119, 0.262304, 4.64513, 0.0758666, 0.0758416, 0.0758416, 0.075842, 0.0972429, 0.0758416, 0.0806566
1.53846, 22.3744, 21.1957, 0.078921, 4.93704, 1.17873, 0.0258565, 0.0789257, 0.0789465, 0.0789373, 0.0792715, 0.0789702, 0.0791489, 0.0795007, 0.0817638, 0.0808442, 0.0844532, 0.0827101, 16.8851, 0.250722, 4.1768, 0.0789341, 0.0789211, 0.078921, 0.0789215, 0.0996639, 0.078921, 0.0836882
1.54634, 21.8421, 24.2085, 0.0824065, 4.88284, -2.36639, 0.0244164, 0.0824111, 0.0824316, 0.0824225, 0.0827539, 0.0824552, 0.0826327, 0.0829815, 0.0854355, 0.0843128, 0.0878896, 0.0864799, 20.4003, 0.238916, 3.69349, 0.0824132, 0.0824065, 0.0824065, 0.0824069, 0.102558, 0.0824065, 0.0871317
1.55422, 28.2449, 28.7281, 0.0863179, 5.49953, -0.483273, 0.0230343, 0.0863225, 0.0863429, 0.0863339, 0.0866628, 0.0863664, 0.0865427, 0.086889, 0.0894914, 0.0882098, 0.091759, 0.0907137, 25.4194, 0.227431, 3.21348, 0.0863213, 0.086318, 0.0863179, 0.0863184, 0.105945, 0.0863179, 0.0910071
1.5621, 29.0925, 35.391, 0.0906758, 5.57606, -6.29854, 0.0217087, 0.0906803, 0.0907006, 0.0906916, 0.0910185, 0.090724, 0.0908993, 0.0912434, 0.0939443, 0.0925552, 0.0960811, 0.0954318, 32.5629, 0.216732, 2.75238, 0.0906775, 0.0906758, 0.0906758, 0.0906763, 0.109841, 0.0906758, 0.0953341
1.56999, 45.9958, 45.0167, 0.0954999, 6.9279, 0.979172, 0.0204373, 0.0955044, 0.0955245, 0.0955157, 0.0958407, 0.0955479, 0.0957224, 0.0960646, 0.0988092, 0.0973688, 0.100875, 0.100654, 42.6375, 0.207194, 2.32265, 0.0955008, 0.0955, 0.0954999, 0.0955004, 0.114262, 0.0954999, 0.100132
1.57787, 50.3188, 58.6333, 0.100811, 7.23317, -8.3145, 0.0192177, 0.100816, 0.100836, 0.100827, 0.10115, 0.100859, 0.101033, 0.101373, 0.104105, 0.102671, 0.106161, 0.1064, 56.6623, 0.199092, 1.93313, 0.100812, 0.100811, 0.100811, 0.100812, 0.119223, 0.100811, 0.105421
1.58575, 68.3476, 77.4873, 0.10663, 8.38735, -9.13968, 0.018048, 0.106635, 0.106655, 0.106646, 0.106968, 0.106678, 0.106851, 0.107191, 0.109852, 0.108483, 0.11196, 0.11269, 75.8784, 0.192611, 1.5892, 0.106631, 0.10663, 0.10663, 0.106631, 0.124738, 0.10663, 0.111221
1.59363, 101.424, 103.041, 0.11298, 10.1698, -1.6168, 0.0169268, 0.112984, 0.113004, 0.112995, 0.113316, 0.113027, 0.1132, 0.113538, 0.116078, 0.114825, 0.118291, 0.119545, 101.746, 0.187852, 1.29302, 0.11298, 0.11298, 0.11298, 0.11298, 0.13082, 0.11298, 0.117553
1.60152, 124.371, 136.934, 0.119881, 11.2415, -12.5625, 0.0158534, 0.119886, 0.119906, 0.119897, 0.120217, 0.119929, 0.120101, 0.120438, 0.122809, 0.12172, 0.125178, 0.126986, 135.904, 0.184846, 1.04409, 0.119881, 0.119881, 0.119881, 0.119882, 0.137485, 0.119881, 0.124438
1.6094, 163.13, 180.923, 0.127358, 12.8503, -17.7927, 0.0148278, 0.127362, 0.127382, 0.127373, 0.127692, 0.127405, 0.127577, 0.127913, 0.130078, 0.129189, 0.13264, 0.135033, 180.114, 0.183577, 0.839825, 0.127358, 0.127358, 0.127358, 0.127358, 0.144746, 0.127358, 0.131897
1.61728, 233.206, 236.769, 0.135431, 15.3364, -3.56281, 0.0138507, 0.135435, 0.135455, 0.135446, 0.135764, 0.135478, 0.135649, 0.135984, 0.137915, 0.137255, 0.140701, 0.143707, 236.139, 0.183988, 0.676226, 0.135431, 0.135431, 0.135431, 0.135431, 0.152618, 0.135431, 0.139952
1.62516, 279.53, 306.101, 0.144123, 16.7789, -26.5702, 0.0129232, 0.144127, 0.144146, 0.144138, 0.144454, 0.144169, 0.14434, 0.144674, 0.146354, 0.145938, 0.14938, 0.153027, 305.613, 0.186006, 0.548445, 0.144123, 0.144123, 0.144123, 0.144123, 0.161114, 0.144123, 0.148623
1.63305, 349.107, 390.221, 0.153451, 18.7378, -41.1137, 0.0120468, 0.153455, 0.153475, 0.153466, 0.15378, 0.153498, 0.153667, 0.154, 0.155421, 0.155257, 0.158697, 0.16301, 389.846, 0.189542, 0.451324, 0.153451, 0.153451, 0.153451, 0.153451, 0.170246, 0.153451, 0.157927
1.64093, 452.381, 489.916, 0.163433, 21.3162, -37.535, 0.0112225, 0.163437, 0.163456, 0.163448, 0.16376, 0.163479, 0.163648, 0.16398, 0.165145, 0.165227, 0.168668, 0.173672, 489.627, 0.194509, 0.379765, 0.163433, 0.163433, 0.163433, 0.163433, 0.180025, 0.163433, 0.16788
1.64881, 560.047, 605.224, 0.174079, 23.7075, -45.1774, 0.0104516, 0.174083, 0.174102, 0.174094, 0.174404, 0.174125, 0.174292, 0.174623, 0.175542, 0.175859, 0.179305, 0.185021, 605.001, 0.200818, 0.329033, 0.174079, 0.174079, 0.174079, 0.174079, 0.190454, 0.174079, 0.178491
1.65669, 750.2, 735.266, 0.185394, 27.4263, 14.9348, 0.00973457, 0.185398, 0.185417, 0.185409, 0.185716, 0.185439, 0.185606, 0.185936, 0.186625, 0.187157, 0.190614, 0.19706, 735.091, 0.208384, 0.294908, 0.185394, 0.185394, 0.185394, 0.185394, 0.201534, 0.185394, 0.189764
1.66458, 889.527, 878.062, 0.197372, 29.8584, 11.4643, 0.00907161, 0.197376, 0.197395, 0.197387, 0.197691, 0.197417, 0.197582, 0.197913, 0.198394, 0.199115, 0.202591, 0.209784, 877.924, 0.217125, 0.273781, 0.197372, 0.197372, 0.197372, 0.197373, 0.213256, 0.197372, 0.201694
1.67246, 1082.27, 1030.49, 0.209999, 32.9282, 51.7727, 0.00846207, 0.210003, 0.210021, 0.210013, 0.210313, 0.210043, 0.210206, 0.210538, 0.210835, 0.211719, 0.215223, 0.223174, 1030.38, 0.226956, 0.26265, 0.209999, 0.209999, 0.209999, 0.209999, 0.225602, 0.209999, 0.214264
1.68034, 1216.51, 1188.3, 0.22324, 34.9072, 28.2124, 0.00790471, 0.223244, 0.223262, 0.223254, 0.22355, 0.223284, 0.223445, 0.22378, 0.223917, 0.224934, 0.228481, 0.237198, 1188.21, 0.237788, 0.259089, 0.22324, 0.22324, 0.22324, 0.22324, 0.238538, 0.22324, 0.227441
1.68822, 1341.26, 1346.23, 0.237046, 36.6505, -4.97632, 0.00739762, 0.237049, 0.237067, 0.237059, 0.23735, 0.237089, 0.237248, 0.237589, 0.237589, 0.23871, 0.242319, 0.251804, 1346.16, 0.249519, 0.261174, 0.237046, 0.237046, 0.237046, 0.237046, 0.252014, 0.237046, 0.241175
1.69611, 1519.59, 1498.31, 0.251341, 39.0076, 21.2882, 0.00693828, 0.251345, 0.251362, 0.251355, 0.25164, 0.251384, 0.25154, 0.251892, 0.251776, 0.252974, 0.256667, 0.266918, 1498.24, 0.262034, 0.2674, 0.251341, 0.251341, 0.251341, 0.251341, 0.265958, 0.251341, 0.255392
1.70399, 1634.19, 1638.15, 0.266025, 40.4499, -3.95886, 0.00652363, 0.266029, 0.266046, 0.266039, 0.266319, 0.266067, 0.266221, 0.266589, 0.266375, 0.267623, 0.271429, 0.282438, 1638.09, 0.275195, 0.276598, 0.266025, 0.266025, 0.266025, 0.266026, 0.280272, 0.266025, 0.269992
1.71187, 1744.93, 1759.48, 0.280967, 41.7962, -14.5521, 0.00615019, 0.280971, 0.280987, 0.28098, 0.281255, 0.281008, 0.28116, 0.281552, 0.281253, 0.282529, 0.286481, 0.298234, 1759.42, 0.288838, 0.287854, 0.280967, 0.280967, 0.280967, 0.280967, 0.294829, 0.280967, 0.284845
1.71975, 1853.42, 1856.53, 0.296003, 43.0746, -3.10913, 0.00581411, 0.296006, 0.296022, 0.296015, 0.296285, 0.296043, 0.296192, 0.29662, 0.296242, 0.297527, 0.301664, 0.314145, 1856.47, 0.30277, 0.300442, 0.296003, 0.296003, 0.296003, 0.296003, 0.309473, 0.296003, 0.29979
1.72764, 1922.47, 1924.55, 0.310935, 43.8688, -2.0791, 0.00551131, 0.310939, 0.310954, 0.310948, 0.311212, 0.310975, 0.311121, 0.311599, 0.311144, 0.312422, 0.316791, 0.329978, 1924.49, 0.31677, 0.313767, 0.310935, 0.310935, 0.310935, 0.310935, 0.324014, 0.310935, 0.314631
1.73552, 1977.25, 1960.18, 0.325536, 44.4887, 17.0627, 0.00523754, 0.325539, 0.325555, 0.325548, 0.325808, 0.325575, 0.325719, 0.326267, 0.325729, 0.326986, 0.331638, 0.345509, 1960.13, 0.330584, 0.327323, 0.325536, 0.325536, 0.325536, 0.325536, 0.338229, 0.325536, 0.329142
1.7434, 1950.47, 1961.76, 0.33955, 44.1867, -11.2893, 0.00498847, 0.339554, 0.339569, 0.339563, 0.339819, 0.339589, 0.33973, 0.340373, 0.339738, 0.340965, 0.345958, 0.360495, 1961.71, 0.343937, 0.340667, 0.33955, 0.33955, 0.33955, 0.339551, 0.351873, 0.33955, 0.343072
1.75128, 2016.42, 1929.41, 0.352704, 44.9268, 87.0103, 0.00475981, 0.352707, 0.352722, 0.352716, 0.352969, 0.352742, 0.352881, 0.353653, 0.352896, 0.354085, 0.359481, 0.37468, 1929.36, 0.356536, 0.353393, 0.352704, 0.352704, 0.352704, 0.352704, 0.364678, 0.352704, 0.356146
1.75917, 1881.79, 1865.07, 0.364713, 43.4026, 16.7167, 0.00454734, 0.364717, 0.364732, 0.364725, 0.364977, 0.364751, 0.364889, 0.365832, 0.364918, 0.366065, 0.371931, 0.387811, 1865.02, 0.368082, 0.365135, 0.364713, 0.364713, 0.364713, 0.364714, 0.376369, 0.364713, 0.368086
1.76705, 1664.95, 1772.28, 0.375302, 40.8283, -107.333, 0.00434704, 0.375306, 0.375321, 0.375314, 0.375565, 0.375339, 0.375476, 0.376648, 0.375526, 0.376627, 0.383035, 0.399659, 1772.23, 0.378281, 0.375556, 0.375302, 0.375302, 0.375302, 0.375302, 0.386675, 0.375302, 0.378614
1.77493, 1613.15, 1655.86, 0.384215, 40.189, -42.7126, 0.00415518, 0.384219, 0.384235, 0.384228, 0.38448, 0.384253, 0.384389, 0.385861, 0.384463, 0.385519, 0.39254, 0.410048, 1655.81, 0.386868, 0.384367, 0.384215, 0.384215, 0.384215, 0.384216, 0.395345, 0.384215, 0.387479
1.78281, 1474.18, 1521.53, 0.391238, 38.4211, -47.353, 0.00396835, 0.391242, 0.391258, 0.39125, 0.391505, 0.391276, 0.391412, 0.393275, 0.391513, 0.392525, 0.400235, 0.418885, 1521.47, 0.393616, 0.391328, 0.391238, 0.391238, 0.391238, 0.391239, 0.402169, 0.391238, 0.394466
1.7907, 1356.24, 1375.4, 0.396212, 36.8543, -19.158, 0.00378361, 0.396216, 0.396232, 0.396225, 0.396483, 0.39625, 0.396387, 0.398758, 0.396517, 0.397487, 0.405962, 0.426198, 1375.34, 0.398356, 0.396264, 0.396212, 0.396212, 0.396212, 0.396213, 0.406988, 0.396212, 0.399416
1.79858, 1246.95, 1223.54, 0.399052, 35.3405, 23.4078, 0.00359855, 0.399056, 0.399073, 0.399065, 0.399329, 0.39909, 0.399228, 0.402252, 0.399386, 0.40032, 0.409636, 0.43218, 1223.48, 0.400997, 0.399082, 0.399052, 0.399052, 0.399052, 0.399052, 0.40972, 0.399052, 0.402246
1.80646, 1059.03, 1071.61, 0.399756, 32.5734, -12.5819, 0.00341133, 0.39976, 0.399778, 0.399769, 0.40004, 0.399795, 0.399934, 0.403788, 0.400119, 0.401022, 0.411253, 0.437234, 1071.54, 0.401528, 0.399773, 0.399756, 0.399756, 0.399756, 0.399756, 0.41036, 0.399756, 0.402951
1.81434, 949.455, 924.472, 0.398415, 30.8457, 24.983, 0.00322073, 0.398419, 0.398438, 0.398429, 0.398707, 0.398455, 0.398596, 0.403492, 0.398805, 0.399683, 0.410903, 0.442025, 924.393, 0.400036, 0.398424, 0.398415, 0.398415, 0.398415, 0.398415, 0.408996, 0.398415, 0.401622
1.82223, 796.736, 786.039, 0.39521, 28.2619, 10.6972, 0.00302621, 0.395215, 0.395234, 0.395225, 0.395512, 0.395251, 0.395394, 0.401582, 0.395623, 0.396485, 0.408764, 0.447528, 785.949, 0.396698, 0.395215, 0.39521, 0.39521, 0.39521, 0.395211, 0.405806, 0.39521, 0.398439
1.83011, 675.633, 659.136, 0.390409, 26.0314, 16.4976, 0.00282786, 0.390415, 0.390435, 0.390425, 0.390722, 0.390451, 0.390597, 0.398363, 0.390841, 0.391694, 0.405101, 0.455082, 659.031, 0.391777, 0.390412, 0.390409, 0.390409, 0.390409, 0.39041, 0.401054, 0.390409, 0.393668
1.83799, 563.281, 545.538, 0.384355, 23.7756, 17.7422, 0.00262636, 0.384361, 0.384381, 0.384371, 0.384678, 0.384398, 0.384546, 0.394208, 0.384799, 0.385651, 0.400252, 0.466423, 545.413, 0.385614, 0.384356, 0.384355, 0.384355, 0.384355, 0.384356, 0.395076, 0.384355, 0.387649
1.84587, 482.544, 446.034, 0.377442, 22.0124, 36.5097, 0.00242293, 0.377448, 0.37747, 0.377459, 0.377777, 0.377487, 0.377638, 0.389538, 0.377892, 0.378754, 0.39461, 0.483721, 445.881, 0.378601, 0.377443, 0.377442, 0.377442, 0.377442, 0.377443, 0.388264, 0.377442, 0.380776
1.85375, 341.933, 360.601, 0.370103, 18.5454, -18.6676, 0.00221922, 0.370109, 0.370132, 0.37012, 0.370448, 0.370148, 0.370302, 0.384794, 0.370551, 0.371431, 0.388602, 0.50958, 360.411, 0.371168, 0.370103, 0.370103, 0.370103, 0.370103, 0.370104, 0.381042, 0.370103, 0.373479
1.86164, 326.6, 288.571, 0.362774, 18.1273, 38.0291, 0.00201714, 0.362781, 0.362804, 0.362792, 0.36313, 0.362821, 0.362978, 0.380408, 0.363215, 0.364121, 0.382662, 0.547016, 288.331, 0.363753, 0.362774, 0.362774, 0.362774, 0.362774, 0.362775, 0.373844, 0.362774, 0.366193
1.86952, 285.945, 228.841, 0.355882, 16.9689, 57.1046, 0.00181883, 0.355889, 0.355913, 0.3559, 0.356248, 0.35593, 0.356089, 0.376778, 0.356308, 0.357248, 0.377213, 0.599379, 228.537, 0.356779, 0.355882, 0.355882, 0.355882, 0.355882, 0.355883, 0.367092, 0.355882, 0.359343
1.8774, 211.105, 180.038, 0.349812, 14.5981, 31.0664, 0.00162641, 0.34982, 0.349845, 0.349831, 0.350188, 0.349861, 0.350023, 0.374239, 0.350218, 0.3512, 0.372637, 0.670239, 179.652, 0.350633, 0.349812, 0.349812, 0.349812, 0.349812, 0.349813, 0.361169, 0.349812, 0.353314
1.88528, 144.018, 140.689, 0.344899, 12.0838, 3.32834, 0.00144192, 0.344907, 0.344932, 0.344918, 0.345283, 0.344949, 0.345113, 0.373048, 0.34528, 0.346309, 0.369266, 0.763182, 140.2, 0.345647, 0.344899, 0.344899, 0.344899, 0.344899, 0.3449, 0.356404, 0.344899, 0.348438
1.89317, 128.496, 109.326, 0.341406, 11.4235, 19.1692, 0.00126718, 0.341414, 0.34144, 0.341426, 0.341798, 0.341457, 0.341623, 0.373368, 0.341759, 0.342842, 0.367362, 0.881572, 108.71, 0.342086, 0.341406, 0.341406, 0.341406, 0.341406, 0.341407, 0.353063, 0.341406, 0.34498
1.90105, 94.8696, 84.5807, 0.339526, 9.84223, 10.2889, 0.00110373, 0.339534, 0.339561, 0.339546, 0.339925, 0.339577, 0.339745, 0.375267, 0.339847, 0.340989, 0.367115, 1.02821, 83.8101, 0.340141, 0.339526, 0.339526, 0.339526, 0.339526, 0.339527, 0.351334, 0.339526, 0.34313
1.90893, 70.204, 65.2261, 0.339373, 8.49729, 4.97793, 0.000952707, 0.339381, 0.339409, 0.339394, 0.339778, 0.339425, 0.339595, 0.378722, 0.339662, 0.340867, 0.368637, 1.20502, 64.2731, 0.339927, 0.339373, 0.339373, 0.339373, 0.339373, 0.339374, 0.351336, 0.339373, 0.343003
1.91681, 64.9386, 50.2072, 0.340993, 8.1816, 14.7314, 0.000814898, 0.341002, 0.341029, 0.341014, 0.341403, 0.341045, 0.341217, 0.383632, 0.34125, 0.342523, 0.371974, 1.41258, 49.0431, 0.341491, 0.340993, 0.340993, 0.340993, 0.340993, 0.340994, 0.353112, 0.340993, 0.344646
1.9247, 46.9616, 38.6369, 0.344369, 6.99725, 8.32462, 0.00069067, 0.344377, 0.344405, 0.34439, 0.344783, 0.344421, 0.344594, 0.389835, 0.344594, 0.34594, 0.377105, 1.64987, 37.2343, 0.344813, 0.344369, 0.344369, 0.344369, 0.344369, 0.34437, 0.35665, 0.344369, 0.348041
1.93258, 32.1944, 29.7887, 0.349431, 5.8476, 2.40569, 0.000580036, 0.34944, 0.349469, 0.349453, 0.349849, 0.349485, 0.349658, 0.397133, 0.349627, 0.351051, 0.383963, 1.91391, 28.1229, 0.349827, 0.349431, 0.349431, 0.349431, 0.349431, 0.349433, 0.361883, 0.349431, 0.353119
1.94046, 26.5677, 23.0741, 0.356075, 5.34487, 3.49352, 0.000482664, 0.356083, 0.356112, 0.356096, 0.356495, 0.356128, 0.356302, 0.40531, 0.356243, 0.35775, 0.392439, 2.1996, 21.1257, 0.356424, 0.356075, 0.356075, 0.356075, 0.356075, 0.356076, 0.368709, 0.356075, 0.359775
1.94834, 23.0157, 18.0228, 0.364166, 5.00157, 4.99293, 0.000397958, 0.364175, 0.364204, 0.364188, 0.364589, 0.36422, 0.364395, 0.414156, 0.36431, 0.365908, 0.402402, 2.49971, 15.7795, 0.364475, 0.364166, 0.364166, 0.364166, 0.364166, 0.364168, 0.377001, 0.364166, 0.367876
1.95623, 18.5833, 14.2599, 0.373562, 4.53689, 4.32347, 0.000325104, 0.373571, 0.3736, 0.373584, 0.373986, 0.373616, 0.373791, 0.423488, 0.373684, 0.37538, 0.413704, 2.80509, 11.7185, 0.373832, 0.373562, 0.373562, 0.373562, 0.373562, 0.373563, 0.386619, 0.373562, 0.37728
1.96411, 11.9903, 11.4873, 0.384113, 3.74037, 0.503078, 0.000263141, 0.384123, 0.384152, 0.384135, 0.384539, 0.384168, 0.384343, 0.433159, 0.384218, 0.38602, 0.426198, 3.10502, 8.65518, 0.384349, 0.384113, 0.384113, 0.384113, 0.384113, 0.384115, 0.39742, 0.384113, 0.387838
1.97199, 14.233, 9.46747, 0.395678, 4.02902, 4.76556, 0.000211014, 0.395687, 0.395716, 0.3957, 0.396105, 0.395732, 0.395908, 0.443069, 0.395767, 0.397686, 0.439742, 3.38784, 6.36345, 0.395882, 0.395678, 0.395678, 0.395678, 0.395678, 0.39568, 0.40927, 0.395678, 0.399408
1.97987, 12.4978, 8.01119, 0.408125, 3.8076, 4.48659, 0.000167633, 0.408134, 0.408163, 0.408147, 0.408552, 0.408179, 0.408355, 0.453167, 0.408201, 0.410249, 0.454202, 3.6417, 4.66568, 0.408301, 0.408125, 0.408125, 0.408125, 0.408125, 0.408127, 0.422043, 0.408125, 0.41186
1.98776, 7.65933, 6.96776, 0.421337, 3.10795, 0.691576, 0.000131913, 0.421347, 0.421376, 0.421359, 0.421765, 0.421392, 0.421568, 0.463448, 0.421403, 0.423592, 0.469464, 3.8554, 3.42216, 0.421489, 0.421337, 0.421337, 0.421337, 0.421337, 0.421339, 0.435631, 0.421337, 0.425076
1.99564, 5.83566, 6.21803, 0.435215, 2.79923, -0.382367, 0.000102812, 0.435225, 0.435254, 0.435237, 0.435643, 0.43527, 0.435446, 0.473944, 0.435273, 0.437617, 0.485428, 4.01927, 2.5232, 0.435344, 0.435215, 0.435215, 0.435215, 0.435215, 0.435217, 0.449941, 0.435215, 0.438959
2.00352, 6.72597, 5.66906, 0.449676, 2.95397, 1.05691, 7.93507e-05, 0.449685, 0.449714, 0.449698, 0.450104, 0.44973, 0.449907, 0.484717, 0.449728, 0.45224, 0.502012, 4.12592, 1.88296, 0.449785, 0.449676, 0.449676, 0.449676, 0.449676, 0.449677, 0.464897, 0.449676, 0.453425
2.0114, 6.84293, 5.2499, 0.464651, 2.97371, 1.59303, 6.06362e-05, 0.464661, 0.46469, 0.464673, 0.46508, 0.464706, 0.464882, 0.495847, 0.464698, 0.467394, 0.519155, 4.17091, 1.43474, 0.464744, 0.464651, 0.464651, 0.464651, 0.464651, 0.464653, 0.480438, 0.464651, 0.468407
