   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_117.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.6198, 4.32862, 2.58118, 2.58117, 2.51568, 1.74745, 2.58117, 0, 2.58117, 2.58117, 2.58117, 2.58117, 2.58117, 2.58117, 2.58117, 2.58117, 2.58117, 2.58117, 2.58117, 2.58117, 2.58117, 2.58117, 2.58117, 2.58117, 2.58117, 2.58117, 2.58117, 2.58117
12.6277, 7.32367, 2.5704, 2.57039, 3.05347, 4.75327, 2.57039, 0, 2.5704, 2.57039, 2.57039, 2.57039, 2.57039, 2.57039, 2.57039, 2.57039, 2.57039, 2.57039, 2.57039, 2.57039, 2.57039, 2.57039, 2.57039, 2.57039, 2.57039, 2.57039, 2.5704, 2.57039
12.6356, 5.3197, 2.55743, 2.55742, 2.70549, 2.76227, 2.55742, 0, 2.55743, 2.55742, 2.55742, 2.55742, 2.55742, 2.55742, 2.55742, 2.55742, 2.55742, 2.55742, 2.55742, 2.55742, 2.55742, 2.55742, 2.55742, 2.55742, 2.55742, 2.55742, 2.55743, 2.55742
12.6435, 8.01834, 2.5434, 2.54338, 3.16518, 5.47494, 2.54338, 0, 2.54339, 2.54338, 2.54338, 2.54338, 2.54338, 2.54338, 2.54338, 2.54338, 2.54338, 2.54338, 2.54338, 2.54338, 2.54338, 2.54338, 2.54338, 2.54338, 2.54338, 2.54338, 2.54339, 2.54338
12.6514, 1.99765, 2.5294, 2.52938, 1.99941, -0.531753, 2.52938, 0, 2.52939, 2.52938, 2.52938, 2.52938, 2.52938, 2.52938, 2.52938, 2.52938, 2.52938, 2.52938, 2.52938, 2.52938, 2.52938, 2.52938, 2.52938, 2.52938, 2.52938, 2.52938, 2.52939, 2.52938
12.6593, 5.67844, 2.52129, 2.52127, 2.771, 3.15714, 2.52127, 0, 2.52128, 2.52127, 2.52127, 2.52127, 2.52127, 2.52127, 2.52127, 2.52127, 2.52127, 2.52127, 2.52127, 2.52127, 2.52127, 2.52127, 2.52127, 2.52128, 2.52127, 2.52127, 2.52129, 2.52127
12.6672, 0.316689, 2.51066, 2.51063, 1.52207, -2.19397, 2.51063, 0, 2.51064, 2.51063, 2.51063, 2.51063, 2.51063, 2.51063, 2.51063, 2.51063, 2.51063, 2.51063, 2.51063, 2.51063, 2.51063, 2.51063, 2.51063, 2.51063, 2.51063, 2.51063, 2.51065, 2.51063
12.6751, 3.94031, 2.49769, 2.49766, 2.43728, 1.44262, 2.49766, 0, 2.49766, 2.49766, 2.49766, 2.49766, 2.49766, 2.49766, 2.49766, 2.49766, 2.49766, 2.49766, 2.49766, 2.49766, 2.49766, 2.49766, 2.49766, 2.49766, 2.49766, 2.49766, 2.49768, 2.49766
12.6829, 4.05489, 2.48358, 2.48355, 2.46067, 1.57131, 2.48355, 0, 2.48355, 2.48355, 2.48355, 2.48355, 2.48355, 2.48355, 2.48355, 2.48355, 2.48355, 2.48355, 2.48355, 2.48355, 2.48355, 2.48355, 2.48355, 2.48355, 2.48355, 2.48355, 2.48358, 2.48355
12.6908, 2.61636, 2.46952, 2.46948, 2.14857, 0.146839, 2.46948, 0, 2.46948, 2.46948, 2.46948, 2.46948, 2.46948, 2.46948, 2.46948, 2.46948, 2.46948, 2.46948, 2.46948, 2.46948, 2.46948, 2.46948, 2.46948, 2.46948, 2.46948, 2.46948, 2.46951, 2.46948
12.6987, 3.07175, 2.46179, 2.46174, 2.25205, 0.60996, 2.46174, 0, 2.46174, 2.46174, 2.46174, 2.46174, 2.46174, 2.46174, 2.46174, 2.46174, 2.46174, 2.46174, 2.46174, 2.46174, 2.46174, 2.46174, 2.46174, 2.46174, 2.46174, 2.46174, 2.46178, 2.46174
12.7066, 2.91413, 2.45137, 2.45131, 2.21678, 0.462757, 2.45131, 0, 2.45131, 2.45131, 2.45131, 2.45131, 2.45131, 2.45131, 2.45131, 2.45131, 2.45131, 2.45131, 2.45131, 2.45131, 2.45131, 2.45131, 2.45131, 2.45131, 2.45131, 2.45131, 2.45136, 2.45131
12.7145, 3.69026, 2.4385, 2.43842, 2.38543, 1.25176, 2.43842, 0, 2.43843, 2.43842, 2.43842, 2.43842, 2.43842, 2.43842, 2.43842, 2.43842, 2.43842, 2.43842, 2.43842, 2.43842, 2.43842, 2.43842, 2.43842, 2.43842, 2.43842, 2.43842, 2.43849, 2.43842
12.7224, 2.69537, 2.42442, 2.42433, 2.16688, 0.270944, 2.42433, 0, 2.42434, 2.42433, 2.42433, 2.42433, 2.42433, 2.42433, 2.42433, 2.42433, 2.42433, 2.42433, 2.42433, 2.42433, 2.42433, 2.42433, 2.42433, 2.42434, 2.42433, 2.42433, 2.42442, 2.42433
12.7303, 3.88984, 2.41039, 2.41029, 2.4269, 1.47945, 2.41029, 0, 2.41029, 2.41029, 2.41029, 2.41029, 2.41029, 2.41029, 2.41029, 2.41029, 2.41029, 2.41029, 2.41029, 2.41029, 2.41029, 2.41029, 2.41029, 2.41029, 2.41029, 2.41029, 2.41039, 2.41029
12.7382, 6.99009, 2.40319, 2.40306, 2.99835, 4.5869, 2.40306, 0, 2.40307, 2.40306, 2.40306, 2.40306, 2.40306, 2.40306, 2.40306, 2.40306, 2.40306, 2.40306, 2.40306, 2.40306, 2.40306, 2.40306, 2.40306, 2.40307, 2.40306, 2.40306, 2.40318, 2.40306
12.746, 6.69802, 2.39305, 2.39291, 2.94924, 4.30496, 2.39291, 0, 2.39291, 2.39291, 2.39291, 2.39291, 2.39291, 2.39291, 2.39291, 2.39291, 2.39291, 2.39291, 2.39291, 2.39291, 2.39291, 2.39291, 2.39291, 2.39291, 2.39291, 2.39291, 2.39305, 2.39291
12.7539, 5.70273, 2.38024, 2.38007, 2.77538, 3.32249, 2.38007, 0, 2.38008, 2.38007, 2.38007, 2.38007, 2.38007, 2.38007, 2.38007, 2.38007, 2.38007, 2.38007, 2.38007, 2.38007, 2.38007, 2.38007, 2.38007, 2.38007, 2.38007, 2.38007, 2.38023, 2.38007
12.7618, 2.70731, 2.36612, 2.36592, 2.16963, 0.341196, 2.36592, 0, 2.36593, 2.36592, 2.36592, 2.36592, 2.36592, 2.36592, 2.36592, 2.36592, 2.36592, 2.36592, 2.36592, 2.36592, 2.36592, 2.36592, 2.36592, 2.36592, 2.36592, 2.36592, 2.36611, 2.36592
12.7697, 1.71227, 2.35204, 2.35182, 1.92672, -0.639768, 2.35182, 0, 2.35182, 2.35182, 2.35182, 2.35182, 2.35182, 2.35182, 2.35182, 2.35182, 2.35182, 2.35182, 2.35182, 2.35182, 2.35182, 2.35182, 2.35182, 2.35182, 2.35182, 2.35182, 2.35203, 2.35182
12.7776, 0.565977, 2.34623, 2.34598, 1.60187, -1.78025, 2.34598, 0, 2.34599, 2.34598, 2.34598, 2.34598, 2.34598, 2.34598, 2.34598, 2.34598, 2.34598, 2.34598, 2.34598, 2.34598, 2.34598, 2.34598, 2.34598, 2.34598, 2.34598, 2.34598, 2.34622, 2.34598
12.7855, 6.71444, 2.33667, 2.33639, 2.95202, 4.37778, 2.33639, 0, 2.33639, 2.33639, 2.33639, 2.33639, 2.33639, 2.33639, 2.33639, 2.33639, 2.33639, 2.33639, 2.33639, 2.33639, 2.33639, 2.33639, 2.33639, 2.33639, 2.33639, 2.33639, 2.33666, 2.33639
12.7934, 0.719579, 2.32369, 2.32338, 1.64911, -1.60411, 2.32338, 0, 2.32338, 2.32338, 2.32338, 2.32338, 2.32338, 2.32338, 2.32338, 2.32338, 2.32338, 2.32338, 2.32338, 2.32338, 2.32338, 2.32338, 2.32338, 2.32338, 2.32338, 2.32338, 2.32368, 2.32338
12.8013, 0.827138, 2.30904, 2.3087, 1.68141, -1.4819, 2.3087, 0, 2.3087, 2.3087, 2.3087, 2.3087, 2.3087, 2.3087, 2.3087, 2.3087, 2.3087, 2.3087, 2.3087, 2.3087, 2.3087, 2.3087, 2.3087, 2.3087, 2.3087, 2.3087, 2.30903, 2.3087
12.8091, 6.71933, 2.29443, 2.29406, 2.95285, 4.4249, 2.29406, 0, 2.29407, 2.29406, 2.29406, 2.29406, 2.29406, 2.29406, 2.29406, 2.29406, 2.29406, 2.29406, 2.29406, 2.29406, 2.29406, 2.29406, 2.29406, 2.29406, 2.29406, 2.29406, 2.29443, 2.29406
12.817, 2.45353, 2.29657, 2.29617, 2.11034, 0.156961, 2.29617, 0, 2.29617, 2.29617, 2.29617, 2.29617, 2.29617, 2.29617, 2.29617, 2.29617, 2.29617, 2.29617, 2.29617, 2.29617, 2.29617, 2.29617, 2.29617, 2.29617, 2.29617, 2.29617, 2.29656, 2.29617
12.8249, 0.536803, 2.29583, 2.2954, 1.59273, -1.75902, 2.2954, 0, 2.2954, 2.2954, 2.2954, 2.2954, 2.2954, 2.2954, 2.2954, 2.2954, 2.2954, 2.2954, 2.2954, 2.2954, 2.2954, 2.2954, 2.2954, 2.2954, 2.2954, 2.2954, 2.29582, 2.2954
12.8328, 2.4632, 2.29254, 2.29208, 2.11263, 0.17066, 2.29208, 0, 2.29208, 2.29208, 2.29208, 2.29208, 2.29208, 2.29208, 2.29208, 2.29208, 2.29208, 2.29208, 2.29208, 2.29208, 2.29208, 2.29208, 2.29208, 2.29208, 2.29208, 2.29208, 2.29253, 2.29208
12.8407, 0.527385, 2.28798, 2.2875, 1.58978, -1.76059, 2.2875, 0, 2.2875, 2.2875, 2.2875, 2.2875, 2.2875, 2.2875, 2.2875, 2.2875, 2.2875, 2.2875, 2.2875, 2.2875, 2.2875, 2.2875, 2.2875, 2.2875, 2.2875, 2.2875, 2.28797, 2.2875
12.8486, 1.99504, 2.28342, 2.28292, 1.99876, -0.288376, 2.28292, 0, 2.28292, 2.28292, 2.28292, 2.28292, 2.28292, 2.28292, 2.28292, 2.28292, 2.28292, 2.28292, 2.28292, 2.28292, 2.28292, 2.28292, 2.28292, 2.28292, 2.28292, 2.28292, 2.28341, 2.28292
12.8565, 4.25378, 2.28053, 2.28001, 2.50076, 1.97325, 2.28001, 0, 2.28001, 2.28001, 2.28001, 2.28001, 2.28001, 2.28001, 2.28001, 2.28001, 2.28001, 2.28001, 2.28001, 2.28001, 2.28001, 2.28001, 2.28001, 2.28001, 2.28001, 2.28001, 2.28052, 2.28001
12.8644, 5.7368, 2.27706, 2.27653, 2.78151, 3.45974, 2.27653, 0, 2.27653, 2.27653, 2.27653, 2.27653, 2.27653, 2.27653, 2.27653, 2.27653, 2.27653, 2.27653, 2.27653, 2.27653, 2.27653, 2.27653, 2.27653, 2.27653, 2.27653, 2.27653, 2.27705, 2.27653
12.8722, 1.99504, 2.27238, 2.27183, 1.99876, -0.277332, 2.27183, 0, 2.27184, 2.27183, 2.27183, 2.27183, 2.27183, 2.27183, 2.27183, 2.27183, 2.27183, 2.27183, 2.27183, 2.27183, 2.27183, 2.27183, 2.27183, 2.27183, 2.27183, 2.27183, 2.27237, 2.27183
12.8801, 4.99498, 2.26662, 2.26607, 2.6448, 2.72836, 2.26607, 0, 2.26608, 2.26607, 2.26607, 2.26607, 2.26607, 2.26607, 2.26607, 2.26607, 2.26607, 2.26607, 2.26607, 2.26607, 2.26607, 2.26607, 2.26607, 2.26607, 2.26607, 2.26607, 2.26661, 2.26607
12.888, 3.49696, 2.26002, 2.25947, 2.34456, 1.23695, 2.25947, 0, 2.25948, 2.25947, 2.25947, 2.25947, 2.25947, 2.25947, 2.25947, 2.25947, 2.25947, 2.25947, 2.25947, 2.25947, 2.25947, 2.25947, 2.25947, 2.25947, 2.25947, 2.25947, 2.26001, 2.25947
12.8959, 0.246716, 2.25285, 2.25231, 1.49891, -2.00613, 2.25231, 0, 2.25231, 2.25231, 2.25231, 2.25231, 2.25231, 2.25231, 2.25231, 2.25231, 2.25231, 2.25231, 2.25231, 2.25231, 2.25231, 2.25231, 2.25231, 2.25231, 2.25231, 2.25231, 2.25284, 2.25231
12.9038, 4.73073, 2.24486, 2.24433, 2.59437, 2.48587, 2.24433, 0, 2.24434, 2.24433, 2.24433, 2.24433, 2.24433, 2.24433, 2.24433, 2.24433, 2.24433, 2.24433, 2.24433, 2.24433, 2.24433, 2.24433, 2.24433, 2.24433, 2.24433, 2.24433, 2.24485, 2.24433
12.9117, 5.50657, 2.23621, 2.23569, 2.73981, 3.27036, 2.23569, 0, 2.2357, 2.23569, 2.23569, 2.23569, 2.23569, 2.23569, 2.23569, 2.23569, 2.23569, 2.23569, 2.23569, 2.23569, 2.23569, 2.23569, 2.23569, 2.23569, 2.23569, 2.23569, 2.2362, 2.23569
12.9196, 1.99504, 2.2271, 2.2266, 1.99876, -0.232057, 2.2266, 0, 2.22661, 2.2266, 2.2266, 2.2266, 2.2266, 2.2266, 2.2266, 2.2266, 2.2266, 2.2266, 2.2266, 2.2266, 2.2266, 2.2266, 2.2266, 2.2266, 2.2266, 2.2266, 2.22708, 2.2266
12.9275, 4.23238, 2.21771, 2.21722, 2.49647, 2.01467, 2.21722, 0, 2.21724, 2.21722, 2.21722, 2.21722, 2.21722, 2.21722, 2.21722, 2.21722, 2.21722, 2.21722, 2.21722, 2.21722, 2.21722, 2.21722, 2.21722, 2.21722, 2.21722, 2.21722, 2.21768, 2.21722
12.9353, 4.22735, 2.20818, 2.20771, 2.49547, 2.01917, 2.20771, 0, 2.20774, 2.20771, 2.20771, 2.20771, 2.20771, 2.20771, 2.20771, 2.20771, 2.20771, 2.20771, 2.20771, 2.20771, 2.20771, 2.20771, 2.20771, 2.20771, 2.20771, 2.20771, 2.20815, 2.20771
12.9432, 5.06121, 2.1984, 2.19795, 2.65729, 2.86281, 2.19795, 0, 2.19799, 2.19795, 2.19795, 2.19795, 2.19795, 2.19795, 2.19795, 2.19795, 2.19795, 2.19795, 2.19795, 2.19795, 2.19795, 2.19795, 2.19795, 2.19795, 2.19795, 2.19795, 2.19836, 2.19795
12.9511, 1.14932, 2.1882, 2.18775, 1.77463, -1.03888, 2.18775, 0, 2.18782, 2.18775, 2.18775, 2.18775, 2.18775, 2.18775, 2.18775, 2.18775, 2.18775, 2.18775, 2.18775, 2.18775, 2.18775, 2.18775, 2.18775, 2.18776, 2.18775, 2.18775, 2.18813, 2.18775
12.959, 4.07819, 2.17744, 2.177, 2.4654, 1.90075, 2.177, 0, 2.17709, 2.177, 2.177, 2.177, 2.177, 2.177, 2.177, 2.177, 2.177, 2.177, 2.177, 2.177, 2.177, 2.177, 2.177, 2.177, 2.177, 2.177, 2.17735, 2.177
12.9669, 5.22255, 2.16624, 2.16579, 2.68748, 3.05631, 2.16579, 0, 2.16592, 2.16579, 2.16579, 2.16579, 2.16579, 2.16579, 2.16579, 2.16579, 2.16579, 2.16579, 2.16579, 2.16579, 2.16579, 2.16579, 2.16579, 2.1658, 2.16579, 2.16579, 2.16611, 2.16579
12.9748, 5.77261, 2.15486, 2.15438, 2.78794, 3.61776, 2.15438, 0, 2.15457, 2.15438, 2.15438, 2.15438, 2.15438, 2.15438, 2.15438, 2.15438, 2.15438, 2.15438, 2.15438, 2.15438, 2.15438, 2.15438, 2.15438, 2.15439, 2.15438, 2.15438, 2.15467, 2.15438
12.9827, 3.99765, 2.14352, 2.14301, 2.44901, 1.85412, 2.14301, 0, 2.14326, 2.14301, 2.14301, 2.14301, 2.14301, 2.14301, 2.14301, 2.14301, 2.14301, 2.14301, 2.14301, 2.14301, 2.14301, 2.14301, 2.14301, 2.14301, 2.14301, 2.14301, 2.14326, 2.14301
12.9906, 2.21531, 2.13473, 2.13414, 2.05312, 0.0805776, 2.13414, 0, 2.1345, 2.13414, 2.13414, 2.13414, 2.13414, 2.13414, 2.13414, 2.13414, 2.13414, 2.13414, 2.13414, 2.13414, 2.13414, 2.13414, 2.13414, 2.13414, 2.13414, 2.13414, 2.13437, 2.13414
12.9984, 1.56437, 2.12462, 2.12391, 1.88795, -0.560252, 2.12391, 0, 2.12442, 2.12391, 2.12391, 2.12391, 2.12391, 2.12391, 2.12391, 2.12391, 2.12391, 2.12391, 2.12391, 2.12391, 2.12391, 2.12391, 2.12391, 2.12391, 2.12391, 2.12391, 2.12411, 2.12391
13.0063, 3, 2.11335, 2.11248, 2.23607, 0.886646, 2.11248, 0, 2.11318, 2.11248, 2.11248, 2.11248, 2.11248, 2.11248, 2.11248, 2.11248, 2.11248, 2.11248, 2.11248, 2.11248, 2.11248, 2.11248, 2.11248, 2.11248, 2.11248, 2.11248, 2.11265, 2.11248
13.0142, 2, 2.10158, 2.10047, 2, -0.101578, 2.10047, 0, 2.10142, 2.10047, 2.10047, 2.10047, 2.10047, 2.10047, 2.10047, 2.10047, 2.10047, 2.10047, 2.10047, 2.10047, 2.10047, 2.10047, 2.10047, 2.10047, 2.10047, 2.10047, 2.10062, 2.10047
13.0221, 0, 2.08992, 2.08849, 1.41421, -2.08992, 2.08849, 0, 2.08979, 2.08849, 2.08849, 2.08849, 2.08849, 2.08849, 2.08849, 2.08849, 2.08849, 2.08849, 2.08849, 2.08849, 2.08849, 2.08849, 2.08849, 2.08849, 2.08849, 2.08849, 2.08862, 2.08849
13.03, 1.20582, 2.09113, 2.08926, 1.79048, -0.88531, 2.08926, 0, 2.09102, 2.08926, 2.08926, 2.08926, 2.08926, 2.08926, 2.08926, 2.08926, 2.08926, 2.08926, 2.08926, 2.08926, 2.08926, 2.08926, 2.08926, 2.08927, 2.08926, 2.08926, 2.08937, 2.08926
13.0379, 1.79418, 2.09017, 2.08773, 1.94786, -0.295998, 2.08773, 0, 2.09008, 2.08773, 2.08773, 2.08773, 2.08773, 2.08773, 2.08773, 2.08773, 2.08773, 2.08773, 2.08773, 2.08773, 2.08773, 2.08773, 2.08773, 2.08773, 2.08773, 2.08773, 2.08782, 2.08773
13.0458, 1, 2.08737, 2.08418, 1.73205, -1.08737, 2.08418, 0, 2.08729, 2.08418, 2.08418, 2.08418, 2.08418, 2.08418, 2.08418, 2.08418, 2.08418, 2.08418, 2.08418, 2.08418, 2.08418, 2.08418, 2.08418, 2.08418, 2.08418, 2.08418, 2.08426, 2.08418
13.0537, 3.59554, 2.08378, 2.07963, 2.36549, 1.51176, 2.07963, 0, 2.08371, 2.07963, 2.07963, 2.07963, 2.07963, 2.07963, 2.07963, 2.07963, 2.07963, 2.07963, 2.07963, 2.07963, 2.07963, 2.07963, 2.07963, 2.07963, 2.07963, 2.07963, 2.0797, 2.07963
13.0615, 2.6005, 2.08045, 2.07509, 2.14488, 0.520045, 2.07509, 0, 2.0804, 2.07509, 2.07509, 2.07509, 2.07509, 2.07509, 2.07509, 2.07509, 2.07509, 2.07509, 2.07509, 2.07509, 2.07509, 2.07509, 2.07509, 2.07509, 2.07509, 2.07509, 2.07514, 2.07509
13.0694, 4.19157, 2.08192, 2.07504, 2.48829, 2.10965, 2.07504, 0, 2.08188, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07504, 2.07508, 2.07504
13.0773, 3.61239, 2.08198, 2.0732, 2.36905, 1.53041, 2.0732, 0, 2.08194, 2.0732, 2.0732, 2.0732, 2.0732, 2.0732, 2.0732, 2.0732, 2.0732, 2.0732, 2.0732, 2.0732, 2.0732, 2.0732, 2.0732, 2.0732, 2.0732, 2.0732, 2.07324, 2.0732
13.0852, 3.3777, 2.08097, 2.06987, 2.31899, 1.29673, 2.06987, 0, 2.08094, 2.06987, 2.06987, 2.06987, 2.06987, 2.06987, 2.06987, 2.06987, 2.06987, 2.06987, 2.06987, 2.06987, 2.06987, 2.06987, 2.06987, 2.06987, 2.06987, 2.06987, 2.0699, 2.06987
13.0931, 2.99554, 2.0797, 2.0658, 2.23507, 0.915836, 2.0658, 0, 2.07968, 2.0658, 2.0658, 2.0658, 2.0658, 2.0658, 2.0658, 2.0658, 2.0658, 2.0658, 2.0658, 2.0658, 2.0658, 2.0658, 2.0658, 2.0658, 2.0658, 2.0658, 2.06582, 2.0658
13.101, 2.995, 2.079, 2.06173, 2.23495, 0.915995, 2.06173, 0, 2.07898, 2.06173, 2.06173, 2.06173, 2.06173, 2.06173, 2.06173, 2.06173, 2.06173, 2.06173, 2.06173, 2.06173, 2.06173, 2.06173, 2.06173, 2.06173, 2.06173, 2.06173, 2.06175, 2.06173
13.1089, 5.63177, 2.08256, 2.06129, 2.76257, 3.54921, 2.06129, 0, 2.08255, 2.06129, 2.06129, 2.06129, 2.06129, 2.06129, 2.06129, 2.06129, 2.06129, 2.06129, 2.06129, 2.06129, 2.06129, 2.06129, 2.06129, 2.06129, 2.06129, 2.06129, 2.0613, 2.06129
13.1168, 2.17931, 2.08521, 2.05925, 2.04434, 0.0940926, 2.05925, 0, 2.0852, 2.05925, 2.05925, 2.05925, 2.05925, 2.05925, 2.05925, 2.05925, 2.05925, 2.05925, 2.05925, 2.05925, 2.05925, 2.05925, 2.05925, 2.05925, 2.05925, 2.05925, 2.05926, 2.05925
13.1246, 4.17435, 2.08728, 2.05587, 2.48482, 2.08707, 2.05587, 0, 2.08727, 2.05587, 2.05587, 2.05587, 2.05587, 2.05587, 2.05587, 2.05587, 2.05587, 2.05587, 2.05587, 2.05587, 2.05587, 2.05587, 2.05587, 2.05588, 2.05587, 2.05587, 2.05588, 2.05587
13.1325, 4.64634, 2.08948, 2.05183, 2.57805, 2.55686, 2.05183, 0, 2.08948, 2.05183, 2.05183, 2.05183, 2.05183, 2.05183, 2.05183, 2.05183, 2.05183, 2.05183, 2.05183, 2.05183, 2.05183, 2.05183, 2.05183, 2.05183, 2.05183, 2.05183, 2.05184, 2.05183
13.1404, 0.172119, 2.09253, 2.04779, 1.47381, -1.92041, 2.04779, 0, 2.09252, 2.04779, 2.04779, 2.04779, 2.04779, 2.04779, 2.04779, 2.04779, 2.04779, 2.04779, 2.04779, 2.04779, 2.04779, 2.04779, 2.04779, 2.0478, 2.04779, 2.04779, 2.0478, 2.04779
13.1483, 0.997501, 2.09981, 2.04714, 1.73133, -1.10231, 2.04714, 0, 2.09981, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714, 2.04714
13.1562, 2.99754, 2.1065, 2.04504, 2.23552, 0.89104, 2.04504, 0, 2.1065, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504, 2.04504
13.1641, 5.32726, 2.11281, 2.04173, 2.70689, 3.21445, 2.04173, 0, 2.11281, 2.04173, 2.04173, 2.04173, 2.04173, 2.04173, 2.04173, 2.04173, 2.04173, 2.04173, 2.04173, 2.04173, 2.04173, 2.04173, 2.04173, 2.04173, 2.04173, 2.04173, 2.04173, 2.04173
13.172, 4.83024, 2.11929, 2.03781, 2.61347, 2.71094, 2.03781, 0, 2.11929, 2.03781, 2.03781, 2.03781, 2.03781, 2.03781, 2.03781, 2.03781, 2.03781, 2.03781, 2.03781, 2.03781, 2.03781, 2.03781, 2.03781, 2.03782, 2.03781, 2.03781, 2.03782, 2.03781
13.1799, 3.83532, 2.12647, 2.03391, 2.41564, 1.70885, 2.03391, 0, 2.12646, 2.03391, 2.03391, 2.03391, 2.03391, 2.03391, 2.03391, 2.03391, 2.03391, 2.03391, 2.03391, 2.03391, 2.03391, 2.03391, 2.03391, 2.03391, 2.03391, 2.03391, 2.03391, 2.03391
13.1877, 3.31289, 2.13704, 2.03283, 2.30497, 1.17585, 2.03283, 0, 2.13703, 2.03283, 2.03283, 2.03283, 2.03283, 2.03283, 2.03283, 2.03283, 2.03283, 2.03283, 2.03283, 2.03283, 2.03283, 2.03283, 2.03283, 2.03283, 2.03283, 2.03283, 2.03283, 2.03283
13.1956, 3.99257, 2.14675, 2.03048, 2.44797, 1.84581, 2.03048, 0, 2.14675, 2.03048, 2.03048, 2.03048, 2.03048, 2.03048, 2.03048, 2.03048, 2.03048, 2.03048, 2.03048, 2.03048, 2.03048, 2.03048, 2.03048, 2.03048, 2.03048, 2.03048, 2.03048, 2.03048
13.2035, 3.68736, 2.15565, 2.02707, 2.38482, 1.53171, 2.02707, 0, 2.15565, 2.02707, 2.02707, 2.02707, 2.02707, 2.02707, 2.02707, 2.02707, 2.02707, 2.02707, 2.02707, 2.02707, 2.02707, 2.02707, 2.02707, 2.02707, 2.02707, 2.02707, 2.02707, 2.02707
13.2114, 1.99763, 2.16406, 2.02312, 1.99941, -0.166437, 2.02312, 0, 2.16406, 2.02312, 2.02312, 2.02312, 2.02312, 2.02312, 2.02312, 2.02312, 2.02312, 2.02312, 2.02312, 2.02312, 2.02312, 2.02312, 2.02312, 2.02313, 2.02312, 2.02312, 2.02312, 2.02312
13.2193, 0.849585, 2.1723, 2.01919, 1.68807, -1.32272, 2.01919, 0, 2.1723, 2.01919, 2.01919, 2.01919, 2.01919, 2.01919, 2.01919, 2.01919, 2.01919, 2.01919, 2.01919, 2.01919, 2.01919, 2.01919, 2.01919, 2.01919, 2.01919, 2.01919, 2.01919, 2.01919
13.2272, 0.145477, 2.18277, 2.0179, 1.46474, -2.03729, 2.0179, 0, 2.18277, 2.0179, 2.0179, 2.0179, 2.0179, 2.0179, 2.0179, 2.0179, 2.0179, 2.0179, 2.0179, 2.0179, 2.0179, 2.0179, 2.0179, 2.0179, 2.0179, 2.0179, 2.0179, 2.0179
13.2351, 1.99765, 2.19145, 2.01549, 1.99941, -0.193805, 2.01549, 0, 2.19145, 2.01549, 2.01549, 2.01549, 2.01549, 2.01549, 2.01549, 2.01549, 2.01549, 2.01549, 2.01549, 2.01549, 2.01549, 2.01549, 2.01549, 2.01549, 2.01549, 2.01549, 2.01549, 2.01549
13.243, 6.85688, 2.19829, 2.01214, 2.97605, 4.65858, 2.01214, 0, 2.19829, 2.01214, 2.01214, 2.01214, 2.01214, 2.01214, 2.01214, 2.01214, 2.01214, 2.01214, 2.01214, 2.01214, 2.01214, 2.01214, 2.01214, 2.01214, 2.01214, 2.01214, 2.01214, 2.01214
13.2508, 0, 2.20353, 2.00833, 1.41421, -2.20353, 2.00833, 0, 2.20353, 2.00833, 2.00833, 2.00833, 2.00833, 2.00833, 2.00833, 2.00833, 2.00833, 2.00833, 2.00833, 2.00833, 2.00833, 2.00833, 2.00833, 2.00833, 2.00833, 2.00833, 2.00833, 2.00833
13.2587, 2.13592, 2.20743, 2.00452, 2.0337, -0.071512, 2.00452, 0, 2.20743, 2.00452, 2.00452, 2.00452, 2.00452, 2.00452, 2.00452, 2.00452, 2.00452, 2.00452, 2.00452, 2.00452, 2.00452, 2.00452, 2.00452, 2.00452, 2.00452, 2.00452, 2.00452, 2.00452
13.2666, 1.86408, 2.21186, 2.00277, 1.96573, -0.347776, 2.00277, 0, 2.21186, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277
13.2745, 0.131103, 2.21366, 2.00007, 1.45983, -2.08255, 2.00007, 0, 2.21366, 2.00007, 2.00007, 2.00007, 2.00007, 2.00007, 2.00007, 2.00007, 2.00007, 2.00007, 2.00007, 2.00007, 2.00007, 2.00007, 2.00007, 2.00007, 2.00007, 2.00007, 2.00007, 2.00007
