   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_22.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
11.7261, 4.60582, 3.42514, 3.4136, 2.57018, 1.18068, 3.4136, 0, 3.42514, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136, 3.4136
11.734, 4.77608, 3.42627, 3.4095, 2.60309, 1.34981, 3.4095, 0, 3.42627, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095, 3.4095
11.7419, 4.81586, 3.42664, 3.40257, 2.61072, 1.38923, 3.40257, 0, 3.42663, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257, 3.40257
11.7498, 4.98979, 3.42824, 3.39424, 2.64382, 1.56154, 3.39424, 0, 3.42824, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424, 3.39424
11.7577, 6.38927, 3.4332, 3.38591, 2.89642, 2.95607, 3.38591, 0, 3.4332, 3.38591, 3.38591, 3.38591, 3.38591, 3.38591, 3.38591, 3.38591, 3.38591, 3.38591, 3.38591, 3.38591, 3.38591, 3.38591, 3.38591, 3.38591, 3.38591, 3.38591, 3.38592, 3.38591, 3.38591, 3.38591
11.7656, 8.78922, 3.45006, 3.38541, 3.28469, 5.33916, 3.38541, 0, 3.45006, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541, 3.38541
11.7735, 8.38885, 3.46842, 3.38151, 3.22317, 4.92043, 3.38151, 0, 3.46842, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151, 3.38151
11.7814, 5.20644, 3.48933, 3.37447, 2.68448, 1.71712, 3.37447, 0, 3.48932, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447, 3.37447
11.7893, 4.58686, 3.51507, 3.36588, 2.56649, 1.0718, 3.36588, 0, 3.51506, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588, 3.36588
11.7972, 5.40347, 3.5478, 3.3573, 2.72093, 1.85567, 3.3573, 0, 3.5478, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573, 3.3573
11.8052, 5.40867, 3.59642, 3.35725, 2.72189, 1.81226, 3.35725, 0, 3.59641, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725, 3.35725
11.8131, 3.58176, 3.64872, 3.35349, 2.36258, -0.0669556, 3.35349, 0, 3.64872, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349, 3.35349
11.821, 3.15851, 3.70468, 3.34632, 2.27124, -0.546166, 3.34632, 0, 3.70467, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632, 3.34632
11.8289, 5.41152, 3.76523, 3.33744, 2.72241, 1.64629, 3.33744, 0, 3.76523, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744, 3.33744
11.8368, 4.83841, 3.83083, 3.32858, 2.61504, 1.00758, 3.32858, 0, 3.83083, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858, 3.32858
11.8447, 3.42292, 3.90903, 3.32902, 2.32872, -0.486103, 3.32902, 0, 3.90903, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902, 3.32902
11.8526, 3.14473, 3.98429, 3.32545, 2.2682, -0.839555, 3.32545, 0, 3.98429, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545, 3.32545
11.8605, 3.13454, 4.05435, 3.31818, 2.26595, -0.919809, 3.31818, 0, 4.05434, 3.31818, 3.31818, 3.31818, 3.31818, 3.31818, 3.31818, 3.31818, 3.31818, 3.31818, 3.31818, 3.31818, 3.31818, 3.31818, 3.31818, 3.31818, 3.31818, 3.31818, 3.31819, 3.31818, 3.31818, 3.31818
11.8684, 6.8553, 4.11818, 3.30908, 2.97579, 2.73712, 3.30908, 0, 4.11818, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908, 3.30908
11.8763, 3.43048, 4.17472, 3.29998, 2.33034, -0.744233, 3.29998, 0, 4.17471, 3.29998, 3.29998, 3.29998, 3.29998, 3.29998, 3.29998, 3.29998, 3.29998, 3.29998, 3.29998, 3.29998, 3.29998, 3.29998, 3.29998, 3.29998, 3.29998, 3.29998, 3.29999, 3.29998, 3.29998, 3.29998
11.8842, 4.43494, 4.23095, 3.30079, 2.53672, 0.203995, 3.30079, 0, 4.23095, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079, 3.30079
11.8921, 5.6803, 4.27013, 3.29734, 2.77133, 1.41016, 3.29734, 0, 4.27013, 3.29734, 3.29734, 3.29734, 3.29734, 3.29734, 3.29734, 3.29734, 3.29734, 3.29734, 3.29734, 3.29734, 3.29734, 3.29734, 3.29734, 3.29734, 3.29734, 3.29734, 3.29735, 3.29734, 3.29734, 3.29734
11.9, 2.43544, 4.29051, 3.28998, 2.10605, -1.85507, 3.28998, 0, 4.29051, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998, 3.28998
11.9079, 3.43965, 4.29257, 3.28066, 2.33231, -0.852912, 3.28066, 0, 4.29256, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066, 3.28066
11.9158, 3.5503, 4.27759, 3.27136, 2.35591, -0.72729, 3.27136, 0, 4.27759, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136, 3.27136
11.9237, 4.89431, 4.25621, 3.27254, 2.6257, 0.638103, 3.27254, 0, 4.25621, 3.27254, 3.27254, 3.27254, 3.27254, 3.27254, 3.27254, 3.27254, 3.27254, 3.27254, 3.27254, 3.27254, 3.27254, 3.27254, 3.27254, 3.27254, 3.27254, 3.27254, 3.27255, 3.27254, 3.27254, 3.27254
11.9316, 3.09616, 4.21446, 3.26924, 2.25747, -1.1183, 3.26924, 0, 4.21446, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924, 3.26924
11.9395, 3.54102, 4.15446, 3.26181, 2.35394, -0.613444, 3.26181, 0, 4.15446, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181, 3.26181
11.9474, 6.53631, 4.08074, 3.25232, 2.9217, 2.45557, 3.25232, 0, 4.08074, 3.25232, 3.25232, 3.25232, 3.25232, 3.25232, 3.25232, 3.25232, 3.25232, 3.25232, 3.25232, 3.25232, 3.25232, 3.25232, 3.25232, 3.25232, 3.25232, 3.25232, 3.25233, 3.25232, 3.25232, 3.25232
11.9553, 5.9083, 3.99821, 3.24285, 2.81217, 1.91009, 3.24285, 0, 3.99821, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285, 3.24285
11.9632, 1.45669, 3.92096, 3.24434, 1.85922, -2.46428, 3.24434, 0, 3.92096, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434, 3.24434
11.9711, 4.60577, 3.8365, 3.24115, 2.57017, 0.76927, 3.24115, 0, 3.8365, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115, 3.24115
11.979, 3.92292, 3.74812, 3.23365, 2.43371, 0.174809, 3.23365, 0, 3.74811, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365, 3.23365
11.9869, 3.05774, 3.66059, 3.22402, 2.24894, -0.602848, 3.22402, 0, 3.66059, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402, 3.22402
11.9948, 3.93284, 3.57817, 3.2144, 2.43574, 0.354668, 3.2144, 0, 3.57817, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144, 3.2144
12.0027, 6.52144, 3.51377, 3.21618, 2.91915, 3.00766, 3.21618, 0, 3.51377, 3.21618, 3.21618, 3.21618, 3.21618, 3.21618, 3.21618, 3.21618, 3.21618, 3.21618, 3.21618, 3.21618, 3.21618, 3.21618, 3.21618, 3.21618, 3.21618, 3.21618, 3.21619, 3.21618, 3.21618, 3.21618
12.0106, 5.4689, 3.45209, 3.21311, 2.73293, 2.01681, 3.21311, 0, 3.45209, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311, 3.21311
12.0185, 2.99529, 3.39397, 3.20557, 2.23501, -0.398677, 3.20557, 0, 3.39397, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557, 3.20557
12.0264, 2.99491, 3.34158, 3.19581, 2.23493, -0.346669, 3.19581, 0, 3.34158, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581, 3.19581
12.0344, 3.47844, 3.29676, 3.18607, 2.34061, 0.18168, 3.18607, 0, 3.29676, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607, 3.18607
12.0423, 7.56952, 3.27068, 3.18818, 3.09346, 4.29884, 3.18818, 0, 3.27068, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818, 3.18818
12.0502, 7.47323, 3.24556, 3.18523, 3.07786, 4.22767, 3.18523, 0, 3.24556, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523, 3.18523
12.0581, 4.95019, 3.22094, 3.17764, 2.63632, 1.72925, 3.17764, 0, 3.22094, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764
12.066, 7.50471, 3.19824, 3.16774, 3.08297, 4.30647, 3.16774, 0, 3.19823, 3.16774, 3.16774, 3.16774, 3.16774, 3.16774, 3.16774, 3.16774, 3.16774, 3.16774, 3.16774, 3.16774, 3.16774, 3.16774, 3.16774, 3.16774, 3.16774, 3.16774, 3.16775, 3.16774, 3.16774, 3.16774
12.0739, 1.49027, 3.17893, 3.15786, 1.86823, -1.68866, 3.15786, 0, 3.17893, 3.15786, 3.15786, 3.15786, 3.15786, 3.15786, 3.15786, 3.15786, 3.15786, 3.15786, 3.15786, 3.15786, 3.15786, 3.15786, 3.15786, 3.15786, 3.15786, 3.15786, 3.15787, 3.15786, 3.15786, 3.15786
12.0818, 6.50006, 3.17491, 3.16063, 2.91549, 3.32515, 3.16063, 0, 3.17491, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063, 3.16063
12.0897, 2.99529, 3.16742, 3.15792, 2.23501, -0.172132, 3.15792, 0, 3.16742, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792, 3.15792
12.0976, 2.9948, 3.1564, 3.1502, 2.2349, -0.161606, 3.1502, 0, 3.1564, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502, 3.1502
12.1055, 2.50037, 3.14396, 3.13998, 2.12141, -0.643584, 3.13998, 0, 3.14395, 3.13998, 3.13998, 3.13998, 3.13998, 3.13998, 3.13998, 3.13998, 3.13998, 3.13998, 3.13998, 3.13998, 3.13998, 3.13998, 3.13998, 3.13998, 3.13998, 3.13998, 3.13999, 3.13998, 3.13998, 3.13998
12.1134, 0.504833, 3.13228, 3.12978, 1.58267, -2.62745, 3.12978, 0, 3.13228, 3.12978, 3.12978, 3.12978, 3.12978, 3.12978, 3.12978, 3.12978, 3.12978, 3.12978, 3.12978, 3.12978, 3.12978, 3.12978, 3.12978, 3.12978, 3.12978, 3.12978, 3.12979, 3.12978, 3.12978, 3.12978
12.1213, 4.98042, 3.13727, 3.13573, 2.64205, 1.84315, 3.13573, 0, 3.13727, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573, 3.13573
12.1292, 2.50756, 3.13703, 3.13609, 2.1231, -0.629466, 3.13609, 0, 3.13702, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609, 3.13609
12.1371, 1.99746, 3.13186, 3.1313, 1.99937, -1.1344, 3.1313, 0, 3.13186, 3.1313, 3.1313, 3.1313, 3.1313, 3.1313, 3.1313, 3.1313, 3.1313, 3.1313, 3.1313, 3.1313, 3.1313, 3.1313, 3.1313, 3.1313, 3.1313, 3.1313, 3.13131, 3.1313, 3.1313, 3.1313
12.145, 3.96326, 3.12427, 3.12395, 2.44198, 0.838984, 3.12395, 0, 3.12427, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395, 3.12395
12.1529, 3.99331, 3.11679, 3.1166, 2.44812, 0.87652, 3.1166, 0, 3.11679, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166, 3.1166
12.1608, 4.47076, 3.12177, 3.12166, 2.54377, 1.34899, 3.12166, 0, 3.12176, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166, 3.12166
12.1687, 6.99058, 3.12175, 3.12169, 2.99843, 3.86884, 3.12169, 0, 3.12174, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169, 3.12169
12.1766, 7.5171, 3.11716, 3.11713, 3.08498, 4.39994, 3.11713, 0, 3.11716, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713, 3.11713
12.1845, 6.52144, 3.1103, 3.11028, 2.91915, 3.41114, 3.11028, 0, 3.1103, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028, 3.11028
12.1924, 4.46369, 3.10346, 3.10345, 2.54238, 1.36023, 3.10345, 0, 3.10346, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345, 3.10345
12.2003, 3.59442, 3.10793, 3.10792, 2.36525, 0.486493, 3.10792, 0, 3.10793, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792, 3.10792
12.2082, 1.46369, 3.10765, 3.10764, 1.8611, -1.64395, 3.10764, 0, 3.10765, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764, 3.10764
12.2161, 1.45898, 3.10305, 3.10304, 1.85983, -1.64406, 3.10304, 0, 3.10305, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304, 3.10304
12.224, 4.53631, 3.09629, 3.09629, 2.55662, 1.44001, 3.09629, 0, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629, 3.09629
12.2319, 1.99752, 3.08955, 3.08954, 1.99938, -1.09203, 3.08954, 0, 3.08955, 3.08954, 3.08954, 3.08954, 3.08954, 3.08954, 3.08954, 3.08954, 3.08954, 3.08954, 3.08954, 3.08954, 3.08954, 3.08954, 3.08954, 3.08954, 3.08954, 3.08954, 3.08955, 3.08954, 3.08954, 3.08954
12.2398, 2.3601, 3.09365, 3.09365, 2.08808, -0.733555, 3.09365, 0, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365, 3.09365
12.2477, 5.99036, 3.09325, 3.09324, 2.82672, 2.89711, 3.09324, 0, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324, 3.09324
12.2556, 6.54062, 3.08875, 3.08874, 2.92243, 3.45187, 3.08874, 0, 3.08875, 3.08874, 3.08874, 3.08874, 3.08874, 3.08874, 3.08874, 3.08874, 3.08874, 3.08874, 3.08874, 3.08874, 3.08874, 3.08874, 3.08874, 3.08874, 3.08874, 3.08874, 3.08875, 3.08874, 3.08874, 3.08874
12.2635, 5.43978, 3.08221, 3.08221, 2.7276, 2.35757, 3.08221, 0, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221, 3.08221
12.2715, 6.21264, 3.07568, 3.07567, 2.86577, 3.13696, 3.07567, 0, 3.07568, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567, 3.07567
12.2794, 1.32602, 3.07911, 3.07911, 1.82374, -1.75309, 3.07911, 0, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911, 3.07911
12.2873, 2.99331, 3.07833, 3.07832, 2.23457, -0.0850203, 3.07832, 0, 3.07833, 3.07832, 3.07832, 3.07832, 3.07832, 3.07832, 3.07832, 3.07832, 3.07832, 3.07832, 3.07832, 3.07832, 3.07832, 3.07832, 3.07832, 3.07832, 3.07832, 3.07832, 3.07833, 3.07832, 3.07832, 3.07832
12.2952, 2.68067, 3.07373, 3.07373, 2.16349, -0.39306, 3.07373, 0, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373, 3.07373
12.3031, 2.73879, 3.06723, 3.06722, 2.17688, -0.328441, 3.06722, 0, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722, 3.06722
12.311, 4.26121, 3.06073, 3.06073, 2.50224, 1.20048, 3.06073, 0, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073, 3.06073
12.3189, 4.71995, 3.06372, 3.06371, 2.59229, 1.65623, 3.06371, 0, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371, 3.06371
12.3268, 5.56258, 3.06279, 3.06278, 2.75001, 2.49979, 3.06278, 0, 3.06279, 3.06278, 3.06278, 3.06278, 3.06278, 3.06278, 3.06278, 3.06278, 3.06278, 3.06278, 3.06278, 3.06278, 3.06278, 3.06278, 3.06278, 3.06278, 3.06278, 3.06278, 3.06279, 3.06278, 3.06278, 3.06278
12.3347, 4.14275, 3.05831, 3.05831, 2.47846, 1.08444, 3.05831, 0, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831, 3.05831
