   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_101.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
15.0238, 0.80337, 0.744635, 0.744633, 1.67433, 0.0587354, 0.744633, 0, 0.744633, 0.744633, 0.744633, 0.744633, 0.744633, 0.744633, 0.744633, 0.744633, 0.744633, 0.744633, 0.744633, 0.744633, 0.744633, 0.744633, 0.744633, 0.744633, 0.744635, 0.744633, 0.744633, 0.744633
15.0317, 2.37323, 0.743784, 0.743782, 2.09123, 1.62945, 0.743782, 0, 0.743782, 0.743782, 0.743782, 0.743782, 0.743782, 0.743782, 0.743782, 0.743782, 0.743782, 0.743782, 0.743782, 0.743782, 0.743782, 0.743782, 0.743782, 0.743782, 0.743784, 0.743782, 0.743782, 0.743782
15.0396, 1.62677, 0.740971, 0.74097, 1.90441, 0.885795, 0.74097, 0, 0.74097, 0.74097, 0.74097, 0.74097, 0.74097, 0.74097, 0.74097, 0.74097, 0.74097, 0.74097, 0.74097, 0.74097, 0.74097, 0.74097, 0.74097, 0.74097, 0.740971, 0.74097, 0.74097, 0.74097
15.0475, 1.5886, 0.736439, 0.736438, 1.89436, 0.85216, 0.736438, 0, 0.736438, 0.736438, 0.736438, 0.736438, 0.736438, 0.736438, 0.736438, 0.736438, 0.736438, 0.736438, 0.736438, 0.736438, 0.736438, 0.736438, 0.736438, 0.736438, 0.736439, 0.736438, 0.736438, 0.736438
15.0554, 1.4114, 0.731063, 0.731061, 1.847, 0.680338, 0.731061, 0, 0.731061, 0.731061, 0.731061, 0.731061, 0.731061, 0.731061, 0.731061, 0.731061, 0.731061, 0.731061, 0.731061, 0.731061, 0.731061, 0.731061, 0.731061, 0.731061, 0.731063, 0.731061, 0.731061, 0.731061
15.0633, 2, 0.725705, 0.725704, 2, 1.27429, 0.725704, 0, 0.725704, 0.725704, 0.725704, 0.725704, 0.725704, 0.725704, 0.725704, 0.725704, 0.725704, 0.725704, 0.725704, 0.725704, 0.725704, 0.725704, 0.725704, 0.725704, 0.725705, 0.725704, 0.725704, 0.725704
15.0712, 0, 0.724551, 0.724549, 1.41421, -0.724551, 0.724549, 0, 0.724549, 0.724549, 0.724549, 0.724549, 0.724549, 0.724549, 0.724549, 0.724549, 0.724549, 0.724549, 0.724549, 0.724549, 0.724549, 0.724549, 0.724549, 0.724549, 0.724551, 0.724549, 0.724549, 0.724549
15.079, 1, 0.72151, 0.721509, 1.73205, 0.27849, 0.721509, 0, 0.721509, 0.721509, 0.721509, 0.721509, 0.721509, 0.721509, 0.721509, 0.721509, 0.721509, 0.721509, 0.721509, 0.721509, 0.721509, 0.721509, 0.721509, 0.721509, 0.72151, 0.721509, 0.721509, 0.721509
15.0869, 1.15316, 0.716823, 0.716822, 1.77571, 0.436337, 0.716822, 0, 0.716822, 0.716822, 0.716822, 0.716822, 0.716822, 0.716822, 0.716822, 0.716822, 0.716822, 0.716822, 0.716822, 0.716822, 0.716822, 0.716822, 0.716822, 0.716822, 0.716823, 0.716822, 0.716822, 0.716822
15.0948, 2.84684, 0.711329, 0.711327, 2.20155, 2.13551, 0.711327, 0, 0.711327, 0.711327, 0.711327, 0.711327, 0.711327, 0.711327, 0.711327, 0.711327, 0.711327, 0.711327, 0.711327, 0.711327, 0.711327, 0.711327, 0.711327, 0.711327, 0.711329, 0.711327, 0.711327, 0.711327
15.1027, 0, 0.705855, 0.705853, 1.41421, -0.705855, 0.705853, 0, 0.705853, 0.705853, 0.705853, 0.705853, 0.705853, 0.705853, 0.705853, 0.705853, 0.705853, 0.705853, 0.705853, 0.705853, 0.705853, 0.705853, 0.705853, 0.705853, 0.705855, 0.705853, 0.705853, 0.705853
15.1106, 0, 0.704684, 0.704682, 1.41421, -0.704684, 0.704682, 0, 0.704682, 0.704682, 0.704682, 0.704682, 0.704682, 0.704682, 0.704682, 0.704682, 0.704682, 0.704682, 0.704682, 0.704682, 0.704682, 0.704682, 0.704682, 0.704682, 0.704684, 0.704682, 0.704682, 0.704682
15.1185, 3.56691, 0.701677, 0.701675, 2.35943, 2.86524, 0.701675, 0, 0.701675, 0.701675, 0.701675, 0.701675, 0.701675, 0.701675, 0.701675, 0.701675, 0.701675, 0.701675, 0.701675, 0.701675, 0.701675, 0.701675, 0.701675, 0.701675, 0.701677, 0.701675, 0.701675, 0.701675
15.1264, 1.56207, 0.697063, 0.697061, 1.88734, 0.865003, 0.697061, 0, 0.697061, 0.697061, 0.697061, 0.697061, 0.697061, 0.697061, 0.697061, 0.697061, 0.697061, 0.697061, 0.697061, 0.697061, 0.697061, 0.697061, 0.697061, 0.697061, 0.697063, 0.697061, 0.697061, 0.697061
15.1343, 1.99518, 0.691661, 0.691659, 1.9988, 1.30352, 0.691659, 0, 0.691659, 0.691659, 0.691659, 0.691659, 0.691659, 0.691659, 0.691659, 0.691659, 0.691659, 0.691659, 0.691659, 0.691659, 0.691659, 0.691659, 0.691659, 0.691659, 0.691661, 0.691659, 0.691659, 0.691659
15.1421, 1.87584, 0.68628, 0.686278, 1.96871, 1.18956, 0.686278, 0, 0.686278, 0.686278, 0.686278, 0.686278, 0.686278, 0.686278, 0.686278, 0.686278, 0.686278, 0.686278, 0.686278, 0.686278, 0.686278, 0.686278, 0.686278, 0.686278, 0.68628, 0.686278, 0.686278, 0.686278
15.15, 4, 0.684827, 0.684825, 2.44949, 3.31517, 0.684825, 0, 0.684825, 0.684825, 0.684825, 0.684825, 0.684825, 0.684825, 0.684825, 0.684825, 0.684825, 0.684825, 0.684825, 0.684825, 0.684825, 0.684825, 0.684825, 0.684825, 0.684827, 0.684825, 0.684825, 0.684825
15.1579, 1.55489, 0.681608, 0.681607, 1.88544, 0.873286, 0.681607, 0, 0.681607, 0.681607, 0.681607, 0.681607, 0.681607, 0.681607, 0.681607, 0.681607, 0.681607, 0.681607, 0.681607, 0.681607, 0.681607, 0.681607, 0.681607, 0.681607, 0.681608, 0.681607, 0.681607, 0.681607
15.1658, 1.54994, 0.67685, 0.676848, 1.88413, 0.873088, 0.676848, 0, 0.676848, 0.676848, 0.676848, 0.676848, 0.676848, 0.676848, 0.676848, 0.676848, 0.676848, 0.676848, 0.676848, 0.676848, 0.676848, 0.676848, 0.676848, 0.676848, 0.67685, 0.676848, 0.676848, 0.676848
15.1737, 1.89517, 0.671338, 0.671337, 1.97362, 1.22383, 0.671337, 0, 0.671337, 0.671337, 0.671337, 0.671337, 0.671337, 0.671337, 0.671337, 0.671337, 0.671337, 0.671337, 0.671337, 0.671337, 0.671337, 0.671337, 0.671337, 0.671337, 0.671338, 0.671337, 0.671337, 0.671337
15.1816, 2, 0.665849, 0.665848, 2, 1.33415, 0.665848, 0, 0.665848, 0.665848, 0.665848, 0.665848, 0.665848, 0.665848, 0.665848, 0.665848, 0.665848, 0.665848, 0.665848, 0.665848, 0.665848, 0.665848, 0.665848, 0.665848, 0.665849, 0.665848, 0.665848, 0.665848
15.1895, 1, 0.664395, 0.664393, 1.73205, 0.335605, 0.664393, 0, 0.664393, 0.664393, 0.664393, 0.664393, 0.664393, 0.664393, 0.664393, 0.664393, 0.664393, 0.664393, 0.664393, 0.664393, 0.664393, 0.664393, 0.664393, 0.664393, 0.664395, 0.664393, 0.664393, 0.664393
15.1973, 0, 0.66122, 0.661218, 1.41421, -0.66122, 0.661218, 0, 0.661218, 0.661218, 0.661218, 0.661218, 0.661218, 0.661218, 0.661218, 0.661218, 0.661218, 0.661218, 0.661218, 0.661218, 0.661218, 0.661218, 0.661218, 0.661218, 0.66122, 0.661218, 0.661218, 0.661218
15.2052, 0, 0.656539, 0.656538, 1.41421, -0.656539, 0.656538, 0, 0.656538, 0.656538, 0.656538, 0.656538, 0.656538, 0.656538, 0.656538, 0.656538, 0.656538, 0.656538, 0.656538, 0.656538, 0.656538, 0.656538, 0.656538, 0.656538, 0.656539, 0.656538, 0.656538, 0.656538
15.2131, 0.537918, 0.651122, 0.65112, 1.59308, -0.113204, 0.65112, 0, 0.65112, 0.65112, 0.65112, 0.65112, 0.65112, 0.65112, 0.65112, 0.65112, 0.65112, 0.65112, 0.65112, 0.65112, 0.65112, 0.65112, 0.65112, 0.65112, 0.651122, 0.65112, 0.65112, 0.65112
15.221, 0.99777, 0.645727, 0.645725, 1.73141, 0.352043, 0.645725, 0, 0.645725, 0.645725, 0.645725, 0.645725, 0.645725, 0.645725, 0.645725, 0.645725, 0.645725, 0.645725, 0.645725, 0.645725, 0.645725, 0.645725, 0.645725, 0.645725, 0.645727, 0.645725, 0.645725, 0.645725
15.2289, 1.99752, 0.644025, 0.644024, 1.99938, 1.3535, 0.644024, 0, 0.644024, 0.644024, 0.644024, 0.644024, 0.644024, 0.644024, 0.644024, 0.644024, 0.644024, 0.644024, 0.644024, 0.644024, 0.644024, 0.644024, 0.644024, 0.644024, 0.644025, 0.644024, 0.644024, 0.644024
15.2368, 0.997456, 0.640667, 0.640666, 1.73132, 0.356789, 0.640666, 0, 0.640666, 0.640666, 0.640666, 0.640666, 0.640666, 0.640666, 0.640666, 0.640666, 0.640666, 0.640666, 0.640666, 0.640666, 0.640666, 0.640666, 0.640666, 0.640666, 0.640667, 0.640666, 0.640666, 0.640666
15.2447, 1.46933, 0.635864, 0.635863, 1.86261, 0.83347, 0.635863, 0, 0.635863, 0.635863, 0.635863, 0.635863, 0.635863, 0.635863, 0.635863, 0.635863, 0.635863, 0.635863, 0.635863, 0.635863, 0.635863, 0.635863, 0.635863, 0.635863, 0.635864, 0.635863, 0.635863, 0.635863
15.2525, 1.5259, 0.630356, 0.630354, 1.87774, 0.895542, 0.630354, 0, 0.630354, 0.630354, 0.630354, 0.630354, 0.630354, 0.630354, 0.630354, 0.630354, 0.630354, 0.630354, 0.630354, 0.630354, 0.630354, 0.630354, 0.630354, 0.630354, 0.630356, 0.630354, 0.630354, 0.630354
15.2604, 1.4741, 0.624872, 0.62487, 1.86389, 0.84923, 0.62487, 0, 0.62487, 0.62487, 0.62487, 0.62487, 0.62487, 0.62487, 0.62487, 0.62487, 0.62487, 0.62487, 0.62487, 0.62487, 0.62487, 0.62487, 0.62487, 0.62487, 0.624872, 0.62487, 0.62487, 0.62487
15.2683, 3, 0.623184, 0.623182, 2.23607, 2.37682, 0.623182, 0, 0.623182, 0.623182, 0.623182, 0.623182, 0.623182, 0.623182, 0.623182, 0.623182, 0.623182, 0.623182, 0.623182, 0.623182, 0.623182, 0.623182, 0.623182, 0.623182, 0.623184, 0.623182, 0.623182, 0.623182
15.2762, 2, 0.619878, 0.619877, 2, 1.38012, 0.619877, 0, 0.619877, 0.619877, 0.619877, 0.619877, 0.619877, 0.619877, 0.619877, 0.619877, 0.619877, 0.619877, 0.619877, 0.619877, 0.619877, 0.619877, 0.619877, 0.619877, 0.619878, 0.619877, 0.619877, 0.619877
15.2841, 1, 0.615158, 0.615156, 1.73205, 0.384842, 0.615156, 0, 0.615156, 0.615156, 0.615156, 0.615156, 0.615156, 0.615156, 0.615156, 0.615156, 0.615156, 0.615156, 0.615156, 0.615156, 0.615156, 0.615156, 0.615156, 0.615156, 0.615158, 0.615156, 0.615156, 0.615156
15.292, 0, 0.609746, 0.609745, 1.41421, -0.609746, 0.609745, 0, 0.609745, 0.609745, 0.609745, 0.609745, 0.609745, 0.609745, 0.609745, 0.609745, 0.609745, 0.609745, 0.609745, 0.609745, 0.609745, 0.609745, 0.609745, 0.609745, 0.609746, 0.609745, 0.609745, 0.609745
15.2999, 0, 0.604359, 0.604357, 1.41421, -0.604359, 0.604357, 0, 0.604357, 0.604357, 0.604357, 0.604357, 0.604357, 0.604357, 0.604357, 0.604357, 0.604357, 0.604357, 0.604357, 0.604357, 0.604357, 0.604357, 0.604357, 0.604357, 0.604359, 0.604357, 0.604357, 0.604357
15.3078, 0.508922, 0.602467, 0.602466, 1.58396, -0.0935455, 0.602466, 0, 0.602466, 0.602466, 0.602466, 0.602466, 0.602466, 0.602466, 0.602466, 0.602466, 0.602466, 0.602466, 0.602466, 0.602466, 0.602466, 0.602466, 0.602466, 0.602466, 0.602467, 0.602466, 0.602466, 0.602466
15.3156, 1.49108, 0.599017, 0.599015, 1.86844, 0.892061, 0.599015, 0, 0.599015, 0.599015, 0.599015, 0.599015, 0.599015, 0.599015, 0.599015, 0.599015, 0.599015, 0.599015, 0.599015, 0.599015, 0.599015, 0.599015, 0.599015, 0.599015, 0.599017, 0.599015, 0.599015, 0.599015
15.3235, 0, 0.594205, 0.594203, 1.41421, -0.594205, 0.594203, 0, 0.594203, 0.594203, 0.594203, 0.594203, 0.594203, 0.594203, 0.594203, 0.594203, 0.594203, 0.594203, 0.594203, 0.594203, 0.594203, 0.594203, 0.594203, 0.594203, 0.594205, 0.594203, 0.594203, 0.594203
15.3314, 1.50173, 0.588731, 0.588729, 1.87129, 0.913004, 0.588729, 0, 0.588729, 0.588729, 0.588729, 0.588729, 0.588729, 0.588729, 0.588729, 0.588729, 0.588729, 0.588729, 0.588729, 0.588729, 0.588729, 0.588729, 0.588729, 0.588729, 0.588731, 0.588729, 0.588729, 0.588729
15.3393, 0.498265, 0.583282, 0.58328, 1.58059, -0.0850165, 0.58328, 0, 0.58328, 0.58328, 0.58328, 0.58328, 0.58328, 0.58328, 0.58328, 0.58328, 0.58328, 0.58328, 0.58328, 0.58328, 0.58328, 0.58328, 0.58328, 0.58328, 0.583282, 0.58328, 0.58328, 0.58328
15.3472, 0, 0.581416, 0.581414, 1.41421, -0.581416, 0.581414, 0, 0.581414, 0.581414, 0.581414, 0.581414, 0.581414, 0.581414, 0.581414, 0.581414, 0.581414, 0.581414, 0.581414, 0.581414, 0.581414, 0.581414, 0.581414, 0.581414, 0.581416, 0.581414, 0.581414, 0.581414
15.3551, 3, 0.578026, 0.578024, 2.23607, 2.42197, 0.578024, 0, 0.578024, 0.578024, 0.578024, 0.578024, 0.578024, 0.578024, 0.578024, 0.578024, 0.578024, 0.578024, 0.578024, 0.578024, 0.578024, 0.578024, 0.578024, 0.578024, 0.578026, 0.578024, 0.578024, 0.578024
15.363, 0.984387, 0.573301, 0.5733, 1.72754, 0.411085, 0.5733, 0, 0.5733, 0.5733, 0.5733, 0.5733, 0.5733, 0.5733, 0.5733, 0.5733, 0.5733, 0.5733, 0.5733, 0.5733, 0.5733, 0.5733, 0.5733, 0.5733, 0.573301, 0.5733, 0.5733, 0.5733
15.3708, 3.01561, 0.567927, 0.567926, 2.23956, 2.44769, 0.567926, 0, 0.567926, 0.567926, 0.567926, 0.567926, 0.567926, 0.567926, 0.567926, 0.567926, 0.567926, 0.567926, 0.567926, 0.567926, 0.567926, 0.567926, 0.567926, 0.567926, 0.567927, 0.567926, 0.567926, 0.567926
15.3787, 0.487361, 0.562578, 0.562577, 1.57714, -0.0752178, 0.562577, 0, 0.562577, 0.562577, 0.562577, 0.562577, 0.562577, 0.562577, 0.562577, 0.562577, 0.562577, 0.562577, 0.562577, 0.562577, 0.562577, 0.562577, 0.562577, 0.562577, 0.562578, 0.562577, 0.562577, 0.562577
15.3866, 1.48265, 0.560559, 0.560557, 1.86619, 0.922093, 0.560557, 0, 0.560557, 0.560557, 0.560557, 0.560557, 0.560557, 0.560557, 0.560557, 0.560557, 0.560557, 0.560557, 0.560557, 0.560557, 0.560557, 0.560557, 0.560557, 0.560557, 0.560559, 0.560557, 0.560557, 0.560557
15.3945, 2.02999, 0.557068, 0.557066, 2.00748, 1.47292, 0.557066, 0, 0.557066, 0.557066, 0.557066, 0.557066, 0.557066, 0.557066, 0.557066, 0.557066, 0.557066, 0.557066, 0.557066, 0.557066, 0.557066, 0.557066, 0.557066, 0.557066, 0.557068, 0.557066, 0.557066, 0.557066
15.4024, 1.44052, 0.55229, 0.552288, 1.85486, 0.888231, 0.552288, 0, 0.552288, 0.552288, 0.552288, 0.552288, 0.552288, 0.552288, 0.552288, 0.552288, 0.552288, 0.552288, 0.552288, 0.552288, 0.552288, 0.552288, 0.552288, 0.552288, 0.552289, 0.552288, 0.552288, 0.552288
15.4103, 2.03724, 0.546887, 0.546885, 2.00929, 1.49035, 0.546885, 0, 0.546885, 0.546885, 0.546885, 0.546885, 0.546885, 0.546885, 0.546885, 0.546885, 0.546885, 0.546885, 0.546885, 0.546885, 0.546885, 0.546885, 0.546885, 0.546885, 0.546886, 0.546885, 0.546885, 0.546885
15.4182, 1.99746, 0.54151, 0.541508, 1.99936, 1.45595, 0.541508, 0, 0.541508, 0.541508, 0.541508, 0.541508, 0.541508, 0.541508, 0.541508, 0.541508, 0.541508, 0.541508, 0.541508, 0.541508, 0.541508, 0.541508, 0.541508, 0.541508, 0.54151, 0.541508, 0.541508, 0.541508
15.4261, 0.524783, 0.539525, 0.539524, 1.58896, -0.0147421, 0.539524, 0, 0.539524, 0.539524, 0.539524, 0.539524, 0.539524, 0.539524, 0.539524, 0.539524, 0.539524, 0.539524, 0.539524, 0.539524, 0.539524, 0.539524, 0.539524, 0.539524, 0.539525, 0.539524, 0.539524, 0.539524
15.4339, 0.470508, 0.536101, 0.5361, 1.57178, -0.0655934, 0.5361, 0, 0.5361, 0.5361, 0.5361, 0.5361, 0.5361, 0.5361, 0.5361, 0.5361, 0.5361, 0.5361, 0.5361, 0.5361, 0.5361, 0.5361, 0.5361, 0.5361, 0.536101, 0.5361, 0.5361, 0.5361
15.4418, 2.52949, 0.531415, 0.531413, 2.12826, 1.99808, 0.531413, 0, 0.531413, 0.531413, 0.531413, 0.531413, 0.531413, 0.531413, 0.531413, 0.531413, 0.531413, 0.531413, 0.531413, 0.531413, 0.531413, 0.531413, 0.531413, 0.531413, 0.531415, 0.531413, 0.531413, 0.531413
15.4497, 0.465675, 0.526116, 0.526115, 1.57025, -0.0604408, 0.526115, 0, 0.526115, 0.526115, 0.526115, 0.526115, 0.526115, 0.526115, 0.526115, 0.526115, 0.526115, 0.526115, 0.526115, 0.526115, 0.526115, 0.526115, 0.526115, 0.526115, 0.526116, 0.526115, 0.526115, 0.526115
15.4576, 0.997588, 0.520844, 0.520842, 1.73135, 0.476744, 0.520842, 0, 0.520842, 0.520842, 0.520842, 0.520842, 0.520842, 0.520842, 0.520842, 0.520842, 0.520842, 0.520842, 0.520842, 0.520842, 0.520842, 0.520842, 0.520842, 0.520842, 0.520844, 0.520842, 0.520842, 0.520842
15.4655, 1.99746, 0.518757, 0.518755, 1.99936, 1.4787, 0.518755, 0, 0.518755, 0.518755, 0.518755, 0.518755, 0.518755, 0.518755, 0.518755, 0.518755, 0.518755, 0.518755, 0.518755, 0.518755, 0.518755, 0.518755, 0.518755, 0.518755, 0.518757, 0.518755, 0.518755, 0.518755
15.4734, 1.45626, 0.515278, 0.515277, 1.8591, 0.94098, 0.515277, 0, 0.515277, 0.515277, 0.515277, 0.515277, 0.515277, 0.515277, 0.515277, 0.515277, 0.515277, 0.515277, 0.515277, 0.515277, 0.515277, 0.515277, 0.515277, 0.515277, 0.515278, 0.515277, 0.515277, 0.515277
15.4813, 2.53903, 0.510579, 0.510578, 2.1305, 2.02845, 0.510578, 0, 0.510578, 0.510578, 0.510578, 0.510578, 0.510578, 0.510578, 0.510578, 0.510578, 0.510578, 0.510578, 0.510578, 0.510578, 0.510578, 0.510578, 0.510578, 0.510578, 0.510579, 0.510578, 0.510578, 0.510578
15.4891, 2.45105, 0.50529, 0.505288, 2.10975, 1.94576, 0.505288, 0, 0.505288, 0.505288, 0.505288, 0.505288, 0.505288, 0.505288, 0.505288, 0.505288, 0.505288, 0.505288, 0.505288, 0.505288, 0.505288, 0.505288, 0.505288, 0.505288, 0.50529, 0.505288, 0.505288, 0.505288
15.497, 3.09294, 0.500027, 0.500026, 2.25675, 2.59291, 0.500026, 0, 0.500026, 0.500026, 0.500026, 0.500026, 0.500026, 0.500026, 0.500026, 0.500026, 0.500026, 0.500026, 0.500026, 0.500026, 0.500026, 0.500026, 0.500026, 0.500026, 0.500027, 0.500026, 0.500026, 0.500026
15.5049, 0, 0.497981, 0.49798, 1.41421, -0.497981, 0.49798, 0, 0.49798, 0.49798, 0.49798, 0.49798, 0.49798, 0.49798, 0.49798, 0.49798, 0.49798, 0.49798, 0.49798, 0.49798, 0.49798, 0.49798, 0.49798, 0.49798, 0.497981, 0.49798, 0.49798, 0.49798
15.5128, 0, 0.494575, 0.494573, 1.41421, -0.494575, 0.494573, 0, 0.494573, 0.494573, 0.494573, 0.494573, 0.494573, 0.494573, 0.494573, 0.494573, 0.494573, 0.494573, 0.494573, 0.494573, 0.494573, 0.494573, 0.494573, 0.494573, 0.494575, 0.494573, 0.494573, 0.494573
15.5207, 2, 0.489972, 0.48997, 2, 1.51003, 0.48997, 0, 0.48997, 0.48997, 0.48997, 0.48997, 0.48997, 0.48997, 0.48997, 0.48997, 0.48997, 0.48997, 0.48997, 0.48997, 0.48997, 0.48997, 0.48997, 0.48997, 0.489972, 0.48997, 0.48997, 0.48997
15.5286, 0.441512, 0.48479, 0.484788, 1.56253, -0.0432784, 0.484788, 0, 0.484788, 0.484788, 0.484788, 0.484788, 0.484788, 0.484788, 0.484788, 0.484788, 0.484788, 0.484788, 0.484788, 0.484788, 0.484788, 0.484788, 0.484788, 0.484788, 0.48479, 0.484788, 0.484789, 0.484788
15.5365, 0.558488, 0.479636, 0.479634, 1.59953, 0.0788523, 0.479634, 0, 0.479634, 0.479634, 0.479634, 0.479634, 0.479634, 0.479634, 0.479634, 0.479634, 0.479634, 0.479634, 0.479634, 0.479634, 0.479634, 0.479634, 0.479634, 0.479634, 0.479635, 0.479634, 0.479634, 0.479634
15.5443, 0.436803, 0.477539, 0.477536, 1.56103, -0.040736, 0.477536, 0, 0.477536, 0.477536, 0.477536, 0.477536, 0.477536, 0.477536, 0.477536, 0.477536, 0.477536, 0.477536, 0.477536, 0.477536, 0.477536, 0.477536, 0.477536, 0.477536, 0.477538, 0.477536, 0.477537, 0.477536
15.5522, 0.563197, 0.474124, 0.474121, 1.601, 0.0890734, 0.474121, 0, 0.474121, 0.474121, 0.474121, 0.474121, 0.474121, 0.474121, 0.474121, 0.474121, 0.474121, 0.474121, 0.474121, 0.474121, 0.474121, 0.474121, 0.474121, 0.474121, 0.474123, 0.474121, 0.474122, 0.474121
15.5601, 0.431846, 0.46955, 0.469547, 1.55944, -0.0377035, 0.469547, 0, 0.469547, 0.469547, 0.469547, 0.469547, 0.469547, 0.469547, 0.469547, 0.469547, 0.469547, 0.469547, 0.469547, 0.469547, 0.469547, 0.469547, 0.469547, 0.469547, 0.469548, 0.469547, 0.469548, 0.469547
15.568, 0.997716, 0.464416, 0.464413, 1.73139, 0.5333, 0.464413, 0, 0.464413, 0.464413, 0.464413, 0.464413, 0.464413, 0.464413, 0.464413, 0.464413, 0.464413, 0.464413, 0.464413, 0.464413, 0.464413, 0.464413, 0.464413, 0.464413, 0.464414, 0.464413, 0.464415, 0.464413
15.5759, 0.997451, 0.459311, 0.459307, 1.73131, 0.53814, 0.459307, 0, 0.459307, 0.459307, 0.459307, 0.459307, 0.459307, 0.459307, 0.459307, 0.459307, 0.459307, 0.459307, 0.459307, 0.459307, 0.459307, 0.459307, 0.459307, 0.459307, 0.459309, 0.459307, 0.459309, 0.459307
15.5838, 0.572986, 0.457258, 0.457253, 1.60405, 0.115729, 0.457253, 0, 0.457253, 0.457253, 0.457253, 0.457253, 0.457253, 0.457253, 0.457253, 0.457253, 0.457253, 0.457253, 0.457253, 0.457253, 0.457253, 0.457253, 0.457253, 0.457253, 0.457255, 0.457253, 0.457256, 0.457253
15.5917, 2, 0.453918, 0.453912, 2, 1.54608, 0.453912, 0, 0.453912, 0.453912, 0.453912, 0.453912, 0.453912, 0.453912, 0.453912, 0.453912, 0.453912, 0.453912, 0.453912, 0.453912, 0.453912, 0.453912, 0.453912, 0.453912, 0.453914, 0.453912, 0.453916, 0.453912
15.5996, 0.419827, 0.449444, 0.449437, 1.55558, -0.0296172, 0.449437, 0, 0.449437, 0.449437, 0.449437, 0.449437, 0.449437, 0.449437, 0.449437, 0.449437, 0.449437, 0.449437, 0.449437, 0.449437, 0.449437, 0.449437, 0.449437, 0.449437, 0.449439, 0.449437, 0.449442, 0.449437
15.6074, 2.41512, 0.444423, 0.444415, 2.10122, 1.9707, 0.444415, 0, 0.444415, 0.444415, 0.444415, 0.444415, 0.444415, 0.444415, 0.444415, 0.444415, 0.444415, 0.444415, 0.444415, 0.444415, 0.444415, 0.444415, 0.444415, 0.444415, 0.444416, 0.444415, 0.444421, 0.444415
15.6153, 2.58017, 0.43943, 0.439421, 2.14013, 2.14074, 0.439421, 0, 0.439421, 0.439421, 0.439421, 0.439421, 0.439421, 0.439421, 0.439421, 0.439421, 0.439421, 0.439421, 0.439421, 0.439421, 0.439421, 0.439421, 0.439421, 0.439421, 0.439422, 0.439421, 0.439428, 0.439421
15.6232, 0.997522, 0.437373, 0.437362, 1.73134, 0.560148, 0.437362, 0, 0.437362, 0.437362, 0.437362, 0.437362, 0.437362, 0.437362, 0.437362, 0.437362, 0.437362, 0.437362, 0.437362, 0.437362, 0.437362, 0.437362, 0.437362, 0.437362, 0.437364, 0.437362, 0.437372, 0.437362
15.6311, 1.58736, 0.434069, 0.434056, 1.89403, 1.15329, 0.434056, 0, 0.434056, 0.434056, 0.434056, 0.434056, 0.434056, 0.434056, 0.434056, 0.434056, 0.434056, 0.434056, 0.434056, 0.434056, 0.434056, 0.434056, 0.434056, 0.434056, 0.434057, 0.434056, 0.434067, 0.434056
15.639, 0, 0.429665, 0.429649, 1.41421, -0.429665, 0.429649, 0, 0.429649, 0.429649, 0.429649, 0.429649, 0.429649, 0.429649, 0.429649, 0.429649, 0.429649, 0.429649, 0.429649, 0.429649, 0.429649, 0.429649, 0.429649, 0.429649, 0.42965, 0.429649, 0.429664, 0.429649
15.6469, 1, 0.424731, 0.424711, 1.73205, 0.575269, 0.424711, 0, 0.424711, 0.424711, 0.424711, 0.424711, 0.424711, 0.424711, 0.424711, 0.424711, 0.424711, 0.424711, 0.424711, 0.424711, 0.424711, 0.424711, 0.424711, 0.424711, 0.424713, 0.424711, 0.424729, 0.424711
15.6548, 0, 0.419826, 0.419803, 1.41421, -0.419826, 0.419803, 0, 0.419803, 0.419803, 0.419803, 0.419803, 0.419803, 0.419803, 0.419803, 0.419803, 0.419803, 0.419803, 0.419803, 0.419803, 0.419803, 0.419803, 0.419803, 0.419803, 0.419804, 0.419803, 0.419825, 0.419803
15.6626, 1.40062, 0.417815, 0.417787, 1.84408, 0.982804, 0.417787, 0, 0.417787, 0.417787, 0.417787, 0.417787, 0.417787, 0.417787, 0.417787, 0.417787, 0.417787, 0.417787, 0.417787, 0.417787, 0.417787, 0.417787, 0.417787, 0.417787, 0.417788, 0.417787, 0.417814, 0.417787
15.6705, 2.39556, 0.414589, 0.414555, 2.09656, 1.98098, 0.414555, 0, 0.414555, 0.414555, 0.414555, 0.414555, 0.414555, 0.414555, 0.414555, 0.414555, 0.414555, 0.414555, 0.414555, 0.414555, 0.414555, 0.414555, 0.414555, 0.414555, 0.414557, 0.414555, 0.414588, 0.414555
15.6784, 1.59948, 0.41029, 0.41025, 1.89723, 1.18919, 0.41025, 0, 0.41025, 0.41025, 0.41025, 0.41025, 0.41025, 0.41025, 0.41025, 0.41025, 0.41025, 0.41025, 0.41025, 0.41025, 0.41025, 0.41025, 0.41025, 0.41025, 0.410251, 0.41025, 0.410289, 0.41025
