   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_192.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
16.5755, 8.35921, 7.78201, 7.76965, 3.21857, 0.577199, 0, 7.76965, 7.76965, 7.76965, 7.76965, 7.76965, 7.76965, 7.76965, 7.76965, 7.76965, 7.76965, 7.76965, 7.76965, 7.76965, 7.78201, 7.76965
16.5829, 9.14277, 7.75137, 7.73885, 3.33808, 1.3914, 0, 7.73885, 7.73885, 7.73885, 7.73885, 7.73885, 7.73885, 7.73885, 7.73885, 7.73885, 7.73885, 7.73885, 7.73885, 7.73885, 7.75137, 7.73885
16.5903, 12.9861, 7.72048, 7.70779, 3.87119, 5.26565, 0, 7.70779, 7.70779, 7.70779, 7.70779, 7.70779, 7.70779, 7.70779, 7.70779, 7.70779, 7.70779, 7.70779, 7.7078, 7.70779, 7.72048, 7.70779
16.5978, 3.81565, 7.6895, 7.67664, 2.41157, -3.87385, 0, 7.67664, 7.67664, 7.67664, 7.67664, 7.67664, 7.67664, 7.67664, 7.67664, 7.67664, 7.67664, 7.67664, 7.67664, 7.67664, 7.6895, 7.67664
16.6052, 12.1561, 7.65858, 7.64555, 3.76246, 4.49751, 0, 7.64555, 7.64555, 7.64555, 7.64555, 7.64555, 7.64555, 7.64555, 7.64555, 7.64555, 7.64555, 7.64555, 7.64555, 7.64555, 7.65858, 7.64555
16.6126, 5.49703, 7.63376, 7.62056, 2.73807, -2.13673, 0, 7.62056, 7.62056, 7.62056, 7.62056, 7.62056, 7.62056, 7.62056, 7.62056, 7.62056, 7.62056, 7.62056, 7.62056, 7.62056, 7.63376, 7.62056
16.62, 6.9938, 7.60864, 7.59527, 2.99897, -0.614847, 0, 7.59527, 7.59527, 7.59527, 7.59527, 7.59527, 7.59527, 7.59527, 7.59527, 7.59527, 7.59527, 7.59527, 7.59527, 7.59527, 7.60864, 7.59527
16.6275, 7.99208, 7.58331, 7.56976, 3.16103, 0.408766, 0, 7.56976, 7.56976, 7.56976, 7.56976, 7.56976, 7.56976, 7.56976, 7.56976, 7.56976, 7.56976, 7.56976, 7.56976, 7.56976, 7.58331, 7.56976
16.6349, 6.81506, 7.55775, 7.54402, 2.96902, -0.742694, 0, 7.54402, 7.54402, 7.54402, 7.54402, 7.54402, 7.54402, 7.54402, 7.54402, 7.54402, 7.54402, 7.54402, 7.54402, 7.54402, 7.55775, 7.54402
16.6423, 3.3512, 7.53202, 7.51811, 2.31327, -4.18083, 0, 7.51811, 7.51811, 7.51811, 7.51811, 7.51811, 7.51811, 7.51811, 7.51811, 7.51811, 7.51811, 7.51811, 7.51811, 7.51811, 7.53202, 7.51811
16.6497, 6.99495, 7.5062, 7.49209, 2.99916, -0.511242, 0, 7.49209, 7.49209, 7.49209, 7.49209, 7.49209, 7.49209, 7.49209, 7.49209, 7.49209, 7.49209, 7.49209, 7.4921, 7.49209, 7.50619, 7.49209
16.6572, 7.88278, 7.48033, 7.46604, 3.14369, 0.40245, 0, 7.46604, 7.46604, 7.46604, 7.46604, 7.46604, 7.46604, 7.46604, 7.46604, 7.46604, 7.46604, 7.46604, 7.46604, 7.46604, 7.48032, 7.46604
16.6646, 10.544, 7.45445, 7.43997, 3.54175, 3.08952, 0, 7.43997, 7.43997, 7.43997, 7.43997, 7.43997, 7.43997, 7.43997, 7.43997, 7.43997, 7.43997, 7.43997, 7.43997, 7.43997, 7.45445, 7.43997
16.672, 12.418, 7.4282, 7.41352, 3.7971, 4.98978, 0, 7.41352, 7.41352, 7.41352, 7.41352, 7.41352, 7.41352, 7.41352, 7.41352, 7.41352, 7.41352, 7.41352, 7.41353, 7.41352, 7.4282, 7.41352
16.6795, 4.13554, 7.40158, 7.38671, 2.477, -3.26604, 0, 7.38671, 7.38671, 7.38671, 7.38671, 7.38671, 7.38671, 7.38671, 7.38671, 7.38671, 7.38671, 7.38671, 7.38671, 7.38671, 7.40158, 7.38671
16.6869, 9.82678, 7.37481, 7.35974, 3.43901, 2.45197, 0, 7.35974, 7.35974, 7.35974, 7.35974, 7.35974, 7.35974, 7.35974, 7.35974, 7.35974, 7.35974, 7.35974, 7.35974, 7.35974, 7.37481, 7.35974
16.6943, 12.3739, 7.34809, 7.33282, 3.79129, 5.02582, 0, 7.33282, 7.33282, 7.33282, 7.33282, 7.33282, 7.33282, 7.33282, 7.33282, 7.33282, 7.33282, 7.33282, 7.33282, 7.33282, 7.34809, 7.33282
16.7017, 13.3856, 7.32324, 7.30775, 3.92245, 6.06239, 0, 7.30775, 7.30775, 7.30775, 7.30775, 7.30775, 7.30775, 7.30775, 7.30775, 7.30775, 7.30775, 7.30775, 7.30776, 7.30775, 7.32323, 7.30775
16.7092, 9.58612, 7.29729, 7.2816, 3.40384, 2.28884, 0, 7.2816, 7.2816, 7.2816, 7.2816, 7.2816, 7.2816, 7.2816, 7.2816, 7.2816, 7.2816, 7.2816, 7.2816, 7.2816, 7.29728, 7.2816
16.7166, 6.80455, 7.27044, 7.25454, 2.96725, -0.465889, 0, 7.25454, 7.25454, 7.25454, 7.25454, 7.25454, 7.25454, 7.25454, 7.25454, 7.25454, 7.25454, 7.25454, 7.25455, 7.25454, 7.27044, 7.25454
16.724, 12.58, 7.24318, 7.22707, 3.81837, 5.3368, 0, 7.22707, 7.22707, 7.22707, 7.22707, 7.22707, 7.22707, 7.22707, 7.22707, 7.22707, 7.22707, 7.22707, 7.22707, 7.22707, 7.24318, 7.22707
16.7315, 15.7824, 7.21598, 7.19964, 4.21692, 8.56646, 0, 7.19964, 7.19964, 7.19964, 7.19964, 7.19964, 7.19964, 7.19964, 7.19964, 7.19964, 7.19964, 7.19964, 7.19965, 7.19964, 7.21597, 7.19964
16.7389, 5.98813, 7.19298, 7.17643, 2.82633, -1.20485, 0, 7.17643, 7.17643, 7.17643, 7.17643, 7.17643, 7.17643, 7.17643, 7.17643, 7.17643, 7.17643, 7.17643, 7.17643, 7.17643, 7.19298, 7.17643
16.7463, 8.7729, 7.16788, 7.1511, 3.28221, 1.60502, 0, 7.1511, 7.1511, 7.1511, 7.1511, 7.1511, 7.1511, 7.1511, 7.1511, 7.1511, 7.1511, 7.1511, 7.1511, 7.1511, 7.16787, 7.1511
16.7537, 10.6354, 7.14089, 7.12388, 3.55463, 3.49453, 0, 7.12388, 7.12388, 7.12388, 7.12388, 7.12388, 7.12388, 7.12388, 7.12388, 7.12388, 7.12388, 7.12388, 7.12389, 7.12388, 7.14089, 7.12388
16.7612, 6.77354, 7.11299, 7.09576, 2.96202, -0.339456, 0, 7.09576, 7.09576, 7.09576, 7.09576, 7.09576, 7.09576, 7.09576, 7.09576, 7.09576, 7.09576, 7.09576, 7.09576, 7.09576, 7.11299, 7.09576
16.7686, 5.21127, 7.08516, 7.06769, 2.68538, -1.87389, 0, 7.06769, 7.06769, 7.06769, 7.06769, 7.06769, 7.06769, 7.06769, 7.06769, 7.06769, 7.06769, 7.06769, 7.06769, 7.06769, 7.08516, 7.06769
16.776, 10.7689, 7.06342, 7.04571, 3.57336, 3.70549, 0, 7.04571, 7.04571, 7.04571, 7.04571, 7.04571, 7.04571, 7.04571, 7.04571, 7.04571, 7.04571, 7.04571, 7.04571, 7.04571, 7.06342, 7.04571
16.7835, 4.2177, 7.03889, 7.02094, 2.49353, -2.82119, 0, 7.02094, 7.02094, 7.02094, 7.02094, 7.02094, 7.02094, 7.02094, 7.02094, 7.02094, 7.02094, 7.02094, 7.02095, 7.02094, 7.03889, 7.02094
16.7909, 6.53354, 7.01187, 6.99367, 2.92122, -0.478329, 0, 6.99367, 6.99367, 6.99367, 6.99367, 6.99367, 6.99367, 6.99367, 6.99367, 6.99367, 6.99367, 6.99367, 6.99368, 6.99367, 7.01186, 6.99367
16.7983, 13.5274, 6.98363, 6.96519, 3.94049, 6.54382, 0, 6.96519, 6.96519, 6.96519, 6.96519, 6.96519, 6.96519, 6.96519, 6.96519, 6.96519, 6.96519, 6.96519, 6.96519, 6.96519, 6.98362, 6.96519
16.8057, 11.6837, 6.95545, 6.93676, 3.69914, 4.72821, 0, 6.93676, 6.93676, 6.93676, 6.93676, 6.93676, 6.93676, 6.93676, 6.93676, 6.93676, 6.93676, 6.93676, 6.93676, 6.93676, 6.95545, 6.93676
16.8132, 9.75363, 6.93485, 6.9159, 3.42836, 2.81877, 0, 6.9159, 6.9159, 6.9159, 6.9159, 6.9159, 6.9159, 6.9159, 6.9159, 6.9159, 6.9159, 6.9159, 6.91591, 6.9159, 6.93485, 6.9159
16.8206, 10.7498, 6.91088, 6.89168, 3.57069, 3.83896, 0, 6.89168, 6.89168, 6.89168, 6.89168, 6.89168, 6.89168, 6.89168, 6.89168, 6.89168, 6.89168, 6.89168, 6.89168, 6.89168, 6.91088, 6.89168
16.828, 4.94922, 6.8839, 6.86443, 2.63614, -1.93468, 0, 6.86443, 6.86443, 6.86443, 6.86443, 6.86443, 6.86443, 6.86443, 6.86443, 6.86443, 6.86443, 6.86443, 6.86443, 6.86443, 6.8839, 6.86443
16.8354, 7.75098, 6.85544, 6.83571, 3.12266, 0.895536, 0, 6.83571, 6.83571, 6.83571, 6.83571, 6.83571, 6.83571, 6.83571, 6.83571, 6.83571, 6.83571, 6.83571, 6.83571, 6.83571, 6.85544, 6.83571
16.8429, 7.25745, 6.82706, 6.80705, 3.04261, 0.430392, 0, 6.80705, 6.80705, 6.80705, 6.80705, 6.80705, 6.80705, 6.80705, 6.80705, 6.80705, 6.80705, 6.80705, 6.80705, 6.80705, 6.82705, 6.80705
16.8503, 9.4814, 6.80748, 6.7872, 3.38842, 2.67392, 0, 6.7872, 6.7872, 6.7872, 6.7872, 6.7872, 6.7872, 6.7872, 6.7872, 6.7872, 6.7872, 6.7872, 6.7872, 6.7872, 6.80748, 6.7872
16.8577, 10.9888, 6.784, 6.76344, 3.604, 4.20485, 0, 6.76344, 6.76344, 6.76344, 6.76344, 6.76344, 6.76344, 6.76344, 6.76344, 6.76344, 6.76344, 6.76344, 6.76344, 6.76344, 6.784, 6.76344
16.8652, 7.73829, 6.75704, 6.73619, 3.12062, 0.981254, 0, 6.73619, 6.73619, 6.73619, 6.73619, 6.73619, 6.73619, 6.73619, 6.73619, 6.73619, 6.73619, 6.73619, 6.73619, 6.73619, 6.75703, 6.73619
16.8726, 9.73272, 6.72837, 6.70724, 3.42531, 3.00435, 0, 6.70724, 6.70724, 6.70724, 6.70724, 6.70724, 6.70724, 6.70724, 6.70724, 6.70724, 6.70724, 6.70724, 6.70724, 6.70724, 6.72837, 6.70724
16.88, 5.75779, 6.69978, 6.67836, 2.78528, -0.941984, 0, 6.67836, 6.67836, 6.67836, 6.67836, 6.67836, 6.67836, 6.67836, 6.67836, 6.67836, 6.67836, 6.67836, 6.67836, 6.67836, 6.69977, 6.67836
16.8874, 6.21247, 6.68124, 6.65952, 2.86574, -0.468766, 0, 6.65952, 6.65952, 6.65952, 6.65952, 6.65952, 6.65952, 6.65952, 6.65952, 6.65952, 6.65952, 6.65952, 6.65953, 6.65952, 6.68124, 6.65952
16.8949, 7.03641, 6.65828, 6.63626, 3.00606, 0.37813, 0, 6.63626, 6.63626, 6.63626, 6.63626, 6.63626, 6.63626, 6.63626, 6.63626, 6.63626, 6.63626, 6.63626, 6.63627, 6.63626, 6.65828, 6.63626
16.9023, 4.99431, 6.63139, 6.60907, 2.64468, -1.63708, 0, 6.60907, 6.60907, 6.60907, 6.60907, 6.60907, 6.60907, 6.60907, 6.60907, 6.60907, 6.60907, 6.60907, 6.60907, 6.60907, 6.63139, 6.60907
16.9097, 4.53023, 6.60258, 6.57995, 2.55543, -2.07235, 0, 6.57995, 6.57995, 6.57995, 6.57995, 6.57995, 6.57995, 6.57995, 6.57995, 6.57995, 6.57995, 6.57995, 6.57995, 6.57995, 6.60258, 6.57995
16.9172, 6.65213, 6.57383, 6.55089, 2.94145, 0.0782971, 0, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.57383, 6.55089
16.9246, 8.71475, 6.55614, 6.53289, 3.27334, 2.15861, 0, 6.53289, 6.53289, 6.53289, 6.53289, 6.53289, 6.53289, 6.53289, 6.53289, 6.53289, 6.53289, 6.53289, 6.53289, 6.53289, 6.55614, 6.53289
16.932, 9.43688, 6.53361, 6.51003, 3.38185, 2.90328, 0, 6.51003, 6.51003, 6.51003, 6.51003, 6.51003, 6.51003, 6.51003, 6.51003, 6.51003, 6.51003, 6.51003, 6.51003, 6.51003, 6.53361, 6.51003
16.9394, 15.5363, 6.50679, 6.48289, 4.18764, 9.02955, 0, 6.48289, 6.48289, 6.48289, 6.48289, 6.48289, 6.48289, 6.48289, 6.48289, 6.48289, 6.48289, 6.48289, 6.48289, 6.48289, 6.50679, 6.48289
16.9469, 8.54294, 6.47788, 6.45364, 3.24699, 2.06506, 0, 6.45364, 6.45364, 6.45364, 6.45364, 6.45364, 6.45364, 6.45364, 6.45364, 6.45364, 6.45364, 6.45364, 6.45365, 6.45364, 6.47788, 6.45364
16.9543, 7.27213, 6.44904, 6.42447, 3.04502, 0.823086, 0, 6.42447, 6.42447, 6.42447, 6.42447, 6.42447, 6.42447, 6.42447, 6.42447, 6.42447, 6.42447, 6.42447, 6.42447, 6.42447, 6.44904, 6.42447
16.9617, 6.99299, 6.43219, 6.40728, 2.99883, 0.560792, 0, 6.40728, 6.40728, 6.40728, 6.40728, 6.40728, 6.40728, 6.40728, 6.40728, 6.40728, 6.40728, 6.40728, 6.40728, 6.40728, 6.43219, 6.40728
16.9691, 7.13181, 6.41011, 6.38485, 3.02189, 0.721704, 0, 6.38485, 6.38485, 6.38485, 6.38485, 6.38485, 6.38485, 6.38485, 6.38485, 6.38485, 6.38485, 6.38485, 6.38485, 6.38485, 6.41011, 6.38485
16.9766, 10.6967, 6.38342, 6.35781, 3.56325, 4.3133, 0, 6.35781, 6.35781, 6.35781, 6.35781, 6.35781, 6.35781, 6.35781, 6.35781, 6.35781, 6.35781, 6.35781, 6.35781, 6.35781, 6.38342, 6.35781
16.984, 13.8578, 6.35448, 6.32851, 3.98218, 7.50332, 0, 6.32851, 6.32851, 6.32851, 6.32851, 6.32851, 6.32851, 6.32851, 6.32851, 6.32851, 6.32851, 6.32851, 6.32851, 6.32851, 6.35447, 6.32851
16.9914, 6.28425, 6.3256, 6.29927, 2.87824, -0.0413523, 0, 6.29927, 6.29927, 6.29927, 6.29927, 6.29927, 6.29927, 6.29927, 6.29927, 6.29927, 6.29927, 6.29927, 6.29927, 6.29927, 6.3256, 6.29927
16.9989, 13.2143, 6.30952, 6.28282, 3.90055, 6.90475, 0, 6.28282, 6.28282, 6.28282, 6.28282, 6.28282, 6.28282, 6.28282, 6.28282, 6.28282, 6.28282, 6.28282, 6.28282, 6.28282, 6.30951, 6.28282
17.0063, 9.77161, 6.28784, 6.26076, 3.43098, 3.48377, 0, 6.26076, 6.26076, 6.26076, 6.26076, 6.26076, 6.26076, 6.26076, 6.26076, 6.26076, 6.26076, 6.26076, 6.26077, 6.26076, 6.28783, 6.26076
17.0137, 3.59435, 6.26126, 6.23381, 2.36524, -2.66691, 0, 6.23381, 6.23381, 6.23381, 6.23381, 6.23381, 6.23381, 6.23381, 6.23381, 6.23381, 6.23381, 6.23381, 6.23381, 6.23381, 6.26125, 6.23381
17.0211, 9.17709, 6.23228, 6.20445, 3.34322, 2.94482, 0, 6.20445, 6.20445, 6.20445, 6.20445, 6.20445, 6.20445, 6.20445, 6.20445, 6.20445, 6.20445, 6.20445, 6.20445, 6.20445, 6.23228, 6.20445
17.0286, 11.5952, 6.20337, 6.17515, 3.68717, 5.39183, 0, 6.17515, 6.17515, 6.17515, 6.17515, 6.17515, 6.17515, 6.17515, 6.17515, 6.17515, 6.17515, 6.17515, 6.17516, 6.17515, 6.20337, 6.17515
17.036, 6.60435, 6.18805, 6.15944, 2.93332, 0.416295, 0, 6.15944, 6.15944, 6.15944, 6.15944, 6.15944, 6.15944, 6.15944, 6.15944, 6.15944, 6.15944, 6.15944, 6.15944, 6.15944, 6.18805, 6.15944
17.0434, 8.30299, 6.1668, 6.13779, 3.20983, 2.13618, 0, 6.13779, 6.13779, 6.13779, 6.13779, 6.13779, 6.13779, 6.13779, 6.13779, 6.13779, 6.13779, 6.13779, 6.13779, 6.13779, 6.1668, 6.13779
17.0509, 6.74436, 6.14038, 6.11096, 2.95709, 0.603986, 0, 6.11096, 6.11096, 6.11096, 6.11096, 6.11096, 6.11096, 6.11096, 6.11096, 6.11096, 6.11096, 6.11096, 6.11096, 6.11096, 6.14037, 6.11096
17.0583, 8.98458, 6.11141, 6.08158, 3.3143, 2.87317, 0, 6.08158, 6.08158, 6.08158, 6.08158, 6.08158, 6.08158, 6.08158, 6.08158, 6.08158, 6.08158, 6.08158, 6.08158, 6.08158, 6.11141, 6.08158
17.0657, 7.93856, 6.08252, 6.05227, 3.15255, 1.85605, 0, 6.05227, 6.05227, 6.05227, 6.05227, 6.05227, 6.05227, 6.05227, 6.05227, 6.05227, 6.05227, 6.05227, 6.05227, 6.05227, 6.08252, 6.05227
17.0731, 5.67311, 6.0679, 6.03723, 2.77004, -0.394788, 0, 6.03723, 6.03723, 6.03723, 6.03723, 6.03723, 6.03723, 6.03723, 6.03723, 6.03723, 6.03723, 6.03723, 6.03723, 6.03723, 6.0679, 6.03723
17.0806, 6.98942, 6.04705, 6.01594, 2.99824, 0.94237, 0, 6.01594, 6.01594, 6.01594, 6.01594, 6.01594, 6.01594, 6.01594, 6.01594, 6.01594, 6.01594, 6.01594, 6.01595, 6.01594, 6.04704, 6.01594
17.088, 7.6652, 6.02076, 5.98923, 3.10889, 1.64444, 0, 5.98923, 5.98923, 5.98923, 5.98923, 5.98923, 5.98923, 5.98923, 5.98923, 5.98923, 5.98923, 5.98923, 5.98923, 5.98923, 6.02076, 5.98923
17.0954, 8.97107, 5.99181, 5.95984, 3.31226, 2.97926, 0, 5.95984, 5.95984, 5.95984, 5.95984, 5.95984, 5.95984, 5.95984, 5.95984, 5.95984, 5.95984, 5.95984, 5.95984, 5.95984, 5.99181, 5.95984
17.1028, 8.66527, 5.96294, 5.93052, 3.26577, 2.70232, 0, 5.93052, 5.93052, 5.93052, 5.93052, 5.93052, 5.93052, 5.93052, 5.93052, 5.93052, 5.93052, 5.93052, 5.93052, 5.93052, 5.96294, 5.93052
17.1103, 11.6598, 5.94904, 5.91616, 3.69592, 5.71077, 0, 5.91616, 5.91616, 5.91616, 5.91616, 5.91616, 5.91616, 5.91616, 5.91616, 5.91616, 5.91616, 5.91616, 5.91616, 5.91616, 5.94904, 5.91616
17.1177, 9.65675, 5.9286, 5.89526, 3.4142, 3.72815, 0, 5.89526, 5.89526, 5.89526, 5.89526, 5.89526, 5.89526, 5.89526, 5.89526, 5.89526, 5.89526, 5.89526, 5.89526, 5.89526, 5.9286, 5.89526
17.1251, 10.6616, 5.90249, 5.86868, 3.55832, 4.75914, 0, 5.86868, 5.86868, 5.86868, 5.86868, 5.86868, 5.86868, 5.86868, 5.86868, 5.86868, 5.86868, 5.86868, 5.86868, 5.86868, 5.90249, 5.86868
17.1326, 7.31358, 5.87359, 5.8393, 3.05182, 1.43999, 0, 5.8393, 5.8393, 5.8393, 5.8393, 5.8393, 5.8393, 5.8393, 5.8393, 5.8393, 5.8393, 5.8393, 5.83931, 5.8393, 5.87359, 5.8393
17.14, 6.6723, 5.84477, 5.81, 2.94488, 0.827529, 0, 5.81, 5.81, 5.81, 5.81, 5.81, 5.81, 5.81, 5.81, 5.81, 5.81, 5.81, 5.81, 5.81, 5.84477, 5.81
17.1474, 7.64847, 5.83156, 5.7963, 3.1062, 1.81692, 0, 5.7963, 5.7963, 5.7963, 5.7963, 5.7963, 5.7963, 5.7963, 5.7963, 5.7963, 5.7963, 5.7963, 5.79631, 5.7963, 5.83156, 5.7963
17.1548, 9.6429, 5.81153, 5.77578, 3.41217, 3.83138, 0, 5.77578, 5.77578, 5.77578, 5.77578, 5.77578, 5.77578, 5.77578, 5.77578, 5.77578, 5.77578, 5.77578, 5.77578, 5.77578, 5.81152, 5.77578
17.1623, 6.63922, 5.78558, 5.74932, 2.93926, 0.853647, 0, 5.74932, 5.74932, 5.74932, 5.74932, 5.74932, 5.74932, 5.74932, 5.74932, 5.74932, 5.74932, 5.74932, 5.74933, 5.74932, 5.78557, 5.74932
17.1697, 9.39182, 5.75672, 5.71996, 3.37518, 3.6351, 0, 5.71996, 5.71996, 5.71996, 5.71996, 5.71996, 5.71996, 5.71996, 5.71996, 5.71996, 5.71996, 5.71996, 5.71996, 5.71996, 5.75672, 5.71996
17.1771, 7.93179, 5.72795, 5.69067, 3.15147, 2.20384, 0, 5.69067, 5.69067, 5.69067, 5.69067, 5.69067, 5.69067, 5.69067, 5.69067, 5.69067, 5.69067, 5.69067, 5.69067, 5.69067, 5.72795, 5.69067
17.1846, 4.98921, 5.71544, 5.67763, 2.64371, -0.726232, 0, 5.67763, 5.67763, 5.67763, 5.67763, 5.67763, 5.67763, 5.67763, 5.67763, 5.67763, 5.67763, 5.67763, 5.67764, 5.67763, 5.71544, 5.67763
17.192, 6.34727, 5.69582, 5.65748, 2.88916, 0.651446, 0, 5.65748, 5.65748, 5.65748, 5.65748, 5.65748, 5.65748, 5.65748, 5.65748, 5.65748, 5.65748, 5.65748, 5.65749, 5.65748, 5.69582, 5.65748
17.1994, 7.90509, 5.67005, 5.63118, 3.14724, 2.23504, 0, 5.63118, 5.63118, 5.63118, 5.63118, 5.63118, 5.63118, 5.63118, 5.63118, 5.63118, 5.63118, 5.63118, 5.63118, 5.63118, 5.67005, 5.63118
17.2068, 8.80254, 5.64126, 5.60184, 3.28672, 3.16128, 0, 5.60184, 5.60184, 5.60184, 5.60184, 5.60184, 5.60184, 5.60184, 5.60184, 5.60184, 5.60184, 5.60184, 5.60184, 5.60184, 5.64126, 5.60184
17.2143, 4.72745, 5.61255, 5.57258, 2.59373, -0.885102, 0, 5.57258, 5.57258, 5.57258, 5.57258, 5.57258, 5.57258, 5.57258, 5.57258, 5.57258, 5.57258, 5.57258, 5.57258, 5.57258, 5.61255, 5.57258
17.2217, 5.89395, 5.60082, 5.56029, 2.80962, 0.29313, 0, 5.56029, 5.56029, 5.56029, 5.56029, 5.56029, 5.56029, 5.56029, 5.56029, 5.56029, 5.56029, 5.56029, 5.56029, 5.56029, 5.60082, 5.56029
17.2291, 6.9935, 5.58166, 5.54055, 2.99892, 1.41184, 0, 5.54055, 5.54055, 5.54055, 5.54055, 5.54055, 5.54055, 5.54055, 5.54055, 5.54055, 5.54055, 5.54055, 5.54055, 5.54055, 5.58166, 5.54055
17.2366, 6.87369, 5.55605, 5.51436, 2.97887, 1.31764, 0, 5.51436, 5.51436, 5.51436, 5.51436, 5.51436, 5.51436, 5.51436, 5.51436, 5.51436, 5.51436, 5.51436, 5.51436, 5.51436, 5.55605, 5.51436
17.244, 8.48724, 5.52728, 5.485, 3.2384, 2.95996, 0, 5.485, 5.485, 5.485, 5.485, 5.485, 5.485, 5.485, 5.485, 5.485, 5.485, 5.485, 5.48501, 5.485, 5.52728, 5.485
17.2514, 7.23922, 5.49859, 5.45572, 3.03961, 1.74063, 0, 5.45572, 5.45572, 5.45572, 5.45572, 5.45572, 5.45572, 5.45572, 5.45572, 5.45572, 5.45572, 5.45572, 5.45573, 5.45572, 5.49859, 5.45572
17.2588, 5.75185, 5.48991, 5.44644, 2.78421, 0.261938, 0, 5.44644, 5.44644, 5.44644, 5.44644, 5.44644, 5.44644, 5.44644, 5.44644, 5.44644, 5.44644, 5.44644, 5.44644, 5.44644, 5.48991, 5.44644
17.2663, 2.99443, 5.47203, 5.42794, 2.23482, -2.4776, 0, 5.42794, 5.42794, 5.42794, 5.42794, 5.42794, 5.42794, 5.42794, 5.42794, 5.42794, 5.42794, 5.42794, 5.42795, 5.42794, 5.47203, 5.42794
17.2737, 6.45292, 5.44601, 5.40131, 2.90739, 1.00691, 0, 5.40131, 5.40131, 5.40131, 5.40131, 5.40131, 5.40131, 5.40131, 5.40131, 5.40131, 5.40131, 5.40131, 5.40131, 5.40131, 5.44601, 5.40131
17.2811, 9.53777, 5.416, 5.37067, 3.39673, 4.12177, 0, 5.37067, 5.37067, 5.37067, 5.37067, 5.37067, 5.37067, 5.37067, 5.37067, 5.37067, 5.37067, 5.37067, 5.37067, 5.37067, 5.416, 5.37067
17.2885, 3.99444, 5.38608, 5.34011, 2.44835, -1.39165, 0, 5.34011, 5.34011, 5.34011, 5.34011, 5.34011, 5.34011, 5.34011, 5.34011, 5.34011, 5.34011, 5.34011, 5.34011, 5.34011, 5.38608, 5.34011
17.296, 3.78097, 5.40061, 5.35399, 2.40437, -1.61964, 0, 5.35399, 5.35399, 5.35399, 5.35399, 5.35399, 5.35399, 5.35399, 5.35399, 5.35399, 5.35399, 5.35399, 5.35399, 5.35399, 5.40061, 5.35399
17.3034, 2, 5.40444, 5.35716, 2, -3.40444, 0, 5.35716, 5.35716, 5.35716, 5.35716, 5.35716, 5.35716, 5.35716, 5.35716, 5.35716, 5.35716, 5.35716, 5.35717, 5.35716, 5.40444, 5.35716
17.3108, 5.20476, 5.39844, 5.35049, 2.68417, -0.193678, 0, 5.35049, 5.35049, 5.35049, 5.35049, 5.35049, 5.35049, 5.35049, 5.35049, 5.35049, 5.35049, 5.35049, 5.35049, 5.35049, 5.39843, 5.35049
17.3183, 5.99544, 5.38753, 5.3389, 2.82762, 0.607912, 0, 5.3389, 5.3389, 5.3389, 5.3389, 5.3389, 5.3389, 5.3389, 5.3389, 5.3389, 5.3389, 5.3389, 5.33891, 5.3389, 5.38752, 5.3389
17.3257, 5.78939, 5.37664, 5.32733, 2.79095, 0.412751, 0, 5.32733, 5.32733, 5.32733, 5.32733, 5.32733, 5.32733, 5.32733, 5.32733, 5.32733, 5.32733, 5.32733, 5.32733, 5.32733, 5.37664, 5.32733
17.3331, 8.98613, 5.38644, 5.33644, 3.31453, 3.59969, 0, 5.33644, 5.33644, 5.33644, 5.33644, 5.33644, 5.33644, 5.33644, 5.33644, 5.33644, 5.33644, 5.33644, 5.33644, 5.33644, 5.38644, 5.33644
17.3405, 7.80316, 5.38852, 5.33781, 3.131, 2.41464, 0, 5.33781, 5.33781, 5.33781, 5.33781, 5.33781, 5.33781, 5.33781, 5.33781, 5.33781, 5.33781, 5.33781, 5.33781, 5.33781, 5.38852, 5.33781
17.348, 8.17454, 5.38376, 5.33234, 3.18976, 2.79078, 0, 5.33234, 5.33234, 5.33234, 5.33234, 5.33234, 5.33234, 5.33234, 5.33234, 5.33234, 5.33234, 5.33234, 5.33234, 5.33234, 5.38376, 5.33234
17.3554, 7.98659, 5.3756, 5.32345, 3.16016, 2.61099, 0, 5.32345, 5.32345, 5.32345, 5.32345, 5.32345, 5.32345, 5.32345, 5.32345, 5.32345, 5.32345, 5.32345, 5.32345, 5.32345, 5.3756, 5.32345
17.3628, 14.5744, 5.36746, 5.31457, 4.07116, 9.20691, 0, 5.31457, 5.31457, 5.31457, 5.31457, 5.31457, 5.31457, 5.31457, 5.31457, 5.31457, 5.31457, 5.31457, 5.31457, 5.31457, 5.36745, 5.31457
17.3703, 8.40261, 5.37513, 5.32149, 3.22531, 3.02748, 0, 5.32149, 5.32149, 5.32149, 5.32149, 5.32149, 5.32149, 5.32149, 5.32149, 5.32149, 5.32149, 5.32149, 5.3215, 5.32149, 5.37513, 5.32149
