   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_37.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.56761, 4.0964, 3.95332, 3.47391, 2.46909, 0.143088, 3.47391, 0, 3.47391, 3.47394, 3.47393, 3.47431, 3.47421, 3.65577, 3.47391, 3.47391, 3.47391, 3.47391, 3.47391, 3.47391, 3.47391, 3.47391, 3.47391, 3.47391, 3.47391, 3.48706, 3.47391, 3.75753, 3.47391
3.5755, 5.09146, 3.99018, 3.49868, 2.66298, 1.10127, 3.49868, 0, 3.49869, 3.49872, 3.49871, 3.49909, 3.49899, 3.76681, 3.49868, 3.49868, 3.49868, 3.49868, 3.49868, 3.49868, 3.49868, 3.49868, 3.49868, 3.49868, 3.49869, 3.50914, 3.49868, 3.71082, 3.49868
3.5834, 7.18061, 4.07363, 3.52356, 3.02995, 3.10698, 3.52356, 0, 3.52357, 3.5236, 3.52359, 3.52397, 3.52388, 3.90995, 3.52356, 3.52356, 3.52356, 3.52356, 3.52356, 3.52356, 3.52356, 3.52356, 3.52356, 3.52356, 3.52356, 3.53182, 3.52356, 3.6782, 3.52356
3.5913, 9.89663, 4.20915, 3.54853, 3.44915, 5.68748, 3.54853, 0, 3.54854, 3.54856, 3.54856, 3.54893, 3.54886, 4.09203, 3.54853, 3.54853, 3.54853, 3.54853, 3.54853, 3.54853, 3.54853, 3.54853, 3.54853, 3.54853, 3.54853, 3.55499, 3.54853, 3.6584, 3.54853
3.59919, 7.72282, 4.40108, 3.57358, 3.11814, 3.32174, 3.57358, 0, 3.57359, 3.57361, 3.57361, 3.57398, 3.57392, 4.31917, 3.57358, 3.57358, 3.57358, 3.57358, 3.57358, 3.57358, 3.57358, 3.57358, 3.57358, 3.57358, 3.57358, 3.57859, 3.57358, 3.64967, 3.57358
3.60709, 4.08432, 4.65179, 3.59871, 2.46664, -0.567467, 3.59871, 0, 3.59871, 3.59874, 3.59874, 3.59911, 3.59906, 4.59574, 3.59871, 3.59871, 3.59871, 3.59871, 3.59871, 3.59871, 3.59871, 3.59871, 3.59871, 3.59871, 3.59871, 3.60256, 3.59871, 3.65008, 3.59871
3.61498, 5.24819, 4.96078, 3.62391, 2.69225, 0.287411, 3.62391, 0, 3.62392, 3.62394, 3.62394, 3.62432, 3.62427, 4.92319, 3.62391, 3.62391, 3.62391, 3.62391, 3.62391, 3.62391, 3.62391, 3.62391, 3.62391, 3.62391, 3.62391, 3.62685, 3.62391, 3.65772, 3.62391
3.62288, 8.98776, 5.32368, 3.64919, 3.31478, 3.66408, 3.64919, 0, 3.64919, 3.64922, 3.64921, 3.64959, 3.64956, 5.29892, 3.64919, 3.64919, 3.64919, 3.64919, 3.64919, 3.64919, 3.64919, 3.64919, 3.64919, 3.64919, 3.64919, 3.65141, 3.64919, 3.67089, 3.64919
3.63077, 8.74961, 5.73142, 3.67454, 3.27866, 3.01819, 3.67454, 0, 3.67454, 3.67457, 3.67456, 3.67494, 3.67492, 5.71532, 3.67454, 3.67454, 3.67454, 3.67454, 3.67454, 3.67454, 3.67454, 3.67454, 3.67454, 3.67454, 3.67454, 3.67621, 3.67454, 3.68811, 3.67454
3.63867, 8.22639, 6.16983, 3.69996, 3.19787, 2.05656, 3.69996, 0, 3.69997, 3.69999, 3.69999, 3.70036, 3.70035, 6.15944, 3.69996, 3.69996, 3.69996, 3.69996, 3.69996, 3.69996, 3.69996, 3.69996, 3.69996, 3.69996, 3.69996, 3.7012, 3.69996, 3.70824, 3.69996
3.64656, 7.9879, 6.61982, 3.72545, 3.16036, 1.36807, 3.72545, 0, 3.72546, 3.72549, 3.72548, 3.72586, 3.72586, 6.6131, 3.72545, 3.72545, 3.72545, 3.72545, 3.72545, 3.72545, 3.72545, 3.72545, 3.72545, 3.72545, 3.72546, 3.72637, 3.72545, 3.73038, 3.72545
3.65446, 5.77121, 7.05853, 3.75102, 2.78769, -1.28731, 3.75102, 0, 3.75103, 3.75105, 3.75105, 3.75142, 3.75144, 7.05411, 3.75102, 3.75102, 3.75102, 3.75102, 3.75102, 3.75102, 3.75102, 3.75102, 3.75102, 3.75102, 3.75102, 3.75169, 3.75102, 3.75388, 3.75102
3.66235, 8.20465, 7.46078, 3.77666, 3.19447, 0.743867, 3.77666, 0, 3.77667, 3.7767, 3.77669, 3.77707, 3.77709, 7.45778, 3.77666, 3.77666, 3.77666, 3.77666, 3.77666, 3.77666, 3.77666, 3.77666, 3.77666, 3.77666, 3.77666, 3.77715, 3.77666, 3.77828, 3.77666
3.67025, 14.1229, 7.8016, 3.80238, 4.01534, 6.32134, 3.80238, 0, 3.80238, 3.80241, 3.80241, 3.80278, 3.80282, 7.79945, 3.80238, 3.80238, 3.80238, 3.80238, 3.80238, 3.80238, 3.80238, 3.80238, 3.80238, 3.80238, 3.80238, 3.80273, 3.80238, 3.80327, 3.80238
3.67814, 11.788, 8.05873, 3.82817, 3.71322, 3.72929, 3.82817, 0, 3.82818, 3.82821, 3.8282, 3.82858, 3.82863, 8.05707, 3.82817, 3.82817, 3.82817, 3.82817, 3.82817, 3.82817, 3.82817, 3.82817, 3.82817, 3.82817, 3.82818, 3.82843, 3.82817, 3.82866, 3.82817
3.68604, 6.36568, 8.21519, 3.85405, 2.89235, -1.84951, 3.85405, 0, 3.85405, 3.85408, 3.85407, 3.85445, 3.85451, 8.21382, 3.85405, 3.85405, 3.85405, 3.85405, 3.85405, 3.85405, 3.85405, 3.85405, 3.85405, 3.85405, 3.85405, 3.85423, 3.85405, 3.8543, 3.85405
3.69394, 17.4947, 8.26122, 3.88, 4.41528, 9.23345, 3.88, 0, 3.88001, 3.88004, 3.88003, 3.88041, 3.88048, 8.26001, 3.88, 3.88, 3.88, 3.88, 3.88, 3.88, 3.88, 3.88, 3.88, 3.88, 3.88001, 3.88013, 3.88, 3.88014, 3.88
3.70183, 5.2262, 8.19548, 3.90604, 2.68816, -2.96927, 3.90604, 0, 3.90605, 3.90608, 3.90607, 3.90645, 3.90653, 8.19436, 3.90604, 3.90604, 3.90604, 3.90604, 3.90604, 3.90604, 3.90604, 3.90604, 3.90604, 3.90604, 3.90605, 3.90613, 3.90604, 3.90611, 3.90604
3.70973, 8.81934, 8.02516, 3.93217, 3.28928, 0.794178, 3.93217, 0, 3.93217, 3.9322, 3.93219, 3.93257, 3.93267, 8.02409, 3.93217, 3.93217, 3.93217, 3.93217, 3.93217, 3.93217, 3.93217, 3.93217, 3.93217, 3.93217, 3.93217, 3.93223, 3.93217, 3.93221, 3.93217
3.71762, 11.0989, 7.76503, 3.95838, 3.61924, 3.33386, 3.95838, 0, 3.95839, 3.95841, 3.95841, 3.95878, 3.9589, 7.76397, 3.95838, 3.95838, 3.95838, 3.95838, 3.95838, 3.95838, 3.95838, 3.95838, 3.95838, 3.95838, 3.95838, 3.95842, 3.95838, 3.95841, 3.95838
3.72552, 12.8868, 7.43559, 3.98469, 3.85834, 5.45121, 3.98469, 0, 3.98469, 3.98472, 3.98471, 3.98509, 3.98521, 7.43454, 3.98469, 3.98469, 3.98469, 3.98469, 3.98469, 3.98469, 3.98469, 3.98469, 3.98469, 3.98469, 3.98469, 3.98471, 3.98469, 3.98471, 3.98469
3.73341, 4.89647, 7.06067, 4.01108, 2.62611, -2.16419, 4.01108, 0, 4.01109, 4.01112, 4.01111, 4.01149, 4.01163, 7.05961, 4.01108, 4.01108, 4.01108, 4.01108, 4.01108, 4.01108, 4.01108, 4.01108, 4.01108, 4.01108, 4.01109, 4.0111, 4.01108, 4.01111, 4.01108
3.74131, 2.99759, 6.66481, 4.03757, 2.23553, -3.66722, 4.03757, 0, 4.03758, 4.03761, 4.0376, 4.03798, 4.03813, 6.66374, 4.03757, 4.03757, 4.03757, 4.03757, 4.03757, 4.03757, 4.03757, 4.03757, 4.03757, 4.03757, 4.03758, 4.03759, 4.03757, 4.0376, 4.03757
3.7492, 3.99758, 6.27084, 4.06416, 2.449, -2.27326, 4.06416, 0, 4.06417, 4.06419, 4.06419, 4.06457, 4.06473, 6.26975, 4.06416, 4.06416, 4.06416, 4.06416, 4.06416, 4.06416, 4.06416, 4.06416, 4.06416, 4.06416, 4.06416, 4.06417, 4.06416, 4.0642, 4.06416
3.7571, 4.03854, 5.89799, 4.09085, 2.45734, -1.85945, 4.09085, 0, 4.09085, 4.09088, 4.09087, 4.09125, 4.09143, 5.89688, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09089, 4.09085
3.76499, 8.95663, 5.56073, 4.11763, 3.31008, 3.3959, 4.11763, 0, 4.11763, 4.11766, 4.11766, 4.11803, 4.11823, 5.55961, 4.11763, 4.11763, 4.11763, 4.11763, 4.11763, 4.11763, 4.11763, 4.11763, 4.11763, 4.11763, 4.11763, 4.11763, 4.11763, 4.11768, 4.11763
3.77289, 4.14182, 5.26835, 4.14451, 2.47827, -1.12652, 4.14451, 0, 4.14451, 4.14454, 4.14453, 4.14491, 4.14512, 5.26721, 4.14451, 4.14451, 4.14451, 4.14451, 4.14451, 4.14451, 4.14451, 4.14451, 4.14451, 4.14451, 4.14451, 4.14451, 4.14451, 4.14456, 4.14451
3.78078, 9.88711, 5.02509, 4.17149, 3.44777, 4.86202, 4.17149, 0, 4.17149, 4.17152, 4.17151, 4.17189, 4.17212, 5.02394, 4.17149, 4.17149, 4.17149, 4.17149, 4.17149, 4.17149, 4.17149, 4.17149, 4.17149, 4.17149, 4.17149, 4.17149, 4.17149, 4.17154, 4.17149
3.78868, 7.96385, 4.83102, 4.19857, 3.15656, 3.13283, 4.19857, 0, 4.19857, 4.1986, 4.19859, 4.19897, 4.19921, 4.82984, 4.19857, 4.19857, 4.19857, 4.19857, 4.19857, 4.19857, 4.19857, 4.19857, 4.19857, 4.19857, 4.19857, 4.19857, 4.19857, 4.19863, 4.19857
3.79658, 3.14179, 4.68295, 4.22575, 2.26755, -1.54116, 4.22575, 0, 4.22575, 4.22578, 4.22577, 4.22615, 4.2264, 4.68176, 4.22575, 4.22575, 4.22575, 4.22575, 4.22575, 4.22575, 4.22575, 4.22575, 4.22575, 4.22575, 4.22575, 4.22575, 4.22575, 4.22581, 4.22575
3.80447, 8.90632, 4.57563, 4.25303, 3.30247, 4.33069, 4.25303, 0, 4.25303, 4.25306, 4.25305, 4.25343, 4.2537, 4.57442, 4.25303, 4.25303, 4.25303, 4.25303, 4.25303, 4.25303, 4.25303, 4.25303, 4.25303, 4.25303, 4.25303, 4.25303, 4.25303, 4.25309, 4.25303
3.81237, 3.92063, 4.50273, 4.28041, 2.43324, -0.582095, 4.28041, 0, 4.28041, 4.28044, 4.28043, 4.28081, 4.28109, 4.50151, 4.28041, 4.28041, 4.28041, 4.28041, 4.28041, 4.28041, 4.28041, 4.28041, 4.28041, 4.28041, 4.28041, 4.28041, 4.28041, 4.28047, 4.28041
3.82026, 1.02162, 4.45773, 4.30789, 1.73828, -3.43611, 4.30789, 0, 4.30789, 4.30792, 4.30791, 4.30829, 4.30859, 4.45649, 4.30789, 4.30789, 4.30789, 4.30789, 4.30789, 4.30789, 4.30789, 4.30789, 4.30789, 4.30789, 4.30789, 4.30789, 4.30789, 4.30795, 4.30789
3.82816, 1.99758, 4.43453, 4.33548, 1.9994, -2.43694, 4.33548, 0, 4.33548, 4.33551, 4.3355, 4.33588, 4.33619, 4.43328, 4.33548, 4.33548, 4.33548, 4.33548, 4.33548, 4.33548, 4.33548, 4.33548, 4.33548, 4.33548, 4.33548, 4.33548, 4.33548, 4.33553, 4.33548
3.83605, 2.01437, 4.42783, 4.36317, 2.00359, -2.41345, 4.36317, 0, 4.36317, 4.3632, 4.36319, 4.36357, 4.3639, 4.42657, 4.36317, 4.36317, 4.36317, 4.36317, 4.36317, 4.36317, 4.36317, 4.36317, 4.36317, 4.36317, 4.36317, 4.36317, 4.36317, 4.36322, 4.36317
3.84395, 3.98082, 4.43332, 4.39097, 2.44557, -0.452491, 4.39097, 0, 4.39097, 4.391, 4.39099, 4.39137, 4.39172, 4.43205, 4.39097, 4.39097, 4.39097, 4.39097, 4.39097, 4.39097, 4.39097, 4.39097, 4.39097, 4.39097, 4.39097, 4.39097, 4.39097, 4.39101, 4.39097
3.85184, 4.00951, 4.44771, 4.41887, 2.45143, -0.438199, 4.41887, 0, 4.41888, 4.41891, 4.4189, 4.41928, 4.41964, 4.44643, 4.41887, 4.41887, 4.41887, 4.41887, 4.41887, 4.41887, 4.41887, 4.41887, 4.41887, 4.41887, 4.41888, 4.41887, 4.41887, 4.41892, 4.41887
3.85974, 5.98566, 4.46868, 4.44689, 2.82589, 1.51698, 4.44689, 0, 4.44689, 4.44692, 4.44692, 4.44729, 4.44767, 4.46738, 4.44689, 4.44689, 4.44689, 4.44689, 4.44689, 4.44689, 4.44689, 4.44689, 4.44689, 4.44689, 4.44689, 4.44689, 4.44689, 4.44693, 4.44689
3.86763, 2.00474, 4.49475, 4.47502, 2.00118, -2.49001, 4.47502, 0, 4.47502, 4.47505, 4.47504, 4.47542, 4.47582, 4.49344, 4.47502, 4.47502, 4.47502, 4.47502, 4.47502, 4.47502, 4.47502, 4.47502, 4.47502, 4.47502, 4.47502, 4.47502, 4.47502, 4.47506, 4.47502
3.87553, 2.99511, 4.52517, 4.50326, 2.23497, -1.53006, 4.50326, 0, 4.50326, 4.50329, 4.50329, 4.50366, 4.50408, 4.52384, 4.50326, 4.50326, 4.50326, 4.50326, 4.50326, 4.50326, 4.50326, 4.50326, 4.50326, 4.50326, 4.50326, 4.50326, 4.50326, 4.5033, 4.50326
3.88342, 2.99529, 4.55975, 4.53161, 2.23501, -1.56446, 4.53161, 0, 4.53162, 4.53164, 4.53164, 4.53201, 4.53244, 4.55839, 4.53161, 4.53161, 4.53161, 4.53161, 4.53161, 4.53161, 4.53161, 4.53161, 4.53161, 4.53161, 4.53161, 4.53161, 4.53161, 4.53166, 4.53161
3.89132, 2.99517, 4.59877, 4.56007, 2.23499, -1.6036, 4.56007, 0, 4.56008, 4.5601, 4.5601, 4.56048, 4.56092, 4.59737, 4.56007, 4.56007, 4.56007, 4.56007, 4.56007, 4.56007, 4.56007, 4.56007, 4.56007, 4.56007, 4.56007, 4.56007, 4.56007, 4.56015, 4.56007
3.89921, 4.99758, 4.64282, 4.58864, 2.64529, 0.35476, 4.58864, 0, 4.58864, 4.58867, 4.58866, 4.58904, 4.5895, 4.64137, 4.58864, 4.58864, 4.58864, 4.58864, 4.58864, 4.58864, 4.58864, 4.58864, 4.58864, 4.58864, 4.58864, 4.58864, 4.58864, 4.58875, 4.58864
3.90711, 2.99275, 4.6927, 4.6173, 2.23445, -1.69995, 4.6173, 0, 4.6173, 4.61733, 4.61732, 4.6177, 4.61818, 4.69117, 4.6173, 4.6173, 4.6173, 4.6173, 4.6173, 4.6173, 4.6173, 4.6173, 4.6173, 4.6173, 4.6173, 4.6173, 4.6173, 4.61747, 4.6173
3.91501, 8.98055, 4.74921, 4.64604, 3.31369, 4.23133, 4.64604, 0, 4.64605, 4.64608, 4.64607, 4.64645, 4.64694, 4.74757, 4.64604, 4.64604, 4.64604, 4.64604, 4.64604, 4.64604, 4.64604, 4.64604, 4.64604, 4.64604, 4.64604, 4.64604, 4.64604, 4.64632, 4.64604
3.9229, 3.00979, 4.81305, 4.67486, 2.23826, -1.80326, 4.67486, 0, 4.67487, 4.6749, 4.67489, 4.67527, 4.67578, 4.81124, 4.67486, 4.67486, 4.67486, 4.67486, 4.67486, 4.67486, 4.67486, 4.67486, 4.67486, 4.67486, 4.67486, 4.67486, 4.67486, 4.67528, 4.67486
3.9308, 3.00731, 4.88456, 4.70373, 2.2377, -1.87725, 4.70373, 0, 4.70374, 4.70376, 4.70376, 4.70413, 4.70467, 4.88252, 4.70373, 4.70373, 4.70373, 4.70373, 4.70373, 4.70373, 4.70373, 4.70373, 4.70373, 4.70373, 4.70373, 4.70373, 4.70373, 4.70436, 4.70373
3.93869, 2.01214, 4.96362, 4.73263, 2.00303, -2.95148, 4.73263, 0, 4.73263, 4.73266, 4.73265, 4.73303, 4.73358, 4.96128, 4.73263, 4.73263, 4.73263, 4.73263, 4.73263, 4.73263, 4.73263, 4.73263, 4.73263, 4.73263, 4.73263, 4.73263, 4.73263, 4.73355, 4.73263
3.94659, 3.96617, 5.04946, 4.76153, 2.44257, -1.08329, 4.76153, 0, 4.76154, 4.76156, 4.76156, 4.76194, 4.7625, 5.0467, 4.76153, 4.76153, 4.76153, 4.76153, 4.76153, 4.76153, 4.76153, 4.76153, 4.76153, 4.76153, 4.76153, 4.76153, 4.76153, 4.76285, 4.76153
3.95448, 2.99505, 5.14053, 4.79041, 2.23496, -2.14549, 4.79041, 0, 4.79041, 4.79044, 4.79043, 4.79081, 4.79139, 5.13724, 4.79041, 4.79041, 4.79041, 4.79041, 4.79041, 4.79041, 4.79041, 4.79041, 4.79041, 4.79041, 4.79041, 4.79041, 4.79041, 4.79224, 4.79041
3.96238, 8.92974, 5.23455, 4.81923, 3.30602, 3.69518, 4.81923, 0, 4.81923, 4.81926, 4.81925, 4.81963, 4.82023, 5.23058, 4.81923, 4.81923, 4.81923, 4.81923, 4.81923, 4.81923, 4.81923, 4.81923, 4.81923, 4.81923, 4.81923, 4.81923, 4.81923, 4.82172, 4.81923
3.97027, 3.03656, 5.32854, 4.84796, 2.24423, -2.29199, 4.84796, 0, 4.84797, 4.848, 4.84799, 4.84837, 4.84899, 5.32374, 4.84796, 4.84796, 4.84796, 4.84796, 4.84796, 4.84796, 4.84796, 4.84796, 4.84796, 4.84796, 4.84797, 4.84796, 4.84796, 4.85127, 4.84796
3.97817, 1.04588, 5.41904, 4.87659, 1.74525, -4.37316, 4.87659, 0, 4.87659, 4.87662, 4.87661, 4.87699, 4.87763, 5.41325, 4.87659, 4.87659, 4.87659, 4.87659, 4.87659, 4.87659, 4.87659, 4.87659, 4.87659, 4.87659, 4.87659, 4.87659, 4.87659, 4.88087, 4.87659
3.98606, 3.99758, 5.50237, 4.90507, 2.449, -1.50478, 4.90507, 0, 4.90508, 4.90511, 4.9051, 4.90548, 4.90613, 5.49545, 4.90507, 4.90507, 4.90507, 4.90507, 4.90507, 4.90507, 4.90507, 4.90507, 4.90507, 4.90507, 4.90508, 4.90507, 4.90507, 4.91046, 4.90507
3.99396, 7.87196, 5.57503, 4.93341, 3.14197, 2.29694, 4.93341, 0, 4.93341, 4.93344, 4.93343, 4.93381, 4.93449, 5.56686, 4.93341, 4.93341, 4.93341, 4.93341, 4.93341, 4.93341, 4.93341, 4.93341, 4.93341, 4.93341, 4.93341, 4.93341, 4.93341, 4.94003, 4.93341
4.00186, 6.05558, 5.63402, 4.96158, 2.83823, 0.421558, 4.96158, 0, 4.96158, 4.96161, 4.96161, 4.96198, 4.96268, 5.62453, 4.96158, 4.96158, 4.96158, 4.96158, 4.96158, 4.96158, 4.96158, 4.96158, 4.96158, 4.96158, 4.96158, 4.96158, 4.96158, 4.9695, 4.96158
4.00975, 2.10149, 5.67721, 4.98959, 2.02521, -3.57573, 4.98959, 0, 4.98959, 4.98962, 4.98961, 4.98999, 4.9907, 5.66638, 4.98959, 4.98959, 4.98959, 4.98959, 4.98959, 4.98959, 4.98959, 4.98959, 4.98959, 4.98959, 4.98959, 4.98959, 4.98959, 4.99884, 4.98959
4.01765, 0.961338, 5.70357, 5.01744, 1.72085, -4.74224, 5.01744, 0, 5.01744, 5.01747, 5.01746, 5.01784, 5.01857, 5.69144, 5.01744, 5.01744, 5.01744, 5.01744, 5.01744, 5.01744, 5.01744, 5.01744, 5.01744, 5.01744, 5.01744, 5.01744, 5.01744, 5.02797, 5.01744
4.02554, 4.87435, 5.7133, 5.04515, 2.6219, -0.838947, 5.04515, 0, 5.04516, 5.04518, 5.04518, 5.04555, 5.0463, 5.69999, 5.04515, 5.04515, 5.04515, 5.04515, 5.04515, 5.04515, 5.04515, 5.04515, 5.04515, 5.04515, 5.04515, 5.04515, 5.04515, 5.05684, 5.04515
4.03344, 9.07739, 5.70776, 5.07275, 3.32827, 3.36963, 5.07275, 0, 5.07275, 5.07278, 5.07278, 5.07315, 5.07392, 5.69347, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.0854, 5.07275
4.04133, 4.99511, 5.68936, 5.10026, 2.64483, -0.694253, 5.10026, 0, 5.10027, 5.1003, 5.10029, 5.10067, 5.10145, 5.67434, 5.10026, 5.10026, 5.10026, 5.10026, 5.10026, 5.10026, 5.10026, 5.10026, 5.10026, 5.10026, 5.10026, 5.10026, 5.10026, 5.11362, 5.10026
4.04923, 6.99529, 5.66124, 5.12772, 2.99921, 1.33405, 5.12772, 0, 5.12772, 5.12775, 5.12775, 5.12812, 5.12893, 5.6458, 5.12772, 5.12772, 5.12772, 5.12772, 5.12772, 5.12772, 5.12772, 5.12772, 5.12772, 5.12772, 5.12772, 5.12772, 5.12772, 5.14147, 5.12772
4.05712, 5.99517, 5.62692, 5.15516, 2.82757, 0.368247, 5.15516, 0, 5.15516, 5.15519, 5.15518, 5.15556, 5.15639, 5.6114, 5.15516, 5.15516, 5.15516, 5.15516, 5.15516, 5.15516, 5.15516, 5.15516, 5.15516, 5.15516, 5.15516, 5.15516, 5.15516, 5.16898, 5.15516
4.06502, 2.99505, 5.58998, 5.18261, 2.23496, -2.59493, 5.18261, 0, 5.18261, 5.18264, 5.18263, 5.18301, 5.18386, 5.57471, 5.18261, 5.18261, 5.18261, 5.18261, 5.18261, 5.18261, 5.18261, 5.18261, 5.18261, 5.18261, 5.18261, 5.18261, 5.18261, 5.19615, 5.18261
4.07291, 4.0508, 5.55367, 5.2101, 2.45984, -1.50287, 5.2101, 0, 5.2101, 5.21013, 5.21012, 5.2105, 5.21137, 5.53897, 5.2101, 5.2101, 5.2101, 5.2101, 5.2101, 5.2101, 5.2101, 5.2101, 5.2101, 5.2101, 5.2101, 5.2101, 5.2101, 5.22305, 5.2101
4.08081, 3.99758, 5.52075, 5.23766, 2.449, -1.52316, 5.23766, 0, 5.23766, 5.23769, 5.23768, 5.23806, 5.23895, 5.50689, 5.23766, 5.23766, 5.23766, 5.23766, 5.23766, 5.23766, 5.23766, 5.23766, 5.23766, 5.23766, 5.23766, 5.23766, 5.23766, 5.24975, 5.23766
4.0887, 4.8769, 5.49325, 5.26531, 2.62238, -0.616357, 5.26531, 0, 5.26531, 5.26534, 5.26533, 5.26571, 5.26662, 5.48044, 5.26531, 5.26531, 5.26531, 5.26531, 5.26531, 5.26531, 5.26531, 5.26531, 5.26531, 5.26531, 5.26531, 5.26531, 5.26531, 5.27633, 5.26531
4.0966, 2.05551, 5.47249, 5.29306, 2.01383, -3.41698, 5.29306, 0, 5.29307, 5.29309, 5.29309, 5.29347, 5.29439, 5.46087, 5.29306, 5.29306, 5.29306, 5.29306, 5.29306, 5.29306, 5.29306, 5.29306, 5.29306, 5.29306, 5.29306, 5.29306, 5.29306, 5.30288, 5.29306
4.1045, 2.12552, 5.45907, 5.32093, 2.03114, -3.33355, 5.32093, 0, 5.32094, 5.32097, 5.32096, 5.32134, 5.32229, 5.44871, 5.32093, 5.32093, 5.32093, 5.32093, 5.32093, 5.32093, 5.32093, 5.32093, 5.32093, 5.32093, 5.32094, 5.32093, 5.32093, 5.32947, 5.32093
4.11239, 8.66233, 5.45303, 5.34893, 3.26532, 3.2093, 5.34893, 0, 5.34893, 5.34896, 5.34895, 5.34933, 5.3503, 5.44392, 5.34893, 5.34893, 5.34893, 5.34893, 5.34893, 5.34893, 5.34893, 5.34893, 5.34893, 5.34893, 5.34893, 5.34893, 5.34893, 5.35619, 5.34893
4.12029, 6.12765, 5.45391, 5.37705, 2.8509, 0.673738, 5.37705, 0, 5.37706, 5.37708, 5.37708, 5.37746, 5.37845, 5.446, 5.37705, 5.37705, 5.37705, 5.37705, 5.37705, 5.37705, 5.37705, 5.37705, 5.37705, 5.37705, 5.37705, 5.37705, 5.37705, 5.3831, 5.37705
4.12818, 4.99274, 5.46099, 5.40531, 2.64438, -0.468249, 5.40531, 0, 5.40531, 5.40534, 5.40533, 5.40571, 5.40672, 5.45417, 5.40531, 5.40531, 5.40531, 5.40531, 5.40531, 5.40531, 5.40531, 5.40531, 5.40531, 5.40531, 5.40531, 5.40531, 5.40531, 5.41024, 5.40531
4.13608, 4.1425, 5.47336, 5.43369, 2.47841, -1.33086, 5.43369, 0, 5.43369, 5.43372, 5.43371, 5.43409, 5.43512, 5.4675, 5.43369, 5.43369, 5.43369, 5.43369, 5.43369, 5.43369, 5.43369, 5.43369, 5.43369, 5.43369, 5.43369, 5.43369, 5.43369, 5.43764, 5.43369
4.14397, 8.6885, 5.4901, 5.46219, 3.26933, 3.1984, 5.46219, 0, 5.4622, 5.46223, 5.46222, 5.4626, 5.46365, 5.48505, 5.46219, 5.46219, 5.46219, 5.46219, 5.46219, 5.46219, 5.46219, 5.46219, 5.46219, 5.46219, 5.4622, 5.46219, 5.46219, 5.46532, 5.46219
4.15187, 5.22693, 5.5103, 5.49083, 2.68829, -0.283373, 5.49083, 0, 5.49083, 5.49086, 5.49085, 5.49123, 5.49231, 5.50591, 5.49083, 5.49083, 5.49083, 5.49083, 5.49083, 5.49083, 5.49083, 5.49083, 5.49083, 5.49083, 5.49083, 5.49083, 5.49083, 5.49327, 5.49083
4.15976, 3.07732, 5.53318, 5.51959, 2.25329, -2.45586, 5.51959, 0, 5.51959, 5.51962, 5.51961, 5.51999, 5.52109, 5.52931, 5.51959, 5.51959, 5.51959, 5.51959, 5.51959, 5.51959, 5.51959, 5.51959, 5.51959, 5.51959, 5.51959, 5.51959, 5.51959, 5.52149, 5.51959
4.16766, 5.74449, 5.55806, 5.54847, 2.78289, 0.186424, 5.54847, 0, 5.54847, 5.5485, 5.54849, 5.54887, 5.54999, 5.55459, 5.54847, 5.54847, 5.54847, 5.54847, 5.54847, 5.54847, 5.54847, 5.54847, 5.54847, 5.54847, 5.54847, 5.54847, 5.54847, 5.54995, 5.54847
4.17555, 4.1637, 5.58442, 5.57747, 2.48268, -1.42071, 5.57747, 0, 5.57747, 5.5775, 5.57749, 5.57787, 5.57901, 5.58123, 5.57747, 5.57747, 5.57747, 5.57747, 5.57747, 5.57747, 5.57747, 5.57747, 5.57747, 5.57747, 5.57747, 5.57747, 5.57747, 5.57864, 5.57747
4.18345, 2.08456, 5.61184, 5.60658, 2.02103, -3.52728, 5.60658, 0, 5.60659, 5.60662, 5.60661, 5.60699, 5.60815, 5.60885, 5.60658, 5.60658, 5.60658, 5.60658, 5.60658, 5.60658, 5.60658, 5.60658, 5.60658, 5.60658, 5.60659, 5.60658, 5.60658, 5.60754, 5.60658
4.19134, 4.72274, 5.64002, 5.63582, 2.59282, -0.917286, 5.63582, 0, 5.63583, 5.63586, 5.63585, 5.63623, 5.63741, 5.63715, 5.63582, 5.63582, 5.63582, 5.63582, 5.63582, 5.63582, 5.63582, 5.63582, 5.63582, 5.63582, 5.63583, 5.63582, 5.63582, 5.63664, 5.63582
4.19924, 5.1782, 5.66876, 5.66518, 2.67922, -0.490562, 5.66518, 0, 5.66519, 5.66521, 5.66521, 5.66559, 5.66679, 5.66594, 5.66518, 5.66518, 5.66518, 5.66518, 5.66518, 5.66518, 5.66518, 5.66518, 5.66518, 5.66518, 5.66518, 5.66518, 5.66518, 5.66592, 5.66518
