   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_200.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
15.3612, 24.7834, 19.4029, 19.4029, 5.17527, 5.38048, 0, 19.4029, 19.4029, 19.4029, 19.4029, 19.4029, 19.4029, 19.4029, 19.4029, 19.4029, 19.4029, 19.4029, 19.4029, 19.4029, 19.4029, 19.4029
15.3689, 24.5515, 19.3392, 19.3392, 5.15282, 5.21232, 0, 19.3392, 19.3392, 19.3392, 19.3392, 19.3392, 19.3392, 19.3392, 19.3392, 19.3392, 19.3392, 19.3392, 19.3392, 19.3392, 19.3392, 19.3392
15.3766, 16.5891, 19.2908, 19.2907, 4.31151, -2.70166, 0, 19.2907, 19.2907, 19.2907, 19.2907, 19.2907, 19.2907, 19.2907, 19.2907, 19.2907, 19.2907, 19.2907, 19.2907, 19.2907, 19.2907, 19.2907
15.3843, 29.7844, 19.2354, 19.2353, 5.63776, 10.549, 0, 19.2353, 19.2353, 19.2353, 19.2353, 19.2353, 19.2353, 19.2353, 19.2353, 19.2353, 19.2353, 19.2353, 19.2354, 19.2353, 19.2354, 19.2353
15.3921, 17.7624, 19.1741, 19.1741, 4.44549, -1.41173, 0, 19.1741, 19.1741, 19.1741, 19.1741, 19.1741, 19.1741, 19.1741, 19.1741, 19.1741, 19.1741, 19.1741, 19.1741, 19.1741, 19.1741, 19.1741
15.3998, 29.1564, 19.1099, 19.1099, 5.58179, 10.0464, 0, 19.1099, 19.1099, 19.1099, 19.1099, 19.1099, 19.1099, 19.1099, 19.1099, 19.1099, 19.1099, 19.1099, 19.1099, 19.1099, 19.1099, 19.1099
15.4075, 20.1861, 19.0459, 19.0459, 4.71021, 1.14024, 0, 19.0459, 19.0459, 19.0459, 19.0459, 19.0459, 19.0459, 19.0459, 19.0459, 19.0459, 19.0459, 19.0459, 19.0459, 19.0459, 19.0459, 19.0459
15.4152, 24.528, 18.9982, 18.9982, 5.15053, 5.52976, 0, 18.9982, 18.9982, 18.9982, 18.9982, 18.9982, 18.9982, 18.9982, 18.9982, 18.9982, 18.9982, 18.9982, 18.9982, 18.9982, 18.9982, 18.9982
15.423, 26.4896, 18.9435, 18.9434, 5.33756, 7.54613, 0, 18.9434, 18.9434, 18.9434, 18.9434, 18.9434, 18.9434, 18.9434, 18.9434, 18.9434, 18.9434, 18.9434, 18.9434, 18.9434, 18.9435, 18.9434
15.4307, 20.6706, 18.8825, 18.8825, 4.76137, 1.7881, 0, 18.8825, 18.8825, 18.8825, 18.8825, 18.8825, 18.8825, 18.8825, 18.8825, 18.8825, 18.8825, 18.8825, 18.8825, 18.8825, 18.8825, 18.8825
15.4384, 27.8268, 18.8186, 18.8186, 5.46139, 9.00816, 0, 18.8186, 18.8186, 18.8186, 18.8186, 18.8186, 18.8186, 18.8186, 18.8186, 18.8186, 18.8186, 18.8186, 18.8186, 18.8186, 18.8186, 18.8186
15.4461, 16.3536, 18.7548, 18.7547, 4.28411, -2.40115, 0, 18.7547, 18.7547, 18.7547, 18.7547, 18.7547, 18.7547, 18.7547, 18.7547, 18.7547, 18.7547, 18.7547, 18.7547, 18.7547, 18.7548, 18.7547
15.4539, 19.2299, 18.707, 18.7069, 4.60759, 0.522924, 0, 18.7069, 18.7069, 18.7069, 18.7069, 18.7069, 18.7069, 18.7069, 18.7069, 18.7069, 18.7069, 18.7069, 18.7069, 18.7069, 18.707, 18.7069
15.4616, 27.7175, 18.652, 18.652, 5.45137, 9.06546, 0, 18.652, 18.652, 18.652, 18.652, 18.652, 18.652, 18.652, 18.652, 18.652, 18.652, 18.652, 18.652, 18.652, 18.652, 18.652
15.4693, 16.6011, 18.591, 18.5909, 4.3129, -1.98986, 0, 18.5909, 18.5909, 18.5909, 18.5909, 18.5909, 18.5909, 18.5909, 18.5909, 18.5909, 18.5909, 18.5909, 18.5909, 18.5909, 18.591, 18.5909
15.477, 23.9752, 18.527, 18.5269, 5.09659, 5.44826, 0, 18.5269, 18.5269, 18.5269, 18.5269, 18.5269, 18.5269, 18.5269, 18.5269, 18.5269, 18.5269, 18.5269, 18.5269, 18.5269, 18.5269, 18.5269
15.4848, 17.9777, 18.463, 18.4629, 4.46964, -0.485342, 0, 18.4629, 18.4629, 18.4629, 18.4629, 18.4629, 18.4629, 18.4629, 18.4629, 18.4629, 18.4629, 18.4629, 18.463, 18.4629, 18.463, 18.4629
15.4925, 23.8816, 18.4155, 18.4154, 5.0874, 5.46605, 0, 18.4154, 18.4154, 18.4154, 18.4154, 18.4154, 18.4154, 18.4154, 18.4154, 18.4154, 18.4154, 18.4154, 18.4154, 18.4154, 18.4155, 18.4154
15.5002, 18.0676, 18.361, 18.3609, 4.47969, -0.293413, 0, 18.3609, 18.3609, 18.3609, 18.3609, 18.3609, 18.3609, 18.3609, 18.3609, 18.3609, 18.3609, 18.3609, 18.3609, 18.3609, 18.361, 18.3609
15.5079, 17.8201, 18.3005, 18.3003, 4.45197, -0.480396, 0, 18.3003, 18.3003, 18.3003, 18.3003, 18.3003, 18.3003, 18.3003, 18.3003, 18.3003, 18.3003, 18.3003, 18.3003, 18.3003, 18.3005, 18.3003
15.5157, 15.7043, 18.237, 18.2368, 4.20765, -2.53265, 0, 18.2368, 18.2368, 18.2368, 18.2368, 18.2368, 18.2368, 18.2368, 18.2368, 18.2368, 18.2368, 18.2368, 18.2368, 18.2368, 18.237, 18.2368
15.5234, 15.2758, 18.1736, 18.1734, 4.15642, -2.89778, 0, 18.1734, 18.1734, 18.1734, 18.1734, 18.1734, 18.1734, 18.1734, 18.1734, 18.1734, 18.1734, 18.1734, 18.1735, 18.1734, 18.1736, 18.1734
15.5311, 17.458, 18.1259, 18.1257, 4.41112, -0.667948, 0, 18.1257, 18.1257, 18.1257, 18.1257, 18.1257, 18.1257, 18.1257, 18.1257, 18.1257, 18.1257, 18.1257, 18.1258, 18.1257, 18.1259, 18.1257
15.5389, 22.9727, 18.0713, 18.071, 4.99727, 4.90148, 0, 18.071, 18.071, 18.071, 18.071, 18.071, 18.071, 18.071, 18.071, 18.071, 18.071, 18.071, 18.071, 18.071, 18.0712, 18.071
15.5466, 18.2354, 18.0106, 18.0103, 4.49838, 0.224855, 0, 18.0103, 18.0103, 18.0103, 18.0103, 18.0103, 18.0103, 18.0103, 18.0103, 18.0103, 18.0103, 18.0103, 18.0103, 18.0103, 18.0106, 18.0103
15.5543, 17.0575, 17.947, 17.9467, 4.36549, -0.889511, 0, 17.9467, 17.9467, 17.9467, 17.9467, 17.9467, 17.9467, 17.9467, 17.9467, 17.9467, 17.9467, 17.9467, 17.9467, 17.9467, 17.947, 17.9467
15.562, 23.5988, 17.8835, 17.8832, 5.05952, 5.71527, 0, 17.8832, 17.8832, 17.8832, 17.8832, 17.8832, 17.8832, 17.8832, 17.8832, 17.8832, 17.8832, 17.8832, 17.8832, 17.8832, 17.8835, 17.8832
15.5698, 17.3214, 17.8366, 17.8363, 4.39562, -0.515156, 0, 17.8363, 17.8363, 17.8363, 17.8363, 17.8363, 17.8363, 17.8363, 17.8363, 17.8363, 17.8363, 17.8363, 17.8363, 17.8363, 17.8366, 17.8363
15.5775, 20.3167, 17.7825, 17.7821, 4.72406, 2.53425, 0, 17.7821, 17.7821, 17.7821, 17.7821, 17.7821, 17.7821, 17.7821, 17.7821, 17.7821, 17.7821, 17.7821, 17.7821, 17.7821, 17.7825, 17.7821
15.5852, 18.9626, 17.7222, 17.7218, 4.57849, 1.24035, 0, 17.7218, 17.7218, 17.7218, 17.7218, 17.7218, 17.7218, 17.7218, 17.7218, 17.7218, 17.7218, 17.7218, 17.7218, 17.7218, 17.7222, 17.7218
15.5929, 16.3222, 17.659, 17.6585, 4.28044, -1.33679, 0, 17.6585, 17.6585, 17.6585, 17.6585, 17.6585, 17.6585, 17.6585, 17.6585, 17.6585, 17.6585, 17.6585, 17.6585, 17.6585, 17.659, 17.6585
15.6007, 16.643, 17.5958, 17.5953, 4.31775, -0.952864, 0, 17.5953, 17.5953, 17.5953, 17.5953, 17.5953, 17.5953, 17.5953, 17.5953, 17.5953, 17.5953, 17.5953, 17.5953, 17.5953, 17.5958, 17.5953
15.6084, 19.9744, 17.5492, 17.5486, 4.68768, 2.42522, 0, 17.5486, 17.5486, 17.5486, 17.5486, 17.5486, 17.5486, 17.5486, 17.5486, 17.5486, 17.5486, 17.5486, 17.5486, 17.5486, 17.5492, 17.5486
15.6161, 14.3249, 17.4951, 17.4944, 4.04041, -3.17016, 0, 17.4944, 17.4944, 17.4944, 17.4944, 17.4944, 17.4944, 17.4944, 17.4944, 17.4944, 17.4944, 17.4944, 17.4944, 17.4944, 17.4951, 17.4944
15.6238, 23.628, 17.4346, 17.4339, 5.06241, 6.1934, 0, 17.4339, 17.4339, 17.4339, 17.4339, 17.4339, 17.4339, 17.4339, 17.4339, 17.4339, 17.4339, 17.4339, 17.4339, 17.4339, 17.4346, 17.4339
15.6316, 17.3333, 17.371, 17.3703, 4.39697, -0.0377102, 0, 17.3703, 17.3703, 17.3703, 17.3703, 17.3703, 17.3703, 17.3703, 17.3703, 17.3703, 17.3703, 17.3703, 17.3703, 17.3703, 17.371, 17.3703
15.6393, 15.0254, 17.3076, 17.3068, 4.12618, -2.2822, 0, 17.3068, 17.3068, 17.3068, 17.3068, 17.3068, 17.3068, 17.3068, 17.3068, 17.3068, 17.3068, 17.3068, 17.3068, 17.3068, 17.3076, 17.3068
15.647, 14.6207, 17.2617, 17.2608, 4.07685, -2.64104, 0, 17.2608, 17.2608, 17.2608, 17.2608, 17.2608, 17.2608, 17.2608, 17.2608, 17.2608, 17.2608, 17.2608, 17.2608, 17.2608, 17.2617, 17.2608
15.6547, 19.9827, 17.2083, 17.2073, 4.68857, 2.77438, 0, 17.2073, 17.2073, 17.2073, 17.2073, 17.2073, 17.2073, 17.2073, 17.2073, 17.2073, 17.2073, 17.2073, 17.2073, 17.2073, 17.2083, 17.2073
15.6625, 22.2287, 17.1482, 17.1472, 4.92227, 5.08045, 0, 17.1472, 17.1472, 17.1472, 17.1472, 17.1472, 17.1472, 17.1472, 17.1472, 17.1472, 17.1472, 17.1472, 17.1472, 17.1472, 17.1482, 17.1472
15.6702, 16.7375, 17.085, 17.0838, 4.32868, -0.347532, 0, 17.0838, 17.0838, 17.0838, 17.0838, 17.0838, 17.0838, 17.0838, 17.0838, 17.0838, 17.0838, 17.0838, 17.0838, 17.0838, 17.085, 17.0838
15.6779, 17.2084, 17.0219, 17.0206, 4.38274, 0.186533, 0, 17.0206, 17.0206, 17.0206, 17.0206, 17.0206, 17.0206, 17.0206, 17.0206, 17.0206, 17.0206, 17.0206, 17.0206, 17.0206, 17.0219, 17.0206
15.6856, 20.367, 16.9761, 16.9747, 4.72938, 3.39097, 0, 16.9747, 16.9747, 16.9747, 16.9747, 16.9747, 16.9747, 16.9747, 16.9747, 16.9747, 16.9747, 16.9747, 16.9747, 16.9747, 16.9761, 16.9747
15.6934, 16.3742, 16.9226, 16.9211, 4.28652, -0.548378, 0, 16.9211, 16.9211, 16.9211, 16.9211, 16.9211, 16.9211, 16.9211, 16.9211, 16.9211, 16.9211, 16.9211, 16.9211, 16.9211, 16.9226, 16.9211
15.7011, 16.5812, 16.8625, 16.8609, 4.31059, -0.281342, 0, 16.8609, 16.8609, 16.8609, 16.8609, 16.8609, 16.8609, 16.8609, 16.8609, 16.8609, 16.8609, 16.8609, 16.8609, 16.8609, 16.8625, 16.8609
15.7088, 22.5736, 16.7992, 16.7974, 4.95717, 5.77441, 0, 16.7974, 16.7974, 16.7974, 16.7974, 16.7974, 16.7974, 16.7974, 16.7974, 16.7974, 16.7974, 16.7974, 16.7974, 16.7974, 16.7992, 16.7974
15.7165, 20.6774, 16.736, 16.7341, 4.76207, 3.94141, 0, 16.7341, 16.7341, 16.7341, 16.7341, 16.7341, 16.7341, 16.7341, 16.7341, 16.7341, 16.7341, 16.7341, 16.7341, 16.7341, 16.7359, 16.7341
15.7243, 18.4349, 16.6907, 16.6887, 4.5205, 1.74421, 0, 16.6887, 16.6887, 16.6887, 16.6887, 16.6887, 16.6887, 16.6887, 16.6887, 16.6887, 16.6887, 16.6887, 16.6887, 16.6887, 16.6907, 16.6887
15.732, 22.9385, 16.6378, 16.6357, 4.99385, 6.30069, 0, 16.6357, 16.6357, 16.6357, 16.6357, 16.6357, 16.6357, 16.6357, 16.6357, 16.6357, 16.6357, 16.6357, 16.6357, 16.6357, 16.6378, 16.6357
15.7397, 13.4057, 16.5782, 16.5759, 3.92501, -3.17254, 0, 16.5759, 16.5759, 16.5759, 16.5759, 16.5759, 16.5759, 16.5759, 16.5759, 16.5759, 16.5759, 16.5759, 16.5759, 16.5759, 16.5782, 16.5759
15.7474, 13.2699, 16.5154, 16.5129, 3.90767, -3.24547, 0, 16.5129, 16.5129, 16.5129, 16.5129, 16.5129, 16.5129, 16.5129, 16.5129, 16.5129, 16.5129, 16.5129, 16.5129, 16.5129, 16.5153, 16.5129
15.7552, 13.2446, 16.4526, 16.4499, 3.90443, -3.20798, 0, 16.4499, 16.4499, 16.4499, 16.4499, 16.4499, 16.4499, 16.4499, 16.4499, 16.4499, 16.4499, 16.4499, 16.4499, 16.4499, 16.4526, 16.4499
15.7629, 24.4424, 16.4074, 16.4046, 5.14222, 8.03495, 0, 16.4046, 16.4046, 16.4046, 16.4046, 16.4046, 16.4046, 16.4046, 16.4046, 16.4046, 16.4046, 16.4046, 16.4046, 16.4046, 16.4074, 16.4046
15.7706, 17.2625, 16.3546, 16.3516, 4.3889, 0.907873, 0, 16.3516, 16.3516, 16.3516, 16.3516, 16.3516, 16.3516, 16.3516, 16.3516, 16.3516, 16.3516, 16.3516, 16.3516, 16.3516, 16.3546, 16.3516
15.7783, 16.0846, 16.295, 16.2918, 4.2526, -0.210375, 0, 16.2918, 16.2918, 16.2918, 16.2918, 16.2918, 16.2918, 16.2918, 16.2918, 16.2918, 16.2918, 16.2918, 16.2918, 16.2918, 16.295, 16.2918
15.7861, 19.2455, 16.2321, 16.2287, 4.60928, 3.01335, 0, 16.2287, 16.2287, 16.2287, 16.2287, 16.2287, 16.2287, 16.2287, 16.2287, 16.2287, 16.2287, 16.2287, 16.2287, 16.2287, 16.2321, 16.2287
15.7938, 23.0784, 16.1694, 16.1658, 5.00784, 6.90907, 0, 16.1658, 16.1658, 16.1658, 16.1658, 16.1658, 16.1658, 16.1658, 16.1658, 16.1658, 16.1658, 16.1658, 16.1658, 16.1658, 16.1694, 16.1658
15.8015, 18.329, 16.1248, 16.1211, 4.50877, 2.20416, 0, 16.1211, 16.1211, 16.1211, 16.1211, 16.1211, 16.1211, 16.1211, 16.1211, 16.1211, 16.1211, 16.1211, 16.1211, 16.1211, 16.1248, 16.1211
15.8093, 15.7097, 16.0726, 16.0686, 4.20829, -0.362917, 0, 16.0686, 16.0686, 16.0686, 16.0686, 16.0686, 16.0686, 16.0686, 16.0686, 16.0686, 16.0686, 16.0686, 16.0686, 16.0686, 16.0726, 16.0686
15.817, 14.5048, 16.0135, 16.0093, 4.06262, -1.50864, 0, 16.0093, 16.0093, 16.0093, 16.0093, 16.0093, 16.0093, 16.0093, 16.0093, 16.0093, 16.0093, 16.0093, 16.0093, 16.0093, 16.0135, 16.0093
15.8247, 19.2338, 15.951, 15.9466, 4.60802, 3.28277, 0, 15.9466, 15.9466, 15.9466, 15.9466, 15.9466, 15.9466, 15.9466, 15.9466, 15.9466, 15.9466, 15.9466, 15.9466, 15.9466, 15.951, 15.9466
15.8324, 17.9373, 15.8887, 15.8841, 4.46512, 2.04856, 0, 15.8841, 15.8841, 15.8841, 15.8841, 15.8841, 15.8841, 15.8841, 15.8841, 15.8841, 15.8841, 15.8841, 15.8841, 15.8841, 15.8887, 15.8841
15.8402, 17.4694, 15.8439, 15.8391, 4.41241, 1.62548, 0, 15.8391, 15.8391, 15.8391, 15.8391, 15.8391, 15.8391, 15.8391, 15.8391, 15.8391, 15.8391, 15.8391, 15.8391, 15.8391, 15.8439, 15.8391
15.8479, 16, 15.7916, 15.7865, 4.24264, 0.208385, 0, 15.7865, 15.7865, 15.7865, 15.7865, 15.7865, 15.7865, 15.7865, 15.7865, 15.7865, 15.7865, 15.7865, 15.7865, 15.7865, 15.7916, 15.7865
15.8556, 20.7242, 15.7327, 15.7274, 4.76699, 4.99144, 0, 15.7274, 15.7274, 15.7274, 15.7274, 15.7274, 15.7274, 15.7274, 15.7274, 15.7274, 15.7274, 15.7274, 15.7274, 15.7274, 15.7327, 15.7274
15.8633, 15.4814, 15.6706, 15.6651, 4.18108, -0.189198, 0, 15.6651, 15.6651, 15.6651, 15.6651, 15.6651, 15.6651, 15.6651, 15.6651, 15.6651, 15.6651, 15.6651, 15.6651, 15.6651, 15.6706, 15.6651
15.8711, 15.9689, 15.6086, 15.6028, 4.23897, 0.360272, 0, 15.6028, 15.6028, 15.6028, 15.6028, 15.6028, 15.6028, 15.6028, 15.6028, 15.6028, 15.6028, 15.6028, 15.6029, 15.6028, 15.6086, 15.6028
15.8788, 17.9724, 15.5639, 15.5579, 4.46905, 2.40852, 0, 15.5579, 15.5579, 15.5579, 15.5579, 15.5579, 15.5579, 15.5579, 15.5579, 15.5579, 15.5579, 15.5579, 15.5579, 15.5579, 15.5639, 15.5579
15.8865, 24.2145, 15.5119, 15.5057, 5.12001, 8.70251, 0, 15.5057, 15.5057, 15.5057, 15.5057, 15.5057, 15.5057, 15.5057, 15.5057, 15.5057, 15.5057, 15.5057, 15.5057, 15.5057, 15.5119, 15.5057
15.8942, 19.0156, 15.4537, 15.4472, 4.58428, 3.56194, 0, 15.4472, 15.4472, 15.4472, 15.4472, 15.4472, 15.4472, 15.4472, 15.4472, 15.4472, 15.4472, 15.4472, 15.4472, 15.4472, 15.4537, 15.4472
15.902, 17.7974, 15.3923, 15.3856, 4.44943, 2.40508, 0, 15.3856, 15.3856, 15.3856, 15.3856, 15.3856, 15.3856, 15.3856, 15.3856, 15.3856, 15.3856, 15.3856, 15.3856, 15.3856, 15.3923, 15.3856
15.9097, 6.69628, 15.3311, 15.3241, 2.94895, -8.63479, 0, 15.3241, 15.3241, 15.3241, 15.3241, 15.3241, 15.3241, 15.3241, 15.3241, 15.3241, 15.3241, 15.3241, 15.3241, 15.3241, 15.3311, 15.3241
15.9174, 11.7533, 15.286, 15.2788, 3.70854, -3.53273, 0, 15.2788, 15.2788, 15.2788, 15.2788, 15.2788, 15.2788, 15.2788, 15.2788, 15.2788, 15.2788, 15.2788, 15.2788, 15.2788, 15.286, 15.2788
15.9251, 13.2168, 15.2341, 15.2266, 3.90087, -2.01727, 0, 15.2266, 15.2266, 15.2266, 15.2266, 15.2266, 15.2266, 15.2266, 15.2266, 15.2266, 15.2266, 15.2266, 15.2266, 15.2266, 15.2341, 15.2266
15.9329, 18.6671, 15.1761, 15.1684, 4.54611, 3.49096, 0, 15.1684, 15.1684, 15.1684, 15.1684, 15.1684, 15.1684, 15.1684, 15.1684, 15.1684, 15.1684, 15.1684, 15.1684, 15.1684, 15.1761, 15.1684
15.9406, 17.9777, 15.1152, 15.1073, 4.46964, 2.86246, 0, 15.1073, 15.1073, 15.1073, 15.1073, 15.1073, 15.1073, 15.1073, 15.1073, 15.1073, 15.1073, 15.1073, 15.1073, 15.1073, 15.1152, 15.1073
15.9483, 18.8659, 15.0545, 15.0463, 4.56792, 3.81144, 0, 15.0463, 15.0463, 15.0463, 15.0463, 15.0463, 15.0463, 15.0463, 15.0463, 15.0463, 15.0463, 15.0463, 15.0463, 15.0463, 15.0545, 15.0463
15.956, 25.0917, 15.0094, 15.0011, 5.20497, 10.0822, 0, 15.0011, 15.0011, 15.0011, 15.0011, 15.0011, 15.0011, 15.0011, 15.0011, 15.0011, 15.0011, 15.0011, 15.0011, 15.0011, 15.0094, 15.0011
15.9638, 17.4124, 14.9579, 14.9492, 4.40595, 2.45454, 0, 14.9492, 14.9492, 14.9492, 14.9492, 14.9492, 14.9492, 14.9492, 14.9492, 14.9492, 14.9492, 14.9492, 14.9492, 14.9492, 14.9578, 14.9492
15.9715, 21.0389, 14.9005, 14.8917, 4.79989, 6.13839, 0, 14.8917, 14.8917, 14.8917, 14.8917, 14.8917, 14.8917, 14.8917, 14.8917, 14.8917, 14.8917, 14.8917, 14.8917, 14.8917, 14.9005, 14.8917
15.9792, 10.9093, 14.8404, 14.8313, 3.59295, -3.9311, 0, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8404, 14.8313
15.9869, 15.9218, 14.7804, 14.7711, 4.23341, 1.14138, 0, 14.7711, 14.7711, 14.7711, 14.7711, 14.7711, 14.7711, 14.7711, 14.7711, 14.7711, 14.7711, 14.7711, 14.7711, 14.7711, 14.7804, 14.7711
15.9947, 15.1921, 14.7352, 14.7256, 4.14634, 0.45694, 0, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7352, 14.7256
16.0024, 14.8057, 14.6837, 14.6739, 4.09948, 0.122025, 0, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6739, 14.6837, 14.6739
16.0101, 15.567, 14.6268, 14.6168, 4.19131, 0.940276, 0, 14.6168, 14.6168, 14.6168, 14.6168, 14.6168, 14.6168, 14.6168, 14.6168, 14.6168, 14.6168, 14.6168, 14.6168, 14.6168, 14.6268, 14.6168
16.0178, 20.5788, 14.5672, 14.557, 4.75172, 6.01161, 0, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.5672, 14.557
16.0256, 18.3695, 14.5078, 14.4973, 4.51326, 3.86175, 0, 14.4973, 14.4973, 14.4973, 14.4973, 14.4973, 14.4973, 14.4973, 14.4973, 14.4973, 14.4973, 14.4973, 14.4973, 14.4973, 14.5078, 14.4973
16.0333, 23.5955, 14.4626, 14.4519, 5.0592, 9.13289, 0, 14.4519, 14.4519, 14.4519, 14.4519, 14.4519, 14.4519, 14.4519, 14.4519, 14.4519, 14.4519, 14.4519, 14.4519, 14.4519, 14.4626, 14.4519
16.041, 12.5965, 14.4115, 14.4006, 3.82053, -1.81501, 0, 14.4006, 14.4006, 14.4006, 14.4006, 14.4006, 14.4006, 14.4006, 14.4006, 14.4006, 14.4006, 14.4006, 14.4006, 14.4006, 14.4115, 14.4006
16.0488, 14.5607, 14.3552, 14.3441, 4.06949, 0.205558, 0, 14.3441, 14.3441, 14.3441, 14.3441, 14.3441, 14.3441, 14.3441, 14.3441, 14.3441, 14.3441, 14.3441, 14.3441, 14.3441, 14.3552, 14.3441
16.0565, 21.7336, 14.2963, 14.285, 4.87171, 7.43724, 0, 14.285, 14.285, 14.285, 14.285, 14.285, 14.285, 14.285, 14.285, 14.285, 14.285, 14.285, 14.285, 14.285, 14.2963, 14.285
16.0642, 19.0418, 14.2376, 14.2261, 4.58713, 4.80411, 0, 14.2261, 14.2261, 14.2261, 14.2261, 14.2261, 14.2261, 14.2261, 14.2261, 14.2261, 14.2261, 14.2261, 14.2261, 14.2261, 14.2376, 14.2261
16.0719, 12.9835, 14.1924, 14.1807, 3.87086, -1.20891, 0, 14.1807, 14.1807, 14.1807, 14.1807, 14.1807, 14.1807, 14.1807, 14.1807, 14.1807, 14.1807, 14.1807, 14.1807, 14.1807, 14.1924, 14.1807
16.0797, 15.8885, 14.1415, 14.1296, 4.22948, 1.74694, 0, 14.1296, 14.1296, 14.1296, 14.1296, 14.1296, 14.1296, 14.1296, 14.1296, 14.1296, 14.1296, 14.1296, 14.1296, 14.1296, 14.1415, 14.1296
16.0874, 20.72, 14.0857, 14.0736, 4.76655, 6.63422, 0, 14.0736, 14.0736, 14.0736, 14.0736, 14.0736, 14.0736, 14.0736, 14.0736, 14.0736, 14.0736, 14.0736, 14.0736, 14.0736, 14.0857, 14.0736
16.0951, 15.1641, 14.0276, 14.0152, 4.14295, 1.13648, 0, 14.0152, 14.0152, 14.0152, 14.0152, 14.0152, 14.0152, 14.0152, 14.0152, 14.0152, 14.0152, 14.0152, 14.0152, 14.0152, 14.0276, 14.0152
16.1028, 14.5067, 13.9695, 13.957, 4.06284, 0.537159, 0, 13.957, 13.957, 13.957, 13.957, 13.957, 13.957, 13.957, 13.957, 13.957, 13.957, 13.957, 13.957, 13.957, 13.9695, 13.957
16.1106, 14.979, 13.9244, 13.9116, 4.12056, 1.05462, 0, 13.9116, 13.9116, 13.9116, 13.9116, 13.9116, 13.9116, 13.9116, 13.9116, 13.9116, 13.9116, 13.9116, 13.9116, 13.9116, 13.9244, 13.9116
16.1183, 15.3024, 13.8738, 13.8609, 4.15962, 1.4286, 0, 13.8609, 13.8609, 13.8609, 13.8609, 13.8609, 13.8609, 13.8609, 13.8609, 13.8609, 13.8609, 13.8609, 13.8609, 13.8609, 13.8738, 13.8609
16.126, 9.48654, 13.8187, 13.8055, 3.38918, -4.33214, 0, 13.8055, 13.8055, 13.8055, 13.8055, 13.8055, 13.8055, 13.8055, 13.8055, 13.8055, 13.8055, 13.8055, 13.8055, 13.8055, 13.8187, 13.8055
16.1337, 13.3254, 13.7613, 13.7479, 3.91477, -0.435858, 0, 13.7479, 13.7479, 13.7479, 13.7479, 13.7479, 13.7479, 13.7479, 13.7479, 13.7479, 13.7479, 13.7479, 13.7479, 13.7479, 13.7613, 13.7479
16.1415, 11.7988, 13.704, 13.6904, 3.71467, -1.90518, 0, 13.6904, 13.6904, 13.6904, 13.6904, 13.6904, 13.6904, 13.6904, 13.6904, 13.6904, 13.6904, 13.6904, 13.6904, 13.6904, 13.704, 13.6904
16.1492, 16.4579, 13.6589, 13.6452, 4.29627, 2.79897, 0, 13.6452, 13.6452, 13.6452, 13.6452, 13.6452, 13.6452, 13.6452, 13.6452, 13.6452, 13.6452, 13.6452, 13.6452, 13.6452, 13.6589, 13.6452
16.1569, 17.0282, 13.6088, 13.5948, 4.36213, 3.41943, 0, 13.5948, 13.5948, 13.5948, 13.5948, 13.5948, 13.5948, 13.5948, 13.5948, 13.5948, 13.5948, 13.5948, 13.5948, 13.5948, 13.6088, 13.5948
16.1646, 18.2959, 13.5542, 13.5401, 4.50509, 4.74163, 0, 13.5401, 13.5401, 13.5401, 13.5401, 13.5401, 13.5401, 13.5401, 13.5401, 13.5401, 13.5401, 13.5401, 13.5401, 13.5401, 13.5542, 13.5401
16.1724, 17.8261, 13.4975, 13.4832, 4.45265, 4.32852, 0, 13.4832, 13.4832, 13.4832, 13.4832, 13.4832, 13.4832, 13.4832, 13.4832, 13.4832, 13.4832, 13.4832, 13.4832, 13.4832, 13.4975, 13.4832
16.1801, 9.38427, 13.441, 13.4264, 3.37406, -4.0567, 0, 13.4264, 13.4264, 13.4264, 13.4264, 13.4264, 13.4264, 13.4264, 13.4264, 13.4264, 13.4264, 13.4264, 13.4264, 13.4264, 13.441, 13.4264
16.1878, 14.4354, 13.3971, 13.3823, 4.05405, 1.0383, 0, 13.3823, 13.3823, 13.3823, 13.3823, 13.3823, 13.3823, 13.3823, 13.3823, 13.3823, 13.3823, 13.3823, 13.3823, 13.3823, 13.397, 13.3823
16.1955, 16.8393, 13.3477, 13.3328, 4.34043, 3.49159, 0, 13.3328, 13.3328, 13.3328, 13.3328, 13.3328, 13.3328, 13.3328, 13.3328, 13.3328, 13.3328, 13.3328, 13.3328, 13.3328, 13.3477, 13.3328
