   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_98.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
1.60101, 114.803, 106.896, 0.13042, 10.8075, 7.90664, 0.131507, 0.0148496, 0.130427, 0.130428, 0.13124, 0.130599, 0.130548, 0.130435, 0.13237, 0.133796, 0.13505, 106.086, 0.229128, 0.81024, 0.13042, 0.13042, 0.13042, 0.13042, 0.130421, 0.146126, 0.13042, 0.134157
1.6089, 136.903, 142.338, 0.138953, 11.7857, -5.43518, 0.139962, 0.0138992, 0.13896, 0.138961, 0.13977, 0.139132, 0.13908, 0.138967, 0.140896, 0.14232, 0.143958, 141.7, 0.224288, 0.660628, 0.138953, 0.138953, 0.138953, 0.138953, 0.138954, 0.154476, 0.138953, 0.142677
1.61678, 199.271, 187.845, 0.148148, 14.187, 11.4262, 0.149099, 0.0129962, 0.148155, 0.148156, 0.148961, 0.148326, 0.148275, 0.148163, 0.150083, 0.151507, 0.153548, 187.346, 0.221793, 0.542213, 0.148148, 0.148148, 0.148148, 0.148148, 0.148149, 0.163501, 0.148148, 0.151858
1.62467, 262.822, 244.949, 0.158029, 16.2734, 17.8734, 0.158936, 0.0121412, 0.158036, 0.158037, 0.158838, 0.158206, 0.158156, 0.158043, 0.159956, 0.161381, 0.163842, 244.56, 0.221508, 0.451169, 0.158029, 0.158029, 0.158029, 0.158029, 0.15803, 0.173216, 0.158029, 0.161722
1.63255, 317.225, 314.943, 0.168617, 17.8669, 2.28165, 0.169491, 0.0113346, 0.168624, 0.168625, 0.169422, 0.168793, 0.168743, 0.168631, 0.170534, 0.171961, 0.17486, 314.641, 0.223282, 0.383453, 0.168617, 0.168617, 0.168617, 0.168617, 0.168618, 0.183636, 0.168617, 0.172291
1.64043, 423.098, 398.697, 0.179931, 20.6179, 24.4005, 0.180778, 0.0105774, 0.179937, 0.179938, 0.18073, 0.180105, 0.180056, 0.179945, 0.181834, 0.183267, 0.18662, 398.463, 0.22697, 0.335121, 0.179931, 0.179931, 0.179931, 0.179931, 0.179931, 0.194773, 0.179931, 0.183581
1.64832, 500.958, 496.456, 0.191982, 22.4267, 4.50107, 0.192809, 0.00987005, 0.191988, 0.19199, 0.192775, 0.192156, 0.192106, 0.191996, 0.193871, 0.195312, 0.199134, 496.273, 0.232429, 0.302533, 0.191982, 0.191982, 0.191982, 0.191982, 0.191983, 0.206636, 0.191982, 0.195604
1.6562, 621.062, 607.661, 0.204779, 24.9612, 13.4009, 0.205589, 0.00921294, 0.204785, 0.204787, 0.205564, 0.204951, 0.204903, 0.204793, 0.206651, 0.208103, 0.212407, 607.515, 0.239529, 0.282477, 0.204779, 0.204779, 0.204779, 0.204779, 0.20478, 0.219227, 0.204779, 0.208368
1.66409, 754.393, 730.775, 0.218318, 27.5026, 23.6188, 0.219111, 0.00860594, 0.218324, 0.218325, 0.219093, 0.218488, 0.21844, 0.218331, 0.220168, 0.221639, 0.226435, 730.658, 0.248146, 0.272222, 0.218318, 0.218318, 0.218318, 0.218318, 0.218318, 0.232538, 0.218318, 0.221866
1.67197, 863.219, 863.226, 0.232582, 29.4146, -0.00750732, 0.23336, 0.00804833, 0.232588, 0.232589, 0.233346, 0.23275, 0.232703, 0.232596, 0.234408, 0.235905, 0.241201, 863.131, 0.258164, 0.269516, 0.232582, 0.232582, 0.232582, 0.232582, 0.232582, 0.246552, 0.232582, 0.236084
1.67985, 956.12, 1001.38, 0.247538, 30.9535, -45.2584, 0.248302, 0.00753887, 0.247544, 0.247545, 0.248291, 0.247704, 0.247658, 0.247552, 0.249337, 0.250869, 0.256671, 1001.3, 0.26946, 0.272542, 0.247538, 0.247538, 0.247538, 0.247538, 0.247539, 0.261235, 0.247538, 0.250988
1.68774, 1088.22, 1140.66, 0.263134, 33.0185, -52.4412, 0.263882, 0.0070757, 0.263139, 0.26314, 0.263873, 0.263296, 0.263251, 0.263147, 0.264901, 0.266482, 0.272792, 1140.59, 0.281908, 0.279866, 0.263134, 0.263134, 0.263134, 0.263134, 0.263134, 0.276534, 0.263134, 0.266524
1.69562, 1263.53, 1275.78, 0.279288, 35.5743, -12.2463, 0.28002, 0.00665643, 0.279294, 0.279295, 0.280013, 0.279448, 0.279404, 0.279302, 0.281021, 0.282666, 0.289484, 1275.72, 0.295364, 0.290361, 0.279288, 0.279288, 0.279288, 0.279288, 0.279288, 0.29237, 0.279288, 0.282613
1.70351, 1323.18, 1401.01, 0.295891, 36.403, -77.8364, 0.296607, 0.00627819, 0.295897, 0.295898, 0.296601, 0.296048, 0.296005, 0.295906, 0.297587, 0.299315, 0.306636, 1400.96, 0.309661, 0.303139, 0.295891, 0.295891, 0.295891, 0.295891, 0.295892, 0.308638, 0.295891, 0.299147
1.71139, 1520.3, 1510.66, 0.312799, 39.0166, 9.63989, 0.313498, 0.00593768, 0.312804, 0.312805, 0.313494, 0.312952, 0.312911, 0.312813, 0.314455, 0.316288, 0.324103, 1510.61, 0.324606, 0.317492, 0.312799, 0.312799, 0.312799, 0.312799, 0.312799, 0.325197, 0.312799, 0.31598
1.71928, 1651.91, 1599.42, 0.329828, 40.6683, 52.493, 0.33051, 0.0056313, 0.329833, 0.329834, 0.330508, 0.329979, 0.329938, 0.329844, 0.331445, 0.333408, 0.341706, 1599.37, 0.339972, 0.332835, 0.329828, 0.329828, 0.329828, 0.329828, 0.329829, 0.341871, 0.329828, 0.332934
1.72716, 1646.07, 1662.87, 0.346759, 40.5965, -16.7953, 0.347423, 0.0053552, 0.346764, 0.346765, 0.347425, 0.346906, 0.346867, 0.346775, 0.348334, 0.350457, 0.359225, 1662.82, 0.355499, 0.348665, 0.346759, 0.346759, 0.346759, 0.346759, 0.346759, 0.358444, 0.346759, 0.349788
1.73504, 1743.48, 1697.82, 0.363333, 41.7789, 45.6617, 0.363981, 0.00510537, 0.363338, 0.363339, 0.363987, 0.363478, 0.363439, 0.363351, 0.364869, 0.367184, 0.376406, 1697.77, 0.370893, 0.364529, 0.363333, 0.363333, 0.363333, 0.363333, 0.363333, 0.374668, 0.363333, 0.366288
1.74293, 1733.44, 1702.58, 0.379259, 41.6586, 30.865, 0.379892, 0.00487771, 0.379264, 0.379265, 0.379903, 0.379402, 0.379363, 0.379279, 0.380757, 0.3833, 0.392963, 1702.53, 0.385829, 0.380001, 0.379259, 0.379259, 0.379259, 0.379259, 0.379259, 0.390257, 0.379259, 0.382143
1.75081, 1696.31, 1677.11, 0.394224, 41.2105, 19.1953, 0.394843, 0.00466814, 0.394229, 0.39423, 0.394862, 0.394365, 0.394327, 0.394247, 0.395686, 0.398497, 0.408593, 1677.07, 0.399967, 0.394679, 0.394224, 0.394224, 0.394224, 0.394224, 0.394224, 0.404906, 0.394224, 0.397042
1.7587, 1544.56, 1623.03, 0.407902, 39.3264, -78.4658, 0.408508, 0.00447267, 0.407907, 0.407907, 0.408536, 0.408042, 0.408003, 0.407929, 0.409331, 0.412452, 0.422987, 1622.99, 0.412953, 0.408178, 0.407902, 0.407902, 0.407902, 0.407902, 0.407902, 0.418294, 0.407902, 0.410662
1.76658, 1513.92, 1543.4, 0.419972, 38.9348, -29.4847, 0.420567, 0.00428743, 0.419977, 0.419978, 0.420607, 0.420112, 0.420073, 0.420005, 0.421374, 0.424847, 0.435853, 1543.36, 0.424446, 0.420137, 0.419972, 0.419972, 0.419972, 0.419972, 0.419972, 0.430107, 0.419972, 0.422682
1.77446, 1387.32, 1442.51, 0.430138, 37.2735, -55.196, 0.430726, 0.00410884, 0.430144, 0.430144, 0.43078, 0.430279, 0.430239, 0.430179, 0.431517, 0.435388, 0.446939, 1442.47, 0.434128, 0.430236, 0.430138, 0.430138, 0.430138, 0.430138, 0.430139, 0.440054, 0.430138, 0.432808
1.78235, 1264.56, 1325.44, 0.43815, 35.5887, -60.8889, 0.438731, 0.00393365, 0.438155, 0.438156, 0.438802, 0.438291, 0.43825, 0.4382, 0.439511, 0.443826, 0.456065, 1325.4, 0.441731, 0.438207, 0.43815, 0.43815, 0.43815, 0.43815, 0.43815, 0.447886, 0.43815, 0.44079
1.79023, 1161.65, 1197.69, 0.44382, 34.1123, -36.04, 0.444398, 0.00375904, 0.443826, 0.443826, 0.444487, 0.443964, 0.443921, 0.443883, 0.445169, 0.449974, 0.463158, 1197.65, 0.447056, 0.443853, 0.44382, 0.44382, 0.44382, 0.44382, 0.44382, 0.453418, 0.44382, 0.446441
1.79812, 1030.31, 1064.7, 0.447047, 32.1296, -34.3914, 0.447624, 0.0035827, 0.447053, 0.447053, 0.447734, 0.447194, 0.447149, 0.447126, 0.448388, 0.453731, 0.468282, 1064.66, 0.449986, 0.447066, 0.447047, 0.447047, 0.447047, 0.447047, 0.447047, 0.456548, 0.447047, 0.44966
1.806, 945.306, 931.554, 0.447826, 30.7783, 13.7523, 0.448405, 0.00340289, 0.447833, 0.447833, 0.448538, 0.447978, 0.44793, 0.447927, 0.449166, 0.455092, 0.471682, 931.505, 0.45051, 0.447837, 0.447826, 0.447826, 0.447826, 0.447826, 0.447827, 0.457271, 0.447826, 0.450441
1.81389, 810.269, 802.617, 0.446261, 28.5003, 7.65228, 0.446842, 0.00321849, 0.446268, 0.446268, 0.447, 0.446416, 0.446366, 0.446387, 0.447603, 0.454157, 0.473815, 802.564, 0.448719, 0.446266, 0.446261, 0.446261, 0.446261, 0.446261, 0.446261, 0.455687, 0.446261, 0.448886
1.82177, 736.717, 681.388, 0.442559, 27.1794, 55.329, 0.443146, 0.00302905, 0.442567, 0.442567, 0.44333, 0.44272, 0.442666, 0.442719, 0.443908, 0.451135, 0.475392, 681.329, 0.444818, 0.442562, 0.442559, 0.442559, 0.442559, 0.442559, 0.44256, 0.452002, 0.442559, 0.445203
1.82965, 587.6, 570.386, 0.437031, 24.2817, 17.2134, 0.437624, 0.00283474, 0.437039, 0.437039, 0.437836, 0.437198, 0.43714, 0.437231, 0.438391, 0.446332, 0.4774, 570.319, 0.439111, 0.437033, 0.437031, 0.437031, 0.437031, 0.437031, 0.437032, 0.44652, 0.437031, 0.439701
1.83754, 471.86, 471.18, 0.430071, 21.7683, 0.680786, 0.430672, 0.00263636, 0.43008, 0.43008, 0.430911, 0.430244, 0.430183, 0.43032, 0.431445, 0.44014, 0.481132, 471.101, 0.431987, 0.430072, 0.430071, 0.430071, 0.430071, 0.430071, 0.430072, 0.439631, 0.430071, 0.432771
1.84542, 408.475, 384.445, 0.422139, 20.2602, 24.0298, 0.422748, 0.0024352, 0.422148, 0.422148, 0.423014, 0.422317, 0.422253, 0.422445, 0.423528, 0.433018, 0.488198, 384.35, 0.423903, 0.422139, 0.422139, 0.422139, 0.422139, 0.422139, 0.42214, 0.431791, 0.422139, 0.424872
1.85331, 317.701, 310.136, 0.41373, 17.8802, 7.56537, 0.414347, 0.00223301, 0.413739, 0.413739, 0.41464, 0.413914, 0.413846, 0.414103, 0.415137, 0.425457, 0.50052, 310.019, 0.415354, 0.41373, 0.41373, 0.41373, 0.41373, 0.41373, 0.413731, 0.42349, 0.41373, 0.416498
1.86119, 271.241, 247.631, 0.40535, 16.53, 23.61, 0.405976, 0.00203184, 0.40536, 0.405359, 0.406294, 0.40554, 0.405468, 0.405799, 0.406777, 0.417963, 0.520312, 247.486, 0.406842, 0.40535, 0.40535, 0.40535, 0.40535, 0.40535, 0.405351, 0.415229, 0.40535, 0.408154
1.86907, 219.262, 195.925, 0.397487, 14.8749, 23.3372, 0.398122, 0.00183388, 0.397498, 0.397497, 0.398463, 0.397683, 0.397608, 0.398021, 0.398934, 0.411019, 0.550024, 195.74, 0.398855, 0.397487, 0.397487, 0.397487, 0.397487, 0.397487, 0.397488, 0.407493, 0.397487, 0.400326
1.87696, 188.506, 153.783, 0.390583, 13.8024, 34.7227, 0.391226, 0.00164137, 0.390594, 0.390593, 0.391589, 0.390784, 0.390706, 0.391209, 0.392053, 0.405067, 0.592248, 153.549, 0.391833, 0.390583, 0.390583, 0.390583, 0.390583, 0.390583, 0.390584, 0.400721, 0.390583, 0.393456
1.88484, 129.195, 119.885, 0.385016, 11.454, 9.30919, 0.385666, 0.00145645, 0.385028, 0.385027, 0.386049, 0.385222, 0.385141, 0.385739, 0.38651, 0.400484, 0.649593, 119.587, 0.386155, 0.385016, 0.385016, 0.385016, 0.385016, 0.385016, 0.385017, 0.395288, 0.385016, 0.38792
1.89273, 110.898, 92.9285, 0.381085, 10.6253, 17.9691, 0.381742, 0.00128102, 0.381097, 0.381096, 0.382143, 0.381295, 0.381211, 0.381908, 0.382605, 0.397565, 0.724505, 92.5498, 0.382119, 0.381085, 0.381085, 0.381085, 0.381085, 0.381085, 0.381086, 0.391493, 0.381085, 0.384017
1.90061, 78.7812, 71.7016, 0.379002, 8.98784, 7.07968, 0.379665, 0.00111668, 0.379014, 0.379013, 0.380081, 0.379215, 0.379129, 0.379924, 0.38055, 0.396522, 0.819051, 71.225, 0.379937, 0.379002, 0.379002, 0.379002, 0.379002, 0.379002, 0.379003, 0.389545, 0.379002, 0.381959
1.9085, 76.3213, 55.1266, 0.378891, 8.84993, 21.1947, 0.379559, 0.000964662, 0.378904, 0.378902, 0.379988, 0.379107, 0.37902, 0.379908, 0.380472, 0.397479, 0.934673, 54.533, 0.379733, 0.378891, 0.378891, 0.378891, 0.378891, 0.378891, 0.378892, 0.389571, 0.378891, 0.38187
1.91638, 54.7477, 42.2808, 0.380797, 7.53311, 12.467, 0.38147, 0.00082579, 0.38081, 0.380808, 0.381909, 0.381016, 0.380927, 0.3819, 0.382414, 0.400479, 1.07192, 41.5505, 0.381552, 0.380797, 0.380797, 0.380797, 0.380797, 0.380797, 0.380798, 0.391616, 0.380797, 0.383794
1.92426, 33.784, 32.3922, 0.384692, 5.98197, 1.39176, 0.385368, 0.000700481, 0.384705, 0.384703, 0.385817, 0.384913, 0.384823, 0.38587, 0.386352, 0.405493, 1.23021, 31.5062, 0.385366, 0.384692, 0.384692, 0.384692, 0.384692, 0.384692, 0.384693, 0.395654, 0.384692, 0.387704
1.93215, 26.378, 24.8316, 0.390491, 5.3271, 1.54637, 0.39117, 0.00058878, 0.390504, 0.390502, 0.391627, 0.390714, 0.390622, 0.391727, 0.392201, 0.412436, 1.40761, 23.7727, 0.391089, 0.390491, 0.390491, 0.390491, 0.390491, 0.390491, 0.390492, 0.401603, 0.390491, 0.393516
1.94003, 26.4058, 19.092, 0.398067, 5.32971, 7.31375, 0.398749, 0.000490382, 0.398081, 0.398079, 0.399212, 0.398292, 0.3982, 0.399344, 0.399836, 0.421181, 1.60074, 17.8462, 0.398596, 0.398067, 0.398067, 0.398067, 0.398067, 0.398067, 0.398069, 0.409341, 0.398067, 0.401103
1.94792, 16.8068, 14.77, 0.407267, 4.33668, 2.03678, 0.407951, 0.000404709, 0.407281, 0.407279, 0.408418, 0.407493, 0.4074, 0.408564, 0.409105, 0.431573, 1.80474, 13.3279, 0.407732, 0.407267, 0.407267, 0.407267, 0.407267, 0.407267, 0.407269, 0.418716, 0.407267, 0.410311
1.9558, 19.7694, 11.5454, 0.417923, 4.66577, 8.22393, 0.418608, 0.000330958, 0.417936, 0.417935, 0.419078, 0.418149, 0.418056, 0.419218, 0.41984, 0.443443, 2.01337, 9.90393, 0.41833, 0.417923, 0.417923, 0.417923, 0.417923, 0.417923, 0.417924, 0.429566, 0.417923, 0.420972
1.96368, 18.1667, 9.16488, 0.429865, 4.49074, 9.00183, 0.430551, 0.000268174, 0.429878, 0.429877, 0.431024, 0.430092, 0.429998, 0.431136, 0.431875, 0.456624, 2.21935, 7.32784, 0.430219, 0.429865, 0.429865, 0.429865, 0.429865, 0.429865, 0.429866, 0.441728, 0.429865, 0.43292
1.97157, 12.3997, 7.42718, 0.442931, 3.7947, 4.97254, 0.443619, 0.000215305, 0.442945, 0.442943, 0.444094, 0.443159, 0.443065, 0.444159, 0.445048, 0.470951, 2.41469, 5.40634, 0.443238, 0.442931, 0.442931, 0.442931, 0.442931, 0.442931, 0.442933, 0.455045, 0.442931, 0.44599
1.97945, 12.988, 6.17269, 0.456974, 3.87143, 6.81532, 0.457662, 0.000171262, 0.456988, 0.456986, 0.458139, 0.457202, 0.457108, 0.45814, 0.459212, 0.486277, 2.59128, 3.98771, 0.457238, 0.456974, 0.456974, 0.456974, 0.456974, 0.456974, 0.456976, 0.469375, 0.456974, 0.460037
1.98734, 2.66414, 5.27464, 0.471864, 2.15966, -2.6105, 0.472552, 0.000134955, 0.471878, 0.471876, 0.47303, 0.472092, 0.471998, 0.472953, 0.47424, 0.502473, 2.74141, 2.95275, 0.47209, 0.471864, 0.471864, 0.471864, 0.471864, 0.471864, 0.471865, 0.484595, 0.471864, 0.47493
1.99522, 7.41904, 4.63319, 0.487488, 3.06905, 2.78585, 0.488177, 0.000105339, 0.487502, 0.487501, 0.488655, 0.487717, 0.487623, 0.488489, 0.490018, 0.519426, 2.85844, 2.20815, 0.487681, 0.487488, 0.487488, 0.487488, 0.487488, 0.487488, 0.48749, 0.5006, 0.487488, 0.490558
2.0031, 2.57613, 4.17039, 0.503757, 2.13919, -1.59427, 0.504446, 8.14318e-05, 0.503771, 0.503769, 0.504925, 0.503986, 0.503891, 0.50466, 0.506459, 0.537047, 2.93729, 1.68093, 0.50392, 0.503757, 0.503757, 0.503757, 0.503757, 0.503757, 0.503758, 0.517306, 0.503757, 0.506831
2.01099, 4.71876, 3.82674, 0.520594, 2.59206, 0.892013, 0.521283, 6.23342e-05, 0.520608, 0.520606, 0.521762, 0.520823, 0.520728, 0.521397, 0.523485, 0.555263, 2.97487, 1.31459, 0.520731, 0.520594, 0.520594, 0.520594, 0.520594, 0.520594, 0.520596, 0.534644, 0.520594, 0.523673
2.01887, 4.84776, 3.55805, 0.537944, 2.61682, 1.28971, 0.538633, 4.72379e-05, 0.537957, 0.537956, 0.539112, 0.538172, 0.538078, 0.538646, 0.541042, 0.574023, 2.97037, 1.06567, 0.538059, 0.537944, 0.537944, 0.537944, 0.537944, 0.537944, 0.537945, 0.552563, 0.537944, 0.54103
2.02676, 2.99518, 3.33296, 0.55576, 2.23499, -0.337778, 0.556449, 3.54317e-05, 0.555774, 0.555772, 0.556929, 0.555989, 0.555894, 0.556364, 0.559083, 0.59329, 2.92528, 0.901277, 0.555856, 0.55576, 0.55576, 0.55576, 0.55576, 0.55576, 0.555761, 0.571025, 0.55576, 0.558856
2.03464, 2.86218, 3.13056, 0.57401, 2.20503, -0.268381, 0.574699, 2.62982e-05, 0.574024, 0.574022, 0.575179, 0.574239, 0.574144, 0.574522, 0.577575, 0.613047, 2.84325, 0.796781, 0.574089, 0.57401, 0.57401, 0.57401, 0.57401, 0.57401, 0.574011, 0.590001, 0.57401, 0.577119
2.04253, 3, 2.93829, 0.592669, 2.23607, 0.061712, 0.593359, 1.93096e-05, 0.592683, 0.592682, 0.593838, 0.592898, 0.592804, 0.593097, 0.596495, 0.633299, 2.72976, 0.734073, 0.592735, 0.592669, 0.592669, 0.592669, 0.592669, 0.592669, 0.592671, 0.60947, 0.592669, 0.595796
2.05041, 2.12332, 2.74996, 0.61172, 2.0306, -0.626638, 0.61241, 1.40226e-05, 0.611734, 0.611732, 0.612889, 0.611949, 0.611854, 0.612072, 0.615823, 0.654076, 2.59165, 0.700069, 0.611773, 0.61172, 0.61172, 0.61172, 0.61172, 0.61172, 0.611722, 0.62942, 0.61172, 0.61487
2.05829, 1.43592, 2.564, 0.631149, 1.85362, -1.12807, 0.631838, 1.00687e-05, 0.631162, 0.631161, 0.632318, 0.631377, 0.631283, 0.631434, 0.635546, 0.675448, 2.43652, 0.685476, 0.631192, 0.631149, 0.631149, 0.631149, 0.631149, 0.631149, 0.63115, 0.649838, 0.631149, 0.634329
2.06618, 2.99757, 2.38185, 0.650946, 2.23552, 0.615723, 0.651636, 7.14654e-06, 0.65096, 0.650958, 0.652115, 0.651175, 0.65108, 0.651175, 0.655654, 0.697537, 2.27217, 0.683821, 0.650981, 0.650946, 0.650946, 0.650946, 0.650946, 0.650946, 0.650948, 0.670718, 0.650946, 0.654165
2.07406, 0.997646, 2.20671, 0.671107, 1.73137, -1.20907, 0.671797, 5.01277e-06, 0.671121, 0.671119, 0.672276, 0.671336, 0.671241, 0.671289, 0.676142, 0.72055, 2.10598, 0.690681, 0.671135, 0.671107, 0.671107, 0.671107, 0.671107, 0.671107, 0.671108, 0.692056, 0.671107, 0.674375
2.08195, 0.997549, 2.04253, 0.691624, 1.73134, -1.04498, 0.692315, 3.47392e-06, 0.691638, 0.691637, 0.692793, 0.691853, 0.691759, 0.691768, 0.697002, 0.744807, 1.94453, 0.703092, 0.691647, 0.691624, 0.691624, 0.691624, 0.691624, 0.691624, 0.691626, 0.713846, 0.691624, 0.694954
2.08983, 5.99756, 1.89322, 0.712495, 2.828, 4.10434, 0.713186, 2.37807e-06, 0.712509, 0.712507, 0.713664, 0.712724, 0.712629, 0.712608, 0.718231, 0.770801, 1.79319, 0.719105, 0.712513, 0.712495, 0.712495, 0.712495, 0.712495, 0.712495, 0.712497, 0.736085, 0.712495, 0.715901
2.09771, 2.45043, 1.76226, 0.733717, 2.10961, 0.688173, 0.734408, 1.60766e-06, 0.73373, 0.733729, 0.734886, 0.733946, 0.733851, 0.733806, 0.739825, 0.799264, 1.65595, 0.737461, 0.733731, 0.733717, 0.733717, 0.733717, 0.733717, 0.733717, 0.733718, 0.758772, 0.733717, 0.737215
2.1056, 0, 1.65248, 0.755287, 1.41421, -1.65248, 0.75598, 1.07309e-06, 0.755301, 0.755299, 0.756456, 0.755516, 0.755421, 0.755359, 0.761783, 0.831251, 1.53537, 0.75737, 0.755298, 0.755287, 0.755287, 0.755287, 0.755287, 0.755287, 0.755289, 0.781908, 0.755287, 0.758897
2.11348, 0.542362, 1.56611, 0.777204, 1.59448, -1.02374, 0.777898, 7.07091e-07, 0.777217, 0.777216, 0.778373, 0.777432, 0.777338, 0.777263, 0.784102, 0.868249, 1.43266, 0.778347, 0.777212, 0.777204, 0.777204, 0.777204, 0.777204, 0.777204, 0.777205, 0.805495, 0.777204, 0.780946
2.12137, 0.457638, 1.50493, 0.799464, 1.56769, -1.04729, 0.80016, 4.59885e-07, 0.799478, 0.799476, 0.800633, 0.799693, 0.799598, 0.799516, 0.806778, 0.912294, 1.34788, 0.800082, 0.799471, 0.799464, 0.799464, 0.799464, 0.799464, 0.799464, 0.799465, 0.829537, 0.799464, 0.803362
2.12925, 0, 1.4706, 0.822068, 1.41421, -1.4706, 0.822767, 2.95168e-07, 0.822082, 0.82208, 0.823237, 0.822297, 0.822202, 0.822115, 0.829812, 0.966104, 1.28012, 0.822397, 0.822073, 0.822068, 0.822068, 0.822068, 0.822068, 0.822068, 0.82207, 0.85405, 0.822068, 0.826147
2.13714, 0.535159, 1.46503, 0.845015, 1.59222, -0.929869, 0.845717, 1.86933e-07, 0.845028, 0.845027, 0.846184, 0.845244, 0.845149, 0.84506, 0.853201, 1.0332, 1.22785, 0.845187, 0.845019, 0.845015, 0.845015, 0.845015, 0.845015, 0.845015, 0.845016, 0.879052, 0.845015, 0.849301
2.14502, 0.464841, 1.49068, 0.868301, 1.56998, -1.02584, 0.869008, 1.16802e-07, 0.868315, 0.868314, 0.869471, 0.86853, 0.868436, 0.868348, 0.876944, 1.11799, 1.18915, 0.86839, 0.868305, 0.868301, 0.868301, 0.868301, 0.868301, 0.868301, 0.868303, 0.904573, 0.868301, 0.872824
2.1529, 0, 1.55086, 0.891926, 1.41421, -1.55086, 0.892639, 7.19983e-08, 0.89194, 0.891938, 0.893095, 0.892155, 0.89206, 0.891976, 0.901038, 1.22584, 1.16194, 0.891971, 0.891928, 0.891926, 0.891926, 0.891926, 0.891926, 0.891926, 0.891927, 0.930658, 0.891926, 0.896715
2.16079, 0, 1.64988, 0.91589, 1.41421, -1.64988, 0.916611, 4.37761e-08, 0.915904, 0.915902, 0.917059, 0.916119, 0.916024, 0.915946, 0.925483, 1.36306, 1.14419, 0.915912, 0.915892, 0.91589, 0.91589, 0.91589, 0.91589, 0.91589, 0.915892, 0.957378, 0.91589, 0.920975
2.16867, 0.525479, 1.79307, 0.94019, 1.58918, -1.26759, 0.940921, 2.62524e-08, 0.940204, 0.940202, 0.941359, 0.940419, 0.940325, 0.940253, 0.950277, 1.53672, 1.13405, 0.940201, 0.940192, 0.94019, 0.94019, 0.94019, 0.94019, 0.94019, 0.940192, 0.984825, 0.94019, 0.945603
2.17656, 2.9976, 1.98656, 0.964825, 2.23553, 1.01104, 0.965567, 1.55271e-08, 0.964838, 0.964837, 0.965994, 0.965053, 0.964959, 0.964897, 0.975417, 1.7544, 1.12993, 0.96483, 0.964826, 0.964825, 0.964825, 0.964825, 0.964825, 0.964825, 0.964826, 1.01313, 0.964825, 0.970597
2.18444, 3.51831, 2.23692, 0.989791, 2.34911, 1.28139, 0.990549, 9.05635e-09, 0.989805, 0.989803, 0.99096, 0.99002, 0.989926, 0.989874, 1.0009, 2.0238, 1.13056, 0.989794, 0.989792, 0.989791, 0.989791, 0.989791, 0.989791, 0.989791, 0.989793, 1.04246, 0.989791, 0.995954
2.19232, 1.95861, 2.55055, 1.01509, 1.98963, -0.591939, 1.01587, 5.20852e-09, 1.0151, 1.0151, 1.01626, 1.01532, 1.01522, 1.01518, 1.02673, 2.35206, 1.13497, 1.01509, 1.01509, 1.01509, 1.01509, 1.01509, 1.01509, 1.01509, 1.01509, 1.07305, 1.01509, 1.02168
2.20021, 4.06345, 2.93291, 1.04072, 2.46241, 1.13053, 1.04151, 2.95358e-09, 1.04073, 1.04073, 1.04189, 1.04095, 1.04085, 1.04082, 1.05289, 2.74506, 1.14242, 1.04072, 1.04072, 1.04072, 1.04072, 1.04072, 1.04072, 1.04072, 1.04072, 1.10519, 1.04072, 1.04775
2.20809, 4.45, 3.38767, 1.06667, 2.53969, 1.06233, 1.06749, 1.65116e-09, 1.06668, 1.06668, 1.06784, 1.0669, 1.0668, 1.06679, 1.0794, 3.2066, 1.15243, 1.06667, 1.06667, 1.06667, 1.06667, 1.06667, 1.06667, 1.06667, 1.06667, 1.13923, 1.06667, 1.07419
2.21598, 2.01959, 3.91566, 1.09294, 2.00489, -1.89606, 1.0938, 9.09928e-10, 1.09296, 1.09296, 1.09411, 1.09317, 1.09308, 1.09308, 1.10623, 3.73742, 1.16467, 1.09294, 1.09294, 1.09294, 1.09294, 1.09294, 1.09294, 1.09294, 1.09295, 1.17559, 1.09294, 1.10097
2.22386, 5.0101, 4.51413, 1.11954, 2.64766, 0.495974, 1.12043, 4.9429e-10, 1.11955, 1.11955, 1.12071, 1.11977, 1.11967, 1.11968, 1.1334, 4.33448, 1.17892, 1.11954, 1.11954, 1.11954, 1.11954, 1.11954, 1.11954, 1.11954, 1.11954, 1.21478, 1.11954, 1.12811
2.23175, 6.98784, 5.17588, 1.14645, 2.99797, 1.81196, 1.14738, 2.6464e-10, 1.14646, 1.14646, 1.14762, 1.14668, 1.14658, 1.1466, 1.16089, 4.99018, 1.19505, 1.14645, 1.14645, 1.14645, 1.14645, 1.14645, 1.14645, 1.14645, 1.14645, 1.25734, 1.14645, 1.15558
2.23963, 5.98041, 5.889, 1.17367, 2.82496, 0.0914078, 1.17464, 1.39631e-10, 1.17369, 1.17368, 1.17484, 1.1739, 1.17381, 1.17384, 1.1887, 5.69208, 1.21295, 1.17367, 1.17367, 1.17367, 1.17367, 1.17367, 1.17367, 1.17367, 1.17367, 1.30386, 1.17367, 1.1834
