   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_185.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
14.6986, 24.7589, 27.0845, 27.0845, 5.1729, -2.32561, 0, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845, 27.0845
14.7064, 31.0109, 26.9815, 26.9815, 5.74551, 4.02939, 0, 26.9815, 26.9815, 26.9815, 26.9815, 26.9815, 26.9815, 26.9815, 26.9815, 26.9815, 26.9815, 26.9815, 26.9815, 26.9815, 26.9815, 26.9815, 26.9815
14.7142, 37.7664, 26.8788, 26.8787, 6.30606, 10.8877, 0, 26.8787, 26.8787, 26.8787, 26.8787, 26.8787, 26.8787, 26.8787, 26.8787, 26.8787, 26.8787, 26.8787, 26.8787, 26.8788, 26.8787, 26.8787, 26.8787
14.7219, 29.158, 26.8064, 26.8064, 5.58193, 2.35158, 0, 26.8064, 26.8064, 26.8064, 26.8064, 26.8064, 26.8064, 26.8064, 26.8064, 26.8064, 26.8064, 26.8064, 26.8064, 26.8064, 26.8064, 26.8064, 26.8064
14.7297, 27.5062, 26.7213, 26.7213, 5.43196, 0.78487, 0, 26.7213, 26.7213, 26.7213, 26.7213, 26.7213, 26.7213, 26.7213, 26.7213, 26.7213, 26.7213, 26.7213, 26.7213, 26.7213, 26.7213, 26.7213, 26.7213
14.7375, 21.4492, 26.6244, 26.6244, 4.84244, -5.17516, 0, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244
14.7453, 35.7416, 26.5217, 26.5217, 6.14342, 9.21996, 0, 26.5217, 26.5217, 26.5217, 26.5217, 26.5217, 26.5217, 26.5217, 26.5217, 26.5217, 26.5217, 26.5217, 26.5217, 26.5217, 26.5217, 26.5217, 26.5217
14.7531, 27.0886, 26.4192, 26.4192, 5.39338, 0.669418, 0, 26.4192, 26.4192, 26.4192, 26.4192, 26.4192, 26.4192, 26.4192, 26.4192, 26.4192, 26.4192, 26.4192, 26.4192, 26.4192, 26.4192, 26.4192, 26.4192
14.7608, 26.3497, 26.3476, 26.3476, 5.32444, 0.00209999, 0, 26.3476, 26.3476, 26.3476, 26.3476, 26.3476, 26.3476, 26.3476, 26.3476, 26.3476, 26.3476, 26.3476, 26.3476, 26.3476, 26.3476, 26.3476, 26.3476
14.7686, 26.9337, 26.2627, 26.2627, 5.37901, 0.670973, 0, 26.2627, 26.2627, 26.2627, 26.2627, 26.2627, 26.2627, 26.2627, 26.2627, 26.2627, 26.2627, 26.2627, 26.2627, 26.2627, 26.2627, 26.2627, 26.2627
14.7764, 38.5729, 26.1656, 26.1656, 6.36968, 12.4073, 0, 26.1656, 26.1656, 26.1656, 26.1656, 26.1656, 26.1656, 26.1656, 26.1656, 26.1656, 26.1656, 26.1656, 26.1656, 26.1656, 26.1656, 26.1656, 26.1656
14.7842, 31.1051, 26.0625, 26.0624, 5.7537, 5.04263, 0, 26.0624, 26.0624, 26.0624, 26.0624, 26.0624, 26.0624, 26.0624, 26.0624, 26.0624, 26.0624, 26.0624, 26.0624, 26.0625, 26.0624, 26.0624, 26.0624
14.792, 38.4094, 25.9595, 25.9595, 6.35684, 12.4499, 0, 25.9595, 25.9595, 25.9595, 25.9595, 25.9595, 25.9595, 25.9595, 25.9595, 25.9595, 25.9595, 25.9595, 25.9595, 25.9595, 25.9595, 25.9595, 25.9595
14.7997, 29.1187, 25.8896, 25.8896, 5.57841, 3.22906, 0, 25.8896, 25.8896, 25.8896, 25.8896, 25.8896, 25.8896, 25.8896, 25.8896, 25.8896, 25.8896, 25.8896, 25.8896, 25.8896, 25.8896, 25.8896, 25.8896
14.8075, 26.9164, 25.8059, 25.8059, 5.37739, 1.11046, 0, 25.8059, 25.8059, 25.8059, 25.8059, 25.8059, 25.8059, 25.8059, 25.8059, 25.8059, 25.8059, 25.8059, 25.8059, 25.8059, 25.8059, 25.8059, 25.8059
14.8153, 29.1822, 25.7093, 25.7093, 5.5841, 3.47281, 0, 25.7093, 25.7093, 25.7093, 25.7093, 25.7093, 25.7093, 25.7093, 25.7093, 25.7093, 25.7093, 25.7093, 25.7093, 25.7093, 25.7093, 25.7093, 25.7093
14.8231, 30.169, 25.6065, 25.6065, 5.67177, 4.56251, 0, 25.6065, 25.6065, 25.6065, 25.6065, 25.6065, 25.6065, 25.6065, 25.6065, 25.6065, 25.6065, 25.6065, 25.6065, 25.6065, 25.6065, 25.6065, 25.6065
14.8309, 25.9579, 25.5039, 25.5039, 5.28752, 0.453985, 0, 25.5039, 25.5039, 25.5039, 25.5039, 25.5039, 25.5039, 25.5039, 25.5039, 25.5039, 25.5039, 25.5039, 25.5039, 25.5039, 25.5039, 25.5039, 25.5039
14.8386, 32.5676, 25.4349, 25.4349, 5.87942, 7.13267, 0, 25.4349, 25.4349, 25.4349, 25.4349, 25.4349, 25.4349, 25.4349, 25.4349, 25.4349, 25.4349, 25.4349, 25.4349, 25.4349, 25.4349, 25.4349, 25.4349
14.8464, 34.5419, 25.3515, 25.3515, 6.04499, 9.19035, 0, 25.3515, 25.3515, 25.3515, 25.3515, 25.3515, 25.3515, 25.3515, 25.3515, 25.3515, 25.3515, 25.3515, 25.3515, 25.3515, 25.3515, 25.3515, 25.3515
14.8542, 32.6131, 25.2548, 25.2548, 5.88329, 7.35833, 0, 25.2548, 25.2548, 25.2548, 25.2548, 25.2548, 25.2548, 25.2548, 25.2548, 25.2548, 25.2548, 25.2548, 25.2548, 25.2548, 25.2548, 25.2548, 25.2548
14.862, 18.7509, 25.1516, 25.1516, 4.55532, -6.40065, 0, 25.1516, 25.1516, 25.1516, 25.1516, 25.1516, 25.1516, 25.1516, 25.1516, 25.1516, 25.1516, 25.1516, 25.1516, 25.1516, 25.1516, 25.1516, 25.1516
14.8698, 30.3792, 25.0486, 25.0486, 5.69027, 5.33061, 0, 25.0486, 25.0486, 25.0486, 25.0486, 25.0486, 25.0486, 25.0486, 25.0486, 25.0486, 25.0486, 25.0486, 25.0486, 25.0486, 25.0486, 25.0486, 25.0486
14.8776, 28.9009, 24.9813, 24.9813, 5.55886, 3.91953, 0, 24.9813, 24.9813, 24.9813, 24.9813, 24.9813, 24.9813, 24.9813, 24.9813, 24.9813, 24.9813, 24.9813, 24.9813, 24.9813, 24.9813, 24.9813, 24.9813
14.8853, 29.2104, 24.8991, 24.8991, 5.58663, 4.31131, 0, 24.8991, 24.8991, 24.8991, 24.8991, 24.8991, 24.8991, 24.8991, 24.8991, 24.8991, 24.8991, 24.8991, 24.8991, 24.8991, 24.8991, 24.8991, 24.8991
14.8931, 22.2211, 24.803, 24.803, 4.92149, -2.58191, 0, 24.803, 24.803, 24.803, 24.803, 24.803, 24.803, 24.803, 24.803, 24.803, 24.803, 24.803, 24.803, 24.803, 24.803, 24.803, 24.803
14.9009, 25.4451, 24.7001, 24.7001, 5.23881, 0.745066, 0, 24.7001, 24.7001, 24.7001, 24.7001, 24.7001, 24.7001, 24.7001, 24.7001, 24.7001, 24.7001, 24.7001, 24.7001, 24.7001, 24.7001, 24.7001, 24.7001
14.9087, 34.2315, 24.5974, 24.5973, 6.01926, 9.6341, 0, 24.5973, 24.5973, 24.5973, 24.5973, 24.5973, 24.5973, 24.5973, 24.5973, 24.5973, 24.5973, 24.5973, 24.5973, 24.5974, 24.5973, 24.5973, 24.5973
14.9165, 26.9653, 24.5312, 24.5312, 5.38194, 2.43414, 0, 24.5312, 24.5312, 24.5312, 24.5312, 24.5312, 24.5312, 24.5312, 24.5312, 24.5312, 24.5312, 24.5312, 24.5312, 24.5312, 24.5312, 24.5312, 24.5312
14.9242, 26.2504, 24.4494, 24.4494, 5.31511, 1.80102, 0, 24.4494, 24.4494, 24.4494, 24.4494, 24.4494, 24.4494, 24.4494, 24.4494, 24.4494, 24.4494, 24.4494, 24.4494, 24.4494, 24.4494, 24.4494, 24.4494
14.932, 30.5449, 24.3533, 24.3533, 5.70481, 6.19158, 0, 24.3533, 24.3533, 24.3533, 24.3533, 24.3533, 24.3533, 24.3533, 24.3533, 24.3533, 24.3533, 24.3533, 24.3533, 24.3533, 24.3533, 24.3533, 24.3533
14.9398, 29.5372, 24.2501, 24.2501, 5.6158, 5.28711, 0, 24.2501, 24.2501, 24.2501, 24.2501, 24.2501, 24.2501, 24.2501, 24.2501, 24.2501, 24.2501, 24.2501, 24.2501, 24.2501, 24.2501, 24.2501, 24.2501
14.9476, 27.404, 24.1471, 24.1471, 5.42254, 3.25691, 0, 24.1471, 24.1471, 24.1471, 24.1471, 24.1471, 24.1471, 24.1471, 24.1471, 24.1471, 24.1471, 24.1471, 24.1471, 24.1471, 24.1471, 24.1471, 24.1471
14.9554, 34.0298, 24.0827, 24.0827, 6.00249, 9.94715, 0, 24.0827, 24.0827, 24.0827, 24.0827, 24.0827, 24.0827, 24.0827, 24.0827, 24.0827, 24.0827, 24.0827, 24.0827, 24.0827, 24.0827, 24.0827, 24.0827
14.9631, 23.3519, 24.0021, 24.0021, 5.03507, -0.650173, 0, 24.0021, 24.0021, 24.0021, 24.0021, 24.0021, 24.0021, 24.0021, 24.0021, 24.0021, 24.0021, 24.0021, 24.0021, 24.0021, 24.0021, 24.0021, 24.0021
14.9709, 29.8748, 23.9065, 23.9065, 5.64578, 5.96831, 0, 23.9065, 23.9065, 23.9065, 23.9065, 23.9065, 23.9065, 23.9065, 23.9065, 23.9065, 23.9065, 23.9065, 23.9065, 23.9065, 23.9065, 23.9065, 23.9065
14.9787, 30.4087, 23.8036, 23.8036, 5.69286, 6.60503, 0, 23.8036, 23.8036, 23.8036, 23.8036, 23.8036, 23.8036, 23.8036, 23.8036, 23.8036, 23.8036, 23.8036, 23.8036, 23.8036, 23.8036, 23.8036, 23.8036
14.9865, 24.7423, 23.701, 23.701, 5.17129, 1.04128, 0, 23.701, 23.701, 23.701, 23.701, 23.701, 23.701, 23.701, 23.701, 23.701, 23.701, 23.701, 23.701, 23.701, 23.701, 23.701, 23.701
14.9943, 25.1696, 23.6378, 23.6378, 5.21245, 1.53184, 0, 23.6378, 23.6378, 23.6378, 23.6378, 23.6378, 23.6378, 23.6378, 23.6378, 23.6378, 23.6378, 23.6378, 23.6378, 23.6378, 23.6378, 23.6378, 23.6378
15.002, 29.8646, 23.5579, 23.5578, 5.64487, 6.3067, 0, 23.5578, 23.5578, 23.5578, 23.5578, 23.5578, 23.5578, 23.5578, 23.5578, 23.5578, 23.5578, 23.5578, 23.5578, 23.5579, 23.5578, 23.5578, 23.5578
15.0098, 25.3263, 23.4624, 23.4624, 5.22746, 1.8639, 0, 23.4624, 23.4624, 23.4624, 23.4624, 23.4624, 23.4624, 23.4624, 23.4624, 23.4624, 23.4624, 23.4624, 23.4624, 23.4624, 23.4624, 23.4624, 23.4624
15.0176, 22.3428, 23.3594, 23.3594, 4.93384, -1.01657, 0, 23.3594, 23.3594, 23.3594, 23.3594, 23.3594, 23.3594, 23.3594, 23.3594, 23.3594, 23.3594, 23.3594, 23.3594, 23.3594, 23.3594, 23.3594, 23.3594
15.0254, 27.2212, 23.2566, 23.2566, 5.40566, 3.96462, 0, 23.2566, 23.2566, 23.2566, 23.2566, 23.2566, 23.2566, 23.2566, 23.2566, 23.2566, 23.2566, 23.2566, 23.2566, 23.2566, 23.2566, 23.2566, 23.2566
15.0332, 37.1145, 23.1952, 23.1952, 6.25416, 13.9193, 0, 23.1952, 23.1952, 23.1952, 23.1952, 23.1952, 23.1952, 23.1952, 23.1952, 23.1952, 23.1952, 23.1952, 23.1952, 23.1952, 23.1952, 23.1952, 23.1952
15.041, 26.6007, 23.1164, 23.1164, 5.34797, 3.48431, 0, 23.1164, 23.1164, 23.1164, 23.1164, 23.1164, 23.1164, 23.1164, 23.1164, 23.1164, 23.1164, 23.1164, 23.1164, 23.1164, 23.1164, 23.1164, 23.1164
15.0487, 25.2434, 23.0216, 23.0216, 5.21952, 2.22177, 0, 23.0216, 23.0216, 23.0216, 23.0216, 23.0216, 23.0216, 23.0216, 23.0216, 23.0216, 23.0216, 23.0216, 23.0216, 23.0216, 23.0216, 23.0216, 23.0216
15.0565, 26.9568, 22.9189, 22.9189, 5.38115, 4.03787, 0, 22.9189, 22.9189, 22.9189, 22.9189, 22.9189, 22.9189, 22.9189, 22.9189, 22.9189, 22.9189, 22.9189, 22.9189, 22.9189, 22.9189, 22.9189, 22.9189
15.0643, 23.7341, 22.8164, 22.8164, 5.07288, 0.917694, 0, 22.8164, 22.8164, 22.8164, 22.8164, 22.8164, 22.8164, 22.8164, 22.8164, 22.8164, 22.8164, 22.8164, 22.8164, 22.8164, 22.8164, 22.8164, 22.8164
15.0721, 23.1331, 22.7561, 22.7561, 5.01329, 0.376959, 0, 22.7561, 22.7561, 22.7561, 22.7561, 22.7561, 22.7561, 22.7561, 22.7561, 22.7561, 22.7561, 22.7561, 22.7561, 22.7561, 22.7561, 22.7561, 22.7561
15.0799, 24.9628, 22.6781, 22.6781, 5.19257, 2.28475, 0, 22.6781, 22.6781, 22.6781, 22.6781, 22.6781, 22.6781, 22.6781, 22.6781, 22.6781, 22.6781, 22.6781, 22.6781, 22.6781, 22.6781, 22.6781, 22.6781
15.0876, 29.8818, 22.5836, 22.5836, 5.6464, 7.29819, 0, 22.5836, 22.5836, 22.5836, 22.5836, 22.5836, 22.5836, 22.5836, 22.5836, 22.5836, 22.5836, 22.5836, 22.5836, 22.5836, 22.5836, 22.5836, 22.5836
15.0954, 19.9727, 22.4811, 22.4811, 4.68751, -2.50832, 0, 22.4811, 22.4811, 22.4811, 22.4811, 22.4811, 22.4811, 22.4811, 22.4811, 22.4811, 22.4811, 22.4811, 22.4811, 22.4811, 22.4811, 22.4811, 22.4811
15.1032, 30.5214, 22.3788, 22.3788, 5.70276, 8.14268, 0, 22.3788, 22.3788, 22.3788, 22.3788, 22.3788, 22.3788, 22.3788, 22.3788, 22.3788, 22.3788, 22.3788, 22.3788, 22.3788, 22.3788, 22.3788, 22.3788
15.111, 33.4828, 22.3199, 22.3199, 5.95674, 11.1629, 0, 22.3199, 22.3199, 22.3199, 22.3199, 22.3199, 22.3199, 22.3199, 22.3199, 22.3199, 22.3199, 22.3199, 22.3199, 22.3199, 22.3199, 22.3199, 22.3199
15.1188, 31.4046, 22.2428, 22.2428, 5.77967, 9.16175, 0, 22.2428, 22.2428, 22.2428, 22.2428, 22.2428, 22.2428, 22.2428, 22.2428, 22.2428, 22.2428, 22.2428, 22.2428, 22.2428, 22.2428, 22.2428, 22.2428
15.1265, 30.0103, 22.1491, 22.1491, 5.65776, 7.86124, 0, 22.1491, 22.1491, 22.1491, 22.1491, 22.1491, 22.1491, 22.1491, 22.1491, 22.1491, 22.1491, 22.1491, 22.1491, 22.1491, 22.1491, 22.1491, 22.1491
15.1343, 27.4755, 22.0471, 22.0471, 5.42913, 5.42836, 0, 22.0471, 22.0471, 22.0471, 22.0471, 22.0471, 22.0471, 22.0471, 22.0471, 22.0471, 22.0471, 22.0471, 22.0471, 22.0471, 22.0471, 22.0471, 22.0471
15.1421, 23.4418, 21.9454, 21.9454, 5.04398, 1.49638, 0, 21.9454, 21.9454, 21.9454, 21.9454, 21.9454, 21.9454, 21.9454, 21.9454, 21.9454, 21.9454, 21.9454, 21.9454, 21.9454, 21.9454, 21.9454, 21.9454
15.1499, 16.47, 21.8876, 21.8876, 4.29768, -5.41755, 0, 21.8876, 21.8876, 21.8876, 21.8876, 21.8876, 21.8876, 21.8876, 21.8876, 21.8876, 21.8876, 21.8876, 21.8876, 21.8876, 21.8876, 21.8876, 21.8876
15.1577, 27.9824, 21.8113, 21.8113, 5.47562, 6.17109, 0, 21.8113, 21.8113, 21.8113, 21.8113, 21.8113, 21.8113, 21.8113, 21.8113, 21.8113, 21.8113, 21.8113, 21.8113, 21.8113, 21.8113, 21.8113, 21.8113
15.1654, 19.4812, 21.7181, 21.7181, 4.63478, -2.23697, 0, 21.7181, 21.7181, 21.7181, 21.7181, 21.7181, 21.7181, 21.7181, 21.7181, 21.7181, 21.7181, 21.7181, 21.7181, 21.7181, 21.7181, 21.7181, 21.7181
15.1732, 22.4534, 21.6167, 21.6167, 4.94504, 0.836737, 0, 21.6167, 21.6167, 21.6167, 21.6167, 21.6167, 21.6167, 21.6167, 21.6167, 21.6167, 21.6167, 21.6167, 21.6167, 21.6167, 21.6167, 21.6167, 21.6167
15.181, 24.9538, 21.5154, 21.5154, 5.1917, 3.43835, 0, 21.5154, 21.5154, 21.5154, 21.5154, 21.5154, 21.5154, 21.5154, 21.5154, 21.5154, 21.5154, 21.5154, 21.5154, 21.5154, 21.5154, 21.5154, 21.5154
15.1888, 25.4731, 21.4589, 21.4589, 5.24148, 4.01424, 0, 21.4589, 21.4589, 21.4589, 21.4589, 21.4589, 21.4589, 21.4589, 21.4589, 21.4589, 21.4589, 21.4589, 21.4589, 21.4589, 21.4589, 21.4589, 21.4589
15.1966, 21.0429, 21.3836, 21.3836, 4.8003, -0.340712, 0, 21.3836, 21.3836, 21.3836, 21.3836, 21.3836, 21.3836, 21.3836, 21.3836, 21.3836, 21.3836, 21.3836, 21.3836, 21.3836, 21.3836, 21.3836, 21.3836
15.2044, 24.4662, 21.2912, 21.2912, 5.14453, 3.17501, 0, 21.2912, 21.2912, 21.2912, 21.2912, 21.2912, 21.2912, 21.2912, 21.2912, 21.2912, 21.2912, 21.2912, 21.2912, 21.2912, 21.2912, 21.2912, 21.2912
15.2121, 25.9777, 21.1903, 21.1903, 5.28939, 4.78737, 0, 21.1903, 21.1903, 21.1903, 21.1903, 21.1903, 21.1903, 21.1903, 21.1903, 21.1903, 21.1903, 21.1903, 21.1903, 21.1903, 21.1903, 21.1903, 21.1903
15.2199, 20.4193, 21.0897, 21.0897, 4.73491, -0.670401, 0, 21.0897, 21.0897, 21.0897, 21.0897, 21.0897, 21.0897, 21.0897, 21.0897, 21.0897, 21.0897, 21.0897, 21.0897, 21.0897, 21.0897, 21.0897, 21.0897
15.2277, 22.971, 21.0354, 21.0354, 4.9971, 1.93567, 0, 21.0354, 21.0354, 21.0354, 21.0354, 21.0354, 21.0354, 21.0354, 21.0354, 21.0354, 21.0354, 21.0354, 21.0354, 21.0354, 21.0354, 21.0354, 21.0354
15.2355, 22.0191, 20.9614, 20.9614, 4.90092, 1.05763, 0, 20.9614, 20.9614, 20.9614, 20.9614, 20.9614, 20.9614, 20.9614, 20.9614, 20.9614, 20.9614, 20.9614, 20.9614, 20.9614, 20.9614, 20.9614, 20.9614
15.2433, 26.395, 20.8695, 20.8695, 5.3287, 5.52553, 0, 20.8695, 20.8695, 20.8695, 20.8695, 20.8695, 20.8695, 20.8695, 20.8695, 20.8695, 20.8695, 20.8695, 20.8695, 20.8695, 20.8695, 20.8695, 20.8695
15.251, 23.0874, 20.7688, 20.7688, 5.00873, 2.31858, 0, 20.7688, 20.7688, 20.7688, 20.7688, 20.7688, 20.7688, 20.7688, 20.7688, 20.7688, 20.7688, 20.7688, 20.7688, 20.7688, 20.7688, 20.7688, 20.7688
15.2588, 14.9138, 20.6683, 20.6683, 4.11263, -5.75453, 0, 20.6683, 20.6683, 20.6683, 20.6683, 20.6683, 20.6683, 20.6683, 20.6683, 20.6683, 20.6683, 20.6683, 20.6683, 20.6683, 20.6683, 20.6683, 20.6683
15.2666, 20.0428, 20.6177, 20.6177, 4.69497, -0.574986, 0, 20.6177, 20.6177, 20.6177, 20.6177, 20.6177, 20.6177, 20.6177, 20.6177, 20.6177, 20.6177, 20.6177, 20.6177, 20.6177, 20.6177, 20.6177, 20.6177
15.2744, 21.2211, 20.5457, 20.5457, 4.81883, 0.675451, 0, 20.5457, 20.5457, 20.5457, 20.5457, 20.5457, 20.5457, 20.5457, 20.5457, 20.5457, 20.5457, 20.5457, 20.5457, 20.5457, 20.5457, 20.5457, 20.5457
15.2822, 23.3521, 20.4539, 20.4539, 5.03509, 2.89822, 0, 20.4539, 20.4539, 20.4539, 20.4539, 20.4539, 20.4539, 20.4539, 20.4539, 20.4539, 20.4539, 20.4539, 20.4539, 20.4539, 20.4539, 20.4539, 20.4539
15.2899, 22.3621, 20.3524, 20.3524, 4.9358, 2.00972, 0, 20.3524, 20.3524, 20.3524, 20.3524, 20.3524, 20.3524, 20.3524, 20.3524, 20.3524, 20.3524, 20.3524, 20.3524, 20.3524, 20.3524, 20.3524, 20.3524
15.2977, 18.4337, 20.2511, 20.2511, 4.52037, -1.81739, 0, 20.2511, 20.2511, 20.2511, 20.2511, 20.2511, 20.2511, 20.2511, 20.2511, 20.2511, 20.2511, 20.2511, 20.2511, 20.2511, 20.2511, 20.2511, 20.2511
15.3055, 22.5217, 20.2187, 20.2187, 4.95194, 2.30297, 0, 20.2187, 20.2187, 20.2187, 20.2187, 20.2187, 20.2187, 20.2187, 20.2187, 20.2187, 20.2187, 20.2187, 20.2187, 20.2187, 20.2187, 20.2187, 20.2187
15.3133, 20.4312, 20.1644, 20.1644, 4.73616, 0.266853, 0, 20.1644, 20.1644, 20.1644, 20.1644, 20.1644, 20.1644, 20.1644, 20.1644, 20.1644, 20.1644, 20.1644, 20.1644, 20.1644, 20.1644, 20.1644, 20.1644
15.3211, 25.2193, 20.0896, 20.0896, 5.21721, 5.12969, 0, 20.0896, 20.0896, 20.0896, 20.0896, 20.0896, 20.0896, 20.0896, 20.0896, 20.0896, 20.0896, 20.0896, 20.0896, 20.0896, 20.0896, 20.0896, 20.0896
15.3288, 19.3921, 20.0048, 20.0048, 4.62516, -0.612772, 0, 20.0048, 20.0048, 20.0048, 20.0048, 20.0048, 20.0048, 20.0048, 20.0048, 20.0048, 20.0048, 20.0048, 20.0048, 20.0048, 20.0048, 20.0048, 20.0048
15.3366, 14.8721, 19.9202, 19.9202, 4.10757, -5.0481, 0, 19.9202, 19.9202, 19.9202, 19.9202, 19.9202, 19.9202, 19.9202, 19.9202, 19.9202, 19.9202, 19.9202, 19.9202, 19.9202, 19.9202, 19.9202, 19.9202
15.3444, 24.5356, 19.8844, 19.8844, 5.15127, 4.65112, 0, 19.8844, 19.8844, 19.8844, 19.8844, 19.8844, 19.8844, 19.8844, 19.8844, 19.8844, 19.8844, 19.8844, 19.8844, 19.8844, 19.8844, 19.8844, 19.8844
15.3522, 23.5657, 19.8291, 19.8291, 5.05625, 3.73658, 0, 19.8291, 19.8291, 19.8291, 19.8291, 19.8291, 19.8291, 19.8291, 19.8291, 19.8291, 19.8291, 19.8291, 19.8291, 19.8291, 19.8291, 19.8291, 19.8291
15.36, 27.7071, 19.7559, 19.7559, 5.45042, 7.95115, 0, 19.7559, 19.7559, 19.7559, 19.7559, 19.7559, 19.7559, 19.7559, 19.7559, 19.7559, 19.7559, 19.7559, 19.7559, 19.7559, 19.7559, 19.7559, 19.7559
15.3678, 21.8414, 19.6739, 19.6739, 4.88276, 2.16748, 0, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739
15.3755, 23.5359, 19.5921, 19.5921, 5.05331, 3.94386, 0, 19.5921, 19.5921, 19.5921, 19.5921, 19.5921, 19.5921, 19.5921, 19.5921, 19.5921, 19.5921, 19.5921, 19.5921, 19.5921, 19.5921, 19.5921, 19.5921
15.3833, 23.543, 19.5553, 19.5553, 5.05401, 3.98771, 0, 19.5553, 19.5553, 19.5553, 19.5553, 19.5553, 19.5553, 19.5553, 19.5553, 19.5553, 19.5553, 19.5553, 19.5553, 19.5553, 19.5553, 19.5553, 19.5553
15.3911, 19.399, 19.4998, 19.4998, 4.6259, -0.10079, 0, 19.4998, 19.4998, 19.4998, 19.4998, 19.4998, 19.4998, 19.4998, 19.4998, 19.4998, 19.4998, 19.4998, 19.4998, 19.4998, 19.4998, 19.4998, 19.4998
15.3989, 23.1212, 19.4271, 19.4271, 5.0121, 3.6941, 0, 19.4271, 19.4271, 19.4271, 19.4271, 19.4271, 19.4271, 19.4271, 19.4271, 19.4271, 19.4271, 19.4271, 19.4271, 19.4271, 19.4271, 19.4271, 19.4271
15.4067, 17.4439, 19.346, 19.346, 4.40952, -1.90211, 0, 19.346, 19.346, 19.346, 19.346, 19.346, 19.346, 19.346, 19.346, 19.346, 19.346, 19.346, 19.346, 19.346, 19.346, 19.346, 19.346
15.4144, 17.3487, 19.265, 19.265, 4.39872, -1.91634, 0, 19.265, 19.265, 19.265, 19.265, 19.265, 19.265, 19.265, 19.265, 19.265, 19.265, 19.265, 19.265, 19.265, 19.265, 19.265, 19.265
15.4222, 18.1368, 19.2278, 19.2278, 4.4874, -1.09102, 0, 19.2278, 19.2278, 19.2278, 19.2278, 19.2278, 19.2278, 19.2278, 19.2278, 19.2278, 19.2278, 19.2278, 19.2278, 19.2278, 19.2278, 19.2278, 19.2278
15.43, 21.052, 19.1725, 19.1724, 4.80125, 1.87959, 0, 19.1724, 19.1724, 19.1724, 19.1724, 19.1724, 19.1724, 19.1724, 19.1724, 19.1724, 19.1724, 19.1724, 19.1724, 19.1724, 19.1724, 19.1724, 19.1724
15.4378, 25.7881, 19.1006, 19.1006, 5.27144, 6.68752, 0, 19.1006, 19.1006, 19.1006, 19.1006, 19.1006, 19.1006, 19.1006, 19.1006, 19.1006, 19.1006, 19.1006, 19.1006, 19.1006, 19.1006, 19.1006, 19.1006
15.4456, 25.3182, 19.0206, 19.0206, 5.22668, 6.29759, 0, 19.0206, 19.0206, 19.0206, 19.0206, 19.0206, 19.0206, 19.0206, 19.0206, 19.0206, 19.0206, 19.0206, 19.0206, 19.0206, 19.0206, 19.0206, 19.0206
15.4533, 25.1138, 18.9407, 18.9407, 5.20709, 6.17305, 0, 18.9407, 18.9407, 18.9407, 18.9407, 18.9407, 18.9407, 18.9407, 18.9407, 18.9407, 18.9407, 18.9407, 18.9407, 18.9407, 18.9407, 18.9407, 18.9407
15.4611, 16.9851, 18.9025, 18.9025, 4.35719, -1.91741, 0, 18.9025, 18.9025, 18.9025, 18.9025, 18.9025, 18.9025, 18.9025, 18.9025, 18.9025, 18.9025, 18.9025, 18.9025, 18.9025, 18.9025, 18.9025, 18.9025
15.4689, 16.5978, 18.8469, 18.8469, 4.31251, -2.24912, 0, 18.8469, 18.8469, 18.8469, 18.8469, 18.8469, 18.8469, 18.8469, 18.8469, 18.8469, 18.8469, 18.8469, 18.8469, 18.8469, 18.8469, 18.8469, 18.8469
15.4767, 17.1752, 18.7754, 18.7754, 4.37895, -1.6002, 0, 18.7754, 18.7754, 18.7754, 18.7754, 18.7754, 18.7754, 18.7754, 18.7754, 18.7754, 18.7754, 18.7754, 18.7754, 18.7754, 18.7754, 18.7754, 18.7754
15.4845, 17.1741, 18.6961, 18.6961, 4.37882, -1.52209, 0, 18.6961, 18.6961, 18.6961, 18.6961, 18.6961, 18.6961, 18.6961, 18.6961, 18.6961, 18.6961, 18.6961, 18.6961, 18.6961, 18.6961, 18.6961, 18.6961
15.4922, 19.7646, 18.617, 18.617, 4.66526, 1.14756, 0, 18.617, 18.617, 18.617, 18.617, 18.617, 18.617, 18.617, 18.617, 18.617, 18.617, 18.617, 18.617, 18.617, 18.617, 18.617, 18.617
