   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_32.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
4.47366, 5.34027, 9.15918, 6.64301, 2.70929, -3.81891, 0, 6.64302, 6.64304, 6.64305, 6.64388, 6.64303, 9.15823, 6.64301, 6.64301, 6.64301, 6.64301, 6.64301, 6.64301, 6.64301, 6.64301, 6.64301, 6.64301, 6.64301, 6.64302, 6.64301, 6.64301, 6.64301
4.48157, 7.63562, 9.43939, 6.67576, 3.10413, -1.80377, 0, 6.67576, 6.67578, 6.6758, 6.6768, 6.67578, 9.43825, 6.67576, 6.67576, 6.67576, 6.67576, 6.67576, 6.67576, 6.67576, 6.67576, 6.67576, 6.67576, 6.67576, 6.67576, 6.67576, 6.67576, 6.67576
4.48948, 14.4451, 9.6762, 6.70859, 4.05526, 4.76891, 0, 6.7086, 6.70862, 6.70863, 6.70987, 6.70861, 9.67483, 6.70859, 6.70859, 6.70859, 6.70859, 6.70859, 6.70859, 6.70859, 6.70859, 6.70859, 6.70859, 6.70859, 6.70859, 6.70859, 6.70859, 6.70859
4.49739, 9.34771, 9.85699, 6.74152, 3.36864, -0.509285, 0, 6.74153, 6.74154, 6.74156, 6.7431, 6.74154, 9.85532, 6.74152, 6.74152, 6.74152, 6.74152, 6.74152, 6.74152, 6.74152, 6.74152, 6.74152, 6.74152, 6.74152, 6.74152, 6.74152, 6.74152, 6.74152
4.5053, 12.7998, 9.97225, 6.77453, 3.84705, 2.82756, 0, 6.77454, 6.77456, 6.77457, 6.77651, 6.77455, 9.97018, 6.77453, 6.77453, 6.77453, 6.77453, 6.77453, 6.77453, 6.77453, 6.77453, 6.77453, 6.77453, 6.77453, 6.77454, 6.77453, 6.77453, 6.77453
4.51322, 7.5472, 10.0166, 6.80764, 3.08985, -2.46943, 0, 6.80764, 6.80766, 6.80768, 6.81013, 6.80766, 10.014, 6.80764, 6.80764, 6.80764, 6.80764, 6.80764, 6.80764, 6.80764, 6.80764, 6.80764, 6.80764, 6.80764, 6.80764, 6.80764, 6.80764, 6.80764
4.52113, 6.60949, 9.98948, 6.84083, 2.93419, -3.37998, 0, 6.84084, 6.84085, 6.84087, 6.844, 6.84085, 9.98622, 6.84083, 6.84083, 6.84083, 6.84083, 6.84083, 6.84083, 6.84083, 6.84083, 6.84083, 6.84083, 6.84083, 6.84083, 6.84083, 6.84083, 6.84083
4.52904, 10.1782, 9.89495, 6.8741, 3.48973, 0.283236, 0, 6.87411, 6.87413, 6.87414, 6.87813, 6.87413, 9.89083, 6.8741, 6.8741, 6.8741, 6.8741, 6.8741, 6.8741, 6.8741, 6.8741, 6.8741, 6.8741, 6.8741, 6.87411, 6.8741, 6.8741, 6.8741
4.53695, 13.3787, 9.74152, 6.90746, 3.92157, 3.63717, 0, 6.90747, 6.90749, 6.9075, 6.91259, 6.90749, 9.73629, 6.90746, 6.90746, 6.90746, 6.90746, 6.90746, 6.90746, 6.90746, 6.90746, 6.90746, 6.90746, 6.90746, 6.90747, 6.90746, 6.90746, 6.90746
4.54486, 12.0041, 9.54107, 6.94091, 3.7422, 2.46302, 0, 6.94092, 6.94094, 6.94095, 6.94742, 6.94093, 9.53447, 6.94091, 6.94091, 6.94091, 6.94091, 6.94091, 6.94091, 6.94091, 6.94091, 6.94091, 6.94091, 6.94091, 6.94091, 6.94091, 6.94091, 6.94091
4.55278, 18.9812, 9.30769, 6.97444, 4.58052, 9.67348, 0, 6.97444, 6.97446, 6.97448, 6.98266, 6.97446, 9.29937, 6.97444, 6.97444, 6.97444, 6.97444, 6.97444, 6.97444, 6.97444, 6.97444, 6.97444, 6.97444, 6.97444, 6.97444, 6.97444, 6.97444, 6.97444
4.56069, 9.99319, 9.05624, 7.00804, 3.46312, 0.936944, 0, 7.00805, 7.00807, 7.00808, 7.01834, 7.00806, 9.04585, 7.00804, 7.00804, 7.00804, 7.00804, 7.00804, 7.00804, 7.00804, 7.00804, 7.00804, 7.00804, 7.00804, 7.00804, 7.00804, 7.00804, 7.00804
4.5686, 8.37777, 8.80103, 7.04173, 3.22145, -0.423262, 0, 7.04173, 7.04175, 7.04177, 7.0545, 7.04175, 8.78816, 7.04173, 7.04173, 7.04173, 7.04173, 7.04173, 7.04173, 7.04173, 7.04173, 7.04173, 7.04173, 7.04173, 7.04173, 7.04173, 7.04173, 7.04173
4.57651, 6.60792, 8.55474, 7.07549, 2.93392, -1.94683, 0, 7.0755, 7.07552, 7.07553, 7.09115, 7.07552, 8.53899, 7.07549, 7.07549, 7.07549, 7.07549, 7.07549, 7.07549, 7.07549, 7.07549, 7.07549, 7.07549, 7.07549, 7.0755, 7.07549, 7.07549, 7.07549
4.58442, 6.78252, 8.32756, 7.10933, 2.96353, -1.54504, 0, 7.10934, 7.10936, 7.10937, 7.12826, 7.10936, 8.30854, 7.10933, 7.10933, 7.10933, 7.10933, 7.10933, 7.10933, 7.10933, 7.10933, 7.10933, 7.10933, 7.10933, 7.10934, 7.10933, 7.10933, 7.10933
4.59233, 8.41507, 8.12673, 7.14325, 3.22724, 0.288339, 0, 7.14326, 7.14328, 7.14329, 7.16577, 7.14328, 8.10411, 7.14325, 7.14325, 7.14325, 7.14325, 7.14325, 7.14325, 7.14325, 7.14325, 7.14325, 7.14325, 7.14325, 7.14325, 7.14325, 7.14325, 7.14325
4.60025, 3.99529, 7.95655, 7.17725, 2.44853, -3.96126, 0, 7.17725, 7.17727, 7.17729, 7.20362, 7.17727, 7.93008, 7.17725, 7.17725, 7.17725, 7.17725, 7.17725, 7.17725, 7.17725, 7.17725, 7.17725, 7.17725, 7.17725, 7.17725, 7.17725, 7.17725, 7.17725
4.60816, 12.91, 7.81858, 7.21132, 3.86134, 5.0914, 0, 7.21132, 7.21134, 7.21135, 7.24166, 7.21134, 7.78813, 7.21132, 7.21132, 7.21132, 7.21132, 7.21132, 7.21132, 7.21132, 7.21132, 7.21132, 7.21132, 7.21132, 7.21132, 7.21132, 7.21132, 7.21132
4.61607, 7.20254, 7.71204, 7.24546, 3.03357, -0.509499, 0, 7.24547, 7.24549, 7.2455, 7.27977, 7.24549, 7.67764, 7.24546, 7.24546, 7.24546, 7.24546, 7.24546, 7.24546, 7.24546, 7.24546, 7.24546, 7.24546, 7.24546, 7.24547, 7.24546, 7.24546, 7.24546
4.62398, 7.09487, 7.63452, 7.27969, 3.01577, -0.539644, 0, 7.27969, 7.27971, 7.27973, 7.31774, 7.27971, 7.59636, 7.27969, 7.27969, 7.27969, 7.27969, 7.27969, 7.27969, 7.27969, 7.27969, 7.27969, 7.27969, 7.27969, 7.27969, 7.27969, 7.27969, 7.27969
4.63189, 2.99757, 7.58245, 7.31399, 2.23552, -4.58488, 0, 7.314, 7.31402, 7.31403, 7.35541, 7.31402, 7.54093, 7.31399, 7.31399, 7.31399, 7.31399, 7.31399, 7.31399, 7.31399, 7.31399, 7.31399, 7.31399, 7.31399, 7.31399, 7.31399, 7.31399, 7.31399
4.63981, 4.99754, 7.55174, 7.34837, 2.64529, -2.55421, 0, 7.34838, 7.3484, 7.34841, 7.39259, 7.3484, 7.50743, 7.34837, 7.34837, 7.34837, 7.34837, 7.34837, 7.34837, 7.34837, 7.34837, 7.34837, 7.34837, 7.34837, 7.34837, 7.34837, 7.34837, 7.34837
4.64772, 7.62291, 7.53826, 7.38282, 3.10208, 0.0846524, 0, 7.38283, 7.38285, 7.38286, 7.42911, 7.38285, 7.49187, 7.38282, 7.38282, 7.38282, 7.38282, 7.38282, 7.38282, 7.38282, 7.38282, 7.38282, 7.38282, 7.38282, 7.38283, 7.38282, 7.38282, 7.38282
4.65563, 10.4462, 7.5381, 7.41735, 3.52791, 2.90806, 0, 7.41736, 7.41738, 7.41739, 7.46485, 7.41738, 7.4905, 7.41735, 7.41735, 7.41735, 7.41735, 7.41735, 7.41735, 7.41735, 7.41735, 7.41735, 7.41735, 7.41735, 7.41736, 7.41735, 7.41735, 7.41735
4.66354, 6.68978, 7.54785, 7.45196, 2.94784, -0.858071, 0, 7.45197, 7.45199, 7.452, 7.49974, 7.45199, 7.49997, 7.45196, 7.45196, 7.45196, 7.45196, 7.45196, 7.45196, 7.45196, 7.45196, 7.45196, 7.45196, 7.45196, 7.45197, 7.45196, 7.45196, 7.45196
4.67145, 12.8138, 7.56469, 7.48664, 3.84886, 5.24906, 0, 7.48665, 7.48667, 7.48668, 7.53374, 7.48667, 7.51749, 7.48664, 7.48664, 7.48664, 7.48664, 7.48664, 7.48664, 7.48664, 7.48664, 7.48664, 7.48664, 7.48664, 7.48665, 7.48664, 7.48664, 7.48664
4.67937, 8.69932, 7.58642, 7.5214, 3.27098, 1.11289, 0, 7.5214, 7.52142, 7.52144, 7.5669, 7.52143, 7.54082, 7.5214, 7.5214, 7.5214, 7.5214, 7.5214, 7.5214, 7.5214, 7.5214, 7.5214, 7.5214, 7.5214, 7.5214, 7.5214, 7.5214, 7.5214
4.68728, 9.74883, 7.6114, 7.55622, 3.42766, 2.13742, 0, 7.55623, 7.55625, 7.55626, 7.5993, 7.55625, 7.56822, 7.55622, 7.55622, 7.55622, 7.55622, 7.55622, 7.55622, 7.55622, 7.55622, 7.55622, 7.55622, 7.55622, 7.55622, 7.55622, 7.55622, 7.55622
4.69519, 7.2316, 7.63848, 7.59111, 3.03835, -0.406886, 0, 7.59112, 7.59114, 7.59115, 7.63108, 7.59114, 7.59841, 7.59111, 7.59111, 7.59111, 7.59111, 7.59111, 7.59111, 7.59111, 7.59111, 7.59111, 7.59111, 7.59111, 7.59111, 7.59111, 7.59111, 7.59111
4.7031, 13.9905, 7.66691, 7.62607, 3.99882, 6.32361, 0, 7.62608, 7.6261, 7.62611, 7.6624, 7.6261, 7.63048, 7.62607, 7.62607, 7.62607, 7.62607, 7.62607, 7.62607, 7.62607, 7.62607, 7.62607, 7.62607, 7.62607, 7.62607, 7.62607, 7.62607, 7.62607
4.71101, 11.7478, 7.69625, 7.6611, 3.70781, 4.05159, 0, 7.6611, 7.66112, 7.66114, 7.69346, 7.66113, 7.66378, 7.6611, 7.6611, 7.6611, 7.6611, 7.6611, 7.6611, 7.6611, 7.6611, 7.6611, 7.6611, 7.6611, 7.6611, 7.6611, 7.6611, 7.6611
4.71893, 7.48364, 7.72625, 7.69618, 3.07955, -0.242602, 0, 7.69619, 7.69621, 7.69622, 7.72443, 7.69621, 7.69789, 7.69618, 7.69618, 7.69618, 7.69618, 7.69618, 7.69618, 7.69618, 7.69618, 7.69618, 7.69618, 7.69618, 7.69618, 7.69618, 7.69618, 7.69618
4.72684, 10.4866, 7.75683, 7.73132, 3.53364, 2.72979, 0, 7.73133, 7.73135, 7.73136, 7.7555, 7.73136, 7.73255, 7.73132, 7.73132, 7.73132, 7.73132, 7.73132, 7.73132, 7.73132, 7.73132, 7.73132, 7.73132, 7.73132, 7.73133, 7.73132, 7.73132, 7.73132
4.73475, 8.24331, 7.78799, 7.76652, 3.20052, 0.45532, 0, 7.76652, 7.76654, 7.76656, 7.78679, 7.76655, 7.76761, 7.76652, 7.76652, 7.76652, 7.76652, 7.76652, 7.76652, 7.76652, 7.76652, 7.76652, 7.76652, 7.76652, 7.76652, 7.76652, 7.76652, 7.76652
4.74266, 10.2483, 7.8198, 7.80178, 3.49976, 2.42852, 0, 7.80178, 7.8018, 7.80182, 7.81845, 7.80181, 7.80302, 7.80178, 7.80178, 7.80178, 7.80178, 7.80178, 7.80178, 7.80178, 7.80178, 7.80178, 7.80178, 7.80178, 7.80178, 7.80178, 7.80178, 7.80178
4.75057, 8.73234, 7.85234, 7.83708, 3.27603, 0.880001, 0, 7.83709, 7.83711, 7.83712, 7.85053, 7.83712, 7.83879, 7.83708, 7.83708, 7.83708, 7.83708, 7.83708, 7.83708, 7.83708, 7.83708, 7.83708, 7.83708, 7.83708, 7.83708, 7.83708, 7.83708, 7.83708
4.75849, 8.72738, 7.88575, 7.87244, 3.27527, 0.841637, 0, 7.87245, 7.87247, 7.87248, 7.88308, 7.87247, 7.87499, 7.87244, 7.87244, 7.87244, 7.87244, 7.87244, 7.87244, 7.87244, 7.87244, 7.87244, 7.87244, 7.87244, 7.87244, 7.87244, 7.87244, 7.87244
4.7664, 6.78383, 7.92016, 7.90785, 2.96375, -1.13634, 0, 7.90785, 7.90787, 7.90788, 7.91612, 7.90788, 7.91178, 7.90785, 7.90785, 7.90785, 7.90785, 7.90785, 7.90785, 7.90785, 7.90785, 7.90785, 7.90785, 7.90785, 7.90785, 7.90785, 7.90785, 7.90785
4.77431, 8.19232, 7.95581, 7.9433, 3.19254, 0.236511, 0, 7.9433, 7.94332, 7.94334, 7.94962, 7.94333, 7.94937, 7.9433, 7.9433, 7.9433, 7.9433, 7.9433, 7.9433, 7.9433, 7.9433, 7.9433, 7.9433, 7.9433, 7.9433, 7.9433, 7.9433, 7.9433
4.78222, 5.33829, 7.99294, 7.97879, 2.70893, -2.65465, 0, 7.9788, 7.97882, 7.97883, 7.98355, 7.97883, 7.98807, 7.97879, 7.97879, 7.97879, 7.97879, 7.97879, 7.97879, 7.97879, 7.97879, 7.97879, 7.97879, 7.97879, 7.97879, 7.97879, 7.97879, 7.97879
4.79013, 12.9099, 8.03193, 8.01434, 3.86133, 4.87792, 0, 8.01435, 8.01437, 8.01438, 8.01788, 8.01438, 8.02828, 8.01434, 8.01434, 8.01434, 8.01434, 8.01434, 8.01434, 8.01434, 8.01434, 8.01434, 8.01434, 8.01434, 8.01434, 8.01434, 8.01434, 8.01434
4.79805, 14.2654, 8.07319, 8.04992, 4.03304, 6.19223, 0, 8.04993, 8.04994, 8.04996, 8.05253, 8.04996, 8.07046, 8.04992, 8.04992, 8.04992, 8.04992, 8.04992, 8.04992, 8.04992, 8.04992, 8.04992, 8.04992, 8.04992, 8.04992, 8.04992, 8.04992, 8.04992
4.80596, 9.9928, 8.11724, 8.08554, 3.46306, 1.87556, 0, 8.08555, 8.08557, 8.08558, 8.08746, 8.08558, 8.11521, 8.08554, 8.08554, 8.08554, 8.08554, 8.08554, 8.08554, 8.08554, 8.08554, 8.08554, 8.08554, 8.08554, 8.08554, 8.08554, 8.08554, 8.08554
4.81387, 12.8733, 8.16467, 8.1212, 3.85659, 4.70864, 0, 8.12121, 8.12123, 8.12124, 8.12262, 8.12124, 8.16314, 8.1212, 8.1212, 8.1212, 8.1212, 8.1212, 8.1212, 8.1212, 8.1212, 8.1212, 8.1212, 8.1212, 8.1212, 8.1212, 8.1212, 8.1212
4.82178, 9.54783, 8.21607, 8.15689, 3.39821, 1.33176, 0, 8.1569, 8.15692, 8.15693, 8.15796, 8.15693, 8.2149, 8.15689, 8.15689, 8.15689, 8.15689, 8.15689, 8.15689, 8.15689, 8.15689, 8.15689, 8.15689, 8.15689, 8.1569, 8.15689, 8.15689, 8.15689
4.82969, 8.84176, 8.27203, 8.19262, 3.29268, 0.56973, 0, 8.19263, 8.19265, 8.19266, 8.19344, 8.19266, 8.2711, 8.19262, 8.19262, 8.19262, 8.19262, 8.19262, 8.19262, 8.19262, 8.19262, 8.19262, 8.19262, 8.19262, 8.19262, 8.19262, 8.19262, 8.19262
4.83761, 13.4211, 8.33299, 8.22838, 3.92697, 5.08808, 0, 8.22838, 8.2284, 8.22842, 8.22903, 8.22842, 8.33223, 8.22838, 8.22838, 8.22838, 8.22838, 8.22838, 8.22838, 8.22838, 8.22838, 8.22838, 8.22838, 8.22838, 8.22838, 8.22838, 8.22838, 8.22838
4.84552, 15.8329, 8.39919, 8.26416, 4.2229, 7.43367, 0, 8.26416, 8.26418, 8.2642, 8.2647, 8.2642, 8.39853, 8.26416, 8.26416, 8.26416, 8.26416, 8.26416, 8.26416, 8.26416, 8.26416, 8.26416, 8.26416, 8.26416, 8.26416, 8.26416, 8.26416, 8.26416
4.85343, 9.8563, 8.47058, 8.29996, 3.4433, 1.38572, 0, 8.29996, 8.29998, 8.3, 8.30043, 8.3, 8.47, 8.29996, 8.29996, 8.29996, 8.29996, 8.29996, 8.29996, 8.29996, 8.29996, 8.29996, 8.29996, 8.29996, 8.29996, 8.29996, 8.29996, 8.29996
4.86134, 6.57614, 8.54671, 8.33578, 2.9285, -1.97057, 0, 8.33579, 8.33581, 8.33582, 8.3362, 8.33582, 8.54617, 8.33578, 8.33578, 8.33578, 8.33578, 8.33578, 8.33578, 8.33578, 8.33578, 8.33578, 8.33578, 8.33578, 8.33578, 8.33578, 8.33578, 8.33578
4.86925, 13.8061, 8.62667, 8.37161, 3.97569, 5.17941, 0, 8.37162, 8.37164, 8.37165, 8.37201, 8.37166, 8.62616, 8.37161, 8.37161, 8.37161, 8.37161, 8.37161, 8.37161, 8.37161, 8.37161, 8.37161, 8.37161, 8.37161, 8.37162, 8.37161, 8.37161, 8.37161
4.87717, 11.3855, 8.70908, 8.40745, 3.65862, 2.67642, 0, 8.40746, 8.40748, 8.40749, 8.40784, 8.4075, 8.70858, 8.40745, 8.40745, 8.40745, 8.40745, 8.40745, 8.40745, 8.40745, 8.40745, 8.40745, 8.40745, 8.40745, 8.40746, 8.40745, 8.40745, 8.40745
4.88508, 13.8825, 8.79213, 8.4433, 3.98529, 5.09039, 0, 8.44331, 8.44333, 8.44334, 8.44368, 8.44334, 8.79164, 8.4433, 8.4433, 8.4433, 8.4433, 8.4433, 8.4433, 8.4433, 8.4433, 8.4433, 8.4433, 8.4433, 8.4433, 8.4433, 8.4433, 8.4433
4.89299, 8.59318, 8.87365, 8.47914, 3.25472, -0.280466, 0, 8.47915, 8.47917, 8.47918, 8.47951, 8.47918, 8.87316, 8.47914, 8.47914, 8.47914, 8.47914, 8.47914, 8.47914, 8.47914, 8.47914, 8.47914, 8.47914, 8.47914, 8.47914, 8.47914, 8.47914, 8.47914
4.9009, 10.3779, 8.95127, 8.51498, 3.51823, 1.42666, 0, 8.51498, 8.515, 8.51502, 8.51535, 8.51502, 8.95078, 8.51498, 8.51498, 8.51498, 8.51498, 8.51498, 8.51498, 8.51498, 8.51498, 8.51498, 8.51498, 8.51498, 8.51498, 8.51498, 8.51498, 8.51498
4.90881, 15.9114, 9.02264, 8.55081, 4.23219, 6.88877, 0, 8.55081, 8.55083, 8.55084, 8.55118, 8.55085, 9.02215, 8.55081, 8.55081, 8.55081, 8.55081, 8.55081, 8.55081, 8.55081, 8.55081, 8.55081, 8.55081, 8.55081, 8.55081, 8.55081, 8.55081, 8.55081
4.91673, 7.68149, 9.0856, 8.58661, 3.11151, -1.40411, 0, 8.58662, 8.58664, 8.58665, 8.58699, 8.58666, 9.0851, 8.58661, 8.58661, 8.58661, 8.58661, 8.58661, 8.58661, 8.58661, 8.58661, 8.58661, 8.58661, 8.58661, 8.58661, 8.58661, 8.58661, 8.58661
4.92464, 14.677, 9.13844, 8.62241, 4.08375, 5.53856, 0, 8.62241, 8.62243, 8.62244, 8.62279, 8.62245, 9.13794, 8.62241, 8.62241, 8.62241, 8.62241, 8.62241, 8.62241, 8.62241, 8.62241, 8.62241, 8.62241, 8.62241, 8.62241, 8.62241, 8.62241, 8.62241
4.93255, 9.35651, 9.18006, 8.65819, 3.36994, 0.176444, 0, 8.65819, 8.65821, 8.65823, 8.65857, 8.65823, 9.17956, 8.65819, 8.65819, 8.65819, 8.65819, 8.65819, 8.65819, 8.65819, 8.65819, 8.65819, 8.65819, 8.65819, 8.65819, 8.65819, 8.65819, 8.65819
4.94046, 8.30099, 9.21009, 8.69395, 3.20952, -0.909096, 0, 8.69396, 8.69398, 8.69399, 8.69435, 8.694, 9.20957, 8.69395, 8.69395, 8.69395, 8.69395, 8.69395, 8.69395, 8.69395, 8.69395, 8.69395, 8.69395, 8.69395, 8.69396, 8.69395, 8.69395, 8.69395
4.94837, 4.91004, 9.22891, 8.72971, 2.6287, -4.31887, 0, 8.72972, 8.72973, 8.72975, 8.73011, 8.72976, 9.22839, 8.72971, 8.72971, 8.72971, 8.72971, 8.72971, 8.72971, 8.72971, 8.72971, 8.72971, 8.72971, 8.72971, 8.72971, 8.72971, 8.72971, 8.72971
4.95629, 10.0922, 9.23763, 8.76546, 3.47738, 0.854558, 0, 8.76546, 8.76548, 8.7655, 8.76586, 8.7655, 9.2371, 8.76546, 8.76546, 8.76546, 8.76546, 8.76546, 8.76546, 8.76546, 8.76546, 8.76546, 8.76546, 8.76546, 8.76546, 8.76546, 8.76546, 8.76546
4.9642, 10.9543, 9.23799, 8.8012, 3.59921, 1.71629, 0, 8.80121, 8.80123, 8.80124, 8.80161, 8.80125, 9.23745, 8.8012, 8.8012, 8.8012, 8.8012, 8.8012, 8.8012, 8.8012, 8.8012, 8.8012, 8.8012, 8.8012, 8.8012, 8.8012, 8.8012, 8.8012
4.97211, 10.9856, 9.23211, 8.83695, 3.60356, 1.75351, 0, 8.83695, 8.83697, 8.83699, 8.83736, 8.837, 9.23157, 8.83695, 8.83695, 8.83695, 8.83695, 8.83695, 8.83695, 8.83695, 8.83695, 8.83695, 8.83695, 8.83695, 8.83695, 8.83695, 8.83695, 8.83695
4.98002, 17.6554, 9.22237, 8.87271, 4.43344, 8.43302, 0, 8.87272, 8.87274, 8.87275, 8.87314, 8.87276, 9.22182, 8.87271, 8.87271, 8.87271, 8.87271, 8.87271, 8.87271, 8.87271, 8.87271, 8.87271, 8.87271, 8.87271, 8.87271, 8.87271, 8.87271, 8.87271
4.98793, 18.9831, 9.2111, 8.90849, 4.58073, 9.77199, 0, 8.90849, 8.90851, 8.90853, 8.90892, 8.90854, 9.21054, 8.90849, 8.90849, 8.90849, 8.90849, 8.90849, 8.90849, 8.90849, 8.90849, 8.90849, 8.90849, 8.90849, 8.90849, 8.90849, 8.90849, 8.90849
4.99585, 8.31828, 9.20045, 8.94429, 3.21221, -0.88217, 0, 8.94429, 8.94431, 8.94433, 8.94473, 8.94434, 9.19988, 8.94429, 8.94429, 8.94429, 8.94429, 8.94429, 8.94429, 8.94429, 8.94429, 8.94429, 8.94429, 8.94429, 8.94429, 8.94429, 8.94429, 8.94429
5.00376, 10.9984, 9.19222, 8.98011, 3.60533, 1.80617, 0, 8.98012, 8.98014, 8.98015, 8.98056, 8.98016, 9.19165, 8.98011, 8.98011, 8.98011, 8.98011, 8.98011, 8.98011, 8.98011, 8.98011, 8.98011, 8.98011, 8.98011, 8.98011, 8.98011, 8.98011, 8.98011
5.01167, 11.9726, 9.18777, 9.01596, 3.738, 2.78484, 0, 9.01597, 9.01599, 9.016, 9.01641, 9.01601, 9.18719, 9.01596, 9.01596, 9.01596, 9.01596, 9.01596, 9.01596, 9.01596, 9.01596, 9.01596, 9.01596, 9.01596, 9.01596, 9.01596, 9.01596, 9.01596
5.01958, 10.9582, 9.18799, 9.05184, 3.59975, 1.77019, 0, 9.05184, 9.05186, 9.05188, 9.0523, 9.05189, 9.18741, 9.05184, 9.05184, 9.05184, 9.05184, 9.05184, 9.05184, 9.05184, 9.05184, 9.05184, 9.05184, 9.05184, 9.05184, 9.05184, 9.05184, 9.05184
5.02749, 15.3233, 9.19332, 9.08774, 4.16212, 6.12996, 0, 9.08774, 9.08776, 9.08778, 9.08821, 9.08779, 9.19272, 9.08774, 9.08774, 9.08774, 9.08774, 9.08774, 9.08774, 9.08774, 9.08774, 9.08774, 9.08774, 9.08774, 9.08774, 9.08774, 9.08774, 9.08774
5.0354, 10.9805, 9.20378, 9.12366, 3.60285, 1.77671, 0, 9.12367, 9.12369, 9.1237, 9.12414, 9.12371, 9.20318, 9.12366, 9.12366, 9.12366, 9.12366, 9.12366, 9.12366, 9.12366, 9.12366, 9.12366, 9.12366, 9.12366, 9.12366, 9.12366, 9.12366, 9.12366
5.04332, 14.3304, 9.21913, 9.1596, 4.04108, 5.11123, 0, 9.1596, 9.15962, 9.15964, 9.16008, 9.15965, 9.21851, 9.1596, 9.1596, 9.1596, 9.1596, 9.1596, 9.1596, 9.1596, 9.1596, 9.1596, 9.1596, 9.1596, 9.1596, 9.1596, 9.1596, 9.1596
5.05123, 14.3356, 9.23886, 9.19554, 4.04173, 5.0967, 0, 9.19555, 9.19557, 9.19558, 9.19604, 9.1956, 9.23824, 9.19554, 9.19554, 9.19554, 9.19554, 9.19554, 9.19554, 9.19554, 9.19554, 9.19554, 9.19554, 9.19554, 9.19555, 9.19554, 9.19554, 9.19554
5.05914, 13.049, 9.26239, 9.23149, 3.8793, 3.78656, 0, 9.2315, 9.23152, 9.23153, 9.232, 9.23155, 9.26176, 9.23149, 9.23149, 9.23149, 9.23149, 9.23149, 9.23149, 9.23149, 9.23149, 9.23149, 9.23149, 9.23149, 9.2315, 9.23149, 9.23149, 9.23149
5.06705, 16.137, 9.28907, 9.26744, 4.25875, 6.84791, 0, 9.26744, 9.26746, 9.26748, 9.26795, 9.26749, 9.28843, 9.26744, 9.26744, 9.26744, 9.26744, 9.26744, 9.26744, 9.26744, 9.26744, 9.26744, 9.26744, 9.26744, 9.26744, 9.26744, 9.26744, 9.26744
5.07497, 12.1299, 9.31826, 9.30337, 3.75897, 2.8116, 0, 9.30338, 9.3034, 9.30341, 9.3039, 9.30343, 9.31761, 9.30337, 9.30337, 9.30337, 9.30337, 9.30337, 9.30337, 9.30337, 9.30337, 9.30337, 9.30337, 9.30337, 9.30337, 9.30337, 9.30337, 9.30337
5.08288, 16.5413, 9.34941, 9.33929, 4.30596, 7.19187, 0, 9.3393, 9.33932, 9.33933, 9.33983, 9.33935, 9.34874, 9.33929, 9.33929, 9.33929, 9.33929, 9.33929, 9.33929, 9.33929, 9.33929, 9.33929, 9.33929, 9.33929, 9.3393, 9.33929, 9.33929, 9.33929
5.09079, 14.3422, 9.382, 9.37519, 4.04255, 4.96018, 0, 9.37519, 9.37521, 9.37522, 9.37574, 9.37524, 9.38132, 9.37519, 9.37519, 9.37519, 9.37519, 9.37519, 9.37519, 9.37519, 9.37519, 9.37519, 9.37519, 9.37519, 9.37519, 9.37519, 9.37519, 9.37519
5.0987, 13.7138, 9.41565, 9.41106, 3.96406, 4.2981, 0, 9.41106, 9.41108, 9.4111, 9.41163, 9.41112, 9.41495, 9.41106, 9.41106, 9.41106, 9.41106, 9.41106, 9.41106, 9.41106, 9.41106, 9.41106, 9.41106, 9.41106, 9.41106, 9.41106, 9.41106, 9.41106
5.10661, 7.72367, 9.45003, 9.44689, 3.11828, -1.72636, 0, 9.4469, 9.44692, 9.44693, 9.44748, 9.44695, 9.44931, 9.44689, 9.44689, 9.44689, 9.44689, 9.44689, 9.44689, 9.44689, 9.44689, 9.44689, 9.44689, 9.44689, 9.44689, 9.44689, 9.44689, 9.44689
5.11452, 12.8761, 9.4849, 9.48269, 3.85696, 3.39122, 0, 9.4827, 9.48272, 9.48273, 9.48329, 9.48275, 9.48416, 9.48269, 9.48269, 9.48269, 9.48269, 9.48269, 9.48269, 9.48269, 9.48269, 9.48269, 9.48269, 9.48269, 9.48269, 9.48269, 9.48269, 9.48269
5.12244, 8.73051, 9.52009, 9.51845, 3.27575, -0.789578, 0, 9.51846, 9.51848, 9.51849, 9.51908, 9.51851, 9.51933, 9.51845, 9.51845, 9.51845, 9.51845, 9.51845, 9.51845, 9.51845, 9.51845, 9.51845, 9.51845, 9.51845, 9.51845, 9.51845, 9.51845, 9.51845
5.13035, 15.1075, 9.55547, 9.55417, 4.13612, 5.55202, 0, 9.55418, 9.5542, 9.55421, 9.55483, 9.55423, 9.55468, 9.55417, 9.55417, 9.55417, 9.55417, 9.55417, 9.55417, 9.55417, 9.55417, 9.55417, 9.55417, 9.55417, 9.55418, 9.55417, 9.55417, 9.55417
