   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_116.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
18.1604, 0, 0.381024, 0.27541, 1.41421, -0.381024, 0.27541, 0, 0.27541, 0.27541, 0.27541, 0.27541, 0.27541, 0.27541, 0.27541, 0.27541, 0.27541, 0.27541, 0.27541, 0.27541, 0.27541, 0.27541, 0.27541, 0.275418, 0.27541, 0.381016, 0.27541, 0.27541
18.1683, 1, 0.383572, 0.275573, 1.73205, 0.616428, 0.275573, 0, 0.275573, 0.275573, 0.275573, 0.275573, 0.275573, 0.275573, 0.275573, 0.275573, 0.275573, 0.275573, 0.275573, 0.275573, 0.275573, 0.275573, 0.275573, 0.275581, 0.275573, 0.383564, 0.275573, 0.275573
18.1762, 1.63132, 0.386098, 0.27564, 1.9056, 1.24522, 0.27564, 0, 0.27564, 0.27564, 0.27564, 0.27564, 0.27564, 0.27564, 0.27564, 0.27564, 0.27564, 0.27564, 0.27564, 0.27564, 0.27564, 0.27564, 0.27564, 0.27565, 0.27564, 0.386088, 0.27564, 0.27564
18.184, 0.368682, 0.388523, 0.275533, 1.53905, -0.0198412, 0.275533, 0, 0.275533, 0.275533, 0.275533, 0.275533, 0.275533, 0.275533, 0.275533, 0.275533, 0.275533, 0.275533, 0.275533, 0.275533, 0.275533, 0.275533, 0.275533, 0.275543, 0.275533, 0.388513, 0.275533, 0.275533
18.1919, 0, 0.390876, 0.275274, 1.41421, -0.390876, 0.275274, 0, 0.275274, 0.275274, 0.275274, 0.275274, 0.275274, 0.275274, 0.275274, 0.275274, 0.275274, 0.275274, 0.275274, 0.275274, 0.275274, 0.275274, 0.275274, 0.275285, 0.275274, 0.390865, 0.275274, 0.275274
18.1998, 0, 0.393161, 0.274865, 1.41421, -0.393161, 0.274865, 0, 0.274865, 0.274865, 0.274865, 0.274865, 0.274865, 0.274865, 0.274865, 0.274865, 0.274865, 0.274865, 0.274865, 0.274865, 0.274865, 0.274865, 0.274865, 0.274877, 0.274865, 0.393149, 0.274865, 0.274865
18.2077, 1.24381, 0.395419, 0.274346, 1.80106, 0.848386, 0.274346, 0, 0.274346, 0.274346, 0.274346, 0.274346, 0.274346, 0.274346, 0.274346, 0.274346, 0.274346, 0.274346, 0.274346, 0.274346, 0.274346, 0.274346, 0.274346, 0.274359, 0.274346, 0.395406, 0.274346, 0.274346
18.2156, 0.756194, 0.397712, 0.273771, 1.66018, 0.358482, 0.273771, 0, 0.273771, 0.273771, 0.273771, 0.273771, 0.273771, 0.273771, 0.273771, 0.273771, 0.273771, 0.273771, 0.273771, 0.273771, 0.273771, 0.273771, 0.273771, 0.273785, 0.273771, 0.397698, 0.273771, 0.273771
18.2235, 0.616947, 0.400096, 0.273197, 1.6177, 0.216851, 0.273197, 0, 0.273197, 0.273197, 0.273197, 0.273197, 0.273197, 0.273197, 0.273197, 0.273197, 0.273197, 0.273197, 0.273197, 0.273197, 0.273197, 0.273197, 0.273197, 0.273212, 0.273197, 0.400081, 0.273197, 0.273197
18.2314, 0.383053, 0.402903, 0.272949, 1.54371, -0.0198507, 0.272949, 0, 0.272949, 0.272949, 0.272949, 0.272949, 0.272949, 0.272949, 0.272949, 0.272949, 0.272949, 0.272949, 0.272949, 0.272949, 0.272949, 0.272949, 0.272949, 0.272966, 0.272949, 0.402887, 0.272949, 0.272949
18.2392, 0.612296, 0.405576, 0.272466, 1.61626, 0.20672, 0.272466, 0, 0.272466, 0.272466, 0.272466, 0.272466, 0.272466, 0.272466, 0.272466, 0.272466, 0.272466, 0.272466, 0.272466, 0.272466, 0.272466, 0.272466, 0.272466, 0.272484, 0.272466, 0.405558, 0.272466, 0.272466
18.2471, 0.997219, 0.408149, 0.271781, 1.73125, 0.589069, 0.271781, 0, 0.271781, 0.271781, 0.271781, 0.271781, 0.271781, 0.271781, 0.271781, 0.271781, 0.271781, 0.271781, 0.271781, 0.271781, 0.271781, 0.271781, 0.271781, 0.271801, 0.271781, 0.40813, 0.271781, 0.271781
18.255, 0.390486, 0.410732, 0.270997, 1.54612, -0.020246, 0.270997, 0, 0.270997, 0.270997, 0.270997, 0.270997, 0.270997, 0.270997, 0.270997, 0.270997, 0.270997, 0.270997, 0.270997, 0.270997, 0.270997, 0.270997, 0.270997, 0.271017, 0.270997, 0.410711, 0.270997, 0.270997
18.2629, 0.605054, 0.41343, 0.270213, 1.61402, 0.191625, 0.270213, 0, 0.270213, 0.270213, 0.270213, 0.270213, 0.270213, 0.270213, 0.270213, 0.270213, 0.270213, 0.270213, 0.270213, 0.270213, 0.270213, 0.270213, 0.270213, 0.270235, 0.270213, 0.413408, 0.270213, 0.270213
18.2708, 0.394946, 0.416781, 0.269966, 1.54756, -0.0218352, 0.269966, 0, 0.269966, 0.269966, 0.269966, 0.269966, 0.269966, 0.269966, 0.269966, 0.269966, 0.269966, 0.269966, 0.269966, 0.269966, 0.269966, 0.269966, 0.269966, 0.26999, 0.269966, 0.416757, 0.269966, 0.269966
18.2787, 1, 0.419903, 0.269368, 1.73205, 0.580097, 0.269368, 0, 0.269368, 0.269368, 0.269368, 0.269368, 0.269368, 0.269368, 0.269368, 0.269368, 0.269368, 0.269368, 0.269368, 0.269368, 0.269368, 0.269368, 0.269368, 0.269393, 0.269368, 0.419878, 0.269368, 0.269368
18.2866, 0, 0.422845, 0.268462, 1.41421, -0.422845, 0.268462, 0, 0.268462, 0.268462, 0.268462, 0.268462, 0.268462, 0.268462, 0.268462, 0.268462, 0.268462, 0.268462, 0.268462, 0.268462, 0.268462, 0.268462, 0.268462, 0.268489, 0.268462, 0.422819, 0.268462, 0.268462
18.2944, 1, 0.425766, 0.267404, 1.73205, 0.574234, 0.267404, 0, 0.267404, 0.267404, 0.267404, 0.267404, 0.267404, 0.267404, 0.267404, 0.267404, 0.267404, 0.267404, 0.267404, 0.267404, 0.267404, 0.267404, 0.267404, 0.267432, 0.267404, 0.425738, 0.267404, 0.267404
18.3023, 0.59296, 0.428827, 0.266348, 1.61027, 0.164133, 0.266348, 0, 0.266348, 0.266348, 0.266348, 0.266348, 0.266348, 0.266348, 0.266348, 0.266348, 0.266348, 0.266348, 0.266348, 0.266348, 0.266348, 0.266348, 0.266348, 0.266377, 0.266348, 0.428797, 0.266348, 0.266348
18.3102, 0.40704, 0.432986, 0.266246, 1.55146, -0.0259455, 0.266246, 0, 0.266246, 0.266246, 0.266246, 0.266246, 0.266246, 0.266246, 0.266246, 0.266246, 0.266246, 0.266246, 0.266246, 0.266246, 0.266246, 0.266246, 0.266246, 0.266277, 0.266246, 0.432955, 0.266246, 0.266246
18.3181, 0, 0.436844, 0.265696, 1.41421, -0.436844, 0.265696, 0, 0.265696, 0.265696, 0.265696, 0.265696, 0.265696, 0.265696, 0.265696, 0.265696, 0.265696, 0.265696, 0.265696, 0.265696, 0.265696, 0.265696, 0.265696, 0.265729, 0.265696, 0.436811, 0.265696, 0.265696
18.326, 0.585728, 0.440471, 0.264761, 1.60802, 0.145258, 0.264761, 0, 0.264761, 0.264761, 0.264761, 0.264761, 0.264761, 0.264761, 0.264761, 0.264761, 0.264761, 0.264761, 0.264761, 0.264761, 0.264761, 0.264761, 0.264761, 0.264795, 0.264761, 0.440437, 0.264761, 0.264761
18.3339, 0.997667, 0.444065, 0.263635, 1.73138, 0.553602, 0.263635, 0, 0.263635, 0.263635, 0.263635, 0.263635, 0.263635, 0.263635, 0.263635, 0.263635, 0.263635, 0.263635, 0.263635, 0.263635, 0.263635, 0.263635, 0.263635, 0.26367, 0.263635, 0.44403, 0.263635, 0.263635
18.3418, 1.99727, 0.447824, 0.262511, 1.99932, 1.54945, 0.262511, 0, 0.262511, 0.262511, 0.262511, 0.262511, 0.262511, 0.262511, 0.262511, 0.262511, 0.262511, 0.262511, 0.262511, 0.262511, 0.262511, 0.262511, 0.262511, 0.262547, 0.262511, 0.447788, 0.262511, 0.262511
18.3496, 0.419331, 0.452617, 0.262251, 1.55542, -0.0332864, 0.262251, 0, 0.262251, 0.262251, 0.262251, 0.262251, 0.262251, 0.262251, 0.262251, 0.262251, 0.262251, 0.262251, 0.262251, 0.262251, 0.262251, 0.262251, 0.262251, 0.262289, 0.262251, 0.452579, 0.262251, 0.262251
18.3575, 0.576103, 0.457124, 0.26153, 1.60502, 0.118979, 0.26153, 0, 0.26153, 0.26153, 0.26153, 0.26153, 0.26153, 0.26153, 0.26153, 0.26153, 0.26153, 0.26153, 0.26153, 0.26153, 0.26153, 0.26153, 0.26153, 0.261569, 0.26153, 0.457085, 0.26153, 0.26153
18.3654, 0.423897, 0.461412, 0.260412, 1.55689, -0.037515, 0.260412, 0, 0.260412, 0.260412, 0.260412, 0.260412, 0.260412, 0.260412, 0.260412, 0.260412, 0.260412, 0.260412, 0.260412, 0.260412, 0.260412, 0.260412, 0.260412, 0.260452, 0.260412, 0.461371, 0.260412, 0.260412
18.3733, 1, 0.465689, 0.259098, 1.73205, 0.534311, 0.259098, 0, 0.259098, 0.259098, 0.259098, 0.259098, 0.259098, 0.259098, 0.259098, 0.259098, 0.259098, 0.259098, 0.259098, 0.259098, 0.259098, 0.259098, 0.259098, 0.25914, 0.259098, 0.465647, 0.259098, 0.259098
18.3812, 0.56888, 0.470155, 0.257788, 1.60277, 0.0987248, 0.257788, 0, 0.257788, 0.257788, 0.257788, 0.257788, 0.257788, 0.257788, 0.257788, 0.257788, 0.257788, 0.257788, 0.257788, 0.257788, 0.257788, 0.257788, 0.257788, 0.257831, 0.257788, 0.470113, 0.257788, 0.257788
18.3891, 0.43112, 0.475817, 0.257481, 1.5592, -0.0446975, 0.257481, 0, 0.257481, 0.257481, 0.257481, 0.257481, 0.257481, 0.257481, 0.257481, 0.257481, 0.257481, 0.257481, 0.257481, 0.257481, 0.257481, 0.257481, 0.257481, 0.257524, 0.257481, 0.475774, 0.257481, 0.257481
18.397, 0, 0.481255, 0.256755, 1.41421, -0.481255, 0.256755, 0, 0.256755, 0.256755, 0.256755, 0.256755, 0.256755, 0.256755, 0.256755, 0.256755, 0.256755, 0.256755, 0.256755, 0.256755, 0.256755, 0.256755, 0.256755, 0.256799, 0.256755, 0.481211, 0.256755, 0.256755
18.4048, 1.56173, 0.486519, 0.25566, 1.88725, 1.07521, 0.25566, 0, 0.25566, 0.25566, 0.25566, 0.25566, 0.25566, 0.25566, 0.25566, 0.25566, 0.25566, 0.25566, 0.25566, 0.25566, 0.25566, 0.25566, 0.25566, 0.255705, 0.25566, 0.486474, 0.25566, 0.25566
18.4127, 0.438275, 0.491798, 0.254382, 1.5615, -0.0535233, 0.254382, 0, 0.254382, 0.254382, 0.254382, 0.254382, 0.254382, 0.254382, 0.254382, 0.254382, 0.254382, 0.254382, 0.254382, 0.254382, 0.254382, 0.254382, 0.254382, 0.254428, 0.254382, 0.491753, 0.254382, 0.254382
18.4206, 0.556767, 0.497281, 0.253108, 1.59899, 0.0594864, 0.253108, 0, 0.253108, 0.253108, 0.253108, 0.253108, 0.253108, 0.253108, 0.253108, 0.253108, 0.253108, 0.253108, 0.253108, 0.253108, 0.253108, 0.253108, 0.253108, 0.253154, 0.253108, 0.497235, 0.253108, 0.253108
18.4285, 0.443233, 0.503628, 0.252501, 1.56308, -0.0603954, 0.252501, 0, 0.252501, 0.252501, 0.252501, 0.252501, 0.252501, 0.252501, 0.252501, 0.252501, 0.252501, 0.252501, 0.252501, 0.252501, 0.252501, 0.252501, 0.252501, 0.252547, 0.252501, 0.503582, 0.252501, 0.252501
18.4364, 0.552058, 0.509835, 0.251557, 1.59752, 0.042223, 0.251557, 0, 0.251557, 0.251557, 0.251557, 0.251557, 0.251557, 0.251557, 0.251557, 0.251557, 0.251557, 0.251557, 0.251557, 0.251557, 0.251557, 0.251557, 0.251557, 0.251603, 0.251557, 0.509788, 0.251557, 0.251557
18.4443, 0.447942, 0.515944, 0.250318, 1.56459, -0.0680016, 0.250318, 0, 0.250318, 0.250318, 0.250318, 0.250318, 0.250318, 0.250318, 0.250318, 0.250318, 0.250318, 0.250318, 0.250318, 0.250318, 0.250318, 0.250318, 0.250318, 0.250364, 0.250318, 0.515898, 0.250318, 0.250318
18.4522, 0, 0.522095, 0.248933, 1.41421, -0.522095, 0.248933, 0, 0.248933, 0.248933, 0.248933, 0.248933, 0.248933, 0.248933, 0.248933, 0.248933, 0.248933, 0.248933, 0.248933, 0.248933, 0.248933, 0.248933, 0.248933, 0.248979, 0.248933, 0.522049, 0.248933, 0.248933
18.46, 0, 0.528435, 0.247553, 1.41421, -0.528435, 0.247553, 0, 0.247553, 0.247553, 0.247553, 0.247553, 0.247553, 0.247553, 0.247553, 0.247553, 0.247553, 0.247553, 0.247553, 0.247553, 0.247553, 0.247553, 0.247553, 0.247598, 0.247553, 0.528389, 0.247553, 0.247553
18.4679, 0.542121, 0.535546, 0.246764, 1.5944, 0.00657535, 0.246764, 0, 0.246764, 0.246764, 0.246764, 0.246764, 0.246764, 0.246764, 0.246764, 0.246764, 0.246764, 0.246764, 0.246764, 0.246764, 0.246764, 0.246764, 0.246764, 0.246809, 0.246764, 0.535501, 0.246764, 0.246764
18.4758, 0.99779, 0.542616, 0.245767, 1.73141, 0.455174, 0.245767, 0, 0.245767, 0.245767, 0.245767, 0.245767, 0.245767, 0.245767, 0.245767, 0.245767, 0.245767, 0.245767, 0.245767, 0.245767, 0.245767, 0.245767, 0.245767, 0.245811, 0.245767, 0.542571, 0.245767, 0.245767
18.4837, 2.46009, 0.549664, 0.244589, 2.11189, 1.91043, 0.244589, 0, 0.244589, 0.244589, 0.244589, 0.244589, 0.244589, 0.244589, 0.244589, 0.244589, 0.244589, 0.244589, 0.244589, 0.244589, 0.244589, 0.244589, 0.244589, 0.244632, 0.244589, 0.54962, 0.244589, 0.244589
18.4916, 0.534953, 0.556772, 0.243322, 1.59215, -0.0218192, 0.243322, 0, 0.243322, 0.243322, 0.243322, 0.243322, 0.243322, 0.243322, 0.243322, 0.243322, 0.243322, 0.243322, 0.243322, 0.243322, 0.243322, 0.243322, 0.243322, 0.243365, 0.243322, 0.55673, 0.243322, 0.243322
18.4995, 0.997753, 0.563962, 0.242006, 1.7314, 0.433791, 0.242006, 0, 0.242006, 0.242006, 0.242006, 0.242006, 0.242006, 0.242006, 0.242006, 0.242006, 0.242006, 0.242006, 0.242006, 0.242006, 0.242006, 0.242006, 0.242006, 0.242047, 0.242006, 0.56392, 0.242006, 0.242006
18.5074, 1.99754, 0.571133, 0.240552, 1.99938, 1.4264, 0.240552, 0, 0.240552, 0.240552, 0.240552, 0.240552, 0.240552, 0.240552, 0.240552, 0.240552, 0.240552, 0.240552, 0.240552, 0.240552, 0.240552, 0.240552, 0.240552, 0.240592, 0.240552, 0.571093, 0.240552, 0.240552
18.5152, 1.46976, 0.57834, 0.239032, 1.86273, 0.891417, 0.239032, 0, 0.239032, 0.239032, 0.239032, 0.239032, 0.239032, 0.239032, 0.239032, 0.239032, 0.239032, 0.239032, 0.239032, 0.239032, 0.239032, 0.239032, 0.239032, 0.239071, 0.239032, 0.578301, 0.239032, 0.239032
18.5231, 0, 0.58563, 0.237518, 1.41421, -0.58563, 0.237518, 0, 0.237518, 0.237518, 0.237518, 0.237518, 0.237518, 0.237518, 0.237518, 0.237518, 0.237518, 0.237518, 0.237518, 0.237518, 0.237518, 0.237518, 0.237518, 0.237555, 0.237518, 0.585593, 0.237518, 0.237518
18.531, 0, 0.593019, 0.236043, 1.41421, -0.593019, 0.236043, 0, 0.236043, 0.236043, 0.236043, 0.236043, 0.236043, 0.236043, 0.236043, 0.236043, 0.236043, 0.236043, 0.236043, 0.236043, 0.236043, 0.236043, 0.236043, 0.236078, 0.236043, 0.592984, 0.236043, 0.236043
18.5389, 0, 0.600369, 0.234489, 1.41421, -0.600369, 0.234489, 0, 0.234489, 0.234489, 0.234489, 0.234489, 0.234489, 0.234489, 0.234489, 0.234489, 0.234489, 0.234489, 0.234489, 0.234489, 0.234489, 0.234489, 0.234489, 0.234523, 0.234489, 0.600336, 0.234489, 0.234489
18.5468, 1, 0.607674, 0.232879, 1.73205, 0.392326, 0.232879, 0, 0.232879, 0.232879, 0.232879, 0.232879, 0.232879, 0.232879, 0.232879, 0.232879, 0.232879, 0.232879, 0.232879, 0.232879, 0.232879, 0.232879, 0.232879, 0.232911, 0.232879, 0.607642, 0.232879, 0.232879
18.5547, 1.03147, 0.61494, 0.231244, 1.74111, 0.416535, 0.231244, 0, 0.231244, 0.231244, 0.231244, 0.231244, 0.231244, 0.231244, 0.231244, 0.231244, 0.231244, 0.231244, 0.231244, 0.231244, 0.231244, 0.231244, 0.231244, 0.231274, 0.231244, 0.61491, 0.231244, 0.231244
18.5626, 0.968525, 0.622025, 0.229467, 1.72294, 0.346501, 0.229467, 0, 0.229467, 0.229467, 0.229467, 0.229467, 0.229467, 0.229467, 0.229467, 0.229467, 0.229467, 0.229467, 0.229467, 0.229467, 0.229467, 0.229467, 0.229467, 0.229495, 0.229467, 0.621996, 0.229467, 0.229467
18.5704, 0.510902, 0.6289, 0.22755, 1.58458, -0.117998, 0.22755, 0, 0.22755, 0.22755, 0.22755, 0.22755, 0.22755, 0.22755, 0.22755, 0.22755, 0.22755, 0.22755, 0.22755, 0.22755, 0.22755, 0.22755, 0.22755, 0.227577, 0.22755, 0.628873, 0.22755, 0.22755
18.5783, 1.99753, 0.635608, 0.225569, 1.99938, 1.36192, 0.225569, 0, 0.225569, 0.225569, 0.225569, 0.225569, 0.225569, 0.225569, 0.225569, 0.225569, 0.225569, 0.225569, 0.225569, 0.225569, 0.225569, 0.225569, 0.225569, 0.225594, 0.225569, 0.635583, 0.225569, 0.225569
18.5862, 1.49157, 0.642195, 0.223597, 1.86857, 0.849376, 0.223597, 0, 0.223597, 0.223597, 0.223597, 0.223597, 0.223597, 0.223597, 0.223597, 0.223597, 0.223597, 0.223597, 0.223597, 0.223597, 0.223597, 0.223597, 0.223597, 0.22362, 0.223597, 0.642172, 0.223597, 0.223597
18.5941, 0, 0.648915, 0.221923, 1.41421, -0.648915, 0.221923, 0, 0.221923, 0.221923, 0.221923, 0.221923, 0.221923, 0.221923, 0.221923, 0.221923, 0.221923, 0.221923, 0.221923, 0.221923, 0.221923, 0.221923, 0.221923, 0.221944, 0.221923, 0.648894, 0.221923, 0.221923
18.602, 2, 0.65522, 0.220031, 2, 1.34478, 0.220031, 0, 0.220031, 0.220031, 0.220031, 0.220031, 0.220031, 0.220031, 0.220031, 0.220031, 0.220031, 0.220031, 0.220031, 0.220031, 0.220031, 0.220031, 0.220031, 0.220051, 0.220031, 0.6552, 0.220031, 0.220031
18.6099, 0, 0.661095, 0.217939, 1.41421, -0.661095, 0.217939, 0, 0.217939, 0.217939, 0.217939, 0.217939, 0.217939, 0.217939, 0.217939, 0.217939, 0.217939, 0.217939, 0.217939, 0.217939, 0.217939, 0.217939, 0.217939, 0.217957, 0.217939, 0.661077, 0.217939, 0.217939
18.6178, 0, 0.666611, 0.215752, 1.41421, -0.666611, 0.215752, 0, 0.215752, 0.215752, 0.215752, 0.215752, 0.215752, 0.215752, 0.215752, 0.215752, 0.215752, 0.215752, 0.215752, 0.215752, 0.215752, 0.215752, 0.215752, 0.215769, 0.215752, 0.666594, 0.215752, 0.215752
18.6256, 0, 0.671841, 0.213577, 1.41421, -0.671841, 0.213577, 0, 0.213577, 0.213577, 0.213577, 0.213577, 0.213577, 0.213577, 0.213577, 0.213577, 0.213577, 0.213577, 0.213577, 0.213577, 0.213577, 0.213577, 0.213577, 0.213592, 0.213577, 0.671826, 0.213577, 0.213577
18.6335, 0.491576, 0.677398, 0.212061, 1.57847, -0.185822, 0.212061, 0, 0.212061, 0.212061, 0.212061, 0.212061, 0.212061, 0.212061, 0.212061, 0.212061, 0.212061, 0.212061, 0.212061, 0.212061, 0.212061, 0.212061, 0.212061, 0.212075, 0.212061, 0.677384, 0.212061, 0.212061
18.6414, 0.508424, 0.682298, 0.210253, 1.5838, -0.173874, 0.210253, 0, 0.210253, 0.210253, 0.210253, 0.210253, 0.210253, 0.210253, 0.210253, 0.210253, 0.210253, 0.210253, 0.210253, 0.210253, 0.210253, 0.210253, 0.210253, 0.210266, 0.210253, 0.682286, 0.210253, 0.210253
18.6493, 0.487116, 0.686536, 0.208179, 1.57706, -0.19942, 0.208179, 0, 0.208179, 0.208179, 0.208179, 0.208179, 0.208179, 0.208179, 0.208179, 0.208179, 0.208179, 0.208179, 0.208179, 0.208179, 0.208179, 0.208179, 0.208179, 0.20819, 0.208179, 0.686524, 0.208179, 0.208179
18.6572, 1.48165, 0.690217, 0.205977, 1.86592, 0.791432, 0.205977, 0, 0.205977, 0.205977, 0.205977, 0.205977, 0.205977, 0.205977, 0.205977, 0.205977, 0.205977, 0.205977, 0.205977, 0.205977, 0.205977, 0.205977, 0.205977, 0.205988, 0.205977, 0.690207, 0.205977, 0.205977
18.6651, 1.03123, 0.693452, 0.203788, 1.74104, 0.337782, 0.203788, 0, 0.203788, 0.203788, 0.203788, 0.203788, 0.203788, 0.203788, 0.203788, 0.203788, 0.203788, 0.203788, 0.203788, 0.203788, 0.203788, 0.203788, 0.203788, 0.203797, 0.203788, 0.693443, 0.203788, 0.203788
18.673, 1, 0.696845, 0.202239, 1.73205, 0.303155, 0.202239, 0, 0.202239, 0.202239, 0.202239, 0.202239, 0.202239, 0.202239, 0.202239, 0.202239, 0.202239, 0.202239, 0.202239, 0.202239, 0.202239, 0.202239, 0.202239, 0.202248, 0.202239, 0.696836, 0.202239, 0.202239
18.6808, 0.476946, 0.699397, 0.200364, 1.57383, -0.222451, 0.200364, 0, 0.200364, 0.200364, 0.200364, 0.200364, 0.200364, 0.200364, 0.200364, 0.200364, 0.200364, 0.200364, 0.200364, 0.200364, 0.200364, 0.200364, 0.200364, 0.200372, 0.200364, 0.69939, 0.200364, 0.200364
18.6887, 0.523054, 0.701114, 0.198188, 1.58841, -0.17806, 0.198188, 0, 0.198188, 0.198188, 0.198188, 0.198188, 0.198188, 0.198188, 0.198188, 0.198188, 0.198188, 0.198188, 0.198188, 0.198188, 0.198188, 0.198188, 0.198188, 0.198195, 0.198188, 0.701107, 0.198188, 0.198188
18.6966, 0, 0.70213, 0.19587, 1.41421, -0.70213, 0.19587, 0, 0.19587, 0.19587, 0.19587, 0.19587, 0.19587, 0.19587, 0.19587, 0.19587, 0.19587, 0.19587, 0.19587, 0.19587, 0.19587, 0.19587, 0.19587, 0.195876, 0.19587, 0.702123, 0.19587, 0.19587
18.7045, 0, 0.702582, 0.193565, 1.41421, -0.702582, 0.193565, 0, 0.193565, 0.193565, 0.193565, 0.193565, 0.193565, 0.193565, 0.193565, 0.193565, 0.193565, 0.193565, 0.193565, 0.193565, 0.193565, 0.193565, 0.193565, 0.193571, 0.193565, 0.702576, 0.193565, 0.193565
18.7124, 1, 0.703321, 0.192139, 1.73205, 0.296679, 0.192139, 0, 0.192139, 0.192139, 0.192139, 0.192139, 0.192139, 0.192139, 0.192139, 0.192139, 0.192139, 0.192139, 0.192139, 0.192139, 0.192139, 0.192139, 0.192139, 0.192145, 0.192139, 0.703316, 0.192139, 0.192139
18.7203, 0, 0.703081, 0.19034, 1.41421, -0.703081, 0.19034, 0, 0.19034, 0.19034, 0.19034, 0.19034, 0.19034, 0.19034, 0.19034, 0.19034, 0.19034, 0.19034, 0.19034, 0.19034, 0.19034, 0.19034, 0.19034, 0.190345, 0.19034, 0.703076, 0.19034, 0.19034
18.7282, 0, 0.701883, 0.188199, 1.41421, -0.701883, 0.188199, 0, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188203, 0.188199, 0.701879, 0.188199, 0.188199
18.736, 0.920714, 0.699902, 0.185895, 1.70901, 0.220812, 0.185895, 0, 0.185895, 0.185895, 0.185895, 0.185895, 0.185895, 0.185895, 0.185895, 0.185895, 0.185895, 0.185895, 0.185895, 0.185895, 0.185895, 0.185895, 0.185895, 0.185899, 0.185895, 0.699897, 0.185895, 0.185895
18.7439, 1.07929, 0.69731, 0.183605, 1.75479, 0.381977, 0.183605, 0, 0.183605, 0.183605, 0.183605, 0.183605, 0.183605, 0.183605, 0.183605, 0.183605, 0.183605, 0.183605, 0.183605, 0.183605, 0.183605, 0.183605, 0.183605, 0.183609, 0.183605, 0.697305, 0.183605, 0.183605
18.7518, 0, 0.694947, 0.182169, 1.41421, -0.694947, 0.182169, 0, 0.182169, 0.182169, 0.182169, 0.182169, 0.182169, 0.182169, 0.182169, 0.182169, 0.182169, 0.182169, 0.182169, 0.182169, 0.182169, 0.182169, 0.182169, 0.182173, 0.182169, 0.694943, 0.182169, 0.182169
18.7597, 0, 0.691562, 0.18033, 1.41421, -0.691562, 0.18033, 0, 0.18033, 0.18033, 0.18033, 0.18033, 0.18033, 0.18033, 0.18033, 0.18033, 0.18033, 0.18033, 0.18033, 0.18033, 0.18033, 0.18033, 0.18033, 0.180334, 0.18033, 0.691558, 0.18033, 0.18033
18.7676, 0, 0.687195, 0.178122, 1.41421, -0.687195, 0.178122, 0, 0.178122, 0.178122, 0.178122, 0.178122, 0.178122, 0.178122, 0.178122, 0.178122, 0.178122, 0.178122, 0.178122, 0.178122, 0.178122, 0.178122, 0.178122, 0.178125, 0.178122, 0.687192, 0.178122, 0.178122
18.7755, 0, 0.682054, 0.175739, 1.41421, -0.682054, 0.175739, 0, 0.175739, 0.175739, 0.175739, 0.175739, 0.175739, 0.175739, 0.175739, 0.175739, 0.175739, 0.175739, 0.175739, 0.175739, 0.175739, 0.175739, 0.175739, 0.175742, 0.175739, 0.68205, 0.175739, 0.175739
18.7833, 2.44585, 0.676342, 0.173372, 2.10852, 1.76951, 0.173372, 0, 0.173372, 0.173372, 0.173372, 0.173372, 0.173372, 0.173372, 0.173372, 0.173372, 0.173372, 0.173372, 0.173372, 0.173372, 0.173372, 0.173372, 0.173372, 0.173375, 0.173372, 0.676339, 0.173372, 0.173372
18.7912, 0.554151, 0.671107, 0.17205, 1.59817, -0.116956, 0.17205, 0, 0.17205, 0.17205, 0.17205, 0.17205, 0.17205, 0.17205, 0.17205, 0.17205, 0.17205, 0.17205, 0.17205, 0.17205, 0.17205, 0.17205, 0.17205, 0.172053, 0.17205, 0.671104, 0.17205, 0.17205
18.7991, 0.440754, 0.664886, 0.170288, 1.56229, -0.224132, 0.170288, 0, 0.170288, 0.170288, 0.170288, 0.170288, 0.170288, 0.170288, 0.170288, 0.170288, 0.170288, 0.170288, 0.170288, 0.170288, 0.170288, 0.170288, 0.170288, 0.170291, 0.170288, 0.664883, 0.170288, 0.170288
18.807, 0.559246, 0.65774, 0.168124, 1.59976, -0.0984933, 0.168124, 0, 0.168124, 0.168124, 0.168124, 0.168124, 0.168124, 0.168124, 0.168124, 0.168124, 0.168124, 0.168124, 0.168124, 0.168124, 0.168124, 0.168124, 0.168124, 0.168127, 0.168124, 0.657737, 0.168124, 0.168124
18.8149, 1, 0.649904, 0.165769, 1.73205, 0.350096, 0.165769, 0, 0.165769, 0.165769, 0.165769, 0.165769, 0.165769, 0.165769, 0.165769, 0.165769, 0.165769, 0.165769, 0.165769, 0.165769, 0.165769, 0.165769, 0.165769, 0.165772, 0.165769, 0.6499, 0.165769, 0.165769
