   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_81.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.60668, 14.3081, 14.4329, 14.3028, 4.03833, -0.124763, 14.3028, 0, 14.3028, 14.3029, 14.303, 14.4327, 14.3028, 14.3028, 14.3028, 14.3028, 14.3028, 14.3028, 14.3028, 14.3028, 14.3028, 14.3028, 14.3028, 14.3028, 14.3028, 14.3028, 14.3028, 14.3028, 14.3028
6.61456, 8.65328, 14.4028, 14.311, 3.26394, -5.74954, 14.311, 0, 14.311, 14.311, 14.3112, 14.4026, 14.311, 14.311, 14.311, 14.311, 14.311, 14.311, 14.311, 14.311, 14.311, 14.311, 14.311, 14.311, 14.311, 14.311, 14.311, 14.311, 14.311
6.62245, 16.8173, 14.3829, 14.3189, 4.3379, 2.43441, 14.3189, 0, 14.3189, 14.3189, 14.319, 14.3827, 14.3189, 14.3189, 14.3189, 14.3189, 14.3189, 14.3189, 14.3189, 14.3189, 14.3189, 14.3189, 14.3189, 14.3189, 14.3189, 14.3189, 14.3189, 14.3189, 14.3189
6.63033, 13.5006, 14.3706, 14.3264, 3.93708, -0.870021, 14.3264, 0, 14.3265, 14.3265, 14.3266, 14.3704, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264
6.63821, 12.1491, 14.3639, 14.3338, 3.76153, -2.21477, 14.3338, 0, 14.3338, 14.3338, 14.3339, 14.3637, 14.3338, 14.3338, 14.3338, 14.3338, 14.3338, 14.3338, 14.3338, 14.3338, 14.3338, 14.3338, 14.3338, 14.3338, 14.3338, 14.3338, 14.3338, 14.3338, 14.3338
6.6461, 6.98735, 14.3612, 14.3408, 2.99789, -7.37383, 14.3408, 0, 14.3408, 14.3409, 14.341, 14.361, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408
6.65398, 11.8345, 14.3612, 14.3476, 3.71947, -2.52674, 14.3476, 0, 14.3476, 14.3476, 14.3477, 14.361, 14.3476, 14.3476, 14.3476, 14.3476, 14.3476, 14.3476, 14.3476, 14.3476, 14.3476, 14.3476, 14.3476, 14.3476, 14.3476, 14.3476, 14.3476, 14.3476, 14.3476
6.66186, 13.4443, 14.3632, 14.3541, 3.92992, -0.91889, 14.3541, 0, 14.3541, 14.3542, 14.3542, 14.363, 14.3541, 14.3541, 14.3541, 14.3541, 14.3541, 14.3541, 14.3541, 14.3541, 14.3541, 14.3541, 14.3541, 14.3541, 14.3541, 14.3541, 14.3541, 14.3541, 14.3541
6.66974, 11.8338, 14.3664, 14.3603, 3.71939, -2.53253, 14.3603, 0, 14.3603, 14.3604, 14.3604, 14.3662, 14.3603, 14.3603, 14.3603, 14.3603, 14.3603, 14.3603, 14.3603, 14.3603, 14.3603, 14.3603, 14.3603, 14.3603, 14.3603, 14.3603, 14.3603, 14.3603, 14.3603
6.67763, 7.98587, 14.3703, 14.3663, 3.16004, -6.38445, 14.3663, 0, 14.3663, 14.3664, 14.3664, 14.3701, 14.3663, 14.3663, 14.3663, 14.3663, 14.3663, 14.3663, 14.3663, 14.3663, 14.3663, 14.3663, 14.3663, 14.3663, 14.3663, 14.3663, 14.3663, 14.3663, 14.3663
6.68551, 14.7064, 14.3747, 14.372, 4.08735, 0.331713, 14.372, 0, 14.372, 14.3721, 14.3721, 14.3745, 14.372, 14.372, 14.372, 14.372, 14.372, 14.372, 14.372, 14.372, 14.372, 14.372, 14.372, 14.372, 14.372, 14.372, 14.372, 14.372, 14.372
6.69339, 16.1232, 14.3794, 14.3774, 4.25713, 1.74384, 14.3774, 0, 14.3775, 14.3776, 14.3775, 14.3791, 14.3774, 14.3774, 14.3774, 14.3774, 14.3774, 14.3774, 14.3774, 14.3774, 14.3774, 14.3774, 14.3774, 14.3774, 14.3774, 14.3774, 14.3774, 14.3774, 14.3774
6.70128, 13.4053, 14.384, 14.3826, 3.92496, -0.978716, 14.3826, 0, 14.3826, 14.3828, 14.3827, 14.3838, 14.3826, 14.3826, 14.3826, 14.3826, 14.3826, 14.3826, 14.3826, 14.3826, 14.3826, 14.3826, 14.3826, 14.3826, 14.3826, 14.3826, 14.3826, 14.3826, 14.3826
6.70916, 17.9811, 14.3886, 14.3876, 4.47002, 3.59245, 14.3876, 0, 14.3876, 14.3877, 14.3876, 14.3884, 14.3876, 14.3876, 14.3876, 14.3876, 14.3876, 14.3876, 14.3876, 14.3876, 14.3876, 14.3876, 14.3876, 14.3876, 14.3876, 14.3876, 14.3876, 14.3876, 14.3876
6.71704, 11.9802, 14.3931, 14.3922, 3.73902, -2.41291, 14.3922, 0, 14.3922, 14.3924, 14.3923, 14.3928, 14.3922, 14.3922, 14.3922, 14.3922, 14.3922, 14.3922, 14.3922, 14.3922, 14.3922, 14.3922, 14.3922, 14.3922, 14.3922, 14.3922, 14.3922, 14.3922, 14.3922
6.72493, 11.2446, 14.3975, 14.3966, 3.63931, -3.15288, 14.3966, 0, 14.3966, 14.3969, 14.3967, 14.3971, 14.3966, 14.3966, 14.3966, 14.3966, 14.3966, 14.3966, 14.3966, 14.3966, 14.3966, 14.3966, 14.3966, 14.3966, 14.3966, 14.3966, 14.3966, 14.3966, 14.3966
6.73281, 18.0691, 14.4016, 14.4008, 4.47986, 3.66751, 14.4008, 0, 14.4008, 14.4011, 14.4009, 14.4012, 14.4008, 14.4008, 14.4008, 14.4008, 14.4008, 14.4008, 14.4008, 14.4008, 14.4008, 14.4008, 14.4008, 14.4008, 14.4008, 14.4008, 14.4008, 14.4008, 14.4008
6.74069, 6.24715, 14.4056, 14.4047, 2.87179, -8.15843, 14.4047, 0, 14.4047, 14.4051, 14.4048, 14.4051, 14.4047, 14.4047, 14.4047, 14.4047, 14.4047, 14.4047, 14.4047, 14.4047, 14.4047, 14.4047, 14.4047, 14.4047, 14.4047, 14.4047, 14.4047, 14.4047, 14.4047
6.74857, 16.487, 14.4093, 14.4083, 4.29965, 2.07766, 14.4083, 0, 14.4083, 14.4088, 14.4084, 14.4087, 14.4083, 14.4083, 14.4083, 14.4083, 14.4083, 14.4083, 14.4083, 14.4083, 14.4083, 14.4083, 14.4083, 14.4083, 14.4083, 14.4083, 14.4083, 14.4083, 14.4083
6.75646, 13.7336, 14.4129, 14.4117, 3.96656, -0.679266, 14.4117, 0, 14.4117, 14.4123, 14.4118, 14.4122, 14.4117, 14.4117, 14.4117, 14.4117, 14.4117, 14.4117, 14.4117, 14.4117, 14.4117, 14.4117, 14.4117, 14.4117, 14.4117, 14.4117, 14.4117, 14.4117, 14.4117
6.76434, 15.3435, 14.4162, 14.4149, 4.16455, 0.927287, 14.4149, 0, 14.4149, 14.4156, 14.415, 14.4154, 14.4149, 14.4149, 14.4149, 14.4149, 14.4149, 14.4149, 14.4149, 14.4149, 14.4149, 14.4149, 14.4149, 14.4149, 14.4149, 14.4149, 14.4149, 14.4149, 14.4149
6.77222, 13.6223, 14.4194, 14.4178, 3.9525, -0.797107, 14.4178, 0, 14.4178, 14.4186, 14.4179, 14.4185, 14.4178, 14.4178, 14.4178, 14.4178, 14.4178, 14.4178, 14.4178, 14.4178, 14.4178, 14.4178, 14.4178, 14.4178, 14.4178, 14.4178, 14.4178, 14.4178, 14.4178
6.78011, 12.0986, 14.4224, 14.4204, 3.75482, -2.32374, 14.4204, 0, 14.4205, 14.4214, 14.4205, 14.4213, 14.4204, 14.4204, 14.4204, 14.4204, 14.4204, 14.4204, 14.4204, 14.4204, 14.4204, 14.4204, 14.4204, 14.4204, 14.4204, 14.4204, 14.4204, 14.4204, 14.4204
6.78799, 13.6429, 14.4253, 14.4229, 3.95511, -0.782407, 14.4229, 0, 14.4229, 14.424, 14.423, 14.4241, 14.4229, 14.4229, 14.4229, 14.4229, 14.4229, 14.4229, 14.4229, 14.4229, 14.4229, 14.4229, 14.4229, 14.4229, 14.4229, 14.4229, 14.4229, 14.4229, 14.4229
6.79587, 6.98761, 14.4281, 14.4251, 2.99793, -7.44052, 14.4251, 0, 14.4251, 14.4263, 14.4251, 14.4268, 14.4251, 14.4251, 14.4251, 14.4251, 14.4251, 14.4251, 14.4251, 14.4251, 14.4251, 14.4251, 14.4251, 14.4251, 14.4251, 14.4251, 14.4251, 14.4251, 14.4251
6.80375, 14.0961, 14.431, 14.427, 4.012, -0.33489, 14.427, 0, 14.427, 14.4284, 14.4271, 14.4295, 14.427, 14.427, 14.427, 14.427, 14.427, 14.427, 14.427, 14.427, 14.427, 14.427, 14.427, 14.427, 14.427, 14.427, 14.427, 14.427, 14.427
6.81164, 12.1966, 14.434, 14.4287, 3.76783, -2.23745, 14.4287, 0, 14.4287, 14.4303, 14.4288, 14.4323, 14.4287, 14.4287, 14.4287, 14.4287, 14.4287, 14.4287, 14.4287, 14.4287, 14.4287, 14.4287, 14.4287, 14.4287, 14.4287, 14.4287, 14.4287, 14.4287, 14.4287
6.81952, 11.8775, 14.4373, 14.4302, 3.72526, -2.5598, 14.4302, 0, 14.4302, 14.432, 14.4303, 14.4354, 14.4302, 14.4302, 14.4302, 14.4302, 14.4302, 14.4302, 14.4302, 14.4302, 14.4302, 14.4302, 14.4302, 14.4302, 14.4302, 14.4302, 14.4302, 14.4302, 14.4302
6.8274, 11.5802, 14.4411, 14.4314, 3.68513, -2.8609, 14.4314, 0, 14.4314, 14.4334, 14.4315, 14.4391, 14.4314, 14.4314, 14.4314, 14.4314, 14.4314, 14.4314, 14.4314, 14.4314, 14.4314, 14.4314, 14.4314, 14.4314, 14.4314, 14.4314, 14.4314, 14.4314, 14.4314
6.83529, 9.68079, 14.4457, 14.4324, 3.41772, -4.76487, 14.4324, 0, 14.4325, 14.4346, 14.4325, 14.4434, 14.4324, 14.4324, 14.4324, 14.4324, 14.4324, 14.4324, 14.4324, 14.4324, 14.4324, 14.4324, 14.4324, 14.4324, 14.4324, 14.4324, 14.4324, 14.4324, 14.4324
6.84317, 15.0173, 14.4513, 14.4332, 4.12521, 0.566029, 14.4332, 0, 14.4332, 14.4355, 14.4333, 14.4489, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332
6.85105, 9.46716, 14.4585, 14.4338, 3.38632, -4.99135, 14.4338, 0, 14.4338, 14.4362, 14.4339, 14.456, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338
6.85893, 14.9882, 14.4678, 14.4341, 4.12167, 0.520427, 14.4341, 0, 14.4341, 14.4367, 14.4342, 14.4651, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341
6.86682, 10.342, 14.4798, 14.4342, 3.51312, -4.13772, 14.4342, 0, 14.4342, 14.4369, 14.4343, 14.477, 14.4342, 14.4342, 14.4342, 14.4342, 14.4342, 14.4342, 14.4342, 14.4342, 14.4342, 14.4342, 14.4342, 14.4342, 14.4342, 14.4342, 14.4342, 14.4342, 14.4342
6.8747, 16.2888, 14.4952, 14.4341, 4.27654, 1.79355, 14.4341, 0, 14.4341, 14.4368, 14.4342, 14.4924, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341, 14.4341
6.88258, 8.33266, 14.5151, 14.4338, 3.21445, -6.18242, 14.4338, 0, 14.4338, 14.4366, 14.4339, 14.5122, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338, 14.4338
6.89047, 9.98823, 14.5403, 14.4332, 3.4624, -4.55203, 14.4332, 0, 14.4333, 14.436, 14.4333, 14.5374, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332, 14.4332
6.89835, 11.9876, 14.5718, 14.4325, 3.74, -2.58423, 14.4325, 0, 14.4325, 14.4352, 14.4326, 14.569, 14.4325, 14.4325, 14.4325, 14.4325, 14.4325, 14.4325, 14.4325, 14.4325, 14.4325, 14.4325, 14.4325, 14.4325, 14.4325, 14.4325, 14.4325, 14.4325, 14.4325
6.90623, 10.9882, 14.6109, 14.4315, 3.60392, -3.62269, 14.4315, 0, 14.4315, 14.4342, 14.4316, 14.6081, 14.4315, 14.4315, 14.4315, 14.4315, 14.4315, 14.4315, 14.4315, 14.4315, 14.4315, 14.4315, 14.4315, 14.4315, 14.4315, 14.4315, 14.4315, 14.4315, 14.4315
6.91412, 17.9879, 14.6585, 14.4303, 4.47079, 3.32944, 14.4303, 0, 14.4303, 14.4329, 14.4304, 14.6558, 14.4303, 14.4303, 14.4303, 14.4303, 14.4303, 14.4303, 14.4303, 14.4303, 14.4303, 14.4303, 14.4303, 14.4303, 14.4303, 14.4303, 14.4303, 14.4303, 14.4303
6.922, 10.131, 14.7156, 14.4288, 3.48296, -4.58465, 14.4288, 0, 14.4289, 14.4313, 14.4289, 14.713, 14.4288, 14.4288, 14.4288, 14.4288, 14.4288, 14.4288, 14.4288, 14.4288, 14.4288, 14.4288, 14.4288, 14.4288, 14.4288, 14.4288, 14.4288, 14.4288, 14.4288
6.92988, 11.8448, 14.7831, 14.4272, 3.72087, -2.93826, 14.4272, 0, 14.4272, 14.4295, 14.4273, 14.7806, 14.4272, 14.4272, 14.4272, 14.4272, 14.4272, 14.4272, 14.4272, 14.4272, 14.4272, 14.4272, 14.4272, 14.4272, 14.4272, 14.4272, 14.4272, 14.4272, 14.4272
6.93776, 11.9879, 14.8615, 14.4253, 3.74005, -2.87352, 14.4253, 0, 14.4253, 14.4275, 14.4254, 14.8592, 14.4253, 14.4253, 14.4253, 14.4253, 14.4253, 14.4253, 14.4253, 14.4253, 14.4253, 14.4253, 14.4253, 14.4253, 14.4253, 14.4253, 14.4253, 14.4253, 14.4253
6.94565, 10.9879, 14.9509, 14.4232, 3.60388, -3.96299, 14.4232, 0, 14.4232, 14.4252, 14.4233, 14.9488, 14.4232, 14.4232, 14.4232, 14.4232, 14.4232, 14.4232, 14.4232, 14.4232, 14.4232, 14.4232, 14.4232, 14.4232, 14.4232, 14.4232, 14.4232, 14.4232, 14.4232
6.95353, 13.1742, 15.0512, 14.4208, 3.8954, -1.87707, 14.4208, 0, 14.4208, 14.4227, 14.4209, 15.0493, 14.4208, 14.4208, 14.4208, 14.4208, 14.4208, 14.4208, 14.4208, 14.4208, 14.4208, 14.4208, 14.4208, 14.4208, 14.4208, 14.4208, 14.4208, 14.4208, 14.4208
6.96141, 10.7422, 15.1616, 14.4182, 3.56963, -4.41939, 14.4182, 0, 14.4182, 14.4199, 14.4183, 15.1598, 14.4182, 14.4182, 14.4182, 14.4182, 14.4182, 14.4182, 14.4182, 14.4182, 14.4182, 14.4182, 14.4182, 14.4182, 14.4182, 14.4182, 14.4182, 14.4182, 14.4182
6.9693, 12.2763, 15.2808, 14.4154, 3.77841, -3.00447, 14.4154, 0, 14.4154, 14.4169, 14.4155, 15.2792, 14.4154, 14.4154, 14.4154, 14.4154, 14.4154, 14.4154, 14.4154, 14.4154, 14.4154, 14.4154, 14.4154, 14.4154, 14.4154, 14.4154, 14.4154, 14.4154, 14.4154
6.97718, 14.9234, 15.4068, 14.4122, 4.11381, -0.483422, 14.4122, 0, 14.4123, 14.4136, 14.4123, 15.4054, 14.4122, 14.4122, 14.4122, 14.4122, 14.4122, 14.4122, 14.4122, 14.4122, 14.4122, 14.4122, 14.4122, 14.4122, 14.4122, 14.4122, 14.4122, 14.4122, 14.4122
6.98506, 10.6663, 15.5372, 14.4088, 3.55897, -4.87091, 14.4088, 0, 14.4089, 14.41, 14.4089, 15.5359, 14.4088, 14.4088, 14.4088, 14.4088, 14.4088, 14.4088, 14.4088, 14.4088, 14.4088, 14.4088, 14.4088, 14.4088, 14.4088, 14.4088, 14.4088, 14.4088, 14.4088
6.99295, 10.545, 15.6688, 14.4052, 3.5419, -5.12379, 14.4052, 0, 14.4052, 14.4062, 14.4053, 15.6677, 14.4052, 14.4052, 14.4052, 14.4052, 14.4052, 14.4052, 14.4052, 14.4052, 14.4052, 14.4052, 14.4052, 14.4052, 14.4052, 14.4052, 14.4052, 14.4052, 14.4052
7.00083, 25.8734, 15.7585, 14.3614, 5.27953, 10.1149, 14.3614, 0, 14.3614, 14.3623, 14.3615, 15.7575, 14.3614, 14.3614, 14.3614, 14.3614, 14.3614, 14.3614, 14.3614, 14.3614, 14.3614, 14.3614, 14.3614, 14.3614, 14.3614, 14.3614, 14.3614, 14.3614, 14.3614
7.00871, 16.748, 15.7689, 14.2441, 4.32989, 0.979025, 14.2441, 0, 14.2441, 14.2448, 14.2442, 15.7681, 14.2441, 14.2441, 14.2441, 14.2441, 14.2441, 14.2441, 14.2441, 14.2441, 14.2441, 14.2441, 14.2441, 14.2441, 14.2441, 14.2441, 14.2441, 14.2441, 14.2441
7.01659, 9.90011, 15.771, 14.128, 3.44965, -5.8709, 14.128, 0, 14.128, 14.1286, 14.1281, 15.7703, 14.128, 14.128, 14.128, 14.128, 14.128, 14.128, 14.128, 14.128, 14.128, 14.128, 14.128, 14.128, 14.128, 14.128, 14.128, 14.128, 14.128
7.02448, 15.1512, 15.7599, 14.0122, 4.1414, -0.608742, 14.0122, 0, 14.0122, 14.0127, 14.0123, 15.7593, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122
7.03236, 13.8292, 15.7317, 13.8962, 3.9786, -1.90245, 13.8962, 0, 13.8962, 13.8967, 13.8963, 15.7312, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962
7.04024, 6.09744, 15.6831, 13.78, 2.8456, -9.58563, 13.78, 0, 13.78, 13.7803, 13.7801, 15.6826, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78
7.04813, 16.883, 15.6116, 13.6634, 4.34545, 1.27133, 13.6634, 0, 13.6634, 13.6637, 13.6635, 15.6112, 13.6634, 13.6634, 13.6634, 13.6634, 13.6634, 13.6634, 13.6634, 13.6634, 13.6634, 13.6634, 13.6634, 13.6634, 13.6634, 13.6634, 13.6634, 13.6634, 13.6634
7.05601, 10.1442, 15.5159, 13.5468, 3.48486, -5.3717, 13.5468, 0, 13.5468, 13.547, 13.5469, 15.5156, 13.5468, 13.5468, 13.5468, 13.5468, 13.5468, 13.5468, 13.5468, 13.5468, 13.5468, 13.5468, 13.5468, 13.5468, 13.5468, 13.5468, 13.5468, 13.5468, 13.5468
7.06389, 17.8369, 15.3966, 13.4314, 4.45387, 2.44031, 13.4314, 0, 13.4314, 13.4316, 13.4315, 15.3963, 13.4314, 13.4314, 13.4314, 13.4314, 13.4314, 13.4314, 13.4314, 13.4314, 13.4314, 13.4314, 13.4314, 13.4314, 13.4314, 13.4314, 13.4314, 13.4314, 13.4314
7.07177, 10.9903, 15.2522, 13.3157, 3.60421, -4.26192, 13.3157, 0, 13.3157, 13.3158, 13.3158, 15.252, 13.3157, 13.3157, 13.3157, 13.3157, 13.3157, 13.3157, 13.3157, 13.3157, 13.3157, 13.3157, 13.3157, 13.3157, 13.3157, 13.3157, 13.3157, 13.3157, 13.3157
7.07966, 15.0136, 15.0838, 13.1994, 4.12475, -0.070178, 13.1994, 0, 13.1994, 13.1995, 13.1995, 15.0835, 13.1994, 13.1994, 13.1994, 13.1994, 13.1994, 13.1994, 13.1994, 13.1994, 13.1994, 13.1994, 13.1994, 13.1994, 13.1994, 13.1994, 13.1994, 13.1994, 13.1994
7.08754, 13.0305, 14.8934, 13.0828, 3.87692, -1.86291, 13.0828, 0, 13.0828, 13.0829, 13.0829, 14.8932, 13.0828, 13.0828, 13.0828, 13.0828, 13.0828, 13.0828, 13.0828, 13.0828, 13.0828, 13.0828, 13.0828, 13.0828, 13.0828, 13.0828, 13.0828, 13.0828, 13.0828
7.09542, 12.9457, 14.6842, 12.9662, 3.86596, -1.73855, 12.9662, 0, 12.9662, 12.9663, 12.9663, 14.684, 12.9662, 12.9662, 12.9662, 12.9662, 12.9662, 12.9662, 12.9662, 12.9662, 12.9662, 12.9662, 12.9662, 12.9662, 12.9662, 12.9662, 12.9662, 12.9662, 12.9662
7.10331, 6.93892, 14.4632, 12.8534, 2.9898, -7.52427, 12.8534, 0, 12.8534, 12.8535, 12.8535, 14.463, 12.8534, 12.8534, 12.8534, 12.8534, 12.8534, 12.8534, 12.8534, 12.8534, 12.8534, 12.8534, 12.8534, 12.8534, 12.8534, 12.8534, 12.8534, 12.8534, 12.8534
7.11119, 5.00917, 14.2289, 12.7393, 2.64748, -9.21978, 12.7393, 0, 12.7393, 12.7394, 12.7395, 14.2288, 12.7393, 12.7393, 12.7393, 12.7393, 12.7393, 12.7393, 12.7393, 12.7393, 12.7393, 12.7393, 12.7393, 12.7393, 12.7393, 12.7393, 12.7393, 12.7393, 12.7393
7.11907, 8.00446, 13.9851, 12.6238, 3.16298, -5.98061, 12.6238, 0, 12.6238, 12.6238, 12.6239, 13.9849, 12.6238, 12.6238, 12.6238, 12.6238, 12.6238, 12.6238, 12.6238, 12.6238, 12.6238, 12.6238, 12.6238, 12.6238, 12.6238, 12.6238, 12.6238, 12.6238, 12.6238
7.12696, 7.03531, 13.7361, 12.5074, 3.00588, -6.70074, 12.5074, 0, 12.5074, 12.5074, 12.5075, 13.7359, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074
7.13484, 17.9517, 13.4864, 12.3911, 4.46674, 4.46534, 12.3911, 0, 12.3911, 12.3912, 12.3912, 13.4862, 12.3911, 12.3911, 12.3911, 12.3911, 12.3911, 12.3911, 12.3911, 12.3911, 12.3911, 12.3911, 12.3911, 12.3911, 12.3911, 12.3911, 12.3911, 12.3911, 12.3911
7.14272, 11.0011, 13.2515, 12.2872, 3.6057, -2.25048, 12.2872, 0, 12.2872, 12.2872, 12.2873, 13.2513, 12.2872, 12.2872, 12.2872, 12.2872, 12.2872, 12.2872, 12.2872, 12.2872, 12.2872, 12.2872, 12.2872, 12.2872, 12.2872, 12.2872, 12.2872, 12.2872, 12.2872
7.1506, 11.9712, 13.023, 12.1843, 3.73781, -1.05184, 12.1843, 0, 12.1843, 12.1844, 12.1845, 13.0228, 12.1843, 12.1843, 12.1843, 12.1843, 12.1843, 12.1843, 12.1843, 12.1843, 12.1843, 12.1843, 12.1843, 12.1843, 12.1843, 12.1843, 12.1843, 12.1843, 12.1843
7.15849, 6.99275, 12.8035, 12.083, 2.99879, -5.81076, 12.083, 0, 12.083, 12.0831, 12.0832, 12.8033, 12.083, 12.083, 12.083, 12.083, 12.083, 12.083, 12.083, 12.083, 12.083, 12.083, 12.083, 12.083, 12.083, 12.083, 12.083, 12.083, 12.083
7.16637, 12.9781, 12.5942, 11.9828, 3.87015, 0.383897, 11.9828, 0, 11.9828, 11.9828, 11.983, 12.5939, 11.9828, 11.9828, 11.9828, 11.9828, 11.9828, 11.9828, 11.9828, 11.9828, 11.9828, 11.9828, 11.9828, 11.9828, 11.9828, 11.9828, 11.9828, 11.9828, 11.9828
7.17425, 10.9807, 12.3953, 11.8827, 3.60287, -1.41459, 11.8827, 0, 11.8827, 11.8828, 11.883, 12.395, 11.8827, 11.8827, 11.8827, 11.8827, 11.8827, 11.8827, 11.8827, 11.8827, 11.8827, 11.8827, 11.8827, 11.8827, 11.8827, 11.8827, 11.8827, 11.8827, 11.8827
7.18214, 15.9729, 12.207, 11.7825, 4.23944, 3.76584, 11.7825, 0, 11.7825, 11.7826, 11.7828, 12.2067, 11.7825, 11.7825, 11.7825, 11.7825, 11.7825, 11.7825, 11.7825, 11.7825, 11.7825, 11.7825, 11.7825, 11.7825, 11.7825, 11.7825, 11.7825, 11.7825, 11.7825
7.19002, 11.0191, 12.0292, 11.6818, 3.60821, -1.01008, 11.6818, 0, 11.6818, 11.6819, 11.6822, 12.0288, 11.6818, 11.6818, 11.6818, 11.6818, 11.6818, 11.6818, 11.6818, 11.6818, 11.6818, 11.6818, 11.6818, 11.6818, 11.6818, 11.6818, 11.6818, 11.6818, 11.6818
7.1979, 6.01319, 11.8612, 11.5802, 2.83076, -5.84802, 11.5802, 0, 11.5802, 11.5803, 11.5808, 11.8606, 11.5802, 11.5802, 11.5802, 11.5802, 11.5802, 11.5802, 11.5802, 11.5802, 11.5802, 11.5802, 11.5802, 11.5802, 11.5802, 11.5802, 11.5802, 11.5802, 11.5802
7.20579, 15.8874, 11.7023, 11.4777, 4.22934, 4.18503, 11.4777, 0, 11.4777, 11.4777, 11.4784, 11.7015, 11.4777, 11.4777, 11.4777, 11.4777, 11.4777, 11.4777, 11.4777, 11.4777, 11.4777, 11.4777, 11.4777, 11.4777, 11.4777, 11.4777, 11.4777, 11.4777, 11.4777
7.21367, 8.04573, 11.5513, 11.3736, 3.1695, -3.50559, 11.3736, 0, 11.3736, 11.3736, 11.3747, 11.5502, 11.3736, 11.3736, 11.3736, 11.3736, 11.3736, 11.3736, 11.3736, 11.3736, 11.3736, 11.3736, 11.3736, 11.3736, 11.3736, 11.3736, 11.3736, 11.3736, 11.3736
7.22155, 10.9855, 11.4072, 11.2679, 3.60354, -0.421682, 11.2679, 0, 11.2679, 11.268, 11.2695, 11.4055, 11.2679, 11.2679, 11.2679, 11.2679, 11.2679, 11.2679, 11.2679, 11.2679, 11.2679, 11.2679, 11.2679, 11.2679, 11.2679, 11.2679, 11.2679, 11.2679, 11.2679
7.22943, 8.00781, 11.2691, 11.1608, 3.16351, -3.26126, 11.1608, 0, 11.1608, 11.1608, 11.163, 11.2668, 11.1608, 11.1608, 11.1608, 11.1608, 11.1608, 11.1608, 11.1608, 11.1608, 11.1608, 11.1608, 11.1608, 11.1608, 11.1608, 11.1608, 11.1608, 11.1608, 11.1608
7.23732, 11.9389, 11.1363, 11.0524, 3.73348, 0.802571, 11.0524, 0, 11.0524, 11.0525, 11.0556, 11.1331, 11.0524, 11.0524, 11.0524, 11.0524, 11.0524, 11.0524, 11.0524, 11.0524, 11.0524, 11.0524, 11.0524, 11.0524, 11.0524, 11.0524, 11.0524, 11.0524, 11.0524
7.2452, 11.0372, 11.0085, 10.9432, 3.61071, 0.0287743, 10.9432, 0, 10.9432, 10.9433, 10.9478, 11.0039, 10.9432, 10.9432, 10.9432, 10.9432, 10.9432, 10.9432, 10.9432, 10.9432, 10.9432, 10.9432, 10.9432, 10.9432, 10.9432, 10.9432, 10.9432, 10.9432, 10.9432
