   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_180.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
5.01134, 151.195, 135.753, 135.752, 12.3772, 15.4415, 0, 135.752, 135.752, 135.753, 135.752, 135.752, 135.752, 135.752, 135.752, 135.752, 135.752, 135.752, 135.752, 135.752, 135.752, 135.752
5.01904, 142.821, 136.264, 136.263, 12.0342, 6.55702, 0, 136.263, 136.263, 136.263, 136.263, 136.263, 136.263, 136.263, 136.263, 136.263, 136.263, 136.263, 136.263, 136.263, 136.263, 136.263
5.02673, 150.317, 136.774, 136.773, 12.3417, 13.5429, 0, 136.773, 136.773, 136.774, 136.773, 136.773, 136.773, 136.773, 136.773, 136.773, 136.773, 136.773, 136.773, 136.773, 136.773, 136.773
5.03443, 159.452, 137.284, 137.283, 12.7064, 22.1679, 0, 137.284, 137.284, 137.284, 137.283, 137.283, 137.283, 137.283, 137.283, 137.283, 137.283, 137.283, 137.283, 137.283, 137.283, 137.283
5.04212, 158.158, 137.794, 137.793, 12.6554, 20.3641, 0, 137.793, 137.793, 137.794, 137.793, 137.793, 137.793, 137.793, 137.793, 137.793, 137.793, 137.793, 137.793, 137.793, 137.793, 137.793
5.04982, 150.127, 138.304, 138.303, 12.334, 11.8234, 0, 138.303, 138.303, 138.303, 138.303, 138.303, 138.303, 138.303, 138.303, 138.303, 138.303, 138.303, 138.303, 138.303, 138.303, 138.303
5.05751, 128.434, 138.813, 138.812, 11.4208, -10.3794, 0, 138.812, 138.812, 138.813, 138.812, 138.812, 138.812, 138.812, 138.812, 138.812, 138.812, 138.812, 138.812, 138.812, 138.812, 138.812
5.06521, 136.375, 139.322, 139.321, 11.7633, -2.9473, 0, 139.321, 139.321, 139.322, 139.321, 139.321, 139.321, 139.321, 139.321, 139.321, 139.321, 139.321, 139.321, 139.321, 139.321, 139.321
5.0729, 148.173, 139.83, 139.829, 12.2545, 8.34299, 0, 139.83, 139.83, 139.83, 139.829, 139.829, 139.829, 139.829, 139.829, 139.829, 139.829, 139.829, 139.829, 139.829, 139.829, 139.829
5.0806, 141.165, 140.338, 140.337, 11.9651, 0.826508, 0, 140.338, 140.338, 140.338, 140.337, 140.337, 140.337, 140.337, 140.337, 140.337, 140.337, 140.337, 140.337, 140.337, 140.337, 140.337
5.0883, 153.935, 140.846, 140.845, 12.4874, 13.089, 0, 140.845, 140.845, 140.845, 140.845, 140.845, 140.845, 140.845, 140.845, 140.845, 140.845, 140.845, 140.845, 140.845, 140.845, 140.845
5.09599, 145.309, 141.353, 141.352, 12.1371, 3.9566, 0, 141.352, 141.352, 141.352, 141.352, 141.352, 141.352, 141.352, 141.352, 141.352, 141.352, 141.352, 141.352, 141.352, 141.352, 141.352
5.10369, 144.596, 141.859, 141.858, 12.1077, 2.73715, 0, 141.858, 141.858, 141.859, 141.858, 141.858, 141.858, 141.858, 141.858, 141.858, 141.858, 141.858, 141.858, 141.858, 141.858, 141.858
5.11138, 135.049, 142.365, 142.364, 11.7068, -7.31633, 0, 142.364, 142.364, 142.365, 142.364, 142.364, 142.364, 142.364, 142.364, 142.364, 142.364, 142.364, 142.364, 142.364, 142.364, 142.364
5.11908, 149.832, 142.87, 142.869, 12.322, 6.96179, 0, 142.87, 142.87, 142.87, 142.869, 142.869, 142.869, 142.869, 142.869, 142.869, 142.869, 142.869, 142.869, 142.869, 142.869, 142.869
5.12677, 146.562, 143.375, 143.374, 12.1886, 3.1869, 0, 143.374, 143.374, 143.375, 143.374, 143.374, 143.374, 143.374, 143.374, 143.374, 143.374, 143.374, 143.374, 143.374, 143.374, 143.374
5.13447, 156.135, 143.879, 143.878, 12.5752, 12.2564, 0, 143.878, 143.878, 143.878, 143.878, 143.878, 143.878, 143.878, 143.878, 143.878, 143.878, 143.878, 143.878, 143.878, 143.878, 143.878
5.14217, 162.026, 144.382, 144.381, 12.8072, 17.6437, 0, 144.381, 144.381, 144.381, 144.381, 144.381, 144.381, 144.381, 144.381, 144.381, 144.381, 144.381, 144.381, 144.381, 144.381, 144.381
5.14986, 164.939, 144.884, 144.883, 12.9205, 20.0546, 0, 144.884, 144.884, 144.884, 144.883, 144.883, 144.883, 144.883, 144.883, 144.883, 144.883, 144.883, 144.883, 144.883, 144.883, 144.883
5.15756, 156.005, 145.386, 145.385, 12.57, 10.6188, 0, 145.385, 145.385, 145.386, 145.385, 145.385, 145.385, 145.385, 145.385, 145.385, 145.385, 145.385, 145.385, 145.385, 145.385, 145.385
5.16525, 145.896, 145.886, 145.886, 12.1613, 0.00973511, 0, 145.886, 145.886, 145.886, 145.886, 145.886, 145.886, 145.886, 145.886, 145.886, 145.886, 145.886, 145.886, 145.886, 145.886, 145.886
5.17295, 165.254, 146.386, 146.386, 12.9327, 18.8676, 0, 146.386, 146.386, 146.386, 146.386, 146.386, 146.386, 146.386, 146.386, 146.386, 146.386, 146.386, 146.386, 146.386, 146.386, 146.386
5.18064, 159.769, 146.885, 146.885, 12.7188, 12.8836, 0, 146.885, 146.885, 146.885, 146.885, 146.885, 146.885, 146.885, 146.885, 146.885, 146.885, 146.885, 146.885, 146.885, 146.885, 146.885
5.18834, 147.716, 147.383, 147.383, 12.2359, 0.332687, 0, 147.383, 147.383, 147.383, 147.383, 147.383, 147.383, 147.383, 147.383, 147.383, 147.383, 147.383, 147.383, 147.383, 147.383, 147.383
5.19603, 168.044, 147.881, 147.88, 13.0401, 20.1634, 0, 147.88, 147.88, 147.88, 147.88, 147.88, 147.88, 147.88, 147.88, 147.88, 147.88, 147.88, 147.88, 147.88, 147.88, 147.88
5.20373, 151.513, 148.377, 148.376, 12.39, 3.13641, 0, 148.376, 148.376, 148.376, 148.376, 148.376, 148.376, 148.376, 148.376, 148.376, 148.376, 148.376, 148.376, 148.376, 148.376, 148.376
5.21143, 139.527, 148.872, 148.871, 11.8965, -9.34474, 0, 148.871, 148.871, 148.871, 148.871, 148.871, 148.871, 148.871, 148.871, 148.871, 148.871, 148.871, 148.871, 148.871, 148.871, 148.871
5.21912, 141.169, 149.366, 149.365, 11.9653, -8.1969, 0, 149.365, 149.365, 149.365, 149.365, 149.365, 149.365, 149.365, 149.365, 149.365, 149.365, 149.365, 149.365, 149.365, 149.365, 149.365
5.22682, 147.591, 149.858, 149.858, 12.2307, -2.2672, 0, 149.858, 149.858, 149.858, 149.858, 149.858, 149.858, 149.858, 149.858, 149.858, 149.858, 149.858, 149.858, 149.858, 149.858, 149.858
5.23451, 151.058, 150.35, 150.349, 12.3717, 0.70813, 0, 150.35, 150.35, 150.35, 150.349, 150.349, 150.349, 150.349, 150.349, 150.349, 150.349, 150.349, 150.349, 150.349, 150.349, 150.349
5.24221, 145.565, 150.841, 150.84, 12.1476, -5.27605, 0, 150.84, 150.84, 150.84, 150.84, 150.84, 150.84, 150.84, 150.84, 150.84, 150.84, 150.84, 150.84, 150.84, 150.84, 150.84
5.2499, 150.706, 151.33, 151.329, 12.3574, -0.624313, 0, 151.329, 151.329, 151.33, 151.329, 151.329, 151.329, 151.329, 151.329, 151.329, 151.329, 151.329, 151.329, 151.329, 151.329, 151.329
5.2576, 170.243, 151.818, 151.817, 13.1241, 18.4249, 0, 151.817, 151.817, 151.818, 151.817, 151.817, 151.817, 151.817, 151.817, 151.817, 151.817, 151.817, 151.817, 151.817, 151.817, 151.817
5.26529, 157.037, 152.305, 152.304, 12.611, 4.73244, 0, 152.304, 152.304, 152.305, 152.304, 152.304, 152.304, 152.304, 152.304, 152.304, 152.304, 152.304, 152.304, 152.304, 152.304, 152.304
5.27299, 169.045, 152.79, 152.789, 13.0784, 16.2549, 0, 152.79, 152.79, 152.79, 152.789, 152.789, 152.789, 152.789, 152.789, 152.789, 152.789, 152.789, 152.789, 152.789, 152.789, 152.789
5.28069, 165.045, 153.274, 153.273, 12.9246, 11.7708, 0, 153.274, 153.274, 153.274, 153.273, 153.273, 153.273, 153.273, 153.273, 153.273, 153.273, 153.273, 153.273, 153.273, 153.273, 153.273
5.28838, 180.162, 153.757, 153.756, 13.4967, 26.4052, 0, 153.756, 153.756, 153.757, 153.756, 153.756, 153.756, 153.756, 153.756, 153.756, 153.756, 153.756, 153.756, 153.756, 153.756, 153.756
5.29608, 155.817, 154.238, 154.237, 12.5625, 1.57846, 0, 154.237, 154.237, 154.238, 154.237, 154.237, 154.237, 154.237, 154.237, 154.237, 154.237, 154.237, 154.237, 154.237, 154.237, 154.237
5.30377, 152.297, 154.718, 154.717, 12.4216, -2.42091, 0, 154.717, 154.717, 154.718, 154.717, 154.717, 154.717, 154.717, 154.717, 154.717, 154.717, 154.717, 154.717, 154.717, 154.717, 154.717
5.31147, 173.792, 155.196, 155.195, 13.2587, 18.5961, 0, 155.195, 155.195, 155.196, 155.195, 155.195, 155.195, 155.195, 155.195, 155.195, 155.195, 155.195, 155.195, 155.195, 155.195, 155.195
5.31916, 161.574, 155.673, 155.672, 12.7896, 5.90166, 0, 155.672, 155.672, 155.672, 155.672, 155.672, 155.672, 155.672, 155.672, 155.672, 155.672, 155.672, 155.672, 155.672, 155.672, 155.672
5.32686, 167.552, 156.148, 156.147, 13.0212, 11.4037, 0, 156.147, 156.147, 156.148, 156.147, 156.147, 156.147, 156.147, 156.147, 156.147, 156.147, 156.147, 156.147, 156.147, 156.147, 156.147
5.33455, 157.358, 156.621, 156.62, 12.6237, 0.736801, 0, 156.62, 156.62, 156.621, 156.62, 156.62, 156.62, 156.62, 156.62, 156.62, 156.62, 156.62, 156.62, 156.62, 156.62, 156.62
5.34225, 154.724, 157.093, 157.092, 12.519, -2.36845, 0, 157.092, 157.092, 157.093, 157.092, 157.092, 157.092, 157.092, 157.092, 157.092, 157.092, 157.092, 157.092, 157.092, 157.092, 157.092
5.34995, 178.187, 157.563, 157.562, 13.4234, 20.6244, 0, 157.562, 157.562, 157.563, 157.562, 157.562, 157.562, 157.562, 157.562, 157.562, 157.562, 157.562, 157.562, 157.562, 157.562, 157.562
5.35764, 174.388, 158.031, 158.03, 13.2811, 16.3569, 0, 158.03, 158.03, 158.031, 158.03, 158.03, 158.03, 158.03, 158.03, 158.03, 158.03, 158.03, 158.03, 158.03, 158.03, 158.03
5.36534, 165.661, 158.498, 158.497, 12.9484, 7.16391, 0, 158.497, 158.497, 158.497, 158.497, 158.497, 158.497, 158.497, 158.497, 158.497, 158.497, 158.497, 158.497, 158.497, 158.497, 158.497
5.37303, 163.388, 158.962, 158.961, 12.8603, 4.4258, 0, 158.961, 158.961, 158.962, 158.961, 158.961, 158.961, 158.961, 158.961, 158.961, 158.961, 158.961, 158.961, 158.961, 158.961, 158.961
5.38073, 158.124, 159.425, 159.424, 12.654, -1.30112, 0, 159.424, 159.424, 159.425, 159.424, 159.424, 159.424, 159.424, 159.424, 159.424, 159.424, 159.424, 159.424, 159.424, 159.424, 159.424
5.38842, 142.684, 159.886, 159.885, 12.0285, -17.2012, 0, 159.885, 159.885, 159.885, 159.885, 159.885, 159.885, 159.885, 159.885, 159.885, 159.885, 159.885, 159.885, 159.885, 159.885, 159.885
5.39612, 156.452, 160.345, 160.343, 12.5878, -3.89304, 0, 160.344, 160.344, 160.344, 160.343, 160.343, 160.343, 160.343, 160.343, 160.343, 160.343, 160.343, 160.343, 160.343, 160.343, 160.343
5.40381, 161.846, 160.801, 160.8, 12.8003, 1.04518, 0, 160.8, 160.8, 160.801, 160.8, 160.8, 160.8, 160.8, 160.8, 160.8, 160.8, 160.8, 160.8, 160.8, 160.8, 160.8
5.41151, 180.339, 161.256, 161.255, 13.5033, 19.0829, 0, 161.255, 161.255, 161.256, 161.255, 161.255, 161.255, 161.255, 161.255, 161.255, 161.255, 161.255, 161.255, 161.255, 161.255, 161.255
5.41921, 172.756, 161.709, 161.707, 13.2195, 11.0477, 0, 161.707, 161.707, 161.708, 161.707, 161.707, 161.707, 161.707, 161.707, 161.707, 161.707, 161.707, 161.707, 161.707, 161.707, 161.707
5.4269, 172.314, 162.159, 162.158, 13.2028, 10.1543, 0, 162.158, 162.158, 162.159, 162.158, 162.158, 162.158, 162.158, 162.158, 162.158, 162.158, 162.158, 162.158, 162.158, 162.158, 162.158
5.4346, 169.786, 162.608, 162.606, 13.1067, 7.17783, 0, 162.606, 162.606, 162.607, 162.606, 162.606, 162.606, 162.606, 162.606, 162.606, 162.606, 162.606, 162.606, 162.606, 162.606, 162.606
5.44229, 161.342, 163.054, 163.052, 12.7805, -1.7117, 0, 163.052, 163.052, 163.054, 163.052, 163.052, 163.052, 163.052, 163.052, 163.052, 163.052, 163.052, 163.052, 163.052, 163.052, 163.052
5.44999, 166.72, 163.498, 163.496, 12.9892, 3.22151, 0, 163.496, 163.496, 163.498, 163.496, 163.496, 163.496, 163.496, 163.496, 163.496, 163.496, 163.496, 163.496, 163.496, 163.496, 163.496
5.45768, 182.187, 163.94, 163.937, 13.5715, 18.2469, 0, 163.938, 163.938, 163.94, 163.937, 163.937, 163.937, 163.937, 163.937, 163.937, 163.937, 163.937, 163.937, 163.937, 163.937, 163.937
5.46538, 198.368, 164.379, 164.376, 14.1551, 33.9885, 0, 164.377, 164.377, 164.379, 164.376, 164.376, 164.376, 164.376, 164.376, 164.376, 164.376, 164.376, 164.376, 164.376, 164.376, 164.376
5.47307, 169.16, 164.817, 164.813, 13.0828, 4.34367, 0, 164.813, 164.813, 164.816, 164.813, 164.813, 164.813, 164.813, 164.813, 164.813, 164.813, 164.813, 164.813, 164.813, 164.813, 164.813
5.48077, 181.408, 165.251, 165.248, 13.5428, 16.1572, 0, 165.248, 165.248, 165.251, 165.248, 165.248, 165.248, 165.248, 165.248, 165.248, 165.248, 165.248, 165.248, 165.248, 165.248, 165.248
5.48847, 175.927, 165.684, 165.679, 13.3389, 10.2437, 0, 165.68, 165.68, 165.683, 165.679, 165.679, 165.679, 165.679, 165.679, 165.679, 165.679, 165.679, 165.679, 165.679, 165.679, 165.679
5.49616, 163.445, 166.114, 166.109, 12.8625, -2.66841, 0, 166.109, 166.109, 166.113, 166.109, 166.109, 166.109, 166.109, 166.109, 166.109, 166.109, 166.109, 166.109, 166.109, 166.109, 166.109
5.50386, 164.924, 166.541, 166.536, 12.9199, -1.61661, 0, 166.536, 166.536, 166.541, 166.536, 166.536, 166.536, 166.536, 166.536, 166.536, 166.536, 166.536, 166.536, 166.536, 166.536, 166.536
5.51155, 171.183, 166.966, 166.96, 13.1599, 4.2168, 0, 166.96, 166.96, 166.966, 166.96, 166.96, 166.96, 166.96, 166.96, 166.96, 166.96, 166.96, 166.96, 166.96, 166.96, 166.96
5.51925, 154.677, 167.388, 167.381, 12.5171, -12.7113, 0, 167.382, 167.382, 167.388, 167.381, 167.381, 167.381, 167.381, 167.381, 167.381, 167.381, 167.381, 167.381, 167.381, 167.381, 167.381
5.52694, 151.055, 167.808, 167.8, 12.3715, -16.7534, 0, 167.8, 167.8, 167.808, 167.8, 167.8, 167.8, 167.8, 167.8, 167.8, 167.8, 167.8, 167.8, 167.8, 167.8, 167.8
5.53464, 176.052, 168.225, 168.216, 13.3436, 7.82703, 0, 168.217, 168.217, 168.225, 168.216, 168.216, 168.216, 168.216, 168.216, 168.216, 168.216, 168.216, 168.216, 168.216, 168.216, 168.216
5.54234, 182.078, 168.64, 168.63, 13.5675, 13.4381, 0, 168.63, 168.63, 168.639, 168.63, 168.63, 168.63, 168.63, 168.63, 168.63, 168.63, 168.63, 168.63, 168.63, 168.63, 168.63
5.55003, 145.062, 169.051, 169.04, 12.1269, -23.9893, 0, 169.041, 169.041, 169.051, 169.04, 169.04, 169.04, 169.04, 169.04, 169.04, 169.04, 169.04, 169.04, 169.04, 169.04, 169.04
5.55773, 176.246, 169.461, 169.448, 13.3509, 6.78568, 0, 169.449, 169.449, 169.46, 169.448, 169.448, 169.448, 169.448, 169.448, 169.448, 169.448, 169.448, 169.448, 169.448, 169.448, 169.448
5.56542, 176.847, 169.867, 169.853, 13.3734, 6.97972, 0, 169.853, 169.853, 169.866, 169.853, 169.853, 169.853, 169.853, 169.853, 169.853, 169.853, 169.853, 169.853, 169.853, 169.853, 169.853
5.57312, 182.509, 170.27, 170.255, 13.5834, 12.2385, 0, 170.255, 170.255, 170.27, 170.255, 170.255, 170.255, 170.255, 170.255, 170.255, 170.255, 170.255, 170.255, 170.255, 170.255, 170.255
5.58081, 173.974, 170.671, 170.654, 13.2655, 3.30287, 0, 170.654, 170.654, 170.67, 170.654, 170.654, 170.654, 170.654, 170.654, 170.654, 170.654, 170.654, 170.654, 170.654, 170.654, 170.654
5.58851, 195.796, 171.068, 171.05, 14.064, 24.7272, 0, 171.05, 171.05, 171.068, 171.05, 171.05, 171.05, 171.05, 171.05, 171.05, 171.05, 171.05, 171.05, 171.05, 171.05, 171.05
5.5962, 174.694, 171.463, 171.443, 13.2926, 3.23126, 0, 171.443, 171.443, 171.463, 171.443, 171.443, 171.443, 171.443, 171.443, 171.443, 171.443, 171.443, 171.443, 171.443, 171.443, 171.443
5.6039, 175.798, 171.854, 171.833, 13.3341, 3.94305, 0, 171.833, 171.833, 171.854, 171.833, 171.833, 171.833, 171.833, 171.833, 171.833, 171.833, 171.833, 171.833, 171.833, 171.833, 171.833
5.6116, 160.132, 172.243, 172.219, 12.7331, -12.1112, 0, 172.22, 172.22, 172.243, 172.219, 172.219, 172.219, 172.219, 172.219, 172.219, 172.219, 172.219, 172.219, 172.219, 172.219, 172.219
5.61929, 166.447, 172.628, 172.603, 12.9787, -6.18073, 0, 172.603, 172.603, 172.628, 172.603, 172.603, 172.603, 172.603, 172.603, 172.603, 172.603, 172.603, 172.603, 172.603, 172.603, 172.603
5.62699, 173.11, 173.01, 172.983, 13.2329, 0.0994873, 0, 172.983, 172.983, 173.01, 172.983, 172.983, 172.983, 172.983, 172.983, 172.983, 172.983, 172.983, 172.983, 172.983, 172.983, 172.983
5.63468, 176.961, 173.389, 173.36, 13.3776, 3.57164, 0, 173.36, 173.36, 173.389, 173.36, 173.36, 173.36, 173.36, 173.36, 173.36, 173.36, 173.36, 173.36, 173.36, 173.36, 173.36
5.64238, 154.006, 173.764, 173.734, 12.4902, -19.7583, 0, 173.734, 173.734, 173.764, 173.734, 173.734, 173.734, 173.734, 173.734, 173.734, 173.734, 173.734, 173.734, 173.734, 173.734, 173.734
5.65007, 184.529, 174.137, 174.104, 13.6575, 10.392, 0, 174.104, 174.104, 174.136, 174.104, 174.104, 174.104, 174.104, 174.104, 174.104, 174.104, 174.104, 174.104, 174.104, 174.104, 174.104
5.65777, 175.075, 174.505, 174.471, 13.307, 0.570374, 0, 174.471, 174.471, 174.505, 174.471, 174.471, 174.471, 174.471, 174.471, 174.471, 174.471, 174.471, 174.471, 174.471, 174.471, 174.471
5.66546, 191.485, 174.87, 174.835, 13.9099, 16.6144, 0, 174.835, 174.835, 174.87, 174.835, 174.835, 174.835, 174.835, 174.835, 174.835, 174.835, 174.835, 174.835, 174.835, 174.835, 174.835
5.67316, 201.623, 175.232, 175.195, 14.2696, 26.3911, 0, 175.195, 175.195, 175.231, 175.195, 175.195, 175.195, 175.195, 175.195, 175.195, 175.195, 175.195, 175.195, 175.195, 175.195, 175.195
5.68086, 178.715, 175.59, 175.551, 13.443, 3.12564, 0, 175.551, 175.551, 175.589, 175.551, 175.551, 175.551, 175.551, 175.551, 175.551, 175.551, 175.551, 175.551, 175.551, 175.551, 175.551
5.68855, 172.6, 175.944, 175.904, 13.2136, -3.34338, 0, 175.904, 175.904, 175.944, 175.904, 175.904, 175.904, 175.904, 175.904, 175.904, 175.904, 175.904, 175.904, 175.904, 175.904, 175.904
5.69625, 162.741, 176.294, 176.254, 12.8352, -13.5531, 0, 176.254, 176.254, 176.294, 176.254, 176.254, 176.254, 176.254, 176.254, 176.254, 176.254, 176.254, 176.254, 176.254, 176.254, 176.254
5.70394, 182.092, 176.641, 176.6, 13.568, 5.4507, 0, 176.6, 176.6, 176.641, 176.6, 176.6, 176.6, 176.6, 176.6, 176.6, 176.6, 176.6, 176.6, 176.6, 176.6, 176.6
5.71164, 180.928, 176.984, 176.942, 13.5251, 3.94427, 0, 176.942, 176.942, 176.984, 176.942, 176.942, 176.942, 176.942, 176.942, 176.942, 176.942, 176.942, 176.942, 176.942, 176.942, 176.942
5.71933, 160.033, 177.323, 177.28, 12.7292, -17.2906, 0, 177.281, 177.281, 177.323, 177.28, 177.28, 177.28, 177.28, 177.28, 177.28, 177.28, 177.28, 177.28, 177.28, 177.28, 177.28
5.72703, 176.238, 177.659, 177.616, 13.3506, -1.42055, 0, 177.616, 177.616, 177.658, 177.616, 177.616, 177.616, 177.616, 177.616, 177.616, 177.616, 177.616, 177.616, 177.616, 177.616, 177.616
5.73472, 171.373, 177.99, 177.947, 13.1671, -6.61678, 0, 177.947, 177.947, 177.99, 177.947, 177.947, 177.947, 177.947, 177.947, 177.947, 177.947, 177.947, 177.947, 177.947, 177.947, 177.947
5.74242, 179.583, 178.318, 178.275, 13.4753, 1.26526, 0, 178.275, 178.275, 178.318, 178.275, 178.275, 178.275, 178.275, 178.275, 178.275, 178.275, 178.275, 178.275, 178.275, 178.275, 178.275
5.75012, 178.185, 178.642, 178.599, 13.4233, -0.457077, 0, 178.6, 178.6, 178.642, 178.599, 178.599, 178.599, 178.599, 178.599, 178.599, 178.599, 178.599, 178.599, 178.599, 178.599, 178.599
5.75781, 181.993, 178.962, 178.92, 13.5644, 3.03069, 0, 178.92, 178.92, 178.962, 178.92, 178.92, 178.92, 178.92, 178.92, 178.92, 178.92, 178.92, 178.92, 178.92, 178.92, 178.92
5.76551, 180.083, 179.279, 179.238, 13.4938, 0.804001, 0, 179.238, 179.238, 179.279, 179.238, 179.238, 179.238, 179.238, 179.238, 179.238, 179.238, 179.238, 179.238, 179.238, 179.238, 179.238
5.7732, 187.15, 179.592, 179.552, 13.7532, 7.55835, 0, 179.552, 179.552, 179.592, 179.552, 179.552, 179.552, 179.552, 179.552, 179.552, 179.552, 179.552, 179.552, 179.552, 179.552, 179.552
5.7809, 166.143, 179.901, 179.862, 12.967, -13.758, 0, 179.863, 179.863, 179.901, 179.862, 179.862, 179.862, 179.862, 179.862, 179.862, 179.862, 179.862, 179.862, 179.862, 179.862, 179.862
5.78859, 201.34, 180.208, 180.17, 14.2597, 21.1326, 0, 180.17, 180.17, 180.207, 180.17, 180.17, 180.17, 180.17, 180.17, 180.17, 180.17, 180.17, 180.17, 180.17, 180.17, 180.17
5.79629, 199.014, 180.511, 180.474, 14.178, 18.5038, 0, 180.474, 180.474, 180.51, 180.474, 180.474, 180.474, 180.474, 180.474, 180.474, 180.474, 180.474, 180.474, 180.474, 180.474, 180.474
5.80399, 185.769, 180.811, 180.776, 13.7029, 4.95839, 0, 180.776, 180.776, 180.81, 180.776, 180.776, 180.776, 180.776, 180.776, 180.776, 180.776, 180.776, 180.776, 180.776, 180.776, 180.776
5.81168, 195.186, 181.107, 181.074, 14.0423, 14.0787, 0, 181.074, 181.074, 181.107, 181.074, 181.074, 181.074, 181.074, 181.074, 181.074, 181.074, 181.074, 181.074, 181.074, 181.074, 181.074
5.81938, 184.655, 181.402, 181.37, 13.6622, 3.25288, 0, 181.37, 181.37, 181.401, 181.37, 181.37, 181.37, 181.37, 181.37, 181.37, 181.37, 181.37, 181.37, 181.37, 181.37, 181.37
5.82707, 177.794, 181.694, 181.664, 13.4087, -3.89935, 0, 181.664, 181.664, 181.693, 181.664, 181.664, 181.664, 181.664, 181.664, 181.664, 181.664, 181.664, 181.664, 181.664, 181.664, 181.664
5.83477, 169.922, 181.983, 181.955, 13.1119, -12.0615, 0, 181.955, 181.955, 181.983, 181.955, 181.955, 181.955, 181.955, 181.955, 181.955, 181.955, 181.955, 181.955, 181.955, 181.955, 181.955
5.84246, 172.109, 182.271, 182.244, 13.195, -10.1617, 0, 182.244, 182.244, 182.27, 182.244, 182.244, 182.244, 182.244, 182.244, 182.244, 182.244, 182.244, 182.244, 182.244, 182.244, 182.244
5.85016, 180.188, 182.556, 182.532, 13.4977, -2.36887, 0, 182.532, 182.532, 182.556, 182.532, 182.532, 182.532, 182.532, 182.532, 182.532, 182.532, 182.532, 182.532, 182.532, 182.532, 182.532
5.85785, 187.341, 182.841, 182.818, 13.7601, 4.5004, 0, 182.818, 182.818, 182.84, 182.818, 182.818, 182.818, 182.818, 182.818, 182.818, 182.818, 182.818, 182.818, 182.818, 182.818, 182.818
5.86555, 180.036, 183.124, 183.103, 13.4921, -3.08772, 0, 183.103, 183.103, 183.124, 183.103, 183.103, 183.103, 183.103, 183.103, 183.103, 183.103, 183.103, 183.103, 183.103, 183.103, 183.103
5.87325, 192.05, 183.406, 183.387, 13.9302, 8.64333, 0, 183.387, 183.387, 183.406, 183.387, 183.387, 183.387, 183.387, 183.387, 183.387, 183.387, 183.387, 183.387, 183.387, 183.387, 183.387
5.88094, 175.769, 183.688, 183.671, 13.333, -7.91925, 0, 183.671, 183.671, 183.688, 183.671, 183.671, 183.671, 183.671, 183.671, 183.671, 183.671, 183.671, 183.671, 183.671, 183.671, 183.671
5.88864, 172.937, 183.97, 183.954, 13.2264, -11.0338, 0, 183.954, 183.954, 183.97, 183.954, 183.954, 183.954, 183.954, 183.954, 183.954, 183.954, 183.954, 183.954, 183.954, 183.954, 183.954
5.89633, 158.613, 184.252, 184.238, 12.6733, -25.6393, 0, 184.238, 184.238, 184.252, 184.238, 184.238, 184.238, 184.238, 184.238, 184.238, 184.238, 184.238, 184.238, 184.238, 184.238, 184.238
5.90403, 201.012, 184.535, 184.522, 14.2482, 16.4774, 0, 184.522, 184.522, 184.535, 184.522, 184.522, 184.522, 184.522, 184.522, 184.522, 184.522, 184.522, 184.522, 184.522, 184.522, 184.522
5.91172, 198.321, 184.818, 184.806, 14.1535, 13.5029, 0, 184.807, 184.807, 184.818, 184.806, 184.806, 184.806, 184.806, 184.806, 184.806, 184.806, 184.806, 184.806, 184.806, 184.806, 184.806
5.91942, 186.641, 185.103, 185.092, 13.7346, 1.53746, 0, 185.092, 185.092, 185.103, 185.092, 185.092, 185.092, 185.092, 185.092, 185.092, 185.092, 185.092, 185.092, 185.092, 185.092, 185.092
5.92711, 180.37, 185.389, 185.38, 13.5044, -5.0197, 0, 185.38, 185.38, 185.389, 185.38, 185.38, 185.38, 185.38, 185.38, 185.38, 185.38, 185.38, 185.38, 185.38, 185.38, 185.38
5.93481, 176.517, 185.677, 185.669, 13.361, -9.16046, 0, 185.669, 185.669, 185.677, 185.669, 185.669, 185.669, 185.669, 185.669, 185.669, 185.669, 185.669, 185.669, 185.669, 185.669, 185.669
5.94251, 173.743, 185.968, 185.96, 13.2568, -12.2249, 0, 185.96, 185.96, 185.967, 185.96, 185.96, 185.96, 185.96, 185.96, 185.96, 185.96, 185.96, 185.96, 185.96, 185.96, 185.96
5.9502, 173.802, 186.26, 186.253, 13.259, -12.4583, 0, 186.253, 186.253, 186.26, 186.253, 186.253, 186.253, 186.253, 186.253, 186.253, 186.253, 186.253, 186.253, 186.253, 186.253, 186.253
5.9579, 179.104, 186.555, 186.549, 13.4575, -7.45158, 0, 186.549, 186.549, 186.555, 186.549, 186.549, 186.549, 186.549, 186.549, 186.549, 186.549, 186.549, 186.549, 186.549, 186.549, 186.549
5.96559, 174.475, 186.853, 186.848, 13.2844, -12.3785, 0, 186.848, 186.848, 186.853, 186.848, 186.848, 186.848, 186.848, 186.848, 186.848, 186.848, 186.848, 186.848, 186.848, 186.848, 186.848
