   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_114.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
18.4602, 0, 0.469257, 0.151218, 1.41421, -0.469257, 0.151218, 0, 0.151218, 0.151218, 0.151218, 0.151218, 0.151218, 0.151218, 0.151218, 0.151218, 0.151218, 0.151218, 0.151218, 0.151218, 0.151218, 0.151218, 0.151218, 0.151218, 0.151284, 0.151218, 0.469191, 0.151218
18.4681, 0, 0.477352, 0.150424, 1.41421, -0.477352, 0.150424, 0, 0.150424, 0.150424, 0.150424, 0.150424, 0.150424, 0.150424, 0.150424, 0.150424, 0.150424, 0.150424, 0.150424, 0.150424, 0.150424, 0.150424, 0.150424, 0.150424, 0.15049, 0.150424, 0.477286, 0.150424
18.4759, 2.61973, 0.485012, 0.149012, 2.14936, 2.13472, 0.149012, 0, 0.149012, 0.149012, 0.149012, 0.149012, 0.149012, 0.149012, 0.149012, 0.149012, 0.149012, 0.149012, 0.149012, 0.149012, 0.149012, 0.149012, 0.149012, 0.149012, 0.149076, 0.149012, 0.484947, 0.149012
18.4838, 2.91768, 0.492543, 0.147297, 2.21758, 2.42514, 0.147297, 0, 0.147297, 0.147297, 0.147297, 0.147297, 0.147297, 0.147297, 0.147297, 0.147297, 0.147297, 0.147297, 0.147297, 0.147297, 0.147297, 0.147297, 0.147297, 0.147297, 0.147361, 0.147297, 0.492479, 0.147297
18.4917, 2.99754, 0.500246, 0.145593, 2.23552, 2.49729, 0.145593, 0, 0.145593, 0.145593, 0.145593, 0.145593, 0.145593, 0.145593, 0.145593, 0.145593, 0.145593, 0.145593, 0.145593, 0.145593, 0.145593, 0.145593, 0.145593, 0.145593, 0.145655, 0.145593, 0.500184, 0.145593
18.4996, 0.997753, 0.509712, 0.145507, 1.7314, 0.488041, 0.145507, 0, 0.145507, 0.145507, 0.145507, 0.145507, 0.145507, 0.145507, 0.145507, 0.145507, 0.145507, 0.145507, 0.145507, 0.145507, 0.145507, 0.145507, 0.145507, 0.145507, 0.145568, 0.145507, 0.509651, 0.145507
18.5075, 1.99754, 0.518617, 0.144736, 1.99938, 1.47892, 0.144736, 0, 0.144736, 0.144736, 0.144736, 0.144736, 0.144736, 0.144736, 0.144736, 0.144736, 0.144736, 0.144736, 0.144736, 0.144736, 0.144736, 0.144736, 0.144736, 0.144736, 0.144794, 0.144736, 0.518558, 0.144736
18.5154, 1.46976, 0.527014, 0.143345, 1.86273, 0.942743, 0.143345, 0, 0.143345, 0.143345, 0.143345, 0.143345, 0.143345, 0.143345, 0.143345, 0.143345, 0.143345, 0.143345, 0.143345, 0.143345, 0.143345, 0.143345, 0.143345, 0.143345, 0.143401, 0.143345, 0.526957, 0.143345
18.5233, 0, 0.535192, 0.141652, 1.41421, -0.535192, 0.141652, 0, 0.141652, 0.141652, 0.141652, 0.141652, 0.141652, 0.141652, 0.141652, 0.141652, 0.141652, 0.141652, 0.141652, 0.141652, 0.141652, 0.141652, 0.141652, 0.141652, 0.141707, 0.141652, 0.535138, 0.141652
18.5311, 0.523043, 0.543442, 0.13997, 1.58841, -0.0203997, 0.13997, 0, 0.13997, 0.13997, 0.13997, 0.13997, 0.13997, 0.13997, 0.13997, 0.13997, 0.13997, 0.13997, 0.13997, 0.13997, 0.13997, 0.13997, 0.13997, 0.13997, 0.140022, 0.13997, 0.54339, 0.13997
18.539, 1.51811, 0.553073, 0.139629, 1.87566, 0.965035, 0.139629, 0, 0.139629, 0.139629, 0.139629, 0.139629, 0.139629, 0.139629, 0.139629, 0.139629, 0.139629, 0.139629, 0.139629, 0.139629, 0.139629, 0.139629, 0.139629, 0.139629, 0.139679, 0.139629, 0.553023, 0.139629
18.5469, 0.95885, 0.562058, 0.138635, 1.72013, 0.396792, 0.138635, 0, 0.138635, 0.138635, 0.138635, 0.138635, 0.138635, 0.138635, 0.138635, 0.138635, 0.138635, 0.138635, 0.138635, 0.138635, 0.138635, 0.138635, 0.138635, 0.138635, 0.138682, 0.138635, 0.562011, 0.138635
18.5548, 0.515737, 0.570439, 0.137057, 1.58611, -0.0547022, 0.137057, 0, 0.137057, 0.137057, 0.137057, 0.137057, 0.137057, 0.137057, 0.137057, 0.137057, 0.137057, 0.137057, 0.137057, 0.137057, 0.137057, 0.137057, 0.137057, 0.137057, 0.137102, 0.137057, 0.570395, 0.137057
18.5627, 0.484263, 0.578491, 0.135198, 1.57615, -0.0942286, 0.135198, 0, 0.135198, 0.135198, 0.135198, 0.135198, 0.135198, 0.135198, 0.135198, 0.135198, 0.135198, 0.135198, 0.135198, 0.135198, 0.135198, 0.135198, 0.135198, 0.135198, 0.13524, 0.135198, 0.578449, 0.135198
18.5706, 0, 0.586471, 0.133352, 1.41421, -0.586471, 0.133352, 0, 0.133352, 0.133352, 0.133352, 0.133352, 0.133352, 0.133352, 0.133352, 0.133352, 0.133352, 0.133352, 0.133352, 0.133352, 0.133352, 0.133352, 0.133352, 0.133352, 0.133391, 0.133352, 0.586431, 0.133352
18.5784, 0.508428, 0.595864, 0.133036, 1.5838, -0.0874357, 0.133036, 0, 0.133036, 0.133036, 0.133036, 0.133036, 0.133036, 0.133036, 0.133036, 0.133036, 0.133036, 0.133036, 0.133036, 0.133036, 0.133036, 0.133036, 0.133036, 0.133036, 0.133073, 0.133036, 0.595827, 0.133036
18.5863, 0.491572, 0.604459, 0.132072, 1.57847, -0.112888, 0.132072, 0, 0.132072, 0.132072, 0.132072, 0.132072, 0.132072, 0.132072, 0.132072, 0.132072, 0.132072, 0.132072, 0.132072, 0.132072, 0.132072, 0.132072, 0.132072, 0.132072, 0.132106, 0.132072, 0.604425, 0.132072
18.5942, 0, 0.612286, 0.130528, 1.41421, -0.612286, 0.130528, 0, 0.130528, 0.130528, 0.130528, 0.130528, 0.130528, 0.130528, 0.130528, 0.130528, 0.130528, 0.130528, 0.130528, 0.130528, 0.130528, 0.130528, 0.130528, 0.130528, 0.13056, 0.130528, 0.612254, 0.130528
18.6021, 0, 0.619609, 0.128704, 1.41421, -0.619609, 0.128704, 0, 0.128704, 0.128704, 0.128704, 0.128704, 0.128704, 0.128704, 0.128704, 0.128704, 0.128704, 0.128704, 0.128704, 0.128704, 0.128704, 0.128704, 0.128704, 0.128704, 0.128734, 0.128704, 0.619579, 0.128704
18.61, 0, 0.626685, 0.126894, 1.41421, -0.626685, 0.126894, 0, 0.126894, 0.126894, 0.126894, 0.126894, 0.126894, 0.126894, 0.126894, 0.126894, 0.126894, 0.126894, 0.126894, 0.126894, 0.126894, 0.126894, 0.126894, 0.126894, 0.126921, 0.126894, 0.626658, 0.126894
18.6179, 0.496531, 0.634713, 0.126335, 1.58004, -0.138182, 0.126335, 0, 0.126335, 0.126335, 0.126335, 0.126335, 0.126335, 0.126335, 0.126335, 0.126335, 0.126335, 0.126335, 0.126335, 0.126335, 0.126335, 0.126335, 0.126335, 0.126335, 0.126359, 0.126335, 0.634688, 0.126335
18.6258, 1.50347, 0.641797, 0.125165, 1.87176, 0.861672, 0.125165, 0, 0.125165, 0.125165, 0.125165, 0.125165, 0.125165, 0.125165, 0.125165, 0.125165, 0.125165, 0.125165, 0.125165, 0.125165, 0.125165, 0.125165, 0.125165, 0.125165, 0.125188, 0.125165, 0.641774, 0.125165
18.6336, 0, 0.647965, 0.123455, 1.41421, -0.647965, 0.123455, 0, 0.123455, 0.123455, 0.123455, 0.123455, 0.123455, 0.123455, 0.123455, 0.123455, 0.123455, 0.123455, 0.123455, 0.123455, 0.123455, 0.123455, 0.123455, 0.123455, 0.123476, 0.123455, 0.647944, 0.123455
18.6415, 0, 0.653466, 0.121487, 1.41421, -0.653466, 0.121487, 0, 0.121487, 0.121487, 0.121487, 0.121487, 0.121487, 0.121487, 0.121487, 0.121487, 0.121487, 0.121487, 0.121487, 0.121487, 0.121487, 0.121487, 0.121487, 0.121487, 0.121506, 0.121487, 0.653447, 0.121487
18.6494, 0, 0.65854, 0.119535, 1.41421, -0.65854, 0.119535, 0, 0.119535, 0.119535, 0.119535, 0.119535, 0.119535, 0.119535, 0.119535, 0.119535, 0.119535, 0.119535, 0.119535, 0.119535, 0.119535, 0.119535, 0.119535, 0.119535, 0.119552, 0.119535, 0.658522, 0.119535
18.6573, 0, 0.664556, 0.119007, 1.41421, -0.664556, 0.119007, 0, 0.119007, 0.119007, 0.119007, 0.119007, 0.119007, 0.119007, 0.119007, 0.119007, 0.119007, 0.119007, 0.119007, 0.119007, 0.119007, 0.119007, 0.119007, 0.119007, 0.119022, 0.119007, 0.66454, 0.119007
18.6652, 0, 0.669459, 0.117877, 1.41421, -0.669459, 0.117877, 0, 0.117877, 0.117877, 0.117877, 0.117877, 0.117877, 0.117877, 0.117877, 0.117877, 0.117877, 0.117877, 0.117877, 0.117877, 0.117877, 0.117877, 0.117877, 0.117877, 0.117891, 0.117877, 0.669445, 0.117877
18.6731, 2.47968, 0.673288, 0.116215, 2.11653, 1.80639, 0.116215, 0, 0.116215, 0.116215, 0.116215, 0.116215, 0.116215, 0.116215, 0.116215, 0.116215, 0.116215, 0.116215, 0.116215, 0.116215, 0.116215, 0.116215, 0.116215, 0.116215, 0.116228, 0.116215, 0.673275, 0.116215
18.681, 1.52032, 0.676288, 0.114297, 1.87625, 0.844029, 0.114297, 0, 0.114297, 0.114297, 0.114297, 0.114297, 0.114297, 0.114297, 0.114297, 0.114297, 0.114297, 0.114297, 0.114297, 0.114297, 0.114297, 0.114297, 0.114297, 0.114297, 0.114309, 0.114297, 0.676276, 0.114297
18.6888, 2, 0.678707, 0.112396, 2, 1.32129, 0.112396, 0, 0.112396, 0.112396, 0.112396, 0.112396, 0.112396, 0.112396, 0.112396, 0.112396, 0.112396, 0.112396, 0.112396, 0.112396, 0.112396, 0.112396, 0.112396, 0.112396, 0.112407, 0.112396, 0.678696, 0.112396
18.6967, 1.47248, 0.681656, 0.111646, 1.86346, 0.790828, 0.111646, 0, 0.111646, 0.111646, 0.111646, 0.111646, 0.111646, 0.111646, 0.111646, 0.111646, 0.111646, 0.111646, 0.111646, 0.111646, 0.111646, 0.111646, 0.111646, 0.111646, 0.111656, 0.111646, 0.681646, 0.111646
18.7046, 0.527516, 0.683404, 0.110339, 1.58982, -0.155888, 0.110339, 0, 0.110339, 0.110339, 0.110339, 0.110339, 0.110339, 0.110339, 0.110339, 0.110339, 0.110339, 0.110339, 0.110339, 0.110339, 0.110339, 0.110339, 0.110339, 0.110339, 0.110348, 0.110339, 0.683395, 0.110339
18.7125, 0, 0.684001, 0.108541, 1.41421, -0.684001, 0.108541, 0, 0.108541, 0.108541, 0.108541, 0.108541, 0.108541, 0.108541, 0.108541, 0.108541, 0.108541, 0.108541, 0.108541, 0.108541, 0.108541, 0.108541, 0.108541, 0.108541, 0.108549, 0.108541, 0.683993, 0.108541
18.7204, 0, 0.683691, 0.10651, 1.41421, -0.683691, 0.10651, 0, 0.10651, 0.10651, 0.10651, 0.10651, 0.10651, 0.10651, 0.10651, 0.10651, 0.10651, 0.10651, 0.10651, 0.10651, 0.10651, 0.10651, 0.10651, 0.10651, 0.106518, 0.10651, 0.683683, 0.10651
18.7283, 0, 0.682715, 0.104498, 1.41421, -0.682715, 0.104498, 0, 0.104498, 0.104498, 0.104498, 0.104498, 0.104498, 0.104498, 0.104498, 0.104498, 0.104498, 0.104498, 0.104498, 0.104498, 0.104498, 0.104498, 0.104498, 0.104498, 0.104506, 0.104498, 0.682708, 0.104498
18.7362, 1, 0.682345, 0.103785, 1.73205, 0.317655, 0.103785, 0, 0.103785, 0.103785, 0.103785, 0.103785, 0.103785, 0.103785, 0.103785, 0.103785, 0.103785, 0.103785, 0.103785, 0.103785, 0.103785, 0.103785, 0.103785, 0.103785, 0.103791, 0.103785, 0.682338, 0.103785
18.744, 0, 0.680738, 0.102528, 1.41421, -0.680738, 0.102528, 0, 0.102528, 0.102528, 0.102528, 0.102528, 0.102528, 0.102528, 0.102528, 0.102528, 0.102528, 0.102528, 0.102528, 0.102528, 0.102528, 0.102528, 0.102528, 0.102528, 0.102535, 0.102528, 0.680731, 0.102528
18.7519, 0, 0.677957, 0.100793, 1.41421, -0.677957, 0.100793, 0, 0.100793, 0.100793, 0.100793, 0.100793, 0.100793, 0.100793, 0.100793, 0.100793, 0.100793, 0.100793, 0.100793, 0.100793, 0.100793, 0.100793, 0.100793, 0.100793, 0.100799, 0.100793, 0.677951, 0.100793
18.7598, 0, 0.674261, 0.098831, 1.41421, -0.674261, 0.098831, 0, 0.098831, 0.098831, 0.098831, 0.098831, 0.098831, 0.098831, 0.098831, 0.098831, 0.098831, 0.098831, 0.098831, 0.098831, 0.098831, 0.098831, 0.098831, 0.098831, 0.0988367, 0.098831, 0.674255, 0.098831
18.7677, 1, 0.669902, 0.0968884, 1.73205, 0.330098, 0.0968884, 0, 0.0968884, 0.0968884, 0.0968884, 0.0968884, 0.0968884, 0.0968884, 0.0968884, 0.0968884, 0.0968884, 0.0968884, 0.0968884, 0.0968884, 0.0968884, 0.0968884, 0.0968884, 0.0968884, 0.0968939, 0.0968884, 0.669897, 0.0968884
18.7756, 1.44808, 0.665916, 0.0959849, 1.8569, 0.782163, 0.0959849, 0, 0.0959849, 0.0959849, 0.0959849, 0.0959849, 0.0959849, 0.0959849, 0.0959849, 0.0959849, 0.0959849, 0.0959849, 0.0959849, 0.0959849, 0.0959849, 0.0959849, 0.0959849, 0.0959849, 0.0959902, 0.0959849, 0.665911, 0.0959849
18.7835, 0.99777, 0.660783, 0.0945865, 1.73141, 0.336987, 0.0945865, 0, 0.0945865, 0.0945865, 0.0945865, 0.0945865, 0.0945865, 0.0945865, 0.0945865, 0.0945865, 0.0945865, 0.0945865, 0.0945865, 0.0945865, 0.0945865, 0.0945865, 0.0945865, 0.0945865, 0.0945917, 0.0945865, 0.660778, 0.0945865
18.7914, 0.99766, 0.65458, 0.0927519, 1.73138, 0.343079, 0.0927519, 0, 0.0927519, 0.0927519, 0.0927519, 0.0927519, 0.0927519, 0.0927519, 0.0927519, 0.0927519, 0.0927519, 0.0927519, 0.0927519, 0.0927519, 0.0927519, 0.0927519, 0.0927519, 0.0927519, 0.0927569, 0.0927519, 0.654575, 0.0927519
18.7992, 0.997245, 0.647567, 0.0907145, 1.73126, 0.349678, 0.0907145, 0, 0.0907145, 0.0907145, 0.0907145, 0.0907145, 0.0907145, 0.0907145, 0.0907145, 0.0907145, 0.0907145, 0.0907145, 0.0907145, 0.0907145, 0.0907145, 0.0907145, 0.0907145, 0.0907145, 0.0907194, 0.0907145, 0.647562, 0.0907145
18.8071, 1.55925, 0.639994, 0.0886997, 1.8866, 0.919252, 0.0886997, 0, 0.0886997, 0.0886997, 0.0886997, 0.0886997, 0.0886997, 0.0886997, 0.0886997, 0.0886997, 0.0886997, 0.0886997, 0.0886997, 0.0886997, 0.0886997, 0.0886997, 0.0886997, 0.0886997, 0.0887046, 0.0886997, 0.639989, 0.0886997
18.815, 1, 0.633017, 0.0878355, 1.73205, 0.366983, 0.0878355, 0, 0.0878355, 0.0878355, 0.0878355, 0.0878355, 0.0878355, 0.0878355, 0.0878355, 0.0878355, 0.0878355, 0.0878355, 0.0878355, 0.0878355, 0.0878355, 0.0878355, 0.0878355, 0.0878355, 0.0878403, 0.0878355, 0.633012, 0.0878355
18.8229, 1, 0.625048, 0.0864993, 1.73205, 0.374952, 0.0864993, 0, 0.0864993, 0.0864993, 0.0864993, 0.0864993, 0.0864993, 0.0864993, 0.0864993, 0.0864993, 0.0864993, 0.0864993, 0.0864993, 0.0864993, 0.0864993, 0.0864993, 0.0864993, 0.0864993, 0.086504, 0.0864993, 0.625043, 0.0864993
18.8308, 1.43133, 0.616173, 0.0847451, 1.85239, 0.81516, 0.0847451, 0, 0.0847451, 0.0847451, 0.0847451, 0.0847451, 0.0847451, 0.0847451, 0.0847451, 0.0847451, 0.0847451, 0.0847451, 0.0847451, 0.0847451, 0.0847451, 0.0847451, 0.0847451, 0.0847451, 0.0847498, 0.0847451, 0.616169, 0.0847451
18.8387, 0.568666, 0.606652, 0.0827975, 1.60271, -0.0379855, 0.0827975, 0, 0.0827975, 0.0827975, 0.0827975, 0.0827975, 0.0827975, 0.0827975, 0.0827975, 0.0827975, 0.0827975, 0.0827975, 0.0827975, 0.0827975, 0.0827975, 0.0827975, 0.0827975, 0.0827975, 0.0828022, 0.0827975, 0.606647, 0.0827975
18.8466, 1, 0.596741, 0.0808725, 1.73205, 0.403259, 0.0808725, 0, 0.0808725, 0.0808725, 0.0808725, 0.0808725, 0.0808725, 0.0808725, 0.0808725, 0.0808725, 0.0808725, 0.0808725, 0.0808725, 0.0808725, 0.0808725, 0.0808725, 0.0808725, 0.0808725, 0.0808772, 0.0808725, 0.596736, 0.0808725
18.8544, 0, 0.587364, 0.0798583, 1.41421, -0.587364, 0.0798583, 0, 0.0798583, 0.0798583, 0.0798583, 0.0798583, 0.0798583, 0.0798583, 0.0798583, 0.0798583, 0.0798583, 0.0798583, 0.0798583, 0.0798583, 0.0798583, 0.0798583, 0.0798583, 0.0798583, 0.079863, 0.0798583, 0.58736, 0.0798583
18.8623, 0, 0.577226, 0.078421, 1.41421, -0.577226, 0.078421, 0, 0.078421, 0.078421, 0.078421, 0.078421, 0.078421, 0.078421, 0.078421, 0.078421, 0.078421, 0.078421, 0.078421, 0.078421, 0.078421, 0.078421, 0.078421, 0.078421, 0.0784257, 0.078421, 0.577222, 0.078421
18.8702, 0, 0.56642, 0.07661, 1.41421, -0.56642, 0.07661, 0, 0.07661, 0.07661, 0.07661, 0.07661, 0.07661, 0.07661, 0.07661, 0.07661, 0.07661, 0.07661, 0.07661, 0.07661, 0.07661, 0.07661, 0.07661, 0.07661, 0.0766147, 0.07661, 0.566415, 0.07661
18.8781, 0, 0.555185, 0.0746294, 1.41421, -0.555185, 0.0746294, 0, 0.0746294, 0.0746294, 0.0746294, 0.0746294, 0.0746294, 0.0746294, 0.0746294, 0.0746294, 0.0746294, 0.0746294, 0.0746294, 0.0746294, 0.0746294, 0.0746294, 0.0746294, 0.0746294, 0.0746341, 0.0746294, 0.55518, 0.0746294
18.886, 2.41477, 0.54376, 0.0726748, 2.10113, 1.87101, 0.0726748, 0, 0.0726748, 0.0726748, 0.0726748, 0.0726748, 0.0726748, 0.0726748, 0.0726748, 0.0726748, 0.0726748, 0.0726748, 0.0726748, 0.0726748, 0.0726748, 0.0726748, 0.0726748, 0.0726748, 0.0726794, 0.0726748, 0.543755, 0.0726748
18.8939, 0.585233, 0.533146, 0.07171, 1.60787, 0.0520874, 0.07171, 0, 0.07171, 0.07171, 0.07171, 0.07171, 0.07171, 0.07171, 0.07171, 0.07171, 0.07171, 0.07171, 0.07171, 0.07171, 0.07171, 0.07171, 0.07171, 0.07171, 0.0717146, 0.07171, 0.533141, 0.07171
18.9018, 1, 0.521991, 0.0703485, 1.73205, 0.478009, 0.0703485, 0, 0.0703485, 0.0703485, 0.0703485, 0.0703485, 0.0703485, 0.0703485, 0.0703485, 0.0703485, 0.0703485, 0.0703485, 0.0703485, 0.0703485, 0.0703485, 0.0703485, 0.0703485, 0.0703485, 0.0703531, 0.0703485, 0.521986, 0.0703485
18.9096, 0, 0.510382, 0.0686347, 1.41421, -0.510382, 0.0686347, 0, 0.0686347, 0.0686347, 0.0686347, 0.0686347, 0.0686347, 0.0686347, 0.0686347, 0.0686347, 0.0686347, 0.0686347, 0.0686347, 0.0686347, 0.0686347, 0.0686347, 0.0686347, 0.0686347, 0.0686393, 0.0686347, 0.510377, 0.0686347
18.9175, 0.404809, 0.498544, 0.0667619, 1.55074, -0.0937346, 0.0667619, 0, 0.0667619, 0.0667619, 0.0667619, 0.0667619, 0.0667619, 0.0667619, 0.0667619, 0.0667619, 0.0667619, 0.0667619, 0.0667619, 0.0667619, 0.0667619, 0.0667619, 0.0667619, 0.0667619, 0.0667665, 0.0667619, 0.498539, 0.0667619
18.9254, 0.595191, 0.486693, 0.064915, 1.61096, 0.108498, 0.064915, 0, 0.064915, 0.064915, 0.064915, 0.064915, 0.064915, 0.064915, 0.064915, 0.064915, 0.064915, 0.064915, 0.064915, 0.064915, 0.064915, 0.064915, 0.064915, 0.064915, 0.0649197, 0.064915, 0.486688, 0.064915
18.9333, 0, 0.475618, 0.0638463, 1.41421, -0.475618, 0.0638463, 0, 0.0638463, 0.0638463, 0.0638463, 0.0638463, 0.0638463, 0.0638463, 0.0638463, 0.0638463, 0.0638463, 0.0638463, 0.0638463, 0.0638463, 0.0638463, 0.0638463, 0.0638463, 0.0638463, 0.0638509, 0.0638463, 0.475613, 0.0638463
18.9412, 0, 0.464219, 0.0624293, 1.41421, -0.464219, 0.0624293, 0, 0.0624293, 0.0624293, 0.0624293, 0.0624293, 0.0624293, 0.0624293, 0.0624293, 0.0624293, 0.0624293, 0.0624293, 0.0624293, 0.0624293, 0.0624293, 0.0624293, 0.0624293, 0.0624293, 0.0624339, 0.0624293, 0.464214, 0.0624293
18.9491, 0, 0.452559, 0.0607029, 1.41421, -0.452559, 0.0607029, 0, 0.0607029, 0.0607029, 0.0607029, 0.0607029, 0.0607029, 0.0607029, 0.0607029, 0.0607029, 0.0607029, 0.0607029, 0.0607029, 0.0607029, 0.0607029, 0.0607029, 0.0607029, 0.0607029, 0.0607075, 0.0607029, 0.452555, 0.0607029
18.9569, 0, 0.440844, 0.0588407, 1.41421, -0.440844, 0.0588407, 0, 0.0588407, 0.0588407, 0.0588407, 0.0588407, 0.0588407, 0.0588407, 0.0588407, 0.0588407, 0.0588407, 0.0588407, 0.0588407, 0.0588407, 0.0588407, 0.0588407, 0.0588407, 0.0588407, 0.0588453, 0.0588407, 0.440839, 0.0588407
18.9648, 1, 0.429257, 0.0570075, 1.73205, 0.570743, 0.0570075, 0, 0.0570075, 0.0570075, 0.0570075, 0.0570075, 0.0570075, 0.0570075, 0.0570075, 0.0570075, 0.0570075, 0.0570075, 0.0570075, 0.0570075, 0.0570075, 0.0570075, 0.0570075, 0.0570075, 0.0570122, 0.0570075, 0.429253, 0.0570075
18.9727, 0, 0.418614, 0.0559998, 1.41421, -0.418614, 0.0559998, 0, 0.0559998, 0.0559998, 0.0559998, 0.0559998, 0.0559998, 0.0559998, 0.0559998, 0.0559998, 0.0559998, 0.0559998, 0.0559998, 0.0559998, 0.0559998, 0.0559998, 0.0559998, 0.0559998, 0.0560045, 0.0559998, 0.418609, 0.0559998
18.9806, 0, 0.407792, 0.0546725, 1.41421, -0.407792, 0.0546725, 0, 0.0546725, 0.0546725, 0.0546725, 0.0546725, 0.0546725, 0.0546725, 0.0546725, 0.0546725, 0.0546725, 0.0546725, 0.0546725, 0.0546725, 0.0546725, 0.0546725, 0.0546725, 0.0546725, 0.0546772, 0.0546725, 0.407788, 0.0546725
18.9885, 0, 0.39684, 0.0530593, 1.41421, -0.39684, 0.0530593, 0, 0.0530593, 0.0530593, 0.0530593, 0.0530593, 0.0530593, 0.0530593, 0.0530593, 0.0530593, 0.0530593, 0.0530593, 0.0530593, 0.0530593, 0.0530593, 0.0530593, 0.0530593, 0.0530593, 0.0530639, 0.0530593, 0.396835, 0.0530593
18.9964, 0, 0.385929, 0.0513219, 1.41421, -0.385929, 0.0513219, 0, 0.0513219, 0.0513219, 0.0513219, 0.0513219, 0.0513219, 0.0513219, 0.0513219, 0.0513219, 0.0513219, 0.0513219, 0.0513219, 0.0513219, 0.0513219, 0.0513219, 0.0513219, 0.0513219, 0.0513265, 0.0513219, 0.385925, 0.0513219
19.0043, 1.37844, 0.375231, 0.0496134, 1.83805, 1.00321, 0.0496134, 0, 0.0496134, 0.0496134, 0.0496134, 0.0496134, 0.0496134, 0.0496134, 0.0496134, 0.0496134, 0.0496134, 0.0496134, 0.0496134, 0.0496134, 0.0496134, 0.0496134, 0.0496134, 0.0496134, 0.0496181, 0.0496134, 0.375227, 0.0496134
19.0121, 0.621561, 0.36537, 0.0485503, 1.61912, 0.256191, 0.0485503, 0, 0.0485503, 0.0485503, 0.0485503, 0.0485503, 0.0485503, 0.0485503, 0.0485503, 0.0485503, 0.0485503, 0.0485503, 0.0485503, 0.0485503, 0.0485503, 0.0485503, 0.0485503, 0.0485503, 0.048555, 0.0485503, 0.365365, 0.0485503
19.02, 0, 0.355432, 0.0472136, 1.41421, -0.355432, 0.0472136, 0, 0.0472136, 0.0472136, 0.0472136, 0.0472136, 0.0472136, 0.0472136, 0.0472136, 0.0472136, 0.0472136, 0.0472136, 0.0472136, 0.0472136, 0.0472136, 0.0472136, 0.0472136, 0.0472136, 0.0472182, 0.0472136, 0.355427, 0.0472136
19.0279, 1, 0.345456, 0.0456316, 1.73205, 0.654544, 0.0456316, 0, 0.0456316, 0.0456316, 0.0456316, 0.0456316, 0.0456316, 0.0456316, 0.0456316, 0.0456316, 0.0456316, 0.0456316, 0.0456316, 0.0456316, 0.0456316, 0.0456316, 0.0456316, 0.0456316, 0.0456363, 0.0456316, 0.345452, 0.0456316
19.0358, 1, 0.335589, 0.0439473, 1.73205, 0.664411, 0.0439473, 0, 0.0439473, 0.0439473, 0.0439473, 0.0439473, 0.0439473, 0.0439473, 0.0439473, 0.0439473, 0.0439473, 0.0439473, 0.0439473, 0.0439473, 0.0439473, 0.0439473, 0.0439473, 0.0439473, 0.043952, 0.0439473, 0.335584, 0.0439473
19.0437, 0, 0.325966, 0.0422946, 1.41421, -0.325966, 0.0422946, 0, 0.0422946, 0.0422946, 0.0422946, 0.0422946, 0.0422946, 0.0422946, 0.0422946, 0.0422946, 0.0422946, 0.0422946, 0.0422946, 0.0422946, 0.0422946, 0.0422946, 0.0422946, 0.0422946, 0.0422993, 0.0422946, 0.325961, 0.0422946
19.0516, 0, 0.31721, 0.0412917, 1.41421, -0.31721, 0.0412917, 0, 0.0412917, 0.0412917, 0.0412917, 0.0412917, 0.0412917, 0.0412917, 0.0412917, 0.0412917, 0.0412917, 0.0412917, 0.0412917, 0.0412917, 0.0412917, 0.0412917, 0.0412917, 0.0412917, 0.0412964, 0.0412917, 0.317205, 0.0412917
19.0595, 1.3615, 0.308435, 0.040053, 1.83344, 1.05306, 0.040053, 0, 0.040053, 0.040053, 0.040053, 0.040053, 0.040053, 0.040053, 0.040053, 0.040053, 0.040053, 0.040053, 0.040053, 0.040053, 0.040053, 0.040053, 0.040053, 0.040053, 0.0400577, 0.040053, 0.30843, 0.040053
19.0673, 0.638503, 0.299663, 0.0386023, 1.62435, 0.338841, 0.0386023, 0, 0.0386023, 0.0386023, 0.0386023, 0.0386023, 0.0386023, 0.0386023, 0.0386023, 0.0386023, 0.0386023, 0.0386023, 0.0386023, 0.0386023, 0.0386023, 0.0386023, 0.0386023, 0.0386023, 0.038607, 0.0386023, 0.299658, 0.0386023
19.0752, 0, 0.291022, 0.0370653, 1.41421, -0.291022, 0.0370653, 0, 0.0370653, 0.0370653, 0.0370653, 0.0370653, 0.0370653, 0.0370653, 0.0370653, 0.0370653, 0.0370653, 0.0370653, 0.0370653, 0.0370653, 0.0370653, 0.0370653, 0.0370653, 0.0370653, 0.03707, 0.0370653, 0.291017, 0.0370653
19.0831, 0, 0.282625, 0.0355595, 1.41421, -0.282625, 0.0355595, 0, 0.0355595, 0.0355595, 0.0355595, 0.0355595, 0.0355595, 0.0355595, 0.0355595, 0.0355595, 0.0355595, 0.0355595, 0.0355595, 0.0355595, 0.0355595, 0.0355595, 0.0355595, 0.0355595, 0.0355642, 0.0355595, 0.28262, 0.0355595
