   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_25.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
7.88631, 10.4183, 11.0712, 11.0707, 3.52396, -0.652925, 0, 11.0707, 11.0712, 11.0707, 11.0707, 11.0707, 11.0707, 11.0707, 11.0707, 11.0707, 11.0707, 11.0707, 11.0707, 11.0707, 11.0707, 11.0707, 11.0707, 11.0707, 11.0707, 11.0707, 11.0707, 11.0707
7.89422, 14.4697, 11.0931, 11.0926, 4.05829, 3.37659, 0, 11.0927, 11.0931, 11.0927, 11.0926, 11.0926, 11.0926, 11.0926, 11.0926, 11.0926, 11.0926, 11.0926, 11.0926, 11.0926, 11.0926, 11.0926, 11.0926, 11.0926, 11.0926, 11.0926, 11.0926, 11.0926
7.90214, 12.8561, 11.1151, 11.1146, 3.85436, 1.74107, 0, 11.1146, 11.115, 11.1146, 11.1146, 11.1146, 11.1146, 11.1146, 11.1146, 11.1146, 11.1146, 11.1146, 11.1146, 11.1146, 11.1146, 11.1146, 11.1146, 11.1146, 11.1146, 11.1146, 11.1146, 11.1146
7.91005, 8.87485, 11.1372, 11.1368, 3.2977, -2.2624, 0, 11.1368, 11.1372, 11.1368, 11.1368, 11.1368, 11.1368, 11.1368, 11.1368, 11.1368, 11.1368, 11.1368, 11.1368, 11.1368, 11.1368, 11.1368, 11.1368, 11.1368, 11.1368, 11.1368, 11.1368, 11.1368
7.91797, 9.87138, 11.1592, 11.1588, 3.44549, -1.28781, 0, 11.1588, 11.1591, 11.1588, 11.1588, 11.1588, 11.1588, 11.1588, 11.1588, 11.1588, 11.1588, 11.1588, 11.1588, 11.1588, 11.1588, 11.1588, 11.1588, 11.1588, 11.1588, 11.1588, 11.1588, 11.1588
7.92588, 14.6647, 11.1807, 11.1803, 4.08225, 3.48405, 0, 11.1803, 11.1806, 11.1803, 11.1803, 11.1803, 11.1803, 11.1803, 11.1803, 11.1803, 11.1803, 11.1803, 11.1803, 11.1803, 11.1803, 11.1803, 11.1803, 11.1803, 11.1803, 11.1803, 11.1803, 11.1803
7.9338, 12.5307, 11.2015, 11.2011, 3.81191, 1.32919, 0, 11.2011, 11.2014, 11.2011, 11.2011, 11.2011, 11.2011, 11.2011, 11.2011, 11.2011, 11.2011, 11.2011, 11.2011, 11.2011, 11.2011, 11.2011, 11.2011, 11.2011, 11.2011, 11.2011, 11.2011, 11.2011
7.94171, 18.2898, 11.2219, 11.2216, 4.50442, 7.06785, 0, 11.2216, 11.2219, 11.2216, 11.2216, 11.2216, 11.2216, 11.2216, 11.2216, 11.2216, 11.2216, 11.2216, 11.2216, 11.2216, 11.2216, 11.2216, 11.2216, 11.2216, 11.2216, 11.2216, 11.2216, 11.2216
7.94963, 9.91612, 11.2424, 11.2421, 3.45197, -1.32628, 0, 11.2421, 11.2423, 11.2421, 11.2421, 11.2421, 11.2421, 11.2421, 11.2421, 11.2421, 11.2421, 11.2421, 11.2421, 11.2421, 11.2421, 11.2421, 11.2421, 11.2421, 11.2421, 11.2421, 11.2421, 11.2421
7.95754, 11.5141, 11.263, 11.2627, 3.67616, 0.251081, 0, 11.2627, 11.2629, 11.2628, 11.2627, 11.2627, 11.2627, 11.2627, 11.2627, 11.2627, 11.2627, 11.2627, 11.2627, 11.2627, 11.2627, 11.2627, 11.2627, 11.2627, 11.2627, 11.2627, 11.2627, 11.2627
7.96546, 18.5045, 11.2835, 11.2831, 4.52819, 7.22107, 0, 11.2831, 11.2833, 11.2832, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831, 11.2831
7.97337, 15.2204, 11.3032, 11.3028, 4.14975, 3.91722, 0, 11.3028, 11.3031, 11.303, 11.3028, 11.3028, 11.3028, 11.3028, 11.3028, 11.3028, 11.3028, 11.3028, 11.3028, 11.3028, 11.3028, 11.3028, 11.3028, 11.3028, 11.3028, 11.3028, 11.3028, 11.3028
7.98129, 12.4685, 11.3222, 11.3218, 3.80375, 1.14624, 0, 11.3218, 11.322, 11.322, 11.3218, 11.3218, 11.3218, 11.3218, 11.3218, 11.3218, 11.3218, 11.3218, 11.3218, 11.3218, 11.3218, 11.3218, 11.3218, 11.3218, 11.3218, 11.3218, 11.3218, 11.3218
7.9892, 11.2319, 11.3409, 11.3404, 3.63757, -0.108988, 0, 11.3404, 11.3406, 11.3407, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404
7.99712, 12.9882, 11.3597, 11.359, 3.87146, 1.62856, 0, 11.359, 11.3592, 11.3595, 11.359, 11.359, 11.359, 11.359, 11.359, 11.359, 11.359, 11.359, 11.359, 11.359, 11.359, 11.359, 11.359, 11.359, 11.359, 11.359, 11.359, 11.359
8.00503, 14.7363, 11.3785, 11.3777, 4.09101, 3.35784, 0, 11.3777, 11.3779, 11.3783, 11.3777, 11.3777, 11.3777, 11.3777, 11.3777, 11.3777, 11.3777, 11.3777, 11.3777, 11.3777, 11.3777, 11.3777, 11.3777, 11.3777, 11.3777, 11.3777, 11.3777, 11.3777
8.01295, 16.2241, 11.3972, 11.3961, 4.26897, 4.8269, 0, 11.3961, 11.3963, 11.397, 11.3961, 11.3961, 11.3961, 11.3961, 11.3961, 11.3961, 11.3961, 11.3961, 11.3961, 11.3961, 11.3961, 11.3961, 11.3961, 11.3961, 11.3961, 11.3961, 11.3961, 11.3961
8.02086, 12.2349, 11.4151, 11.4137, 3.77292, 0.819854, 0, 11.4137, 11.4139, 11.4149, 11.4137, 11.4137, 11.4137, 11.4137, 11.4137, 11.4137, 11.4137, 11.4137, 11.4137, 11.4137, 11.4137, 11.4137, 11.4137, 11.4137, 11.4137, 11.4137, 11.4137, 11.4137
8.02878, 10.0151, 11.4323, 11.4305, 3.46628, -1.41722, 0, 11.4305, 11.4307, 11.4321, 11.4305, 11.4305, 11.4305, 11.4305, 11.4305, 11.4305, 11.4305, 11.4305, 11.4305, 11.4305, 11.4305, 11.4305, 11.4305, 11.4305, 11.4305, 11.4305, 11.4305, 11.4305
8.03669, 15.6848, 11.4493, 11.4469, 4.20533, 4.23551, 0, 11.4469, 11.4471, 11.4492, 11.4469, 11.4469, 11.4469, 11.4469, 11.4469, 11.4469, 11.4469, 11.4469, 11.4469, 11.4469, 11.4469, 11.4469, 11.4469, 11.4469, 11.4469, 11.4469, 11.4469, 11.4469
8.0446, 16.5054, 11.4665, 11.4633, 4.30179, 5.03889, 0, 11.4633, 11.4635, 11.4664, 11.4633, 11.4633, 11.4633, 11.4633, 11.4633, 11.4633, 11.4633, 11.4633, 11.4633, 11.4633, 11.4633, 11.4633, 11.4633, 11.4633, 11.4633, 11.4633, 11.4633, 11.4633
8.05252, 16.7178, 11.4839, 11.4797, 4.32641, 5.23387, 0, 11.4797, 11.4799, 11.4837, 11.4797, 11.4797, 11.4797, 11.4797, 11.4797, 11.4797, 11.4797, 11.4797, 11.4797, 11.4797, 11.4797, 11.4797, 11.4797, 11.4797, 11.4797, 11.4797, 11.4797, 11.4797
8.06043, 9.05285, 11.5012, 11.4957, 3.32458, -2.44831, 0, 11.4957, 11.4958, 11.501, 11.4957, 11.4957, 11.4957, 11.4957, 11.4957, 11.4957, 11.4957, 11.4957, 11.4957, 11.4957, 11.4957, 11.4957, 11.4957, 11.4957, 11.4957, 11.4957, 11.4957, 11.4957
8.06835, 12.1786, 11.5179, 11.5108, 3.76545, 0.660707, 0, 11.5108, 11.5109, 11.5177, 11.5108, 11.5108, 11.5108, 11.5108, 11.5108, 11.5108, 11.5108, 11.5108, 11.5108, 11.5108, 11.5108, 11.5108, 11.5108, 11.5108, 11.5108, 11.5108, 11.5108, 11.5108
8.07626, 11.7105, 11.5343, 11.5251, 3.70277, 0.176222, 0, 11.5251, 11.5253, 11.5341, 11.5251, 11.5251, 11.5251, 11.5251, 11.5251, 11.5251, 11.5251, 11.5251, 11.5251, 11.5251, 11.5251, 11.5251, 11.5251, 11.5251, 11.5251, 11.5251, 11.5251, 11.5251
8.08418, 12.8069, 11.5508, 11.5391, 3.84797, 1.25606, 0, 11.5391, 11.5393, 11.5506, 11.5391, 11.5391, 11.5391, 11.5391, 11.5391, 11.5391, 11.5391, 11.5391, 11.5391, 11.5391, 11.5391, 11.5391, 11.5391, 11.5391, 11.5391, 11.5391, 11.5391, 11.5391
8.09209, 14.1541, 11.5679, 11.5531, 4.01922, 2.58622, 0, 11.5531, 11.5533, 11.5677, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531, 11.5531
8.10001, 14.5415, 11.5853, 11.5668, 4.06712, 2.95616, 0, 11.5669, 11.567, 11.5852, 11.5668, 11.5668, 11.5668, 11.5668, 11.5668, 11.5668, 11.5668, 11.5668, 11.5668, 11.5668, 11.5668, 11.5668, 11.5668, 11.5668, 11.5669, 11.5668, 11.5668, 11.5668
8.10792, 8.11611, 11.6029, 11.5801, 3.18058, -3.48683, 0, 11.5801, 11.5802, 11.6028, 11.5801, 11.5801, 11.5801, 11.5801, 11.5801, 11.5801, 11.5801, 11.5801, 11.5801, 11.5801, 11.5801, 11.5801, 11.5801, 11.5801, 11.5801, 11.5801, 11.5801, 11.5801
8.11584, 13.5695, 11.6204, 11.5924, 3.94582, 1.94908, 0, 11.5924, 11.5926, 11.6203, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924, 11.5924
8.12375, 11.2709, 11.638, 11.6041, 3.64292, -0.367141, 0, 11.6041, 11.6042, 11.6378, 11.6041, 11.6041, 11.6041, 11.6041, 11.6041, 11.6041, 11.6041, 11.6041, 11.6041, 11.6041, 11.6041, 11.6041, 11.6041, 11.6041, 11.6041, 11.6041, 11.6041, 11.6041
8.13167, 19.4062, 11.6561, 11.6153, 4.62668, 7.75011, 0, 11.6153, 11.6155, 11.6559, 11.6153, 11.6153, 11.6153, 11.6153, 11.6153, 11.6153, 11.6153, 11.6153, 11.6153, 11.6153, 11.6153, 11.6153, 11.6153, 11.6153, 11.6153, 11.6153, 11.6153, 11.6153
8.13958, 13.8571, 11.6749, 11.6265, 3.9821, 2.18223, 0, 11.6265, 11.6267, 11.6747, 11.6265, 11.6265, 11.6265, 11.6265, 11.6265, 11.6265, 11.6265, 11.6265, 11.6265, 11.6265, 11.6265, 11.6265, 11.6265, 11.6265, 11.6265, 11.6265, 11.6265, 11.6265
8.1475, 21.6303, 11.6943, 11.6375, 4.8611, 9.936, 0, 11.6375, 11.6376, 11.6941, 11.6375, 11.6375, 11.6375, 11.6375, 11.6375, 11.6375, 11.6375, 11.6375, 11.6375, 11.6375, 11.6375, 11.6375, 11.6375, 11.6375, 11.6375, 11.6375, 11.6375, 11.6375
8.15541, 12.3459, 11.7138, 11.6477, 3.78759, 0.632072, 0, 11.6477, 11.6479, 11.7136, 11.6477, 11.6477, 11.6477, 11.6477, 11.6477, 11.6477, 11.6477, 11.6477, 11.6477, 11.6477, 11.6477, 11.6477, 11.6477, 11.6477, 11.6477, 11.6477, 11.6477, 11.6477
8.16333, 12.7893, 11.7331, 11.6571, 3.84569, 1.05621, 0, 11.6571, 11.6573, 11.7329, 11.6571, 11.6571, 11.6571, 11.6571, 11.6571, 11.6571, 11.6571, 11.6571, 11.6571, 11.6571, 11.6571, 11.6571, 11.6571, 11.6571, 11.6571, 11.6571, 11.6571, 11.6571
8.17124, 15.2804, 11.7524, 11.6658, 4.15697, 3.52802, 0, 11.6658, 11.666, 11.7522, 11.6658, 11.6658, 11.6658, 11.6658, 11.6658, 11.6658, 11.6658, 11.6658, 11.6658, 11.6658, 11.6658, 11.6658, 11.6658, 11.6658, 11.6658, 11.6658, 11.6658, 11.6658
8.17916, 13.5897, 11.7717, 11.6742, 3.94838, 1.81798, 0, 11.6742, 11.6744, 11.7715, 11.6742, 11.6742, 11.6742, 11.6742, 11.6742, 11.6742, 11.6742, 11.6742, 11.6742, 11.6742, 11.6742, 11.6742, 11.6742, 11.6742, 11.6742, 11.6742, 11.6742, 11.6742
8.18707, 15.7585, 11.791, 11.6823, 4.21408, 3.96745, 0, 11.6823, 11.6825, 11.7908, 11.6823, 11.6823, 11.6823, 11.6823, 11.6823, 11.6823, 11.6823, 11.6823, 11.6823, 11.6823, 11.6823, 11.6823, 11.6823, 11.6823, 11.6823, 11.6823, 11.6823, 11.6823
8.19499, 12.5217, 11.81, 11.69, 3.81073, 0.711711, 0, 11.69, 11.6902, 11.8098, 11.69, 11.69, 11.69, 11.69, 11.69, 11.69, 11.69, 11.69, 11.69, 11.69, 11.69, 11.69, 11.69, 11.69, 11.69, 11.69, 11.69, 11.69
8.2029, 13.3649, 11.828, 11.697, 3.91981, 1.53687, 0, 11.697, 11.6972, 11.8278, 11.697, 11.697, 11.697, 11.697, 11.697, 11.697, 11.697, 11.697, 11.697, 11.697, 11.697, 11.697, 11.697, 11.697, 11.697, 11.697, 11.697, 11.697
8.21082, 11.297, 11.8448, 11.7033, 3.6465, -0.547892, 0, 11.7033, 11.7035, 11.8446, 11.7033, 11.7033, 11.7033, 11.7033, 11.7033, 11.7033, 11.7033, 11.7033, 11.7033, 11.7033, 11.7033, 11.7033, 11.7033, 11.7033, 11.7033, 11.7033, 11.7033, 11.7033
8.21873, 9.98613, 11.8604, 11.709, 3.4621, -1.87425, 0, 11.709, 11.7092, 11.8602, 11.709, 11.709, 11.709, 11.709, 11.709, 11.709, 11.709, 11.709, 11.709, 11.709, 11.709, 11.709, 11.709, 11.709, 11.709, 11.709, 11.709, 11.709
8.22665, 14.3482, 11.8746, 11.7144, 4.04329, 2.4736, 0, 11.7144, 11.7146, 11.8744, 11.7144, 11.7144, 11.7144, 11.7144, 11.7144, 11.7144, 11.7144, 11.7144, 11.7144, 11.7144, 11.7144, 11.7144, 11.7144, 11.7144, 11.7144, 11.7144, 11.7144, 11.7144
8.23456, 13.3016, 11.8871, 11.7193, 3.91173, 1.41454, 0, 11.7193, 11.7195, 11.8869, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193, 11.7193
8.24248, 10.6297, 11.8976, 11.7236, 3.55383, -1.2679, 0, 11.7237, 11.7239, 11.8974, 11.7236, 11.7236, 11.7236, 11.7236, 11.7236, 11.7236, 11.7236, 11.7236, 11.7236, 11.7236, 11.7236, 11.7236, 11.7236, 11.7236, 11.7236, 11.7236, 11.7236, 11.7236
8.25039, 16.3362, 11.9058, 11.7273, 4.28208, 4.43035, 0, 11.7273, 11.7276, 11.9056, 11.7273, 11.7273, 11.7273, 11.7273, 11.7273, 11.7273, 11.7273, 11.7273, 11.7273, 11.7273, 11.7273, 11.7273, 11.7273, 11.7273, 11.7273, 11.7273, 11.7273, 11.7273
8.25831, 14.6551, 11.9117, 11.7304, 4.08107, 2.74346, 0, 11.7304, 11.7306, 11.9114, 11.7304, 11.7304, 11.7304, 11.7304, 11.7304, 11.7304, 11.7304, 11.7304, 11.7304, 11.7304, 11.7304, 11.7304, 11.7304, 11.7304, 11.7304, 11.7304, 11.7304, 11.7304
8.26622, 14.6419, 11.9152, 11.733, 4.07945, 2.72665, 0, 11.733, 11.7333, 11.915, 11.733, 11.733, 11.733, 11.733, 11.733, 11.733, 11.733, 11.733, 11.733, 11.733, 11.733, 11.733, 11.733, 11.733, 11.733, 11.733, 11.733, 11.733
8.27414, 7.65266, 11.9165, 11.7352, 3.10687, -4.26387, 0, 11.7352, 11.7355, 11.9162, 11.7352, 11.7352, 11.7352, 11.7352, 11.7352, 11.7352, 11.7352, 11.7352, 11.7352, 11.7352, 11.7352, 11.7352, 11.7352, 11.7352, 11.7352, 11.7352, 11.7352, 11.7352
8.28205, 16.3191, 11.9154, 11.7368, 4.28008, 4.40366, 0, 11.7368, 11.7371, 11.915, 11.7368, 11.7368, 11.7368, 11.7368, 11.7368, 11.7368, 11.7368, 11.7368, 11.7368, 11.7368, 11.7368, 11.7368, 11.7368, 11.7368, 11.7368, 11.7368, 11.7368, 11.7368
8.28997, 11.633, 11.9119, 11.7377, 3.69228, -0.27898, 0, 11.7377, 11.7382, 11.9115, 11.7377, 11.7377, 11.7377, 11.7377, 11.7377, 11.7377, 11.7377, 11.7377, 11.7377, 11.7377, 11.7377, 11.7377, 11.7377, 11.7377, 11.7377, 11.7377, 11.7377, 11.7377
8.29788, 12.3376, 11.9063, 11.7381, 3.7865, 0.43129, 0, 11.7381, 11.7386, 11.9057, 11.7381, 11.7381, 11.7381, 11.7381, 11.7381, 11.7381, 11.7381, 11.7381, 11.7381, 11.7381, 11.7381, 11.7381, 11.7381, 11.7381, 11.7381, 11.7381, 11.7381, 11.7381
8.30579, 12.2712, 11.8987, 11.7378, 3.77773, 0.372561, 0, 11.7379, 11.7386, 11.8979, 11.7378, 11.7378, 11.7378, 11.7378, 11.7378, 11.7378, 11.7378, 11.7378, 11.7378, 11.7378, 11.7378, 11.7378, 11.7378, 11.7378, 11.7378, 11.7378, 11.7378, 11.7378
8.31371, 10.0449, 11.8895, 11.7371, 3.47057, -1.8446, 0, 11.7371, 11.7381, 11.8885, 11.7371, 11.7371, 11.7371, 11.7371, 11.7371, 11.7371, 11.7371, 11.7371, 11.7371, 11.7371, 11.7371, 11.7371, 11.7371, 11.7371, 11.7371, 11.7371, 11.7371, 11.7371
8.32163, 12.6405, 11.8789, 11.7359, 3.82629, 0.761621, 0, 11.7359, 11.7372, 11.8776, 11.7359, 11.7359, 11.7359, 11.7359, 11.7359, 11.7359, 11.7359, 11.7359, 11.7359, 11.7359, 11.7359, 11.7359, 11.7359, 11.7359, 11.7359, 11.7359, 11.7359, 11.7359
8.32954, 17.5856, 11.8672, 11.7341, 4.42557, 5.71846, 0, 11.7341, 11.7359, 11.8653, 11.7341, 11.7341, 11.7341, 11.7341, 11.7341, 11.7341, 11.7341, 11.7341, 11.7341, 11.7341, 11.7341, 11.7341, 11.7341, 11.7341, 11.7341, 11.7341, 11.7341, 11.7341
8.33745, 15.6803, 11.8546, 11.7316, 4.20479, 3.82574, 0, 11.7316, 11.7342, 11.852, 11.7316, 11.7316, 11.7316, 11.7316, 11.7316, 11.7316, 11.7316, 11.7316, 11.7316, 11.7316, 11.7316, 11.7316, 11.7316, 11.7316, 11.7316, 11.7316, 11.7316, 11.7316
8.34537, 14.7558, 11.8414, 11.7286, 4.09338, 2.91436, 0, 11.7286, 11.7321, 11.8378, 11.7286, 11.7286, 11.7286, 11.7286, 11.7286, 11.7286, 11.7286, 11.7286, 11.7286, 11.7286, 11.7286, 11.7286, 11.7286, 11.7286, 11.7286, 11.7286, 11.7286, 11.7286
8.35328, 15.5629, 11.8279, 11.7247, 4.19082, 3.73503, 0, 11.7247, 11.7297, 11.823, 11.7247, 11.7247, 11.7247, 11.7247, 11.7247, 11.7247, 11.7247, 11.7247, 11.7247, 11.7247, 11.7247, 11.7247, 11.7247, 11.7247, 11.7247, 11.7247, 11.7247, 11.7247
8.3612, 14.7024, 11.8144, 11.7201, 4.08685, 2.88796, 0, 11.7201, 11.7269, 11.8075, 11.7201, 11.7201, 11.7201, 11.7201, 11.7201, 11.7201, 11.7201, 11.7201, 11.7201, 11.7201, 11.7201, 11.7201, 11.7201, 11.7201, 11.7201, 11.7201, 11.7201, 11.7201
8.36911, 15.6268, 11.8012, 11.7147, 4.19842, 3.82558, 0, 11.7147, 11.7241, 11.7917, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147
8.37703, 9.34969, 11.7887, 11.7086, 3.36893, -2.43905, 0, 11.7086, 11.7215, 11.7758, 11.7086, 11.7086, 11.7086, 11.7086, 11.7086, 11.7086, 11.7086, 11.7086, 11.7086, 11.7086, 11.7086, 11.7086, 11.7086, 11.7086, 11.7086, 11.7086, 11.7086, 11.7086
8.38494, 15.8865, 11.7774, 11.7017, 4.22924, 4.10914, 0, 11.7017, 11.7193, 11.7598, 11.7017, 11.7017, 11.7017, 11.7017, 11.7017, 11.7017, 11.7017, 11.7017, 11.7017, 11.7017, 11.7017, 11.7017, 11.7017, 11.7017, 11.7017, 11.7017, 11.7017, 11.7017
8.39286, 13.4592, 11.7675, 11.6941, 3.93182, 1.69175, 0, 11.6941, 11.7178, 11.7438, 11.6941, 11.6941, 11.6941, 11.6941, 11.6941, 11.6941, 11.6941, 11.6941, 11.6941, 11.6941, 11.6941, 11.6941, 11.6941, 11.6941, 11.6941, 11.6941, 11.6941, 11.6941
8.40077, 14.7596, 11.7595, 11.6857, 4.09385, 3.00014, 0, 11.6858, 11.7174, 11.7278, 11.6857, 11.6857, 11.6857, 11.6857, 11.6857, 11.6857, 11.6857, 11.6857, 11.6857, 11.6857, 11.6857, 11.6857, 11.6857, 11.6857, 11.6857, 11.6857, 11.6857, 11.6857
8.40869, 12.3487, 11.7538, 11.6766, 3.78797, 0.594905, 0, 11.6766, 11.7186, 11.7119, 11.6766, 11.6766, 11.6766, 11.6766, 11.6766, 11.6766, 11.6766, 11.6766, 11.6766, 11.6766, 11.6766, 11.6766, 11.6766, 11.6766, 11.6766, 11.6766, 11.6766, 11.6766
8.4166, 17.7327, 11.7511, 11.6668, 4.44215, 5.98152, 0, 11.6668, 11.7218, 11.6961, 11.6668, 11.6668, 11.6668, 11.6668, 11.6668, 11.6668, 11.6668, 11.6668, 11.6668, 11.6668, 11.6668, 11.6668, 11.6668, 11.6668, 11.6668, 11.6668, 11.6668, 11.6668
8.42452, 15.2245, 11.752, 11.6564, 4.15025, 3.4725, 0, 11.6564, 11.7279, 11.6805, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564
8.43243, 13.8854, 11.7571, 11.6453, 3.98565, 2.1283, 0, 11.6453, 11.7375, 11.6649, 11.6453, 11.6453, 11.6453, 11.6453, 11.6453, 11.6453, 11.6453, 11.6453, 11.6453, 11.6453, 11.6453, 11.6453, 11.6453, 11.6453, 11.6453, 11.6453, 11.6453, 11.6453
8.44035, 12.2235, 11.767, 11.6336, 3.77141, 0.456585, 0, 11.6336, 11.7511, 11.6494, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336, 11.6336
8.44826, 11.8264, 11.7823, 11.6213, 3.71839, 0.0440893, 0, 11.6213, 11.7697, 11.6339, 11.6213, 11.6213, 11.6213, 11.6213, 11.6213, 11.6213, 11.6213, 11.6213, 11.6213, 11.6213, 11.6213, 11.6213, 11.6213, 11.6213, 11.6213, 11.6213, 11.6213, 11.6213
8.45618, 13.7546, 11.8039, 11.6084, 3.96921, 1.95076, 0, 11.6084, 11.7938, 11.6184, 11.6084, 11.6084, 11.6084, 11.6084, 11.6084, 11.6084, 11.6084, 11.6084, 11.6084, 11.6084, 11.6084, 11.6084, 11.6084, 11.6084, 11.6084, 11.6084, 11.6084, 11.6084
8.46409, 9.15728, 11.8323, 11.5949, 3.34025, -2.67503, 0, 11.5949, 11.8245, 11.6027, 11.5949, 11.5949, 11.5949, 11.5949, 11.5949, 11.5949, 11.5949, 11.5949, 11.5949, 11.5949, 11.5949, 11.5949, 11.5949, 11.5949, 11.5949, 11.5949, 11.5949, 11.5949
8.47201, 13.3836, 11.8684, 11.581, 3.9222, 1.51526, 0, 11.581, 11.8623, 11.587, 11.581, 11.581, 11.581, 11.581, 11.581, 11.581, 11.581, 11.581, 11.581, 11.581, 11.581, 11.581, 11.581, 11.581, 11.581, 11.581, 11.581, 11.581
8.47992, 11.8257, 11.9125, 11.5665, 3.71829, -0.086833, 0, 11.5665, 11.9078, 11.5711, 11.5665, 11.5665, 11.5665, 11.5665, 11.5665, 11.5665, 11.5665, 11.5665, 11.5665, 11.5665, 11.5665, 11.5665, 11.5665, 11.5665, 11.5665, 11.5665, 11.5665, 11.5665
8.48784, 10.762, 11.965, 11.5514, 3.57239, -1.20301, 0, 11.5514, 11.9614, 11.555, 11.5514, 11.5514, 11.5514, 11.5514, 11.5514, 11.5514, 11.5514, 11.5514, 11.5514, 11.5514, 11.5514, 11.5514, 11.5514, 11.5514, 11.5514, 11.5514, 11.5514, 11.5514
8.49575, 17.1886, 12.026, 11.5357, 4.38048, 5.16259, 0, 11.5357, 12.0233, 11.5384, 11.5357, 11.5357, 11.5357, 11.5357, 11.5357, 11.5357, 11.5357, 11.5357, 11.5357, 11.5357, 11.5357, 11.5357, 11.5357, 11.5357, 11.5357, 11.5357, 11.5357, 11.5357
8.50367, 12.1952, 12.0956, 11.5195, 3.76765, 0.0995789, 0, 11.5195, 12.0936, 11.5215, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195, 11.5195
8.51158, 12.7493, 12.1734, 11.5028, 3.84048, 0.575899, 0, 11.5028, 12.1719, 11.5043, 11.5028, 11.5028, 11.5028, 11.5028, 11.5028, 11.5028, 11.5028, 11.5028, 11.5028, 11.5028, 11.5028, 11.5028, 11.5028, 11.5028, 11.5028, 11.5028, 11.5028, 11.5028
8.5195, 13.012, 12.2589, 11.4857, 3.87453, 0.753016, 0, 11.4857, 12.2578, 11.4867, 11.4857, 11.4857, 11.4857, 11.4857, 11.4857, 11.4857, 11.4857, 11.4857, 11.4857, 11.4857, 11.4857, 11.4857, 11.4857, 11.4857, 11.4857, 11.4857, 11.4857, 11.4857
8.52741, 12.1648, 12.351, 11.468, 3.76361, -0.18625, 0, 11.468, 12.3502, 11.4688, 11.468, 11.468, 11.468, 11.468, 11.468, 11.468, 11.468, 11.468, 11.468, 11.468, 11.468, 11.468, 11.468, 11.468, 11.468, 11.468, 11.468, 11.468
8.53533, 17.9173, 12.4482, 11.4497, 4.46289, 5.46912, 0, 11.4497, 12.4476, 11.4503, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497, 11.4497
8.54324, 16.044, 12.5489, 11.4309, 4.24782, 3.4951, 0, 11.4309, 12.5485, 11.4313, 11.4309, 11.4309, 11.4309, 11.4309, 11.4309, 11.4309, 11.4309, 11.4309, 11.4309, 11.4309, 11.4309, 11.4309, 11.4309, 11.4309, 11.4309, 11.4309, 11.4309, 11.4309
8.55116, 11.3988, 12.651, 11.4115, 3.66043, -1.25223, 0, 11.4115, 12.6507, 11.4118, 11.4115, 11.4115, 11.4115, 11.4115, 11.4115, 11.4115, 11.4115, 11.4115, 11.4115, 11.4115, 11.4115, 11.4115, 11.4115, 11.4115, 11.4115, 11.4115, 11.4115, 11.4115
