   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_92.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.621427, 0, 1.63725e-06, 7.45615e-08, 1.41421, -1.63725e-06, 7.49446e-08, 7.45615e-08, 7.45635e-08, 7.45638e-08, 7.47223e-08, 7.46003e-08, 7.46484e-08, 7.48229e-08, 7.69476e-08, 7.67912e-08, 7.56009e-08, 2.90843e-07, 8.45754e-08, 7.49489e-08, 7.45772e-08, 7.46987e-08, 7.45616e-08, 1.40168e-06, 7.45615e-08, 7.45615e-08, 7.67026e-08
0.629321, 0, 2.86273e-06, 2.18034e-07, 1.41421, -2.86273e-06, 2.19155e-07, 2.18034e-07, 2.1804e-07, 2.18041e-07, 2.18505e-07, 2.18148e-07, 2.18289e-07, 2.18799e-07, 2.24751e-07, 2.24557e-07, 2.21075e-07, 8.50736e-07, 2.33215e-07, 2.19168e-07, 2.1808e-07, 2.18279e-07, 2.18035e-07, 2.18814e-06, 2.18034e-07, 2.18034e-07, 2.24298e-07
0.637214, 0, 5.37563e-06, 6.0928e-07, 1.41421, -5.37563e-06, 6.12413e-07, 6.0928e-07, 6.09297e-07, 6.09299e-07, 6.10595e-07, 6.09597e-07, 6.09991e-07, 6.11418e-07, 6.27599e-07, 6.27514e-07, 6.1778e-07, 2.37797e-06, 6.32066e-07, 6.12449e-07, 6.09408e-07, 6.09711e-07, 6.09281e-07, 3.51021e-06, 6.0928e-07, 6.0928e-07, 6.2679e-07
0.645108, 0, 1.08399e-05, 1.62856e-06, 1.41421, -1.08399e-05, 1.63694e-06, 1.62856e-06, 1.6286e-06, 1.62861e-06, 1.63208e-06, 1.62941e-06, 1.63046e-06, 1.63428e-06, 1.67816e-06, 1.67732e-06, 1.65129e-06, 6.35794e-06, 1.66243e-06, 1.63703e-06, 1.6289e-06, 1.62931e-06, 1.62856e-06, 5.87868e-06, 1.62856e-06, 1.62856e-06, 1.67538e-06
0.653002, 0, 2.30485e-05, 4.1656e-06, 1.41421, -2.30485e-05, 4.18704e-06, 4.1656e-06, 4.16572e-06, 4.16573e-06, 4.1746e-06, 4.16777e-06, 4.17047e-06, 4.18023e-06, 4.29339e-06, 4.29036e-06, 4.22377e-06, 1.62675e-05, 4.21548e-06, 4.18728e-06, 4.16648e-06, 4.16688e-06, 4.16561e-06, 1.039e-05, 4.1656e-06, 4.1656e-06, 4.28541e-06
0.660895, 0, 5.03324e-05, 1.01996e-05, 1.41421, -5.03324e-05, 1.02521e-05, 1.01996e-05, 1.01999e-05, 1.02e-05, 1.02217e-05, 1.0205e-05, 1.02116e-05, 1.02355e-05, 1.05166e-05, 1.05053e-05, 1.03421e-05, 3.98446e-05, 1.02724e-05, 1.02527e-05, 1.02018e-05, 1.02018e-05, 1.01997e-05, 1.93704e-05, 1.01996e-05, 1.01996e-05, 1.04931e-05
0.668789, 0, 0.000110191, 2.39137e-05, 1.41421, -0.000110191, 2.40368e-05, 2.39137e-05, 2.39143e-05, 2.39144e-05, 2.39654e-05, 2.39262e-05, 2.39416e-05, 2.39977e-05, 2.4675e-05, 2.46306e-05, 2.42479e-05, 9.34508e-05, 2.40189e-05, 2.40383e-05, 2.39187e-05, 2.39173e-05, 2.39137e-05, 3.76139e-05, 2.39137e-05, 2.39137e-05, 2.46021e-05
0.676682, 0, 0.000237662, 5.37012e-05, 1.41421, -0.000237662, 5.39779e-05, 5.37012e-05, 5.37026e-05, 5.37028e-05, 5.38174e-05, 5.37292e-05, 5.3764e-05, 5.389e-05, 5.54788e-05, 5.53118e-05, 5.4452e-05, 0.000209935, 5.38522e-05, 5.39811e-05, 5.37125e-05, 5.37072e-05, 5.37013e-05, 7.46173e-05, 5.37012e-05, 5.37012e-05, 5.52479e-05
0.684576, 0, 0.000499456, 0.000115541, 1.41421, -0.000499456, 0.000116137, 0.000115541, 0.000115544, 0.000115544, 0.000115791, 0.000115601, 0.000115676, 0.000115947, 0.000119585, 0.000119008, 0.000117157, 0.000451874, 0.000115756, 0.000116143, 0.000115565, 0.000115551, 0.000115541, 0.000148359, 0.000115541, 0.000115541, 0.00011887
0.69247, 0.976333, 0.00101615, 0.000238253, 1.72521, 0.975317, 0.000239482, 0.000238253, 0.000238259, 0.00023826, 0.000238769, 0.000238377, 0.000238532, 0.000239091, 0.000247246, 0.000245407, 0.000241588, 0.000932213, 0.000238558, 0.000239496, 0.000238303, 0.000238269, 0.000238253, 0.000291219, 0.000238253, 0.000238253, 0.000245123
0.700363, 0.0236674, 0.00199431, 0.000471032, 1.42256, 0.021673, 0.000473463, 0.000471032, 0.000471045, 0.000471046, 0.000472053, 0.000471278, 0.000471584, 0.000472691, 0.000490608, 0.000485185, 0.00047763, 0.00184392, 0.000471461, 0.000473491, 0.000471131, 0.000471058, 0.000471032, 0.000558549, 0.000471032, 0.000471032, 0.000484623
0.708257, 0.971515, 0.00376877, 0.00089318, 1.72381, 0.967747, 0.000897795, 0.00089318, 0.000893205, 0.000893208, 0.000895118, 0.000893648, 0.000894228, 0.000896329, 0.00093494, 0.000920038, 0.000905701, 0.00349837, 0.000893783, 0.000897847, 0.000893369, 0.000893222, 0.000893182, 0.00103988, 0.00089318, 0.00089318, 0.000918971
0.71615, 0.0284847, 0.00685203, 0.00162514, 1.42425, 0.0216327, 0.00163354, 0.00162514, 0.00162518, 0.00162519, 0.00162866, 0.00162599, 0.00162704, 0.00163087, 0.00171245, 0.00167404, 0.00164793, 0.00636906, 0.00162598, 0.00163363, 0.00162548, 0.0016252, 0.00162514, 0.00187185, 0.00162514, 0.00162514, 0.0016721
0.724044, 0, 0.0119831, 0.00283865, 1.41421, -0.0119831, 0.00285334, 0.00283865, 0.00283873, 0.00283874, 0.00284482, 0.00284014, 0.00284198, 0.00284867, 0.00301747, 0.00292415, 0.00287851, 0.0111322, 0.00283982, 0.00285351, 0.00283925, 0.00283875, 0.00283865, 0.00325063, 0.00283865, 0.00283865, 0.00292075
0.731938, 0, 0.0201621, 0.00476247, 1.41421, -0.0201621, 0.00478714, 0.00476247, 0.0047626, 0.00476262, 0.00477283, 0.00476497, 0.00476807, 0.0047793, 0.00512062, 0.00490605, 0.00482941, 0.0186904, 0.00476408, 0.00478742, 0.00476348, 0.00476263, 0.00476247, 0.00543968, 0.00476247, 0.00476247, 0.00490035
0.739831, 0, 0.032654, 0.00767912, 1.41421, -0.032654, 0.00771894, 0.00767912, 0.00767933, 0.00767936, 0.00769584, 0.00768315, 0.00768816, 0.00770629, 0.00837923, 0.00791089, 0.00778717, 0.030161, 0.00768132, 0.00771939, 0.00768075, 0.00767938, 0.00767913, 0.00876798, 0.00767912, 0.00767912, 0.00790169
0.747725, 0, 0.0509424, 0.011908, 1.41421, -0.0509424, 0.0119698, 0.011908, 0.0119083, 0.0119083, 0.0119339, 0.0119142, 0.011922, 0.0119501, 0.0132406, 0.0122678, 0.0120757, 0.0468123, 0.0119109, 0.0119705, 0.0119105, 0.0119084, 0.011908, 0.0136129, 0.011908, 0.011908, 0.0122535
0.755618, 0, 0.0766232, 0.017772, 1.41421, -0.0766232, 0.0178644, 0.017772, 0.0177724, 0.0177725, 0.0178108, 0.0177813, 0.0177929, 0.017835, 0.0202361, 0.0183097, 0.0180227, 0.0699343, 0.0177759, 0.0178654, 0.0177757, 0.0177726, 0.017772, 0.0203644, 0.017772, 0.017772, 0.0182884
0.763512, 0, 0.111239, 0.0255492, 1.41421, -0.111239, 0.0256823, 0.0255492, 0.02555, 0.02555, 0.0256051, 0.0255627, 0.0255794, 0.02564, 0.0299658, 0.0263235, 0.0259102, 0.10065, 0.0255544, 0.0256838, 0.0255547, 0.0255502, 0.0255493, 0.0293713, 0.0255492, 0.0255492, 0.0262927
0.771405, 0, 0.156069, 0.0354147, 1.41421, -0.156069, 0.0355994, 0.0354147, 0.0354156, 0.0354158, 0.0354922, 0.0354334, 0.0354566, 0.0355407, 0.0430729, 0.0364896, 0.0359158, 0.139689, 0.0354214, 0.0356015, 0.0354222, 0.0354161, 0.0354147, 0.0408748, 0.0354147, 0.0354147, 0.036447
0.779299, 1, 0.21192, 0.0473839, 1.73205, 0.78808, 0.0476315, 0.0473839, 0.0473852, 0.0473854, 0.0474879, 0.047409, 0.0474401, 0.0475529, 0.0602103, 0.0488249, 0.0480557, 0.187161, 0.0473923, 0.0476343, 0.047394, 0.047386, 0.047384, 0.0549442, 0.0473839, 0.0473839, 0.0487677
0.787193, 0, 0.278942, 0.061272, 1.41421, -0.278942, 0.0615928, 0.061272, 0.0612737, 0.061274, 0.0614067, 0.0613045, 0.0613448, 0.0614909, 0.0819945, 0.0631393, 0.0621425, 0.242396, 0.0612824, 0.0615965, 0.0612852, 0.0612751, 0.0612721, 0.0714294, 0.061272, 0.061272, 0.0630651
0.795086, 0, 0.356535, 0.0766825, 1.41421, -0.356535, 0.0770849, 0.0766825, 0.0766846, 0.0766849, 0.0768514, 0.0767232, 0.0767738, 0.0769571, 0.108946, 0.0790248, 0.0777745, 0.303896, 0.0766951, 0.0770895, 0.0766989, 0.0766869, 0.0766826, 0.0899513, 0.0766825, 0.0766825, 0.0789319
0.80298, 0.942581, 0.443345, 0.0930315, 1.7154, 0.499237, 0.0935211, 0.0930315, 0.0930341, 0.0930345, 0.0932371, 0.0930811, 0.0931426, 0.0933656, 0.141401, 0.0958808, 0.0943599, 0.369419, 0.0930464, 0.0935266, 0.0930516, 0.0930378, 0.0930317, 0.109941, 0.0930315, 0.0930315, 0.0957679
0.810873, 0.0574186, 0.537356, 0.10961, 1.43437, -0.479937, 0.110188, 0.10961, 0.109613, 0.109613, 0.109853, 0.109668, 0.109741, 0.110005, 0.179401, 0.112977, 0.111179, 0.43622, 0.109627, 0.110195, 0.109633, 0.109619, 0.10961, 0.130736, 0.10961, 0.10961, 0.112844
0.818767, 0, 0.636069, 0.12567, 1.41421, -0.636069, 0.126335, 0.12567, 0.125673, 0.125674, 0.125949, 0.125737, 0.125821, 0.126124, 0.222546, 0.129543, 0.127476, 0.501388, 0.125689, 0.126343, 0.125697, 0.125682, 0.12567, 0.151719, 0.12567, 0.12567, 0.12939
0.826661, 0, 0.736712, 0.140521, 1.41421, -0.736712, 0.141268, 0.140521, 0.140525, 0.140525, 0.140834, 0.140596, 0.14069, 0.14103, 0.269856, 0.144868, 0.142547, 0.562211, 0.140542, 0.141276, 0.140551, 0.140536, 0.140521, 0.17249, 0.140521, 0.140521, 0.144698
0.834554, 0, 0.836469, 0.153613, 1.41421, -0.836469, 0.154432, 0.153613, 0.153617, 0.153618, 0.153957, 0.153696, 0.153799, 0.154172, 0.31966, 0.158384, 0.155837, 0.616512, 0.153636, 0.154441, 0.153646, 0.153633, 0.153613, 0.193031, 0.153613, 0.153613, 0.1582
0.842448, 0.930539, 0.932702, 0.164591, 1.71188, -0.00216389, 0.165473, 0.164591, 0.164595, 0.164596, 0.164961, 0.16468, 0.164791, 0.165193, 0.369577, 0.169726, 0.166985, 0.662864, 0.164616, 0.165481, 0.164627, 0.164615, 0.164591, 0.213836, 0.164591, 0.164591, 0.169535
0.850341, 0.0694614, 1.02318, 0.173314, 1.43856, -0.953715, 0.174248, 0.173314, 0.173319, 0.17332, 0.173706, 0.173409, 0.173526, 0.173952, 0.416638, 0.178748, 0.175849, 0.700668, 0.173341, 0.174254, 0.173354, 0.173344, 0.173314, 0.235968, 0.173314, 0.173314, 0.178558
0.858235, 0.925714, 1.10626, 0.179839, 1.71047, -0.180551, 0.180814, 0.179839, 0.179844, 0.179845, 0.180248, 0.179938, 0.18006, 0.180504, 0.457568, 0.185508, 0.182484, 0.730091, 0.179867, 0.180817, 0.179882, 0.179875, 0.17984, 0.261014, 0.179839, 0.179839, 0.185331
0.866129, 0.0742863, 1.18111, 0.184373, 1.44024, -1.10683, 0.185378, 0.184373, 0.184378, 0.184379, 0.184795, 0.184475, 0.184601, 0.185059, 0.4892, 0.190218, 0.187101, 0.751895, 0.184402, 0.185375, 0.184419, 0.184415, 0.184373, 0.290917, 0.184373, 0.184373, 0.190075
0.874022, 0, 1.24774, 0.187218, 1.41421, -1.24774, 0.188245, 0.187218, 0.187223, 0.187224, 0.187649, 0.187322, 0.187451, 0.187919, 0.508965, 0.193189, 0.190005, 0.767217, 0.187247, 0.188233, 0.187269, 0.187267, 0.187218, 0.327684, 0.187218, 0.187218, 0.193111
0.881916, 1.83695, 1.30694, 0.188712, 1.95881, 0.530001, 0.189755, 0.188712, 0.188718, 0.188718, 0.18915, 0.188818, 0.188949, 0.189424, 0.51534, 0.19477, 0.191541, 0.777348, 0.188741, 0.189728, 0.18877, 0.188769, 0.188712, 0.372998, 0.188712, 0.188712, 0.194802
0.889809, 2.9952, 1.36013, 0.189185, 2.23499, 1.63507, 0.190238, 0.189185, 0.189191, 0.189192, 0.189627, 0.189292, 0.189424, 0.189904, 0.508141, 0.195298, 0.192042, 0.783549, 0.189214, 0.19019, 0.189254, 0.189253, 0.189186, 0.427776, 0.189185, 0.189185, 0.195507
0.897703, 1.16786, 1.40883, 0.188926, 1.77985, -0.240974, 0.189986, 0.188926, 0.188932, 0.188933, 0.189371, 0.189034, 0.189167, 0.189649, 0.488585, 0.195072, 0.1918, 0.78693, 0.188955, 0.189909, 0.189012, 0.18901, 0.188927, 0.491758, 0.188926, 0.188926, 0.19555
0.905596, 0, 1.45423, 0.188169, 1.41421, -1.45423, 0.189232, 0.188169, 0.188174, 0.188175, 0.188615, 0.188276, 0.18841, 0.188894, 0.459101, 0.194333, 0.191053, 0.78839, 0.188196, 0.189116, 0.188278, 0.188275, 0.188169, 0.563212, 0.188169, 0.188169, 0.1952
0.91349, 2.90883, 1.49666, 0.187088, 2.21559, 1.41217, 0.188153, 0.187088, 0.187094, 0.187094, 0.187535, 0.187196, 0.18733, 0.187815, 0.422919, 0.19326, 0.189979, 0.788603, 0.187115, 0.187989, 0.187231, 0.18723, 0.187088, 0.638851, 0.187088, 0.187088, 0.194672
0.921384, 1.90403, 1.53524, 0.185808, 1.97586, 0.368791, 0.186875, 0.185808, 0.185814, 0.185814, 0.186256, 0.185916, 0.18605, 0.186536, 0.383554, 0.191983, 0.188702, 0.788046, 0.185833, 0.186651, 0.185998, 0.186002, 0.185808, 0.714009, 0.185808, 0.185808, 0.194127
0.929277, 1.09115, 1.56787, 0.184413, 1.75817, -0.47672, 0.18548, 0.184413, 0.184418, 0.184419, 0.184861, 0.184521, 0.184655, 0.185141, 0.344288, 0.190586, 0.187309, 0.787039, 0.184437, 0.185187, 0.184666, 0.184681, 0.184413, 0.783099, 0.184413, 0.184413, 0.193689
0.937171, 0.997592, 1.59154, 0.182954, 1.73136, -0.593947, 0.184022, 0.182954, 0.18296, 0.182961, 0.183403, 0.183062, 0.183197, 0.183683, 0.307774, 0.189125, 0.185851, 0.78578, 0.182977, 0.183652, 0.18329, 0.183324, 0.182955, 0.840289, 0.182954, 0.182954, 0.193457
0.945064, 2.99758, 1.60288, 0.181466, 2.23553, 1.3947, 0.182534, 0.181466, 0.181471, 0.181472, 0.181914, 0.181574, 0.181708, 0.182195, 0.275807, 0.187633, 0.184363, 0.78439, 0.181486, 0.182082, 0.181906, 0.181969, 0.181466, 0.880301, 0.181466, 0.181466, 0.193529
0.952958, 2.10081, 1.599, 0.179967, 2.02505, 0.501811, 0.181035, 0.179967, 0.179972, 0.179973, 0.180415, 0.180075, 0.180209, 0.180695, 0.249288, 0.186131, 0.182865, 0.782937, 0.179986, 0.180499, 0.180536, 0.180636, 0.179967, 0.899186, 0.179967, 0.179967, 0.194028
0.960852, 2.78873, 1.5782, 0.178469, 2.18832, 1.21053, 0.179538, 0.178469, 0.178475, 0.178475, 0.178917, 0.178577, 0.178711, 0.179198, 0.228351, 0.18463, 0.181367, 0.781461, 0.178486, 0.178919, 0.179195, 0.179334, 0.178469, 0.894926, 0.178469, 0.178469, 0.195141
0.968745, 1.21127, 1.54057, 0.176981, 1.792, -0.329294, 0.178051, 0.176981, 0.176987, 0.176988, 0.17743, 0.177089, 0.177224, 0.17771, 0.212569, 0.18314, 0.179879, 0.779982, 0.176997, 0.177355, 0.177891, 0.178064, 0.176981, 0.867755, 0.176981, 0.176981, 0.197154
0.976639, 0, 1.48823, 0.175509, 1.41421, -1.48823, 0.17658, 0.175509, 0.175515, 0.175515, 0.175957, 0.175617, 0.175751, 0.176238, 0.201199, 0.181666, 0.178407, 0.778514, 0.175524, 0.175814, 0.176633, 0.17682, 0.175509, 0.820123, 0.175509, 0.175509, 0.200495
0.984532, 1.88714, 1.42518, 0.174057, 1.97158, 0.461954, 0.175132, 0.174057, 0.174063, 0.174064, 0.174506, 0.174165, 0.1743, 0.174786, 0.193394, 0.180213, 0.176955, 0.777063, 0.174071, 0.174303, 0.175423, 0.175589, 0.174058, 0.756319, 0.174057, 0.174057, 0.205753
0.992426, 0.112861, 1.35686, 0.17263, 1.45357, -1.24399, 0.173712, 0.17263, 0.172636, 0.172637, 0.173079, 0.172739, 0.172873, 0.173359, 0.188356, 0.178786, 0.175529, 0.775637, 0.172643, 0.172827, 0.174267, 0.174357, 0.172631, 0.681835, 0.17263, 0.17263, 0.213672
1.00032, 0.882313, 1.28932, 0.171232, 1.69774, -0.407008, 0.172324, 0.171232, 0.171237, 0.171238, 0.17168, 0.17134, 0.171474, 0.17196, 0.185418, 0.177386, 0.17413, 0.774239, 0.171244, 0.17139, 0.173167, 0.173109, 0.171232, 0.602588, 0.171232, 0.171232, 0.225102
1.00821, 0.997598, 1.22848, 0.169862, 1.73136, -0.230885, 0.170973, 0.169862, 0.169868, 0.169869, 0.170311, 0.16997, 0.170105, 0.170591, 0.184071, 0.176016, 0.17276, 0.772869, 0.169875, 0.169993, 0.172122, 0.171831, 0.169863, 0.524159, 0.169862, 0.169862, 0.240897
1.01611, 2.99759, 1.17929, 0.168522, 2.23553, 1.8183, 0.169664, 0.168522, 0.168528, 0.168529, 0.168971, 0.168631, 0.168765, 0.169251, 0.183935, 0.174676, 0.171421, 0.771529, 0.168535, 0.168633, 0.171131, 0.170515, 0.168523, 0.45117, 0.168522, 0.168522, 0.261762
1.024, 0.122502, 1.14511, 0.16721, 1.45688, -1.0226, 0.168399, 0.16721, 0.167215, 0.167216, 0.167658, 0.167318, 0.167452, 0.167939, 0.18472, 0.173364, 0.170108, 0.770217, 0.167223, 0.167309, 0.170191, 0.169158, 0.16721, 0.386907, 0.16721, 0.16721, 0.288069
1.03189, 0.872677, 1.12739, 0.16592, 1.6949, -0.254711, 0.167179, 0.16592, 0.165926, 0.165926, 0.166368, 0.166028, 0.166162, 0.166649, 0.186172, 0.172074, 0.168818, 0.768926, 0.165933, 0.166015, 0.169295, 0.167763, 0.16592, 0.333206, 0.16592, 0.16592, 0.319664
1.03979, 0.127323, 1.12559, 0.164646, 1.45853, -0.998266, 0.166005, 0.164646, 0.164652, 0.164653, 0.165095, 0.164754, 0.164889, 0.165375, 0.188031, 0.1708, 0.167544, 0.767652, 0.164661, 0.164745, 0.168437, 0.166336, 0.164647, 0.290564, 0.164646, 0.164646, 0.355735
1.04768, 1, 1.13738, 0.163382, 1.73205, -0.137381, 0.164876, 0.163381, 0.163387, 0.163388, 0.16383, 0.16349, 0.163624, 0.16411, 0.190015, 0.169535, 0.16628, 0.766385, 0.163397, 0.163494, 0.167608, 0.164886, 0.163382, 0.258443, 0.163382, 0.163382, 0.394735
1.05557, 1, 1.15906, 0.162118, 1.73205, -0.159055, 0.16379, 0.162118, 0.162124, 0.162125, 0.162567, 0.162226, 0.162361, 0.162847, 0.191815, 0.168272, 0.165016, 0.765118, 0.162136, 0.162258, 0.166801, 0.163423, 0.162119, 0.235623, 0.162118, 0.162118, 0.434445
1.06347, 3.72608, 1.18608, 0.16085, 2.39292, 2.54001, 0.162746, 0.160849, 0.160856, 0.160856, 0.161298, 0.160958, 0.161092, 0.161579, 0.193122, 0.167004, 0.163748, 0.763839, 0.16087, 0.161035, 0.166015, 0.161956, 0.16085, 0.220561, 0.16085, 0.16085, 0.472141
1.07136, 1.13455, 1.2137, 0.159573, 1.77046, -0.0791529, 0.161749, 0.159572, 0.159579, 0.15958, 0.160022, 0.159681, 0.159816, 0.160302, 0.193659, 0.165727, 0.162471, 0.762542, 0.159597, 0.159829, 0.165258, 0.160493, 0.159574, 0.211674, 0.159573, 0.159573, 0.504892
1.07926, 1.99757, 1.23753, 0.158288, 1.99939, 0.760041, 0.160809, 0.158287, 0.158294, 0.158295, 0.158737, 0.158396, 0.158531, 0.159017, 0.193223, 0.164442, 0.161186, 0.761214, 0.158316, 0.15865, 0.164562, 0.159042, 0.158289, 0.207525, 0.158288, 0.158288, 0.5299
1.08715, 2.70918, 1.25405, 0.156999, 2.17006, 1.45513, 0.159954, 0.156997, 0.157005, 0.157006, 0.157448, 0.157108, 0.157242, 0.157728, 0.191718, 0.163153, 0.159898, 0.759842, 0.157033, 0.157514, 0.164, 0.157611, 0.157, 0.20691, 0.156999, 0.156999, 0.544872
1.09504, 2.286, 1.26102, 0.155716, 2.07027, 1.02498, 0.159236, 0.155713, 0.155721, 0.155722, 0.156164, 0.155824, 0.155958, 0.156445, 0.189168, 0.161869, 0.158614, 0.758404, 0.155757, 0.156445, 0.163739, 0.156208, 0.155716, 0.208869, 0.155716, 0.155716, 0.548328
1.10294, 0.99761, 1.2577, 0.15445, 1.73136, -0.260085, 0.15874, 0.154446, 0.154456, 0.154457, 0.154899, 0.154558, 0.154693, 0.155179, 0.185715, 0.160604, 0.157348, 0.756864, 0.154501, 0.155468, 0.164113, 0.154846, 0.15445, 0.212647, 0.15445, 0.15445, 0.53981
1.11083, 1.99757, 1.24499, 0.153218, 1.99939, 0.752579, 0.158597, 0.153213, 0.153224, 0.153224, 0.153666, 0.153326, 0.15346, 0.153947, 0.181596, 0.159372, 0.156116, 0.755165, 0.153281, 0.154616, 0.165764, 0.153536, 0.153218, 0.217646, 0.153218, 0.153218, 0.519946
1.11872, 1.15144, 1.22554, 0.152035, 1.77523, -0.0741, 0.158979, 0.152028, 0.152041, 0.152041, 0.152483, 0.152143, 0.152277, 0.152764, 0.177098, 0.158189, 0.154933, 0.75322, 0.152113, 0.153918, 0.169873, 0.152291, 0.152035, 0.223376, 0.152035, 0.152035, 0.490357
1.12662, 3.84374, 1.20368, 0.150916, 2.41738, 2.64007, 0.160099, 0.150907, 0.150921, 0.150922, 0.151364, 0.151024, 0.151158, 0.151645, 0.172519, 0.157069, 0.153814, 0.75091, 0.151012, 0.153403, 0.178485, 0.151122, 0.150916, 0.229424, 0.150916, 0.150916, 0.45344
1.13451, 4.68025, 1.18557, 0.149871, 2.58462, 3.49468, 0.162183, 0.149859, 0.149877, 0.149877, 0.150319, 0.149979, 0.150113, 0.1506, 0.168123, 0.156025, 0.152769, 0.748084, 0.149989, 0.15309, 0.194953, 0.150037, 0.149871, 0.235446, 0.149871, 0.149871, 0.41204
1.1424, 2.99278, 1.17924, 0.148904, 2.23445, 1.81354, 0.165436, 0.148889, 0.14891, 0.148911, 0.149353, 0.149012, 0.149147, 0.149633, 0.164111, 0.155058, 0.151802, 0.744562, 0.14905, 0.152994, 0.224436, 0.149039, 0.148904, 0.241168, 0.148904, 0.148904, 0.369087
1.1503, 2.31972, 1.19468, 0.148011, 2.07839, 1.12505, 0.169988, 0.147992, 0.148017, 0.148018, 0.14846, 0.148119, 0.148254, 0.14874, 0.160602, 0.154165, 0.150909, 0.74016, 0.148192, 0.153112, 0.274355, 0.14812, 0.148011, 0.246393, 0.148011, 0.148011, 0.327251
1.15819, 1.1635, 1.24372, 0.147176, 1.77862, -0.0802186, 0.175834, 0.147151, 0.147182, 0.147183, 0.147625, 0.147285, 0.147419, 0.147905, 0.157636, 0.15333, 0.150075, 0.734708, 0.147401, 0.15343, 0.354581, 0.147265, 0.147177, 0.251007, 0.147176, 0.147176, 0.288677
1.16609, 2.66339, 1.33958, 0.146373, 2.15949, 1.32381, 0.182782, 0.146341, 0.146378, 0.146379, 0.146821, 0.146481, 0.146615, 0.147102, 0.155179, 0.152526, 0.149271, 0.728082, 0.146655, 0.153921, 0.477116, 0.146445, 0.146373, 0.254971, 0.146373, 0.146373, 0.254821
1.17398, 1.33661, 1.49565, 0.145559, 1.82664, -0.159039, 0.190421, 0.145519, 0.145565, 0.145566, 0.146008, 0.145668, 0.145802, 0.146288, 0.153143, 0.151713, 0.148458, 0.720237, 0.145919, 0.154538, 0.654941, 0.145618, 0.14556, 0.258296, 0.145559, 0.145559, 0.226416
1.18187, 1.82686, 1.72344, 0.144683, 1.95624, 0.10342, 0.198129, 0.144631, 0.144688, 0.144689, 0.145131, 0.144791, 0.144925, 0.145412, 0.151402, 0.150836, 0.147581, 0.711228, 0.145149, 0.155222, 0.899891, 0.14473, 0.144683, 0.261023, 0.144683, 0.144683, 0.203537
1.18977, 2.64648, 2.02975, 0.143675, 2.15557, 0.616728, 0.205122, 0.14361, 0.143681, 0.143682, 0.144124, 0.143783, 0.143918, 0.144404, 0.149809, 0.149829, 0.146573, 0.70122, 0.144293, 0.155899, 1.21958, 0.143714, 0.143676, 0.263176, 0.143675, 0.143675, 0.185747
1.19766, 3.81488, 2.41332, 0.142459, 2.41141, 1.40157, 0.210553, 0.142378, 0.142465, 0.142466, 0.142908, 0.142568, 0.142702, 0.143188, 0.148214, 0.148613, 0.145357, 0.690488, 0.14329, 0.156485, 1.61388, 0.14249, 0.14246, 0.264735, 0.142459, 0.142459, 0.17227
1.20555, 5.35103, 2.8618, 0.140949, 2.71128, 2.48923, 0.213628, 0.140848, 0.140955, 0.140956, 0.141398, 0.141057, 0.141192, 0.141678, 0.146468, 0.147103, 0.143847, 0.679395, 0.142076, 0.156887, 2.07159, 0.140974, 0.140949, 0.265608, 0.140949, 0.140949, 0.162174
1.21345, 3.81241, 3.35023, 0.139056, 2.41089, 0.46218, 0.213741, 0.13893, 0.139062, 0.139062, 0.139504, 0.139164, 0.139298, 0.139785, 0.144434, 0.14521, 0.141954, 0.668376, 0.140586, 0.157009, 2.56873, 0.139076, 0.139056, 0.265621, 0.139056, 0.139056, 0.154513
1.22134, 3.99277, 3.84165, 0.136695, 2.44801, 0.151116, 0.210567, 0.13654, 0.136701, 0.136702, 0.137144, 0.136803, 0.136938, 0.137424, 0.141991, 0.142849, 0.139593, 0.657914, 0.138756, 0.156761, 3.06896, 0.136711, 0.136696, 0.264529, 0.136695, 0.136695, 0.148429
1.22923, 4.61755, 4.29088, 0.133794, 2.57246, 0.326669, 0.204119, 0.133603, 0.133799, 0.1338, 0.134242, 0.133902, 0.134036, 0.134523, 0.139042, 0.139947, 0.136692, 0.648542, 0.136527, 0.156065, 3.52728, 0.133806, 0.133794, 0.262037, 0.133794, 0.133794, 0.143211
1.23713, 8.36798, 4.65072, 0.130298, 3.21994, 3.71727, 0.19474, 0.130065, 0.130304, 0.130305, 0.130747, 0.130407, 0.130541, 0.131027, 0.135519, 0.136452, 0.133197, 0.640867, 0.133848, 0.154862, 3.8962, 0.130309, 0.130299, 0.257845, 0.130298, 0.130298, 0.13832
1.24502, 4.18516, 4.87999, 0.126185, 2.487, -0.69483, 0.183032, 0.1259, 0.12619, 0.126191, 0.126633, 0.126293, 0.126427, 0.126913, 0.131388, 0.132338, 0.129083, 0.635613, 0.130677, 0.153124, 4.13376, 0.126192, 0.126185, 0.2517, 0.126185, 0.126185, 0.133382
