   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_1.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
21.1996, 0, 0.0368184, 0, 1.41421, -0.0368184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.00589e-07, 0, 0.0368175, 0
21.2075, 0, 0.0361606, 0, 1.41421, -0.0361606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.47471e-07, 0, 0.0361597, 0
21.2154, 0, 0.035512, 0, 1.41421, -0.035512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.99792e-07, 0, 0.0355112, 0
21.2233, 0, 0.0348723, 0, 1.41421, -0.0348723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.574e-07, 0, 0.0348716, 0
21.2312, 0, 0.0342417, 0, 1.41421, -0.0342417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.20131e-07, 0, 0.034241, 0
21.2391, 0, 0.0336204, 0, 1.41421, -0.0336204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.87798e-07, 0, 0.0336197, 0
21.247, 0, 0.0330085, 0, 1.41421, -0.0330085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.60157e-07, 0, 0.0330078, 0
21.2549, 0, 0.0324054, 0, 1.41421, -0.0324054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.36918e-07, 0, 0.0324048, 0
21.2628, 0, 0.0318114, 0, 1.41421, -0.0318114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.17807e-07, 0, 0.0318108, 0
21.2707, 1, 0.0312264, 0, 1.73205, 0.968774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.02509e-07, 0, 0.0312258, 0
21.2786, 0, 0.0306498, 0, 1.41421, -0.0306498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9069e-07, 0, 0.0306493, 0
21.2865, 0, 0.0300818, 0, 1.41421, -0.0300818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.82027e-07, 0, 0.0300813, 0
21.2944, 0, 0.0295222, 0, 1.41421, -0.0295222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.76182e-07, 0, 0.0295216, 0
21.3023, 0, 0.0289704, 0, 1.41421, -0.0289704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.72813e-07, 0, 0.0289698, 0
21.3102, 0, 0.0284265, 0, 1.41421, -0.0284265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.7159e-07, 0, 0.0284259, 0
21.3181, 0, 0.0278902, 0, 1.41421, -0.0278902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.72183e-07, 0, 0.0278897, 0
21.326, 0, 0.0273615, 0, 1.41421, -0.0273615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.74274e-07, 0, 0.0273609, 0
21.3339, 0, 0.0268399, 0, 1.41421, -0.0268399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.77552e-07, 0, 0.0268393, 0
21.3418, 0, 0.0263255, 0, 1.41421, -0.0263255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.81724e-07, 0, 0.0263249, 0
21.3497, 0, 0.025818, 0, 1.41421, -0.025818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.86509e-07, 0, 0.0258175, 0
21.3576, 1, 0.0253175, 0, 1.73205, 0.974683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.91645e-07, 0, 0.0253169, 0
21.3655, 0, 0.0248235, 0, 1.41421, -0.0248235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.96886e-07, 0, 0.0248229, 0
21.3734, 0, 0.0243365, 0, 1.41421, -0.0243365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.02003e-07, 0, 0.0243359, 0
21.3813, 1, 0.023856, 0, 1.73205, 0.976144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.06795e-07, 0, 0.0238554, 0
21.3892, 0, 0.0233819, 0, 1.41421, -0.0233819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11077e-07, 0, 0.0233813, 0
21.3971, 0, 0.0229146, 0, 1.41421, -0.0229146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.14685e-07, 0, 0.022914, 0
21.405, 0, 0.022454, 0, 1.41421, -0.022454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.1748e-07, 0, 0.0224534, 0
21.4129, 0, 0.0219997, 0, 1.41421, -0.0219997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.19345e-07, 0, 0.0219991, 0
21.4208, 0, 0.0215522, 0, 1.41421, -0.0215522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.20184e-07, 0, 0.0215516, 0
21.4286, 0, 0.0211116, 0, 1.41421, -0.0211116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.19926e-07, 0, 0.0211109, 0
21.4365, 0, 0.0206774, 0, 1.41421, -0.0206774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.1852e-07, 0, 0.0206768, 0
21.4444, 0, 0.0202501, 0, 1.41421, -0.0202501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15937e-07, 0, 0.0202495, 0
21.4523, 0, 0.0198297, 0, 1.41421, -0.0198297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.12171e-07, 0, 0.0198291, 0
21.4602, 0, 0.0194163, 0, 1.41421, -0.0194163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.07231e-07, 0, 0.0194157, 0
21.4681, 0, 0.0190098, 0, 1.41421, -0.0190098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.01147e-07, 0, 0.0190092, 0
21.476, 0, 0.0186104, 0, 1.41421, -0.0186104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.93966e-07, 0, 0.0186098, 0
21.4839, 0, 0.0182182, 0, 1.41421, -0.0182182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.85748e-07, 0, 0.0182176, 0
21.4918, 0, 0.0178331, 0, 1.41421, -0.0178331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.76569e-07, 0, 0.0178325, 0
21.4997, 0, 0.0174553, 0, 1.41421, -0.0174553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.66514e-07, 0, 0.0174547, 0
21.5076, 0, 0.0170847, 0, 1.41421, -0.0170847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.5568e-07, 0, 0.0170842, 0
21.5155, 0.621407, 0.0167215, 0, 1.61908, 0.604686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.44167e-07, 0, 0.016721, 0
21.5234, 0.378593, 0.0163657, 0, 1.54227, 0.362227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.32084e-07, 0, 0.0163651, 0
21.5313, 0, 0.0160171, 0, 1.41421, -0.0160171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.19539e-07, 0, 0.0160165, 0
21.5392, 0, 0.015676, 0, 1.41421, -0.015676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.06654e-07, 0, 0.0156755, 0
21.5471, 0, 0.0153422, 0, 1.41421, -0.0153422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.93531e-07, 0, 0.0153417, 0
21.555, 0, 0.0150157, 0, 1.41421, -0.0150157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80279e-07, 0, 0.0150152, 0
21.5629, 0, 0.0146966, 0, 1.41421, -0.0146966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.67013e-07, 0, 0.0146962, 0
21.5708, 0.604311, 0.0143848, 0, 1.61379, 0.589926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.53823e-07, 0, 0.0143843, 0
21.5787, 0.395689, 0.0140801, 0, 1.5478, 0.381609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40801e-07, 0, 0.0140796, 0
21.5866, 0, 0.0137827, 0, 1.41421, -0.0137827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.28044e-07, 0, 0.0137822, 0
21.5945, 0, 0.0134923, 0, 1.41421, -0.0134923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15618e-07, 0, 0.0134918, 0
21.6024, 0, 0.0132088, 0, 1.41421, -0.0132088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.03592e-07, 0, 0.0132084, 0
21.6103, 0, 0.0129323, 0, 1.41421, -0.0129323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.92029e-07, 0, 0.0129319, 0
21.6182, 1, 0.0126627, 0, 1.73205, 0.987337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80976e-07, 0, 0.0126623, 0
21.6261, 0.587506, 0.0123997, 0, 1.60857, 0.575106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.70472e-07, 0, 0.0123994, 0
21.634, 0.412494, 0.0121434, 0, 1.55322, 0.40035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60546e-07, 0, 0.012143, 0
21.6419, 0, 0.0118936, 0, 1.41421, -0.0118936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51219e-07, 0, 0.0118932, 0
21.6498, 0, 0.0116501, 0, 1.41421, -0.0116501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.42505e-07, 0, 0.0116497, 0
21.6577, 0, 0.0114128, 0, 1.41421, -0.0114128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34406e-07, 0, 0.0114125, 0
21.6656, 0, 0.0111817, 0, 1.41421, -0.0111817, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26921e-07, 0, 0.0111814, 0
21.6735, 0, 0.0109565, 0, 1.41421, -0.0109565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2004e-07, 0, 0.0109562, 0
21.6813, 0, 0.0107372, 0, 1.41421, -0.0107372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13748e-07, 0, 0.0107369, 0
21.6892, 0, 0.0105235, 0, 1.41421, -0.0105235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08024e-07, 0, 0.0105232, 0
21.6971, 0, 0.0103155, 0, 1.41421, -0.0103155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02848e-07, 0, 0.0103152, 0
21.705, 0, 0.0101128, 0, 1.41421, -0.0101128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98191e-07, 0, 0.0101125, 0
21.7129, 0, 0.00991538, 0, 1.41421, -0.00991538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94022e-07, 0, 0.00991508, 0
21.7208, 0, 0.00972319, 0, 1.41421, -0.00972319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90314e-07, 0, 0.0097229, 0
21.7287, 0, 0.00953595, 0, 1.41421, -0.00953595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87032e-07, 0, 0.00953566, 0
21.7366, 0, 0.00935354, 0, 1.41421, -0.00935354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84144e-07, 0, 0.00935325, 0
21.7445, 0, 0.00917593, 0, 1.41421, -0.00917593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81619e-07, 0, 0.00917564, 0
21.7524, 0, 0.00900287, 0, 1.41421, -0.00900287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79424e-07, 0, 0.00900259, 0
21.7603, 0, 0.00883422, 0, 1.41421, -0.00883422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77528e-07, 0, 0.00883394, 0
21.7682, 0, 0.00866993, 0, 1.41421, -0.00866993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75903e-07, 0, 0.00866966, 0
21.7761, 0, 0.00850988, 0, 1.41421, -0.00850988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7452e-07, 0, 0.00850961, 0
21.784, 0, 0.00835381, 0, 1.41421, -0.00835381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73352e-07, 0, 0.00835354, 0
21.7919, 0, 0.00820171, 0, 1.41421, -0.00820171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72375e-07, 0, 0.00820144, 0
21.7998, 0, 0.00805346, 0, 1.41421, -0.00805346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71567e-07, 0, 0.00805319, 0
21.8077, 0, 0.00790882, 0, 1.41421, -0.00790882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70905e-07, 0, 0.00790855, 0
21.8156, 0, 0.00776777, 0, 1.41421, -0.00776777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70372e-07, 0, 0.0077675, 0
21.8235, 0, 0.00763017, 0, 1.41421, -0.00763017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6995e-07, 0, 0.0076299, 0
21.8314, 0, 0.00749589, 0, 1.41421, -0.00749589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69625e-07, 0, 0.00749562, 0
21.8393, 0, 0.00736482, 0, 1.41421, -0.00736482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69381e-07, 0, 0.00736455, 0
21.8472, 0, 0.00723683, 0, 1.41421, -0.00723683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69208e-07, 0, 0.00723656, 0
21.8551, 0, 0.0071118, 0, 1.41421, -0.0071118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69094e-07, 0, 0.00711153, 0
21.863, 0, 0.00698962, 0, 1.41421, -0.00698962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69031e-07, 0, 0.00698935, 0
21.8709, 0, 0.00687015, 0, 1.41421, -0.00687015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6901e-07, 0, 0.00686988, 0
21.8788, 1, 0.00675335, 0, 1.73205, 0.993247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69024e-07, 0, 0.00675308, 0
21.8867, 0, 0.00663902, 0, 1.41421, -0.00663902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69068e-07, 0, 0.00663875, 0
21.8946, 0, 0.00652705, 0, 1.41421, -0.00652705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69136e-07, 0, 0.00652678, 0
21.9025, 0, 0.00641736, 0, 1.41421, -0.00641736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69224e-07, 0, 0.00641709, 0
21.9104, 0, 0.00630983, 0, 1.41421, -0.00630983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69328e-07, 0, 0.00630956, 0
21.9183, 0, 0.00620428, 0, 1.41421, -0.00620428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69446e-07, 0, 0.00620401, 0
21.9262, 0, 0.00610065, 0, 1.41421, -0.00610065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69574e-07, 0, 0.00610038, 0
21.934, 0, 0.00599882, 0, 1.41421, -0.00599882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69711e-07, 0, 0.00599855, 0
21.9419, 0, 0.00589859, 0, 1.41421, -0.00589859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69855e-07, 0, 0.00589832, 0
21.9498, 0, 0.00579992, 0, 1.41421, -0.00579992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70005e-07, 0, 0.00579965, 0
21.9577, 0, 0.00570268, 0, 1.41421, -0.00570268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70159e-07, 0, 0.00570241, 0
21.9656, 0, 0.00560667, 0, 1.41421, -0.00560667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70318e-07, 0, 0.0056064, 0
21.9735, 0, 0.00551186, 0, 1.41421, -0.00551186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7048e-07, 0, 0.00551159, 0
21.9814, 0, 0.00541809, 0, 1.41421, -0.00541809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70648e-07, 0, 0.00541782, 0
21.9893, 0, 0.00532525, 0, 1.41421, -0.00532525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70823e-07, 0, 0.00532498, 0
21.9972, 0, 0.00523324, 0, 1.41421, -0.00523324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71006e-07, 0, 0.00523296, 0
22.0051, 0, 0.00514193, 0, 1.41421, -0.00514193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71224e-07, 0, 0.00514166, 0
22.013, 0, 0.00505124, 0, 1.41421, -0.00505124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71497e-07, 0, 0.00505096, 0
22.0209, 0, 0.00496106, 0, 1.41421, -0.00496106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72132e-07, 0, 0.00496079, 0
22.0288, 0, 0.00487132, 0, 1.41421, -0.00487132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72683e-07, 0, 0.00487104, 0
22.0367, 0, 0.00478191, 0, 1.41421, -0.00478191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73439e-07, 0, 0.00478164, 0
22.0446, 0, 0.00469283, 0, 1.41421, -0.00469283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75078e-07, 0, 0.00469256, 0
22.0525, 0, 0.00460398, 0, 1.41421, -0.00460398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76781e-07, 0, 0.0046037, 0
22.0604, 0, 0.00451529, 0, 1.41421, -0.00451529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79076e-07, 0, 0.00451501, 0
22.0683, 1, 0.00442682, 0, 1.73205, 0.995573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82266e-07, 0, 0.00442653, 0
22.0762, 0, 0.00433847, 0, 1.41421, -0.00433847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86728e-07, 0, 0.00433818, 0
22.0841, 0, 0.00425025, 0, 1.41421, -0.00425025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92974e-07, 0, 0.00424996, 0
22.092, 0, 0.00416224, 0, 1.41421, -0.00416224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01699e-07, 0, 0.00416194, 0
22.0999, 0, 0.00407441, 0, 1.41421, -0.00407441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13867e-07, 0, 0.0040741, 0
22.1078, 0, 0.00398679, 0, 1.41421, -0.00398679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30785e-07, 0, 0.00398646, 0
22.1157, 0, 0.00389949, 0, 1.41421, -0.00389949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.54213e-07, 0, 0.00389914, 0
22.1236, 0, 0.00381256, 0, 1.41421, -0.00381256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86533e-07, 0, 0.00381217, 0
22.1315, 0, 0.00372608, 0, 1.41421, -0.00372608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30938e-07, 0, 0.00372565, 0
22.1394, 0, 0.00364014, 0, 1.41421, -0.00364014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.91681e-07, 0, 0.00363965, 0
22.1473, 0, 0.00355487, 0, 1.41421, -0.00355487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.74405e-07, 0, 0.00355429, 0
22.1552, 0, 0.00347036, 0, 1.41421, -0.00347036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.86557e-07, 0, 0.00346968, 0
22.1631, 0, 0.00338675, 0, 1.41421, -0.00338675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.37909e-07, 0, 0.00338591, 0
22.171, 0, 0.00330417, 0, 1.41421, -0.00330417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04122e-06, 0, 0.00330313, 0
22.1789, 0, 0.00322276, 0, 1.41421, -0.00322276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31306e-06, 0, 0.00322145, 0
22.1867, 0, 0.00314265, 0, 1.41421, -0.00314265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67482e-06, 0, 0.00314098, 0
22.1946, 0, 0.00306399, 0, 1.41421, -0.00306399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15413e-06, 0, 0.00306184, 0
22.2025, 0, 0.00298697, 0, 1.41421, -0.00298697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78571e-06, 0, 0.00298419, 0
22.2104, 0, 0.0029117, 0, 1.41421, -0.0029117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61459e-06, 0, 0.00290808, 0
22.2183, 0, 0.00283832, 0, 1.41421, -0.00283832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.69735e-06, 0, 0.00283363, 0
22.2262, 1, 0.00276707, 0, 1.73205, 0.997233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.10394e-06, 0, 0.00276097, 0
22.2341, 0, 0.00269806, 0, 1.41421, -0.00269806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.92384e-06, 0, 0.00269014, 0
22.242, 0, 0.00263147, 0, 1.41421, -0.00263147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02674e-05, 0, 0.0026212, 0
22.2499, 0, 0.00256754, 0, 1.41421, -0.00256754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32688e-05, 0, 0.00255428, 0
22.2578, 0, 0.00250644, 0, 1.41421, -0.00250644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70968e-05, 0, 0.00248935, 0
22.2657, 0, 0.0024484, 0, 1.41421, -0.0024484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19562e-05, 0, 0.00242645, 0
