   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_27.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.7669, 1, 0.54584, 0.545455, 1.73205, 0.45416, 0, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545456, 0.545455, 0.545838, 0.545455, 0.545455
15.7748, 1, 0.546815, 0.546388, 1.73205, 0.453185, 0, 0.546388, 0.546388, 0.546388, 0.546388, 0.546388, 0.546388, 0.546388, 0.546388, 0.546388, 0.546388, 0.546388, 0.546388, 0.546388, 0.546388, 0.546388, 0.546389, 0.546388, 0.546814, 0.546388, 0.546388
15.7827, 1, 0.546103, 0.54563, 1.73205, 0.453897, 0, 0.54563, 0.54563, 0.54563, 0.54563, 0.54563, 0.54563, 0.54563, 0.54563, 0.54563, 0.54563, 0.54563, 0.54563, 0.54563, 0.54563, 0.54563, 0.545632, 0.54563, 0.546101, 0.54563, 0.54563
15.7906, 2, 0.543844, 0.543324, 2, 1.45616, 0, 0.543324, 0.543324, 0.543324, 0.543324, 0.543324, 0.543324, 0.543324, 0.543324, 0.543324, 0.543324, 0.543324, 0.543324, 0.543324, 0.543324, 0.543324, 0.543325, 0.543324, 0.543842, 0.543324, 0.543324
15.7985, 0, 0.54082, 0.54025, 1.41421, -0.54082, 0, 0.54025, 0.54025, 0.54025, 0.54025, 0.54025, 0.54025, 0.54025, 0.54025, 0.54025, 0.54025, 0.54025, 0.54025, 0.54025, 0.54025, 0.54025, 0.540251, 0.54025, 0.540818, 0.54025, 0.54025
15.8064, 0, 0.537807, 0.537185, 1.41421, -0.537807, 0, 0.537185, 0.537185, 0.537185, 0.537185, 0.537185, 0.537185, 0.537185, 0.537185, 0.537185, 0.537185, 0.537185, 0.537185, 0.537185, 0.537185, 0.537185, 0.537186, 0.537185, 0.537805, 0.537185, 0.537185
15.8143, 1, 0.538452, 0.537775, 1.73205, 0.461548, 0, 0.537775, 0.537775, 0.537775, 0.537775, 0.537775, 0.537775, 0.537775, 0.537775, 0.537775, 0.537775, 0.537775, 0.537775, 0.537775, 0.537775, 0.537775, 0.537776, 0.537775, 0.53845, 0.537775, 0.537775
15.8221, 0, 0.537626, 0.536893, 1.41421, -0.537626, 0, 0.536893, 0.536893, 0.536893, 0.536893, 0.536893, 0.536893, 0.536893, 0.536893, 0.536893, 0.536893, 0.536893, 0.536893, 0.536893, 0.536893, 0.536893, 0.536895, 0.536893, 0.537625, 0.536893, 0.536893
15.83, 0.704833, 0.53548, 0.534689, 1.64464, 0.169352, 0, 0.534689, 0.534689, 0.534689, 0.534689, 0.534689, 0.534689, 0.534689, 0.534689, 0.534689, 0.534689, 0.534689, 0.534689, 0.534689, 0.534689, 0.534689, 0.53469, 0.534689, 0.535479, 0.534689, 0.534689
15.8379, 1.29517, 0.53268, 0.53183, 1.81526, 0.762487, 0, 0.53183, 0.53183, 0.53183, 0.53183, 0.53183, 0.53183, 0.53183, 0.53183, 0.53183, 0.53183, 0.53183, 0.53183, 0.53183, 0.53183, 0.53183, 0.531831, 0.53183, 0.532679, 0.53183, 0.53183
15.8458, 0, 0.52989, 0.528978, 1.41421, -0.52989, 0, 0.528978, 0.528978, 0.528978, 0.528978, 0.528978, 0.528978, 0.528978, 0.528978, 0.528978, 0.528978, 0.528978, 0.528978, 0.528978, 0.528978, 0.528978, 0.528979, 0.528978, 0.529888, 0.528978, 0.528978
15.8537, 0.690373, 0.530269, 0.529296, 1.64024, 0.160104, 0, 0.529296, 0.529296, 0.529296, 0.529296, 0.529296, 0.529296, 0.529296, 0.529296, 0.529296, 0.529296, 0.529296, 0.529296, 0.529296, 0.529296, 0.529296, 0.529297, 0.529296, 0.530268, 0.529296, 0.529296
15.8616, 2.30963, 0.529247, 0.528211, 2.07596, 1.78038, 0, 0.528211, 0.528211, 0.528211, 0.528211, 0.528211, 0.528211, 0.528211, 0.528211, 0.528211, 0.528211, 0.528211, 0.528211, 0.528211, 0.528211, 0.528211, 0.528212, 0.528211, 0.529246, 0.528211, 0.528211
15.8695, 2, 0.526971, 0.525871, 2, 1.47303, 0, 0.525871, 0.525871, 0.525871, 0.525871, 0.525871, 0.525871, 0.525871, 0.525871, 0.525871, 0.525871, 0.525871, 0.525871, 0.525871, 0.525871, 0.525871, 0.525873, 0.525871, 0.526969, 0.525871, 0.525871
15.8774, 2, 0.524074, 0.522911, 2, 1.47593, 0, 0.522911, 0.522911, 0.522911, 0.522911, 0.522911, 0.522911, 0.522911, 0.522911, 0.522911, 0.522911, 0.522911, 0.522911, 0.522911, 0.522911, 0.522911, 0.522912, 0.522911, 0.524072, 0.522911, 0.522911
15.8853, 1.33544, 0.521185, 0.519958, 1.82632, 0.814255, 0, 0.519958, 0.519958, 0.519958, 0.519958, 0.519958, 0.519958, 0.519958, 0.519958, 0.519958, 0.519958, 0.519958, 0.519958, 0.519958, 0.519958, 0.519958, 0.51996, 0.519958, 0.521183, 0.519958, 0.519958
15.8932, 1.66456, 0.521494, 0.520205, 1.9143, 1.14307, 0, 0.520205, 0.520205, 0.520205, 0.520205, 0.520205, 0.520205, 0.520205, 0.520205, 0.520205, 0.520205, 0.520205, 0.520205, 0.520205, 0.520205, 0.520205, 0.520206, 0.520205, 0.521493, 0.520205, 0.520205
15.9011, 1, 0.520458, 0.519107, 1.73205, 0.479542, 0, 0.519107, 0.519107, 0.519107, 0.519107, 0.519107, 0.519107, 0.519107, 0.519107, 0.519107, 0.519107, 0.519107, 0.519107, 0.519107, 0.519107, 0.519107, 0.519108, 0.519107, 0.520457, 0.519107, 0.519107
15.9089, 0, 0.518217, 0.516804, 1.41421, -0.518217, 0, 0.516804, 0.516804, 0.516804, 0.516804, 0.516804, 0.516804, 0.516804, 0.516804, 0.516804, 0.516804, 0.516804, 0.516804, 0.516804, 0.516804, 0.516804, 0.516806, 0.516804, 0.518216, 0.516804, 0.516804
15.9168, 0.325774, 0.51538, 0.513907, 1.52505, -0.189605, 0, 0.513907, 0.513907, 0.513907, 0.513907, 0.513907, 0.513907, 0.513907, 0.513907, 0.513907, 0.513907, 0.513907, 0.513907, 0.513907, 0.513907, 0.513907, 0.513908, 0.513907, 0.515378, 0.513907, 0.513907
15.9247, 0.997646, 0.512549, 0.511017, 1.73137, 0.485097, 0, 0.511017, 0.511017, 0.511017, 0.511017, 0.511017, 0.511017, 0.511017, 0.511017, 0.511017, 0.511017, 0.511017, 0.511017, 0.511017, 0.511017, 0.511017, 0.511018, 0.511017, 0.512548, 0.511017, 0.511017
15.9326, 1.67658, 0.512484, 0.510894, 1.91744, 1.1641, 0, 0.510894, 0.510894, 0.510894, 0.510894, 0.510894, 0.510894, 0.510894, 0.510894, 0.510894, 0.510894, 0.510894, 0.510894, 0.510894, 0.510894, 0.510894, 0.510895, 0.510894, 0.512482, 0.510894, 0.510894
15.9405, 0, 0.511162, 0.509516, 1.41421, -0.511162, 0, 0.509516, 0.509516, 0.509516, 0.509516, 0.509516, 0.509516, 0.509516, 0.509516, 0.509516, 0.509516, 0.509516, 0.509516, 0.509516, 0.509516, 0.509516, 0.509517, 0.509516, 0.511161, 0.509516, 0.509516
15.9484, 1, 0.508719, 0.507018, 1.73205, 0.491281, 0, 0.507018, 0.507018, 0.507018, 0.507018, 0.507018, 0.507018, 0.507018, 0.507018, 0.507018, 0.507018, 0.507018, 0.507018, 0.507018, 0.507018, 0.507018, 0.50702, 0.507018, 0.508718, 0.507018, 0.507018
15.9563, 0.313755, 0.505722, 0.503968, 1.5211, -0.191967, 0, 0.503968, 0.503968, 0.503968, 0.503968, 0.503968, 0.503968, 0.503968, 0.503968, 0.503968, 0.503968, 0.503968, 0.503968, 0.503968, 0.503968, 0.503968, 0.503969, 0.503968, 0.50572, 0.503968, 0.503968
15.9642, 0.997607, 0.502732, 0.500926, 1.73136, 0.494875, 0, 0.500926, 0.500926, 0.500926, 0.500926, 0.500926, 0.500926, 0.500926, 0.500926, 0.500926, 0.500926, 0.500926, 0.500926, 0.500926, 0.500926, 0.500926, 0.500928, 0.500926, 0.50273, 0.500926, 0.500926
15.9721, 1.6154, 0.50257, 0.500715, 1.90142, 1.11283, 0, 0.500715, 0.500715, 0.500715, 0.500715, 0.500715, 0.500715, 0.500715, 0.500715, 0.500715, 0.500715, 0.500715, 0.500715, 0.500715, 0.500715, 0.500715, 0.500716, 0.500715, 0.502568, 0.500715, 0.500715
15.98, 3.07323, 0.501226, 0.499323, 2.25238, 2.57201, 0, 0.499323, 0.499323, 0.499323, 0.499323, 0.499323, 0.499323, 0.499323, 0.499323, 0.499323, 0.499323, 0.499323, 0.499323, 0.499323, 0.499323, 0.499323, 0.499324, 0.499323, 0.501225, 0.499323, 0.499323
15.9878, 0.304213, 0.498822, 0.496873, 1.51796, -0.194609, 0, 0.496873, 0.496873, 0.496873, 0.496873, 0.496873, 0.496873, 0.496873, 0.496873, 0.496873, 0.496873, 0.496873, 0.496873, 0.496873, 0.496873, 0.496873, 0.496874, 0.496873, 0.498821, 0.496873, 0.496873
15.9957, 0.695787, 0.495894, 0.4939, 1.64189, 0.199893, 0, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.4939, 0.493902, 0.4939, 0.495893, 0.4939, 0.4939
16.0036, 1.29926, 0.492973, 0.490937, 1.81639, 0.806283, 0, 0.490937, 0.490937, 0.490937, 0.490937, 0.490937, 0.490937, 0.490937, 0.490937, 0.490937, 0.490937, 0.490937, 0.490937, 0.490937, 0.490937, 0.490937, 0.490938, 0.490937, 0.492972, 0.490937, 0.490937
16.0115, 0.997733, 0.492366, 0.490288, 1.7314, 0.505366, 0, 0.490288, 0.490288, 0.490288, 0.490288, 0.490288, 0.490288, 0.490288, 0.490288, 0.490288, 0.490288, 0.490288, 0.490288, 0.490288, 0.490288, 0.490288, 0.490289, 0.490288, 0.492365, 0.490288, 0.490288
16.0194, 0.997435, 0.490678, 0.488559, 1.73131, 0.506757, 0, 0.488559, 0.488559, 0.488559, 0.488559, 0.488559, 0.488559, 0.488559, 0.488559, 0.488559, 0.488559, 0.488559, 0.488559, 0.488559, 0.488559, 0.488559, 0.48856, 0.488559, 0.490677, 0.488559, 0.488559
16.0273, 1.70558, 0.488026, 0.485868, 1.92499, 1.21755, 0, 0.485868, 0.485868, 0.485868, 0.485868, 0.485868, 0.485868, 0.485868, 0.485868, 0.485868, 0.485868, 0.485868, 0.485868, 0.485868, 0.485868, 0.485868, 0.485869, 0.485868, 0.488024, 0.485868, 0.485868
16.0352, 0.289715, 0.484898, 0.482702, 1.51318, -0.195183, 0, 0.482702, 0.482702, 0.482702, 0.482702, 0.482702, 0.482702, 0.482702, 0.482702, 0.482702, 0.482702, 0.482702, 0.482702, 0.482702, 0.482702, 0.482702, 0.482703, 0.482702, 0.484897, 0.482702, 0.482702
16.0431, 0.997522, 0.481781, 0.479547, 1.73134, 0.515741, 0, 0.479547, 0.479547, 0.479547, 0.479547, 0.479547, 0.479547, 0.479547, 0.479547, 0.479547, 0.479547, 0.479547, 0.479547, 0.479547, 0.479547, 0.479547, 0.479548, 0.479547, 0.481779, 0.479547, 0.479547
16.051, 0.712763, 0.481092, 0.478822, 1.64705, 0.231672, 0, 0.478822, 0.478822, 0.478822, 0.478822, 0.478822, 0.478822, 0.478822, 0.478822, 0.478822, 0.478822, 0.478822, 0.478822, 0.478822, 0.478822, 0.478822, 0.478823, 0.478822, 0.48109, 0.478822, 0.478822
16.0589, 1, 0.479394, 0.477088, 1.73205, 0.520606, 0, 0.477088, 0.477088, 0.477088, 0.477088, 0.477088, 0.477088, 0.477088, 0.477088, 0.477088, 0.477088, 0.477088, 0.477088, 0.477088, 0.477088, 0.477088, 0.477089, 0.477088, 0.479392, 0.477088, 0.477088
16.0668, 0, 0.47679, 0.474449, 1.41421, -0.47679, 0, 0.474449, 0.474449, 0.474449, 0.474449, 0.474449, 0.474449, 0.474449, 0.474449, 0.474449, 0.474449, 0.474449, 0.474449, 0.474449, 0.474449, 0.474449, 0.47445, 0.474449, 0.476788, 0.474449, 0.474449
16.0746, 1.27754, 0.473741, 0.471365, 1.8104, 0.803796, 0, 0.471365, 0.471365, 0.471365, 0.471365, 0.471365, 0.471365, 0.471365, 0.471365, 0.471365, 0.471365, 0.471365, 0.471365, 0.471365, 0.471365, 0.471365, 0.471366, 0.471365, 0.473739, 0.471365, 0.471365
16.0825, 1.72246, 0.470701, 0.468291, 1.92937, 1.25176, 0, 0.468291, 0.468291, 0.468291, 0.468291, 0.468291, 0.468291, 0.468291, 0.468291, 0.468291, 0.468291, 0.468291, 0.468291, 0.468291, 0.468291, 0.468291, 0.468292, 0.468291, 0.4707, 0.468291, 0.468291
16.0904, 0.272739, 0.469537, 0.467093, 1.50756, -0.196799, 0, 0.467093, 0.467093, 0.467093, 0.467093, 0.467093, 0.467093, 0.467093, 0.467093, 0.467093, 0.467093, 0.467093, 0.467093, 0.467093, 0.467093, 0.467093, 0.467094, 0.467093, 0.469536, 0.467093, 0.467093
16.0983, 0.727261, 0.467467, 0.464989, 1.65144, 0.259795, 0, 0.464989, 0.464989, 0.464989, 0.464989, 0.464989, 0.464989, 0.464989, 0.464989, 0.464989, 0.464989, 0.464989, 0.464989, 0.464989, 0.464989, 0.464989, 0.46499, 0.464989, 0.467465, 0.464989, 0.464989
16.1062, 0, 0.46459, 0.462078, 1.41421, -0.46459, 0, 0.462078, 0.462078, 0.462078, 0.462078, 0.462078, 0.462078, 0.462078, 0.462078, 0.462078, 0.462078, 0.462078, 0.462078, 0.462078, 0.462078, 0.462078, 0.462079, 0.462078, 0.464589, 0.462078, 0.462078
16.1141, 1.26555, 0.461318, 0.458772, 1.80708, 0.804233, 0, 0.458772, 0.458772, 0.458772, 0.458772, 0.458772, 0.458772, 0.458772, 0.458772, 0.458772, 0.458772, 0.458772, 0.458772, 0.458772, 0.458772, 0.458772, 0.458774, 0.458772, 0.461317, 0.458772, 0.458772
16.122, 2.99761, 0.458059, 0.455478, 2.23553, 2.53955, 0, 0.455478, 0.455478, 0.455478, 0.455478, 0.455478, 0.455478, 0.455478, 0.455478, 0.455478, 0.455478, 0.455478, 0.455478, 0.455478, 0.455478, 0.455478, 0.45548, 0.455478, 0.458057, 0.455478, 0.455478
16.1299, 0.736836, 0.456834, 0.454219, 1.65434, 0.280002, 0, 0.454219, 0.454219, 0.454219, 0.454219, 0.454219, 0.454219, 0.454219, 0.454219, 0.454219, 0.454219, 0.454219, 0.454219, 0.454219, 0.454219, 0.454219, 0.454221, 0.454219, 0.456833, 0.454219, 0.454219
16.1378, 1, 0.45477, 0.452121, 1.73205, 0.54523, 0, 0.452121, 0.452121, 0.452121, 0.452121, 0.452121, 0.452121, 0.452121, 0.452121, 0.452121, 0.452121, 0.452121, 0.452121, 0.452121, 0.452121, 0.452121, 0.452123, 0.452121, 0.454769, 0.452121, 0.452121
16.1457, 0, 0.451954, 0.44927, 1.41421, -0.451954, 0, 0.44927, 0.44927, 0.44927, 0.44927, 0.44927, 0.44927, 0.44927, 0.44927, 0.44927, 0.44927, 0.44927, 0.44927, 0.44927, 0.44927, 0.44927, 0.449272, 0.44927, 0.451953, 0.44927, 0.44927
16.1536, 1.25353, 0.44877, 0.446051, 1.80375, 0.804761, 0, 0.446051, 0.446051, 0.446051, 0.446051, 0.446051, 0.446051, 0.446051, 0.446051, 0.446051, 0.446051, 0.446051, 0.446051, 0.446051, 0.446051, 0.446051, 0.446053, 0.446051, 0.448769, 0.446051, 0.446051
16.1614, 0.997522, 0.445599, 0.442844, 1.73134, 0.551923, 0, 0.442844, 0.442844, 0.442844, 0.442844, 0.442844, 0.442844, 0.442844, 0.442844, 0.442844, 0.442844, 0.442844, 0.442844, 0.442844, 0.442844, 0.442844, 0.442845, 0.442844, 0.445597, 0.442844, 0.442844
16.1693, 1.74895, 0.443891, 0.4411, 1.93622, 1.30506, 0, 0.4411, 0.4411, 0.4411, 0.4411, 0.4411, 0.4411, 0.4411, 0.4411, 0.4411, 0.4411, 0.4411, 0.4411, 0.4411, 0.4411, 0.4411, 0.441102, 0.4411, 0.443889, 0.4411, 0.4411
16.1772, 0, 0.441447, 0.43862, 1.41421, -0.441447, 0, 0.43862, 0.43862, 0.43862, 0.43862, 0.43862, 0.43862, 0.43862, 0.43862, 0.43862, 0.43862, 0.43862, 0.43862, 0.43862, 0.43862, 0.43862, 0.438621, 0.43862, 0.441445, 0.43862, 0.43862
16.1851, 1.24384, 0.43835, 0.435486, 1.80107, 0.805486, 0, 0.435486, 0.435486, 0.435486, 0.435486, 0.435486, 0.435486, 0.435486, 0.435486, 0.435486, 0.435486, 0.435486, 0.435486, 0.435486, 0.435486, 0.435486, 0.435487, 0.435486, 0.438348, 0.435486, 0.435486
16.193, 0.997552, 0.434935, 0.432034, 1.73134, 0.562616, 0, 0.432034, 0.432034, 0.432034, 0.432034, 0.432034, 0.432034, 0.432034, 0.432034, 0.432034, 0.432034, 0.432034, 0.432034, 0.432034, 0.432034, 0.432034, 0.432036, 0.432034, 0.434934, 0.432034, 0.432034
16.2009, 0.758612, 0.431536, 0.428597, 1.66091, 0.327077, 0, 0.428597, 0.428597, 0.428597, 0.428597, 0.428597, 0.428597, 0.428597, 0.428597, 0.428597, 0.428597, 0.428597, 0.428597, 0.428597, 0.428597, 0.428597, 0.428598, 0.428597, 0.431534, 0.428597, 0.428597
16.2088, 0, 0.429787, 0.42681, 1.41421, -0.429787, 0, 0.42681, 0.42681, 0.42681, 0.42681, 0.42681, 0.42681, 0.42681, 0.42681, 0.42681, 0.42681, 0.42681, 0.42681, 0.42681, 0.42681, 0.42681, 0.426811, 0.42681, 0.429785, 0.42681, 0.42681
16.2167, 1, 0.427365, 0.424349, 1.73205, 0.572635, 0, 0.424349, 0.424349, 0.424349, 0.424349, 0.424349, 0.424349, 0.424349, 0.424349, 0.424349, 0.424349, 0.424349, 0.424349, 0.424349, 0.424349, 0.424349, 0.42435, 0.424349, 0.427364, 0.424349, 0.424349
16.2246, 1, 0.42434, 0.421284, 1.73205, 0.57566, 0, 0.421284, 0.421284, 0.421284, 0.421284, 0.421284, 0.421284, 0.421284, 0.421284, 0.421284, 0.421284, 0.421284, 0.421284, 0.421284, 0.421284, 0.421284, 0.421286, 0.421284, 0.424339, 0.421284, 0.421284
16.2325, 1, 0.421022, 0.417927, 1.73205, 0.578978, 0, 0.417927, 0.417927, 0.417927, 0.417927, 0.417927, 0.417927, 0.417927, 0.417927, 0.417927, 0.417927, 0.417927, 0.417927, 0.417927, 0.417927, 0.417927, 0.417928, 0.417927, 0.421021, 0.417927, 0.417927
16.2403, 0.227014, 0.417719, 0.414583, 1.49232, -0.190705, 0, 0.414583, 0.414583, 0.414583, 0.414583, 0.414583, 0.414583, 0.414583, 0.414583, 0.414583, 0.414583, 0.414583, 0.414583, 0.414583, 0.414583, 0.414583, 0.414584, 0.414583, 0.417717, 0.414583, 0.414583
16.2482, 1.99752, 0.415501, 0.412323, 1.99938, 1.58202, 0, 0.412323, 0.412323, 0.412323, 0.412323, 0.412323, 0.412323, 0.412323, 0.412323, 0.412323, 0.412323, 0.412323, 0.412323, 0.412323, 0.412323, 0.412323, 0.412325, 0.412323, 0.415499, 0.412323, 0.412323
16.2561, 0.997522, 0.412709, 0.40949, 1.73134, 0.584813, 0, 0.40949, 0.40949, 0.40949, 0.40949, 0.40949, 0.40949, 0.40949, 0.40949, 0.40949, 0.40949, 0.40949, 0.40949, 0.40949, 0.40949, 0.40949, 0.409491, 0.40949, 0.412708, 0.40949, 0.40949
16.264, 0.777943, 0.409412, 0.40615, 1.66672, 0.368531, 0, 0.40615, 0.40615, 0.40615, 0.40615, 0.40615, 0.40615, 0.40615, 0.40615, 0.40615, 0.40615, 0.40615, 0.40615, 0.40615, 0.40615, 0.40615, 0.406151, 0.40615, 0.40941, 0.40615, 0.40615
16.2719, 1, 0.405872, 0.402567, 1.73205, 0.594128, 0, 0.402567, 0.402567, 0.402567, 0.402567, 0.402567, 0.402567, 0.402567, 0.402567, 0.402567, 0.402567, 0.402567, 0.402567, 0.402567, 0.402567, 0.402567, 0.402568, 0.402567, 0.40587, 0.402567, 0.402567
16.2798, 1, 0.402348, 0.399, 1.73205, 0.597652, 0, 0.399, 0.399, 0.399, 0.399, 0.399, 0.399, 0.399, 0.399, 0.399, 0.399, 0.399, 0.399, 0.399, 0.399, 0.399, 0.399001, 0.399, 0.402347, 0.399, 0.399
16.2877, 0, 0.40011, 0.396717, 1.41421, -0.40011, 0, 0.396717, 0.396717, 0.396717, 0.396717, 0.396717, 0.396717, 0.396717, 0.396717, 0.396717, 0.396717, 0.396717, 0.396717, 0.396717, 0.396717, 0.396717, 0.396719, 0.396717, 0.400109, 0.396717, 0.396717
16.2956, 1.21014, 0.397357, 0.393919, 1.79168, 0.812778, 0, 0.393919, 0.393919, 0.393919, 0.393919, 0.393919, 0.393919, 0.393919, 0.393919, 0.393919, 0.393919, 0.393919, 0.393919, 0.393919, 0.393919, 0.393919, 0.393921, 0.393919, 0.397356, 0.393919, 0.393919
16.3035, 0.789865, 0.394144, 0.39066, 1.67029, 0.395721, 0, 0.39066, 0.39066, 0.39066, 0.39066, 0.39066, 0.39066, 0.39066, 0.39066, 0.39066, 0.39066, 0.39066, 0.39066, 0.39066, 0.39066, 0.39066, 0.390661, 0.39066, 0.394143, 0.39066, 0.39066
16.3114, 1, 0.39071, 0.38718, 1.73205, 0.60929, 0, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.387181, 0.38718, 0.390709, 0.38718, 0.38718
16.3193, 1, 0.387293, 0.383715, 1.73205, 0.612707, 0, 0.383715, 0.383715, 0.383715, 0.383715, 0.383715, 0.383715, 0.383715, 0.383715, 0.383715, 0.383715, 0.383715, 0.383715, 0.383715, 0.383715, 0.383715, 0.383717, 0.383715, 0.387291, 0.383715, 0.383715
16.3271, 1.20037, 0.384621, 0.380995, 1.78896, 0.815751, 0, 0.380995, 0.380995, 0.380995, 0.380995, 0.380995, 0.380995, 0.380995, 0.380995, 0.380995, 0.380995, 0.380995, 0.380995, 0.380995, 0.380995, 0.380995, 0.380997, 0.380995, 0.38462, 0.380995, 0.380995
16.335, 1.79963, 0.381529, 0.377854, 1.94926, 1.4181, 0, 0.377854, 0.377854, 0.377854, 0.377854, 0.377854, 0.377854, 0.377854, 0.377854, 0.377854, 0.377854, 0.377854, 0.377854, 0.377854, 0.377854, 0.377854, 0.377856, 0.377854, 0.381527, 0.377854, 0.377854
16.3429, 1, 0.378069, 0.374345, 1.73205, 0.621931, 0, 0.374345, 0.374345, 0.374345, 0.374345, 0.374345, 0.374345, 0.374345, 0.374345, 0.374345, 0.374345, 0.374345, 0.374345, 0.374345, 0.374345, 0.374345, 0.374347, 0.374345, 0.378068, 0.374345, 0.374345
16.3508, 0, 0.374437, 0.370663, 1.41421, -0.374437, 0, 0.370663, 0.370663, 0.370663, 0.370663, 0.370663, 0.370663, 0.370663, 0.370663, 0.370663, 0.370663, 0.370663, 0.370663, 0.370663, 0.370663, 0.370663, 0.370664, 0.370663, 0.374435, 0.370663, 0.370663
16.3587, 0, 0.370823, 0.366998, 1.41421, -0.370823, 0, 0.366998, 0.366998, 0.366998, 0.366998, 0.366998, 0.366998, 0.366998, 0.366998, 0.366998, 0.366998, 0.366998, 0.366998, 0.366998, 0.366998, 0.366998, 0.367, 0.366998, 0.370822, 0.366998, 0.366998
16.3666, 0, 0.368155, 0.364278, 1.41421, -0.368155, 0, 0.364278, 0.364278, 0.364278, 0.364278, 0.364278, 0.364278, 0.364278, 0.364278, 0.364278, 0.364278, 0.364278, 0.364278, 0.364278, 0.364278, 0.364278, 0.36428, 0.364278, 0.368153, 0.364278, 0.364278
16.3745, 0.371995, 0.365119, 0.36119, 1.54013, 0.00687587, 0, 0.36119, 0.36119, 0.36119, 0.36119, 0.36119, 0.36119, 0.36119, 0.36119, 0.36119, 0.36119, 0.36119, 0.36119, 0.36119, 0.36119, 0.36119, 0.361191, 0.36119, 0.365118, 0.36119, 0.36119
16.3824, 1.628, 0.361757, 0.357774, 1.90473, 1.26625, 0, 0.357774, 0.357774, 0.357774, 0.357774, 0.357774, 0.357774, 0.357774, 0.357774, 0.357774, 0.357774, 0.357774, 0.357774, 0.357774, 0.357774, 0.357774, 0.357775, 0.357774, 0.361755, 0.357774, 0.357774
16.3903, 1, 0.358242, 0.354205, 1.73205, 0.641758, 0, 0.354205, 0.354205, 0.354205, 0.354205, 0.354205, 0.354205, 0.354205, 0.354205, 0.354205, 0.354205, 0.354205, 0.354205, 0.354205, 0.354205, 0.354205, 0.354206, 0.354205, 0.358241, 0.354205, 0.354205
16.3982, 0.178788, 0.354746, 0.350654, 1.47607, -0.175958, 0, 0.350654, 0.350654, 0.350654, 0.350654, 0.350654, 0.350654, 0.350654, 0.350654, 0.350654, 0.350654, 0.350654, 0.350654, 0.350654, 0.350654, 0.350654, 0.350655, 0.350654, 0.354744, 0.350654, 0.350654
16.406, 1.82121, 0.351671, 0.347522, 1.95479, 1.46954, 0, 0.347522, 0.347522, 0.347522, 0.347522, 0.347522, 0.347522, 0.347522, 0.347522, 0.347522, 0.347522, 0.347522, 0.347522, 0.347522, 0.347522, 0.347522, 0.347524, 0.347522, 0.351669, 0.347522, 0.347522
16.4139, 2, 0.348338, 0.344133, 2, 1.65166, 0, 0.344133, 0.344133, 0.344133, 0.344133, 0.344133, 0.344133, 0.344133, 0.344133, 0.344133, 0.344133, 0.344133, 0.344133, 0.344133, 0.344133, 0.344133, 0.344134, 0.344133, 0.348336, 0.344133, 0.344133
16.4218, 1, 0.344777, 0.340514, 1.73205, 0.655223, 0, 0.340514, 0.340514, 0.340514, 0.340514, 0.340514, 0.340514, 0.340514, 0.340514, 0.340514, 0.340514, 0.340514, 0.340514, 0.340514, 0.340514, 0.340514, 0.340516, 0.340514, 0.344776, 0.340514, 0.340514
16.4297, 0, 0.341115, 0.336793, 1.41421, -0.341115, 0, 0.336793, 0.336793, 0.336793, 0.336793, 0.336793, 0.336793, 0.336793, 0.336793, 0.336793, 0.336793, 0.336793, 0.336793, 0.336793, 0.336793, 0.336793, 0.336795, 0.336793, 0.341113, 0.336793, 0.336793
16.4376, 1, 0.337474, 0.333093, 1.73205, 0.662526, 0, 0.333093, 0.333093, 0.333093, 0.333093, 0.333093, 0.333093, 0.333093, 0.333093, 0.333093, 0.333093, 0.333093, 0.333093, 0.333093, 0.333093, 0.333093, 0.333094, 0.333093, 0.337472, 0.333093, 0.333093
16.4455, 1, 0.334409, 0.329967, 1.73205, 0.665591, 0, 0.329967, 0.329967, 0.329967, 0.329967, 0.329967, 0.329967, 0.329967, 0.329967, 0.329967, 0.329967, 0.329967, 0.329967, 0.329967, 0.329967, 0.329967, 0.329969, 0.329967, 0.334408, 0.329967, 0.329967
16.4534, 0.161874, 0.331145, 0.326642, 1.47033, -0.169271, 0, 0.326642, 0.326642, 0.326642, 0.326642, 0.326642, 0.326642, 0.326642, 0.326642, 0.326642, 0.326642, 0.326642, 0.326642, 0.326642, 0.326642, 0.326642, 0.326643, 0.326642, 0.331144, 0.326642, 0.326642
