   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_94.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.1202, 4.01896, 2.69386, 2.64215, 2.45336, 1.3251, 2.64215, 0, 2.69386, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215, 2.64215
12.1281, 4.02912, 2.67866, 2.63734, 2.45543, 1.35046, 2.63734, 0, 2.67866, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734, 2.63734
12.1359, 3.96134, 2.66528, 2.63253, 2.44159, 1.29606, 2.63253, 0, 2.66528, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253, 2.63253
12.1438, 2.95143, 2.66128, 2.63553, 2.22518, 0.290143, 2.63553, 0, 2.66128, 2.63553, 2.63553, 2.63553, 2.63553, 2.63553, 2.63553, 2.63553, 2.63553, 2.63553, 2.63553, 2.63553, 2.63553, 2.63553, 2.63553, 2.63553, 2.63553, 2.63553, 2.63554, 2.63553, 2.63553, 2.63553, 2.63553
12.1517, 4.51475, 2.65536, 2.63528, 2.5524, 1.85939, 2.63528, 0, 2.65535, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528, 2.63528
12.1596, 5.04597, 2.64753, 2.632, 2.65443, 2.39844, 2.632, 0, 2.64753, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632, 2.632
12.1675, 5.46841, 2.63914, 2.62722, 2.73284, 2.82927, 2.62722, 0, 2.63913, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722, 2.62722
12.1754, 1.99516, 2.63151, 2.62244, 1.99879, -0.636352, 2.62244, 0, 2.63151, 2.62244, 2.62244, 2.62244, 2.62244, 2.62244, 2.62244, 2.62244, 2.62244, 2.62244, 2.62244, 2.62244, 2.62244, 2.62244, 2.62244, 2.62244, 2.62244, 2.62244, 2.62245, 2.62244, 2.62244, 2.62244, 2.62244
12.1833, 6.3938, 2.6319, 2.62506, 2.89721, 3.7619, 2.62506, 0, 2.6319, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506, 2.62506
12.1912, 10.0602, 2.62959, 2.62446, 3.47278, 7.43064, 2.62446, 0, 2.62959, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446, 2.62446
12.1991, 2.5316, 2.62472, 2.62091, 2.12876, -0.0931232, 2.62091, 0, 2.62472, 2.62091, 2.62091, 2.62091, 2.62091, 2.62091, 2.62091, 2.62091, 2.62091, 2.62091, 2.62091, 2.62091, 2.62091, 2.62091, 2.62091, 2.62091, 2.62091, 2.62091, 2.62092, 2.62091, 2.62091, 2.62091, 2.62091
12.207, 4.91326, 2.6187, 2.61589, 2.62931, 2.29456, 2.61589, 0, 2.6187, 2.61589, 2.61589, 2.61589, 2.61589, 2.61589, 2.61589, 2.61589, 2.61589, 2.61589, 2.61589, 2.61589, 2.61589, 2.61589, 2.61589, 2.61589, 2.61589, 2.61589, 2.6159, 2.61589, 2.61589, 2.61589, 2.61589
12.2149, 4.07708, 2.61293, 2.61088, 2.46517, 1.46415, 2.61088, 0, 2.61293, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088, 2.61088
12.2228, 4.99529, 2.61494, 2.61346, 2.64486, 2.38035, 2.61346, 0, 2.61494, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346, 2.61346
12.2306, 4.54344, 2.61392, 2.61285, 2.55801, 1.92952, 2.61285, 0, 2.61391, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285, 2.61285
12.2385, 3.44665, 2.61008, 2.60931, 2.33381, 0.83657, 2.60931, 0, 2.61008, 2.60931, 2.60931, 2.60931, 2.60931, 2.60931, 2.60931, 2.60931, 2.60931, 2.60931, 2.60931, 2.60931, 2.60931, 2.60931, 2.60931, 2.60931, 2.60931, 2.60931, 2.60932, 2.60931, 2.60931, 2.60931, 2.60931
12.2464, 4.88897, 2.60487, 2.60432, 2.62469, 2.2841, 2.60432, 0, 2.60486, 2.60432, 2.60432, 2.60432, 2.60432, 2.60432, 2.60432, 2.60432, 2.60432, 2.60432, 2.60432, 2.60432, 2.60432, 2.60432, 2.60432, 2.60432, 2.60432, 2.60432, 2.60433, 2.60432, 2.60432, 2.60432, 2.60432
12.2543, 3.10161, 2.59972, 2.59934, 2.25867, 0.501889, 2.59934, 0, 2.59972, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934, 2.59934
12.2622, 1.99504, 2.60173, 2.60146, 1.99876, -0.606686, 2.60146, 0, 2.60173, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146, 2.60146
12.2701, 1.55576, 2.60065, 2.60046, 1.88567, -1.04488, 2.60046, 0, 2.60064, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046, 2.60046
12.278, 2.56022, 2.59674, 2.59661, 2.13547, -0.0365126, 2.59661, 0, 2.59673, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661, 2.59661
12.2859, 3.60818, 2.59142, 2.59133, 2.36816, 1.01676, 2.59133, 0, 2.59142, 2.59133, 2.59133, 2.59133, 2.59133, 2.59133, 2.59133, 2.59133, 2.59133, 2.59133, 2.59133, 2.59133, 2.59133, 2.59133, 2.59133, 2.59133, 2.59133, 2.59133, 2.59134, 2.59133, 2.59133, 2.59133, 2.59133
12.2938, 3.82429, 2.58613, 2.58607, 2.41336, 1.23816, 2.58607, 0, 2.58613, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607, 2.58607
12.3017, 3.42751, 2.58819, 2.58815, 2.3297, 0.839316, 2.58815, 0, 2.58819, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815, 2.58815
12.3096, 4.99504, 2.58716, 2.58713, 2.64481, 2.40788, 2.58713, 0, 2.58716, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713, 2.58713
12.3175, 5.14498, 2.58332, 2.5833, 2.67301, 2.56166, 2.5833, 0, 2.58332, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833, 2.5833
12.3253, 3.8456, 2.57808, 2.57806, 2.41777, 1.26753, 2.57806, 0, 2.57807, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806, 2.57806
12.3332, 2.57472, 2.57284, 2.57283, 2.13886, 0.00188208, 2.57283, 0, 2.57284, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283, 2.57283
12.3411, 3.41576, 2.57434, 2.57433, 2.32718, 0.841413, 2.57433, 0, 2.57434, 2.57433, 2.57433, 2.57433, 2.57433, 2.57433, 2.57433, 2.57433, 2.57433, 2.57433, 2.57433, 2.57433, 2.57433, 2.57433, 2.57433, 2.57433, 2.57433, 2.57433, 2.57434, 2.57433, 2.57433, 2.57433, 2.57433
12.349, 1.57941, 2.57287, 2.57286, 1.89193, -0.993462, 2.57286, 0, 2.57287, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57287, 2.57286, 2.57286, 2.57286, 2.57286
12.3569, 4.41053, 2.5687, 2.56869, 2.5319, 1.84183, 2.56869, 0, 2.5687, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869, 2.56869
12.3648, 4.99554, 2.56318, 2.56317, 2.64491, 2.43236, 2.56317, 0, 2.56318, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317, 2.56317
12.3727, 3.40335, 2.55767, 2.55766, 2.32451, 0.845679, 2.55766, 0, 2.55767, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766, 2.55766
12.3806, 2.18092, 2.55898, 2.55897, 2.04473, -0.378058, 2.55897, 0, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897, 2.55897
12.3885, 6.99772, 2.55745, 2.55744, 2.99962, 4.44027, 2.55744, 0, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744, 2.55744
12.3964, 1.99745, 2.55334, 2.55333, 1.99936, -0.555888, 2.55333, 0, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333, 2.55333
12.4043, 3.59901, 2.54794, 2.54793, 2.36622, 1.05107, 2.54793, 0, 2.54794, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793, 2.54793
12.4122, 2.79257, 2.54255, 2.54254, 2.18919, 0.25002, 2.54254, 0, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254, 2.54254
12.42, 2.99504, 2.54313, 2.54312, 2.23496, 0.451914, 2.54312, 0, 2.54313, 2.54312, 2.54312, 2.54312, 2.54312, 2.54312, 2.54312, 2.54312, 2.54312, 2.54312, 2.54312, 2.54312, 2.54312, 2.54312, 2.54312, 2.54312, 2.54312, 2.54312, 2.54313, 2.54312, 2.54312, 2.54312, 2.54312
12.4279, 2.99529, 2.54108, 2.54107, 2.23501, 0.454214, 2.54107, 0, 2.54108, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107, 2.54107
12.4358, 2.77348, 2.53663, 2.53663, 2.18483, 0.23685, 2.53663, 0, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663, 2.53663
12.4437, 2.83024, 2.531, 2.53099, 2.19778, 0.299239, 2.53099, 0, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099, 2.53099
12.4516, 3.38181, 2.52537, 2.52536, 2.31987, 0.856447, 2.52536, 0, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536, 2.52536
12.4595, 4.75871, 2.52572, 2.52572, 2.59975, 2.23298, 2.52572, 0, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572, 2.52572
12.4674, 4.23147, 2.5236, 2.5236, 2.49629, 1.70787, 2.5236, 0, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236, 2.5236
12.4753, 4.37224, 2.51923, 2.51923, 2.52433, 1.85301, 2.51923, 0, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923, 2.51923
12.4832, 5.36753, 2.51374, 2.51373, 2.71432, 2.8538, 2.51373, 0, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373
12.4911, 5.24585, 2.50825, 2.50824, 2.69181, 2.7376, 2.50824, 0, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824, 2.50824
12.499, 3.36492, 2.50786, 2.50785, 2.31623, 0.857059, 2.50785, 0, 2.50786, 2.50785, 2.50785, 2.50785, 2.50785, 2.50785, 2.50785, 2.50785, 2.50785, 2.50785, 2.50785, 2.50785, 2.50785, 2.50785, 2.50785, 2.50785, 2.50785, 2.50785, 2.50786, 2.50785, 2.50785, 2.50785, 2.50785
12.5068, 5.9927, 2.5052, 2.50519, 2.82714, 3.4875, 2.50519, 0, 2.5052, 2.50519, 2.50519, 2.50519, 2.50519, 2.50519, 2.50519, 2.50519, 2.50519, 2.50519, 2.50519, 2.50519, 2.50519, 2.50519, 2.50519, 2.50519, 2.50519, 2.50519, 2.5052, 2.50519, 2.50519, 2.50519, 2.50519
12.5147, 4.26295, 2.50048, 2.50047, 2.50259, 1.76247, 2.50047, 0, 2.50048, 2.50047, 2.50047, 2.50047, 2.50047, 2.50047, 2.50047, 2.50047, 2.50047, 2.50047, 2.50047, 2.50047, 2.50047, 2.50047, 2.50047, 2.50047, 2.50047, 2.50047, 2.50048, 2.50047, 2.50047, 2.50047, 2.50047
12.5226, 3.0855, 2.49474, 2.49473, 2.25511, 0.590767, 2.49473, 0, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473, 2.49473
12.5305, 3.26989, 2.489, 2.48899, 2.29562, 0.780892, 2.48899, 0, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899, 2.48899
12.5384, 6.63742, 2.48839, 2.48838, 2.93895, 4.14903, 2.48838, 0, 2.48839, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838, 2.48838
12.5463, 3.70855, 2.48567, 2.48566, 2.38926, 1.22288, 2.48566, 0, 2.48567, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566, 2.48566
12.5542, 6.63965, 2.48102, 2.48102, 2.93933, 4.15863, 2.48102, 0, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102, 2.48102
12.5621, 1.64457, 2.47542, 2.47541, 1.90907, -0.830852, 2.47541, 0, 2.47542, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541, 2.47541
12.57, 5.73809, 2.46982, 2.46982, 2.78174, 3.26826, 2.46982, 0, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982, 2.46982
12.5779, 6.25712, 2.46847, 2.46846, 2.87352, 3.78866, 2.46846, 0, 2.46847, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846, 2.46846
12.5858, 3.34064, 2.4652, 2.4652, 2.31098, 0.875439, 2.4652, 0, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652, 2.4652
12.5937, 4.99554, 2.46021, 2.4602, 2.64491, 2.53533, 2.4602, 0, 2.46021, 2.4602, 2.4602, 2.4602, 2.4602, 2.4602, 2.4602, 2.4602, 2.4602, 2.4602, 2.4602, 2.4602, 2.4602, 2.4602, 2.4602, 2.4602, 2.4602, 2.4602, 2.46021, 2.4602, 2.4602, 2.46021, 2.4602
12.6016, 3.31822, 2.45436, 2.45435, 2.30613, 0.863859, 2.45435, 0, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435, 2.45435
12.6094, 1.00768, 2.44851, 2.4485, 1.73427, -1.44083, 2.4485, 0, 2.44851, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485, 2.4485
12.6173, 4.32664, 2.44694, 2.44693, 2.51528, 1.8797, 2.44693, 0, 2.44694, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693, 2.44693
12.6252, 3.99678, 2.44362, 2.44361, 2.44883, 1.55316, 2.44361, 0, 2.44362, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361, 2.44361
12.6331, 1.99752, 2.4387, 2.4387, 1.99938, -0.441181, 2.4387, 0, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387
12.641, 2.32416, 2.43299, 2.43298, 2.07946, -0.108829, 2.43298, 0, 2.43299, 2.43298, 2.43298, 2.43298, 2.43298, 2.43298, 2.43298, 2.43298, 2.43298, 2.43298, 2.43298, 2.43298, 2.43298, 2.43298, 2.43298, 2.43298, 2.43298, 2.43298, 2.43299, 2.43298, 2.43298, 2.43299, 2.43298
12.6489, 4.31896, 2.42729, 2.42728, 2.51375, 1.89167, 2.42728, 0, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728, 2.42728
12.6568, 2.34981, 2.42499, 2.42498, 2.08562, -0.0751715, 2.42498, 0, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498, 2.42498
12.6647, 3.99765, 2.42114, 2.42113, 2.44901, 1.57651, 2.42113, 0, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113, 2.42113
12.6726, 2.99748, 2.41588, 2.41587, 2.2355, 0.581604, 2.41587, 0, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587, 2.41587
12.6805, 2.99756, 2.40992, 2.40991, 2.23552, 0.587639, 2.40991, 0, 2.40992, 2.40991, 2.40991, 2.40991, 2.40991, 2.40991, 2.40991, 2.40991, 2.40991, 2.40991, 2.40991, 2.40991, 2.40991, 2.40991, 2.40991, 2.40991, 2.40991, 2.40991, 2.40991, 2.40991, 2.40991, 2.40992, 2.40991
12.6884, 6.30954, 2.40397, 2.40396, 2.88263, 3.90557, 2.40396, 0, 2.40397, 2.40396, 2.40396, 2.40396, 2.40396, 2.40396, 2.40396, 2.40396, 2.40396, 2.40396, 2.40396, 2.40396, 2.40396, 2.40396, 2.40396, 2.40396, 2.40396, 2.40396, 2.40397, 2.40396, 2.40396, 2.40397, 2.40396
12.6962, 1.99504, 2.40147, 2.40145, 1.99876, -0.406422, 2.40145, 0, 2.40146, 2.40145, 2.40145, 2.40145, 2.40145, 2.40145, 2.40145, 2.40145, 2.40145, 2.40145, 2.40145, 2.40145, 2.40145, 2.40145, 2.40145, 2.40145, 2.40145, 2.40145, 2.40146, 2.40145, 2.40145, 2.40146, 2.40145
12.7041, 2.60942, 2.39756, 2.39755, 2.14696, 0.211854, 2.39755, 0, 2.39756, 2.39755, 2.39755, 2.39755, 2.39755, 2.39755, 2.39755, 2.39755, 2.39755, 2.39755, 2.39755, 2.39755, 2.39755, 2.39755, 2.39755, 2.39755, 2.39755, 2.39755, 2.39755, 2.39755, 2.39755, 2.39756, 2.39755
