   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_119.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
21.6536, 0, 0.0105703, 5.13528e-21, 1.41421, -0.0105703, 5.13528e-21, 0, 5.13528e-21, 5.13528e-21, 5.13528e-21, 5.13528e-21, 5.13528e-21, 5.13528e-21, 5.13528e-21, 5.13528e-21, 5.13528e-21, 5.13528e-21, 5.13528e-21, 5.13528e-21, 5.13528e-21, 5.13528e-21, 5.13528e-21, 5.13528e-21, 1.90722e-07, 5.13528e-21, 0.0105701, 5.13528e-21, 5.13528e-21
21.6614, 0, 0.0103567, 4.28193e-21, 1.41421, -0.0103567, 4.28193e-21, 0, 4.28193e-21, 4.28193e-21, 4.28193e-21, 4.28193e-21, 4.28193e-21, 4.28193e-21, 4.28193e-21, 4.28193e-21, 4.28193e-21, 4.28193e-21, 4.28193e-21, 4.28193e-21, 4.28193e-21, 4.28193e-21, 4.28193e-21, 4.28193e-21, 1.86199e-07, 4.28193e-21, 0.0103565, 4.28193e-21, 4.28193e-21
21.6693, 0, 0.0101487, 3.50607e-21, 1.41421, -0.0101487, 3.50607e-21, 0, 3.50607e-21, 3.50607e-21, 3.50607e-21, 3.50607e-21, 3.50607e-21, 3.50607e-21, 3.50607e-21, 3.50607e-21, 3.50607e-21, 3.50607e-21, 3.50607e-21, 3.50607e-21, 3.50607e-21, 3.50607e-21, 3.50607e-21, 3.50607e-21, 1.82123e-07, 3.50607e-21, 0.0101485, 3.50607e-21, 3.50607e-21
21.6772, 0, 0.00994602, 2.91356e-21, 1.41421, -0.00994602, 2.91356e-21, 0, 2.91356e-21, 2.91356e-21, 2.91356e-21, 2.91356e-21, 2.91356e-21, 2.91356e-21, 2.91356e-21, 2.91356e-21, 2.91356e-21, 2.91356e-21, 2.91356e-21, 2.91356e-21, 2.91356e-21, 2.91356e-21, 2.91356e-21, 2.91356e-21, 1.78473e-07, 2.91356e-21, 0.00994585, 2.91356e-21, 2.91356e-21
21.6851, 0.558474, 0.00974864, 2.33038e-21, 1.59952, 0.548725, 2.33038e-21, 0, 2.33038e-21, 2.33038e-21, 2.33038e-21, 2.33038e-21, 2.33038e-21, 2.33038e-21, 2.33038e-21, 2.33038e-21, 2.33038e-21, 2.33038e-21, 2.33038e-21, 2.33038e-21, 2.33038e-21, 2.33038e-21, 2.33038e-21, 2.33038e-21, 1.75227e-07, 2.33038e-21, 0.00974846, 2.33038e-21, 2.33038e-21
21.693, 0.441526, 0.00955637, 1.77284e-21, 1.56254, 0.43197, 1.77284e-21, 0, 1.77284e-21, 1.77284e-21, 1.77284e-21, 1.77284e-21, 1.77284e-21, 1.77284e-21, 1.77284e-21, 1.77284e-21, 1.77284e-21, 1.77284e-21, 1.77284e-21, 1.77284e-21, 1.77284e-21, 1.77284e-21, 1.77284e-21, 1.77284e-21, 1.72358e-07, 1.77284e-21, 0.0095562, 1.77284e-21, 1.77284e-21
21.7009, 0, 0.00936902, 1.26378e-21, 1.41421, -0.00936902, 1.26378e-21, 0, 1.26378e-21, 1.26378e-21, 1.26378e-21, 1.26378e-21, 1.26378e-21, 1.26378e-21, 1.26378e-21, 1.26378e-21, 1.26378e-21, 1.26378e-21, 1.26378e-21, 1.26378e-21, 1.26378e-21, 1.26378e-21, 1.26378e-21, 1.26378e-21, 1.6984e-07, 1.26378e-21, 0.00936885, 1.26378e-21, 1.26378e-21
21.7088, 0, 0.00918653, 8.25077e-22, 1.41421, -0.00918653, 8.25077e-22, 0, 8.25077e-22, 8.25077e-22, 8.25077e-22, 8.25077e-22, 8.25077e-22, 8.25077e-22, 8.25077e-22, 8.25077e-22, 8.25077e-22, 8.25077e-22, 8.25077e-22, 8.25077e-22, 8.25077e-22, 8.25077e-22, 8.25077e-22, 8.25077e-22, 1.67644e-07, 8.25077e-22, 0.00918636, 8.25077e-22, 8.25077e-22
21.7166, 0, 0.00900879, 4.70331e-22, 1.41421, -0.00900879, 4.70331e-22, 0, 4.70331e-22, 4.70331e-22, 4.70331e-22, 4.70331e-22, 4.70331e-22, 4.70331e-22, 4.70331e-22, 4.70331e-22, 4.70331e-22, 4.70331e-22, 4.70331e-22, 4.70331e-22, 4.70331e-22, 4.70331e-22, 4.70331e-22, 4.70331e-22, 1.65745e-07, 4.70331e-22, 0.00900862, 4.70331e-22, 4.70331e-22
21.7245, 0, 0.00883558, 2.10426e-22, 1.41421, -0.00883558, 2.10426e-22, 0, 2.10426e-22, 2.10426e-22, 2.10426e-22, 2.10426e-22, 2.10426e-22, 2.10426e-22, 2.10426e-22, 2.10426e-22, 2.10426e-22, 2.10426e-22, 2.10426e-22, 2.10426e-22, 2.10426e-22, 2.10426e-22, 2.10426e-22, 2.10426e-22, 1.64111e-07, 2.10426e-22, 0.00883542, 2.10426e-22, 2.10426e-22
21.7324, 0, 0.00866688, 5.26066e-23, 1.41421, -0.00866688, 5.26066e-23, 0, 5.26066e-23, 5.26066e-23, 5.26066e-23, 5.26066e-23, 5.26066e-23, 5.26066e-23, 5.26066e-23, 5.26066e-23, 5.26066e-23, 5.26066e-23, 5.26066e-23, 5.26066e-23, 5.26066e-23, 5.26066e-23, 5.26066e-23, 5.26066e-23, 1.62719e-07, 5.26066e-23, 0.00866671, 5.26066e-23, 5.26066e-23
21.7403, 0, 0.00850249, 0, 1.41421, -0.00850249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61541e-07, 0, 0.00850233, 0, 0
21.7482, 0, 0.00834226, 0, 1.41421, -0.00834226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60552e-07, 0, 0.0083421, 0, 0
21.7561, 0, 0.00818614, 0, 1.41421, -0.00818614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59731e-07, 0, 0.00818598, 0, 0
21.764, 0, 0.00803394, 0, 1.41421, -0.00803394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59055e-07, 0, 0.00803378, 0, 0
21.7718, 0, 0.00788558, 0, 1.41421, -0.00788558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58506e-07, 0, 0.00788542, 0, 0
21.7797, 0, 0.00774097, 0, 1.41421, -0.00774097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58066e-07, 0, 0.00774081, 0, 0
21.7876, 0, 0.00759997, 0, 1.41421, -0.00759997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57719e-07, 0, 0.00759981, 0, 0
21.7955, 0, 0.00746243, 0, 1.41421, -0.00746243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57451e-07, 0, 0.00746227, 0, 0
21.8034, 0, 0.00732832, 0, 1.41421, -0.00732832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57251e-07, 0, 0.00732816, 0, 0
21.8113, 0, 0.00719748, 0, 1.41421, -0.00719748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57106e-07, 0, 0.00719732, 0, 0
21.8192, 0, 0.00706976, 0, 1.41421, -0.00706976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57008e-07, 0, 0.0070696, 0, 0
21.827, 0, 0.00694518, 0, 1.41421, -0.00694518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56948e-07, 0, 0.00694502, 0, 0
21.8349, 0, 0.00682354, 0, 1.41421, -0.00682354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56921e-07, 0, 0.00682338, 0, 0
21.8428, 0, 0.0067048, 0, 1.41421, -0.0067048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56919e-07, 0, 0.00670464, 0, 0
21.8507, 0, 0.00658885, 0, 1.41421, -0.00658885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56939e-07, 0, 0.00658869, 0, 0
21.8586, 0, 0.00647554, 0, 1.41421, -0.00647554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56976e-07, 0, 0.00647539, 0, 0
21.8665, 0, 0.00636482, 0, 1.41421, -0.00636482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57027e-07, 0, 0.00636467, 0, 0
21.8744, 0, 0.00625661, 0, 1.41421, -0.00625661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57089e-07, 0, 0.00625646, 0, 0
21.8822, 0, 0.00615076, 0, 1.41421, -0.00615076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57159e-07, 0, 0.0061506, 0, 0
21.8901, 0, 0.00604722, 0, 1.41421, -0.00604722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57236e-07, 0, 0.00604706, 0, 0
21.898, 0, 0.00594587, 0, 1.41421, -0.00594587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57319e-07, 0, 0.00594571, 0, 0
21.9059, 0, 0.00584656, 0, 1.41421, -0.00584656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57406e-07, 0, 0.0058464, 0, 0
21.9138, 0, 0.00574926, 0, 1.41421, -0.00574926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57496e-07, 0, 0.0057491, 0, 0
21.9217, 0, 0.00565379, 0, 1.41421, -0.00565379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57588e-07, 0, 0.00565364, 0, 0
21.9296, 0, 0.00556008, 0, 1.41421, -0.00556008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57683e-07, 0, 0.00555992, 0, 0
21.9374, 0, 0.00546802, 0, 1.41421, -0.00546802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57778e-07, 0, 0.00546787, 0, 0
21.9453, 0.479177, 0.00537748, 0, 1.57454, 0.4738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57875e-07, 0, 0.00537732, 0, 0
21.9532, 0.997533, 0.00528832, 0, 1.73134, 0.992244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57973e-07, 0, 0.00528816, 0, 0
21.9611, 0.52329, 0.00520044, 3.54652e-36, 1.58849, 0.51809, 3.54652e-36, 0, 3.54652e-36, 3.54652e-36, 3.54652e-36, 3.54652e-36, 3.54652e-36, 3.54652e-36, 3.54652e-36, 3.54652e-36, 3.54652e-36, 3.54652e-36, 3.54652e-36, 3.54652e-36, 3.54652e-36, 3.54652e-36, 3.54652e-36, 3.54652e-36, 1.58071e-07, 3.54652e-36, 0.00520028, 3.54652e-36, 3.54652e-36
21.969, 0, 0.0051137, 6.48834e-36, 1.41421, -0.0051137, 6.48834e-36, 0, 6.48834e-36, 6.48834e-36, 6.48834e-36, 6.48834e-36, 6.48834e-36, 6.48834e-36, 6.48834e-36, 6.48834e-36, 6.48834e-36, 6.48834e-36, 6.48834e-36, 6.48834e-36, 6.48834e-36, 6.48834e-36, 6.48834e-36, 6.48834e-36, 1.58169e-07, 6.48834e-36, 0.00511354, 6.48834e-36, 6.48834e-36
21.9769, 0.469277, 0.00502794, 4.31151e-36, 1.57139, 0.464249, 4.31151e-36, 0, 4.31151e-36, 4.31151e-36, 4.31151e-36, 4.31151e-36, 4.31151e-36, 4.31151e-36, 4.31151e-36, 4.31151e-36, 4.31151e-36, 4.31151e-36, 4.31151e-36, 4.31151e-36, 4.31151e-36, 4.31151e-36, 4.31151e-36, 4.31151e-36, 1.58267e-07, 4.31151e-36, 0.00502778, 4.31151e-36, 4.31151e-36
21.9848, 0.530724, 0.0049431, 1.07788e-36, 1.59082, 0.52578, 1.07788e-36, 0, 1.07788e-36, 1.07788e-36, 1.07788e-36, 1.07788e-36, 1.07788e-36, 1.07788e-36, 1.07788e-36, 1.07788e-36, 1.07788e-36, 1.07788e-36, 1.07788e-36, 1.07788e-36, 1.07788e-36, 1.07788e-36, 1.07788e-36, 1.07788e-36, 1.58366e-07, 1.07788e-36, 0.00494294, 1.07788e-36, 1.07788e-36
21.9926, 0, 0.00485902, 0, 1.41421, -0.00485902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58464e-07, 0, 0.00485886, 0, 0
22.0005, 0, 0.00477554, 5.78818e-36, 1.41421, -0.00477554, 5.78818e-36, 0, 5.78818e-36, 5.78818e-36, 5.78818e-36, 5.78818e-36, 5.78818e-36, 5.78818e-36, 5.78818e-36, 5.78818e-36, 5.78818e-36, 5.78818e-36, 5.78818e-36, 5.78818e-36, 5.78818e-36, 5.78818e-36, 5.78818e-36, 5.78818e-36, 1.58562e-07, 5.78818e-36, 0.00477538, 5.78818e-36, 5.78818e-36
22.0084, 0, 0.00469259, 1.05029e-35, 1.41421, -0.00469259, 1.05029e-35, 0, 1.05029e-35, 1.05029e-35, 1.05029e-35, 1.05029e-35, 1.05029e-35, 1.05029e-35, 1.05029e-35, 1.05029e-35, 1.05029e-35, 1.05029e-35, 1.05029e-35, 1.05029e-35, 1.05029e-35, 1.05029e-35, 1.05029e-35, 1.05029e-35, 1.5866e-07, 1.05029e-35, 0.00469243, 1.05029e-35, 1.05029e-35
22.0163, 0, 0.00461002, 6.96618e-36, 1.41421, -0.00461002, 6.96618e-36, 0, 6.96618e-36, 6.96618e-36, 6.96618e-36, 6.96618e-36, 6.96618e-36, 6.96618e-36, 6.96618e-36, 6.96618e-36, 6.96618e-36, 6.96618e-36, 6.96618e-36, 6.96618e-36, 6.96618e-36, 6.96618e-36, 6.96618e-36, 6.96618e-36, 1.58758e-07, 6.96618e-36, 0.00460986, 6.96618e-36, 6.96618e-36
22.0242, 0, 0.00452769, 1.74155e-36, 1.41421, -0.00452769, 1.74155e-36, 0, 1.74155e-36, 1.74155e-36, 1.74155e-36, 1.74155e-36, 1.74155e-36, 1.74155e-36, 1.74155e-36, 1.74155e-36, 1.74155e-36, 1.74155e-36, 1.74155e-36, 1.74155e-36, 1.74155e-36, 1.74155e-36, 1.74155e-36, 1.74155e-36, 1.58855e-07, 1.74155e-36, 0.00452753, 1.74155e-36, 1.74155e-36
22.0321, 0, 0.00444556, 0, 1.41421, -0.00444556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58953e-07, 0, 0.0044454, 0, 0
22.04, 0, 0.0043635, 6.10449e-36, 1.41421, -0.0043635, 6.10449e-36, 0, 6.10449e-36, 6.10449e-36, 6.10449e-36, 6.10449e-36, 6.10449e-36, 6.10449e-36, 6.10449e-36, 6.10449e-36, 6.10449e-36, 6.10449e-36, 6.10449e-36, 6.10449e-36, 6.10449e-36, 6.10449e-36, 6.10449e-36, 6.10449e-36, 1.59051e-07, 6.10449e-36, 0.00436334, 6.10449e-36, 6.10449e-36
22.0478, 0, 0.00428142, 1.09948e-35, 1.41421, -0.00428142, 1.09948e-35, 0, 1.09948e-35, 1.09948e-35, 1.09948e-35, 1.09948e-35, 1.09948e-35, 1.09948e-35, 1.09948e-35, 1.09948e-35, 1.09948e-35, 1.09948e-35, 1.09948e-35, 1.09948e-35, 1.09948e-35, 1.09948e-35, 1.09948e-35, 1.09948e-35, 1.59151e-07, 1.09948e-35, 0.00428126, 1.09948e-35, 1.09948e-35
22.0557, 0, 0.00419928, 7.28007e-36, 1.41421, -0.00419928, 7.28007e-36, 0, 7.28007e-36, 7.28007e-36, 7.28007e-36, 7.28007e-36, 7.28007e-36, 7.28007e-36, 7.28007e-36, 7.28007e-36, 7.28007e-36, 7.28007e-36, 7.28007e-36, 7.28007e-36, 7.28007e-36, 7.28007e-36, 7.28007e-36, 7.28007e-36, 1.59253e-07, 7.28007e-36, 0.00419912, 7.28007e-36, 7.28007e-36
22.0636, 0, 0.00411702, 1.82002e-36, 1.41421, -0.00411702, 1.82002e-36, 0, 1.82002e-36, 1.82002e-36, 1.82002e-36, 1.82002e-36, 1.82002e-36, 1.82002e-36, 1.82002e-36, 1.82002e-36, 1.82002e-36, 1.82002e-36, 1.82002e-36, 1.82002e-36, 1.82002e-36, 1.82002e-36, 1.82002e-36, 1.82002e-36, 1.59361e-07, 1.82002e-36, 0.00411686, 1.82002e-36, 1.82002e-36
22.0715, 0, 0.00403457, 0, 1.41421, -0.00403457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59477e-07, 0, 0.00403441, 0, 0
22.0794, 0.438057, 0.00395194, 3.18131e-36, 1.56143, 0.434106, 3.18131e-36, 0, 3.18131e-36, 3.18131e-36, 3.18131e-36, 3.18131e-36, 3.18131e-36, 3.18131e-36, 3.18131e-36, 3.18131e-36, 3.18131e-36, 3.18131e-36, 3.18131e-36, 3.18131e-36, 3.18131e-36, 3.18131e-36, 3.18131e-36, 3.18131e-36, 1.5961e-07, 3.18131e-36, 0.00395178, 3.18131e-36, 3.18131e-36
22.0873, 1.56194, 0.00386914, 5.79069e-36, 1.88731, 1.55807, 5.79069e-36, 0, 5.79069e-36, 5.79069e-36, 5.79069e-36, 5.79069e-36, 5.79069e-36, 5.79069e-36, 5.79069e-36, 5.79069e-36, 5.79069e-36, 5.79069e-36, 5.79069e-36, 5.79069e-36, 5.79069e-36, 5.79069e-36, 5.79069e-36, 5.79069e-36, 1.59782e-07, 5.79069e-36, 0.00386898, 5.79069e-36, 5.79069e-36
22.0952, 0, 0.00378621, 3.84348e-36, 1.41421, -0.00378621, 3.84348e-36, 0, 3.84348e-36, 3.84348e-36, 3.84348e-36, 3.84348e-36, 3.84348e-36, 3.84348e-36, 3.84348e-36, 3.84348e-36, 3.84348e-36, 3.84348e-36, 3.84348e-36, 3.84348e-36, 3.84348e-36, 3.84348e-36, 3.84348e-36, 3.84348e-36, 1.60133e-07, 3.84348e-36, 0.00378605, 3.84348e-36, 3.84348e-36
22.103, 0, 0.00370318, 9.6087e-37, 1.41421, -0.00370318, 9.6087e-37, 0, 9.6087e-37, 9.6087e-37, 9.6087e-37, 9.6087e-37, 9.6087e-37, 9.6087e-37, 9.6087e-37, 9.6087e-37, 9.6087e-37, 9.6087e-37, 9.6087e-37, 9.6087e-37, 9.6087e-37, 9.6087e-37, 9.6087e-37, 9.6087e-37, 1.60658e-07, 9.6087e-37, 0.00370302, 9.6087e-37, 9.6087e-37
22.1109, 0, 0.00362008, 0, 1.41421, -0.00362008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61268e-07, 0, 0.00361992, 0, 0
22.1188, 1, 0.00353704, 0, 1.73205, 0.996463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62282e-07, 0, 0.00353688, 0, 0
22.1267, 0, 0.00345415, 0, 1.41421, -0.00345415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64047e-07, 0, 0.00345399, 0, 0
22.1346, 0, 0.00337148, 0, 1.41421, -0.00337148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6621e-07, 0, 0.00337132, 0, 0
22.1425, 0, 0.00328925, 0, 1.41421, -0.00328925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69323e-07, 0, 0.00328908, 0, 0
22.1504, 0, 0.00320757, 0, 1.41421, -0.00320757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73847e-07, 0, 0.00320739, 0, 0
22.1583, 0, 0.00312656, 0, 1.41421, -0.00312656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80419e-07, 0, 0.00312638, 0, 0
22.1661, 0, 0.00304644, 0, 1.41421, -0.00304644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89932e-07, 0, 0.00304625, 0, 0
22.174, 0, 0.00296734, 0, 1.41421, -0.00296734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03645e-07, 0, 0.00296714, 0, 0
22.1819, 0, 0.0028894, 0, 1.41421, -0.0028894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23333e-07, 0, 0.00288918, 0, 0
22.1898, 0, 0.00281287, 0, 1.41421, -0.00281287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51422e-07, 0, 0.00281262, 0, 0
22.1977, 0, 0.00273786, 0, 1.41421, -0.00273786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91301e-07, 0, 0.00273757, 0, 0
22.2056, 0, 0.00266451, 0, 1.41421, -0.00266451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47628e-07, 0, 0.00266417, 0, 0
22.2134, 0, 0.002593, 0, 1.41421, -0.002593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26703e-07, 0, 0.00259258, 0, 0
22.2213, 0, 0.00252345, 0, 1.41421, -0.00252345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37109e-07, 0, 0.00252291, 0, 0
22.2292, 0, 0.00245594, 0, 1.41421, -0.00245594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.90425e-07, 0, 0.00245525, 0, 0
22.2371, 0, 0.00239061, 0, 1.41421, -0.00239061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.02067e-07, 0, 0.00238971, 0, 0
22.245, 0, 0.00232756, 0, 1.41421, -0.00232756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19245e-06, 0, 0.00232637, 0, 0
22.2529, 0, 0.00226684, 0, 1.41421, -0.00226684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58878e-06, 0, 0.00226525, 0, 0
22.2608, 0, 0.00220854, 0, 1.41421, -0.00220854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12628e-06, 0, 0.00220642, 0, 0
22.2686, 0, 0.00215271, 0, 1.41421, -0.00215271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85118e-06, 0, 0.00214986, 0, 0
22.2765, 0, 0.00209938, 0, 1.41421, -0.00209938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82336e-06, 0, 0.00209555, 0, 0
22.2844, 0, 0.00204861, 0, 1.41421, -0.00204861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.11932e-06, 0, 0.00204349, 0, 0
22.2923, 0, 0.00200047, 0, 1.41421, -0.00200047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.83624e-06, 0, 0.00199364, 0, 0
22.3002, 0, 0.001955, 0, 1.41421, -0.001955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.09867e-06, 0, 0.00194591, 0, 0
22.3081, 0, 0.00191231, 0, 1.41421, -0.00191231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20609e-05, 0, 0.00190025, 0, 0
22.316, 0, 0.00187247, 0, 1.41421, -0.00187247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59185e-05, 0, 0.00185655, 0, 0
22.3238, 0, 0.00183566, 0, 1.41421, -0.00183566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09098e-05, 0, 0.00181475, 0, 0
22.3317, 0, 0.00180204, 0, 1.41421, -0.00180204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73312e-05, 0, 0.00177471, 0, 0
22.3396, 0, 0.00177185, 0, 1.41421, -0.00177185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55481e-05, 0, 0.0017363, 0, 0
22.3475, 0, 0.00174545, 0, 1.41421, -0.00174545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.59893e-05, 0, 0.00169946, 0, 0
22.3554, 0, 0.00172321, 0, 1.41421, -0.00172321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.91836e-05, 0, 0.00166402, 0, 0
22.3633, 0, 0.00170563, 0, 1.41421, -0.00170563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.57616e-05, 0, 0.00162986, 0, 0
22.3712, 1, 0.00169333, 0, 1.73205, 0.998307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.64556e-05, 0, 0.00159688, 0, 0
22.379, 0, 0.00168706, 0, 1.41421, -0.00168706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000122137, 0, 0.00156492, 0, 0
22.3869, 0, 0.00168769, 0, 1.41421, -0.00168769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000153825, 0, 0.00153386, 0, 0
